
[00:00:00.000 --> 00:00:02.120]  今天繼續和大家思想到菲律賓書
[00:06:46.120 --> 00:06:50.920]  「看保羅的生平,在大掃時期,這個沉寂期的時候」
[00:06:50.920 --> 00:06:53.920]  「很奇怪,當大掃時期,保羅在沉寂期」
[00:06:53.920 --> 00:06:55.920]  「沒有東西發揮的時候」
[00:06:55.920 --> 00:06:57.720]  「相反,在耶路撒冷等地方」
[00:06:57.720 --> 00:06:59.520]  「彼得等等的地方」
[00:06:59.520 --> 00:07:02.120]  「教會有很大的興旺」
[00:07:02.120 --> 00:07:04.120]  「所以我僕人要學習的是」
[00:07:04.120 --> 00:07:08.120]  「神可以不用他,也可以帶來教會的興旺」
[00:07:08.120 --> 00:07:10.320]  「要學習不要驕傲」
[00:07:10.320 --> 00:07:12.520]  這個牧師又再說
[00:07:12.520 --> 00:07:15.920]  「一個能夠持久的伏事」
[00:07:15.920 --> 00:07:19.520]  「常常是帶來同步有很多的艱難」
[00:07:19.520 --> 00:07:24.320]  「有效的伏事,常常以敵對的力量同步的出現」
[00:07:24.320 --> 00:07:26.520]  有些人很喜歡引用林肯
[00:07:26.520 --> 00:07:30.920]  剛剛十二月的時候,美國有一個大片講述林肯的故事
[00:07:30.920 --> 00:07:33.920]  在林肯經歷很多的患難、鬥爭
[00:07:33.920 --> 00:07:36.720]  仍然是為國去伏事裡面
[00:07:36.720 --> 00:07:38.120]  如果有機會去到伊利諾州
[00:07:38.120 --> 00:07:40.320]  林肯的總統博物館
[00:07:40.320 --> 00:07:41.520]  他有個廳
[00:07:41.520 --> 00:07:44.520]  這個廳叫Whispering Gallery
[00:07:44.520 --> 00:07:48.120]  即是閒言的畫廊
[00:07:48.120 --> 00:07:50.920]  這個廳就將林肯未選上總統之前
[00:07:50.920 --> 00:07:53.520]  各種咒詛他的說話
[00:07:53.520 --> 00:07:57.320]  報章裡面取笑的說話、漫畫都刊登出來
[00:07:57.320 --> 00:08:01.320]  要經過這個廳才進入林肯的故事
[00:08:01.320 --> 00:08:03.520]  如果你捱不過那些閒言
[00:08:03.520 --> 00:08:05.520]  你不會活出去
[00:08:05.520 --> 00:08:07.520]  又不會成為被用的人
[00:08:07.520 --> 00:08:08.520]  很多的說話
[00:08:08.520 --> 00:08:09.520]  其中一句就說
[00:08:09.520 --> 00:08:13.920]  林肯是最狡猾、最不誠實的政治家
[00:08:13.920 --> 00:08:17.320]  他羞辱了美國這個職位
[00:08:17.320 --> 00:08:18.520]  有些人問林肯
[00:08:18.520 --> 00:08:21.320]  那麼多人咒詛你、冤枉你
[00:08:21.320 --> 00:08:22.920]  很多的故事
[00:08:22.920 --> 00:08:24.520]  那你怎麼面對呢?
[00:08:24.520 --> 00:08:25.320]  林肯就說
[00:08:25.320 --> 00:08:26.320]  如果我看那些東西
[00:08:26.320 --> 00:08:28.520]  看到自己都沒有心情做事
[00:08:28.520 --> 00:08:30.120]  我怎麼做呢?
[00:08:30.120 --> 00:08:32.720]  I do the best I know how
[00:08:32.720 --> 00:08:34.320]  the very best I can
[00:08:34.320 --> 00:08:36.520]  我只是盡力做我最好的
[00:08:36.520 --> 00:08:39.520]  假如我真的做了之後都失敗
[00:08:39.520 --> 00:08:41.120]  咒詛我的人就說
[00:08:41.120 --> 00:08:43.120]  該會了、抵死了
[00:08:43.120 --> 00:08:44.720]  但如果有恩典之下
[00:08:44.720 --> 00:08:47.320]  我做了之後真的有些成績的時候
[00:08:47.320 --> 00:08:50.520]  今天那咒詛的說話有什麼所謂
[00:08:50.520 --> 00:08:53.920]  最關鍵自己是否靠著有這個奮鬥
[00:08:53.920 --> 00:08:55.520]  但如果靠自己奮鬥
[00:08:55.520 --> 00:08:58.120]  有時候往往是一敗塗地
[00:08:58.120 --> 00:09:00.320]  剛才說到有些人很多奮鬥心
[00:09:00.320 --> 00:09:03.120]  但往往只是靠自己的奮鬥
[00:09:03.120 --> 00:09:04.320]  但如果靠自己奮鬥
[00:09:04.320 --> 00:09:06.720]  往往好像一敗塗地
[00:09:06.720 --> 00:09:11.720]  中國教會很尊崇一位黃明道先生
[00:09:11.720 --> 00:09:13.520]  這位教務同工
[00:09:13.520 --> 00:09:16.320]  他在很多艱難裡面很堅貞的生命
[00:09:16.320 --> 00:09:19.320]  成為很多人仰慕的人物
[00:09:19.320 --> 00:09:21.320]  當日本侵華的時候
[00:09:21.320 --> 00:09:23.320]  在北京佔領的時候
[00:09:23.320 --> 00:09:28.520]  日本軍要求他參加日本組織的教務團隊
[00:09:28.520 --> 00:09:30.320]  黃明道預備了一個棺材
[00:09:30.320 --> 00:09:32.320]  說死都不參加你們了
[00:09:32.320 --> 00:09:35.120]  很堅毅的一個傳道
[00:09:35.120 --> 00:09:38.520]  但是他生命經歷一個長期的失敗
[00:09:38.520 --> 00:09:41.920]  在1955年8月的深夜的時候
[00:09:41.920 --> 00:09:43.520]  突然間公安拿著槍
[00:09:43.520 --> 00:09:45.120]  去到他家裡突然間出現
[00:09:45.120 --> 00:09:46.720]  拿著槍指著他
[00:09:46.720 --> 00:09:47.920]  突然間他發覺自己的生命
[00:09:47.920 --> 00:09:50.520]  和死亡和恐怖這麼近的時候
[00:09:50.520 --> 00:09:51.920]  他自己形容突然間
[00:09:51.920 --> 00:09:54.920]  懼怕佔領了他的心
[00:09:54.920 --> 00:09:56.920]  後來他就隨著公安要求
[00:09:56.920 --> 00:09:58.920]  說了很多的謊話
[00:09:58.920 --> 00:10:01.320]  很多自己接納不了的說話
[00:10:01.320 --> 00:10:03.920]  他說自己幾十年的奮鬥裡面
[00:10:03.920 --> 00:10:05.720]  富貴不能淫
[00:10:05.720 --> 00:10:08.120]  貧賤不能怡
[00:10:08.120 --> 00:10:11.320]  卻做不到威武不能屈
[00:10:11.320 --> 00:10:14.720]  他說在這個審訊裡面
[00:10:14.720 --> 00:10:16.720]  417天裡面
[00:10:16.720 --> 00:10:20.720]  他落在謊言的陷阱裡面
[00:10:20.720 --> 00:10:24.720]  不知不覺說了很多自己不贊成的謊言
[00:10:24.720 --> 00:10:26.320]  他說自己活到41歲的時候
[00:10:26.320 --> 00:10:27.920]  經常責備謊言
[00:10:27.920 --> 00:10:30.320]  恨惡謊言
[00:10:30.320 --> 00:10:31.920]  原來自己一失敗
[00:10:31.920 --> 00:10:33.720]  什麼都說
[00:10:33.720 --> 00:10:36.520]  他說為什麼面目去見人
[00:10:36.520 --> 00:10:38.520]  為什麼面目去見神呢?
[00:10:38.520 --> 00:10:40.320]  後來離開這個審訊
[00:10:40.320 --> 00:10:42.720]  他就不敢回教會
[00:10:42.720 --> 00:10:44.520]  他說這個謊言的問題
[00:10:44.520 --> 00:10:46.720]  深深困擾他的心
[00:10:46.720 --> 00:10:49.920]  他曾經是勇敢的老虎
[00:10:49.920 --> 00:10:52.920]  後來變成一個病的老鼠一樣
[00:10:52.920 --> 00:10:56.720]  有足足九年之多生命的低沉
[00:10:56.720 --> 00:10:58.120]  在低沉裡面
[00:10:58.120 --> 00:11:02.320]  他將一首詩歌叫《一切全奉獻》改了歌詞
[00:11:02.320 --> 00:11:03.720]  藍色字一起唸
[00:11:03.720 --> 00:11:05.120]  尾二的兩行
[00:11:05.120 --> 00:11:09.120]  一切全原了
[00:11:09.120 --> 00:11:10.720]  全軍覆沒
[00:11:10.720 --> 00:11:12.320]  一敗塗地
[00:11:12.320 --> 00:11:14.320]  一切全原了
[00:11:14.320 --> 00:11:17.920]  不知道你有沒有人生經歷過一切全原了的經歷
[00:11:17.920 --> 00:11:19.120]  靠自己的時候
[00:11:19.120 --> 00:11:21.120]  有些階段好像什麼都玩完
[00:11:21.120 --> 00:11:22.520]  什麼都失敗
[00:11:22.520 --> 00:11:24.920]  一無是處
[00:11:24.920 --> 00:11:26.520]  曾經有提醒就是
[00:11:26.520 --> 00:11:28.520]  保羅有一個經文提醒就是
[00:11:28.520 --> 00:11:31.920]  不要將眼目定精在你的遭遇裡面
[00:11:31.920 --> 00:11:34.520]  如果你眼目定精在自己的遭遇裡面
[00:11:34.520 --> 00:11:36.520]  又靠自己的時候
[00:11:36.520 --> 00:11:39.520]  很快失敗陰影就淋在身上
[00:11:39.520 --> 00:11:42.320]  你有沒有定精耶穌基督在你的福音裡面呢?
[00:11:42.320 --> 00:11:44.720]  所以保羅在第十二節強調
[00:11:44.720 --> 00:11:45.520]  弟兄們
[00:11:45.520 --> 00:11:48.720]  我願意你們知道
[00:11:48.720 --> 00:11:49.720]  知道什麼呢?
[00:11:49.720 --> 00:11:51.920]  不要定精在我的遭遇裡面
[00:11:51.920 --> 00:11:53.720]  我所遭遇的事
[00:11:53.720 --> 00:11:55.120]  不要停在這裡
[00:11:55.120 --> 00:11:56.520]  後一句是什麼?
[00:11:56.520 --> 00:11:59.520]  更是叫福音興旺
[00:11:59.520 --> 00:12:01.320]  假如我遭遇很多逆境
[00:12:01.320 --> 00:12:03.520]  但是能夠讓福音興旺的話
[00:12:03.520 --> 00:12:05.120]  我就無悔了
[00:12:05.120 --> 00:12:07.120]  所以不要只看著我的逆境
[00:12:07.120 --> 00:12:08.720]  看著在這個逆境裡面
[00:12:08.720 --> 00:12:10.720]  我仍然會出耶穌基督的香氣
[00:12:10.720 --> 00:12:11.920]  仍然有良善
[00:12:11.920 --> 00:12:13.320]  仍然愛人愛神
[00:12:13.320 --> 00:12:14.520]  要傳福音的話
[00:12:14.520 --> 00:12:16.720]  就應該為我喜樂
[00:12:16.720 --> 00:12:18.920]  不要為我憂愁
[00:12:18.920 --> 00:12:20.920]  施浸若是一個名句
[00:12:20.920 --> 00:12:24.120]  讓福音第三章三十節一起讀
[00:12:24.120 --> 00:12:25.720]  他必興旺
[00:12:25.720 --> 00:12:28.320]  我必衰微
[00:12:28.320 --> 00:12:30.120]  施浸若是一個立字就是
[00:12:30.120 --> 00:12:32.320]  讓主興旺
[00:12:32.320 --> 00:12:33.920]  他自己衰微
[00:12:33.920 --> 00:12:35.120]  如果自己衰微的話
[00:12:35.120 --> 00:12:37.920]  自己的遭遇是順理成章的
[00:12:37.920 --> 00:12:39.520]  就會有逆境
[00:12:39.520 --> 00:12:43.120]  請問施浸若是最後怎麼死的?
[00:12:43.120 --> 00:12:46.120]  被斬頭而死
[00:12:46.120 --> 00:12:48.120]  寫信裡面有很多神的僕人
[00:12:48.120 --> 00:12:51.720]  其實他都遭遇很多逆境
[00:12:51.720 --> 00:12:53.120]  所以信裡面有一個提醒
[00:12:53.120 --> 00:12:55.520]  如果你覺得是一個榮耀的生命
[00:12:55.520 --> 00:12:56.920]  榮耀基督徒的生命
[00:12:56.920 --> 00:12:58.720]  就不要再看這個環境
[00:12:58.720 --> 00:12:59.720]  看這個環境裡面
[00:12:59.720 --> 00:13:01.920]  有沒有彰顯耶穌基督的香氣
[00:13:01.920 --> 00:13:03.720]  高舉耶穌基督
[00:13:03.720 --> 00:13:04.920]  所以布萊克學習就是
[00:13:04.920 --> 00:13:08.720]  從不單靠自己去勝過環境
[00:13:08.720 --> 00:13:10.320]  他靠著主
[00:13:10.320 --> 00:13:13.520]  知道靠著主才能勝過環境
[00:13:13.520 --> 00:13:15.120]  所以基督去到19節
[00:13:15.120 --> 00:13:17.120]  他說因為我知道
[00:13:17.120 --> 00:13:18.320]  他知道另一件事
[00:13:18.320 --> 00:13:19.320]  知道什麼呢?
[00:13:19.320 --> 00:13:21.720]  就是這事藉著你的祈禱
[00:13:21.720 --> 00:13:24.520]  和耶穌基督的靈的幫助
[00:13:24.520 --> 00:13:26.920]  終必叫我得救
[00:13:26.920 --> 00:13:28.120]  他知道神有能力
[00:13:28.120 --> 00:13:32.120]  帶領他脫離各種捆綁的環境
[00:13:32.120 --> 00:13:34.920]  他知道不可以靠自己勝過自己的環境
[00:13:34.920 --> 00:13:37.520]  一個基督徒要成為一個勝過環境的基督徒
[00:13:37.520 --> 00:13:41.320]  但是能量來源在於主、在於神
[00:13:41.320 --> 00:13:42.320]  其中一個名句
[00:13:42.320 --> 00:13:44.320]  臨後第一章第九節
[00:13:44.320 --> 00:13:45.520]  一起讀
[00:13:45.520 --> 00:13:48.920]  自己心裡也斷定是必死的
[00:13:48.920 --> 00:13:50.920]  叫我們不靠自己
[00:13:50.920 --> 00:13:54.120]  只靠叫死人復活的神
[00:13:54.120 --> 00:13:56.120]  有時我最近寫一些Facebook
[00:13:56.120 --> 00:13:58.520]  寫一些靈修的文章
[00:13:58.520 --> 00:13:59.520]  有些弟兄姐會看
[00:13:59.520 --> 00:14:01.720]  有些弟兄姐會留下的說話
[00:14:01.720 --> 00:14:03.720]  創目師最近很低谷
[00:14:03.720 --> 00:14:05.320]  很不開心
[00:14:05.320 --> 00:14:07.320]  我和他寫幾句
[00:14:07.320 --> 00:14:09.920]  很多時候在低谷的時候
[00:14:09.920 --> 00:14:11.520]  如果對一個敬崎的基督徒
[00:14:11.520 --> 00:14:15.120]  往往是你最願意親近神的時候
[00:14:15.120 --> 00:14:18.120]  最緊緊握著神的手的時候
[00:14:18.120 --> 00:14:20.320]  你是最親近神的手的時候
[00:14:20.320 --> 00:14:22.920]  當你走過這段低谷的時候
[00:14:22.920 --> 00:14:25.120]  回頭再看的時候
[00:14:25.120 --> 00:14:29.720]  往往這個低谷是你生命其中一個最甜蜜的時候
[00:14:29.720 --> 00:14:31.520]  所以很多時候在生命裡面
[00:14:31.520 --> 00:14:32.520]  你在低谷的時候
[00:14:32.520 --> 00:14:33.520]  在逆境的時候
[00:14:33.520 --> 00:14:35.520]  你要學習去親近神
[00:14:35.520 --> 00:14:36.920]  握著神的手
[00:14:36.920 --> 00:14:39.920]  學習成為一個勝過環境的基督徒
[00:15:06.920 --> 00:15:11.920]  摩西上去幫他的百姓的時候
[00:15:11.920 --> 00:15:14.920]  出頭之後就被法老碧伯
[00:15:14.920 --> 00:15:18.920]  在曠野留宰四十年
[00:15:18.920 --> 00:15:21.920]  大衛為國家努力之後
[00:15:21.920 --> 00:15:23.920]  因為蘇羅的碧伯
[00:15:23.920 --> 00:15:26.920]  要扮瘋扮傻
[00:15:26.920 --> 00:15:28.920]  請問敬崎的人
[00:15:28.920 --> 00:15:30.920]  會不會遭遇各種的患難
[00:15:30.920 --> 00:15:32.920]  紛爭和死線?
[00:15:32.920 --> 00:15:34.920]  有沒有的?
[00:15:34.920 --> 00:15:35.920]  有的
[00:15:35.920 --> 00:15:37.920]  假如你遭遇各種的患難
[00:15:37.920 --> 00:15:38.920]  紛爭和死線
[00:15:38.920 --> 00:15:41.920]  是不是等於神不愛你?
[00:15:41.920 --> 00:15:42.920]  不是
[00:15:42.920 --> 00:15:44.920]  耶穌有沒有經歷各種的患難
[00:15:44.920 --> 00:15:46.920]  紛爭和死線?
[00:15:46.920 --> 00:15:48.920]  父神有沒有愛他?
[00:15:48.920 --> 00:15:50.920]  是他的愛子
[00:15:50.920 --> 00:15:52.920]  所以保羅非常擔心
[00:15:52.920 --> 00:15:54.920]  他所愛的菲律賓弟兄姊妹
[00:15:54.920 --> 00:15:57.920]  過分的憂愁
[00:15:57.920 --> 00:15:59.920]  因為保羅身邊遭遇的
[00:15:59.920 --> 00:16:01.920]  連續的患難的時候
[00:16:01.920 --> 00:16:03.920]  連續的逆境的時候
[00:16:03.920 --> 00:16:05.920]  他們不懂得用神的眼光
[00:16:05.920 --> 00:16:07.920]  看保羅的遭遇
[00:16:07.920 --> 00:16:08.920]  不懂得用神的眼光
[00:16:08.920 --> 00:16:09.920]  看各種的患難
[00:16:09.920 --> 00:16:11.920]  紛爭和死線
[00:16:11.920 --> 00:16:12.920]  其中的處境
[00:16:12.920 --> 00:16:15.920]  保羅在菲律賓書第二章第28節說
[00:16:15.920 --> 00:16:17.920]  我就越發急速
[00:16:17.920 --> 00:16:20.920]  打發伊伯弗提去
[00:16:20.920 --> 00:16:23.920]  希望伊伯弗提回到你們那裡的時候
[00:16:23.920 --> 00:16:25.920]  你們見到伊伯弗提的時候
[00:16:25.920 --> 00:16:26.920]  就可以喜樂
[00:16:26.920 --> 00:16:29.920]  保羅寧願不需要這個僕人
[00:16:29.920 --> 00:16:30.920]  這個弟兄去幫忙
[00:16:30.920 --> 00:16:32.920]  寧願回去菲律賓
[00:16:32.920 --> 00:16:34.920]  因為菲律賓那些人過分的憂愁
[00:16:34.920 --> 00:16:37.920]  過分的低局
[00:16:37.920 --> 00:16:38.920]  保羅說
[00:16:38.920 --> 00:16:39.920]  被擄的人
[00:16:39.920 --> 00:16:40.920]  被囚的人
[00:16:40.920 --> 00:16:41.920]  去關心外面的人
[00:16:41.920 --> 00:16:43.920]  那些外面的人更擔心
[00:16:43.920 --> 00:16:44.920]  他說你們不擔心
[00:16:44.920 --> 00:16:47.920]  我就少一點憂愁
[00:16:47.920 --> 00:16:49.920]  接著保羅再說到他
[00:16:49.920 --> 00:16:51.920]  如何靠主能勝過各種患難
[00:16:51.920 --> 00:16:53.920]  紛爭和死線
[00:16:53.920 --> 00:16:55.920]  第18節他說
[00:16:55.920 --> 00:16:58.920]  為此我就歡喜
[00:16:58.920 --> 00:17:01.920]  並且還要歡喜
[00:17:01.920 --> 00:17:03.920]  這個用了兩個喜樂的字眼
[00:17:03.920 --> 00:17:04.920]  一個是現在喜樂
[00:17:04.920 --> 00:17:06.920]  接著他說將來都要喜樂
[00:17:06.920 --> 00:17:08.920]  你不要以為我坐牢
[00:17:08.920 --> 00:17:10.920]  有死亡的陰影我就不喜樂
[00:17:10.920 --> 00:17:11.920]  是坐牢
[00:17:11.920 --> 00:17:12.920]  很多艱難
[00:17:12.920 --> 00:17:13.920]  很多紛爭
[00:17:13.920 --> 00:17:15.920]  我現在是喜樂
[00:17:15.920 --> 00:17:17.920]  因為我侍奉主義
[00:17:17.920 --> 00:17:19.920]  我將來仍然要喜樂
[00:17:19.920 --> 00:17:21.920]  喜樂是菲律賓書一個重要用詞
[00:17:21.920 --> 00:17:24.920]  名詞的喜樂出現了五次
[00:17:24.920 --> 00:17:27.920]  動詞的喜樂出現了九次
[00:17:27.920 --> 00:17:31.920]  另一個喜樂可以翻譯為一同喜樂的字出現了兩次
[00:17:31.920 --> 00:17:33.920]  總共十六次
[00:17:33.920 --> 00:17:37.920]  考大家菲律賓書大概有多少張聖經
[00:17:37.920 --> 00:17:39.920]  四張聖經
[00:17:39.920 --> 00:17:41.920]  每一張有多少個喜樂
[00:17:41.920 --> 00:17:43.920]  四個喜樂
[00:17:43.920 --> 00:17:46.920]  常常叫喜樂 喜樂 喜樂
[00:17:46.920 --> 00:17:47.920]  我經常講道
[00:17:47.920 --> 00:17:49.920]  經常和弟姐妹勉勵
[00:17:49.920 --> 00:17:50.920]  崇拜之後
[00:17:50.920 --> 00:17:52.920]  如果心裡不開心
[00:17:52.920 --> 00:17:54.920]  憂愁愁不准離開禮堂
[00:17:54.920 --> 00:17:56.920]  帶著神的平安
[00:17:56.920 --> 00:17:57.920]  去喜樂
[00:17:57.920 --> 00:17:59.920]  去榮耀神才離開禮堂
[00:17:59.920 --> 00:18:01.920]  假如今天大家有憂愁的話
[00:18:01.920 --> 00:18:04.920]  你心裡面講了十六次喜樂才走出去
[00:18:04.920 --> 00:18:06.920]  菲律賓書有十六個喜樂
[00:18:06.920 --> 00:18:08.920]  講道喜樂 喜樂 喜樂
[00:18:08.920 --> 00:18:11.920]  保羅提醒他們
[00:18:11.920 --> 00:18:12.920]  保羅為了喜樂
[00:18:12.920 --> 00:18:15.920]  第一章第四章第五節說
[00:18:15.920 --> 00:18:17.920]  每逢為你們眾人祈求的時候
[00:18:17.920 --> 00:18:19.920]  嘗試歡歡喜的祈求
[00:18:19.920 --> 00:18:21.920]  因為從頭一天直到如今
[00:18:21.920 --> 00:18:24.920]  你們是同心合二的興旺福音
[00:18:24.920 --> 00:18:27.920]  假如我們同心為主
[00:18:27.920 --> 00:18:29.920]  但經歷很多逆境
[00:18:29.920 --> 00:18:32.920]  我們應該為這個生命喜樂
[00:18:32.920 --> 00:18:34.920]  但如果我們過分爭吵
