
[00:00:00.000 --> 00:00:04.400]  平安 很高興今天能夠有機會在大家當中
[00:09:10.600 --> 00:09:14.160]  耶穌為門徒作的大祭司禱告
[00:09:14.160 --> 00:09:18.480]  這是祂被捕面對十字架痛苦之前
[00:09:18.480 --> 00:09:20.800]  耶穌做的禱告
[00:09:20.800 --> 00:09:24.360]  十三節其實已經在這個禱告的中間
[00:09:24.360 --> 00:09:26.120]  現在我往你那裡去
[00:09:26.120 --> 00:09:28.400]  我還在世上說者話
[00:09:28.400 --> 00:09:31.600]  致叫他們心裡充滿我的喜樂
[00:09:31.600 --> 00:09:34.080]  我已將你的道賜給他們
[00:09:34.080 --> 00:09:35.600]  世界憂恨他們
[00:09:35.600 --> 00:09:37.560]  因為他們不屬世界
[00:09:37.560 --> 00:09:39.880]  正如我不屬世界一樣
[00:09:39.880 --> 00:09:42.360]  我不求你叫他們離開世界
[00:09:42.360 --> 00:09:45.640]  只求你保守他們脫離那惡者
[00:09:45.640 --> 00:09:47.200]  他們不屬世界
[00:09:47.200 --> 00:09:49.320]  正如我不屬世界一樣
[00:09:49.320 --> 00:09:52.120]  求你用真理使他們成聖
[00:09:52.120 --> 00:09:54.200]  你的道就是真理
[00:09:54.200 --> 00:09:56.240]  你怎樣猜我到世上
[00:09:56.240 --> 00:09:59.080]  我也照樣猜他們到世上
[00:09:59.080 --> 00:10:02.720]  我為他們的遠故自己分別為聖
[00:10:02.720 --> 00:10:06.040]  叫他們因真理成聖
[00:10:06.040 --> 00:10:08.080]  我不但為這些人求
[00:10:08.080 --> 00:10:12.720]  也為那些因他們的話信我的人祈求
[00:10:12.720 --> 00:10:15.800]  使他們都合而為一
[00:10:15.800 --> 00:10:18.480]  正如你負在我裡面
[00:10:18.480 --> 00:10:20.320]  我在你裡面
[00:10:20.320 --> 00:10:23.160]  使他們也在我們裡面
[00:10:23.160 --> 00:10:30.240]  叫世人可以順你猜了我來
[00:10:30.240 --> 00:10:31.280]  天父啊
[00:10:31.280 --> 00:10:37.160]  請你今天教導我們這個真理
[00:10:37.160 --> 00:10:42.080]  讓聖靈來到這裡的每一位
[00:10:42.080 --> 00:10:44.280]  使我們都可以明白到
[00:10:44.280 --> 00:10:46.920]  被這個萬物之主所猜派
[00:10:46.920 --> 00:10:51.400]  其實是一個何等的殊榮
[00:10:51.400 --> 00:10:53.760]  慈悲仁愛的天父啊
[00:10:53.760 --> 00:10:58.520]  願以你次福來臨這個時刻
[00:10:58.520 --> 00:10:59.720]  在這個時候
[00:10:59.720 --> 00:11:02.160]  甦醒我們的靈魂
[00:11:02.160 --> 00:11:02.680]  父啊
[00:11:02.680 --> 00:11:05.280]  我們是奉耶穌的名向來禱告的
[00:11:05.280 --> 00:11:07.160]  阿們
[00:11:07.160 --> 00:11:09.720]  我想在經文後面開始
[00:11:09.720 --> 00:11:11.720]  而不是在前面
[00:11:11.720 --> 00:11:14.080]  這樣我們就可以比較清楚
[00:11:14.080 --> 00:11:17.640]  耶穌代祷的對象
[00:11:17.640 --> 00:11:21.880]  所以我想從20節開始
[00:11:21.880 --> 00:11:23.880]  那裡說
[00:11:23.880 --> 00:11:26.560]  「我不是只為門徒禱告
[00:11:26.560 --> 00:11:33.480]  也是為那些因他們的話信我的人祈求」
[00:11:33.480 --> 00:11:39.600]  基督代祷的對象是歷代所有的信徒
[00:11:39.600 --> 00:11:42.400]  在所有的信徒身上
[00:11:42.400 --> 00:11:45.240]  祂都有一個使命
[00:11:45.240 --> 00:11:46.080]  弟兄姊妹
[00:11:46.080 --> 00:11:49.040]  耶穌代祷的對象就是我們
[00:11:49.040 --> 00:11:53.680]  我們不是依靠我們自己去達成祂的禱告
[00:11:53.680 --> 00:11:57.360]  這是耶穌為你的生命所做的禱告
[00:11:57.360 --> 00:12:00.360]  正如耶穌被差遣來到這個世界當中
[00:12:00.360 --> 00:12:03.920]  祂也要差遣你到這個世界裡去
[00:12:03.920 --> 00:12:07.080]  有一個錯誤的教義在教會裡流傳
[00:12:07.080 --> 00:12:10.920]  教會裡有專業和業餘的等級
[00:12:10.920 --> 00:12:12.320]  其實沒有
[00:12:12.320 --> 00:12:15.600]  有些人被神呼召在教會裡做某些事工
[00:12:15.600 --> 00:12:18.440]  有些被呼召做牧師或者領袖
[00:12:18.440 --> 00:12:23.040]  也有門徒被呼召做其他的事工
[00:12:23.040 --> 00:12:24.520]  聖經是這樣教導
[00:12:24.520 --> 00:12:28.960]  教會領袖主要的工作就是裝備人
[00:12:28.960 --> 00:12:33.880]  教會領袖的責任按照《耳疾所書》四章十二節的教導
[00:12:33.880 --> 00:12:39.000]  就是裝備神的子民去做神的事工
[00:12:39.000 --> 00:12:42.200]  如果你作為教會領袖不裝備他們做工
[00:12:42.200 --> 00:12:44.440]  不分配事工給他們
[00:12:44.440 --> 00:12:49.440]  你作為教會領袖就沒有履行神給你的責任
[00:12:49.440 --> 00:12:51.400]  可悲的是
[00:12:51.400 --> 00:12:55.040]  其實真是有一大群人在教會的建築物裡
[00:12:55.040 --> 00:12:58.880]  大多數人沒有被差遣為神的國
[00:12:58.880 --> 00:13:01.680]  做他們所應該負責的事工
[00:13:01.680 --> 00:13:06.840]  因為這樣他們的生命就沒有標竿
[00:13:06.840 --> 00:13:09.440]  這是特別提醒做牧師的
[00:13:09.440 --> 00:13:12.360]  但同樣在聖經當中也提醒我們
[00:13:12.360 --> 00:13:19.520]  你不能夠用別人來代替做你要去做的事
[00:13:19.520 --> 00:13:22.840]  無論你在這個奉獻盤裡擺多少錢
[00:13:22.840 --> 00:13:26.160]  奉獻當然是很管家的責任
[00:13:26.160 --> 00:13:33.920]  你仍然是被神呼召去為他有你要做的工作
[00:13:33.920 --> 00:13:38.160]  在這裡基督其實是要為我們找到人生目標
[00:13:38.160 --> 00:13:41.240]  被差遣做他的工作來禱告
[00:13:41.240 --> 00:13:44.160]  我們被賦予什麼能力去差遣出去呢?
[00:13:44.160 --> 00:13:45.680]  會得到什麼恩賜呢?
[00:13:45.680 --> 00:13:47.320]  有什麼工具呢?
[00:13:47.320 --> 00:13:50.480]  耶穌在十三節裡面已經講到
[00:13:50.480 --> 00:13:52.720]  不想把整個經文再讀一次
[00:13:52.720 --> 00:13:54.760]  但想大家留心這一點
[00:13:54.760 --> 00:13:56.560]  耶穌說首先
[00:13:56.560 --> 00:13:59.680]  我在世上和他們一起的時候
[00:13:59.680 --> 00:14:01.520]  告訴了他們很多事情
[00:14:01.520 --> 00:14:04.240]  使他們充滿了喜樂
[00:14:04.240 --> 00:14:06.240]  耶穌教導我們祂是誰
[00:14:06.240 --> 00:14:10.560]  向我們顯明使我們能夠被祂的喜樂所充滿
[00:14:10.560 --> 00:14:13.720]  我們帶著耶穌的喜樂去到世界當中
[00:14:13.720 --> 00:14:16.040]  這是吸引人的喜樂
[00:14:16.040 --> 00:14:17.960]  羅馬書第五章第二節
[00:14:17.960 --> 00:14:20.640]  使徒保羅對那些新信徒說
[00:14:20.640 --> 00:14:22.640]  我們藉著信耶穌基督
[00:14:22.640 --> 00:14:28.000]  能夠得以進入這個現在其實不配的恩典當中
[00:14:28.000 --> 00:14:30.000]  我們因此是歡歡喜喜
[00:14:30.000 --> 00:14:32.840]  盼望神的榮耀
[00:14:32.840 --> 00:14:34.440]  全讓神的榮耀
[00:14:34.440 --> 00:14:38.960]  歡歡喜喜、盼望神的榮耀
[00:14:38.960 --> 00:14:41.520]  可以分享
[00:14:41.520 --> 00:14:45.200]  你不能夠充滿憤怒、充滿不滿
[00:14:45.200 --> 00:14:46.840]  在挫折當中
[00:14:46.840 --> 00:14:50.760]  被差派到世界當中
[00:14:50.760 --> 00:14:54.520]  你必須被耶穌的喜樂所充滿
[00:14:54.520 --> 00:14:58.640]  這就是一個來自與耶穌同在的喜樂
[00:14:58.640 --> 00:15:00.440]  我們領受的是神的話語
[00:15:00.440 --> 00:15:03.480]  我們出去不是要傳我們自己個人的意見
[00:15:03.480 --> 00:15:07.360]  出去不是因為神已經要你去說你的話
[00:15:07.360 --> 00:15:10.800]  我們出去是因為我們領受到神的話語
[00:15:10.800 --> 00:15:14.880]  耶穌說我為他們祈求保守他們脫離那惡者
[00:15:14.880 --> 00:15:16.680]  當你被差遣的時候
[00:15:16.680 --> 00:15:17.840]  受到保護
[00:15:17.840 --> 00:15:20.640]  能夠脫離撒旦的傷害
[00:15:20.640 --> 00:15:23.440]  耶穌說我們不屬於這個世界
[00:15:23.440 --> 00:15:26.000]  正如祂不屬於這個世界一樣
[00:15:26.000 --> 00:15:27.800]  我們有一個新的護照
[00:15:27.800 --> 00:15:30.000]  這個護照不屬於這個世界的
[00:15:30.000 --> 00:15:32.920]  這個護照可以跨越所有的邊界
[00:15:32.920 --> 00:15:35.560]  好讓我們可以去到任何的地方
[00:15:35.560 --> 00:15:39.200]  最終這個護照幫我們可以進到天上
[00:15:39.200 --> 00:15:40.920]  我們受基督的委託
[00:15:40.920 --> 00:15:42.200]  第十八節說
[00:15:42.200 --> 00:15:44.040]  你怎樣猜我到世上
[00:15:44.040 --> 00:15:46.680]  我也要怎樣猜他們到世上
[00:15:46.680 --> 00:15:48.640]  其實我們已經得到一個報酬
[00:15:48.640 --> 00:15:50.880]  因為我們有聖潔的祭物
[00:15:50.880 --> 00:15:55.640]  耶穌將自己作為聖潔的祭物送給我們
[00:15:55.640 --> 00:15:57.160]  這個是天使的禮物
[00:15:57.160 --> 00:15:59.120]  等於說當我們被差遣的時候
[00:15:59.120 --> 00:16:01.000]  我們還需要些甚麼呢?
[00:16:01.000 --> 00:16:03.440]  就是問我們的神
[00:16:03.440 --> 00:16:04.960]  我們要去哪裏
[00:16:04.960 --> 00:16:06.760]  所有東西都給了我們
[00:16:06.760 --> 00:16:08.400]  不可思議 真的不可思議
[00:16:08.400 --> 00:16:10.800]  我覺得我們無論去到哪裏
[00:16:10.800 --> 00:16:13.040]  都不是憑我們自己的智慧
[00:16:13.040 --> 00:16:14.400]  自己的創造力
[00:16:14.400 --> 00:16:16.360]  自己的責任感或者特權
[00:16:16.360 --> 00:16:17.920]  我們被差遣
[00:16:17.920 --> 00:16:20.360]  是帶著奇妙的恩賜
[00:16:20.360 --> 00:16:22.560]  帶著喜樂和信心
[00:16:22.560 --> 00:16:25.760]  去仰賴神對我們的供應
[00:16:25.760 --> 00:16:29.680]  我們被差遣來到這個世界
[00:16:29.680 --> 00:16:32.160]  結果會是怎樣呢?
[00:16:32.160 --> 00:16:35.960]  會有甚麼結果呢?
[00:16:35.960 --> 00:16:37.440]  耶穌說
[00:16:37.440 --> 00:16:40.200]  我為他們祈求合一
[00:16:40.200 --> 00:16:45.120]  正如你父神和我是合一的
[00:16:45.120 --> 00:16:46.920]  合一的目標就在這裏
[00:16:46.920 --> 00:16:49.320]  當我們專注在我們真正的使命
[00:16:49.320 --> 00:16:51.000]  我們就不會經常想念那些
[00:16:51.000 --> 00:16:55.080]  我們喜歡親炒的雞毛蒜皮小事
[00:16:55.080 --> 00:16:59.320]  我們反而可以望清一幅大圖畫
[00:16:59.320 --> 00:17:03.400]  神呼召我們進入到人群的當中
[00:17:03.400 --> 00:17:06.280]  這個合一的目標使我們能夠團結
[00:17:06.280 --> 00:17:10.640]  因為其實被差遣都難免令我們有點害怕
[00:17:10.640 --> 00:17:13.880]  我們自然會希望其他人我們一起去
[00:17:13.880 --> 00:17:17.880]  這個同工的熱情使我們能夠彼此團結
[00:17:17.880 --> 00:17:20.520]  互相支持 一同去打仗
[00:17:20.520 --> 00:17:22.120]  我們不是互相去爭鬥
[00:17:22.120 --> 00:17:24.360]  我們是一起打福音的仗
[00:17:24.360 --> 00:17:27.520]  耶穌說 結果就是他們合而為一
[00:17:27.520 --> 00:17:30.400]  叫世人可以順理差了我來
[00:17:30.400 --> 00:17:31.920]  這個就是結果
[00:17:31.920 --> 00:17:33.840]  被差遣的真正的結果
[00:17:33.840 --> 00:17:35.200]  不是一個建築物
[00:17:35.200 --> 00:17:38.320]  不是一個精彩的表演
[00:17:38.320 --> 00:17:40.800]  而是讓世人相信
[00:17:40.800 --> 00:17:43.480]  神仍然在實現祂的計劃
[00:17:43.480 --> 00:17:48.240]  就是差派你和我去這個計劃的當中
[00:17:48.240 --> 00:17:50.160]  我們必須要做甚麼
[00:17:50.160 --> 00:17:53.800]  就是交出我們要去哪裏的決定權
[00:17:53.800 --> 00:17:57.040]  放下你為人生有定的甚麼計劃
[00:17:57.040 --> 00:18:00.440]  交出你要去哪裏的決定權
[00:18:00.440 --> 00:18:02.160]  歡歡喜喜的
[00:18:02.160 --> 00:18:05.160]  走到神差派你去的地方
[00:18:05.160 --> 00:18:06.240]  你去哪裏呢?
[00:18:06.240 --> 00:18:07.920]  你是否要去爬一個山呢?
[00:18:07.920 --> 00:18:09.760]  是否要去一個頂峰呢?
[00:18:09.760 --> 00:18:14.560]  還是被神差派到侍奉祂的地方
[00:18:14.560 --> 00:18:17.480]  你的工場呢?
[00:18:17.480 --> 00:18:18.960]  我們展望未來的時候
[00:18:18.960 --> 00:18:20.560]  我們在《浸信聯會》
[00:18:20.560 --> 00:18:24.840]  希望和你們這樣的教會結連
[00:18:24.840 --> 00:18:28.280]  向那些未得之民傳福音
[00:18:28.280 --> 00:18:31.000]  我們求神為這些未得之民的群體
[00:18:31.000 --> 00:18:33.080]  幫我們預備一個領袖
[00:18:33.080 --> 00:18:34.520]  當我們找到這個領袖的時候
[00:18:34.520 --> 00:18:37.760]  我們就會組成一個領袖的團隊
[00:18:37.760 --> 00:18:40.680]  在策略和計劃當中
[00:18:40.680 --> 00:18:42.800]  給他們有支持和鼓勵
[00:18:42.800 --> 00:18:45.040]  同時我們相信每一個信徒
[00:18:45.040 --> 00:18:46.920]  都有被擁得著的地方
[00:18:46.920 --> 00:18:50.400]  發揮他們在神當中領受的熱誠
[00:18:50.400 --> 00:18:52.400]  去接觸這些錫克教徒
[00:18:52.400 --> 00:18:55.440]  阿富汗人和其他的群體
[00:18:55.440 --> 00:18:58.480]  所以我們要建立一個禱告的團隊
[00:18:58.480 --> 00:19:01.240]  我們要建立一些侍奉的團隊
[00:19:01.240 --> 00:19:03.840]  幫助向這些家庭傳福音
[00:19:03.840 --> 00:19:06.520]  外展、支持和鼓勵他們
[00:19:06.520 --> 00:19:09.200]  我們要建立一些支援的團隊
[00:19:09.200 --> 00:19:11.440]  幫助去溝通這些需要
[00:19:11.440 --> 00:19:13.480]  幫助去籌集資金
[00:19:13.480 --> 00:19:16.040]  當我們將這些團隊建立起來的時候
[00:19:16.040 --> 00:19:19.480]  神就會呼召不同的人去得到未得之民
[00:19:19.480 --> 00:19:22.400]  我們就會見到奇妙的事情
[00:19:22.400 --> 00:19:24.760]  神要召喚你去哪裡呢?
[00:19:24.760 --> 00:19:26.160]  我不知道
[00:19:26.160 --> 00:19:28.000]  但是令我興奮的是
[00:19:28.000 --> 00:19:30.120]  我知道神已經知道
[00:19:30.120 --> 00:19:33.560]  我知道耶穌正在為你代禱
[00:19:33.560 --> 00:19:36.480]  祂有一個要你去的地方
[00:19:36.480 --> 00:19:38.520]  你可能在學校、在公司
[00:19:38.520 --> 00:19:40.680]  被分派各樣的事情
[00:19:40.680 --> 00:19:42.200]  你可能沒有意識到
[00:19:42.200 --> 00:19:43.720]  你其實在那裡
[00:19:43.720 --> 00:19:46.480]  其實是神用你的方法
[00:19:46.480 --> 00:19:55.560]  叫你可以將福音向朋友、向同事分享
[00:19:55.560 --> 00:19:57.120]  我要知道的是
