
[00:00:00.000 --> 00:00:02.000]  (主席)各位電影姊妹,你們好
[00:01:20.000 --> 00:01:22.000]  你的妻子或你媽媽在的時候
[00:01:22.000 --> 00:01:24.000]  可不可以你現在輕聲跟她說
[00:01:24.000 --> 00:01:26.000]  媽媽或太太
[00:01:26.000 --> 00:01:28.000]  很感謝你
[00:01:28.000 --> 00:01:30.000]  沒有你,我真的沒有今天
[00:01:30.000 --> 00:01:32.000]  要多謝她
[00:01:32.000 --> 00:01:34.000]  是真的
[00:01:34.000 --> 00:01:36.000]  是真心的
[00:01:36.000 --> 00:01:38.000]  我今天也沒有機會
[00:01:38.000 --> 00:01:40.000]  跟我太太
[00:01:40.000 --> 00:01:42.000]  慶祝母親節
[00:01:42.000 --> 00:01:44.000]  但我明天下午會獻屬序制
[00:01:44.000 --> 00:01:46.000]  明天就會
[00:01:46.000 --> 00:01:48.000]  跟她慶祝母親節
[00:01:48.000 --> 00:01:50.000]  但我想在講之前
[00:01:50.000 --> 00:01:52.000]  先講幾句我自己的感受
[00:01:52.000 --> 00:01:54.000]  我自己從佳節陪侍親
[00:01:54.000 --> 00:01:56.000]  我今年
[00:01:56.000 --> 00:01:58.000]  你記不記得復活節
[00:01:58.000 --> 00:02:00.000]  和清明節是同一天
[00:02:00.000 --> 00:02:02.000]  我自己也有很大的感慨
[00:02:02.000 --> 00:02:04.000]  因為熟悉我,我也曾經講過
[00:02:04.000 --> 00:02:06.000]  我媽媽四十二歲離開世界
[00:02:06.000 --> 00:02:08.000]  這段時間
[00:02:08.000 --> 00:02:10.000]  她在醫院裡,是一九七八年
[00:02:10.000 --> 00:02:12.000]  她六月六日離開世界
[00:02:12.000 --> 00:02:14.000]  我媽媽很年輕
[00:02:14.000 --> 00:02:16.000]  四十幾歲,我還在讀神學
[00:02:16.000 --> 00:02:18.000]  第三年
[00:02:18.000 --> 00:02:20.000]  我到今天仍然有一個很大的抱恨
[00:02:20.000 --> 00:02:22.000]  特別是母親節
[00:02:22.000 --> 00:02:24.000]  和清明節
[00:02:24.000 --> 00:02:26.000]  因為我完全沒有機會
[00:02:26.000 --> 00:02:28.000]  去回報我媽媽對我的恩情
[00:02:28.000 --> 00:02:30.000]  稍後也會講我媽媽對我有什麼恩情
[00:02:30.000 --> 00:02:32.000]  我媽媽九十幾歲離開
[00:02:32.000 --> 00:02:34.000]  離開後
[00:02:34.000 --> 00:02:36.000]  我也感恩,為什麼呢?
[00:02:36.000 --> 00:02:38.000]  她看到我怎樣去侍奉
[00:02:38.000 --> 00:02:40.000]  她由反對我去做傳道人
[00:02:40.000 --> 00:02:42.000]  到後來她接受
[00:02:42.000 --> 00:02:44.000]  甚至鼓勵我要做好一點
[00:02:44.000 --> 00:02:46.000]  她看到是怎樣
[00:02:46.000 --> 00:02:48.000]  但很可惜
[00:02:48.000 --> 00:02:50.000]  我媽媽沒有機會看到
[00:02:50.000 --> 00:02:52.000]  那時我神學還未畢業
[00:02:52.000 --> 00:02:54.000]  所以我經常鼓勵特別是年輕人
[00:02:54.000 --> 00:02:56.000]  一定要去
[00:02:56.000 --> 00:02:58.000]  珍惜你的父母
[00:02:58.000 --> 00:03:00.000]  要把握機會
[00:03:00.000 --> 00:03:02.000]  有花堪折
[00:03:02.000 --> 00:03:04.000]  直須折
[00:03:04.000 --> 00:03:06.000]  莫待無花空折枝
[00:03:06.000 --> 00:03:08.000]  即是今天
[00:03:08.000 --> 00:03:10.000]  有時我們很想去
[00:03:10.000 --> 00:03:12.000]  回應父母對我們的關心
[00:03:12.000 --> 00:03:14.000]  但樹欲靜時
[00:03:14.000 --> 00:03:16.000]  風不息
[00:03:16.000 --> 00:03:18.000]  時辰不在
[00:03:18.000 --> 00:03:20.000]  那種痛苦你們未必經歷到
[00:03:20.000 --> 00:03:22.000]  我經歷到
[00:03:22.000 --> 00:03:24.000]  所以我鼓勵大家
[00:03:24.000 --> 00:03:26.000]  要珍惜你的配偶
[00:03:26.000 --> 00:03:28.000]  珍惜你的家人
[00:03:28.000 --> 00:03:30.000]  這很重要
[00:03:30.000 --> 00:03:32.000]  母親節會講一個偉人的母親
[00:03:32.000 --> 00:03:34.000]  有什麼質素可以承擔呢?
[00:03:34.000 --> 00:03:36.000]  很多年輕人
[00:03:36.000 --> 00:03:38.000]  很想做名門之後
[00:03:38.000 --> 00:03:40.000]  爸爸有錢
[00:03:40.000 --> 00:03:42.000]  有地位,有名譽
[00:03:42.000 --> 00:03:44.000]  名門之後
[00:03:44.000 --> 00:03:46.000]  特別是咬著金鑰匙出世的
[00:03:46.000 --> 00:03:48.000]  但往往
[00:03:48.000 --> 00:03:50.000]  有時那些有錢人
[00:03:50.000 --> 00:03:52.000]  中國人有句說話
[00:03:52.000 --> 00:03:56.000]  「富不過三代」
[00:03:56.000 --> 00:03:58.000]  那條褲子是穿不過三代的
[00:03:58.000 --> 00:04:00.000]  不是
[00:04:00.000 --> 00:04:02.000]  有錢人是不會落到第三代
[00:04:02.000 --> 00:04:04.000]  因為他們太享受
[00:04:04.000 --> 00:04:06.000]  父母的庇蔭
[00:04:06.000 --> 00:04:08.000]  他們是不懂珍惜
[00:04:08.000 --> 00:04:10.000]  四十五歲人都可以不出去工作
[00:04:10.000 --> 00:04:12.000]  我現在怎樣工作?
[00:04:12.000 --> 00:04:16.000]  所以這是一個悲哀
[00:04:16.000 --> 00:04:18.000]  甚至可以一代不如一代
[00:04:18.000 --> 00:04:20.000]  如果你有聽我講永攝論壇
[00:04:20.000 --> 00:04:22.000]  我原本明天
[00:04:22.000 --> 00:04:24.000]  預計是講永攝論壇
[00:04:24.000 --> 00:04:26.000]  「一個也不能少」
[00:04:26.000 --> 00:04:28.000]  是講我們要著重生命
[00:04:28.000 --> 00:04:30.000]  但現在改了
[00:04:30.000 --> 00:04:32.000]  我今晚回去會講
[00:04:32.000 --> 00:04:34.000]  今晚會錄音
[00:04:34.000 --> 00:04:36.000]  星期二會上載
[00:04:36.000 --> 00:04:40.000]  「鼎爺悲哀對我們的反省」
[00:04:40.000 --> 00:04:42.000]  我會講
[00:04:42.000 --> 00:04:44.000]  鼎爺的問題
[00:04:44.000 --> 00:04:46.000]  是給我們很多提醒
[00:04:46.000 --> 00:04:48.000]  很簡單舉個例
[00:04:48.000 --> 00:04:50.000]  有些人喜歡做名門之後
[00:04:50.000 --> 00:04:52.000]  但可能未必是好的
[00:04:52.000 --> 00:04:54.000]  但更加有些人
[00:04:54.000 --> 00:04:58.000]  是很想做名門的父母
[00:04:58.000 --> 00:05:00.000]  我當年都拍過電影
[00:05:00.000 --> 00:05:02.000]  你知不知
[00:05:02.000 --> 00:05:04.000]  我拍過幾套電影
[00:05:04.000 --> 00:05:06.000]  你上去搜索一下
[00:05:06.000 --> 00:05:08.000]  極度智能
[00:05:08.000 --> 00:05:10.000]  賭神之神
[00:05:10.000 --> 00:05:12.000]  我沒有騙你
[00:05:12.000 --> 00:05:14.000]  你上去會看到
[00:05:14.000 --> 00:05:16.000]  我記得我一年去紐西蘭
[00:05:16.000 --> 00:05:18.000]  當年COVID之前
[00:05:18.000 --> 00:05:20.000]  每年三月都去紐西蘭廣道
[00:05:20.000 --> 00:05:22.000]  有個家庭
[00:05:22.000 --> 00:05:24.000]  我都不會忘記
[00:05:24.000 --> 00:05:26.000]  「牧師你還有沒有戲拍?」
[00:05:26.000 --> 00:05:28.000]  我說應該遲些都有一套
[00:05:28.000 --> 00:05:30.000]  「可不可以找個角色
[00:05:30.000 --> 00:05:32.000]  簡簡單單都可以」
[00:05:32.000 --> 00:05:34.000]  「叫我兒子過來
[00:05:34.000 --> 00:05:36.000]  做童星可以嗎?」
[00:05:36.000 --> 00:05:38.000]  我說「不當我話事」
[00:05:38.000 --> 00:05:40.000]  「不收錢的
[00:05:40.000 --> 00:05:42.000]  我會叫他過來」
[00:05:42.000 --> 00:05:44.000]  很多人都很想
[00:05:44.000 --> 00:05:46.000]  讓子女去表演
[00:05:46.000 --> 00:05:48.000]  所以你見到很多人
[00:05:48.000 --> 00:05:50.000]  可能叫子女去參加比賽
[00:05:50.000 --> 00:05:52.000]  一登龍門
[00:05:52.000 --> 00:05:54.000]  已經升價十倍
[00:05:54.000 --> 00:05:56.000]  如果子女讓人來賞識
[00:05:56.000 --> 00:05:58.000]  我是星媽
[00:05:58.000 --> 00:06:00.000]  星爸都可能很開心
[00:06:00.000 --> 00:06:02.000]  但現在你見到
[00:06:02.000 --> 00:06:04.000]  完全不是這樣
[00:06:04.000 --> 00:06:06.000]  中國人有句說話
[00:06:06.000 --> 00:06:08.000]  「陽明星」
[00:06:08.000 --> 00:06:10.000]  知道下面那句是甚麼嗎?
[00:06:10.000 --> 00:06:12.000]  但那些文化
[00:06:12.000 --> 00:06:14.000]  已經沒有了
[00:06:14.000 --> 00:06:16.000]  雖然我說話粗俗一點
[00:06:16.000 --> 00:06:18.000]  但其實我都有中文的
[00:06:18.000 --> 00:06:20.000]  「陽明星顯父母」
[00:06:20.000 --> 00:06:22.000]  即是說你厲害的時候
[00:06:22.000 --> 00:06:24.000]  你父母都得到甚麼呢?
[00:06:24.000 --> 00:06:26.000]  即是聲譽
[00:06:26.000 --> 00:06:28.000]  你記不記得
[00:06:28.000 --> 00:06:30.000]  你小學讀書的時候
[00:06:30.000 --> 00:06:32.000]  媽媽照顧你放學的時候
[00:06:32.000 --> 00:06:34.000]  你考第一
[00:06:34.000 --> 00:06:36.000]  你當然很開心
[00:06:36.000 --> 00:06:38.000]  家長問「你兒子考成怎樣?」
[00:06:38.000 --> 00:06:40.000]  「考第一」
[00:06:40.000 --> 00:06:42.000]  你都會覺得很開心
[00:06:42.000 --> 00:06:44.000]  如果他是考到最後
[00:06:44.000 --> 00:06:46.000]  你趕不趕快離開
[00:06:46.000 --> 00:06:48.000]  所謂「陽明星顯父母」
[00:06:48.000 --> 00:06:50.000]  當然那個人本身
[00:06:50.000 --> 00:06:52.000]  是要努力
[00:06:52.000 --> 00:06:54.000]  但問題是我仍然覺得
[00:06:54.000 --> 00:06:56.000]  很重要
[00:06:56.000 --> 00:06:58.000]  父母的生命是在影響自己的兒女
[00:06:58.000 --> 00:07:00.000]  你想兒女好的時候
[00:07:00.000 --> 00:07:02.000]  你又要怎樣呢?
[00:07:02.000 --> 00:07:04.000]  所以今天我們要留意
[00:07:04.000 --> 00:07:06.000]  父母的愛護
[00:07:06.000 --> 00:07:08.000]  教導
[00:07:08.000 --> 00:07:10.000]  和生命
[00:07:10.000 --> 00:07:12.000]  是影響下一代很重要的
[00:07:12.000 --> 00:07:14.000]  我已經很欣賞我爸爸
[00:07:14.000 --> 00:07:16.000]  我爸爸當時都未信耶穌
[00:07:16.000 --> 00:07:18.000]  但我爸爸是不吸煙
[00:07:18.000 --> 00:07:20.000]  不喝酒,不賭錢
[00:07:20.000 --> 00:07:22.000]  所以我到今天
[00:07:22.000 --> 00:07:24.000]  我都不會吸煙
[00:07:24.000 --> 00:07:26.000]  只是吃煙仔餅,沒有吸煙
[00:07:26.000 --> 00:07:28.000]  是不會喝酒
[00:07:28.000 --> 00:07:30.000]  更加不會賭錢
[00:07:30.000 --> 00:07:32.000]  這是爸爸在影響我
[00:07:32.000 --> 00:07:34.000]  當然我爸爸未信主
[00:07:34.000 --> 00:07:36.000]  但我爸爸是白手興家
[00:07:36.000 --> 00:07:38.000]  很努力,很勤力工作
[00:07:38.000 --> 00:07:40.000]  年初一都開工
[00:07:40.000 --> 00:07:42.000]  他不是做飲食業,他做帳戶
[00:07:42.000 --> 00:07:44.000]  這就影響我自己
[00:07:44.000 --> 00:07:46.000]  所以請你記住
[00:07:46.000 --> 00:07:48.000]  原來你要怎樣影響你的兒女
[00:07:48.000 --> 00:07:50.000]  是你的生命
[00:07:50.000 --> 00:07:52.000]  你的價值觀,這是很重要
[00:07:52.000 --> 00:07:54.000]  正如
[00:07:54.000 --> 00:07:56.000]  在中國裏面
[00:07:56.000 --> 00:07:58.000]  記不記得有一個
[00:07:58.000 --> 00:08:00.000]  萬母三千
[00:08:00.000 --> 00:08:02.000]  這個媽媽很好
[00:08:02.000 --> 00:08:04.000]  因為原來那一區怎樣影響她的兒女
[00:08:04.000 --> 00:08:06.000]  就是萬母三千
[00:08:06.000 --> 00:08:08.000]  我相信今天在我們當中
[00:08:08.000 --> 00:08:10.000]  都有很多萬母在
[00:08:10.000 --> 00:08:12.000]  萬父都在
[00:08:12.000 --> 00:08:14.000]  有時你搬一間屋
[00:08:14.000 --> 00:08:16.000]  就是那個名校區
[00:08:16.000 --> 00:08:18.000]  地價或屋價貴一點
[00:08:18.000 --> 00:08:20.000]  你都去
[00:08:20.000 --> 00:08:22.000]  我兒子終於在一年多前
[00:08:22.000 --> 00:08:24.000]  搬到另一區
[00:08:24.000 --> 00:08:26.000]  因為那裏有一間基督教女子中學
[00:08:26.000 --> 00:08:28.000]  他就很想
[00:08:28.000 --> 00:08:30.000]  兩個女兒
[00:08:30.000 --> 00:08:32.000]  就入這間學校,所以就搬去那裏
[00:08:32.000 --> 00:08:34.000]  那些樓價貴一點
[00:08:34.000 --> 00:08:36.000]  原來我才知道
[00:08:36.000 --> 00:08:38.000]  那間屋苑
[00:08:38.000 --> 00:08:40.000]  被稱為外府村
[00:08:40.000 --> 00:08:42.000]  因為十個有八個
[00:08:42.000 --> 00:08:44.000]  都是為了入那間基督教女子中學
[00:08:44.000 --> 00:08:46.000]  所以那個叫外府村
[00:08:46.000 --> 00:08:48.000]  就是這樣
[00:08:48.000 --> 00:08:50.000]  所以現在這個年代裏面都有很多萬母
[00:08:50.000 --> 00:08:52.000]  聖經裏面有一個很偉大的人物
[00:08:52.000 --> 00:08:54.000]  這個人是聖經有
[00:08:54.000 --> 00:08:56.000]  兩卷書用他的名字
[00:08:56.000 --> 00:08:58.000]  來命名的
[00:08:58.000 --> 00:09:00.000]  他亦都是以色列
[00:09:00.000 --> 00:09:02.000]  支派裏面,即是人民裏面
[00:09:02.000 --> 00:09:04.000]  第一個和第二個王
[00:09:04.000 --> 00:09:06.000]  的高立者
[00:09:06.000 --> 00:09:08.000]  他亦都是最後一個
[00:09:08.000 --> 00:09:10.000]  的事事,誰呢?
[00:09:10.000 --> 00:09:12.000]  撒姆爾
[00:09:12.000 --> 00:09:14.000]  撒姆爾是
[00:09:14.000 --> 00:09:16.000]  一代偉人
[00:09:16.000 --> 00:09:18.000]  但是撒姆爾的成長
[00:09:18.000 --> 00:09:20.000]  除了他自己本身
[00:09:20.000 --> 00:09:22.000]  的努力之外
[00:09:22.000 --> 00:09:24.000]  他的母親是很重要
[00:09:24.000 --> 00:09:26.000]  撒姆爾那個年代裏面
[00:09:26.000 --> 00:09:28.000]  是事司年代
[00:09:28.000 --> 00:09:30.000]  我現在星期三
[00:09:30.000 --> 00:09:32.000]  的茶經是在查事司記
[00:09:32.000 --> 00:09:34.000]  是一個非常混亂的
[00:09:34.000 --> 00:09:36.000]  世代
[00:09:36.000 --> 00:09:38.000]  如果你看事司記
[00:09:38.000 --> 00:09:40.000]  最後那幾章的時候
[00:09:40.000 --> 00:09:42.000]  你會看到甚至當時一些
[00:09:42.000 --> 00:09:44.000]  的祭司是為了賺錢
[00:09:44.000 --> 00:09:46.000]  而已
[00:09:46.000 --> 00:09:48.000]  母親正正的教導人去敬拜神
[00:09:48.000 --> 00:09:50.000]  甚至來拜偶像
[00:09:50.000 --> 00:09:52.000]  哪個地方出錢多一些
[00:09:52.000 --> 00:09:54.000]  我就去那個地方
[00:09:54.000 --> 00:09:56.000]  是很可悲的
[00:09:56.000 --> 00:09:58.000]  而當時的宗教領袖
[00:09:58.000 --> 00:10:00.000]  是誰呢?是以利
[00:10:00.000 --> 00:10:02.000]  但是以利兩個兒子
[00:10:02.000 --> 00:10:04.000]  他應該要繼承父業
[00:10:04.000 --> 00:10:06.000]  但是已經是宗教領袖
[00:10:06.000 --> 00:10:08.000]  但是已經是宗教領袖
[00:10:08.000 --> 00:10:10.000]  但是以利都沒有好好地
[00:10:10.000 --> 00:10:12.000]  教導自己的孩子
[00:10:12.000 --> 00:10:14.000]  他來的是去搶
[00:10:14.000 --> 00:10:16.000]  制慾,人家是獻祭
[00:10:16.000 --> 00:10:18.000]  最好那些獻給神
[00:10:18.000 --> 00:10:20.000]  他竟然不理人的反對
[00:10:20.000 --> 00:10:22.000]  拿了那些慾私下自己要了
[00:10:22.000 --> 00:10:24.000]  甚至和
[00:10:24.000 --> 00:10:26.000]  管理會幕那些婦女
[00:10:26.000 --> 00:10:28.000]  發生淫亂的行為
[00:10:28.000 --> 00:10:30.000]  所以當時是一個
[00:10:30.000 --> 00:10:32.000]  非常非常
[00:10:32.000 --> 00:10:34.000]  道德敗壞
[00:10:34.000 --> 00:10:36.000]  各人沒有尊敬神的
[00:10:36.000 --> 00:10:38.000]  世代
[00:10:38.000 --> 00:10:40.000]  但是這個年代還要做一個
[00:10:40.000 --> 00:10:42.000]  好的母親,還要教自己的
[00:10:42.000 --> 00:10:44.000]  兒女敬拜神,絕對不容易
[00:10:44.000 --> 00:10:46.000]  我們看到
[00:10:46.000 --> 00:10:48.000]  哈拿
[00:10:48.000 --> 00:10:50.000]  有什麼值得我們欣賞的地方
[00:10:50.000 --> 00:10:52.000]  第一點就是
[00:10:52.000 --> 00:10:54.000]  他不畏艱辛,忠心去敬拜
[00:10:54.000 --> 00:10:56.000]  我們一起來讀
[00:10:56.000 --> 00:10:58.000]  《撒慕爾記》上第一章
[00:10:58.000 --> 00:11:00.000]  第一到第三節,我們一起來讀
[00:11:14.000 --> 00:11:16.000]  他們就描繪到
[00:11:16.000 --> 00:11:18.000]  有一個人有兩個妻子
[00:11:18.000 --> 00:11:20.000]  正室是什麼呢?是哈拿
[00:11:20.000 --> 00:11:22.000]  他們就是
[00:11:22.000 --> 00:11:24.000]  每一年都會來
[00:11:24.000 --> 00:11:26.000]  到上道神的地方
[00:11:26.000 --> 00:11:28.000]  來敬拜神
[00:11:28.000 --> 00:11:30.000]  大家記不記得我剛才說
[00:11:30.000 --> 00:11:32.000]  史詩時代是非常
[00:11:32.000 --> 00:11:34.000]  宗教混亂,道德很敗壞
[00:11:34.000 --> 00:11:36.000]  連宗教領袖的兒子
[00:11:36.000 --> 00:11:38.000]  都不願意去
[00:11:38.000 --> 00:11:40.000]  去敬拜神
[00:11:40.000 --> 00:11:42.000]  他們就是
[00:11:42.000 --> 00:11:44.000]  連宗教領袖的兒子
[00:11:44.000 --> 00:11:46.000]  都亂來
[00:11:46.000 --> 00:11:48.000]  所以其實可以有很多藉口
[00:11:48.000 --> 00:11:50.000]  還有我們不要想著
[00:11:50.000 --> 00:11:52.000]  他們去敬拜是很容易
[00:11:52.000 --> 00:11:54.000]  你看這張地圖
[00:11:54.000 --> 00:11:56.000]  原來他們要敬拜的時候
[00:11:56.000 --> 00:11:58.000]  至少要
[00:11:58.000 --> 00:12:00.000]  走一段很長的路
[00:12:00.000 --> 00:12:02.000]  他們從伯利行一路走的時候
[00:12:02.000 --> 00:12:04.000]  要走很遠的路
[00:12:04.000 --> 00:12:06.000]  這張地圖就顯示出來了
[00:12:06.000 --> 00:12:08.000]  不要忘記那個年代
[00:12:08.000 --> 00:12:10.000]  沒有私家車
[00:12:10.000 --> 00:12:12.000]  沒有柏油爐
[00:12:12.000 --> 00:12:14.000]  而且中東地方很熱
[00:12:14.000 --> 00:12:16.000]  我昨天來的時候
[00:12:16.000 --> 00:12:18.000]  都很漂亮
[00:12:18.000 --> 00:12:20.000]  因為我早上出門
[00:12:20.000 --> 00:12:22.000]  穿上衣服很熱
[00:12:22.000 --> 00:12:24.000]  下午簡直是焗桑拿
[00:12:24.000 --> 00:12:26.000]  所以我來到這裡
[00:12:26.000 --> 00:12:28.000]  就想找個T恤來穿
[00:12:28.000 --> 00:12:30.000]  我要換一件短袖T恤
[00:12:30.000 --> 00:12:32.000]  中東地方更加熱
[00:12:32.000 --> 00:12:34.000]  他們是不畏艱辛
[00:12:34.000 --> 00:12:36.000]  去敬拜神
[00:12:36.000 --> 00:12:38.000]  縱使當時的宗教
[00:12:38.000 --> 00:12:40.000]  很糟糕
[00:12:40.000 --> 00:12:42.000]  其實他們可以有很多藉口不去
[00:12:42.000 --> 00:12:44.000]  現在的宗教領袖
[00:12:44.000 --> 00:12:46.000]  都不知所謂
[00:12:46.000 --> 00:12:48.000]  去做什麼呢?
[00:12:48.000 --> 00:12:50.000]  路途很遙遠
[00:12:50.000 --> 00:12:52.000]  還有神是無所不在
[00:12:52.000 --> 00:12:54.000]  我們現在在家裡
[00:12:54.000 --> 00:12:56.000]  都可以敬拜神
[00:12:56.000 --> 00:12:58.000]  為什麼要去這麼遠的地方
[00:12:58.000 --> 00:13:00.000]  去敬拜呢?
[00:13:00.000 --> 00:13:02.000]  剛才我說
[00:13:02.000 --> 00:13:04.000]  未來的宗教領袖
[00:13:04.000 --> 00:13:06.000]  惡行超張
[00:13:06.000 --> 00:13:08.000]  人人共憤
[00:13:08.000 --> 00:13:10.000]  為什麼要去敬拜神呢?
[00:13:10.000 --> 00:13:12.000]  他有很多藉口
[00:13:12.000 --> 00:13:14.000]  而且這些藉口可能是正確的
[00:13:14.000 --> 00:13:16.000]  但他們沒有因為這個緣故
[00:13:16.000 --> 00:13:18.000]  而放棄敬拜神
[00:13:18.000 --> 00:13:22.000]  今天我們知道
[00:13:22.000 --> 00:13:24.000]  神所喜悅的是什麼呢?
[00:13:24.000 --> 00:13:26.000]  就是願意人
[00:13:26.000 --> 00:13:28.000]  去敬拜祂
[00:13:28.000 --> 00:13:30.000]  正如你的子女
[00:13:30.000 --> 00:13:32.000]  讚賞你
[00:13:32.000 --> 00:13:34.000]  你都會開心
[00:13:34.000 --> 00:13:36.000]  但記住
[00:13:36.000 --> 00:13:38.000]  崇拜不是只聽一篇道
[00:13:38.000 --> 00:13:40.000]  其實崇拜最重要的是什麼呢?
[00:13:40.000 --> 00:13:42.000]  是敬拜的環節
[00:13:42.000 --> 00:13:44.000]  你們唱詩的時候
[00:13:44.000 --> 00:13:46.000]  是歌頌神的
[00:13:46.000 --> 00:13:48.000]  神是很開心的
[00:13:48.000 --> 00:13:50.000]  正如你聽到你的子女讚賞你
[00:13:50.000 --> 00:13:52.000]  你不是很開心嗎?
[00:13:52.000 --> 00:13:54.000]  所以我們不可以輕忽
[00:13:54.000 --> 00:13:56.000]  這個敬拜的時間
[00:13:56.000 --> 00:13:58.000]  但很可悲地
[00:13:58.000 --> 00:14:00.000]  今天有不少的基督徒
[00:14:00.000 --> 00:14:02.000]  用不同的藉口
[00:14:02.000 --> 00:14:04.000]  不出席崇拜
[00:14:04.000 --> 00:14:06.000]  可能他們因為工作
[00:14:06.000 --> 00:14:08.000]  可能工作真的有些人
[00:14:08.000 --> 00:14:10.000]  星期天要上班
[00:14:10.000 --> 00:14:12.000]  我接受到的
[00:14:12.000 --> 00:14:14.000]  但你會不會用另一種方法
[00:14:14.000 --> 00:14:16.000]  去敬拜神呢?
[00:14:16.000 --> 00:14:18.000]  有時候
[00:14:18.000 --> 00:14:20.000]  我們就會想
[00:14:20.000 --> 00:14:22.000]  太大風了
[00:14:22.000 --> 00:14:24.000]  特別是冬天
[00:14:24.000 --> 00:14:26.000]  這裡很冷
[00:14:26.000 --> 00:14:28.000]  不好了
[00:14:28.000 --> 00:14:30.000]  又或者小朋友
[00:14:30.000 --> 00:14:32.000]  今天是誰說的呢?
[00:14:32.000 --> 00:14:34.000]  梁應善
[00:14:34.000 --> 00:14:36.000]  不好了
[00:14:36.000 --> 00:14:38.000]  不要回去了
[00:14:38.000 --> 00:14:40.000]  一定有教訓的
[00:14:40.000 --> 00:14:42.000]  你知道什麼叫教訓嗎?
[00:14:42.000 --> 00:14:44.000]  我們有很多的原因
[00:14:44.000 --> 00:14:46.000]  甚至可能
[00:14:46.000 --> 00:14:48.000]  我跟誰不和
[00:14:48.000 --> 00:14:50.000]  我不想見到他
[00:14:50.000 --> 00:14:52.000]  這間教會又比較淪盡
[00:14:52.000 --> 00:14:54.000]  一眼就見到了
[00:14:54.000 --> 00:14:56.000]  無遮無掩
[00:14:56.000 --> 00:14:58.000]  無謂回去了
[00:14:58.000 --> 00:15:00.000]  不可能我們的藉口
[00:15:00.000 --> 00:15:02.000]  其實可能都是事實
[00:15:02.000 --> 00:15:04.000]  但是
[00:15:04.000 --> 00:15:06.000]  不要忘記敬拜是什麼?
[00:15:06.000 --> 00:15:08.000]  敬拜是朝向我們的神
[00:15:08.000 --> 00:15:10.000]  我們將我們的焦點
[00:15:10.000 --> 00:15:12.000]  放在神那裡
[00:15:12.000 --> 00:15:14.000]  而不是因為人
[00:15:14.000 --> 00:15:16.000]  所以今天
[00:15:16.000 --> 00:15:18.000]  我們怎麼可以輕忽敬拜
[00:15:18.000 --> 00:15:20.000]  以致我們不出席崇拜
[00:15:20.000 --> 00:15:22.000]  這是很重要的
[00:15:22.000 --> 00:15:24.000]  所以你留意到
[00:15:24.000 --> 00:15:26.000]  哈拿
[00:15:26.000 --> 00:15:28.000]  他不辭勞苦
[00:15:28.000 --> 00:15:30.000]  一來一回
[00:15:30.000 --> 00:15:32.000]  去敬拜神
[00:15:32.000 --> 00:15:34.000]  這是值得神所欣賞
[00:15:34.000 --> 00:15:36.000]  你想想
[00:15:36.000 --> 00:15:38.000]  如果父母愛主
[00:15:38.000 --> 00:15:40.000]  很熱切地親近神
