
[00:00:00.000 --> 00:00:01.800]  「沒勢災難不要害怕」
[00:05:37.600 --> 00:05:39.600]  秘魯到巴比倫
[00:05:39.600 --> 00:05:41.600]  就是巴比倫王
[00:05:41.600 --> 00:05:43.600]  他們就做這些事情
[00:05:43.600 --> 00:05:45.600]  雖然他只是這樣
[00:05:45.600 --> 00:05:47.600]  他都好像早晨之子
[00:05:47.600 --> 00:05:49.600]  明亮之星早晨之子
[00:05:49.600 --> 00:05:51.600]  將會墜落
[00:05:51.600 --> 00:05:53.600]  後面我沒有讀下去
[00:05:53.600 --> 00:05:55.600]  十八字打後一大段是說他將會怎樣死
[00:05:55.600 --> 00:05:57.600]  你不要以為他那麼厲害
[00:05:57.600 --> 00:05:59.600]  將會被人打敗
[00:05:59.600 --> 00:06:01.600]  將會死無全屍
[00:06:01.600 --> 00:06:03.600]  將會墜落陰間
[00:06:03.600 --> 00:06:07.600]  將會被上帝審判
[00:06:07.600 --> 00:06:09.600]  這是第一重的含義
[00:06:09.600 --> 00:06:11.600]  提醒我們有權有勢的人
[00:06:11.600 --> 00:06:13.600]  你看到他好像很駕細
[00:06:13.600 --> 00:06:15.600]  很得戚
[00:06:15.600 --> 00:06:17.600]  不用看他什麼時候
[00:06:17.600 --> 00:06:19.600]  就算那些很有權勢
[00:06:19.600 --> 00:06:21.600]  權力的統治者
[00:06:21.600 --> 00:06:23.600]  我們換什麼
[00:06:23.600 --> 00:06:25.600]  搞到百五歲
[00:06:25.600 --> 00:06:27.600]  我猜你一百歲打後都要坐輪椅
[00:06:27.600 --> 00:06:29.600]  就算他全換了
[00:06:29.600 --> 00:06:31.600]  都不是很威風
[00:06:31.600 --> 00:06:33.600]  我寧願快點回天府
[00:06:33.600 --> 00:06:35.600]  你搞到我百五歲幹什麼
[00:06:35.600 --> 00:06:37.600]  又要坐輪椅
[00:06:37.600 --> 00:06:39.600]  又要別人扶
[00:06:39.600 --> 00:06:41.600]  又要別人餵我吃東西
[00:06:41.600 --> 00:06:43.600]  我不願意
[00:06:43.600 --> 00:06:45.600]  你就算神的審判
[00:06:45.600 --> 00:06:47.600]  有時我們會見到
[00:06:47.600 --> 00:06:49.600]  有時我們未必見到
[00:06:49.600 --> 00:06:51.600]  但上帝一定會審判惡人
[00:06:51.600 --> 00:06:53.600]  巴比倫王不用威風很久
[00:06:53.600 --> 00:06:55.600]  你將會受到審判
[00:06:55.600 --> 00:06:57.600]  因為你很驕傲
[00:06:57.600 --> 00:06:59.600]  好像明亮之星早晨之子
[00:06:59.600 --> 00:07:01.600]  將會受到神的審判
[00:07:01.600 --> 00:07:03.600]  這是第一重的意義
[00:07:03.600 --> 00:07:05.600]  這是在以賽亞的時候
[00:07:05.600 --> 00:07:07.600]  最原本想表達的事情
[00:07:07.600 --> 00:07:09.600]  第二層的意義
[00:07:09.600 --> 00:07:11.600]  我們繼續看下去
[00:07:11.600 --> 00:07:13.600]  下面還有一些經文
[00:07:13.600 --> 00:07:15.600]  盧家福音
[00:07:15.600 --> 00:07:17.600]  十章十八字
[00:07:17.600 --> 00:07:19.600]  耶穌對他們說
[00:07:19.600 --> 00:07:21.600]  我曾看見撒旦從天上墜落
[00:07:21.600 --> 00:07:23.600]  像閃電一樣
[00:07:23.600 --> 00:07:25.600]  對稱
[00:07:25.600 --> 00:07:27.600]  先解釋一件事
[00:07:27.600 --> 00:07:29.600]  這是傳統教會第二層
[00:07:29.600 --> 00:07:31.600]  對這段經文的解釋
[00:07:31.600 --> 00:07:35.600]  為什麼會有魔鬼撒旦的存在呢?
[00:07:35.600 --> 00:07:37.600]  神這麼公義
[00:07:37.600 --> 00:07:39.600]  這麼憐憫
[00:07:39.600 --> 00:07:41.600]  怎麼會做出這麼壞的撒旦呢?
[00:07:41.600 --> 00:07:43.600]  神沒有做撒旦
[00:07:43.600 --> 00:07:45.600]  我們將這兩段經文去理解
[00:07:45.600 --> 00:07:47.600]  教會傳統去解釋
[00:07:47.600 --> 00:07:49.600]  魔鬼撒旦是怎麼來的?
[00:07:49.600 --> 00:07:52.600]  魔鬼撒旦是光明天使墜落
[00:07:52.600 --> 00:07:54.600]  因為他要高舉自己
[00:07:54.600 --> 00:07:56.600]  好像與神同等
[00:07:56.600 --> 00:07:57.600]  他很驕傲
[00:07:57.600 --> 00:07:59.600]  於是抗拒上帝
[00:07:59.600 --> 00:08:01.600]  上帝沒有做魔鬼撒旦
[00:08:01.600 --> 00:08:03.600]  只做了光明天使
[00:08:03.600 --> 00:08:05.600]  但他墜落就變成魔鬼撒旦
[00:08:05.600 --> 00:08:07.600]  這是第二層的解釋
[00:08:07.600 --> 00:08:09.600]  在這裏我還想和大家分享
[00:08:09.600 --> 00:08:11.600]  我一定說過
[00:08:11.600 --> 00:08:13.600]  不過說多次都可以
[00:08:13.600 --> 00:08:15.600]  其實我們見到
[00:08:15.600 --> 00:08:17.600]  魔鬼撒旦
[00:08:17.600 --> 00:08:19.600]  我們平時說要趕鬼
[00:08:19.600 --> 00:08:21.600]  魔鬼撒旦只有一種
[00:08:21.600 --> 00:08:23.600]  不是我們死了之後
[00:08:23.600 --> 00:08:25.600]  死了之後變魔鬼
[00:08:25.600 --> 00:08:27.600]  我們死了
[00:08:27.600 --> 00:08:29.600]  就不是變魔鬼
[00:08:29.600 --> 00:08:31.600]  我們死了就回天父身邊
[00:08:31.600 --> 00:08:33.600]  或者去了陰間
[00:08:33.600 --> 00:08:35.600]  但不會到處走
[00:08:35.600 --> 00:08:37.600]  做了魔鬼嚇嚇你
[00:08:37.600 --> 00:08:41.600]  全部魔鬼都是撒旦扮的
[00:08:41.600 --> 00:08:43.600]  用不同的形式來迷惑你
[00:08:43.600 --> 00:08:45.600]  使你不敬拜真神上帝
[00:08:45.600 --> 00:08:47.600]  魔鬼撒旦扮鬼
[00:08:47.600 --> 00:08:49.600]  這麼複雜
[00:08:49.600 --> 00:08:53.600]  魔鬼撒旦要令你離開真神
[00:08:53.600 --> 00:08:55.600]  要令你感覺到魔鬼撒旦
[00:08:55.600 --> 00:08:57.600]  是魔鬼撒旦
[00:08:57.600 --> 00:08:59.600]  才能夠迷惑你
[00:08:59.600 --> 00:09:01.600]  由頭說到尾
[00:09:01.600 --> 00:09:03.600]  要迷惑你
[00:09:03.600 --> 00:09:05.600]  迷惑到你才能迷惑你
[00:09:05.600 --> 00:09:07.600]  要令你迷惑
[00:09:07.600 --> 00:09:09.600]  簡單來說
[00:09:09.600 --> 00:09:11.600]  你以為魔鬼撒旦是這樣的樣子
[00:09:11.600 --> 00:09:13.600]  他就會給你看這個樣子
[00:09:13.600 --> 00:09:15.600]  否則不認得他是魔鬼
[00:09:15.600 --> 00:09:17.600]  於是迷惑不到你
[00:09:17.600 --> 00:09:19.600]  一看就知道是魔鬼
[00:09:19.600 --> 00:09:21.600]  什麼意思呢
[00:09:21.600 --> 00:09:23.600]  鬼佬見到的鬼
[00:09:23.600 --> 00:09:25.600]  鬼佬的鬼樣
[00:09:25.600 --> 00:09:27.600]  中國人見到的是中國人的鬼樣
[00:09:27.600 --> 00:09:29.600]  即是說魔鬼在中國人的地方
[00:09:29.600 --> 00:09:31.600]  是不會穿西裝
[00:09:31.600 --> 00:09:33.600]  不會有殭屍的樣子
[00:09:33.600 --> 00:09:35.600]  因為你見到有西裝
[00:09:35.600 --> 00:09:37.600]  又反過來
[00:09:37.600 --> 00:09:39.600]  如果那些鬼去到外國的地方
[00:09:39.600 --> 00:09:41.600]  他不會穿青裝
[00:09:41.600 --> 00:09:45.600]  他就說不到你
[00:09:45.600 --> 00:09:47.600]  青裝是什麼
[00:09:47.600 --> 00:09:49.600]  他不知道這是鬼
[00:09:49.600 --> 00:09:51.600]  所以他就不會用這個樣子
[00:09:51.600 --> 00:09:53.600]  其實是有性別歧視的
[00:09:53.600 --> 00:09:55.600]  因為從文化角度
[00:09:55.600 --> 00:09:57.600]  鬼佬的鬼通常是男鬼
[00:09:57.600 --> 00:09:59.600]  中國的鬼一般是女鬼
[00:09:59.600 --> 00:10:01.600]  是真的
[00:10:01.600 --> 00:10:03.600]  因為你們的鬼應該是這樣
[00:10:03.600 --> 00:10:05.600]  所以他們是用這個樣子來表達
[00:10:05.600 --> 00:10:07.600]  你見到是這個鬼
[00:10:07.600 --> 00:10:09.600]  所以我要怕他
[00:10:09.600 --> 00:10:11.600]  所以他們因為你文化
[00:10:11.600 --> 00:10:13.600]  能夠用到你迷惑到你的方式
[00:10:13.600 --> 00:10:15.600]  來迷惑
[00:10:15.600 --> 00:10:17.600]  當然這是最低級的迷惑方法
[00:10:17.600 --> 00:10:19.600]  有些更高級的
[00:10:19.600 --> 00:10:21.600]  不過今天沒有時間再講下去
[00:10:21.600 --> 00:10:23.600]  不能夠再講下去
[00:10:23.600 --> 00:10:25.600]  但你大概知道魔鬼殺人
[00:10:25.600 --> 00:10:27.600]  原來是這樣來的
[00:10:27.600 --> 00:10:29.600]  這是第二層的含義
[00:10:29.600 --> 00:10:31.600]  還有第三層的含義
[00:10:31.600 --> 00:10:33.600]  聖經提摩太前書三章第六
[00:10:33.600 --> 00:10:35.600]  寫到初入教的不可作監督
[00:10:35.600 --> 00:10:37.600]  恐怕他自高自大
[00:10:37.600 --> 00:10:39.600]  就落在魔鬼所受的刑罰裡
[00:10:39.600 --> 00:10:41.600]  這是什麼意思呢
[00:10:41.600 --> 00:10:43.600]  這裡就說
[00:10:43.600 --> 00:10:45.600]  剛剛信主的人
[00:10:45.600 --> 00:10:47.600]  不要給他這麼高的位置
[00:10:47.600 --> 00:10:49.600]  是不是自高自大
[00:10:49.600 --> 00:10:51.600]  等於魔鬼撒旦墜落
[00:10:51.600 --> 00:10:53.600]  就是他們自高自大要高舉自己
[00:10:53.600 --> 00:10:55.600]  同等
[00:10:55.600 --> 00:10:57.600]  所以受到同等的刑罰
[00:10:57.600 --> 00:10:59.600]  這是第三層的解釋
[00:10:59.600 --> 00:11:01.600]  但我想再延伸一下
[00:11:01.600 --> 00:11:03.600]  其實除了初入教
[00:11:03.600 --> 00:11:05.600]  會有自高自大的跌倒
[00:11:05.600 --> 00:11:07.600]  或者迷惑
[00:11:07.600 --> 00:11:09.600]  其實我們信了主很久
[00:11:09.600 --> 00:11:11.600]  同樣會有
[00:11:11.600 --> 00:11:13.600]  所以兩樣我們都提防小心
[00:11:13.600 --> 00:11:15.600]  免得我們落在魔鬼的刑罰裡
[00:11:15.600 --> 00:11:17.600]  什麼意思呢
[00:11:17.600 --> 00:11:19.600]  我們信了主很久
[00:11:19.600 --> 00:11:21.600]  信了主最久是誰呢
[00:11:21.600 --> 00:11:23.600]  彼得
[00:11:23.600 --> 00:11:25.600]  第一批信徒
[00:11:25.600 --> 00:11:27.600]  當然是最久的
[00:11:27.600 --> 00:11:29.600]  彼得耶穌說你不認我
[00:11:29.600 --> 00:11:31.600]  眾人都會跌倒
[00:11:31.600 --> 00:11:33.600]  但我總不會
[00:11:33.600 --> 00:11:35.600]  那天晚上就三次不認住
[00:11:35.600 --> 00:11:37.600]  因為驕傲
[00:11:37.600 --> 00:11:39.600]  自高自大
[00:11:39.600 --> 00:11:41.600]  覺得自己很厲害
[00:11:41.600 --> 00:11:43.600]  人人都跌倒
[00:11:43.600 --> 00:11:45.600]  所以提防小心
[00:11:45.600 --> 00:11:47.600]  我們呢
[00:11:47.600 --> 00:11:49.600]  不只是初信主會
[00:11:49.600 --> 00:11:51.600]  我們信了主很久都會
[00:11:51.600 --> 00:11:53.600]  我知道先父對我很憐憫
[00:11:53.600 --> 00:11:55.600]  所以給我一件經歷
[00:11:55.600 --> 00:11:57.600]  我深刻印象
[00:11:57.600 --> 00:11:59.600]  我都可能說過
[00:11:59.600 --> 00:12:01.600]  但都要再說一次
[00:12:01.600 --> 00:12:03.600]  對我提醒我
[00:12:03.600 --> 00:12:05.600]  很多年前我在馬鞍山做牧師的時候
[00:12:05.600 --> 00:12:07.600]  我們教會是教幼稚園的
[00:12:07.600 --> 00:12:09.600]  我們幼稚園有四百多個學生
[00:12:09.600 --> 00:12:11.600]  所以我們很多學生
[00:12:11.600 --> 00:12:13.600]  每年都會見我幾次
[00:12:13.600 --> 00:12:15.600]  例如畢業禮 開學禮
[00:12:15.600 --> 00:12:17.600]  其實我主要的角色和功用
[00:12:17.600 --> 00:12:19.600]  是巴斯江年
[00:12:19.600 --> 00:12:21.600]  就是用來拍照
[00:12:21.600 --> 00:12:23.600]  所以
[00:12:23.600 --> 00:12:25.600]  每個人都有和我拍過照
[00:12:25.600 --> 00:12:27.600]  所以我經常都出鏡
[00:12:27.600 --> 00:12:29.600]  不是 Mickey Mouse
[00:12:29.600 --> 00:12:31.600]  是巴斯江年 有型一點
[00:12:31.600 --> 00:12:33.600]  我不喜歡做老鼠
[00:12:33.600 --> 00:12:35.600]  anyway
[00:12:35.600 --> 00:12:37.600]  所以孩子認得我
[00:12:37.600 --> 00:12:39.600]  但我認不到孩子
[00:12:39.600 --> 00:12:41.600]  我經常覺得除了我自己的孩子
[00:12:41.600 --> 00:12:43.600]  其他孩子的樣子都差不多
[00:12:43.600 --> 00:12:45.600]  不知道你們有沒有這個印象
[00:12:45.600 --> 00:12:47.600]  其他孩子的樣子都差不多
[00:12:47.600 --> 00:12:49.600]  我真的沒有辦法認到四百多個孩子
[00:12:49.600 --> 00:12:51.600]  有一次
[00:12:51.600 --> 00:12:53.600]  我經常在馬鞍山服侍的時候
[00:12:53.600 --> 00:12:55.600]  我經常吃早餐
[00:12:55.600 --> 00:12:57.600]  就會去大家樂吃早餐
[00:12:57.600 --> 00:12:59.600]  那間在新港城的大家樂
[00:12:59.600 --> 00:13:01.600]  是很出名的
[00:13:01.600 --> 00:13:03.600]  難吃和排隊
[00:13:03.600 --> 00:13:05.600]  很難吃又要排隊
[00:13:05.600 --> 00:13:07.600]  氣死人
[00:13:07.600 --> 00:13:09.600]  大家樂
[00:13:09.600 --> 00:13:11.600]  有一天我去漁場
[00:13:11.600 --> 00:13:13.600]  吃早餐的時候排隊
[00:13:13.600 --> 00:13:15.600]  我坐下來
[00:13:15.600 --> 00:13:17.600]  因為剛才說要排隊很多人
[00:13:17.600 --> 00:13:19.600]  所以沒辦法有自己的位置
[00:13:19.600 --> 00:13:21.600]  一定要搭桌
[00:13:21.600 --> 00:13:23.600]  所以我習慣了搭桌
[00:13:23.600 --> 00:13:25.600]  那天我坐下來
[00:13:25.600 --> 00:13:27.600]  早餐放下的時候
[00:13:27.600 --> 00:13:29.600]  就坐在我對面
[00:13:29.600 --> 00:13:31.600]  我搭桌的是一個小孩子
[00:13:31.600 --> 00:13:33.600]  和他可能是阿婆或阿媽
[00:13:33.600 --> 00:13:35.600]  我坐下來的時候
[00:13:35.600 --> 00:13:37.600]  那個小孩子就看著我
[00:13:37.600 --> 00:13:41.600]  那個樣子
[00:13:41.600 --> 00:13:43.600]  我現在歷歷在目
[00:13:43.600 --> 00:13:47.600]  想跟他說
[00:13:47.600 --> 00:13:49.600]  天父啊
[00:13:49.600 --> 00:13:53.600]  那天
[00:13:53.600 --> 00:13:55.600]  我立刻定神
[00:13:55.600 --> 00:13:57.600]  小朋友
[00:13:57.600 --> 00:13:59.600]  我不是天父啊
[00:13:59.600 --> 00:14:01.600]  我是
[00:14:01.600 --> 00:14:03.600]  牧師黎家宅
[00:14:03.600 --> 00:14:05.600]  這句說話
[00:14:05.600 --> 00:14:07.600]  我說出口
[00:14:07.600 --> 00:14:09.600]  藏在我心裡
[00:14:09.600 --> 00:14:11.600]  十年前
[00:14:11.600 --> 00:14:13.600]  我還記得
[00:14:13.600 --> 00:14:15.600]  我是一個牧師黎家宅
[00:14:15.600 --> 00:14:17.600]  做了幾十年人
[00:14:17.600 --> 00:14:19.600]  總有些人生的閱歷
[00:14:19.600 --> 00:14:21.600]  有些不同的位份
[00:14:21.600 --> 00:14:23.600]  可能是主任
[00:14:23.600 --> 00:14:25.600]  校長
[00:14:25.600 --> 00:14:27.600]  經理
[00:14:27.600 --> 00:14:29.600]  董事
[00:14:29.600 --> 00:14:31.600]  導師
[00:14:31.600 --> 00:14:33.600]  蟑螂
[00:14:33.600 --> 00:14:37.600]  我們都是很軟弱的
[00:14:37.600 --> 00:14:39.600]  千萬不要驕傲
[00:14:39.600 --> 00:14:41.600]  每逢驕傲就會跌倒
[00:14:41.600 --> 00:14:43.600]  小心提防
[00:14:43.600 --> 00:14:45.600]  我們是什麼來的
[00:14:45.600 --> 00:14:47.600]  蟑螂
[00:14:47.600 --> 00:14:49.600]  我不是天父也不是主耶穌
[00:14:49.600 --> 00:14:51.600]  提醒我們自己小心提防
[00:14:51.600 --> 00:14:53.600]  自高自大免得我們落在魔鬼的刑罰裡
[00:14:53.600 --> 00:14:55.600]  我還想跟他說
[00:14:55.600 --> 00:14:57.600]  神是很愛我們的
[00:14:57.600 --> 00:14:59.600]  所以經常被我們提醒
[00:14:59.600 --> 00:15:01.600]  這個星期我常常默想到
[00:15:01.600 --> 00:15:03.600]  上帝用很多方式來提醒我
[00:15:03.600 --> 00:15:05.600]  上個星期一
[00:15:05.600 --> 00:15:07.600]  是我們牧師全套放假的時候
[00:15:07.600 --> 00:15:09.600]  星期一牧師全套放假有什麼要做的呢
[00:15:09.600 --> 00:15:15.600]  我約了人吃飯
[00:15:15.600 --> 00:15:17.600]  我就去吃飯
[00:15:17.600 --> 00:15:19.600]  吃完飯還有些時間
[00:15:19.600 --> 00:15:21.600]  我就跟別人去
[00:15:21.600 --> 00:15:23.600]  不是跟別人去我自己去
[00:15:23.600 --> 00:15:25.600]  我自己去行山
[00:15:25.600 --> 00:15:27.600]  最近打卡
[00:15:27.600 --> 00:15:29.600]  我也沒有留意到
[00:15:29.600 --> 00:15:31.600]  因為有人跌倒
[00:15:31.600 --> 00:15:33.600]  破邊洲
[00:15:33.600 --> 00:15:35.600]  我以前也不太擔心牧師
[00:15:35.600 --> 00:15:37.600]  破邊洲其實很安全
