
[00:00:00.000 --> 00:00:06.640]  今天來到我們曾經擁有或者天長地久的港島系列的第三堂
[00:03:04.360 --> 00:03:06.160]  雖然有那麼多動物陪
[00:03:06.160 --> 00:03:07.760]  但是神都覺得不夠
[00:03:07.760 --> 00:03:09.960]  都覺得那人獨居不好
[00:03:09.960 --> 00:03:12.360]  而且還有一個很重要的地方就是
[00:03:12.360 --> 00:03:13.960]  雖然亞當還沒有犯罪
[00:03:13.960 --> 00:03:15.960]  還沒有跟神脫離關係
[00:03:15.960 --> 00:03:18.960]  他可以跟神面對面的溝通
[00:03:18.960 --> 00:03:20.760]  面對面的接觸
[00:03:20.760 --> 00:03:21.760]  雖然是這樣
[00:03:21.760 --> 00:03:23.160]  但是神都沒有說
[00:03:23.160 --> 00:03:24.160]  那就夠了
[00:03:24.160 --> 00:03:25.360]  我跟他關係這麼好
[00:03:25.360 --> 00:03:26.960]  有我的愛還不夠嗎
[00:03:26.960 --> 00:03:28.360]  他不需要其他人
[00:03:28.360 --> 00:03:29.560]  所以沒有
[00:03:29.560 --> 00:03:31.360]  即使在那時候
[00:03:31.360 --> 00:03:35.160]  神都說那人獨居不好
[00:03:35.160 --> 00:03:37.360]  可見神的設計
[00:03:37.360 --> 00:03:39.360]  都是設計我們要跟人
[00:03:39.360 --> 00:03:41.160]  跟神有關係
[00:03:41.160 --> 00:03:43.560]  因為我碰到很多人覺得
[00:03:43.560 --> 00:03:45.160]  我跟人的關係好不好
[00:03:45.160 --> 00:03:46.560]  但是我跟神的關係很好
[00:03:46.560 --> 00:03:48.160]  一點問題都沒有
[00:03:48.160 --> 00:03:49.760]  我就很坦白地說
[00:03:49.760 --> 00:03:51.760]  其實這個是自欺欺人
[00:03:51.760 --> 00:03:54.760]  因為當我們跟人的關係處不好的時候
[00:03:54.760 --> 00:03:57.160]  我們很難覺得我們很愛神
[00:03:57.160 --> 00:03:58.760]  跟神的關係很好
[00:03:58.760 --> 00:04:00.360]  因為有時候
[00:04:00.360 --> 00:04:01.760]  當然從某種角度看
[00:04:01.760 --> 00:04:03.560]  其實我們跟神相處是
[00:04:03.560 --> 00:04:05.760]  容易過跟人相處
[00:04:05.760 --> 00:04:08.560]  因為神很少惹你
[00:04:08.560 --> 00:04:09.360]  你明白嗎
[00:04:09.360 --> 00:04:10.760]  通常你跟神相處
[00:04:10.760 --> 00:04:12.560]  都是只有你說沒有他說
[00:04:12.560 --> 00:04:13.960]  你有空你理他
[00:04:13.960 --> 00:04:15.960]  你沒空你就當他沒到
[00:04:15.960 --> 00:04:20.560]  所以神給你足夠的空間自由
[00:04:20.560 --> 00:04:21.760]  你想理他的時候
[00:04:21.760 --> 00:04:24.160]  你又發覺他一直都在身邊關懷你
[00:04:24.160 --> 00:04:25.560]  你想不理他的時候
[00:04:25.560 --> 00:04:29.560]  他又不會故意限制你自由
[00:04:29.560 --> 00:04:30.960]  跟人相處又不同
[00:04:30.960 --> 00:04:32.360]  人會惹你
[00:04:32.360 --> 00:04:33.360]  你不想理他的時候
[00:04:33.360 --> 00:04:35.160]  他半夜三點打電話給你
[00:04:35.160 --> 00:04:36.560]  你孤單的時候找他出來
[00:04:36.560 --> 00:04:37.560]  他沒空
[00:04:37.560 --> 00:04:40.760]  有時候跟你說兩句話又傷到你
[00:04:40.760 --> 00:04:42.560]  所以某種程度來說
[00:04:42.560 --> 00:04:45.160]  我們覺得跟神的關係不錯
[00:04:45.160 --> 00:04:46.360]  跟人相處不好
[00:04:46.360 --> 00:04:48.560]  其實有時候是自己在騙人
[00:04:48.560 --> 00:04:49.960]  因為聖經說得很清楚
[00:04:49.960 --> 00:04:50.760]  聖經說
[00:04:50.760 --> 00:04:52.760]  如果連看得見的弟兄姊妹
[00:04:52.760 --> 00:04:53.960]  都不懂得愛
[00:04:53.960 --> 00:04:56.960]  我們就不會懂得愛那位看不見的神
[00:04:56.960 --> 00:04:58.360]  所以是不一樣的
[00:04:58.360 --> 00:04:59.160]  所以有時候我們說
[00:04:59.160 --> 00:05:01.360]  我們跟人的關係處得好不好
[00:05:01.360 --> 00:05:03.160]  不過跟神的關係不錯
[00:05:03.160 --> 00:05:05.360]  其實這句話差不多跟我跟你說
[00:05:05.360 --> 00:05:07.160]  我跟家裡的小貓相處得不錯
[00:05:07.160 --> 00:05:08.160]  是一樣的
[00:05:08.160 --> 00:05:10.160]  有我說沒他說
[00:05:10.160 --> 00:05:11.960]  我有空玩他沒空不理他
[00:05:11.960 --> 00:05:15.160]  所以如果你當這位神是一位活的神
[00:05:15.160 --> 00:05:16.960]  他是有話跟你說的
[00:05:16.960 --> 00:05:18.960]  其實都不是你想像中
[00:05:18.960 --> 00:05:21.160]  說我跟神的關係可以這麼好
[00:05:21.160 --> 00:05:23.160]  從我們跟人的關係當中
[00:05:23.160 --> 00:05:25.560]  都看得出我們跟神的關係去到哪
[00:05:25.560 --> 00:05:27.360]  我們愛心去到哪
[00:05:27.360 --> 00:05:29.160]  我們耐性去到哪
[00:05:29.160 --> 00:05:31.960]  我們愛到底是不是真的這麼無條件的愛
[00:05:31.960 --> 00:05:33.760]  其實跟人際關係當中
[00:05:33.760 --> 00:05:35.760]  我們可以反思很多
[00:05:35.760 --> 00:05:37.560]  我們跟神的關係
[00:05:37.560 --> 00:05:39.760]  所以為什麼我們有這個系列
[00:05:39.760 --> 00:05:42.360]  就是因為人際關係是避不開的
[00:05:42.360 --> 00:05:44.560]  當我們考慮放棄的時候
[00:05:44.560 --> 00:05:46.960]  有三個層面我想提醒大家
[00:05:46.960 --> 00:05:48.560]  為什麼人際關係避不開
[00:05:48.560 --> 00:05:50.760]  第一個層面就是
[00:05:50.760 --> 00:05:52.560]  如果你很注重事業成功
[00:05:52.560 --> 00:05:53.960]  在事業成功的層面
[00:05:53.960 --> 00:05:56.360]  其實人際關係都脫離不開
[00:05:56.360 --> 00:05:57.760]  好像Andrew Carnegie
[00:05:57.760 --> 00:05:59.160]  我們的鋼鐵大王
[00:05:59.160 --> 00:06:00.560]  曾經說過
[00:06:00.560 --> 00:06:02.560]  人在事業上的成功
[00:06:02.560 --> 00:06:04.960]  15%是靠技術技巧
[00:06:04.960 --> 00:06:07.760]  85%是靠人際關係
[00:06:07.760 --> 00:06:08.760]  即使在美國
[00:06:08.760 --> 00:06:09.960]  中國大陸不用說
[00:06:09.960 --> 00:06:12.160]  沒有關係 什麼都一事無成
[00:06:12.160 --> 00:06:14.360]  即使在美國都是一樣
[00:06:14.360 --> 00:06:17.160]  所以如果你想事業有成功
[00:06:17.160 --> 00:06:18.960]  人際關係你都避不開
[00:06:18.960 --> 00:06:21.760]  第二個如果你說我沒什麼事業心
[00:06:21.760 --> 00:06:23.360]  事業可以不成功
[00:06:23.360 --> 00:06:25.760]  我想個人活得開心
[00:06:25.760 --> 00:06:28.160]  在個人活得開心的層面
[00:06:28.160 --> 00:06:30.960]  人際關係都是避不開的
[00:06:30.960 --> 00:06:33.760]  我們上星期請了一個韓國的牧師
[00:06:33.760 --> 00:06:36.760]  CJ Wong 去三谷的港島
[00:06:36.760 --> 00:06:40.560]  他提到一個讓我們反思的問題
[00:06:40.560 --> 00:06:43.160]  就是回顧一下人生當中
[00:06:43.160 --> 00:06:45.960]  最讓你難忘開心的經歷
[00:06:45.960 --> 00:06:46.960]  回憶
[00:06:46.960 --> 00:06:49.760]  你發覺其實都是和人有關
[00:06:49.760 --> 00:06:52.160]  買一輛新車會開心
[00:06:52.160 --> 00:06:54.160]  不過開心大概兩三天
[00:06:54.160 --> 00:06:57.960]  但是讓你可以不生難忘
[00:06:57.960 --> 00:07:01.160]  這些幾十年還記得的回憶
[00:07:01.160 --> 00:07:03.760]  就是通常是人際關係
[00:07:03.760 --> 00:07:05.160]  你有個很好的朋友
[00:07:05.160 --> 00:07:06.760]  以前中學多開心
[00:07:06.760 --> 00:07:08.360]  都是和人有關
[00:07:08.360 --> 00:07:11.360]  讓你最不開心的經歷
[00:07:11.360 --> 00:07:14.360]  讓你最苦痛傷心的經歷
[00:07:14.360 --> 00:07:15.760]  初戀的失敗
[00:07:15.760 --> 00:07:19.160]  這些全部都是和人有關
[00:07:19.160 --> 00:07:21.760]  很少人說考試考得成績差
[00:07:21.760 --> 00:07:23.360]  或者被人lay off
[00:07:23.360 --> 00:07:24.360]  都會不開心
[00:07:24.360 --> 00:07:26.760]  但是那些不開心不會說很痛
[00:07:26.760 --> 00:07:29.560]  或者很不開心很久不會的
[00:07:29.560 --> 00:07:31.960]  你找一份工作就開心了
[00:07:31.960 --> 00:07:33.360]  你考試考個D回來
[00:07:33.360 --> 00:07:35.160]  最多你不開心兩天
[00:07:35.160 --> 00:07:37.160]  兩天之後你就忘記了
[00:07:37.160 --> 00:07:39.160]  但是人際關係的破裂
[00:07:39.160 --> 00:07:42.360]  發覺可以讓你失眠很久
[00:07:42.360 --> 00:07:45.360]  可以讓你心情很久
[00:07:45.360 --> 00:07:46.960]  所以你最開心的回憶
[00:07:46.960 --> 00:07:47.960]  最不開心的回憶
[00:07:47.960 --> 00:07:50.160]  其實都是離不開人
[00:07:50.160 --> 00:07:51.760]  因為這個是神的設計
[00:07:51.760 --> 00:07:53.960]  神設計我們就是群體動物
[00:07:53.960 --> 00:07:56.960]  我們需要和人和神有一個愛的關係
[00:07:56.960 --> 00:07:58.160]  第三個層面
[00:07:58.160 --> 00:08:00.760]  讓我們無法避開人際關係
[00:08:00.760 --> 00:08:02.560]  就是信仰的角度
[00:08:02.560 --> 00:08:06.160]  因為在馬可福音12:28-31
[00:08:06.160 --> 00:08:09.360]  那裏記載了一節我們熟悉的經文
[00:08:09.360 --> 00:08:13.760]  就是一個經學教師向耶穌提出一個問題
[00:08:13.760 --> 00:08:17.360]  他說誡命中那一條是第一重要的
[00:08:17.360 --> 00:08:19.560]  耶穌回答第一條是
[00:08:19.560 --> 00:08:21.560]  以色列你要聽
[00:08:21.560 --> 00:08:24.960]  主你們的上帝是唯一的主
[00:08:24.960 --> 00:08:27.560]  你要全心全情全意全力
[00:08:27.560 --> 00:08:29.760]  愛主你的上帝
[00:08:29.760 --> 00:08:31.960]  第二是你要愛倫人
[00:08:31.960 --> 00:08:33.560]  像愛自己一樣
[00:08:33.560 --> 00:08:37.960]  沒有其他的誡命比這些更重要
[00:08:37.960 --> 00:08:39.960]  所以從聖經的角度
[00:08:39.960 --> 00:08:41.160]  從信仰的角度
[00:08:41.160 --> 00:08:42.960]  我們都是離不開人際關係
[00:08:42.960 --> 00:08:44.760]  都無法放棄
[00:08:44.760 --> 00:08:46.360]  因為聖經告訴我們
[00:08:46.360 --> 00:08:48.360]  整本聖經最重要的誡命
[00:08:48.360 --> 00:08:49.960]  就是我們要懂得愛神
[00:08:49.960 --> 00:08:51.560]  和懂得愛人
[00:08:51.560 --> 00:08:53.960]  我們不可以只選擇其中一樣
[00:08:53.960 --> 00:08:55.560]  我們兩樣都要學會
[00:08:55.560 --> 00:08:57.360]  所以既然避不開
[00:08:57.360 --> 00:09:00.160]  我們唯有去面對
[00:09:00.160 --> 00:09:01.160]  去學習
[00:09:01.160 --> 00:09:04.760]  讓我們將來的人際關係處理得更好
[00:09:04.760 --> 00:09:06.360]  今天到了第三堂
[00:09:06.360 --> 00:09:08.360]  我們要來看一個問題
[00:09:08.360 --> 00:09:09.760]  就是我們討論一個
[00:09:09.760 --> 00:09:11.560]  很多時候在人際關係上
[00:09:11.560 --> 00:09:12.760]  我們是沒有心的
[00:09:12.760 --> 00:09:15.160]  但就變成一些很小的問題
[00:09:15.160 --> 00:09:16.760]  都變成強化了
[00:09:16.760 --> 00:09:19.160]  變成一個很嚴重的問題
[00:09:19.160 --> 00:09:22.760]  因為我在教會侍奉一段時間
[00:09:22.760 --> 00:09:25.160]  就要處理很多人事問題
[00:09:25.160 --> 00:09:27.560]  我在處理所有人事問題當中
[00:09:27.560 --> 00:09:28.560]  我發覺
[00:09:28.560 --> 00:09:32.360]  我未曾處理過一些人事問題
[00:09:32.360 --> 00:09:34.960]  是和武俠小說的情節一樣
[00:09:34.960 --> 00:09:35.560]  你明白我的意思嗎
[00:09:35.560 --> 00:09:38.360]  武俠小說通常是殺父仇人
[00:09:38.360 --> 00:09:40.960]  就是苦練二十年功夫
[00:09:40.960 --> 00:09:42.160]  然後去報仇
[00:09:42.160 --> 00:09:44.360]  在教會處理的人事問題
[00:09:44.360 --> 00:09:47.360]  很少是類似這樣的血海深仇
[00:09:47.360 --> 00:09:50.960]  通常都是一些
[00:09:50.960 --> 00:09:53.760]  雞毛蒜皮的小事
[00:09:53.760 --> 00:09:54.960]  我打電話給你
[00:09:54.960 --> 00:09:55.960]  你沒有接
[00:09:55.960 --> 00:09:58.560]  你通知誰
[00:09:58.560 --> 00:10:01.560]  發電郵忘記通知我
[00:10:01.560 --> 00:10:02.560]  開會遲到
[00:10:02.560 --> 00:10:04.960]  大概都是類似這些
[00:10:04.960 --> 00:10:07.160]  我很少處理血海深仇
[00:10:07.160 --> 00:10:09.360]  通常都是一些很小的事情
[00:10:09.360 --> 00:10:10.160]  那天和你打招呼
[00:10:10.160 --> 00:10:11.760]  你沒有理我
[00:10:11.760 --> 00:10:12.760]  那天和大家分享
[00:10:12.760 --> 00:10:15.160]  你們的回應不好
[00:10:15.160 --> 00:10:15.960]  早上發電郵
[00:10:15.960 --> 00:10:16.960]  你們都不回
[00:10:16.960 --> 00:10:18.160]  我很傷心
[00:10:18.160 --> 00:10:20.760]  通常大概都是這些事情
[00:10:20.760 --> 00:10:23.760]  但這些事情不要看它是小事
[00:10:23.760 --> 00:10:26.760]  有時無心之中變得很大
[00:10:26.760 --> 00:10:28.560]  變得很煩躁
[00:10:28.560 --> 00:10:30.360]  有時你回電郵
[00:10:30.360 --> 00:10:31.360]  別人回電郵
[00:10:31.360 --> 00:10:33.360]  你可能覺得他態度不好
[00:10:33.360 --> 00:10:35.160]  你都幾晚睡不著
[00:10:35.160 --> 00:10:37.160]  所以上班又沒有心情
[00:10:37.160 --> 00:10:38.760]  所以都很煩躁
[00:10:38.760 --> 00:10:40.560]  但又不是真的很大件事
[00:10:40.560 --> 00:10:42.160]  你講開就發覺其實很小事
[00:10:42.160 --> 00:10:43.160]  講兩句
[00:10:43.160 --> 00:10:44.760]  講開了就沒有事
[00:10:44.760 --> 00:10:46.960]  但當你不講就很大件事
[00:10:46.960 --> 00:10:48.760]  所以今天我們就來提這個問題
[00:10:48.760 --> 00:10:49.560]  為何有些人際關係
[00:10:49.560 --> 00:10:51.560]  我們無心之中會強化
[00:10:51.560 --> 00:10:53.560]  變成很大件事
[00:10:53.560 --> 00:10:54.560]  其實很小事
[00:10:54.560 --> 00:10:55.760]  但變成很大件事
[00:10:55.760 --> 00:10:58.960]  所以今天我想提第一個原因
[00:10:58.960 --> 00:11:00.360]  我們有時人際關係
[00:11:00.360 --> 00:11:02.760]  因為我們自己的負面情緒
[00:11:02.760 --> 00:11:04.360]  而變得很大
[00:11:04.360 --> 00:11:06.160]  而變得很大
[00:11:06.160 --> 00:11:08.560]  不是人際關係的問題
[00:11:08.560 --> 00:11:10.360]  不是說那個衝突很大
[00:11:10.360 --> 00:11:12.760]  而是因為我們個人本身
[00:11:12.760 --> 00:11:14.960]  有很多負面的情緒
[00:11:14.960 --> 00:11:16.360]  所以小小的問題
[00:11:16.360 --> 00:11:19.360]  都可以變得很大
[00:11:19.360 --> 00:11:21.960]  在路德記的一章一到五節
[00:11:21.960 --> 00:11:24.960]  其實在前幾次的講道我們都提過
[00:11:24.960 --> 00:11:26.960]  這段經文
[00:11:26.960 --> 00:11:30.160]  是特別提到路德的一個背景
[00:11:30.160 --> 00:11:34.160]  就在講到時斯治理以色列的期間
[00:11:34.160 --> 00:11:37.160]  在以色列地有饑荒
[00:11:37.160 --> 00:11:39.360]  有一個人叫以利米勒
[00:11:39.360 --> 00:11:40.960]  他帶領他的家人
[00:11:40.960 --> 00:11:43.560]  離開了神應許給他的地方
[00:11:43.560 --> 00:11:45.360]  去到一個摩亞地
[00:11:45.360 --> 00:11:48.560]  摩亞地是一個神非常不喜歡的地方
[00:11:48.560 --> 00:11:50.960]  神特別說摩亞地的民族
[00:11:50.960 --> 00:11:52.760]  跟神的國是沒有份的
[00:11:52.760 --> 00:11:54.360]  特別跟以色列說
[00:11:54.360 --> 00:11:57.360]  千萬不要娶摩亞地的女子為妻
[00:11:57.360 --> 00:11:59.160]  所以你們不要跟她交往
[00:11:59.160 --> 00:12:00.760]  可見這個人就不理會
[00:12:00.760 --> 00:12:02.160]  因為現實的緣故
[00:12:02.160 --> 00:12:04.360]  這裡饑荒 可能摩亞地那裡
[00:12:04.360 --> 00:12:06.160]  幾豐收
[00:12:06.160 --> 00:12:07.560]  於是他就搬出摩亞地
[00:12:07.560 --> 00:12:09.160]  一個異邦的民族
[00:12:09.160 --> 00:12:10.960]  去到那裡
[00:12:10.960 --> 00:12:12.760]  聖經很簡短的記載
[00:12:12.760 --> 00:12:14.560]  過了十年他們很慘
[00:12:14.560 --> 00:12:15.160]  為什麼慘呢
[00:12:15.160 --> 00:12:17.160]  因為他們兩個兒子都死了
[00:12:17.160 --> 00:12:19.560]  不單兩個兒子都死了
[00:12:19.560 --> 00:12:23.760]  而且他們兩個兒子娶了老婆之後
[00:12:23.760 --> 00:12:24.760]  沒有生兒子
[00:12:24.760 --> 00:12:26.960]  所以他沒有兒子 現在又沒有老公
[00:12:26.960 --> 00:12:28.960]  沒有兒子沒有老公有什麼問題呢
[00:12:28.960 --> 00:12:29.760]  現在很慘
[00:12:29.760 --> 00:12:32.960]  因為他當初離開神的時候
[00:12:32.960 --> 00:12:35.160]  離開了以色列地
[00:12:35.160 --> 00:12:38.360]  搬到一個神不允許他們去的地方
[00:12:38.360 --> 00:12:41.360]  他們應該的想法是暫時的
[00:12:41.360 --> 00:12:43.360]  我離開了 等饑荒過了
[00:12:43.360 --> 00:12:45.560]  我在這裡可能做得不錯的時候
[00:12:45.560 --> 00:12:46.760]  我回去
[00:12:46.760 --> 00:12:49.360]  好像我們過來美國打拼
[00:12:49.360 --> 00:12:53.960]  然後可能連我們也考慮回去香港養老
[00:12:53.960 --> 00:12:55.560]  回到原先的地方
[00:12:55.560 --> 00:12:58.560]  他回去就可以贖回自己的地
[00:12:58.560 --> 00:13:00.760]  神允許給他一塊地
[00:13:00.760 --> 00:13:04.160]  但問題是過了十年很淒慘的地方是什麼呢
[00:13:04.160 --> 00:13:06.160]  按照以色列的規定
[00:13:06.160 --> 00:13:08.560]  如果你沒有藍丁家
[00:13:08.560 --> 00:13:10.960]  就是不可以贖回那塊地
[00:13:10.960 --> 00:13:12.360]  要有藍丁才行
[00:13:12.360 --> 00:13:13.760]  現在慘了
[00:13:13.760 --> 00:13:15.760]  他想著離開了
[00:13:15.760 --> 00:13:17.560]  以後回去還有後路
[00:13:17.560 --> 00:13:19.160]  現在就斷了後路
[00:13:19.160 --> 00:13:20.560]  老公死了
[00:13:20.560 --> 00:13:22.560]  兩個兒子又沒有孫子
[00:13:22.560 --> 00:13:24.160]  兩個兒子又死了
[00:13:24.160 --> 00:13:25.760]  老公又死了 又沒有孫子
[00:13:25.760 --> 00:13:26.360]  那就沒有了
[00:13:26.360 --> 00:13:27.760]  那就沒有藍丁了
[00:13:27.760 --> 00:13:28.960]  沒有藍丁怎麼辦呢
[00:13:28.960 --> 00:13:31.560]  就是回到去不能贖回那塊地
[00:13:31.560 --> 00:13:34.960]  以前農業社會沒有地代表什麼
[00:13:34.960 --> 00:13:35.960]  不能種植
[00:13:35.960 --> 00:13:37.560]  表示你沒有東西吃
[00:13:37.560 --> 00:13:40.560]  表示你回去要黑飯
[00:13:40.560 --> 00:13:43.760]  後來他回去真的要這樣做
[00:13:43.760 --> 00:13:46.160]  所以其實很淒慘
[00:13:46.160 --> 00:13:48.360]  雖然聖經只是幾句提一提
[00:13:48.360 --> 00:13:51.160]  但我們可以想像很淒慘
[00:13:51.160 --> 00:13:52.760]  不單止像你想像
[00:13:52.760 --> 00:13:54.160]  你離開了香港
[00:13:54.160 --> 00:13:55.560]  香港的房子被人收了
[00:13:55.560 --> 00:13:57.360]  你回去沒有地方住
[00:13:57.360 --> 00:13:59.360]  你現在來到美國又被人放棄
[00:13:59.360 --> 00:14:00.960]  又沒有錢
[00:14:00.960 --> 00:14:02.560]  兩頭不是案
[00:14:02.560 --> 00:14:04.160]  都不知道怎麼辦
[00:14:04.160 --> 00:14:06.560]  所以一個短短幾節的聖經
[00:14:06.560 --> 00:14:10.360]  描寫了一個很淒慘的一個境況
[00:14:10.360 --> 00:14:13.560]  這個是環境迫使很淒慘
[00:14:13.560 --> 00:14:14.960]  下面的一節經文
[00:14:14.960 --> 00:14:17.360]  在路德記的一章十一十三
[00:14:17.360 --> 00:14:22.160]  描寫了他心裡很苦毒的一些感覺
[00:14:22.160 --> 00:14:23.760]  就是說到這個拿奧美
[00:14:23.760 --> 00:14:25.760]  就是其中一個
[00:14:25.760 --> 00:14:27.760]  以利米勒的妻子
[00:14:27.760 --> 00:14:28.960]  她就說
[00:14:28.960 --> 00:14:30.560]  她就和一些媳婦說
[00:14:30.560 --> 00:14:32.760]  女兒啊 你們還是回去吧
[00:14:32.760 --> 00:14:34.960]  為什麼要跟我走呢
[00:14:34.960 --> 00:14:38.160]  我還能再生兒子來做你們的丈夫嗎
[00:14:38.160 --> 00:14:40.360]  回去吧 我的女兒 走吧
[00:14:40.360 --> 00:14:43.160]  我已經太老 不能再結婚
[00:14:43.160 --> 00:14:45.360]  就算我還有一點希望
[00:14:45.360 --> 00:14:46.960]  能在今晚結婚
[00:14:46.960 --> 00:14:48.760]  而且會生孩子
[00:14:48.760 --> 00:14:51.360]  你們願意等他們長大嗎
[00:14:51.360 --> 00:14:53.560]  你們能等著不去嫁別人嗎
[00:14:53.560 --> 00:14:55.160]  不 我的女兒
[00:14:55.160 --> 00:14:56.360]  這是不可能的
[00:14:56.360 --> 00:14:58.160]  上主懲罰了我
[00:14:58.160 --> 00:15:00.560]  我很為你們難過
[00:15:00.560 --> 00:15:02.760]  短短的幾節聖經
[00:15:02.760 --> 00:15:06.760]  就反映了拿奧美心裡的那種苦毒
[00:15:06.760 --> 00:15:08.760]  那種苦痛
[00:15:08.760 --> 00:15:09.760]  真的很淒慘
[00:15:09.760 --> 00:15:13.360]  因為她都說得很負面
[00:15:13.360 --> 00:15:14.760]  她覺得最重要的一點
[00:15:14.760 --> 00:15:17.760]  她甚至埋怨了神
[00:15:17.760 --> 00:15:20.560]  她覺得是神懲罰了我
[00:15:20.560 --> 00:15:22.760]  當然她沒有提及這是她的個人選擇
[00:15:22.760 --> 00:15:24.160]  原先已經出了錯誤
[00:15:24.160 --> 00:15:26.760]  她只是提及神懲罰了我
[00:15:26.760 --> 00:15:28.160]  我沒有丈夫
[00:15:28.160 --> 00:15:29.760]  我丈夫死了 又沒有兒子
[00:15:29.760 --> 00:15:31.760]  所以不如你們離開我吧
[00:15:31.760 --> 00:15:33.160]  是很負面的
[00:15:33.160 --> 00:15:34.560]  我們在人生當中
[00:15:34.560 --> 00:15:38.360]  其實很多人都經歷過一些很負面的經歷
[00:15:38.360 --> 00:15:40.160]  一些很慘痛的經歷
