
[00:00:00.000 --> 00:00:04.840]  今天基督教給人的印象是怎樣的呢?
[00:01:42.640 --> 00:01:46.880]  保羅在《小行傳》記載的第一篇講章裏面
[00:01:46.880 --> 00:01:48.280]  去思考這個問題
[00:01:48.280 --> 00:01:49.400]  甚麼是福音呢?
[00:01:49.400 --> 00:01:51.000]  我們來到教會
[00:01:51.000 --> 00:01:55.640]  我們應該重視的是甚麼呢?
[00:01:55.640 --> 00:01:59.800]  這一章的講章是在《小行傳》第十三章
[00:01:59.800 --> 00:02:02.160]  第十六節開始的
[00:02:02.160 --> 00:02:03.360]  我以為會很長
[00:02:03.360 --> 00:02:05.760]  所以想由二十六節開始讀
[00:02:05.760 --> 00:02:07.240]  昨天讀了一半
[00:02:07.240 --> 00:02:09.000]  我發覺又不太行
[00:02:09.000 --> 00:02:11.200]  人家那篇講章沒理由沒有上面那一節
[00:02:11.200 --> 00:02:12.000]  讀下面那一節
[00:02:12.000 --> 00:02:15.160]  所以我決定今天由十六節我開始讀
[00:02:15.160 --> 00:02:16.680]  我會讀十六節到二十五節
[00:02:16.680 --> 00:02:18.400]  你們就讀那六節開始
[00:02:18.400 --> 00:02:22.800]  所以你們首先聽我讀前十節
[00:02:46.680 --> 00:02:48.920]  第十四約有四百五十年
[00:02:48.920 --> 00:02:50.960]  直到先知撒姆爾的時候
[00:02:50.960 --> 00:02:52.640]  後來他們求一個王神
[00:02:52.640 --> 00:02:56.360]  就將汴雅敏之派中基市的兒子蘇羅
[00:02:56.360 --> 00:02:58.600]  給他們作王四十年
[00:02:58.600 --> 00:03:00.120]  既廢了蘇羅
[00:03:00.120 --> 00:03:02.480]  就選立大衛作他們的王
[00:03:02.480 --> 00:03:03.840]  又為他作見證
[00:03:03.840 --> 00:03:06.560]  說我尋得耶西的兒子大衛
[00:03:06.560 --> 00:03:08.120]  他是合我心意的人
[00:03:08.120 --> 00:03:10.760]  凡事要遵行我的旨意
[00:03:10.760 --> 00:03:12.600]  從這人的後裔中
[00:03:12.600 --> 00:03:16.800]  我已經照著所應許的為以色列人納了一位救主
[00:03:16.800 --> 00:03:18.120]  就是耶穌
[00:03:18.120 --> 00:03:19.840]  在他們有出來以先
[00:03:19.840 --> 00:03:24.040]  約翰向以色列眾民宣講悔改的朕例
[00:03:24.040 --> 00:03:27.720]  約翰將行盡他的情圖說
[00:03:27.720 --> 00:03:29.000]  你們以為我是誰
[00:03:29.000 --> 00:03:29.920]  我不是基督
[00:03:29.920 --> 00:03:32.680]  只是有一位在我耳後來的
[00:03:32.680 --> 00:03:36.560]  我解他腳上的鞋帶也是不賠的
[00:03:36.560 --> 00:03:37.680]  好 二十六節到你們讀了
[00:03:37.680 --> 00:03:38.680]  一 二 三
[00:03:42.600 --> 00:03:44.600]  (念經)
[00:04:12.600 --> 00:04:13.600]  四十六節到你們讀了
[00:04:13.600 --> 00:04:14.600]  一 二 三
[00:04:14.600 --> 00:04:15.600]  (念經)
[00:04:15.600 --> 00:04:16.600]  四十六節到你們讀了
[00:04:16.600 --> 00:04:17.600]  一 二 三
[00:04:17.600 --> 00:04:18.600]  (念經)
[00:04:18.600 --> 00:04:19.600]  四十六節到你們讀了
[00:04:19.600 --> 00:04:20.600]  一 二 三
[00:04:20.600 --> 00:04:21.600]  (念經)
[00:04:21.600 --> 00:04:22.600]  四十六節到你們讀了
[00:04:22.600 --> 00:04:23.600]  一 二 三
[00:04:23.600 --> 00:04:24.600]  (念經)
[00:04:24.600 --> 00:04:25.600]  四十六節到你們讀了
[00:04:25.600 --> 00:04:26.600]  一 二 三
[00:04:26.600 --> 00:04:27.600]  (念經)
[00:04:27.600 --> 00:04:28.600]  四十六節到你們讀了
[00:04:28.600 --> 00:04:29.600]  一 二 三
[00:04:29.600 --> 00:04:30.600]  (念經)
[00:04:30.600 --> 00:04:31.600]  四十六節到你們讀了
[00:04:31.600 --> 00:04:32.600]  一 二 三
[00:04:32.600 --> 00:04:33.600]  (念經)
[00:04:33.600 --> 00:04:34.600]  四十六節到你們讀了
[00:04:34.600 --> 00:04:35.600]  一 二 三
[00:04:35.600 --> 00:04:36.600]  (念經)
[00:04:36.600 --> 00:04:37.600]  四十六節到你們讀了
[00:04:37.600 --> 00:04:38.600]  一 二 三
[00:04:38.600 --> 00:04:39.600]  (念經)
[00:04:39.600 --> 00:04:42.600]  四十六節到你們讀了
[00:04:42.600 --> 00:04:43.600]  一 二 三
[00:04:43.600 --> 00:04:44.600]  (念經)
[00:04:44.600 --> 00:04:45.600]  四十六節到你們讀了
[00:04:45.600 --> 00:04:46.600]  一 二 三
[00:04:46.600 --> 00:04:47.600]  (念經)
[00:04:47.600 --> 00:04:48.600]  四十六節到你們讀了
[00:04:48.600 --> 00:04:49.600]  一 二 三
[00:04:49.600 --> 00:04:50.600]  (念經)
[00:04:50.600 --> 00:04:51.600]  四十六節到你們讀了
[00:04:51.600 --> 00:04:52.600]  一 二 三
[00:04:52.600 --> 00:04:53.600]  (念經)
[00:04:53.600 --> 00:04:54.600]  四十六節到你們讀了
[00:04:54.600 --> 00:04:55.600]  一 二 三
[00:04:55.600 --> 00:04:56.600]  (念經)
[00:04:56.600 --> 00:04:57.600]  四十六節到你們讀了
[00:04:57.600 --> 00:04:58.600]  一 二 三
[00:04:58.600 --> 00:04:59.600]  (念經)
[00:04:59.600 --> 00:05:00.600]  四十六節到你們讀了
[00:05:00.600 --> 00:05:01.600]  一 二 三
[00:05:01.600 --> 00:05:02.600]  (念經)
[00:05:02.600 --> 00:05:03.600]  四十六節到你們讀了
[00:05:03.600 --> 00:05:04.600]  一 二 三
[00:05:04.600 --> 00:05:05.600]  (念經)
[00:05:05.600 --> 00:05:06.600]  四十六節到你們讀了
[00:05:06.600 --> 00:05:07.600]  一 二 三
[00:05:07.600 --> 00:05:08.600]  (念經)
[00:05:08.600 --> 00:05:09.600]  四十六節到你們讀了
[00:05:09.600 --> 00:05:10.600]  一 二 三
[00:05:10.600 --> 00:05:11.600]  (念經)
[00:05:11.600 --> 00:05:12.600]  四十六節到你們讀了
[00:05:12.600 --> 00:05:13.600]  一 二 三
[00:05:13.600 --> 00:05:14.600]  (念經)
[00:05:14.600 --> 00:05:15.600]  四十六節到你們讀了
[00:05:15.600 --> 00:05:16.600]  一 二 三
[00:05:16.600 --> 00:05:17.600]  (念經)
[00:05:17.600 --> 00:05:18.600]  四十六節到你們讀了
[00:05:18.600 --> 00:05:19.600]  一 二 三
[00:05:19.600 --> 00:05:20.600]  (念經)
[00:05:20.600 --> 00:05:21.600]  四十六節到你們讀了
[00:05:21.600 --> 00:05:22.600]  一 二 三
[00:05:22.600 --> 00:05:23.600]  (念經)
[00:05:23.600 --> 00:05:24.600]  四十六節到你們讀了
[00:05:24.600 --> 00:05:25.600]  一 二 三
[00:05:25.600 --> 00:05:26.600]  (念經)
[00:05:26.600 --> 00:05:27.600]  四十六節到你們讀了
[00:05:27.600 --> 00:05:28.600]  一 二 三
[00:05:28.600 --> 00:05:29.600]  (念經)
[00:05:29.600 --> 00:05:30.600]  四十六節到你們讀了
[00:05:30.600 --> 00:05:31.600]  一 二 三
[00:05:31.600 --> 00:05:32.600]  (念經)
[00:05:32.600 --> 00:05:33.600]  四十六節到你們讀了
[00:05:33.600 --> 00:05:34.600]  一 二 三
[00:05:34.600 --> 00:05:35.600]  (念經)
[00:05:35.600 --> 00:05:38.600]  四十六節到你們讀了
[00:05:38.600 --> 00:05:39.600]  一 二 三
[00:05:39.600 --> 00:05:40.600]  (念經)
[00:05:40.600 --> 00:05:41.600]  四十六節到你們讀了
[00:05:41.600 --> 00:05:42.600]  一 二 三
[00:05:42.600 --> 00:05:43.600]  (念經)
[00:05:43.600 --> 00:05:44.600]  四十六節到你們讀了
[00:05:44.600 --> 00:05:45.600]  一 二 三
[00:05:45.600 --> 00:05:46.600]  (念經)
[00:05:46.600 --> 00:05:47.600]  四十六節到你們讀了
[00:05:47.600 --> 00:05:48.600]  一 二 三
[00:05:48.600 --> 00:05:49.600]  (念經)
[00:05:49.600 --> 00:05:50.600]  四十六節到你們讀了
[00:05:50.600 --> 00:05:51.600]  一 二 三
[00:05:51.600 --> 00:05:52.600]  (念經)
[00:05:52.600 --> 00:05:53.600]  四十六節到你們讀了
[00:05:53.600 --> 00:05:54.600]  一 二 三
[00:05:54.600 --> 00:05:55.600]  (念經)
[00:05:55.600 --> 00:05:56.600]  四十六節到你們讀了
[00:05:56.600 --> 00:05:57.600]  一 二 三
[00:05:57.600 --> 00:05:58.600]  (念經)
[00:05:58.600 --> 00:05:59.600]  四十六節到你們讀了
[00:05:59.600 --> 00:06:00.600]  一 二 三
[00:06:00.600 --> 00:06:01.600]  (念經)
[00:06:01.600 --> 00:06:02.600]  四十六節到你們讀了
[00:06:02.600 --> 00:06:03.600]  一 二 三
[00:06:03.600 --> 00:06:04.600]  (念經)
[00:06:04.600 --> 00:06:05.600]  四十六節到你們讀了
[00:06:05.600 --> 00:06:06.600]  一 二 三
[00:06:06.600 --> 00:06:07.600]  (念經)
[00:06:07.600 --> 00:06:08.600]  四十六節到你們讀了
[00:06:08.600 --> 00:06:09.600]  一 二 三
[00:06:09.600 --> 00:06:10.600]  (念經)
[00:06:10.600 --> 00:06:11.600]  四十六節到你們讀了
[00:06:11.600 --> 00:06:12.600]  一 二 三
[00:06:12.600 --> 00:06:13.600]  (念經)
[00:06:13.600 --> 00:06:14.600]  四十六節到你們讀了
[00:06:14.600 --> 00:06:15.600]  一 二 三
[00:06:15.600 --> 00:06:16.600]  (念經)
[00:06:16.600 --> 00:06:17.600]  四十六節到你們讀了
[00:06:17.600 --> 00:06:18.600]  一 二 三
[00:06:18.600 --> 00:06:19.600]  (念經)
[00:06:19.600 --> 00:06:20.600]  四十六節到你們讀了
[00:06:20.600 --> 00:06:21.600]  一 二 三
[00:06:21.600 --> 00:06:22.600]  (念經)
[00:06:22.600 --> 00:06:23.600]  四十六節到你們讀了
[00:06:23.600 --> 00:06:24.600]  一 二 三
[00:06:24.600 --> 00:06:25.600]  (念經)
[00:06:25.600 --> 00:06:26.600]  四十六節到你們讀了
[00:06:26.600 --> 00:06:27.600]  一 二 三
[00:06:27.600 --> 00:06:28.600]  (念經)
[00:06:28.600 --> 00:06:29.600]  四十六節到你們讀了
[00:06:29.600 --> 00:06:30.600]  一 二 三
[00:06:30.600 --> 00:06:31.600]  (念經)
[00:06:31.600 --> 00:06:34.600]  四十六節到你們讀了
[00:06:34.600 --> 00:06:35.600]  一 二 三
[00:06:35.600 --> 00:06:36.600]  (念經)
[00:06:36.600 --> 00:06:37.600]  四十六節到你們讀了
[00:06:37.600 --> 00:06:38.600]  一 二 三
[00:06:38.600 --> 00:06:39.600]  (念經)
[00:06:39.600 --> 00:06:40.600]  四十六節到你們讀了
[00:06:40.600 --> 00:06:41.600]  一 二 三
[00:06:41.600 --> 00:06:42.600]  (念經)
[00:06:42.600 --> 00:06:43.600]  四十六節到你們讀了
[00:06:43.600 --> 00:06:44.600]  一 二 三
[00:06:44.600 --> 00:06:45.600]  (念經)
[00:06:45.600 --> 00:06:46.600]  四十六節到你們讀了
[00:06:46.600 --> 00:06:47.600]  一 二 三
[00:06:47.600 --> 00:06:48.600]  (念經)
[00:06:48.600 --> 00:06:49.600]  四十六節到你們讀了
[00:06:49.600 --> 00:06:50.600]  一 二 三
[00:06:50.600 --> 00:06:51.600]  (念經)
[00:06:51.600 --> 00:06:52.600]  四十六節到你們讀了
[00:06:52.600 --> 00:06:53.600]  一 二 三
[00:06:53.600 --> 00:06:54.600]  (念經)
[00:06:54.600 --> 00:06:55.600]  四十六節到你們讀了
[00:06:55.600 --> 00:06:56.600]  一 二 三
[00:06:56.600 --> 00:06:57.600]  (念經)
[00:06:57.600 --> 00:06:58.600]  四十六節到你們讀了
[00:06:58.600 --> 00:06:59.600]  一 二 三
[00:06:59.600 --> 00:07:00.600]  (念經)
[00:07:00.600 --> 00:07:01.600]  四十六節到你們讀了
[00:07:01.600 --> 00:07:02.600]  一 二 三
[00:07:02.600 --> 00:07:03.600]  (念經)
[00:07:03.600 --> 00:07:04.600]  四十六節到你們讀了
[00:07:04.600 --> 00:07:05.600]  一 二 三
[00:07:05.600 --> 00:07:06.600]  (念經)
[00:07:06.600 --> 00:07:07.600]  四十六節到你們讀了
[00:07:07.600 --> 00:07:08.600]  一 二 三
[00:07:08.600 --> 00:07:09.600]  (念經)
[00:07:09.600 --> 00:07:10.600]  四十六節到你們讀了
[00:07:10.600 --> 00:07:11.600]  一 二 三
[00:07:11.600 --> 00:07:12.600]  (念經)
[00:07:12.600 --> 00:07:13.600]  四十六節到你們讀了
[00:07:13.600 --> 00:07:14.600]  一 二 三
[00:07:14.600 --> 00:07:15.600]  (念經)
[00:07:15.600 --> 00:07:16.600]  四十六節到你們讀了
[00:07:16.600 --> 00:07:17.600]  一 二 三
[00:07:17.600 --> 00:07:18.600]  (念經)
[00:07:18.600 --> 00:07:19.600]  四十六節到你們讀了
[00:07:19.600 --> 00:07:20.600]  一 二 三
[00:07:20.600 --> 00:07:21.600]  (念經)
[00:07:21.600 --> 00:07:22.600]  四十六節到你們讀了
[00:07:22.600 --> 00:07:23.600]  一 二 三
[00:07:23.600 --> 00:07:24.600]  (念經)
[00:07:24.600 --> 00:07:25.600]  四十六節到你們讀了
[00:07:25.600 --> 00:07:26.600]  一 二 三
[00:07:26.600 --> 00:07:27.600]  (念經)
[00:07:27.600 --> 00:07:30.600]  四十六節到你們讀了
[00:07:30.600 --> 00:07:31.600]  一 二 三
[00:07:31.600 --> 00:07:32.600]  (念經)
[00:07:32.600 --> 00:07:33.600]  四十六節到你們讀了
[00:07:33.600 --> 00:07:34.600]  一 二 三
[00:07:34.600 --> 00:07:35.600]  (念經)
[00:07:35.600 --> 00:07:36.600]  四十六節到你們讀了
[00:07:36.600 --> 00:07:37.600]  一 二 三
[00:07:37.600 --> 00:07:38.600]  (念經)
[00:07:38.600 --> 00:07:39.600]  四十六節到你們讀了
[00:07:39.600 --> 00:07:40.600]  一 二 三
[00:07:40.600 --> 00:07:41.600]  (念經)
[00:07:41.600 --> 00:07:42.600]  四十六節到你們讀了
[00:07:42.600 --> 00:07:43.600]  一 二 三
[00:07:43.600 --> 00:07:44.600]  (念經)
[00:07:44.600 --> 00:07:45.600]  四十六節到你們讀了
[00:07:45.600 --> 00:07:46.600]  一 二 三
[00:07:46.600 --> 00:07:47.600]  (念經)
[00:07:47.600 --> 00:07:48.600]  四十六節到你們讀了
[00:07:48.600 --> 00:07:49.600]  一 二 三
[00:07:49.600 --> 00:07:50.600]  (念經)
[00:07:50.600 --> 00:07:51.600]  四十六節到你們讀了
[00:07:51.600 --> 00:07:52.600]  一 二 三
[00:07:52.600 --> 00:07:53.600]  (念經)
[00:07:53.600 --> 00:07:54.600]  四十六節到你們讀了
[00:07:54.600 --> 00:07:55.600]  一 二 三
[00:07:55.600 --> 00:07:56.600]  (念經)
[00:07:56.600 --> 00:07:57.600]  四十六節到你們讀了
[00:07:57.600 --> 00:07:58.600]  一 二 三
[00:07:58.600 --> 00:07:59.600]  (念經)
[00:07:59.600 --> 00:08:00.600]  四十六節到你們讀了
[00:08:00.600 --> 00:08:01.600]  一 二 三
[00:08:01.600 --> 00:08:02.600]  (念經)
[00:08:02.600 --> 00:08:03.600]  四十六節到你們讀了
[00:08:03.600 --> 00:08:04.600]  一 二 三
[00:08:04.600 --> 00:08:05.600]  (念經)
[00:08:05.600 --> 00:08:06.600]  四十六節到你們讀了
[00:08:06.600 --> 00:08:07.600]  一 二 三
[00:08:07.600 --> 00:08:08.600]  (念經)
[00:08:08.600 --> 00:08:09.600]  四十六節到你們讀了
[00:08:09.600 --> 00:08:10.600]  一 二 三
[00:08:10.600 --> 00:08:11.600]  (念經)
[00:08:11.600 --> 00:08:12.600]  四十六節到你們讀了
[00:08:12.600 --> 00:08:13.600]  一 二 三
[00:08:13.600 --> 00:08:14.600]  (念經)
[00:08:14.600 --> 00:08:15.600]  四十六節到你們讀了
[00:08:15.600 --> 00:08:16.600]  一 二 三
[00:08:16.600 --> 00:08:17.600]  (念經)
[00:08:17.600 --> 00:08:18.600]  四十六節到你們讀了
[00:08:18.600 --> 00:08:19.600]  一 二 三
[00:08:19.600 --> 00:08:20.600]  (念經)
[00:08:20.600 --> 00:08:21.600]  四十六節到你們讀了
[00:08:21.600 --> 00:08:22.600]  一 二 三
[00:08:22.600 --> 00:08:23.600]  (念經)
[00:08:23.600 --> 00:08:26.600]  四十六節到你們讀了
[00:08:26.600 --> 00:08:27.600]  一 二 三
[00:08:27.600 --> 00:08:28.600]  (念經)
[00:08:28.600 --> 00:08:29.600]  四十六節到你們讀了
[00:08:29.600 --> 00:08:30.600]  一 二 三
[00:08:30.600 --> 00:08:31.600]  (念經)
[00:08:31.600 --> 00:08:32.600]  四十六節到你們讀了
[00:08:32.600 --> 00:08:33.600]  一 二 三
[00:08:33.600 --> 00:08:34.600]  (念經)
[00:08:34.600 --> 00:08:35.600]  四十六節到你們讀了
[00:08:35.600 --> 00:08:36.600]  一 二 三
[00:08:36.600 --> 00:08:37.600]  (念經)
[00:08:37.600 --> 00:08:38.600]  四十六節到你們讀了
[00:08:38.600 --> 00:08:39.600]  一 二 三
[00:08:39.600 --> 00:08:40.600]  (念經)
[00:08:40.600 --> 00:08:41.600]  四十六節到你們讀了
[00:08:41.600 --> 00:08:42.600]  一 二 三
[00:08:42.600 --> 00:08:43.600]  (念經)
[00:08:43.600 --> 00:08:44.600]  四十六節到你們讀了
[00:08:44.600 --> 00:08:45.600]  一 二 三
[00:08:45.600 --> 00:08:46.600]  (念經)
[00:08:46.600 --> 00:08:47.600]  四十六節到你們讀了
[00:08:47.600 --> 00:08:48.600]  一 二 三
[00:08:48.600 --> 00:08:49.600]  (念經)
[00:08:49.600 --> 00:08:50.600]  四十六節到你們讀了
[00:08:50.600 --> 00:08:51.600]  一 二 三
[00:08:51.600 --> 00:08:53.600]  (念經)
[00:08:53.600 --> 00:08:54.600]  四十六節到你們讀了
[00:08:54.600 --> 00:08:55.600]  一 二 三
[00:08:55.600 --> 00:08:56.600]  (念經)
[00:08:56.600 --> 00:08:57.600]  四十六節到你們讀了
[00:08:57.600 --> 00:08:58.600]  一 二 三
[00:08:58.600 --> 00:08:59.600]  (念經)
[00:08:59.600 --> 00:09:00.600]  四十六節到你們讀了
[00:09:00.600 --> 00:09:01.600]  一 二 三
[00:09:01.600 --> 00:09:02.600]  (念經)
[00:09:02.600 --> 00:09:03.600]  四十六節到你們讀了
[00:09:03.600 --> 00:09:04.600]  一 二 三
[00:09:04.600 --> 00:09:05.600]  (念經)
[00:09:05.600 --> 00:09:06.600]  四十六節到你們讀了
[00:09:06.600 --> 00:09:07.600]  一 二 三
[00:09:07.600 --> 00:09:08.600]  (念經)
[00:09:08.600 --> 00:09:09.600]  四十六節到你們讀了
[00:09:09.600 --> 00:09:10.600]  一 二 三
[00:09:10.600 --> 00:09:11.600]  (念經)
[00:09:11.600 --> 00:09:12.600]  四十六節到你們讀了
[00:09:12.600 --> 00:09:13.600]  一 二 三
[00:09:13.600 --> 00:09:14.600]  (念經)
[00:09:14.600 --> 00:09:15.600]  四十六節到你們讀了
[00:09:15.600 --> 00:09:16.600]  一 二 三
[00:09:16.600 --> 00:09:17.600]  (念經)
[00:09:17.600 --> 00:09:18.600]  四十六節到你們讀了
[00:09:18.600 --> 00:09:19.600]  一 二 三
[00:09:19.600 --> 00:09:21.600]  (念經)
[00:09:21.600 --> 00:09:22.600]  四十六節到你們讀了
[00:09:22.600 --> 00:09:23.600]  一 二 三
[00:09:23.600 --> 00:09:24.600]  (念經)
[00:09:24.600 --> 00:09:25.600]  四十六節到你們讀了
[00:09:25.600 --> 00:09:26.600]  一 二 三
[00:09:26.600 --> 00:09:27.600]  (念經)
[00:09:27.600 --> 00:09:28.600]  四十六節到你們讀了
[00:09:28.600 --> 00:09:29.600]  一 二 三
[00:09:29.600 --> 00:09:30.600]  (念經)
[00:09:30.600 --> 00:09:31.600]  四十六節到你們讀了
[00:09:31.600 --> 00:09:32.600]  一 二 三
[00:09:32.600 --> 00:09:33.600]  (念經)
[00:09:33.600 --> 00:09:34.600]  四十六節到你們讀了
[00:09:34.600 --> 00:09:35.600]  一 二 三
[00:09:35.600 --> 00:09:36.600]  (念經)
[00:09:36.600 --> 00:09:37.600]  四十六節到你們讀了
[00:09:37.600 --> 00:09:38.600]  一 二 三
[00:09:38.600 --> 00:09:39.600]  (念經)
[00:09:39.600 --> 00:09:40.600]  四十六節到你們讀了
[00:09:40.600 --> 00:09:41.600]  一 二 三
[00:09:41.600 --> 00:09:42.600]  (念經)
[00:09:42.600 --> 00:09:43.600]  四十六節到你們讀了
[00:09:43.600 --> 00:09:44.600]  一 二 三
[00:09:44.600 --> 00:09:45.600]  (念經)
[00:09:45.600 --> 00:09:46.600]  四十六節到你們讀了
[00:09:46.600 --> 00:09:47.600]  一 二 三
[00:09:47.600 --> 00:09:49.600]  (念經)
[00:09:49.600 --> 00:09:50.600]  四十六節到你們讀了
[00:09:50.600 --> 00:09:51.600]  一 二 三
[00:09:51.600 --> 00:09:52.600]  (念經)
[00:09:52.600 --> 00:09:53.600]  四十六節到你們讀了
[00:09:53.600 --> 00:09:54.600]  一 二 三
[00:09:54.600 --> 00:09:55.600]  (念經)
[00:09:55.600 --> 00:09:56.600]  四十六節到你們讀了
[00:09:56.600 --> 00:09:57.600]  一 二 三
[00:09:57.600 --> 00:09:58.600]  (念經)
[00:09:58.600 --> 00:09:59.600]  四十六節到你們讀了
[00:09:59.600 --> 00:10:00.600]  一 二 三
[00:10:00.600 --> 00:10:01.600]  (念經)
[00:10:01.600 --> 00:10:02.600]  四十六節到你們讀了
[00:10:02.600 --> 00:10:03.600]  一 二 三
[00:10:03.600 --> 00:10:04.600]  (念經)
[00:10:04.600 --> 00:10:05.600]  四十六節到你們讀了
[00:10:05.600 --> 00:10:06.600]  一 二 三
[00:10:06.600 --> 00:10:07.600]  (念經)
[00:10:07.600 --> 00:10:08.600]  四十六節到你們讀了
[00:10:08.600 --> 00:10:09.600]  一 二 三
[00:10:09.600 --> 00:10:10.600]  (念經)
[00:10:10.600 --> 00:10:11.600]  四十六節到你們讀了
[00:10:11.600 --> 00:10:12.600]  一 二 三
[00:10:12.600 --> 00:10:13.600]  (念經)
[00:10:13.600 --> 00:10:14.600]  四十六節到你們讀了
[00:10:14.600 --> 00:10:15.600]  一 二 三
[00:10:15.600 --> 00:10:17.600]  (念經)
[00:10:17.600 --> 00:10:18.600]  四十六節到你們讀了
[00:10:18.600 --> 00:10:19.600]  一 二 三
[00:10:19.600 --> 00:10:20.600]  (念經)
[00:10:20.600 --> 00:10:21.600]  四十六節到你們讀了
[00:10:21.600 --> 00:10:22.600]  一 二 三
[00:10:22.600 --> 00:10:23.600]  (念經)
[00:10:23.600 --> 00:10:24.600]  四十六節到你們讀了
[00:10:24.600 --> 00:10:25.600]  一 二 三
[00:10:25.600 --> 00:10:26.600]  (念經)
[00:10:26.600 --> 00:10:27.600]  四十六節到你們讀了
[00:10:27.600 --> 00:10:28.600]  一 二 三
[00:10:28.600 --> 00:10:29.600]  (念經)
[00:10:29.600 --> 00:10:30.600]  四十六節到你們讀了
[00:10:30.600 --> 00:10:31.600]  一 二 三
[00:10:31.600 --> 00:10:32.600]  (念經)
[00:10:32.600 --> 00:10:33.600]  四十六節到你們讀了
[00:10:33.600 --> 00:10:34.600]  一 二 三
[00:10:34.600 --> 00:10:35.600]  (念經)
[00:10:35.600 --> 00:10:36.600]  四十六節到你們讀了
[00:10:36.600 --> 00:10:37.600]  一 二 三
[00:10:37.600 --> 00:10:38.600]  (念經)
[00:10:38.600 --> 00:10:39.600]  四十六節到你們讀了
[00:10:39.600 --> 00:10:40.600]  一 二 三
[00:10:40.600 --> 00:10:41.600]  (念經)
[00:10:41.600 --> 00:10:42.600]  四十六節到你們讀了
[00:10:42.600 --> 00:10:43.600]  一 二 三
[00:10:43.600 --> 00:10:45.600]  (念經)
[00:10:45.600 --> 00:10:46.600]  四十六節到你們讀了
[00:10:46.600 --> 00:10:47.600]  一 二 三
[00:10:47.600 --> 00:10:48.600]  (念經)
[00:10:48.600 --> 00:10:49.600]  四十六節到你們讀了
[00:10:49.600 --> 00:10:50.600]  一 二 三
[00:10:50.600 --> 00:10:51.600]  (念經)
[00:10:51.600 --> 00:10:52.600]  四十六節到你們讀了
[00:10:52.600 --> 00:10:53.600]  一 二 三
[00:10:53.600 --> 00:10:54.600]  (念經)
[00:10:54.600 --> 00:10:55.600]  四十六節到你們讀了
[00:10:55.600 --> 00:10:56.600]  一 二 三
[00:10:56.600 --> 00:10:57.600]  (念經)
[00:10:57.600 --> 00:10:58.600]  四十六節到你們讀了
[00:10:58.600 --> 00:10:59.600]  一 二 三
[00:10:59.600 --> 00:11:00.600]  (念經)
[00:11:00.600 --> 00:11:01.600]  四十六節到你們讀了
[00:11:01.600 --> 00:11:02.600]  一 二 三
[00:11:02.600 --> 00:11:03.600]  (念經)
[00:11:03.600 --> 00:11:04.600]  四十六節到你們讀了
[00:11:04.600 --> 00:11:05.600]  一 二 三
[00:11:05.600 --> 00:11:06.600]  (念經)
[00:11:06.600 --> 00:11:07.600]  四十六節到你們讀了
[00:11:07.600 --> 00:11:08.600]  一 二 三
[00:11:08.600 --> 00:11:09.600]  (念經)
[00:11:09.600 --> 00:11:10.600]  四十六節到你們讀了
[00:11:10.600 --> 00:11:11.600]  一 二 三
[00:11:11.600 --> 00:11:13.600]  (念經)
