
[00:00:00.000 --> 00:00:06.400]  上個主人我們看見教會蒙受逼迫
[00:02:27.040 --> 00:02:28.680]  也是預備第三個階段
[00:02:28.680 --> 00:02:34.720]  因為開始有外邦的人越來越多信主
[00:02:34.720 --> 00:02:37.040]  所以如果我們看地圖
[00:02:37.040 --> 00:02:39.080]  大家可以看到
[00:02:39.080 --> 00:02:41.240]  這個就是耶路撒冷
[00:02:41.240 --> 00:02:42.800]  最大就是這裏
[00:02:42.800 --> 00:02:45.120]  然後這裏是猶太曠野
[00:02:45.120 --> 00:02:47.600]  所以這個猶太傳遞就是這裏
[00:02:47.600 --> 00:02:50.760]  然後直到撒瑪利亞再上一些
[00:02:50.760 --> 00:02:54.600]  如果大家去過聖地
[00:02:54.600 --> 00:02:57.760]  我們有不同的弟兄姊妹去過聖地
[00:02:57.760 --> 00:02:59.400]  2019年的時候
[00:02:59.400 --> 00:03:02.440]  我們就在約旦過來這邊
[00:03:02.440 --> 00:03:03.480]  加利利
[00:03:03.480 --> 00:03:06.160]  我意思是約旦河
[00:03:06.160 --> 00:03:08.320]  然後在加利利下來死海
[00:03:08.320 --> 00:03:09.600]  這裏是死海
[00:03:09.600 --> 00:03:11.320]  所以這個就是加利利海
[00:03:11.320 --> 00:03:13.640]  所以這一帶就是聖地
[00:03:13.640 --> 00:03:16.680]  所以這個就是耶路撒冷
[00:03:16.680 --> 00:03:19.760]  在這裏就是最重要的地方
[00:03:19.760 --> 00:03:23.440]  然後新一教會成立了猶太傳遞
[00:03:23.440 --> 00:03:24.480]  直到撒瑪利亞
[00:03:24.480 --> 00:03:27.240]  然後就去到那邊
[00:03:27.240 --> 00:03:31.080]  外邦的土耳其、希臘、歐洲的地方
[00:03:31.080 --> 00:03:33.560]  所以我們知道這個就是
[00:03:33.560 --> 00:03:38.200]  當時這個福音去到第二個階段的情況
[00:03:38.200 --> 00:03:41.520]  今天我們看到這個記載
[00:03:41.520 --> 00:03:44.440]  由第八章一到二十五節
[00:03:44.440 --> 00:03:48.760]  頭一部份說到肥利
[00:03:48.760 --> 00:03:54.240]  將福音傳到撒瑪利亞猶太傳遞這個地區
[00:03:54.240 --> 00:03:56.160]  所以福音是外展的
[00:03:56.160 --> 00:04:00.640]  他們不斷地有這種德性的見證
[00:04:00.640 --> 00:04:01.480]  就是
[00:04:01.480 --> 00:04:02.400]  德性是什麼呢
[00:04:02.400 --> 00:04:04.000]  它不是在平順日子
[00:04:04.000 --> 00:04:06.240]  是在受逼迫的時候
[00:04:06.240 --> 00:04:08.120]  在困難的時候
[00:04:08.120 --> 00:04:09.000]  所以我們做基督徒
[00:04:09.000 --> 00:04:11.720]  有時候不是所有都平靜
[00:04:11.720 --> 00:04:13.600]  所有都去平順
[00:04:13.600 --> 00:04:14.760]  而是有時候在困難
[00:04:14.760 --> 00:04:18.120]  在挑戰的裏面來靠基督聖過
[00:04:18.120 --> 00:04:19.920]  因為耶穌基督已經勝利了
[00:04:19.920 --> 00:04:21.880]  已經得勝了
[00:04:21.880 --> 00:04:25.400]  所以就將這個德性的見證
[00:04:25.400 --> 00:04:27.800]  不斷地藉著福音的外展
[00:04:27.800 --> 00:04:29.800]  來擴張出來
[00:04:29.800 --> 00:04:31.960]  如果大家記得主耶穌基督
[00:04:31.960 --> 00:04:33.680]  這幅圖其實有個特別的地方
[00:04:33.680 --> 00:04:35.040]  就是有兩條線的
[00:04:35.040 --> 00:04:38.240]  耶穌曾經在約翰福音第四章
[00:04:38.240 --> 00:04:44.840]  對不起
[00:04:44.840 --> 00:04:49.240]  他在耶路撒冷
[00:04:49.240 --> 00:04:53.040]  他說要從加利尼亞
[00:04:53.040 --> 00:04:54.720]  從這裡趕下來
[00:04:54.720 --> 00:04:57.280]  所以他說必須經過耶路撒冷
[00:04:57.280 --> 00:05:00.360]  從猶大經過耶路撒冷去加利尼亞
[00:05:00.360 --> 00:05:02.280]  其實直接去就可以了
[00:05:02.280 --> 00:05:05.280]  但是他是繞路去聚家上去
[00:05:05.280 --> 00:05:06.640]  大家記不記得這個記載
[00:05:06.640 --> 00:05:07.680]  在約翰福音第四章
[00:05:07.680 --> 00:05:08.440]  記不記得
[00:05:08.440 --> 00:05:11.120]  為什麼他要繞路上去
[00:05:11.120 --> 00:05:14.680]  因為他要接觸撒瑪利亞的婦人
[00:05:14.680 --> 00:05:16.680]  我們記得撒瑪利亞的婦人
[00:05:16.680 --> 00:05:20.720]  就是最初撒瑪利亞人信主的一個記載
[00:05:20.720 --> 00:05:22.640]  事實上四本福音書
[00:05:22.640 --> 00:05:24.080]  除了約翰福音之外
[00:05:24.080 --> 00:05:26.040]  這個是約翰福音記的
[00:05:26.040 --> 00:05:27.360]  其他的三本福音書
[00:05:27.360 --> 00:05:29.080]  叫《對觀福音》
[00:05:29.080 --> 00:05:33.720]  都很少記關乎撒瑪利亞人信主
[00:05:33.720 --> 00:05:34.760]  除了一本
[00:05:34.760 --> 00:05:38.040]  知不知道哪一本
[00:05:38.040 --> 00:05:39.480]  《路加》
[00:05:39.480 --> 00:05:40.600]  所以《路加福音》
[00:05:40.600 --> 00:05:43.040]  就是在記了幾處的地方
[00:05:43.040 --> 00:05:44.560]  記得那些十光畫
[00:05:44.560 --> 00:05:46.600]  長大麻風的人
[00:05:46.600 --> 00:05:48.160]  他說九國回來
[00:05:48.160 --> 00:05:50.040]  那些都是撒瑪利亞人
[00:05:50.040 --> 00:05:52.440]  所以在馬太馬河
[00:05:52.440 --> 00:05:56.880]  都沒有記載關乎撒瑪利亞人信主的
[00:05:56.880 --> 00:05:58.040]  只有《路加》
[00:05:58.040 --> 00:06:00.200]  特別記載在《路加福音》裡面
[00:06:00.200 --> 00:06:02.240]  記載了三處的地方
[00:06:02.240 --> 00:06:03.280]  所以我們看到
[00:06:03.280 --> 00:06:05.400]  當寫《仕途行傳》的時候
[00:06:05.400 --> 00:06:07.480]  這個就很震撼性的
[00:06:07.480 --> 00:06:09.960]  就是當《路加》再一次延續
[00:06:09.960 --> 00:06:12.960]  說福音不單止是給猶太人
[00:06:12.960 --> 00:06:14.680]  就是給耶路撒冷的人
[00:06:14.680 --> 00:06:16.920]  是一直去到撒瑪利亞人
[00:06:16.920 --> 00:06:18.640]  猶太傳到撒瑪利亞
[00:06:18.640 --> 00:06:19.440]  直到外邦
[00:06:19.440 --> 00:06:21.040]  這個就是《路加》
[00:06:21.040 --> 00:06:24.240]  所得有的一種願景
[00:06:24.240 --> 00:06:27.400]  就是看見神自己的計劃
[00:06:27.400 --> 00:06:28.880]  怎樣從本地的人
[00:06:28.880 --> 00:06:31.080]  一直擴展到外邦
[00:06:31.080 --> 00:06:33.640]  從我們這些同族同文化的人
[00:06:33.640 --> 00:06:35.080]  一直去到異文化
[00:06:35.080 --> 00:06:36.920]  以及超文化的地方
[00:06:36.920 --> 00:06:37.880]  所以我們看到
[00:06:37.880 --> 00:06:40.800]  這個就是當時一個很特別的
[00:06:40.800 --> 00:06:42.320]  《仕途行傳》裡面
[00:06:42.320 --> 00:06:45.600]  可以說是很重要的一個轉捩點
[00:06:45.600 --> 00:06:46.800]  從耶路撒冷
[00:06:46.800 --> 00:06:49.640]  去到撒瑪利亞人的地方
[00:06:49.640 --> 00:06:50.440]  我們再說
[00:06:50.440 --> 00:06:54.640]  這個是藉著教會被逼迫
[00:06:54.640 --> 00:06:57.840]  當時耶路撒冷的教會被逼迫
[00:06:57.840 --> 00:07:00.560]  上次我們說是誰殉道
[00:07:00.560 --> 00:07:02.000]  是指提反殉道
[00:07:02.000 --> 00:07:07.480]  當時是很明顯的一種很大的挫敗
[00:07:07.480 --> 00:07:09.720]  以及本來耶路撒冷教會
[00:07:09.720 --> 00:07:10.720]  我們看前面那幾章
[00:07:10.720 --> 00:07:13.120]  一直擴展 人數越來越多
[00:07:13.120 --> 00:07:15.640]  經歷很多的挑戰都能夠勝過
[00:07:15.640 --> 00:07:17.000]  那些仕途被抓的時候
[00:07:17.000 --> 00:07:21.160]  覺得是為主名受苦
[00:07:21.160 --> 00:07:23.080]  是歡喜快樂
[00:07:23.080 --> 00:07:25.480]  所以當時的教會是非常蓬勃
[00:07:25.480 --> 00:07:26.320]  很興旺
[00:07:26.320 --> 00:07:28.560]  接著那些人數增多到
[00:07:28.560 --> 00:07:30.160]  要管理飯食的人
[00:07:30.160 --> 00:07:32.840]  都要不夠人手
[00:07:32.840 --> 00:07:36.480]  以致能夠找一些人去幫助這方面
[00:07:36.480 --> 00:07:38.720]  處理這些管理飯食的事
[00:07:38.720 --> 00:07:43.040]  教會是有一個很大的增長和進步
[00:07:43.040 --> 00:07:44.360]  但是這個時候
[00:07:44.360 --> 00:07:47.680]  我們看到在我們基督徒的生命當中
[00:07:47.680 --> 00:07:48.480]  都是這樣
[00:07:48.480 --> 00:07:52.160]  很多時候我們都一直面對這個屬靈的征戰
[00:07:52.160 --> 00:07:54.840]  面對著我們有時候有困境
[00:07:54.840 --> 00:07:56.240]  有逆境的時候
[00:07:56.240 --> 00:07:58.320]  但是在這個時候
[00:07:58.320 --> 00:08:01.480]  正是彰顯神的能力的時候
[00:08:01.480 --> 00:08:05.240]  所以當時指提反殉道是有一個很大的挫折
[00:08:05.240 --> 00:08:06.720]  那些門徒很害怕
[00:08:06.720 --> 00:08:11.720]  結果也要開始離開耶路撒冷
[00:08:11.720 --> 00:08:13.240]  有些逃難
[00:08:13.240 --> 00:08:14.160]  那些逃難
[00:08:14.160 --> 00:08:16.240]  神就透過這個機會
[00:08:16.240 --> 00:08:20.160]  反而藉著蘇羅向教會的逼迫
[00:08:20.160 --> 00:08:24.080]  引發到他們不是再停在耶路撒冷
[00:08:24.080 --> 00:08:26.240]  所以神有時候是很妙的
[00:08:26.240 --> 00:08:29.520]  自己覺得什麼都好
[00:08:29.520 --> 00:08:30.960]  神有時候有些試煉
[00:08:30.960 --> 00:08:32.200]  苦難來的時候
[00:08:32.200 --> 00:08:35.760]  逼我們離開我們的安樂窩
[00:08:35.760 --> 00:08:40.360]  離開我們自己有的很舒適熟悉的範圍
[00:08:40.360 --> 00:08:42.800]  使我們能夠可以經歷到新的力量
[00:08:42.800 --> 00:08:43.880]  新的恩典
[00:08:43.880 --> 00:08:46.560]  這個就是當時初期教會所面對
[00:08:46.560 --> 00:08:51.400]  他們不是透過宣教使命
[00:08:51.400 --> 00:08:53.200]  我們現在要出來耶路撒冷
[00:08:53.200 --> 00:08:54.480]  而是透過逼迫
[00:08:54.480 --> 00:08:57.640]  好像逼他們來進步一樣
[00:08:57.640 --> 00:08:58.760]  有時候神也這樣
[00:08:58.760 --> 00:09:01.080]  容許那些苦難逼我們靠近祂
[00:09:01.080 --> 00:09:02.600]  逼我們進步
[00:09:02.600 --> 00:09:04.560]  所以我們這個真的看到
[00:09:04.560 --> 00:09:06.360]  當時祂一個逆境
[00:09:06.360 --> 00:09:08.000]  化成了轉機
[00:09:08.000 --> 00:09:10.240]  危機成為了轉機
[00:09:10.240 --> 00:09:11.400]  我們一邊看下去
[00:09:11.400 --> 00:09:13.040]  你會發覺很精彩的記載
[00:09:13.040 --> 00:09:14.240]  由第八章
[00:09:14.240 --> 00:09:16.480]  這裡就記載了另外一個人物
[00:09:16.480 --> 00:09:19.480]  這個就是和司徒反一起被選
[00:09:19.480 --> 00:09:22.760]  七個當時的教會屬靈領袖
[00:09:22.760 --> 00:09:23.560]  其中一個
[00:09:23.560 --> 00:09:25.560]  這個就是肥利(Philip)
[00:09:25.560 --> 00:09:28.880]  所以司徒反遜道
[00:09:28.880 --> 00:09:30.000]  有沒有停也沒有
[00:09:30.000 --> 00:09:34.080]  他繼續進行耶穌基督的大使命
[00:09:34.080 --> 00:09:37.040]  繼續傳福音
[00:09:37.040 --> 00:09:39.040]  所以這個肥利有個花名
[00:09:39.040 --> 00:09:40.640]  他的nickname叫做什麼呢
[00:09:40.640 --> 00:09:42.920]  叫做「傳福音的肥利」
[00:09:42.920 --> 00:09:44.680]  所以他是一個傳福音的人
[00:09:44.680 --> 00:09:48.080]  把福音繼續向前邁進
[00:09:48.080 --> 00:09:51.360]  傳揚給其他地方的人
[00:09:51.360 --> 00:09:53.920]  我們看到第八章是講肥利
[00:09:53.920 --> 00:09:56.400]  今天我們不是詳細講很多
[00:09:56.400 --> 00:09:58.000]  下次我再講多一些
[00:09:58.000 --> 00:09:59.480]  不過今天也是講肥利
[00:09:59.480 --> 00:10:00.760]  就是去到撒瑪利亞
[00:10:00.760 --> 00:10:06.560]  怎樣由新的肥利帶領的撒瑪利亞教會成立了
[00:10:06.560 --> 00:10:08.560]  然後去到第九章
[00:10:08.560 --> 00:10:10.680]  這個就是另一個很精彩的地方
[00:10:10.680 --> 00:10:12.880]  就是蘇羅歸主
[00:10:12.880 --> 00:10:16.120]  蘇羅竟然是一個迫迫教會
[00:10:16.120 --> 00:10:17.320]  殘害教會
[00:10:17.320 --> 00:10:20.080]  和看著司徒反遜道很開心的一個人
[00:10:20.080 --> 00:10:22.800]  竟然180度被神扭轉
[00:10:22.800 --> 00:10:25.360]  所以這個也是我們期待的第九章
[00:10:25.360 --> 00:10:26.760]  很精彩的記載
[00:10:26.760 --> 00:10:27.840]  然後去到第十章
[00:10:27.840 --> 00:10:29.280]  有另一個精彩的人物
[00:10:29.280 --> 00:10:31.960]  這個就是彼得和哥尼留
[00:10:31.960 --> 00:10:35.840]  所以我們看到當時彼得不相信
[00:10:35.840 --> 00:10:38.200]  福音會傳給這些外邦人
[00:10:38.200 --> 00:10:40.480]  結果很奇妙神透的異象
[00:10:40.480 --> 00:10:42.640]  將彼得的心靈扭轉
[00:10:42.640 --> 00:10:44.600]  以致他能夠明白到
[00:10:44.600 --> 00:10:46.960]  這個意大利人白夫長
[00:10:46.960 --> 00:10:49.840]  能夠蒙神月立得到福音
[00:10:49.840 --> 00:10:51.280]  領受聖靈
[00:10:51.280 --> 00:10:52.600]  所以我們接下來很精彩
[00:10:52.600 --> 00:10:55.240]  一邊看第八章 第九章 第十章
[00:10:55.240 --> 00:10:57.760]  第十一章就講到安提柯的教會成立
[00:10:57.760 --> 00:11:00.520]  開始到第三個階段
[00:11:00.520 --> 00:11:04.000]  所以我們很期待一直看到神的作為
[00:11:04.000 --> 00:11:08.120]  所以今天我們先看看第八章這部份
[00:11:08.120 --> 00:11:10.000]  我們一起讀完經文
[00:11:10.000 --> 00:11:11.800]  因為都不是很少的
[00:11:11.800 --> 00:11:14.760]  我們用啟認經文的方式讀出
[00:11:14.760 --> 00:11:16.520]  我讀一節 請弟兄姐妹讀一節
[00:11:16.520 --> 00:11:20.120]  我們由第八章第一節開始讀
[00:11:20.120 --> 00:11:21.520]  請聽我讀
[00:11:21.520 --> 00:11:24.920]  從此日起 耶路撒冷的教會大遭逼迫
[00:11:24.920 --> 00:11:26.480]  除了司徒以外
[00:11:26.480 --> 00:11:32.160]  門徒都分散在猶太和撒瑪利亞各處
[00:11:32.160 --> 00:11:38.440]  從此日起 耶路撒冷的教會大遭逼迫
[00:11:38.440 --> 00:11:40.320]  所以你看見從此日起
[00:11:40.320 --> 00:11:42.280]  從哪一天起
[00:11:42.280 --> 00:11:43.920]  從斯特丹宣道的日起
[00:11:43.920 --> 00:11:47.520]  所以你看見耶路撒冷教會大遭逼迫
[00:11:47.520 --> 00:11:49.320]  除了司徒
[00:11:49.320 --> 00:11:52.800]  那12個司徒就留在耶路撒冷教會
[00:11:52.800 --> 00:11:55.160]  守大本營 堅持
[00:11:55.160 --> 00:11:57.200]  其他很多門徒都分散
[00:11:57.200 --> 00:12:01.880]  分散到猶太全地和撒瑪利亞各處
[00:12:01.880 --> 00:12:04.200]  然後第三節 請聽我讀
[00:12:04.200 --> 00:12:06.680]  蘇羅卻殘害教會
[00:12:06.680 --> 00:12:10.440]  進各人的格 拉著男女下載艱累
[00:12:10.440 --> 00:12:13.040]  所以這裡是變本加厲的
[00:12:13.040 --> 00:12:15.000]  所以越來越厲害的逼迫
[00:12:15.000 --> 00:12:17.200]  當時耶路撒冷教會和信徒
[00:12:17.200 --> 00:12:19.080]  第四節 請讀
[00:12:19.080 --> 00:12:25.320]  分散的人往何處去全道
[00:12:25.320 --> 00:12:27.560]  好 我們間接讀
[00:12:27.560 --> 00:12:29.480]  這個分散的人去各處
[00:12:29.480 --> 00:12:31.720]  就是猶太和撒瑪利亞各處
[00:12:31.720 --> 00:12:33.400]  去做什麼?
[00:12:33.400 --> 00:12:35.320]  啊 你發覺不是去避難
[00:12:35.320 --> 00:12:36.760]  是去做什麼?
[00:12:36.760 --> 00:12:38.680]  所以這個叫「傳道與德性」
[00:12:38.680 --> 00:12:39.600]  就是在這裡
[00:12:39.600 --> 00:12:42.080]  他們不是避難 他們是傳道
[00:12:42.080 --> 00:12:45.560]  第五節 匪禮哈撒瑪利亞城去
[00:12:45.560 --> 00:12:47.760]  宣講基督
[00:12:47.760 --> 00:12:50.840]  尊敬基督 永恆基督
[00:12:50.840 --> 00:12:52.600]  所能的神職
[00:12:52.600 --> 00:12:54.560]  又有同心合一理
[00:12:54.560 --> 00:12:56.200]  請祝福他平安
[00:12:56.200 --> 00:12:58.240]  我解釋一下 大家如果看地圖
[00:12:58.240 --> 00:13:00.640]  你知道耶路撒冷是在下面
[00:13:00.640 --> 00:13:01.560]  還是在上面?
[00:13:01.560 --> 00:13:03.040]  如果比起撒瑪利亞
[00:13:03.040 --> 00:13:03.640]  下面
[00:13:03.640 --> 00:13:04.640]  下面的
[00:13:04.640 --> 00:13:07.720]  為什麼這裡說匪禮哈撒瑪利亞城去?
[00:13:07.720 --> 00:13:08.880]  聖地
[00:13:08.880 --> 00:13:11.680]  聖地那些就知道了
[00:13:11.680 --> 00:13:13.360]  因為當時沒有地圖
[00:13:13.360 --> 00:13:14.640]  不像我們今天這樣
[00:13:14.640 --> 00:13:18.720]  他們不會在鳥瞰看地圖
[00:13:18.720 --> 00:13:21.080]  他們是看平面
[00:13:21.080 --> 00:13:23.480]  所以他們從撒瑪利亞
[00:13:23.480 --> 00:13:25.480]  從耶路撒冷看撒瑪利亞
[00:13:25.480 --> 00:13:26.400]  就是落沙
[00:13:26.400 --> 00:13:27.240]  大家明白嗎?
[00:13:27.240 --> 00:13:28.720]  所以他們從耶路撒冷
[00:13:28.720 --> 00:13:30.680]  就下到撒瑪利亞去
[00:13:30.680 --> 00:13:31.840]  就是這個意思
[00:13:31.840 --> 00:13:33.640]  雖然在地理裡面
[00:13:33.640 --> 00:13:35.200]  撒瑪利亞在南邊
[00:13:35.200 --> 00:13:36.920]  應該要計算地圖在下面
[00:13:36.920 --> 00:13:38.320]  所以現在大家明白
[00:13:38.320 --> 00:13:40.520]  從讀聖經上上下下那些
[00:13:40.520 --> 00:13:41.600]  跟我們看地圖不同
[00:13:41.600 --> 00:13:43.400]  你要知道他們當時沒有地圖
[00:13:43.400 --> 00:13:44.800]  沒有GPS
[00:13:44.800 --> 00:13:46.960]  所以只可以平面看
[00:13:46.960 --> 00:13:50.240]  所以這裡他們就落到撒瑪利亞
[00:13:50.240 --> 00:13:51.160]  留意
[00:13:51.160 --> 00:13:54.400]  眾人聽見了
[00:13:54.400 --> 00:13:57.640]  這個匪禮全講基督
[00:13:57.640 --> 00:13:58.360]  第五節講
[00:13:58.360 --> 00:14:00.120]  宣講基督
[00:14:00.120 --> 00:14:02.920]  又看見匪禮所行的神蹟
[00:14:02.920 --> 00:14:03.920]  就同心合意聽
[00:14:03.920 --> 00:14:05.880]  從大禮拜第七節聽得到
[00:14:05.880 --> 00:14:08.000]  因為有許多人被烏鬼附著
[00:14:08.000 --> 00:14:10.400]  那些鬼大聲呼叫
[00:14:10.400 --> 00:14:13.040]  叫他們從他們身上出來
[00:14:13.040 --> 00:14:15.960]  還有許多坦腕的
[00:14:15.960 --> 00:14:16.960]  卻腿的
[00:14:16.960 --> 00:14:18.440]  都得了醫治
[00:14:18.440 --> 00:14:19.240]  請讀
[00:14:19.240 --> 00:14:23.280]  在南城裡就大有歡喜
[00:14:23.280 --> 00:14:26.840]  原來帶給城和當時傳風音的人
[00:14:26.840 --> 00:14:30.880]  在逼迫當中仍然大有歡喜
[00:14:30.880 --> 00:14:31.440]  為什麼呢
[00:14:31.440 --> 00:14:33.480]  因為這個正是信徒
[00:14:33.480 --> 00:14:34.920]  就是今天我們基督徒
[00:14:34.920 --> 00:14:37.080]  真正快樂的原因
[00:14:37.080 --> 00:14:38.880]  就是當我們傳風音
[00:14:38.880 --> 00:14:40.720]  當我們見人信主
[00:14:40.720 --> 00:14:42.680]  這個就是我們快樂的源頭
[00:14:42.680 --> 00:14:45.040]  這是真正歡喜的原因
[00:14:45.040 --> 00:14:46.360]  第九節請聽我讀
[00:14:46.360 --> 00:14:48.960]  有一個人名叫西門
[00:14:48.960 --> 00:14:51.520]  向來在那城裡行邪術
[00:14:51.520 --> 00:14:52.880]  妄自尊大
[00:14:52.880 --> 00:14:55.080]  使撒馬利亞的百姓驚奇
[00:14:55.080 --> 00:14:55.920]  請讀
[00:14:55.920 --> 00:14:59.200]  無論大小都會聽從他說
[00:14:59.200 --> 00:15:03.600]  這人就是那稱為上帝的萬物者
[00:15:03.600 --> 00:15:04.840]  他們聽從他
[00:15:04.840 --> 00:15:09.400]  因他久用邪術使他們驚奇
[00:15:09.400 --> 00:15:16.600]  今晚在西門既受了洗
[00:15:16.600 --> 00:15:20.800]  今晚大地就受了洗
[00:15:20.800 --> 00:15:22.320]  這個叫西門
[00:15:22.320 --> 00:15:24.640]  西門自己也信了
[00:15:24.640 --> 00:15:26.600]  本來他行邪術的
[00:15:26.600 --> 00:15:27.760]  既受了洗
[00:15:27.760 --> 00:15:30.040]  就尚於肥利在一處
[00:15:30.040 --> 00:15:33.360]  看見他所行的神蹟和大義能
[00:15:33.360 --> 00:15:35.200]  就甚驚奇
[00:15:35.200 --> 00:15:38.200]  今晚在西門既受了洗
[00:15:38.200 --> 00:15:40.720]  就尚於肥利在一處
[00:15:40.720 --> 00:15:44.000]  看見他所行的神蹟和大義能
[00:15:44.000 --> 00:15:45.800]  就甚驚奇
[00:15:45.800 --> 00:15:47.960]  我們稍後要解釋這些細節
[00:15:47.960 --> 00:15:49.200]  但你先留意
[00:15:49.200 --> 00:15:51.240]  西門信徒在那裡
[00:15:51.240 --> 00:15:53.040]  他們的信徒在那裡
[00:15:53.040 --> 00:15:54.880]  他們的信徒在那裡
[00:15:54.880 --> 00:15:56.440]  他們的信徒在那裡
[00:15:56.440 --> 00:15:58.120]  他們的信徒在那裡
[00:15:58.120 --> 00:15:59.800]  他們的信徒在那裡
[00:15:59.800 --> 00:16:01.360]  他們的信徒在那裡
[00:16:01.360 --> 00:16:02.880]  他們的信徒在那裡
[00:16:02.880 --> 00:16:04.440]  他們的信徒在那裡
[00:16:04.440 --> 00:16:06.360]  他們的信徒在那裡
[00:16:06.360 --> 00:16:08.080]  他們的信徒在那裡
[00:16:08.080 --> 00:16:09.760]  我指出這些重點
[00:16:09.760 --> 00:16:11.320]  第十四節
[00:16:11.320 --> 00:16:14.800]  司徒就是自己在哪裏的司徒
[00:16:14.800 --> 00:16:15.800]  耶路撒冷
[00:16:15.800 --> 00:16:17.800]  就是耶路撒冷教會的司徒
[00:16:17.800 --> 00:16:20.280]  聽見撒瑪利亞人
[00:16:20.280 --> 00:16:22.240]  他們開始領受神的道
[00:16:22.240 --> 00:16:23.720]  建立教會信主
[00:16:23.720 --> 00:16:24.800]  那怎樣
[00:16:24.800 --> 00:16:28.360]  就打發他們其中兩個最重要的
[00:16:28.360 --> 00:16:30.240]  下去看一下究竟什麼事
[00:16:30.240 --> 00:16:32.880]  因為看看他們有沒有什麼問題
[00:16:32.880 --> 00:16:33.520]  有沒有異端
[00:16:33.520 --> 00:16:37.040]  或者有沒有看見神奇妙的作為
[00:16:37.040 --> 00:16:39.200]  所以他們就一律帶著興奮
[00:16:39.200 --> 00:16:43.080]  另一方面也希望去幫助他們
[00:16:43.080 --> 00:16:44.120]  建立他們
[00:16:44.120 --> 00:16:45.840]  所以就派了哪兩個人去
[00:16:45.840 --> 00:16:47.200]  彼得
[00:16:47.200 --> 00:16:48.200]  就是彼得
[00:16:48.200 --> 00:16:48.920]  你留意這裡
[00:16:48.920 --> 00:16:49.840]  一會兒我們會說
[00:16:49.840 --> 00:16:53.560]  他派了彼得和約翰
[00:16:53.560 --> 00:16:55.200]  這個特別的地方在這裏
[00:16:55.200 --> 00:16:58.360]  如果大家記得在路加福音記載
[00:16:58.360 --> 00:17:00.640]  有一段記載就是
[00:17:00.640 --> 00:17:03.880]  那些人聽到撒瑪利亞的人
[00:17:03.880 --> 00:17:06.560]  都接受了耶穌的道
[00:17:06.560 --> 00:17:12.520]  然後約翰聽到耶穌的道
[00:17:12.520 --> 00:17:14.840]  不過未願意接受
[00:17:14.840 --> 00:17:18.000]  約翰就有一個向耶穌的請求
[00:17:18.000 --> 00:17:20.000]  他說主啊
[00:17:20.000 --> 00:17:22.000]  求你什麼
