
[00:00:00.000 --> 00:00:08.240]  我請大家在一齊同心禱告
[00:03:47.240 --> 00:03:49.520]  不同的行動
[00:03:49.520 --> 00:03:52.280]  當我們這段時間看到《但願你輸》的時候
[00:03:52.280 --> 00:03:55.680]  我們會看到這位神的僕人
[00:03:55.680 --> 00:03:57.720]  他在很多的危難當中
[00:03:57.720 --> 00:04:00.360]  他繼續的信靠神
[00:04:00.360 --> 00:04:02.080]  他不讓自己失望
[00:04:02.080 --> 00:04:04.760]  很多處境其實他可以失望
[00:04:04.760 --> 00:04:07.320]  但是他不去失望
[00:04:07.320 --> 00:04:12.120]  也都堅心不去靠著自己的力量
[00:04:12.120 --> 00:04:14.480]  或者說靠著自己的防備
[00:04:14.480 --> 00:04:17.120]  來去成就什麼事情
[00:04:17.120 --> 00:04:21.600]  在過程當中他只是很勇敢地留心神的工作
[00:04:21.600 --> 00:04:24.960]  然後配合著神要做的事情去做
[00:04:24.960 --> 00:04:26.560]  因此在過程當中
[00:04:26.560 --> 00:04:28.720]  這位屬神的人
[00:04:28.720 --> 00:04:33.320]  他將真正的平安帶給他身邊的人
[00:04:33.320 --> 00:04:37.480]  帶給他所身處的國家
[00:04:37.480 --> 00:04:38.760]  但是更重要的
[00:04:38.760 --> 00:04:41.840]  在過程當中他見證出這位上帝
[00:04:41.840 --> 00:04:45.680]  是真的掌管天地的萬王之王
[00:04:45.680 --> 00:04:47.440]  甚至我們一路讀這段聖經
[00:04:47.440 --> 00:04:48.320]  一路讀的時候
[00:04:48.320 --> 00:04:50.720]  你留心著看著神的工作
[00:04:50.720 --> 00:04:52.640]  在歷史當中怎樣彰顯
[00:04:52.640 --> 00:04:54.600]  也都知道今天同樣
[00:04:54.600 --> 00:04:55.760]  他在我們中間
[00:04:55.760 --> 00:04:58.400]  也都去彰顯他的能力
[00:04:58.400 --> 00:05:00.000]  掌管著一切
[00:05:00.000 --> 00:05:00.920]  我們回到聖經
[00:05:00.920 --> 00:05:07.560]  我們看回聖經《但願你輸》第二章
[00:05:07.560 --> 00:05:10.160]  當你開始看第二章的時候
[00:05:10.160 --> 00:05:12.920]  你會看到一位相信神
[00:05:12.920 --> 00:05:16.200]  是萬王之王的達爾尼
[00:05:16.200 --> 00:05:19.440]  他有一種生命的勇敢
[00:05:19.440 --> 00:05:22.040]  是叫人驚訝的
[00:05:22.040 --> 00:05:24.320]  在我們剛才讀的第十七節之前
[00:05:24.320 --> 00:05:26.800]  我們未必有機會讀完整章聖經
[00:05:26.800 --> 00:05:30.720]  你會知道當時這位君王尼布格尼撒
[00:05:30.720 --> 00:05:32.560]  他發了個夢
[00:05:32.560 --> 00:05:35.880]  發夢之後他心煩意亂
[00:05:35.880 --> 00:05:38.280]  剛才說到他這個夢境
[00:05:38.280 --> 00:05:41.000]  是一路騷擾著他
[00:05:41.000 --> 00:05:43.800]  因此他要求他國家裏面的術士
[00:05:43.800 --> 00:05:45.880]  那些被稱為智慧的人
[00:05:45.880 --> 00:05:49.480]  能夠幫他解夢
[00:05:49.480 --> 00:05:53.640]  聖經和合本提到他忘記了這個夢境
[00:05:53.640 --> 00:05:55.760]  其實你看回當中的細節
[00:05:55.760 --> 00:05:58.160]  第五節提及到
[00:05:58.160 --> 00:06:01.680]  他說他已經定明
[00:06:01.680 --> 00:06:04.800]  他不一定忘記了這個夢境
[00:06:04.800 --> 00:06:07.680]  否則不會令他心煩意亂
[00:06:07.680 --> 00:06:10.840]  如果忘記了怎會心煩意亂
[00:06:10.840 --> 00:06:12.240]  但他有一個含義
[00:06:12.240 --> 00:06:14.400]  就是他已經定明
[00:06:14.400 --> 00:06:16.960]  如果有人幫他講解
[00:06:16.960 --> 00:06:20.800]  就能夠幫他釋放他心中的受煩
[00:06:20.800 --> 00:06:25.440]  但他擔心術士亂講
[00:06:25.440 --> 00:06:26.520]  隨便講
[00:06:26.520 --> 00:06:29.080]  如果他告訴他夢境是甚麼
[00:06:29.080 --> 00:06:31.760]  他們就可以用自己的想像
[00:06:31.760 --> 00:06:34.120]  去解答他的夢境
[00:06:34.120 --> 00:06:35.480]  所以他會看
[00:06:35.480 --> 00:06:37.760]  如果我沒有講出來
[00:06:37.760 --> 00:06:41.200]  他們都講出我夢的內容
[00:06:41.200 --> 00:06:45.320]  所以他的講解一定是準確
[00:06:45.320 --> 00:06:47.720]  所以他定義
[00:06:47.720 --> 00:06:53.280]  如果這些術士不能夠講出他的夢境和講解
[00:06:53.280 --> 00:06:56.960]  就會將他們四思五斷
[00:06:56.960 --> 00:06:59.640]  聖經講述到靈慈這個字眼
[00:06:59.640 --> 00:07:02.760]  亦都講述到他決心要殺了這些
[00:07:02.760 --> 00:07:05.680]  他懷疑可能對他不忠
[00:07:05.680 --> 00:07:10.880]  或者對他不是完全毀身的這班術士
[00:07:10.880 --> 00:07:11.800]  當你這樣讀的時候
[00:07:11.800 --> 00:07:14.040]  你會覺得
[00:07:14.040 --> 00:07:17.440]  真的很兇
[00:07:17.440 --> 00:07:19.920]  你想甚麼人怎會猜到
[00:07:19.920 --> 00:07:25.520]  何況你夢見甚麼怎會知道
[00:07:25.520 --> 00:07:28.080]  大家都會聽過有些人講夢給你聽
[00:07:28.080 --> 00:07:28.800]  你聽完之後
[00:07:28.800 --> 00:07:29.600]  這樣都可以
[00:07:29.600 --> 00:07:31.800]  很不合邏輯
[00:07:31.800 --> 00:07:34.880]  你大學畢業怎會回幼稚園
[00:07:34.880 --> 00:07:38.320]  你當時發生的事情怎會這樣
[00:07:38.320 --> 00:07:40.880]  你不能夠憑一般的推理
[00:07:40.880 --> 00:07:44.800]  去估計到人裡面的夢境是甚麼
[00:07:44.800 --> 00:07:48.440]  是一個好像不可能發生的事情
[00:07:48.440 --> 00:07:50.240]  但是當時這位君王
[00:07:50.240 --> 00:07:53.360]  就會發出一個這麼嚴厲的要求
[00:07:53.360 --> 00:07:55.240]  如果不肯講出我的夢境
[00:07:55.240 --> 00:07:57.480]  你們都要死
[00:07:57.480 --> 00:07:59.680]  是一個很不合理的要求
[00:07:59.680 --> 00:08:01.360]  但是正正這個時候
[00:08:01.360 --> 00:08:05.800]  但願你都成為了這些的哲士之一
[00:08:05.800 --> 00:08:09.000]  他都需要面對這個挑戰
[00:08:09.000 --> 00:08:10.160]  聖經裡面提及到
[00:08:10.160 --> 00:08:13.800]  但願你當時在皇宮裡面接受培訓
[00:08:13.800 --> 00:08:16.280]  多少年?大家記不記得?
[00:08:16.280 --> 00:08:17.200]  三年
[00:08:17.200 --> 00:08:21.520]  我們上次說三年大學培訓
[00:08:21.520 --> 00:08:22.680]  聖經裡面提到這個時候
[00:08:22.680 --> 00:08:25.440]  剛剛但願你他完了他的訓練
[00:08:25.440 --> 00:08:27.280]  你讀到聖經第二章第一節的時候
[00:08:27.280 --> 00:08:28.800]  講到尼泊爾加尼沙
[00:08:28.800 --> 00:08:31.000]  在第二年的時候
[00:08:31.000 --> 00:08:34.640]  其實曾經在當時的巴比倫帝國
[00:08:34.640 --> 00:08:38.160]  皇帝登基的第一年是不計數的
[00:08:38.160 --> 00:08:41.360]  所以他的第二年等於他登基之後的第三年
[00:08:41.360 --> 00:08:46.560]  也都剛剛是但願你他們剛剛完成訓練
[00:08:46.560 --> 00:08:50.120]  所以他被列入這個哲士群當中
[00:08:50.120 --> 00:08:53.520]  這個殺身之禍都臨到他
[00:08:53.520 --> 00:08:54.360]  好像很奇怪
[00:08:54.360 --> 00:08:57.160]  神為什麼不保守他?
[00:08:57.160 --> 00:09:00.600]  為什麼不讓他脫離這個危難?
[00:09:00.600 --> 00:09:03.640]  但是神就容許這個處境出現
[00:09:03.640 --> 00:09:06.440]  但當但願你面對這個處境的時候
[00:09:06.440 --> 00:09:10.520]  你發覺他沒有馬上逃避
[00:09:10.520 --> 00:09:11.800]  大家留意聖經
[00:09:11.800 --> 00:09:12.960]  如果你有聖經的時候
[00:09:12.960 --> 00:09:16.040]  第二章其中的第十五節
[00:09:16.040 --> 00:09:18.640]  十四至十五節
[00:09:18.640 --> 00:09:23.400]  當時他見到這個君王要殺去國中很多術士
[00:09:23.400 --> 00:09:27.520]  他就問一個負責殺害術士的胡衛長
[00:09:27.520 --> 00:09:29.120]  為什麼會這麼緊急?
[00:09:29.120 --> 00:09:30.760]  什麼事情發生?
[00:09:30.760 --> 00:09:32.480]  他想知道
[00:09:32.480 --> 00:09:35.120]  知道了之後他竟然說第十六節
[00:09:35.120 --> 00:09:38.000]  但願你就盡去求王寬限
[00:09:38.000 --> 00:09:44.480]  使他可以把夢境的意思為王解釋
[00:09:44.480 --> 00:09:46.120]  其實你可以想像
[00:09:46.120 --> 00:09:47.880]  他有很多路可以走
[00:09:47.880 --> 00:09:50.720]  一聽見情勢不妙
[00:09:50.720 --> 00:09:55.400]  可能他馬上想要找方法逃走
[00:09:55.400 --> 00:09:59.000]  一般人都會想到殺身之禍臨近
[00:09:59.000 --> 00:10:01.240]  要找方法自保
[00:10:01.240 --> 00:10:03.560]  保住性命
[00:10:03.560 --> 00:10:05.720]  但竟然在但願你的生命當中
[00:10:05.720 --> 00:10:10.840]  突然間出現一種很特別的勇敢
[00:10:10.840 --> 00:10:16.480]  他直接向王尋求一個寬限的機會
[00:10:16.480 --> 00:10:19.200]  其實大概王都會覺得
[00:10:19.200 --> 00:10:22.440]  你是否像他們那樣想拖延時間
[00:10:22.440 --> 00:10:24.520]  這是聖經之前所說的
[00:10:24.520 --> 00:10:26.480]  說那些術士拖延時間
[00:10:26.480 --> 00:10:28.080]  現在又說要寬限
[00:10:28.080 --> 00:10:29.920]  不行,你竟然這樣說
[00:10:29.920 --> 00:10:31.480]  現在你先死
[00:10:31.480 --> 00:10:34.120]  隨時有這樣的機會
[00:10:34.120 --> 00:10:37.800]  但願你沒有掛心這些後果
[00:10:37.800 --> 00:10:42.840]  他很清楚向王尋求寬限的時間
[00:10:42.840 --> 00:10:44.640]  在過程當中你會見到
[00:10:44.640 --> 00:10:47.160]  但願你有一種信心
[00:10:47.160 --> 00:10:54.600]  相信這位天地的主是萬王之王
[00:10:54.600 --> 00:10:59.000]  這份信心帶給他裏面的勇敢
[00:10:59.000 --> 00:10:59.840]  各位弟兄姊妹
[00:10:59.840 --> 00:11:02.560]  其實我們大家都面對過不同的
[00:11:02.560 --> 00:11:04.880]  生活上的挑戰困難
[00:11:04.880 --> 00:11:10.280]  你都會體會自己很多時候容易會逃避
[00:11:10.280 --> 00:11:15.000]  甚至會為了自保而不理其他人如何
[00:11:15.000 --> 00:11:16.800]  但你發覺真正的勇敢
[00:11:16.800 --> 00:11:20.120]  不是因為你比別人強一點
[00:11:20.120 --> 00:11:23.920]  而是因為神所賜的信心
[00:11:23.920 --> 00:11:30.040]  勇敢來自對神掌權的信心
[00:11:30.040 --> 00:11:34.600]  亦因為他相信這位上帝是聽祈禱
[00:11:34.600 --> 00:11:37.680]  他知道祈禱後神會工作
[00:11:37.680 --> 00:11:42.560]  所以他會放膽求王寬限時間
[00:11:42.560 --> 00:11:44.080]  當他這樣做的時候
[00:11:44.080 --> 00:11:49.440]  你會發覺後來領受神給他的智慧
[00:11:49.440 --> 00:11:51.600]  知道事情如何
[00:11:51.600 --> 00:11:59.440]  他在那一刻就將神的榮耀和能力彰顯出來
[00:11:59.440 --> 00:12:00.560]  我想回到這位弟兄
[00:12:00.560 --> 00:12:01.480]  我也提及過他
[00:12:01.480 --> 00:12:04.480]  這位弟兄很多年前他自己經歷的事情
[00:12:04.480 --> 00:12:08.600]  他在一間公司做人事部經理
[00:12:08.600 --> 00:12:09.560]  在過程當中
[00:12:09.560 --> 00:12:11.880]  突然老闆告訴他
[00:12:11.880 --> 00:12:13.200]  因為公司經濟情況
[00:12:13.200 --> 00:12:14.280]  你知道的
[00:12:14.280 --> 00:12:15.680]  你幫我
[00:12:15.680 --> 00:12:21.240]  幫我裁減公司六成的員工
[00:12:21.240 --> 00:12:23.320]  是一件很大的事情
[00:12:23.320 --> 00:12:26.360]  因為弟兄知道公司要這樣做
[00:12:26.360 --> 00:12:28.920]  他的職責亦是需要這樣做
[00:12:28.920 --> 00:12:30.600]  但他很不開心的是
[00:12:30.600 --> 00:12:34.680]  這班同事不想他們突然失去工作
[00:12:34.680 --> 00:12:36.800]  所以他自己一直祈禱
[00:12:36.800 --> 00:12:38.960]  心中有一份感動
[00:12:38.960 --> 00:12:41.640]  然後他後來跟老闆說
[00:12:41.640 --> 00:12:44.600]  老闆我都知道公司有經濟危機
[00:12:44.600 --> 00:12:45.640]  需要這樣做
[00:12:45.640 --> 00:12:48.600]  但可不可以你給我多一點時間
[00:12:48.600 --> 00:12:55.320]  我想介紹同事去其他公司做
[00:12:55.320 --> 00:12:56.120]  很奇怪
[00:12:56.120 --> 00:12:58.240]  老闆答應了他
[00:12:58.240 --> 00:13:00.000]  然後他又多了一點空間
[00:13:00.000 --> 00:13:04.320]  他開始不斷聯絡很多同行的公司
[00:13:04.320 --> 00:13:06.520]  有些人事部是他認識的
[00:13:06.520 --> 00:13:07.960]  然後他一直跟他們說
[00:13:07.960 --> 00:13:10.720]  我們有些好的員工介紹你們
[00:13:10.720 --> 00:13:13.600]  你們有沒有位置給他們
[00:13:13.600 --> 00:13:15.840]  在這樣的過程當中
[00:13:15.840 --> 00:13:17.240]  雖然同事會很傷心
[00:13:17.240 --> 00:13:19.600]  突然失去工作
[00:13:19.600 --> 00:13:21.640]  但亦很感謝這位教徒
[00:13:21.640 --> 00:13:23.560]  竟然這麼關心他們
[00:13:23.560 --> 00:13:25.800]  而其中後來有一大部分
[00:13:25.800 --> 00:13:28.320]  都可以在短期內找到工作
[00:13:28.320 --> 00:13:31.600]  然後開始他們新的階段
[00:13:31.600 --> 00:13:33.120]  我聽到這位弟兄所說的時候
[00:13:33.120 --> 00:13:35.600]  我知道他出來跟老闆說
[00:13:35.600 --> 00:13:38.320]  其實都有一份勇氣
[00:13:38.320 --> 00:13:42.960]  因為他都知道如果六成要離職
[00:13:42.960 --> 00:13:45.440]  其實可能解僱他們之後
[00:13:45.440 --> 00:13:48.400]  最後解僱的那個是誰
[00:13:48.400 --> 00:13:51.760]  是自己
[00:13:51.760 --> 00:13:52.800]  這樣說的時候
[00:13:52.800 --> 00:13:55.120]  其實老闆不需要有什麼改變
[00:13:55.120 --> 00:13:57.600]  但是這份勇敢
[00:13:57.600 --> 00:13:59.600]  我相信來自他內心裏面
[00:13:59.600 --> 00:14:03.280]  相信這位上帝是能夠行其事
[00:14:03.280 --> 00:14:06.440]  而他亦都相信這個所做的事情
[00:14:06.440 --> 00:14:07.960]  是合神的心意
[00:14:07.960 --> 00:14:10.440]  是神喜悅他來愛護那些同事
[00:14:10.440 --> 00:14:13.200]  不單止是完成自己的責任
[00:14:13.200 --> 00:14:15.560]  是在過程當中去經歷神的能力
[00:14:15.560 --> 00:14:17.960]  亦都經歷神的恩惠
[00:14:17.960 --> 00:14:21.720]  透過他的生命流露出來
[00:14:21.720 --> 00:14:24.840]  很多弟兄姐妹都經歷困難
[00:14:24.840 --> 00:14:28.520]  其實是經歷神的機會
[00:14:28.520 --> 00:14:32.040]  但在困難當中需要一份信心
[00:14:32.040 --> 00:14:35.320]  然後勇敢去面對困難
[00:14:35.320 --> 00:14:38.560]  然後過程當中不單止經歷神的恩典
[00:14:38.560 --> 00:14:44.160]  反而在裏面可以讓神的榮耀見證出來
[00:14:44.160 --> 00:14:47.720]  這個正正是但願利在過程當中所表明
[00:14:47.720 --> 00:14:50.960]  所作成的事情
[00:14:50.960 --> 00:14:53.480]  我們再看這位但願利
[00:14:53.480 --> 00:14:55.960]  他相信這位上帝是萬王之王
[00:14:55.960 --> 00:14:59.240]  所以在他處事的過程當中
[00:14:59.240 --> 00:15:02.000]  他全心的依靠神
[00:15:02.000 --> 00:15:05.840]  亦都是全心的去高舉上帝
[00:15:05.840 --> 00:15:08.040]  謙卑自己去高舉上帝
[00:15:08.040 --> 00:15:11.280]  因為他相信這位是萬王之王
[00:15:11.280 --> 00:15:15.720]  當王接受了他寬限的要求之後
[00:15:15.720 --> 00:15:16.560]  他回到家中
[00:15:16.560 --> 00:15:19.320]  第十七節我們剛才讀過的
[00:15:19.320 --> 00:15:24.760]  他回到家中首先做了一件甚麼事?
[00:15:24.760 --> 00:15:26.920]  祈禱
[00:15:26.920 --> 00:15:28.600]  他沒有立即想辦法
[00:15:28.600 --> 00:15:31.080]  如何去找人幫忙
[00:15:31.080 --> 00:15:35.880]  或者立即發出很多求救的信息
[00:15:35.880 --> 00:15:39.160]  他做的事情亦都是他最首要
[00:15:39.160 --> 00:15:40.920]  最主要做的事情
[00:15:40.920 --> 00:15:42.440]  就是祈禱
[00:15:42.440 --> 00:15:45.760]  很清楚表明對神那種依靠的心
[00:15:45.760 --> 00:15:47.560]  他求王寬限時間
[00:15:47.560 --> 00:15:49.880]  目的不是要拖延時間
[00:15:49.880 --> 00:15:52.440]  目的都是要去祈禱
[00:15:52.440 --> 00:15:55.160]  以至他能夠明白神的心意
[00:15:55.160 --> 00:15:55.920]  在祈禱當中
[00:15:55.920 --> 00:15:57.920]  他其實不只是自己一個人祈禱
[00:15:57.920 --> 00:16:01.040]  有多少人幫他一起祈禱?
[00:16:01.040 --> 00:16:03.680]  另外三個朋友和他一起祈禱
[00:16:03.680 --> 00:16:07.080]  他開了一個四人同土小組
[00:16:07.080 --> 00:16:10.520]  大家知道很多弟兄姊妹有三人同土小組
[00:16:10.520 --> 00:16:11.880]  他知道不是自己一個
[00:16:11.880 --> 00:16:16.280]  是幾個弟兄姊妹一同很同心地祈禱
[00:16:16.280 --> 00:16:17.560]  祈禱有兩個目標
[00:16:17.560 --> 00:16:20.560]  第一個是求神憐憫
[00:16:20.560 --> 00:16:22.280]  不是他們值得的
[00:16:22.280 --> 00:16:23.800]  是出於神的憐憫
[00:16:23.800 --> 00:16:25.280]  恩愛他們
[00:16:25.280 --> 00:16:26.760]  保護他們
[00:16:26.760 --> 00:16:27.760]  第二
[00:16:27.760 --> 00:16:32.120]  很具體地求神顯明隱蔽的事情
[00:16:32.120 --> 00:16:34.240]  他很清楚知道這件事情
[00:16:34.240 --> 00:16:38.160]  人不可能知道對方的夢境
[00:16:38.160 --> 00:16:41.680]  但是他知道神能救
[00:16:41.680 --> 00:16:43.720]  因此他具體地求神
[00:16:43.720 --> 00:16:46.080]  讓我知道那個夢境
[00:16:46.080 --> 00:16:48.000]  第一次在這時候
[00:16:48.000 --> 00:16:51.640]  放膽向神具體地求
[00:16:51.640 --> 00:16:53.160]  只要你知道你的內心
[00:16:53.160 --> 00:16:56.720]  不是為自己而已
[00:16:56.720 --> 00:17:00.000]  你的內心是想要去榮耀神
[00:17:00.000 --> 00:17:02.760]  你知道你所求的神會聽
[00:17:02.760 --> 00:17:04.840]  你放膽向神求
[00:17:04.840 --> 00:17:05.760]  在過程當中
[00:17:05.760 --> 00:17:07.200]  聖經說經過一段時間
[00:17:07.200 --> 00:17:08.080]  晚上
[00:17:08.080 --> 00:17:08.880]  神就在夜間
[00:17:08.880 --> 00:17:10.120]  在異象當中
[00:17:10.120 --> 00:17:12.880]  顯明給大人你知道
[00:17:12.880 --> 00:17:15.320]  奧秘的事情是怎樣
[00:17:15.320 --> 00:17:16.280]  然後之後
[00:17:16.280 --> 00:17:17.720]  大人你馬上有個反應
[00:17:17.720 --> 00:17:20.640]  大家看第二十節你會知道
[00:17:20.640 --> 00:17:23.640]  大人你領受這個奧秘之後
[00:17:23.640 --> 00:17:24.640]  他就馬上說
[00:17:24.640 --> 00:17:26.920]  願神的命得著稱頌
[00:17:26.920 --> 00:17:28.760]  從永遠直到永遠
[00:17:28.760 --> 00:17:31.760]  一個感恩的心湧流出來
[00:17:31.760 --> 00:17:32.560]  然後他說
[00:17:32.560 --> 00:17:35.720]  因為智慧和能力都是屬他的
[00:17:35.720 --> 00:17:37.440]  他一路讚美神
[00:17:37.440 --> 00:17:39.400]  他改變時間季節
[00:17:39.400 --> 00:17:41.040]  他輝煌立煌
[00:17:41.040 --> 00:17:42.880]  他自智慧級智慧人
[00:17:42.880 --> 00:17:44.520]  自知識級聰明人
[00:17:44.520 --> 00:17:47.240]  一路讚美神
[00:17:47.240 --> 00:17:48.760]  我們記得聖經在新約
[00:17:48.760 --> 00:17:51.360]  哥羅西書講述了一件事情
[00:17:51.360 --> 00:17:52.560]  聖經告訴我們
[00:17:52.560 --> 00:17:55.280]  你們無論作什麼
[00:17:55.280 --> 00:17:56.200]  或者說話
[00:17:56.200 --> 00:17:57.760]  或者行事
[00:17:57.760 --> 00:18:00.600]  都要奉主耶穌的命
[00:18:00.600 --> 00:18:03.680]  借著祂感謝父神
[00:18:03.680 --> 00:18:06.040]  聖經講到你們無論做什麼事情
[00:18:06.040 --> 00:18:09.040]  都要奉主的命做
[00:18:09.040 --> 00:18:11.120]  什麼叫奉主的命
[00:18:11.120 --> 00:18:14.320]  就是靠著主去做
[00:18:14.320 --> 00:18:18.760]  是為了祂的榮耀去做
[00:18:18.760 --> 00:18:20.080]  一切的事情
[00:18:20.080 --> 00:18:22.600]  是全心全意靠主去做
[00:18:22.600 --> 00:18:24.640]  去說話去做事
[00:18:24.640 --> 00:18:28.400]  以至你會經歷神的能力在你身上
[00:18:28.400 --> 00:18:31.120]  你就可以將一切的感恩
[00:18:31.120 --> 00:18:35.040]  藉著耶穌基督歸於父上帝
[00:18:35.040 --> 00:18:36.560]  在大義利的經歷裏面
[00:18:36.560 --> 00:18:37.800]  他向神尋求
[00:18:37.800 --> 00:18:39.800]  他全心的依靠主
[00:18:39.800 --> 00:18:42.720]  因此他經歷到神自己的能力
[00:18:42.720 --> 00:18:44.640]  他感恩不盡
[00:18:44.640 --> 00:18:47.440]  然後他更深的認識神
[00:18:47.440 --> 00:18:48.880]  他就讚美這位神
[00:18:48.880 --> 00:18:50.000]  是萬王之王
[00:18:50.000 --> 00:18:52.200]  他掌管萬有的上帝
[00:18:52.200 --> 00:18:54.320]  他是那位奇妙的主
[00:18:54.320 --> 00:18:56.800]  在這種感恩和讚美之餘
[00:18:56.800 --> 00:18:59.080]  你會發覺他的心靈裏面
[00:18:59.080 --> 00:19:02.800]  是更能夠全心的高舉上帝
[00:19:02.800 --> 00:19:04.920]  在他高舉上帝的時候
[00:19:04.920 --> 00:19:09.280]  神的能力就更完全地
[00:19:09.280 --> 00:19:12.520]  透過他的生命彰顯出來
[00:19:12.520 --> 00:19:13.480]  弟兄姊妹
[00:19:13.480 --> 00:19:15.800]  唯獨你的人生
[00:19:15.800 --> 00:19:18.720]  是高舉神的人生
[00:19:18.720 --> 00:19:21.240]  否則你不會經歷神的能力
