
[00:00:00.000 --> 00:00:06.200]  有一位傳道人到一條村開報道會
[00:08:54.280 --> 00:08:56.880]  當時撒瑪利亞人看到他很厲害
[00:08:56.880 --> 00:08:59.160]  於是每個人都跟隨他 信了他
[00:08:59.160 --> 00:09:02.960]  誰知後來那些使徒 例如肥利
[00:09:02.960 --> 00:09:06.720]  可能他們發覺肥利更加厲害
[00:09:06.720 --> 00:09:09.680]  而且說的道理很有道理
[00:09:09.680 --> 00:09:13.080]  他們就信了他 並且受洗
[00:09:13.080 --> 00:09:17.160]  而西門也是其中之一
[00:09:17.160 --> 00:09:19.280]  如果按這裡來看
[00:09:19.280 --> 00:09:22.960]  西門很可能他之所以信
[00:09:22.960 --> 00:09:24.360]  是因為別人信他又信
[00:09:24.360 --> 00:09:27.440]  又或者他看到肥利那麼厲害
[00:09:27.440 --> 00:09:30.040]  他也想像他的法力那麼高強
[00:09:30.040 --> 00:09:32.280]  於是他就信了
[00:09:32.280 --> 00:09:37.800]  我們可以推斷西門是一個掛名的基督徒
[00:09:37.800 --> 00:09:41.960]  他只是想得到好處才信
[00:09:41.960 --> 00:09:47.840]  今天不少人都說他是基督徒
[00:09:47.840 --> 00:09:50.920]  但可能都像西門一樣
[00:09:50.920 --> 00:09:55.040]  其實只是想得到好處
[00:09:55.040 --> 00:09:57.200]  但沒有真心去悔改
[00:09:57.200 --> 00:09:59.640]  是掛名的基督徒
[00:09:59.640 --> 00:10:02.640]  換句話說
[00:10:02.640 --> 00:10:06.040]  他們是未曾真真正正去悔改
[00:10:06.040 --> 00:10:09.000]  去承認自己的罪 願意去改變
[00:10:09.000 --> 00:10:10.520]  又或者他承認自己有罪
[00:10:10.520 --> 00:10:12.080]  但他不想去改
[00:10:12.080 --> 00:10:17.000]  因為改變是要付出代價 付出努力的
[00:10:17.000 --> 00:10:19.320]  而他們只是想得到福音的好處
[00:10:19.320 --> 00:10:22.520]  於是就舉手信耶穌
[00:10:22.520 --> 00:10:25.640]  悔改其實不單只是行為上的改變
[00:10:25.640 --> 00:10:28.680]  最重要的是心態上
[00:10:28.680 --> 00:10:33.080]  人生觀和價值觀的改變
[00:10:33.080 --> 00:10:36.920]  即是不再以自己做自己生命的主
[00:10:36.920 --> 00:10:39.960]  而是以耶穌基督做我們生命的主
[00:10:39.960 --> 00:10:44.080]  我們願意聽祂的話來行事為人
[00:10:44.080 --> 00:10:47.640]  按著聖經的教導行事為人
[00:10:47.640 --> 00:10:50.200]  我們不再自把自為
[00:10:50.200 --> 00:10:55.920]  這種改變不是馬上一開始就可以改變
[00:10:55.920 --> 00:10:58.520]  可能我們仍然面對很多掙扎
[00:10:58.520 --> 00:11:00.560]  所以如果在座的你們
[00:11:00.560 --> 00:11:02.360]  覺得自己在掙扎當中
[00:11:02.360 --> 00:11:04.160]  或者時不時都有這些掙扎
[00:11:04.160 --> 00:11:05.760]  其實是正常的
[00:11:05.760 --> 00:11:10.920]  這些掙扎可能我們一生都會在這些掙扎當中
[00:11:10.920 --> 00:11:13.160]  如果你完全沒有掙扎的時候
[00:11:13.160 --> 00:11:18.000]  反而你的信心可能就不是真的
[00:11:18.000 --> 00:11:19.600]  對於某些人來說
[00:11:19.600 --> 00:11:23.200]  信耶穌可能就像去超級市場一樣
[00:11:23.200 --> 00:11:25.480]  喜歡哪樣就要哪樣
[00:11:25.480 --> 00:11:28.360]  平安喜樂 哇 正
[00:11:28.360 --> 00:11:29.240]  先立了
[00:11:29.240 --> 00:11:32.000]  但要付出代價 獨經祈禱那些
[00:11:32.000 --> 00:11:33.800]  唉 不要搞我了
[00:11:33.800 --> 00:11:35.320]  或者對於某些人來說
[00:11:35.320 --> 00:11:36.680]  信耶穌是好的
[00:11:36.680 --> 00:11:40.760]  因為信宗教是導人向善
[00:11:40.760 --> 00:11:43.920]  參加教會活動聽道理
[00:11:43.920 --> 00:11:45.040]  心裏面又平安
[00:11:45.040 --> 00:11:47.280]  又可以提升自己的心靈質素
[00:11:47.280 --> 00:11:49.080]  是好的
[00:11:49.080 --> 00:11:52.560]  但他們就停留在聽道理的層面
[00:11:52.560 --> 00:11:54.160]  或者我用另一個名字給他們
[00:11:54.160 --> 00:11:56.240]  就是文化基督徒
[00:11:56.240 --> 00:11:59.880]  他們在文化上認同基督教的文化
[00:11:59.880 --> 00:12:04.400]  但他們沒有委身在信仰上
[00:12:04.400 --> 00:12:11.120]  又或者有些人以為信耶穌 心信就可以了
[00:12:11.120 --> 00:12:14.960]  不在乎行為
[00:12:14.960 --> 00:12:19.160]  不需要依照規矩去做
[00:12:19.160 --> 00:12:20.880]  我又不想那麼虛偽
[00:12:20.880 --> 00:12:25.240]  我不想一切平常心就可以了
[00:12:25.240 --> 00:12:27.720]  其實這些人實際上
[00:12:27.720 --> 00:12:32.240]  他喜歡怎樣就怎樣 隨心所欲
[00:12:32.240 --> 00:12:35.680]  其實以上所說的那幾種人
[00:12:35.680 --> 00:12:36.960]  他們都不是信耶穌
[00:12:36.960 --> 00:12:38.960]  其實他們是信自己
[00:12:38.960 --> 00:12:40.880]  他們是自我中心的
[00:12:40.880 --> 00:12:44.800]  自以為是的信
[00:12:44.800 --> 00:12:47.640]  信耶穌是要改變我們整個人
[00:12:47.640 --> 00:12:48.520]  我們的心態
[00:12:48.520 --> 00:12:51.200]  我們的人生觀 價值觀
[00:12:51.200 --> 00:12:53.720]  是要依從耶穌基督那一套
[00:12:53.720 --> 00:12:55.520]  去生活 行事為人
[00:12:55.520 --> 00:12:59.640]  而不是自己的心想怎樣就怎樣
[00:12:59.640 --> 00:13:02.160]  在《易事同行傳》第八章
[00:13:02.160 --> 00:13:03.840]  在信仰的路途
[00:13:03.840 --> 00:13:06.440]  除了有行邪術的西門之外
[00:13:06.440 --> 00:13:07.320]  還有一個人
[00:13:07.320 --> 00:13:10.200]  一個人是一個太監
[00:13:10.200 --> 00:13:13.280]  他是埃提亞伯的太監
[00:13:13.280 --> 00:13:19.560]  埃提亞伯其實是現在非洲東部的埃塞俄比亞
[00:13:19.560 --> 00:13:21.480]  這個圖雖然比較花一點
[00:13:21.480 --> 00:13:22.360]  但都可以看到
[00:13:22.360 --> 00:13:24.720]  這裡是埃塞俄比亞
[00:13:24.720 --> 00:13:27.440]  也是聖經所說的埃提亞伯
[00:13:27.440 --> 00:13:29.640]  這裡是埃及 這裡是蘇丹
[00:13:29.640 --> 00:13:33.400]  這裡就是埃塞俄比亞
[00:13:33.400 --> 00:13:36.560]  這個太監原來也不簡單
[00:13:36.560 --> 00:13:38.560]  他的身份顯赫
[00:13:38.560 --> 00:13:42.520]  他是當時女王干大姬手下
[00:13:42.520 --> 00:13:45.880]  掌管庫房的高官
[00:13:45.880 --> 00:13:52.160]  這個太監當時剛去完耶路撒冷
[00:13:52.160 --> 00:13:55.560]  敬拜完 準備回家
[00:13:55.560 --> 00:14:00.720]  菲利當時按照天使的差遣
[00:14:00.720 --> 00:14:05.800]  他離開薩瑪利亞
[00:14:05.800 --> 00:14:10.640]  去遇見這個太監
[00:14:10.640 --> 00:14:13.600]  這個太監當時離開耶路撒冷
[00:14:13.600 --> 00:14:16.600]  去加薩 然後再回家
[00:14:16.600 --> 00:14:18.440]  在這條路上
[00:14:18.440 --> 00:14:22.520]  他遇到從薩瑪利亞下來的菲利
[00:14:22.520 --> 00:14:24.840]  兩個人在這裡相遇
[00:14:24.840 --> 00:14:28.600]  當時菲利按照聖靈的引導
[00:14:28.600 --> 00:14:31.520]  去接觸這個太監
[00:14:31.520 --> 00:14:33.280]  太監當時在做什麼呢?
[00:14:33.280 --> 00:14:36.200]  他在車上
[00:14:36.200 --> 00:14:38.760]  他不是在打手機
[00:14:38.760 --> 00:14:40.520]  他在讀聖經
[00:14:40.520 --> 00:14:42.720]  而且是讀出聲的
[00:14:42.720 --> 00:14:44.160]  他讀的是《以賽亞書》
[00:14:44.160 --> 00:14:45.760]  應該是第53章
[00:14:45.760 --> 00:14:48.600]  講述一個受苦的僕人
[00:14:48.600 --> 00:14:52.880]  他為承受其他人的罪無辜受苦
[00:14:52.880 --> 00:14:57.920]  這個菲利聽到他要讀這段聖經
[00:14:57.920 --> 00:15:01.120]  既然這個太監能夠長途跋涉
[00:15:01.120 --> 00:15:04.960]  從非洲東部到耶路撒冷來敬拜神
[00:15:04.960 --> 00:15:07.880]  並且這麼認真讀聖經
[00:15:07.880 --> 00:15:10.480]  不明白就繼續讀
[00:15:10.480 --> 00:15:12.680]  他從這裡推斷
[00:15:12.680 --> 00:15:16.720]  他應該是一個願意相信聖經裡的神
[00:15:16.720 --> 00:15:18.000]  就算他未信也好
[00:15:18.000 --> 00:15:20.880]  他應該是一個慕道者
[00:15:20.880 --> 00:15:24.720]  不過他顯然對聖經一知半解
[00:15:24.720 --> 00:15:26.880]  因為他要問菲利
[00:15:26.880 --> 00:15:30.760]  到底那個無辜的受苦者是誰
[00:15:30.760 --> 00:15:33.600]  其實這個太監有一點跟我們有點相似
[00:15:33.600 --> 00:15:36.440]  大家知不知道是什麼?
[00:15:36.440 --> 00:15:40.440]  就是我們看聖經怎麼看都看不明白
[00:15:40.440 --> 00:15:42.800]  我們對聖經一知半解
[00:15:42.800 --> 00:15:45.360]  不過這個太監勝在
[00:15:45.360 --> 00:15:46.720]  他看不明白也繼續看
[00:15:46.720 --> 00:15:49.880]  不是看不明白就將聖經放在一旁
[00:15:49.880 --> 00:15:53.200]  並且有機會問個明白
[00:15:53.200 --> 00:15:55.840]  而且不只是頭腦上的認識
[00:15:55.840 --> 00:15:57.280]  有行動的
[00:15:57.280 --> 00:15:58.920]  他信而受洗
[00:15:58.920 --> 00:16:00.720]  他立刻起來就行動
[00:16:00.720 --> 00:16:04.160]  要受洗
[00:16:04.160 --> 00:16:07.520]  這個太監就因著他這些行動
[00:16:07.520 --> 00:16:10.640]  令他的信仰能夠更上一層樓
[00:16:10.640 --> 00:16:13.840]  今天其實我們跟這個太監比較
[00:16:13.840 --> 00:16:17.240]  我們擁有的資源多他不知多少倍
[00:16:17.240 --> 00:16:18.920]  我們按一下按鈕
[00:16:18.920 --> 00:16:21.720]  上網我們就可以看到很多資料
[00:16:21.720 --> 00:16:25.120]  可以幫助我們明白聖經
[00:16:25.120 --> 00:16:26.800]  我們去到書室那裡
[00:16:26.800 --> 00:16:30.520]  也看到屬靈書籍是琳琅滿目的
[00:16:30.520 --> 00:16:33.440]  不過其實不少的基督教書室
[00:16:33.440 --> 00:16:34.840]  或者出版社
[00:16:34.840 --> 00:16:36.640]  他們都是艱苦經營
[00:16:36.640 --> 00:16:39.120]  他們要靠賣那些精品、禮品
[00:16:39.120 --> 00:16:42.520]  才可以維持、維本
[00:16:42.520 --> 00:16:45.880]  支持、幫補他們的經費
[00:16:45.880 --> 00:16:48.680]  還有教會裡面長年都有主日學
[00:16:48.680 --> 00:16:51.200]  但是上主日學
[00:16:51.200 --> 00:16:53.400]  讀主日學的少
[00:16:53.400 --> 00:16:55.960]  教的就更少
[00:16:55.960 --> 00:16:59.000]  就算教會的主日學選擇不夠多
[00:16:59.000 --> 00:17:01.760]  坊間都有很多的聖經課程
[00:17:01.760 --> 00:17:05.160]  不過始終參與的人都是少的
[00:17:05.160 --> 00:17:07.560]  我們欠缺的不是資源
[00:17:07.560 --> 00:17:10.760]  是欠缺這位太監
[00:17:10.760 --> 00:17:15.880]  對真理那種渴慕的心
[00:17:15.880 --> 00:17:19.160]  以及對認識真理那種堅持
[00:17:19.160 --> 00:17:23.040]  我們欠缺的是他這個心
[00:17:23.040 --> 00:17:25.560]  其實這個太監的信主過程
[00:17:25.560 --> 00:17:27.080]  都是有些特別的
[00:17:27.080 --> 00:17:29.520]  起碼在第八章裡面
[00:17:29.520 --> 00:17:31.160]  他的經過有些特別
[00:17:31.160 --> 00:17:32.600]  因為當中沒有提到
[00:17:32.600 --> 00:17:36.000]  他信主的過程裡面沒有提到聖靈
[00:17:36.000 --> 00:17:38.720]  就不像這裡
[00:17:38.720 --> 00:17:40.480]  十四至十六章那裡說到
[00:17:40.480 --> 00:17:43.160]  「司徒在耶路撒冷聽見撒瑪利亞人
[00:17:43.160 --> 00:17:44.920]  領受了真神的道
[00:17:44.920 --> 00:17:47.680]  就打發彼得 約翰往他們那裡去
[00:17:47.680 --> 00:17:50.400]  兩個人到了就為他們禱告
[00:17:50.400 --> 00:17:52.160]  要叫他們受聖靈
[00:17:52.160 --> 00:17:55.320]  因為聖靈還沒有降在他們一個人身上
[00:17:55.320 --> 00:17:58.440]  他們只奉主耶穌的名受了洗」
[00:17:58.440 --> 00:18:00.560]  這裡所說的撒瑪利亞人
[00:18:00.560 --> 00:18:03.400]  就是跟剛才那位術士西門
[00:18:03.400 --> 00:18:05.960]  同期信耶穌的人
[00:18:05.960 --> 00:18:08.320]  在耶路撒冷的仕途聽到
[00:18:08.320 --> 00:18:11.200]  這裡福音傳到撒瑪利亞人
[00:18:11.200 --> 00:18:12.720]  那麼多人信了耶穌
[00:18:12.720 --> 00:18:16.240]  於是派彼得和約翰到他們那裡
[00:18:16.240 --> 00:18:19.520]  他們兩個人到了就為他們祈禱
[00:18:19.520 --> 00:18:22.520]  叫聖靈降在他們身上
[00:18:22.520 --> 00:18:25.280]  然後他們就有聖靈了
[00:18:25.280 --> 00:18:27.200]  這裡有提到聖靈
[00:18:27.200 --> 00:18:31.360]  並且說到「司徒按手祈禱」
[00:18:31.360 --> 00:18:33.280]  他們才受聖靈
[00:18:33.280 --> 00:18:35.600]  還有其實在第九章
[00:18:35.600 --> 00:18:38.120]  你會看到素羅信耶穌的時候
[00:18:38.120 --> 00:18:40.160]  其實也有類似的情況
[00:18:40.160 --> 00:18:42.840]  素羅在哪裡信耶穌的?
[00:18:42.840 --> 00:18:45.120]  在他大馬式的路上
[00:18:45.120 --> 00:18:47.920]  他在路上見到異象
[00:18:47.920 --> 00:18:49.520]  在異象裡面他見到耶穌
[00:18:49.520 --> 00:18:51.480]  跟耶穌聊天
[00:18:51.480 --> 00:18:54.600]  然後他就瞎了眼
[00:18:54.600 --> 00:18:56.880]  有足足三天那麼久
[00:18:56.880 --> 00:19:01.920]  然後聖靈差派亞拿尼亞到他那裡
[00:19:01.920 --> 00:19:03.640]  然後為了祈禱
[00:19:03.640 --> 00:19:05.480]  他才睜開眼睛看東西
[00:19:05.480 --> 00:19:07.840]  然後才聖靈充滿
[00:19:07.840 --> 00:19:10.080]  那裡也有提到聖靈
[00:19:10.080 --> 00:19:12.480]  但這個太監卻有些不同
[00:19:12.480 --> 00:19:15.520]  他信主的過程好像沒有提到聖靈
[00:19:15.520 --> 00:19:18.040]  是不是有點不妥呢?
[00:19:18.040 --> 00:19:20.440]  但其實這個太監並沒有什麼不妥
[00:19:20.440 --> 00:19:23.640]  他跟絕大多數的人一樣
[00:19:23.640 --> 00:19:26.360]  我們每一個人信主的時候
[00:19:26.360 --> 00:19:28.560]  我們信主那一刻開始
[00:19:28.560 --> 00:19:31.600]  就已經有聖靈內在我們的心裡面
[00:19:31.600 --> 00:19:36.320]  無需要靠別人為我們禱告才有聖靈
[00:19:36.320 --> 00:19:40.200]  我們看《已忽所書》一章十三字
[00:19:40.200 --> 00:19:41.800]  我們一起讀
[00:19:41.800 --> 00:19:44.720]  「你們既聽見真理的道
[00:19:44.720 --> 00:19:48.040]  就是那叫你們得救的福音
[00:19:48.040 --> 00:19:49.880]  也信了基督
[00:19:49.880 --> 00:19:51.480]  既然信他
[00:19:51.480 --> 00:19:55.360]  就受了所應許的聖靈為印記」
[00:19:55.360 --> 00:19:56.880]  這裡說得很清楚
[00:19:56.880 --> 00:20:00.160]  我們怎樣才有聖靈為印記呢?
[00:20:00.160 --> 00:20:04.040]  是因著聽了真理並且信了耶穌
[00:20:04.040 --> 00:20:06.200]  信了基督我們就有
[00:20:06.200 --> 00:20:09.600]  聖靈在我們裡面作為印記
[00:20:09.600 --> 00:20:11.720]  所以我們信耶穌的時候
[00:20:11.720 --> 00:20:15.280]  我們不是靠別人為我們祈禱才有聖靈降臨
[00:20:15.280 --> 00:20:18.080]  我們很多時候缺志的時候也會祈禱
[00:20:18.080 --> 00:20:20.480]  很多時候是帶我們信耶穌的人
[00:20:20.480 --> 00:20:23.240]  帶著我們去做一個缺志的祈禱
[00:20:23.240 --> 00:20:26.400]  或者有牧師團隊人或弟兄姊妹
[00:20:26.400 --> 00:20:30.560]  為我們禱告感恩祝福我們
[00:20:30.560 --> 00:20:34.640]  這個禱告並沒有什麼特別的能力
[00:20:34.640 --> 00:20:36.520]  我們之所以有聖靈在裡面
[00:20:36.520 --> 00:20:38.760]  是因為我們自己信了
[00:20:38.760 --> 00:20:41.080]  為什麼《仕途行傳》這麼有趣呢?
[00:20:41.080 --> 00:20:43.520]  提到撒瑪利亞人和蘇羅的時候
[00:20:43.520 --> 00:20:44.760]  也會特別提到
[00:20:44.760 --> 00:20:47.400]  禱告之後才有聖靈降臨
[00:20:47.400 --> 00:20:49.200]  不只是這裡
[00:20:49.200 --> 00:20:52.800]  如果你稍後看看《仕途行傳》第十九章
[00:20:52.800 --> 00:20:56.200]  提到以弗所人信耶穌的時候也是
