
[00:00:00.000 --> 00:00:05.260]  過去呢,由聖誕節開始,一直數下去元旦,農曆年
[00:09:57.220 --> 00:09:58.540]  我們有意無意之間
[00:09:58.540 --> 00:10:00.580]  向一些識婚年齡的弟兄姊妹
[00:10:00.580 --> 00:10:04.060]  或者子女朋友施加了壓力
[00:10:04.060 --> 00:10:05.340]  拉住他們說
[00:10:05.340 --> 00:10:09.940]  我只是爲你有對象來祈禱
[00:10:09.940 --> 00:10:11.100]  爲什麼
[00:10:11.100 --> 00:10:12.420]  你實在太好了
[00:10:12.420 --> 00:10:15.300]  你不結婚浪費了你
[00:10:15.300 --> 00:10:18.500]  好像彷彿背後要告訴弟兄姊妹
[00:10:18.500 --> 00:10:19.300]  如果你沒結婚
[00:10:19.300 --> 00:10:21.500]  你就浪費了你的一生
[00:10:21.500 --> 00:10:23.020]  你的一生就不完整
[00:10:23.020 --> 00:10:24.980]  是不是這樣呢
[00:10:24.980 --> 00:10:26.100]  完全不是
[00:10:26.100 --> 00:10:28.100]  人抬頭是好
[00:10:28.100 --> 00:10:29.220]  但是過分的熱心
[00:10:29.220 --> 00:10:32.660]  恐怕會有意無意傳遞了錯誤的信息
[00:10:32.660 --> 00:10:33.420]  是什麼呢
[00:10:33.420 --> 00:10:36.580]  令人以爲
[00:10:36.580 --> 00:10:38.580]  沒什麼選擇
[00:10:38.580 --> 00:10:39.860]  婚姻是必經的階段
[00:10:39.860 --> 00:10:41.060]  不結婚就是什麼
[00:10:41.060 --> 00:10:44.420]  終身抱憾
[00:10:44.420 --> 00:10:49.260]  第二個困擾是常常面對很多的比較
[00:10:49.260 --> 00:10:50.580]  有些父母會拿
[00:10:50.580 --> 00:10:52.180]  哇 你看着他
[00:10:52.180 --> 00:10:53.620]  原先見到他很小
[00:10:53.620 --> 00:10:54.700]  現在很大了
[00:10:54.700 --> 00:10:57.300]  你的表弟要結婚了
[00:10:57.300 --> 00:11:00.460]  意思是什麼
[00:11:00.460 --> 00:11:02.220]  特別是剛過年
[00:11:02.220 --> 00:11:03.940]  不知道有沒有聽過這些對話
[00:11:03.940 --> 00:11:04.460]  意思是什麼
[00:11:04.460 --> 00:11:08.580]  什麼時候到你
[00:11:08.580 --> 00:11:10.420]  我們出席同學會
[00:11:10.420 --> 00:11:14.340]  或者回到教會有很多個家庭
[00:11:14.340 --> 00:11:17.260]  都會讓我們回想到
[00:11:17.260 --> 00:11:21.620]  婚姻的一些想象
[00:11:21.620 --> 00:11:22.220]  難過的時候
[00:11:22.220 --> 00:11:26.220]  有時我們就會代入了一個想法
[00:11:26.220 --> 00:11:27.820]  我好像好一點
[00:11:27.820 --> 00:11:28.540]  有些比我
[00:11:28.540 --> 00:11:31.380]  沒我這麼好的一些人都結了婚
[00:11:31.380 --> 00:11:33.700]  爲什麼我沒有呢
[00:11:33.700 --> 00:11:36.140]  這些是一些明知沒意思
[00:11:36.140 --> 00:11:41.260]  但我們有時會代入的一些想念
[00:11:41.260 --> 00:11:43.180]  很多單身的女性都會質疑自己
[00:11:43.180 --> 00:11:48.220]  是不是因爲自己不夠好
[00:11:48.220 --> 00:11:49.820]  是不是我自己不夠漂亮
[00:11:49.820 --> 00:11:51.140]  不夠可愛
[00:11:51.140 --> 00:11:53.780]  所以吸引不了異性
[00:11:53.780 --> 00:11:54.860]  是不是我漂亮點
[00:11:54.860 --> 00:11:55.700]  裝扮好點
[00:11:55.700 --> 00:11:56.900]  溫柔一點
[00:11:56.900 --> 00:11:57.740]  向天父禱告
[00:11:57.740 --> 00:12:03.700]  謹慎一點就可以呢
[00:12:03.700 --> 00:12:06.100]  是不是我的經濟能力好點
[00:12:06.100 --> 00:12:07.980]  是不是風趣幽默一點
[00:12:07.980 --> 00:12:10.020]  事業發展順利一點
[00:12:10.020 --> 00:12:13.740]  我就能夠成家立業呢
[00:12:13.740 --> 00:12:16.060]  所以話說有時我們都會認爲
[00:12:16.060 --> 00:12:18.940]  未婚者總是有一些問題
[00:12:18.940 --> 00:12:23.180]  所以未能結婚或者有配偶
[00:12:23.180 --> 00:12:25.860]  這些觀念本身就是有問題
[00:12:25.860 --> 00:12:29.620]  沒錯我們獨身的或者已婚的
[00:12:29.620 --> 00:12:32.380]  其實我們每個人都要有成長
[00:12:32.380 --> 00:12:33.900]  都要進步
[00:12:33.900 --> 00:12:36.420]  但這樣完全不代表
[00:12:36.420 --> 00:12:40.860]  單身本身是有什麼問題
[00:12:40.860 --> 00:12:42.660]  因爲我們都有個誤解
[00:12:42.660 --> 00:12:49.340]  就是婚姻是神賜給愛他的人的賞詞
[00:12:49.340 --> 00:12:52.220]  所以我們會憑着很多努力去贊取
[00:12:52.220 --> 00:12:55.700]  因爲我們以爲婚姻是神賜給愛他的人的賞詞
[00:12:55.700 --> 00:12:58.180]  當然我們人生裏有很多東西
[00:12:58.180 --> 00:13:01.020]  包括我們美好的事物
[00:13:01.020 --> 00:13:03.140]  婚姻 兒女 家庭
[00:13:03.140 --> 00:13:05.580]  很多東西都是神的禮物
[00:13:05.580 --> 00:13:09.420]  但如果說婚姻是神賜給他
[00:13:09.420 --> 00:13:11.780]  所愛他的人的賞詞的時候
[00:13:11.780 --> 00:13:13.820]  就會告訴別人什麼
[00:13:13.820 --> 00:13:16.420]  就是那些沒結婚的人不夠愛
[00:13:16.420 --> 00:13:18.100]  不夠愛神
[00:13:18.100 --> 00:13:20.140]  事實上是不是這樣呢
[00:13:20.140 --> 00:13:24.460]  我相信絕對不是
[00:13:24.460 --> 00:13:26.780]  是不是說我們能夠再勤力些聚會
[00:13:26.780 --> 00:13:29.460]  侍奉多些 奉獻多些的時候
[00:13:29.460 --> 00:13:32.980]  我們就會有配偶
[00:13:32.980 --> 00:13:36.460]  如果是這樣的屬靈目標的追求
[00:13:36.460 --> 00:13:37.820]  對不對
[00:13:37.820 --> 00:13:39.140]  絕對不對
[00:13:39.140 --> 00:13:40.980]  會有很大的偏差
[00:13:40.980 --> 00:13:42.260]  最後可能結了婚的時候
[00:13:42.260 --> 00:13:44.780]  我們就說土告蒙英文
[00:13:44.780 --> 00:13:47.300]  但始終沒見我們的白雪公主
[00:13:47.300 --> 00:13:50.340]  沒見我們的白馬王子的時候
[00:13:50.340 --> 00:13:53.540]  我們會不會反而不斷地怪責我們自己
[00:13:53.540 --> 00:13:57.660]  是不是我真的沒夠愛主
[00:13:57.660 --> 00:14:00.660]  但是有一天我們會反過來問
[00:14:00.660 --> 00:14:02.900]  我已經做了很多了
[00:14:02.900 --> 00:14:04.380]  爲什麼仍舊沒結果
[00:14:04.380 --> 00:14:09.100]  是不是神從來不愛我的呢
[00:14:09.100 --> 00:14:11.340]  爲什麼我會這樣想
[00:14:11.340 --> 00:14:13.060]  爲什麼我們會有這樣的想法
[00:14:13.060 --> 00:14:14.180]  是因爲我們的信仰
[00:14:14.180 --> 00:14:17.820]  很多時候建基於一個很錯誤的假設
[00:14:17.820 --> 00:14:20.300]  就是我們認爲好的
[00:14:20.300 --> 00:14:21.900]  我們會開心的
[00:14:21.900 --> 00:14:24.740]  神都會給我們
[00:14:24.740 --> 00:14:28.540]  但是神是有自主的神
[00:14:28.540 --> 00:14:33.340]  神可能關心的並不是這些
[00:14:33.340 --> 00:14:35.660]  另外我們都會面對一個困擾
[00:14:35.660 --> 00:14:38.140]  就是面對寂寞
[00:14:38.140 --> 00:14:40.380]  孤單的一些感覺
[00:14:40.380 --> 00:14:42.180]  先不說結婚開不開心
[00:14:42.180 --> 00:14:43.900]  幸不幸福
[00:14:43.900 --> 00:14:46.620]  但至少婚姻會有很多人很忙
[00:14:46.620 --> 00:14:49.260]  特別有小朋友的時候就很忙
[00:14:49.260 --> 00:14:50.820]  要照顧他們的飲食起居
[00:14:50.820 --> 00:14:53.220]  各方面很多的事情
[00:14:53.220 --> 00:14:56.700]  就算一些很多問題的婚姻裏面
[00:14:56.700 --> 00:14:58.180]  吵吵鬧鬧的
[00:14:58.180 --> 00:14:59.420]  但如果有個小朋友的時候
[00:14:59.420 --> 00:15:03.780]  日子就會很快很快地過
[00:15:03.780 --> 00:15:06.220]  有些單身的姐妹
[00:15:06.220 --> 00:15:10.780]  感情生活從來都沒有起過什麼漣漪
[00:15:10.780 --> 00:15:13.780]  往往是一種很原始的一份寂寞
[00:15:13.780 --> 00:15:17.820]  心底裏有一種遺憾在那裏
[00:15:17.820 --> 00:15:22.100]  有時就是見到身邊的人有很多困難
[00:15:22.100 --> 00:15:25.620]  婚姻都有很多的挑戰
[00:15:25.620 --> 00:15:28.140]  其實裏面都會害怕
[00:15:28.140 --> 00:15:32.100]  但始終對婚姻這件事
[00:15:32.100 --> 00:15:34.140]  都有一些想象
[00:15:34.140 --> 00:15:37.620]  都有一些同情
[00:15:37.620 --> 00:15:39.940]  爲什麼我會有這樣的感覺
[00:15:39.940 --> 00:15:41.020]  很多時候我們有個誤解
[00:15:41.020 --> 00:15:44.780]  就是以爲只有伴侶能夠解去我的愁煩
[00:15:44.780 --> 00:15:46.260]  使我不再寂寞
[00:15:46.260 --> 00:15:48.580]  或者變得不一樣
[00:15:48.580 --> 00:15:49.700]  我反映作爲人
[00:15:49.700 --> 00:15:51.780]  我們需要人的陪伴
[00:15:51.780 --> 00:15:53.500]  我們需要相處
[00:15:53.500 --> 00:15:56.220]  人在一起我們就沒有那麼寂寞
[00:15:56.220 --> 00:15:57.700]  有個伴侶都是好的
[00:15:57.700 --> 00:15:59.340]  特別是大時大節
[00:15:59.340 --> 00:16:01.460]  去到商場上街
[00:16:01.460 --> 00:16:02.660]  回到教會
[00:16:02.660 --> 00:16:08.980]  一家大小出雙入對的氣氛
[00:16:08.980 --> 00:16:13.620]  特別會感到孤單
[00:16:13.620 --> 00:16:19.220]  但就算是兩個關係的婚姻
[00:16:19.220 --> 00:16:25.900]  有時都不能夠解決人最深的那份寂寞問題
[00:16:25.900 --> 00:16:27.740]  可能我們都試過身處很多人
[00:16:27.740 --> 00:16:29.260]  就好像現在
[00:16:29.260 --> 00:16:31.100]  你坐在中間的時候
[00:16:31.100 --> 00:16:33.980]  可能你裏面都有一份孤寂
[00:16:33.980 --> 00:16:37.220]  未必是人能夠理解的
[00:16:37.220 --> 00:16:40.180]  這份寂寞是帶到神的面前
[00:16:40.180 --> 00:16:48.140]  讓神明白瞭解安慰聆聽
[00:16:48.140 --> 00:16:52.900]  成家立室似乎是人生長大的場所
[00:16:52.900 --> 00:16:54.260]  是成熟的標記
[00:16:54.260 --> 00:16:59.700]  因爲要獨立
[00:16:59.700 --> 00:17:01.940]  沒錯這地方是我們可以學習
[00:17:01.940 --> 00:17:03.380]  可以學習長大的地方
[00:17:03.380 --> 00:17:05.300]  但我們單身的姐妹
[00:17:05.300 --> 00:17:09.860]  其實都是在我們原生家庭裏面成長的
[00:17:09.860 --> 00:17:13.420]  無論如何我們都要去成長
[00:17:13.420 --> 00:17:16.460]  因爲我們都會成爲別人的依依
[00:17:16.460 --> 00:17:18.420]  或者是一些長輩
[00:17:18.420 --> 00:17:27.100]  我們都會學習去做他們小朋友的榜樣
[00:17:27.100 --> 00:17:27.900]  所以剛纔我所說的
[00:17:27.900 --> 00:17:33.020]  大家會不會不多不少都有一些誤解
[00:17:33.020 --> 00:17:38.220]  以至於我們能夠給我們身邊的人一些壓力
[00:17:38.220 --> 00:17:43.500]  或者我們自身給我們一些壓力
[00:17:43.500 --> 00:17:46.740]  聖經怎麼說單身或者是婚姻呢
[00:17:46.740 --> 00:17:49.780]  沒錯在舊約裏面
[00:17:49.780 --> 00:17:51.940]  婚姻和生兒育女是重要的
[00:17:51.940 --> 00:17:53.900]  新約也是
[00:17:53.900 --> 00:17:57.580]  所以新約聖經裏面都說了很多婚姻裏面
[00:17:57.580 --> 00:18:01.340]  和家庭裏面的教導
[00:18:01.340 --> 00:18:02.740]  有時我們都會說
[00:18:02.740 --> 00:18:04.740]  主耶穌在創世紀
[00:18:04.740 --> 00:18:07.100]  神都說男人獨居不好
[00:18:07.100 --> 00:18:08.860]  我就不好我一個人獨居
[00:18:08.860 --> 00:18:11.900]  但主耶穌神所說的不好的意思
[00:18:11.900 --> 00:18:14.140]  不是指一個人不結婚
[00:18:14.140 --> 00:18:15.820]  就是一個不完全的人
[00:18:15.820 --> 00:18:17.900]  好像剛纔所說
[00:18:17.900 --> 00:18:21.260]  在創世一章二章所說的不好或者好
[00:18:21.260 --> 00:18:25.580]  在乎在那一刻能不能滿足神自己的計劃
[00:18:25.580 --> 00:18:28.700]  好是一直按着神創造的美意
[00:18:28.700 --> 00:18:31.820]  不好就是沒有一個配偶
[00:18:31.820 --> 00:18:36.740]  去幫助亞當完成神的計劃
[00:18:36.740 --> 00:18:38.820]  所以神說獨居不好
