
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹們,主內平安
[00:01:54.000 --> 00:01:58.000]  讓我們來看一看今天的經文
[00:01:58.000 --> 00:02:04.000]  讓我們今天來看看今天的經文
[00:02:04.000 --> 00:02:07.000]  第一節就是薩姆爾年紀老邁
[00:02:07.000 --> 00:02:10.000]  就納他兒子做以色列的士司
[00:02:10.000 --> 00:02:14.000]  長子名叫約爾,次子名叫阿比亞
[00:02:14.000 --> 00:02:16.000]  他們在別事巴做士司
[00:02:16.000 --> 00:02:18.000]  他兒子怕人他的道
[00:02:18.000 --> 00:02:20.000]  貪圖財利
[00:02:20.000 --> 00:02:21.000]  羞受賄賂
[00:02:21.000 --> 00:02:24.000]  枉屈正直
[00:02:24.000 --> 00:02:26.000]  在前幾次的講道當中
[00:02:26.000 --> 00:02:29.000]  我們已經介紹過薩姆爾
[00:02:29.000 --> 00:02:33.000]  我們看到的薩姆爾是一位幾乎完美的
[00:02:33.000 --> 00:02:35.000]  無懈可擊的領袖
[00:02:35.000 --> 00:02:37.000]  在前幾次的講道裡面
[00:02:37.000 --> 00:02:40.000]  我們已經介紹了薩姆爾
[00:02:40.000 --> 00:02:43.000]  薩姆爾看來是一個無懈可擊
[00:02:43.000 --> 00:02:45.000]  一個完美的領袖
[00:02:45.000 --> 00:02:48.000]  但是到了第八章的時候問題來了
[00:02:48.000 --> 00:02:50.000]  但是到第八章的時候
[00:02:50.000 --> 00:02:52.000]  問題就來了
[00:02:52.000 --> 00:02:58.000]  其實以色列的士司這個職位並不是世襲的
[00:02:58.000 --> 00:03:02.000]  但明知道自己的兒子是一個惡人
[00:03:02.000 --> 00:03:04.000]  不能成為帶領者
[00:03:04.000 --> 00:03:09.000]  為什麼薩姆爾還是要立他們做士司呢
[00:03:09.000 --> 00:03:14.000]  其實士司這個職位不是世襲的
[00:03:14.000 --> 00:03:17.000]  但是明知道兒子有問題
[00:03:17.000 --> 00:03:20.000]  不能夠成為一個帶領的人
[00:03:20.000 --> 00:03:25.000]  為什麼薩姆爾還是要立他們做士司呢
[00:03:25.000 --> 00:03:32.000]  我們當然不用去想到底是什麼原因
[00:03:32.000 --> 00:03:36.000]  當然我們不需要去問什麼原因
[00:03:36.000 --> 00:03:41.000]  但是聖經真的在這裡再一次的提醒我們
[00:03:41.000 --> 00:03:45.000]  再偉大的人他也會衰威
[00:03:45.000 --> 00:03:48.000]  再熟齡的人他也是人
[00:03:48.000 --> 00:03:51.000]  他並不是無懈可擊完美的
[00:03:51.000 --> 00:03:54.000]  聖經在這裡再一次提醒我們
[00:03:54.000 --> 00:03:57.000]  再偉大的人他們都是會過去的
[00:03:57.000 --> 00:04:02.000]  再熟齡的人他們都不是無懈可擊的
[00:04:02.000 --> 00:04:07.000]  那有這個難題現在該怎麼辦呢
[00:04:07.000 --> 00:04:12.000]  第四節說到他以色列的長老都聚集
[00:04:12.000 --> 00:04:14.000]  來到拉瑪見薩姆爾
[00:04:14.000 --> 00:04:17.000]  對他說你年紀老賣了
[00:04:17.000 --> 00:04:19.000]  你兒子不幸你的道
[00:04:19.000 --> 00:04:22.000]  現在求你為我們立一個皇子理我們
[00:04:22.000 --> 00:04:24.000]  像列國一樣
[00:04:24.000 --> 00:04:25.000]  是啊
[00:04:25.000 --> 00:04:28.000]  天下萬邦都有自己的君主
[00:04:28.000 --> 00:04:33.000]  你看要在中東這樣一個險惡的地方
[00:04:33.000 --> 00:04:38.000]  你想生存下來
[00:04:38.000 --> 00:04:42.000]  以色列怎麼可能可以沒有一套
[00:04:42.000 --> 00:04:46.000]  完整的這樣一個政治和軍事的體系呢
[00:04:46.000 --> 00:04:51.000]  天下各國都有自己的君主
[00:04:51.000 --> 00:04:56.000]  在這個這麼險惡的中東地區底下
[00:04:56.000 --> 00:04:58.000]  如果能夠生存下來
[00:04:58.000 --> 00:05:05.000]  以色列人又怎麼能夠沒有一套政治和軍事體系呢
[00:05:05.000 --> 00:05:11.000]  所以要求立王這個要求聽起來非常合理
[00:05:11.000 --> 00:05:19.000]  所以要求立王這個要求聽起來好像很合理
[00:05:19.000 --> 00:05:21.000]  但是
[00:05:21.000 --> 00:05:24.000]  但是在這個第六節
[00:05:24.000 --> 00:05:29.000]  聖經就說了薩姆爾卻不喜悅他們說立一個皇子理我們
[00:05:29.000 --> 00:05:32.000]  於是他們向耶和華禱告
[00:05:32.000 --> 00:05:40.000]  所以薩姆爾為什麼不喜悅人們這樣一個合理的要求呢
[00:05:40.000 --> 00:05:46.000]  為什麼薩姆爾不喜歡這個百姓對他的要求呢
[00:05:46.000 --> 00:05:53.000]  這個原因就在神給薩姆爾的回答當中
[00:05:53.000 --> 00:05:58.000]  這個原因就在神給薩姆爾的回答當中
[00:05:58.000 --> 00:06:02.000]  就正如第七節說的耶和華對薩姆爾說
[00:06:02.000 --> 00:06:06.000]  百姓向你説的一切話你只管依從
[00:06:06.000 --> 00:06:10.000]  因為他們不是厭棄你乃是厭棄我
[00:06:10.000 --> 00:06:13.000]  不要我做他們的王
[00:06:13.000 --> 00:06:16.000]  自從我領他們出埃及到如今
[00:06:16.000 --> 00:06:20.000]  他們常常離棄我是奉別臣
[00:06:20.000 --> 00:06:25.000]  現在他們向你所行的是照他們素來所行的
[00:06:25.000 --> 00:06:29.000]  這就是問題的所在了
[00:06:29.000 --> 00:06:33.000]  以色列人要求立王的根本原因是
[00:06:33.000 --> 00:06:36.000]  厭棄耶和華神
[00:06:36.000 --> 00:06:39.000]  不要神做他們的王
[00:06:39.000 --> 00:06:42.000]  這個就是問題所在了
[00:06:42.000 --> 00:06:46.000]  以色列人是要求立王的原因
[00:06:46.000 --> 00:06:49.000]  就是他們要厭棄耶和華神
[00:06:49.000 --> 00:06:53.000]  不用他們來做他們的王
[00:06:53.000 --> 00:06:58.000]  你看神在這裏面用了厭棄這個詞
[00:06:58.000 --> 00:07:03.000]  就是因為討厭厭倦而離棄
[00:07:03.000 --> 00:07:06.000]  因為這裏神是用了厭棄這個詞
[00:07:06.000 --> 00:07:13.000]  厭棄是討厭厭倦而離棄的意思
[00:07:13.000 --> 00:07:18.000]  而且神說自從我領他們出埃及到如今
[00:07:18.000 --> 00:07:20.000]  他們常常這樣行
[00:07:20.000 --> 00:07:26.000]  他們現在的行為是照他們素來所行的
[00:07:26.000 --> 00:07:28.000]  而且神就跟他們說
[00:07:28.000 --> 00:07:32.000]  自從我領他們出埃及到如今
[00:07:32.000 --> 00:07:34.000]  他們常常都是這樣
[00:07:34.000 --> 00:07:39.000]  他們的行為是照他們素來所行的
[00:07:39.000 --> 00:07:41.000]  所以我們要看一看
[00:07:41.000 --> 00:07:44.000]  以色列素來是怎麼樣行呢
[00:07:44.000 --> 00:07:47.000]  第一就是妄信大
[00:07:47.000 --> 00:07:49.000]  所以我們要看一看
[00:07:49.000 --> 00:07:52.000]  以色列人他說素來怎麼樣行
[00:07:52.000 --> 00:07:53.000]  到底是怎樣行的呢
[00:07:53.000 --> 00:07:58.000]  第一就是這個很善忘
[00:07:58.000 --> 00:08:05.000]  神曾經用無數的神蹟騎士來拖住這個民族
[00:08:05.000 --> 00:08:07.000]  但是只要遇到困難
[00:08:07.000 --> 00:08:11.000]  以色列人不是更加堅定的信靠神
[00:08:11.000 --> 00:08:16.000]  而是轉身離開他去拜假神
[00:08:16.000 --> 00:08:20.000]  無論神用什麼神蹟騎士來拖住這個以色列人
[00:08:20.000 --> 00:08:23.000]  但是一遇到困難的時候
[00:08:23.000 --> 00:08:28.000]  以色列人就不是更加堅定的信靠神
[00:08:28.000 --> 00:08:33.000]  反而是離開他去拜其他的神
[00:08:33.000 --> 00:08:34.000]  第二
[00:08:34.000 --> 00:08:39.000]  以色列人的毛病是把真神當假神來拜
[00:08:39.000 --> 00:08:44.000]  在上週的講道當中就充分的體現這一點
[00:08:44.000 --> 00:08:49.000]  以色列人把約跪當成了一個護身符
[00:08:49.000 --> 00:08:54.000]  第二就是他們把真神當假神來拜
[00:08:54.000 --> 00:09:00.000]  在上週的講道當中就充分的體現這一點
[00:09:00.000 --> 00:09:05.000]  他們把約跪變成一個護身符
[00:09:05.000 --> 00:09:10.000]  以色列人以為可以用這種方法來操縱神
[00:09:10.000 --> 00:09:12.000]  達成他們的目的
[00:09:12.000 --> 00:09:18.000]  這樣拜神的心態跟拜假神拜佛的心態沒有任何區別
[00:09:18.000 --> 00:09:25.000]  用這種方法其實是來操縱神達到他們的目的
[00:09:25.000 --> 00:09:31.000]  這些跟求神拜佛的心態其實是沒有什麼分別的
[00:09:31.000 --> 00:09:38.000]  他們不知道神不是要人把他當成一個保平安的物件
[00:09:38.000 --> 00:09:42.000]  神要跟人建立真實的關係
[00:09:42.000 --> 00:09:47.000]  他希望人信他愛他順服他
[00:09:47.000 --> 00:09:55.000]  誰不知神所要的不是人把他當成一個保平安的物件
[00:09:55.000 --> 00:10:00.000]  而是神要跟人建立真實的關係
[00:10:00.000 --> 00:10:06.000]  要人去信他愛他和去信服他
[00:10:06.000 --> 00:10:11.000]  第三,以色列人的問題就是沒有安全感
[00:10:11.000 --> 00:10:15.000]  總希望自己和不信的人一樣
[00:10:15.000 --> 00:10:19.000]  第三,以色列人感覺到沒有安全感
[00:10:19.000 --> 00:10:23.000]  總是希望自己跟不信的人一樣
[00:10:23.000 --> 00:10:28.000]  這就是今天這篇經文提到的主要問題
[00:10:28.000 --> 00:10:32.000]  百姓希望薩摩爾立一位王
[00:10:32.000 --> 00:10:36.000]  好讓他們像列國一樣
[00:10:36.000 --> 00:10:40.000]  今天這篇經文主要提到的問題就是
[00:10:40.000 --> 00:10:46.000]  其實百姓很希望薩摩爾跟他立一個王
[00:10:46.000 --> 00:10:51.000]  好讓他們跟列國一樣
[00:10:51.000 --> 00:10:55.000]  所以薩摩爾不贊同以色列的要求
[00:10:55.000 --> 00:11:00.000]  但是百姓質疑不聽薩摩爾的話
[00:11:00.000 --> 00:11:05.000]  雖然薩摩爾很不贊成以色列人的要求
[00:11:05.000 --> 00:11:10.000]  但是百姓一直都不肯聽薩摩爾的話
[00:11:10.000 --> 00:11:15.000]  百姓說不然我們一定要一個王治理我們
[00:11:15.000 --> 00:11:21.000]  使我們像列國一樣有王治理我們,統領我們,為我們征戰
[00:11:21.000 --> 00:11:26.000]  他們就說不是的,我們一定要一個王治理我們
[00:11:26.000 --> 00:11:34.000]  以致我們和列國一樣有王治理我們,統領我們,為我們征戰
[00:11:34.000 --> 00:11:40.000]  你看,好像他們的理由聽起來非常充分,正確
[00:11:40.000 --> 00:11:43.000]  但是這個冠冕堂皇的理由背後
[00:11:43.000 --> 00:11:47.000]  其實是他們十足的背膩
[00:11:47.000 --> 00:11:51.000]  聽起來他們的理由很充分,很正確
[00:11:51.000 --> 00:11:54.000]  這個冠冕堂皇的理由背後
[00:11:54.000 --> 00:11:59.000]  其實以色列人是十足十的背膩
[00:11:59.000 --> 00:12:05.000]  現在讓我們穿上以色列人的鞋
[00:12:05.000 --> 00:12:09.000]  當年以色列人的鞋來到以色列人的處境
[00:12:09.000 --> 00:12:13.000]  然後我們對照這個經文來看看我們自己
[00:12:13.000 --> 00:12:15.000]  這是最重要的一件事情
[00:12:15.000 --> 00:12:18.000]  對照經文來檢查自己
[00:12:18.000 --> 00:12:24.000]  現在就讓我們穿上當年以色列人的鞋
[00:12:24.000 --> 00:12:26.000]  來到他們當時的處境
[00:12:26.000 --> 00:12:32.000]  來到對著一下我們和以色列人之間的分別
[00:12:32.000 --> 00:12:36.000]  以致我們可以一起來檢查我們自己
[00:12:36.000 --> 00:12:39.000]  其實我們不健忘嗎
[00:12:39.000 --> 00:12:42.000]  經歷過神恩典的人有很多
[00:12:42.000 --> 00:12:46.000]  但不是每一個人都能堅定的跟隨神
[00:12:46.000 --> 00:12:48.000]  走到人生的最後
[00:12:48.000 --> 00:12:51.000]  其實我們都是很健忘的
[00:12:51.000 --> 00:12:55.000]  很多曾經經歷過神恩典的人
[00:12:55.000 --> 00:13:00.000]  但是他們都不能夠堅定下來
[00:13:00.000 --> 00:13:03.000]  走到最後來跟從神
[00:13:03.000 --> 00:13:09.000]  我們也要檢查我們跟神是一種什麼樣的關係
[00:13:09.000 --> 00:13:16.000]  我們是把神當成達到我私欲的目的的一個奴僕呢
[00:13:16.000 --> 00:13:21.000]  還是我們把神真正的當成主人來順服祂
[00:13:21.000 --> 00:13:24.000]  遵從祂的旨意
[00:13:24.000 --> 00:13:27.000]  我們跟神是什麼樣的關係呢
[00:13:27.000 --> 00:13:37.000]  我們有沒有當神是我們達成我們自己自私目的的盧伯呢
[00:13:37.000 --> 00:13:40.000]  還是當祂是主人來順服祂
[00:13:40.000 --> 00:13:43.000]  來遵從祂的旨意呢
[00:13:43.000 --> 00:13:47.000]  最後以色列人沒有安全感
[00:13:47.000 --> 00:13:48.000]  那我們呢
[00:13:48.000 --> 00:13:52.000]  我們心中最大的渴望是什麼
[00:13:52.000 --> 00:13:56.000]  我們的安全感又是從哪裡來的
[00:13:56.000 --> 00:13:59.000]  最後你看到以色列人其實是沒有安全感的
[00:13:59.000 --> 00:14:00.000]  而我們呢
[00:14:00.000 --> 00:14:04.000]  我們最大的渴望是什麼呢
[00:14:04.000 --> 00:14:10.000]  我們的安全感又是從哪裡來的呢
[00:14:10.000 --> 00:14:12.000]  人到中年
[00:14:12.000 --> 00:14:14.000]  我的朋友們都是事業有成
[00:14:14.000 --> 00:14:17.000]  而我如今失業在家
[00:14:17.000 --> 00:14:20.000]  我這輩子活得太窩囊了
[00:14:20.000 --> 00:14:22.000]  人到中年
[00:14:22.000 --> 00:14:25.000]  你看到每個朋友都事業有成
[00:14:25.000 --> 00:14:29.000]  而我卻是失業在家裡
[00:14:29.000 --> 00:14:35.000]  好像這一生人都沒什麼用
[00:14:35.000 --> 00:14:37.000]  養老金不夠
[00:14:37.000 --> 00:14:39.000]  我老了該怎麼辦
[00:14:39.000 --> 00:14:41.000]  養老金不夠
[00:14:41.000 --> 00:14:44.000]  我老了我怎麼辦呢
[00:14:44.000 --> 00:14:46.000]  到處都是病毒
[00:14:46.000 --> 00:14:47.000]  我萬一被感染了
[00:14:47.000 --> 00:14:48.860]  我感染了該怎麼辦
[00:14:48.860 --> 00:14:50.860]  到處都是病毒
[00:14:50.860 --> 00:14:52.860]  萬一被感染了
[00:14:52.860 --> 00:14:54.860]  我怎樣做呢
[00:14:54.860 --> 00:14:56.860]  但是我們要知道
[00:14:56.860 --> 00:15:00.860]  人既然來到世上
[00:15:00.860 --> 00:15:02.860]  我們就是要面對生活的考驗
[00:15:02.860 --> 00:15:04.860]  信神的人
[00:15:04.860 --> 00:15:06.860]  我們有這些困擾
[00:15:06.860 --> 00:15:08.860]  不信神的人也一樣有這些困擾
[00:15:08.860 --> 00:15:11.860]  人既然來到這個世界上面
[00:15:11.860 --> 00:15:14.860]  我們就要面對我們生活的考驗
[00:15:14.860 --> 00:15:16.860]  我們信神的人
[00:15:16.860 --> 00:15:18.860]  是有這些困難
[00:15:18.860 --> 00:15:20.860]  其實不信神的人
[00:15:20.860 --> 00:15:22.860]  也是有這些困難
[00:15:22.860 --> 00:15:24.860]  不是說
[00:15:24.860 --> 00:15:26.860]  我們基督徒就不需要結婚成家
[00:15:26.860 --> 00:15:28.860]  我們就不用好好工作
[00:15:28.860 --> 00:15:30.860]  我們有了病也不去治
[00:15:30.860 --> 00:15:32.860]  不戴口罩到處去閒逛
[00:15:32.860 --> 00:15:34.860]  不是這樣的
[00:15:34.860 --> 00:15:36.860]  不是說基督徒
[00:15:36.860 --> 00:15:38.860]  就不用結婚
[00:15:38.860 --> 00:15:40.860]  不用成家立室
[00:15:40.860 --> 00:15:42.860]  更加不需要找份好的工作
[00:15:42.860 --> 00:15:44.860]  也都不用去醫
[00:15:44.860 --> 00:15:46.860]  也都可能是
[00:15:46.860 --> 00:15:48.860]  不用戴口罩
[00:15:48.860 --> 00:15:50.860]  可以到處來都走
[00:15:50.860 --> 00:15:52.860]  根本區別是
[00:15:52.860 --> 00:15:54.860]  不信神的人
[00:15:54.860 --> 00:15:56.860]  他們的安全感來自於金錢
[00:15:56.860 --> 00:15:58.860]  健康
[00:15:58.860 --> 00:16:00.860]  權利
[00:16:00.860 --> 00:16:02.860]  家庭
[00:16:02.860 --> 00:16:04.860]  他們依靠自己的能力
[00:16:04.860 --> 00:16:06.860]  根本的區別就是
[00:16:06.860 --> 00:16:08.860]  不信的人
[00:16:08.860 --> 00:16:10.860]  他們的安全感
[00:16:10.860 --> 00:16:12.860]  權利
[00:16:12.860 --> 00:16:14.860]  家庭
[00:16:14.860 --> 00:16:16.860]  他們只不過是依靠自己的能力
[00:16:16.860 --> 00:16:18.860]  而我們的安全感
[00:16:18.860 --> 00:16:20.860]  來自哪裡
[00:16:20.860 --> 00:16:22.860]  我們依靠誰
[00:16:22.860 --> 00:16:24.860]  我們的安全感
[00:16:24.860 --> 00:16:26.860]  來自哪裡
[00:16:26.860 --> 00:16:28.860]  我們依靠誰
[00:16:28.860 --> 00:16:30.860]  我們
[00:16:30.860 --> 00:16:32.860]  我們有造天地萬物的神
[00:16:32.860 --> 00:16:34.860]  是我們的天父
[00:16:34.860 --> 00:16:36.860]  我們有耶穌基督
[00:16:36.860 --> 00:16:38.860]  為我們死
[00:16:38.860 --> 00:16:40.860]  我們有聖靈
[00:16:40.860 --> 00:16:42.860]  神的靈
[00:16:42.860 --> 00:16:44.860]  住在我們裡面
[00:16:44.860 --> 00:16:46.860]  祂比萬有都大
[00:16:46.860 --> 00:16:48.860]  都有能力
[00:16:48.860 --> 00:16:50.860]  我們更加有聖靈
[00:16:50.860 --> 00:16:52.860]  是住在我們心裏面
[00:16:52.860 --> 00:16:54.860]  祂的能力比萬有都要大
[00:16:54.860 --> 00:16:56.860]  確實
[00:16:56.860 --> 00:16:58.860]  神會在生活中
[00:16:58.860 --> 00:17:00.860]  給我們出一些難題
[00:17:00.860 --> 00:17:02.860]  但祂的用意
[00:17:02.860 --> 00:17:04.860]  絕對不是刁難我們
[00:17:04.860 --> 00:17:06.860]  而是保護我們
[00:17:06.860 --> 00:17:08.860]  神的用意
[00:17:08.860 --> 00:17:10.860]  絕對不是刁難我們
[00:17:10.860 --> 00:17:12.860]  神
[00:17:12.860 --> 00:17:14.860]  真是在生活裏面
[00:17:14.860 --> 00:17:16.860]  給我們出了一點點的難題
[00:17:16.860 --> 00:17:18.860]  但祂的用意
[00:17:18.860 --> 00:17:20.860]  不是在刁難我們
[00:17:20.860 --> 00:17:22.860]  而是要我們
[00:17:22.860 --> 00:17:24.860]  通過信靠祂
[00:17:24.860 --> 00:17:26.860]  戰勝我們自己
[00:17:26.860 --> 00:17:28.860]  以全新的價值觀
[00:17:28.860 --> 00:17:30.860]  和生活態度
[00:17:30.860 --> 00:17:32.860]  來反射出神的榮耀
[00:17:32.860 --> 00:17:34.860]  而是要我們
[00:17:34.860 --> 00:17:36.860]  通過信靠祂
[00:17:36.860 --> 00:17:38.860]  戰勝我們自己
[00:17:38.860 --> 00:17:40.860]  以全新的價值觀
[00:17:40.860 --> 00:17:42.860]  和生活態度
[00:17:42.860 --> 00:17:44.860]  來反射出神的榮耀
[00:17:44.860 --> 00:17:46.860]  最終
[00:17:46.860 --> 00:17:48.860]  神希望我們跟世人不一樣
[00:17:48.860 --> 00:17:50.860]  而最後
[00:17:50.860 --> 00:17:52.860]  祂很希望我們跟世人
[00:17:52.860 --> 00:17:54.860]  是很不同的
[00:17:54.860 --> 00:17:56.860]  那是
[00:17:56.860 --> 00:17:58.860]  以色列人想像外邦人一樣
[00:17:58.860 --> 00:18:00.860]  要一位王
[00:18:00.860 --> 00:18:02.860]  但是這位王
[00:18:02.860 --> 00:18:04.860]  真的能給他們帶來
[00:18:04.860 --> 00:18:06.860]  他們想要的生活嗎
[00:18:06.860 --> 00:18:08.860]  真的能夠保護他們嗎
[00:18:08.860 --> 00:18:10.860]  讓我們看看聖經怎麽說
[00:18:10.860 --> 00:18:12.860]  這個以色列人
[00:18:12.860 --> 00:18:14.860]  他很想跟外邦人一樣
[00:18:14.860 --> 00:18:16.860]  是有一個王
[00:18:16.860 --> 00:18:18.860]  但是這個王
[00:18:18.860 --> 00:18:20.860]  真的能夠帶給他
[00:18:20.860 --> 00:18:22.860]  想要的生活嗎
[00:18:22.860 --> 00:18:24.860]  讓我們來看看聖經
[00:18:24.860 --> 00:18:26.860]  是怎麽說
[00:18:26.860 --> 00:18:28.860]  在第十節那裏
[00:18:28.860 --> 00:18:30.860]  撒姆爾將耶和華的話
[00:18:30.860 --> 00:18:32.860]  說
[00:18:32.860 --> 00:18:34.860]  管轄你們的王必正行
[00:18:34.860 --> 00:18:36.860]  他必派你們的兒子
[00:18:36.860 --> 00:18:38.860]  為他趕車
[00:18:38.860 --> 00:18:40.860]  跟馬奔走在車前
[00:18:40.860 --> 00:18:42.860]  也必取你們最好的田地
[00:18:42.860 --> 00:18:44.860]  葡萄園
[00:18:44.860 --> 00:18:46.860]  橄欖園
[00:18:46.860 --> 00:18:48.860]  此及他的臣僕
[00:18:48.860 --> 00:18:50.860]  又必取你們的僕人
[00:18:50.860 --> 00:18:52.860]  婢女
[00:18:52.860 --> 00:18:54.860]  壯健的少年人
[00:18:54.860 --> 00:18:56.860]  和你們的奴
[00:18:56.860 --> 00:18:58.860]  供他的差役
[00:18:58.860 --> 00:19:02.860]  人生來就不自由
[00:19:02.860 --> 00:19:04.860]  人若不順服神
[00:19:04.860 --> 00:19:06.860]  讓神來做王
[00:19:06.860 --> 00:19:08.860]  就必然要去順服世界
[00:19:08.860 --> 00:19:22.860]  如果我們跳進
[00:19:22.860 --> 00:19:24.860]  假王所設的圈套
[00:19:24.860 --> 00:19:26.860]  就會越陷越深
[00:19:26.860 --> 00:19:28.860]  終究沒有自由
[00:19:28.860 --> 00:19:38.860]  其實撒姆爾
[00:19:38.860 --> 00:19:40.860]  在這段經文當中說得很清楚
[00:19:40.860 --> 00:19:42.860]  他的意思是說
[00:19:42.860 --> 00:19:44.860]  你們所立的王
[00:19:44.860 --> 00:19:46.860]  他最終要變本加厲的
[00:19:46.860 --> 00:19:48.860]  向你們索要
[00:19:48.860 --> 00:19:50.860]  撒姆爾
[00:19:50.860 --> 00:19:52.860]  其實在這段經文裏面
[00:19:52.860 --> 00:19:54.860]  講得很清楚
[00:19:54.860 --> 00:19:56.860]  他們所立的王
[00:19:56.860 --> 00:19:58.860]  他們會
[00:19:58.860 --> 00:20:00.860]  變本加厲地
[00:20:00.860 --> 00:20:02.860]  向你們索要
[00:20:02.860 --> 00:20:06.860]  那麼假王是誰呢?
[00:20:06.860 --> 00:20:08.860]  我們肯定都要想
[00:20:08.860 --> 00:20:12.860]  假王就是一切
[00:20:12.860 --> 00:20:14.860]  帶著光環
[00:20:14.860 --> 00:20:16.860]  可以取代神的位置
[00:20:16.860 --> 00:20:18.860]  被人膜拜的事物
[00:20:18.860 --> 00:20:20.860]  假王到底是什麼呢?
[00:20:20.860 --> 00:20:22.860]  我們都需要想一想
[00:20:22.860 --> 00:20:24.860]  可能就是一些
[00:20:24.860 --> 00:20:26.860]  帶著光環
[00:20:26.860 --> 00:20:28.860]  取代神的位置
[00:20:28.860 --> 00:20:30.860]  是被人膜拜的
[00:20:30.860 --> 00:20:32.860]  一些事物
[00:20:32.860 --> 00:20:44.860]  家庭、金錢、權力
[00:20:44.860 --> 00:20:46.860]  愛情、學識
[00:20:46.860 --> 00:20:48.860]  甚至是道德
[00:20:48.860 --> 00:20:50.860]  他們不是帶著光環嗎?
[00:20:52.860 --> 00:20:54.860]  這些東西是不是正在
[00:20:54.860 --> 00:20:56.860]  鼎禮膜拜呢?
[00:20:56.860 --> 00:20:58.860]  是的
[00:20:58.860 --> 00:21:00.860]  這些東西就是世人
[00:21:00.860 --> 00:21:02.860]  所追求的神
[00:21:02.860 --> 00:21:04.860]  就是列國追求的神
[00:21:04.860 --> 00:21:08.860]  其實人是對這些
[00:21:08.860 --> 00:21:10.860]  那麼好的東西
[00:21:10.860 --> 00:21:12.860]  來鼎禮膜拜
[00:21:12.860 --> 00:21:14.860]  是的
[00:21:14.860 --> 00:21:16.860]  這些正是列國所追求的神
[00:21:16.860 --> 00:21:18.860]  是他們所追求的
[00:21:18.860 --> 00:21:20.860]  來膜拜的一些東西
[00:21:22.860 --> 00:21:24.860]  從人的這一方面
[00:21:24.860 --> 00:21:26.860]  我們看到
[00:21:26.860 --> 00:21:28.860]  經文是一個嚴肅的提醒和警告
[00:21:28.860 --> 00:21:30.860]  那麼再從神的這一方面
[00:21:30.860 --> 00:21:32.860]  我們又能看到什麼功課?
[00:21:32.860 --> 00:21:36.860]  從人那方面
[00:21:36.860 --> 00:21:38.860]  看到
[00:21:38.860 --> 00:21:40.860]  在經文就給我們一個
[00:21:40.860 --> 00:21:42.860]  很嚴肅的提醒和警告
[00:21:42.860 --> 00:21:44.860]  但是從神那方面
[00:21:44.860 --> 00:21:46.860]  我們又學到什麼功課呢?
[00:21:46.860 --> 00:21:50.860]  首先我們看到
[00:21:50.860 --> 00:21:52.860]  人他是從現象
[00:21:52.860 --> 00:21:54.860]  看到本質
[00:21:54.860 --> 00:21:56.860]  他總是能一針見血的
[00:21:56.860 --> 00:21:58.860]  指出我們的問題
[00:21:58.860 --> 00:22:00.860]  首先神
