
[00:00:00.000 --> 00:00:02.000]  各位聽眾姐妹,早安
[00:07:56.000 --> 00:08:01.000]  分享我自己過往的人生的經驗
[00:08:01.000 --> 00:08:04.000]  大概十一二年前我在香港
[00:08:04.000 --> 00:08:07.000]  突然有一天我收到一個電話
[00:08:07.000 --> 00:08:12.000]  就是柏斯宣道會有人打電話聯絡我
[00:08:12.000 --> 00:08:14.000]  就告訴我柏斯宣道會
[00:08:14.000 --> 00:08:18.000]  現在正聘請尋找一位
[00:08:18.000 --> 00:08:24.000]  合適的廣東話的牧師來這裡募會
[00:08:24.000 --> 00:08:27.000]  因為前一任蔡牧師將會離任
[00:08:27.000 --> 00:08:29.000]  所以當時有計劃
[00:08:29.000 --> 00:08:34.000]  去尋找一位合適的牧者來這裡當中
[00:08:34.000 --> 00:08:36.000]  當我第一次聽完之後
[00:08:36.000 --> 00:08:37.000]  我真的很乖的
[00:08:37.000 --> 00:08:39.000]  我有祈禱的
[00:08:39.000 --> 00:08:41.000]  我有安靜自己的心去祈禱
[00:08:41.000 --> 00:08:43.000]  但一路祈禱一路預備的時候
[00:08:43.000 --> 00:08:46.000]  我覺得經歷很多
[00:08:46.000 --> 00:08:47.000]  真的不行
[00:08:47.000 --> 00:08:49.000]  很多事情在香港
[00:08:49.000 --> 00:08:51.000]  很多事情很多人
[00:08:51.000 --> 00:08:54.000]  我不可以放下的
[00:08:54.000 --> 00:08:56.000]  一路去想的時候
[00:08:56.000 --> 00:08:59.000]  去預備的過程中覺得都是不行的
[00:08:59.000 --> 00:09:02.000]  所以在那一次的邀請中
[00:09:02.000 --> 00:09:06.000]  後來我就推卻了
[00:09:06.000 --> 00:09:08.000]  覺得都不是一個時間
[00:09:08.000 --> 00:09:11.000]  都不是一個可以自己
[00:09:11.000 --> 00:09:13.000]  踏出這個信心的一步
[00:09:13.000 --> 00:09:16.000]  去做到這個決定
[00:09:16.000 --> 00:09:19.000]  但大概過了一個多兩個月之後
[00:09:19.000 --> 00:09:20.000]  有一個很特別的機會
[00:09:20.000 --> 00:09:24.000]  我遇到邀請我那位的牧者
[00:09:24.000 --> 00:09:28.000]  我和他見面吃完一餐飯之後
[00:09:28.000 --> 00:09:29.000]  他又問我
[00:09:29.000 --> 00:09:34.000]  為什麼上一次你不考慮不答應
[00:09:34.000 --> 00:09:36.000]  我和他分享完之後
[00:09:36.000 --> 00:09:42.000]  他說其實我們仍然在尋找人
[00:09:42.000 --> 00:09:44.000]  他和我說完之後
[00:09:44.000 --> 00:09:46.000]  我覺得很特別
[00:09:46.000 --> 00:09:50.000]  明明自己已經推了一次
[00:09:50.000 --> 00:09:53.000]  但機會又再回來
[00:09:53.000 --> 00:09:55.000]  我覺得要很認真去面對
[00:09:55.000 --> 00:10:00.000]  第二次這個陷阱神的呼召
[00:10:00.000 --> 00:10:02.000]  我吃完那餐飯
[00:10:02.000 --> 00:10:04.000]  我就一路走回家
[00:10:04.000 --> 00:10:06.000]  當我坐車和回家的歷程上
[00:10:06.000 --> 00:10:08.000]  我自己心裏去禱告神
[00:10:08.000 --> 00:10:10.000]  其實這是一個很重大
[00:10:10.000 --> 00:10:12.000]  和很難做的決定
[00:10:12.000 --> 00:10:14.000]  如果是你的心意的時候
[00:10:14.000 --> 00:10:16.000]  我求你不單止感動我
[00:10:16.000 --> 00:10:19.000]  也感動我的太太梁思慕
[00:10:19.000 --> 00:10:23.000]  和我一起去尋索神的心意
[00:10:23.000 --> 00:10:26.000]  這就是我那時候回家的企圖
[00:10:26.000 --> 00:10:27.000]  回家的時候
[00:10:27.000 --> 00:10:31.000]  梁思慕下班後坐在書房電腦前
[00:10:31.000 --> 00:10:33.000]  他在做什麼呢
[00:10:33.000 --> 00:10:36.000]  他在看Facebook
[00:10:36.000 --> 00:10:39.000]  他有一個朋友
[00:10:39.000 --> 00:10:43.000]  一個認識很久的朋友姊妹
[00:10:43.000 --> 00:10:45.000]  嫁了來拍屍
[00:10:45.000 --> 00:10:48.000]  那個姊妹在她的Facebook
[00:10:48.000 --> 00:10:50.000]  放了一些她的生活照
[00:10:50.000 --> 00:10:54.000]  家裏拍屍的生活照出來
[00:10:54.000 --> 00:10:55.000]  後來我回家的時候
[00:10:55.000 --> 00:10:56.000]  思慕就問我
[00:10:56.000 --> 00:10:58.000]  上次你說拍屍的教會
[00:10:58.000 --> 00:11:02.000]  邀請你 你想成怎樣
[00:11:02.000 --> 00:11:04.000]  我就和思慕說
[00:11:04.000 --> 00:11:06.000]  剛才我一路回家的時候
[00:11:06.000 --> 00:11:07.000]  我就有這樣的
[00:11:07.000 --> 00:11:09.000]  內心裏面有這樣的禱告
[00:11:09.000 --> 00:11:11.000]  有這樣的掙扎
[00:11:11.000 --> 00:11:13.000]  所以由那時候開始
[00:11:13.000 --> 00:11:15.000]  我們兩夫婦就繼續同心
[00:11:15.000 --> 00:11:19.000]  一起去禱告 尋求神的帶領
[00:11:19.000 --> 00:11:22.000]  的而且確 在接下來那段時間
[00:11:22.000 --> 00:11:26.000]  我們之前有很多想到很多掙扎
[00:11:26.000 --> 00:11:28.000]  很多放不下的事和人
[00:11:28.000 --> 00:11:31.000]  一一在那段時間 每一件事情
[00:11:31.000 --> 00:11:33.000]  每一件都經歷到
[00:11:33.000 --> 00:11:35.000]  神在當中怎樣幫我們去預備
[00:11:35.000 --> 00:11:38.000]  和幫我們去解決
[00:11:38.000 --> 00:11:41.000]  到最後 我們雖然還有很多事情沒解決
[00:11:41.000 --> 00:11:43.000]  但是我們見到 經歷到
[00:11:43.000 --> 00:11:47.000]  這個是神真的揀選我們
[00:11:47.000 --> 00:11:48.000]  呼召我們走這條路
[00:11:48.000 --> 00:11:53.000]  所以我們在那時候就回應了這個呼召
[00:11:53.000 --> 00:11:54.000]  和弟兄姊妹分享的時候
[00:11:54.000 --> 00:11:55.000]  我們覺得真的很特別
[00:11:55.000 --> 00:11:57.000]  整個過程裏面
[00:11:57.000 --> 00:12:01.000]  當神去叫你做一件事的時候
[00:12:01.000 --> 00:12:05.000]  神是會不斷給你去經歷到
[00:12:05.000 --> 00:12:08.000]  感受到這個是神的心意
[00:12:08.000 --> 00:12:11.000]  你願不願意憑著信心去回應祂
[00:12:11.000 --> 00:12:14.000]  各位弟兄姊妹
[00:12:14.000 --> 00:12:19.000]  今天我們每一位
[00:12:19.000 --> 00:12:21.000]  要站出來在士工委員會裏面
[00:12:21.000 --> 00:12:25.000]  作領袖的弟兄姊妹
[00:12:25.000 --> 00:12:27.000]  你會見到今年我們用一個方法
[00:12:27.000 --> 00:12:28.000]  我用一個方法是很特別的
[00:12:28.000 --> 00:12:29.000]  因為我禱告完之後
[00:12:29.000 --> 00:12:32.000]  今年我沒有個別邀請弟兄姊妹
[00:12:32.000 --> 00:12:34.000]  承擔某一個崗位
[00:12:34.000 --> 00:12:36.000]  但是就在前幾個禮拜
[00:12:36.000 --> 00:12:39.000]  我們講道裏面分享完
[00:12:39.000 --> 00:12:43.000]  我繼續禱告聖靈在人心裏面去工作
[00:12:43.000 --> 00:12:45.000]  結果有幾位弟兄姊妹
[00:12:45.000 --> 00:12:48.000]  回應這個呼召
[00:12:48.000 --> 00:12:51.000]  所以我很確信
[00:12:51.000 --> 00:12:55.000]  這個是神親自在他們心裏面
[00:12:55.000 --> 00:12:57.000]  有這個感動
[00:12:57.000 --> 00:12:59.000]  是神挑戰他們
[00:12:59.000 --> 00:13:00.000]  呼召他們
[00:13:00.000 --> 00:13:04.000]  所以他們不回應不站出來就不行了
[00:13:04.000 --> 00:13:06.000]  弟兄姊妹
[00:13:06.000 --> 00:13:09.000]  他們是神所揀選
[00:13:09.000 --> 00:13:14.000]  是神呼召在這裏作先鋒
[00:13:14.000 --> 00:13:17.000]  他是被神委任
[00:13:17.000 --> 00:13:20.000]  所以我懇請弟兄姊妹
[00:13:20.000 --> 00:13:22.000]  你們和他們一起配搭
[00:13:22.000 --> 00:13:23.000]  敬重
[00:13:23.000 --> 00:13:24.000]  信任
[00:13:24.000 --> 00:13:26.000]  和他們一起同行
[00:13:26.000 --> 00:13:28.000]  好嗎
[00:13:28.000 --> 00:13:30.000]  可以嗎
[00:13:30.000 --> 00:13:31.000]  感謝主
[00:13:31.000 --> 00:13:33.000]  他們是我們的先鋒
[00:13:33.000 --> 00:13:34.000]  是主的先鋒
[00:13:34.000 --> 00:13:37.000]  帶著我們一起衝鋒陷陣
[00:13:37.000 --> 00:13:39.000]  第二點
[00:13:39.000 --> 00:13:41.000]  默默付出
[00:13:41.000 --> 00:13:42.000]  四至六節這樣說
[00:13:58.000 --> 00:14:03.000]  凡有血氣的都要見神的救恩
[00:14:03.000 --> 00:14:06.000]  這裏是引用二賽亞書舊約
[00:14:06.000 --> 00:14:09.000]  二賽亞書四十章三至五節
[00:14:09.000 --> 00:14:11.000]  預備主的道
[00:14:11.000 --> 00:14:12.000]  修正他的路
[00:14:12.000 --> 00:14:14.000]  就是講明施洗約翰
[00:14:14.000 --> 00:14:15.000]  他的任務
[00:14:15.000 --> 00:14:19.000]  他就是替主鋪平那條路
[00:14:19.000 --> 00:14:21.000]  以致主來的時候
[00:14:21.000 --> 00:14:27.000]  就預備了人心去接受主歸向主
[00:14:27.000 --> 00:14:29.000]  我們認識施洗約翰
[00:14:29.000 --> 00:14:31.000]  他在曠野裏長大
[00:14:31.000 --> 00:14:33.000]  在曠野裏工作
[00:14:33.000 --> 00:14:34.000]  傳道
[00:14:34.000 --> 00:14:37.000]  去過著一些很刻苦的生活
[00:14:37.000 --> 00:14:39.000]  預備主的路
[00:14:39.000 --> 00:14:42.000]  就是將來要來的救世主
[00:14:42.000 --> 00:14:44.000]  他將要做的事
[00:14:44.000 --> 00:14:46.000]  為他鋪路
[00:14:46.000 --> 00:14:48.000]  我們廣東話常常做那些
[00:14:48.000 --> 00:14:52.000]  為他人作陪架的衣裳
[00:14:52.000 --> 00:14:54.000]  或者做陪襯
[00:14:54.000 --> 00:14:56.000]  做綠葉
[00:14:56.000 --> 00:14:59.000]  施洗約翰
[00:14:59.000 --> 00:15:02.000]  他做的事完全不簡單
[00:15:02.000 --> 00:15:04.000]  不容易
[00:15:04.000 --> 00:15:07.000]  但是他很願意
[00:15:07.000 --> 00:15:09.000]  去做這個角色
[00:15:09.000 --> 00:15:11.000]  他做這些不是為了自己
[00:15:11.000 --> 00:15:12.000]  要出風頭
[00:15:12.000 --> 00:15:15.000]  這個領袖真是厲害
[00:15:15.000 --> 00:15:17.000]  他所做任何的事
[00:15:17.000 --> 00:15:22.000]  都是為了將要來的救世主
[00:15:22.000 --> 00:15:25.000]  直至他做到死為止
[00:15:25.000 --> 00:15:27.000]  他都甘心樂意
[00:15:27.000 --> 00:15:29.000]  默默付出他一切
[00:15:29.000 --> 00:15:31.000]  為了就是要讓人
[00:15:31.000 --> 00:15:34.000]  認識和接受主的救恩
[00:15:34.000 --> 00:15:36.000]  這個就是施洗約翰
[00:15:36.000 --> 00:15:37.000]  他的一生
[00:15:37.000 --> 00:15:39.000]  默默付出
[00:15:39.000 --> 00:15:44.000]  我在網上見到這句我就很喜歡
[00:15:44.000 --> 00:15:48.000]  星光背後我只記著每位漆黑的無名英雄
[00:15:48.000 --> 00:15:51.000]  今天我們很喜歡
[00:15:51.000 --> 00:15:54.000]  舞台上很多的歌星明星演員
[00:15:54.000 --> 00:15:57.000]  他們很吸引我們
[00:15:57.000 --> 00:16:01.000]  值得我們很欣賞很追捧他們
[00:16:01.000 --> 00:16:05.000]  但是原來他們的成功
[00:16:05.000 --> 00:16:09.000]  背後有很多無數的工作人員
[00:16:09.000 --> 00:16:10.000]  那些工作人員
[00:16:10.000 --> 00:16:12.000]  甚至是我們見不到不知道
[00:16:12.000 --> 00:16:15.000]  甚至他們所做的事是不出名的
[00:16:15.000 --> 00:16:17.000]  單單就是可能
[00:16:17.000 --> 00:16:19.000]  搬搬抬抬設計的舞台
[00:16:19.000 --> 00:16:22.000]  設計的舞台音響各方面
[00:16:22.000 --> 00:16:24.000]  是我們很少人會紀念他們
[00:16:24.000 --> 00:16:27.000]  會讚賞他們做得好
[00:16:27.000 --> 00:16:30.000]  但是沒有了他們
[00:16:30.000 --> 00:16:32.000]  就完全不行了
[00:16:32.000 --> 00:16:35.000]  那個表演就做不到
[00:16:35.000 --> 00:16:37.000]  弟兄姊妹
[00:16:37.000 --> 00:16:39.000]  在我們人生當中
[00:16:39.000 --> 00:16:41.000]  都有很多無名的人
[00:16:41.000 --> 00:16:43.000]  在做很多無名的事
[00:16:43.000 --> 00:16:49.000]  施洗約翰
[00:16:49.000 --> 00:16:51.000]  他作主的先鋒
[00:16:51.000 --> 00:16:53.000]  他不是為了自己的名字
[00:16:53.000 --> 00:16:55.000]  為了自己要建立什麼功績
[00:16:55.000 --> 00:16:57.000]  他是默默的付出
[00:16:57.000 --> 00:16:58.000]  他不是為了人的認同
[00:16:58.000 --> 00:17:00.000]  為了人的讚賞
[00:17:00.000 --> 00:17:02.000]  他完完全全是為了主
[00:17:02.000 --> 00:17:04.000]  而去做這件事
[00:17:04.000 --> 00:17:09.000]  看到這些嗎
[00:17:09.000 --> 00:17:12.000]  我們很多年輕人很喜歡看
[00:17:12.000 --> 00:17:14.000]  Marvel的電影
[00:17:14.000 --> 00:17:16.000]  原來他們很多的主角
[00:17:16.000 --> 00:17:19.000]  背後一定有一個替身
[00:17:19.000 --> 00:17:21.000]  樣子和身材
[00:17:21.000 --> 00:17:24.000]  跟他們打扮得比較接近
[00:17:24.000 --> 00:17:27.000]  這些替身
[00:17:27.000 --> 00:17:29.000]  是我們不認識的
[00:17:29.000 --> 00:17:31.000]  我們也不會見到他真正的樣子
[00:17:31.000 --> 00:17:33.000]  平時在電影裡
[00:17:33.000 --> 00:17:35.000]  因為只會見到他們的背脊
[00:17:35.000 --> 00:17:36.000]  見到他們身邊
[00:17:36.000 --> 00:17:37.000]  很遠遠看到
[00:17:37.000 --> 00:17:40.000]  但是特別一些難度高的動作
[00:17:40.000 --> 00:17:41.000]  會容易受傷的動作
[00:17:41.000 --> 00:17:43.000]  就是他們做的
[00:17:43.000 --> 00:17:45.000]  弟兄姊妹
[00:17:45.000 --> 00:17:47.000]  默默的付出
[00:17:49.000 --> 00:17:50.000]  第一個的詩人
[00:17:50.000 --> 00:17:51.000]  中國的詩人
[00:17:51.000 --> 00:17:52.000]  我和以前分享過很多次
[00:17:52.000 --> 00:17:55.000]  但是這個我不可以不繼續分享
[00:17:55.000 --> 00:17:57.000]  特別有很多新來的弟兄姊妹
[00:17:57.000 --> 00:17:58.000]  倪拓星
[00:17:58.000 --> 00:18:00.000]  以前中國大陸一個傳道人
[00:18:00.000 --> 00:18:02.000]  也寫了很多的詩
[00:18:02.000 --> 00:18:04.000]  他的侍奉
[00:18:04.000 --> 00:18:06.000]  他說到有一首詩歌叫做
[00:18:06.000 --> 00:18:07.000]  讓我愛
[00:18:07.000 --> 00:18:11.000]  讓我愛而不受感大
[00:18:11.000 --> 00:18:13.000]  讓我服侍而不受賞賜
[00:18:13.000 --> 00:18:16.000]  讓我盡力而不被人忌
[00:18:16.000 --> 00:18:20.000]  讓我受苦而不被人看到
[00:18:20.000 --> 00:18:24.000]  這些好像很舊的思想
[00:18:24.000 --> 00:18:27.000]  但是真真正正
[00:18:27.000 --> 00:18:28.000]  這個就是在主裡面
[00:18:28.000 --> 00:18:30.000]  完全為主為他人
[00:18:30.000 --> 00:18:33.000]  去付出自己一個的情懷
[00:18:33.000 --> 00:18:36.000]  弟兄姊妹
[00:18:36.000 --> 00:18:38.000]  今天我們侍奉
[00:18:38.000 --> 00:18:40.000]  不是為自己
[00:18:40.000 --> 00:18:42.000]  而是為主
[00:18:42.000 --> 00:18:43.000]  為更加多的人
[00:18:43.000 --> 00:18:45.000]  得著主的救恩
[00:18:45.000 --> 00:18:47.000]  我們侍奉委員會CMC
[00:18:47.000 --> 00:18:49.000]  做這個位置
[00:18:49.000 --> 00:18:51.000]  我不會說謊
[00:18:51.000 --> 00:18:52.000]  我不會說一些好聽的話
[00:18:52.000 --> 00:18:56.000]  捆他們上CMC這個船
[00:18:56.000 --> 00:18:59.000]  CMC是辛苦的
[00:18:59.000 --> 00:19:01.000]  他們比起其他的弟兄姊妹
[00:19:01.000 --> 00:19:04.000]  額外要給更多的時間
[00:19:04.000 --> 00:19:07.000]  還要面對著弟兄姊妹不同的需求
[00:19:07.000 --> 00:19:09.000]  或者不同的意見
[00:19:09.000 --> 00:19:12.000]  CMC
[00:19:12.000 --> 00:19:14.000]  弟兄姊妹他們很多時候
[00:19:14.000 --> 00:19:16.000]  自己都有自己平日做一份的工
[00:19:16.000 --> 00:19:19.000]  但是他們用其他的時間
[00:19:19.000 --> 00:19:20.000]  他們都是義工
[00:19:20.000 --> 00:19:24.000]  他們比我更加勞苦
[00:19:24.000 --> 00:19:27.000]  在這個崗位裡面去服侍
[00:19:27.000 --> 00:19:31.000]  但是因為主
[00:19:31.000 --> 00:19:33.000]  我相信是值得的
[00:19:33.000 --> 00:19:36.000]  當他們看到弟兄姊妹
[00:19:36.000 --> 00:19:38.000]  彼此和睦同居
[00:19:38.000 --> 00:19:40.000]  見到我們很積極去傳揚福音
[00:19:40.000 --> 00:19:41.000]  見到更加多的人
[00:19:41.000 --> 00:19:42.000]  能夠信耶穌
[00:19:42.000 --> 00:19:44.000]  得著救恩
[00:19:44.000 --> 00:19:46.000]  是開心的
[00:19:46.000 --> 00:19:47.000]  越侍奉越有力
[00:19:47.000 --> 00:19:48.000]  越開心
[00:19:48.000 --> 00:19:50.000]  越侍奉
[00:19:50.000 --> 00:19:52.000]  就越能夠經歷到
[00:19:52.000 --> 00:19:54.000]  神給我們的恩典福分
[00:19:54.000 --> 00:19:58.000]  再分享一個例子
[00:19:58.000 --> 00:20:04.000]  在武漢初頭疫症開始的時候
[00:20:04.000 --> 00:20:08.000]  做醫護人員當然很偉大
[00:20:08.000 --> 00:20:11.000]  當時面對著這麼大的疫症
[00:20:11.000 --> 00:20:12.000]  不知道的疫症
[00:20:12.000 --> 00:20:14.000]  不知道怎樣打這場仗
[00:20:14.000 --> 00:20:17.000]  但是除了在醫院裡面
[00:20:17.000 --> 00:20:18.000]  打仗的醫護人員
