
[00:00:00.000 --> 00:00:02.800]  好,我們又回到啟示錄的系列
[00:02:49.920 --> 00:02:52.880]  維持不夠的話就會用鮑利
[00:02:52.880 --> 00:02:59.960]  每一天大概一個家庭可能以不同的計算
[00:02:59.960 --> 00:03:03.600]  就是需要三升的所謂三個寬的大墨
[00:03:03.600 --> 00:03:06.320]  然後才能夠生存
[00:03:06.320 --> 00:03:09.800]  這裡似乎告訴我就是一些物資短缺
[00:03:09.800 --> 00:03:13.280]  以及一些通脹的一些說話
[00:03:13.280 --> 00:03:17.800]  一些當時羅馬帝國第一世紀啟示屋寫成的時候
[00:03:17.800 --> 00:03:21.000]  那段時間那些人會很明白
[00:03:21.000 --> 00:03:24.000]  當你說到一錢銀紙買多少東西
[00:03:24.000 --> 00:03:25.960]  然後小墨不夠
[00:03:25.960 --> 00:03:27.560]  然後換大墨
[00:03:27.560 --> 00:03:33.560]  就知道糧倉不夠或者物價開始高漲
[00:03:33.560 --> 00:03:35.120]  等於我們今天說的
[00:03:35.120 --> 00:03:42.120]  在美國的人一個公升的車油
[00:03:42.120 --> 00:03:43.640]  就是六元
[00:03:43.640 --> 00:03:45.080]  是不是嚇怕你?
[00:03:45.080 --> 00:03:47.800]  現在五元已經牙痛的聲音
[00:03:47.800 --> 00:03:50.080]  類似一些這樣的說話告訴我們
[00:03:50.080 --> 00:03:53.320]  帝國到了這個時間
[00:03:53.320 --> 00:03:56.800]  就是上帝如果要去施行審判
[00:03:56.800 --> 00:03:58.680]  就會有一些這樣的情況發生
[00:03:58.680 --> 00:04:00.240]  之前兩國的印
[00:04:00.240 --> 00:04:01.240]  第一、第二印
[00:04:01.240 --> 00:04:04.360]  就是有講到戰亂、不安的事
[00:04:04.360 --> 00:04:08.040]  然後第三印的引致的情況
[00:04:08.040 --> 00:04:10.760]  就是當時的帝國社會
[00:04:10.760 --> 00:04:13.120]  裡面有一些不安的事
[00:04:13.120 --> 00:04:14.200]  我們說過了
[00:04:14.200 --> 00:04:15.400]  看啟示屋的時候
[00:04:15.400 --> 00:04:20.080]  不要這麼快當它是預先寫好的新聞報紙
[00:04:20.080 --> 00:04:24.160]  不是跟我們今時今日來講說話的
[00:04:24.160 --> 00:04:28.800]  是當時的人很熟悉的一種環境
[00:04:28.800 --> 00:04:33.080]  如果你翻查一下當時第一世紀的一些記載的話
[00:04:33.080 --> 00:04:36.360]  你就知道在不同的羅馬帝王不同的時間
[00:04:36.360 --> 00:04:44.400]  也都是有羅馬帝國所謂天下有的糧倉短缺
[00:04:44.400 --> 00:04:49.600]  這個物價上漲inflation的問題
[00:04:49.600 --> 00:04:53.720]  在不同的皇帝譬如尼祿的時候
[00:04:53.720 --> 00:04:59.000]  大概是主後六十年代的時候
[00:04:59.000 --> 00:05:03.080]  也都有通貨膨脹等等的問題
[00:05:03.080 --> 00:05:06.840]  啟示屋寫的時候大概是第一世紀末九十年代
[00:05:06.840 --> 00:05:09.160]  當時豆米田Domitian
[00:05:09.160 --> 00:05:11.200]  也有一種這樣的情況出現
[00:05:11.200 --> 00:05:15.560]  就是有通脹和有饑荒的出現
[00:05:15.560 --> 00:05:19.040]  甚至因為當時的社會
[00:05:19.040 --> 00:05:23.640]  很多時候很多有農田的人
[00:05:23.640 --> 00:05:26.120]  他們為了賺錢的緣故
[00:05:26.120 --> 00:05:30.240]  就會將他們的田地不種大麥不種小麥
[00:05:30.240 --> 00:05:32.520]  其實大麥小麥才是最重要的
[00:05:32.520 --> 00:05:33.640]  但是因為賺錢的緣故
[00:05:33.640 --> 00:05:35.320]  他們將他們的田地
[00:05:35.320 --> 00:05:38.840]  由麥田變成葡萄園
[00:05:38.840 --> 00:05:42.840]  或者變成橄欖樹的園
[00:05:42.840 --> 00:05:43.560]  為什麼呢?
[00:05:43.560 --> 00:05:47.800]  因為那些是比較貴重一些的物資
[00:05:47.800 --> 00:05:50.120]  以及賺錢會比較多一些
[00:05:50.120 --> 00:05:54.280]  所以有很多的農田都會convert了
[00:05:54.280 --> 00:05:56.280]  然後變成葡萄園
[00:05:56.280 --> 00:05:59.960]  或者變成橄欖樹園
[00:05:59.960 --> 00:06:07.880]  特別是在羅馬東的地方
[00:06:07.880 --> 00:06:09.080]  Roman East
[00:06:09.080 --> 00:06:10.360]  什麼叫羅馬東呢?
[00:06:10.360 --> 00:06:11.560]  就是今天的土耳其
[00:06:11.560 --> 00:06:13.560]  就是那裡以弗所的地方
[00:06:13.560 --> 00:06:15.640]  算是羅馬東的地方
[00:06:15.640 --> 00:06:21.400]  其實就是啟示屋的第一代讀者七教會
[00:06:21.400 --> 00:06:23.800]  以弗所至老弟家七個教會
[00:06:23.800 --> 00:06:28.200]  那裡有很多的農田都因為物價通脹等等
[00:06:28.200 --> 00:06:34.200]  然後繼續convert了大麥小麥的最基本食糧
[00:06:34.200 --> 00:06:36.200]  變成葡萄園等等
[00:06:36.200 --> 00:06:42.200]  所以去到工完後90幾年的時候
[00:06:42.200 --> 00:06:45.720]  豆米田啟示屋寫的時候的帝王
[00:06:45.720 --> 00:06:52.360]  曾經下令過將葡萄園或者橄欖樹園
[00:06:52.360 --> 00:06:55.880]  就將他們convert回變成大麥小麥
[00:06:55.880 --> 00:07:00.680]  造成社會裡面有很多的抱怨
[00:07:00.680 --> 00:07:02.120]  很多的抗議等等
[00:07:02.120 --> 00:07:04.360]  然後帝王要收回成名
[00:07:04.360 --> 00:07:09.320]  在經濟上面一些很亂的情況
[00:07:09.320 --> 00:07:12.360]  可見這個印打開的時候
[00:07:12.360 --> 00:07:13.800]  就是想揭示什麼呢?
[00:07:13.800 --> 00:07:15.720]  就是揭示羅馬帝國
[00:07:15.720 --> 00:07:21.560]  本身是當時世界天下最大的經濟體
[00:07:21.560 --> 00:07:25.400]  最大的一個經濟系統
[00:07:25.400 --> 00:07:27.720]  好像是無堅不摧
[00:07:27.720 --> 00:07:31.560]  一些當時羅馬帝國的記載
[00:07:31.560 --> 00:07:36.520]  告訴我們羅馬已經控制著很多不同的麥田
[00:07:36.520 --> 00:07:39.720]  以及很多食糧出產的地方
[00:07:39.720 --> 00:07:44.360]  他們的supply chain已經全部管理好和控制好
[00:07:44.360 --> 00:07:46.680]  到了第一世紀末的時候
[00:07:46.680 --> 00:07:48.680]  就有一些的亂局出現
[00:07:48.680 --> 00:07:53.000]  啟示錄其實就是想一張又一張
[00:07:53.000 --> 00:07:54.360]  一個印又一個人
[00:07:54.360 --> 00:07:58.520]  告訴我們這個帝國是不是真的無堅不摧
[00:07:58.520 --> 00:08:02.200]  你記得第一代的讀者去看啟示錄的時候
[00:08:02.200 --> 00:08:04.040]  就是第一代的教會
[00:08:04.040 --> 00:08:05.720]  那個所謂七教會
[00:08:05.720 --> 00:08:07.720]  是一些很小很小的教會
[00:08:07.720 --> 00:08:12.760]  一些在家裡躲起來聚會的小組的教會
[00:08:12.760 --> 00:08:16.120]  在二佛所不同的家庭的閣樓聚會
[00:08:16.120 --> 00:08:18.920]  在老底家不同家庭的閣樓聚會
[00:08:18.920 --> 00:08:20.920]  那封信就是寫給他們的
[00:08:20.920 --> 00:08:22.360]  一個小的教會
[00:08:22.360 --> 00:08:24.360]  一些很小的勢力
[00:08:24.360 --> 00:08:26.120]  面對著羅馬帝國
[00:08:26.120 --> 00:08:29.080]  很多時候軟硬兼施的
[00:08:29.080 --> 00:08:31.640]  去克制他們
[00:08:31.640 --> 00:08:33.640]  或者去打壓他們
[00:08:33.640 --> 00:08:36.200]  對著這個哥斯拉的時候
[00:08:36.200 --> 00:08:39.880]  這個教會需要有什麼訊息
[00:08:39.880 --> 00:08:42.360]  啟示錄就是講到中門
[00:08:42.360 --> 00:08:46.280]  就是告訴教會
[00:08:46.280 --> 00:08:49.320]  雖然他們面對著很多很黑暗的勢力
[00:08:49.320 --> 00:08:53.720]  去威脅著他們的存在
[00:08:53.720 --> 00:08:57.400]  但是這個啟示錄就是去到揭示
[00:08:57.400 --> 00:08:58.840]  那個中門
[00:08:58.840 --> 00:09:02.040]  就是最終你要看通這個帝國
[00:09:02.040 --> 00:09:05.800]  其實本身他們的能力
[00:09:05.800 --> 00:09:07.320]  不是那麼大
[00:09:07.320 --> 00:09:09.320]  其實帝國本身
[00:09:09.320 --> 00:09:10.840]  羅馬帝國
[00:09:10.840 --> 00:09:12.840]  都是不堪一擊
[00:09:12.840 --> 00:09:14.840]  到了上帝的審判
[00:09:14.840 --> 00:09:16.840]  上帝的工作來到的時候
[00:09:16.840 --> 00:09:20.280]  上帝的公義審判來到的時候
[00:09:20.280 --> 00:09:22.280]  每一個人打開就告訴我們
[00:09:22.280 --> 00:09:24.280]  這個帝國其實是很脆弱的
[00:09:24.280 --> 00:09:27.240]  到底你靠的是什麼
[00:09:27.240 --> 00:09:29.720]  到底你害怕的是什麼
[00:09:29.720 --> 00:09:31.720]  其實今天都是一樣的
[00:09:31.720 --> 00:09:34.840]  你看看我們身邊發生的事情
[00:09:34.840 --> 00:09:36.840]  過去幾年
[00:09:36.840 --> 00:09:42.600]  一個疫情令我們整個國際的秩序
[00:09:42.600 --> 00:09:44.040]  世界的秩序
[00:09:44.040 --> 00:09:48.440]  全部東西打斷了
[00:09:48.440 --> 00:09:50.440]  全部東西都中斷了
[00:09:50.440 --> 00:09:53.240]  那個供應鏈等等
[00:09:53.240 --> 00:09:57.880]  又加上一場好像離我們很遠的
[00:09:57.880 --> 00:10:00.280]  一場入侵的戰爭
[00:10:00.280 --> 00:10:05.000]  就令到我們很多地方都混亂了
[00:10:05.000 --> 00:10:09.720]  當然我們需要做好我們的管家的責任
[00:10:09.720 --> 00:10:11.720]  錢財和一些物資
[00:10:11.720 --> 00:10:15.880]  我們需要用我們的智慧去做好
[00:10:15.880 --> 00:10:20.200]  但是我們需要有一個正確的看法
[00:10:20.200 --> 00:10:22.200]  就是到底我們投放的資源
[00:10:22.200 --> 00:10:25.320]  我們的精神到底是給什麼
[00:10:25.320 --> 00:10:27.320]  有時候我聽到一些朋友說
[00:10:27.320 --> 00:10:30.280]  很想提早退休
[00:10:30.280 --> 00:10:32.280]  你也這麼想
[00:10:32.280 --> 00:10:34.760]  沒問題提早退休
[00:10:34.760 --> 00:10:36.280]  但是我想問多一個問題
[00:10:36.280 --> 00:10:39.240]  或者啟示錄會問我們多一個問題
[00:10:39.240 --> 00:10:43.720]  提早退休為了什麼
[00:10:43.720 --> 00:10:47.880]  如果為了你可以好好享受的話
[00:10:47.880 --> 00:10:51.240]  我想這不是啟示錄給我們的答案
[00:10:51.240 --> 00:10:53.000]  如果你是為了侍奉神的話
[00:10:53.000 --> 00:10:55.000]  如果你為了你將你的精力
[00:10:55.000 --> 00:10:59.560]  可以投放在一個真正不會滅絕的
[00:10:59.560 --> 00:11:01.720]  真正無堅不摧的天國
[00:11:01.720 --> 00:11:03.480]  Kingdom of Heaven的時候
[00:11:03.480 --> 00:11:06.760]  這是值得做的
[00:11:06.760 --> 00:11:08.440]  為誰辛苦為誰忙
[00:11:08.440 --> 00:11:10.920]  為了什麼
[00:11:10.920 --> 00:11:13.080]  給我們一個大一點的看法
[00:11:13.080 --> 00:11:18.440]  一個綜合論就是給我們一個大的角度
[00:11:18.440 --> 00:11:21.640]  來審視一下到底我們現在做的決定
[00:11:21.640 --> 00:11:25.400]  我們想做的事是什麼
[00:11:25.400 --> 00:11:27.000]  上一個學期
[00:11:27.000 --> 00:11:29.960]  我有機會去到學院上一個研討會
[00:11:29.960 --> 00:11:31.400]  一個Seminar
[00:11:31.400 --> 00:11:38.440]  我記得休息的時候我和同學聊聊天
[00:11:38.440 --> 00:11:40.440]  其中有一個同學
[00:11:40.440 --> 00:11:47.160]  投訴他生活中一些不順利的東西
[00:11:47.160 --> 00:11:50.680]  原來是一些所謂電腦的東西
[00:11:50.680 --> 00:11:52.280]  另外旁邊有一個同學
[00:11:52.280 --> 00:11:54.600]  他是坐輪椅的
[00:11:54.600 --> 00:11:56.200]  他大聲說
[00:11:56.200 --> 00:12:01.880]  "First world problem"
[00:12:01.880 --> 00:12:04.600]  "First world problem"
[00:12:04.600 --> 00:12:05.960]  其實他在說笑說
[00:12:05.960 --> 00:12:09.480]  我們在談那些生活中令我們很煩的東西
[00:12:09.480 --> 00:12:11.880]  令我們很擔憂的東西
[00:12:11.880 --> 00:12:14.440]  其實都是那些很安舒的人
[00:12:14.440 --> 00:12:16.120]  所謂"First world"裡面的人
[00:12:16.120 --> 00:12:18.200]  我們才會掙扎的問題
[00:12:18.200 --> 00:12:20.680]  有很多世界各地不同的地方
[00:12:20.680 --> 00:12:23.960]  他們所掙扎的不是這些東西
[00:12:23.960 --> 00:12:28.440]  有很多世界各地的居民
[00:12:28.440 --> 00:12:30.440]  他們連家園都沒有
[00:12:30.440 --> 00:12:32.360]  水都沒有
[00:12:32.360 --> 00:12:36.200]  每一天連想倒杯水都沒有
[00:12:36.200 --> 00:12:38.360]  他們所面對的問題和我們面對的問題
[00:12:38.360 --> 00:12:43.160]  我們就需要有一個正確的觀點
[00:12:43.160 --> 00:12:44.760]  我家裡最近有一些裝修
[00:12:44.760 --> 00:12:48.920]  然後有好幾個小時是沒有水的
[00:12:48.920 --> 00:12:53.000]  因為小孩在大學他們休息回來
[00:12:53.000 --> 00:12:57.720]  我女兒因為裝修一早就沒有水
[00:12:57.720 --> 00:12:59.240]  我們一早起床
[00:12:59.240 --> 00:13:01.880]  他們那些是很難睡的
[00:13:01.880 --> 00:13:03.240]  九點、十點才起床
[00:13:03.240 --> 00:13:06.680]  早了九點、十點就晨昏了
[00:13:06.680 --> 00:13:08.040]  他們起床
[00:13:08.040 --> 00:13:09.320]  我女兒起床就說
[00:13:09.320 --> 00:13:11.160]  "為什麼沒有水?"
[00:13:11.160 --> 00:13:14.920]  我就跟她說這是"First world problem"
[00:13:14.920 --> 00:13:17.800]  你想想在中東有很多的人
[00:13:17.800 --> 00:13:21.000]  連起床、刷牙
[00:13:21.000 --> 00:13:26.120]  用心杯水刷牙都沒有
[00:13:26.120 --> 00:13:28.600]  "First world problem"
[00:13:28.600 --> 00:13:30.280]  我們有沒有一個正確的觀點
[00:13:30.280 --> 00:13:33.560]  去看我們現在面對的問題
[00:13:33.560 --> 00:13:35.240]  然後啟示錄就是逼我們
[00:13:35.240 --> 00:13:38.200]  問我們所憂所樂的
[00:13:38.200 --> 00:13:39.880]  到底是為了什麼
[00:13:39.880 --> 00:13:42.120]  有多少是為了天國
[00:13:42.120 --> 00:13:48.280]  有多少是為了地上脆弱的帝國
[00:13:48.280 --> 00:13:51.080]  第三點 我想更加重要的
[00:13:51.080 --> 00:13:54.360]  第三點在這裡說的
[00:13:54.360 --> 00:13:56.840]  除了那幾句話之外
[00:13:56.840 --> 00:13:59.960]  就是有天秤出現
[00:13:59.960 --> 00:14:03.800]  這個印的騎士是拿著天秤的
[00:14:03.800 --> 00:14:09.240]  天秤是代表著羅馬帝國的經濟體
[00:14:09.240 --> 00:14:11.080]  因為說到天秤的時候
[00:14:11.080 --> 00:14:13.240]  特別是以前古代的時候
[00:14:13.240 --> 00:14:15.560]  買東西是要秤的
[00:14:15.560 --> 00:14:16.760]  我們上一代也是這樣
[00:14:16.760 --> 00:14:18.360]  財寶是要秤的
[00:14:18.360 --> 00:14:19.800]  多少錢就要秤
[00:14:19.800 --> 00:14:21.000]  所以有天秤出現的時候
[00:14:21.000 --> 00:14:23.880]  你就自然想起就是經濟的問題
[00:14:23.880 --> 00:14:28.360]  是第一世紀羅馬帝國經濟的問題
[00:14:28.360 --> 00:14:33.160]  但我想對一個熟知舊約聖經的人
[00:14:33.160 --> 00:14:35.000]  他聽見天秤的時候
[00:14:35.000 --> 00:14:37.720]  可能會有不同的想法
[00:14:37.720 --> 00:14:40.040]  會有不同的訊息出現
[00:14:40.040 --> 00:14:41.880]  因為舊約聖經裡面
[00:14:41.880 --> 00:14:48.920]  天秤和帝國一起出現的一個故事
[00:14:48.920 --> 00:14:52.680]  就是在《彈爾里書》第五章
[00:14:52.680 --> 00:14:55.000]  如果熟知舊約的話
[00:14:55.000 --> 00:14:59.720]  他就會想起第五章上下這段的故事
[00:14:59.720 --> 00:15:02.840]  這裡是什麼記載呢
[00:15:02.840 --> 00:15:05.560]  這個故事《彈爾里書》第五章
[00:15:05.560 --> 00:15:08.920]  就是講到白沙薩王
[00:15:08.920 --> 00:15:11.480]  他有豪門夜宴
[00:15:11.480 --> 00:15:13.000]  就是從第一節開始一直講
[00:15:13.000 --> 00:15:16.280]  他有多少的妃嬪
[00:15:16.280 --> 00:15:18.040]  多少的官員
[00:15:18.040 --> 00:15:21.480]  有多少人一起來有個豪門夜宴
[00:15:21.480 --> 00:15:23.160]  一個很奢侈的
[00:15:23.160 --> 00:15:25.800]  一個很豪華的一個生活
[00:15:25.800 --> 00:15:30.600]  甚至在耶路撒冷所劫回來的器皿
[00:15:30.600 --> 00:15:32.440]  在聖殿裡面用的器皿
[00:15:32.440 --> 00:15:33.720]  他都拿出來
[00:15:33.720 --> 00:15:35.720]  然後在那裡斟酒在那裡喝
[00:15:35.720 --> 00:15:37.720]  那些金銀器皿都拿出來
[00:15:37.720 --> 00:15:41.320]  他好像是一個隻手遮天的一個時間
[00:15:41.320 --> 00:15:44.360]  這個白沙薩王好像是
[00:15:44.360 --> 00:15:48.760]  沒有任何東西能夠去搖動到
[00:15:48.760 --> 00:15:52.680]  他巴比倫帝國的權柄
[00:15:52.680 --> 00:15:54.280]  誰知道在豪門夜宴裡面
[00:15:54.280 --> 00:15:55.480]  你記得
[00:15:55.480 --> 00:15:58.760]  就是有一隻手在牆上去寫字
[00:15:58.760 --> 00:16:00.680]  寫了一些字
[00:16:00.680 --> 00:16:02.280]  大家看不明白
[00:16:02.280 --> 00:16:04.040]  那個王就很害怕
[00:16:04.040 --> 00:16:08.360]  然後就傳召了《彈爾里書》
[00:16:08.360 --> 00:16:13.160]  來到這個所謂豪門夜宴裡面
[00:16:13.160 --> 00:16:15.960]  就叫《彈爾里》去解通
[00:16:15.960 --> 00:16:18.600]  到底這句話是什麼意思
[00:16:18.600 --> 00:16:20.440]  二十五節
[00:16:20.440 --> 00:16:22.200]  所寫的文字就是
[00:16:22.200 --> 00:16:27.400]  尼尼尼尼提克勒烏法爾申
[00:16:27.400 --> 00:16:29.160]  其實本身是阿蘭文來的
[00:16:29.160 --> 00:16:32.520]  我們只不過中文用了音譯譯出來
[00:16:32.520 --> 00:16:36.440]  尼尼尼尼提克勒烏法爾申
[00:16:36.440 --> 00:16:37.720]  解釋是什麼呢
[00:16:37.720 --> 00:16:40.280]  這文字的意思是這樣
[00:16:40.280 --> 00:16:42.520]  尼尼尼尼
[00:16:42.520 --> 00:16:45.640]  其實就是counting的意思
[00:16:45.640 --> 00:16:47.240]  今天讀counting的時候
[00:16:47.240 --> 00:16:48.840]  count one two three
[00:16:48.840 --> 00:16:49.720]  就是尼尼
[00:16:49.720 --> 00:16:53.320]  這個阿蘭文是尼尼counting的意思
[00:16:53.320 --> 00:16:58.840]  尼尼就是上帝已經數算了你國度的年日
[00:16:58.840 --> 00:17:00.920]  史國終結
[00:17:00.920 --> 00:17:05.880]  提克勒其實就是天秤這個意思
[00:17:05.880 --> 00:17:07.160]  就是waiting的意思
[00:17:07.160 --> 00:17:09.240]  就是稱夜的意思
[00:17:09.240 --> 00:17:13.080]  顯出你國度和你的缺乏
[00:17:13.080 --> 00:17:14.440]  然後比勒斯
[00:17:14.440 --> 00:17:18.280]  比勒斯就是法爾申的單數
[00:17:18.280 --> 00:17:20.280]  就是這樣的解釋就是說
[00:17:20.280 --> 00:17:23.560]  你的國度就會被分裂了
[00:17:23.560 --> 00:17:26.360]  being divided
[00:17:26.360 --> 00:17:31.080]  歸給馬代人和波斯人
[00:17:31.080 --> 00:17:34.760]  《彈爾里》這個預言發生了之後
[00:17:34.760 --> 00:17:37.080]  結果聖經怎麼交代
[00:17:37.080 --> 00:17:38.520]  第30節
[00:17:38.520 --> 00:17:40.680]  當夜
[00:17:40.680 --> 00:17:43.000]  迦底王伯沙薩就被殺了
[00:17:43.000 --> 00:17:46.990]  然後馬代人大流士
[00:17:46.990 --> 00:17:48.990]  62歲的時候
[00:17:48.990 --> 00:17:50.990]  就娶了迦勒帝國
[00:17:50.990 --> 00:17:52.990]  就是娶了巴比倫帝國
[00:17:52.990 --> 00:17:54.990]  世界的歷史
[00:17:54.990 --> 00:17:56.990]  確實是這樣發生的
[00:17:56.990 --> 00:17:58.990]  因為這個巴薩薩王
[00:17:58.990 --> 00:18:00.990]  巴薩薩王
[00:18:00.990 --> 00:18:02.990]  他就是末代的皇帝
[00:18:02.990 --> 00:18:04.990]  誰知波斯馬代人
[00:18:04.990 --> 00:18:06.990]  就去到巴比倫京城
[00:18:06.990 --> 00:18:08.990]  就不需要一刀一槍
[00:18:08.990 --> 00:18:10.990]  就拿了這個京城
[00:18:10.990 --> 00:18:12.990]  一個外表
[00:18:12.990 --> 00:18:14.990]  好像很堅強
[00:18:14.990 --> 00:18:16.990]  很穩定
[00:18:16.990 --> 00:18:18.990]  的一個帝國
[00:18:18.990 --> 00:18:20.990]  本身就是很脆弱
[00:18:20.990 --> 00:18:22.990]  因為上帝的
[00:18:22.990 --> 00:18:24.990]  審判
[00:18:24.990 --> 00:18:26.990]  臨到的時候
[00:18:26.990 --> 00:18:28.990]  一切都被摧毀
[00:18:28.990 --> 00:18:30.990]  說回我們美國
[00:18:30.990 --> 00:18:32.990]  其實都是一樣
[00:18:32.990 --> 00:18:34.990]  在我們美國
[00:18:34.990 --> 00:18:36.990]  你看看我們
[00:18:36.990 --> 00:18:38.990]  本身可能好像很好
[00:18:38.990 --> 00:18:40.990]  特別是這幾年
[00:18:40.990 --> 00:18:42.990]  完全是揭示了
[00:18:42.990 --> 00:18:44.990]  這個國度
[00:18:44.990 --> 00:18:46.990]  是多麼脆弱
[00:18:46.990 --> 00:18:48.990]  是吧
[00:18:48.990 --> 00:18:50.990]  你說這個槍械管理
[00:18:50.990 --> 00:18:52.990]  我覺得這些是
[00:18:52.990 --> 00:18:54.990]  很正常的
[00:18:54.990 --> 00:18:56.990]  common sense的東西
[00:18:56.990 --> 00:18:58.990]  不是不讓你有槍
[00:18:58.990 --> 00:19:00.990]  可以
[00:19:00.990 --> 00:19:02.990]  我的看法就是
[00:19:02.990 --> 00:19:04.990]  no problem
[00:19:04.990 --> 00:19:06.990]  我們有這樣的right to arm
[00:19:06.990 --> 00:19:08.990]  但是不是
[00:19:08.990 --> 00:19:10.990]  需要有assault rival
[00:19:10.990 --> 00:19:12.990]  I just don't get it
[00:19:12.990 --> 00:19:14.990]  背後
[00:19:14.990 --> 00:19:16.990]  是有多少政治角力
[00:19:16.990 --> 00:19:18.990]  多少黑暗的東西
[00:19:18.990 --> 00:19:20.990]  是吧
[00:19:20.990 --> 00:19:22.990]  綜活論
[00:19:22.990 --> 00:19:24.990]  就是要在這裡
[00:19:24.990 --> 00:19:26.990]  揭示一件事
[00:19:26.990 --> 00:19:28.990]  就是我們有沒有一個宏觀
[00:19:28.990 --> 00:19:30.990]  來看我們生命
[00:19:30.990 --> 00:19:32.990]  如果我們沒有一個宏觀
[00:19:32.990 --> 00:19:34.990]  我們很多時候
[00:19:34.990 --> 00:19:36.990]  為誰辛苦為誰忙
[00:19:36.990 --> 00:19:38.990]  我們就是為了一個
[00:19:38.990 --> 00:19:40.990]  會終結的國度
[00:19:40.990 --> 00:19:42.990]  一個很脆弱的國度
[00:19:42.990 --> 00:19:44.990]  我們辛辛苦苦拼命
[00:19:44.990 --> 00:19:46.990]  一輩子
[00:19:46.990 --> 00:19:48.990]  就是這樣浪費
[00:19:48.990 --> 00:19:50.990]  綜活論就是告訴我們
[00:19:50.990 --> 00:19:52.990]  天國才是我們應該關心的事
[00:19:52.990 --> 00:19:54.990]  一個宏觀
[00:19:54.990 --> 00:19:56.990]  給我們一個
[00:19:56.990 --> 00:19:58.990]  真正的目的
[00:19:58.990 --> 00:20:00.990]  第四印
[00:20:00.990 --> 00:20:02.990]  高揚傑開第四印的時候
[00:20:02.990 --> 00:20:04.990]  我聽見四個活物說
[00:20:04.990 --> 00:20:06.990]  我就觀看
[00:20:06.990 --> 00:20:08.990]  看見一匹灰色的馬
[00:20:08.990 --> 00:20:10.990]  騎在馬上的
[00:20:10.990 --> 00:20:12.990]  名字叫做
[00:20:12.990 --> 00:20:14.990]  死
[00:20:14.990 --> 00:20:16.990]  陰間也隨著他
