
[00:00:00.000 --> 00:00:01.720]  在黑暗的日子
[00:05:05.200 --> 00:05:06.400]  有一項綜合調查
[00:05:06.400 --> 00:05:10.800]  單是一些私人企業或者一些集團式
[00:05:10.800 --> 00:05:13.400]  去禁錮別人奴役別人
[00:05:13.400 --> 00:05:17.000]  強制別人勞動的情況
[00:05:17.000 --> 00:05:21.600]  受害的人起碼有1760萬人
[00:05:21.600 --> 00:05:25.200]  在我們今天這個文明的世代
[00:05:25.200 --> 00:05:29.000]  去年8月聯合國發佈了報告就說
[00:05:29.000 --> 00:05:32.600]  有數十萬人被犯罪集團販賣到東南亞國家
[00:05:32.600 --> 00:05:37.000]  並遭威脅被迫要進行網上的詐騙
[00:05:37.000 --> 00:05:38.800]  大概你都很熟悉了
[00:05:38.800 --> 00:05:40.600]  什麼什麼樂園
[00:05:40.600 --> 00:05:42.800]  那裡當然不是樂園
[00:05:42.800 --> 00:05:46.200]  在那裡被強制去從事電訊詐騙
[00:05:46.200 --> 00:05:48.200]  要達標不達標的話
[00:05:48.200 --> 00:05:50.000]  或者嘗試逃跑的話
[00:05:50.000 --> 00:05:54.800]  保安或者當中的督工就會毆打你
[00:05:54.800 --> 00:05:56.000]  毒打你
[00:05:56.000 --> 00:05:59.600]  甚至有人因此而被打死
[00:05:59.600 --> 00:06:02.800]  摩西看見他的同胞在做苦工
[00:06:02.800 --> 00:06:06.400]  看見他的弟兄被埃及人打
[00:06:06.400 --> 00:06:10.000]  這是他第二個在經文當中的看見
[00:06:10.000 --> 00:06:13.600]  在這裡二章十一節的「打」字
[00:06:13.600 --> 00:06:18.200]  和後來十二節十四節同樣出現的「打」字
[00:06:18.200 --> 00:06:22.800]  不是普通幾下鞭你幾下做快點那種的「打」
[00:06:22.800 --> 00:06:25.600]  可以翻譯為「重擊」
[00:06:25.600 --> 00:06:30.200]  要致命地這樣去打他
[00:06:30.200 --> 00:06:36.000]  這段經文其實一連重複了三次「重擊」這個字
[00:06:36.000 --> 00:06:38.400]  這三次重擊的出現
[00:06:38.400 --> 00:06:44.000]  完全將摩西的人生的軌跡改變了
[00:06:44.000 --> 00:06:47.800]  摩西看見埃及監工重擊一個希伯來男人
[00:06:47.800 --> 00:06:50.600]  經文說他十二節
[00:06:50.600 --> 00:06:54.200]  他左望右望見無人
[00:06:54.200 --> 00:06:59.000]  他又重擊那個埃及人
[00:06:59.000 --> 00:07:02.000]  並且將他埋藏在沙土裡
[00:07:02.000 --> 00:07:04.800]  中文聖經幫我們翻譯了他是「擊殺」
[00:07:04.800 --> 00:07:07.800]  因為這種重擊是會致死的
[00:07:07.800 --> 00:07:09.600]  結果就是要將他埋藏在那裡
[00:07:09.600 --> 00:07:12.000]  所以翻譯為「擊殺」
[00:07:12.000 --> 00:07:16.400]  當他左觀右望他是一個怎樣的心情
[00:07:16.400 --> 00:07:18.200]  你想想你
[00:07:18.200 --> 00:07:20.000]  有一些事你很想做
[00:07:20.000 --> 00:07:22.000]  但是你會左望右望的
[00:07:22.000 --> 00:07:25.000]  大概有些心虛吧
[00:07:25.000 --> 00:07:26.200]  很少的事情
[00:07:26.200 --> 00:07:32.800]  可能我們由城市中心過很短的馬路去到真理樓
[00:07:32.800 --> 00:07:38.600]  那個燈還是紅燈,你左望,你右望
[00:07:38.600 --> 00:07:42.600]  看看牧師在不在,小牧師有沒有走過
[00:07:42.600 --> 00:07:45.800]  沒有啊,那就過吧
[00:07:45.800 --> 00:07:48.400]  是的,你知道應該也不要這樣做的
[00:07:48.400 --> 00:07:51.600]  但是在那一刻,你又好像被驅使
[00:07:51.600 --> 00:07:53.400]  你又很想去這樣做
[00:07:53.400 --> 00:07:56.000]  摩西在那裡也是在做這件事
[00:07:56.000 --> 00:07:59.000]  他觀望見到無人就重擊那個埃及人
[00:07:59.000 --> 00:08:01.000]  然後他死了
[00:08:01.000 --> 00:08:07.000]  所以要將他埋在沙土裡,想藏起這件事
[00:08:07.000 --> 00:08:11.600]  他不是要在那裡起來做一個民族英雄
[00:08:11.600 --> 00:08:15.800]  或者他只是見到很憤怒,很哀傷
[00:08:15.800 --> 00:08:18.200]  他想做些事,或者想出氣
[00:08:18.200 --> 00:08:20.800]  但是又不想搞大件事
[00:08:20.800 --> 00:08:22.800]  於是我們作為讀者
[00:08:22.800 --> 00:08:25.200]  很多時候在那裡會跳出來想一想
[00:08:25.200 --> 00:08:28.400]  有沒有其他方法可以解決這個處境呢
[00:08:28.400 --> 00:08:30.000]  不用殺人的
[00:08:30.000 --> 00:08:35.000]  經文由「看見」到「觀望」到「出手」到「埋葬」「收藏」
[00:08:35.000 --> 00:08:37.400]  很短的兩節經文裡面
[00:08:37.400 --> 00:08:41.000]  差不多沒有對白告訴你是一氣呵成的
[00:08:41.000 --> 00:08:45.000]  顯示那種迅速之間發生了
[00:08:45.000 --> 00:08:47.800]  這件扭轉他人生的事
[00:08:47.800 --> 00:08:49.600]  當他第二天再出去
[00:08:49.600 --> 00:08:51.800]  他又看到有人打架
[00:08:51.800 --> 00:08:53.400]  這次兩個希伯來人
[00:08:53.400 --> 00:08:55.600]  不是埃及人打希伯來人
[00:08:55.600 --> 00:08:59.600]  是自己的同胞,自己的兄弟互相去爭鬥
[00:08:59.600 --> 00:09:04.000]  在其中一個不斷重擊另一個摩西祭祀的時候
[00:09:04.000 --> 00:09:06.000]  你為什麼打你同族的人呢
[00:09:06.000 --> 00:09:11.200]  這是第三次出現重擊那個字
[00:09:11.200 --> 00:09:14.000]  被祭祀的人回答他
[00:09:14.000 --> 00:09:17.800]  你憑什麼話我啊?你想殺我啊?
[00:09:17.800 --> 00:09:21.800]  好像昨天你殺的那個埃及人一樣嗎?
[00:09:21.800 --> 00:09:28.600]  在那一刻他隱藏在沙土下面的罪案被揭穿
[00:09:28.600 --> 00:09:32.000]  有人形容他「懼怕」
[00:09:32.000 --> 00:09:34.600]  他怕他的性命不保
[00:09:34.600 --> 00:09:39.200]  或者他面對這種突然來的改變
[00:09:39.200 --> 00:09:41.400]  他很擔心
[00:09:41.400 --> 00:09:43.000]  當然十五節我們已經讀到
[00:09:43.000 --> 00:09:47.600]  法老聽見這件事之後就要追殺他
[00:09:47.600 --> 00:09:52.400]  他為了躲避法老就往米滇地去居住
[00:09:52.400 --> 00:09:56.000]  做錯事被發現是不幸還是有幸呢
[00:09:56.000 --> 00:09:58.200]  當然沒有人喜歡
[00:09:58.200 --> 00:09:59.800]  做錯事之後藏起來不說
[00:09:59.800 --> 00:10:02.200]  但是後來這件事曝光
[00:10:02.200 --> 00:10:06.800]  在那一刻的感受是一失足成千古恨
[00:10:06.800 --> 00:10:09.000]  但是今天我們跳過了後面有些經文
[00:10:09.000 --> 00:10:10.800]  我們沒有讀了
[00:10:10.800 --> 00:10:14.800]  以將十六節到二十三節講述他逃到米滇之後
[00:10:14.800 --> 00:10:19.400]  他在那個地方在井旁又遇到一個米滇的少女
[00:10:19.400 --> 00:10:21.600]  是一個米滇祭司的女兒
[00:10:21.600 --> 00:10:23.600]  他在那裡出頭幫助她
[00:10:23.600 --> 00:10:29.000]  後來米滇祭司將這個女孩子許配給他為妻
[00:10:29.000 --> 00:10:34.200]  他在那裡從此就有妻、有兒、有家庭
[00:10:34.200 --> 00:10:36.800]  逃亡那一刻是痛苦
[00:10:36.800 --> 00:10:39.200]  失去所有的是無奈
[00:10:39.200 --> 00:10:43.800]  但是上帝讓摩西和埃及的站別
[00:10:43.800 --> 00:10:47.200]  並沒有離開他恩約的範圍
[00:10:47.200 --> 00:10:49.800]  上帝依然在這裡看顧著他
[00:10:49.800 --> 00:10:54.200]  甚至讓他在埃及裡面那種很矛盾的雙重身份
[00:10:54.200 --> 00:10:57.400]  埃及人看他是希伯來的孩子
[00:10:57.400 --> 00:11:01.400]  希伯來的奴隸就看他是埃及的王子
[00:11:01.400 --> 00:11:03.400]  兩邊都不是人
[00:11:03.400 --> 00:11:04.400]  但是去到米滇
[00:11:04.400 --> 00:11:07.000]  他卻是有自己接納他的人群
[00:11:07.000 --> 00:11:08.800]  有自己的家
[00:11:08.800 --> 00:11:13.400]  這是奏作還是祝福呢?
[00:11:13.400 --> 00:11:15.800]  在這個陌生環境
[00:11:15.800 --> 00:11:19.000]  其中我們會看見神的保守
[00:11:19.000 --> 00:11:20.600]  人生軌跡突然轉變
[00:11:20.600 --> 00:11:22.800]  那種失去是很恐怖的
[00:11:22.800 --> 00:11:26.600]  不過上帝是守永約的上帝
[00:11:26.600 --> 00:11:30.200]  他一直會看顧他所揀選的人
[00:11:30.200 --> 00:11:31.800]  他的子民
[00:11:31.800 --> 00:11:34.400]  並且在摩西這個人的生命事件裡面
[00:11:34.400 --> 00:11:35.600]  我們看見
[00:11:35.600 --> 00:11:40.200]  上主就是轉化了他生命的步伐
[00:11:40.200 --> 00:11:44.200]  將這個失足的困難
[00:11:44.200 --> 00:11:47.000]  慢慢引導他走回上帝
[00:11:47.000 --> 00:11:50.200]  要擺在他人生的位置
[00:11:50.200 --> 00:11:50.800]  領子妹
[00:11:50.800 --> 00:11:54.400]  我們或許都是盡力活好人生的人
[00:11:54.400 --> 00:11:57.800]  但是盡力不代表會成功
[00:11:57.800 --> 00:11:59.600]  很多時候我們回望
[00:11:59.600 --> 00:12:01.600]  人生有很多失意
[00:12:01.600 --> 00:12:03.800]  甚至失敗
[00:12:03.800 --> 00:12:05.400]  不過你記得
[00:12:05.400 --> 00:12:08.000]  我們還有我們愛我們的上主
[00:12:08.000 --> 00:12:10.200]  他是守永約的神
[00:12:10.200 --> 00:12:12.200]  他將你生命當中
[00:12:12.200 --> 00:12:15.000]  那些失敗、挫折、失意
[00:12:15.000 --> 00:12:20.800]  轉化為你生命能夠得著益處的地方
[00:12:20.800 --> 00:12:22.200]  二章十五節提到
[00:12:22.200 --> 00:12:26.400]  法老聽見摩西殺了一個埃及人這件事
[00:12:26.400 --> 00:12:30.000]  他設法要殺摩西
[00:12:30.000 --> 00:12:31.200]  設法這個字
[00:12:31.200 --> 00:12:34.800]  也可以翻譯為「尋殺」
[00:12:34.800 --> 00:12:37.400]  於是乎這個「尋殺」這個字詞
[00:12:37.400 --> 00:12:42.400]  就連繫到今天我們另外選讀的四章十九節
[00:12:42.400 --> 00:12:45.400]  下面那一節經文我請你讀,預備起
[00:12:45.400 --> 00:12:46.000]  「夜禍話」
[00:12:46.000 --> 00:12:50.400]  「夜禍話」上是一件對我親切、非要的事情
[00:12:50.400 --> 00:12:52.200]  會否我帶入去
[00:12:52.200 --> 00:12:58.000]  又是以下寫「尋殺」的命令的人都死亡
[00:12:58.000 --> 00:13:01.000]  「尋殺」這個字詞再次出現
[00:13:01.000 --> 00:13:03.800]  即是告訴你跟前面有關其實都看到了
[00:13:03.800 --> 00:13:05.600]  又是說回法老
[00:13:05.600 --> 00:13:09.200]  前面法老要追殺他、尋殺他的性命
[00:13:09.200 --> 00:13:10.600]  四章
[00:13:10.600 --> 00:13:17.400]  尋殺他性命的法老和其他追捕他的人都死了
[00:13:17.400 --> 00:13:19.000]  可以回去了
[00:13:19.000 --> 00:13:23.200]  其實在這一章之前第三章
[00:13:23.200 --> 00:13:28.200]  神已經在荊棘蟲的火中呼召了摩西
[00:13:28.200 --> 00:13:32.600]  差派他回去就幫助以色列人出埃及
[00:13:32.600 --> 00:13:34.600]  摩西不願意的三次推堂
[00:13:34.600 --> 00:13:39.000]  但是神三次的都是差派他
[00:13:39.000 --> 00:13:41.600]  後來他領命了 願意了
[00:13:41.600 --> 00:13:44.800]  就回去跟岳父辭別
[00:13:44.800 --> 00:13:46.800]  交回洋兵給岳父
[00:13:46.800 --> 00:13:52.600]  帶上妻兒 收拾好包袱 起程回鄉
[00:13:52.600 --> 00:13:54.200]  當二十節的時候
[00:13:54.200 --> 00:13:59.400]  就說他已經騎在路上往埃及地回去了
[00:13:59.400 --> 00:14:00.200]  可以回去
[00:14:00.200 --> 00:14:02.600]  因為那個追殺他的人死了
[00:14:02.600 --> 00:14:06.800]  那幫追殺、追捕他、尋殺他性命的人都沒有了
[00:14:06.800 --> 00:14:08.000]  安全了
[00:14:08.000 --> 00:14:12.600]  但是他沒有想過另外的追殺正在來
[00:14:12.600 --> 00:14:15.200]  二十四節請大家讀
[00:14:15.200 --> 00:14:18.200]  「在路上住宿的時光」
[00:14:18.200 --> 00:14:20.800]  「如見摩西」
[00:14:20.800 --> 00:14:23.200]  「就想要殺他」
[00:14:23.200 --> 00:14:28.000]  「想要」在原文也是「尋殺」的那個字
[00:14:28.000 --> 00:14:35.200]  把他連繫回前面法老尋殺性命的主題
[00:14:35.200 --> 00:14:38.600]  的確四章二十四節到接著的二十六節
[00:14:38.600 --> 00:14:42.800]  是塞卡記裡面其中一段很令人困惑的經文
[00:14:42.800 --> 00:14:44.400]  呼召了那個人
[00:14:44.400 --> 00:14:45.600]  派他出去
[00:14:45.600 --> 00:14:47.200]  去到半路要殺他
[00:14:47.200 --> 00:14:51.400]  那怎樣做你派他去做的事呢?
[00:14:51.400 --> 00:14:53.400]  從這三節的經文
[00:14:53.400 --> 00:14:58.400]  有一個很突出的主題
[00:14:58.400 --> 00:15:01.800]  你會看到是關乎割禮的事情
[00:15:01.800 --> 00:15:05.400]  剛才我們提過恩若的記號
[00:15:05.400 --> 00:15:07.800]  未有西內之前那兩個若
[00:15:07.800 --> 00:15:12.200]  其中阿巴拉亨的若的記號是割禮
[00:15:12.200 --> 00:15:14.200]  這裡發生的事就是
[00:15:14.200 --> 00:15:17.400]  當摩西他們搬路去到一個住宿的地方
[00:15:17.400 --> 00:15:19.200]  可以是一些簡陋的茅屋
[00:15:19.200 --> 00:15:21.800]  或者他們是一個可以紮營的地方
[00:15:21.800 --> 00:15:24.800]  總不知是夜晚的時候
[00:15:24.800 --> 00:15:29.400]  他要回去埃及這個家的地方的時候
[00:15:29.400 --> 00:15:33.400]  他被上主遇上
[00:15:33.400 --> 00:15:35.800]  就好像他的先祖瓦割一樣
[00:15:35.800 --> 00:15:38.400]  回去他家裡面對他哥哥
[00:15:38.400 --> 00:15:41.400]  之前那一夜遇到神的使者
[00:15:41.400 --> 00:15:43.000]  跟他摔跤
[00:15:43.000 --> 00:15:49.000]  似乎這個主題又再次出現在摩西身上
[00:15:49.000 --> 00:15:53.800]  這次耶和華上主是要殺摩西
[00:15:53.800 --> 00:15:58.400]  或者尋索他的性命
[00:15:58.400 --> 00:15:59.600]  他遇到這個危險
[00:15:59.600 --> 00:16:03.800]  他太太西波拉立即就為自己的兒子進行割禮
[00:16:03.800 --> 00:16:06.800]  並將這個割禮禮儀上面出來的血
[00:16:06.800 --> 00:16:08.400]  轉移到摩西身上
[00:16:08.400 --> 00:16:12.600]  結果摩西成為了西波拉口中的血囊
[00:16:12.600 --> 00:16:18.200]  經文接著就說上主就放過摩西
[00:16:18.200 --> 00:16:21.000]  割禮是一件怎樣的事呢
[00:16:21.000 --> 00:16:25.200]  我們今天不會在我們的基督徒群體裡面有割禮
[00:16:25.200 --> 00:16:28.000]  但是割禮對於當時的以色列人來說是非常重要
[00:16:28.000 --> 00:16:30.200]  因為這個割禮是代表著
[00:16:30.200 --> 00:16:35.200]  上帝和阿伯拉罕立這個恩典之約的記號
[00:16:35.200 --> 00:16:38.800]  每一個在阿伯拉罕的後裔裡面的男丁
[00:16:38.800 --> 00:16:43.000]  無論是家人子孫或者是奴僕
[00:16:43.000 --> 00:16:45.800]  總之是男丁就要接受這個割禮
[00:16:45.800 --> 00:16:48.000]  因為這個是代表著他們被接納
[00:16:48.000 --> 00:16:51.600]  在神這個恩典之約的範圍裡面
[00:16:51.600 --> 00:16:55.400]  有份在神的約當中
[00:16:55.400 --> 00:16:59.000]  割禮的做法就是男丁撤除部分的包皮
[00:16:59.000 --> 00:17:02.400]  這個禮儀代表人隨去肉身的一些作為
[00:17:02.400 --> 00:17:07.000]  表明自己能夠同神的恩約有份
[00:17:07.000 --> 00:17:10.400]  所以是一件很大的事
[00:17:10.400 --> 00:17:13.600]  為什麼到了新約有這麼多關於割禮的爭論呢
[00:17:13.600 --> 00:17:15.000]  因為這件事是重要
[00:17:15.000 --> 00:17:17.000]  重要到的程度就是
[00:17:17.000 --> 00:17:21.200]  當他們出生的孩子BB仔第八天就要接受割禮
[00:17:21.200 --> 00:17:26.600]  就算第八天碰巧是安息日都要進行
[00:17:26.600 --> 00:17:28.600]  安息日很多事情是不准做的
[00:17:28.600 --> 00:17:31.800]  但是安息日要做割禮
[00:17:31.800 --> 00:17:33.600]  遇巧是第八天仔都要做
[00:17:33.600 --> 00:17:38.000]  因為這件事是關乎加入恩約之中的這麼重要
[00:17:38.000 --> 00:17:41.000]  那是不是摩西沒有守割禮呢
[00:17:41.000 --> 00:17:42.200]  不是
[00:17:42.200 --> 00:17:46.000]  你記得他還沒有送去河邊那個蒲草商
[00:17:46.000 --> 00:17:49.400]  他留在自己的父母家多少個月
[00:17:49.400 --> 00:17:54.000]  三個月就是過了那八天了
[00:17:54.000 --> 00:18:00.600]  這個敬虔的利美家庭會為摩西這個BB進行割禮
[00:18:00.600 --> 00:18:03.200]  而西波拉的行動告訴你
[00:18:03.200 --> 00:18:08.400]  是摩西的仔沒有受到割禮
[00:18:08.400 --> 00:18:10.200]  為什麼呢
[00:18:10.200 --> 00:18:14.000]  原來摩西寄居的米滇地他們都有割禮的
[00:18:14.000 --> 00:18:16.800]  但是那個時間就不是出生八天
[00:18:16.800 --> 00:18:19.800]  是去到成婚之前、結婚之前
[00:18:19.800 --> 00:18:22.800]  在結婚的前夕
[00:18:22.800 --> 00:18:28.600]  未來岳父幫這個未來女婿進行割禮
[00:18:28.600 --> 00:18:31.800]  所以為什麼這個進行割禮之後
[00:18:31.800 --> 00:18:34.000]  就會被稱為「血郎」
[00:18:34.000 --> 00:18:37.200]  「血灑的新郎」
[00:18:37.200 --> 00:18:39.200]  就是這個意思
[00:18:39.200 --> 00:18:42.200]  大概摩西的仔未成婚
[00:18:42.200 --> 00:18:46.000]  所以在米滇地他沒有進行到割禮
[00:18:46.000 --> 00:18:48.000]  話許摩西有提出過
[00:18:48.000 --> 00:18:51.000]  到他BB出生的第八天受割禮
[00:18:51.000 --> 00:18:53.600]  不過岳父是什麼人
[00:18:53.600 --> 00:18:55.400]  米滇濟斯
[00:18:55.400 --> 00:18:58.400]  太太米滇濟斯的女兒
[00:18:58.400 --> 00:19:01.400]  兩個對一個沒得出聲了
[00:19:01.400 --> 00:19:03.200]  加起來是入罪的女婿
[00:19:03.200 --> 00:19:04.600]  只能夠入鄉隨俗
[00:19:04.600 --> 00:19:06.200]  只能夠妥協
[00:19:06.200 --> 00:19:09.400]  不過對於將來要為上帝頒布律法的人
[00:19:09.400 --> 00:19:14.000]  他竟然去不守這個根本的恩約的記號
[00:19:14.000 --> 00:19:18.000]  話許就是這樣引來上主的追殺
[00:19:18.000 --> 00:19:19.600]  在這個千鈞一髮的時候
[00:19:19.600 --> 00:19:22.600]  正如摩西生命當中
[00:19:22.600 --> 00:19:27.000]  他遇過很多拯救他的女士
[00:19:27.000 --> 00:19:28.800]  修心婆
[00:19:28.800 --> 00:19:30.000]  他媽媽
[00:19:30.000 --> 00:19:31.600]  他姐姐
[00:19:31.600 --> 00:19:34.200]  公主
[00:19:34.200 --> 00:19:37.400]  今天他遇到他的太太
[00:19:37.400 --> 00:19:40.000]  在這個千鈞一髮的時候
[00:19:40.000 --> 00:19:43.600]  用這個割禮的方式去幫助了他
[00:19:43.600 --> 00:19:44.600]  所以弟兄
[00:19:44.600 --> 00:19:46.400]  好好地對你的太太
[00:19:46.400 --> 00:19:51.600]  她會有機會救你的
[00:19:51.600 --> 00:19:55.400]  米滇濟斯的女兒西波拉通曉割禮
[00:19:55.400 --> 00:19:57.800]  她大概明白以色列割禮的分別
[00:19:57.800 --> 00:19:59.200]  她就念望起來
[00:19:59.200 --> 00:20:02.200]  幫她未做割禮的兒子進行割禮
[00:20:02.200 --> 00:20:04.400]  而這個割字有竅妙的
[00:20:04.400 --> 00:20:06.000]  和其他地方的切割
[00:20:06.000 --> 00:20:09.200]  或者其他普通形容割禮的地方那種割
[00:20:09.200 --> 00:20:10.800]  她用了另一個字
[00:20:10.800 --> 00:20:16.200]  是連繫到阿伯拉罕納約的時候那個字
[00:20:16.200 --> 00:20:18.600]  因為阿伯拉罕同神納約那個字
[00:20:18.600 --> 00:20:20.600]  其實都是一個切割的意思
[00:20:20.600 --> 00:20:22.600]  要將祭物劈開兩半
[00:20:22.600 --> 00:20:26.000]  當流出的血同神去納約
[00:20:26.000 --> 00:20:30.200]  所以用那個那麼特別的納約的割字
[00:20:30.200 --> 00:20:33.600]  來形容現在西波拉正在做的事
