
[00:00:00.000 --> 00:00:03.820]  親愛的主人,我們感謝祢讓我們有生命氣息
[00:07:42.160 --> 00:07:47.760]  人要證明神是證明不到的
[00:07:47.760 --> 00:07:51.160]  除此之外,聖經也告訴我們
[00:07:51.160 --> 00:07:56.260]  除了人和神之間隔絕的牆之外
[00:07:56.260 --> 00:08:01.360]  人和人之間都是有一道厚厚的圍牆
[00:08:01.360 --> 00:08:03.860]  將我們去隔絕的
[00:08:03.860 --> 00:08:06.460]  並且我們是會繼續犯罪
[00:08:06.460 --> 00:08:08.160]  我們繼續犯罪
[00:08:08.160 --> 00:08:11.860]  是要將這個牆繼續加厚
[00:08:11.860 --> 00:08:15.360]  將我們和神的圍牆加厚
[00:08:15.360 --> 00:08:20.560]  將我們和人的圍牆加厚
[00:08:20.560 --> 00:08:23.060]  我們看聖經的時候
[00:08:23.060 --> 00:08:27.160]  我們知道當人犯了罪之後
[00:08:27.160 --> 00:08:31.960]  神就問「阿當,你做了什麼事?」
[00:08:31.960 --> 00:08:39.760]  阿當就將所有的罪名都推諉在自己太太的身上
[00:08:39.760 --> 00:08:44.960]  這個就是講明人和人的分離
[00:08:44.960 --> 00:08:51.160]  就算妻子、丈夫監罪人間至情至性的愛
[00:08:51.160 --> 00:08:53.160]  是何等的親密
[00:08:53.160 --> 00:08:56.160]  都是有一道厚厚的牆
[00:08:56.160 --> 00:09:00.360]  將他們分開
[00:09:00.360 --> 00:09:03.360]  因此在家中
[00:09:03.360 --> 00:09:06.360]  在大家成長的經驗當中
[00:09:06.360 --> 00:09:08.760]  大家體會到夫婦間
[00:09:08.760 --> 00:09:13.360]  真是有一道厚厚的圍牆
[00:09:13.360 --> 00:09:17.560]  菲利普·燕斯講出一個故事
[00:09:17.560 --> 00:09:21.160]  他說有一個晚上有一對夫婦
[00:09:21.160 --> 00:09:24.960]  他們在討論如何煮飯
[00:09:24.960 --> 00:09:26.760]  在討論的過程當中
[00:09:26.760 --> 00:09:28.960]  大家聊到很生氣
[00:09:28.960 --> 00:09:33.560]  於是兩夫婦就分房睡
[00:09:33.560 --> 00:09:36.760]  一分就分了好幾年的時間
[00:09:36.760 --> 00:09:38.560]  其實每天的晚上
[00:09:38.560 --> 00:09:40.160]  大家都希望
[00:09:40.160 --> 00:09:43.160]  「你過來吧,過來跟我打招呼」
[00:09:43.160 --> 00:09:44.960]  「那就搞定了」
[00:09:44.960 --> 00:09:48.760]  對方又希望「你過來跟我溫柔說一兩句」
[00:09:48.760 --> 00:09:51.160]  「我就搞定了,大家都沒事」
[00:09:51.160 --> 00:09:54.760]  但竟然兩夫婦
[00:09:54.760 --> 00:09:56.960]  因為一餐晚飯
[00:09:56.960 --> 00:10:03.760]  是如何去煮他們分隔很多年的時間
[00:10:03.760 --> 00:10:05.960]  這個再一次講明
[00:10:05.960 --> 00:10:08.160]  人和人之間
[00:10:08.160 --> 00:10:13.960]  實在可以存在厚厚的圍牆
[00:10:13.960 --> 00:10:16.760]  因此在家人當中
[00:10:16.760 --> 00:10:19.760]  在家人的親情當中
[00:10:19.760 --> 00:10:23.960]  都可以有很多的分隔
[00:10:23.960 --> 00:10:28.560]  人能夠經歷到家庭的平安
[00:10:28.560 --> 00:10:30.560]  有一個少女
[00:10:30.560 --> 00:10:33.960]  她經歷家庭的破裂
[00:10:33.960 --> 00:10:38.160]  原來她媽媽是有婚外情
[00:10:38.160 --> 00:10:40.560]  這個少女叫碧清
[00:10:40.560 --> 00:10:43.160]  她很愛她媽媽
[00:10:43.160 --> 00:10:44.960]  她記得在五歲的時候
[00:10:44.960 --> 00:10:48.160]  她媽媽跟她說信耶穌的事
[00:10:48.160 --> 00:10:51.560]  有一個晚上她媽媽拿了一本很漂亮的書
[00:10:51.560 --> 00:10:53.160]  跟她一起去分享
[00:10:53.160 --> 00:10:56.360]  講到耶穌基督是如何愛人
[00:10:56.360 --> 00:10:58.960]  是如何釘死在十字架上
[00:10:58.960 --> 00:11:01.160]  是要寬恕人的罪
[00:11:01.160 --> 00:11:05.760]  是要人的生命得到救贖
[00:11:05.760 --> 00:11:08.560]  碧清她聽了之後
[00:11:08.560 --> 00:11:10.560]  她心裏很感動
[00:11:10.560 --> 00:11:11.760]  媽媽就跟她說
[00:11:11.760 --> 00:11:12.960]  碧清啊
[00:11:12.960 --> 00:11:15.160]  你願不願意邀請耶穌
[00:11:15.160 --> 00:11:19.360]  進入你的心靈裏面
[00:11:19.360 --> 00:11:21.160]  碧清她點頭
[00:11:21.160 --> 00:11:22.960]  她很願意
[00:11:22.960 --> 00:11:25.760]  因為她知道自己都犯很多罪
[00:11:25.760 --> 00:11:28.760]  她很希望能夠將來死了之後
[00:11:28.760 --> 00:11:33.160]  可以跟爸爸媽媽一家人能夠去到天堂
[00:11:33.160 --> 00:11:34.960]  所以在這個晚上
[00:11:34.960 --> 00:11:40.560]  她願意接受耶穌基督為她生命的救主
[00:11:40.560 --> 00:11:43.960]  當她讀中二的時候
[00:11:43.960 --> 00:11:45.160]  有一個晚上
[00:11:45.160 --> 00:11:46.760]  有一天
[00:11:46.760 --> 00:11:48.160]  她放學的時候
[00:11:48.160 --> 00:11:50.360]  在黃昏的時候應該是
[00:11:50.360 --> 00:11:52.760]  她回來的時候
[00:11:52.760 --> 00:11:54.160]  她回到家裏
[00:11:54.160 --> 00:11:57.360]  她見到牧師在家裏
[00:11:57.360 --> 00:12:00.960]  她見到媽媽和三個姐姐
[00:12:00.960 --> 00:12:02.960]  在這裏眼紅紅
[00:12:02.960 --> 00:12:05.960]  當見到碧清進來的時候
[00:12:05.960 --> 00:12:08.960]  她們四位就不出聲
[00:12:08.960 --> 00:12:12.360]  碧清她見到的時候
[00:12:12.360 --> 00:12:14.360]  她知道她有些事情
[00:12:14.360 --> 00:12:15.360]  她很會做
[00:12:15.360 --> 00:12:19.760]  於是她就走去回到自己的房間的時候
[00:12:19.760 --> 00:12:21.360]  要關上門
[00:12:21.360 --> 00:12:23.960]  她聽到媽媽這樣說
[00:12:23.960 --> 00:12:25.960]  對不起
[00:12:25.960 --> 00:12:28.160]  我不想這樣的
[00:12:28.160 --> 00:12:32.160]  我不想事情是這樣發生的
[00:12:32.160 --> 00:12:33.360]  後來
[00:12:33.360 --> 00:12:36.760]  她媽媽因為婚外情的緣故
[00:12:36.760 --> 00:12:40.160]  是需要離開家裏
[00:12:40.160 --> 00:12:41.560]  沒多久
[00:12:41.560 --> 00:12:44.360]  碧清又發現另一個秘密
[00:12:44.360 --> 00:12:48.560]  原來爸爸是一個長期使用
[00:12:48.560 --> 00:12:52.960]  這個軟性毒品的人
[00:12:52.960 --> 00:12:57.560]  後來兩夫婦他們離婚
[00:12:57.560 --> 00:13:04.960]  爸爸都是結婚再娶
[00:13:04.960 --> 00:13:07.760]  碧清面對這個家庭的破裂
[00:13:07.760 --> 00:13:09.160]  她很不明白
[00:13:09.160 --> 00:13:09.960]  她在這裏哭喊
[00:13:09.960 --> 00:13:12.160]  神呀!為甚麼會這樣?
[00:13:12.160 --> 00:13:14.360]  神呀!為甚麼會這樣?
[00:13:14.360 --> 00:13:17.160]  神呀!為甚麼會這樣?
[00:13:17.160 --> 00:13:21.560]  碧清聽不到任何的答案
[00:13:21.560 --> 00:13:25.160]  這個問題仍然在她心靈裏面
[00:13:25.160 --> 00:13:26.360]  在接著的日子
[00:13:26.360 --> 00:13:30.360]  碧清仍然是好像一位很好的基督徒
[00:13:30.360 --> 00:13:33.160]  她好像能夠面對家庭的悲劇
[00:13:33.160 --> 00:13:34.560]  去繼續教會
[00:13:34.560 --> 00:13:37.360]  繼續主日學
[00:13:37.360 --> 00:13:38.560]  表面來看
[00:13:38.560 --> 00:13:42.360]  她仍然是一位很好的基督徒
[00:13:42.360 --> 00:13:45.760]  但是她知道她和神的關係
[00:13:45.760 --> 00:13:50.760]  她和神的關係是越來越遠的
[00:13:50.760 --> 00:13:52.760]  在過往的兩年當中
[00:13:52.760 --> 00:13:53.960]  她信耶穌
[00:13:53.960 --> 00:13:56.360]  她是沒有盼望
[00:13:56.360 --> 00:13:58.960]  因為她和媽媽的關係
[00:13:58.960 --> 00:14:03.560]  是一個隔絕的關係
[00:14:03.560 --> 00:14:08.160]  這個就是家庭當中的圍牆
[00:14:08.160 --> 00:14:10.760]  斷絕的牆
[00:14:10.760 --> 00:14:15.160]  斷絕生命的牆
[00:14:15.160 --> 00:14:16.960]  除此之外
[00:14:16.960 --> 00:14:22.760]  我們很多人都是面對工作的圍牆
[00:14:22.760 --> 00:14:24.760]  有些時候
[00:14:24.760 --> 00:14:29.360]  工作真的好像人間地獄一樣
[00:14:29.360 --> 00:14:31.360]  我們常常要在辦公室
[00:14:31.360 --> 00:14:34.160]  要面對辦公室的政治
[00:14:34.160 --> 00:14:37.360]  要面對很多空言空語
[00:14:37.360 --> 00:14:39.760]  閒言閒語
[00:14:39.760 --> 00:14:41.160]  很多時候
[00:14:41.160 --> 00:14:44.360]  在這些工作關係當中
[00:14:44.360 --> 00:14:47.960]  要麼你聽我話,要麼我聽你話
[00:14:47.960 --> 00:14:51.960]  要麼我是要去控制你
[00:14:51.960 --> 00:14:55.960]  要麼你給我有好處
[00:14:55.960 --> 00:14:58.160]  當這些工作環境
[00:14:58.160 --> 00:15:01.760]  充滿著圍牆的時候
[00:15:01.760 --> 00:15:05.960]  我們發覺裡面不單止是有孤單的感覺
[00:15:05.960 --> 00:15:08.760]  甚至這些孤單的感覺
[00:15:08.760 --> 00:15:11.160]  是會成為一些毒瘤
[00:15:11.160 --> 00:15:17.160]  成為生命的憎恨和仇殺
[00:15:17.160 --> 00:15:20.160]  有一個遇到的故事
[00:15:20.160 --> 00:15:24.160]  他想講到人間的仇恨是有多厲害
[00:15:24.160 --> 00:15:25.160]  故事是這樣講的
[00:15:25.160 --> 00:15:28.560]  就是說有兩個老闆
[00:15:28.560 --> 00:15:30.760]  做生意的
[00:15:30.760 --> 00:15:32.360]  開兩個士多
[00:15:32.360 --> 00:15:35.160]  在那裏爭生意,爭得很厲害
[00:15:35.160 --> 00:15:38.760]  所以當店主A
[00:15:38.760 --> 00:15:40.760]  賣某種貨品的時候
[00:15:40.760 --> 00:15:42.960]  跟店主B賣那種貨品
[00:15:42.960 --> 00:15:45.960]  當店主B要減價促銷的時候
[00:15:45.960 --> 00:15:47.760]  店主A就減價促銷
[00:15:47.760 --> 00:15:48.960]  所以大家隔著一條街
[00:15:48.960 --> 00:15:52.360]  大家是很憎恨對方的
[00:15:52.360 --> 00:15:55.760]  有一次天子他來到
[00:15:55.760 --> 00:15:58.160]  他跟店主A講
[00:15:58.160 --> 00:16:01.760]  上次叫我來是給你一個訊息
[00:16:01.760 --> 00:16:06.560]  就是說要成就你心中的願望
[00:16:06.560 --> 00:16:10.760]  任何的願望都是可以成就的
[00:16:10.760 --> 00:16:15.160]  條件就是這個願望的成就
[00:16:15.160 --> 00:16:21.960]  會雙倍成就在店主B的身上
[00:16:21.960 --> 00:16:24.960]  店主A去想一想的時候
[00:16:24.960 --> 00:16:31.960]  他說你弄盲我一隻眼睛
[00:16:31.960 --> 00:16:37.360]  在這裏我見到一種生命常常見到的
[00:16:37.360 --> 00:16:40.360]  報復性的循環
[00:16:40.360 --> 00:16:42.160]  你傷害我
[00:16:42.160 --> 00:16:44.560]  我一定要傷害你
[00:16:44.560 --> 00:16:46.760]  你打擊我
[00:16:46.760 --> 00:16:51.160]  我一定雙倍奉還
[00:16:51.160 --> 00:16:55.560]  弟兄姊妹們,這些就是生命的牆
[00:16:55.560 --> 00:16:58.360]  這些的牆正如那些分隔
[00:16:58.360 --> 00:17:01.360]  外邦人和猶太人的牆
[00:17:01.360 --> 00:17:05.360]  正如柏林圍牆一樣
[00:17:05.360 --> 00:17:08.160]  是叫人隔絕
[00:17:08.160 --> 00:17:12.160]  叫人沒有平安
[00:17:12.160 --> 00:17:16.760]  究竟我們怎樣去面對這些的牆呢?
[00:17:16.760 --> 00:17:21.760]  怎樣面對我們同神之間的隔絕的牆呢?
[00:17:21.760 --> 00:17:26.760]  怎樣面對人與人之間隔絕的牆呢?
[00:17:26.760 --> 00:17:30.760]  聖經的答案就是說
[00:17:30.760 --> 00:17:37.560]  耶穌基督
[00:17:37.560 --> 00:17:42.560]  嘩!這個答案簡單到難以置信
[00:17:42.560 --> 00:17:46.760]  原來打破這些生命的圍牆的答案是什麼呢?
[00:17:46.760 --> 00:17:50.960]  是耶穌基督
[00:17:50.960 --> 00:17:58.360]  這個是唯一能夠打破生命的圍牆的方法
[00:17:58.360 --> 00:18:00.760]  因為聖經告訴我們
[00:18:00.760 --> 00:18:03.360]  耶穌基督是締造和平
[00:18:03.360 --> 00:18:05.960]  耶穌基督是和平
[00:18:05.960 --> 00:18:08.360]  耶穌基督是來到世界上
[00:18:08.360 --> 00:18:12.160]  要拆毀人間和神的相隔的牆
[00:18:12.160 --> 00:18:18.360]  也要拆毀人與人的隔絕的牆
[00:18:18.360 --> 00:18:20.760]  所以聖經在十四節這樣說
[00:18:20.760 --> 00:18:25.160]  祂使我們和睦
[00:18:25.160 --> 00:18:30.760]  意思就是說耶穌基督是我們的和睦
[00:18:30.760 --> 00:18:32.560]  在第十八節這樣說
[00:18:32.560 --> 00:18:35.560]  祂說因為我們兩下
[00:18:35.560 --> 00:18:40.560]  藉著祂被一個聖靈所感
[00:18:40.560 --> 00:18:44.960]  得以進到父面前
[00:18:44.960 --> 00:18:46.960]  分開了
[00:18:46.960 --> 00:18:49.560]  但是被聖靈所感動
[00:18:49.560 --> 00:18:55.560]  我們能夠得以去到父的面前
[00:18:55.560 --> 00:18:59.160]  在聖經當中是有這樣的記載的
[00:18:59.160 --> 00:19:03.560]  就是說到耶穌基督大聲喊叫的時候
[00:19:03.560 --> 00:19:06.160]  氣斷了的時候
[00:19:06.160 --> 00:19:10.960]  聖殿裡的萬子是從上而下
[00:19:10.960 --> 00:19:12.960]  從上而下
[00:19:12.960 --> 00:19:15.560]  列為兩半
[00:19:15.560 --> 00:19:18.160]  這裡是說到聖殿裡面的萬子
[00:19:18.160 --> 00:19:20.360]  意思就是說是隔著
[00:19:20.360 --> 00:19:22.760]  將至聖所和其他聖殿部分
[00:19:22.760 --> 00:19:26.160]  分開的一個萬子
[00:19:26.160 --> 00:19:31.360]  而在至聖所的裡面是擺放著藥櫃
[00:19:31.360 --> 00:19:35.760]  藥櫃是表明神的同在
[00:19:35.760 --> 00:19:38.360]  所以要進入至聖所
[00:19:38.360 --> 00:19:39.960]  一個這麼神聖的地方
[00:19:39.960 --> 00:19:44.160]  除了大祭司之外沒有人能進去
[00:19:44.160 --> 00:19:46.560]  大祭司在每一年
[00:19:46.560 --> 00:19:49.560]  他是會進入至聖所
[00:19:49.560 --> 00:19:53.760]  是為以色列人去獻祭
[00:19:53.760 --> 00:19:58.560]  當耶穌基督死在十字架上的時候
[00:19:58.560 --> 00:20:03.760]  聖殿的萬子是列為兩半
[00:20:03.760 --> 00:20:05.960]  我們留意是怎樣列法的
[00:20:05.960 --> 00:20:09.160]  他是由上而下列為兩半
[00:20:09.160 --> 00:20:11.960]  不是由下而上列為兩半
[00:20:11.960 --> 00:20:13.960]  意思就是說
[00:20:13.960 --> 00:20:17.760]  這個是神的作為
[00:20:17.760 --> 00:20:20.960]  是神的作為
[00:20:20.960 --> 00:20:24.360]  不是人的作為
[00:20:24.360 --> 00:20:26.760]  不是由下面我們找把剪刀
[00:20:26.760 --> 00:20:29.960]  下面撕裂去打開
[00:20:29.960 --> 00:20:30.760]  不是
[00:20:30.760 --> 00:20:36.560]  是由上而下列為兩半
[00:20:36.560 --> 00:20:38.360]  自此之後
[00:20:38.360 --> 00:20:41.960]  人是可以透過耶穌基督
[00:20:41.960 --> 00:20:45.560]  是不需要大祭司
[00:20:45.560 --> 00:20:49.160]  是能夠跟隨耶穌基督
[00:20:49.160 --> 00:20:52.560]  被耶穌基督牽著我們的手
[00:20:52.560 --> 00:20:56.160]  能夠去到父神那裡
[00:20:56.160 --> 00:21:00.360]  得到真正的平安
[00:21:00.360 --> 00:21:02.760]  所以聖經告訴我們
[00:21:02.760 --> 00:21:07.160]  這種平安是神給的
[00:21:07.160 --> 00:21:09.760]  不是自己去拿的
[00:21:09.760 --> 00:21:12.760]  不是自己去爭取的
[00:21:12.760 --> 00:21:16.560]  這個平安是神給我們的禮物
[00:21:16.560 --> 00:21:20.160]  這個平安是唯有透過信心
[00:21:20.160 --> 00:21:23.960]  我們才能夠去經歷
[00:21:23.960 --> 00:21:25.560]  是我們透過信心
[00:21:25.560 --> 00:21:27.760]  願意伸出我們的手
[00:21:27.760 --> 00:21:30.160]  被耶穌基督帶領我們
[00:21:30.160 --> 00:21:32.960]  進入這個至聖所裡面
[00:21:32.960 --> 00:21:35.360]  能夠去接受耶穌基督
[00:21:35.360 --> 00:21:39.360]  接受神給我們的那種真正的平安
[00:21:39.360 --> 00:21:44.560]  真正的和平
[00:21:44.560 --> 00:21:48.360]  所以弟兄姊妹們如果我們記得
[00:21:48.360 --> 00:21:52.560]  平安何處尋
[00:21:52.560 --> 00:21:55.160]  是耶穌基督
[00:21:55.160 --> 00:21:57.360]  耶穌基督
[00:21:57.360 --> 00:22:00.760]  要打破人和神的牆
[00:22:00.760 --> 00:22:03.960]  不是我們去找神
[00:22:03.960 --> 00:22:06.160]  是我們透過信心
[00:22:06.160 --> 00:22:10.160]  我們接受耶穌基督給我們的禮物
[00:22:10.160 --> 00:22:12.560]  我們願意伸出我們的手
[00:22:12.560 --> 00:22:15.360]  被耶穌基督去拖住
[00:22:15.360 --> 00:22:19.960]  帶領我們進入至聖所裡面
[00:22:19.960 --> 00:22:23.160]  耶穌基督是我們的和睦
[00:22:23.160 --> 00:22:26.760]  耶穌基督是能夠締造平安
[00:22:26.760 --> 00:22:30.360]  耶穌基督賜給我們平安
[00:22:30.360 --> 00:22:35.160]  讓我們能夠去到神那裡
[00:22:35.160 --> 00:22:39.960]  耶穌基督除了是能夠打破
[00:22:39.960 --> 00:22:44.760]  神與人隔絕的牆之外
[00:22:44.760 --> 00:22:47.160]  耶穌基督是可以打破
[00:22:47.160 --> 00:22:51.360]  人與人間隔絕的牆
[00:22:51.360 --> 00:22:53.360]  聖經給我們知道
[00:22:53.360 --> 00:22:59.160]  人間的牆是由神去打破的
[00:22:59.160 --> 00:23:02.760]  不是由我們去打破的
[00:23:02.760 --> 00:23:07.360]  因為人間的牆是很難打破的
[00:23:07.360 --> 00:23:10.960]  人間的牆是有很多
[00:23:10.960 --> 00:23:16.760]  根深蒂固的敵意、憎恨、不信任
[00:23:16.760 --> 00:23:18.560]  去組成
[00:23:18.560 --> 00:23:22.360]  是人難以拆除的
[00:23:22.360 --> 00:23:25.960]  如果我們可以靠我們的能力去拆除的話
[00:23:25.960 --> 00:23:31.360]  很多的圍牆一早就很輕易拆除了
[00:23:31.360 --> 00:23:36.360]  事實上,這些圍牆是很難拆除的
[00:23:36.360 --> 00:23:41.360]  因為這些圍牆的憎恨、不信任的背後是什麼?
[00:23:41.360 --> 00:23:44.760]  背後是一種自然
[00:23:44.760 --> 00:23:47.760]  自然
[00:23:47.760 --> 00:23:51.160]  是自以為是
[00:23:51.160 --> 00:23:54.760]  這個是可見於夫婦的關係
[00:23:54.760 --> 00:23:57.560]  可見於教會的關係
[00:23:57.560 --> 00:24:00.160]  可見於社會的關係
[00:24:00.160 --> 00:24:03.960]  可見於我們工作裡面的場景
