
[00:00:00.000 --> 00:00:04.960]  母親節固然我們需要去看看聖經裏面
[00:02:12.400 --> 00:02:14.960]  在當代的宗教
[00:02:14.960 --> 00:02:17.240]  他們的道德
[00:02:17.240 --> 00:02:20.280]  都產生一個震撼力
[00:02:20.280 --> 00:02:22.280]  大家知道的就是
[00:02:22.280 --> 00:02:25.640]  這位以色列第一個的先知
[00:02:25.640 --> 00:02:28.720]  也可以說是最後一個士師
[00:02:28.720 --> 00:02:32.200]  他就是撒姆爾
[00:02:32.200 --> 00:02:36.440]  在撒姆爾記上我們記載
[00:02:36.440 --> 00:02:39.560]  當時撒姆爾被慢慢興起
[00:02:39.560 --> 00:02:41.480]  影響以色列民
[00:02:41.480 --> 00:02:43.320]  在一個黑暗的史詩時代
[00:02:43.320 --> 00:02:45.000]  他作為士師
[00:02:45.000 --> 00:02:49.440]  也都是在神的正式先知系統裏面
[00:02:49.440 --> 00:02:51.600]  是第一個先知
[00:02:51.600 --> 00:02:54.440]  傳達神的心意
[00:02:54.440 --> 00:02:56.880]  這個舉足輕重的人物
[00:02:56.880 --> 00:03:00.320]  原來是出於哈拿王
[00:03:00.320 --> 00:03:04.160]  而他的影響力
[00:03:04.160 --> 00:03:06.040]  是非常重要
[00:03:06.040 --> 00:03:08.840]  因為他是一個敬虔的母親
[00:03:08.840 --> 00:03:11.080]  以致能夠去影響
[00:03:11.080 --> 00:03:14.320]  本來他不能夠生養
[00:03:14.320 --> 00:03:17.640]  也沒有生兒子的能力
[00:03:17.640 --> 00:03:19.760]  神賜給他之後
[00:03:19.760 --> 00:03:23.040]  成為一個很大的祝福
[00:03:23.040 --> 00:03:24.640]  所以今天我們看見
[00:03:24.640 --> 00:03:27.360]  我們能夠有生命傳遞
[00:03:27.360 --> 00:03:29.960]  特別是母親們懷胎十月
[00:03:29.960 --> 00:03:32.760]  來生出兒女
[00:03:32.760 --> 00:03:35.040]  其實真是神的恩賜
[00:03:35.040 --> 00:03:36.800]  我們看見
[00:03:36.800 --> 00:03:39.080]  很多的這些科學
[00:03:39.080 --> 00:03:40.880]  越來越多的研究
[00:03:40.880 --> 00:03:48.640]  就明白到從一個卵子受精
[00:03:48.640 --> 00:03:51.400]  到懷孕在母胎
[00:03:51.400 --> 00:03:54.600]  整個可以說是一個神蹟
[00:03:54.600 --> 00:03:57.640]  因為實在是奇妙可畏
[00:03:57.640 --> 00:04:02.400]  正如詩篇139篇對我們所描寫一樣
[00:04:02.400 --> 00:04:05.800]  昨晚我們有團契分享母親節
[00:04:05.800 --> 00:04:08.320]  很多母親都講到懷孕的時候
[00:04:08.320 --> 00:04:10.600]  那種甜酸苦辣
[00:04:10.600 --> 00:04:12.160]  從懷孕到生產
[00:04:12.160 --> 00:04:14.240]  有些生得很辛苦
[00:04:14.240 --> 00:04:17.920]  然後到慢慢來帶領他們長大
[00:04:17.920 --> 00:04:19.200]  很多不同的擔心
[00:04:19.200 --> 00:04:21.520]  很多不同的挑戰
[00:04:21.520 --> 00:04:25.200]  真是有很大的代價
[00:04:25.200 --> 00:04:27.960]  也表達了很大的愛
[00:04:27.960 --> 00:04:32.320]  同時間也經驗到神很奇妙的恩典
[00:04:32.320 --> 00:04:35.560]  所以從母親懷孕開始
[00:04:35.560 --> 00:04:36.720]  已經是神的恩賜
[00:04:36.720 --> 00:04:38.000]  特別對於哈拿來說
[00:04:38.000 --> 00:04:38.800]  絕對是
[00:04:38.800 --> 00:04:42.280]  因為她本來就沒有能力生產
[00:04:42.280 --> 00:04:46.640]  所以後來當神賜給她的兒子
[00:04:46.640 --> 00:04:48.240]  之後她的兒女
[00:04:48.240 --> 00:04:51.800]  她就更加存著一個感恩的心
[00:04:51.800 --> 00:04:54.640]  又很珍惜作為母親的機會
[00:04:54.640 --> 00:04:56.600]  本來她沒有機會做母親
[00:04:56.600 --> 00:04:58.200]  但是她很珍惜
[00:04:58.200 --> 00:05:02.720]  以至她真的成為一個很稱職的母親
[00:05:02.720 --> 00:05:05.640]  成為一個影響了她的兒子
[00:05:05.640 --> 00:05:06.680]  撒慕爾
[00:05:06.680 --> 00:05:11.200]  叫神的計劃可以透過她和撒慕爾
[00:05:11.200 --> 00:05:16.600]  來成就讓神的百姓和子民蒙恩
[00:05:16.600 --> 00:05:18.280]  所以今天我們在母親節的時候
[00:05:18.280 --> 00:05:20.840]  我們一起來看看哈拿
[00:05:20.840 --> 00:05:22.960]  再一次來向她學習
[00:05:22.960 --> 00:05:26.400]  也體認母親的偉大
[00:05:26.400 --> 00:05:29.480]  確認母親重要的職份
[00:05:29.480 --> 00:05:31.720]  同時間也感謝神一次
[00:05:31.720 --> 00:05:37.000]  母親給我們這個角色和給我們有的生命
[00:05:37.000 --> 00:05:41.480]  以致可以為神傳遞生命
[00:05:41.480 --> 00:05:45.360]  為什麼我們叫哈拿是一個好母親呢?
[00:05:45.360 --> 00:05:46.400]  我們怎樣學習她呢?
[00:05:46.400 --> 00:05:47.840]  第一我們看到
[00:05:47.840 --> 00:05:50.560]  像哈拿這位母親
[00:05:50.560 --> 00:05:53.440]  她是一位禱告的母親
[00:05:53.440 --> 00:05:57.000]  所以巴不得我們成為一個禱告的人
[00:05:57.000 --> 00:06:00.640]  在母親來說我們成為一個禱告的母親
[00:06:00.640 --> 00:06:04.920]  哈拿很出名的就是她的祈禱
[00:06:04.920 --> 00:06:08.160]  在撒慕爾記一開始第一章
[00:06:08.160 --> 00:06:12.040]  我們可以看一下經文的記載
[00:06:12.040 --> 00:06:16.400]  我們一起讀出這幾節的聖經
[00:06:16.400 --> 00:06:18.200]  請大家同聲讀出
[00:06:18.200 --> 00:06:20.360]  哈拿心裡愁苦
[00:06:20.360 --> 00:06:22.760]  就痛痛地哭泣
[00:06:22.760 --> 00:06:24.520]  祈禱耶和華
[00:06:24.520 --> 00:06:27.840]  她願說萬鈞之耶和華
[00:06:27.840 --> 00:06:30.600]  你讓誰過彼壘的苦情
[00:06:30.600 --> 00:06:32.840]  眷念不忘彼壘
[00:06:32.840 --> 00:06:34.400]  賜我一個兒子
[00:06:34.400 --> 00:06:37.840]  我必使他終身歸與耶和華
[00:06:37.840 --> 00:06:40.920]  不用剃頭刀剃他的頭
[00:06:40.920 --> 00:06:42.680]  所以這裡我們看到
[00:06:42.680 --> 00:06:44.480]  祈禱
[00:06:44.480 --> 00:06:45.600]  許願
[00:06:45.600 --> 00:06:49.160]  這個許願特別在哈拿的情況是這樣
[00:06:49.160 --> 00:06:50.800]  她求神賜給她一個兒子
[00:06:50.800 --> 00:06:52.600]  因為她沒有生育
[00:06:52.600 --> 00:06:54.520]  如果有賜給我這個兒子
[00:06:54.520 --> 00:06:56.840]  我一定奉獻給你
[00:06:56.840 --> 00:06:58.840]  成為拿西爾人
[00:06:58.840 --> 00:07:01.960]  用剃頭刀剃她的意思就是
[00:07:01.960 --> 00:07:06.560]  拿西爾人分別出來侍奉上帝
[00:07:06.560 --> 00:07:09.040]  十二節我們繼續讀
[00:07:09.040 --> 00:07:13.840]  哈拿在耶和華面前不住地祈禱
[00:07:13.840 --> 00:07:15.920]  以利定貞看她的嘴
[00:07:15.920 --> 00:07:19.360]  原來哈拿心中脈搏
[00:07:19.360 --> 00:07:21.320]  止動嘴唇不出聲音
[00:07:21.320 --> 00:07:24.320]  因此以利以為她喝醉了
[00:07:24.320 --> 00:07:26.400]  以利對她說
[00:07:26.400 --> 00:07:27.880]  你要醉到什麼時候
[00:07:27.880 --> 00:07:30.280]  你不應該喝酒
[00:07:30.280 --> 00:07:31.480]  我們再看見
[00:07:31.480 --> 00:07:32.360]  上兩節
[00:07:32.360 --> 00:07:33.320]  十節十一節
[00:07:33.320 --> 00:07:34.280]  祈禱許願
[00:07:34.280 --> 00:07:35.040]  十二節
[00:07:35.040 --> 00:07:37.560]  又說不住地祈禱
[00:07:37.560 --> 00:07:38.560]  十三節
[00:07:38.560 --> 00:07:40.160]  是心中脈搏
[00:07:40.160 --> 00:07:42.840]  你看見四次形容她的禱告
[00:07:42.840 --> 00:07:45.000]  十五節再讀
[00:07:45.000 --> 00:07:46.760]  哈拿回答說
[00:07:46.760 --> 00:07:47.520]  主啊
[00:07:47.520 --> 00:07:48.480]  不是這樣
[00:07:48.480 --> 00:07:51.600]  我是心裡受苦的苦人
[00:07:51.600 --> 00:07:54.240]  清酒濃酒都不喝
[00:07:54.240 --> 00:07:56.920]  但在耶和華面前
[00:07:56.920 --> 00:08:00.160]  傾心討耳
[00:08:00.160 --> 00:08:01.720]  就是指道祈禱
[00:08:01.720 --> 00:08:03.320]  所以幾節聖經裡面
[00:08:03.320 --> 00:08:05.840]  差不多每一節都提到祈禱
[00:08:05.840 --> 00:08:07.320]  不住地祈禱
[00:08:07.320 --> 00:08:09.480]  然後傾心討耳祈禱
[00:08:09.480 --> 00:08:11.240]  心中脈搏
[00:08:11.240 --> 00:08:13.320]  我們跳一跳第二章
[00:08:13.320 --> 00:08:16.840]  今天我們的宣召經文有提到
[00:08:16.840 --> 00:08:20.280]  我們來看第二章第一節
[00:08:20.280 --> 00:08:21.120]  請讀
[00:08:21.120 --> 00:08:23.040]  哈拿禱告說
[00:08:23.040 --> 00:08:25.960]  我的心因耶和華快樂
[00:08:25.960 --> 00:08:28.960]  我的國因耶和華高舉
[00:08:28.960 --> 00:08:31.760]  我的口向囚敵張開
[00:08:31.760 --> 00:08:35.760]  我因耶和華有恩歡欣
[00:08:35.760 --> 00:08:37.360]  如果時間有的話
[00:08:37.360 --> 00:08:38.080]  一邊讀下去
[00:08:38.080 --> 00:08:40.280]  你會知道這是一個祈禱文
[00:08:40.280 --> 00:08:41.080]  最開始它說
[00:08:41.080 --> 00:08:43.760]  哈拿禱告說
[00:08:43.760 --> 00:08:46.600]  所以這是一個很長的祈禱文
[00:08:46.600 --> 00:08:49.800]  所以你看見從第一章到第二章
[00:08:49.800 --> 00:08:54.000]  都是充滿著哈拿祈禱的一些形容
[00:08:54.000 --> 00:08:58.400]  也是哈拿祈禱的一些內容
[00:08:58.400 --> 00:09:00.520]  所以我們看見
[00:09:00.520 --> 00:09:06.000]  知道哈拿一直沒有辦法有生養
[00:09:06.000 --> 00:09:08.440]  所以他禱告神
[00:09:08.440 --> 00:09:11.200]  然後將他內心的需要
[00:09:11.200 --> 00:09:13.560]  不住地禱告
[00:09:13.560 --> 00:09:15.320]  去到神的殿裡面
[00:09:15.320 --> 00:09:20.240]  去獻上祂的祭許願禱告
[00:09:20.240 --> 00:09:22.080]  甚至在那裡不走
[00:09:22.080 --> 00:09:23.560]  一邊祈禱
[00:09:23.560 --> 00:09:24.720]  又怕吵著其他人
[00:09:24.720 --> 00:09:27.280]  所以只是默禱
[00:09:27.280 --> 00:09:30.000]  才以為他喝醉了
[00:09:30.000 --> 00:09:31.320]  還在那裡
[00:09:31.320 --> 00:09:33.360]  好像有很多苦情
[00:09:33.360 --> 00:09:34.720]  又在那裡輾轉反側
[00:09:34.720 --> 00:09:37.320]  不斷地搖頭嘆息
[00:09:37.320 --> 00:09:39.680]  然後心中禱告
[00:09:39.680 --> 00:09:43.000]  嘴唇不斷地在那裡動
[00:09:43.000 --> 00:09:44.600]  究竟是不是喝醉了呢?
[00:09:44.600 --> 00:09:46.920]  不是 原來他是不斷地默禱
[00:09:46.920 --> 00:09:48.160]  不住地禱告
[00:09:48.160 --> 00:09:50.880]  傾心吐耳的祈禱
[00:09:50.880 --> 00:09:52.960]  結果神真的聽他的禱告
[00:09:52.960 --> 00:09:54.360]  所以大家有時間回去看看
[00:09:54.360 --> 00:09:58.080]  今天沒那麼多時間讀完第一章全章
[00:09:58.080 --> 00:10:02.160]  我們見到後來神就垂聽他的祈禱
[00:10:02.160 --> 00:10:04.280]  紀念他的苦情
[00:10:04.280 --> 00:10:07.080]  也賞賜恩典在他身上
[00:10:07.080 --> 00:10:08.680]  賜他一個兒子
[00:10:08.680 --> 00:10:10.600]  這個兒子是誰?
[00:10:10.600 --> 00:10:12.160]  是撒姆爾
[00:10:12.160 --> 00:10:14.800]  撒姆爾是什麼意思?
[00:10:14.800 --> 00:10:16.800]  這個名字
[00:10:16.800 --> 00:10:19.840]  我們Isaac長老
[00:10:19.840 --> 00:10:21.240]  Shirley的兒子叫Samuel
[00:10:21.240 --> 00:10:24.560]  知道撒姆爾的名字是什麼意思嗎?
[00:10:24.560 --> 00:10:25.720]  你改的時候
[00:10:25.720 --> 00:10:29.120]  我會想過怎樣去改Samuel
[00:10:29.120 --> 00:10:30.160]  Samuel這個字
[00:10:30.160 --> 00:10:31.280]  撒姆爾
[00:10:31.280 --> 00:10:32.400]  這個希伯林文化
[00:10:32.400 --> 00:10:36.000]  其實就是神聽見
[00:10:36.000 --> 00:10:42.600]  那個英文算法也有些顯示
[00:10:42.600 --> 00:10:46.720]  逢有EL尾的就是Elohim
[00:10:46.720 --> 00:10:48.480]  L就是神
[00:10:48.480 --> 00:10:50.840]  所以Samuel這個字
[00:10:50.840 --> 00:10:55.040]  就是指到神聽見
[00:10:55.040 --> 00:10:59.360]  所以在第一章的經文裏面
[00:10:59.360 --> 00:10:59.760]  它說
[00:10:59.760 --> 00:11:01.080]  「給他起名叫撒姆爾
[00:11:01.080 --> 00:11:02.240]  聖經解釋說
[00:11:02.240 --> 00:11:05.360]  『這是我從耶和華那裏求來的』」
[00:11:05.360 --> 00:11:07.400]  所以是這個意思
[00:11:07.400 --> 00:11:08.280]  所以它說
[00:11:08.280 --> 00:11:09.400]  神聽見我的祈禱
[00:11:09.400 --> 00:11:13.520]  因為我的祈禱向神求
[00:11:13.520 --> 00:11:16.600]  這個兒子是在神那裏求來的
[00:11:16.600 --> 00:11:19.280]  求回來的
[00:11:19.280 --> 00:11:20.080]  所以感謝神
[00:11:20.080 --> 00:11:23.880]  我們看見這是上帝的恩典
[00:11:23.880 --> 00:11:28.720]  生命真是在乎神的賞賜
[00:11:28.720 --> 00:11:34.920]  我們相信祂祈禱令祂懷孕
[00:11:34.920 --> 00:11:38.320]  我相信也是祂祈禱
[00:11:38.320 --> 00:11:41.840]  讓祂能夠成為一個稱職的母親
[00:11:41.840 --> 00:11:43.640]  所以祂不斷的禱告
[00:11:43.640 --> 00:11:46.760]  這是哈拿的一個特點
[00:11:46.760 --> 00:11:48.000]  也是長存的
[00:11:48.000 --> 00:11:50.080]  今天我們每一位都可以學習
[00:11:50.080 --> 00:11:51.880]  成為一個禱告的母親
[00:11:51.880 --> 00:11:54.160]  成為一個禱告的人
[00:11:54.160 --> 00:11:57.040]  我相信祂一定求神幫助他
[00:11:57.040 --> 00:11:58.920]  怎樣能夠達成他的心願
[00:11:58.920 --> 00:12:01.080]  不單止有了這個兒子
[00:12:01.080 --> 00:12:02.160]  更加達成他的心願
[00:12:02.160 --> 00:12:05.560]  好讓他能夠成為一個拿世議人
[00:12:05.560 --> 00:12:08.960]  然後去到神的殿當中去侍奉他
[00:12:08.960 --> 00:12:11.800]  所以我們相信每一個母親
[00:12:11.800 --> 00:12:14.440]  我們其實特別第一個生的時候
[00:12:14.440 --> 00:12:16.840]  真的不懂得做母親的話
[00:12:16.840 --> 00:12:18.160]  上一代更加
[00:12:18.160 --> 00:12:21.280]  哪有堂上 哪有書看
[00:12:21.280 --> 00:12:23.080]  我們這一代可能好一點
[00:12:23.080 --> 00:12:24.200]  多了很多研究
[00:12:24.200 --> 00:12:26.600]  很多家庭的婚姻研究
[00:12:26.600 --> 00:12:28.000]  有機會上堂
[00:12:28.000 --> 00:12:29.520]  做婚前輔導
[00:12:29.520 --> 00:12:31.000]  婚姻輔導
[00:12:31.000 --> 00:12:38.680]  或者做母親的講座去學習
[00:12:38.680 --> 00:12:41.400]  但其實我們每一個人都未試過
[00:12:41.400 --> 00:12:42.320]  特別母親們
[00:12:42.320 --> 00:12:43.680]  第一次做母親
[00:12:43.680 --> 00:12:46.080]  昨天我們分享了很多媽媽
[00:12:46.080 --> 00:12:48.000]  第一次做媽媽 第一胎
[00:12:48.000 --> 00:12:50.120]  特別不容易
[00:12:50.120 --> 00:12:51.720]  師母都跟我說
[00:12:51.720 --> 00:12:53.760]  其實都是神的恩典
[00:12:53.760 --> 00:12:55.480]  我們每一個人做過母親的
[00:12:55.480 --> 00:12:57.840]  都是神幫助我們做一個母親
[00:12:57.840 --> 00:13:00.160]  做一個好的母親
[00:13:00.160 --> 00:13:02.240]  所以的確在過往
[00:13:02.240 --> 00:13:05.520]  可能有機會慢慢碰碰撞撞
[00:13:05.520 --> 00:13:08.400]  有些事重新做可能不是這樣做
[00:13:08.400 --> 00:13:10.360]  但無論如何我們知道
[00:13:10.360 --> 00:13:13.880]  在整個過程裏是神的恩典
[00:13:13.880 --> 00:13:16.280]  但最重要的是
[00:13:16.280 --> 00:13:17.400]  過了不能說
[00:13:17.400 --> 00:13:18.840]  現在做母親的
[00:13:18.840 --> 00:13:20.520]  或者我們繼續做母親的
[00:13:20.520 --> 00:13:23.160]  或者將來就來做母親的
[00:13:23.160 --> 00:13:24.440]  如果在線上
[00:13:24.440 --> 00:13:26.000]  我們有些弟兄姊妹
[00:13:26.000 --> 00:13:26.920]  就來做母親
[00:13:26.920 --> 00:13:29.920]  或者剛剛開始做母親的
[00:13:29.920 --> 00:13:33.880]  我們記得向其他的母親學習
[00:13:33.880 --> 00:13:36.440]  亦特別向哈拿來學習
[00:13:36.440 --> 00:13:38.960]  就是做一個禱告的母親
[00:13:38.960 --> 00:13:40.000]  因為我們知道
[00:13:40.000 --> 00:13:43.040]  禱告不只是生命
[00:13:43.040 --> 00:13:45.400]  禱告是帶來幫助
[00:13:45.400 --> 00:13:46.280]  在哈拿的禱告
[00:13:46.280 --> 00:13:48.160]  它說:我的心因爺和華快樂
[00:13:48.160 --> 00:13:51.920]  我的國因爺和華高舉
[00:13:51.920 --> 00:13:54.760]  我的口向仇敵張開
[00:13:54.760 --> 00:13:57.040]  我的因爺和華的救恩奉恩
[00:13:57.040 --> 00:13:59.200]  這代表他有一種宣告的德性
[00:13:59.200 --> 00:14:01.120]  因為神是那位德性的主
[00:14:01.120 --> 00:14:02.360]  勝過仇敵
[00:14:02.360 --> 00:14:03.920]  我們面對這個世界
[00:14:03.920 --> 00:14:07.360]  我們不單止是一個
[00:14:07.360 --> 00:14:11.120]  他本身的兒女的罪性
[00:14:11.120 --> 00:14:12.320]  他的反叛
[00:14:12.320 --> 00:14:13.520]  他的罪性
[00:14:13.520 --> 00:14:14.600]  跟我們一樣
[00:14:14.600 --> 00:14:16.160]  充滿罪性
[00:14:16.160 --> 00:14:17.360]  更加我們發覺
[00:14:17.360 --> 00:14:19.920]  這個世界有很多的宣言
[00:14:19.920 --> 00:14:22.160]  很多的錯誤的道德
[00:14:22.160 --> 00:14:23.240]  就好像當時的
[00:14:23.240 --> 00:14:26.080]  這個事實時代的黑暗期一樣
[00:14:26.080 --> 00:14:27.520]  所以我相信
[00:14:27.520 --> 00:14:30.880]  哈拿真的用禱告
[00:14:30.880 --> 00:14:33.320]  來為撒姆爾祈禱
[00:14:33.320 --> 00:14:36.080]  讓他能夠分別出來
[00:14:36.080 --> 00:14:38.960]  在黑暗時代裏面的一個明燈
[00:14:38.960 --> 00:14:43.200]  以致他能夠產生屬靈的影響
[00:14:43.200 --> 00:14:44.800]  因為主是那位德性的主
[00:14:44.800 --> 00:14:48.800]  我們必須要依靠上帝的能力
[00:14:48.800 --> 00:14:50.200]  去勝過仇敵
[00:14:50.200 --> 00:14:53.960]  我們不單止見到肉身的潮流
[00:14:53.960 --> 00:14:55.720]  文化周圍的影響
[00:14:55.720 --> 00:14:59.360]  背後是空中掌權者的魔君
[00:14:59.360 --> 00:15:02.000]  我們看見在美國的社會裏面
[00:15:02.000 --> 00:15:06.320]  特別在很多的文化背後
[00:15:06.320 --> 00:15:08.120]  有魔鬼的勢力
[00:15:08.120 --> 00:15:11.000]  罪惡黑暗的影響
[00:15:11.000 --> 00:15:13.440]  我們不單止美國周圍
[00:15:13.440 --> 00:15:16.880]  很多的歐洲東南亞國家一樣
[00:15:16.880 --> 00:15:21.520]  因為全世界都臥在那惡者手裏
[00:15:21.520 --> 00:15:23.160]  所以我們必須要用禱告
[00:15:23.160 --> 00:15:25.080]  來維護我們的兒女
[00:15:25.080 --> 00:15:27.160]  打屬靈的征戰
[00:15:27.160 --> 00:15:28.360]  我們在主學
[00:15:28.360 --> 00:15:29.920]  現在天怒黑之歌
[00:15:29.920 --> 00:15:32.120]  我們知道這是一個屬靈的征戰
[00:15:32.120 --> 00:15:33.640]  不單止是走一條路
[00:15:33.640 --> 00:15:37.280]  而是走一條征戰的路
[00:15:37.280 --> 00:15:38.080]  我們感謝神
[00:15:38.080 --> 00:15:40.680]  有很多偉大的母親們
[00:15:40.680 --> 00:15:42.440]  他們用這個榜樣
[00:15:42.440 --> 00:15:45.200]  成為我們學校的對象
[00:15:45.200 --> 00:15:47.880]  正如偉大的報道家
[00:15:47.880 --> 00:15:50.240]  牧師衛斯理約翰
[00:15:50.240 --> 00:15:53.640]  和他的兄弟查理斯約翰
[00:15:53.640 --> 00:15:56.400]  一位很出名的聖詩作者
[00:15:56.400 --> 00:15:59.640]  他說媽媽在當時的時代
[00:15:59.640 --> 00:16:03.520]  在19世紀的時代初期
[00:16:03.520 --> 00:16:07.040]  有19個小孩
[00:16:07.040 --> 00:16:12.720]  你想想如果由當時17歲開始生
[00:16:12.720 --> 00:16:15.760]  就算每年生一個也差不多40歲
[00:16:15.760 --> 00:16:19.800]  不斷生19個
[00:16:19.800 --> 00:16:21.840]  當然在過程裏面
[00:16:21.840 --> 00:16:23.320]  因為有些養不大
[00:16:23.320 --> 00:16:27.720]  因為當時衛生環境戰亂等等
[00:16:27.720 --> 00:16:30.640]  其中七個都死了
[00:16:30.640 --> 00:16:32.040]  也很可惜
[00:16:32.040 --> 00:16:34.360]  這是那個時代
[00:16:34.360 --> 00:16:36.440]  如果今天疫情爆發
[00:16:36.440 --> 00:16:37.320]  我們知道
[00:16:37.320 --> 00:16:38.720]  可能如果沒有藥物
[00:16:38.720 --> 00:16:39.320]  沒有醫療
[00:16:39.320 --> 00:16:40.440]  沒有學生
[00:16:40.440 --> 00:16:42.000]  你會看到周圍不同的國家
[00:16:42.000 --> 00:16:43.960]  你會看到各種的情況
[00:16:43.960 --> 00:16:45.880]  就好像當年
[00:16:45.880 --> 00:16:47.920]  這些醫藥不足
[00:16:47.920 --> 00:16:50.680]  落後環境的那種征戰
[00:16:50.680 --> 00:16:52.680]  所以當時的母親更難做
[00:16:52.680 --> 00:16:56.680]  看見子女比自己早離開世界
[00:16:56.680 --> 00:16:59.000]  我相信是很難過的
[00:16:59.000 --> 00:17:03.880]  但是這位寶貴的約翰母親
[00:17:03.880 --> 00:17:10.120]  她每一天都為她的兒女禱告
[00:17:10.120 --> 00:17:13.400]  她把握著做母親的機會
[00:17:13.400 --> 00:17:16.560]  把握著神給她做母親的積分
[00:17:16.560 --> 00:17:19.600]  來不斷為她的子女祈禱
[00:17:19.600 --> 00:17:22.720]  每一天屈膝禱告
[00:17:22.720 --> 00:17:25.680]  感謝著她的禱告沒有落空
[00:17:25.680 --> 00:17:28.680]  神保守她的子女
[00:17:28.680 --> 00:17:32.760]  更加興起了非常重要
[00:17:32.760 --> 00:17:34.240]  在教會歷史裏面的
[00:17:34.240 --> 00:17:36.120]  衛斯理約翰牧師
[00:17:36.120 --> 00:17:46.440]  和George Charles Wesley
[00:17:46.440 --> 00:17:47.520]  同樣我們都熟悉
[00:17:47.520 --> 00:17:49.400]  再早期一點的奧古斯丁
[00:17:49.400 --> 00:17:53.840]  在神學家的著作裏一定少不了他
[00:17:53.840 --> 00:17:56.280]  也是一位很出色的牧師
[00:17:56.280 --> 00:17:58.120]  他年輕的時候放蕩不羈
[00:17:58.120 --> 00:18:00.960]  他的母親是一位很敬虔的母親
[00:18:00.960 --> 00:18:05.320]  看見他的兒子非常過著放蕩的生活
[00:18:05.320 --> 00:18:07.760]  所以他很切地禱告
[00:18:07.760 --> 00:18:10.760]  求神奪回他的心
[00:18:10.760 --> 00:18:13.720]  讓這個兒子能夠回轉歸向神
[00:18:13.720 --> 00:18:15.720]  所以大家可能聽過他的見證
[00:18:15.720 --> 00:18:17.280]  他偶然之間
[00:18:17.280 --> 00:18:20.880]  神感動他讀了《羅馬書》十三章
[00:18:20.880 --> 00:18:25.640]  結果來到很重的指責他心裏面的罪
[00:18:25.640 --> 00:18:28.280]  他就悔改歸向上帝
[00:18:28.280 --> 00:18:30.800]  結果人生有一個很大的逆轉
[00:18:30.800 --> 00:18:32.080]  從放蕩不羈的
[00:18:32.080 --> 00:18:36.280]  成為一個敬虔的牧師和學者
[00:18:36.280 --> 00:18:38.240]  在早期的教會裏面
[00:18:38.240 --> 00:18:43.320]  可以說是奠定了基督教的基礎
[00:18:43.320 --> 00:18:46.360]  我們看見他不是自然的
[00:18:46.360 --> 00:18:48.280]  就會帶他回教會
[00:18:48.280 --> 00:18:51.400]  甚至父母是基督徒
