
[00:00:00.000 --> 00:00:05.600]  我們活在這個世界是一個自以為是的世界
[00:10:52.600 --> 00:10:56.600]  什麼是「你們願意人怎樣待你們」呢?
[00:10:56.600 --> 00:11:00.600]  這種願意是從想像開始的
[00:11:00.600 --> 00:11:02.600]  不是觀察的
[00:11:02.600 --> 00:11:04.600]  你想人怎樣對待你呢?
[00:11:04.600 --> 00:11:07.600]  想而已,你看不到的
[00:11:07.600 --> 00:11:09.600]  你可能從來沒有經驗過
[00:11:09.600 --> 00:11:11.600]  可能你從來沒有人是這樣對待你的
[00:11:11.600 --> 00:11:16.600]  不過你先想想「你願意人怎樣對待你」,你要先有這種想像
[00:11:16.600 --> 00:11:20.600]  若你沒有了想像力,你便做不到
[00:11:20.600 --> 00:11:28.600]  若你對於其他人怎樣對待你已經沒有盼望,沒有希望
[00:11:28.600 --> 00:11:30.600]  你也做不到耶穌要你做的事
[00:11:30.600 --> 00:11:32.600]  你首先要有想像
[00:11:32.600 --> 00:11:34.600]  你要想想「你想人怎樣對待你」
[00:11:34.600 --> 00:11:38.600]  你一定曾經有過一種這樣的期望
[00:11:38.600 --> 00:11:44.600]  若你現在沒有了,可能是因為太多失望或絕望
[00:11:44.600 --> 00:11:46.600]  「沒有人會這樣對待我」
[00:11:46.600 --> 00:11:48.600]  你放棄了這種想法
[00:11:48.600 --> 00:11:51.600]  耶穌要你重新想想
[00:11:51.600 --> 00:11:54.600]  「你願意人怎樣對待你」
[00:11:54.600 --> 00:11:56.600]  你想想,你想人怎樣對待你呢?
[00:11:56.600 --> 00:11:59.600]  簡單來說,人人都想人對他好的
[00:11:59.600 --> 00:12:03.600]  沒有人說「我被虐狂,我想人對我差」
[00:12:03.600 --> 00:12:09.600]  我們都是希望別人對我們好,來欣賞我們
[00:12:09.600 --> 00:12:14.600]  來讚賞我們,來關心我們
[00:12:14.600 --> 00:12:19.600]  在我們做得不好的時候,忘記我們做得不好的事
[00:12:19.600 --> 00:12:22.600]  在我們做錯事的時候,原諒我們
[00:12:22.600 --> 00:12:27.600]  正常來說,我們都是希望別人這樣對待我們
[00:12:27.600 --> 00:12:30.600]  若我們還有這種盼望的時候
[00:12:30.600 --> 00:12:35.600]  耶穌便說「好,對了,你這樣對待別人」
[00:12:35.600 --> 00:12:41.600]  你這樣對待別人,希望別人仍然處於模仿的階段
[00:12:41.600 --> 00:12:44.600]  他便這樣對待你
[00:12:44.600 --> 00:12:48.600]  總是要有些人開始放棄了模仿
[00:12:48.600 --> 00:12:51.600]  而從一個理想出發
[00:12:51.600 --> 00:12:56.600]  從一個期望,從一個盼望出發對待別人
[00:12:56.600 --> 00:12:59.600]  這個世界才有機會改變
[00:12:59.600 --> 00:13:02.600]  耶穌希望我們這樣去做
[00:13:02.600 --> 00:13:06.600]  我們慢慢放下那些觀察
[00:13:06.600 --> 00:13:08.600]  無論你觀察力有多好
[00:13:08.600 --> 00:13:12.600]  或者放棄那些回憶,無論你記性有多好
[00:13:12.600 --> 00:13:14.600]  忘記那些東西,不要想了
[00:13:14.600 --> 00:13:16.600]  你想想你希望甚麼
[00:13:16.600 --> 00:13:18.600]  你希望這個人怎樣對待你
[00:13:18.600 --> 00:13:22.600]  你要懷著這個希望,然後這樣對待他
[00:13:22.600 --> 00:13:25.600]  當然,是否他一定會對你好呢?
[00:13:25.600 --> 00:13:28.600]  不一定,但至少你會開始這樣做
[00:13:28.600 --> 00:13:31.600]  你很想有個人送生日禮物給你
[00:13:31.600 --> 00:13:34.600]  你就記住他生日先送給他
[00:13:34.600 --> 00:13:37.600]  可能他會送給你,可能不會
[00:13:37.600 --> 00:13:40.600]  不會繼續送,送到有一天他真的不好意思
[00:13:40.600 --> 00:13:43.600]  如果他還是中國人,他仍然懂得禮尚往來
[00:13:43.600 --> 00:13:46.600]  他也會覺得收你那麼多禮物,沒理由不送給你
[00:13:46.600 --> 00:13:49.600]  這樣便可以,有機會得到這東西
[00:13:49.600 --> 00:13:55.600]  我們是要學習從一個理想出發
[00:13:55.600 --> 00:13:59.600]  很難做的,我們都是很低層次的
[00:13:59.600 --> 00:14:01.600]  我們都是懂得模仿,有沒有人這樣做
[00:14:01.600 --> 00:14:04.600]  我們可以模仿一下呢?
[00:14:04.600 --> 00:14:08.600]  有的,因為神就是這樣做
[00:14:08.600 --> 00:14:12.600]  神對待我們的方式
[00:14:12.600 --> 00:14:16.600]  不是從觀察和記憶開始
[00:14:16.600 --> 00:14:18.600]  如果是,我們便會滅亡
[00:14:18.600 --> 00:14:20.600]  因為神想起我們的罪
[00:14:20.600 --> 00:14:23.600]  我們得罪神的事
[00:14:23.600 --> 00:14:27.600]  神要想起,我們便沒有一個人站立得住
[00:14:27.600 --> 00:14:31.600]  甚至以色列人,神也不是這樣對待他們
[00:14:31.600 --> 00:14:33.600]  如果神是數著以色列人的罪惡
[00:14:33.600 --> 00:14:36.600]  神早就毀滅他們
[00:14:36.600 --> 00:14:40.600]  但神是從一個期望出發的
[00:14:40.600 --> 00:14:44.600]  神對以色列人是希望他們回轉
[00:14:44.600 --> 00:14:48.600]  希望他們願意聽話,希望他們順服
[00:14:48.600 --> 00:14:51.600]  所以神對他們好了,神給他們機會
[00:14:51.600 --> 00:14:56.600]  容忍他們,找先知不斷提醒他們
[00:14:56.600 --> 00:14:58.600]  神是從一個希望出發的
[00:14:58.600 --> 00:15:01.600]  這樣對待以色列人
[00:15:01.600 --> 00:15:05.600]  耶穌來這個世界也是從這種希望出發
[00:15:05.600 --> 00:15:07.600]  聖經說,耶穌來這個世界
[00:15:07.600 --> 00:15:09.600]  我們死的時候,我們還是罪人
[00:15:09.600 --> 00:15:12.600]  羅馬書說,神的愛在此就顯明了
[00:15:12.600 --> 00:15:14.600]  當我們還是罪人的時候
[00:15:14.600 --> 00:15:16.600]  所以耶穌來這個世界
[00:15:16.600 --> 00:15:19.600]  不是來觀察我們怎樣對待祂
[00:15:19.600 --> 00:15:22.600]  如果是的話,這個世界是拒絕祂的
[00:15:22.600 --> 00:15:24.600]  這個世界將耶穌釘在十字架上
[00:15:24.600 --> 00:15:26.600]  所以祂應該毀滅這個世界
[00:15:26.600 --> 00:15:28.600]  但耶穌不是這樣的
[00:15:28.600 --> 00:15:30.600]  耶穌是有一種盼望
[00:15:30.600 --> 00:15:34.600]  這種盼望就是人類始終會回轉
[00:15:34.600 --> 00:15:37.600]  人類始終會認識祂
[00:15:37.600 --> 00:15:41.600]  並且願意歸向祂,順服祂
[00:15:41.600 --> 00:15:44.600]  帶著這個盼望,耶穌死在十字架上
[00:15:44.600 --> 00:15:46.600]  帶著這個盼望,耶穌從死裡復活
[00:15:46.600 --> 00:15:49.600]  並且將使命交給教會
[00:15:49.600 --> 00:15:53.600]  就是耶穌仍然希望這個世界歸向祂
[00:15:53.600 --> 00:15:56.600]  所以耶穌繼續忍耐,繼續等候
[00:15:56.600 --> 00:15:59.600]  因為聖經說,神願意萬人得救
[00:15:59.600 --> 00:16:01.600]  不願意一人沉淪
[00:16:01.600 --> 00:16:04.600]  神是忍著祂這個願望
[00:16:04.600 --> 00:16:07.600]  所以祂今天這樣對待這個世界
[00:16:07.600 --> 00:16:11.600]  所以這個不是沒有人做過的事
[00:16:11.600 --> 00:16:15.600]  如果我們說,我們是耶穌基督的門徒
[00:16:15.600 --> 00:16:18.600]  我們是跟從耶穌基督的人
[00:16:18.600 --> 00:16:21.600]  我們學習耶穌的榜樣
[00:16:21.600 --> 00:16:24.600]  我們就學習這種待人的方法
[00:16:24.600 --> 00:16:27.600]  就是我們從一個理想
[00:16:27.600 --> 00:16:30.600]  從一個期望出發去對待人
[00:16:30.600 --> 00:16:33.600]  我們不是記住這個人怎樣對待我
[00:16:33.600 --> 00:16:37.600]  不是記住,不是觀察這個人以前對我的事
[00:16:37.600 --> 00:16:39.600]  或者記住他以前對我的壞事
[00:16:39.600 --> 00:16:41.600]  而是我們有一種希望
[00:16:41.600 --> 00:16:43.600]  我們希望這個人怎樣對待我
[00:16:43.600 --> 00:16:45.600]  我首先這樣對待他
[00:16:45.600 --> 00:16:48.600]  這個是耶穌給我們的榜樣
[00:16:48.600 --> 00:16:51.600]  耶穌給我們的教導
[00:16:51.600 --> 00:16:54.600]  不過當我們這樣想的時候
[00:16:54.600 --> 00:16:56.600]  我們就想到兩個問題
[00:16:56.600 --> 00:16:58.600]  第一個問題
[00:16:58.600 --> 00:17:01.600]  就是說,別人對我壞,我對他好
[00:17:01.600 --> 00:17:02.600]  很簡單的
[00:17:02.600 --> 00:17:04.600]  很吃虧
[00:17:04.600 --> 00:17:06.600]  每個人對我壞,我都對他好
[00:17:06.600 --> 00:17:08.600]  那我就很吃虧
[00:17:08.600 --> 00:17:10.600]  沒有好處,不太通
[00:17:10.600 --> 00:17:12.600]  第二個我們想到的問題
[00:17:12.600 --> 00:17:15.600]  如果別人對我壞,我都要對他好
[00:17:15.600 --> 00:17:17.600]  那很不公道
[00:17:17.600 --> 00:17:20.600]  他真的壞,我為何要對他那麼好
[00:17:20.600 --> 00:17:22.600]  那不是很公平
[00:17:22.600 --> 00:17:25.600]  那耶穌就回答這兩個問題
[00:17:25.600 --> 00:17:27.600]  第32節開始
[00:17:27.600 --> 00:17:29.600]  就回答第一個問題
[00:17:29.600 --> 00:17:31.600]  著數的問題
[00:17:31.600 --> 00:17:36.600]  如果我們用一種以牙還牙的方法
[00:17:36.600 --> 00:17:38.600]  別人對我怎樣,我怎樣對他
[00:17:38.600 --> 00:17:40.600]  耶穌說,有什麼可酬謝呢?
[00:17:40.600 --> 00:17:43.600]  耶穌說了三次,有什麼可酬謝呢?
[00:17:43.600 --> 00:17:45.600]  有什麼著數呢?
[00:17:45.600 --> 00:17:47.600]  壞人都是這樣
[00:17:47.600 --> 00:17:49.600]  結果他也是壞人,是罪人
[00:17:49.600 --> 00:17:52.600]  有什麼可酬謝呢?
[00:17:52.600 --> 00:17:55.600]  如果我們是以牙還牙
[00:17:55.600 --> 00:17:57.600]  以眼還眼的話
[00:17:57.600 --> 00:17:59.600]  我們以為很著數嗎?
[00:17:59.600 --> 00:18:01.600]  有什麼著數呢?
[00:18:01.600 --> 00:18:03.600]  別人送一份生日禮物給你
[00:18:03.600 --> 00:18:05.600]  你又送一份生日禮物給他
[00:18:05.600 --> 00:18:07.600]  最多是打和
[00:18:07.600 --> 00:18:13.600]  我們說,禮尚往來
[00:18:13.600 --> 00:18:15.600]  新年你收到五盒餅
[00:18:15.600 --> 00:18:17.600]  你就送五盒餅給別人
[00:18:17.600 --> 00:18:20.600]  都是打和,是便宜了超級市場
[00:18:20.600 --> 00:18:22.600]  你有什麼著數呢?
[00:18:22.600 --> 00:18:24.600]  你送這麼多出來,又拿這麼多
[00:18:24.600 --> 00:18:25.600]  沒有著數的
[00:18:25.600 --> 00:18:27.600]  而且當我們想起
[00:18:27.600 --> 00:18:31.600]  我們是照別人對我們的方法去對待他
[00:18:31.600 --> 00:18:34.600]  我們很多時候只記得別人對我們不好
[00:18:34.600 --> 00:18:36.600]  我們剛才提過
[00:18:36.600 --> 00:18:39.600]  最後就是以暴易暴
[00:18:39.600 --> 00:18:41.600]  最後就是玉石俱焚
[00:18:41.600 --> 00:18:43.600]  什麼都被毀滅
[00:18:43.600 --> 00:18:45.600]  有什麼著數呢?
[00:18:45.600 --> 00:18:47.600]  如果你留意新聞,你看中東
[00:18:47.600 --> 00:18:49.600]  打來打去
[00:18:49.600 --> 00:18:50.600]  有什麼著數呢?
[00:18:50.600 --> 00:18:52.600]  全部都爛了
[00:18:52.600 --> 00:18:53.600]  全部都散了
[00:18:53.600 --> 00:18:56.600]  當然你都不敢去敘利亞看
[00:18:56.600 --> 00:18:57.600]  你看新聞片
[00:18:57.600 --> 00:19:00.600]  你看大馬士革今天變成怎樣
[00:19:00.600 --> 00:19:02.600]  這個千年古都
[00:19:02.600 --> 00:19:08.600]  大馬士革是其中一個在世界上存在最久的城市
[00:19:08.600 --> 00:19:10.600]  而且是沒有中斷過的
[00:19:10.600 --> 00:19:12.600]  很長的時間都有人住
[00:19:12.600 --> 00:19:14.600]  現在你看我看的那些相片
[00:19:14.600 --> 00:19:15.600]  爛了,散了
[00:19:15.600 --> 00:19:17.600]  周圍都是炸彈的痕跡
[00:19:17.600 --> 00:19:19.600]  周圍都是戰爭的痕跡
[00:19:19.600 --> 00:19:21.600]  打來打去
[00:19:21.600 --> 00:19:24.600]  最後大家都是同歸於盡
[00:19:24.600 --> 00:19:26.600]  有什麼著數呢?
[00:19:26.600 --> 00:19:30.600]  現在回教徒炸巴黎
[00:19:30.600 --> 00:19:33.600]  如果我們又炸他,他又炸我們
[00:19:33.600 --> 00:19:34.600]  我們又炸他,他又炸我們
[00:19:34.600 --> 00:19:38.600]  最後如果大家還可以繼續玩下去的話
[00:19:38.600 --> 00:19:40.600]  大家都炸爛了
[00:19:40.600 --> 00:19:42.600]  沒有什麼著數
[00:19:42.600 --> 00:19:45.600]  究竟以牙還牙,以銀還銀
[00:19:45.600 --> 00:19:47.600]  人家對我們怎樣
[00:19:47.600 --> 00:19:48.600]  我們對他怎樣
[00:19:48.600 --> 00:19:49.600]  有什麼著數呢?
[00:19:49.600 --> 00:19:51.600]  其實是沒有著數的
[00:19:51.600 --> 00:19:53.600]  我們最後所有東西都是沒有了
[00:19:53.600 --> 00:19:56.600]  我們所有東西都是散了
[00:19:56.600 --> 00:19:58.600]  人家罵你一句,你罵他一句
[00:19:58.600 --> 00:20:00.600]  人家再罵你一句,你罵他一句
[00:20:00.600 --> 00:20:01.600]  最後有什麼著數呢?
[00:20:01.600 --> 00:20:03.600]  你以為好著數嗎?
[00:20:03.600 --> 00:20:04.600]  有什麼著數呢?
[00:20:04.600 --> 00:20:07.600]  一來自己很不開心,很辛苦
[00:20:07.600 --> 00:20:09.600]  二來關係破裂
[00:20:09.600 --> 00:20:11.600]  又建設不了什麼東西
[00:20:11.600 --> 00:20:13.600]  這些就是中國人所謂的
[00:20:13.600 --> 00:20:14.600]  中國人都明白的
[00:20:14.600 --> 00:20:15.600]  所以沒有什麼出路
[00:20:15.600 --> 00:20:18.600]  這些叫冤冤相報何時了
[00:20:18.600 --> 00:20:20.600]  你殺我一個人
[00:20:20.600 --> 00:20:22.600]  你看武俠片那些都是
[00:20:22.600 --> 00:20:23.600]  你殺我一個,我殺你一個
[00:20:23.600 --> 00:20:24.600]  你又殺我一個
[00:20:24.600 --> 00:20:27.600]  一代一代繼續報仇下去
[00:20:27.600 --> 00:20:30.600]  這一代為師父報仇
[00:20:30.600 --> 00:20:32.600]  他的徒弟又為師父報仇
[00:20:32.600 --> 00:20:35.600]  你死了,你的徒弟又為師父報仇
[00:20:35.600 --> 00:20:37.600]  永遠都是報仇下去
[00:20:37.600 --> 00:20:40.600]  最後就是同歸於盡
[00:20:40.600 --> 00:20:42.600]  什麼都沒有了
[00:20:42.600 --> 00:20:44.600]  什麼叫著數呢?
[00:20:44.600 --> 00:20:46.600]  如果我們好像耶穌教導那樣做
[00:20:46.600 --> 00:20:47.600]  三十五節說
[00:20:47.600 --> 00:20:49.600]  你倒要愛仇敵善待他們
[00:20:49.600 --> 00:20:51.600]  就是被人不止莫上華
[00:20:51.600 --> 00:20:53.600]  就是耶穌所說的
[00:20:53.600 --> 00:20:55.600]  你願意人怎樣待你,你怎樣待他
[00:20:55.600 --> 00:20:56.600]  這是舉些例子
[00:20:56.600 --> 00:20:58.600]  前面都是舉例子
[00:20:58.600 --> 00:21:01.600]  前面我們經常說
[00:21:01.600 --> 00:21:04.600]  別人打你這邊,讓他打那邊
[00:21:04.600 --> 00:21:06.600]  耶穌用相反的方式去說
[00:21:06.600 --> 00:21:08.600]  因為猶太人相信以牙還牙
[00:21:08.600 --> 00:21:10.600]  所以別人打你,你就打他
[00:21:10.600 --> 00:21:11.600]  別人拿你的衣服,你就拿他
[00:21:11.600 --> 00:21:13.600]  耶穌用相反的方式說
[00:21:13.600 --> 00:21:14.600]  不是用那種方式
[00:21:14.600 --> 00:21:17.600]  所以這裡三十五節提到
[00:21:17.600 --> 00:21:21.600]  如果你好像耶穌這樣對待人
[00:21:21.600 --> 00:21:22.600]  這樣對待
[00:21:22.600 --> 00:21:25.600]  從願望,從理想出發的話
[00:21:25.600 --> 00:21:28.600]  耶穌說你們的賞賜是大的
[00:21:28.600 --> 00:21:29.600]  有好處
[00:21:29.600 --> 00:21:30.600]  賞賜
[00:21:30.600 --> 00:21:32.600]  賞賜是大的
[00:21:32.600 --> 00:21:34.600]  你們也必作至高者的兒子
[00:21:34.600 --> 00:21:36.600]  因為他因待難忘恩和作惡
[00:21:36.600 --> 00:21:38.600]  我們的賞賜是什麼呢?
[00:21:38.600 --> 00:21:41.600]  我們的賞賜就是我們開始恃神
[00:21:41.600 --> 00:21:45.600]  這個世界唯有神是終極的
[00:21:45.600 --> 00:21:47.600]  唯有神是永恆的
[00:21:47.600 --> 00:21:49.600]  如果我們認為別人對我們怎樣
[00:21:49.600 --> 00:21:50.600]  我們對他怎樣
[00:21:50.600 --> 00:21:52.600]  就可以保障我們的利益的話
[00:21:52.600 --> 00:21:54.600]  我們的利益是很快會過去的
[00:21:54.600 --> 00:21:55.600]  《約伯記》說的
[00:21:55.600 --> 00:21:57.600]  我們沒有帶什麼來這個世界
[00:21:57.600 --> 00:21:58.600]  我們也帶不了什麼走
[00:21:58.600 --> 00:22:00.600]  我們這個世界所有的東西
[00:22:00.600 --> 00:22:02.600]  都是會爛的,都是會壞的
[00:22:02.600 --> 00:22:04.600]  耶穌說你積財寶在地上
[00:22:04.600 --> 00:22:06.600]  會有蟲子咬,會有賊偷
[00:22:06.600 --> 00:22:07.600]  會貶值
[00:22:07.600 --> 00:22:10.600]  會受金融風暴破壞
[00:22:10.600 --> 00:22:13.600]  但是唯有上帝是永恆的
[00:22:13.600 --> 00:22:16.600]  我們被認為是恃上帝
[00:22:16.600 --> 00:22:20.600]  這個是對我們生命最高的肯定
