
[00:00:00.000 --> 00:00:03.800]  好,今日講到呢,就係講一個題目叫做「兩個畢業生」
[00:06:16.600 --> 00:06:21.000]  即是差不多3億港幣一個20多歲的女孩
[00:06:21.000 --> 00:06:25.000]  是滿有錢銅,滿有錢的很多的
[00:06:25.000 --> 00:06:26.800]  又靚,即是某個程度叫靚
[00:06:26.800 --> 00:06:28.400]  我不知道你怎樣定義
[00:06:28.400 --> 00:06:30.400]  但是因為一個毒品交易
[00:06:30.400 --> 00:06:33.200]  因為500元吉死了另一個人
[00:06:33.200 --> 00:06:36.200]  我想講,人裏面有很多的自由
[00:06:36.200 --> 00:06:37.000]  他想做就去做
[00:06:37.000 --> 00:06:39.600]  我想他不是一開始就會想
[00:06:39.600 --> 00:06:41.600]  我要殺人,我要吸毒,我要什麼
[00:06:41.600 --> 00:06:43.600]  但是我想在我自己人生的歷程
[00:06:43.600 --> 00:06:46.400]  或者當我面對很多的人的成長裏面
[00:06:46.400 --> 00:06:49.200]  發覺我們一種愛自由的開始
[00:06:49.200 --> 00:06:50.800]  慢慢就變了墮落
[00:06:50.800 --> 00:06:54.000]  如果這種自由是不合神的心意
[00:06:54.000 --> 00:06:55.400]  今日我們可能都做很多東西
[00:06:55.400 --> 00:06:56.800]  我喜歡做就去做
[00:06:56.800 --> 00:06:58.200]  我喜歡怎樣講就去講
[00:06:58.200 --> 00:07:00.200]  我怎樣對人就怎樣對人
[00:07:00.200 --> 00:07:03.800]  但是如果不合神的一種慢慢蔓延下去
[00:07:03.800 --> 00:07:06.400]  慢慢去擴展這種品格
[00:07:06.400 --> 00:07:08.600]  這種生命的特質
[00:07:08.600 --> 00:07:11.200]  將來後果我們真的不知道怎樣
[00:07:11.200 --> 00:07:13.200]  從來我認識很多吸毒的人
[00:07:13.200 --> 00:07:15.000]  或者很多那些那些的人
[00:07:15.000 --> 00:07:16.600]  他開始不是這樣
[00:07:16.600 --> 00:07:18.600]  是慢慢慢慢的轉變
[00:07:18.600 --> 00:07:23.000]  那種要很自由,那種我想怎樣做就怎樣做
[00:07:23.000 --> 00:07:24.800]  或者覺得我不會壞的
[00:07:24.800 --> 00:07:27.400]  我只是喜歡做一些少少反叛的事
[00:07:27.400 --> 00:07:29.400]  少少離開神的事
[00:07:29.400 --> 00:07:32.200]  我是不聽你講,我喜歡這樣做
[00:07:32.200 --> 00:07:34.200]  但是這種性格的背後
[00:07:34.200 --> 00:07:37.000]  是帶來一個很大的後果
[00:07:37.000 --> 00:07:40.800]  我都說我最近女兒是離開中學階段
[00:07:40.800 --> 00:07:43.600]  很多的討論討論到我
[00:07:43.600 --> 00:07:46.400]  是真的很困難去做事
[00:07:46.400 --> 00:07:49.400]  因為我都很忙,我一回來就有幾次講道
[00:07:49.400 --> 00:07:50.800]  是不同的訊息,所以要忙
[00:07:50.800 --> 00:07:53.200]  我自己讀書,又八月底又deadline
[00:07:53.200 --> 00:07:55.200]  但是一晚跟她聊一聊,聊到兩點鐘
[00:07:55.200 --> 00:07:56.400]  又聊一聊很多東西
[00:07:56.400 --> 00:07:58.200]  其中一個討論的話題
[00:07:58.200 --> 00:08:00.400]  她說我要的錢做什麼就做什麼
[00:08:00.400 --> 00:08:03.400]  做什麼要錢做什麼不是問題
[00:08:03.400 --> 00:08:04.600]  但是跟著她講這個說話
[00:08:04.600 --> 00:08:06.000]  我不知道你有沒有講過
[00:08:06.000 --> 00:08:08.600]  她說你給我吧,我就會還給你的
[00:08:08.600 --> 00:08:10.800]  你給我吧,不要討論那麼多
[00:08:10.800 --> 00:08:13.200]  我不知道你會這樣跟你父母講話
[00:08:13.200 --> 00:08:16.000]  這個討論是很複雜的事情
[00:08:16.000 --> 00:08:19.800]  但是今天我們都會需要很多的東西
[00:08:19.800 --> 00:08:22.200]  想做很多的東西
[00:08:22.200 --> 00:08:27.200]  但是耶穌基督講到一個實質的情況
[00:08:27.200 --> 00:08:28.800]  今天我們都好像浪子一樣
[00:08:28.800 --> 00:08:33.400]  我們想要的東西就現在要得到
[00:08:33.400 --> 00:08:35.400]  彼得很多的誇口
[00:08:35.400 --> 00:08:37.400]  其實過往跟從耶穌的時候
[00:08:37.400 --> 00:08:39.800]  他覺得我可以做到這個,我可以做到那個
[00:08:39.800 --> 00:08:41.200]  今天不行,或者我將來可以
[00:08:41.200 --> 00:08:43.200]  或者我怎樣,你死都可以
[00:08:43.200 --> 00:08:46.800]  但是很快,他就是三次的不認住
[00:08:46.800 --> 00:08:50.200]  我們很多的軟弱是我們自己不知道
[00:08:50.200 --> 00:08:52.000]  在彼得的人生裡面
[00:08:52.000 --> 00:08:54.000]  或者這個女孩子裡面
[00:08:54.000 --> 00:08:57.600]  我們發覺人性是很脆弱
[00:08:57.600 --> 00:08:59.200]  一種的自由,愛自由
[00:08:59.200 --> 00:09:05.000]  但是到後來可能變成一種失去自由
[00:09:05.000 --> 00:09:08.600]  第二點很快,就是榮耀神的選擇
[00:09:08.600 --> 00:09:09.800]  耶穌跟著跟他說
[00:09:09.800 --> 00:09:11.000]  但是到年老的時候
[00:09:11.000 --> 00:09:13.600]  你要伸一隻手出來,別人怎樣綁著你
[00:09:13.600 --> 00:09:16.000]  帶你不願意去的地方
[00:09:16.000 --> 00:09:20.600]  這個講到彼得將來怎樣死去榮耀神
[00:09:20.600 --> 00:09:24.200]  這個由年少將愛自由到年老
[00:09:24.200 --> 00:09:26.400]  我想不一定是年紀的問題
[00:09:26.400 --> 00:09:28.000]  剛才都有很好的見證
[00:09:28.000 --> 00:09:30.400]  我們講到Albert,Albert仔
[00:09:30.400 --> 00:09:33.800]  我都是20XX歲,我都不是很老
[00:09:33.800 --> 00:09:35.600]  20XX
[00:09:35.600 --> 00:09:38.400]  人生裡面是一個歷程
[00:09:38.400 --> 00:09:41.000]  我們很年青到年長不等於一定
[00:09:41.000 --> 00:09:44.200]  20XX到20XX才是年長
[00:09:44.200 --> 00:09:45.600]  我想耶穌基督是講到
[00:09:45.600 --> 00:09:48.600]  彼得這種屬靈生命的成長
[00:09:48.600 --> 00:09:50.000]  個個很喜歡自由
[00:09:50.000 --> 00:09:51.000]  穿一件衣服
[00:09:51.000 --> 00:09:52.200]  最緊要有衣服出街
[00:09:52.200 --> 00:09:53.800]  或者褲子可以出街
[00:09:53.800 --> 00:09:55.200]  那你就要出街玩
[00:09:55.200 --> 00:09:56.600]  去做什麼去做什麼
[00:09:56.600 --> 00:09:58.400]  但是耶穌跟彼得說
[00:09:58.400 --> 00:10:00.000]  將來你不是這樣
[00:10:00.000 --> 00:10:03.200]  不是你想著有件衣服出街就去玩
[00:10:03.200 --> 00:10:05.200]  你將來想清楚你怎樣穿衣服
[00:10:05.200 --> 00:10:09.200]  想清楚甚至你被綑綁一種失去的自由
[00:10:09.200 --> 00:10:11.000]  耶穌講到
[00:10:11.000 --> 00:10:15.400]  就好像教會的一個傳統的講法
[00:10:15.400 --> 00:10:19.600]  彼得當他接受一種的逼迫
[00:10:19.600 --> 00:10:22.000]  要進入死亡的時候
[00:10:22.000 --> 00:10:25.400]  他說我不配像耶穌那樣被釘十字架
[00:10:25.400 --> 00:10:29.000]  我要倒吊來釘十字架
[00:10:29.000 --> 00:10:31.400]  所以他這種的信服
[00:10:31.400 --> 00:10:32.600]  是一種很自由
[00:10:32.600 --> 00:10:34.600]  沒有人喜歡受苦
[00:10:34.600 --> 00:10:35.800]  有誰喜歡受苦
[00:10:35.800 --> 00:10:37.800]  有誰喜歡被蚊子咬到癢
[00:10:37.800 --> 00:10:39.400]  有一個被人咬到整塊
[00:10:39.400 --> 00:10:40.800]  很腫的我們去泰北那裡
[00:10:40.800 --> 00:10:42.800]  咬到又不能上網
[00:10:42.800 --> 00:10:44.400]  下年如果去泰北不知道你去不去
[00:10:44.400 --> 00:10:45.600]  又不能上網被蚊子咬
[00:10:45.600 --> 00:10:48.000]  又要早睡又被人罵
[00:10:48.000 --> 00:10:51.600]  這是短暫應該有發生的事情
[00:10:51.600 --> 00:10:53.800]  但是當然也有很棒的經歷
[00:10:53.800 --> 00:10:54.600]  沒有人喜歡
[00:10:54.600 --> 00:10:56.200]  但是一種的成長
[00:10:56.200 --> 00:11:00.000]  就是從一種不願意的逃避
[00:11:00.000 --> 00:11:05.000]  去到願意接受神的呼召 神的鳴定
[00:11:05.000 --> 00:11:06.600]  今天你不知道有沒有留意到
[00:11:06.600 --> 00:11:08.800]  這個世界很多的事情發生
[00:11:08.800 --> 00:11:10.600]  伊波拉的病毒
[00:11:10.600 --> 00:11:11.800]  有些都是醫生
[00:11:11.800 --> 00:11:13.600]  有其中一個警察會的同事
[00:11:13.600 --> 00:11:15.600]  都是感染了送了回美國
[00:11:15.600 --> 00:11:17.600]  如果你有看新聞
[00:11:17.600 --> 00:11:20.000]  你看過一些無國界醫生
[00:11:20.000 --> 00:11:24.200]  他們在一些地方去被擄
[00:11:24.200 --> 00:11:25.600]  他們去服侍
[00:11:25.600 --> 00:11:27.200]  但是被人抓了
[00:11:27.200 --> 00:11:28.800]  去要求贖金
[00:11:28.800 --> 00:11:31.000]  有些可能是被撕票
[00:11:31.000 --> 00:11:33.800]  很多年前有一個女的孫教士
[00:11:33.800 --> 00:11:36.000]  她明知道中非內戰很危險
[00:11:36.000 --> 00:11:38.400]  她都願意去中非那裏侍奉
[00:11:38.400 --> 00:11:42.200]  結果她是不止一次被強姦
[00:11:42.200 --> 00:11:43.800]  但是她沒有後悔
[00:11:43.800 --> 00:11:45.600]  她願意這樣去服侍
[00:11:45.600 --> 00:11:48.200]  因為不是一種年輕的選擇
[00:11:48.200 --> 00:11:49.200]  不是我喜歡做什麼
[00:11:49.200 --> 00:11:50.400]  我不喜歡做什麼
[00:11:50.400 --> 00:11:52.800]  而是神 跟從神
[00:11:52.800 --> 00:11:53.800]  知道是神的心
[00:11:53.800 --> 00:11:58.400]  而她勇敢地進入這個歷程裏面
[00:11:58.400 --> 00:11:59.400]  保羅也是這樣
[00:11:59.400 --> 00:12:01.800]  在《使徒行傳》第20章、21章
[00:12:01.800 --> 00:12:03.800]  講到 一次兩次講到
[00:12:03.800 --> 00:12:06.800]  耶路撒冷明知道有綑綁擋住他
[00:12:06.800 --> 00:12:08.200]  有患難等著他
[00:12:08.200 --> 00:12:11.200]  但是他說 我卻不以性命為念
[00:12:11.200 --> 00:12:14.600]  也不捍衛寶貴
[00:12:14.600 --> 00:12:16.000]  各位年輕的弟兄姊妹
[00:12:16.000 --> 00:12:17.000]  我不知道你們看不看到
[00:12:17.000 --> 00:12:20.600]  神的榮耀要透過你的生命去彰顯
[00:12:20.600 --> 00:12:23.200]  當你願意放下你的自由
[00:12:23.200 --> 00:12:25.600]  明白神的心意進入的時候
[00:12:25.600 --> 00:12:28.800]  你都會看到神的榮耀透過你去彰顯
[00:12:28.800 --> 00:12:29.800]  透過你去宣教
[00:12:29.800 --> 00:12:30.800]  透過你去服侍人
[00:12:30.800 --> 00:12:32.400]  透過你去愛人
[00:12:32.400 --> 00:12:34.400]  一種的情願進入
[00:12:34.400 --> 00:12:37.200]  情願為主去受苦
[00:12:37.200 --> 00:12:40.400]  今天很多人都選擇一種喜樂的人生
[00:12:40.400 --> 00:12:42.600]  很多時候都是我喜歡的東西
[00:12:42.600 --> 00:12:43.600]  我很想去做
[00:12:43.600 --> 00:12:44.400]  我想去吃的東西
[00:12:44.400 --> 00:12:45.200]  我想去玩的東西
[00:12:45.200 --> 00:12:46.000]  我想去癲的東西
[00:12:46.000 --> 00:12:47.000]  我想不睡覺
[00:12:47.000 --> 00:12:49.200]  我想怎樣怎樣做
[00:12:49.200 --> 00:12:50.600]  但是你有沒有想過
[00:12:50.600 --> 00:12:53.600]  你可以怎樣去為主
[00:12:53.600 --> 00:12:55.400]  放下自己
[00:12:55.400 --> 00:12:59.000]  去成就祂的工作
[00:12:59.000 --> 00:13:01.600]  這個世界充滿著很多的挑戰
[00:13:01.600 --> 00:13:03.600]  今天我不知道你有沒有收看到
[00:13:03.600 --> 00:13:07.200]  一些關於在伊拉克的新聞
[00:13:07.200 --> 00:13:07.800]  一些焦圖
[00:13:07.800 --> 00:13:08.600]  譬如Big bug
[00:13:08.600 --> 00:13:10.600]  或者很多的滅族的行為
[00:13:10.600 --> 00:13:12.400]  今天你可以做什麼呢
[00:13:12.400 --> 00:13:14.200]  還是你在讀書的過程中覺得
[00:13:14.200 --> 00:13:16.200]  我現在想努力讀書
[00:13:16.200 --> 00:13:18.000]  將來我想賺很多錢
[00:13:18.000 --> 00:13:19.400]  我有很舒服的房子
[00:13:19.400 --> 00:13:21.600]  或者很幸福的家庭
[00:13:21.600 --> 00:13:22.800]  還是你覺得神
[00:13:22.800 --> 00:13:26.400]  都是呼召你對這個世界作出回應
[00:13:26.400 --> 00:13:28.000]  你願意放下一些東西
[00:13:28.000 --> 00:13:32.800]  你願意為神去承擔一些事情
[00:13:32.800 --> 00:13:34.200]  第三
[00:13:34.200 --> 00:13:36.000]  這個經文講到
[00:13:36.000 --> 00:13:40.400]  彼得轉過來看看耶穌所愛的門徒
[00:13:40.400 --> 00:13:41.600]  就是晚飯的時候
[00:13:41.600 --> 00:13:44.600]  和耶穌很接近的
[00:13:44.600 --> 00:13:46.000]  因為以前他們吃東西
[00:13:46.000 --> 00:13:48.400]  是可以靠在別人的胸口
[00:13:48.400 --> 00:13:49.600]  不是這樣坐
[00:13:49.600 --> 00:13:52.000]  是一半躺在那裡
[00:13:52.000 --> 00:13:55.600]  這個和耶穌很親密的一個門徒
[00:13:55.600 --> 00:13:57.200]  彼得見到他就問
[00:13:57.200 --> 00:13:59.000]  主啊 這個人將來怎麼樣呢
[00:13:59.000 --> 00:13:59.800]  耶穌說
[00:13:59.800 --> 00:14:01.200]  如果我要等他
[00:14:01.200 --> 00:14:02.400]  要他等到我回來
[00:14:02.400 --> 00:14:03.400]  和你有什麼關係呢
[00:14:03.400 --> 00:14:07.000]  你跟從我吧
[00:14:07.000 --> 00:14:08.000]  其實
[00:14:08.000 --> 00:14:11.000]  耶穌基督有十二個門徒
[00:14:11.000 --> 00:14:11.600]  大家知道
[00:14:11.600 --> 00:14:16.600]  但是這三個都是緊密的門徒
[00:14:16.600 --> 00:14:19.600]  彼得、雅各和約翰
[00:14:19.600 --> 00:14:22.600]  而約翰是一個被稱為耶穌所愛的門徒
[00:14:22.600 --> 00:14:24.800]  在約翰寫的《讓福音》裡面
[00:14:24.800 --> 00:14:26.000]  他用了這個名詞
[00:14:26.000 --> 00:14:28.400]  說他就是耶穌所愛的門徒
[00:14:28.400 --> 00:14:32.800]  去暗喻他和耶穌是一種很緊密的關係
[00:14:32.800 --> 00:14:34.400]  這段經文
[00:14:34.400 --> 00:14:36.600]  最後幾個經文之前的前文
[00:14:36.600 --> 00:14:37.600]  大家如果有印象
[00:14:37.600 --> 00:14:40.200]  就是耶穌問彼得你愛不愛我
[00:14:40.200 --> 00:14:41.600]  三次問他愛不愛我
[00:14:41.600 --> 00:14:43.400]  然後耶穌就吩咐他
[00:14:43.400 --> 00:14:44.400]  你餵養我的羊
[00:14:44.400 --> 00:14:46.200]  你牧養我的羊
[00:14:46.200 --> 00:14:49.000]  當彼得聽到這個吩咐
[00:14:49.000 --> 00:14:51.600]  當彼得和耶穌對話的時候
[00:14:51.600 --> 00:14:52.200]  他看一看
[00:14:52.200 --> 00:14:53.600]  咦?我要牧養羊
[00:14:53.600 --> 00:14:54.800]  餵養牠們
[00:14:54.800 --> 00:14:57.200]  那包括不包括約翰呢?
[00:14:57.200 --> 00:15:00.200]  我和約翰和雅各的關係是怎樣呢?
[00:15:00.200 --> 00:15:02.200]  其他九個或者八個
[00:15:02.200 --> 00:15:03.400]  應該沒有問題
[00:15:03.400 --> 00:15:05.400]  因為我一向都是領袖
[00:15:05.400 --> 00:15:09.200]  究竟和約翰有什麼關係呢?
[00:15:09.200 --> 00:15:14.000]  究竟約翰會成為一個怎樣的同工或者是夥伴呢?
[00:15:14.000 --> 00:15:15.400]  大家不要忘記
[00:15:15.400 --> 00:15:17.600]  其實雅各、約翰之前
[00:15:17.600 --> 00:15:20.000]  特別是一件事情就是去到耶穌的面前
[00:15:20.000 --> 00:15:22.000]  喂!耶穌說你有榮耀的時候
[00:15:22.000 --> 00:15:24.000]  我們想在你一個左邊一個右邊
[00:15:24.000 --> 00:15:25.000]  那就是
[00:15:25.000 --> 00:15:26.400]  你知不知道在玩什麼呢?
[00:15:26.400 --> 00:15:28.000]  就是踢開彼得
[00:15:28.000 --> 00:15:29.000]  彼得就沒有份了
[00:15:29.000 --> 00:15:29.400]  是不是?
[00:15:29.400 --> 00:15:30.600]  因為耶穌來到
[00:15:30.600 --> 00:15:32.000]  當然是黃啦
[00:15:32.000 --> 00:15:34.000]  那有他兩兄弟
[00:15:34.000 --> 00:15:37.200]  約翰和雅各
[00:15:37.200 --> 00:15:39.000]  那彼得在哪裡呢?
[00:15:39.000 --> 00:15:40.400]  所以這一種
[00:15:40.400 --> 00:15:42.200]  可能是一種的鬥爭
[00:15:42.200 --> 00:15:44.600]  所以他們另一個層次就是在路上傾
[00:15:44.600 --> 00:15:46.000]  誰偉大?誰大?
[00:15:46.000 --> 00:15:47.600]  如果耶穌是誰大呢?
[00:15:47.600 --> 00:15:50.000]  就是他們要說誰是主事
[00:15:50.000 --> 00:15:51.400]  是很重要的
[00:15:51.400 --> 00:15:53.200]  彼得心裏面很多事情在想
[00:15:53.200 --> 00:15:56.600]  耶穌會不會很愛這個約翰?
[00:15:56.600 --> 00:15:58.800]  將來他佔一個很重要的位置
[00:15:58.800 --> 00:16:02.000]  我是不能夠去管理他呢?
[00:16:02.000 --> 00:16:04.400]  我不能夠去成為他的領袖呢?
[00:16:04.400 --> 00:16:05.600]  或者彼得在想
[00:16:05.600 --> 00:16:07.200]  唉!我又這麼誇口
[00:16:07.200 --> 00:16:09.400]  又經常說錯話、說多話
[00:16:09.400 --> 00:16:12.600]  甚至耶穌被釘的時候
[00:16:12.600 --> 00:16:14.600]  我又否認他三次
[00:16:14.600 --> 00:16:16.800]  我有沒有這個資格
[00:16:16.800 --> 00:16:19.600]  去服侍或者管這個人?
[00:16:19.600 --> 00:16:21.600]  我們不知道彼得在想什麼
[00:16:21.600 --> 00:16:24.600]  但是彼得很想知道
[00:16:24.600 --> 00:16:25.800]  約翰將來是怎樣
[00:16:25.800 --> 00:16:28.000]  他和他的關係是怎樣
[00:16:28.000 --> 00:16:30.200]  但是耶穌說
[00:16:30.200 --> 00:16:31.400]  這個人將來是怎樣
[00:16:31.400 --> 00:16:33.800]  甚至我要他等到我再回來
[00:16:33.800 --> 00:16:35.600]  和你是什麼關係呢?
[00:16:35.600 --> 00:16:37.600]  和你是無關
[00:16:37.600 --> 00:16:39.800]  等於今天其中一個成長的秘訣
[00:16:39.800 --> 00:16:42.200]  就是不要和別人比較
[00:16:42.200 --> 00:16:44.800]  無論我們在我們學校裏面
[00:16:44.800 --> 00:16:46.600]  或者家庭的頂姐妹
[00:16:46.600 --> 00:16:50.600]  很多時候我都見到一家人
[00:16:50.600 --> 00:16:51.600]  可能幾個頂姐妹
[00:16:51.600 --> 00:16:53.200]  可能都很不同的成就
[00:16:53.200 --> 00:16:55.000]  或者很不同的歷程
[00:16:55.000 --> 00:16:56.800]  有些人生得當然高些、矮些
