
[00:00:00.000 --> 00:00:02.540]  有沒有人未參加過婚禮?
[00:02:28.440 --> 00:02:30.840]  可能今天在座有些弟兄姊妹
[00:02:30.840 --> 00:02:33.140]  你仍然是單身
[00:02:33.140 --> 00:02:36.280]  未有對象
[00:02:36.280 --> 00:02:39.080]  對你來說你可能覺得
[00:02:39.080 --> 00:02:41.640]  這件事對我沒有甚麼關係
[00:02:41.640 --> 00:02:45.640]  很遠,可能將來對你都有關係
[00:02:45.640 --> 00:02:48.640]  保羅所講的婚姻
[00:02:48.640 --> 00:02:53.060]  其實不單單是在講婚姻本身
[00:02:53.060 --> 00:02:55.060]  他也是在用婚姻
[00:02:55.060 --> 00:02:59.240]  去和我們講基督和教會的關係
[00:02:59.240 --> 00:03:02.000]  所以無論今天你是甚麼狀況
[00:03:02.000 --> 00:03:05.000]  這段經文其實都是對我們有益
[00:03:05.000 --> 00:03:08.220]  都是教我們怎樣活出這個福音
[00:03:08.220 --> 00:03:12.000]  盼望透過這段經文我們一同去思考
[00:03:12.000 --> 00:03:14.000]  一同去思考上帝
[00:03:14.000 --> 00:03:19.600]  想我們學習到過一個怎樣的夫婦關係
[00:03:19.600 --> 00:03:25.900]  和在教會裏面過一個怎樣和基督的關係
[00:03:25.900 --> 00:03:29.900]  我們先讀一下聖經
[00:03:29.900 --> 00:03:34.200]  我想請姊妹讀22至24
[00:03:34.200 --> 00:03:37.000]  弟兄讀25至30
[00:03:37.000 --> 00:03:40.700]  31至33我們一同讀
[00:03:40.700 --> 00:03:45.500]  你們看見括號裏有姊妹讀還是弟兄讀還是一同讀
[00:03:45.500 --> 00:03:48.500]  大家就按照你的性別去讀
[00:03:48.500 --> 00:03:51.500]  姊妹先讀123
[00:03:51.500 --> 00:03:53.500]  你們作妻子的
[00:03:53.500 --> 00:03:55.800]  當信服自己的丈夫
[00:03:55.800 --> 00:03:57.800]  如同信服主
[00:03:57.800 --> 00:04:00.600]  因為丈夫是妻子的頭
[00:04:00.600 --> 00:04:03.400]  就如同聖父是教會的頭
[00:04:03.400 --> 00:04:06.900]  他又是教會全體的救主
[00:04:06.900 --> 00:04:09.400]  教會怎樣信服基督
[00:04:09.400 --> 00:04:13.700]  妻子又要怎樣凡事信服丈夫
[00:04:13.700 --> 00:04:15.700]  弟兄
[00:04:15.700 --> 00:04:45.600]  (教會禮儀)
[00:04:45.600 --> 00:05:00.700]  (教會禮儀)
[00:05:00.700 --> 00:05:01.900]  我們一起讀
[00:05:01.900 --> 00:05:23.600]  (教會禮儀)
[00:05:23.600 --> 00:05:25.600]  我們一起祈禱
[00:05:25.600 --> 00:05:27.600]  天父我們多謝你
[00:05:27.600 --> 00:05:33.800]  多謝你在世界上創立了有男有女
[00:05:33.800 --> 00:05:39.000]  你讓我們各人都可以在人生裏面
[00:05:39.000 --> 00:05:41.400]  不同的階段遇上
[00:05:41.400 --> 00:05:44.400]  我們另一半我們獻上感恩
[00:05:44.400 --> 00:05:47.800]  主求你在裏面親自去指教
[00:05:47.800 --> 00:05:50.600]  無論今天我們在等候
[00:05:50.600 --> 00:05:55.300]  我們已經有家庭
[00:05:55.300 --> 00:05:59.200]  主求你在當中親自去祝福我們
[00:05:59.200 --> 00:06:00.200]  幫助我們
[00:06:00.200 --> 00:06:02.600]  讓我們在看這段經文裏面
[00:06:02.600 --> 00:06:06.800]  我們不單單學習怎樣去作別人的妻子
[00:06:06.800 --> 00:06:08.600]  怎樣去作別人的丈夫
[00:06:08.600 --> 00:06:10.600]  我們更深的去體會
[00:06:10.600 --> 00:06:13.400]  你在教會裏面
[00:06:13.400 --> 00:06:18.600]  你想我們怎樣去生活
[00:06:18.600 --> 00:06:21.800]  主求你在當中去幫助我們每一位
[00:06:21.800 --> 00:06:22.800]  我們多謝你
[00:06:22.800 --> 00:06:25.600]  給到聽的講的一同去學習
[00:06:25.600 --> 00:06:26.800]  一同去領受
[00:06:26.800 --> 00:06:28.200]  並且得到激勵
[00:06:28.200 --> 00:06:29.100]  禱告教託
[00:06:29.100 --> 00:06:30.000]  奉主明求
[00:06:30.000 --> 00:06:31.000]  阿們
[00:06:53.800 --> 00:06:57.000]  最緊密的三組的關係
[00:06:57.000 --> 00:06:59.200]  在五章二十二節開始
[00:06:59.200 --> 00:07:00.800]  至到六章九節
[00:07:00.800 --> 00:07:03.800]  保羅就講到三組家庭的關係
[00:07:03.800 --> 00:07:05.200]  夫婦的關係
[00:07:05.200 --> 00:07:07.200]  父母和子女的關係
[00:07:07.200 --> 00:07:10.200]  主人和僕人的關係
[00:07:10.200 --> 00:07:11.200]  換句話講
[00:07:11.200 --> 00:07:15.200]  保羅是在講一個被聖靈充滿的生命
[00:07:15.200 --> 00:07:18.400]  第一個被更新的地方
[00:07:18.400 --> 00:07:20.000]  不是在教會
[00:07:20.000 --> 00:07:22.400]  而是在家裏
[00:07:22.400 --> 00:07:24.400]  因為在家裏
[00:07:24.400 --> 00:07:27.800]  我們活出最真實的自己
[00:07:27.800 --> 00:07:32.000]  最容易暴露我們最軟弱的地方
[00:07:32.000 --> 00:07:35.000]  你在教會裏面可以很淑靈
[00:07:35.000 --> 00:07:37.800]  在職場裏面可以很專業
[00:07:37.800 --> 00:07:39.600]  但是在家裏面
[00:07:39.600 --> 00:07:42.800]  那個才是真正的自己
[00:07:42.800 --> 00:07:46.200]  所以保羅在講家庭倫理的時候
[00:07:46.200 --> 00:07:48.600]  他不是在講一些道德的要求
[00:07:48.600 --> 00:07:52.600]  而是在講被聖靈充滿的生命
[00:07:52.600 --> 00:07:54.600]  是怎樣去活出來
[00:07:54.600 --> 00:07:59.200]  因為在保羅寫二弗所書的時代
[00:07:59.200 --> 00:08:01.800]  家庭不單只是一個生活空間
[00:08:01.800 --> 00:08:06.000]  而是一個可以說是一個完整的社會單位
[00:08:06.000 --> 00:08:10.000]  生產、教育、生活、工作
[00:08:10.000 --> 00:08:13.800]  幾乎全部都是在家裏面去完成
[00:08:13.800 --> 00:08:15.400]  但是去到今天
[00:08:15.400 --> 00:08:18.200]  這個功能逐步的分散
[00:08:18.200 --> 00:08:20.800]  教育交給學校
[00:08:20.800 --> 00:08:22.800]  工作交給職場
[00:08:22.800 --> 00:08:25.000]  保障交給教會
[00:08:25.000 --> 00:08:27.200]  但是有一樣東西就是
[00:08:27.200 --> 00:08:28.800]  無論文化怎樣變
[00:08:28.800 --> 00:08:29.800]  時代怎樣變
[00:08:29.800 --> 00:08:31.000]  制度怎樣變
[00:08:31.000 --> 00:08:33.600]  從來沒有變過的就是婚姻
[00:08:33.600 --> 00:08:35.800]  父母會老
[00:08:35.800 --> 00:08:37.400]  子女會成長
[00:08:37.400 --> 00:08:42.600]  這兩個關係有一天都會分開會完結
[00:08:42.600 --> 00:08:45.400]  僱傭的關係會完結
[00:08:45.400 --> 00:08:46.800]  角色會轉換
[00:08:46.800 --> 00:08:51.600]  但是夫婦是神在創世起初
[00:08:51.600 --> 00:08:54.200]  親自設立的第一個關係
[00:08:54.200 --> 00:08:56.200]  是家庭的根基
[00:08:56.200 --> 00:09:00.400]  也可以說是所有人際關係的起點
[00:09:00.400 --> 00:09:03.400]  是一個人生命中最優先
[00:09:03.400 --> 00:09:05.400]  最重要的橫向連結
[00:09:05.400 --> 00:09:09.000]  所以保羅講家庭倫理的時候
[00:09:09.000 --> 00:09:11.400]  他第一樣就是講婚姻
[00:09:11.400 --> 00:09:13.400]  如果婚姻不健康
[00:09:13.400 --> 00:09:15.200]  家庭不會健康
[00:09:15.200 --> 00:09:16.800]  如果婚姻不合一
[00:09:16.800 --> 00:09:18.800]  家庭也都不會合一
[00:09:18.800 --> 00:09:21.200]  如果婚姻沒有被聖靈充滿
[00:09:21.200 --> 00:09:24.200]  家庭都很難被聖靈充滿
[00:09:24.200 --> 00:09:27.800]  讓我們一起看看在婚姻裏面兩個的角色
[00:09:27.800 --> 00:09:34.400]  他首先在二十二節開始就講妻子的責任
[00:09:34.400 --> 00:09:37.600]  他首先說你們作妻子的
[00:09:37.600 --> 00:09:41.200]  當順服自己的丈夫如同順服主
[00:09:41.200 --> 00:09:46.000]  為什麼保羅不是說你要愛你的丈夫
[00:09:46.000 --> 00:09:49.000]  而是說你要順服你的丈夫呢
[00:09:49.000 --> 00:09:51.400]  要澄清一點就是
[00:09:51.400 --> 00:09:53.400]  聖經從來沒有否定過
[00:09:53.400 --> 00:09:57.000]  妻子對丈夫都要有那份的愛
[00:09:57.000 --> 00:10:00.600]  提多書二章四節清楚地教導就是
[00:10:00.600 --> 00:10:03.200]  妻子要愛丈夫愛兒女
[00:10:03.200 --> 00:10:05.600]  沒有愛的婚姻不可能健康
[00:10:05.600 --> 00:10:07.200]  也都不可能長久
[00:10:07.200 --> 00:10:09.600]  但是在今天的文化裏面
[00:10:09.600 --> 00:10:13.000]  順服這件事很容易被理解為
[00:10:13.000 --> 00:10:15.600]  壓迫或者失去了自主
[00:10:15.600 --> 00:10:19.600]  保羅他在這裏不是強調愛
[00:10:19.600 --> 00:10:22.600]  而是強調順服和敬重
[00:10:22.600 --> 00:10:27.800]  因為在婚姻裏面最容易流失的
[00:10:27.800 --> 00:10:30.000]  對姐妹來講往往不是愛
[00:10:30.000 --> 00:10:31.600]  是那份的尊重
[00:10:31.600 --> 00:10:36.400]  保羅正正就是針對這個張力提醒妻子
[00:10:36.400 --> 00:10:40.600]  在婚姻裏面一個很關鍵的屬靈呼召
[00:10:40.600 --> 00:10:43.800]  如果從神學的脈絡
[00:10:43.800 --> 00:10:45.400]  語言的背景
[00:10:45.400 --> 00:10:48.200]  和婚姻的創造秩序來看
[00:10:48.200 --> 00:10:52.200]  這裏講的順服不是要貶低女性的價值
[00:10:52.200 --> 00:10:56.800]  而是將婚姻放在神所設計的秩序裏面
[00:10:56.800 --> 00:11:02.400]  使到夫婦關係能夠在正確的位置上運作
[00:11:02.400 --> 00:11:04.400]  我們從語言來看
[00:11:04.400 --> 00:11:06.400]  五章二十二節
[00:11:06.400 --> 00:11:08.400]  他這樣講
[00:11:08.400 --> 00:11:10.400]  你們作妻子的
[00:11:10.400 --> 00:11:12.400]  當順服自己的丈夫
[00:11:12.400 --> 00:11:14.400]  如同順服主
[00:11:14.400 --> 00:11:16.400]  這裏其實在原文來講
[00:11:16.400 --> 00:11:18.400]  是沒有一個動詞的
[00:11:18.400 --> 00:11:23.400]  他是借用上文五章二十一節的語法結構
[00:11:23.400 --> 00:11:26.400]  但是保羅在五章二十四節
[00:11:26.400 --> 00:11:29.400]  他很清楚的再次的指出
[00:11:29.400 --> 00:11:32.400]  妻子對丈夫的行動是順服
[00:11:32.400 --> 00:11:36.400]  順服這個字在新約常常出現
[00:11:36.400 --> 00:11:39.400]  是在描述信徒對神的態度
[00:11:39.400 --> 00:11:42.400]  強調了一個心態上的尊重
[00:11:42.400 --> 00:11:46.400]  願意配合神所設立的秩序
[00:11:46.400 --> 00:11:49.400]  不是被迫的服從
[00:11:49.400 --> 00:11:51.400]  去到六章一節
[00:11:51.400 --> 00:11:58.400]  和六章五節講到兒女和僕人的聽從裏面
[00:11:58.400 --> 00:12:00.400]  其實是有點不同的
[00:12:00.400 --> 00:12:04.400]  和這裏五章二十二節講的順服
[00:12:04.400 --> 00:12:08.400]  六章一節和五節講的聽從
[00:12:08.400 --> 00:12:11.400]  是偏向行為上的執行
[00:12:11.400 --> 00:12:16.400]  而五章二十二節是強調內心的姿態
[00:12:16.400 --> 00:12:21.400]  保羅不是要妻子成為一個沒有聲音的執行者
[00:12:21.400 --> 00:12:24.400]  而是以尊重的心去承認
[00:12:24.400 --> 00:12:28.400]  丈夫在婚姻裏面的領導的角色
[00:12:28.400 --> 00:12:32.400]  其次就是保羅以基督和教會的關係
[00:12:32.400 --> 00:12:35.400]  作為順服的範本
[00:12:35.400 --> 00:12:39.400]  教會順服基督是因為基督是教會的頭
[00:12:39.400 --> 00:12:41.400]  是救贖教會的
[00:12:41.400 --> 00:12:44.400]  是建立教會保護教會的主
[00:12:44.400 --> 00:12:46.400]  這種順服不是壓迫
[00:12:46.400 --> 00:12:52.400]  而是源於一份的信任愛和身份的肯定
[00:12:52.400 --> 00:12:55.400]  同樣地妻子順服丈夫
[00:12:55.400 --> 00:13:00.400]  是因為丈夫在婚姻裏面被賦予一個頭的角色
[00:13:00.400 --> 00:13:05.400]  這個頭的角色不是指到本質上有高低
[00:13:05.400 --> 00:13:07.400]  而是功能性的領導
[00:13:07.400 --> 00:13:11.400]  就好像上帝是基督的頭一樣
[00:13:11.400 --> 00:13:14.400]  如果將頭理解為價值的差異
[00:13:14.400 --> 00:13:18.400]  我們就會跌落一個錯誤的神學裏面
[00:13:18.400 --> 00:13:21.400]  但如果理解為一個角色的安排
[00:13:21.400 --> 00:13:27.400]  就能夠看見神在婚姻裏面一個美好的秩序
[00:13:27.400 --> 00:13:30.400]  在我信主的歷程裏面
[00:13:30.400 --> 00:13:35.400]  其實我都一直去體會、學習
[00:13:35.400 --> 00:13:38.400]  無論在學校、工作的場所
[00:13:38.400 --> 00:13:41.400]  在神學院還是在默會的時候
[00:13:41.400 --> 00:13:44.400]  我都很深的感受到一件事
[00:13:44.400 --> 00:13:47.400]  就是神設計了弟兄和姊妹
[00:13:47.400 --> 00:13:51.400]  當中他們的關係是一個互補的角色
[00:13:51.400 --> 00:13:54.400]  並不是一個競爭的對手
[00:13:54.400 --> 00:13:57.400]  很多時候神都呼召我
[00:13:57.400 --> 00:13:59.400]  讓我在其中的一部份
[00:13:59.400 --> 00:14:04.400]  能夠成為一個能夠承傳、支持
[00:14:04.400 --> 00:14:07.400]  和與弟兄並肩服事的同工
[00:14:07.400 --> 00:14:12.400]  這個不是指到身份上、地位上的高低
[00:14:12.400 --> 00:14:18.400]  而是我們因此怎樣去運用和上主給我的召命
[00:14:18.400 --> 00:14:22.400]  我們接著再看經文
[00:14:22.400 --> 00:14:26.400]  保羅說妻子要凡事順服丈夫
[00:14:26.400 --> 00:14:28.400]  是凡事
[00:14:28.400 --> 00:14:30.400]  這個不是麻木的跟從
[00:14:30.400 --> 00:14:37.400]  而是指到婚姻在各個層面裏面都承認丈夫的帶領
[00:14:37.400 --> 00:14:41.400]  而不會在一個家庭裏面形成兩個的中心
[00:14:41.400 --> 00:14:46.400]  當然如果丈夫的要求是違反了神的旨意
[00:14:46.400 --> 00:14:49.400]  妻子當然不能夠順從
[00:14:49.400 --> 00:14:52.400]  但是在一般的生活和決策裏面
[00:14:52.400 --> 00:14:57.400]  順服是維持婚姻合一的重要基礎
[00:14:57.400 --> 00:15:01.400]  同時順服不等於容忍罪惡
[00:15:01.400 --> 00:15:05.400]  如果在婚姻裏面出現了濫權、暴力
[00:15:05.400 --> 00:15:07.400]  或者任何形式的不義
[00:15:07.400 --> 00:15:10.400]  妻子都不需要承受傷害
[00:15:10.400 --> 00:15:14.400]  更加需要教會或者一些專業人士的
[00:15:14.400 --> 00:15:17.400]  有責任去介入和保護
[00:15:17.400 --> 00:15:19.400]  保羅在這裏說的順服
[00:15:19.400 --> 00:15:24.400]  是在健康、互信、以基督為中心的婚姻裏面
[00:15:24.400 --> 00:15:26.400]  展現一份的尊重
[00:15:26.400 --> 00:15:31.400]  而不是在破碎或者危險的關係裏面
[00:15:31.400 --> 00:15:33.400]  被迫承受一份的壓力
[00:15:33.400 --> 00:15:41.400]  其實在婚姻裏面神都給我們丈夫和妻子有很多的差異
[00:15:41.400 --> 00:15:46.400]  弟兄姊妹你們覺不覺得自己和另一半有時都會有些差異
[00:15:46.400 --> 00:15:55.400]  我們很容易因為這些差異會有一個我們叫衝突
[00:15:55.400 --> 00:16:00.400]  但是其實我們不看它為衝突
[00:16:00.400 --> 00:16:02.400]  可以看為一個祝福
[00:16:02.400 --> 00:16:05.400]  好像我自己這樣
[00:16:05.400 --> 00:16:08.400]  其實平時我在家裏煮飯
[00:16:08.400 --> 00:16:11.400]  飯煲半個鐘煮完
[00:16:11.400 --> 00:16:13.400]  然後菜就半個鐘煮好
[00:16:13.400 --> 00:16:15.400]  然後就可以開飯
[00:16:15.400 --> 00:16:21.400]  但是我先生因為他在未認識我之前
[00:16:21.400 --> 00:16:23.400]  即是他未拍拖之前
[00:16:23.400 --> 00:16:27.400]  因為他擔心自己會娶了一個不會煮飯的老婆
[00:16:27.400 --> 00:16:33.400]  所以他在他年輕的時候他就去了學廚
[00:16:33.400 --> 00:16:35.400]  還要去學法國菜
[00:16:35.400 --> 00:16:37.400]  大家要想一下
[00:16:37.400 --> 00:16:41.400]  你要想一下學法國菜是一味一味上的
[00:16:41.400 --> 00:16:44.400]  所以那個速度是怎樣
[00:16:44.400 --> 00:16:46.400]  慢呀
[00:16:46.400 --> 00:16:51.400]  但是對我來說現在去學習
[00:16:51.400 --> 00:16:55.400]  如果那天是你煮
[00:16:55.400 --> 00:16:57.400]  那你就煮
[00:16:57.400 --> 00:16:59.400]  我不是很理你
[00:16:59.400 --> 00:17:03.400]  但是他亦都可能感受到
[00:17:03.400 --> 00:17:06.400]  我和兒子可能都有些
[00:17:06.400 --> 00:17:08.400]  什麼時候可以吃那種
[00:17:08.400 --> 00:17:10.400]  他現在就學會了
[00:17:10.400 --> 00:17:13.400]  你幫我切好東西
[00:17:13.400 --> 00:17:17.400]  我只是負責去做煮的動作
[00:17:17.400 --> 00:17:20.400]  效率快了很多
[00:17:20.400 --> 00:17:23.400]  在過程裏面我們都去學習
[00:17:23.400 --> 00:17:25.400]  那個配搭
[00:17:25.400 --> 00:17:29.400]  學習欣賞對方
[00:17:29.400 --> 00:17:33.400]  姐妹往往都是比較快
[00:17:33.400 --> 00:17:36.400]  很想快點完成一些東西
[00:17:36.400 --> 00:17:42.400]  弟兄我形容那個字眼就是比較穩定的他們
[00:17:42.400 --> 00:17:45.400]  他們會看定一點
[00:17:45.400 --> 00:17:49.400]  看定一點才去做的
[00:17:49.400 --> 00:17:52.400]  這樣就變了會有個差異
[00:17:52.400 --> 00:17:54.400]  但這些差異不是問題
[00:17:54.400 --> 00:17:58.400]  而是在當中可以互相的補足
[00:17:58.400 --> 00:18:01.400]  如果姐妹太快太急
[00:18:01.400 --> 00:18:05.400]  有時會出現一些撞板的時候
[00:18:05.400 --> 00:18:09.400]  弟兄就可以叫住你拉住你
[00:18:09.400 --> 00:18:14.400]  當我們願意尊重我們另一半的節奏
[00:18:14.400 --> 00:18:17.400]  我們可能反而更加的合拍
[00:18:17.400 --> 00:18:19.400]  所以保羅就在這裏講
[00:18:19.400 --> 00:18:22.400]  信服不是壓制
[00:18:22.400 --> 00:18:24.400]  是欣賞對方的不同
[00:18:24.400 --> 00:18:27.400]  願意配搭願意信任
[00:18:27.400 --> 00:18:30.400]  保羅的教導亦都提醒教會
[00:18:30.400 --> 00:18:34.400]  教會是因為基督的救贖而存在
[00:18:34.400 --> 00:18:38.400]  如果不信服基督就失去了本質
[00:18:38.400 --> 00:18:41.400]  同樣地妻子信服丈夫
[00:18:41.400 --> 00:18:45.400]  是承認婚姻是神所設立的結合
[00:18:45.400 --> 00:18:49.400]  信服丈夫就是信服神的設計
[00:18:49.400 --> 00:18:53.400]  今日文化強調平等
[00:18:53.400 --> 00:18:58.400]  但我們常常把平等誤解為角色相同
[00:18:58.400 --> 00:19:02.400]  聖經的婚姻觀不是在講角色相同
[00:19:02.400 --> 00:19:04.400]  是在講角色互補
[00:19:04.400 --> 00:19:08.400]  妻子的信服不是弱勢的表現
[00:19:08.400 --> 00:19:11.400]  是一份力量
[00:19:11.400 --> 00:19:14.400]  不是在講我們要被動
[00:19:14.400 --> 00:19:16.400]  而是我們主動選擇
[00:19:16.400 --> 00:19:19.400]  站在神所設立的位置裏
[00:19:19.400 --> 00:19:22.400]  信服不是失去尊嚴
[00:19:22.400 --> 00:19:26.400]  而是讓我們活出神所賜一個尊貴的角色
[00:19:26.400 --> 00:19:32.400]  使婚姻更加反映基督和教會的關係
[00:19:32.400 --> 00:19:34.400]  姐妹們
[00:19:34.400 --> 00:19:37.400]  很多時對我們來說
[00:19:37.400 --> 00:19:40.400]  愛丈夫往往不難
[00:19:40.400 --> 00:19:45.400]  難在在衝突和壓力裏
[00:19:45.400 --> 00:19:49.400]  我們很容易失去的是那份尊重
[00:19:49.400 --> 00:19:51.400]  有一本書叫做
[00:19:51.400 --> 00:19:54.400]  男人要尊重 女人要愛
[00:19:54.400 --> 00:19:58.400]  尊重對弟兄來說其實是很重要的
[00:19:58.400 --> 00:20:02.400]  所以保羅呼召在愛裏
[00:20:02.400 --> 00:20:06.400]  我們要選擇敬重我們的丈夫
[00:20:06.400 --> 00:20:09.400]  在意見不同裏我們要尋求那份合一
[00:20:09.400 --> 00:20:13.400]  當夫婦關係在每件事裏
[00:20:13.400 --> 00:20:16.400]  都欠誰去做主
[00:20:16.400 --> 00:20:19.400]  家裏會變成怎樣
[00:20:19.400 --> 00:20:23.400]  就好像變成一個談判桌的地方
[00:20:23.400 --> 00:20:26.400]  老公不想回家
[00:20:26.400 --> 00:20:29.400]  曾經我遇過一個家庭
[00:20:29.400 --> 00:20:32.400]  在這樣的狀況裏
[00:20:32.400 --> 00:20:34.400]  先生以工作為理由
[00:20:34.400 --> 00:20:39.400]  每一晚都11點多12點開OT
[00:20:39.400 --> 00:20:43.400]  直到家人都睡著他才回家
[00:20:43.400 --> 00:20:46.400]  第二天又說因為開OT
[00:20:46.400 --> 00:20:49.400]  由6點多就出去了
[00:20:49.400 --> 00:20:52.400]  他用不用和老婆溝通
[00:20:52.400 --> 00:20:54.400]  不用的 不見的
[00:20:54.400 --> 00:20:58.400]  大家直接睡醒就撇
[00:20:58.400 --> 00:21:04.400]  很容易就成為一個這樣的戰場
[00:21:04.400 --> 00:21:08.400]  但當妻子以尊重回應
[00:21:08.400 --> 00:21:10.400]  丈夫以愛作為帶領
[00:21:10.400 --> 00:21:15.400]  家庭就能夠成為一個彼此安揭和成長的地方
[00:21:15.400 --> 00:21:21.400]  妻子在衝突裏面怎樣具體表達這個敬重呢
[00:21:21.400 --> 00:21:25.400]  敬重不是一個壓制
[00:21:25.400 --> 00:21:29.400]  而是選擇用建立婚姻的方式
[00:21:29.400 --> 00:21:31.400]  去對待我們的丈夫
[00:21:31.400 --> 00:21:34.400]  我們避免公開批評
[00:21:34.400 --> 00:21:38.400]  不要在其他人面前貶低我們的另一半
[00:21:38.400 --> 00:21:42.400]  曾經在來到英國之後
[00:21:42.400 --> 00:21:46.400]  車牌對大家來說都是很重要
[00:21:46.400 --> 00:21:49.400]  開車對大家來說都是很重要
[00:21:49.400 --> 00:21:53.400]  可能有些弟兄是比較怕開車
[00:21:53.400 --> 00:21:56.400]  而老婆是比較強
[00:21:56.400 --> 00:22:00.400]  我曾經聽過在眾人裏面
[00:22:00.400 --> 00:22:05.400]  說老公開車很差
[00:22:05.400 --> 00:22:09.400]  其實令到老公都很難受
[00:22:09.400 --> 00:22:13.400]  不是在你們當中
[00:22:13.400 --> 00:22:18.400]  我們要用鼓勵的語氣去講真話
[00:22:18.400 --> 00:22:22.400]  而不是用傷害的方式去表達意見
[00:22:22.400 --> 00:22:25.400]  願意聆聽丈夫的想法
[00:22:25.400 --> 00:22:31.400]  不過丈夫往往的想法都是解決方法
[00:22:31.400 --> 00:22:34.400]  姐妹就覺得不太合聽
[00:22:34.400 --> 00:22:36.400]  但我們都嘗試聆聽
[00:22:36.400 --> 00:22:39.400]  給予他們空間和信任
[00:22:39.400 --> 00:22:41.400]  為何他們會這樣說
[00:22:41.400 --> 00:22:46.400]  肯定我們另一半的努力和承擔
[00:22:46.400 --> 00:22:49.400]  在衝突裏面尋求合一
[00:22:49.400 --> 00:22:51.400]  而不是爭贏和輸
[00:22:51.400 --> 00:22:57.400]  願主去祝福我們教會的太太們
[00:22:57.400 --> 00:23:00.400]  在教導妻子的責任後
[00:23:00.400 --> 00:23:05.400]  保羅用更長的篇幅放在丈夫身上
[00:23:05.400 --> 00:23:08.400]  弟兄不知會否覺得很不公平
[00:23:08.400 --> 00:23:11.400]  姐妹讀三節我要讀六節
[00:23:11.400 --> 00:23:17.400]  保羅很想顯示對丈夫角色的要求
[00:23:17.400 --> 00:23:22.400]  遠比一般人想像更高更重更具屬靈的深度
[00:23:22.400 --> 00:23:25.400]  他以一句震撼的說話
[00:23:25.400 --> 00:23:27.400]  一句命令去開始
[00:23:27.400 --> 00:23:30.400]  你們作丈夫的要愛你們的妻子
[00:23:30.400 --> 00:23:34.400]  正如基督愛教會為教會寫記
[00:23:34.400 --> 00:23:37.400]  這句說話不僅僅是婚姻倫理的核心
[00:23:37.400 --> 00:23:41.400]  更是整段經文一個神學的高峰
[00:23:41.400 --> 00:23:46.400]  如果妻子的信服是基於神所設立的秩序
