
[00:00:00.000 --> 00:00:02.560]  各位弟兄姊妹,主內平安
[00:06:59.600 --> 00:07:03.200]  《馬達福音》四章二十三節說
[00:07:03.200 --> 00:07:06.360]  耶穌走遍加利利
[00:07:06.360 --> 00:07:09.480]  在各會堂教訓人
[00:07:09.480 --> 00:07:11.320]  傳什麼呢?
[00:07:11.320 --> 00:07:17.960]  天國的福音醫治各樣的病症
[00:07:17.960 --> 00:07:22.640]  我相信在耶穌眾多的天國信息當中
[00:07:22.640 --> 00:07:28.800]  最為人熟悉的信息就是登山寶訓
[00:07:28.800 --> 00:07:34.640]  記載在《馬達福音》五至七章
[00:07:34.640 --> 00:07:37.880]  我想問一問大家
[00:07:37.880 --> 00:07:46.360]  登山寶訓的核心主題是講什麼呢?
[00:07:46.360 --> 00:07:55.040]  登山寶訓的核心主題是講天國的生命
[00:07:55.040 --> 00:08:00.480]  而這個天國的生命與這個世界是不同的
[00:08:00.480 --> 00:08:05.640]  所以有人說這是一個顛覆性的天國生命
[00:08:05.640 --> 00:08:09.680]  Radical Life in the Kingdom
[00:08:09.680 --> 00:08:14.840]  這就是《馬達福音》五至七章
[00:08:14.840 --> 00:08:19.600]  登山寶訓的核心信息
[00:08:19.600 --> 00:08:21.200]  將來有機會
[00:08:21.200 --> 00:08:24.480]  我都很希望能夠和大家分享
[00:08:24.480 --> 00:08:31.760]  在登山寶訓裡面的重要信息
[00:08:31.760 --> 00:08:37.000]  在哥羅西書的一章三節
[00:08:37.000 --> 00:08:39.440]  我讀給大家聽
[00:08:39.440 --> 00:08:44.120]  「祂救了我們脫離黑暗的權勢」
[00:08:44.120 --> 00:08:46.440]  這個「祂」當然是講上帝
[00:08:46.440 --> 00:08:52.040]  「把我們遷到祂愛子的國內」
[00:08:52.040 --> 00:08:58.600]  有人說香港現在開始了另外一次的移民潮
[00:08:58.600 --> 00:09:01.000]  很多人都移民
[00:09:01.000 --> 00:09:04.560]  我上次回武會去港島的時候
[00:09:04.560 --> 00:09:07.080]  有弟兄走來跟我說
[00:09:07.080 --> 00:09:09.680]  「任牧師,我要走了」
[00:09:09.680 --> 00:09:12.320]  我還以為他說要離開教會
[00:09:12.320 --> 00:09:13.800]  我還想勸勸他
[00:09:13.800 --> 00:09:17.920]  但原來他說很快就會去英國
[00:09:17.920 --> 00:09:23.080]  不是一個,是有幾個家庭跟我說
[00:09:23.080 --> 00:09:25.080]  他要移民
[00:09:25.080 --> 00:09:29.880]  好像開始了一個新的移民潮
[00:09:29.880 --> 00:09:35.520]  但原來聖經講了另外一個移民潮
[00:09:35.520 --> 00:09:38.720]  剛才我講哥羅西一章三節
[00:09:38.720 --> 00:09:46.000]  「祂救了我們脫離黑暗的權勢」
[00:09:46.000 --> 00:09:51.720]  「把我們遷到祂愛子的國內」
[00:09:51.720 --> 00:09:53.960]  原來信耶穌的人
[00:09:53.960 --> 00:10:01.600]  都會移民到耶穌的國內
[00:10:01.600 --> 00:10:03.360]  弟兄姊妹請問
[00:10:03.360 --> 00:10:06.200]  今天你信了耶穌
[00:10:06.200 --> 00:10:16.800]  你有沒有活在耶穌所管治掌權的天國內?
[00:10:16.800 --> 00:10:21.000]  你今天移民到天國
[00:10:21.000 --> 00:10:25.680]  活出天國的生命了沒有?
[00:10:25.680 --> 00:10:29.320]  有一個弟兄
[00:10:29.320 --> 00:10:32.520]  他講他信耶穌之前
[00:10:32.520 --> 00:10:36.800]  是一個很典型的反叛青年
[00:10:36.800 --> 00:10:41.640]  他過著醉酒、亂花錢、很放縱的
[00:10:41.640 --> 00:10:45.280]  他叫做「古惑仔」的生活
[00:10:45.280 --> 00:10:51.680]  有一次他要幫江湖兄弟籌錢
[00:10:51.680 --> 00:10:56.160]  他拿著一把戒刀去打劫一間公司
[00:10:56.160 --> 00:10:58.000]  他只是想求財
[00:10:58.000 --> 00:11:00.000]  沒有想過要傷人
[00:11:00.000 --> 00:11:03.160]  但公司的老闆因為很害怕
[00:11:03.160 --> 00:11:06.880]  竟然用手拿著戒刀
[00:11:06.880 --> 00:11:08.480]  於是手流血
[00:11:08.480 --> 00:11:10.920]  這個弟兄很害怕
[00:11:10.920 --> 00:11:12.840]  見到流血傷了人
[00:11:12.840 --> 00:11:18.400]  他就馬上離開,躲藏了一段時間
[00:11:18.400 --> 00:11:23.880]  由於他經常過著這種「古惑仔」的生活
[00:11:23.880 --> 00:11:26.400]  他亦不肯改過
[00:11:26.400 --> 00:11:29.840]  於是連很愛他的媽媽
[00:11:29.840 --> 00:11:37.600]  都無奈地對他採取了一種放棄的態度
[00:11:37.600 --> 00:11:39.000]  有一次偶然的機會
[00:11:39.000 --> 00:11:41.040]  他經過教會
[00:11:41.040 --> 00:11:43.880]  他收到一張福音的單張
[00:11:43.880 --> 00:11:51.880]  內容說到人是無法透過任何事物
[00:11:51.880 --> 00:11:53.640]  包括金錢
[00:11:53.640 --> 00:11:58.040]  而得到內心的滿足和平安
[00:11:58.040 --> 00:12:02.920]  唯有透過上帝救贖的恩典
[00:12:02.920 --> 00:12:08.920]  人才能夠填滿他內心的空虛
[00:12:08.920 --> 00:12:12.960]  他決定參加當晚的報道會
[00:12:12.960 --> 00:12:15.280]  在報道會講完後就說
[00:12:15.280 --> 00:12:17.880]  耶穌是愛罪人的
[00:12:17.880 --> 00:12:22.800]  是願意為罪人釘十字架的
[00:12:22.800 --> 00:12:26.000]  這個弟兄心裡很激動
[00:12:26.000 --> 00:12:29.800]  因為連他媽媽那麼愛他
[00:12:29.800 --> 00:12:32.240]  都放棄了他
[00:12:32.240 --> 00:12:37.840]  但耶穌竟然願意為他而死
[00:12:37.840 --> 00:12:44.640]  他說他的心被耶穌的愛融化了
[00:12:44.640 --> 00:12:46.000]  信了主之後
[00:12:46.000 --> 00:12:52.480]  他被傳召到警局
[00:12:52.480 --> 00:12:57.800]  因為當時警方是找一些曾經犯過事的人
[00:12:57.800 --> 00:13:00.800]  去協助調查
[00:13:00.800 --> 00:13:06.720]  警方並不知道他曾經打劫過那間公司
[00:13:06.720 --> 00:13:09.080]  他們也沒有證據
[00:13:09.080 --> 00:13:12.360]  但這個弟兄去到警局
[00:13:12.360 --> 00:13:17.720]  他就把整件事自動說出來
[00:13:17.720 --> 00:13:20.880]  因為他信了耶穌之後
[00:13:20.880 --> 00:13:22.880]  他不能夠說謊
[00:13:22.880 --> 00:13:28.840]  他要為自己所做的事情去承擔後果
[00:13:28.840 --> 00:13:35.880]  於是他就把那一次打劫公司的事說了出來
[00:13:35.880 --> 00:13:37.880]  連警察也覺得很奇怪
[00:13:37.880 --> 00:13:41.800]  為何他會自動這樣告訴我們呢?
[00:13:41.800 --> 00:13:43.800]  坐牢之後
[00:13:43.800 --> 00:13:51.800]  這個弟兄的生命有了很大的改變
[00:13:51.800 --> 00:13:53.800]  他戒煙了
[00:13:53.800 --> 00:13:55.800]  他不說髒話了
[00:13:55.800 --> 00:13:58.720]  他和他哥哥的關係
[00:13:58.720 --> 00:14:02.240]  以前是先移口角
[00:14:02.240 --> 00:14:03.680]  繼移動武
[00:14:03.680 --> 00:14:06.040]  之後就離家出走
[00:14:06.040 --> 00:14:08.040]  是一種這樣的關係
[00:14:08.040 --> 00:14:10.840]  但現在他信了耶穌之後
[00:14:10.840 --> 00:14:15.960]  他和他哥哥的關係變得非常親密
[00:14:15.960 --> 00:14:18.520]  他媽媽當然很開心
[00:14:18.520 --> 00:14:22.520]  接納了他
[00:14:22.520 --> 00:14:26.520]  之後這個弟兄進了神學院
[00:14:26.520 --> 00:14:30.520]  他現在是一位傳道人
[00:14:30.520 --> 00:14:34.520]  一切都是上帝的恩典
[00:14:34.520 --> 00:14:37.520]  因為上帝救贖了他
[00:14:37.520 --> 00:14:44.520]  而他也是願意不再過以前的生活
[00:14:44.520 --> 00:14:52.520]  而是移民被遷到耶穌所管治掌權的生活裏面
[00:14:52.520 --> 00:14:57.520]  我們看今天的第二點
[00:14:57.520 --> 00:15:02.520]  天國究竟來了沒有?
[00:15:02.520 --> 00:15:06.520]  有人說耶穌是天國君王
[00:15:06.520 --> 00:15:08.520]  耶穌已經來了
[00:15:08.520 --> 00:15:10.520]  所以天國已經來了
[00:15:10.520 --> 00:15:13.520]  是沒有錯的
[00:15:13.520 --> 00:15:20.520]  但是為何耶穌教門徒祈禱的時候
[00:15:20.520 --> 00:15:25.520]  他卻會說願你的國降臨呢?
[00:15:25.520 --> 00:15:28.520]  如果願你的國降臨的時候
[00:15:28.520 --> 00:15:33.520]  那就是神的國還沒有來到
[00:15:33.520 --> 00:15:42.520]  原來天國是有現在和將來兩個的向導
[00:15:42.520 --> 00:15:46.520]  法利賽人都不知道天國來了沒有
[00:15:46.520 --> 00:15:50.520]  於是他們有機會直接問耶穌
[00:15:50.520 --> 00:15:52.520]  神的國何時來到?
[00:15:52.520 --> 00:15:55.520]  耶穌的回答是什麼呢?
[00:15:55.520 --> 00:15:58.520]  耶穌的回答是
[00:15:58.520 --> 00:16:03.520]  神的國就在你們心裏
[00:16:03.520 --> 00:16:09.520]  請留意和合本的聖經有些細字
[00:16:09.520 --> 00:16:13.520]  寫著心裏或作中間
[00:16:13.520 --> 00:16:19.520]  當然耶穌不會說天國就在這些法利賽人的心裏
[00:16:19.520 --> 00:16:22.520]  問這個問題
[00:16:22.520 --> 00:16:24.520]  耶穌當然不會這樣說
[00:16:24.520 --> 00:16:30.520]  所以其實耶穌的意思或正確的翻譯
[00:16:30.520 --> 00:16:36.520]  就是天國已經在你們中間
[00:16:36.520 --> 00:16:38.520]  In your midst
[00:16:38.520 --> 00:16:42.520]  已經在你們中間
[00:16:42.520 --> 00:16:47.520]  耶穌已經降生
[00:16:47.520 --> 00:16:50.520]  人如果相信祂跟隨祂
[00:16:50.520 --> 00:16:55.520]  就可以活出一個在地如在天的生活
[00:16:55.520 --> 00:17:00.520]  但是將來耶穌仍然要回來
[00:17:00.520 --> 00:17:10.520]  帶所有相信耶穌的人進入新天新地
[00:17:10.520 --> 00:17:15.520]  或者你聽過一個關於天國的名詞
[00:17:15.520 --> 00:17:20.520]  英文叫做Already but not yet
[00:17:20.520 --> 00:17:31.520]  即是天國有一個已經完成和尚未完成兩個層面
[00:17:31.520 --> 00:17:37.520]  已經完成是因為耶穌已經降生
[00:17:37.520 --> 00:17:44.520]  尚未完成是因為耶穌應許過祂將會再回來
[00:17:44.520 --> 00:17:46.520]  簡單來說
[00:17:46.520 --> 00:17:55.520]  耶穌第一次降世已經成就天國
[00:17:55.520 --> 00:17:59.520]  但是耶穌將會再回來
[00:17:59.520 --> 00:18:03.520]  就會完全彰顯天國的榮耀
[00:18:03.520 --> 00:18:06.520]  所以是not yet
[00:18:06.520 --> 00:18:12.520]  我們不是斟酌這些字眼
[00:18:12.520 --> 00:18:15.520]  我們要問的問題是
[00:18:15.520 --> 00:18:20.520]  在現在和將來兩個向度中間
[00:18:20.520 --> 00:18:24.520]  對我們的生命有什麼意義呢?
[00:18:24.520 --> 00:18:31.520]  原來天國在現在和將來兩個向度中間
[00:18:31.520 --> 00:18:36.520]  帶給我們一件非常重要的事
[00:18:36.520 --> 00:18:38.520]  是什麼事?
[00:18:38.520 --> 00:18:42.520]  就是在這兩個向度中間
[00:18:42.520 --> 00:18:45.520]  教會即是你和我
[00:18:45.520 --> 00:18:48.520]  是被賦予一個天國的使命
[00:18:48.520 --> 00:18:51.520]  這個天國的使命是什麼呢?
[00:18:51.520 --> 00:18:55.520]  就是要在耶穌再回來之前
[00:18:55.520 --> 00:19:00.520]  去傳天國的福音去搶救靈魂
[00:19:00.520 --> 00:19:02.520]  弟兄姊妹
[00:19:02.520 --> 00:19:05.520]  請問你有沒有這樣做?
[00:19:05.520 --> 00:19:08.520]  你有沒有這樣的心
[00:19:08.520 --> 00:19:12.520]  是要在耶穌再回來之前
[00:19:12.520 --> 00:19:18.520]  去傳福音去搶救靈魂呢?
[00:19:18.520 --> 00:19:23.520]  911事件發生到現在
[00:19:23.520 --> 00:19:26.520]  已經是一段很多年的時間
[00:19:26.520 --> 00:19:30.520]  但現在也拍了成為電影
[00:19:30.520 --> 00:19:35.520]  每一次重看那些畫面的時候
[00:19:35.520 --> 00:19:38.520]  都覺得很震撼
[00:19:38.520 --> 00:19:42.520]  在911事件裡有三類人
[00:19:42.520 --> 00:19:50.520]  第一類就是死者的親友
[00:19:50.520 --> 00:19:56.520]  他們拿著親友的照片四處跟人說
[00:19:56.520 --> 00:20:00.520]  你有沒有見過他?
[00:20:00.520 --> 00:20:02.520]  這是第一類的人
[00:20:02.520 --> 00:20:06.520]  第二類就是消防員
[00:20:06.520 --> 00:20:10.520]  他們帶著很疲倦的身軀
[00:20:10.520 --> 00:20:14.520]  日夜不停地去搜索
[00:20:14.520 --> 00:20:23.520]  希望能夠救那些失蹤受傷的人
[00:20:23.520 --> 00:20:29.520]  為什麼死者的親友和消防員
[00:20:29.520 --> 00:20:33.520]  這麼緊張四處去找
[00:20:33.520 --> 00:20:39.520]  四處去搶救那些受傷的人呢?
[00:20:39.520 --> 00:20:46.520]  因為這是生與死的分別
[00:20:46.520 --> 00:20:50.520]  如果能夠在黃金時間裡
[00:20:50.520 --> 00:20:52.520]  找到那些失蹤的人
[00:20:52.520 --> 00:20:55.520]  就有可能救到他們
[00:20:55.520 --> 00:20:57.520]  弟兄姊妹
[00:20:57.520 --> 00:21:01.520]  如果生與死這麼重要
[00:21:01.520 --> 00:21:03.520]  我想問問你
[00:21:03.520 --> 00:21:10.520]  永生與永死是否更加重要呢?
[00:21:10.520 --> 00:21:14.520]  人的靈魂如果不認識耶穌
[00:21:14.520 --> 00:21:16.520]  就進入永死
[00:21:16.520 --> 00:21:19.520]  人的靈魂如果認識耶穌
[00:21:19.520 --> 00:21:22.520]  就進入永生
[00:21:22.520 --> 00:21:31.520]  這對你究竟有沒有生命的影響呢?
[00:21:31.520 --> 00:21:34.520]  你覺得這件事重不重要呢?
[00:21:34.520 --> 00:21:40.520]  你有沒有搶救靈魂的心智呢?
[00:21:40.520 --> 00:21:42.520]  就是在黃金機會
[00:21:42.520 --> 00:21:45.520]  在耶穌再回來之前
[00:21:45.520 --> 00:21:57.520]  你有沒有這樣的熱心去搶救靈魂呢?
[00:21:57.520 --> 00:22:00.520]  當然
[00:22:00.520 --> 00:22:06.520]  如果你有這樣的心智和熱心
[00:22:06.520 --> 00:22:13.520]  你如何去活出天國傳福音的使命呢?
[00:22:13.520 --> 00:22:19.520]  我相信當你領受了天國福音的使命
[00:22:19.520 --> 00:22:27.520]  並不等於像一隻盲頭蒼蠅亂飛亂撞
[00:22:27.520 --> 00:22:30.520]  你不會說
[00:22:30.520 --> 00:22:33.520]  我家裡有很多人未信主
[00:22:33.520 --> 00:22:35.520]  快點跟他們傳福音
[00:22:35.520 --> 00:22:36.520]  不行不行
[00:22:36.520 --> 00:22:38.520]  我公司還有很多同事未信主
[00:22:38.520 --> 00:22:40.520]  我快點跟他們傳福音
[00:22:40.520 --> 00:22:41.520]  然後又衝去公司
[00:22:41.520 --> 00:22:48.520]  我住的鄰居還有很多人未信主
[00:22:48.520 --> 00:22:51.520]  香港這個社會還有很多人未信主
[00:22:51.520 --> 00:22:54.520]  中國這個國家還有很多人未信主
[00:22:54.520 --> 00:22:56.520]  全世界還有很多人未信主
[00:22:56.520 --> 00:22:58.520]  我怎麼辦呢?
[00:22:58.520 --> 00:23:04.520]  你不會像一隻盲頭蒼蠅亂衝亂撞
[00:23:04.520 --> 00:23:09.520]  如何活出天國福音的使命呢?
[00:23:09.520 --> 00:23:18.520]  耶穌給了我們一個榜樣和策略
[00:23:18.520 --> 00:23:20.520]  耶穌怎麼做呢?
[00:23:20.520 --> 00:23:25.520]  耶穌不會說我在加利利傳天國福音
[00:23:25.520 --> 00:23:28.520]  突然間想起不行
[00:23:28.520 --> 00:23:31.520]  加伯隆又有很多人未信主
[00:23:31.520 --> 00:23:34.520]  羅馬又有很多人未信主
[00:23:34.520 --> 00:23:36.520]  哪裡又有很多人未信主
[00:23:36.520 --> 00:23:38.520]  耶穌於是衝來衝去
[00:23:38.520 --> 00:23:40.520]  耶穌不是這樣的
[00:23:40.520 --> 00:23:42.520]  耶穌給我們的榜樣
[00:23:42.520 --> 00:23:47.520]  就是他用了三年多的時間
[00:23:47.520 --> 00:23:52.520]  專心培育十二個門徒
[00:23:52.520 --> 00:23:54.520]  跟他們一起生活
[00:23:54.520 --> 00:23:57.520]  教導他們真理
[00:23:57.520 --> 00:23:59.520]  轉化他們的生命
[00:23:59.520 --> 00:24:03.520]  然後再差遣他們出去
[00:24:03.520 --> 00:24:06.520]  去轉化這個世界
[00:24:06.520 --> 00:24:12.520]  所以門徒素造和普世宣教
[00:24:12.520 --> 00:24:15.520]  是不能夠分開的
[00:24:15.520 --> 00:24:20.520]  這就是耶穌給我們的榜樣
[00:24:20.520 --> 00:24:22.520]  所以當我們問
[00:24:22.520 --> 00:24:25.520]  你如何活出天國福音使命的時候
[00:24:25.520 --> 00:24:28.520]  那個起點就是
[00:24:28.520 --> 00:24:31.520]  你自己的生命要先
[00:24:31.520 --> 00:24:35.520]  被神的話和神的靈去轉化
[00:24:35.520 --> 00:24:40.520]  然後你再用福音的大能
[00:24:40.520 --> 00:24:43.520]  去轉化你身邊的人
[00:24:43.520 --> 00:24:48.520]  去轉化其他人的生命
[00:24:48.520 --> 00:24:53.520]  來到第三點
[00:24:53.520 --> 00:24:59.520]  天國就是門徒生命的指南針
[00:24:59.520 --> 00:25:01.520]  我們看一節經文
[00:25:01.520 --> 00:25:04.520]  馬達福音六章三十三節說
[00:25:04.520 --> 00:25:08.520]  你們要先求他的國和他的義
[00:25:08.520 --> 00:25:13.520]  這些東西都要加給你們了
[00:25:13.520 --> 00:25:21.520]  有人說這節經文是登山寶訓中的中心經文
[00:25:21.520 --> 00:25:27.520]  先求神的國和神的義
[00:25:27.520 --> 00:25:32.520]  我們簡單看兩點
[00:25:32.520 --> 00:25:36.520]  什麼叫做天國的義
[00:25:36.520 --> 00:25:40.520]  第二點就是什麼叫做先求
[00:25:40.520 --> 00:25:45.520]  我們看這兩點
[00:25:45.520 --> 00:25:49.520]  天國的義
[00:25:49.520 --> 00:25:52.520]  義這個字
[00:25:52.520 --> 00:25:56.520]  在聖經是一個很廣泛的意思
[00:25:56.520 --> 00:26:01.520]  所以我今天不會有時間和大家詳細去看
[00:26:01.520 --> 00:26:05.520]  什麼是神的righteousness
[00:26:05.520 --> 00:26:10.520]  我只是用兩個角度去看天國的義
[00:26:10.520 --> 00:26:16.520]  第一就是神的標準是什麼
[00:26:16.520 --> 00:26:18.520]  在天國的義裏面
[00:26:18.520 --> 00:26:21.520]  神所講的標準是什麼
[00:26:21.520 --> 00:26:27.520]  第二就是神賜予的恩典
[00:26:27.520 --> 00:26:33.520]  是怎樣去成就天國的義
[00:26:33.520 --> 00:26:36.520]  先看神的標準
[00:26:36.520 --> 00:26:39.520]  當然有一句經文
[00:26:39.520 --> 00:26:41.520]  在馬達福音五章二十節
[00:26:41.520 --> 00:26:43.520]  大家都很熟悉
[00:26:43.520 --> 00:26:46.520]  耶穌和門徒說
[00:26:46.520 --> 00:26:48.520]  我告訴你們
[00:26:48.520 --> 00:26:53.520]  你們的義若不勝於民事和法利賽人的義
[00:26:53.520 --> 00:26:56.520]  斷不能進天國
[00:26:56.520 --> 00:27:00.520]  我相信當時耶穌的門徒一聽到
[00:27:00.520 --> 00:27:02.520]  他們都瘋了
[00:27:02.520 --> 00:27:07.520]  他們完全不明白耶穌究竟在說什麼
[00:27:07.520 --> 00:27:10.520]  那些法利賽人
[00:27:10.520 --> 00:27:12.520]  是那麼熟悉律法
[00:27:12.520 --> 00:27:14.520]  他們是教導律法
[00:27:14.520 --> 00:27:19.520]  他們是那麼嚴謹地遵守律法
[00:27:19.520 --> 00:27:22.520]  門徒怎麼可能勝過呢
[00:27:22.520 --> 00:27:26.520]  但是耶穌說如果你勝不過他們
[00:27:26.520 --> 00:27:29.520]  勝不過民事和法利賽人的義
[00:27:29.520 --> 00:27:33.520]  你就不能進天國
[00:27:33.520 --> 00:27:36.520]  門徒心裏一定在想
[00:27:36.520 --> 00:27:39.520]  誰才能夠進天國呢
[00:27:39.520 --> 00:27:41.520]  不可能的
[00:27:41.520 --> 00:27:45.520]  但是我們今天就明白
[00:27:45.520 --> 00:27:48.520]  耶穌講這句話的意思
[00:27:48.520 --> 00:27:50.520]  就是在講祂的標準
[00:27:50.520 --> 00:27:56.520]  祂的標準就是要從律法的字面
[00:27:56.520 --> 00:28:01.520]  轉到律法的精神
[00:28:01.520 --> 00:28:06.520]  法利賽人是遵守律法的字面
[00:28:06.520 --> 00:28:11.520]  但是他們的心卻是遠離上帝的
[00:28:11.520 --> 00:28:15.520]  對於今天的基督徒來說
[00:28:15.520 --> 00:28:20.520]  耶穌所講的這個標準
[00:28:20.520 --> 00:28:24.520]  就是提醒我們
[00:28:24.520 --> 00:28:29.520]  你不要以為你有多熟悉聖經
[00:28:29.520 --> 00:28:32.520]  你不要以為你有多少侍奉
[00:28:32.520 --> 00:28:36.520]  你不要以為你上教會有很多聚會
[00:28:36.520 --> 00:28:40.520]  這樣你就是一個合神心意的門徒
[00:28:40.520 --> 00:28:43.520]  這個不是神的標準
