
[00:00:00.000 --> 00:00:03.040]  教會經常講「侍奉」
[00:02:04.000 --> 00:02:07.080]  離開維魯的狀況
[00:02:07.080 --> 00:02:09.880]  然後第二個推堂就是第十三節
[00:02:09.880 --> 00:02:12.120]  如果我真的去的話
[00:02:12.120 --> 00:02:13.680]  那些人就會問我
[00:02:13.680 --> 00:02:17.000]  是哪個神叫我這樣做的呢
[00:02:17.000 --> 00:02:20.200]  是哪個神叫我來的
[00:02:20.200 --> 00:02:24.280]  神就會說你跟他說耶和華的名字
[00:02:24.280 --> 00:02:27.880]  今天看經文就是第三次的推堂
[00:02:27.880 --> 00:02:32.240]  就是說神叫摩西你去吧
[00:02:32.240 --> 00:02:37.600]  第三個理由就是今天我們看的第四章一節
[00:02:37.600 --> 00:02:39.720]  就是說摩西說
[00:02:39.720 --> 00:02:42.320]  就算我真的去 他一定不會信我的
[00:02:42.320 --> 00:02:44.040]  也不會聽我的
[00:02:44.040 --> 00:02:48.560]  他一定會說你都沒有向我顯現
[00:02:48.560 --> 00:02:54.920]  究竟摩西這些推堂來來去去是說什麼呢
[00:02:54.920 --> 00:02:57.800]  第四次的推堂在第十節就說
[00:02:57.800 --> 00:03:00.520]  摩西說他自己是個絕口笨舌的人
[00:03:00.520 --> 00:03:02.920]  不會說話的
[00:03:02.920 --> 00:03:06.760]  其實來來去去摩西的推堂都是在問
[00:03:06.760 --> 00:03:09.480]  我何德何能去侍奉呢
[00:03:09.480 --> 00:03:12.280]  我何德何能去服侍呢
[00:03:12.280 --> 00:03:14.840]  神會怎樣用我呢
[00:03:14.840 --> 00:03:16.680]  今天這段經文是分兩段的
[00:03:16.680 --> 00:03:19.080]  第一段是第一至九節
[00:03:19.080 --> 00:03:21.160]  第二段是十至十七節
[00:03:21.160 --> 00:03:24.280]  第一段其實是說三個神蹟的
[00:03:24.280 --> 00:03:26.520]  剛纔我們讀經的時候我們也看過
[00:03:26.520 --> 00:03:29.240]  第一個是掌的神蹟
[00:03:29.240 --> 00:03:34.160]  就是說上帝讓摩西的掌變成了蛇
[00:03:34.160 --> 00:03:36.240]  第二個神蹟就是手
[00:03:36.240 --> 00:03:41.000]  手伸進衣服裏變成了大麻蜂
[00:03:41.000 --> 00:03:44.760]  放進去再放出來就沒事了
[00:03:44.760 --> 00:03:46.760]  第三個還沒發生的就是說
[00:03:46.760 --> 00:03:49.320]  如果那幫以色列人還是不聽的話
[00:03:49.320 --> 00:03:51.920]  你就去尼羅河那裏潑點水
[00:03:51.920 --> 00:03:55.680]  放進去幹地裏就會變成血
[00:03:55.680 --> 00:03:57.480]  這一段我們看的時候
[00:03:57.480 --> 00:04:00.960]  可能我們也會很大一部分留意着神蹟
[00:04:00.960 --> 00:04:02.720]  我們會看上帝很厲害
[00:04:02.720 --> 00:04:05.600]  有上帝在就會有神蹟出現
[00:04:05.600 --> 00:04:07.200]  很奇妙的
[00:04:07.200 --> 00:04:09.920]  因爲神要摩西可以出現神蹟
[00:04:09.920 --> 00:04:15.160]  讓法老和以色列民知道是神向他們顯現
[00:04:15.160 --> 00:04:18.880]  其實我們再細心留意的話
[00:04:18.880 --> 00:04:21.880]  這一段是不止神蹟的
[00:04:21.880 --> 00:04:26.360]  有沒有留意到神是用什麼的
[00:04:26.360 --> 00:04:28.040]  在第二節
[00:04:28.040 --> 00:04:31.200]  神問了什麼
[00:04:31.200 --> 00:04:33.400]  耶穌說對摩西說
[00:04:33.400 --> 00:04:36.160]  你手拿着的是什麼
[00:04:36.160 --> 00:04:39.000]  摩西說是杖
[00:04:39.000 --> 00:04:43.760]  其實我們有沒有想過爲什麼摩西拿着杖呢
[00:04:43.760 --> 00:04:46.720]  其實一開始我說過因爲他是牧羊
[00:04:46.720 --> 00:04:48.800]  因爲他身爲一個牧羊人
[00:04:48.800 --> 00:04:53.400]  所以他拿着杖是一件很正常的事
[00:04:53.400 --> 00:04:57.000]  所以神何時向摩西顯現呢
[00:04:57.000 --> 00:05:00.280]  就是在摩西開工的時候
[00:05:00.280 --> 00:05:04.640]  就是在摩西開工做他平時的工作的時候
[00:05:04.640 --> 00:05:08.920]  所以摩西的杖代表着摩西那份職業
[00:05:08.920 --> 00:05:10.720]  是摩西的專長
[00:05:10.720 --> 00:05:12.240]  是他做慣做熟
[00:05:12.240 --> 00:05:16.040]  一直以來都做的事
[00:05:16.040 --> 00:05:20.200]  所以如果我們問我們何德何能去服侍呢
[00:05:20.200 --> 00:05:24.560]  其實神正在用我們平時一直在做的事
[00:05:24.560 --> 00:05:26.400]  做慣做熟的事
[00:05:26.400 --> 00:05:28.360]  平時做的事
[00:05:28.360 --> 00:05:31.760]  雖然我們今天都不是牧羊人
[00:05:31.760 --> 00:05:34.360]  我們不會隨手拿着杖
[00:05:34.360 --> 00:05:36.600]  但是我們可以想
[00:05:36.600 --> 00:05:40.400]  我們的袋裏經常會有些什麼呢
[00:05:40.400 --> 00:05:43.080]  如果我們是開車的
[00:05:43.080 --> 00:05:47.080]  我們的袋裏就會有我們的駕駛執照
[00:05:47.080 --> 00:05:49.440]  我們經常手裏拿着些什麼呢
[00:05:49.440 --> 00:05:51.440]  可能是我們有我們的電話
[00:05:51.440 --> 00:05:53.120]  現在經常機不離手
[00:05:53.120 --> 00:05:56.240]  但除了這個手機之外
[00:05:56.240 --> 00:05:59.960]  我們經常會拿着些什麼工具呢
[00:05:59.960 --> 00:06:00.920]  如果是醫生的話
[00:06:00.920 --> 00:06:02.560]  如果我們看一些劇集
[00:06:02.560 --> 00:06:04.240]  我們經常會看到
[00:06:04.240 --> 00:06:05.360]  他經常會拿着些什麼
[00:06:05.360 --> 00:06:09.240]  這是一個聽筒 這是一個醫生的形象
[00:06:09.240 --> 00:06:12.480]  有些什麼在我們的袋裏
[00:06:12.480 --> 00:06:14.760]  有些什麼是我們的職業
[00:06:14.760 --> 00:06:19.000]  我們的職業每個行業都有我們的工具
[00:06:19.000 --> 00:06:20.920]  摩西是牧羊人
[00:06:20.920 --> 00:06:23.800]  神就問他手裏拿着些什麼呢
[00:06:23.800 --> 00:06:25.480]  就是杖
[00:06:25.480 --> 00:06:27.200]  就是他天天拿着的杖
[00:06:27.200 --> 00:06:28.560]  天天用的
[00:06:28.560 --> 00:06:31.880]  可能用了很多年的杖
[00:06:31.880 --> 00:06:36.160]  家庭主婦的手裏拿着些什麼呢
[00:06:36.160 --> 00:06:37.240]  菜刀
[00:06:37.240 --> 00:06:40.160]  我見馬利依做了一個動作
[00:06:40.160 --> 00:06:42.160]  鑊鏟
[00:06:42.160 --> 00:06:43.240]  其實我認識很多婦女
[00:06:43.240 --> 00:06:46.240]  我經常跟她說
[00:06:46.240 --> 00:06:48.360]  我們可以一起去侍奉
[00:06:48.360 --> 00:06:49.760]  她說我什麼都不懂
[00:06:49.760 --> 00:06:51.880]  我只會拿着鑊鏟
[00:06:51.880 --> 00:06:53.480]  很脫節
[00:06:53.480 --> 00:06:55.000]  什麼都不懂
[00:06:55.000 --> 00:06:57.520]  她經常以爲自己做一個家庭主婦
[00:06:57.520 --> 00:06:59.040]  什麼都不懂
[00:06:59.040 --> 00:07:04.000]  其實懂得煮菜在教會的服侍來說是很殺食的
[00:07:04.000 --> 00:07:05.680]  其實在教會里面
[00:07:05.680 --> 00:07:09.920]  很多教會服侍的項目
[00:07:09.920 --> 00:07:12.040]  都是由煮飯開始的
[00:07:12.040 --> 00:07:13.720]  大家知道嗎
[00:07:13.720 --> 00:07:15.840]  原來懂得煮飯
[00:07:15.840 --> 00:07:17.160]  教會可以招呼人
[00:07:17.160 --> 00:07:19.560]  有聚餐的時候可以加幾味
[00:07:19.560 --> 00:07:22.840]  其實都一樣可以在教會里面服侍
[00:07:22.840 --> 00:07:25.960]  我人生中第一次鑊鏟的時候
[00:07:25.960 --> 00:07:29.600]  就是我20歲頭的時候
[00:07:29.600 --> 00:07:31.200]  第一次鑊鏟
[00:07:31.200 --> 00:07:34.160]  應該說是我教會第一次扮鑊鏟
[00:07:34.160 --> 00:07:35.920]  然後我第一次鑊鏟
[00:07:35.920 --> 00:07:39.960]  整羣人很洶湧很開心很興奮
[00:07:39.960 --> 00:07:41.160]  其實去中山的地方
[00:07:41.160 --> 00:07:42.720]  中山好像一羣人
[00:07:42.720 --> 00:07:44.240]  整個教會一起去
[00:07:44.240 --> 00:07:46.520]  就是半教會的人踊躍去了
[00:07:46.520 --> 00:07:47.680]  很開心的
[00:07:47.680 --> 00:07:49.040]  見到什麼就喫什麼
[00:07:49.040 --> 00:07:51.760]  見到什麼就看什麼
[00:07:51.760 --> 00:07:53.400]  那時候不太懂
[00:07:53.400 --> 00:07:54.720]  什麼是鑊鏟
[00:07:54.720 --> 00:07:55.840]  焦點是什麼
[00:07:55.840 --> 00:07:57.240]  那時候還沒懂
[00:07:57.240 --> 00:08:00.240]  就走過一個
[00:08:00.240 --> 00:08:02.640]  一個鑊鏟是賣菠蘿的
[00:08:02.640 --> 00:08:06.000]  然後整羣人又走過去買
[00:08:06.000 --> 00:08:07.400]  一半人就喫了
[00:08:07.400 --> 00:08:09.760]  結果發生什麼事呢
[00:08:09.760 --> 00:08:10.880]  肚子餓
[00:08:10.880 --> 00:08:13.560]  沒開始服侍之前就肚子餓
[00:08:13.560 --> 00:08:15.960]  一半人肚子餓
[00:08:15.960 --> 00:08:18.560]  就成爲了我們那一次鑊鏟的災難
[00:08:18.560 --> 00:08:19.960]  那怎麼辦呢
[00:08:19.960 --> 00:08:23.000]  那一次我們做些什麼呢
[00:08:23.000 --> 00:08:25.120]  那些婦女她們沒事
[00:08:25.120 --> 00:08:28.400]  有些婦女她們沒喫到那個菠蘿
[00:08:28.400 --> 00:08:29.600]  所以沒事
[00:08:29.600 --> 00:08:32.800]  於是那羣人需要什麼呢
[00:08:32.800 --> 00:08:34.200]  需要一些很清淡的食物
[00:08:34.200 --> 00:08:36.760]  因爲她們不可以再喫油膩的東西
[00:08:36.760 --> 00:08:37.920]  不可以喫外面的食物
[00:08:37.920 --> 00:08:43.080]  本身是安排在餐館裏喫飯的
[00:08:43.080 --> 00:08:45.040]  之後一直都取消不可以喫
[00:08:45.040 --> 00:08:47.600]  因爲一半人肚子餓
[00:08:47.600 --> 00:08:49.320]  食物中毒
[00:08:49.320 --> 00:08:52.760]  於是那羣婦女就起來了
[00:08:52.760 --> 00:08:54.240]  大顯身手
[00:08:54.240 --> 00:08:56.440]  她們就立刻去買菜
[00:08:56.440 --> 00:09:03.520]  然後在我們宣教士治癒的那間屋裏
[00:09:03.520 --> 00:09:05.400]  不停地煮菜
[00:09:05.400 --> 00:09:08.520]  於是幾乎就幫了她們
[00:09:08.520 --> 00:09:12.440]  應付了她們之後這麼多日子的飯菜
[00:09:12.440 --> 00:09:13.880]  就幾乎痊癒了
[00:09:13.880 --> 00:09:14.640]  沒事了
[00:09:14.640 --> 00:09:16.400]  不會這麼惡化下去
[00:09:16.400 --> 00:09:19.560]  整個隊伍就因爲有些很安心的食物底下
[00:09:19.560 --> 00:09:22.080]  就很安心地出去服侍
[00:09:22.080 --> 00:09:23.960]  然後還有一樣東西
[00:09:23.960 --> 00:09:25.440]  她們肚子餓
[00:09:25.440 --> 00:09:27.840]  就成爲了廁所的災難
[00:09:27.840 --> 00:09:29.080]  接着一些人會怎樣呢
[00:09:29.080 --> 00:09:30.240]  我也有幫忙
[00:09:30.240 --> 00:09:31.240]  大家都明白
[00:09:31.240 --> 00:09:34.800]  如果肚子餓之後廁所是什麼狀況
[00:09:34.800 --> 00:09:36.280]  她們怎麼做呢
[00:09:36.280 --> 00:09:38.280]  就去沖廁所
[00:09:38.280 --> 00:09:39.120]  幫她們清潔
[00:09:39.120 --> 00:09:43.560]  我也有份去清洗廁所
[00:09:43.560 --> 00:09:45.160]  然後
[00:09:45.160 --> 00:09:47.480]  其實手裏有些東西
[00:09:47.480 --> 00:09:49.240]  我們都可以服侍
[00:09:49.240 --> 00:09:50.960]  深水埗有一些基層的教會
[00:09:50.960 --> 00:09:55.920]  她們每個禮拜的服侍就是一羣婦女來煮飯
[00:09:55.920 --> 00:09:58.000]  來招呼一些基層的人
[00:09:58.000 --> 00:10:01.400]  一邊聽信息一邊喫飯
[00:10:01.400 --> 00:10:07.840]  由一些喫飯的項目來開始她們的福音的事工
[00:10:07.840 --> 00:10:10.240]  所以其實不是什麼都不懂
[00:10:10.240 --> 00:10:13.160]  不是說手裏只會拿鑊鏟
[00:10:13.160 --> 00:10:15.040]  其實很有用的
[00:10:15.040 --> 00:10:18.360]  其實就算是普通的技能
[00:10:18.360 --> 00:10:20.080]  只要我們肯擺出來
[00:10:20.080 --> 00:10:23.880]  只要我們肯去用的話
[00:10:23.880 --> 00:10:24.960]  放手交給神
[00:10:24.960 --> 00:10:28.720]  其實就會有神蹟的出現
[00:10:28.720 --> 00:10:30.960]  在經文裏面我們經常看到
[00:10:30.960 --> 00:10:32.440]  鑊變成蛇
[00:10:32.440 --> 00:10:34.200]  手變成麻風
[00:10:34.200 --> 00:10:36.600]  然後將來的水就會變成血
[00:10:36.600 --> 00:10:41.000]  可能我們的焦點就是看到神蹟那邊
[00:10:41.000 --> 00:10:44.720]  但是我們有沒有看到它的起源呢
[00:10:44.720 --> 00:10:46.680]  摩西手裏的那支鑊
[00:10:46.680 --> 00:10:48.560]  是一支很普通的鑊
[00:10:48.560 --> 00:10:50.800]  是摩西做慣做熟的
[00:10:50.800 --> 00:10:52.880]  用了很多年
[00:10:52.880 --> 00:10:56.080]  其實摩西的手也是普通的手
[00:10:56.080 --> 00:10:59.240]  尼羅河的水也是很普通的水
[00:10:59.240 --> 00:11:03.120]  埃及每天都會看到尼羅河的水
[00:11:03.120 --> 00:11:04.920]  很普通每天都會看到
[00:11:04.920 --> 00:11:06.760]  很普通的東西
[00:11:06.760 --> 00:11:11.240]  但是神是將普通的東西變成神蹟
[00:11:11.240 --> 00:11:15.240]  所以如果問我們何德何能去服侍呢
[00:11:15.240 --> 00:11:18.000]  神會怎麼去用我們呢
[00:11:18.000 --> 00:11:19.400]  其實很簡單
[00:11:19.400 --> 00:11:21.640]  神就是用我們本身有的東西
[00:11:21.640 --> 00:11:23.320]  原本有的東西
[00:11:23.320 --> 00:11:24.840]  做慣做熟的東西
[00:11:24.840 --> 00:11:26.600]  來去服侍它
[00:11:26.600 --> 00:11:28.200]  經文裏面的那支鑊
[00:11:28.200 --> 00:11:30.240]  這個字在埃及記裏面
[00:11:30.240 --> 00:11:31.640]  第一次出現
[00:11:31.640 --> 00:11:34.120]  其實是在四章二節
[00:11:34.120 --> 00:11:37.520]  因爲之前摩西不是做牧羊人的
[00:11:37.520 --> 00:11:39.880]  是他逃難
[00:11:39.880 --> 00:11:41.160]  逃到米甸之後
[00:11:41.160 --> 00:11:44.200]  第三章開始才放羊
[00:11:44.200 --> 00:11:48.160]  第四章神就問摩西的手裏有什麼
[00:11:48.160 --> 00:11:49.280]  就是那支鑊
[00:11:49.280 --> 00:11:50.880]  這是第一次出現的
[00:11:50.880 --> 00:11:52.480]  所以自此之後
[00:11:52.480 --> 00:11:54.160]  第四章之後
[00:11:54.160 --> 00:11:59.880]  你發現摩西的那支鑊和手就成爲主角了
[00:11:59.880 --> 00:12:01.280]  那個十災
[00:12:01.280 --> 00:12:05.320]  上帝叫摩西舉起那支鑊
[00:12:05.320 --> 00:12:09.320]  一到十那個災就出現了
[00:12:09.320 --> 00:12:13.520]  你發現如果那個十災的公式是這樣的
[00:12:13.520 --> 00:12:16.280]  摩西使用那支鑊
[00:12:16.280 --> 00:12:20.360]  然後神蹟就出現了
[00:12:20.360 --> 00:12:22.960]  最後摩西拿着那支鑊
[00:12:22.960 --> 00:12:25.840]  去碰紅海的水帶出來
[00:12:25.840 --> 00:12:28.360]  然後紅海就分開了
[00:12:28.360 --> 00:12:31.520]  所以到最後他經過紅海的時候
[00:12:31.520 --> 00:12:34.400]  那是摩西的鑊
[00:12:34.400 --> 00:12:37.360]  神可以透過我們的手
[00:12:37.360 --> 00:12:40.680]  我們現在現有的東西來行神蹟
[00:12:40.680 --> 00:12:45.000]  問題是我們願不願意
[00:12:45.000 --> 00:12:47.360]  我們肯不肯呢
[00:12:47.360 --> 00:12:52.760]  神是會用我們手裏做普通的東西來行神蹟的
[00:12:52.760 --> 00:12:56.480]  我侄子最近去參加跳舞
[00:12:56.480 --> 00:12:58.000]  拿了冠軍
[00:12:58.000 --> 00:12:59.440]  他跳什麼舞呢
[00:12:59.440 --> 00:13:00.120]  是故事來的
[00:13:00.120 --> 00:13:01.400]  其實就是西遊記
[00:13:01.400 --> 00:13:04.920]  他扮演的主角孫悟空跳舞
[00:13:04.920 --> 00:13:09.200]  這段時間一年級的小學生
[00:13:09.200 --> 00:13:12.240]  最喜歡問什麼呢就是智商題
[00:13:12.240 --> 00:13:13.760]  經常都是問智商題
[00:13:13.760 --> 00:13:15.480]  他就問我問問題
[00:13:15.480 --> 00:13:16.600]  考我
[00:13:16.600 --> 00:13:17.400]  他就問
[00:13:17.400 --> 00:13:21.200]  你知不知道孫悟空那支魚翼棒
[00:13:21.200 --> 00:13:23.000]  本來是用什麼來做的
[00:13:23.000 --> 00:13:25.440]  大家知不知道
[00:13:25.440 --> 00:13:27.520]  名字叫定海神針
[00:13:27.520 --> 00:13:30.600]  我真的不知道
[00:13:30.600 --> 00:13:31.880]  我扮去廁所
[00:13:31.880 --> 00:13:36.280]  然後我就搜尋
[00:13:36.280 --> 00:13:41.680]  原來是天河定底神針鐵
[00:13:41.680 --> 00:13:44.080]  其實那支魚翼棒不是孫悟空的
[00:13:44.080 --> 00:13:45.760]  知不知道是誰的
[00:13:45.760 --> 00:13:48.400]  是海龍王的
[00:13:48.400 --> 00:13:52.600]  是海龍王來頂着海底的
[00:13:52.600 --> 00:13:59.480]  孫悟空就要特地去海龍王那裏拿着天河定底神針鐵
[00:13:59.480 --> 00:14:02.280]  他可以藏在耳朵裏
[00:14:02.280 --> 00:14:04.480]  隨時可以拿出來用
[00:14:04.480 --> 00:14:07.280]  隨時拿出來用才能夠做東西
[00:14:07.280 --> 00:14:10.120]  才能夠做他的武器
[00:14:10.120 --> 00:14:13.560]  我們打遊戲經常都會知道
[00:14:13.560 --> 00:14:16.000]  我們一定要去藏一些寶物
[00:14:16.000 --> 00:14:18.840]  我們要特地去拿那些寶物才能做到某個任務
[00:14:18.840 --> 00:14:20.600]  才能過關
[00:14:20.600 --> 00:14:22.920]  如果拿不到某些東西是過不了的
[00:14:22.920 --> 00:14:25.760]  沒可能做得到
[00:14:25.760 --> 00:14:29.920]  但是經文裏面的故事不是這樣
[00:14:29.920 --> 00:14:35.320]  神不是叫摩西去哪裏拿天河定底神針鐵
[00:14:35.320 --> 00:14:36.280]  其實他沒有
[00:14:36.280 --> 00:14:38.280]  他不是這樣的
[00:14:38.280 --> 00:14:39.800]  他不用的
[00:14:39.800 --> 00:14:44.120]  神是問你現在手裏拿着什麼
[00:14:44.120 --> 00:14:48.160]  你此時此刻手裏拿着什麼
[00:14:48.160 --> 00:14:49.760]  就是一支杖
[00:14:49.760 --> 00:14:53.480]  因爲摩西是做牧羊人的
[00:14:53.480 --> 00:14:56.760]  所以這裏給我們的信息就是
[00:14:56.760 --> 00:14:58.520]  摩西的杖是很普通的
[00:14:58.520 --> 00:15:00.160]  是他的職業
[00:15:00.160 --> 00:15:02.680]  是他每天做的事
[00:15:02.680 --> 00:15:05.120]  就算你沒有職業
[00:15:05.120 --> 00:15:08.120]  你一樣都會有一些平常做的事
[00:15:08.120 --> 00:15:10.920]  你手裏平常做的事
[00:15:10.920 --> 00:15:13.840]  所以這段經文給我們的應用就是
[00:15:13.840 --> 00:15:16.920]  首先就是我們現在面對我們手裏做的事
[00:15:16.920 --> 00:15:17.800]  我們的工作
[00:15:17.800 --> 00:15:21.640]  首先我們正正經經地做好它
[00:15:21.640 --> 00:15:23.480]  無論你做什麼
[00:15:23.480 --> 00:15:25.240]  你是家庭主婦的
[00:15:25.240 --> 00:15:26.160]  什麼都好
[00:15:26.160 --> 00:15:28.160]  你現在正在做的事
[00:15:28.160 --> 00:15:29.760]  你正正經經地做好它
[00:15:29.760 --> 00:15:31.240]  就已經是服侍
[00:15:31.240 --> 00:15:33.600]  就已經是見證了
[00:15:33.600 --> 00:15:35.280]  第二就是
[00:15:35.280 --> 00:15:39.200]  如果你的專長是可以在教會服侍你的話
[00:15:39.200 --> 00:15:41.440]  就請你在教會服侍
[00:15:41.440 --> 00:15:43.760]  請你在教會幫忙
[00:15:43.760 --> 00:15:46.000]  第三就是
[00:15:46.000 --> 00:15:48.800]  耶穌的呼召是叫我們去跟從祂
[00:15:48.800 --> 00:15:50.240]  做祂的門徒
[00:15:50.240 --> 00:15:52.120]  所以其實我們每一個人
[00:15:52.120 --> 00:15:55.000]  其實我們要去做主耶穌的門徒
[00:15:55.000 --> 00:15:59.240]  我們可以使人帶領人成爲門徒
[00:15:59.240 --> 00:16:01.920]  所以第三講的東西就是
[00:16:01.920 --> 00:16:06.360]  我們是可以在我們的職場裏面訓練門徒的
[00:16:06.360 --> 00:16:09.520]  只要你在那個行業裏面做了五至十年以上
[00:16:09.520 --> 00:16:10.720]  爲什麼這麼說呢
[00:16:10.720 --> 00:16:12.880]  因爲我老師經常說
[00:16:12.880 --> 00:16:15.000]  做師傅做師傅或者怎麼樣
[00:16:15.000 --> 00:16:18.560]  我以前做事的地方都說
[00:16:18.560 --> 00:16:21.800]  怎樣纔算做師傅做師傅去教人呢
[00:16:21.800 --> 00:16:25.120]  如果你在行業裏面做了一段時間
[00:16:25.120 --> 00:16:28.000]  大概是做了五至十年以上的話
[00:16:28.000 --> 00:16:31.160]  其實你就有資格去訓練門徒
[00:16:31.160 --> 00:16:33.240]  因爲如果你是一個新人進入你的行業
[00:16:33.240 --> 00:16:34.800]  或者你的部門
[00:16:34.800 --> 00:16:37.720]  或者在你的公司就好了
[00:16:37.720 --> 00:16:40.440]  或者你在教會里面有弟兄姊妹
[00:16:40.440 --> 00:16:44.360]  剛剛新入行進入了你的行業的話
[00:16:44.360 --> 00:16:47.120]  其實你可以找他們喫飯
[00:16:47.120 --> 00:16:50.040]  講一下你的故事
[00:16:50.040 --> 00:16:52.760]  講一下你入行到現在十二十年
[00:16:52.760 --> 00:16:56.560]  究竟在這個行業裏面經歷了什麼呢
[00:16:56.560 --> 00:17:00.280]  有什麼掙扎有什麼艱難
[00:17:00.280 --> 00:17:03.560]  其實這裏有很多信徒回到教會很久了
[00:17:03.560 --> 00:17:07.000]  我回到教會已經有十六年了
[00:17:07.000 --> 00:17:11.760]  在這十六年裏面我看到信徒有兩個關口
[00:17:11.760 --> 00:17:13.000]  第一個關口是什麼呢
[00:17:13.000 --> 00:17:16.080]  就是去考大學
[00:17:16.080 --> 00:17:20.440]  考大學進入大學的時候就不見了一個人
[00:17:20.440 --> 00:17:22.360]  第二個關口是什麼呢
[00:17:22.360 --> 00:17:23.840]  就是出來工作
[00:17:23.840 --> 00:17:26.800]  出來工作之後就沒有一個人
[00:17:26.800 --> 00:17:31.080]  其實每一間教會都是一樣
[00:17:31.080 --> 00:17:32.120]  然後呢
[00:17:32.120 --> 00:17:35.360]  之後慢慢隱身都有第三個關口
[00:17:35.360 --> 00:17:37.120]  就是他們拍拖結婚
[00:17:37.120 --> 00:17:41.520]  如果他們的伴侶另一半不是信耶穌的話
[00:17:41.520 --> 00:17:44.200]  他們拍拖結婚之後又會沒有一個人
[00:17:44.200 --> 00:17:47.000]  就會離開教會
[00:17:47.000 --> 00:17:50.520]  所以如果你在教會里面已經回到十年以上了
[00:17:50.520 --> 00:17:54.040]  你已經回到十年以上了
[00:17:54.040 --> 00:17:56.200]  其實你都會經歷過很多的掙扎
[00:17:56.200 --> 00:17:57.960]  你經歷過很多的事情
[00:17:57.960 --> 00:18:00.600]  可能你經歷過上班
[00:18:00.600 --> 00:18:04.040]  你經歷過由讀書進入社會
[00:18:04.040 --> 00:18:07.120]  你已經拍過拖已經結過婚
[00:18:07.120 --> 00:18:10.520]  如果你回到教會已經十年以上的話
[00:18:10.520 --> 00:18:12.640]  你一定會遇到這些掙扎
[00:18:12.640 --> 00:18:15.200]  你是怎樣經過的呢
[00:18:15.200 --> 00:18:19.280]  你是怎樣去渡過這些掙扎
[00:18:19.280 --> 00:18:20.760]  可能你跌倒過的
[00:18:20.760 --> 00:18:23.400]  你遇到一些事情你跌倒過的
[00:18:23.400 --> 00:18:26.360]  其實你可以分享這件事
[00:18:26.360 --> 00:18:30.760]  所以其實你就可以訓練你下一代的弟兄姐妹
[00:18:30.760 --> 00:18:34.480]  怎樣在你的職場裏面做門徒
[00:18:34.480 --> 00:18:37.040]  你可以用你的經歷來訓練
[00:18:37.040 --> 00:18:38.680]  這些正在拍拖的弟兄姐妹
[00:18:38.680 --> 00:18:41.920]  怎樣在拍拖的時候做門徒
[00:18:41.920 --> 00:18:45.040]  你可以訓練你的弟兄姐妹
[00:18:45.040 --> 00:18:47.480]  怎樣在婚姻裏面做門徒
