
[00:00:00.000 --> 00:00:03.000]  歡迎大家來到我們的聖誕重拜
[00:01:59.000 --> 00:02:08.000]  我想帶你回到我們現在的世界
[00:02:08.000 --> 00:02:14.000]  在普天同慶基督降臨的日子
[00:02:14.000 --> 00:02:17.000]  我們應該如何佈置一間教會呢
[00:02:17.000 --> 00:02:24.000]  我們用什麼顏色用什麼材料呢
[00:02:24.000 --> 00:02:30.000]  一般來說現代人喜歡用紅色
[00:02:30.000 --> 00:02:35.000]  聖誕花的顏色
[00:02:35.000 --> 00:02:39.000]  綠色聖誕樹
[00:02:39.000 --> 00:02:43.000]  金色銀色喜慶的顏色
[00:02:45.000 --> 00:02:47.000]  但我不知道你有沒有想過
[00:02:47.000 --> 00:02:51.000]  這些佈置和選材完全不配合聖誕的故事
[00:02:51.000 --> 00:03:01.000]  沒辦法將聖誕的氣氛帶到我們教會裏面
[00:03:01.000 --> 00:03:08.000]  在基督教會的傳統裏面
[00:03:08.000 --> 00:03:10.000]  一踏入十二月
[00:03:10.000 --> 00:03:15.000]  就是叫做將臨期就是耶穌將要臨到的時期
[00:03:15.000 --> 00:03:27.000]  我們熱切期待耶穌的來臨
[00:03:27.000 --> 00:03:32.000]  其實有兩重的意義
[00:03:32.000 --> 00:03:38.000]  第一個就是我們等待耶穌第一次
[00:03:38.000 --> 00:03:41.000]  二千多年前祂第一次的來臨
[00:03:41.000 --> 00:03:51.000]  第二個意義是我們等待祂第二次
[00:03:51.000 --> 00:03:53.000]  祂將要來臨
[00:03:53.000 --> 00:03:54.000]  祂快要來臨
[00:03:54.000 --> 00:03:55.000]  祂必要來臨
[00:03:55.000 --> 00:03:58.000]  祂回來世上的降臨
[00:04:05.000 --> 00:04:08.000]  所以開始的時候我們才時光倒流
[00:04:08.000 --> 00:04:09.000]  二千多年
[00:04:09.000 --> 00:04:16.000]  耶穌出生的時候
[00:04:16.000 --> 00:04:18.000]  祂出生在馬槽裏面
[00:04:18.000 --> 00:04:21.000]  馬槽的聖嬰世人的救主
[00:04:21.000 --> 00:04:29.000]  如果我們要配合當時的聖誕氣氛
[00:04:29.000 --> 00:04:30.000]  聖誕場景
[00:04:30.000 --> 00:04:33.000]  基本上教會應該什麼都不做
[00:04:36.000 --> 00:04:39.000]  最多是窗口貼幾隻大字就差不多了
[00:04:39.000 --> 00:04:46.000]  這個是第一次的來臨
[00:04:46.000 --> 00:04:51.000]  如果你想第二次的來臨
[00:04:51.000 --> 00:04:55.000]  你現在向前張望耶穌再回來的日子
[00:04:55.000 --> 00:04:59.000]  耶穌快要回來
[00:04:59.000 --> 00:05:01.000]  耶穌必定回來
[00:05:01.000 --> 00:05:03.000]  這個時候我們才時光倒流
[00:05:03.000 --> 00:05:05.000]  耶穌必定回來
[00:05:05.000 --> 00:05:06.000]  這是聖經的教導
[00:05:06.000 --> 00:05:12.000]  所以我今天講到的題目是
[00:05:12.000 --> 00:05:13.000]  The Last Christmas
[00:05:13.000 --> 00:05:15.000]  不是上個聖誕節
[00:05:15.000 --> 00:05:17.000]  而是最後一個聖誕節
[00:05:17.000 --> 00:05:30.000]  它也是人類歷史裏面的最後一天
[00:05:30.000 --> 00:05:33.000]  最後一個聖誕將會是一個怎樣的日子呢
[00:05:33.000 --> 00:05:39.000]  是不是還是普天同慶呢
[00:05:39.000 --> 00:05:43.000]  不是
[00:05:43.000 --> 00:05:47.000]  最後一個聖誕是一個上帝憤怒的日子
[00:05:47.000 --> 00:05:55.000]  是上帝回來公義審判這個世界的日子
[00:05:58.000 --> 00:06:00.000]  如果我們要配合那一天
[00:06:00.000 --> 00:06:03.000]  最後一個聖誕那個氣氛的話
[00:06:03.000 --> 00:06:10.000]  那就大災了
[00:06:10.000 --> 00:06:14.000]  應該是火光熊熊
[00:06:14.000 --> 00:06:17.000]  將教會弄到火光熊熊就對了
[00:06:17.000 --> 00:06:21.000]  去到一個地步
[00:06:21.000 --> 00:06:25.000]  街外的人見到我們十三樓的情況
[00:06:25.000 --> 00:06:27.000]  應該會打999的
[00:06:28.000 --> 00:06:32.000]  通過的地方會打999給火力部隊
[00:06:32.000 --> 00:06:37.000]  最後的一個聖誕是人類歷史裏面最後的一天
[00:06:37.000 --> 00:06:39.000]  是上帝審判的日子
[00:06:39.000 --> 00:06:41.000]  火光熊熊
[00:06:41.000 --> 00:06:43.000]  萬民哀號的日子
[00:06:43.000 --> 00:06:47.000]  The Last Christmas is the last day of human history
[00:06:47.000 --> 00:06:51.000]  It is a day of God's righteous judgment on mankind
[00:06:51.000 --> 00:06:55.000]  It is a day of flames roaring and all people wailing
[00:06:56.000 --> 00:06:59.000]  但大家記得每一年的聖誕
[00:06:59.000 --> 00:07:00.000]  在教會的傳統裏面
[00:07:00.000 --> 00:07:02.000]  我們不單止望後面
[00:07:02.000 --> 00:07:03.000]  我們也望前面
[00:07:03.000 --> 00:07:07.000]  我們等待著最後的一個聖誕的來臨
[00:07:07.000 --> 00:07:08.000]  So every Christmas
[00:07:08.000 --> 00:07:12.000]  Not only do we look backwards at Christ's first coming
[00:07:12.000 --> 00:07:15.000]  We also look forward to Christ's second coming
[00:07:15.000 --> 00:07:17.000]  所以如果你回到教會
[00:07:17.000 --> 00:07:21.000]  你見到只有聖嬰那些 Nativity scene
[00:07:21.000 --> 00:07:23.000]  其實是正確的一半
[00:07:23.000 --> 00:07:28.000]  So if you go to church and you only see Nativity scene
[00:07:28.000 --> 00:07:29.000]  You are only half correct
[00:07:29.000 --> 00:07:33.000]  我們真正要想的是最後那一天
[00:07:33.000 --> 00:07:36.000]  We need to think about the last day
[00:07:36.000 --> 00:07:38.000]  當我們仰望最後一個聖誕
[00:07:38.000 --> 00:07:40.000]  最後人類歷史的一天的時候
[00:07:40.000 --> 00:07:45.000]  歷代的聖徒鼓勵我們要審慎思考四樣東西
[00:07:45.000 --> 00:07:47.000]  So when we think about the last day
[00:07:47.000 --> 00:07:53.000]  The saints throughout the ages encourage us to carefully contemplate four things
[00:07:53.000 --> 00:07:54.000]  不是我作的
[00:07:54.000 --> 00:07:58.000]  這是教會歷史裏面是前人鼓勵我們
[00:07:58.000 --> 00:08:01.000]  在聖誕的時候要思想四樣
[00:08:01.000 --> 00:08:03.000]  四樣終極的人生大事
[00:08:03.000 --> 00:08:04.000]  I did not make this up
[00:08:04.000 --> 00:08:08.000]  But it is the saints throughout the ages
[00:08:08.000 --> 00:08:12.000]  Encourage us to think about four ultimate matters of life
[00:08:12.000 --> 00:08:17.000]  他們說這四樣是最後的事 最終最後的事
[00:08:17.000 --> 00:08:21.000]  So these four things are the ultimate are the last things
[00:08:21.000 --> 00:08:28.000]  按照傳統的次序就是死亡 審判 天堂 地獄
[00:08:28.000 --> 00:08:31.000]  So according to the traditional order
[00:08:31.000 --> 00:08:35.000]  They are death, judgment, heaven and hell
[00:08:35.000 --> 00:08:39.000]  他們是基督教會在聖誕時候默想的四大焦點
[00:08:39.000 --> 00:08:44.000]  They are what the Christian church would meditate upon during Christmas
[00:08:44.000 --> 00:08:49.000]  這樣都可以? How can it be?
[00:08:49.000 --> 00:08:51.000]  有點消極
[00:08:51.000 --> 00:08:53.000]  Isn't it a bit negative?
[00:08:53.000 --> 00:08:56.000]  我們現在喜慶的日子
[00:08:56.000 --> 00:08:58.000]  Isn't it a joyful season?
[00:08:58.000 --> 00:09:01.000]  應該往前看 明天會更好
[00:09:01.000 --> 00:09:03.000]  Shouldn't we be forward looking?
[00:09:03.000 --> 00:09:08.000]  在這個時候全世界都是世界和平 豐衣足食 出入平安 身體健康
[00:09:08.000 --> 00:09:13.000]  World peace, abundance, protection, good health
[00:09:13.000 --> 00:09:17.000]  我今天抽時間來到你這間教會 你跟我說要生要死?
[00:09:17.000 --> 00:09:21.000]  Today I take time to your church but you tell me about life and death?
[00:09:21.000 --> 00:09:23.000]  為什麼要說要生要死?
[00:09:23.000 --> 00:09:26.000]  Why do we talk about life and death?
[00:09:26.000 --> 00:09:27.000]  其實很簡單
[00:09:27.000 --> 00:09:28.000]  The reason is simple
[00:09:28.000 --> 00:09:30.000]  因為你跟我遲到都會死
[00:09:30.000 --> 00:09:33.000]  Because you and I will all die sooner or later
[00:09:33.000 --> 00:09:35.000]  我們必定會死
[00:09:35.000 --> 00:09:36.000]  We will definitely die
[00:09:36.000 --> 00:09:39.000]  這個時候說要死其實是最正確的
[00:09:39.000 --> 00:09:42.000]  It is right to talk about death now
[00:09:42.000 --> 00:09:44.000]  每年到了這個時候
[00:09:44.000 --> 00:09:46.000]  每年到了這個時候
[00:09:46.000 --> 00:09:53.000]  報紙 雜誌 網上平台都有很多大同小異的紀念活動
[00:09:53.000 --> 00:09:55.000]  So every year during this time
[00:09:55.000 --> 00:09:59.000]  You see from newspaper, magazines and online platforms
[00:09:59.000 --> 00:10:01.000]  We see memorial activities
[00:10:01.000 --> 00:10:06.000]  他說今年我們死了哪些我們最愛的人士
[00:10:06.000 --> 00:10:11.000]  They say this year which people that we love died
[00:10:11.000 --> 00:10:14.000]  有沒有留意到中間有年長的
[00:10:14.000 --> 00:10:17.000]  Have you noticed that they are the younger ones
[00:10:17.000 --> 00:10:18.000]  亦都有年輕的
[00:10:18.000 --> 00:10:20.000]  They are the older ones
[00:10:20.000 --> 00:10:22.000]  你估你下一年有沒有榜上有名
[00:10:22.000 --> 00:10:25.000]  Do you think that you will be on the list next year?
[00:10:25.000 --> 00:10:27.000]  就算你沒有
[00:10:27.000 --> 00:10:29.000]  其實你跟我已經在排排坐
[00:10:29.000 --> 00:10:31.000]  等待上帝金榜提名
[00:10:31.000 --> 00:10:35.000]  Even if not, you and I are actually waiting
[00:10:35.000 --> 00:10:38.000]  God to call upon your name
[00:10:38.000 --> 00:10:41.000]  可能你會說死又如何呢
[00:10:41.000 --> 00:10:43.000]  You might say, so what if I die?
[00:10:43.000 --> 00:10:45.000]  平生不作虧心事
[00:10:45.000 --> 00:10:47.000]  半夜敲門也不驚
[00:10:47.000 --> 00:10:48.000]  I have a clear conscience
[00:10:48.000 --> 00:10:52.000]  and I am not afraid of a door knock in the middle of the night
[00:10:52.000 --> 00:10:53.000]  又或者你會說
[00:10:53.000 --> 00:10:55.000]  我不信天堂地獄
[00:10:55.000 --> 00:10:57.000]  我只信人死如燈滅
[00:10:57.000 --> 00:11:01.000]  Or you would say, I don't believe in heaven and hell
[00:11:01.000 --> 00:11:04.000]  I believe that when people die, that's all
[00:11:04.000 --> 00:11:07.000]  又或者你說,我信輪迴再世
[00:11:07.000 --> 00:11:10.000]  Or you say, I believe in reincarnation
[00:11:10.000 --> 00:11:11.000]  下世再見
[00:11:11.000 --> 00:11:13.000]  and we will meet again
[00:11:13.000 --> 00:11:16.000]  甚至你可以很堅決告訴我
[00:11:16.000 --> 00:11:17.000]  你是一個好人
[00:11:17.000 --> 00:11:20.000]  You might even think that you are a good person
[00:11:20.000 --> 00:11:21.000]  就算有天堂地獄
[00:11:21.000 --> 00:11:24.000]  你只會上天堂,不會下地獄
[00:11:24.000 --> 00:11:28.000]  So even if there is heaven and hell, you will go to heaven, not hell
[00:11:28.000 --> 00:11:30.000]  我無法控制你的想法
[00:11:30.000 --> 00:11:33.000]  It is not for me to control what you think
[00:11:33.000 --> 00:11:36.000]  但我諗我哋每個人都需要接受一個溫馨提示
[00:11:36.000 --> 00:11:39.000]  But I would like to gently remind you
[00:11:39.000 --> 00:11:43.000]  每一個人諗嘅嘢只係你自己嘅想法
[00:11:43.000 --> 00:11:48.000]  The thought of everyone is just his or her own belief
[00:11:48.000 --> 00:11:49.000]  未必一定係真嘅
[00:11:49.000 --> 00:11:51.000]  It may not be true
[00:11:51.000 --> 00:11:54.000]  當你去返聖經上帝嘅話語嘅時候
[00:11:54.000 --> 00:11:58.000]  Whereas when you go to the Bible, go to God's word
[00:11:58.000 --> 00:12:00.000]  呢個係我哋基督徒所相信
[00:12:00.000 --> 00:12:03.000]  唔單止係人寫嘅,而係上帝畀我哋嘅啟示
[00:12:03.000 --> 00:12:07.000]  This is what we believe, it is not only written by human
[00:12:07.000 --> 00:12:09.000]  but also the revelation from God
[00:12:09.000 --> 00:12:13.000]  聖經話畀我哋知,畀我哋睇到一個好唔一樣嘅角度
[00:12:13.000 --> 00:12:17.000]  The Bible offers us a very different perspective
[00:12:17.000 --> 00:12:22.000]  聖經話當人跟隨咗亞當夏娃叛逆上帝
[00:12:22.000 --> 00:12:25.000]  做自己眼中看為對嘅事嘅時候
[00:12:25.000 --> 00:12:30.000]  So the Bible says when people follow their ancestors Adam and Eve
[00:12:30.000 --> 00:12:34.000]  and they do what they see as right in their own eyes
[00:12:34.000 --> 00:12:38.000]  我哋每個人都犯咗叛軍叛國嘅罪名
[00:12:38.000 --> 00:12:44.000]  We all commit treason, we all commit the sin of rebellion against God
[00:12:44.000 --> 00:12:46.000]  喺上帝面前
[00:12:46.000 --> 00:12:48.000]  In the eyes of God
[00:12:48.000 --> 00:12:50.000]  我哋每個人都係最大惡嘅
[00:12:50.000 --> 00:12:52.000]  該下地獄嘅人
[00:12:52.000 --> 00:12:55.000]  We are all great sinners deserving hell
[00:12:55.000 --> 00:12:57.000]  喺人世間嘅社會裏面
[00:12:57.000 --> 00:12:59.000]  In human society
[00:12:59.000 --> 00:13:01.000]  你我身家清白
[00:13:01.000 --> 00:13:03.000]  We might be innocent of a clean record
[00:13:03.000 --> 00:13:06.000]  甚至我哋當中可能有啲人係滿有德行
[00:13:06.000 --> 00:13:10.000]  Even some of us may be called virtuous people
[00:13:10.000 --> 00:13:13.000]  呢個係因為當人叛逆咗上帝之後
[00:13:13.000 --> 00:13:16.000]  你重新定義咩叫好咩叫壞
[00:13:16.000 --> 00:13:21.000]  That is because after humanity's rebellion against God
[00:13:21.000 --> 00:13:25.000]  Man redefined what is good and what is evil
[00:13:25.000 --> 00:13:29.000]  你可以話有一班叛賊佢哋逃跑去另外一個對方
[00:13:29.000 --> 00:13:32.000]  跟住佢哋改名換姓改頭換面
[00:13:32.000 --> 00:13:36.000]  脫去以為咁樣就可以脫去佢哋嘅罪人嘅身份
[00:13:36.000 --> 00:13:38.000]  佢哋該受嘅刑罰
[00:13:38.000 --> 00:13:43.000]  You can imagine that it is like a rebellious army going to a new place
[00:13:43.000 --> 00:13:45.000]  Change their name and identity
[00:13:45.000 --> 00:13:49.000]  Thinking that this can help them to escape from justice
[00:13:49.000 --> 00:13:51.000]  佢哋從來冇諗過
[00:13:51.000 --> 00:13:54.000]  嗰個軍王會有一日捉返佢哋返去
[00:13:54.000 --> 00:13:56.000]  佢哋仍然係罪人嘅身份
[00:13:56.000 --> 00:14:01.000]  佢仍然會接受嗰個大軍王嘅刑罰
[00:14:01.000 --> 00:14:03.000]  They have not thought that one day
[00:14:03.000 --> 00:14:07.000]  The king will come back and catch them
[00:14:07.000 --> 00:14:09.000]  And bring them to justice
[00:14:09.000 --> 00:14:11.000]  The justice that they deserve
[00:14:11.000 --> 00:14:15.000]  聖經話其實我哋每個人都知道我哋係罪人
[00:14:15.000 --> 00:14:19.000]  The Bible says that everyone knows that he or she is a sinner
[00:14:19.000 --> 00:14:21.000]  因為我哋每個人都會死
[00:14:21.000 --> 00:14:23.000]  Because all of us will die
[00:14:23.000 --> 00:14:25.000]  你死亡嘅原因唔係因為病
[00:14:25.000 --> 00:14:26.000]  因為其他嘢
[00:14:26.000 --> 00:14:28.000]  你最終極嘅死亡原因
[00:14:28.000 --> 00:14:29.000]  係因為你係一個罪人
[00:14:29.000 --> 00:14:32.000]  所以上帝嘅審判會臨到你
[00:14:32.000 --> 00:14:34.000]  The ultimate reason for death
[00:14:34.000 --> 00:14:37.000]  Is because of sin and judgement against sin
[00:14:37.000 --> 00:14:39.000]  Will come upon sinners
[00:14:39.000 --> 00:14:43.000]  聖經咁樣揭示我哋嘅真相
[00:14:43.000 --> 00:14:47.000]  The Bible reveals us the truth this way
[00:14:47.000 --> 00:14:49.000]  聖經話世人都犯了罪
[00:14:49.000 --> 00:14:51.000]  規決了上帝的榮耀
[00:14:51.000 --> 00:14:54.000]  The Bible says for all have sinned
[00:14:54.000 --> 00:14:56.000]  And fall short of the glory of God
[00:14:56.000 --> 00:14:58.000]  罪的公間乃是死
[00:14:58.000 --> 00:15:00.000]  跟住死後且有審判
[00:15:00.000 --> 00:15:02.000]  The wages of sin is death
[00:15:02.000 --> 00:15:05.000]  And after death comes judgement
[00:15:05.000 --> 00:15:08.000]  聖經揭示我哋聽我哋死前嘅真相
[00:15:08.000 --> 00:15:11.000]  死亡嘅真相同埋死後嘅真相
[00:15:11.000 --> 00:15:14.000]  The Bible reveals the truth before death
[00:15:14.000 --> 00:15:16.000]  The truth of death
[00:15:16.000 --> 00:15:17.000]  And the truth after death
[00:15:17.000 --> 00:15:20.000]  死前我哋就係罪人
[00:15:20.000 --> 00:15:22.000]  死係因為罪嘅緣故
[00:15:22.000 --> 00:15:25.000]  死後除咗死亡之外
[00:15:25.000 --> 00:15:28.000]  仲有終極嘅審判
[00:15:28.000 --> 00:15:31.000]  The truth before death is that we are a sinner
[00:15:31.000 --> 00:15:35.000]  And the truth of death is that it is because of sin
[00:15:35.000 --> 00:15:39.000]  And the truth after death is that there will be judgement
[00:15:39.000 --> 00:15:41.000]  耶穌嘅再嚟
[00:15:41.000 --> 00:15:43.000]  The re-coming of Jesus
[00:15:43.000 --> 00:15:44.000]  最後嘅聖誕
[00:15:44.000 --> 00:15:47.000]  會將呢三重嘅真相
[00:15:47.000 --> 00:15:50.000]  徹底嘅決中
[00:15:50.000 --> 00:15:52.000]  The last Christmas will be the time
[00:15:52.000 --> 00:15:55.000]  Where these three realities will be realized
[00:15:55.000 --> 00:15:59.000]  上帝會將我哋一生嘅罪業
[00:15:59.000 --> 00:16:07.000]  God will expose a whole lifetime of sin
[00:16:07.000 --> 00:16:10.000]  等我哋無可推諉
[00:16:10.000 --> 00:16:13.000]  So that we have no reason
[00:16:13.000 --> 00:16:15.000]  And we have no excuse
[00:16:15.000 --> 00:16:18.000]  我想帶你去睇後書第三章第十節
[00:16:18.000 --> 00:16:23.000]  I want to show you 2 Peter chapter 3 verse 10
[00:16:23.000 --> 00:16:26.000]  但主的日子最後嘅聖誕
[00:16:26.000 --> 00:16:29.000]  要像賊一樣嚟到
[00:16:29.000 --> 00:16:31.000]  那日天必轟然一星
[00:16:31.000 --> 00:16:35.000]  仲笑實天體都要被烈火熔化
[00:16:35.000 --> 00:16:37.000]  地和地上的萬物
[00:16:37.000 --> 00:16:40.000]  包括你同我都要被暴露無遺
[00:16:40.000 --> 00:16:44.000]  But the day of the Lord will come like a thief
[00:16:44.000 --> 00:16:47.000]  Then the heavens will pass away with a roar
[00:16:47.000 --> 00:16:51.000]  And the heavenly bodies will be burnt up and dissolved
[00:16:51.000 --> 00:16:54.000]  And the earth and the works that are done on it
[00:16:54.000 --> 00:16:57.000]  Will be exposed
[00:16:57.000 --> 00:16:59.000]  主的日子像賊一樣係因為
[00:16:59.000 --> 00:17:03.000]  意思係你同我無意料嘅時候
[00:17:03.000 --> 00:17:05.000]  佢會降臨
[00:17:05.000 --> 00:17:07.000]  Like a thief means that you and I
[00:17:07.000 --> 00:17:10.000]  cannot predict the time that he comes
[00:17:10.000 --> 00:17:12.000]  嚟嘅時候係轟然一星
[00:17:12.000 --> 00:17:14.000]  呢個世界消失
[00:17:14.000 --> 00:17:16.000]  予以烈火所熔化
[00:17:16.000 --> 00:17:19.000]  代表咗上帝憤怒同審判
[00:17:19.000 --> 00:17:22.000]  You see that the day will pass away with a roar
[00:17:22.000 --> 00:17:25.000]  And the heavens will be dissolved with fire
[00:17:25.000 --> 00:17:28.000]  representing God's wrath and judgment
[00:17:28.000 --> 00:17:32.000]  跟住地上地上嘅萬物都要暴露無遺
[00:17:32.000 --> 00:17:36.000]  And the earth and everything done in it will be exposed
[00:17:36.000 --> 00:17:38.000]  如果你有機會去睇下中文聖經
[00:17:38.000 --> 00:17:41.000]  有啲翻譯係都要被燒盡
[00:17:41.000 --> 00:17:44.000]  Some translation will say will be burns up
[00:17:44.000 --> 00:17:46.000]  我當時諗燒盡就好
[00:17:46.000 --> 00:17:48.000]  我哋犯罪證據都冇曬
[00:17:48.000 --> 00:17:51.000]  So I thought if burned up it is a good thing
[00:17:51.000 --> 00:17:56.000]  但係正確嘅翻譯唔係燒盡而係暴露
[00:17:56.000 --> 00:17:59.000]  並且係暴露無遺
[00:17:59.000 --> 00:18:02.000]  However the correct translation is not burned up
[00:18:02.000 --> 00:18:06.000]  but exposed and in fact completely exposed
[00:18:06.000 --> 00:18:09.000]  或者你可以咁樣去想像
[00:18:09.000 --> 00:18:11.000]  So you can imagine it this way
[00:18:11.000 --> 00:18:14.000]  由你懷胎嘅嗰一刻開始
[00:18:14.000 --> 00:18:16.000]  From your conception
[00:18:16.000 --> 00:18:18.000]  去到而家去到將來
[00:18:18.000 --> 00:18:21.000]  Until now and into the future
[00:18:21.000 --> 00:18:25.000]  上帝冇錯過你生命裏面嘅任何一個片段
[00:18:25.000 --> 00:18:29.000]  God has not missed out any moment
[00:18:29.000 --> 00:18:31.000]  你每段嘅人生
[00:18:31.000 --> 00:18:32.000]  你每個思想
[00:18:32.000 --> 00:18:34.000]  你每個行為
[00:18:34.000 --> 00:18:35.000]  你所做過嘅嘢
[00:18:35.000 --> 00:18:37.000]  你所諗過嘅嘢
[00:18:37.000 --> 00:18:41.000]  上帝全部有天眼有心眼錄咗落嚟
[00:18:41.000 --> 00:18:43.000]  So every moment of your life
[00:18:43.000 --> 00:18:44.000]  Every thought
[00:18:44.000 --> 00:18:45.000]  Every action
[00:18:45.000 --> 00:18:47.000]  Everything your body has done
[00:18:47.000 --> 00:18:50.000]  And everything your heart has thought
[00:18:50.000 --> 00:18:53.000]  They are all recorded by God
[00:18:53.000 --> 00:18:55.000]  然後喺最後嘅聖誕
[00:18:55.000 --> 00:18:59.000]  終極嘅審判中暴露無遺
[00:18:59.000 --> 00:19:02.000]  Then all these will be completely exposed
[00:19:02.000 --> 00:19:03.000]  in the last Christmas
[00:19:03.000 --> 00:19:05.000]  The ultimate judgment
[00:19:05.000 --> 00:19:08.000]  天網恢恢 疏而不漏
[00:19:08.000 --> 00:19:10.000]  善有善報 惡有惡報
[00:19:10.000 --> 00:19:13.000]  若然未報 皆因時辰未到
[00:19:13.000 --> 00:19:17.000]  And they say as in the Chinese idiom
[00:19:17.000 --> 00:19:20.000]  The net of heaven lets nothing through
[00:19:20.000 --> 00:19:21.000]  And good begets good
[00:19:21.000 --> 00:19:23.000]  Evil begets evil
[00:19:23.000 --> 00:19:25.000]  In fact if not yet repaid
[00:19:25.000 --> 00:19:28.000]  It is just because the time has not yet come
[00:19:28.000 --> 00:19:30.000]  唔係講緊啲大壞蛋
[00:19:30.000 --> 00:19:32.000]  係講緊你同我
[00:19:32.000 --> 00:19:35.000]  We are not talking about the villains
[00:19:35.000 --> 00:19:37.000]  We are talking about you and me
[00:19:37.000 --> 00:19:39.000]  但時候終於會到
[00:19:39.000 --> 00:19:43.000]  就係嗰日最後嘅聖誕終極嘅審判
[00:19:43.000 --> 00:19:45.000]  所有我哋嘅罪行
[00:19:45.000 --> 00:19:46.000]  我哋嘅罪念
[00:19:46.000 --> 00:19:48.000]  全部會暴露出嚟
[00:19:48.000 --> 00:19:49.000]  But the time has finally come
[00:19:49.000 --> 00:19:52.000]  And on that day, the last Christmas
[00:19:52.000 --> 00:19:54.000]  All will be exposed
[00:19:54.000 --> 00:19:56.000]  Our sin, our sinful thoughts
[00:19:56.000 --> 00:19:58.000]  Our sinful desires
[00:19:58.000 --> 00:20:00.000]  於是我哋從終極嘅審判
[00:20:00.000 --> 00:20:01.000]  最後嘅聖誕
[00:20:01.000 --> 00:20:04.000]  帶你進入上帝永遠嘅刑罰
[00:20:04.000 --> 00:20:07.000]  So we go from the last Christmas
[00:20:07.000 --> 00:20:10.000]  To the ultimate judgment
[00:20:10.000 --> 00:20:12.000]  貼曬來家後書
[00:20:12.000 --> 00:20:14.000]  聖經嘅另外一本書裏面
[00:20:14.000 --> 00:20:17.000]  第一章我想讀啲三字俾你聽
[00:20:17.000 --> 00:20:18.000]  So let me read from you
[00:20:18.000 --> 00:20:20.000]  Another book in the Bible
[00:20:20.000 --> 00:20:23.000]  2nd Thessalonians chapter 1 verse 7 to 9
[00:20:23.000 --> 00:20:26.000]  那時最後嘅聖誕
[00:20:26.000 --> 00:20:29.000]  耶穌同佢有能力的天使
[00:20:29.000 --> 00:20:32.000]  從天上在火焰中顯現
[00:20:32.000 --> 00:20:35.000]  要報應那不認識上帝
[00:20:35.000 --> 00:20:38.000]  不聽從我主耶穌基督福音的人
[00:20:38.000 --> 00:20:40.000]  佢們要受刑罰
[00:20:40.000 --> 00:20:42.000]  就是永遠沉淪
[00:20:42.000 --> 00:20:43.000]  離開主的面
[00:20:43.000 --> 00:20:45.000]  他權能的榮光
[00:20:45.000 --> 00:20:49.000]  So the Lord Jesus is revealed from the heaven
[00:20:49.000 --> 00:20:52.000]  With his mighty angels in flaming fire
[00:20:52.000 --> 00:20:55.000]  Infecting vengeance on those who do not know God
[00:20:55.000 --> 00:20:59.000]  And on those who do not obey the gospel of our Lord Jesus
[00:20:59.000 --> 00:21:00.000]  呢度講上帝嘅刑罰
[00:21:00.000 --> 00:21:02.000]  會臨到嗰啲不認識上帝
[00:21:02.000 --> 00:21:03.000]  其實個原文
[00:21:03.000 --> 00:21:05.000]  另外一個翻譯更好嘅翻譯
