
[00:00:00.000 --> 00:00:07.380]  今天早上兩首詩歌都是講風雨同路
[00:03:09.200 --> 00:03:11.920]  「必」處在全能者的印象
[00:03:11.920 --> 00:03:16.200]  祂必救你脫離捕鳥人的網羅
[00:03:16.200 --> 00:03:19.600]  祂必用自己的羚毛遮蔽你
[00:03:19.600 --> 00:03:22.360]  你必不怕黑夜的驚駭
[00:03:22.360 --> 00:03:25.040]  患難必不臨大你」
[00:03:25.040 --> 00:03:27.120]  有另一組的詞是「要」
[00:03:27.120 --> 00:03:30.160]  然後有另外一組的詞是「要」
[00:03:30.160 --> 00:03:31.240]  這樣說
[00:03:31.240 --> 00:03:34.880]  「你要投靠在祂的翅膀底下
[00:03:34.880 --> 00:03:38.560]  因祂要為你吩咐祂的使者
[00:03:38.560 --> 00:03:42.560]  在你行的一切道路中保護你
[00:03:42.560 --> 00:03:45.320]  他們要用手托著你
[00:03:45.320 --> 00:03:48.200]  免得你的腳碰在石頭上
[00:03:48.200 --> 00:03:52.880]  你要踩在獅子和鬼蛇的身上
[00:03:52.880 --> 00:03:55.880]  踐踏哨撞獅子和大蛇
[00:03:55.880 --> 00:03:58.280]  因為祂專心愛我
[00:03:58.280 --> 00:04:00.400]  我就要搭救祂
[00:04:00.400 --> 00:04:02.480]  因為祂知道我的名
[00:04:02.480 --> 00:04:05.400]  我要把祂安置在高處
[00:04:05.400 --> 00:04:07.200]  祂在危難中
[00:04:07.200 --> 00:04:09.080]  我要與祂同在
[00:04:09.080 --> 00:04:10.840]  我要搭救祂
[00:04:10.840 --> 00:04:12.200]  使祂尊貴
[00:04:12.200 --> 00:04:15.080]  我要使祂主享長壽
[00:04:15.080 --> 00:04:17.280]  將我的救恩顯明給祂」
[00:04:17.280 --> 00:04:19.200]  有關上主的保護
[00:04:19.200 --> 00:04:21.560]  其實是貫穿整個詩篇91篇
[00:04:21.560 --> 00:04:23.200]  有關上主的保護
[00:04:23.200 --> 00:04:26.080]  其實是貫穿整個詩篇
[00:04:26.080 --> 00:04:28.440]  無論瘟疫是或明或暗
[00:04:28.440 --> 00:04:30.640]  無論瘟疫是或明或暗
[00:04:30.640 --> 00:04:32.040]  無論外在的環境
[00:04:32.040 --> 00:04:33.760]  好像捕鳥人的網羅
[00:04:33.760 --> 00:04:35.040]  無論外在的環境
[00:04:35.040 --> 00:04:36.840]  好像捕鳥人的網羅
[00:04:36.840 --> 00:04:39.320]  被人陰謀設計陷害
[00:04:39.320 --> 00:04:43.640]  被人陰謀設計陷害
[00:04:43.640 --> 00:04:47.640]  無論威脅是來自我們心裏的威脅
[00:04:47.640 --> 00:04:50.480]  無論威脅是來自我們心裏的威脅
[00:04:50.480 --> 00:04:53.640]  好像黑夜的驚駭提心吊膽夜不能眠
[00:04:53.640 --> 00:04:58.680]  好像黑夜的驚駭提心吊膽夜不能眠
[00:04:58.680 --> 00:05:00.680]  或者白日有飛來的箭
[00:05:00.680 --> 00:05:04.280]  或者白日有飛來的箭
[00:05:04.280 --> 00:05:06.280]  或者像戰爭那種激烈
[00:05:06.280 --> 00:05:08.480]  或者像戰爭那種激烈
[00:05:08.480 --> 00:05:10.040]  有千人萬人撲倒
[00:05:10.040 --> 00:05:11.600]  有千人萬人撲倒
[00:05:11.600 --> 00:05:15.880]  無論野外的獅子和鬼蛇如何的兇猛
[00:05:15.880 --> 00:05:21.360]  無論野外的獅子和鬼蛇如何的兇猛
[00:05:21.360 --> 00:05:26.360]  以上種種都比我們現在面對的疫情有過之而無不及
[00:05:26.360 --> 00:05:30.800]  其實以上種種都比現在的疫情有過之而無不及
[00:05:30.800 --> 00:05:32.800]  我想任何一個人面對這些情況
[00:05:32.800 --> 00:05:34.280]  我們都會崩潰
[00:05:34.280 --> 00:05:38.800]  我想任何一個人面對這樣的情況都會崩潰
[00:05:38.800 --> 00:05:45.360]  但私人體會上主的必和要的保護勝過一切困境
[00:05:45.360 --> 00:05:50.840]  但私人體會上主的必和要的保護勝過一切困境
[00:05:50.840 --> 00:05:54.720]  教會有一本小書叫《征途》在圖書館
[00:05:54.720 --> 00:05:58.480]  教會有一本小書叫《征途》在圖書館
[00:05:58.480 --> 00:06:01.120]  記載了不同宣教士的故事
[00:06:01.120 --> 00:06:03.120]  記載了不同宣教士的故事
[00:06:03.120 --> 00:06:08.160]  其中一位記載一位英國宣教士羅海倫女士
[00:06:08.160 --> 00:06:15.360]  其中一位記載一位英國宣教士羅海倫女士
[00:06:15.360 --> 00:06:19.560]  她在劍橋大學讀醫科的時候信主
[00:06:19.560 --> 00:06:23.880]  她在英國劍橋大學讀書的時候信主
[00:06:23.880 --> 00:06:29.080]  你想想能夠讀英國劍橋大學的醫學院全部都是天之驕子
[00:06:29.080 --> 00:06:35.240]  你想想能夠進入劍橋大學讀醫學院的所有都是兼職
[00:06:35.240 --> 00:06:40.400]  她萬中無一,畢業後放棄美好的前途
[00:06:40.400 --> 00:06:46.320]  她選擇加入警察會到剛果從事醫療宣教
[00:06:46.320 --> 00:06:49.960]  她選擇加入警察會到剛果從事醫療宣教
[00:06:49.960 --> 00:06:54.760]  1960年當羅海倫在英國述職完畢後準備返回剛果
[00:06:54.760 --> 00:07:02.120]  1960年當羅海倫在英國述職準備返回剛果的時候
[00:07:02.120 --> 00:07:10.360]  當時剛果剛剛獨立,國內各派的勢力非常動亂
[00:07:10.360 --> 00:07:13.200]  當時剛果剛剛獨立,國內各派的勢力非常動亂
[00:07:13.200 --> 00:07:19.280]  所以很多教會的頂尖都勸羅海倫暫時不要返回剛果
[00:07:19.280 --> 00:07:24.200]  所以教會裏面好多弟兄姐妹都勸羅海倫暫時先不要返回剛果
[00:07:24.200 --> 00:07:26.720]  怕他有生命的危險
[00:07:26.720 --> 00:07:29.120]  但羅海倫清楚上帝要她返回
[00:07:29.120 --> 00:07:32.400]  但羅海倫清楚上帝要她返回
[00:07:32.400 --> 00:07:34.400]  她說如果在主裏面起有難成的事
[00:07:34.400 --> 00:07:36.920]  她說在主裏面起有難成的事
[00:07:36.920 --> 00:07:38.920]  她說可能有政治的動亂
[00:07:38.920 --> 00:07:40.920]  她說可能有政治的動亂
[00:07:40.920 --> 00:07:42.920]  甚至我要犧牲我的生命
[00:07:42.920 --> 00:07:44.920]  甚至可能我會犧牲我的生命
[00:07:44.920 --> 00:07:48.360]  或者我們宣教士多年苦心經營的一朝失去
[00:07:48.360 --> 00:07:53.520]  或許我們宣教士多年建立起來的東西可能一朝會失去
[00:07:53.520 --> 00:07:54.800]  我們又面對逼迫
[00:07:54.800 --> 00:07:55.880]  我們會面對逼迫
[00:07:55.880 --> 00:07:57.520]  願意靠著你們的祈禱
[00:07:57.520 --> 00:07:59.200]  願意靠著你們的祈禱
[00:07:59.200 --> 00:08:01.200]  我們在主裏面沒有難成的事
[00:08:01.200 --> 00:08:03.200]  我們在主裏面並沒有難成的事
[00:08:03.200 --> 00:08:06.320]  結果她就返回剛果裏面繼續她的醫療宣教
[00:08:06.320 --> 00:08:10.000]  結果她就返回剛果這個地方繼續她的醫療宣教
[00:08:10.000 --> 00:08:14.000]  到了1964年這些叛軍終於去到羅海倫服侍的地區
[00:08:14.000 --> 00:08:19.320]  在1964年的那一批叛軍終於去到羅海倫服侍的地方
[00:08:19.320 --> 00:08:20.320]  他被困在醫院
[00:08:20.320 --> 00:08:21.720]  他被困在醫院
[00:08:21.720 --> 00:08:25.160]  附近所有的城鎮都被這些叛軍佔領
[00:08:25.160 --> 00:08:28.320]  附近所有的城鎮都被這些叛軍佔領
[00:08:28.320 --> 00:08:31.320]  他們殘暴粗野到處搶掠
[00:08:31.320 --> 00:08:35.120]  他們非常殘暴粗野到處搶掠
[00:08:35.120 --> 00:08:37.800]  去焚燒那些房屋
[00:08:37.800 --> 00:08:39.520]  去焚燒那些房屋
[00:08:39.520 --> 00:08:41.520]  虐待殺害很多無辜的人
[00:08:41.520 --> 00:08:43.520]  虐待殺害很多無辜的人
[00:08:43.520 --> 00:08:45.760]  好幾位宣教士都因為這樣殉道
[00:08:45.760 --> 00:08:48.760]  好幾位宣教士都因此而殉道
[00:08:48.760 --> 00:08:51.560]  一個晚上凌晨惡夢終於來臨
[00:08:51.560 --> 00:08:54.760]  有一個晚上惡夢終於來臨
[00:08:54.760 --> 00:09:00.320]  羅海倫的家突然半夜被驚天敲門聲驚醒
[00:09:00.320 --> 00:09:00.320]  羅海倫的家突然半夜被驚天敲門聲驚醒
[00:09:00.320 --> 00:09:00.320]  羅海倫的家突然半夜被驚天敲門聲驚醒
[00:09:00.320 --> 00:09:00.320]  羅海倫的家突然半夜被驚天敲門聲驚醒
[00:09:00.320 --> 00:09:06.320]  羅海倫的家突然半夜被驚天敲門聲驚醒
[00:09:06.320 --> 00:09:06.320]  原來這些叛軍已經來到他們的醫院
[00:09:06.320 --> 00:09:08.800]  原來這些叛軍已經來到他們的醫院
[00:09:08.800 --> 00:09:08.840]  原來這些叛軍已經來到他們的醫院
[00:09:08.840 --> 00:09:10.640]  原來這些叛軍已經來到他們的醫院
[00:09:10.640 --> 00:09:10.640]  羅海倫害怕到全身發抖
[00:09:10.640 --> 00:09:13.160]  羅海倫害怕到全身發抖
[00:09:13.160 --> 00:09:13.160]  羅海倫害怕到全身發抖
[00:09:13.160 --> 00:09:24.880]  他覺得上主離他很遠 他感到自己很渺小和孤單
[00:09:24.880 --> 00:09:24.920]  他覺得上主離他很遠 他感到自己很渺小和孤單
[00:09:24.920 --> 00:09:28.920]  然後一群充滿酒氣的叛軍衝入他的房間
[00:09:28.920 --> 00:09:28.960]  然後一群充滿酒氣的叛軍衝入他的房間
[00:09:28.960 --> 00:09:31.960]  然後一群充滿酒氣的叛軍衝入他的房間
[00:09:31.960 --> 00:09:32.960]  把他所有的東西都搶掠
[00:09:32.960 --> 00:09:33.000]  把他所有的東西都搶掠
[00:09:33.000 --> 00:09:35.000]  把他所有的東西都搶掠
[00:09:35.000 --> 00:09:35.000]  然後有一個人用貪婪的眼光看著他
[00:09:35.000 --> 00:09:37.000]  然後有一個人用貪婪的眼光看著他
[00:09:37.000 --> 00:09:37.000]  然後有一個人用貪婪的眼光看著他
[00:09:37.000 --> 00:09:39.000]  然後有一個人用貪婪的眼光看著他
[00:09:39.000 --> 00:09:44.000]  結果在漆黑當中這些叛軍把他拖入房間強姦
[00:09:44.000 --> 00:09:44.000]  結果在漆黑當中這些叛軍把羅海倫拖進房間把他搶包
[00:09:44.000 --> 00:09:50.000]  結果在漆黑當中這些叛軍把羅海倫拖進房間把他搶包
[00:09:50.000 --> 00:09:55.000]  當時羅海倫心裏呼叫 我的神為甚麼離棄我
[00:09:55.000 --> 00:09:55.000]  當時羅海倫心裏呼求 我的神為甚麼離棄我
[00:09:55.000 --> 00:10:01.000]  當時羅海倫心裏呼求 我的神為甚麼離棄我
[00:10:01.000 --> 00:10:10.000]  完全無助 無聲音 無意象 突然之間慈愛的主向他臨近
[00:10:10.000 --> 00:10:10.000]  突然之間慈愛的主向他臨近
[00:10:10.000 --> 00:10:12.000]  用一個說話在心裏出現
[00:10:12.000 --> 00:10:12.000]  用一個說話在心裏出現
[00:10:12.000 --> 00:10:18.000]  突然慈愛的主車來到他的心 用一句話跟他說
[00:10:18.000 --> 00:10:18.000]  突然慈愛的主車來到他的心 用一句話跟他說
[00:10:18.000 --> 00:10:21.000]  他說他好像羊被牽到宰殺之地
[00:10:21.000 --> 00:10:24.000]  他說他好像羊被牽到宰殺之地
[00:10:24.000 --> 00:10:26.000]  在這個可怕的晚上
[00:10:26.000 --> 00:10:27.000]  在這個可怕的晚上
[00:10:27.000 --> 00:10:30.000]  他在絕望痛苦中的喊叫
[00:10:30.000 --> 00:10:32.000]  他在絕望痛苦中的喊叫
[00:10:32.000 --> 00:10:34.000]  向第二人去經歷那份平安
[00:10:34.000 --> 00:10:35.000]  向第二人去經歷那份平安
[00:10:35.000 --> 00:10:36.000]  上帝讓他感到一份平安
[00:10:36.000 --> 00:10:37.000]  上帝讓他感到一份平安
[00:10:37.000 --> 00:10:39.000]  結果他和其他宣教士被關在監獄裏面
[00:10:39.000 --> 00:10:40.000]  結果他和其他宣教士被關在監獄裏面
[00:10:40.000 --> 00:10:43.000]  結果他和其他宣教士被關在監獄裏面
[00:10:43.000 --> 00:10:44.000]  直到1965年政府軍來到先後將我們拯救
[00:10:44.000 --> 00:10:46.000]  直到1965年政府軍來到先後將我們拯救
[00:10:46.000 --> 00:10:46.000]  直到1965年政府軍來到先後將我們拯救
[00:10:46.000 --> 00:10:47.000]  直到1965年政府軍來到先後將我們拯救
[00:10:47.000 --> 00:10:47.000]  直到1965年政府軍來到先後將我們拯救
[00:10:47.000 --> 00:11:01.000]  直到1965年政府軍來到先後將我們拯救
[00:11:01.000 --> 00:11:18.000]  一年之後他身心靈都恢復 他又重新回到剛果市
[00:11:18.000 --> 00:11:24.000]  由於當地人長期對白人的仇恨 連他花盡心思栽培的醫學院學生都對他不信任
[00:11:24.000 --> 00:11:34.000]  有一段時期因為政府承認醫療機構 政府就發放一些津貼給他們的學生
[00:11:34.000 --> 00:11:34.000]  有一段時期因為政府承認醫療機構 政府就發放一些津貼給他們的學生
[00:11:34.000 --> 00:11:36.000]  有一段時期因為政府承認醫療機構 政府就發放一些津貼給他們的學生
[00:11:36.000 --> 00:11:40.000]  但是學生誤會了羅海倫在床中有一些剝削
[00:11:40.000 --> 00:11:40.000]  但是學生誤會了羅海倫在床中有一些剝削
[00:11:40.000 --> 00:11:45.000]  但是學生誤會了羅海倫在床中有一些剝削
[00:11:45.000 --> 00:11:48.000]  結果他就被迫要離開他自己宣教的工場
[00:11:48.000 --> 00:11:48.000]  結果他就被迫要離開他自己宣教的工場
[00:11:48.000 --> 00:11:51.000]  結果他就被迫要離開他自己宣教的工場
[00:11:51.000 --> 00:11:55.000]  當時他在日記這樣寫
[00:11:55.000 --> 00:11:57.000]  如果耶穌基督是神為我而死
[00:11:57.000 --> 00:12:00.000]  如果耶穌基督是神為我而死
[00:12:00.000 --> 00:12:01.000]  面對這麼偉大的犧牲
[00:12:01.000 --> 00:12:03.000]  面對這麼偉大的犧牲
[00:12:03.000 --> 00:12:06.000]  試問有什麼我不值得放棄和犧牲呢
[00:12:06.000 --> 00:12:10.000]  試問有什麼我不值得放棄和犧牲呢
[00:12:10.000 --> 00:12:14.000]  從人看來羅海倫花了二十多年從事醫療宣教
[00:12:14.000 --> 00:12:14.000]  從人看來羅海倫花了二十多年從事醫療宣教
[00:12:14.000 --> 00:12:19.000]  從人看來羅海倫花了二十多年從事醫療宣教
[00:12:19.000 --> 00:12:22.000]  他要傷心一無所有離開光國
[00:12:22.000 --> 00:12:22.000]  他要傷心一無所有離開光國
[00:12:22.000 --> 00:12:25.000]  他要傷心一無所有離開光國
[00:12:25.000 --> 00:12:26.000]  在歡送會上
[00:12:26.000 --> 00:12:27.000]  在歡送會上
[00:12:27.000 --> 00:12:28.000]  在歡送會上
[00:12:28.000 --> 00:12:31.000]  上帝就透過一位泥水工匠的分享
[00:12:31.000 --> 00:12:32.000]  上帝就透過一位泥水工匠的分享
[00:12:32.000 --> 00:12:32.000]  上帝就透過一位泥水工匠的分享
[00:12:32.000 --> 00:12:32.000]  上帝就透過一位泥水工匠的分享
[00:12:32.000 --> 00:12:33.000]  上帝就透過一位泥水工匠的分享
[00:12:33.000 --> 00:12:33.000]  上帝就透過一位泥水工匠的分享
[00:12:33.000 --> 00:12:34.000]  上帝就透過一位泥水工匠的分享
[00:12:34.000 --> 00:12:34.000]  上帝就透過一位泥水工匠的分享
[00:12:34.000 --> 00:12:49.000]  上帝就透過一位泥水工匠的分享
[00:12:49.000 --> 00:12:49.000]  上帝就透過一位泥水工匠的分享
[00:12:49.000 --> 00:12:49.000]  上帝就透過一位泥水工匠的分享
[00:12:49.000 --> 00:12:49.000]  上帝就透過一位泥水工匠的分享
[00:12:49.000 --> 00:12:49.000]  上帝就透過一位泥水工匠的分享
[00:12:49.000 --> 00:12:49.000]  上帝就透過一位泥水工匠的分享
[00:12:49.000 --> 00:12:49.000]  上帝就透過一位泥水工匠的分享
[00:12:49.000 --> 00:12:49.000]  上帝就透過一位泥水工匠的分享
[00:12:49.000 --> 00:12:49.000]  上帝就透過一位泥水工匠的分享
[00:12:49.000 --> 00:12:49.000]  上帝就透過一位泥水工匠的分享
[00:12:49.000 --> 00:12:49.000]  上帝就透過一位泥水工匠的分享
[00:12:49.000 --> 00:12:49.000]  上帝就透過一位泥水工匠的分享
[00:12:49.000 --> 00:13:09.000]  上帝就透過一位泥水工匠的分享
[00:13:09.000 --> 00:13:09.000]  上帝就透過一位泥水工匠的分享
[00:13:09.000 --> 00:13:09.000]  上帝就透過一位泥水工匠的分享
[00:13:09.000 --> 00:13:09.000]  上帝就透過一位泥水工匠的分享
[00:13:09.000 --> 00:13:09.000]  上帝就透過一位泥水工匠的分享
[00:13:09.000 --> 00:13:09.000]  上帝就透過一位泥水工匠的分享
[00:13:09.000 --> 00:13:09.000]  上帝就透過一位泥水工匠的分享
[00:13:09.000 --> 00:13:09.000]  上帝就透過一位泥水工匠的分享
[00:13:09.000 --> 00:13:09.000]  上帝就透過一位泥水工匠的分享
[00:13:09.000 --> 00:13:09.000]  上帝就透過一位泥水工匠的分享
[00:13:09.000 --> 00:13:09.000]  上帝就透過一位泥水工匠的分享
[00:13:09.000 --> 00:13:09.000]  上帝就透過一位泥水工匠的分享
[00:13:09.000 --> 00:13:29.000]  上帝就透過一位泥水工匠的分享
[00:13:29.000 --> 00:13:29.000]  上帝就透過一位泥水工匠的分享
[00:13:29.000 --> 00:13:29.000]  上帝就透過一位泥水工匠的分享
[00:13:29.000 --> 00:13:29.000]  上帝就透過一位泥水工匠的分享
[00:13:29.000 --> 00:13:29.000]  上帝就透過一位泥水工匠的分享
[00:13:29.000 --> 00:13:29.000]  上帝就透過一位泥水工匠的分享
[00:13:29.000 --> 00:13:29.000]  上帝就透過一位泥水工匠的分享
[00:13:29.000 --> 00:13:29.000]  上帝就透過一位泥水工匠的分享
[00:13:29.000 --> 00:13:29.000]  上帝就透過一位泥水工匠的分享
[00:13:29.000 --> 00:13:29.000]  上帝就透過一位泥水工匠的分享
[00:13:29.000 --> 00:13:29.000]  上帝就透過一位泥水工匠的分享
[00:13:29.000 --> 00:13:29.000]  上帝就透過一位泥水工匠的分享
[00:13:29.000 --> 00:13:49.000]  上帝就透過一位泥水工匠的分享
[00:13:49.000 --> 00:13:49.000]  上帝就透過一位泥水工匠的分享
[00:13:49.000 --> 00:13:49.000]  上帝就透過一位泥水工匠的分享
[00:13:49.000 --> 00:13:49.000]  上帝就透過一位泥水工匠的分享
[00:13:49.000 --> 00:13:49.000]  上帝就透過一位泥水工匠的分享
[00:13:49.000 --> 00:13:49.000]  上帝就透過一位泥水工匠的分享
[00:13:49.000 --> 00:13:49.000]  上帝就透過一位泥水工匠的分享
[00:13:49.000 --> 00:13:49.000]  上帝就透過一位泥水工匠的分享
[00:13:49.000 --> 00:13:49.000]  上帝就透過一位泥水工匠的分享
[00:13:49.000 --> 00:13:49.000]  上帝就透過一位泥水工匠的分享
[00:13:49.000 --> 00:13:49.000]  上帝就透過一位泥水工匠的分享
[00:13:49.000 --> 00:13:49.000]  上帝就透過一位泥水工匠的分享
[00:13:49.000 --> 00:13:59.000]  上帝就透過一位泥水工匠的分享
[00:13:59.000 --> 00:13:59.000]  上帝就透過一位泥水工匠的分享
[00:13:59.000 --> 00:13:59.000]  上帝就透過一位泥水工匠的分享
[00:13:59.000 --> 00:13:59.000]  上帝就透過一位泥水工匠的分享
[00:13:59.000 --> 00:14:09.000]  上帝就透過一位泥水工匠的分享
[00:14:09.000 --> 00:14:09.000]  上帝就透過一位泥水工匠的分享
[00:14:09.000 --> 00:14:09.000]  上帝就透過一位泥水工匠的分享
[00:14:09.000 --> 00:14:09.000]  上帝就透過一位泥水工匠的分享
[00:14:09.000 --> 00:14:09.000]  上帝就透過一位泥水工匠的分享
[00:14:09.000 --> 00:14:09.000]  上帝就透過一位泥水工匠的分享
[00:14:09.000 --> 00:14:09.000]  上帝就透過一位泥水工匠的分享
[00:14:09.000 --> 00:14:09.000]  上帝就透過一位泥水工匠的分享
[00:14:09.000 --> 00:14:29.000]  上帝就透過一位泥水工匠的分享
[00:14:29.000 --> 00:14:29.000]  上帝就透過一位泥水工匠的分享
[00:14:29.000 --> 00:14:29.000]  上帝就透過一位泥水工匠的分享
[00:14:29.000 --> 00:14:29.000]  上帝就透過一位泥水工匠的分享
[00:14:29.000 --> 00:14:29.000]  上帝就透過一位泥水工匠的分享
[00:14:29.000 --> 00:14:29.000]  上帝就透過一位泥水工匠的分享
[00:14:29.000 --> 00:14:29.000]  上帝就透過一位泥水工匠的分享
[00:14:29.000 --> 00:14:29.000]  上帝就透過一位泥水工匠的分享
[00:14:29.000 --> 00:14:29.000]  上帝就透過一位泥水工匠的分享
[00:14:29.000 --> 00:14:29.000]  上帝就透過一位泥水工匠的分享
[00:14:29.000 --> 00:14:29.000]  上帝就透過一位泥水工匠的分享
[00:14:29.000 --> 00:14:29.000]  上帝就透過一位泥水工匠的分享
[00:14:29.000 --> 00:14:39.000]  上帝就透過一位泥水工匠的分享
[00:14:39.000 --> 00:14:39.000]  上帝就透過一位泥水工匠的分享
[00:14:39.000 --> 00:14:39.000]  上帝就透過一位泥水工匠的分享
[00:14:39.000 --> 00:14:49.000]  上帝就透過一位泥水工匠的分享
[00:14:49.000 --> 00:14:49.000]  上帝就透過一位泥水工匠的分享
[00:14:49.000 --> 00:14:49.000]  上帝就透過一位泥水工匠的分享
[00:14:49.000 --> 00:14:49.000]  上帝就透過一位泥水工匠的分享
[00:14:49.000 --> 00:14:49.000]  上帝就透過一位泥水工匠的分享
[00:14:49.000 --> 00:14:49.000]  上帝就透過一位泥水工匠的分享
[00:14:49.000 --> 00:14:49.000]  上帝就透過一位泥水工匠的分享
[00:14:49.000 --> 00:14:49.000]  上帝就透過一位泥水工匠的分享
[00:14:49.000 --> 00:14:49.000]  上帝就透過一位泥水工匠的分享
[00:14:49.000 --> 00:15:09.000]  上帝就透過一位泥水工匠的分享
[00:15:09.000 --> 00:15:09.000]  上帝就透過一位泥水工匠的分享
[00:15:09.000 --> 00:15:09.000]  上帝就透過一位泥水工匠的分享
[00:15:09.000 --> 00:15:09.000]  上帝就透過一位泥水工匠的分享
[00:15:09.000 --> 00:15:09.000]  上帝就透過一位泥水工匠的分享
[00:15:09.000 --> 00:15:09.000]  上帝就透過一位泥水工匠的分享
[00:15:09.000 --> 00:15:09.000]  上帝就透過一位泥水工匠的分享
[00:15:09.000 --> 00:15:09.000]  上帝就透過一位泥水工匠的分享
[00:15:09.000 --> 00:15:09.000]  上帝就透過一位泥水工匠的分享
[00:15:09.000 --> 00:15:09.000]  上帝就透過一位泥水工匠的分享
[00:15:09.000 --> 00:15:09.000]  上帝就透過一位泥水工匠的分享
[00:15:09.000 --> 00:15:09.000]  上帝就透過一位泥水工匠的分享
[00:15:09.000 --> 00:15:29.000]  上帝就透過一位泥水工匠的分享
[00:15:29.000 --> 00:15:29.000]  上帝就透過一位泥水工匠的分享
[00:15:29.000 --> 00:15:29.000]  上帝就透過一位泥水工匠的分享
[00:15:29.000 --> 00:15:29.000]  上帝就透過一位泥水工匠的分享
[00:15:29.000 --> 00:15:29.000]  上帝就透過一位泥水工匠的分享
[00:15:29.000 --> 00:15:29.000]  上帝就透過一位泥水工匠的分享
[00:15:29.000 --> 00:15:29.000]  上帝就透過一位泥水工匠的分享
[00:15:29.000 --> 00:15:29.000]  上帝就透過一位泥水工匠的分享
[00:15:29.000 --> 00:15:29.000]  上帝就透過一位泥水工匠的分享
[00:15:29.000 --> 00:15:29.000]  上帝就透過一位泥水工匠的分享
[00:15:29.000 --> 00:15:29.000]  上帝就透過一位泥水工匠的分享
[00:15:29.000 --> 00:15:29.000]  上帝就透過一位泥水工匠的分享
[00:15:29.000 --> 00:15:49.000]  上帝就透過一位泥水工匠的分享
[00:15:49.000 --> 00:15:49.000]  上帝就透過一位泥水工匠的分享
[00:15:49.000 --> 00:15:49.000]  上帝就透過一位泥水工匠的分享
[00:15:49.000 --> 00:15:49.000]  上帝就透過一位泥水工匠的分享
[00:15:49.000 --> 00:15:49.000]  上帝就透過一位泥水工匠的分享
