
[00:00:00.000 --> 00:00:02.800]  第一堂是提到一個很重要的概念
[00:03:26.480 --> 00:03:29.560]  你都說你自己是孩童呢
[00:03:29.560 --> 00:03:31.560]  大部分的答案原來是一樣的
[00:03:31.560 --> 00:03:34.880]  他們都覺得自己是很自我中心的
[00:03:34.880 --> 00:03:35.880]  你同不同意嗎
[00:03:35.880 --> 00:03:38.880]  你是不是仍然在零裏面覺得自己很自我中心
[00:03:38.880 --> 00:03:41.920]  那是啊 因爲大部分人都會覺得我喜歡
[00:03:41.920 --> 00:03:42.880]  爲什麼你回這間教
[00:03:42.880 --> 00:03:43.920]  我喜歡去聽這裏的道
[00:03:43.920 --> 00:03:44.960]  喜歡聽這些歌
[00:03:44.960 --> 00:03:45.840]  如果我不喜歡這裏
[00:03:45.840 --> 00:03:47.120]  我就去了另一個地方
[00:03:47.120 --> 00:03:48.280]  爲什麼你進來這間教會
[00:03:48.280 --> 00:03:48.920]  我喜歡這裏
[00:03:48.920 --> 00:03:50.560]  不喜歡我去另一個地方
[00:03:50.560 --> 00:03:51.520]  每樣東西都很喜歡
[00:03:51.520 --> 00:03:54.160]  就是我們行事的準則
[00:03:54.160 --> 00:03:56.160]  那爲什麼有些人在小組裏面
[00:03:56.160 --> 00:03:57.200]  回來之後就走了
[00:03:57.200 --> 00:03:58.480]  因爲不喜歡做組長
[00:03:58.480 --> 00:03:59.800]  就這麼簡單
[00:03:59.800 --> 00:04:01.560]  就好像很輕鬆地
[00:04:01.560 --> 00:04:04.040]  在小組裏面很坦誠的我們
[00:04:04.040 --> 00:04:05.080]  但是很開心
[00:04:05.080 --> 00:04:07.480]  有部分人說自己是青年人
[00:04:07.480 --> 00:04:09.200]  我們想想也好
[00:04:09.200 --> 00:04:11.600]  也有大一點點的少年人在我們當中
[00:04:11.600 --> 00:04:12.880]  都是好的
[00:04:12.880 --> 00:04:14.520]  他爲什麼會形容自己是孩童
[00:04:14.520 --> 00:04:15.920]  和青年之間
[00:04:15.920 --> 00:04:18.200]  一般是夾雜着兩樣的
[00:04:18.200 --> 00:04:20.080]  他們聽我們分享的時候
[00:04:20.080 --> 00:04:21.520]  就令我更悶議
[00:04:21.520 --> 00:04:22.600]  原來他只是說
[00:04:22.600 --> 00:04:25.440]  我是自我中心加反叛
[00:04:25.440 --> 00:04:26.800]  他的成長的意思就是
[00:04:26.800 --> 00:04:27.480]  我叻了
[00:04:27.480 --> 00:04:28.440]  我現在懂得反叛
[00:04:28.440 --> 00:04:29.480]  我覺得自己是反叛
[00:04:29.480 --> 00:04:30.640]  我就是這樣的人
[00:04:30.640 --> 00:04:32.680]  所以從公務我們都開始說笑
[00:04:32.680 --> 00:04:34.280]  師母怎麼說下去的題目
[00:04:34.280 --> 00:04:36.440]  就是建立生命關愛社區
[00:04:36.440 --> 00:04:38.760]  大家好像都不是很準備
[00:04:38.760 --> 00:04:39.480]  大家都很想
[00:04:39.480 --> 00:04:40.920]  就是我回小組就有人疼我
[00:04:40.920 --> 00:04:42.040]  有人照顧我
[00:04:42.040 --> 00:04:43.880]  教會的政策就最好就我
[00:04:43.880 --> 00:04:46.160]  我不想遵守規則
[00:04:46.160 --> 00:04:47.160]  怎麼搞好呢
[00:04:47.160 --> 00:04:47.920]  阿B真的很厲害
[00:04:47.920 --> 00:04:49.400]  阿B就說我們改題目了
[00:04:49.400 --> 00:04:50.160]  我們改一個叫
[00:04:50.160 --> 00:04:51.160]  及時行樂
[00:04:51.160 --> 00:04:52.640]  享受人生
[00:04:52.640 --> 00:04:53.840]  這樣就應該很適合
[00:04:53.840 --> 00:04:55.400]  我們現在這個氣氛和教會了
[00:04:55.400 --> 00:04:55.960]  我就說
[00:04:55.960 --> 00:04:57.040]  真的不太行
[00:04:57.040 --> 00:04:58.080]  跟旁邊的人說
[00:04:58.080 --> 00:05:00.840]  這個題目不用在這裏說的
[00:05:00.840 --> 00:05:03.480]  你在外面大批人教你的了
[00:05:03.480 --> 00:05:06.720]  我們面對着建立生命關愛社區
[00:05:06.720 --> 00:05:08.800]  當然是教會的意見和方向
[00:05:08.800 --> 00:05:10.640]  但是作爲一個信徒
[00:05:10.640 --> 00:05:12.600]  如果你認真對付自己的生命
[00:05:12.600 --> 00:05:15.680]  你都知道這是我們長大的一個目標
[00:05:15.680 --> 00:05:17.200]  你對自己有要求
[00:05:17.200 --> 00:05:18.920]  你希望自己好的時候
[00:05:18.920 --> 00:05:20.600]  我們都知道我們要花點時間
[00:05:20.600 --> 00:05:22.720]  來想想這兩方面的
[00:05:22.720 --> 00:05:26.400]  應該怎麼去向兩個方向去成長呢
[00:05:26.400 --> 00:05:27.680]  而細胞小組
[00:05:27.680 --> 00:05:28.960]  今天我要說的就是
[00:05:28.960 --> 00:05:31.080]  究竟在建立生命裏面
[00:05:31.080 --> 00:05:32.680]  扮演着一個什麼樣的角色
[00:05:32.680 --> 00:05:33.800]  目標很期望就是
[00:05:33.800 --> 00:05:35.280]  都讓大英姐妹知道
[00:05:35.280 --> 00:05:36.360]  其實在小組裏面
[00:05:36.360 --> 00:05:38.480]  在正常的運作裏面
[00:05:38.480 --> 00:05:40.520]  我們應該是看到
[00:05:40.520 --> 00:05:41.920]  我們的屬靈生命
[00:05:41.920 --> 00:05:43.840]  是一路一路地去成長的
[00:05:43.840 --> 00:05:45.080]  因爲小組就是在說
[00:05:45.080 --> 00:05:46.760]  生命影響生命
[00:05:46.760 --> 00:05:49.320]  我知道很多在小組的大英姐妹
[00:05:49.320 --> 00:05:50.640]  其實越回來越久
[00:05:50.640 --> 00:05:52.000]  都會有一個問號
[00:05:52.000 --> 00:05:53.920]  是不是真的可以建立生命呢
[00:05:53.920 --> 00:05:54.760]  我回小組
[00:05:54.760 --> 00:05:56.160]  起來一下 起來一下
[00:05:56.160 --> 00:05:57.680]  我又不是很看到
[00:05:57.680 --> 00:05:59.840]  小組真的可以很成功
[00:05:59.840 --> 00:06:00.880]  甚至有些
[00:06:00.880 --> 00:06:02.280]  傳統教會的大英姐妹
[00:06:02.280 --> 00:06:04.440]  進小組一陣子就走人了
[00:06:04.440 --> 00:06:07.760]  真的都頂不住你們這些款式
[00:06:07.760 --> 00:06:11.040]  我想有點在概念上
[00:06:11.040 --> 00:06:13.320]  大家要預備一下心情
[00:06:13.320 --> 00:06:14.800]  我們說生命成長
[00:06:14.800 --> 00:06:16.320]  當然是在說什麼呢
[00:06:16.320 --> 00:06:17.440]  建立自己的生命
[00:06:17.440 --> 00:06:18.720]  建立別人的生命
[00:06:18.720 --> 00:06:21.880]  其實我們怎麼去幫助別人生命成長
[00:06:21.880 --> 00:06:22.880]  其實成長裏面
[00:06:22.880 --> 00:06:24.280]  有些東西我們要知道的
[00:06:24.280 --> 00:06:26.480]  成長是要付代價的
[00:06:26.480 --> 00:06:27.160]  跟旁邊的人說
[00:06:27.160 --> 00:06:29.760]  成長是要付代價的
[00:06:29.760 --> 00:06:31.040]  所以一般回小組
[00:06:31.040 --> 00:06:31.880]  你想着坐着
[00:06:31.880 --> 00:06:33.000]  氣氣氣 抹大口袋
[00:06:33.000 --> 00:06:34.200]  有人喂那些
[00:06:34.200 --> 00:06:35.520]  不是不行的
[00:06:35.520 --> 00:06:37.800]  但是這個不是你的終極
[00:06:37.800 --> 00:06:39.160]  你要爲自己長大
[00:06:39.160 --> 00:06:40.680]  是要付代價的
[00:06:40.680 --> 00:06:42.840]  當然在成長的過程裏面
[00:06:42.840 --> 00:06:44.960]  我們都要有個心理準備
[00:06:44.960 --> 00:06:46.840]  初初是有不適應的
[00:06:46.840 --> 00:06:48.480]  我們這些少年人
[00:06:48.480 --> 00:06:49.840]  最不喜歡的就是
[00:06:49.840 --> 00:06:50.920]  做大個的
[00:06:50.920 --> 00:06:51.360]  他就說
[00:06:51.360 --> 00:06:52.640]  我可不可以做小個的
[00:06:52.640 --> 00:06:54.720]  我可不可以回兒童區
[00:06:54.720 --> 00:06:56.640]  接着到他們讀大專的時候
[00:06:56.640 --> 00:06:58.000]  考慮着升課和工作
[00:06:58.000 --> 00:06:59.480]  個個都不想工作
[00:06:59.480 --> 00:07:00.960]  我只想讀書
[00:07:00.960 --> 00:07:02.680]  或者其實他不喜歡讀書
[00:07:02.680 --> 00:07:04.400]  總之他不想負擔責任
[00:07:04.400 --> 00:07:06.360]  他不想要盡責
[00:07:06.360 --> 00:07:08.000]  覺得很辛苦
[00:07:08.000 --> 00:07:09.840]  但是我們知道這個是有問題的
[00:07:09.840 --> 00:07:12.360]  成長是需要竭盡所能的
[00:07:12.360 --> 00:07:16.520]  因爲這個纔是一個健康的人生
[00:07:16.520 --> 00:07:17.920]  所以某程度來說
[00:07:17.920 --> 00:07:20.640]  爲什麼有些人他會不長大呢
[00:07:20.640 --> 00:07:21.720]  或者我們的小組
[00:07:21.720 --> 00:07:22.640]  爲什麼又會
[00:07:22.640 --> 00:07:23.800]  看到頂尖的生命
[00:07:23.800 --> 00:07:26.000]  經常都是果足不前的呢
[00:07:26.000 --> 00:07:26.920]  是一個問題的
[00:07:26.920 --> 00:07:28.920]  那個問題就叫收支的問題
[00:07:28.920 --> 00:07:30.680]  吸和呼的問題
[00:07:30.680 --> 00:07:31.720]  我們呼吸很正常
[00:07:31.720 --> 00:07:34.000]  大家呼吸暢順嗎現在
[00:07:34.000 --> 00:07:35.040]  很暢順是嗎
[00:07:35.040 --> 00:07:37.240]  可不可以跟我一起做一個動作
[00:07:37.240 --> 00:07:38.160]  現在開始
[00:07:38.160 --> 00:07:39.480]  吸氣
[00:07:39.480 --> 00:07:40.280]  繼續吸
[00:07:40.280 --> 00:07:41.320]  努力地吸
[00:07:41.320 --> 00:07:42.240]  拼命地吸
[00:07:42.240 --> 00:07:45.360]  吸 吸 吸 吸
[00:07:45.360 --> 00:07:46.840]  吸得到嗎
[00:07:46.840 --> 00:07:48.520]  呼了 看到你們的樣子
[00:07:48.520 --> 00:07:49.800]  是不是
[00:07:49.800 --> 00:07:51.320]  人是很有趣的
[00:07:51.320 --> 00:07:52.680]  上帝創造我們
[00:07:52.680 --> 00:07:54.240]  是要我們的氣順
[00:07:54.240 --> 00:07:55.720]  氣怎麼順順呢
[00:07:55.720 --> 00:07:58.040]  就是你要又呼又要又吸
[00:07:58.040 --> 00:07:59.840]  你怎樣可以身體健康
[00:07:59.840 --> 00:08:01.000]  得到健壯呢
[00:08:01.000 --> 00:08:02.120]  你是需要喫東西
[00:08:02.120 --> 00:08:03.800]  但是也要有排泄的
[00:08:03.800 --> 00:08:04.640]  如果不是呢
[00:08:04.640 --> 00:08:06.360]  你就病得很嚴重了
[00:08:06.360 --> 00:08:07.320]  所以有時候
[00:08:07.320 --> 00:08:09.000]  爲什麼經常出現問題呢
[00:08:09.000 --> 00:08:13.000]  其實是吸入和支出出現了問題
[00:08:13.000 --> 00:08:14.240]  包括有些人
[00:08:14.240 --> 00:08:15.640]  只有聽
[00:08:15.640 --> 00:08:16.640]  什麼道都聽
[00:08:16.640 --> 00:08:17.560]  學校有聽
[00:08:17.560 --> 00:08:18.360]  神學院有聽
[00:08:18.360 --> 00:08:19.200]  但是隻有聽字
[00:08:19.200 --> 00:08:20.640]  他就永遠不做
[00:08:20.640 --> 00:08:21.520]  我們仍然覺得
[00:08:21.520 --> 00:08:23.800]  這些基督徒是消化不良的
[00:08:23.800 --> 00:08:24.880]  但是有一部分呢
[00:08:24.880 --> 00:08:27.320]  就是過分地努力去侍主
[00:08:27.320 --> 00:08:28.600]  就覺得什麼都不重要
[00:08:28.600 --> 00:08:30.000]  什麼都要侍奉
[00:08:30.000 --> 00:08:31.640]  很多活動他不停地侍奉
[00:08:31.640 --> 00:08:33.160]  他沒有照顧自己
[00:08:33.160 --> 00:08:34.280]  我們說這些呢
[00:08:34.280 --> 00:08:36.640]  就是會做到虛脫的基督徒
[00:08:36.640 --> 00:08:38.000]  其實在教會里面
[00:08:38.000 --> 00:08:41.360]  都經常遇到這兩類的基督徒的
[00:08:41.360 --> 00:08:43.960]  小組怎麼能夠真的可以幫助我們
[00:08:43.960 --> 00:08:46.240]  在建立自己和別人生命上面
[00:08:46.240 --> 00:08:48.200]  成爲一個很好的平臺呢
[00:08:48.200 --> 00:08:50.840]  其實不是在於小組兩個字
[00:08:50.840 --> 00:08:53.160]  是在於細胞那兩個字
[00:08:53.160 --> 00:08:53.880]  和格雷爾講
[00:08:53.880 --> 00:08:57.640]  我們是細胞小組
[00:08:57.640 --> 00:08:59.160]  很多人喜歡翻小組
[00:08:59.160 --> 00:09:00.960]  因爲我想有個地方照顧我
[00:09:00.960 --> 00:09:01.760]  吻我
[00:09:01.760 --> 00:09:03.360]  唉 那就好得無比
[00:09:03.360 --> 00:09:04.080]  但是
[00:09:04.080 --> 00:09:04.880]  你如果來這裏
[00:09:04.880 --> 00:09:05.760]  你搞錯了
[00:09:05.760 --> 00:09:07.560]  我們是一個細胞小組
[00:09:07.560 --> 00:09:08.760]  你一進來的時候
[00:09:08.760 --> 00:09:11.800]  你就要註定要和這羣人將會分開
[00:09:11.800 --> 00:09:13.560]  因爲一個健康的細胞
[00:09:13.560 --> 00:09:14.400]  它會長大
[00:09:14.400 --> 00:09:15.920]  當它長大的時候
[00:09:15.920 --> 00:09:17.520]  它就會正式分裂了
[00:09:17.520 --> 00:09:20.240]  以至我們能夠去盛載其他的生命
[00:09:20.240 --> 00:09:22.000]  透過祝福其他的生命
[00:09:22.000 --> 00:09:23.880]  我們自己又繼續長大
[00:09:23.880 --> 00:09:25.280]  所以如果你一天進入小組
[00:09:25.280 --> 00:09:26.880]  就想着和它一生一世
[00:09:26.880 --> 00:09:28.200]  那你是搞錯了
[00:09:28.200 --> 00:09:30.120]  你回這個細胞小組
[00:09:30.120 --> 00:09:31.560]  你是沒有這個機會的
[00:09:31.560 --> 00:09:32.960]  你說不要了
[00:09:32.960 --> 00:09:34.640]  12個了我們
[00:09:34.640 --> 00:09:36.440]  不要再帶人回來
[00:09:36.440 --> 00:09:39.560]  只是死守着自己12個就算了
[00:09:39.560 --> 00:09:40.880]  我在這裏20年有多了
[00:09:40.880 --> 00:09:41.400]  我告訴你
[00:09:41.400 --> 00:09:42.960]  你是守不住的
[00:09:42.960 --> 00:09:44.720]  當你12個在這裏一生一世
[00:09:44.720 --> 00:09:46.280]  其實你不用多久
[00:09:46.280 --> 00:09:47.720]  你就會枯萎
[00:09:47.720 --> 00:09:49.320]  接着你就會發黴
[00:09:49.320 --> 00:09:51.680]  到頭來你會死的
[00:09:51.680 --> 00:09:52.720]  所以
[00:09:52.720 --> 00:09:55.440]  在這個整個小組的生命裏面
[00:09:55.440 --> 00:09:57.680]  和我們上個禮拜講的屬靈的歷程
[00:09:57.680 --> 00:09:59.160]  怎樣去結合呢
[00:09:59.160 --> 00:10:01.080]  我簡單地去形容一下
[00:10:01.080 --> 00:10:02.680]  其實當我們信主的時候
[00:10:02.680 --> 00:10:04.400]  是我們屬靈生命的誕生
[00:10:04.400 --> 00:10:05.600]  是一個BB仔
[00:10:05.600 --> 00:10:06.600]  其實一個BB仔
[00:10:06.600 --> 00:10:08.800]  你說我們用無知去形容它
[00:10:08.800 --> 00:10:10.000]  不是一個貶詞
[00:10:10.000 --> 00:10:11.000]  它是一個正常的
[00:10:11.000 --> 00:10:12.520]  因爲什麼都不姓
[00:10:12.520 --> 00:10:14.440]  對於屬靈的東西
[00:10:14.440 --> 00:10:16.000]  在這個階段裏面
[00:10:16.000 --> 00:10:18.760]  其實它需要的不是回教會
[00:10:18.760 --> 00:10:21.520]  其實它需要一個保姆
[00:10:21.520 --> 00:10:22.880]  爲什麼這麼說呢
[00:10:22.880 --> 00:10:23.960]  因爲很多時候
[00:10:23.960 --> 00:10:26.160]  一個人信耶穌到他回教會
[00:10:26.160 --> 00:10:28.200]  是一個很長的歷程
[00:10:28.200 --> 00:10:29.280]  一下子
[00:10:29.280 --> 00:10:30.400]  大型報道會信了主
[00:10:30.400 --> 00:10:31.600]  你就叫他在這裏坐一個小時
[00:10:31.600 --> 00:10:32.440]  你講到
[00:10:32.440 --> 00:10:34.200]  真的不太OK的
[00:10:34.200 --> 00:10:36.720]  要每個禮拜回教會很難的
[00:10:36.720 --> 00:10:37.840]  但是它的屬靈生命
[00:10:37.840 --> 00:10:39.520]  怎樣去成長呢
[00:10:39.520 --> 00:10:42.440]  只要它身邊有一個保姆就行了
[00:10:42.440 --> 00:10:42.960]  很簡單
[00:10:42.960 --> 00:10:44.200]  譬如你帶你媽媽
[00:10:44.200 --> 00:10:45.400]  叫了自己信主
[00:10:45.400 --> 00:10:46.080]  但是你說
[00:10:46.080 --> 00:10:47.720]  老人家要她每個禮拜
[00:10:47.720 --> 00:10:49.080]  落雨思溼地走回來
[00:10:49.080 --> 00:10:50.280]  是有難度的
[00:10:50.280 --> 00:10:51.280]  她回來
[00:10:51.280 --> 00:10:52.520]  又不知道你做什麼
[00:10:52.520 --> 00:10:53.400]  站了這麼久
[00:10:53.400 --> 00:10:54.440]  腳都累了
[00:10:54.440 --> 00:10:55.600]  所以有當中的長者
[00:10:55.600 --> 00:10:56.720]  其實這個崇拜
[00:10:56.720 --> 00:10:58.320]  起身坐下是可以自由的
[00:10:58.320 --> 00:11:00.160]  你可以坐下是沒有問題的
[00:11:00.160 --> 00:11:00.840]  但是
[00:11:00.840 --> 00:11:01.880]  你唱那些歌
[00:11:01.880 --> 00:11:02.880]  明明是廣東話教會
[00:11:02.880 --> 00:11:05.280]  又唱國語那些難搞的東西
[00:11:05.280 --> 00:11:06.200]  但是我想講
[00:11:06.200 --> 00:11:07.640]  頂智慧不用擔心的
[00:11:07.640 --> 00:11:08.400]  中文呢
[00:11:08.400 --> 00:11:10.000]  你看着它可以唱廣東話的
[00:11:10.000 --> 00:11:11.640]  我們這裏沒有禁止唱廣東話的
[00:11:11.640 --> 00:11:13.320]  不過我們聽CD是聽國語
[00:11:13.320 --> 00:11:15.880]  我們跟着而已
[00:11:15.880 --> 00:11:17.600]  一開始回來真的很不習慣
[00:11:17.600 --> 00:11:19.280]  牧師講的詞又不知道
[00:11:19.280 --> 00:11:20.760]  見到旁邊的人舉起手
[00:11:20.760 --> 00:11:21.560]  說做什麼呢
[00:11:21.560 --> 00:11:22.720]  這麼投入
[00:11:22.720 --> 00:11:24.160]  耶和華是什麼來的
[00:11:24.160 --> 00:11:25.880]  不知道的
[00:11:25.880 --> 00:11:27.480]  他怎麼可能投入呢
[00:11:27.480 --> 00:11:29.320]  所以某程度來講
[00:11:29.320 --> 00:11:30.600]  一個嬰兒出生
[00:11:30.600 --> 00:11:31.440]  他需要的
[00:11:31.440 --> 00:11:33.320]  只要身邊有一個人就行了
[00:11:33.320 --> 00:11:34.520]  如果是你的媽媽
[00:11:34.520 --> 00:11:35.720]  你去探望她
[00:11:35.720 --> 00:11:36.600]  你爲她祈禱
[00:11:36.600 --> 00:11:37.600]  你照顧她
[00:11:37.600 --> 00:11:39.520]  當她身體不舒服的時候
[00:11:39.520 --> 00:11:40.800]  她不懂得依靠神
[00:11:40.800 --> 00:11:42.600]  你教她怎麼去依靠神
[00:11:42.600 --> 00:11:44.160]  你帶一個朋友信主
[00:11:44.160 --> 00:11:45.680]  那個朋友未必可能經常回教會
[00:11:45.680 --> 00:11:46.720]  但是你在她身邊
[00:11:46.720 --> 00:11:48.480]  分享神的話語
[00:11:48.480 --> 00:11:49.320]  其實
[00:11:49.320 --> 00:11:50.320]  她的屬靈生命
[00:11:50.320 --> 00:11:52.800]  是仍然可以慢慢慢慢長大
[00:11:52.800 --> 00:11:53.440]  因爲
[00:11:53.440 --> 00:11:54.720]  在這個階段
[00:11:54.720 --> 00:11:56.320]  她只需要一個
[00:11:56.320 --> 00:11:59.000]  能夠預養她的保姆
[00:11:59.000 --> 00:11:59.640]  當然
[00:11:59.640 --> 00:12:01.560]  如果她正常能夠回到教會里面
[00:12:01.560 --> 00:12:02.680]  可能會好一點
[00:12:02.680 --> 00:12:03.840]  因爲在一個羣體裏面
[00:12:03.840 --> 00:12:05.560]  我們容易比較分享生命
[00:12:05.560 --> 00:12:07.120]  也能夠在真理的教導
[00:12:07.120 --> 00:12:09.880]  或者是幫助她轉變成基督徒
[00:12:09.880 --> 00:12:11.520]  是會容易一點的
[00:12:11.520 --> 00:12:13.160]  但是很多人就選擇了
[00:12:13.160 --> 00:12:14.560]  只是回崇拜
[00:12:14.560 --> 00:12:15.800]  他想着回崇拜就
[00:12:15.800 --> 00:12:16.280]  哎
[00:12:16.280 --> 00:12:17.280]  好像拜神一樣
[00:12:17.280 --> 00:12:18.000]  一個星期一次
[00:12:18.000 --> 00:12:19.600]  已經很神心了
[00:12:19.600 --> 00:12:20.440]  但是我想說
[00:12:20.440 --> 00:12:21.960]  你回崇拜是不足夠的
[00:12:21.960 --> 00:12:22.640]  原因就是說
[00:12:22.640 --> 00:12:23.440]  在崇拜裏面
[00:12:23.440 --> 00:12:26.600]  你頂多是可以分享一個真理
[00:12:26.600 --> 00:12:28.160]  聽了一篇道
[00:12:28.160 --> 00:12:30.720]  但是那篇道怎麼去走呢
[00:12:30.720 --> 00:12:32.040]  其實真的不知道
[00:12:32.040 --> 00:12:34.200]  正如我們看片學游泳
[00:12:34.200 --> 00:12:35.040]  其實只有一個節日
[00:12:35.040 --> 00:12:36.120]  你怎麼都要下水的
[00:12:36.120 --> 00:12:36.760]  是不是
[00:12:36.760 --> 00:12:38.720]  所以有很多人看肥媽煮菜
[00:12:38.720 --> 00:12:39.760]  是不明白的
[00:12:39.760 --> 00:12:40.000]  是不是
[00:12:40.000 --> 00:12:41.360]  包括我老公一樣
