
[00:00:00.000 --> 00:00:02.000]  主持人:弟兄姊妹平安!
[00:04:19.000 --> 00:04:26.000]  主持人:你們是他的民族的死對頭來的!
[00:04:28.000 --> 00:04:32.000]  主持人:是亞述帝國滅了我的國家,這個就是他們的首都來的!
[00:04:32.000 --> 00:04:36.000]  主持人:我為什麼要救他?
[00:04:36.000 --> 00:04:41.000]  主持人:但是其實還有可能,根據這個脾氣可能我們看到第二個原因!
[00:04:41.000 --> 00:04:51.000]  主持人:上帝原來你最後都不動手的!
[00:04:54.000 --> 00:04:57.000]  主持人:我們看到一些很頑劣的信徒!
[00:04:57.000 --> 00:05:03.000]  主持人:在教會裡面經常不守規矩!
[00:05:03.000 --> 00:05:09.000]  主持人:崇拜他在這裡吃花生!
[00:05:09.000 --> 00:05:15.000]  主持人:你不用看旁邊真的有吃花生,我是講個例子而已!
[00:05:15.000 --> 00:05:19.000]  主持人:又或者是經常在這裡閒聊!
[00:05:22.000 --> 00:05:24.000]  主持人:年輕人在這裡玩手機!
[00:05:24.000 --> 00:05:28.000]  主持人:在這裡聊天!
[00:05:28.000 --> 00:05:30.000]  主持人:在這裡睡覺!
[00:05:30.000 --> 00:05:34.000]  主持人:甚至起來亂講話!
[00:05:34.000 --> 00:05:39.000]  主持人:我們覺得為什麼你會這樣?
[00:05:39.000 --> 00:05:47.000]  主持人:為什麼牧師不出手來讓他回復正常?
[00:05:51.000 --> 00:05:53.000]  主持人:誰不知牧師走過去!
[00:05:53.000 --> 00:05:59.000]  主持人:就走過去一個玩手機的少年人的面前!
[00:05:59.000 --> 00:06:05.000]  主持人:牧師就這樣講!
[00:06:05.000 --> 00:06:08.000]  主持人:我愛你!
[00:06:08.000 --> 00:06:13.000]  主持人:我好接納你!
[00:06:13.000 --> 00:06:16.000]  主持人:你在玩什麼遊戲機?
[00:06:16.000 --> 00:06:19.000]  主持人:我們不如坐下來玩!
[00:06:22.000 --> 00:06:24.000]  主持人:你氣在心頭!
[00:06:24.000 --> 00:06:29.000]  主持人:他們四五個一起在這裡很嘈吵地玩!
[00:06:29.000 --> 00:06:35.000]  主持人:無規無矩!
[00:06:35.000 --> 00:06:38.000]  主持人:上帝不是說了會審判他們的嗎?
[00:06:38.000 --> 00:06:43.000]  主持人:現在我只是去到存了一天而已!
[00:06:43.000 --> 00:06:49.000]  主持人:現在我給你一天時間!
[00:06:52.000 --> 00:06:54.000]  主持人:只是和華清樓的人傳福音!
[00:06:54.000 --> 00:06:58.000]  主持人:你很有報道的恩賜!
[00:06:58.000 --> 00:07:01.000]  主持人:你教了多少個?
[00:07:01.000 --> 00:07:04.000]  主持人:所以現在就很生氣了!
[00:07:04.000 --> 00:07:07.000]  主持人:我說了一天而已!
[00:07:07.000 --> 00:07:12.000]  主持人:他們在質疑這個城的人在想什麼?
[00:07:16.000 --> 00:07:21.000]  主持人:他們在質疑這個城的人是不是真的值得你收回城命而不去審判他們?
[00:07:21.000 --> 00:07:32.000]  主持人:所以說我既然已經決定逃離你的指引去他師這個地方,二折尾那裡!
[00:07:32.000 --> 00:07:41.000]  主持人:你就讓我走!
[00:07:41.000 --> 00:07:43.000]  主持人:你為什麼抓我回來?
[00:07:45.000 --> 00:07:48.000]  主持人:你有一句說話說,你抓我回來做個大龍鳳!
[00:07:48.000 --> 00:07:52.000]  主持人:你本來都饒恕他們的!
[00:07:52.000 --> 00:07:56.000]  主持人:你為什麼要我來做那麼多事情?
[00:07:56.000 --> 00:08:03.000]  主持人:我在裡面切切實實說這個城市沒得救!
[00:08:03.000 --> 00:08:08.000]  主持人:幾天之後你跟我說話,你後悔了!
[00:08:08.000 --> 00:08:11.000]  主持人:若那的面子何存?
[00:08:14.000 --> 00:08:16.000]  主持人:上帝是一個出爾反爾的神!
[00:08:16.000 --> 00:08:24.000]  主持人:粉絲們你有沒有試過這樣去看其他人呢?
[00:08:24.000 --> 00:08:29.000]  主持人:你看到有一個人很活該!
[00:08:29.000 --> 00:08:34.000]  主持人:真的需要教的!
[00:08:34.000 --> 00:08:39.000]  主持人:首先我不是說教會應該沒規沒矩喔!
[00:08:42.000 --> 00:08:45.000]  主持人:更加不是鼓勵那邊的人,現在馬上開那些遊戲在那邊滑滑滑喔!
[00:08:45.000 --> 00:08:54.000]  主持人:而是當你的道德判斷,認為這件事上帝一定會這樣做的!
[00:08:54.000 --> 00:09:07.000]  主持人:上帝居然出爾反爾,用另一個方法去處理!
[00:09:13.000 --> 00:09:15.000]  主持人:我相信你不會像若那那麼大膽去罵上帝的!
[00:09:15.000 --> 00:09:21.000]  主持人:如果用剛才的例子!
[00:09:21.000 --> 00:09:25.000]  主持人:你心裏面會罵我!
[00:09:25.000 --> 00:09:28.000]  主持人:沒有來醒目!
[00:09:28.000 --> 00:09:32.000]  主持人:厲害喔!真的很醒目!
[00:09:32.000 --> 00:09:37.000]  主持人:十點二十分了,還在玩遊戲,說了安靜避心的嘛!
[00:09:42.000 --> 00:09:43.000]  主持人:你居然去跟他玩遊戲!
[00:09:43.000 --> 00:09:56.000]  主持人:若那在這裏是處理不了他的期望,跟上帝的做法有出入!
[00:10:08.000 --> 00:10:12.000]  主持人:但要留意若那是一個很高的道德肯定,他真的為上帝做事的!
[00:10:12.000 --> 00:10:21.000]  主持人:在這部份他不是貪圖安逸,希望上帝幫忙,但上帝沒有幫忙而失望喔!
[00:10:21.000 --> 00:10:30.000]  主持人:若那是生氣,你為甚麼要找我來搞呢?
[00:10:30.000 --> 00:10:36.000]  主持人:你下次要做這些事,你自己做啦!
[00:10:39.000 --> 00:10:41.000]  主持人:所以他就說,我寧願死了就算了!
[00:10:41.000 --> 00:10:48.000]  主持人:這其實是說,早知在海裏死過就算了!
[00:10:48.000 --> 00:10:53.000]  主持人:你找條魚來救我做甚麼呢?
[00:10:53.000 --> 00:10:57.000]  主持人:你有沒有試過這樣呢?
[00:10:57.000 --> 00:11:02.000]  主持人:你怎樣去判斷其他人,應該怎樣受到上帝的教導呢?
[00:11:09.000 --> 00:11:11.000]  主持人:你又說只是回應我一句而已!
[00:11:11.000 --> 00:11:16.000]  主持人:你這樣發脾氣,是否有道理呢?
[00:11:16.000 --> 00:11:24.000]  主持人:然後若那就將他罵完的事成為他的行為!
[00:11:24.000 --> 00:11:33.000]  主持人:其實你看回若那這個故事也很有趣喔!
[00:11:38.000 --> 00:11:40.000]  主持人:差不多用一個月時間才可以去到利利美成!
[00:11:40.000 --> 00:11:46.000]  主持人:本來去東他才去西!
[00:11:46.000 --> 00:11:53.000]  主持人:條魚不知道吃了他多久,結果兜兜轉轉之下,他去得到利利美成了!
[00:11:53.000 --> 00:12:05.000]  主持人:花了那麼多心神,他的宣教工作只是做了多久呢?
[00:12:09.000 --> 00:12:12.000]  主持人:現在華朝就決定派蔡總旗去非洲服侍!
[00:12:12.000 --> 00:12:20.000]  主持人:原因根據我們客觀的判斷,他去到非洲應該沒那麼快餓死的!
[00:12:20.000 --> 00:12:30.000]  主持人:結果我們儲了十幾萬供他去讀神學,然後再花幾萬去服侍他!
[00:12:39.000 --> 00:12:41.000]  主持人:幾萬元就送了去非洲!
[00:12:41.000 --> 00:12:48.000]  主持人:爸爸媽媽就哭著眼淚,平平安安的去吧!
[00:12:48.000 --> 00:12:55.000]  主持人:蔡總旗結果是去到做了,就走了!
[00:12:55.000 --> 00:13:04.000]  主持人:你會怎麼想啊?
[00:13:06.000 --> 00:13:08.000]  主持人:知不知道花了多少錢啊?
[00:13:08.000 --> 00:13:12.000]  主持人:多少弟兄姊妹為你祈禱啊?
[00:13:12.000 --> 00:13:16.000]  主持人:想你去做的事是不是這樣的啊?
[00:13:16.000 --> 00:13:20.000]  主持人:如果我是耶穌的話,
[00:13:20.000 --> 00:13:25.000]  主持人:我猜第二次若蘭還沒說完,我已經質死他了!
[00:13:25.000 --> 00:13:30.000]  主持人:我沒可能有那麼耐性聽你發脾氣!
[00:13:33.000 --> 00:13:37.000]  主持人:我用那麼多心機去鼓勵你做一個好的先知,你只是去為我做了一天的事而已!
[00:13:37.000 --> 00:13:47.000]  主持人:然後若蘭就出城了!
[00:13:47.000 --> 00:13:51.000]  主持人:坐在城外面怎麼樣啊?
[00:13:51.000 --> 00:13:53.000]  主持人:簡單這四個字,
[00:13:53.000 --> 00:13:56.000]  主持人:看你怎麼死!
[00:13:56.000 --> 00:13:59.000]  主持人:他在看兩個可能!
[00:13:59.000 --> 00:14:02.000]  主持人:這個是我猜的!
[00:14:03.000 --> 00:14:04.000]  主持人:一!
[00:14:04.000 --> 00:14:06.000]  主持人:上帝後悔完再後悔!
[00:14:06.000 --> 00:14:10.000]  主持人:你會出意反意的嘛!
[00:14:10.000 --> 00:14:13.000]  主持人:反正你都那麼善變的啦!
[00:14:13.000 --> 00:14:16.000]  主持人:我看你什麼時候就知死!
[00:14:16.000 --> 00:14:20.000]  主持人:原來這一班人你不成不死都沒用的!
[00:14:20.000 --> 00:14:26.000]  主持人:接著就好像毀滅索多瑪俄摩拉的景象那樣!
[00:14:32.000 --> 00:14:34.000]  主持人:那時候我就可以回到耶和華那裡,感謝我的耶和華上帝!
[00:14:34.000 --> 00:14:42.000]  主持人:有第二個可能!
[00:14:42.000 --> 00:14:45.000]  主持人:就是你們未成的人又再叛逆了!
[00:14:45.000 --> 00:14:52.000]  主持人:上帝又知道若蘭在看著他!
[00:14:52.000 --> 00:14:58.000]  主持人:你說耶和華出手好還是不出手好呢?
[00:15:01.000 --> 00:15:02.000]  主持人:出手就是代表什麼?
[00:15:02.000 --> 00:15:08.000]  主持人:你蠢啦!
[00:15:08.000 --> 00:15:11.000]  主持人:你在教會很醒目的!
[00:15:11.000 --> 00:15:15.000]  主持人:你看到這個時間應該要做這件事的!
[00:15:15.000 --> 00:15:20.000]  主持人:你認為教會應該這樣去實行的!
[00:15:20.000 --> 00:15:26.000]  主持人:整班教會的同胞看不到!
[00:15:26.000 --> 00:15:30.000]  主持人:自由不明白!
[00:15:32.000 --> 00:15:33.000]  主持人:提醒了他!
[00:15:33.000 --> 00:15:35.000]  主持人:又是這樣!
[00:15:35.000 --> 00:15:38.000]  主持人:看他之後怎麼辦!
[00:15:38.000 --> 00:15:41.000]  主持人:之後才做回來!
[00:15:41.000 --> 00:15:43.000]  主持人:早就說了你啦!
[00:15:43.000 --> 00:15:48.000]  主持人:若蘭可能是正在看著耶和華!
[00:15:48.000 --> 00:15:52.000]  主持人:上帝怎樣去透過若蘭的脾氣來教育他呢?
[00:16:01.000 --> 00:16:02.000]  主持人:首先上帝種了一棵披麻樹!
[00:16:02.000 --> 00:16:10.000]  主持人:其實應該是可能是一些在沙漠裏面比較大發葉的植物!
[00:16:10.000 --> 00:16:19.000]  主持人:待會我們看第六節!
[00:16:19.000 --> 00:16:22.000]  主持人:第六節的經文這樣說:
[00:16:31.000 --> 00:16:32.000]  主持人:上帝種了一棵披麻樹!
[00:16:32.000 --> 00:16:39.000]  主持人:若蘭有什麼反應呢?
[00:16:39.000 --> 00:16:47.000]  主持人:被你曬到烏煙瘴氣!
[00:16:47.000 --> 00:16:52.000]  主持人:留意喔!他是自己拿來的喔!
[00:16:52.000 --> 00:16:56.000]  主持人:其實他應該繼續在你們微城裏宣佈上帝現在饒恕你們啦!
[00:17:02.000 --> 00:17:03.000]  主持人:嚴格來說你們微城的人都不知道上帝想怎樣的!
[00:17:03.000 --> 00:17:11.000]  主持人:因為說他們死的人走了嘛!
[00:17:11.000 --> 00:17:16.000]  主持人:所以他現在坐在這個城的東邊是自己拿來的嘛!
[00:17:16.000 --> 00:17:22.000]  主持人:是自己的一個後果來的嘛!
[00:17:22.000 --> 00:17:28.000]  主持人:上帝他是很溫柔的來去遮蓋他的頭!
[00:17:32.000 --> 00:17:33.000]  主持人:若蘭大大的喜樂!
[00:17:33.000 --> 00:17:38.000]  主持人:這個喜樂在用詞裏面是非常高興的!
[00:17:38.000 --> 00:17:46.000]  主持人:你不覺得若蘭很奇怪的嗎?
[00:17:46.000 --> 00:17:55.000]  主持人:你猜若蘭當時是怎樣想的呢?
[00:17:55.000 --> 00:18:00.000]  主持人:上帝啊!
[00:18:01.000 --> 00:18:02.000]  主持人:你猜我了嗎?
[00:18:02.000 --> 00:18:06.000]  主持人:你回應過祈禱了嗎?
[00:18:06.000 --> 00:18:09.000]  主持人:我們不知道!
[00:18:09.000 --> 00:18:11.000]  主持人:但如果你明白一個人的情緒的話!
[00:18:11.000 --> 00:18:16.000]  主持人:當他情緒由負面變回正面的時候!
[00:18:16.000 --> 00:18:22.000]  主持人:是不是應該比較容易去反省自己做了什麼?
[00:18:22.000 --> 00:18:27.000]  主持人:可能那個時候他都想到啊!
[00:18:27.000 --> 00:18:29.000]  主持人:剛才我祈禱都好像重了手喔!
[00:18:31.000 --> 00:18:32.000]  主持人:可能就想到啊!
[00:18:32.000 --> 00:18:34.000]  主持人:剛才我祈禱都好像重了手喔!
[00:18:34.000 --> 00:18:35.000]  主持人:剛才我祈禱都好像重了手喔!
[00:18:35.000 --> 00:18:36.000]  主持人:不應該這樣跟耶和華說話的!
[00:18:36.000 --> 00:18:37.000]  主持人:他沒有馬上把我弄死都算是這樣了!
[00:18:37.000 --> 00:18:41.000]  主持人:不應該啊!
[00:18:41.000 --> 00:18:42.000]  主持人:因為那個上帝啊!
[00:18:42.000 --> 00:18:44.000]  主持人:有道理啊!
[00:18:44.000 --> 00:18:45.000]  主持人:他不讓我們沒事就好了!
[00:18:45.000 --> 00:18:46.000]  主持人:他不讓我們沒事就好了!
[00:18:46.000 --> 00:18:47.000]  主持人:同樣用了一,不過是一晚的時間!
[00:18:47.000 --> 00:18:49.000]  主持人:同樣用了一,不過是一晚的時間!
[00:18:49.000 --> 00:18:51.000]  主持人:等到最後的時間!
[00:18:51.000 --> 00:18:54.000]  主持人:上帝又怎樣安排啊?
[00:18:55.000 --> 00:19:01.000]  主持人:上帝又怎樣安排啊?
[00:19:01.000 --> 00:19:02.000]  主持人:上帝又怎樣安排啊?
[00:19:02.000 --> 00:19:03.000]  主持人:上帝又怎樣安排啊?
[00:19:03.000 --> 00:19:04.000]  主持人:上帝又怎樣安排啊?
[00:19:04.000 --> 00:19:05.000]  主持人:上帝又怎樣安排啊?
[00:19:05.000 --> 00:19:06.000]  主持人:上帝又怎樣安排啊?
[00:19:06.000 --> 00:19:07.000]  主持人:上帝又怎樣安排啊?
[00:19:07.000 --> 00:19:08.000]  主持人:上帝又怎樣安排啊?
[00:19:08.000 --> 00:19:09.000]  主持人:上帝又怎樣安排啊?
[00:19:09.000 --> 00:19:10.000]  主持人:上帝又怎樣安排啊?
[00:19:10.000 --> 00:19:11.000]  主持人:上帝又怎樣安排啊?
[00:19:11.000 --> 00:19:12.000]  主持人:上帝又怎樣安排啊?
[00:19:12.000 --> 00:19:13.000]  主持人:上帝又怎樣安排啊?
[00:19:13.000 --> 00:19:14.000]  主持人:上帝又怎樣安排啊?
[00:19:14.000 --> 00:19:26.000]  主持人:上帝又怎樣安排啊?
[00:19:26.000 --> 00:19:27.000]  主持人:上帝又怎樣安排啊?
[00:19:27.000 --> 00:19:28.000]  主持人:上帝又怎樣安排啊?
[00:19:28.000 --> 00:19:29.000]  主持人:上帝又怎樣安排啊?
[00:19:29.000 --> 00:19:30.000]  主持人:上帝又怎樣安排啊?
[00:19:30.000 --> 00:19:31.000]  主持人:上帝又怎樣安排啊?
[00:19:31.000 --> 00:19:32.000]  主持人:上帝又怎樣安排啊?
[00:19:32.000 --> 00:19:33.000]  主持人:上帝又怎樣安排啊?
[00:19:33.000 --> 00:19:34.000]  主持人:上帝又怎樣安排啊?
[00:19:34.000 --> 00:19:35.000]  主持人:上帝又怎樣安排啊?
[00:19:35.000 --> 00:19:36.000]  主持人:上帝又怎樣安排啊?
[00:19:36.000 --> 00:19:37.000]  主持人:上帝又怎樣安排啊?
[00:19:37.000 --> 00:19:38.000]  主持人:上帝又怎樣安排啊?
[00:19:38.000 --> 00:19:39.000]  主持人:上帝又怎樣安排啊?
[00:19:39.000 --> 00:19:46.000]  主持人:上帝又怎樣安排啊?
[00:19:46.000 --> 00:19:47.000]  主持人:上帝又怎樣安排啊?
[00:19:47.000 --> 00:19:48.000]  主持人:上帝又怎樣安排啊?
[00:19:48.000 --> 00:19:49.000]  主持人:上帝又怎樣安排啊?
[00:19:49.000 --> 00:19:50.000]  主持人:上帝又怎樣安排啊?
[00:19:50.000 --> 00:19:51.000]  主持人:上帝又怎樣安排啊?
[00:19:51.000 --> 00:19:52.000]  主持人:上帝又怎樣安排啊?
[00:19:52.000 --> 00:19:53.000]  主持人:上帝又怎樣安排啊?
[00:19:53.000 --> 00:19:54.000]  主持人:上帝又怎樣安排啊?
[00:19:54.000 --> 00:19:55.000]  主持人:上帝又怎樣安排啊?
[00:19:55.000 --> 00:19:56.000]  主持人:上帝又怎樣安排啊?
[00:19:56.000 --> 00:19:57.000]  主持人:上帝又怎樣安排啊?
[00:19:57.000 --> 00:19:58.000]  主持人:上帝又怎樣安排啊?
[00:19:58.000 --> 00:19:59.000]  主持人:上帝又怎樣安排啊?
[00:19:59.000 --> 00:20:10.000]  主持人:上帝又怎樣安排啊?
[00:20:10.000 --> 00:20:11.000]  主持人:上帝又怎樣安排啊?
[00:20:11.000 --> 00:20:12.000]  主持人:上帝又怎樣安排啊?
[00:20:12.000 --> 00:20:13.000]  主持人:上帝又怎樣安排啊?
[00:20:13.000 --> 00:20:14.000]  主持人:上帝又怎樣安排啊?
[00:20:14.000 --> 00:20:15.000]  主持人:上帝又怎樣安排啊?
[00:20:15.000 --> 00:20:16.000]  主持人:上帝又怎樣安排啊?
[00:20:16.000 --> 00:20:17.000]  主持人:上帝又怎樣安排啊?
[00:20:17.000 --> 00:20:18.000]  主持人:上帝又怎樣安排啊?
[00:20:18.000 --> 00:20:19.000]  主持人:上帝又怎樣安排啊?
[00:20:19.000 --> 00:20:20.000]  主持人:上帝又怎樣安排啊?
[00:20:20.000 --> 00:20:21.000]  主持人:上帝又怎樣安排啊?
[00:20:21.000 --> 00:20:22.000]  主持人:上帝又怎樣安排啊?
[00:20:22.000 --> 00:20:23.000]  主持人:上帝又怎樣安排啊?
[00:20:23.000 --> 00:20:37.000]  主持人:上帝又怎樣安排啊?
[00:20:37.000 --> 00:20:38.000]  主持人:上帝又怎樣安排啊?
[00:20:38.000 --> 00:20:39.000]  主持人:上帝又怎樣安排啊?
[00:20:39.000 --> 00:20:40.000]  主持人:上帝又怎樣安排啊?
[00:20:40.000 --> 00:20:41.000]  主持人:上帝又怎樣安排啊?
[00:20:41.000 --> 00:20:42.000]  主持人:上帝又怎樣安排啊?
[00:20:42.000 --> 00:20:43.000]  主持人:上帝又怎樣安排啊?
[00:20:43.000 --> 00:20:44.000]  主持人:上帝又怎樣安排啊?
[00:20:44.000 --> 00:20:45.000]  主持人:上帝又怎樣安排啊?
[00:20:45.000 --> 00:20:46.000]  主持人:上帝又怎樣安排啊?
[00:20:46.000 --> 00:20:47.000]  主持人:上帝又怎樣安排啊?
[00:20:47.000 --> 00:20:48.000]  主持人:上帝又怎樣安排啊?
[00:20:48.000 --> 00:20:49.000]  主持人:上帝又怎樣安排啊?
[00:20:49.000 --> 00:20:50.000]  主持人:上帝又怎樣安排啊?
[00:20:50.000 --> 00:20:53.000]  主持人:上帝又怎樣安排啊?
[00:20:53.000 --> 00:20:54.000]  主持人:上帝又怎樣安排啊?
[00:20:54.000 --> 00:20:55.000]  主持人:上帝又怎樣安排啊?
[00:20:55.000 --> 00:20:56.000]  主持人:上帝又怎樣安排啊?
[00:20:56.000 --> 00:20:57.000]  主持人:上帝又怎樣安排啊?
[00:20:57.000 --> 00:20:58.000]  主持人:上帝又怎樣安排啊?
[00:20:58.000 --> 00:20:59.000]  主持人:上帝又怎樣安排啊?
[00:20:59.000 --> 00:21:00.000]  主持人:上帝又怎樣安排啊?
[00:21:00.000 --> 00:21:01.000]  主持人:上帝又怎樣安排啊?
[00:21:01.000 --> 00:21:02.000]  主持人:上帝又怎樣安排啊?
[00:21:02.000 --> 00:21:03.000]  主持人:上帝又怎樣安排啊?
[00:21:03.000 --> 00:21:04.000]  主持人:上帝又怎樣安排啊?
[00:21:04.000 --> 00:21:05.000]  主持人:上帝又怎樣安排啊?
[00:21:05.000 --> 00:21:06.000]  主持人:上帝又怎樣安排啊?
[00:21:06.000 --> 00:21:35.000]  主持人:上帝又怎樣安排啊?
[00:21:35.000 --> 00:21:38.500]  我們待會再看上帝為何要這樣做。
[00:21:38.500 --> 00:21:41.500]  (梁振英)我們接下來再看上帝為何要這樣做。
[00:21:41.500 --> 00:21:42.500]  (主持人)梁振英姐妹?
[00:21:42.500 --> 00:21:43.500]  (梁振英)對,姐妹。
[00:21:43.500 --> 00:21:45.500]  (主持人)上帝有時教導我們的方法,
[00:21:45.500 --> 00:21:49.000]  都是很出人意外。
[00:21:49.000 --> 00:21:52.000]  (梁振英)上帝會在一些訪問來教導我們的時候,
[00:21:52.000 --> 00:21:53.500]  都是出人意外。
[00:21:53.500 --> 00:21:56.000]  (主持人)不單止可能在你的道德標準裏面,
[00:21:56.000 --> 00:21:59.500]  (梁振英)上帝幫到你的道德的標準裏面。
[00:21:59.500 --> 00:22:04.000]  (主持人)上帝幫其他人都是令你出人意表的。
[00:22:04.000 --> 00:22:07.000]  (梁振英)上帝幫其他人都是令你出人意表的。
[00:22:07.000 --> 00:22:09.500]  (主持人)原來上帝幫你都是這樣出人意表。
[00:22:09.500 --> 00:22:12.000]  (梁振英)上帝幫你都是這樣出人意表。
[00:22:12.000 --> 00:22:14.500]  (主持人)甚至在過程裏面你完全不明白。
[00:22:14.500 --> 00:22:17.000]  (梁振英)甚至在過程裏面你完全不明白。
[00:22:17.000 --> 00:22:19.000]  (主持人)甚至你覺得是過分的。
[00:22:19.000 --> 00:22:21.000]  (梁振英)上帝特地是過分的。
[00:22:21.000 --> 00:22:23.500]  (主持人)當我們一班教睦同工去到退休的時候,
[00:22:23.500 --> 00:22:27.000]  (梁振英)當我們一班教睦同工去到退休的時候,
[00:22:27.000 --> 00:22:29.000]  (主持人)我們有一個決定。
[00:22:29.000 --> 00:22:30.500]  (梁振英)我們有一個決定。
[00:22:30.500 --> 00:22:34.000]  (主持人)2014至2015兩年,
[00:22:34.000 --> 00:22:37.000]  (梁振英)2014至2015兩年,
[00:22:37.000 --> 00:22:41.500]  (主持人)我們會用回2013年的教會方向。
[00:22:41.500 --> 00:22:45.500]  (梁振英)我們會用回2013年的教會方向。
[00:22:45.500 --> 00:22:48.500]  (主持人)這個時候考考你教會主題是什麼?
[00:22:48.500 --> 00:22:50.000]  (梁振英)教會主題是什麼?
[00:22:50.000 --> 00:22:52.000]  (主持人)我不是叫你看周刊喔。
[00:22:52.000 --> 00:22:54.000]  (梁振英)哈哈哈。
[00:22:54.000 --> 00:22:57.000]  (主持人)大家都很聰明,知道周刊有寫。
[00:22:57.000 --> 00:23:00.000]  (梁振英)大家都很聰明,知道周刊有寫。
[00:23:00.000 --> 00:23:02.000]  (主持人)可以讀八個字給我聽聽嗎?
[00:23:02.000 --> 00:23:04.000]  (梁振英)大家來讀這八個字吧。
[00:23:04.000 --> 00:23:05.000]  (主持人)大家來讀這八個字吧。
[00:23:05.000 --> 00:23:06.000]  (梁振英)1,2,3。
[00:23:06.000 --> 00:23:07.000]  (主持人)1,2,3。
[00:23:07.000 --> 00:23:08.000]  (梁振英)1,2,3。
[00:23:08.000 --> 00:23:09.000]  (主持人)1,2,3。
[00:23:09.000 --> 00:23:10.000]  (梁振英)1,2,3。
[00:23:10.000 --> 00:23:11.000]  (主持人)1,2,3。
[00:23:11.000 --> 00:23:15.000]  (梁振英)我們再去繼續實施這個題目,並不是因為我們技窮。
[00:23:15.000 --> 00:23:16.000]  (主持人)我們再去繼續實施這個題目,並不是因為我們技窮。
[00:23:16.000 --> 00:23:17.000]  (梁振英)我們繼續實施這個題目,並不是因為我們技窮。
[00:23:17.000 --> 00:23:30.000]  (主持人)我們繼續實施這個題目,並不是因為我們技窮。
[00:23:30.000 --> 00:23:31.000]  (梁振英)更加不是我們偷懶。
[00:23:31.000 --> 00:23:32.000]  (主持人)更加不是我們偷懶。
[00:23:32.000 --> 00:23:33.000]  (梁振英)更加不是我們偷懶。
[00:23:33.000 --> 00:23:34.000]  (主持人)更加不是我們偷懶。
[00:23:34.000 --> 00:23:35.000]  (梁振英)更加不是我們偷懶。
[00:23:35.000 --> 00:23:36.000]  (主持人)更加不是我們偷懶。
[00:23:36.000 --> 00:23:37.000]  (梁振英)更加不是我們偷懶。
[00:23:37.000 --> 00:23:38.000]  (主持人)更加不是我們偷懶。
[00:23:38.000 --> 00:23:39.000]  (梁振英)更加不是我們偷懶。
[00:23:39.000 --> 00:23:40.000]  (主持人)更加不是我們偷懶。
