
[00:00:00.000 --> 00:00:10.000]  主持人:兄弟姐妹早安,再一次非常開心能夠有機會分享神的話語。
[00:01:32.000 --> 00:01:34.000]  主持人:路加特別記載除了十二個門徒之外,
[00:01:34.000 --> 00:01:38.000]  主持人:有其他我們忽略的他們跟從耶穌、服侍耶穌的人。
[00:01:38.000 --> 00:01:43.000]  主持人:不知道大家有沒有留意這段經文裡面記載了三個人物,是我們很少提及的。
[00:01:43.000 --> 00:01:48.000]  主持人:不知道大家有沒有留意這段經文裡面記載了三個人物,是我們很少提及的。
[00:01:48.000 --> 00:01:50.000]  主持人:三個都是姊妹。
[00:01:50.000 --> 00:01:52.000]  主持人:三個都是姊妹。
[00:01:52.000 --> 00:01:53.000]  主持人:一個是瑪麗亞。
[00:01:53.000 --> 00:01:54.000]  主持人:一個是瑪麗亞。
[00:01:54.000 --> 00:01:55.000]  主持人:一個是約阿娜。
[00:01:55.000 --> 00:01:56.000]  主持人:一個是約阿娜。
[00:01:56.000 --> 00:01:58.000]  主持人:一個是蘇薩娜。
[00:01:58.000 --> 00:01:59.000]  主持人:一個是蘇薩娜。
[00:01:59.000 --> 00:02:00.000]  主持人:一個是蘇薩娜。
[00:02:00.000 --> 00:02:01.000]  主持人:一個是蘇薩娜。
[00:02:01.000 --> 00:02:02.000]  主持人:一個是蘇薩娜。
[00:02:02.000 --> 00:02:03.000]  主持人:一個是蘇薩娜。
[00:02:03.000 --> 00:02:04.000]  主持人:一個是蘇薩娜。
[00:02:04.000 --> 00:02:19.000]  主持人:不知道弟兄姊妹當中有沒有Susanna或者Joanna這樣的英文名字的人。
[00:02:19.000 --> 00:02:30.000]  主持人:當然不止他們三個人,還有其他的婦女們沒有提到他們的名字。
[00:02:30.000 --> 00:02:36.000]  主持人:今天我們來思想今天路加幫我們思想其他人沒有留意的人物。
[00:02:36.000 --> 00:02:43.000]  主持人:今天我們來思想今天路加幫我們思想其他人沒有留意的人物。
[00:02:43.000 --> 00:02:46.000]  主持人:嘗試我們進入耶穌基督的時代。
[00:02:46.000 --> 00:02:48.000]  主持人:嘗試我們進入耶穌基督的時代。
[00:02:48.000 --> 00:02:49.000]  主持人:嘗試我們進入耶穌基督的時代。
[00:02:49.000 --> 00:02:50.000]  主持人:但是用現代版來進入。
[00:02:50.000 --> 00:02:51.000]  主持人:但是用現代版來進入。
[00:02:51.000 --> 00:02:52.000]  主持人:但是用現代版來進入。
[00:02:52.000 --> 00:02:53.000]  主持人:但是用現代版來進入。
[00:02:53.000 --> 00:02:57.000]  主持人:耶穌剛剛停在一個鄉鎮港元道。
[00:02:57.000 --> 00:03:00.000]  主持人:耶穌剛剛停在一個鄉鎮港元道。
[00:03:00.000 --> 00:03:01.000]  主持人:講完之後快要離開了。
[00:03:01.000 --> 00:03:02.000]  主持人:講完之後快要離開了。
[00:03:02.000 --> 00:03:03.000]  主持人:講完之後快要離開了。
[00:03:03.000 --> 00:03:04.000]  主持人:講完之後快要離開了。
[00:03:04.000 --> 00:03:05.000]  主持人:講完之後快要離開了。
[00:03:05.000 --> 00:03:06.000]  主持人:講完之後快要離開了。
[00:03:06.000 --> 00:03:07.000]  主持人:講完之後快要離開了。
[00:03:07.000 --> 00:03:08.000]  主持人:講完之後快要離開了。
[00:03:08.000 --> 00:03:09.000]  主持人:講完之後快要離開了。
[00:03:09.000 --> 00:03:10.000]  主持人:講完之後快要離開了。
[00:03:10.000 --> 00:03:11.000]  主持人:講完之後快要離開了。
[00:03:11.000 --> 00:03:12.000]  主持人:講完之後快要離開了。
[00:03:12.000 --> 00:03:13.000]  主持人:講完之後快要離開了。
[00:03:13.000 --> 00:03:42.000]  主持人:講完之後快要離開了。
[00:03:42.000 --> 00:03:44.000]  主持人:講完之後快要離開了。
[00:03:44.000 --> 00:03:45.000]  主持人:講完之後快要離開了。
[00:03:45.000 --> 00:03:46.000]  主持人:講完之後快要離開了。
[00:03:46.000 --> 00:03:47.000]  主持人:講完之後快要離開了。
[00:03:47.000 --> 00:03:48.000]  主持人:講完之後快要離開了。
[00:03:48.000 --> 00:03:49.000]  主持人:講完之後快要離開了。
[00:03:49.000 --> 00:03:50.000]  主持人:講完之後快要離開了。
[00:03:50.000 --> 00:03:51.000]  主持人:講完之後快要離開了。
[00:03:51.000 --> 00:03:52.000]  主持人:講完之後快要離開了。
[00:03:52.000 --> 00:03:53.000]  主持人:講完之後快要離開了。
[00:03:53.000 --> 00:03:54.000]  主持人:講完之後快要離開了。
[00:03:54.000 --> 00:03:55.000]  主持人:講完之後快要離開了。
[00:03:55.000 --> 00:03:56.000]  主持人:講完之後快要離開了。
[00:03:56.000 --> 00:03:57.000]  主持人:講完之後快要離開了。
[00:03:57.000 --> 00:04:17.000]  主持人:講完之後快要離開了。
[00:04:17.000 --> 00:04:18.000]  主持人:講完之後快要離開了。
[00:04:18.000 --> 00:04:19.000]  主持人:講完之後快要離開了。
[00:04:19.000 --> 00:04:20.000]  主持人:講完之後快要離開了。
[00:04:20.000 --> 00:04:21.000]  主持人:講完之後快要離開了。
[00:04:21.000 --> 00:04:22.000]  主持人:講完之後快要離開了。
[00:04:22.000 --> 00:04:23.000]  主持人:講完之後快要離開了。
[00:04:23.000 --> 00:04:24.000]  主持人:講完之後快要離開了。
[00:04:24.000 --> 00:04:25.000]  主持人:講完之後快要離開了。
[00:04:25.000 --> 00:04:26.000]  主持人:講完之後快要離開了。
[00:04:26.000 --> 00:04:40.000]  主持人:講完之後快要離開了。
[00:04:40.000 --> 00:04:56.000]  主持人:講完之後快要離開了。
[00:04:56.000 --> 00:04:57.000]  主持人:講完之後快要離開了。
[00:04:57.000 --> 00:04:58.000]  主持人:講完之後快要離開了。
[00:04:58.000 --> 00:04:59.000]  主持人:講完之後快要離開了。
[00:04:59.000 --> 00:05:00.000]  主持人:講完之後快要離開了。
[00:05:00.000 --> 00:05:01.000]  主持人:講完之後快要離開了。
[00:05:01.000 --> 00:05:02.000]  主持人:講完之後快要離開了。
[00:05:02.000 --> 00:05:03.000]  主持人:講完之後快要離開了。
[00:05:03.000 --> 00:05:04.000]  主持人:講完之後快要離開了。
[00:05:04.000 --> 00:05:05.000]  主持人:講完之後快要離開了。
[00:05:05.000 --> 00:05:06.000]  主持人:講完之後快要離開了。
[00:05:06.000 --> 00:05:07.000]  主持人:講完之後快要離開了。
[00:05:07.000 --> 00:05:08.000]  主持人:講完之後快要離開了。
[00:05:08.000 --> 00:05:09.000]  主持人:講完之後快要離開了。
[00:05:09.000 --> 00:05:22.000]  你不要想像當耶穌講他的心事準備受苦的時候,門徒問的問題就是,我坐你哪邊?我可不可以坐你左邊?我可以坐你右邊?你可不可以想像那個情況是怎樣?
[00:05:22.000 --> 00:05:30.000]  當耶穌講到受死的時候是想像,但是門徒竟然關心的是誰能夠坐在他的右邊,誰坐在他的左邊?
[00:05:30.000 --> 00:05:38.000]  所以留意馬克福音第十章四一節裏面,其他十個門徒的反應是怎樣呢?
[00:05:38.000 --> 00:05:40.000]  反應是怎樣的呢?
[00:05:40.000 --> 00:05:41.000]  是好的,恭喜你!
[00:05:41.000 --> 00:05:42.000]  很好,恭喜你!
[00:05:42.000 --> 00:05:48.000]  不是,他們很生氣,非常憤怒地說,你猜你是誰?一個要坐右邊,一個要坐左邊?
[00:05:48.000 --> 00:05:55.000]  不是,那十個門徒是非常的發怒生氣,你們是誰呀?你們要坐在耶穌的左邊右邊?
[00:05:55.000 --> 00:06:00.000]  所以在馬克福音十章記載裏面,我猜門徒當我們跟隨耶穌三年的時候
[00:06:00.000 --> 00:06:04.000]  在馬克福音第十章的記載,我猜想門徒跟隨耶穌三年的時候
[00:06:04.000 --> 00:06:06.000]  經歷耶穌的教導
[00:06:06.000 --> 00:06:07.000]  經歷耶穌的教導
[00:06:07.000 --> 00:06:10.000]  但我想心裏面仍然最關心一樣東西
[00:06:10.000 --> 00:06:14.000]  心裏面仍然最關心的事情是
[00:06:14.000 --> 00:06:17.000]  是你的排名是怎樣,是不是有分先後?
[00:06:17.000 --> 00:06:20.000]  是你的排名怎樣,你的先後
[00:06:20.000 --> 00:06:22.000]  我是不是貼近一點耶穌,我的影相要近一點
[00:06:22.000 --> 00:06:25.000]  我要接近耶穌,照相的時候接近祂
[00:06:25.000 --> 00:06:28.000]  今天我們服侍神的時候,我們最關心的是不是
[00:06:28.000 --> 00:06:33.000]  是不是記得我自己做了什麼,和別人看我做了什麼是最重要?
[00:06:33.000 --> 00:06:39.000]  今天我們服侍神的時候,是不是關心我自己,或者是別人看我的情況是怎樣,是最重要?
[00:06:39.000 --> 00:06:43.000]  甚至我會說,在服侍的地位上,人家看不看到我做了什麼?
[00:06:43.000 --> 00:06:48.000]  甚至在服侍的所謂地位上,人家能不能看我做的是怎樣?
[00:06:48.000 --> 00:06:51.000]  所以這裏我回到今天所講的路加福音第八章裏面
[00:06:51.000 --> 00:06:54.000]  所以今天我們來到路加福音的第八章
[00:06:54.000 --> 00:07:00.000]  我就非常之欣賞路加,他怎樣回饋一班人去服侍耶穌基督
[00:07:00.000 --> 00:07:06.000]  我就非常欣賞路加,他怎樣回饋這些人來服侍耶穌基督
[00:07:06.000 --> 00:07:10.000]  他說沒錯,耶穌周遊各城各鄉全都,有十二個門徒
[00:07:10.000 --> 00:07:12.000]  你們知道他說什麼,有,明顯有十二個門徒
[00:07:12.000 --> 00:07:17.000]  不錯,耶穌基督周遊各鄉各村去傳福音,有十二個門徒
[00:07:17.000 --> 00:07:22.000]  但是他說除了十二個門徒之外,還有其他人,你要稍微留意一下
[00:07:22.000 --> 00:07:25.000]  除了十二個門徒之外,還有其他人,你要稍微留意一下
[00:07:25.000 --> 00:07:31.000]  你留意到聖經說有莫大拉的瑪利亞
[00:07:31.000 --> 00:07:34.000]  留意聖經說有莫大拉的瑪利亞
[00:07:34.000 --> 00:07:38.000]  我不知道大家有沒有留意,這裏第一節或第二節說
[00:07:38.000 --> 00:07:42.000]  莫大拉的瑪利亞,有沒有留意,什麼叫莫大拉的瑪利亞呢?
[00:07:42.000 --> 00:07:46.000]  你留意一下,什麼叫做莫大拉的瑪利亞呢?
[00:07:46.000 --> 00:07:48.000]  有幾個人的名字叫瑪利亞,我們知道
[00:07:48.000 --> 00:07:50.000]  那一個人的名字叫瑪利亞,我們知道
[00:07:50.000 --> 00:07:52.000]  那什麼叫莫大拉的瑪利亞呢?
[00:07:52.000 --> 00:07:54.000]  什麼叫莫大拉的瑪利亞呢?
[00:07:54.000 --> 00:07:56.000]  可能平時我們沒什麼想
[00:07:56.000 --> 00:07:58.000]  可能平時我們不去想
[00:07:58.000 --> 00:08:00.000]  我的名字叫馮浩流,你知道中文
[00:08:00.000 --> 00:08:02.000]  我的名字叫馮浩流,這是中文名字
[00:08:02.000 --> 00:08:06.000]  如果我告訴你,我是Soldier Bazaar的馮浩流
[00:08:06.000 --> 00:08:11.000]  如果我是士兵馮浩流
[00:08:11.000 --> 00:08:13.000]  這是一個地方的名字
[00:08:13.000 --> 00:08:18.000]  是一個地方的數字巴士的馮浩流
[00:08:18.000 --> 00:08:21.000]  這個名字,你不明白我說什麼
[00:08:21.000 --> 00:08:24.000]  其實你就不知道我講什麼,所以翻譯的也錯
[00:08:24.000 --> 00:08:26.000]  因為是在巴基斯坦
[00:08:26.000 --> 00:08:27.000]  是在巴基斯坦
[00:08:27.000 --> 00:08:29.000]  哈拉奇城市
[00:08:29.000 --> 00:08:30.000]  哈拉奇的城市
[00:08:30.000 --> 00:08:31.000]  一個小區
[00:08:31.000 --> 00:08:32.000]  一個小區
[00:08:32.000 --> 00:08:33.000]  我住的地方
[00:08:33.000 --> 00:08:34.000]  是我住的地方
[00:08:34.000 --> 00:08:36.000]  所以我告訴你Soldier Bazaar的馮浩流,你不知道我說什麼
[00:08:36.000 --> 00:08:39.000]  所以我講那個地方,你就不知道我講的是什麼地方
[00:08:39.000 --> 00:08:41.000]  是一個不出名的地方
[00:08:41.000 --> 00:08:42.000]  是一個根本不出名的地方
[00:08:42.000 --> 00:08:45.000]  我生活那裡有七年,你不知道我說什麼
[00:08:45.000 --> 00:08:48.000]  我生活在那裡七年,你不知道我講什麼
[00:08:48.000 --> 00:08:49.000]  完全不出名的
[00:08:49.000 --> 00:08:50.000]  完全不出名的
[00:08:50.000 --> 00:08:51.000]  有一樣出名
[00:08:51.000 --> 00:08:52.000]  有一樣出名
[00:08:52.000 --> 00:08:53.000]  駱駝
[00:08:53.000 --> 00:08:54.000]  駱駝
[00:08:54.000 --> 00:08:55.000]  駱駝
[00:08:55.000 --> 00:08:56.000]  駱駝
[00:08:56.000 --> 00:08:57.000]  因為我家門口有個駱駝站
[00:08:57.000 --> 00:09:00.000]  因為我家門口有個駱駝站
[00:09:00.000 --> 00:09:02.000]  香港有汽油站,電油站
[00:09:02.000 --> 00:09:04.000]  香港有汽油站,電油站
[00:09:04.000 --> 00:09:06.000]  巴基斯坦有駱駝站
[00:09:06.000 --> 00:09:08.000]  巴基斯坦有駱駝的站
[00:09:08.000 --> 00:09:10.000]  我家門口過一條街就是駱駝站
[00:09:10.000 --> 00:09:12.000]  我家門口過一條街就是駱駝站
[00:09:12.000 --> 00:09:14.000]  駱駝站做什麼的呢
[00:09:14.000 --> 00:09:15.000]  駱駝站是做什麼的呢
[00:09:15.000 --> 00:09:17.000]  你知道駱駝不是給你旅遊拍
[00:09:17.000 --> 00:09:19.000]  就是拍攝、拍照,不是那麼簡單
[00:09:19.000 --> 00:09:21.000]  在巴基斯坦駱駝是搬運貨物的
[00:09:21.000 --> 00:09:23.000]  在巴基斯坦駱駝是搬運貨物的
[00:09:23.000 --> 00:09:25.000]  在巴基斯坦駱駝是搬運貨物的
[00:09:25.000 --> 00:09:27.000]  駱駝站是給駱駝休息、喝水的地方
[00:09:27.000 --> 00:09:28.000]  駱駝站是給駱駝休息、喝水的地方
[00:09:28.000 --> 00:09:30.000]  駱駝站是給駱駝休息、喝水的地方
[00:09:30.000 --> 00:09:32.000]  所以我每天上班我都跟駱駝打招呼
[00:09:32.000 --> 00:09:33.000]  所以我每天上班我都跟駱駝打招呼
[00:09:33.000 --> 00:09:35.000]  所以我每天上班我都跟駱駝打招呼
[00:09:35.000 --> 00:09:36.000]  所以我每天上班我都跟駱駝打招呼
[00:09:36.000 --> 00:10:03.000]  所以我每天上班我都跟駱駝打招呼
[00:10:03.000 --> 00:10:06.000]  所以我每天上班我都跟駱駝打招呼
[00:10:06.000 --> 00:10:08.000]  所以我每天上班我都跟駱駝打招呼
[00:10:08.000 --> 00:10:10.000]  所以我每天上班我都跟駱駝打招呼
[00:10:10.000 --> 00:10:12.000]  所以我每天上班我都跟駱駝打招呼
[00:10:12.000 --> 00:10:14.000]  所以我每天上班我都跟駱駝打招呼
[00:10:14.000 --> 00:10:16.000]  所以我每天上班我都跟駱駝打招呼
[00:10:16.000 --> 00:10:18.000]  所以我每天上班我都跟駱駝打招呼
[00:10:18.000 --> 00:10:20.000]  所以我每天上班我都跟駱駝打招呼
[00:10:20.000 --> 00:10:22.000]  所以我每天上班我都跟駱駝打招呼
[00:10:22.000 --> 00:10:24.000]  所以我每天上班我都跟駱駝打招呼
[00:10:24.000 --> 00:10:26.000]  所以我每天上班我都跟駱駝打招呼
[00:10:33.000 --> 00:10:35.000]  但是這個人瑪利亞跟從耶穌服侍基督
[00:10:35.000 --> 00:10:37.000]  但是這個人瑪利亞跟從耶穌服侍基督
[00:10:37.000 --> 00:10:39.000]  但是這個人瑪利亞跟從耶穌服侍基督
[00:10:39.000 --> 00:10:41.000]  但是這個人瑪利亞跟從耶穌服侍基督
[00:10:41.000 --> 00:10:43.000]  但是這個人瑪利亞跟從耶穌服侍基督
[00:10:43.000 --> 00:10:45.000]  但是駱駝很小心地說
[00:10:45.000 --> 00:10:47.000]  這個人不單止來自一個寂寂無名的小鎮這麼簡單
[00:10:47.000 --> 00:10:49.000]  但是駱駝很小心地說
[00:10:49.000 --> 00:10:51.000]  這個人不單止來自一個寂寂無名的小鎮這麼簡單
[00:10:51.000 --> 00:10:53.000]  他不單是來自一個居居無聞的小鎮這麼簡單
[00:10:53.000 --> 00:10:55.000]  他不單是來自一個居居無聞的小鎮這麼簡單
[00:10:55.000 --> 00:10:57.000]  他說這裡怎麼說
[00:11:03.000 --> 00:11:05.000]  這件事就大件事了
[00:11:05.000 --> 00:11:07.000]  這件事就大件事了
[00:11:07.000 --> 00:11:09.000]  你可以想像瑪利亞的背景的情況
[00:11:09.000 --> 00:11:11.000]  你可以想像瑪利亞的背景的情況
[00:11:11.000 --> 00:11:13.000]  你想像瑪利亞的背景的情況
[00:11:13.000 --> 00:11:15.000]  他以往是被鬼附
[00:11:15.000 --> 00:11:17.000]  他以往是被鬼附
[00:11:17.000 --> 00:11:19.000]  你想想這個人以往是活在黑暗的生活裡面
[00:11:19.000 --> 00:11:21.000]  你想想這個人以往是活在黑暗的生活裡面
[00:11:21.000 --> 00:11:23.000]  他是被鬼附
[00:11:23.000 --> 00:11:25.000]  你可以想像他是活在黑暗的生活裡面很痛苦的
[00:11:25.000 --> 00:11:27.000]  你可以想像那些人說
[00:11:27.000 --> 00:11:29.000]  這個人被鬼附
[00:11:29.000 --> 00:11:31.000]  他是不是真的可以服侍耶穌基督
[00:11:31.000 --> 00:11:33.000]  他是不是真的可以服侍耶穌基督
[00:11:33.000 --> 00:11:35.000]  他是不是真的可以服侍耶穌基督
[00:11:35.000 --> 00:11:37.000]  現在很多的教會
[00:11:37.000 --> 00:11:39.000]  無論你是宣教士還是傳道人
[00:11:39.000 --> 00:11:41.000]  無論你是宣教士還是傳道人
[00:11:41.000 --> 00:11:43.000]  有一個要求
[00:11:43.000 --> 00:11:45.000]  有一個要求
[00:11:45.000 --> 00:11:47.000]  要做心理測驗
[00:11:47.000 --> 00:11:49.000]  要做心理測驗
[00:11:49.000 --> 00:11:51.000]  看你是不是正常的
[00:11:51.000 --> 00:11:53.000]  看你是不是正常的
[00:11:53.000 --> 00:11:55.000]  我不知道瑪利亞做心理測驗是不是合格的
[00:11:55.000 --> 00:11:57.000]  我不知道瑪利亞做心理測驗是不是合格的
[00:11:57.000 --> 00:11:59.000]  可能不合格
[00:11:59.000 --> 00:12:01.000]  但是來到這個瑪利亞
[00:12:01.000 --> 00:12:03.000]  不單止羅織一個寂寂無名的小漁村
[00:12:03.000 --> 00:12:05.000]  他還在背景裡面
[00:12:05.000 --> 00:12:07.000]  是活在一個很黑暗很痛苦的情況裡面
[00:12:07.000 --> 00:12:09.000]  被鬼附的一個人
[00:12:09.000 --> 00:12:11.000]  瑪利亞不單單是來自一個寂寂無聞的小漁村
[00:12:11.000 --> 00:12:13.000]  瑪利亞不單單是來自一個寂寂無聞的小漁村
[00:12:13.000 --> 00:12:15.000]  而且在背景裡面是在黑暗的
[00:12:15.000 --> 00:12:17.000]  被鬼附的這樣一個人
[00:12:17.000 --> 00:12:19.000]  這個中文翻譯
[00:12:19.000 --> 00:12:21.000]  我覺得很好因為他跟原來完全一樣
[00:12:21.000 --> 00:12:23.000]  很正確
[00:12:23.000 --> 00:12:25.000]  翻譯裡面你要小心看翻譯怎麼翻譯
[00:12:25.000 --> 00:12:27.000]  中文翻譯是跟著原文
[00:12:27.000 --> 00:12:29.000]  中文翻譯是跟著原文
[00:12:29.000 --> 00:12:31.000]  中文翻譯是跟著原文
[00:12:31.000 --> 00:12:33.000]  中文翻譯是跟著原文
[00:12:33.000 --> 00:12:35.000]  中文翻譯是跟著原文
[00:12:35.000 --> 00:12:37.000]  中文翻譯是跟著原文
[00:12:37.000 --> 00:12:39.000]  中文翻譯是跟著原文
[00:12:39.000 --> 00:12:41.000]  中文翻譯是跟著原文
[00:12:41.000 --> 00:12:43.000]  中文翻譯是跟著原文
[00:12:43.000 --> 00:12:45.000]  中文翻譯是跟著原文
[00:12:45.000 --> 00:12:47.000]  中文翻譯是跟著原文
[00:12:47.000 --> 00:12:49.000]  中文翻譯是跟著原文
[00:12:49.000 --> 00:12:51.000]  中文翻譯是跟著原文
[00:12:51.000 --> 00:12:53.000]  中文翻譯是跟著原文
[00:12:53.000 --> 00:12:55.000]  中文翻譯是跟著原文
[00:12:55.000 --> 00:12:57.000]  中文翻譯是跟著原文
[00:12:57.000 --> 00:12:59.000]  中文翻譯是跟著原文
[00:12:59.000 --> 00:13:01.000]  中文翻譯是跟著原文
[00:13:01.000 --> 00:13:03.000]  中文翻譯是跟著原文
[00:13:03.000 --> 00:13:05.000]  中文翻譯是跟著原文
[00:13:05.000 --> 00:13:07.000]  中文翻譯是跟著原文
[00:13:07.000 --> 00:13:09.000]  中文翻譯是跟著原文
[00:13:09.000 --> 00:13:11.000]  中文翻譯是跟著原文
[00:13:11.000 --> 00:13:13.000]  中文翻譯是跟著原文
[00:13:13.000 --> 00:13:15.000]  中文翻譯是跟著原文
[00:13:15.000 --> 00:13:17.000]  中文翻譯是跟著原文
[00:13:17.000 --> 00:13:19.000]  中文翻譯是跟著原文
[00:13:19.000 --> 00:13:21.000]  中文翻譯是跟著原文
[00:13:21.000 --> 00:13:23.000]  中文翻譯是跟著原文
[00:13:23.000 --> 00:13:25.000]  中文翻譯是跟著原文
[00:13:25.000 --> 00:13:27.000]  中文翻譯是跟著原文
[00:13:27.000 --> 00:13:29.000]  中文翻譯是跟著原文
[00:13:29.000 --> 00:13:31.000]  中文翻譯是跟著原文
[00:13:31.000 --> 00:13:33.000]  中文翻譯是跟著原文
[00:13:33.000 --> 00:13:35.000]  中文翻譯是跟著原文
[00:13:35.000 --> 00:13:37.000]  中文翻譯是跟著原文
[00:13:37.000 --> 00:13:39.000]  中文翻譯是跟著原文
[00:13:39.000 --> 00:13:41.000]  中文翻譯是跟著原文
[00:13:41.000 --> 00:13:43.000]  中文翻譯是跟著原文
[00:13:43.000 --> 00:13:45.000]  中文翻譯是跟著原文
[00:13:45.000 --> 00:13:47.000]  中文翻譯是跟著原文
[00:13:47.000 --> 00:13:49.000]  中文翻譯是跟著原文
[00:13:49.000 --> 00:13:51.000]  中文翻譯是跟著原文
[00:13:51.000 --> 00:13:53.000]  中文翻譯是跟著原文
[00:13:53.000 --> 00:13:55.000]  中文翻譯是跟著原文
[00:13:55.000 --> 00:13:57.000]  中文翻譯是跟著原文
[00:13:57.000 --> 00:13:59.000]  中文翻譯是跟著原文
[00:13:59.000 --> 00:14:01.000]  中文翻譯是跟著原文
[00:14:01.000 --> 00:14:03.000]  中文翻譯是跟著原文
[00:14:03.000 --> 00:14:05.000]  中文翻譯是跟著原文
[00:14:05.000 --> 00:14:07.000]  中文翻譯是跟著原文
[00:14:07.000 --> 00:14:09.000]  中文翻譯是跟著原文
[00:14:09.000 --> 00:14:11.000]  中文翻譯是跟著原文
[00:14:11.000 --> 00:14:13.000]  中文翻譯是跟著原文
[00:14:13.000 --> 00:14:15.000]  中文翻譯是跟著原文
[00:14:15.000 --> 00:14:17.000]  中文翻譯是跟著原文
[00:14:17.000 --> 00:14:19.000]  中文翻譯是跟著原文
[00:14:19.000 --> 00:14:21.000]  中文翻譯是跟著原文
[00:14:21.000 --> 00:14:23.000]  中文翻譯是跟著原文
[00:14:23.000 --> 00:14:25.000]  中文翻譯是跟著原文
[00:14:25.000 --> 00:14:27.000]  中文翻譯是跟著原文
[00:14:27.000 --> 00:14:29.000]  中文翻譯是跟著原文
[00:14:29.000 --> 00:14:31.000]  中文翻譯是跟著原文
[00:14:31.000 --> 00:14:33.000]  中文翻譯是跟著原文
[00:14:33.000 --> 00:14:35.000]  中文翻譯是跟著原文
[00:14:35.000 --> 00:14:37.000]  中文翻譯是跟著原文
[00:14:37.000 --> 00:14:39.000]  中文翻譯是跟著原文
[00:14:39.000 --> 00:14:41.000]  中文翻譯是跟著原文
[00:14:41.000 --> 00:14:43.000]  中文翻譯是跟著原文
[00:14:43.000 --> 00:14:45.000]  中文翻譯是跟著原文
[00:14:45.000 --> 00:14:47.000]  中文翻譯是跟著原文
[00:14:47.000 --> 00:14:49.000]  中文翻譯是跟著原文
[00:14:49.000 --> 00:14:51.000]  中文翻譯是跟著原文
[00:14:51.000 --> 00:14:53.000]  中文翻譯是跟著原文
[00:14:53.000 --> 00:14:55.000]  中文翻譯是跟著原文
[00:14:55.000 --> 00:14:57.000]  中文翻譯是跟著原文
[00:14:57.000 --> 00:14:59.000]  中文翻譯是跟著原文
[00:14:59.000 --> 00:15:01.000]  中文翻譯是跟著原文
[00:15:01.000 --> 00:15:03.000]  中文翻譯是跟著原文
[00:15:03.000 --> 00:15:05.000]  中文翻譯是跟著原文
[00:15:05.000 --> 00:15:07.000]  中文翻譯是跟著原文
[00:15:07.000 --> 00:15:09.000]  中文翻譯是跟著原文
[00:15:09.000 --> 00:15:11.000]  中文翻譯是跟著原文
[00:15:11.000 --> 00:15:13.000]  中文翻譯是跟著原文
[00:15:13.000 --> 00:15:15.000]  中文翻譯是跟著原文
[00:15:15.000 --> 00:15:17.000]  中文翻譯是跟著原文
[00:15:17.000 --> 00:15:19.000]  中文翻譯是跟著原文
[00:15:19.000 --> 00:15:21.000]  中文翻譯是跟著原文
[00:15:21.000 --> 00:15:23.000]  中文翻譯是跟著原文
[00:15:23.000 --> 00:15:25.000]  中文翻譯是跟著原文
[00:15:25.000 --> 00:15:27.000]  中文翻譯是跟著原文
[00:15:27.000 --> 00:15:29.000]  中文翻譯是跟著原文
[00:15:29.000 --> 00:15:31.000]  中文翻譯是跟著原文
[00:15:31.000 --> 00:15:33.000]  中文翻譯是跟著原文
[00:15:33.000 --> 00:15:35.000]  中文翻譯是跟著原文
[00:15:35.000 --> 00:15:37.000]  中文翻譯是跟著原文
[00:15:37.000 --> 00:15:39.000]  中文翻譯是跟著原文
[00:15:39.000 --> 00:15:41.000]  中文翻譯是跟著原文
[00:15:41.000 --> 00:15:43.000]  中文翻譯是跟著原文
