
[00:00:00.000 --> 00:00:04.000]  預備今天的講章一點也不容易
[00:05:16.800 --> 00:05:18.000]  在這個旅程裡面
[00:05:18.000 --> 00:05:21.500]  保羅去宣講福音
[00:05:21.500 --> 00:05:24.300]  有很多人跟隨了保羅
[00:05:24.300 --> 00:05:28.600]  也因為這樣猶太人很妒忌保羅的名聲
[00:05:28.600 --> 00:05:31.800]  所以就聚集了一群使者 匪類
[00:05:31.800 --> 00:05:35.800]  去圍攻 去攻擊 去抓保羅
[00:05:35.800 --> 00:05:38.600]  所以保羅只要在這個地方
[00:05:38.600 --> 00:05:40.600]  貼薩諾尼加的城市
[00:05:40.600 --> 00:05:42.600]  逗留了一段很短的時間
[00:05:42.600 --> 00:05:46.600]  就要逃走
[00:05:46.600 --> 00:05:49.300]  但是當他走了之後
[00:05:49.300 --> 00:05:51.900]  他很掛心貼薩諾尼加的信徒
[00:05:51.900 --> 00:05:54.900]  所以保羅就搬了提摩台回來
[00:05:54.900 --> 00:05:56.700]  去到貼薩諾尼加這個地方
[00:05:56.700 --> 00:06:01.500]  看看他們的信心 他們的愛心究竟怎麼樣
[00:06:01.500 --> 00:06:03.400]  而貼前這一卷的書信
[00:06:03.400 --> 00:06:07.300]  就是當提摩台回去
[00:06:07.300 --> 00:06:09.200]  去到哥林多這個地方
[00:06:09.200 --> 00:06:11.400]  跟保羅會合的時間
[00:06:11.400 --> 00:06:13.000]  保羅聽了
[00:06:13.000 --> 00:06:16.600]  知道貼薩諾尼加的情況之後
[00:06:16.600 --> 00:06:18.600]  就寫了這一封書信
[00:06:18.600 --> 00:06:21.800]  寄給貼薩諾尼加的教會
[00:06:21.800 --> 00:06:24.200]  如果根據這一封書信我們知道
[00:06:24.200 --> 00:06:28.500]  這些貼薩諾尼加的信徒
[00:06:28.500 --> 00:06:30.100]  其實是很好的
[00:06:30.100 --> 00:06:34.200]  他們有愛心 有信心
[00:06:34.200 --> 00:06:37.000]  有忍耐 也有忠心
[00:06:37.000 --> 00:06:39.300]  但是從書信裡面
[00:06:39.300 --> 00:06:40.500]  我們又看到
[00:06:40.500 --> 00:06:41.700]  在一些情況裡面
[00:06:41.700 --> 00:06:44.700]  譬如道德 在生活態度
[00:06:44.700 --> 00:06:47.300]  在耶穌再來的問題上
[00:06:47.300 --> 00:06:51.300]  和弟兄相親相愛的範疇上
[00:06:51.300 --> 00:06:54.500]  這些信徒好像犯了一些錯誤
[00:06:54.500 --> 00:06:57.200]  需要去糾正
[00:06:57.200 --> 00:06:59.000]  第五章最後這個部分
[00:06:59.000 --> 00:07:01.800]  也就是今天我們讀TWA的這個部分
[00:07:01.800 --> 00:07:05.300]  其實就是關乎弟兄相愛的範疇
[00:07:05.300 --> 00:07:06.300]  也就是今天
[00:07:06.300 --> 00:07:09.600]  我們十分之需要學習的一個功課
[00:07:09.600 --> 00:07:12.400]  我們一起先看十二 十三節
[00:07:12.400 --> 00:07:13.100]  這兩節經文
[00:07:13.100 --> 00:07:14.200]  我們一起讀出 好嗎
[00:07:14.200 --> 00:07:15.200]  預備起
[00:07:18.000 --> 00:07:21.500]  敬重那在你們中間勞苦的人
[00:07:21.500 --> 00:07:24.500]  就是在主裡面治理你們
[00:07:24.500 --> 00:07:26.100]  勸戒你們的
[00:07:26.100 --> 00:07:28.500]  又因他們所作的功
[00:07:28.500 --> 00:07:31.700]  用愛心格外尊重他們
[00:07:31.700 --> 00:07:35.100]  你們也要彼此和睦
[00:07:35.100 --> 00:07:36.600]  在這兩節經文裡面
[00:07:36.600 --> 00:07:39.200]  提到了三班人
[00:07:39.200 --> 00:07:44.100]  你們 我們 和他們
[00:07:44.100 --> 00:07:47.000]  有這三班的人
[00:07:47.000 --> 00:07:48.900]  我們是指
[00:07:48.900 --> 00:07:54.000]  法信人 保羅 西拉和提摩泰
[00:07:54.000 --> 00:07:55.300]  你們就是指
[00:07:55.300 --> 00:07:57.400]  貼薩諾尼加城的弟兄姊妹
[00:07:57.400 --> 00:08:00.100]  那他們是誰?
[00:08:00.100 --> 00:08:01.900]  他們會是誰?
[00:08:01.900 --> 00:08:05.500]  這裡說的是在你們中間勞苦的人
[00:08:05.500 --> 00:08:07.500]  如果我問大家
[00:08:07.500 --> 00:08:09.600]  大家都是弟兄姊妹
[00:08:09.600 --> 00:08:13.200]  我問誰在我們中間是勞苦的人
[00:08:13.200 --> 00:08:15.500]  每個人都舉手
[00:08:15.500 --> 00:08:18.600]  所以這不能幫助我們看到
[00:08:18.600 --> 00:08:23.100]  究竟誰才是保羅所說的他們
[00:08:23.100 --> 00:08:24.600]  但接著他說了一句
[00:08:24.600 --> 00:08:25.900]  他特別指明了
[00:08:25.900 --> 00:08:29.700]  是在主裡面治理你們的
[00:08:29.700 --> 00:08:32.400]  勸戒你們的
[00:08:32.400 --> 00:08:34.100]  我們就要看看
[00:08:34.100 --> 00:08:38.500]  勸戒和治理是哪一班人
[00:08:38.500 --> 00:08:41.300]  我們先看勸戒這個字
[00:08:41.300 --> 00:08:43.700]  勸戒這個字在保羅書信裡面
[00:08:43.700 --> 00:08:45.600]  出現了七次
[00:08:45.600 --> 00:08:47.700]  包括裡面說到
[00:08:47.700 --> 00:08:50.100]  保羅勸戒一些信徒
[00:08:50.100 --> 00:08:54.200]  也說到是信徒之間彼此的勸戒
[00:08:54.200 --> 00:08:56.400]  例如之後有一節第十四節
[00:08:56.400 --> 00:08:59.700]  也說到警戒也是這個字
[00:08:59.700 --> 00:09:01.700]  但這裡又不似乎是
[00:09:01.700 --> 00:09:05.400]  保羅和一般的信徒
[00:09:05.400 --> 00:09:06.500]  所以我們就想
[00:09:06.500 --> 00:09:08.400]  可能只是勸戒這個字
[00:09:08.400 --> 00:09:10.700]  我們也不知道他們是誰
[00:09:10.700 --> 00:09:12.400]  我們要繼續看另一個字
[00:09:12.400 --> 00:09:16.200]  那就是治理
[00:09:16.200 --> 00:09:18.700]  治理這個字
[00:09:18.700 --> 00:09:21.200]  究竟在哪裡出現過呢
[00:09:21.200 --> 00:09:23.100]  我們現在看上面出來了
[00:09:23.100 --> 00:09:25.300]  提摩太前書五章十節曲裡出過
[00:09:25.300 --> 00:09:26.700]  我們一起讀這段經文,好嗎
[00:09:26.700 --> 00:09:28.600]  預備,1,2,3
[00:09:28.600 --> 00:09:39.400]  (提摩太前書五章十節曲)
[00:09:39.400 --> 00:09:43.600]  是的,長老在我們中間
[00:09:43.600 --> 00:09:45.000]  長老在我們中間
[00:09:45.000 --> 00:09:46.800]  那是不是只有長老呢
[00:09:46.800 --> 00:09:49.600]  是不是只有長老呢
[00:09:49.600 --> 00:09:53.200]  這裡說的管理和治理是同一個字
[00:09:53.200 --> 00:09:55.500]  所以這裡其實是說
[00:09:55.500 --> 00:09:58.900]  在教會裡面的一班領袖
[00:09:58.900 --> 00:09:59.900]  教會裡面的一班領袖
[00:09:59.900 --> 00:10:03.200]  就是今天的長老、執事、牧者
[00:10:03.200 --> 00:10:06.300]  童工,甚至是組長
[00:10:06.300 --> 00:10:08.200]  但我們不要停在這裡
[00:10:08.200 --> 00:10:10.100]  我們還要看一下
[00:10:10.100 --> 00:10:13.000]  敬重和尊重這兩個字
[00:10:13.000 --> 00:10:16.100]  究竟是否真的這樣解釋在原文
[00:10:16.100 --> 00:10:18.100]  我們先看敬重這個字,好嗎
[00:10:18.100 --> 00:10:19.500]  敬重這個字在原文
[00:10:19.500 --> 00:10:21.700]  我們就看一下究竟是什麼
[00:10:21.700 --> 00:10:23.800]  在這本書
[00:10:23.800 --> 00:10:25.200]  看鐵石萊利嘉前書
[00:10:25.200 --> 00:10:26.500]  總共出現了13次
[00:10:26.500 --> 00:10:28.400]  但是在整個新約裡面
[00:10:28.400 --> 00:10:31.500]  敬重其實出現了318次
[00:10:31.500 --> 00:10:32.600]  你說沒有
[00:10:32.600 --> 00:10:36.200]  我看新約書信沒有出現這麼多敬重
[00:10:36.200 --> 00:10:38.400]  是因為其實這個字
[00:10:38.400 --> 00:10:41.500]  在絕大部分其他的地方
[00:10:41.500 --> 00:10:42.800]  會翻譯成什麼呢
[00:10:42.800 --> 00:10:44.100]  會翻譯成
[00:10:44.100 --> 00:10:49.300]  知道、曉得、認識和明白
[00:10:49.300 --> 00:10:53.000]  而318次裡面只有一次
[00:10:53.000 --> 00:10:57.900]  只在這裡翻譯成敬重
[00:10:57.900 --> 00:11:01.100]  所以如果我們跟著其他經文的翻譯
[00:11:01.100 --> 00:11:03.000]  我們試一下翻譯第十二字
[00:11:03.000 --> 00:11:05.300]  就這樣,好嗎
[00:11:05.300 --> 00:11:08.100]  弟兄們,我們勸你們
[00:11:08.100 --> 00:11:10.600]  知道、曉得、認識、明白
[00:11:10.600 --> 00:11:13.100]  那在你們中間勞苦的人
[00:11:13.100 --> 00:11:15.200]  就在主裡面治理你們
[00:11:15.200 --> 00:11:17.600]  勸戒你們的
[00:11:17.600 --> 00:11:20.500]  如果我們這樣翻譯就有意思了
[00:11:20.500 --> 00:11:21.600]  再不是看
[00:11:21.600 --> 00:11:22.600]  我要敬重他
[00:11:22.600 --> 00:11:26.400]  因為他的身份的緣故
[00:11:26.400 --> 00:11:28.400]  我相信接受萊加的教會
[00:11:28.400 --> 00:11:30.800]  剛剛在建立沒多久
[00:11:30.800 --> 00:11:34.800]  可能還沒有長老這個職份
[00:11:34.800 --> 00:11:38.500]  對於接受萊加這班帶領的人來說
[00:11:38.500 --> 00:11:42.200]  知道、曉得、認識、明白
[00:11:42.200 --> 00:11:44.300]  對於這班做帶領的人
[00:11:44.300 --> 00:11:47.000]  其實是一個肯定
[00:11:47.000 --> 00:11:49.600]  而對於對應今天
[00:11:49.600 --> 00:11:51.300]  我們所面對的處境
[00:11:51.300 --> 00:11:52.900]  同樣很有意思
[00:11:52.900 --> 00:11:54.100]  弟兄姊妹
[00:11:54.100 --> 00:11:57.600]  我想問一下你對同福堂的長老
[00:11:57.600 --> 00:12:01.300]  執事、同工、傳道
[00:12:01.300 --> 00:12:03.700]  有多認識?
[00:12:03.700 --> 00:12:04.900]  認不認識?
[00:12:04.900 --> 00:12:06.800]  能不能數出所有的執事?
[00:12:06.800 --> 00:12:09.500]  也可能數不完
[00:12:09.500 --> 00:12:11.500]  其實不要說大家
[00:12:11.500 --> 00:12:14.000]  同工之間的認識
[00:12:14.000 --> 00:12:16.400]  其實也不是很深
[00:12:16.400 --> 00:12:19.100]  也不是很有限
[00:12:19.100 --> 00:12:21.900]  我們甚至有時候會誤會對方
[00:12:21.900 --> 00:12:23.200]  好像剛剛星期三
[00:12:23.200 --> 00:12:24.700]  有誰上了祈禱會?
[00:12:24.700 --> 00:12:25.700]  有沒有上過祈禱會?
[00:12:25.700 --> 00:12:27.100]  也有一些
[00:12:27.100 --> 00:12:28.900]  何牧師分享
[00:12:28.900 --> 00:12:30.900]  他說我們每個星期三的早上
[00:12:30.900 --> 00:12:34.000]  都有同工的祈禱會
[00:12:34.000 --> 00:12:35.600]  在裡面有一個同工
[00:12:35.600 --> 00:12:37.000]  在敬拜的時間
[00:12:37.000 --> 00:12:39.100]  就抓了牧師出去
[00:12:39.100 --> 00:12:40.000]  那個同工
[00:12:40.000 --> 00:12:43.700]  為什麼無端端抓了牧師走開呢?
[00:12:43.700 --> 00:12:46.100]  那個同工想跟牧師說
[00:12:46.100 --> 00:12:49.000]  他說聖靈催迫他
[00:12:49.000 --> 00:12:51.700]  要他跟牧師道歉
[00:12:51.700 --> 00:12:55.400]  因為在佔中的這件事上
[00:12:55.400 --> 00:12:58.400]  他誤會了牧師
[00:12:58.400 --> 00:13:01.500]  他以為牧師沒有理會整件事
[00:13:01.500 --> 00:13:04.300]  他誤會了牧師
[00:13:04.300 --> 00:13:05.400]  因為這個誤會
[00:13:05.400 --> 00:13:06.700]  他願意放下自己
[00:13:06.700 --> 00:13:08.400]  去到牧師的前面
[00:13:08.400 --> 00:13:11.500]  跟牧師道歉
[00:13:11.500 --> 00:13:13.500]  坦白說
[00:13:13.500 --> 00:13:15.300]  在牧者群裡面
[00:13:15.300 --> 00:13:17.600]  以我所知
[00:13:17.600 --> 00:13:21.900]  牧師是可以去到每一個據點
[00:13:21.900 --> 00:13:26.000]  每一個佔領據點最多的一個牧者
[00:13:26.000 --> 00:13:31.000]  他下去關心那裡的人
[00:13:31.000 --> 00:13:32.900]  跟那裡的人祈禱
[00:13:32.900 --> 00:13:34.700]  不單是學生
[00:13:34.700 --> 00:13:36.700]  不單是示威人士
[00:13:36.700 --> 00:13:37.800]  他去跟警察
[00:13:37.800 --> 00:13:41.200]  去慰問警察
[00:13:41.200 --> 00:13:44.600]  這個是我們的牧者
[00:13:44.600 --> 00:13:46.100]  不知道大家記不記得
[00:13:46.100 --> 00:13:48.700]  上個禮拜是何牧師講到
[00:13:48.700 --> 00:13:51.000]  我跟大家數一下
[00:13:51.000 --> 00:13:54.400]  禮拜六的早上
[00:13:54.400 --> 00:13:56.100]  牧師回來了
[00:13:56.100 --> 00:13:57.900]  其實下葵就轉了做
[00:13:57.900 --> 00:13:59.200]  祈禱會的模式
[00:13:59.200 --> 00:14:01.700]  首先牧師就會帶祈禱會
[00:14:01.700 --> 00:14:05.800]  然後禮拜六下午三堂崇拜
[00:14:05.800 --> 00:14:09.700]  然後第二天早上
[00:14:09.700 --> 00:14:11.400]  禮拜日的早上又回來
[00:14:11.400 --> 00:14:13.100]  又三堂崇拜
[00:14:13.100 --> 00:14:15.400]  然後禮拜日的下午
[00:14:15.400 --> 00:14:17.400]  去了博道會開會
[00:14:17.400 --> 00:14:18.900]  商討晚上的事
[00:14:18.900 --> 00:14:20.000]  到了晚上
[00:14:20.000 --> 00:14:21.400]  就有一個緩衝區
[00:14:21.400 --> 00:14:23.600]  是由牧者和一些學者
[00:14:23.600 --> 00:14:26.000]  一起發起關心
[00:14:26.000 --> 00:14:28.200]  去接待一些
[00:14:28.200 --> 00:14:30.500]  在陰宗的學生
[00:14:30.500 --> 00:14:32.900]  如果有需要為他們祈禱
[00:14:32.900 --> 00:14:35.500]  直至十二點多
[00:14:35.500 --> 00:14:38.800]  我相信當中沒有多少人
[00:14:38.800 --> 00:14:42.200]  即使有這樣的魄力
[00:14:42.200 --> 00:14:44.200]  也未必有這樣的心
[00:14:44.200 --> 00:14:46.900]  有這樣的心力去關心
[00:14:46.900 --> 00:14:57.200]  去貼身地去關注這件事
[00:14:57.200 --> 00:14:59.500]  即使是這樣
[00:14:59.500 --> 00:15:01.000]  其實在過幾個禮拜內
[00:15:01.000 --> 00:15:02.400]  我也有機會單獨
[00:15:02.400 --> 00:15:07.200]  去和牧師聊天 聊幾句
[00:15:07.200 --> 00:15:10.000]  他沒有覺得自己做得很好
[00:15:10.000 --> 00:15:12.500]  反而他很謙卑地承認
[00:15:12.500 --> 00:15:15.400]  在整件事裡面
[00:15:15.400 --> 00:15:17.200]  自己有很多不足
[00:15:17.200 --> 00:15:21.300]  很多需要學習的地方
[00:15:21.300 --> 00:15:23.600]  漸漸我發覺
[00:15:23.600 --> 00:15:26.600]  要認識我們的領袖
[00:15:26.600 --> 00:15:28.900]  相比起要聽他
[00:15:28.900 --> 00:15:31.800]  究竟有什麼立場
[00:15:31.800 --> 00:15:35.900]  似乎我們要看他做了什麼
[00:15:35.900 --> 00:15:39.000]  和他的心究竟是怎樣
[00:15:39.000 --> 00:15:39.900]  弟兄姊妹
[00:15:39.900 --> 00:15:41.700]  我想再問你一次
[00:15:41.700 --> 00:15:44.300]  你們有多認識
[00:15:44.300 --> 00:15:46.400]  有多明白
[00:15:46.400 --> 00:15:51.200]  你們的掌執和牧者
[00:15:51.200 --> 00:15:53.400]  我們繼續看下去
[00:15:53.400 --> 00:15:55.100]  除了敬重之外
[00:15:55.100 --> 00:15:57.100]  第十三字出現了另一個字
[00:15:57.100 --> 00:15:59.600]  好像要尊敬一樣
[00:15:59.600 --> 00:16:02.000]  就是一個尊重這個字
[00:16:02.000 --> 00:16:03.500]  當我重看原文
[00:16:03.500 --> 00:16:05.600]  我發現同樣很有意思
[00:16:05.600 --> 00:16:08.300]  原來在這本書裡面
[00:16:08.300 --> 00:16:10.400]  只有這個字出現過
[00:16:10.400 --> 00:16:13.700]  而在新約裡面出現了二十八次
[00:16:13.700 --> 00:16:16.000]  如果用動詞來出現的話
[00:16:16.000 --> 00:16:18.500]  通常翻譯成的意思是什麼呢
[00:16:18.500 --> 00:16:21.000]  是想 是引導
[00:16:21.000 --> 00:16:22.900]  顧念 看顧
[00:16:22.900 --> 00:16:24.800]  這樣的意思
[00:16:24.800 --> 00:16:27.700]  而在這麼多次裡面
[00:16:27.700 --> 00:16:32.000]  只有在這裡被翻譯成尊重
[00:16:32.000 --> 00:16:33.900]  那就嘗試這樣做
[00:16:33.900 --> 00:16:39.700]  嘗試將第十三字翻譯成這樣來對看
[00:16:39.700 --> 00:16:45.700]  「並因著他們所做的功 用愛心格外顧念他們
[00:16:45.700 --> 00:16:50.300]  你們要彼此和睦」
[00:16:50.300 --> 00:16:52.800]  這裡沒有說到他們所做的功
[00:16:52.800 --> 00:16:55.300]  是做得很好
[00:16:55.300 --> 00:16:56.700]  還是做得不太好
[00:16:56.700 --> 00:16:58.100]  這裡沒有說到
[00:16:58.100 --> 00:17:00.900]  但是我們再看後半節
[00:17:00.900 --> 00:17:03.900]  我們看到
[00:17:03.900 --> 00:17:06.500]  那裡說你們要彼此和睦
[00:17:06.500 --> 00:17:12.500]  又說要用愛心格外來對顧念
[00:17:12.500 --> 00:17:15.600]  如果我們加上這兩個元素來考慮
[00:17:15.600 --> 00:17:17.700]  這裡說的所做的功
[00:17:17.700 --> 00:17:22.100]  可能就包括了好和不好
[00:17:22.100 --> 00:17:26.900]  可能一群教會的領袖做一些事情
[00:17:26.900 --> 00:17:30.000]  都未必做得比在你的眼中好
[00:17:30.000 --> 00:17:32.400]  每個人的眼中都不同
[00:17:32.400 --> 00:17:37.300]  都未必做得比在你的眼中完善
[00:17:37.300 --> 00:17:39.100]  但是我們要認定
[00:17:39.100 --> 00:17:40.600]  教會領袖所做的
[00:17:40.600 --> 00:17:44.000]  所治理和所勸誡的這些工作
[00:17:44.000 --> 00:17:46.100]  是在哪裡
[00:17:46.100 --> 00:17:49.500]  是在主裡面
[00:17:49.500 --> 00:17:52.500]  是在主裡面
[00:17:52.500 --> 00:17:57.400]  在回應整個佔中運動的過程裡
[00:17:57.400 --> 00:17:58.900]  我們做得不好
[00:17:58.900 --> 00:18:01.300]  我們做得不夠好
[00:18:01.300 --> 00:18:05.300]  我們仍然有很多要學習的地方
[00:18:05.300 --> 00:18:08.200]  可能是沒有好像大家預期那樣
[00:18:08.200 --> 00:18:10.600]  去給一些指示給大家
[00:18:10.600 --> 00:18:12.600]  又或者在處理一些事情上面
[00:18:12.600 --> 00:18:14.800]  我們反應得不夠快
[00:18:14.800 --> 00:18:16.400]  所以雖然我想
[00:18:16.400 --> 00:18:18.100]  都沒有其他目者
[00:18:18.100 --> 00:18:19.500]  未拿到他們的同意
[00:18:19.500 --> 00:18:21.900]  但我相信他們不會反對
[00:18:21.900 --> 00:18:24.600]  就是我代表他們
[00:18:24.600 --> 00:18:27.100]  如果我們在整件事裡面
[00:18:27.100 --> 00:18:30.000]  有什麼地方做得不夠好
[00:18:30.000 --> 00:18:31.600]  甚至可能傷害到大家
[00:18:31.600 --> 00:18:35.100]  我代表他們和大家來道歉
[00:18:35.100 --> 00:18:36.400]  請諒解我們
[00:18:36.400 --> 00:18:39.700]  其實在每一個行動的背後
[00:18:39.700 --> 00:18:40.900]  包括什麼呢
[00:18:40.900 --> 00:18:42.900]  包括大家看到的
[00:18:42.900 --> 00:18:45.300]  大家看不到的
[00:18:45.300 --> 00:18:46.700]  決定要做
[00:18:46.700 --> 00:18:49.200]  或者決定不做的那些行動
[00:18:49.200 --> 00:18:53.100]  其實每一個決定的背後
[00:18:53.100 --> 00:18:57.500]  我們都帶著很多很多的掙扎
[00:18:57.500 --> 00:18:59.500]  所以都請求大家
[00:18:59.500 --> 00:19:03.100]  如果我們真的有傷害到大家的
[00:19:03.100 --> 00:19:05.500]  我希望大家用愛心
[00:19:05.500 --> 00:19:08.000]  格外顧念我們
[00:19:08.000 --> 00:19:11.900]  可以嗎?弟子會
[00:19:11.900 --> 00:19:14.300]  好,接著我們看
[00:19:14.300 --> 00:19:19.700]  接下來那兩字的經文
[00:19:19.700 --> 00:19:20.700]  我們一起讀好嗎?
[00:19:20.700 --> 00:19:22.500]  預備起
[00:19:22.500 --> 00:19:24.600]  門又勸弟兄們
