
[00:00:00.000 --> 00:00:02.640]  我們很快地讀了整段經文
[00:01:36.160 --> 00:01:39.600]  多得好像天上的星、海邊的沙一樣
[00:01:39.600 --> 00:01:41.800]  不能夠數得盡」
[00:01:41.800 --> 00:01:44.640]  及後這三個人
[00:01:44.640 --> 00:01:47.280]  就向所多瑪來觀望
[00:01:47.280 --> 00:01:49.320]  他們要去所多瑪
[00:01:49.320 --> 00:01:52.120]  阿伯拉罕就送他們一程
[00:01:52.120 --> 00:01:54.600]  神竟然說了一句
[00:01:54.600 --> 00:01:57.000]  令我們很難去相信的話
[00:01:57.000 --> 00:01:58.440]  我們一起去讀《創世紀》
[00:01:58.440 --> 00:02:00.120]  十八章第十七節
[00:02:00.120 --> 00:02:01.240]  我們一起去讀
[00:02:01.240 --> 00:02:03.000]  「耶和華說
[00:02:03.000 --> 00:02:04.760]  我所要做的事
[00:02:04.760 --> 00:02:07.280]  豈可瞞著阿伯拉罕呢?」
[00:02:07.280 --> 00:02:10.240]  隨即神就祝福他們
[00:02:10.240 --> 00:02:12.480]  說他們的後裔會成為大國
[00:02:12.480 --> 00:02:14.920]  萬國會因他們而得福
[00:02:14.920 --> 00:02:16.280]  神說我做的事
[00:02:16.280 --> 00:02:18.440]  怎可以來隱瞞阿伯拉罕呢?
[00:02:18.440 --> 00:02:19.880]  原來神和阿伯拉罕
[00:02:19.880 --> 00:02:21.640]  建立了一個很深厚的感情
[00:02:21.640 --> 00:02:23.000]  視他們為朋友
[00:02:23.800 --> 00:02:25.800]  無論我們經歷過年青
[00:02:25.800 --> 00:02:27.280]  或者現在的年青人
[00:02:27.280 --> 00:02:28.800]  你都會想一想
[00:02:28.800 --> 00:02:30.760]  當你年青的時候
[00:02:30.760 --> 00:02:32.640]  你有什麼問題、困難
[00:02:32.640 --> 00:02:34.960]  你未必一定會和你的家人說
[00:02:34.960 --> 00:02:36.960]  甚至你會隱瞞著你的家人
[00:02:36.960 --> 00:02:40.720]  但是你會和你的朋友分享
[00:02:40.720 --> 00:02:42.480]  推心置腹
[00:02:42.480 --> 00:02:45.200]  神竟然和阿伯拉罕做朋友
[00:02:45.200 --> 00:02:46.320]  甚至說我做的事
[00:02:46.320 --> 00:02:48.240]  不可以來隱瞞他
[00:02:48.240 --> 00:02:50.880]  於是神就說出
[00:02:50.880 --> 00:02:53.760]  他要去滅所多瑪城
[00:02:54.080 --> 00:02:56.560]  在第十八章的二十到二十一節
[00:02:56.560 --> 00:02:58.080]  我閱讀這段經文
[00:02:58.080 --> 00:03:01.160]  你會不會質疑神的全知呢?
[00:03:01.160 --> 00:03:02.280]  神說
[00:03:02.280 --> 00:03:04.960]  所多瑪王和摩拉的罪惡甚重
[00:03:04.960 --> 00:03:06.600]  聲聞於我
[00:03:06.600 --> 00:03:08.520]  我現在要下去
[00:03:08.520 --> 00:03:10.200]  察看他們所行的
[00:03:10.200 --> 00:03:15.520]  果然盡將勒達到我耳中的聲音一樣
[00:03:15.520 --> 00:03:19.040]  神說我聽到很多控訴他們的聲音
[00:03:19.040 --> 00:03:20.400]  我現在會去看看
[00:03:20.400 --> 00:03:22.840]  究竟這些聲音是真是假的
[00:03:23.600 --> 00:03:24.920]  當講到這裡的時候
[00:03:24.920 --> 00:03:25.680]  我們在懷疑
[00:03:25.680 --> 00:03:28.480]  神不是你什麼都知道嗎?
[00:03:28.480 --> 00:03:30.120]  你還要去看一看
[00:03:30.120 --> 00:03:33.000]  在這裡我們就會想起
[00:03:33.000 --> 00:03:34.920]  做父母是怎麼樣的
[00:03:34.920 --> 00:03:37.280]  我想特別提醒一些年輕的父母
[00:03:37.280 --> 00:03:38.200]  拆開來說
[00:03:38.200 --> 00:03:41.160]  特別是樓下的年輕弟兄姐妹
[00:03:41.160 --> 00:03:44.200]  今天你要重視的
[00:03:44.200 --> 00:03:45.440]  就是和你的小朋友
[00:03:45.440 --> 00:03:48.400]  小時候已經重視和他們交往、聊天
[00:03:48.400 --> 00:03:52.200]  不要再將iPad
[00:03:52.400 --> 00:03:54.680]  那個智能電話經常給他玩
[00:03:54.680 --> 00:03:57.520]  你又阻礙了你們之間的交往
[00:03:57.520 --> 00:03:59.960]  我上兩個星期天
[00:03:59.960 --> 00:04:01.120]  坐火車的時候
[00:04:01.120 --> 00:04:02.080]  看到一個景象
[00:04:02.080 --> 00:04:03.560]  其實我很想拍下來
[00:04:03.560 --> 00:04:05.000]  但是我又怕我的手勢不好
[00:04:05.000 --> 00:04:05.760]  會被人揍
[00:04:05.760 --> 00:04:07.400]  那麼
[00:04:07.400 --> 00:04:10.520]  看到一個爸爸坐在這裡
[00:04:10.520 --> 00:04:13.040]  他可以自己玩手機
[00:04:13.040 --> 00:04:14.040]  但是
[00:04:14.040 --> 00:04:15.840]  推著嬰兒車
[00:04:15.840 --> 00:04:17.360]  有一個小朋友
[00:04:17.360 --> 00:04:18.560]  是他的兒子
[00:04:18.560 --> 00:04:20.040]  他就怎麼樣呢?
[00:04:20.040 --> 00:04:21.240]  他有兩部手機
[00:04:21.240 --> 00:04:22.920]  就將另外一部手機
[00:04:22.920 --> 00:04:24.200]  給這個小朋友玩
[00:04:24.200 --> 00:04:25.400]  坐嬰兒車
[00:04:25.400 --> 00:04:26.440]  這個小朋友一定不是很大
[00:04:26.440 --> 00:04:27.400]  還不懂得說話
[00:04:27.400 --> 00:04:29.000]  但是我看到這個小朋友的表情
[00:04:29.000 --> 00:04:31.040]  完全被這部手機控制了
[00:04:31.040 --> 00:04:31.880]  很興奮
[00:04:31.880 --> 00:04:33.760]  很開心
[00:04:33.760 --> 00:04:35.720]  但是很可能那個畫面
[00:04:35.720 --> 00:04:36.600]  可能停了
[00:04:36.600 --> 00:04:37.440]  我不是很清楚
[00:04:37.440 --> 00:04:39.120]  接著他就發出了
[00:04:39.120 --> 00:04:57.480]  (嬰兒聲)
[00:04:57.480 --> 00:04:59.480]  爸爸又再這樣做
[00:04:59.480 --> 00:05:00.880]  我覺得很可悲
[00:05:00.880 --> 00:05:03.400]  為什麼不把這個機會
[00:05:03.400 --> 00:05:05.560]  跟嬰兒來交往、聊天呢?
[00:05:05.560 --> 00:05:08.680]  為什麼會將手機
[00:05:08.800 --> 00:05:10.520]  取代了溝通呢?
[00:05:10.520 --> 00:05:12.520]  如果留意到
[00:05:12.520 --> 00:05:13.680]  當父母
[00:05:13.680 --> 00:05:15.280]  如果你疼愛嬰兒的時候
[00:05:15.280 --> 00:05:17.160]  其實有些事情你是知道的
[00:05:17.160 --> 00:05:19.480]  不過有時候你假裝不知道
[00:05:19.480 --> 00:05:20.760]  假裝無知
[00:05:20.760 --> 00:05:22.480]  來哄你的嬰兒
[00:05:22.480 --> 00:05:24.160]  引誘他來說話,是不是?
[00:05:24.160 --> 00:05:26.280]  當年我照顧我的兒子的時候
[00:05:26.280 --> 00:05:27.160]  也是這樣的
[00:05:27.160 --> 00:05:29.480]  我們那時候住在葵芳
[00:05:29.480 --> 00:05:30.640]  跟他坐地鐵
[00:05:30.640 --> 00:05:32.080]  好了,我坐地鐵的時候
[00:05:32.080 --> 00:05:32.760]  就會問他
[00:05:32.760 --> 00:05:34.360]  現在我們在葵芳
[00:05:34.360 --> 00:05:36.200]  我們去九龍的時候
[00:05:36.200 --> 00:05:37.720]  下個站是什麼站呢?
[00:05:37.960 --> 00:05:38.880]  我會問他
[00:05:38.880 --> 00:05:39.680]  難道我不知道嗎?
[00:05:39.680 --> 00:05:40.400]  我知道的
[00:05:40.400 --> 00:05:41.680]  哦,麗景
[00:05:41.680 --> 00:05:43.360]  麗景再下一個站是什麼呢?
[00:05:43.360 --> 00:05:44.080]  美孚
[00:05:44.080 --> 00:05:45.200]  接著我們再挑戰
[00:05:45.200 --> 00:05:47.120]  那美孚是什麼顏色呢?
[00:05:47.120 --> 00:05:48.520]  大家知不知道美孚是什麼顏色呢?
[00:05:48.520 --> 00:05:49.760]  是藍色的
[00:05:49.760 --> 00:05:51.400]  好了,接著
[00:05:51.400 --> 00:05:53.120]  下面那個是什麼站呢?
[00:05:53.120 --> 00:05:54.240]  荔枝角
[00:05:54.240 --> 00:05:55.480]  荔枝角是什麼顏色呢?
[00:05:55.480 --> 00:05:57.240]  好像就是荔枝的顏色
[00:05:57.240 --> 00:05:57.920]  是不是?
[00:05:57.920 --> 00:06:00.240]  好了,如果我們坐瑞巴的時候
[00:06:00.240 --> 00:06:02.880]  就會跟他去看不同的店鋪
[00:06:02.880 --> 00:06:04.760]  有時候我會假裝不懂一些事情
[00:06:04.760 --> 00:06:06.120]  引導他去說
[00:06:06.120 --> 00:06:07.440]  這就是溝通
[00:06:07.880 --> 00:06:09.320]  所以你留意到
[00:06:09.320 --> 00:06:10.480]  神好像不知道一樣
[00:06:10.480 --> 00:06:12.800]  我現在要下去所多瑪了
[00:06:12.800 --> 00:06:14.640]  看看究竟我聽的東西
[00:06:14.640 --> 00:06:16.280]  是不是同事實相符
[00:06:16.280 --> 00:06:19.000]  但是不要忘記最後一句
[00:06:19.000 --> 00:06:20.320]  若是不然
[00:06:20.320 --> 00:06:22.240]  我也必知道
[00:06:22.240 --> 00:06:24.000]  其實神是全知的
[00:06:24.000 --> 00:06:25.200]  但祂藉著這樣
[00:06:25.200 --> 00:06:27.040]  跟阿伯拉罕來溝通
[00:06:27.040 --> 00:06:30.880]  而聖經很清楚讓我看到
[00:06:30.880 --> 00:06:35.440]  至少反映著所多瑪、俄摩拉
[00:06:35.440 --> 00:06:37.440]  這兩個城是罪惡滔天
[00:06:37.760 --> 00:06:40.840]  因為控訴他們的聲音很大
[00:06:40.840 --> 00:06:43.280]  這就好像及後
[00:06:43.280 --> 00:06:45.120]  以色列人在埃及裡面
[00:06:45.120 --> 00:06:47.680]  被埃及人利用虎袋的時候
[00:06:47.680 --> 00:06:50.080]  《聖經》第二章二十三到二十四節裡面
[00:06:50.080 --> 00:06:53.440]  都說到他們被埃及人利用虎袋
[00:06:53.440 --> 00:06:56.360]  於是他們哀求嘆息的聲音
[00:06:56.360 --> 00:06:58.840]  就達到神的耳中
[00:06:58.840 --> 00:07:00.240]  神是知道的
[00:07:00.240 --> 00:07:02.480]  但在這裡我想說一說
[00:07:02.480 --> 00:07:04.000]  很多時候有些基督徒
[00:07:04.000 --> 00:07:06.040]  就引用了第十九章
[00:07:06.320 --> 00:07:09.840]  就說所多瑪、俄摩拉是犯了同性戀的罪
[00:07:09.840 --> 00:07:13.120]  所以神來到毀滅這兩個城市
[00:07:13.120 --> 00:07:16.120]  所以同性戀是錯誤的
[00:07:16.120 --> 00:07:19.760]  我會肯定同性戀是錯誤
[00:07:19.760 --> 00:07:22.960]  但不是用這段經文
[00:07:22.960 --> 00:07:25.280]  如果我們再看第十九章的時候
[00:07:25.280 --> 00:07:26.640]  為什麼我們會這樣引用呢?
[00:07:26.640 --> 00:07:28.240]  就是那兩個天使
[00:07:28.240 --> 00:07:29.120]  請你記住
[00:07:29.120 --> 00:07:31.240]  在舊約裡面天使的出現
[00:07:31.240 --> 00:07:34.640]  全部是用男性的身份來出現的
[00:07:35.200 --> 00:07:37.000]  所以你不要再稱讚你女朋友
[00:07:37.000 --> 00:07:38.960]  你真是像天使一樣漂亮
[00:07:38.960 --> 00:07:41.000]  其實她只是一個男人婆
[00:07:41.000 --> 00:07:42.560]  所以你要很小心
[00:07:42.560 --> 00:07:44.720]  原來全部是用男性來出現的
[00:07:44.720 --> 00:07:48.000]  這兩個天使去找羅德
[00:07:48.000 --> 00:07:49.760]  羅德接待她
[00:07:49.760 --> 00:07:52.960]  但接著所多瑪城的人知道的時候
[00:07:52.960 --> 00:07:55.680]  馬上就來圍困著她
[00:07:55.680 --> 00:07:57.720]  就好像圍困廣東道一樣
[00:07:57.720 --> 00:07:59.320]  交出這兩個人出來
[00:07:59.320 --> 00:08:01.480]  讓我們來對付她
[00:08:01.480 --> 00:08:04.200]  當時的女性很可悲
[00:08:04.880 --> 00:08:08.360]  羅德竟然重視外賓
[00:08:08.360 --> 00:08:10.760]  他跟這群人說
[00:08:10.760 --> 00:08:12.240]  我有兩個女兒
[00:08:12.240 --> 00:08:13.360]  她還沒有結婚
[00:08:13.360 --> 00:08:14.880]  我交給你們
[00:08:14.880 --> 00:08:16.120]  任由你們處置
[00:08:16.120 --> 00:08:18.280]  但我要保護這兩個人
[00:08:18.280 --> 00:08:20.960]  但結果這群人說不行
[00:08:20.960 --> 00:08:23.280]  我們一定要這兩個人出來
[00:08:23.280 --> 00:08:26.040]  很多人就引用這段經文
[00:08:26.040 --> 00:08:29.680]  就以為所多瑪和窩拉裡面是犯同性戀的罪
[00:08:29.680 --> 00:08:31.880]  但是聖經沒有說到
[00:08:31.880 --> 00:08:32.920]  他們要交這兩個人出來
[00:08:32.920 --> 00:08:35.440]  就要跟他們發生粗獷性行為
[00:08:35.440 --> 00:08:36.040]  不是
[00:08:36.040 --> 00:08:38.240]  他只是說要對付她
[00:08:38.240 --> 00:08:41.080]  這個對付可能是打她、踢她
[00:08:41.080 --> 00:08:42.200]  凌辱她
[00:08:42.200 --> 00:08:45.320]  所以我們不可以用這段經文
[00:08:45.320 --> 00:08:47.960]  去指同性戀是錯的
[00:08:47.960 --> 00:08:50.520]  反而我們可以引用羅馬書
[00:08:50.520 --> 00:08:51.880]  很清楚的經文
[00:08:51.880 --> 00:08:54.880]  信聖的欲誤處變成為易處
[00:08:54.880 --> 00:08:56.160]  無論如何
[00:08:56.160 --> 00:09:00.120]  我們仍然不會認為同性戀是一個正常的行為
[00:09:00.600 --> 00:09:03.040]  但是聖經卻是很清楚指出
[00:09:03.040 --> 00:09:05.720]  所多瑪犯的是什麼罪
[00:09:05.720 --> 00:09:08.360]  我們一起來看二世傑書
[00:09:08.360 --> 00:09:10.680]  十六章的四十九到五十節
[00:09:10.680 --> 00:09:11.960]  我們一起來讀出
[00:09:30.600 --> 00:09:32.480]  這裡很清楚指出
[00:09:32.480 --> 00:09:36.040]  所多瑪犯了很嚴重的罪
[00:09:36.040 --> 00:09:38.600]  他們心驕氣傲
[00:09:38.600 --> 00:09:40.760]  他們剝奪窮人
[00:09:40.760 --> 00:09:42.360]  屈枉正直
[00:09:42.360 --> 00:09:44.440]  他們沒有憐憫的心
[00:09:44.440 --> 00:09:46.560]  加上他們拜假神的時候
[00:09:46.560 --> 00:09:48.480]  所以神要除滅他們
[00:09:48.480 --> 00:09:49.800]  所以提醒我們
[00:09:49.800 --> 00:09:52.360]  我們也需要有一個憐憫愛人的心
[00:09:52.360 --> 00:09:53.560]  好了
[00:09:53.560 --> 00:09:56.560]  阿伯拉罕就為二世傑書
[00:09:56.560 --> 00:10:00.880]  求赦三個人當中有兩個人
[00:10:00.880 --> 00:10:02.720]  我剛才所說的天使
[00:10:02.720 --> 00:10:05.520]  他們先離開所多瑪
[00:10:05.520 --> 00:10:07.600]  神自己留下
[00:10:07.600 --> 00:10:09.520]  阿伯拉罕站在神的面前
[00:10:09.520 --> 00:10:11.480]  向神求赦
[00:10:11.480 --> 00:10:12.240]  如果你留意
[00:10:12.240 --> 00:10:14.080]  阿伯拉罕所關心的
[00:10:14.080 --> 00:10:16.280]  不單單是那些罪人
[00:10:16.280 --> 00:10:18.080]  而是那些義人
[00:10:18.080 --> 00:10:22.720]  他認為義人不應該跟那些壞人有任何的關係
[00:10:22.720 --> 00:10:27.200]  他認為義人不應該跟那些壞人有任何的關係
[00:10:27.200 --> 00:10:29.560]  他認為義人不應該跟那些壞人有任何的關係
[00:10:29.560 --> 00:10:30.920]  這樣是不公平的
[00:10:30.920 --> 00:10:34.120]  阿伯拉罕不單單接待外賓
[00:10:34.120 --> 00:10:36.760]  他更加有公義的心
[00:10:36.760 --> 00:10:41.880]  他這個呼求其實是在表達他的公義的屬性
[00:10:41.880 --> 00:10:44.960]  當然最終他也為罪人祈求
[00:10:44.960 --> 00:10:47.480]  他三次提問神
[00:10:47.480 --> 00:10:49.280]  他了解神的屬性
[00:10:49.280 --> 00:10:52.480]  甚至這個問題是越來越尖銳
[00:10:52.480 --> 00:10:54.520]  他一開始就問
[00:10:54.520 --> 00:10:59.920]  你是否要將義人和惡人一起去剿滅呢?
[00:10:59.920 --> 00:11:01.600]  接著他就說
[00:11:01.600 --> 00:11:06.240]  你是否要將義人和惡人一起去殺掉呢?
[00:11:06.240 --> 00:11:10.080]  你對待義人和惡人是不是一樣呢?
[00:11:10.080 --> 00:11:12.280]  原來他求赦
[00:11:12.280 --> 00:11:14.880]  是基於他對神的認識
[00:11:14.880 --> 00:11:18.160]  以及跟神的關係
[00:11:18.160 --> 00:11:22.160]  他知道神不單單是他自己的神
[00:11:22.160 --> 00:11:23.840]  是整個民族的神
[00:11:23.840 --> 00:11:25.800]  所以一會兒我們再看回二十五節的時候
[00:11:25.800 --> 00:11:30.160]  他說道你豈不是審判全地的主嗎?
[00:11:30.160 --> 00:11:34.040]  他知道神是審判全地
[00:11:34.040 --> 00:11:36.360]  所多瑪誠不是他的民族
[00:11:36.360 --> 00:11:39.160]  但他知道神也會掌管
[00:11:39.160 --> 00:11:40.920]  我曾經跟大家分享過
[00:11:40.920 --> 00:11:43.080]  當我去外國來港島的時候
[00:11:43.080 --> 00:11:44.440]  跟一些人講福音
[00:11:44.440 --> 00:11:45.920]  我發覺特別有些成年人
[00:11:45.920 --> 00:11:48.160]  甚至老人家去到外國的時候
[00:11:48.160 --> 00:11:49.960]  特別容易相信耶穌
[00:11:49.960 --> 00:11:53.040]  我去紐西蘭探訪的時候
[00:11:53.040 --> 00:11:54.600]  我今年三月十九日
[00:11:54.600 --> 00:11:56.680]  都會再過紐西蘭來港島
[00:11:56.680 --> 00:11:59.160]  去兩個星期三、一日回來
[00:11:59.160 --> 00:12:01.640]  我記得那次我跟一個伯伯來港島
[00:12:01.640 --> 00:12:03.080]  他很願意信耶穌
[00:12:03.080 --> 00:12:05.280]  我就問他以前的信仰
[00:12:05.280 --> 00:12:07.560]  他說他在香港是拜菩薩的
[00:12:07.560 --> 00:12:09.920]  但他說來到紐西蘭是不能拜的
[00:12:09.920 --> 00:12:11.440]  那些菩薩都過不來的
[00:12:11.440 --> 00:12:13.000]  我說為甚麼呢?
[00:12:13.000 --> 00:12:14.480]  我們拜地主
[00:12:14.480 --> 00:12:15.840]  地主在香港而已
[00:12:15.840 --> 00:12:17.280]  紐西蘭他不懂英文的
[00:12:17.280 --> 00:12:19.760]  我說你知道菩薩連英文都不懂
[00:12:19.760 --> 00:12:23.120]  那不是地主,那是陀地
[00:12:23.120 --> 00:12:25.520]  原來他們的觀念就是
[00:12:25.520 --> 00:12:28.560]  那個神可能在某一個地方產生作用
[00:12:28.560 --> 00:12:30.160]  去到外地是不行的
[00:12:30.160 --> 00:12:33.600]  但是伯伯很清楚知道這是全地的主
[00:12:33.600 --> 00:12:36.440]  不僅知道祂是全地的主
[00:12:36.440 --> 00:12:38.960]  他更加知道這個神是怎樣的
[00:12:38.960 --> 00:12:40.680]  是一個公義的神
[00:12:40.680 --> 00:12:42.040]  剛才你說到
[00:12:42.040 --> 00:12:44.640]  你要將二人和六人一同殺
[00:12:44.640 --> 00:12:46.520]  這個殺字的用法
[00:12:46.520 --> 00:12:48.480]  是法官判案
[00:12:48.480 --> 00:12:50.160]  一個人犯了殺人罪
[00:12:50.160 --> 00:12:51.600]  於是他要判死刑
[00:12:51.600 --> 00:12:53.720]  就是這個殺字
[00:12:53.720 --> 00:12:55.080]  聖經很清楚說到
[00:12:55.080 --> 00:12:58.360]  神是絕對不喜悅一些不公平的事
[00:12:58.360 --> 00:12:59.200]  我們一起了讀
[00:12:59.200 --> 00:13:01.680]  《針研》十七章第十五節
[00:13:01.680 --> 00:13:03.000]  我們一起了讀出
[00:13:03.000 --> 00:13:06.800]  「定惡人為異的,定義人為惡的,
[00:13:06.800 --> 00:13:09.720]  這都為耶和華所珍惡。」
[00:13:09.720 --> 00:13:12.080]  神是要求作為一個審判官
[00:13:12.080 --> 00:13:15.480]  要公正嚴明,不偏不倚,要明察秋毫
[00:13:15.480 --> 00:13:17.600]  絕對不可以依附權貴
[00:13:17.600 --> 00:13:19.560]  更加不應該
[00:13:19.560 --> 00:13:22.280]  互為當權者明羅開道
[00:13:22.280 --> 00:13:23.920]  屈枉正直
[00:13:23.920 --> 00:13:26.640]  所以一些上訪的人
[00:13:26.640 --> 00:13:29.600]  被判處很重的刑罰
[00:13:29.600 --> 00:13:31.120]  這些就是不公平
[00:13:31.120 --> 00:13:34.280]  但是神很清楚要求
[00:13:34.280 --> 00:13:36.600]  作為一個法官是要公義的
[00:13:36.600 --> 00:13:38.640]  我們一起來看《出拉及記》
[00:13:38.640 --> 00:13:40.320]  二十三章第六第七兩節
[00:13:40.320 --> 00:13:41.600]  我們一起來讀出
[00:13:41.600 --> 00:13:45.960]  「不可在窮人珍重的事上屈枉正直,
[00:13:45.960 --> 00:13:48.920]  不可殺無辜和有義的人,
[00:13:48.920 --> 00:13:51.800]  因我不得要惡人為異。」
[00:13:51.800 --> 00:13:54.800]  所以阿伯拉罕很清楚知道神是公義
[00:13:54.800 --> 00:13:57.640]  所以他就拿著這個屬性「同神」來說
[00:13:57.640 --> 00:14:01.360]  你怎麼會將好人和壞人一起殺了?
[00:14:01.360 --> 00:14:03.200]  這不是你要去做的事
[00:14:03.200 --> 00:14:04.600]  第十八章二十五節
[00:14:04.600 --> 00:14:06.440]  「將義人與惡人同殺,
[00:14:06.440 --> 00:14:08.840]  將義人與惡人一樣看待,
[00:14:08.840 --> 00:14:12.240]  這斷不是你所行的。」
[00:14:12.600 --> 00:14:17.000]  「審判全地的主豈不行公義嗎?」
[00:14:17.000 --> 00:14:18.560]  所以他有把握
[00:14:18.560 --> 00:14:20.600]  「同神」來講述
[00:14:20.600 --> 00:14:22.880]  於是他就要求
[00:14:22.880 --> 00:14:27.400]  「阿神,如果這個城裡面有五十個義人
[00:14:27.400 --> 00:14:31.760]  你可不可以不滅這個城?」
[00:14:31.760 --> 00:14:37.160]  其實阿伯拉罕不單單是按神的公義來求
[00:14:37.160 --> 00:14:41.720]  阿伯拉罕自己本身也很清楚地知道
[00:14:41.720 --> 00:14:45.840]  索多瑪、俄摩拉是充滿了罪惡
[00:14:45.840 --> 00:14:49.120]  因為他也是住在那裡的附近
[00:14:49.120 --> 00:14:53.480]  如果按公平、公義來說
[00:14:53.480 --> 00:14:56.720]  那些有罪的人是應該受刑罰
[00:14:56.720 --> 00:14:59.920]  無罪的人來得罪
[00:14:59.920 --> 00:15:03.080]  但是他現在的祈求
[00:15:03.080 --> 00:15:09.960]  就是從神的公義轉向神的慈悲憐憫
[00:15:09.960 --> 00:15:13.880]  他求神不單單是以公義來對待這個城
[00:15:13.880 --> 00:15:16.680]  他更加求神來施恩
[00:15:16.680 --> 00:15:20.600]  「可不可以因為這五十個義人的緣故
[00:15:20.600 --> 00:15:24.960]  你不去滅這個城呢?」
[00:15:24.960 --> 00:15:27.320]  弟兄姊妹請你記得
[00:15:27.320 --> 00:15:31.400]  恩典原來是要求的
[00:15:31.400 --> 00:15:34.040]  必然的事情你不用求
[00:15:34.040 --> 00:15:36.120]  我小時候
[00:15:36.120 --> 00:15:39.160]  我媽媽帶我放學
[00:15:39.160 --> 00:15:42.480]  我從來都沒有試過向媽媽求
[00:15:42.480 --> 00:15:44.960]  「回家給我吃飯吧」
[00:15:44.960 --> 00:15:45.840]  是不用的
[00:15:45.840 --> 00:15:47.880]  因為媽媽一定會預備飯給我吃
[00:15:47.880 --> 00:15:48.880]  這是必然的事情
[00:15:48.880 --> 00:15:50.560]  所以你不用求的
[00:15:50.560 --> 00:15:52.960]  但是我經常都會甚麼呢?
[00:15:52.960 --> 00:15:54.920]  就是買雪糕給我吃
[00:15:54.920 --> 00:15:56.600]  這是要求的
[00:15:56.600 --> 00:15:58.400]  因為這不是必然的
[00:15:58.400 --> 00:15:59.480]  這是額外恩典
[00:15:59.480 --> 00:16:01.840]  還要了解那個關係
[00:16:01.840 --> 00:16:04.400]  如果輪到我爸爸帶我放學
[00:16:04.400 --> 00:16:06.360]  我是不會發出這個要求的
[00:16:06.360 --> 00:16:08.560]  因為我知道怎樣求都沒有用
[00:16:08.560 --> 00:16:11.160]  但是媽媽是有數說的
[00:16:11.160 --> 00:16:13.800]  所以阿伯拉罕了解神的恩典
[00:16:13.800 --> 00:16:15.280]  他知道神沒有恩典
[00:16:15.280 --> 00:16:17.560]  連文不輕易發露
[00:16:17.560 --> 00:16:22.000]  他也忍耐著阿伯拉罕的不斷講述
[00:16:22.000 --> 00:16:23.480]  我們看看他的講述
[00:16:23.480 --> 00:16:27.960]  阿伯拉罕一口氣發出一些呼求
[00:16:27.960 --> 00:16:29.880]  大家記不記得他一開始就說
[00:16:29.880 --> 00:16:31.880]  「如果城裡面有五十個義人
[00:16:31.880 --> 00:16:34.640]  可不可以因為這個緣故而不滅這個城呢?」
[00:16:34.640 --> 00:16:36.480]  五十個的意義是甚麼呢?
[00:16:36.480 --> 00:16:37.480]  大家知道是甚麼嗎?
[00:16:37.480 --> 00:16:39.120]  一半
