
[00:00:00.000 --> 00:00:03.280]  今天我們來到《仕途行傳》第20章
[00:04:47.160 --> 00:04:49.160]  所以這個再上路
[00:04:49.160 --> 00:04:54.160]  就包括去他曾經建立教會的地方
[00:04:54.160 --> 00:04:56.160]  主要就是我剛纔說過
[00:04:56.160 --> 00:04:59.160]  馬其頓省和亞哥亞省的地方
[00:04:59.160 --> 00:05:01.160]  在希臘那邊的部分
[00:05:01.160 --> 00:05:05.160]  而爾弗所就在小亞細亞這裏
[00:05:05.160 --> 00:05:08.160]  就是在土耳其,今天的土耳其這個地方
[00:05:08.160 --> 00:05:11.160]  所以在爾弗所這裏
[00:05:11.160 --> 00:05:16.160]  他可以說是一個很重要的地方
[00:05:16.160 --> 00:05:17.160]  因爲爲什麼呢?
[00:05:17.160 --> 00:05:19.160]  爾弗所基本上就是
[00:05:19.160 --> 00:05:21.160]  如果以現今來說
[00:05:21.160 --> 00:05:24.160]  他是考古發現最多的
[00:05:24.160 --> 00:05:26.160]  這些考古遺蹟的
[00:05:26.160 --> 00:05:29.160]  最多的小亞細亞的地方
[00:05:29.160 --> 00:05:31.160]  包括整個希臘小亞細亞
[00:05:31.160 --> 00:05:34.160]  最多考古遺蹟的就是爾弗所
[00:05:34.160 --> 00:05:37.160]  所以有很多很多發揮出來很真實的東西
[00:05:37.160 --> 00:05:40.160]  包括了上個月我們說的很多的事蹟
[00:05:40.160 --> 00:05:42.160]  我們親自去到的
[00:05:42.160 --> 00:05:44.160]  可以看到的一些事蹟
[00:05:44.160 --> 00:05:50.160]  而爾弗所也是兩個仕途都寫信去的地方
[00:05:50.160 --> 00:05:53.160]  爾弗所教會是保羅建立的
[00:05:53.160 --> 00:05:56.160]  所以後來他寫了哪一本書?
[00:05:56.160 --> 00:05:58.160]  爾弗所書,保羅書信
[00:05:58.160 --> 00:06:03.160]  而仕途約翰也是寫信給七個教會
[00:06:03.160 --> 00:06:04.160]  在啓示錄七個教會
[00:06:04.160 --> 00:06:06.160]  今次我們去完這七個教會
[00:06:06.160 --> 00:06:10.160]  又去寫得啓示錄的地方不摸道
[00:06:10.160 --> 00:06:15.160]  這個就是約翰第一個書信寫給七個教會
[00:06:15.160 --> 00:06:17.160]  第一封就是寫給爾弗所
[00:06:17.160 --> 00:06:20.160]  所以爾弗所是仕途保羅
[00:06:20.160 --> 00:06:24.160]  也是仕途約翰自己寫的信去的地方
[00:06:24.160 --> 00:06:26.160]  所以接着上一次
[00:06:26.160 --> 00:06:28.160]  今天我們去看這個發展
[00:06:28.160 --> 00:06:32.160]  同時將後來爾弗所教會
[00:06:32.160 --> 00:06:37.160]  也是保羅派提摩泰去墓會
[00:06:37.160 --> 00:06:41.160]  之後傳聞仕途約翰也回去
[00:06:41.160 --> 00:06:42.160]  在拔摩道回去
[00:06:42.160 --> 00:06:46.160]  也在那裏安息
[00:06:46.160 --> 00:06:52.160]  所以在爾弗所有一個仕途約翰的紀念堂
[00:06:52.160 --> 00:06:55.160]  也紀念耶穌的母親
[00:06:55.160 --> 00:06:56.160]  肉身母親瑪利亞
[00:06:56.160 --> 00:06:58.160]  因爲約翰接了她照顧她
[00:06:58.160 --> 00:07:01.160]  也在爾弗所安息
[00:07:01.160 --> 00:07:07.160]  所以我們一班領子妹
[00:07:07.160 --> 00:07:09.160]  總共二十多三十人
[00:07:09.160 --> 00:07:14.160]  我們一路去體會仕途的腳蹤
[00:07:14.160 --> 00:07:17.160]  包括了最多的仕途保羅
[00:07:17.160 --> 00:07:19.160]  也有仕途約翰
[00:07:19.160 --> 00:07:22.160]  也有一個叫做肥力
[00:07:22.160 --> 00:07:25.160]  就是在耶穌失約門道
[00:07:25.160 --> 00:07:29.160]  曾經是一個殉道和埋葬的地方
[00:07:29.160 --> 00:07:34.160]  我們也去過提多
[00:07:34.160 --> 00:07:36.160]  就是寫提多書
[00:07:36.160 --> 00:07:38.160]  保羅寫提多書給提多
[00:07:38.160 --> 00:07:40.160]  這位可以說是很重要的
[00:07:40.160 --> 00:07:43.160]  保羅的門徒的一個地方
[00:07:43.160 --> 00:07:45.160]  說回爾弗所
[00:07:45.160 --> 00:07:47.160]  我們的行程就是
[00:07:47.160 --> 00:07:51.160]  由洛杉磯飛伊斯坦堡
[00:07:51.160 --> 00:07:53.160]  然後接搏機
[00:07:53.160 --> 00:07:59.160]  接近史美拿的一個地帶
[00:07:59.160 --> 00:08:01.160]  希拉波利的一個地方
[00:08:01.160 --> 00:08:03.160]  這個德爾西利的機場
[00:08:03.160 --> 00:08:05.160]  很漂亮的黃昏
[00:08:05.160 --> 00:08:07.160]  我們到的時候
[00:08:07.160 --> 00:08:09.160]  就是差不多黃昏夜晚的時候
[00:08:09.160 --> 00:08:11.160]  所以這個就是我們轉機的地方
[00:08:11.160 --> 00:08:13.160]  然後我們的行程就是
[00:08:13.160 --> 00:08:15.160]  如果大家看地圖
[00:08:15.160 --> 00:08:17.160]  就是從伊斯坦堡
[00:08:17.160 --> 00:08:19.160]  我們下去希拉波利
[00:08:19.160 --> 00:08:23.160]  剛纔說過的這個老底家
[00:08:23.160 --> 00:08:25.160]  史美拿整個地區
[00:08:25.160 --> 00:08:27.160]  這個叫伊斯馬整個大的地區
[00:08:27.160 --> 00:08:31.160]  然後我們就從老底家的教會
[00:08:31.160 --> 00:08:33.160]  去飛拉鐵飛
[00:08:33.160 --> 00:08:34.160]  撒迪
[00:08:34.160 --> 00:08:36.160]  然後史美拿教會
[00:08:36.160 --> 00:08:37.160]  別加摩
[00:08:37.160 --> 00:08:39.160]  推呀推啦
[00:08:39.160 --> 00:08:41.160]  然後最後呢
[00:08:41.160 --> 00:08:42.160]  伊弗所
[00:08:42.160 --> 00:08:43.160]  因爲最後去伊弗所
[00:08:43.160 --> 00:08:45.160]  因爲在伊弗所我們就是要
[00:08:45.160 --> 00:08:46.160]  有一個海港
[00:08:46.160 --> 00:08:50.160]  所以伊弗所可以說叫格薩迪斯
[00:08:50.160 --> 00:08:52.160]  在這裏搭船
[00:08:52.160 --> 00:08:54.160]  所以在這個伊弗所
[00:08:54.160 --> 00:08:56.160]  就是七個教會里面
[00:08:56.160 --> 00:08:58.160]  可以說是
[00:08:58.160 --> 00:09:00.160]  寫信最第一個
[00:09:00.160 --> 00:09:02.160]  我們去的最後一個
[00:09:02.160 --> 00:09:03.160]  就是這個地方
[00:09:03.160 --> 00:09:06.160]  伊弗所這幅圖
[00:09:06.160 --> 00:09:08.160]  我上一次講到的時候
[00:09:08.160 --> 00:09:09.160]  展示給大家的
[00:09:09.160 --> 00:09:11.160]  不過這幅是我拍的
[00:09:11.160 --> 00:09:12.160]  所以不一樣
[00:09:12.160 --> 00:09:15.160]  這幅是真的和我們在網上
[00:09:15.160 --> 00:09:16.160]  找到的資料一樣
[00:09:16.160 --> 00:09:18.160]  真是這麼多人
[00:09:18.160 --> 00:09:20.160]  真是走這條
[00:09:20.160 --> 00:09:23.160]  很長的一條大路
[00:09:23.160 --> 00:09:25.160]  中間有很多很多考古遺蹟
[00:09:25.160 --> 00:09:27.160]  你發覺是很多
[00:09:27.160 --> 00:09:30.160]  伊弗所最多的考古遺蹟
[00:09:30.160 --> 00:09:33.160]  那就是
[00:09:33.160 --> 00:09:35.160]  來到這個很出名的
[00:09:35.160 --> 00:09:38.160]  他們一個圖書館
[00:09:38.160 --> 00:09:41.160]  所以這個圖書館就是
[00:09:41.160 --> 00:09:43.160]  很宏偉的一個圖書館
[00:09:43.160 --> 00:09:46.160]  非常具歷史性的圖書館
[00:09:46.160 --> 00:09:51.160]  這個大家看不看得到是什麼
[00:09:51.160 --> 00:09:53.160]  是一個劇場
[00:09:53.160 --> 00:09:55.160]  如果大家記得上一次我們講到
[00:09:55.160 --> 00:09:58.160]  保羅被人無告
[00:09:58.160 --> 00:10:00.160]  那些人就搞事了
[00:10:00.160 --> 00:10:02.160]  就去了這個劇場那裏
[00:10:02.160 --> 00:10:04.160]  這個劇場可以容納
[00:10:04.160 --> 00:10:06.160]  二萬五千人那麼多
[00:10:06.160 --> 00:10:08.160]  所以是一個很大很大的劇場
[00:10:08.160 --> 00:10:09.160]  不過他們在維修
[00:10:09.160 --> 00:10:10.160]  我們沒有進去
[00:10:10.160 --> 00:10:12.160]  不過離遠可以拍到照片
[00:10:12.160 --> 00:10:14.160]  所以這個就是上一次
[00:10:14.160 --> 00:10:17.160]  我們在講道里提到這個地方
[00:10:17.160 --> 00:10:19.160]  那些銀像
[00:10:19.160 --> 00:10:24.160]  就是因爲要供奉阿底米女神
[00:10:24.160 --> 00:10:27.160]  當時一個整個小亞細亞
[00:10:27.160 --> 00:10:31.160]  都是供奉這位最高的女神
[00:10:31.160 --> 00:10:34.160]  而伊弗所是他們最大的一個
[00:10:34.160 --> 00:10:36.160]  阿底米神廟
[00:10:36.160 --> 00:10:40.160]  所以很多人就去伊弗所供奉她
[00:10:40.160 --> 00:10:42.160]  而事實上這個阿底米神廟
[00:10:42.160 --> 00:10:45.160]  是古代的七大奇觀之一
[00:10:45.160 --> 00:10:52.160]  在上一次十九章二十章記載的時候
[00:10:52.160 --> 00:10:55.160]  因爲這個文章就損失了
[00:10:55.160 --> 00:11:00.160]  很多人影響了她拜女神的生意
[00:11:00.160 --> 00:11:03.160]  所以就搞出了很大一件事
[00:11:03.160 --> 00:11:04.160]  有很多誤傳
[00:11:04.160 --> 00:11:06.160]  上個月我們講到有幾個信息
[00:11:06.160 --> 00:11:08.160]  真神與假神
[00:11:08.160 --> 00:11:11.160]  這些邪術與正道等等
[00:11:11.160 --> 00:11:14.160]  我們發覺最後有一個講道
[00:11:14.160 --> 00:11:17.160]  這些是謠言與真相
[00:11:17.160 --> 00:11:20.160]  所以有很多人提出這些謠言
[00:11:20.160 --> 00:11:23.160]  其實他們絕對沒有干犯
[00:11:23.160 --> 00:11:27.160]  也沒有跟這些伊弗所人有什麼爭執
[00:11:27.160 --> 00:11:29.160]  不過是這些銀像
[00:11:29.160 --> 00:11:31.160]  因爲生意因爲錢
[00:11:31.160 --> 00:11:33.160]  搞出來的一些人
[00:11:33.160 --> 00:11:36.160]  充滿血淚的一些誤傳
[00:11:36.160 --> 00:11:38.160]  一些假的信息
[00:11:38.160 --> 00:11:42.160]  所以我們需要尋求真理真相
[00:11:42.160 --> 00:11:45.160]  講到阿底米神像就是這個
[00:11:45.160 --> 00:11:48.160]  今天只剩下一條柱
[00:11:48.160 --> 00:11:50.160]  可以研究一下
[00:11:50.160 --> 00:11:53.160]  昔日有127條柱
[00:11:53.160 --> 00:11:56.160]  127條是古代七大奇觀之一
[00:11:56.160 --> 00:11:59.160]  然後我們去到這個地方
[00:11:59.160 --> 00:12:01.160]  只有一條半柱
[00:12:01.160 --> 00:12:05.160]  所以這些短暫的假的神
[00:12:05.160 --> 00:12:06.160]  蕩然無存
[00:12:06.160 --> 00:12:08.160]  唯有主的真道
[00:12:08.160 --> 00:12:12.160]  和神自己的復活的真理
[00:12:12.160 --> 00:12:15.160]  復活的真神是永存的
[00:12:15.160 --> 00:12:17.160]  更有趣的是我們發覺
[00:12:17.160 --> 00:12:19.160]  那條柱近鏡看
[00:12:19.160 --> 00:12:22.160]  竟然搭了個雀巢
[00:12:22.160 --> 00:12:28.160]  真的好像在福音書的信息裏面
[00:12:28.160 --> 00:12:31.160]  這些飛鳥在上面搭巢一樣
[00:12:31.160 --> 00:12:34.160]  如果仔細看還有兩隻小雀
[00:12:34.160 --> 00:12:35.160]  這裏你可能看不到
[00:12:35.160 --> 00:12:36.160]  太小了
[00:12:36.160 --> 00:12:37.160]  看到嗎
[00:12:37.160 --> 00:12:38.160]  看到嗎
[00:12:38.160 --> 00:12:42.160]  所以我們發覺這個
[00:12:42.160 --> 00:12:45.160]  這個就是所謂阿底米神像
[00:12:45.160 --> 00:12:49.160]  而上個月和大家看過這個
[00:12:49.160 --> 00:12:50.160]  記不記得是什麼
[00:12:50.160 --> 00:12:54.160]  這個就是羅馬的浴池
[00:12:54.160 --> 00:12:57.160]  浴室和公衆的廁所
[00:12:57.160 --> 00:13:01.160]  我們發覺原來只是男生可以用
[00:13:01.160 --> 00:13:04.160]  爲什麼忽然間弄了個女人出來呢
[00:13:04.160 --> 00:13:12.160]  所以這個就是義乏所
[00:13:12.160 --> 00:13:14.160]  很多很多可以和大家分享
[00:13:14.160 --> 00:13:16.160]  不過今天時間沒辦法了
[00:13:16.160 --> 00:13:18.160]  七個教會大家想看看
[00:13:18.160 --> 00:13:20.160]  七個教會的遺蹟
[00:13:20.160 --> 00:13:22.160]  今天當然沒時間了
[00:13:22.160 --> 00:13:23.160]  因爲我們講義乏所
[00:13:23.160 --> 00:13:24.160]  不會講那些
[00:13:24.160 --> 00:13:25.160]  希望下次吧
[00:13:25.160 --> 00:13:27.160]  我們遲些有機會在不同的團隊
[00:13:27.160 --> 00:13:28.160]  不同的小組
[00:13:28.160 --> 00:13:31.160]  和我們在崇拜的時候
[00:13:31.160 --> 00:13:34.160]  不斷和大家有機會的時候分享
[00:13:34.160 --> 00:13:37.160]  所以這個就是
[00:13:37.160 --> 00:13:40.160]  義乏所裏面的遺蹟指着一個叫什麼
[00:13:40.160 --> 00:13:41.160]  看到嗎
[00:13:41.160 --> 00:13:42.160]  教會
[00:13:42.160 --> 00:13:44.160]  這個教會就是
[00:13:44.160 --> 00:13:45.160]  剛纔我講過
[00:13:45.160 --> 00:13:48.160]  就是紀念仕途約翰的一個教堂
[00:13:48.160 --> 00:13:49.160]  我們也去過
[00:13:49.160 --> 00:13:51.160]  而且那裏有個朕祠
[00:13:51.160 --> 00:13:54.160]  今天也沒時間和大家分享
[00:13:54.160 --> 00:13:55.160]  遲些有機會
[00:13:57.160 --> 00:13:59.160]  所以跟着我們的行程
[00:13:59.160 --> 00:14:01.160]  除了義乏所之外
[00:14:01.160 --> 00:14:03.160]  我們搭船去了
[00:14:03.160 --> 00:14:05.160]  搭這個船
[00:14:05.160 --> 00:14:07.160]  我們去拔摩島
[00:14:07.160 --> 00:14:10.160]  跟着去這個黑裏特島
[00:14:10.160 --> 00:14:13.160]  就是整個希臘最大的一個島
[00:14:13.160 --> 00:14:15.160]  在這個島上面
[00:14:15.160 --> 00:14:18.160]  也有一些皇宮我們參觀過
[00:14:18.160 --> 00:14:22.160]  和很重要的一個提多的紀念教堂
[00:14:22.160 --> 00:14:23.160]  我們去過
[00:14:23.160 --> 00:14:27.160]  去過一個叫聖託雷尼的很出名的名勝
[00:14:27.160 --> 00:14:29.160]  非常非常漂亮的一個島
[00:14:29.160 --> 00:14:33.160]  是整個希臘很出名的一個島
[00:14:33.160 --> 00:14:35.160]  然後我們回去雅典
[00:14:35.160 --> 00:14:37.160]  正式去到陸上
[00:14:37.160 --> 00:14:39.160]  雅典之後我們哥倫多
[00:14:39.160 --> 00:14:41.160]  跟着就去帖塞羅尼加
[00:14:41.160 --> 00:14:43.160]  在帖塞羅尼加之前
[00:14:43.160 --> 00:14:45.160]  我們去了一個地方
[00:14:45.160 --> 00:14:48.160]  一會給大家看一下
[00:14:48.160 --> 00:14:49.160]  帖塞羅尼加
[00:14:49.160 --> 00:14:51.160]  之後我們上菲辣比
[00:14:51.160 --> 00:14:55.160]  菲辣比之後我們就經過尼亞波尼
[00:14:55.160 --> 00:14:56.160]  一個地方
[00:14:56.160 --> 00:15:00.160]  然後我們就回去土耳其那邊
[00:15:00.160 --> 00:15:04.160]  事實上伊斯坦堡是在亞洲和歐洲的交界
[00:15:04.160 --> 00:15:07.160]  一半在歐洲一半在亞洲
[00:15:07.160 --> 00:15:10.160]  所以我們就駕車從歐洲回到亞洲
[00:15:10.160 --> 00:15:14.160]  在伊斯坦堡最後有幾天去參觀
[00:15:14.160 --> 00:15:16.160]  他們很多東正教
[00:15:16.160 --> 00:15:19.160]  和現在變成了回教的回教寺
[00:15:19.160 --> 00:15:23.160]  和一些很重要的他們的歷史行徵
[00:15:23.160 --> 00:15:26.160]  剛剛上幾天如果有參加祈禱會的弟兄姊妹
[00:15:26.160 --> 00:15:28.160]  我們已經分享過
[00:15:28.160 --> 00:15:31.160]  在伊斯坦堡的一些照片
[00:15:31.160 --> 00:15:34.160]  所以我們在這裏
[00:15:34.160 --> 00:15:37.160]  剛纔我說在去帖塞羅尼加之前去的地方
[00:15:37.160 --> 00:15:39.160]  這個地方就是比利亞
[00:15:39.160 --> 00:15:43.160]  比利亞就是保羅第二次宣教行程
[00:15:43.160 --> 00:15:45.160]  去建立的一個
[00:15:45.160 --> 00:15:47.160]  除了菲辣比
[00:15:47.160 --> 00:15:50.160]  帖塞羅尼加就是去比利亞這三個地方
[00:15:50.160 --> 00:15:52.160]  如果大家還記得有一篇道
[00:15:52.160 --> 00:15:54.160]  我特別說這三個地方
[00:15:54.160 --> 00:15:57.160]  保羅在這三個地方用不同的宣教策略
[00:15:57.160 --> 00:15:59.160]  來向人傳福音
[00:15:59.160 --> 00:16:01.160]  比利亞就是這裏
[00:16:01.160 --> 00:16:03.160]  比利亞就是我們特意
[00:16:03.160 --> 00:16:06.160]  用了兩個半小時特意開車去
[00:16:06.160 --> 00:16:08.160]  就是看一樣東西
[00:16:08.160 --> 00:16:10.160]  就是這裏
[00:16:10.160 --> 00:16:13.160]  就是保羅一個紀念的位置
[00:16:13.160 --> 00:16:15.160]  這個就是了
[00:16:15.160 --> 00:16:17.160]  有沒有很熟悉的
[00:16:17.160 --> 00:16:19.160]  我已經給大家看過那些照片
[00:16:19.160 --> 00:16:21.160]  這個我們親身去到了
[00:16:21.160 --> 00:16:23.160]  這個我們上去
[00:16:23.160 --> 00:16:26.160]  就有這三幅的壁畫
[00:16:26.160 --> 00:16:28.160]  這個叫馬賽克
[00:16:28.160 --> 00:16:31.160]  馬賽克就是用專字磚砌成的
[00:16:31.160 --> 00:16:33.160]  不是用油畫畫的
[00:16:33.160 --> 00:16:35.160]  這個馬賽克
[00:16:35.160 --> 00:16:37.160]  裏面是
[00:16:37.160 --> 00:16:39.160]  有很好的歷史性
[00:16:39.160 --> 00:16:42.160]  包括了保羅在比利亞港道
[00:16:42.160 --> 00:16:45.160]  天天跟他們查口聖經
[00:16:45.160 --> 00:16:47.160]  記得嗎
[00:16:47.160 --> 00:16:49.160]  要了解這道事與不是
[00:16:49.160 --> 00:16:51.160]  就是在比利亞發生
[00:16:51.160 --> 00:16:53.160]  這是保羅的肖像
[00:16:53.160 --> 00:16:55.160]  旁邊還有兩個像
[00:16:55.160 --> 00:16:57.160]  有機會給大家分享
[00:16:57.160 --> 00:16:59.160]  最重要就是這三幅壁畫
[00:16:59.160 --> 00:17:01.160]  其中最重要就是這幅
[00:17:01.160 --> 00:17:03.160]  這幅是什麼
[00:17:03.160 --> 00:17:07.160]  就是保羅領受馬其頓的異象
[00:17:07.160 --> 00:17:09.160]  在異象當中
[00:17:09.160 --> 00:17:11.160]  見到一個馬其頓人
[00:17:11.160 --> 00:17:13.160]  請過來幫助我
[00:17:13.160 --> 00:17:15.160]  所以因爲這樣
[00:17:15.160 --> 00:17:17.160]  保羅從亞洲踏足歐洲
[00:17:17.160 --> 00:17:19.160]  建立歐洲第一個教會
[00:17:19.160 --> 00:17:21.160]  這個就是菲律賓
[00:17:21.160 --> 00:17:23.160]  所以菲律賓
[00:17:23.160 --> 00:17:25.160]  就是保羅第一個建立教會
[00:17:25.160 --> 00:17:28.160]  因爲這個馬其頓人來呼喚他
[00:17:28.160 --> 00:17:30.160]  他就跟隨聖靈的引導
[00:17:30.160 --> 00:17:33.160]  開始了歐洲建立教會的事宮
[00:17:33.160 --> 00:17:35.160]  所以這個比利亞
[00:17:35.160 --> 00:17:40.160]  我們用了兩三個小時來回
[00:17:40.160 --> 00:17:43.160]  大家都覺得很值得
[00:17:43.160 --> 00:17:47.160]  看到這個很珍貴的遺蹟
[00:17:47.160 --> 00:17:49.160]  所以這個就是
[00:17:49.160 --> 00:17:53.160]  我們從這個壁畫裏看到的
[00:17:53.160 --> 00:17:56.160]  保羅去馬其頓
[00:17:56.160 --> 00:17:58.160]  今天的講道也是這樣
[00:17:58.160 --> 00:17:59.160]  從爾弗所
[00:17:59.160 --> 00:18:01.160]  保羅回到馬其頓
[00:18:01.160 --> 00:18:05.160]  所以今天我們講道的經文就是這裏
[00:18:05.160 --> 00:18:11.160]  "辭別以忽所,上路馬其頓"
[00:18:11.160 --> 00:18:13.160]  我們今天的經文就在
[00:18:13.160 --> 00:18:15.160]  《次頭論述》二十章第一第二節
[00:18:15.160 --> 00:18:17.160]  一同讀到第五節
[00:18:17.160 --> 00:18:19.160]  第一節我們一起讀好嗎?
[00:18:19.160 --> 00:18:21.160]  同聲請讀
[00:18:21.160 --> 00:18:24.160]  亂定之後,保羅請門徒來
[00:18:24.160 --> 00:18:29.160]  勸免他們,就辭別起乞,往馬其頓去
[00:18:29.160 --> 00:18:35.160]  走漂了那一大地方,用許多話勸免門徒
[00:18:35.160 --> 00:18:37.160]  然後來到悉聯
[00:18:37.160 --> 00:18:39.160]  所以這個很像他當日
[00:18:39.160 --> 00:18:43.160]  在史卡細亞經過了特羅亞
[00:18:43.160 --> 00:18:46.160]  特羅亞就是他領受議長的地方
[00:18:46.160 --> 00:18:47.160]  這個馬其頓議長的地方
[00:18:47.160 --> 00:18:51.160]  然後他就去馬其頓菲辣比
[00:18:51.160 --> 00:18:53.160]  第一個的駐房城
[00:18:53.160 --> 00:18:55.160]  所以這次也是很相似
[00:18:55.160 --> 00:18:59.160]  他在爾弗所毀了之後有三年之長
[00:18:59.160 --> 00:19:01.160]  因爲那個亂
[00:19:01.160 --> 00:19:03.160]  剛纔我們說在戲院的亂
[00:19:03.160 --> 00:19:05.160]  所以他就開始知道
[00:19:05.160 --> 00:19:07.160]  可能時間到了他要離開了
[00:19:07.160 --> 00:19:09.160]  所以他從爾弗所就離開
[00:19:09.160 --> 00:19:13.160]  他就有心去到這些他建立的歐洲教會
