
[00:00:00.000 --> 00:00:06.440]  各位姐妹 我們來到思想我們今年的使命宣言
[00:08:38.600 --> 00:08:41.200]  答案似乎都是度身訂做的
[00:08:41.200 --> 00:08:44.000]  我記得有一個少年的官問耶穌的時候
[00:08:44.000 --> 00:08:46.000]  耶穌說你還欠一件事
[00:08:46.000 --> 00:08:48.200]  就是你要變賣所有分給窮人
[00:08:48.200 --> 00:08:49.600]  當然我們知道
[00:08:49.600 --> 00:08:51.600]  就算全部賣給窮人
[00:08:51.600 --> 00:08:53.600]  你也未必能夠得到永生
[00:08:53.600 --> 00:08:57.200]  最重要是點出他裏面生命的黑洞
[00:08:57.200 --> 00:08:59.000]  他裏面的問題
[00:08:59.000 --> 00:09:01.200]  有一次尼哥底姆問耶穌的時候
[00:09:01.200 --> 00:09:02.000]  耶穌說
[00:09:02.000 --> 00:09:05.800]  人如果不重生就不能夠見神的國
[00:09:05.800 --> 00:09:07.000]  最後
[00:09:07.000 --> 00:09:09.600]  甚至耶穌說出一句很重要的經文
[00:09:09.600 --> 00:09:11.800]  《約翰福音》三章十六字是什麼?
[00:09:11.800 --> 00:09:13.200]  神愛世人
[00:09:13.200 --> 00:09:15.600]  甚至將他的獨生子賜給他們
[00:09:15.600 --> 00:09:16.800]  叫一切信他的
[00:09:16.800 --> 00:09:18.800]  不致滅亡,凡得永生
[00:09:18.800 --> 00:09:20.000]  很清楚的
[00:09:20.000 --> 00:09:21.800]  將舊恩是怎樣
[00:09:21.800 --> 00:09:23.800]  原原本本的說出來
[00:09:23.800 --> 00:09:25.200]  但是在這段經文裏面
[00:09:25.200 --> 00:09:26.800]  我們見到耶穌
[00:09:26.800 --> 00:09:30.800]  好像不是直接地回答他們
[00:09:30.800 --> 00:09:33.400]  因為我相信一個重要的原因就是
[00:09:33.400 --> 00:09:35.800]  這類法師是想試探耶穌
[00:09:35.800 --> 00:09:37.000]  來者不善
[00:09:37.000 --> 00:09:39.000]  聖經也很清楚地說明
[00:09:39.000 --> 00:09:41.800]  他不是有心去請教耶穌這個問題
[00:09:41.800 --> 00:09:43.400]  他是想考考他
[00:09:43.400 --> 00:09:44.600]  看他懂不懂
[00:09:44.600 --> 00:09:46.800]  耶穌很厲害
[00:09:46.800 --> 00:09:47.800]  他反問他
[00:09:47.800 --> 00:09:49.600]  你學了些什麼?
[00:09:49.600 --> 00:09:51.400]  這些律法師就很開心
[00:09:51.400 --> 00:09:53.400]  有機會展示一下實力
[00:09:53.400 --> 00:09:54.600]  我就說
[00:09:54.600 --> 00:09:56.000]  盡心盡性盡意盡力
[00:09:56.000 --> 00:09:58.200]  照背書背給他聽
[00:09:58.200 --> 00:09:59.400]  其實這句話
[00:09:59.400 --> 00:10:01.400]  是來自《生命記》第六章五節
[00:10:01.400 --> 00:10:05.200]  和《利美記》第十九章十八節的一個結合
[00:10:05.200 --> 00:10:06.800]  這兩條就是
[00:10:06.800 --> 00:10:09.200]  誡命的總綱
[00:10:09.200 --> 00:10:12.400]  耶穌也曾經說過
[00:10:12.400 --> 00:10:16.800]  也是我們基督徒所謂的大誡命所在的經文
[00:10:16.800 --> 00:10:17.800]  當然
[00:10:17.800 --> 00:10:19.600]  我們每一個基督徒都知道
[00:10:19.600 --> 00:10:24.000]  信耶穌才是得永生的一個最重要的條件
[00:10:24.000 --> 00:10:25.400]  但是
[00:10:25.400 --> 00:10:27.600]  這裡耶穌反而回答他
[00:10:27.600 --> 00:10:29.000]  你回答的是
[00:10:29.000 --> 00:10:31.800]  你這樣行就可以得到永生
[00:10:31.800 --> 00:10:34.000]  我有時也會想是不是矛盾呢
[00:10:34.000 --> 00:10:37.000]  當然我們剛才也很清楚地告訴大家
[00:10:37.000 --> 00:10:39.000]  這些人是為了試探耶穌
[00:10:39.000 --> 00:10:40.800]  他的動機已經出了問題
[00:10:40.800 --> 00:10:43.400]  所以主也不是正面地回答
[00:10:43.400 --> 00:10:45.000]  他這個救恩的問題
[00:10:45.000 --> 00:10:46.000]  反而
[00:10:46.000 --> 00:10:47.000]  剛才我們看到
[00:10:47.000 --> 00:10:48.600]  那個少年的官
[00:10:48.600 --> 00:10:49.400]  尼哥底姆
[00:10:49.400 --> 00:10:51.800]  耶穌就很清楚地回答
[00:10:51.800 --> 00:10:53.200]  而這類法師
[00:10:53.200 --> 00:10:54.000]  似乎
[00:10:54.000 --> 00:10:56.600]  其實對耶穌回答什麼他都不太在意
[00:10:56.600 --> 00:10:58.200]  為了顯明自己有理
[00:10:58.200 --> 00:10:59.600]  他再問另一個問題
[00:10:59.600 --> 00:11:00.200]  他說
[00:11:00.200 --> 00:11:03.000]  誰是我的鄰舍呢
[00:11:03.000 --> 00:11:04.400]  猶太人一直認為
[00:11:04.400 --> 00:11:07.000]  他的鄰舍就是他們自己的兄弟
[00:11:07.000 --> 00:11:08.000]  本族的人
[00:11:08.000 --> 00:11:10.000]  非我族類的外邦人
[00:11:10.000 --> 00:11:12.200]  甚至連豬狗都是不如的
[00:11:12.200 --> 00:11:13.800]  《新約四經》我們看到
[00:11:13.800 --> 00:11:15.200]  非常多的經文
[00:11:15.200 --> 00:11:17.400]  都表達這種觀念
[00:11:17.400 --> 00:11:20.000]  當時他們生活在附近的
[00:11:20.000 --> 00:11:22.000]  有些叫撒瑪利亞人
[00:11:22.000 --> 00:11:24.200]  撒瑪利亞人其實是居住在當地
[00:11:24.200 --> 00:11:27.000]  他們山地的一些居民
[00:11:27.000 --> 00:11:28.000]  這些其實
[00:11:28.000 --> 00:11:29.000]  是北國
[00:11:29.000 --> 00:11:30.800]  南北國分裂的時期
[00:11:30.800 --> 00:11:32.000]  以色列北國
[00:11:32.000 --> 00:11:33.400]  亡國之後
[00:11:33.400 --> 00:11:34.800]  他們從一些外族
[00:11:34.800 --> 00:11:35.800]  通婚
[00:11:35.800 --> 00:11:38.000]  所以是一些
[00:11:38.000 --> 00:11:41.000]  混種的猶太人
[00:11:41.000 --> 00:11:42.600]  但是在他們的眼中
[00:11:42.600 --> 00:11:44.600]  這些人是
[00:11:44.600 --> 00:11:46.200]  完全非我族類的
[00:11:46.200 --> 00:11:48.400]  史圖約翰也曾經寫過
[00:11:48.400 --> 00:11:49.000]  他說
[00:11:49.000 --> 00:11:52.400]  猶太人和撒瑪利亞人是沒有往來的
[00:11:52.400 --> 00:11:54.600]  甚至在猶太的一些法典
[00:11:54.600 --> 00:11:55.600]  Talmud
[00:11:55.600 --> 00:11:57.400]  他木德裡面
[00:11:57.400 --> 00:11:58.600]  有一些這樣的主張
[00:11:58.600 --> 00:11:59.000]  他說
[00:11:59.000 --> 00:12:00.800]  撒瑪利亞人的餅
[00:12:00.800 --> 00:12:02.800]  是比豬肉更加不潔的
[00:12:02.800 --> 00:12:04.600]  所以你看到他們那種
[00:12:04.600 --> 00:12:06.400]  潔與不潔的觀念
[00:12:06.400 --> 00:12:08.200]  或者非我族類的觀念
[00:12:08.200 --> 00:12:09.800]  是非常強
[00:12:09.800 --> 00:12:11.800]  遂是我的鄰舍
[00:12:11.800 --> 00:12:14.800]  耶穌接下來就說了
[00:12:14.800 --> 00:12:16.400]  當這個問題發出的時候
[00:12:16.400 --> 00:12:18.600]  他就說了一個比喻
[00:12:18.600 --> 00:12:20.800]  就是今天我們要探討的
[00:12:20.800 --> 00:12:22.600]  好撒瑪利亞人的比喻
[00:12:22.600 --> 00:12:26.000]  我相信大家都很熟悉這個比喻
[00:12:26.000 --> 00:12:28.000]  其實在西方的言語
[00:12:28.000 --> 00:12:29.200]  Good Samaritan
[00:12:29.200 --> 00:12:31.000]  就是一個好撒瑪利亞人
[00:12:31.000 --> 00:12:32.200]  是一個
[00:12:32.200 --> 00:12:32.800]  名詞之外
[00:12:32.800 --> 00:12:33.400]  一個好人
[00:12:33.400 --> 00:12:35.000]  就是一個好撒瑪利亞人
[00:12:35.000 --> 00:12:37.000]  一個好流行的諺語
[00:12:37.000 --> 00:12:39.000]  我相信大家都很熟悉
[00:12:39.000 --> 00:12:40.600]  但是我們都細心的看一看
[00:12:40.600 --> 00:12:42.200]  今天的經文
[00:12:42.200 --> 00:12:43.400]  《路加福音》十章
[00:12:43.400 --> 00:12:44.200]  繼續讀下去
[00:12:44.200 --> 00:12:45.800]  三十節到三十七節
[00:12:45.800 --> 00:12:48.000]  我們請弟兄姊妹一人讀一節
[00:12:48.000 --> 00:12:49.400]  這樣讀完去
[00:12:49.400 --> 00:12:50.800]  弟兄先請
[00:12:50.800 --> 00:12:52.200]  耶穌回答說
[00:12:52.200 --> 00:12:56.200]  有一個人從耶路撒冷下耶利哥去
[00:12:56.200 --> 00:12:58.200]  落在強盜手中
[00:12:58.200 --> 00:13:00.200]  他們剝去他的衣服
[00:13:00.200 --> 00:13:01.800]  打他打個半死
[00:13:01.800 --> 00:13:06.400]  就丟下他走了 姊妹
[00:13:06.400 --> 00:13:09.600]  又有一個利美人來到這地方
[00:13:09.600 --> 00:13:10.600]  看見他
[00:13:10.600 --> 00:13:15.400]  也照樣從那邊過去了
[00:13:15.400 --> 00:13:19.000]  上前用油和酒倒在他的傷處
[00:13:19.000 --> 00:13:20.600]  包裹好了
[00:13:20.600 --> 00:13:23.200]  扶他騎上自己的身後
[00:13:23.200 --> 00:13:29.200]  帶到店裡照應他
[00:13:29.200 --> 00:13:31.400]  你想這三個人
[00:13:31.400 --> 00:13:37.800]  有一個是落在強盜手中的鄰舍呢
[00:13:37.800 --> 00:13:41.400]  這個在路邊被強盜打到半死
[00:13:41.400 --> 00:13:43.800]  赤身露體的人
[00:13:43.800 --> 00:13:48.200]  在路邊正等待急切的救援
[00:13:48.200 --> 00:13:51.200]  聖經告訴我們有一個祭司經過
[00:13:51.200 --> 00:13:54.400]  他可能停了下來一下
[00:13:54.400 --> 00:13:57.800]  但是接著就在路邊繞道走了
[00:13:57.800 --> 00:13:58.800]  我不知道
[00:13:58.800 --> 00:14:01.000]  當時這個祭司的想法
[00:14:01.000 --> 00:14:04.200]  可能祭司按照利美記
[00:14:04.200 --> 00:14:06.400]  有一些潔淨的條例
[00:14:06.400 --> 00:14:09.200]  他不可以接觸死人
[00:14:09.200 --> 00:14:13.800]  可能他不知道這個人根本是生還是死
[00:14:13.800 --> 00:14:16.600]  又或者他本身太多教務
[00:14:16.600 --> 00:14:19.800]  他沒時間停下來照顧這個人
[00:14:19.800 --> 00:14:22.000]  又或者他恐懼
[00:14:22.000 --> 00:14:24.200]  可能有些強盜埋伏在周圍
[00:14:24.200 --> 00:14:25.600]  用這個做誘餌
[00:14:25.600 --> 00:14:27.000]  但無論如何
[00:14:27.000 --> 00:14:31.800]  這個祭司就是從旁邊繞道而過
[00:14:31.800 --> 00:14:33.000]  其實這個情景
[00:14:33.000 --> 00:14:36.600]  我真的好像似曾相識
[00:14:36.600 --> 00:14:37.400]  在去年
[00:14:37.400 --> 00:14:41.800]  我記得有一宗很駭人聽聞的新聞
[00:14:41.800 --> 00:14:45.200]  是一些網上的報導
[00:14:45.200 --> 00:14:48.200]  很多人都是透過網上看新聞
[00:14:48.200 --> 00:14:50.000]  大陸有一位小女童
[00:14:50.000 --> 00:14:52.600]  叫做小月月
[00:14:52.600 --> 00:14:54.200]  我的女兒也叫做月
[00:14:54.200 --> 00:14:57.200]  所以特別有感受
[00:14:57.200 --> 00:15:03.400]  被街上的一輛汽車滾過她的下身
[00:15:03.400 --> 00:15:05.200]  一個途人經過
[00:15:05.200 --> 00:15:06.600]  沒有停下來
[00:15:06.600 --> 00:15:09.200]  兩個沒有停下來
[00:15:09.200 --> 00:15:11.000]  有些見到
[00:15:11.000 --> 00:15:14.200]  但不敢上前幫她
[00:15:14.200 --> 00:15:20.200]  耶穌就是說一個類似的情況
[00:15:20.200 --> 00:15:22.600]  當時利美人
[00:15:22.600 --> 00:15:23.800]  祭司
[00:15:23.800 --> 00:15:26.200]  這些宗教權威的人士
[00:15:26.200 --> 00:15:29.200]  見到這個需要救援的人
[00:15:29.200 --> 00:15:34.600]  沒有人停下來施以援手
[00:15:34.600 --> 00:15:39.600]  可能小月月當時所面對的情況
[00:15:39.600 --> 00:15:42.000]  是因為中國大陸很多人
[00:15:42.000 --> 00:15:43.400]  派義和上身
[00:15:43.400 --> 00:15:44.400]  幫了人
[00:15:44.400 --> 00:15:46.400]  反而會被人告
[00:15:46.400 --> 00:15:47.800]  然後罰錢
[00:15:47.800 --> 00:15:52.200]  所以很多人都塞住這種惻隱之心
[00:15:52.200 --> 00:15:58.400]  沒有你一個被車滾到血肉模糊的小朋友
[00:15:58.400 --> 00:16:01.800]  沒有人送她送院
[00:16:01.800 --> 00:16:04.400]  聖經裏面讓我見到
[00:16:04.400 --> 00:16:06.800]  有一位好撒瑪利亞人
[00:16:06.800 --> 00:16:09.600]  在這個時間當中經過
[00:16:09.600 --> 00:16:11.400]  這個撒瑪利亞人
[00:16:11.400 --> 00:16:15.400]  是被猶太人歧視的一班人
[00:16:15.400 --> 00:16:18.000]  但這個人並沒有你潔淨與不潔淨
[00:16:18.000 --> 00:16:19.400]  或者你是甚麼種族
[00:16:19.400 --> 00:16:22.000]  你和我的國家是否有世仇
[00:16:22.000 --> 00:16:23.400]  沒有,他通通都沒有
[00:16:23.400 --> 00:16:26.600]  他單單是存一個悲憫的心
[00:16:26.600 --> 00:16:27.400]  憐憫的心
[00:16:27.400 --> 00:16:29.800]  他看見她就動了慈心
[00:16:29.800 --> 00:16:32.000]  於是他就用酒和油
[00:16:32.000 --> 00:16:33.600]  治好她的傷口
[00:16:33.600 --> 00:16:36.000]  扶她上自己的牲畜
[00:16:36.000 --> 00:16:37.800]  帶她到客店
[00:16:37.800 --> 00:16:40.200]  跟客店的主人說你照顧她
[00:16:40.200 --> 00:16:41.400]  我給兩銀錢
[00:16:41.400 --> 00:16:43.400]  但如果不夠我回來
[00:16:43.400 --> 00:16:45.400]  我會再幫她償還
[00:16:45.400 --> 00:16:48.600]  他完全將照顧這個人的責任
[00:16:48.600 --> 00:16:52.200]  背在她的肩頭上
[00:16:52.200 --> 00:16:54.800]  我也記得在小魚魚的故事裏面
[00:16:54.800 --> 00:16:57.200]  有一個這樣的好撒瑪利亞人
[00:16:57.200 --> 00:16:59.600]  就是那個十方的老虎
[00:16:59.600 --> 00:17:02.600]  他重拾了人性的尊嚴
[00:17:02.600 --> 00:17:06.000]  他沒有理會怎樣看
[00:17:06.000 --> 00:17:09.600]  或者他救了這個人要賠償甚麼
[00:17:09.600 --> 00:17:11.800]  他就救了這個小朋友
[00:17:11.800 --> 00:17:14.200]  出於他裏面一種惻隱的心
[00:17:14.200 --> 00:17:17.600]  他重拾了人性應該有的尊嚴
[00:17:17.600 --> 00:17:19.800]  各位電影姊妹
[00:17:19.800 --> 00:17:24.200]  今天我們看到這些事
[00:17:24.200 --> 00:17:27.600]  或者在我們社會裏面發生很多不公平
[00:17:27.600 --> 00:17:30.000]  或者很殘暴的事
[00:17:30.000 --> 00:17:32.800]  我們有沒有一種好撒瑪利亞人
[00:17:32.800 --> 00:17:35.000]  惻隱的心
[00:17:35.000 --> 00:17:37.200]  我們會不會將這些身邊的人
[00:17:37.200 --> 00:17:39.400]  真的當為自己的親人
[00:17:39.400 --> 00:17:41.800]  當為自己的看待
[00:17:41.800 --> 00:17:42.800]  聖經說
[00:17:42.800 --> 00:17:45.200]  愛鄰舍如同自己
[00:17:45.200 --> 00:17:47.000]  就是這樣的意思
[00:17:47.000 --> 00:17:50.400]  今天我們生活在大都市的每一位
[00:17:50.400 --> 00:17:53.200]  我們好像都似乎習慣冷漠的
[00:17:53.200 --> 00:17:55.200]  對待我們身邊的人
[00:17:55.200 --> 00:17:57.000]  因為好像剛才說
[00:17:57.000 --> 00:18:00.400]  幫人有時會反而害了自己
[00:18:00.400 --> 00:18:04.800]  有時我們甚至很多人為了要
[00:18:04.800 --> 00:18:06.400]  即是令你幫他
[00:18:06.400 --> 00:18:08.400]  或者他會從你身中
[00:18:08.400 --> 00:18:10.600]  身上來取你
[00:18:10.600 --> 00:18:12.600]  我們很怕自己做了傻人
[00:18:12.600 --> 00:18:15.600]  所以我們有時會拒人於千里之外
[00:18:15.600 --> 00:18:17.000]  但我有時都問自己
[00:18:17.000 --> 00:18:18.600]  如果我拒絕十個人
[00:18:18.600 --> 00:18:22.200]  當中有一個是真的有需要的人
[00:18:22.200 --> 00:18:23.400]  我會不會好像聖經說
[00:18:23.400 --> 00:18:26.400]  我洗一個小紙跌倒了
[00:18:26.400 --> 00:18:28.600]  這個罪是非常之大
[00:18:28.600 --> 00:18:32.600]  聖經說我們將一個大磨石
