
[00:00:00.000 --> 00:00:02.520]  可以一齊敬拜不是一件必然的事情
[00:04:14.600 --> 00:04:17.240]  剛剛經歷了冬天寒冬之後
[00:04:17.240 --> 00:04:19.960]  的確很容易可以出發
[00:04:19.960 --> 00:04:22.080]  春天就比較好的天氣可以出發
[00:04:22.080 --> 00:04:24.320]  特別當時他們通常都是坐船的
[00:04:24.320 --> 00:04:26.160]  航海是比較方便的
[00:04:26.160 --> 00:04:26.960]  春天
[00:04:26.960 --> 00:04:28.520]  當時他們在安提屋
[00:04:28.520 --> 00:04:30.360]  就開始一同出發
[00:04:30.360 --> 00:04:31.440]  爭辯完之後
[00:04:31.440 --> 00:04:34.200]  就可以一同上路為神去工作
[00:04:34.200 --> 00:04:35.560]  是不是很好的事呢?
[00:04:35.560 --> 00:04:37.240]  不過你留意保羅
[00:04:37.240 --> 00:04:39.400]  從你認識聖經你就知道
[00:04:39.400 --> 00:04:43.080]  保羅很少說回到以前宣傳過
[00:04:43.080 --> 00:04:45.480]  或者去傳過道的地方
[00:04:45.480 --> 00:04:47.800]  他經常都說要拓展新的地方
[00:04:47.800 --> 00:04:48.800]  但這次他說
[00:04:48.800 --> 00:04:52.320]  回到從前宣傳主導的角色
[00:04:52.320 --> 00:04:53.960]  很特別
[00:04:53.960 --> 00:04:56.200]  特別的就不是他回頭
[00:04:56.200 --> 00:04:57.760]  特別的就是他要回到那裡
[00:04:57.760 --> 00:04:58.880]  究竟是什麼地方
[00:04:58.880 --> 00:05:01.160]  還有怎樣對待他那些地方
[00:05:01.160 --> 00:05:03.320]  如果你熟悉保羅這個人
[00:05:03.320 --> 00:05:06.000]  你知道保羅在哪裏信主的
[00:05:06.000 --> 00:05:10.120]  大馬士革的路上
[00:05:10.120 --> 00:05:11.160]  他信主的
[00:05:11.160 --> 00:05:12.600]  在九章的時候說到
[00:05:12.600 --> 00:05:15.160]  保羅在大馬士革的路上信主
[00:05:15.160 --> 00:05:16.120]  接著怎樣?
[00:05:16.120 --> 00:05:18.040]  可能大家開始不太熟悉
[00:05:18.040 --> 00:05:19.920]  接著他就去耶路撒冷
[00:05:19.920 --> 00:05:21.760]  因為他信了主
[00:05:21.760 --> 00:05:23.840]  就很想和門徒一起去敬拜
[00:05:23.840 --> 00:05:25.400]  不過在耶路撒冷
[00:05:25.400 --> 00:05:26.200]  是怎樣說呢?
[00:05:26.200 --> 00:05:27.440]  九章二十六節
[00:05:27.440 --> 00:05:28.960]  他就想與門徒結交
[00:05:28.960 --> 00:05:30.920]  但是他們都怕他
[00:05:30.920 --> 00:05:32.560]  不信他是門徒
[00:05:32.560 --> 00:05:34.480]  原來那些人就怕他
[00:05:34.480 --> 00:05:35.880]  冷待他
[00:05:35.880 --> 00:05:39.200]  當他不是門徒
[00:05:39.200 --> 00:05:40.680]  我不知道大家明不明白這件事
[00:05:40.680 --> 00:05:42.200]  簡單來說就是
[00:05:42.200 --> 00:05:43.120]  回到今天的光景
[00:05:43.120 --> 00:05:45.080]  就是有個人信了主在街
[00:05:45.080 --> 00:05:46.080]  他想回教會
[00:05:46.080 --> 00:05:47.280]  耶路撒冷有教會
[00:05:47.280 --> 00:05:48.200]  想回教會
[00:05:48.200 --> 00:05:49.520]  不過回到教會的人
[00:05:49.520 --> 00:05:50.840]  當他不是信徒
[00:05:50.840 --> 00:05:51.640]  不理他
[00:05:51.640 --> 00:05:53.200]  在教會沒有人理他
[00:05:53.200 --> 00:05:54.400]  沒有人理他又怎樣?
[00:05:54.400 --> 00:05:57.880]  他就去到安提柯
[00:05:57.880 --> 00:05:58.760]  去到大素仙
[00:05:58.760 --> 00:05:59.280]  去鄉下
[00:05:59.280 --> 00:06:00.360]  接著再去安提柯
[00:06:00.360 --> 00:06:01.720]  不同的地方
[00:06:01.720 --> 00:06:02.560]  這個很正常
[00:06:02.560 --> 00:06:03.240]  我們回到教會
[00:06:03.240 --> 00:06:04.120]  在教會不理你
[00:06:04.120 --> 00:06:05.200]  香港那麼多教會
[00:06:05.200 --> 00:06:06.640]  就到處去
[00:06:06.640 --> 00:06:08.120]  去另一間教會
[00:06:08.120 --> 00:06:09.480]  不過去到另一間教會
[00:06:09.480 --> 00:06:12.920]  在《士徒人傳》十三章這樣說
[00:06:12.920 --> 00:06:14.720]  在PowerPoint你都看到
[00:06:14.720 --> 00:06:17.600]  猶太人挑唆尊貴的婦女
[00:06:17.600 --> 00:06:19.000]  和城內有名望的人
[00:06:19.000 --> 00:06:21.440]  我相信這裡不只是指婦女
[00:06:21.440 --> 00:06:23.440]  不過他講的例子就是
[00:06:23.440 --> 00:06:25.560]  有些婦女和有名望的人
[00:06:25.560 --> 00:06:27.600]  就是很多人
[00:06:27.600 --> 00:06:29.280]  迫伯保羅
[00:06:29.280 --> 00:06:31.200]  將他們趕出境外
[00:06:31.200 --> 00:06:32.560]  去到這間教會
[00:06:32.560 --> 00:06:34.080]  不同的教會更加厲害
[00:06:34.080 --> 00:06:36.520]  不單止那些人不信他是基督徒
[00:06:36.520 --> 00:06:37.720]  不信他
[00:06:37.720 --> 00:06:39.080]  不愛他
[00:06:39.080 --> 00:06:41.320]  還將他趕出教會
[00:06:41.320 --> 00:06:42.680]  迫伯他
[00:06:42.680 --> 00:06:45.800]  有沒有試過這樣?
[00:06:45.800 --> 00:06:47.320]  於是他就去到以哥廉
[00:06:47.320 --> 00:06:48.360]  去到以哥廉的時候
[00:06:48.360 --> 00:06:49.120]  你就會看到
[00:06:49.120 --> 00:06:50.480]  十四章五節
[00:06:50.480 --> 00:06:51.880]  PowerPoint都打了
[00:06:51.880 --> 00:06:53.120]  外邦人和猶太人
[00:06:53.120 --> 00:06:55.720]  和他的官長一同湧上來
[00:06:55.720 --> 00:06:56.800]  凌辱他
[00:06:56.800 --> 00:06:58.560]  用石頭打他
[00:06:58.560 --> 00:07:01.240]  去到以哥廉的教會
[00:07:01.240 --> 00:07:02.880]  更加厲害
[00:07:02.880 --> 00:07:04.080]  當他去到一間教會
[00:07:04.080 --> 00:07:05.440]  趕他走的時候
[00:07:05.440 --> 00:07:06.760]  不單止
[00:07:06.760 --> 00:07:07.720]  去到另一間教會
[00:07:07.720 --> 00:07:09.400]  還在凌辱他
[00:07:09.400 --> 00:07:10.400]  用石頭打他
[00:07:10.400 --> 00:07:11.160]  我們現在回教會
[00:07:11.160 --> 00:07:12.640]  不會用石頭打的
[00:07:12.640 --> 00:07:15.960]  通常都是用折櫈
[00:07:15.960 --> 00:07:17.400]  去到那個地方
[00:07:17.400 --> 00:07:19.240]  又被人凌辱
[00:07:19.240 --> 00:07:20.720]  又被人打
[00:07:20.720 --> 00:07:21.880]  你還去不去?
[00:07:21.880 --> 00:07:24.600]  還回不去?
[00:07:24.600 --> 00:07:26.080]  我們再看下去
[00:07:26.080 --> 00:07:27.400]  在司徒函轉十四章
[00:07:27.400 --> 00:07:30.280]  他還沒去到十五章之前
[00:07:30.280 --> 00:07:33.000]  於是他就逃往
[00:07:33.000 --> 00:07:36.280]  勞斯德和特比爾兩個城市
[00:07:36.280 --> 00:07:39.480]  經民用了「逃往」
[00:07:39.480 --> 00:07:41.000]  即是被人趕走了
[00:07:41.000 --> 00:07:43.440]  好像一個逃犯一樣逃走了
[00:07:43.440 --> 00:07:44.880]  就去到那個地方
[00:07:44.880 --> 00:07:46.160]  在那個地方之後
[00:07:46.160 --> 00:07:47.560]  勞斯德和特比爾
[00:07:47.560 --> 00:07:48.720]  以為去到另外兩個城市
[00:07:48.720 --> 00:07:50.440]  另外兩個教會比較好
[00:07:50.440 --> 00:07:51.720]  但是經民就說
[00:07:51.720 --> 00:07:53.040]  有些猶太人
[00:07:53.040 --> 00:07:55.080]  和安提柯和以哥廉
[00:07:55.080 --> 00:07:56.160]  挑唆眾人
[00:07:56.160 --> 00:07:57.160]  用石頭打保羅
[00:07:57.160 --> 00:07:58.280]  以為他死了
[00:07:58.280 --> 00:07:59.680]  拖出城來
[00:07:59.680 --> 00:08:00.880]  更加嚴重
[00:08:00.880 --> 00:08:02.640]  不止打他
[00:08:02.640 --> 00:08:05.160]  真的打到他死為止
[00:08:05.160 --> 00:08:06.160]  如果你熟悉經文
[00:08:06.160 --> 00:08:06.960]  你就知道了
[00:08:06.960 --> 00:08:08.440]  保羅就真的以為
[00:08:08.440 --> 00:08:09.560]  他們以為保羅死了
[00:08:09.560 --> 00:08:10.680]  所以就不再打他
[00:08:10.680 --> 00:08:12.680]  否則就繼續打
[00:08:12.680 --> 00:08:15.000]  然後就拖他出城外
[00:08:15.000 --> 00:08:17.200]  代入我們今天的情況
[00:08:17.200 --> 00:08:18.840]  有個人信了主
[00:08:18.840 --> 00:08:19.800]  去到一間教會
[00:08:19.800 --> 00:08:20.520]  被人冷待
[00:08:20.520 --> 00:08:21.960]  於是就去另一間教會
[00:08:21.960 --> 00:08:23.720]  誰知被人逼巴
[00:08:23.720 --> 00:08:24.760]  凌辱
[00:08:24.760 --> 00:08:25.520]  打
[00:08:25.520 --> 00:08:28.760]  為了逃避
[00:08:28.760 --> 00:08:30.160]  他就去到另一間教會
[00:08:30.160 --> 00:08:32.240]  假設去了冥恩堂
[00:08:32.240 --> 00:08:35.200]  還被人打到他快死了
[00:08:35.200 --> 00:08:36.800]  拖出城外
[00:08:36.800 --> 00:08:38.280]  不是拖出冥恩堂
[00:08:38.280 --> 00:08:40.040]  是拖出大埔
[00:08:40.040 --> 00:08:43.400]  由這裡拖出大埔
[00:08:43.400 --> 00:08:44.960]  不死都可以
[00:08:44.960 --> 00:08:46.640]  你試試被人拖
[00:08:46.640 --> 00:08:49.560]  你還會不會回來
[00:08:49.560 --> 00:08:50.840]  你還能否說出
[00:08:50.840 --> 00:08:52.840]  《仕途行傳》36節說
[00:08:52.840 --> 00:08:57.760]  回到從前宣傳主導的覺醒
[00:08:57.760 --> 00:08:59.960]  保羅為何要做這件事
[00:08:59.960 --> 00:09:01.720]  我們相信他有原因
[00:09:01.720 --> 00:09:04.000]  有人認為他最主要有兩個原因
[00:09:04.000 --> 00:09:06.040]  第一他回到以前的教會看看
[00:09:06.040 --> 00:09:07.480]  看看這些教會是否長進
[00:09:07.480 --> 00:09:09.160]  不長進就幫他長進
[00:09:09.160 --> 00:09:10.520]  如果他們是長進的
[00:09:10.520 --> 00:09:14.560]  就讓他們成為自己宣教的基地
[00:09:14.560 --> 00:09:16.360]  很好的一個弟兄
[00:09:16.360 --> 00:09:19.240]  他為了主的意象
[00:09:19.240 --> 00:09:22.920]  他願意甘心馴服
[00:09:22.920 --> 00:09:24.520]  雖然以前別人對他不好
[00:09:24.520 --> 00:09:26.320]  但他也願意馴服
[00:09:26.320 --> 00:09:28.680]  回到以前的地方
[00:09:28.680 --> 00:09:31.080]  一個這麼不完美的環境
[00:09:31.080 --> 00:09:33.160]  很多時候我們都會面對
[00:09:33.160 --> 00:09:35.760]  有人會凌辱過你
[00:09:35.760 --> 00:09:37.280]  有人會對你不好
[00:09:37.280 --> 00:09:39.800]  但你從未想過要回去
[00:09:39.800 --> 00:09:43.920]  跟那個弟兄和姊妹一起去侍奉
[00:09:43.920 --> 00:09:47.440]  我們就不會了
[00:09:47.440 --> 00:09:49.520]  我都說過我在神智會加勒堂侍奉
[00:09:49.520 --> 00:09:52.720]  我由2011年開始在加勒堂侍奉
[00:09:52.720 --> 00:09:54.240]  過了六年
[00:09:54.240 --> 00:09:56.160]  我們本身是一間比較小的堂會
[00:09:56.160 --> 00:09:57.240]  原本有六、七十人
[00:09:57.240 --> 00:10:00.760]  現在已經有八、三、四人了
[00:10:00.760 --> 00:10:02.800]  我自己侍奉主要在青少年區
[00:10:02.800 --> 00:10:04.120]  初時我們只有六個
[00:10:04.120 --> 00:10:05.600]  我們現在有四、五十人
[00:10:05.600 --> 00:10:06.840]  我們是青少年區
[00:10:06.840 --> 00:10:09.920]  也算是發展得不錯
[00:10:09.920 --> 00:10:14.880]  但我們十五年來都沒有堂址
[00:10:14.880 --> 00:10:17.720]  所以我來到當中很羨慕大家
[00:10:17.720 --> 00:10:19.520]  我們只是在星期日
[00:10:19.520 --> 00:10:23.120]  借了一間學校裡面聚會
[00:10:23.120 --> 00:10:27.360]  平日的小組或團契
[00:10:27.360 --> 00:10:29.160]  我們每一次團契小組
[00:10:29.160 --> 00:10:30.720]  都會想下一次在哪裡聚會
[00:10:30.720 --> 00:10:31.920]  不是在別人家裡
[00:10:31.920 --> 00:10:36.160]  就是Clubhouse或者一些據點組
[00:10:36.160 --> 00:10:38.440]  當我們這幾年有發展的時候
[00:10:38.440 --> 00:10:39.840]  前兩、三年
[00:10:39.840 --> 00:10:42.440]  我們就開始在想一件事
[00:10:42.440 --> 00:10:44.920]  我們要做些什麼呢
[00:10:44.920 --> 00:10:47.600]  於是我們想起我們創會牧師
[00:10:47.600 --> 00:10:48.960]  蕭凱里牧師
[00:10:48.960 --> 00:10:51.960]  究竟在創會的時候做了些什麼
[00:10:51.960 --> 00:10:54.440]  於是我們就去不同的地方
[00:10:54.440 --> 00:10:57.680]  其實大陸、香港、泰北
[00:10:57.680 --> 00:10:58.960]  都建立了不同的教會
[00:10:58.960 --> 00:11:00.720]  於是我們就去到泰北
[00:11:00.720 --> 00:11:01.960]  重回泰北
[00:11:01.960 --> 00:11:05.400]  去看看他究竟做了些什麼
[00:11:05.400 --> 00:11:09.720]  當年他只是帶了一個信主在泰北
[00:11:09.720 --> 00:11:11.720]  於是我們去到泰北的時候
[00:11:11.720 --> 00:11:13.400]  我們看看他究竟做了些什麼
[00:11:13.400 --> 00:11:16.160]  我們以為我們去祝福他們
[00:11:16.160 --> 00:11:18.800]  殊不知他們祝福我們
[00:11:18.800 --> 00:11:22.640]  讓我們能夠重拾我們昔日的意象
[00:11:22.640 --> 00:11:24.880]  我們看看寶來這段經文
[00:11:24.880 --> 00:11:28.680]  其實他為什麼要回到以前的地方呢
[00:11:28.680 --> 00:11:30.880]  就是其實時間過得久了
[00:11:30.880 --> 00:11:32.480]  他在大馬色路上信主
[00:11:32.480 --> 00:11:33.840]  一路沿著耶路撒冷
[00:11:33.840 --> 00:11:35.120]  接著落阿提河
[00:11:35.120 --> 00:11:37.880]  可能他都忘記了神呼召他
[00:11:37.880 --> 00:11:39.680]  是為了些什麼
[00:11:39.680 --> 00:11:42.480]  他要再重新回到原本的地方
[00:11:42.480 --> 00:11:44.160]  重新上路
[00:11:44.160 --> 00:11:47.960]  重拾主給他昔日的意象
[00:11:47.960 --> 00:11:49.000]  的而且確的
[00:11:49.000 --> 00:11:50.800]  當我們去到泰北的時候
[00:11:50.800 --> 00:11:53.520]  我們見到不是只有一個人
[00:11:53.520 --> 00:11:55.920]  當年我們的肖凱里牧師
[00:11:55.920 --> 00:11:58.840]  帶了他30年前帶他信主的那個人
[00:11:58.840 --> 00:12:00.520]  已經成為牧師了
[00:12:00.520 --> 00:12:02.200]  他能夠令到泰北
[00:12:02.200 --> 00:12:05.160]  那個地區已經有幾百間教會了
[00:12:05.160 --> 00:12:07.680]  亦都能夠帶領泰北的
[00:12:07.680 --> 00:12:09.200]  Karen這個族群
[00:12:09.200 --> 00:12:10.480]  有10%人口
[00:12:10.480 --> 00:12:12.840]  其實10%人口是很大的
[00:12:12.840 --> 00:12:15.480]  就已經相信了耶穌
[00:12:15.480 --> 00:12:20.680]  還訓練出很多很多的傳道人
[00:12:20.680 --> 00:12:21.720]  所以當我們回到去的時候
[00:12:21.720 --> 00:12:23.600]  我們體會到我們的牧者
[00:12:23.600 --> 00:12:25.400]  原來有一個傳呼音的心智
[00:12:25.400 --> 00:12:27.760]  他要一代一代地傳承下去
[00:12:27.760 --> 00:12:30.160]  以致我們能夠重拾這個意象
[00:12:30.160 --> 00:12:31.440]  我們再次起來
[00:12:31.440 --> 00:12:33.960]  本來很多弟兄姊妹心已經淡了
[00:12:33.960 --> 00:12:35.280]  就重拾這個意象
[00:12:35.280 --> 00:12:36.400]  再次起來
[00:12:36.400 --> 00:12:40.400]  努力地去做呼音工作
[00:12:40.400 --> 00:12:42.080]  今天我們面對香港的環境
[00:12:42.080 --> 00:12:43.400]  都是很不完美
[00:12:43.400 --> 00:12:46.120]  在教會的環境都是很不完美
[00:12:46.120 --> 00:12:48.360]  你願不願意在這些不完美的底下
[00:12:48.360 --> 00:12:49.320]  仍然起步
[00:12:49.320 --> 00:12:51.200]  仍然繼續侍奉呢?
[00:12:51.200 --> 00:12:54.280]  這個是我們需要思考的地方
[00:12:54.280 --> 00:12:56.800]  不過當你願意服侍的時候
[00:12:56.800 --> 00:12:58.600]  都不是一團和氣的
[00:12:58.600 --> 00:13:01.000]  還有很多問題要處理的
[00:13:01.000 --> 00:13:04.000]  在經文裡面提到十五章的時候
[00:13:04.000 --> 00:13:05.920]  他們有個耶路撒冷會議
[00:13:05.920 --> 00:13:08.360]  好像所有的事情都已經解決了
[00:13:08.360 --> 00:13:10.640]  人與人之間好像很和諧了
[00:13:10.640 --> 00:13:13.680]  彼得和保羅好像收好了
[00:13:13.680 --> 00:13:14.920]  不過在三十七節
[00:13:14.920 --> 00:13:16.760]  再次點出一件事
[00:13:16.760 --> 00:13:17.760]  他說
[00:13:17.760 --> 00:13:22.200]  巴拿巴有意帶稱呼馬可的約翰同去
[00:13:22.200 --> 00:13:23.880]  但保羅因為馬可從前在
[00:13:23.880 --> 00:13:25.200]  龐菲利亞離開他們
[00:13:25.200 --> 00:13:27.120]  不和他們同去作供
[00:13:27.120 --> 00:13:28.640]  就以為不可帶他去
[00:13:28.640 --> 00:13:31.120]  於是兩人就爭論了
[00:13:31.120 --> 00:13:33.600]  甚至彼此分開
[00:13:33.600 --> 00:13:37.800]  原來我們雖然經常在教會面對面
[00:13:37.800 --> 00:13:38.680]  好像沒什麼
[00:13:38.680 --> 00:13:40.120]  其實心裡總是有些事情
[00:13:40.120 --> 00:13:42.520]  尤其是喊完交之後總是有些事情
[00:13:42.520 --> 00:13:44.000]  當有事起來一齊要合作
[00:13:44.000 --> 00:13:44.960]  一齊要侍奉的時候
[00:13:44.960 --> 00:13:47.840]  就會開始有事了
[00:13:47.840 --> 00:13:50.480]  很多時候都是
[00:13:50.480 --> 00:13:52.720]  巴拿巴、保羅、彼得
[00:13:52.720 --> 00:13:54.320]  這些在《士徒行傳》十五章
[00:13:54.320 --> 00:13:55.880]  耶路撒冷的會議
[00:13:55.880 --> 00:13:57.560]  有喊過交的
[00:13:57.560 --> 00:13:59.560]  喊完交以為好了
[00:13:59.560 --> 00:14:00.840]  沒事了
[00:14:00.840 --> 00:14:02.400]  誰知一說到宣教
[00:14:02.400 --> 00:14:03.040]  又來了
[00:14:03.040 --> 00:14:04.680]  大家又爭論了
[00:14:04.680 --> 00:14:06.440]  是不是很熟悉這個場景
[00:14:06.440 --> 00:14:07.720]  你想想你侍奉的場景
[00:14:07.720 --> 00:14:09.160]  整天都是這樣的
[00:14:09.160 --> 00:14:10.200]  喊完交以為沒事了
[00:14:10.200 --> 00:14:11.920]  然後轉頭又喊交了
[00:14:11.920 --> 00:14:13.920]  然後你又不想侍奉了
[00:14:13.920 --> 00:14:16.440]  都會有這樣的情況
[00:14:16.440 --> 00:14:18.240]  為什麼喊交呢
[00:14:18.240 --> 00:14:19.240]  經文提出了一件事
[00:14:19.240 --> 00:14:21.160]  就是因為馬可這個人
[00:14:21.160 --> 00:14:22.400]  馬可這個人做了什麼
[00:14:22.400 --> 00:14:25.800]  就是從前在龐菲利亞離開他們
[00:14:25.800 --> 00:14:28.000]  經文是很文雅的
[00:14:28.000 --> 00:14:29.400]  不過看不出為什麼
[00:14:29.400 --> 00:14:30.680]  馬可做了些什麼
[00:14:30.680 --> 00:14:32.560]  不過簡單來說
[00:14:32.560 --> 00:14:34.160]  有些經文是註明
[00:14:34.160 --> 00:14:35.680]  他是開小差
[00:14:35.680 --> 00:14:37.800]  就是應該去就沒去
[00:14:37.800 --> 00:14:39.560]  可能大家都不會明白
[00:14:39.560 --> 00:14:40.880]  如果大家在工作的時候
[00:14:40.880 --> 00:14:43.800]  用香港比較俗的說話
[00:14:43.800 --> 00:14:46.360]  開小差的意思就是防飛機
[00:14:46.360 --> 00:14:48.480]  就是馬可在工作的時候防飛機
[00:14:48.480 --> 00:14:49.600]  明白一點吧
[00:14:49.600 --> 00:14:51.920]  這裡應該有些學生
[00:14:51.920 --> 00:14:53.720]  這些學生你就會知道
[00:14:53.720 --> 00:14:55.200]  馬可在讀書的時候
[00:14:55.200 --> 00:14:56.600]  就做了freerider
[00:14:56.600 --> 00:14:57.960]  你知道是什麼了
[00:14:57.960 --> 00:14:59.280]  那你會熟悉一點
[00:14:59.280 --> 00:15:00.960]  一個可能是放飛機
[00:15:00.960 --> 00:15:01.920]  或者是開樓攤
[00:15:01.920 --> 00:15:04.280]  或者是freerider的人
[00:15:04.280 --> 00:15:06.560]  你想想保羅會不會原諒他
[00:15:06.560 --> 00:15:08.520]  可以和他在一起呢
[00:15:08.520 --> 00:15:10.200]  但奇就奇在
