
[00:00:00.000 --> 00:00:04.000]  仁兄姐妹平安,我們一齊祈禱
[00:01:50.000 --> 00:01:53.000]  第一段是主要的指導性原則
[00:01:53.000 --> 00:01:57.000]  第二段是新約的經文
[00:01:57.000 --> 00:01:59.000]  是保羅講的
[00:01:59.000 --> 00:02:01.000]  如何在工作場所
[00:02:01.000 --> 00:02:10.000]  和上司和下屬相處
[00:02:10.000 --> 00:02:14.000]  然後我會講兩個例子
[00:02:14.000 --> 00:02:16.000]  和實際上的應用
[00:02:16.000 --> 00:02:19.000]  和可能會遇到的問題
[00:02:19.000 --> 00:02:23.000]  第一段經文是來自利美記十九章
[00:02:23.000 --> 00:02:28.000]  利美記大概不是很多人喜歡讀的一本書
[00:02:28.000 --> 00:02:32.000]  因為裏面有很多關於憲制的條例
[00:02:32.000 --> 00:02:35.000]  但是第十九章有一句話
[00:02:35.000 --> 00:02:37.000]  很多基督徒都知道
[00:02:37.000 --> 00:02:40.000]  就是第十八節愛倫如己
[00:02:40.000 --> 00:02:44.000]  因為這句話是主耶穌引用過
[00:02:44.000 --> 00:02:51.000]  並且愛倫如己是第二條最大的誡命
[00:02:51.000 --> 00:02:55.000]  我想先講講在舊約的和合本聖經
[00:02:55.000 --> 00:02:58.000]  是叫做愛人如己
[00:02:58.000 --> 00:03:02.000]  但是這個翻譯並不是很準確的翻譯
[00:03:02.000 --> 00:03:07.000]  因為在希伯來文所用的那個字
[00:03:07.000 --> 00:03:13.000]  不是一般常用的人的字
[00:03:13.000 --> 00:03:18.000]  希伯來文其實有幾個字都可以翻譯為人
[00:03:18.000 --> 00:03:21.000]  例如亞當
[00:03:21.000 --> 00:03:24.000]  亞當其實的意思是人或人類
[00:03:24.000 --> 00:03:27.000]  但是原文所用的那個字
[00:03:27.000 --> 00:03:30.000]  最常用最一般性的翻譯
[00:03:30.000 --> 00:03:34.000]  是翻譯為同伴或者朋友
[00:03:34.000 --> 00:03:39.000]  所以在和合本的修正版其實都已經改了
[00:03:39.000 --> 00:03:42.000]  變成是愛倫如己
[00:03:42.000 --> 00:03:47.000]  實際上無論是愛人如己或者愛倫如己
[00:03:47.000 --> 00:03:50.000]  都是幾乎不可能做得到的
[00:03:50.000 --> 00:03:52.000]  除了耶穌之外
[00:03:52.000 --> 00:03:55.000]  大家可以呼心自問
[00:03:55.000 --> 00:03:58.000]  是否可以愛一位朋友或者親戚
[00:03:58.000 --> 00:04:02.000]  如同愛自己呢
[00:04:02.000 --> 00:04:05.000]  假如有一位鄰居來找你
[00:04:05.000 --> 00:04:07.000]  告訴你
[00:04:07.000 --> 00:04:11.000]  我剛剛失業了又沒有錢交租
[00:04:11.000 --> 00:04:14.000]  可不可以暫時住在你家
[00:04:14.000 --> 00:04:17.000]  反正你家屋子這麼大
[00:04:17.000 --> 00:04:21.000]  照顧我直到我找到工作為止
[00:04:21.000 --> 00:04:24.000]  我到時會給你租金
[00:04:24.000 --> 00:04:28.000]  伙食費也會給你
[00:04:28.000 --> 00:04:32.000]  有誰願意這樣做呢
[00:04:32.000 --> 00:04:37.000]  最近我看了另一個版本的聖經翻譯
[00:04:37.000 --> 00:04:39.000]  這句話的意思
[00:04:39.000 --> 00:04:43.000]  並不是要我們愛倫如己
[00:04:43.000 --> 00:04:46.000]  只是很多聖經的翻譯者
[00:04:46.000 --> 00:04:51.000]  沒有注意到希伯來文有一個前置詞
[00:04:51.000 --> 00:04:55.000]  很不尋常地出現在第十八節
[00:04:55.000 --> 00:04:58.000]  讓我稍為解釋一下
[00:04:58.000 --> 00:05:02.000]  這跟文法有關可能會有點悶
[00:05:02.000 --> 00:05:05.000]  愛是一個動詞
[00:05:05.000 --> 00:05:09.000]  動詞一般都有對象
[00:05:09.000 --> 00:05:12.000]  在希伯來文的文化當中
[00:05:12.000 --> 00:05:17.000]  通常會有一個特別的前置詞
[00:05:17.000 --> 00:05:24.000]  讓讀者清楚知道動詞的直接對象
[00:05:24.000 --> 00:05:29.000]  英文稱為Direct Object Marker
[00:05:29.000 --> 00:05:36.000]  後面這個字就是動詞的受者
[00:05:36.000 --> 00:05:42.000]  這個前置詞在一般中文或英文聖經中
[00:05:42.000 --> 00:05:44.000]  都不會翻譯出來
[00:05:44.000 --> 00:05:46.000]  因為不需要翻譯
[00:05:46.000 --> 00:05:49.000]  是由於我們的文化不同
[00:05:49.000 --> 00:05:53.000]  我們不需要用一個特定前置詞
[00:05:53.000 --> 00:05:56.000]  去指出動詞的對象
[00:05:56.000 --> 00:05:59.000]  我舉個例子
[00:05:59.000 --> 00:06:01.000]  中文一句簡單的說法
[00:06:01.000 --> 00:06:03.000]  三個字我愛你
[00:06:03.000 --> 00:06:05.000]  這個很清楚
[00:06:05.000 --> 00:06:07.000]  我是主詞
[00:06:07.000 --> 00:06:09.000]  你就是受詞
[00:06:09.000 --> 00:06:11.000]  是不會搞錯的
[00:06:11.000 --> 00:06:15.000]  但我不知道中間有沒有人懂日文
[00:06:15.000 --> 00:06:17.000]  日文說我愛你
[00:06:17.000 --> 00:06:19.000]  就是動詞先行
[00:06:19.000 --> 00:06:22.000]  變成愛我你
[00:06:22.000 --> 00:06:26.000]  希伯來文其實有點像日文
[00:06:26.000 --> 00:06:31.000]  一般句子的結構都是動詞先行
[00:06:31.000 --> 00:06:33.000]  但是主詞和受詞
[00:06:33.000 --> 00:06:37.000]  可以放在一個句子的不同位置
[00:06:37.000 --> 00:06:41.000]  因此需要用一個前置詞
[00:06:41.000 --> 00:06:48.000]  去點明哪一個是動詞的直接對象
[00:06:48.000 --> 00:06:53.000]  在利美記十九章十八節的希伯來文裡
[00:06:53.000 --> 00:06:57.000]  在愛之後和論之前
[00:06:57.000 --> 00:07:00.000]  沒有慣用的前置詞
[00:07:00.000 --> 00:07:04.000]  而用了另一個前置詞
[00:07:04.000 --> 00:07:08.000]  這個轉變有專家研究
[00:07:08.000 --> 00:07:10.000]  因為在舊約聖經
[00:07:10.000 --> 00:07:13.000]  用這個特別的前置詞
[00:07:13.000 --> 00:07:15.000]  出現了幾次
[00:07:15.000 --> 00:07:19.000]  有專家研究指出
[00:07:19.000 --> 00:07:23.000]  這個前置詞其實是影響了那句話的意思
[00:07:23.000 --> 00:07:25.000]  正確的翻譯應該是
[00:07:25.000 --> 00:07:27.000]  你要哀論人
[00:07:27.000 --> 00:07:29.000]  你想他怎樣待你
[00:07:29.000 --> 00:07:33.000]  你就應該怎樣待他
[00:07:33.000 --> 00:07:36.000]  這個也是主耶穌的教導
[00:07:36.000 --> 00:07:38.000]  很多人叫這個做金律
[00:07:38.000 --> 00:07:40.000]  Golden Rule
[00:07:40.000 --> 00:07:45.000]  我們從這個解釋就了解到
[00:07:45.000 --> 00:07:48.000]  哀論如己並不是要將別人
[00:07:48.000 --> 00:07:51.000]  看成是自己這樣去愛
[00:07:51.000 --> 00:07:56.000]  我們現在了解了哀論如己的原則
[00:07:56.000 --> 00:07:58.000]  讓我們來看
[00:07:58.000 --> 00:08:01.000]  保羅在《以忽所書》的教導
[00:08:01.000 --> 00:08:04.000]  保羅書信的特色
[00:08:04.000 --> 00:08:07.000]  一般都是前半部講教義
[00:08:07.000 --> 00:08:13.000]  真理後半部講生活中的實際應用
[00:08:13.000 --> 00:08:15.000]  《以忽所書》也沒有例外
[00:08:15.000 --> 00:08:17.000]  在第六章的經文
[00:08:17.000 --> 00:08:21.000]  是要應用在實際的生活中
[00:08:21.000 --> 00:08:23.000]  六章五節一開始
[00:08:23.000 --> 00:08:26.000]  就是針對「作僕人的」
[00:08:26.000 --> 00:08:30.000]  原文那一字其實是奴隸
[00:08:30.000 --> 00:08:34.000]  在保羅的時代是有奴隸制度的
[00:08:34.000 --> 00:08:39.000]  租奴隸是沒有個人身份的
[00:08:39.000 --> 00:08:43.000]  奴隸是屬於主人的財物
[00:08:43.000 --> 00:08:47.000]  因為是主人用錢買回來的
[00:08:47.000 --> 00:08:51.000]  所以他們對人生其實沒有什麼盼望
[00:08:51.000 --> 00:08:55.000]  因此當很多奴隸聽到福音
[00:08:55.000 --> 00:08:58.000]  帶給他們有永生的盼望
[00:08:58.000 --> 00:09:01.000]  他們是很容易接受福音
[00:09:01.000 --> 00:09:06.000]  早期教會就有很多這個階層的人
[00:09:06.000 --> 00:09:09.000]  以至保羅要教導他們
[00:09:09.000 --> 00:09:13.000]  怎樣在他們的職場中實踐信仰
[00:09:13.000 --> 00:09:17.000]  信仰不只是帶給我們死後的盼望
[00:09:17.000 --> 00:09:19.000]  更加重要的是
[00:09:19.000 --> 00:09:24.000]  教導我們現在應該怎樣生活
[00:09:24.000 --> 00:09:28.000]  保羅教導做奴隸應該有好的態度
[00:09:28.000 --> 00:09:33.000]  包括要帶著懼怕戰經和誠實的心
[00:09:33.000 --> 00:09:36.000]  是不是所有主人都是很可怕的呢
[00:09:36.000 --> 00:09:38.000]  為什麼要懼怕呢
[00:09:38.000 --> 00:09:44.000]  我相信懼怕是懼怕做事或者說話
[00:09:44.000 --> 00:09:46.000]  會令到主人不高興
[00:09:46.000 --> 00:09:51.000]  一般正常的人其實都不會很容易罵人
[00:09:51.000 --> 00:09:55.000]  當一個奴隸帶著懼怕戰經的心情
[00:09:55.000 --> 00:09:58.000]  去替主人辦事的時候
[00:09:58.000 --> 00:10:01.000]  大概會辦得小心謹慎
[00:10:01.000 --> 00:10:04.000]  以至做事不會出錯
[00:10:04.000 --> 00:10:06.000]  誠實都是一種態度
[00:10:06.000 --> 00:10:10.000]  主耶穌曾經強調我們不要起誓
[00:10:10.000 --> 00:10:16.000]  一般人起誓大多數是想其他人相信他的說話
[00:10:16.000 --> 00:10:20.000]  要靠神明的監督力量
[00:10:20.000 --> 00:10:25.000]  藉著起誓令別人相信自己的說話
[00:10:25.000 --> 00:10:28.000]  主耶穌教導我們說
[00:10:28.000 --> 00:10:30.000]  你們說話是就說是
[00:10:30.000 --> 00:10:31.000]  不是就說不是
[00:10:31.000 --> 00:10:35.000]  若再多說便是出於留學者
[00:10:35.000 --> 00:10:40.000]  如果我們平日是習慣性說誠實的話
[00:10:40.000 --> 00:10:44.000]  其他人是很容易相信我們的
[00:10:44.000 --> 00:10:52.000]  最後一點,保羅提醒僕人要聽從你們肉身的主人
[00:10:52.000 --> 00:10:54.000]  這一點很正常
[00:10:54.000 --> 00:10:57.000]  僕人應當聽從主人的吩咐
[00:10:57.000 --> 00:10:59.000]  盡心盡力去替主人辦事
[00:10:59.000 --> 00:11:03.000]  這在任何時代都適用
[00:11:03.000 --> 00:11:05.000]  如果我們是打工一族
[00:11:05.000 --> 00:11:09.000]  更應該要聽從甚至是順服老闆的要求
[00:11:09.000 --> 00:11:12.000]  除非那個要求是違法的
[00:11:12.000 --> 00:11:15.000]  我們不能做虧心事
[00:11:15.000 --> 00:11:17.000]  做違法的事件
[00:11:17.000 --> 00:11:23.000]  保羅在第六節的經文教導人
[00:11:23.000 --> 00:11:25.000]  要在工作上盡忠職守
[00:11:25.000 --> 00:11:28.000]  要將我們所處的環境
[00:11:28.000 --> 00:11:32.000]  看成是出於上帝的旨意
[00:11:32.000 --> 00:11:34.000]  以致在我們工作的時候
[00:11:34.000 --> 00:11:37.000]  我們是在服侍主
[00:11:37.000 --> 00:11:39.000]  不是服侍人
[00:11:39.000 --> 00:11:44.000]  不要只看主人,主人之上還有上帝
[00:11:44.000 --> 00:11:46.000]  我們是在服侍上帝
[00:11:46.000 --> 00:11:49.000]  第八節保羅告訴我們
[00:11:49.000 --> 00:11:52.000]  如果按照他的教導去做
[00:11:52.000 --> 00:11:58.000]  就必按所做的從主得到賞賜
[00:11:58.000 --> 00:12:00.000]  不是從主人得到賞賜
[00:12:00.000 --> 00:12:02.000]  我們服侍的是上帝
[00:12:02.000 --> 00:12:04.000]  上帝會賞賜我們
[00:12:04.000 --> 00:12:09.000]  現在讓我們看一個聖經的人物做個例子
[00:12:09.000 --> 00:12:12.000]  就是蒼西記裡面的約瑟
[00:12:12.000 --> 00:12:16.000]  我相信很多人都會熟悉約瑟的事蹟
[00:12:16.000 --> 00:12:21.000]  我對約瑟也有非常深刻的印象
[00:12:21.000 --> 00:12:23.000]  我給他的評語就是
[00:12:23.000 --> 00:12:27.000]  他是一位時常都活在上帝面前的人
[00:12:27.000 --> 00:12:30.000]  大概我們都知道
[00:12:30.000 --> 00:12:35.000]  他在大約17歲的時候就被哥哥出賣了
[00:12:35.000 --> 00:12:38.000]  去了埃及成為一位奴隸
[00:12:38.000 --> 00:12:43.000]  買了他的主人是埃及王的護衛長
[00:12:43.000 --> 00:12:47.000]  是一位位高權重的人
[00:12:47.000 --> 00:12:51.000]  約瑟真的按照保羅的教導
[00:12:51.000 --> 00:12:53.000]  盡心為主人辦事
[00:12:53.000 --> 00:12:58.000]  以致主人的財富不斷增加
[00:12:58.000 --> 00:13:01.000]  主人更加留意到
[00:13:01.000 --> 00:13:05.000]  被約瑟所辦的事如有神助
[00:13:05.000 --> 00:13:07.000]  一定順利的
[00:13:07.000 --> 00:13:09.000]  其他人搞不定的事
[00:13:09.000 --> 00:13:11.000]  約瑟都搞得定的
[00:13:11.000 --> 00:13:14.000]  所以他就留意到約瑟
[00:13:14.000 --> 00:13:16.000]  神就祝福他
[00:13:16.000 --> 00:13:19.000]  因此他最後把約瑟升為總管
[00:13:19.000 --> 00:13:22.000]  把所有的事務都交給他辦理
[00:13:22.000 --> 00:13:24.000]  除了自己飲食
[00:13:24.000 --> 00:13:28.000]  不能相信會被人毒死
[00:13:28.000 --> 00:13:31.000]  所以他也學了法老王
[00:13:31.000 --> 00:13:34.000]  法老王有酒症、試酒
[00:13:34.000 --> 00:13:38.000]  有其他做餅師
[00:13:38.000 --> 00:13:42.000]  他們一定是防止有毒的
[00:13:42.000 --> 00:13:47.000]  後來因為約瑟會長大
[00:13:47.000 --> 00:13:51.000]  20歲年輕進尾
[00:13:51.000 --> 00:13:54.000]  竟然引來老闆娘的注意
[00:13:54.000 --> 00:13:57.000]  主動去勾引他
[00:13:57.000 --> 00:14:02.000]  有一次約瑟要回到主人的房子辦事
[00:14:02.000 --> 00:14:05.000]  房子裡沒有其他人
[00:14:05.000 --> 00:14:10.000]  老闆娘不但用眼神去勾引
[00:14:10.000 --> 00:14:12.000]  這次更加拉著約瑟
[00:14:12.000 --> 00:14:14.000]  逼他上床
[00:14:14.000 --> 00:14:18.000]  結果約瑟怎樣跟老闆娘說
[00:14:18.000 --> 00:14:21.000]  約瑟訓斥那位老闆娘
[00:14:21.000 --> 00:14:23.000]  在《創世紀》三十九章九節說
[00:14:23.000 --> 00:14:27.000]  在這家裡沒有人比我更大
[00:14:27.000 --> 00:14:29.000]  除你以外
[00:14:29.000 --> 00:14:31.000]  他(老闆娘)
[00:14:31.000 --> 00:14:34.000]  也沒有留下一樣不交給我的
[00:14:34.000 --> 00:14:38.000]  因為你是他的妻子
[00:14:38.000 --> 00:14:41.000]  我怎能行這麼大的惡
[00:14:41.000 --> 00:14:44.000]  得罪上帝呢
[00:14:44.000 --> 00:14:47.000]  我們留意約瑟最後一句話
[00:14:47.000 --> 00:14:49.000]  是怕得罪上帝
[00:14:49.000 --> 00:14:53.000]  他不是說怕得罪主人
[00:14:53.000 --> 00:14:55.000]  主人當然不能得罪
[00:14:55.000 --> 00:14:56.000]  開玩笑的
[00:14:56.000 --> 00:15:00.000]  他是法老王的護衛長
[00:15:00.000 --> 00:15:03.000]  但是在約瑟工作的時候
[00:15:03.000 --> 00:15:05.000]  他記得的是上帝
[00:15:05.000 --> 00:15:06.000]  不是怕得罪主人
[00:15:06.000 --> 00:15:09.000]  而是怕得罪上帝
[00:15:09.000 --> 00:15:11.000]  很多男人在性行為上犯罪
[00:15:11.000 --> 00:15:15.000]  都是由於忘記了上帝在我們周圍
[00:15:15.000 --> 00:15:17.000]  我記得聽過一位
[00:15:17.000 --> 00:15:19.000]  香港很知名的輔導員
[00:15:19.000 --> 00:15:20.000]  說過一個例子
[00:15:20.000 --> 00:15:21.000]  是他親自遇到的
[00:15:21.000 --> 00:15:23.000]  有一位女會友
[00:15:23.000 --> 00:15:26.000]  半夜打電話去找牧師
[00:15:26.000 --> 00:15:28.000]  情緒非常不穩定
[00:15:28.000 --> 00:15:30.000]  所以牧師就找這位輔導員
[00:15:30.000 --> 00:15:32.000]  一起去見那位女會友
[00:15:32.000 --> 00:15:34.000]  發生什麼事呢
[00:15:34.000 --> 00:15:37.000]  原來那位會友半夜醒了
[00:15:37.000 --> 00:15:40.000]  發現為何不見到丈夫
[00:15:40.000 --> 00:15:43.000]  他起床去找找
[00:15:43.000 --> 00:15:45.000]  結果發現丈夫在哪裡
[00:15:45.000 --> 00:15:48.000]  在飛鴻的房間裡
[00:15:48.000 --> 00:15:51.000]  一位基督徒的丈夫
[00:15:51.000 --> 00:15:53.000]  真的忘記了上帝
[00:15:53.000 --> 00:15:56.000]  竟然在自己家裡犯罪
[00:15:56.000 --> 00:15:59.000]  但是約瑟的正義行為
[00:15:59.000 --> 00:16:02.000]  並沒有對他帶來賞賜
[00:16:02.000 --> 00:16:06.000]  相反還給他帶來了牢獄之災
[00:16:06.000 --> 00:16:09.000]  他被老闆娘陷害武高
[00:16:09.000 --> 00:16:12.000]  說他企圖非禮強姦他
[00:16:12.000 --> 00:16:14.000]  所有老公都受不了
[00:16:14.000 --> 00:16:18.000]  結果被老闆送進了皇家監獄
[00:16:18.000 --> 00:16:20.000]  進了皇家監獄
[00:16:20.000 --> 00:16:22.000]  似乎是永不超生
[00:16:22.000 --> 00:16:24.000]  當時的法律制度不同
[00:16:24.000 --> 00:16:26.000]  我們現在沒說限期多久
[00:16:26.000 --> 00:16:27.000]  以後就要提堂
[00:16:27.000 --> 00:16:29.000]  沒有這回事
[00:16:29.000 --> 00:16:33.000]  進了監獄就等死
[00:16:33.000 --> 00:16:35.000]  但是約瑟並沒有由於
[00:16:35.000 --> 00:16:39.000]  他的不平遭遇而怨天尤人
[00:16:39.000 --> 00:16:42.000]  在監獄裡他就順從監獄長
[00:16:42.000 --> 00:16:44.000]  任由他指揮
[00:16:44.000 --> 00:16:48.000]  他也同時很忠心為他做事
[00:16:48.000 --> 00:16:51.000]  結果又得到監獄長的信賴
[00:16:51.000 --> 00:16:54.000]  把很多工作都交給他
[00:16:54.000 --> 00:16:57.000]  所以如果我們在職場上
[00:16:57.000 --> 00:17:00.000]  用保羅的教導去做工
[00:17:00.000 --> 00:17:03.000]  以服侍主、上主的心態
[00:17:03.000 --> 00:17:05.000]  替老闆做事
[00:17:05.000 --> 00:17:08.000]  我們遲早都會得到賞賜
[00:17:08.000 --> 00:17:11.000]  保羅只是用了一句說話提醒
[00:17:11.000 --> 00:17:14.000]  做老闆的人要善待下屬
[00:17:14.000 --> 00:17:17.000]  因為他們所信的同一為主
[00:17:17.000 --> 00:17:20.000]  在教會裡老闆階層不太多
[00:17:20.000 --> 00:17:24.000]  所以保羅也不用多說了
[00:17:24.000 --> 00:17:27.000]  在我們現在的環境中
[00:17:27.000 --> 00:17:31.000]  除了老闆和上司的關係
[00:17:31.000 --> 00:17:34.000]  其實還有很多其他關係要處理
[00:17:34.000 --> 00:17:38.000]  包括同事之間、顧客之間
[00:17:38.000 --> 00:17:40.000]  那我們要怎麼辦呢?
[00:17:40.000 --> 00:17:43.000]  我建議大家應用
[00:17:43.000 --> 00:17:46.000]  愛倫餘己的原則
[00:17:46.000 --> 00:17:48.000]  讓我講一個實例
[00:17:48.000 --> 00:17:50.000]  我有一位好朋友
[00:17:50.000 --> 00:17:52.000]  他的兒子也是做傳導的
[00:17:52.000 --> 00:17:54.000]  他開辦了一間教會
[00:17:54.000 --> 00:17:57.000]  不太遠,在帕拉馬達
[00:17:57.000 --> 00:18:01.000]  他的兒子娶了一個太太叫Helen
[00:18:01.000 --> 00:18:04.000]  我相信這位Helen
[00:18:04.000 --> 00:18:07.000]  一定在工作間職場上
[00:18:07.000 --> 00:18:10.000]  實踐愛倫餘己的教導
[00:18:10.000 --> 00:18:14.000]  幾年前他在社會福利處工作
[00:18:14.000 --> 00:18:16.000]  由於他對客人很好
[00:18:16.000 --> 00:18:20.000]  時常都能夠邀請到他的客人
[00:18:20.000 --> 00:18:23.000]  去到他們教會聚會
[00:18:23.000 --> 00:18:25.000]  後來他想做心理輔導員
[00:18:25.000 --> 00:18:27.000]  就讀了心理學
[00:18:27.000 --> 00:18:29.000]  現在正在做心理輔導員
[00:18:29.000 --> 00:18:31.000]  去年聖誕節
[00:18:31.000 --> 00:18:34.000]  即是上個月,幾個星期前
[00:18:34.000 --> 00:18:36.000]  他們教會舉辦了一次
[00:18:36.000 --> 00:18:39.000]  聖誕節的特別活動
[00:18:39.000 --> 00:18:41.000]  我的好朋友
[00:18:41.000 --> 00:18:44.000]  還特別把他們的宣傳單給我看
[00:18:44.000 --> 00:18:47.000]  讓我看看他們的中文翻譯部分
[00:18:47.000 --> 00:18:49.000]  有沒有錯
[00:18:49.000 --> 00:18:53.000]  因為他的兒子在澳洲長大的
[00:18:53.000 --> 00:18:56.000]  他寫了一些英文出來
[00:18:56.000 --> 00:18:59.000]  然後交給別人翻譯成中文
[00:18:59.000 --> 00:19:03.000]  後來我的朋友告訴我
[00:19:03.000 --> 00:19:05.000]  Helen很開心
[00:19:05.000 --> 00:19:08.000]  因為有一位受過她的輔導的人
[00:19:08.000 --> 00:19:10.000]  住在藍山
[00:19:10.000 --> 00:19:12.000]  藍山出來很遠
[00:19:12.000 --> 00:19:14.000]  駕車都差不多一個多小時
[00:19:14.000 --> 00:19:17.000]  坐火車都差不多兩小時
[00:19:17.000 --> 00:19:19.000]  一來一回
[00:19:19.000 --> 00:19:21.000]  時間都很厲害
[00:19:21.000 --> 00:19:23.000]  但她住在藍山
[00:19:23.000 --> 00:19:26.000]  回來參加那次聚會
[00:19:26.000 --> 00:19:29.000]  我相信由於Helen
[00:19:29.000 --> 00:19:33.000]  在職場上實踐愛倫餘紀
[00:19:33.000 --> 00:19:38.000]  所以能夠邀請她的病人
[00:19:38.000 --> 00:19:41.000]  顧客來參加聚會
[00:19:41.000 --> 00:19:43.000]  當我們在職場上
[00:19:43.000 --> 00:19:45.000]  實踐愛倫餘紀的教導的時候
[00:19:45.000 --> 00:19:50.000]  往往會使其他人感受得到
[00:19:50.000 --> 00:19:52.000]  我記得去年十月
[00:19:52.000 --> 00:19:54.000]  在醫院做完手術之後
[00:19:54.000 --> 00:19:57.000]  要送去加護病房
[00:19:57.000 --> 00:19:59.000]  住了五天
[00:19:59.000 --> 00:20:02.000]  那裡大部分的護士
[00:20:02.000 --> 00:20:05.000]  都很有愛心對待我
[00:20:05.000 --> 00:20:09.000]  有一位護士還替我剃鬍鬚
[00:20:09.000 --> 00:20:13.000]  原來可以讓我坐在床上
[00:20:13.000 --> 00:20:15.000]  我當時下不了地
[00:20:15.000 --> 00:20:16.000]  替我洗頭
[00:20:16.000 --> 00:20:19.000]  洗頭不用下床
[00:20:19.000 --> 00:20:22.000]  他們這麼好的護理
[00:20:22.000 --> 00:20:24.000]  給我相當好的印象
[00:20:24.000 --> 00:20:26.000]  難怪在手術之前
[00:20:26.000 --> 00:20:28.000]  我問過我那位主治醫生
[00:20:28.000 --> 00:20:32.000]  在哪間醫院替我做手術
[00:20:32.000 --> 00:20:34.000]  我問這個問題
[00:20:34.000 --> 00:20:37.000]  由於那位醫生大部分時間
[00:20:37.000 --> 00:20:39.000]  在利物浦的公立醫院
[00:20:39.000 --> 00:20:41.000]  替人做手術
[00:20:41.000 --> 00:20:44.000]  他是那裡的team leader
[00:20:44.000 --> 00:20:47.000]  領隊
[00:20:47.000 --> 00:20:49.000]  他當時跟我說
[00:20:49.000 --> 00:20:50.000]  不要了
[00:20:50.000 --> 00:20:52.000]  我就在麥國理大學醫院
[00:20:52.000 --> 00:20:56.000]  因為這裡加護病房是好一點的
[00:20:56.000 --> 00:21:00.000]  我現在明白他說什麼了
[00:21:00.000 --> 00:21:06.000]  在職場上要實踐愛倫的道理
[00:21:06.000 --> 00:21:09.000]  容易嗎
[00:21:09.000 --> 00:21:12.000]  當然有時是會有困難的
[00:21:12.000 --> 00:21:14.000]  我們要怎樣面對呢
[00:21:14.000 --> 00:21:18.000]  這個問題就留待下星期再說
[00:21:18.000 --> 00:21:20.000]  求主幫助我們有智慧地
[00:21:20.000 --> 00:21:23.000]  在職場上實踐愛倫的道理
[00:21:23.000 --> 00:21:25.000]  我們一起祈禱
[00:21:25.000 --> 00:21:26.000]  親愛的天父
[00:21:26.000 --> 00:21:28.000]  感謝你揀選了我們
[00:21:28.000 --> 00:21:29.000]  成為你的兒女
[00:21:29.000 --> 00:21:32.000]  你賜給我們有工作的機會
[00:21:32.000 --> 00:21:35.000]  使我們可以運用你給我們的才幹
[00:21:35.000 --> 00:21:37.000]  求你幫助我們在職場中
[00:21:37.000 --> 00:21:39.000]  實踐你的教導
[00:21:39.000 --> 00:21:43.000]  榮耀主也能幫助其他人認識你
[00:21:43.000 --> 00:21:46.200]  奉耶穌基督的名祈禱
[00:21:46.200 --> 00:21:47.200]  阿彌陀佛
