
[00:00:00.000 --> 00:00:02.200]  出埃及記終於要結束了
[00:04:39.400 --> 00:04:42.400]  聖靈充滿 就起來
[00:04:42.400 --> 00:04:44.600]  就開始 聖靈降臨
[00:04:44.600 --> 00:04:48.400]  就開始大大的為主來做功
[00:04:48.400 --> 00:04:50.200]  那個時候已經看不到
[00:04:50.200 --> 00:04:53.400]  他的雷子的風格 雷子的個性了
[00:04:53.400 --> 00:04:59.400]  因為那個時候彼得是門徒們的老大
[00:04:59.400 --> 00:05:01.800]  所以大家都跟著他
[00:05:01.800 --> 00:05:04.800]  所以他就默默在彼得的身邊
[00:05:04.800 --> 00:05:07.000]  而且他受逼迫
[00:05:07.000 --> 00:05:10.800]  他是憑著信心奉主耶穌基督的名
[00:05:10.800 --> 00:05:14.800]  為人家醫病趕鬼傳福音
[00:05:14.800 --> 00:05:19.400]  讓得救的人數天天地加給他
[00:05:19.400 --> 00:05:23.600]  後來他變成了滿有主形象的一個
[00:05:23.600 --> 00:05:25.600]  愛的使徒
[00:05:25.600 --> 00:05:28.400]  聖經上面說他是愛的使徒
[00:05:28.400 --> 00:05:30.600]  是耶穌最愛的人
[00:05:30.600 --> 00:05:32.000]  他每次在他自己
[00:05:32.000 --> 00:05:34.400]  他也是在約翰福音裡面他都說
[00:05:34.400 --> 00:05:36.600]  那主所愛的門徒
[00:05:36.600 --> 00:05:38.400]  他就是講他自己
[00:05:38.400 --> 00:05:41.400]  感謝神讚美神 讓我們低頭禱告
[00:05:41.400 --> 00:05:43.000]  阿爸父神
[00:05:43.000 --> 00:05:44.600]  我們謝謝你
[00:05:44.600 --> 00:05:47.400]  因為你是又真又活的神
[00:05:47.400 --> 00:05:50.000]  願你今天
[00:05:50.000 --> 00:05:52.800]  你的聖靈來高孩子的口
[00:05:52.800 --> 00:05:54.800]  弟兄姊妹的耳朵
[00:05:54.800 --> 00:05:57.400]  讓我們同德造就
[00:05:57.400 --> 00:06:00.800]  願神在我們中間掌權作王
[00:06:00.800 --> 00:06:04.400]  感謝禱告讚美是奉主耶穌基督的名
[00:06:04.400 --> 00:06:05.400]  Amen
[00:06:05.400 --> 00:06:08.800]  讓我很快地來講這個大綱
[00:06:08.800 --> 00:06:09.800]  約翰
[00:06:09.800 --> 00:06:10.800]  還是剛才那個
[00:06:10.800 --> 00:06:11.800]  約翰福音呢
[00:06:11.800 --> 00:06:14.200]  我剛才說是可信的
[00:06:14.200 --> 00:06:17.000]  等一下我要來解釋到底什麼叫信
[00:06:17.000 --> 00:06:19.200]  從約翰的眼睛來看
[00:06:19.200 --> 00:06:20.600]  什麼叫信
[00:06:20.600 --> 00:06:22.800]  那麼信還有同意志
[00:06:22.800 --> 00:06:23.800]  你知道嗎
[00:06:23.800 --> 00:06:26.600]  而且信心要成長
[00:06:26.600 --> 00:06:28.800]  這是約翰講的
[00:06:28.800 --> 00:06:30.400]  那麼
[00:06:30.400 --> 00:06:31.600]  約翰福音呢
[00:06:31.600 --> 00:06:34.600]  又是有盼望的福音
[00:06:34.600 --> 00:06:35.600]  等一下我來講
[00:06:35.600 --> 00:06:37.800]  耶穌行了七個神蹟
[00:06:37.800 --> 00:06:40.800]  而每一個神蹟都配合一個講論
[00:06:40.800 --> 00:06:43.600]  而每一個講論就是
[00:06:43.600 --> 00:06:46.800]  形成了一個完全的一個盼望
[00:06:46.800 --> 00:06:48.400]  等一下我要來講
[00:06:48.400 --> 00:06:50.000]  最後我要講
[00:06:50.000 --> 00:06:53.000]  約翰福音是滿了愛
[00:06:53.000 --> 00:06:54.800]  那麼神
[00:06:54.800 --> 00:06:55.800]  還有約翰
[00:06:55.800 --> 00:06:57.400]  他是愛的使徒
[00:06:57.400 --> 00:06:58.800]  他的表現
[00:06:58.800 --> 00:07:02.600]  還有神對我們的期待是什麼呢
[00:07:02.600 --> 00:07:04.600]  我們要渴慕親近神
[00:07:04.600 --> 00:07:07.000]  我們要合乎神所用
[00:07:07.000 --> 00:07:09.000]  我們在後的要在前
[00:07:09.000 --> 00:07:11.400]  我們要有屬靈的洞見
[00:07:11.400 --> 00:07:13.600]  我們要不與人計較
[00:07:13.600 --> 00:07:14.800]  這是
[00:07:14.800 --> 00:07:17.600]  就像耶穌滿了愛一樣
[00:07:17.600 --> 00:07:19.600]  在我們身上要活出來
[00:07:19.600 --> 00:07:22.600]  好可以把這個關掉了
[00:07:22.600 --> 00:07:24.800]  所以我們來看
[00:07:24.800 --> 00:07:28.000]  約翰福音是可信的福音
[00:07:28.000 --> 00:07:30.000]  因為先前我們念的是說
[00:07:30.000 --> 00:07:31.400]  約翰福音二十章三十一
[00:07:31.400 --> 00:07:33.400]  他說記這些事
[00:07:33.400 --> 00:07:35.800]  來好我們一起來念
[00:07:35.800 --> 00:07:37.800]  但記這些事
[00:07:37.800 --> 00:07:41.200]  要叫你們信耶穌是基督
[00:07:41.200 --> 00:07:43.200]  是神的兒子
[00:07:43.200 --> 00:07:45.600]  並且叫你們信了他
[00:07:45.600 --> 00:07:49.200]  就可以因他的名得生命
[00:07:49.200 --> 00:07:50.800]  好的
[00:07:50.800 --> 00:07:53.000]  這個好像很簡單的一句話
[00:07:53.000 --> 00:07:54.200]  是嗎
[00:07:54.200 --> 00:07:56.000]  我們信耶穌嗎
[00:07:56.000 --> 00:07:56.600]  信
[00:07:56.600 --> 00:07:59.000]  你們相信耶穌是基督嗎
[00:07:59.000 --> 00:07:59.600]  信
[00:07:59.600 --> 00:08:01.200]  你們相信信了耶穌
[00:08:01.200 --> 00:08:04.400]  就可以因他的名得生命嗎
[00:08:04.400 --> 00:08:06.800]  並且得得更豐盛嗎
[00:08:06.800 --> 00:08:10.000]  我們也相信耶穌是上帝的兒子嗎
[00:08:10.000 --> 00:08:11.200]  感謝神
[00:08:11.200 --> 00:08:13.600]  因為在當時
[00:08:13.600 --> 00:08:15.400]  這個有問題
[00:08:15.400 --> 00:08:18.600]  這個大家都不願意相信是有這樣子的
[00:08:18.600 --> 00:08:20.200]  只有少數
[00:08:20.200 --> 00:08:22.600]  那最早的十二個門徒
[00:08:22.600 --> 00:08:25.600]  後來變成初代教會大概
[00:08:25.600 --> 00:08:27.600]  彼得一直講到三千人信主
[00:08:27.600 --> 00:08:29.200]  再一直講到五千人信主
[00:08:29.200 --> 00:08:30.800]  然後越來越多
[00:08:30.800 --> 00:08:33.800]  到了今天多少
[00:08:33.800 --> 00:08:37.800]  沒有幾十億也有十億
[00:08:37.800 --> 00:08:39.200]  感謝神
[00:08:39.200 --> 00:08:40.600]  是不是
[00:08:40.600 --> 00:08:44.200]  因為因他的名
[00:08:44.200 --> 00:08:47.000]  許多人得到生命
[00:08:47.000 --> 00:08:48.000]  好的
[00:08:48.000 --> 00:08:49.600]  所以
[00:08:49.600 --> 00:08:51.200]  約翰福音他講
[00:08:51.200 --> 00:08:52.400]  神的福音
[00:08:52.400 --> 00:08:54.200]  基督的福音
[00:08:54.200 --> 00:08:56.400]  是可信的
[00:08:56.400 --> 00:08:59.600]  那信到底是什麼意思呢
[00:08:59.600 --> 00:09:02.600]  我們打下面一個出來
[00:09:02.600 --> 00:09:03.600]  好的
[00:09:03.600 --> 00:09:05.400]  因為當時
[00:09:05.400 --> 00:09:08.400]  有一個叫做諾斯底主義
[00:09:08.400 --> 00:09:11.600]  諾斯底主義他們強調
[00:09:11.600 --> 00:09:14.600]  信是一個知識
[00:09:14.600 --> 00:09:16.000]  換句話說
[00:09:16.000 --> 00:09:17.600]  信耶穌
[00:09:17.600 --> 00:09:20.800]  你就可以從書本上面
[00:09:20.800 --> 00:09:22.000]  你就可以理解
[00:09:22.000 --> 00:09:24.000]  你就可以得著
[00:09:24.000 --> 00:09:26.400]  他認為信就是一個知識
[00:09:26.400 --> 00:09:28.000]  你信就好了
[00:09:28.000 --> 00:09:30.200]  所以在約翰的眼中
[00:09:30.200 --> 00:09:31.600]  在約翰福音裡面
[00:09:31.600 --> 00:09:33.400]  他一直強調
[00:09:33.400 --> 00:09:35.800]  信是一個動詞
[00:09:35.800 --> 00:09:37.400]  不是一個名詞
[00:09:37.400 --> 00:09:39.000]  我們不能信耶穌
[00:09:39.000 --> 00:09:42.200]  只是信信就好
[00:09:42.200 --> 00:09:43.800]  還是要怎麼樣
[00:09:43.800 --> 00:09:45.200]  活出來
[00:09:45.200 --> 00:09:46.600]  是不是
[00:09:46.600 --> 00:09:47.800]  在那個時候
[00:09:47.800 --> 00:09:50.400]  他能夠講出這句話來
[00:09:50.400 --> 00:09:52.600]  是非常了不起的事情
[00:09:52.600 --> 00:09:54.800]  在今天也不容易
[00:09:54.800 --> 00:09:56.400]  因為你知道嗎
[00:09:56.400 --> 00:09:58.200]  信是一個動詞
[00:09:58.200 --> 00:09:59.600]  在約翰福音裡面
[00:09:59.600 --> 00:10:03.000]  他講了上百次
[00:10:03.000 --> 00:10:04.000]  英文的意思是說
[00:10:04.000 --> 00:10:05.600]  to believe
[00:10:05.600 --> 00:10:07.000]  去相信
[00:10:07.000 --> 00:10:08.400]  而不是說我信我信
[00:10:08.400 --> 00:10:10.600]  坐在家裡面就等著上天堂
[00:10:10.600 --> 00:10:11.800]  No
[00:10:11.800 --> 00:10:13.000]  信耶穌
[00:10:13.000 --> 00:10:16.400]  必須要把它當作是一個動詞來信
[00:10:16.400 --> 00:10:18.600]  而當時
[00:10:18.600 --> 00:10:20.600]  這個信有多少種信呢
[00:10:20.600 --> 00:10:22.600]  在約翰福音裡面
[00:10:22.600 --> 00:10:24.400]  他也特別有講
[00:10:24.400 --> 00:10:25.400]  第一種
[00:10:25.400 --> 00:10:26.600]  他是說
[00:10:26.600 --> 00:10:29.400]  信是帶介系詞的
[00:10:29.400 --> 00:10:31.200]  譬如說第二行
[00:10:31.200 --> 00:10:34.000]  他說約翰福音六章六十九節
[00:10:34.000 --> 00:10:36.400]  我們已經信了
[00:10:36.400 --> 00:10:39.800]  又知道你是神的聖者
[00:10:39.800 --> 00:10:41.000]  所以在聖經裡面
[00:10:41.000 --> 00:10:44.200]  常常中文聖經叫做信了
[00:10:44.200 --> 00:10:46.000]  它有一個介系詞
[00:10:46.000 --> 00:10:48.000]  不光是只是信
[00:10:48.000 --> 00:10:50.200]  他是說信了
[00:10:50.200 --> 00:10:52.400]  這就有差別
[00:10:52.400 --> 00:10:54.600]  譬如講說
[00:10:54.600 --> 00:10:56.600]  我們講說I love you
[00:10:56.600 --> 00:10:58.000]  我們常常喜歡叫我愛你
[00:10:58.000 --> 00:11:00.200]  你跟大家說我愛你
[00:11:00.200 --> 00:11:01.400]  但是I love you
[00:11:01.400 --> 00:11:03.600]  但是不一樣
[00:11:03.600 --> 00:11:06.200]  你跟你真正你的愛人
[00:11:06.200 --> 00:11:08.800]  你的配偶
[00:11:08.800 --> 00:11:12.400]  是I am in love with you
[00:11:12.400 --> 00:11:14.200]  有一個介系詞
[00:11:14.200 --> 00:11:16.600]  這是一個不同的一種用法
[00:11:16.600 --> 00:11:18.800]  同樣信也是一樣
[00:11:18.800 --> 00:11:21.200]  I have faith in
[00:11:21.200 --> 00:11:22.400]  我在基督裡面
[00:11:22.400 --> 00:11:24.400]  我信了他
[00:11:24.400 --> 00:11:26.800]  而不只是說我信我信我信
[00:11:26.800 --> 00:11:27.800]  是不是
[00:11:27.800 --> 00:11:29.200]  所以這第一個用法
[00:11:29.200 --> 00:11:30.200]  他就是說
[00:11:30.200 --> 00:11:34.200]  這是信是帶一個介系詞的
[00:11:34.200 --> 00:11:35.200]  是不是
[00:11:35.200 --> 00:11:37.600]  這表示說對耶穌主動的
[00:11:37.600 --> 00:11:40.600]  委身接受耶穌和他所說的
[00:11:40.600 --> 00:11:44.800]  並且把我們的生命奉獻給他
[00:11:44.800 --> 00:11:47.800]  另外他在裡面講的一個信
[00:11:47.800 --> 00:11:53.000]  是說信要帶一個間接的授格
[00:11:53.000 --> 00:11:55.800]  譬如說第三行約翰福音
[00:11:55.800 --> 00:11:57.200]  十章三十八節
[00:11:57.200 --> 00:11:58.800]  我們一起來念
[00:11:58.800 --> 00:12:00.800]  我若行了
[00:12:00.800 --> 00:12:03.000]  你們縱然不信我
[00:12:03.000 --> 00:12:05.800]  也當信這些事
[00:12:05.800 --> 00:12:09.800]  所以這些事是一個間接的授格
[00:12:09.800 --> 00:12:11.600]  不是說我信耶穌
[00:12:11.600 --> 00:12:13.200]  信耶穌是直接的授格
[00:12:13.200 --> 00:12:14.600]  你信的是耶穌
[00:12:14.600 --> 00:12:17.800]  但是他說你信這些事
[00:12:17.800 --> 00:12:19.600]  所以耶穌所行的
[00:12:19.600 --> 00:12:23.600]  耶穌的話還有耶穌所創造的這一切
[00:12:23.600 --> 00:12:26.200]  你信祂是創造天地之望
[00:12:26.200 --> 00:12:27.400]  這些事
[00:12:27.400 --> 00:12:32.200]  所以帶一個間接的授詞
[00:12:32.200 --> 00:12:33.600]  當然了
[00:12:33.600 --> 00:12:35.400]  他的焦點是說
[00:12:35.400 --> 00:12:37.800]  如果說你看不到耶穌
[00:12:37.800 --> 00:12:40.800]  但是你也要看到耶穌的這些事
[00:12:40.800 --> 00:12:43.200]  那麼因為祂是無所不在
[00:12:43.200 --> 00:12:45.400]  祂是全能的神
[00:12:45.400 --> 00:12:47.600]  這是帶間接授格
[00:12:47.600 --> 00:12:50.400]  那麼第三種他講的信是說
[00:12:50.400 --> 00:12:53.200]  帶著連接詞
[00:12:53.200 --> 00:12:56.600]  譬如說約翰福音十四章十一A
[00:12:56.600 --> 00:12:58.800]  你們當信我
[00:12:58.800 --> 00:13:00.800]  我在父裡面
[00:13:00.800 --> 00:13:03.000]  父在我裡面
[00:13:03.000 --> 00:13:05.600]  所以這是帶一個連接詞
[00:13:05.600 --> 00:13:07.200]  所以你們當信我
[00:13:07.200 --> 00:13:09.400]  那麼為什麼連接起來說
[00:13:09.400 --> 00:13:11.000]  因為我在父裡面
[00:13:11.000 --> 00:13:12.800]  你們在
[00:13:12.800 --> 00:13:14.600]  父也在我裡面
[00:13:14.600 --> 00:13:18.400]  就把耶穌跟父連接起來了
[00:13:18.400 --> 00:13:20.600]  耶穌常常說
[00:13:20.600 --> 00:13:22.600]  我以父緣為一
[00:13:22.600 --> 00:13:23.800]  所以表示說
[00:13:23.800 --> 00:13:27.800]  祂真的是跟父本來就是一的
[00:13:27.800 --> 00:13:29.600]  這是帶一個連接詞
[00:13:29.600 --> 00:13:32.800]  表示說我們要繼續不斷地信靠
[00:13:32.800 --> 00:13:37.200]  而且信與祂有關的事情到底
[00:13:37.200 --> 00:13:38.800]  Hallelujah
[00:13:38.800 --> 00:13:39.600]  是的
[00:13:39.600 --> 00:13:43.600]  還有一個是信的絕對的一個做法
[00:13:43.600 --> 00:13:46.800]  信法就是約翰福音一章七節
[00:13:46.800 --> 00:13:47.600]  約翰說
[00:13:47.600 --> 00:13:50.400]  耶穌是從神而來
[00:13:50.400 --> 00:13:52.800]  祂要為光做見證
[00:13:52.800 --> 00:13:56.000]  叫眾人因祂可以信
[00:13:56.000 --> 00:13:56.800]  信什麼
[00:13:56.800 --> 00:13:58.600]  一個絕對一個詞
[00:13:58.600 --> 00:14:00.200]  就是說不容懷疑
[00:14:00.200 --> 00:14:02.000]  就是信
[00:14:02.000 --> 00:14:03.000]  至於你信什麼
[00:14:03.000 --> 00:14:06.400]  要看前面後面他講的是什麼
[00:14:06.400 --> 00:14:08.000]  要信祂是從神來
[00:14:08.000 --> 00:14:13.200]  要信祂是叫眾人因祂可以信的
[00:14:13.200 --> 00:14:13.800]  Hallelujah
[00:14:13.800 --> 00:14:16.200]  這是一個絕對的一個做法
[00:14:16.200 --> 00:14:19.000]  還有一個是
[00:14:19.000 --> 00:14:22.000]  信裡面帶一個中性的授格
[00:14:22.000 --> 00:14:23.200]  譬如講說
[00:14:23.200 --> 00:14:24.400]  最後一句話
[00:14:24.400 --> 00:14:26.800]  耶穌問馬大
[00:14:26.800 --> 00:14:29.000]  你信這話嗎
[00:14:29.000 --> 00:14:31.200]  這話不是耶穌
[00:14:31.200 --> 00:14:34.000]  但是是耶穌說的話
[00:14:34.000 --> 00:14:36.000]  所以為什麼約翰福音一上來
[00:14:36.000 --> 00:14:37.200]  他會說
[00:14:37.200 --> 00:14:38.600]  太初有道
[00:14:38.600 --> 00:14:40.600]  道與神同在
[00:14:40.600 --> 00:14:42.800]  道成肉身等
[00:14:42.800 --> 00:14:44.600]  所以表示說
[00:14:44.600 --> 00:14:47.400]  從約翰的角度來講
[00:14:47.400 --> 00:14:48.600]  神的話
[00:14:48.600 --> 00:14:50.600]  神的道
[00:14:50.600 --> 00:14:52.200]  成了肉身
[00:14:52.200 --> 00:14:53.400]  所以耶穌就是
[00:14:53.400 --> 00:14:57.000]  祂講的話就是代表祂
[00:14:57.000 --> 00:14:59.200]  那個創造天地宇宙萬物
[00:14:59.200 --> 00:15:01.800]  那些就是代表祂
[00:15:01.800 --> 00:15:03.000]  Hallelujah
[00:15:03.000 --> 00:15:03.800]  感謝神
[00:15:03.800 --> 00:15:04.800]  讚美神
[00:15:04.800 --> 00:15:07.200]  好了我們下一個
[00:15:07.200 --> 00:15:09.000]  那麼這個是信的意思
[00:15:09.000 --> 00:15:10.800]  有好幾種意思
[00:15:10.800 --> 00:15:11.800]  對不對
[00:15:11.800 --> 00:15:14.000]  信還有同義誌
[00:15:14.000 --> 00:15:15.400]  在約翰福音裡面
[00:15:15.400 --> 00:15:16.800]  有的時候他不講
[00:15:16.800 --> 00:15:18.200]  說信不信
[00:15:18.200 --> 00:15:19.000]  而他是說
[00:15:19.000 --> 00:15:21.000]  來看我們第一句話
[00:15:21.000 --> 00:15:23.600]  他到自己的地方來
[00:15:23.600 --> 00:15:26.400]  自己的人道不接待他
[00:15:26.400 --> 00:15:28.000]  凡接待他的
[00:15:28.000 --> 00:15:30.000]  就是信他名的
[00:15:30.000 --> 00:15:32.400]  他就賜他們權柄
[00:15:32.400 --> 00:15:34.400]  做神的兒女
[00:15:34.400 --> 00:15:36.200]  所以這裡這一句話
[00:15:36.200 --> 00:15:38.400]  他沒有講信
[00:15:38.400 --> 00:15:40.200]  接待
[00:15:40.200 --> 00:15:42.200]  英文是說receive
[00:15:42.200 --> 00:15:43.200]  如果你接受他
[00:15:43.200 --> 00:15:44.200]  你接待他
[00:15:44.200 --> 00:15:46.200]  你就是信他名
[00:15:46.200 --> 00:15:48.000]  他就賜他們權柄
[00:15:48.000 --> 00:15:50.800]  做神的兒女
[00:15:50.800 --> 00:15:53.200]  因為我們信耶穌
[00:15:53.200 --> 00:15:55.800]  我們要絕對的信不是嗎
[00:15:55.800 --> 00:15:58.200]  我們有的時候講說
[00:15:58.200 --> 00:16:00.800]  穆斯林我相信
[00:16:00.800 --> 00:16:02.800]  但是
[00:16:02.800 --> 00:16:04.200]  這一個但是
[00:16:04.200 --> 00:16:06.200]  就把全部都推翻了
[00:16:06.200 --> 00:16:07.200]  對不對
[00:16:07.200 --> 00:16:09.200]  所以有人講說你信
[00:16:09.200 --> 00:16:11.000]  或者說你絕對的講法
[00:16:11.000 --> 00:16:12.800]  就是不要講說
[00:16:12.800 --> 00:16:14.800]  if then but else
[00:16:14.800 --> 00:16:16.600]  或者說假如
[00:16:16.600 --> 00:16:19.400]  或者但是等等
[00:16:19.400 --> 00:16:21.400]  那就是不是絕對的
[00:16:21.400 --> 00:16:23.600]  絕對的信就是無論如何
[00:16:23.600 --> 00:16:24.600]  我都是信
[00:16:24.600 --> 00:16:28.000]  而這個接待他呢
[00:16:28.000 --> 00:16:31.600]  就是說當你
[00:16:31.600 --> 00:16:33.400]  當你來到耶穌的面前
[00:16:33.400 --> 00:16:35.400]  你接受他的時候
[00:16:35.400 --> 00:16:37.400]  現在耶穌到自己的地方
[00:16:37.400 --> 00:16:40.400]  自己的人倒不接待他
[00:16:40.400 --> 00:16:41.000]  有嗎
[00:16:41.000 --> 00:16:41.800]  有
[00:16:41.800 --> 00:16:42.800]  是吧
[00:16:42.800 --> 00:16:44.800]  就像我常常喜歡講的
[00:16:44.800 --> 00:16:46.400]  父神說什麼
[00:16:46.400 --> 00:16:47.600]  天是我的座位
[00:16:47.600 --> 00:16:50.600]  地是我的腳凳
[00:16:50.600 --> 00:16:54.000]  那麼哪裡才是我安歇的地方呢
[00:16:54.000 --> 00:16:56.200]  是不是
[00:16:56.200 --> 00:16:57.400]  我們好像在教會裡面
[00:16:57.400 --> 00:16:58.600]  沒有他的地方
[00:16:58.600 --> 00:16:59.600]  所以我說
[00:16:59.600 --> 00:17:02.000]  神啊你來我們教會
[00:17:02.000 --> 00:17:03.600]  我們做你的腳凳
[00:17:03.600 --> 00:17:05.400]  我們做你的安歇的地方
[00:17:05.400 --> 00:17:07.000]  我們做你的寶座
[00:17:07.000 --> 00:17:08.000]  那耶穌
[00:17:08.000 --> 00:17:09.400]  他降生在馬槽
[00:17:09.400 --> 00:17:12.200]  因為沒有房間
[00:17:12.200 --> 00:17:14.800]  耶穌長大了他說
[00:17:14.800 --> 00:17:16.400]  飛鳥有窩 狐狸有洞
[00:17:16.400 --> 00:17:19.200]  人子沒有枕頭的地方
[00:17:19.200 --> 00:17:20.600]  就是說我們沒有接待他
