
[00:00:00.000 --> 00:00:04.000]  各位領袖,平安,我們今天看39篇詩篇
[00:02:12.000 --> 00:02:14.000]  如果你有看皇帝
[00:02:14.000 --> 00:02:16.000]  就是看Netflix
[00:02:16.000 --> 00:02:18.000]  皇帝多難做,英女皇
[00:02:18.000 --> 00:02:20.000]  經常都很謹慎言行
[00:02:20.000 --> 00:02:22.000]  Charles經常被人罵
[00:02:22.000 --> 00:02:24.000]  要謹慎
[00:02:24.000 --> 00:02:26.000]  免得我竊頭犯罪
[00:02:26.000 --> 00:02:28.000]  他不是現代皇帝
[00:02:28.000 --> 00:02:30.000]  是古代皇帝
[00:02:30.000 --> 00:02:32.000]  古代皇帝有很大權利
[00:02:32.000 --> 00:02:34.000]  拿出去斬!
[00:02:34.000 --> 00:02:36.000]  為什麼要這麼謹慎的?
[00:02:36.000 --> 00:02:38.000]  在這裏描述
[00:02:38.000 --> 00:02:40.000]  小心我講話講得不好
[00:02:40.000 --> 00:02:42.000]  犯罪對誰犯罪?
[00:02:42.000 --> 00:02:44.000]  神,以色列人
[00:02:44.000 --> 00:02:46.000]  神的子民
[00:02:46.000 --> 00:02:48.000]  免得我犯罪
[00:02:48.000 --> 00:02:50.000]  所以他很謹慎
[00:02:50.000 --> 00:02:52.000]  不要犯罪,得罪上帝
[00:02:52.000 --> 00:02:54.000]  留意第二段落
[00:02:54.000 --> 00:02:56.000]  惡人在我面前的時候
[00:02:56.000 --> 00:02:58.000]  我要用雀環勒住我的嘴
[00:02:58.000 --> 00:03:00.000]  雀環是什麼來的?
[00:03:00.000 --> 00:03:02.000]  馬上有個箍住嘴
[00:03:02.000 --> 00:03:04.000]  用雀環勒住
[00:03:04.000 --> 00:03:06.000]  很狹隘他
[00:03:06.000 --> 00:03:08.000]  你控制他時就用雀環拉他
[00:03:08.000 --> 00:03:10.000]  他會痛,於是會向這邊走
[00:03:10.000 --> 00:03:12.000]  是一個很緊的
[00:03:12.000 --> 00:03:14.000]  狹隘
[00:03:14.000 --> 00:03:16.000]  控制著他
[00:03:16.000 --> 00:03:18.000]  用了這麼重的描述
[00:03:18.000 --> 00:03:20.000]  他講話時要控制著自己的嘴
[00:03:20.000 --> 00:03:22.000]  請大家特別留意
[00:03:22.000 --> 00:03:24.000]  剛才說的免得犯罪
[00:03:24.000 --> 00:03:26.000]  得罪神
[00:03:26.000 --> 00:03:28.000]  這是什麼人?
[00:03:28.000 --> 00:03:30.000]  惡人來的
[00:03:30.000 --> 00:03:32.000]  這麼奇怪?
[00:03:32.000 --> 00:03:34.000]  對神可以理解
[00:03:34.000 --> 00:03:36.000]  對惡人也要這樣
[00:03:36.000 --> 00:03:38.000]  怎樣做皇帝?
[00:03:38.000 --> 00:03:40.000]  不是拿出去斬
[00:03:40.000 --> 00:03:42.000]  對惡人還要這麼謹慎
[00:03:42.000 --> 00:03:44.000]  你覺不覺得?
[00:03:44.000 --> 00:03:46.000]  對惡人
[00:03:46.000 --> 00:03:48.000]  而且我默然無聲
[00:03:48.000 --> 00:03:50.000]  二戰
[00:03:50.000 --> 00:03:52.000]  連好話也不出口
[00:03:52.000 --> 00:03:54.000]  連好事也說不出來
[00:03:54.000 --> 00:03:56.000]  敢不敢受到幾抑壓
[00:03:56.000 --> 00:03:58.000]  幾抑鬱
[00:03:58.000 --> 00:04:00.000]  做皇帝做到你這樣
[00:04:00.000 --> 00:04:02.000]  所以要控制他
[00:04:02.000 --> 00:04:04.000]  為何會弄成這樣
[00:04:04.000 --> 00:04:06.000]  其實牧師也是
[00:04:06.000 --> 00:04:08.000]  我都不敢亂說話
[00:04:08.000 --> 00:04:10.000]  因為我很謹慎地說
[00:04:10.000 --> 00:04:12.000]  因為一定會被人罵
[00:04:12.000 --> 00:04:14.000]  很慘
[00:04:14.000 --> 00:04:16.000]  你犯罪就弄成這樣
[00:04:16.000 --> 00:04:18.000]  牧師你這樣說
[00:04:18.000 --> 00:04:20.000]  第二次傷害我
[00:04:20.000 --> 00:04:22.000]  你這樣說我已經夠慘
[00:04:22.000 --> 00:04:24.000]  還在說我
[00:04:24.000 --> 00:04:26.000]  一會你說你這麼好
[00:04:26.000 --> 00:04:28.000]  這麼風光
[00:04:28.000 --> 00:04:30.000]  我感恩
[00:04:30.000 --> 00:04:32.000]  旁邊的聽到說
[00:04:32.000 --> 00:04:34.000]  成功神學
[00:04:34.000 --> 00:04:36.000]  你怎樣說都會被人罵
[00:04:36.000 --> 00:04:38.000]  很認同你
[00:04:38.000 --> 00:04:40.000]  皇帝有時很難不做人
[00:04:40.000 --> 00:04:42.000]  連好話也說不出口
[00:04:42.000 --> 00:04:44.000]  很多壓抑
[00:04:44.000 --> 00:04:46.000]  所以我的仇苦
[00:04:46.000 --> 00:04:48.000]  就發動了
[00:04:48.000 --> 00:04:50.000]  大衛顯示出
[00:04:50.000 --> 00:04:52.000]  他現在是仇苦階段
[00:04:52.000 --> 00:04:54.000]  很慘
[00:04:54.000 --> 00:04:56.000]  基督徒做到很仇苦
[00:04:56.000 --> 00:04:58.000]  你見過嗎 到處都是
[00:04:58.000 --> 00:05:00.000]  牧師你會罕有嗎
[00:05:00.000 --> 00:05:02.000]  你覺得你旁邊的人仇不仇苦
[00:05:02.000 --> 00:05:04.000]  旁邊的人看他的樣子
[00:05:04.000 --> 00:05:06.000]  都有點仇苦
[00:05:06.000 --> 00:05:08.000]  很多基督徒做到仇美苦面
[00:05:08.000 --> 00:05:10.000]  很慘
[00:05:10.000 --> 00:05:12.000]  所以為什麼要
[00:05:12.000 --> 00:05:14.000]  說一段經文
[00:05:14.000 --> 00:05:16.000]  因為我們在說屬靈土壤
[00:05:16.000 --> 00:05:18.000]  要幫助他
[00:05:18.000 --> 00:05:20.000]  第十三節
[00:05:20.000 --> 00:05:22.000]  我這個起始點
[00:05:22.000 --> 00:05:24.000]  仇苦基督徒是不好的
[00:05:24.000 --> 00:05:26.000]  這個神不是心意
[00:05:26.000 --> 00:05:28.000]  我們信了主怎麼會弄成這樣
[00:05:28.000 --> 00:05:30.000]  目標去到第十三節
[00:05:30.000 --> 00:05:32.000]  由仇苦去到十三節
[00:05:32.000 --> 00:05:34.000]  求你寬容我 使我去而不返之先
[00:05:34.000 --> 00:05:36.000]  可以力量復遠
[00:05:36.000 --> 00:05:38.000]  由仇苦去到
[00:05:38.000 --> 00:05:40.000]  和合本修訂本
[00:05:40.000 --> 00:05:42.000]  已經翻譯改了
[00:05:42.000 --> 00:05:44.000]  是起落
[00:05:44.000 --> 00:05:46.000]  不是復原 是起落
[00:05:46.000 --> 00:05:48.000]  總之使我去而不返之先
[00:05:48.000 --> 00:05:50.000]  可以起落就對了
[00:05:50.000 --> 00:05:52.000]  現在的學者
[00:05:52.000 --> 00:05:54.000]  再研究多些覺得這樣翻譯才對
[00:05:54.000 --> 00:05:56.000]  所以現在這裡
[00:05:56.000 --> 00:05:58.000]  是起落 又什麼 又仇苦
[00:05:58.000 --> 00:06:00.000]  結局要去
[00:06:00.000 --> 00:06:02.000]  起落 現在又跟他慢慢
[00:06:02.000 --> 00:06:04.000]  逐步逐步來看看怎樣可以
[00:06:04.000 --> 00:06:06.000]  走到那裡
[00:06:06.000 --> 00:06:08.000]  由仇苦走到起落
[00:06:08.000 --> 00:06:10.000]  第一件事
[00:06:10.000 --> 00:06:12.000]  大衛說到第七節
[00:06:12.000 --> 00:06:14.000]  主啊如今我等什麼呢
[00:06:14.000 --> 00:06:16.000]  我的指望在乎你
[00:06:16.000 --> 00:06:18.000]  第一件事
[00:06:18.000 --> 00:06:20.000]  由仇苦跨向起落
[00:06:20.000 --> 00:06:22.000]  我們知道自己的指望只在乎神
[00:06:22.000 --> 00:06:24.000]  是什麼意思
[00:06:24.000 --> 00:06:26.000]  我們很多希望
[00:06:26.000 --> 00:06:28.000]  都是很多世界
[00:06:28.000 --> 00:06:30.000]  人人的期望
[00:06:30.000 --> 00:06:32.000]  我們不是很指望神
[00:06:32.000 --> 00:06:34.000]  指望大域經濟環境好
[00:06:34.000 --> 00:06:36.000]  指望股市升
[00:06:36.000 --> 00:06:38.000]  很多指望都不在乎神
[00:06:38.000 --> 00:06:40.000]  同不同意 我們想
[00:06:40.000 --> 00:06:42.000]  我們懷才不遇 希望我老闆調走了
[00:06:42.000 --> 00:06:44.000]  其實看得起你那個
[00:06:44.000 --> 00:06:46.000]  和很克制你的那個
[00:06:46.000 --> 00:06:48.000]  其實很快都會死亡
[00:06:48.000 --> 00:06:50.000]  這是我的經驗
[00:06:50.000 --> 00:06:52.000]  很看得起你又說
[00:06:52.000 --> 00:06:54.000]  遲些會升你職 他還沒升你職之前
[00:06:54.000 --> 00:06:56.000]  他都死了 來不及了
[00:06:56.000 --> 00:06:58.000]  所以其實你的指望在
[00:06:58.000 --> 00:07:00.000]  在乎神才有
[00:07:00.000 --> 00:07:02.000]  希望 那個很欣賞你
[00:07:02.000 --> 00:07:04.000]  那個其實不搞很久
[00:07:04.000 --> 00:07:06.000]  其實我想說
[00:07:06.000 --> 00:07:08.000]  有人靠車 有人靠馬
[00:07:08.000 --> 00:07:10.000]  我們靠神 還有
[00:07:10.000 --> 00:07:12.000]  不是依靠實力 不是依靠才能
[00:07:12.000 --> 00:07:14.000]  是依靠什麼 耶和華的
[00:07:14.000 --> 00:07:16.000]  靈方能成事 我做牧師
[00:07:16.000 --> 00:07:18.000]  我跟大米聊聊天
[00:07:18.000 --> 00:07:20.000]  我有時都是 希望弟兄姊妹
[00:07:20.000 --> 00:07:22.000]  支持一下我 我又說要
[00:07:22.000 --> 00:07:24.000]  這樣那樣 又說要投票
[00:07:24.000 --> 00:07:26.000]  其實我指望不在你那裡
[00:07:26.000 --> 00:07:28.000]  在指望在神那裡 這樣才有運行
[00:07:28.000 --> 00:07:30.000]  如果我指望時常覺得
[00:07:30.000 --> 00:07:32.000]  我投票通過那樣那樣
[00:07:32.000 --> 00:07:34.000]  其實這陣子我都是
[00:07:34.000 --> 00:07:36.000]  煩煩地 譬如現在我要找人
[00:07:36.000 --> 00:07:38.000]  找人服侍
[00:07:38.000 --> 00:07:40.000]  好像要求什麼 要求
[00:07:40.000 --> 00:07:42.000]  服侍啦 參加什麼 做什麼
[00:07:42.000 --> 00:07:44.000]  很忙呀 牧師
[00:07:44.000 --> 00:07:46.000]  你不明白 即是那些
[00:07:46.000 --> 00:07:48.000]  我吃多少檸檬
[00:07:48.000 --> 00:07:50.000]  一個月 明白嗎
[00:07:50.000 --> 00:07:52.000]  不過我指望在於信仰
[00:07:52.000 --> 00:07:54.000]  我覺得到最後總是會解決得到
[00:07:54.000 --> 00:07:56.000]  我都知道不是靠我
[00:07:56.000 --> 00:07:58.000]  只是靠我們指望 只在乎你
[00:07:58.000 --> 00:08:00.000]  教會快崩潰了
[00:08:00.000 --> 00:08:02.000]  教會即是
[00:08:02.000 --> 00:08:04.000]  不夠那些人去
[00:08:04.000 --> 00:08:06.000]  接受那些什麼的話
[00:08:06.000 --> 00:08:08.000]  簡直是要解決那個組織
[00:08:08.000 --> 00:08:10.000]  想起都很害怕 不過不要緊
[00:08:10.000 --> 00:08:12.000]  我們指望 那間教會是誰的
[00:08:12.000 --> 00:08:14.000]  神的嘛 神到時會什麼
[00:08:14.000 --> 00:08:16.000]  不過我也要盡量做
[00:08:16.000 --> 00:08:18.000]  不過我知道指望不在我那裡
[00:08:18.000 --> 00:08:20.000]  指望之在牧神
[00:08:20.000 --> 00:08:22.000]  第一 起源在那裡
[00:08:22.000 --> 00:08:24.000]  我指望 我靠的是上帝
[00:08:24.000 --> 00:08:26.000]  第九節那裡說
[00:08:26.000 --> 00:08:28.000]  因我所遭遇的事出於你
[00:08:28.000 --> 00:08:30.000]  我就默言不語
[00:08:30.000 --> 00:08:32.000]  相反是什麼呢 跟大衛聊聊
[00:08:32.000 --> 00:08:34.000]  因為你經常覺得那些東西
[00:08:34.000 --> 00:08:36.000]  是巧合 偶然
[00:08:36.000 --> 00:08:38.000]  隨機 或者不幸
[00:08:38.000 --> 00:08:40.000]  那樣你就多多
[00:08:40.000 --> 00:08:42.000]  不應該這樣說
[00:08:42.000 --> 00:08:44.000]  我不能夠再言
[00:08:44.000 --> 00:08:46.000]  多多埋怨 多多嘰嘰嘰
[00:08:46.000 --> 00:08:48.000]  哎呀 壞了
[00:08:48.000 --> 00:08:50.000]  這麼倒楣 買那隻股票跌那隻
[00:08:50.000 --> 00:08:52.000]  哎呀 壞了
[00:08:52.000 --> 00:08:54.000]  相反
[00:08:54.000 --> 00:08:56.000]  我們看到第一件事
[00:08:56.000 --> 00:08:58.000]  可以重回起來
[00:08:58.000 --> 00:09:00.000]  其實那些遭遇是出於你
[00:09:00.000 --> 00:09:02.000]  神
[00:09:02.000 --> 00:09:04.000]  讓我現在面對的困難
[00:09:04.000 --> 00:09:06.000]  不會無緣無故的
[00:09:06.000 --> 00:09:08.000]  一定是有原因的
[00:09:08.000 --> 00:09:10.000]  可能是鍛鍊我 可能是建立我
[00:09:10.000 --> 00:09:12.000]  總之現在有些原因 我不知道為什麼
[00:09:12.000 --> 00:09:14.000]  總之我所經歷的
[00:09:14.000 --> 00:09:16.000]  總有上帝的美意在當中
[00:09:16.000 --> 00:09:18.000]  但有些很慘 我也不知道為什麼
[00:09:18.000 --> 00:09:20.000]  我還不知道為什麼
[00:09:20.000 --> 00:09:22.000]  所以我不埋怨
[00:09:22.000 --> 00:09:24.000]  我知道有一天我會明白的
[00:09:24.000 --> 00:09:26.000]  這裡也想說
[00:09:26.000 --> 00:09:28.000]  我的經歷也是
[00:09:28.000 --> 00:09:30.000]  我常常經歷到
[00:09:30.000 --> 00:09:32.000]  神不會偶然放一些東西在這裡
[00:09:32.000 --> 00:09:34.000]  例如我來了太古城堂
[00:09:34.000 --> 00:09:36.000]  雖然我到現在也想不明白為什麼我來這裡
[00:09:36.000 --> 00:09:38.000]  有什麼用呢
[00:09:38.000 --> 00:09:40.000]  但是既然放在這裡
[00:09:40.000 --> 00:09:42.000]  神一定有他的心意在這裡
[00:09:42.000 --> 00:09:44.000]  所以我努力做好 我夠了
[00:09:44.000 --> 00:09:46.000]  在這裡再說一件最近發生的事情
[00:09:46.000 --> 00:09:48.000]  雖然不知道關不關事
[00:09:48.000 --> 00:09:50.000]  上個星期
[00:09:50.000 --> 00:09:52.000]  我約了一位姐妹
[00:09:52.000 --> 00:09:54.000]  她帶她媽媽
[00:09:54.000 --> 00:09:56.000]  她叫她媽媽來我教會
[00:09:56.000 --> 00:09:58.000]  去太古城堂 去祖堂
[00:09:58.000 --> 00:10:00.000]  其實她叫她回來
[00:10:00.000 --> 00:10:02.000]  她自己去了英國
[00:10:02.000 --> 00:10:04.000]  上個星期回來就說
[00:10:04.000 --> 00:10:06.000]  約喝茶吧 她沒有回團契
[00:10:06.000 --> 00:10:08.000]  好吧 帶她回團契喝茶
[00:10:08.000 --> 00:10:10.000]  約她去鄭豆喝茶
[00:10:10.000 --> 00:10:12.000]  鄭不鄭豆
[00:10:12.000 --> 00:10:14.000]  鄭豆 吃午飯喝茶
[00:10:14.000 --> 00:10:16.000]  鄭豆 但問題在哪裡
[00:10:16.000 --> 00:10:18.000]  買貴也
[00:10:18.000 --> 00:10:20.000]  付得起
[00:10:20.000 --> 00:10:22.000]  便宜過
[00:10:22.000 --> 00:10:24.000]  西苑 但我想說
[00:10:24.000 --> 00:10:26.000]  問題在於午飯時間
[00:10:26.000 --> 00:10:28.000]  排隊 拿票
[00:10:28.000 --> 00:10:30.000]  排第十二
[00:10:30.000 --> 00:10:32.000]  現在才一 什麼時候才排
[00:10:32.000 --> 00:10:34.000]  我要趕時間 下午要去
[00:10:34.000 --> 00:10:36.000]  團契 所以
[00:10:36.000 --> 00:10:38.000]  於是乎 她說
[00:10:38.000 --> 00:10:40.000]  牧師排第十二
[00:10:40.000 --> 00:10:42.000]  不知道什麼時候才到 但還沒動
[00:10:42.000 --> 00:10:44.000]  那要怎樣 隔壁那間
[00:10:44.000 --> 00:10:46.000]  蛋包飯可以了 不是說
[00:10:46.000 --> 00:10:48.000]  她好吃 她不用等位
[00:10:48.000 --> 00:10:50.000]  空位在那裡
[00:10:50.000 --> 00:10:52.000]  蛋包飯 好啊這間
[00:10:52.000 --> 00:10:54.000]  我這樣安慰她 好啊
[00:10:54.000 --> 00:10:56.000]  這間也好 我的意思是
[00:10:56.000 --> 00:10:58.000]  不用等位 坐下
[00:10:58.000 --> 00:11:00.000]  坐的時候我一定是面向街
[00:11:00.000 --> 00:11:02.000]  因為我很擔心她姐妹
[00:11:02.000 --> 00:11:04.000]  見到我 我不跟她打招呼
[00:11:04.000 --> 00:11:06.000]  她會埋怨我 牧師那麼高端
[00:11:06.000 --> 00:11:08.000]  不回應我 所以我一定是
[00:11:08.000 --> 00:11:10.000]  面向群眾 我全坐
[00:11:10.000 --> 00:11:12.000]  她就會面向Opposite
[00:11:12.000 --> 00:11:14.000]  於是我坐著
[00:11:14.000 --> 00:11:16.000]  突然有個姐妹 兩夫婦
[00:11:16.000 --> 00:11:18.000]  走過
[00:11:18.000 --> 00:11:20.000]  見到我 想看我
[00:11:20.000 --> 00:11:22.000]  又不看我 我主動
[00:11:22.000 --> 00:11:24.000]  馬上撲出去
[00:11:24.000 --> 00:11:26.000]  喂 進來坐坐
[00:11:26.000 --> 00:11:28.000]  進來坐
[00:11:28.000 --> 00:11:30.000]  我其實覺得 無端端叫人來坐
[00:11:30.000 --> 00:11:32.000]  待會她吃東西 不知道誰給錢
[00:11:32.000 --> 00:11:34.000]  無論如何 不要緊
[00:11:34.000 --> 00:11:36.000]  先叫了 她坐下了
[00:11:36.000 --> 00:11:38.000]  不坐又自可 坐下
[00:11:38.000 --> 00:11:40.000]  很面熟 姐妹
[00:11:40.000 --> 00:11:42.000]  即是帶媽媽回來的
[00:11:42.000 --> 00:11:44.000]  是舊同事
[00:11:44.000 --> 00:11:46.000]  十幾年沒見
[00:11:46.000 --> 00:11:48.000]  那時候還沒有iPhone
[00:11:48.000 --> 00:11:50.000]  十幾年
[00:11:50.000 --> 00:11:52.000]  沒有聯絡 聯絡回來
[00:11:52.000 --> 00:11:54.000]  那時候很欣賞你什麼
[00:11:54.000 --> 00:11:56.000]  下山一千次不說
[00:11:56.000 --> 00:11:58.000]  明白嗎
[00:11:58.000 --> 00:12:00.000]  那時候覺得那些遭遇不是出於神
[00:12:00.000 --> 00:12:02.000]  我不懂得回答
[00:12:02.000 --> 00:12:04.000]  我覺得我有很多經歷
[00:12:04.000 --> 00:12:06.000]  你也有很多 但你沒有留意
[00:12:06.000 --> 00:12:08.000]  我先講一單
[00:12:08.000 --> 00:12:10.000]  我們的遭遇出於神
[00:12:10.000 --> 00:12:12.000]  我們默言不語 不要埋怨
[00:12:12.000 --> 00:12:14.000]  我們看下去 第三件事情
[00:12:14.000 --> 00:12:16.000]  第三件事情 第十節說
[00:12:16.000 --> 00:12:18.000]  求你把你的責罰
[00:12:18.000 --> 00:12:20.000]  從我身上免去
[00:12:20.000 --> 00:12:22.000]  因你的手責打 我便消滅
[00:12:22.000 --> 00:12:24.000]  第三件事我留意
[00:12:24.000 --> 00:12:26.000]  其實我們怕
[00:12:26.000 --> 00:12:28.000]  要怕神的責打和責罰
[00:12:28.000 --> 00:12:30.000]  我們會消滅的
[00:12:30.000 --> 00:12:32.000]  我不知道你有沒有感覺
[00:12:32.000 --> 00:12:34.000]  基督徒也是 近年基督徒
[00:12:34.000 --> 00:12:36.000]  怕鬼不怕神
[00:12:36.000 --> 00:12:40.000]  有時又怕邪靈
[00:12:40.000 --> 00:12:42.000]  有時又怕咒
[00:12:42.000 --> 00:12:44.000]  但你不怕神
[00:12:44.000 --> 00:12:46.000]  因為神很慈愛
[00:12:46.000 --> 00:12:48.000]  對 神很慈愛
[00:12:48.000 --> 00:12:50.000]  就是要悔改神才慈愛
[00:12:50.000 --> 00:12:52.000]  你不悔改 完全不怕
[00:12:52.000 --> 00:12:54.000]  不敬畏 你沒有悔改
[00:12:54.000 --> 00:12:56.000]  神的慈愛臨到你身上
[00:12:56.000 --> 00:12:58.000]  所以你要敬畏上帝
[00:12:58.000 --> 00:13:00.000]  怕祂的責打
[00:13:00.000 --> 00:13:02.000]  希伯來書十章
[00:13:02.000 --> 00:13:04.000]  三十一節 我常常引以為鑑
[00:13:04.000 --> 00:13:06.000]  落在永生的神手裡
[00:13:06.000 --> 00:13:08.000]  真是可怕
[00:13:08.000 --> 00:13:10.000]  你有沒有讀過
[00:13:10.000 --> 00:13:12.000]  好像不知道
[00:13:12.000 --> 00:13:14.000]  上帝消滅了你
[00:13:14.000 --> 00:13:16.000]  永恆
[00:13:16.000 --> 00:13:18.000]  殺你身體不能殺你靈魂
[00:13:18.000 --> 00:13:20.000]  不用太怕祂
[00:13:20.000 --> 00:13:22.000]  但我想說回 弟兄姊妹
[00:13:22.000 --> 00:13:24.000]  我們敬畏上帝
[00:13:24.000 --> 00:13:26.000]  不是出於他大事
[00:13:26.000 --> 00:13:28.000]  但有些人跟我說
[00:13:28.000 --> 00:13:30.000]  牧師其實人死如燈滅
[00:13:30.000 --> 00:13:32.000]  你有聽過嗎
[00:13:32.000 --> 00:13:34.000]  我們自己想像
[00:13:34.000 --> 00:13:36.000]  上帝說了
[00:13:36.000 --> 00:13:38.000]  人人都會一死死後
[00:13:38.000 --> 00:13:40.000]  且有審判
[00:13:40.000 --> 00:13:42.000]  講到明印出來
[00:13:42.000 --> 00:13:44.000]  你自己想如燈滅
[00:13:44.000 --> 00:13:46.000]  是你想如燈滅
[00:13:46.000 --> 00:13:48.000]  很多時候都是你想
[00:13:48.000 --> 00:13:50.000]  你講講講到自己以為是
[00:13:50.000 --> 00:13:52.000]  講個故事給你聽
[00:13:52.000 --> 00:13:54.000]  我年青的時候
[00:13:54.000 --> 00:13:56.000]  不是年青 是小朋友的時候
[00:13:56.000 --> 00:13:58.000]  那時候有一隻手錶
[00:13:58.000 --> 00:14:00.000]  是很珍貴的物件
[00:14:00.000 --> 00:14:02.000]  有隻手錶媽媽送給我
[00:14:02.000 --> 00:14:04.000]  很珍貴 重點是手錶
[00:14:04.000 --> 00:14:06.000]  你們好像覺得不稀罕
[00:14:06.000 --> 00:14:08.000]  我戴手錶覺得很珍貴
[00:14:08.000 --> 00:14:10.000]  雖然有些雞雞的品牌
[00:14:10.000 --> 00:14:12.000]  但很珍貴
[00:14:12.000 --> 00:14:14.000]  我覺得自己已經掌握了時間
[00:14:14.000 --> 00:14:16.000]  掌握時間的感覺
[00:14:16.000 --> 00:14:18.000]  我小時候
[00:14:18.000 --> 00:14:20.000]  放學的時候
[00:14:20.000 --> 00:14:22.000]  回家
[00:14:22.000 --> 00:14:24.000]  放學回家
[00:14:24.000 --> 00:14:26.000]  回家之前會經過一個公園
[00:14:26.000 --> 00:14:28.000]  公園有些同學在玩
[00:14:28.000 --> 00:14:30.000]  玩的時候會過了一段時間
[00:14:30.000 --> 00:14:32.000]  但我不怕
[00:14:32.000 --> 00:14:34.000]  因為我玩少少時間
[00:14:34.000 --> 00:14:36.000]  我走快一點就會追回時間
[00:14:36.000 --> 00:14:38.000]  不會被媽媽罵
[00:14:38.000 --> 00:14:40.000]  我掌握了時間
[00:14:40.000 --> 00:14:42.000]  玩久了 走快一點
[00:14:42.000 --> 00:14:44.000]  或者跑回去
[00:14:44.000 --> 00:14:46.000]  就可以追回時間 不會被媽媽罵
[00:14:46.000 --> 00:14:48.000]  有一次玩得太忙
[00:14:48.000 --> 00:14:50.000]  玩了半小時
[00:14:50.000 --> 00:14:52.000]  看一看 哇 半小時
[00:14:52.000 --> 00:14:54.000]  嚇得我流汗
[00:14:54.000 --> 00:14:56.000]  但我已經要掌握什麼
[00:14:56.000 --> 00:14:58.000]  教了九個字
[00:14:58.000 --> 00:15:00.000]  教了九個字 突然安心了
[00:15:00.000 --> 00:15:02.000]  德國禍患
[00:15:02.000 --> 00:15:04.000]  就在這裏
[00:15:04.000 --> 00:15:06.000]  教完 馬上
[00:15:06.000 --> 00:15:08.000]  我媽媽就站在我面前
