
[00:00:00.000 --> 00:00:02.960]  早晨 住內平安
[00:02:50.200 --> 00:02:52.680]  祖神便必歡呼
[00:02:52.680 --> 00:02:54.120]  至於我
[00:02:54.120 --> 00:02:56.120]  我凡事平順便說
[00:02:56.120 --> 00:02:57.640]  我永不動搖
[00:02:57.640 --> 00:03:00.520]  耶和華,祢曾施恩
[00:03:00.520 --> 00:03:02.800]  叫我的江山穩固
[00:03:02.800 --> 00:03:04.200]  如果你看聖經
[00:03:04.200 --> 00:03:08.560]  在江山穩固的江字旁邊有幾點
[00:03:08.560 --> 00:03:09.880]  凡是有幾點的
[00:03:09.880 --> 00:03:12.120]  即是表示原文沒有這個字
[00:03:12.120 --> 00:03:15.160]  所以不應該譯作「叫我的江山穩固」
[00:03:15.160 --> 00:03:18.880]  應該譯為「叫我穩固如山」
[00:03:18.880 --> 00:03:22.520]  或中文譯為「叫我穩如泰山」
[00:03:22.520 --> 00:03:24.560]  第七節
[00:03:24.560 --> 00:03:26.320]  耶和華,祢曾施恩
[00:03:26.320 --> 00:03:27.840]  叫我穩如泰山
[00:03:27.840 --> 00:03:30.600]  祢掩了面,我就驚惶
[00:03:30.600 --> 00:03:33.600]  耶和華,我曾求告祢
[00:03:33.600 --> 00:03:35.600]  我向耶和華懇求說
[00:03:35.600 --> 00:03:37.520]  我避害流血
[00:03:37.520 --> 00:03:38.760]  下到坑中
[00:03:38.760 --> 00:03:41.480]  或者下到一個深淵裏有甚麼益處呢?
[00:03:41.480 --> 00:03:44.040]  塵土豈能稱讚祢
[00:03:44.040 --> 00:03:46.040]  傳說祢的誠實嗎?
[00:03:46.040 --> 00:03:47.400]  耶和華
[00:03:47.400 --> 00:03:49.640]  求祢應允我,連恤我
[00:03:49.640 --> 00:03:52.400]  耶和華,求祢幫助我
[00:03:52.400 --> 00:03:55.800]  祢已將我的哀哭變為跳舞
[00:03:55.800 --> 00:03:57.800]  將我的麻衣脫去
[00:03:57.800 --> 00:03:59.600]  給我披上喜樂
[00:03:59.600 --> 00:04:01.480]  好叫我的靈歌頌祢
[00:04:01.480 --> 00:04:02.680]  並不鑄星
[00:04:02.680 --> 00:04:04.760]  耶和華,我的神
[00:04:04.760 --> 00:04:06.720]  我要稱讚祢
[00:04:06.720 --> 00:04:07.760]  稱謝祢
[00:04:07.760 --> 00:04:09.200]  直到永遠
[00:04:09.200 --> 00:04:12.080]  這首詩歌
[00:04:12.080 --> 00:04:14.760]  第一個值得我們留意的地方
[00:04:14.760 --> 00:04:18.040]  就是這首詩的題目
[00:04:18.040 --> 00:04:22.440]  其實很多詩都有個題目
[00:04:22.440 --> 00:04:24.640]  這首詩的題目就是
[00:04:24.640 --> 00:04:27.560]  大衛在獻殿的時候
[00:04:27.560 --> 00:04:30.000]  作者詩歌
[00:04:30.000 --> 00:04:34.360]  如果我們按原文的詞的詞序
[00:04:34.360 --> 00:04:36.000]  那個譯法應該是這樣
[00:04:36.000 --> 00:04:42.120]  「詩,獻殿之歌,關乎大衛的」
[00:04:42.120 --> 00:04:45.520]  這首詩歌不一定是大衛作的
[00:04:45.520 --> 00:04:48.680]  亦可能是為大衛而寫的
[00:04:48.680 --> 00:04:51.920]  總之這首詩歌與大衛有關
[00:04:51.920 --> 00:04:53.760]  是關乎大衛的
[00:04:53.760 --> 00:04:56.440]  值得留意的是
[00:04:56.440 --> 00:04:59.560]  大衛根本不可能獻殿
[00:04:59.560 --> 00:05:02.600]  在大衛的時代根本沒有聖殿
[00:05:02.600 --> 00:05:06.120]  聖殿是他的兒子所浪門喜
[00:05:06.120 --> 00:05:10.720]  這首詩歌的題目就是
[00:05:10.720 --> 00:05:14.000]  大衛和聖殿
[00:05:14.000 --> 00:05:16.000]  與這兩者有關
[00:05:16.000 --> 00:05:18.080]  在舊約裏面
[00:05:18.080 --> 00:05:21.160]  其中一個最相關的故事
[00:05:21.160 --> 00:05:25.200]  記載在歷代至上第21章的故事
[00:05:25.200 --> 00:05:29.960]  在那裏提及大衛戰無不勝
[00:05:29.960 --> 00:05:32.640]  他心高氣傲
[00:05:32.640 --> 00:05:35.560]  數點士兵
[00:05:35.560 --> 00:05:38.160]  以顯兵威
[00:05:38.160 --> 00:05:41.920]  這個做法有點像現代的閱兵
[00:05:41.920 --> 00:05:45.360]  為了宣揚國家的實力
[00:05:45.360 --> 00:05:46.840]  聖經說
[00:05:46.840 --> 00:05:51.360]  「臣吾喜悅大衛耀武揚威
[00:05:51.360 --> 00:05:54.680]  然後臣降瘟疫」
[00:05:54.680 --> 00:05:57.320]  聖經說死了七萬人
[00:05:57.320 --> 00:06:00.400]  「滅命的天使
[00:06:00.400 --> 00:06:02.640]  站在耶路撒冷
[00:06:02.640 --> 00:06:04.160]  一個原居民」
[00:06:04.160 --> 00:06:07.400]  這個原居民的名字叫阿爾南
[00:06:07.400 --> 00:06:11.360]  在原居民阿爾南的禾場上
[00:06:11.360 --> 00:06:13.360]  滅命的天使在那裏
[00:06:13.360 --> 00:06:14.880]  大衛見到
[00:06:14.880 --> 00:06:16.880]  即時向神認罪
[00:06:16.880 --> 00:06:20.480]  然後在禾場上捉了一座壇
[00:06:20.480 --> 00:06:22.240]  在那裏獻祭
[00:06:22.240 --> 00:06:25.440]  然後神的怒氣止住了
[00:06:25.440 --> 00:06:27.920]  這個捉壇的地方
[00:06:27.920 --> 00:06:33.000]  就是他的兒子日後建聖殿的地方
[00:06:33.000 --> 00:06:35.400]  詩篇三十篇
[00:06:35.400 --> 00:06:41.480]  在主題出現「大衛」和「聖殿」的字眼
[00:06:41.480 --> 00:06:44.200]  如果這個主題和字眼
[00:06:44.200 --> 00:06:48.000]  真的和我剛才所說的上述事件有關的話
[00:06:48.000 --> 00:06:50.080]  詩篇第三十篇
[00:06:50.080 --> 00:06:52.520]  就是講人的驕傲
[00:06:52.520 --> 00:06:54.520]  以及神的懲罰
[00:06:54.520 --> 00:06:59.920]  又講滅命的天使所站的地方
[00:06:59.920 --> 00:07:02.800]  正正就是人見殿
[00:07:02.800 --> 00:07:04.800]  親近神的地方
[00:07:05.440 --> 00:07:07.160]  認罪的時刻
[00:07:07.160 --> 00:07:10.560]  正正就是經歷神憐憫的時刻
[00:07:10.560 --> 00:07:12.840]  希伯來的詩歌
[00:07:12.840 --> 00:07:16.040]  它的特色就是對比和平衡
[00:07:16.040 --> 00:07:18.680]  詩篇第三十篇也不例外
[00:07:18.680 --> 00:07:21.320]  有大量的對比和平衡
[00:07:21.320 --> 00:07:23.040]  你留意一下這些對比平衡
[00:07:23.040 --> 00:07:26.880]  你會較為容易掌握詩歌的內容
[00:07:26.880 --> 00:07:29.160]  如果你有聖經的話,請看著它
[00:07:29.160 --> 00:07:31.480]  第一節說
[00:07:31.480 --> 00:07:35.040]  「不要讓仇敵因為勝過我而喜樂」
[00:07:35.040 --> 00:07:38.120]  這裡出現了「喜樂」這個字的原文
[00:07:38.120 --> 00:07:41.800]  第十一節又再出現同樣的字眼
[00:07:41.800 --> 00:07:46.680]  就是「你將我的麻衣脫去,給我披上喜樂」
[00:07:46.680 --> 00:07:49.960]  其實兩節聖經都用「喜樂」這個字眼
[00:07:49.960 --> 00:07:52.480]  原文的字根都是相同的
[00:07:52.480 --> 00:07:54.360]  不過第一節是動詞
[00:07:54.360 --> 00:07:57.040]  第十一節是名詞
[00:07:57.040 --> 00:07:58.400]  看回聖經第二節
[00:07:58.400 --> 00:08:02.840]  「耶和華,我的神,我曾呼求祢,祢醫治了我」
[00:08:02.840 --> 00:08:05.200]  其實是在對應第十節
[00:08:05.200 --> 00:08:07.720]  「耶和華,求祢應允我,廉恤我」
[00:08:07.720 --> 00:08:09.280]  也是一個「懇求」
[00:08:09.280 --> 00:08:11.600]  第三節說到「下坑」
[00:08:11.600 --> 00:08:13.280]  這個字眼又再出現
[00:08:13.280 --> 00:08:16.000]  第九節也是說「下坑」
[00:08:16.000 --> 00:08:18.040]  「下到生命的一個深淵」
[00:08:18.040 --> 00:08:20.520]  「一個無助的深淵」
[00:08:20.520 --> 00:08:24.160]  第四節是說「神的聖文,要歌頌神」
[00:08:24.160 --> 00:08:28.400]  第八節又說「愛向神懇求」
[00:08:28.400 --> 00:08:32.080]  第五節到中間的位置
[00:08:32.080 --> 00:08:37.000]  「神的怒氣不過是轉眼之間,祂的恩典乃是一生之久」
[00:08:37.000 --> 00:08:39.720]  同樣的主題在第七節又再說
[00:08:39.720 --> 00:08:44.240]  他說「祢曾施恩,叫我穩如泰山」
[00:08:44.240 --> 00:08:47.560]  「祢掩了面,我就驚惶」
[00:08:47.560 --> 00:08:50.560]  我們可以看到詩篇的對比平衡
[00:08:50.560 --> 00:08:54.160]  中間那一節很值得我們留意
[00:08:54.160 --> 00:08:55.640]  中間那一節
[00:08:55.640 --> 00:08:59.920]  整首詩的中間位置,第六節
[00:08:59.920 --> 00:09:06.640]  「至於我,我凡事平順便說,我永不動搖」
[00:09:06.640 --> 00:09:12.920]  一節中間說到人的一種自大
[00:09:12.920 --> 00:09:15.720]  原來一切問題的根源
[00:09:15.720 --> 00:09:18.960]  就是來自人的一種自大
[00:09:18.960 --> 00:09:22.320]  然後這首詩歌有個結尾,第十二節
[00:09:22.320 --> 00:09:25.320]  說到「歌頌神,稱頌神」
[00:09:25.320 --> 00:09:30.640]  這個結尾,第十二節就是對比這首詩的題目
[00:09:30.640 --> 00:09:32.960]  「獻殿之歌」
[00:09:32.960 --> 00:09:38.120]  我們將這首詩分開幾個段落來看
[00:09:38.120 --> 00:09:41.400]  我們看第一節至第三節
[00:09:41.400 --> 00:09:43.320]  我再讀經文
[00:09:43.320 --> 00:09:44.840]  第一節至第三節
[00:09:44.840 --> 00:09:49.720]  「耶和華,我要尊崇祢,因為祢曾提拔我
[00:09:49.720 --> 00:09:53.400]  不讓仇敵因為勝過我而喜樂」
[00:09:53.400 --> 00:09:57.760]  「耶和華,我的神,我曾呼求祢,祢就醫治了我」
[00:09:57.760 --> 00:10:01.960]  「耶和華,祢曾把我的靈魂從陰間救上來
[00:10:01.960 --> 00:10:05.440]  使我存活,不至於下坑」
[00:10:05.440 --> 00:10:09.640]  這裏詩人說到他自己的生命經驗
[00:10:09.640 --> 00:10:13.000]  就是他下到坑中
[00:10:13.000 --> 00:10:16.360]  下坑,他下到坑裏面
[00:10:16.360 --> 00:10:19.680]  他下到人生的低谷裏面
[00:10:19.680 --> 00:10:24.320]  又或者說他下到生命的深淵裏面
[00:10:24.320 --> 00:10:29.280]  詩人形容這種深淵好像陰間一樣
[00:10:29.280 --> 00:10:31.000]  在陰間裏面
[00:10:31.000 --> 00:10:32.960]  一個死地
[00:10:32.960 --> 00:10:35.840]  一種絕境
[00:10:35.840 --> 00:10:39.080]  在一個坑裏面,好像陰間一樣的地方
[00:10:39.080 --> 00:10:42.000]  叫天不應,叫地不聞
[00:10:42.000 --> 00:10:45.680]  人在這裏只能等待死亡
[00:10:45.680 --> 00:10:49.920]  詩人在深淵裏面,他就向神求救
[00:10:49.920 --> 00:10:52.040]  然後第一節他說
[00:10:52.040 --> 00:10:58.280]  「祢曾提拔我,不讓仇敵因性過我而喜樂」
[00:10:58.280 --> 00:10:59.800]  「祢曾提拔我」
[00:10:59.800 --> 00:11:01.760]  「提拔」這個字
[00:11:01.760 --> 00:11:03.880]  希伯來文就是「達啦」
[00:11:03.880 --> 00:11:07.840]  這個字其實是吸水的意思
[00:11:07.840 --> 00:11:11.520]  在井裏面打水就是用這個字
[00:11:11.520 --> 00:11:15.120]  人在深淵裏面,就好像在井裏面一樣
[00:11:15.120 --> 00:11:19.240]  而神就像打水一樣把我們打上來
[00:11:19.240 --> 00:11:22.760]  這個就是所謂提拔
[00:11:22.760 --> 00:11:23.640]  然後他說
[00:11:23.640 --> 00:11:29.880]  「生命的喜樂一定不是屬於仇敵的,而是屬於我們的」
[00:11:29.880 --> 00:11:33.240]  因為這些一切的經歷
[00:11:33.240 --> 00:11:36.400]  詩人說我要讚美神
[00:11:36.400 --> 00:11:37.960]  在這個段落裏面
[00:11:37.960 --> 00:11:42.520]  其實出現了很多非常形象化的對比
[00:11:42.520 --> 00:11:45.320]  大家留意一下,在一個深淵裏面
[00:11:45.320 --> 00:11:48.960]  然後神就把他拉上來
[00:11:48.960 --> 00:11:51.120]  他好像去到陰間一樣
[00:11:51.120 --> 00:11:53.360]  然後神就救了他
[00:11:53.360 --> 00:11:55.640]  他講到自己在死亡的邊緣
[00:11:55.640 --> 00:11:57.840]  然後神使他存活
[00:11:57.840 --> 00:12:00.360]  他講到我在這裡呼求
[00:12:00.360 --> 00:12:02.320]  求神去幫我
[00:12:02.320 --> 00:12:04.960]  而神就應允,神就醫治
[00:12:04.960 --> 00:12:08.640]  簡單來說就是詩人講到他生命的絕境裏面
[00:12:08.640 --> 00:12:10.840]  而神將他救回來
[00:12:10.840 --> 00:12:13.200]  我們去到詩篇的第二個段落
[00:12:13.200 --> 00:12:16.400]  就是第四節和第五節
[00:12:16.400 --> 00:12:17.680]  然後說到聖文
[00:12:17.680 --> 00:12:22.000]  「你們要歌頌神,稱讚祂可紀念的聖名
[00:12:22.000 --> 00:12:24.800]  因為祂的怒氣不過是轉眼之間
[00:12:24.800 --> 00:12:27.600]  祂的恩典乃是一生之久
[00:12:27.600 --> 00:12:31.680]  一叔雖然有哭泣,祖神便必歡呼」
[00:12:31.680 --> 00:12:36.200]  大家留意這兩節經文不是向神呼籲
[00:12:36.200 --> 00:12:40.080]  而是呼籲我們這一班信神的人
[00:12:40.080 --> 00:12:45.080]  詩人呼籲我們進入祂的經歷裏面
[00:12:45.080 --> 00:12:49.800]  原來祂的經歷不獨獨是祂的經歷
[00:12:49.800 --> 00:12:55.080]  祂的經歷其實是我們每一個人的人生的經歷
[00:12:55.080 --> 00:12:58.040]  詩人用非常強烈的對比
[00:12:58.040 --> 00:13:01.240]  來表達他這種生命的體會
[00:13:01.240 --> 00:13:05.240]  他說「我經驗到神的怒氣
[00:13:05.240 --> 00:13:10.240]  但同時也經驗到神的恩典,神的悅立
[00:13:10.240 --> 00:13:12.160]  他經驗到神的怒氣
[00:13:12.160 --> 00:13:15.520]  而這個怒氣只不過是轉眼之間
[00:13:15.520 --> 00:13:19.720]  而神的悅立卻是一生之久
[00:13:19.720 --> 00:13:22.640]  人是會流淚的,哭泣是有的
[00:13:22.640 --> 00:13:25.080]  可能持續一個晚上
[00:13:25.080 --> 00:13:27.560]  但祂說祖神一到
[00:13:27.560 --> 00:13:31.280]  內心就會爆發出歡樂
[00:13:31.280 --> 00:13:33.960]  用我們基督徒的經驗來說
[00:13:33.960 --> 00:13:39.440]  我們可以說是經歷到罪惡
[00:13:39.440 --> 00:13:43.120]  在我們生命裏面那種沉重的力量
[00:13:43.120 --> 00:13:46.160]  好像將我們壓在一個深淵裏面
[00:13:46.160 --> 00:13:49.960]  但同時我們經驗被神的寬恕
[00:13:49.960 --> 00:13:53.680]  在這個寬恕之後生命有一種無盡的輕散
[00:13:53.680 --> 00:13:56.160]  就好像被拉出一個深淵一樣
[00:13:56.160 --> 00:13:59.960]  又可以呼吸一個新鮮的空氣
[00:13:59.960 --> 00:14:02.560]  我們經歷到人性的軟弱
[00:14:02.560 --> 00:14:06.320]  但同時我們又經驗到在基督裏面的剛強
[00:14:06.320 --> 00:14:09.560]  我們是會經驗恐懼的
[00:14:09.560 --> 00:14:13.320]  但我們同時間可以經驗天賜下來的平安
[00:14:13.320 --> 00:14:16.800]  我們是會經歷死亡的威脅
[00:14:16.800 --> 00:14:18.800]  但同時間在我們內心裏面
[00:14:18.800 --> 00:14:19.880]  在我們信仰裏面
[00:14:19.880 --> 00:14:23.400]  我們是經驗到復活
[00:14:23.400 --> 00:14:25.960]  施人在這裏提醒我們
[00:14:25.960 --> 00:14:29.560]  這些都是我們的經驗
[00:14:29.560 --> 00:14:33.720]  生命的墮落、生命的痛苦
[00:14:33.720 --> 00:14:35.320]  這些都是真實的
[00:14:35.320 --> 00:14:37.720]  不過在神的恩典裏面
[00:14:37.720 --> 00:14:42.320]  生命的新的開始是可能的
[00:14:42.320 --> 00:14:46.240]  施人說神的怒氣不過是轉眼之間
[00:14:46.240 --> 00:14:51.080]  祂的恩典乃是一生之久
[00:14:51.080 --> 00:14:53.760]  去到詩篇的中心點
[00:14:53.760 --> 00:14:56.240]  剛才我說的就是第六節
[00:14:56.240 --> 00:15:03.640]  第六節說「至於我,我凡是平順便說,我永不動搖」
[00:15:03.640 --> 00:15:09.680]  這節的經文放在詩篇的中心
[00:15:09.680 --> 00:15:12.320]  讓我們特別去留意一下
[00:15:12.320 --> 00:15:17.400]  可能人生的一切問題的核心就在這裏
[00:15:17.400 --> 00:15:22.480]  「我凡是平順便說,我永不動搖」
[00:15:22.480 --> 00:15:25.720]  這個經文如果用另外一些說話來說
[00:15:25.720 --> 00:15:27.440]  或者表達的話
[00:15:27.440 --> 00:15:29.480]  它大概就是
[00:15:29.480 --> 00:15:34.480]  「我發達的時候,我覺得大地在我腳下」
[00:15:34.480 --> 00:15:40.000]  「我成功的時候,我認為自己永遠不會失敗」
[00:15:40.000 --> 00:15:45.240]  「我健康的時候,我認為自己永遠不會病」
[00:15:45.240 --> 00:15:52.640]  或者「我生生猛猛的時候,我認為自己是不會死」
[00:15:52.640 --> 00:15:55.240]  這些都是很平凡的想法
[00:15:55.240 --> 00:15:56.920]  不過或許
[00:15:56.920 --> 00:16:04.160]  這就是人類墮落背後的平凡的想法
[00:16:04.160 --> 00:16:05.800]  這個平凡的想法就是
[00:16:05.800 --> 00:16:10.760]  「我要用我自己的手,創造我自己的人生」
[00:16:10.760 --> 00:16:13.000]  這個想法也很平凡
[00:16:13.000 --> 00:16:14.560]  不過一切問題的根源
[00:16:14.560 --> 00:16:17.240]  可能就來自這個平凡的想法
[00:16:17.240 --> 00:16:22.760]  昔日,當夏娃在伊甸園吃禁果
[00:16:22.760 --> 00:16:25.400]  吃的時候,她在想甚麼呢?
[00:16:25.400 --> 00:16:28.200]  可能她會想
[00:16:28.200 --> 00:16:34.240]  「吃了這個禁果,我們不需要神去引導我們了」
[00:16:34.240 --> 00:16:40.320]  「我們可以自己用自己的方法,尋求這個永生的大道」
[00:16:40.320 --> 00:16:43.480]  「我們用自己的手,令自己的生命圓滿」
[00:16:43.480 --> 00:16:47.440]  「這樣更加好,這樣就可以了」
[00:16:47.440 --> 00:16:54.320]  或許昔日,當德國人去擁護希特拉上台的時候
[00:16:54.320 --> 00:16:59.880]  希特拉愁隨滿志,意氣風發
[00:16:59.880 --> 00:17:05.840]  他一步一步地用自己的手去創造國家的明天
[00:17:05.840 --> 00:17:09.160]  在希特拉事業最高峰的時候
[00:17:09.160 --> 00:17:12.120]  他是最有可能引用這句經文的
[00:17:12.120 --> 00:17:18.520]  「知我,我凡事平順便說,我永不動搖」
[00:17:18.520 --> 00:17:22.520]  講經文的人,是一個自大的人
[00:17:22.520 --> 00:17:26.160]  自大的人毫無感恩的心
[00:17:26.160 --> 00:17:29.920]  他不會敬畏天,也不會尊重人
[00:17:29.920 --> 00:17:34.640]  這種心態,引導人一步一步墮落
[00:17:34.640 --> 00:17:39.040]  引導人一步一步地接近黑暗的深淵
[00:17:39.040 --> 00:17:42.200]  詩人把經文放在詩篇的中間
[00:17:42.200 --> 00:17:44.360]  讓我們每一個都好好面對
[00:17:44.360 --> 00:17:50.240]  我們自己心底裏有沒有這種想法呢?
[00:17:50.240 --> 00:17:52.880]  我們去到詩篇第30篇的第四段落
[00:17:52.880 --> 00:17:54.920]  就是第七節至第八節
[00:17:54.920 --> 00:17:57.880]  這個其實都是回應第二個段落的
[00:17:57.880 --> 00:18:00.240]  第七節、第八節,詩人說
[00:18:00.240 --> 00:18:04.400]  「耶和華,你曾施恩,叫我穩如泰山」
[00:18:04.400 --> 00:18:07.320]  「你掩了面,我就驚惶」
[00:18:07.320 --> 00:18:14.840]  「耶和華,我曾求告你,我向耶和華懇求」
[00:18:14.840 --> 00:18:18.280]  當一個人放下自大的時候
[00:18:18.280 --> 00:18:21.680]  他便認識到生命的真相
[00:18:21.680 --> 00:18:27.680]  詩人用一些對比去呈現他見到的真相
[00:18:27.680 --> 00:18:29.680]  他見到的真相是甚麼呢?
[00:18:29.680 --> 00:18:32.280]  就是原來當神施恩的時候
[00:18:32.280 --> 00:18:34.480]  當神面向我們的時候
[00:18:34.480 --> 00:18:38.280]  我們的確真的能夠穩如泰山
[00:18:38.280 --> 00:18:40.280]  不過祂會掩面的
[00:18:40.280 --> 00:18:42.520]  當祂掩面不看我們的時候
[00:18:42.520 --> 00:18:44.920]  我們是會驚惶失措的
[00:18:44.920 --> 00:18:49.160]  原來整個的生命不在我們的手裏面
[00:18:49.160 --> 00:18:54.200]  整個的生命都在神的手裏面
[00:18:54.200 --> 00:18:56.560]  或者有一天
[00:18:56.560 --> 00:18:59.760]  我們會投資失敗而破產
[00:18:59.760 --> 00:19:02.560]  又或者會忽然中風而行動不便
[00:19:02.560 --> 00:19:04.360]  又或者會患重病
[00:19:04.360 --> 00:19:07.480]  然後徘徊在死亡的邊緣
[00:19:07.480 --> 00:19:10.040]  我們都會像詩人所說的那樣
[00:19:10.040 --> 00:19:11.720]  我們會下坑
[00:19:11.720 --> 00:19:14.320]  會落到一個生命的深淵裏面
[00:19:14.320 --> 00:19:17.120]  生命無光
[00:19:17.120 --> 00:19:20.400]  生命的天花板忽然間塌下來
[00:19:20.400 --> 00:19:28.160]  我們以為很穩當的保護忽然間會消失
[00:19:28.160 --> 00:19:31.520]  詩人很想說
[00:19:31.520 --> 00:19:33.800]  整個生命的真相
[00:19:33.800 --> 00:19:35.920]  不在我們把握的裏面
[00:19:35.920 --> 00:19:41.120]  也不是由你自己創造你自己的豐盛的人生
[00:19:41.120 --> 00:19:43.320]  去到詩篇的最後一個段落
[00:19:43.320 --> 00:19:45.760]  第九節至第十二節
[00:19:45.760 --> 00:19:50.800]  其實都是回應第一個段落和詩的題目
[00:19:50.800 --> 00:19:53.520]  第九節至第十二節
[00:19:53.520 --> 00:19:54.320]  詩人說
[00:19:54.320 --> 00:19:58.000]  「我被害流血,下到坑中有什麼益處?」
[00:19:58.000 --> 00:20:02.280]  「塵土豈能稱讚你,傳說你的誠實?」
[00:20:02.280 --> 00:20:04.920]  「耶和華,求你應允我,憐恤我」
[00:20:04.920 --> 00:20:07.520]  「耶和華,求你幫助我」
[00:20:07.520 --> 00:20:10.120]  「你將我的哀哭變為跳舞」
[00:20:10.120 --> 00:20:13.880]  「將我的麻衣脫去,給我披上喜樂」
[00:20:13.880 --> 00:20:16.880]  第十二節是一個結論
[00:20:16.880 --> 00:20:19.400]  「好叫我的靈歌頌你,並不助聲」
[00:20:19.400 --> 00:20:23.840]  「耶和華,我的神,我要稱讚你直到永遠」
[00:20:23.840 --> 00:20:26.560]  第九節讀起來
[00:20:26.560 --> 00:20:31.560]  好像詩人和神之間討價還價
[00:20:31.560 --> 00:20:33.840]  不過我們真的要留意
[00:20:33.840 --> 00:20:38.880]  這裡不是一種平等的雙方討價還價
[00:20:38.880 --> 00:20:41.240]  不是那種「神啊,你救我」
[00:20:41.240 --> 00:20:43.600]  「如果你救我的話,我就湯雞還神」
[00:20:43.600 --> 00:20:46.440]  不是那種討價還價
[00:20:46.440 --> 00:20:48.080]  那種討價還價
[00:20:48.080 --> 00:20:52.040]  只不過是目中無神的一種叫價
[00:20:52.040 --> 00:20:58.800]  詩人在這裡自認自己只不過是一個普通的敬拜神的人
[00:20:58.800 --> 00:21:02.560]  好像塵土一樣這麼微小的人
[00:21:02.560 --> 00:21:08.760]  他說「如果我死了,神啊,你就會損失一位敬拜者」
[00:21:08.760 --> 00:21:09.920]  大家想想
[00:21:09.920 --> 00:21:11.960]  如果神不解救這個詩人
[00:21:11.960 --> 00:21:13.280]  他死了的話
[00:21:13.280 --> 00:21:15.520]  神真的會失去一個敬拜者
