
[00:00:00.000 --> 00:00:06.800]  很高興可以在平安夜晚上跟大家分享神的話語訊息
[00:06:13.360 --> 00:06:16.600]  就是建立在未見的事上面
[00:06:16.600 --> 00:06:18.240]  而這顆星是我們
[00:06:18.240 --> 00:06:22.640]  可能沒辦法推測到究竟在哪裏
[00:06:22.640 --> 00:06:26.320]  但我們的信心不是建立在這顆星上面
[00:06:26.320 --> 00:06:29.520]  聖經裏面亦都提過一些智者
[00:06:29.520 --> 00:06:32.520]  這些智者在原文的希臘文裏面
[00:06:32.520 --> 00:06:35.120]  用一個Megios這個字
[00:06:35.120 --> 00:06:36.640]  就是一些魔術
[00:06:36.640 --> 00:06:38.120]  即是今天Magic這個字
[00:06:38.120 --> 00:06:39.520]  魔術師
[00:06:39.520 --> 00:06:42.160]  其實在當時是一些稱為法術
[00:06:42.160 --> 00:06:46.320]  懂得行一些術士
[00:06:46.320 --> 00:06:48.400]  原來他們在推敲的時候
[00:06:48.400 --> 00:06:51.320]  就發現在古代的巴比倫
[00:06:51.320 --> 00:06:53.800]  是有很多這些術士的
[00:06:53.800 --> 00:06:57.040]  如果我們熟習聖經在但爾利書
[00:06:57.040 --> 00:06:58.360]  亦都有提到
[00:06:58.360 --> 00:07:02.720]  尼布甲尼撒王養了一大班術士
[00:07:02.720 --> 00:07:05.880]  作為一些
[00:07:05.880 --> 00:07:09.040]  例如出戰或者他發了一些怪夢
[00:07:09.040 --> 00:07:11.720]  這些人會幫助他解夢
[00:07:11.720 --> 00:07:15.080]  給他一些統治上另類的意見
[00:07:15.080 --> 00:07:17.000]  有些人就說可能這班人
[00:07:17.000 --> 00:07:19.840]  是來自古代的巴比倫這個地區
[00:07:19.840 --> 00:07:23.120]  即是今天大概是伊朗的這些地方
[00:07:23.120 --> 00:07:29.560]  聖經只提他們是東方的一些智者
[00:07:29.560 --> 00:07:32.000]  其實昔日在中國古代
[00:07:32.000 --> 00:07:34.320]  亦都有很多這些職位
[00:07:34.320 --> 00:07:37.440]  每逢他們出戰一定會占卜
[00:07:37.440 --> 00:07:39.440]  今天我們亦都聽過
[00:07:39.440 --> 00:07:42.560]  有所謂中古時期有些煉金術士
[00:07:42.560 --> 00:07:44.000]  可能都是這些人
[00:07:44.000 --> 00:07:45.360]  不過其實當時來說
[00:07:45.360 --> 00:07:46.760]  這些人是很高地位的
[00:07:46.760 --> 00:07:49.400]  現在我們看來就覺得他們邪邪的
[00:07:49.400 --> 00:07:52.960]  但當時的時間其實等於今天的科學家
[00:07:52.960 --> 00:07:56.200]  他們知道很多天文地理的現象
[00:07:56.200 --> 00:08:00.200]  所以他們在當時是備受尊重的一班人
[00:08:00.200 --> 00:08:04.240]  他們稱為智者
[00:08:04.240 --> 00:08:05.800]  每逢有一些大事發生
[00:08:05.800 --> 00:08:07.640]  其實他們都會推敲
[00:08:07.640 --> 00:08:09.440]  即是可能他們認為
[00:08:09.440 --> 00:08:12.200]  在天象上面會有一些訊息
[00:08:12.200 --> 00:08:13.880]  例如一個帝王的誕生
[00:08:13.880 --> 00:08:16.040]  可以由天象來看到
[00:08:16.040 --> 00:08:18.160]  但無論如何
[00:08:18.160 --> 00:08:20.560]  這些東方博士他們見到
[00:08:20.560 --> 00:08:22.360]  一個非常奇特的天象
[00:08:22.360 --> 00:08:24.360]  所以他們遠遠地
[00:08:24.360 --> 00:08:28.320]  由他們自己所在的地方來到耶路撒冷
[00:08:28.320 --> 00:08:30.560]  即是來到當時的猶太地
[00:08:30.560 --> 00:08:34.440]  其實以前你要經過這麼大的沙漠
[00:08:34.440 --> 00:08:35.600]  不是一件簡單的事
[00:08:35.600 --> 00:08:37.280]  今天我們可以坐飛機
[00:08:37.280 --> 00:08:38.960]  今天我們可以坐高鐵
[00:08:38.960 --> 00:08:40.480]  但以前的時候
[00:08:40.480 --> 00:08:43.040]  他們可能要冒上生命的危險
[00:08:43.040 --> 00:08:44.840]  經過這麼大的沙漠
[00:08:44.840 --> 00:08:46.560]  可能死在沙漠也不一定
[00:08:46.560 --> 00:08:47.720]  亦都有強盜
[00:08:47.720 --> 00:08:49.560]  有很多危險的地方
[00:08:49.560 --> 00:08:51.480]  為何他們要花這麼多力氣
[00:08:51.480 --> 00:08:54.200]  將他們在天上看到的景象
[00:08:54.200 --> 00:08:57.080]  化成他們的行動來到這個地方
[00:08:57.080 --> 00:09:01.560]  我相信他們一定見到一個很特別的現象
[00:09:01.560 --> 00:09:03.040]  聖經告訴我們
[00:09:03.040 --> 00:09:05.600]  諸天述說神的榮耀
[00:09:05.600 --> 00:09:09.600]  窮倉全讓祂的作為
[00:09:09.600 --> 00:09:10.520]  聖經也告訴我們
[00:09:10.520 --> 00:09:14.000]  當耶穌基督第二次再來這個世界的時間
[00:09:14.000 --> 00:09:17.560]  天上會有人子的徵兆在天上
[00:09:17.560 --> 00:09:20.160]  地上的萬族見到都要哀哭
[00:09:20.160 --> 00:09:22.840]  他們會見到我們的人子
[00:09:22.840 --> 00:09:26.200]  即是耶穌基督帶有能力的從天降臨
[00:09:26.200 --> 00:09:28.240]  其實聖經沒有否認到
[00:09:28.240 --> 00:09:33.960]  當神會藉由一些天象來告訴我們一些訊息
[00:09:33.960 --> 00:09:36.600]  但明顯的時候
[00:09:36.600 --> 00:09:39.200]  聖經在利未記裏面很清楚告訴我們
[00:09:39.200 --> 00:09:41.280]  千萬他的子民
[00:09:41.280 --> 00:09:46.000]  是不可以做這些占卜或觀兆的事情
[00:09:46.000 --> 00:09:47.720]  要致死的
[00:09:47.720 --> 00:09:51.080]  所以我們見到一個很重要的訊息
[00:09:51.080 --> 00:09:54.760]  我們今天見到這個世界很奇妙
[00:09:54.760 --> 00:09:58.000]  我們可以敬拜讚美我們的上帝
[00:09:58.000 --> 00:10:00.840]  但我們不可以敬拜這些一切的天象
[00:10:00.840 --> 00:10:03.840]  古時的人他們見到這些很奇妙的現象
[00:10:03.840 --> 00:10:05.480]  他就以為背後
[00:10:05.480 --> 00:10:10.160]  這些星月太陽的背後
[00:10:10.160 --> 00:10:11.840]  就是神明
[00:10:11.840 --> 00:10:16.960]  所以上帝是絕對去禁止這些的事
[00:10:16.960 --> 00:10:20.800]  為什麼上帝要禁止
[00:10:20.800 --> 00:10:23.600]  因為人的理性可能已經扭曲了
[00:10:23.600 --> 00:10:25.720]  所以我們見到這個自然界的現象
[00:10:25.720 --> 00:10:28.800]  我們不會以為這是上帝的作為
[00:10:28.800 --> 00:10:32.080]  我們會認為他背後一定有些神秘的事物
[00:10:32.080 --> 00:10:36.200]  甚至今天很多人利用這些星座
[00:10:36.200 --> 00:10:38.080]  各樣的運轉
[00:10:38.080 --> 00:10:41.160]  或者利用一些紙微斗數的方式
[00:10:41.160 --> 00:10:45.400]  去探測很多人將來的事會發生
[00:10:45.400 --> 00:10:51.280]  這個反而成為了不信的一個工具
[00:10:51.280 --> 00:10:54.720]  成為了破壞了上帝原先計劃的工具
[00:10:54.720 --> 00:10:56.080]  所以我們要知道
[00:10:56.080 --> 00:10:59.480]  為什麼上帝明明去禁止人來做這件事
[00:10:59.480 --> 00:11:02.360]  他說不可行法術也不可以觀笑
[00:11:02.360 --> 00:11:05.720]  上帝可以任意的運用自然界
[00:11:05.720 --> 00:11:09.440]  但是我們千萬不要將這些工具
[00:11:09.440 --> 00:11:10.960]  上帝所運用的工具
[00:11:10.960 --> 00:11:14.040]  變成了我們無敗的對象
[00:11:14.040 --> 00:11:15.840]  今天我們剛才說過
[00:11:15.840 --> 00:11:19.160]  人流行很多風水 很多命理的學說
[00:11:19.160 --> 00:11:20.480]  他背後就是希望
[00:11:20.480 --> 00:11:24.880]  我掌握了這些背後的奇妙的法則
[00:11:24.880 --> 00:11:28.360]  他就可以為自己來賺取很多的私利
[00:11:28.360 --> 00:11:31.240]  為了自己可以做很多被控的事
[00:11:31.240 --> 00:11:36.520]  其實昔日上帝所創造的亞當夏娃
[00:11:36.520 --> 00:11:38.880]  他們都是想做一件同樣的事
[00:11:38.880 --> 00:11:43.920]  就是他們想操控自己的人生命運
[00:11:43.920 --> 00:11:46.440]  他們想自己超越上帝
[00:11:46.440 --> 00:11:49.280]  其實也是撒旦同樣犯的罪
[00:11:49.280 --> 00:11:50.240]  也是在這裡
[00:11:50.240 --> 00:11:52.880]  他想超越上帝與上帝同等
[00:11:52.880 --> 00:11:58.040]  所以我們今天看完這個星星的秘密之後
[00:11:58.040 --> 00:12:00.520]  我們相信一件很重要的事
[00:12:00.520 --> 00:12:03.360]  今天我們不要用這些來成為我們
[00:12:03.360 --> 00:12:05.600]  去追尋上帝的工具
[00:12:05.600 --> 00:12:08.880]  如果我們見到很偉大的天空
[00:12:08.880 --> 00:12:11.880]  我們可以敬拜 讚美我們的上帝
[00:12:11.880 --> 00:12:14.720]  但我們千萬不要用這些成為我們
[00:12:14.720 --> 00:12:18.320]  背後去尋找我們人生命運的那些途徑
[00:12:18.320 --> 00:12:22.440]  我相信上帝會指引你的路
[00:12:22.440 --> 00:12:26.080]  信息我稱為星之旅程
[00:12:26.080 --> 00:12:29.800]  這班不知為數的智者團隊
[00:12:29.800 --> 00:12:32.920]  他們終於向著星光出發
[00:12:32.920 --> 00:12:35.880]  他們去尋找這個新生王的下落
[00:12:35.880 --> 00:12:38.880]  他們被自然界上帝的啟示
[00:12:38.880 --> 00:12:43.600]  引渡到耶路撒冷的地方
[00:12:43.600 --> 00:12:47.640]  我們不知為何他們會知道這是猶太人的王
[00:12:47.640 --> 00:12:53.520]  可能因為星在猶太地出現
[00:12:53.520 --> 00:12:56.400]  但是在這個時間
[00:12:56.400 --> 00:12:59.920]  他們就用自己的想法
[00:12:59.920 --> 00:13:02.440]  想想我要尋找上帝
[00:13:02.440 --> 00:13:03.920]  我要去哪裡尋找
[00:13:03.920 --> 00:13:05.760]  當然是去皇宮尋找
[00:13:05.760 --> 00:13:08.840]  我要尋找上帝我當然是去首都尋找
[00:13:08.840 --> 00:13:10.760]  但這次很可惜
[00:13:10.760 --> 00:13:13.320]  他們用他們的理智和智慧
[00:13:13.320 --> 00:13:17.760]  他們去了皇宮尋找希律
[00:13:17.760 --> 00:13:21.360]  在我年輕的時候很多人都告訴我
[00:13:21.360 --> 00:13:24.760]  不要用感性帶領你向前行
[00:13:24.760 --> 00:13:27.560]  特別是你見到一個女孩很喜歡的時候
[00:13:27.560 --> 00:13:31.440]  你要好好地用你的理智分析
[00:13:31.440 --> 00:13:34.640]  用理性帶領你自己前行
[00:13:34.640 --> 00:13:38.560]  理性帶領感性我記得他們特別提醒我
[00:13:38.560 --> 00:13:43.520]  但原來人的理性都不是最能夠帶領我們前行
[00:13:43.520 --> 00:13:46.440]  有時都會帶錯的
[00:13:46.440 --> 00:13:49.440]  他們想一定是生在皇宮
[00:13:49.440 --> 00:13:54.480]  誰知他們找了一個很錯的方向
[00:13:54.480 --> 00:13:58.560]  他們去了皇宮尋找希律王
[00:13:58.560 --> 00:14:03.400]  希律王這個錯不是一個小事
[00:14:03.400 --> 00:14:07.680]  智者竟然問一個殘暴不仁
[00:14:07.680 --> 00:14:10.520]  沒有連戌 嗜血的
[00:14:10.520 --> 00:14:16.760]  當世稱為大希律王的皇帝
[00:14:16.760 --> 00:14:20.040]  他的家族一直以惡名昭彰
[00:14:20.040 --> 00:14:22.960]  他也處死了無數的人
[00:14:22.960 --> 00:14:24.640]  甚至他的對手
[00:14:24.640 --> 00:14:27.160]  他的太太 他的祖父
[00:14:27.160 --> 00:14:31.560]  他的岳母 他的親兄弟
[00:14:31.560 --> 00:14:34.520]  他的叔叔 他的妻子
[00:14:34.520 --> 00:14:38.040]  和他自己三個兒子都是他殺了
[00:14:38.040 --> 00:14:40.720]  所以有些人說我寧願做豬做狗
[00:14:40.720 --> 00:14:46.680]  我都不生在希律的家裏
[00:14:46.680 --> 00:14:51.160]  所以我們見到他們找錯了地方
[00:14:51.160 --> 00:14:55.240]  甚至最後間接導致
[00:14:55.240 --> 00:15:00.120]  百里行有一場大嬰孩屠殺事件
[00:15:00.120 --> 00:15:00.920]  各位弟兄姊妹
[00:15:00.920 --> 00:15:02.640]  我們從宿令上
[00:15:02.640 --> 00:15:06.040]  我們相信這個希律
[00:15:06.040 --> 00:15:08.440]  這個稱為老狐狸的希律
[00:15:08.440 --> 00:15:11.880]  他背後是誰來掌控他
[00:15:11.880 --> 00:15:14.040]  他就是撒旦
[00:15:14.040 --> 00:15:18.360]  撒旦自己就是這個人背後的大boss
[00:15:18.360 --> 00:15:22.680]  所以當他聽到這個新生王的消息
[00:15:22.680 --> 00:15:25.120]  他心裏感到很不安
[00:15:25.120 --> 00:15:26.680]  其實真正不安
[00:15:26.680 --> 00:15:31.000]  是這個本來世稱為世界的王的撒旦
[00:15:31.000 --> 00:15:34.000]  他的王權是受到干擾
[00:15:34.000 --> 00:15:36.200]  所以他心裏很不安
[00:15:36.200 --> 00:15:39.440]  他就用他的方法去使這個希律
[00:15:39.440 --> 00:15:44.480]  成為他手上的工具
[00:15:44.480 --> 00:15:47.040]  這個希律都算有見識
[00:15:47.040 --> 00:15:48.840]  當他不知道的時候
[00:15:48.840 --> 00:15:51.080]  他竟然有智慧去找
[00:15:51.080 --> 00:15:55.000]  叫那些人找他們國裏的經學家
[00:15:55.000 --> 00:15:58.280]  和祭司長來問他們
[00:15:58.280 --> 00:16:00.040]  他既然是不信的
[00:16:00.040 --> 00:16:04.520]  但為何他會找回這些人呢
[00:16:04.520 --> 00:16:08.120]  我們相信他背後應該有特別的原因
[00:16:08.120 --> 00:16:11.040]  他問基督究竟生在何處
[00:16:11.040 --> 00:16:15.920]  這班經學家也成為他手中運用的工具
[00:16:15.920 --> 00:16:17.120]  他告訴他們
[00:16:17.120 --> 00:16:21.640]  這個王應該生在伯利恆城裏
[00:16:21.640 --> 00:16:27.040]  其實你不要覺得詫異
[00:16:27.040 --> 00:16:31.720]  其實我們每逢我們想尋求上帝的時候
[00:16:31.720 --> 00:16:37.720]  你總是會覺得
[00:16:37.720 --> 00:16:41.440]  會不會一開始我們就可以一帆風順呢
[00:16:41.440 --> 00:16:42.640]  在我自己的經歷裏面
[00:16:42.640 --> 00:16:46.840]  我發現原來當我們想尋求上帝的時候
[00:16:46.840 --> 00:16:50.920]  你所遇到的困難和阻礙特別的多
[00:16:50.920 --> 00:16:54.920]  正如耶穌出來世界傳道的時候
[00:16:54.920 --> 00:16:57.160]  祂第一次出來傳道
[00:16:57.160 --> 00:16:59.640]  祂就在自己的家鄉
[00:16:59.640 --> 00:17:02.880]  差點被人推下山崖
[00:17:02.880 --> 00:17:04.840]  當耶穌要出來傳道之前
[00:17:04.840 --> 00:17:06.080]  祂要受洗
[00:17:06.080 --> 00:17:08.880]  祂要經過四十天的試探
[00:17:08.880 --> 00:17:10.280]  所以你看到
[00:17:10.280 --> 00:17:14.040]  當我們每逢要跟從上帝的道路的時候
[00:17:14.040 --> 00:17:17.280]  不是順風順水 萬事亨通
[00:17:17.280 --> 00:17:22.840]  反而會有很多撒旦的難阻和攻擊
[00:17:22.840 --> 00:17:26.320]  要我們不要跟從引導
[00:17:26.320 --> 00:17:28.640]  當我們遇見這些問題的時候
[00:17:28.640 --> 00:17:32.840]  我想我們一定要靜心來禱告
[00:17:32.840 --> 00:17:35.240]  來等候上帝的時間
[00:17:35.240 --> 00:17:37.960]  並且等候聖靈的引導和帶領
[00:17:37.960 --> 00:17:42.040]  我們不要憑血氣衝動來做一些決定
[00:17:42.040 --> 00:17:47.000]  於是希律就在聖經裏面找到那個記載
[00:17:47.000 --> 00:17:50.680]  記載猶太地的伯利恆這個地方
[00:17:50.680 --> 00:17:56.160]  他就暗暗地跟這些占星家博士說
[00:17:56.160 --> 00:18:01.000]  當你找到的時候請你回來告訴我
[00:18:01.000 --> 00:18:04.160]  當然他不會把背後的動機告訴你
[00:18:04.160 --> 00:18:07.520]  在這個時間故事真正的高潮來到
[00:18:07.520 --> 00:18:10.400]  究竟這些智者會不會傻乎乎的
[00:18:10.400 --> 00:18:12.680]  當他們找到救世主的時候
[00:18:12.680 --> 00:18:16.240]  會回去跟希律報信呢?
[00:18:16.240 --> 00:18:20.560]  豈不是耶穌的性命進入很危險的時間
[00:18:20.560 --> 00:18:25.440]  會不會破壞了上帝永恆救恩的計劃呢?
[00:18:25.440 --> 00:18:26.760]  在這個時間
[00:18:26.760 --> 00:18:30.480]  當這班智者再出去
[00:18:30.480 --> 00:18:33.240]  他們見到一顆星
[00:18:33.240 --> 00:18:35.240]  見到本來消失了的星
[00:18:35.240 --> 00:18:37.080]  重新來引導它
[00:18:37.080 --> 00:18:39.560]  忽然在他們前頭出現
[00:18:39.560 --> 00:18:41.000]  並且這顆星
[00:18:41.000 --> 00:18:47.120]  我自己想像是不可能會直接去到那間屋的上面
[00:18:47.120 --> 00:18:49.360]  去到伯利恆那間屋的上面
[00:18:49.360 --> 00:18:53.560]  所以這可能是上帝用的超自然的現象
[00:18:53.560 --> 00:19:00.120]  來讓這班博士更加清楚的
[00:19:00.120 --> 00:19:02.640]  耶穌究竟在哪裡
[00:19:02.640 --> 00:19:04.480]  於是乎
[00:19:04.480 --> 00:19:05.440]  我們見到
[00:19:05.440 --> 00:19:09.000]  在上帝奇妙的帶領和記號之下
[00:19:09.000 --> 00:19:12.320]  上帝清楚的啟示給他們知道
[00:19:12.320 --> 00:19:15.840]  他不單止用自然界來啟示我們知道
[00:19:15.840 --> 00:19:19.360]  他也用超然的事物來讓我們知道
[00:19:19.360 --> 00:19:20.960]  其實這並沒有矛盾
[00:19:20.960 --> 00:19:24.080]  因為上帝是創造自然的上帝
[00:19:24.080 --> 00:19:26.760]  同時他也是創造超自然的上帝
[00:19:26.760 --> 00:19:28.960]  他運用超自然的現象
[00:19:28.960 --> 00:19:33.400]  來帶領人更清楚明白他的心意
[00:19:33.400 --> 00:19:35.320]  當這班博士去到
[00:19:35.320 --> 00:19:36.200]  見到耶穌
[00:19:36.200 --> 00:19:38.680]  其實不是嬰孩
[00:19:38.680 --> 00:19:40.360]  已經是小孩耶穌
[00:19:40.360 --> 00:19:44.640]  可能已經被他出生的時間隔了一段時間
[00:19:44.640 --> 00:19:46.240]  因為當時我們知道
[00:19:46.240 --> 00:19:49.520]  希律王要殺的時間是殺到兩歲的小孩
[00:19:49.520 --> 00:19:51.080]  可能已經是離開
[00:19:51.080 --> 00:19:52.440]  第一次見到
[00:19:52.440 --> 00:19:54.040]  有時你在聖誕卡見到
[00:19:54.040 --> 00:19:55.160]  三博士在那裏
[00:19:55.160 --> 00:19:56.200]  牧羊人在那裏
[00:19:56.200 --> 00:19:59.880]  我們知道這不是確實的事
[00:19:59.880 --> 00:20:02.880]  後來我們見到
[00:20:02.880 --> 00:20:06.520]  他們送上第一份禮物是黃金
[00:20:06.520 --> 00:20:08.640]  黃金是一份非常尊貴的禮物
[00:20:08.640 --> 00:20:10.560]  代表王者的尊貴
[00:20:10.560 --> 00:20:12.600]  他們送得非常之對
[00:20:12.600 --> 00:20:15.200]  第二份禮物是甚麼
[00:20:15.200 --> 00:20:16.720]  乳香
[00:20:16.720 --> 00:20:20.280]  乳香原來是獻祭用的
[00:20:20.280 --> 00:20:23.040]  無論在別的宗教裏
[00:20:23.040 --> 00:20:25.160]  或者當時的猶太人
[00:20:25.160 --> 00:20:27.920]  他們都是獻祭給上帝
[00:20:27.920 --> 00:20:31.360]  其實這表達了耶穌的一個身份
[00:20:31.360 --> 00:20:33.800]  就是祭司的身份
[00:20:33.800 --> 00:20:35.360]  祂是一個大祭司
[00:20:35.360 --> 00:20:39.320]  祂是人和神之間的宗保的大祭司
[00:20:39.320 --> 00:20:43.840]  打通了人和上帝之間隔絕的牆
[00:20:43.840 --> 00:20:47.320]  第三份禮物送甚麼
[00:20:47.320 --> 00:20:48.720]  活藥
[00:20:48.720 --> 00:20:50.920]  這就奇怪了
[00:20:50.920 --> 00:20:53.280]  你會否在送生日禮物的時間
[00:20:53.280 --> 00:20:55.720]  送一個鐘給別人
[00:20:55.720 --> 00:20:56.640]  不會吧
