
[00:00:00.000 --> 00:00:06.160]  我們透過約書客第十章約書客的關於戰爭的紀錄
[00:03:09.140 --> 00:03:12.940]  究竟是不是人人都可以
[00:03:12.940 --> 00:03:16.580]  或者是不是人人都應該向上帝求大事呢?
[00:03:16.580 --> 00:03:19.020]  我們應該在什麼情況底下
[00:03:19.020 --> 00:03:20.900]  先向神求大事呢?
[00:03:20.900 --> 00:03:22.220]  是不是某一個背景
[00:03:22.220 --> 00:03:25.220]  某一個程度
[00:03:25.220 --> 00:03:27.380]  某一個相當的理解
[00:03:27.380 --> 00:03:30.940]  就貿然地向上帝求大事呢?
[00:03:30.940 --> 00:03:33.460]  一種口號式的喊叫
[00:03:33.460 --> 00:03:37.300]  不是一種實際可能的方案
[00:03:37.300 --> 00:03:39.580]  我們從約書亞記裏面見到的
[00:03:39.580 --> 00:03:41.060]  第十章第五節
[00:03:41.060 --> 00:03:43.420]  作者就交代了一個大的背景
[00:03:43.420 --> 00:03:46.820]  現在我們面臨的危機是很嚴重的
[00:03:46.820 --> 00:03:48.620]  因為五個皇帝聯盟
[00:03:48.620 --> 00:03:51.780]  包括了一班的五國阿摩利王
[00:03:51.780 --> 00:03:53.580]  包括了耶路撒冷王
[00:03:53.580 --> 00:03:55.020]  希伯倫王
[00:03:55.020 --> 00:03:56.100]  耶末王
[00:03:56.100 --> 00:03:57.100]  拉吉王
[00:03:57.100 --> 00:03:58.340]  伊基倫王
[00:03:58.340 --> 00:03:59.580]  他們全部聚集
[00:03:59.580 --> 00:04:03.420]  要攻擊機騙的邢侶
[00:04:03.420 --> 00:04:05.780]  整個戰略很奇怪
[00:04:05.780 --> 00:04:08.300]  他們不是聯軍去打以色列
[00:04:08.300 --> 00:04:10.380]  他們是聯軍去打機騙
[00:04:10.380 --> 00:04:13.900]  聖經沒有交代原因
[00:04:13.900 --> 00:04:15.500]  但是從戰略上
[00:04:15.500 --> 00:04:16.740]  你看完這段經文
[00:04:16.740 --> 00:04:20.900]  你想像一下為何五皇聯軍
[00:04:20.900 --> 00:04:22.180]  是要打機騙
[00:04:22.180 --> 00:04:23.580]  不是打以色列呢?
[00:04:23.580 --> 00:04:25.500]  似乎看到的情況就是
[00:04:25.500 --> 00:04:27.620]  他們不敢和以色列人硬碰
[00:04:27.620 --> 00:04:29.900]  因為過往的戰役裏面
[00:04:29.900 --> 00:04:31.300]  都是一派圖地
[00:04:31.300 --> 00:04:32.620]  如果硬碰的話
[00:04:32.620 --> 00:04:34.260]  他們輸的機會很高
[00:04:34.260 --> 00:04:38.260]  反而他們打的對他們來說是叛徒
[00:04:38.260 --> 00:04:39.260]  就是機騙
[00:04:39.260 --> 00:04:42.900]  和以色列人結連了
[00:04:42.900 --> 00:04:44.100]  聯盟了
[00:04:44.100 --> 00:04:45.420]  所以他們打機騙
[00:04:45.420 --> 00:04:47.140]  當他們打機騙的時候
[00:04:47.140 --> 00:04:49.420]  以色列人就必須要離營出來
[00:04:49.420 --> 00:04:51.700]  去營救機騙
[00:04:51.700 --> 00:04:54.860]  當以色列人要離營去營救機騙的時候
[00:04:54.860 --> 00:04:57.140]  整個戰況就不一樣
[00:04:57.140 --> 00:04:59.700]  他們有機會會贏
[00:04:59.700 --> 00:05:01.540]  所以這次的戰役
[00:05:01.540 --> 00:05:03.460]  在五皇的聯軍裏面
[00:05:03.460 --> 00:05:06.580]  在策略上是有優勢的
[00:05:06.580 --> 00:05:08.900]  但是以色列人又如何面對呢?
[00:05:08.900 --> 00:05:10.860]  我們看到整個戰役當中
[00:05:10.860 --> 00:05:11.780]  在整個約書亞記
[00:05:11.780 --> 00:05:13.420]  由第一章到第十章
[00:05:13.420 --> 00:05:16.740]  第十章之後的更猛烈的戰爭
[00:05:16.740 --> 00:05:21.500]  都未見過上帝這麼高度的參與整場的戰役
[00:05:21.500 --> 00:05:23.900]  上帝極高度參與整場戰役
[00:05:23.900 --> 00:05:26.260]  我們看看五段經文就很清楚見到
[00:05:26.260 --> 00:05:27.060]  第十節
[00:05:27.060 --> 00:05:30.620]  又說使得他們在以色列人的面前賄亂
[00:05:30.620 --> 00:05:32.740]  打仗如是
[00:05:32.740 --> 00:05:35.740]  打波如是
[00:05:35.740 --> 00:05:38.260]  士氣是很重要的
[00:05:38.260 --> 00:05:39.100]  是不是?
[00:05:39.100 --> 00:05:42.700]  今天你來到就見到單車隊
[00:05:42.700 --> 00:05:45.380]  單車隊就不需要士氣
[00:05:45.380 --> 00:05:47.020]  因為那個士氣是個人的
[00:05:47.020 --> 00:05:48.940]  不是一隊人的士氣
[00:05:48.940 --> 00:05:52.500]  但是一隊單車隊走在一起就很有氣氛
[00:05:52.500 --> 00:05:54.420]  但是打波要很有士氣
[00:05:54.420 --> 00:05:58.140]  如果那隊的足球隊或籃球隊隊員
[00:05:58.140 --> 00:06:00.020]  那個技術很好
[00:06:00.020 --> 00:06:01.780]  但是士氣很低
[00:06:01.780 --> 00:06:03.780]  輸的機會就很高
[00:06:03.780 --> 00:06:05.260]  但是如果你技術低
[00:06:05.260 --> 00:06:06.620]  不是很高
[00:06:06.620 --> 00:06:08.420]  但是士氣很高昂
[00:06:08.420 --> 00:06:09.980]  有機會贏
[00:06:09.980 --> 00:06:11.500]  所以在這裏
[00:06:11.500 --> 00:06:16.260]  又說使得賄亂整個五皇的聯軍
[00:06:16.260 --> 00:06:20.620]  是士氣開始受到影響
[00:06:20.620 --> 00:06:21.260]  十一節
[00:06:21.260 --> 00:06:23.540]  又說從天上降大冰雹在他們身上
[00:06:23.540 --> 00:06:26.860]  直降到亞西加打死他們
[00:06:26.860 --> 00:06:28.180]  被冰雹打死的人
[00:06:28.180 --> 00:06:31.180]  比以色列人用刀殺敵還多
[00:06:31.180 --> 00:06:31.780]  你看看
[00:06:31.780 --> 00:06:35.300]  這段經文我們讀就很有感覺
[00:06:35.300 --> 00:06:38.820]  因為幾個星期前香港才下完冰雹
[00:06:38.820 --> 00:06:41.740]  有人說在網上見到有一個人
[00:06:41.740 --> 00:06:43.020]  要救自己的車
[00:06:43.020 --> 00:06:46.540]  所以他躺在車頂上不斷撥開冰雹
[00:06:46.540 --> 00:06:48.540]  因為那輛車一定是很貴的
[00:06:48.540 --> 00:06:49.940]  你不要小看那場冰雹
[00:06:49.940 --> 00:06:51.580]  真的那輛車會爛或是花的
[00:06:51.580 --> 00:06:52.620]  會凹的
[00:06:52.620 --> 00:06:54.980]  如果維修費是非常昂貴的
[00:06:54.980 --> 00:06:57.460]  我們見到那些冰雹
[00:06:57.460 --> 00:06:59.820]  香港很少這樣下
[00:06:59.820 --> 00:07:02.340]  我們都好像覺得世界末日一樣
[00:07:02.340 --> 00:07:04.620]  上帝用的武器
[00:07:04.620 --> 00:07:05.860]  是人很難敵對的
[00:07:05.860 --> 00:07:08.180]  大自然的威力實在很恐怖
[00:07:08.180 --> 00:07:09.140]  但這裡清楚說
[00:07:09.140 --> 00:07:10.540]  用冰雹打死的
[00:07:10.540 --> 00:07:11.980]  比用刀打死還多
[00:07:11.980 --> 00:07:13.460]  上帝高度參與
[00:07:13.460 --> 00:07:14.340]  十二節
[00:07:14.340 --> 00:07:15.860]  當耶和華將阿摩利人
[00:07:15.860 --> 00:07:19.660]  交付以色列人手中的日子
[00:07:19.660 --> 00:07:20.860]  以色列人能夠得勝
[00:07:20.860 --> 00:07:24.220]  不是他們兵器比人好
[00:07:24.220 --> 00:07:25.740]  士氣比人強
[00:07:25.740 --> 00:07:27.580]  是因為神將他的仇敵
[00:07:27.580 --> 00:07:29.860]  交在他們手中
[00:07:29.860 --> 00:07:30.780]  第四段經文
[00:07:30.780 --> 00:07:31.860]  十四節
[00:07:31.860 --> 00:07:33.020]  在這日以前
[00:07:33.020 --> 00:07:33.980]  這日以後
[00:07:33.980 --> 00:07:35.100]  耶和華聽人的禱告
[00:07:35.100 --> 00:07:36.740]  沒有像這日子的
[00:07:36.740 --> 00:07:38.020]  是因為耶和華
[00:07:38.020 --> 00:07:40.380]  為以色列人爭戰
[00:07:40.380 --> 00:07:41.460]  這個禱告是甚麼回事
[00:07:41.460 --> 00:07:43.020]  待會我們會交代
[00:07:43.020 --> 00:07:47.940]  一個很誇張很誇張很誇張的神蹟
[00:07:47.940 --> 00:07:49.980]  我們看看第四十二節
[00:07:49.980 --> 00:07:52.060]  若雖是一時殺敗了這些王
[00:07:52.060 --> 00:07:53.540]  並奪了他們的地
[00:07:53.540 --> 00:07:55.100]  因為耶和華以色列的神
[00:07:55.100 --> 00:07:56.860]  為以色列人爭戰
[00:07:56.860 --> 00:07:58.380]  再一次說
[00:07:58.380 --> 00:08:00.540]  以色列人無法邀功
[00:08:00.540 --> 00:08:02.660]  因為整個爭戰的勝利
[00:08:02.660 --> 00:08:04.180]  是耶和華已經將仇敵
[00:08:04.180 --> 00:08:06.300]  交在他們手中
[00:08:06.300 --> 00:08:08.220]  我請教弟兄們
[00:08:08.220 --> 00:08:12.860]  神已經將仇敵交在你們手中
[00:08:12.860 --> 00:08:13.820]  今天在新作裡
[00:08:13.820 --> 00:08:15.540]  我們經歷耶穌的復活能力
[00:08:15.540 --> 00:08:16.540]  下星期我們提到
[00:08:16.540 --> 00:08:17.620]  在復活節的主日裡
[00:08:17.620 --> 00:08:18.540]  我們提到
[00:08:18.540 --> 00:08:21.060]  我們要成為一個神蹟的器皿
[00:08:21.060 --> 00:08:22.860]  我們要成為一個神蹟的器皿的時候
[00:08:22.860 --> 00:08:23.940]  上帝要藉著我們
[00:08:23.940 --> 00:08:25.620]  已經在得勝的隊伍裡
[00:08:25.620 --> 00:08:26.820]  我們今天不是說
[00:08:26.820 --> 00:08:29.380]  可能勝可能輸的隊伍裡
[00:08:29.380 --> 00:08:30.420]  神已經將仇敵
[00:08:30.420 --> 00:08:31.500]  交在我們手中
[00:08:31.500 --> 00:08:34.340]  讓我們能夠踐踏我們的仇敵
[00:08:34.340 --> 00:08:37.100]  但是我們看到上帝高度參與的過程裡
[00:08:37.100 --> 00:08:38.620]  就看到相對應的
[00:08:38.620 --> 00:08:43.540]  就是約書下的屬靈的生命的高度
[00:08:43.540 --> 00:08:45.540]  在這裡
[00:08:45.540 --> 00:08:50.900]  我們沒辦法不用原文去講解這段經文
[00:08:50.900 --> 00:08:53.020]  因為我們大部分的經文
[00:08:53.020 --> 00:08:54.180]  在翻譯裡面
[00:08:54.180 --> 00:08:57.900]  我們可以看到它的意義在哪裡
[00:08:57.900 --> 00:08:59.500]  但是似乎在第十章裡面
[00:08:59.500 --> 00:09:01.180]  作者很刻意地
[00:09:01.180 --> 00:09:02.180]  一會兒我們一路講下去
[00:09:02.180 --> 00:09:06.500]  我們看到非常多的經文
[00:09:06.500 --> 00:09:09.220]  第十章裡面非常多的經文
[00:09:09.220 --> 00:09:14.540]  是提到在原文裡面用了同一個動詞
[00:09:14.540 --> 00:09:16.420]  它目的是想做什麼呢
[00:09:16.420 --> 00:09:19.180]  是有一些要表達出來的意義在這裡
[00:09:19.180 --> 00:09:20.980]  所以如果不從原文去看
[00:09:20.980 --> 00:09:22.820]  我們不只看到這個意義
[00:09:22.820 --> 00:09:24.820]  例如在第八節
[00:09:24.820 --> 00:09:27.260]  耶和華鼓勵約書下不要懼怕
[00:09:27.260 --> 00:09:28.100]  二十五節
[00:09:28.100 --> 00:09:30.340]  約書下就鼓勵軍官不要懼怕
[00:09:30.340 --> 00:09:32.620]  這個在中文的翻譯很清楚地看到
[00:09:32.620 --> 00:09:34.100]  是一樣的
[00:09:34.100 --> 00:09:36.300]  耶和華怎樣鼓勵約書下
[00:09:36.300 --> 00:09:39.060]  約書下就怎樣鼓勵軍官
[00:09:39.060 --> 00:09:40.820]  第二段經文
[00:09:40.820 --> 00:09:42.460]  耶和華向約書下宣告
[00:09:42.460 --> 00:09:44.860]  已經將他們的仇敵交在他們手裡面
[00:09:44.860 --> 00:09:46.300]  第十九節
[00:09:46.300 --> 00:09:48.020]  約書下就向以色列人說
[00:09:48.020 --> 00:09:51.780]  耶和華已經將他們的仇敵交在他們手裡面
[00:09:51.780 --> 00:09:54.500]  這個在翻譯本都看到是一樣的
[00:09:54.500 --> 00:09:55.780]  十一節
[00:09:55.780 --> 00:10:00.420]  使用重大的石頭來對付阿摩利聯軍在十一節
[00:10:00.420 --> 00:10:01.900]  使用重大的石頭
[00:10:01.900 --> 00:10:03.660]  但是十八節
[00:10:03.660 --> 00:10:09.140]  約書下就使用重大的石頭來對付阿摩利五個王
[00:10:09.140 --> 00:10:10.900]  十一節
[00:10:10.900 --> 00:10:12.700]  拋擲下大石頭
[00:10:12.700 --> 00:10:13.580]  即是冰箔
[00:10:13.580 --> 00:10:15.460]  去攻擊敵人
[00:10:15.460 --> 00:10:17.020]  這是耶和華的作為
[00:10:17.020 --> 00:10:18.060]  但是在
[00:10:18.060 --> 00:10:19.340]  接著經文就說
[00:10:19.340 --> 00:10:23.620]  約書下就吩咐人將五個王的屍首
[00:10:23.620 --> 00:10:26.100]  雕在洞裡面
[00:10:26.100 --> 00:10:30.580]  拋擲和雕在洞裡面
[00:10:30.580 --> 00:10:31.780]  動詞
[00:10:31.780 --> 00:10:33.100]  是原文
[00:10:33.100 --> 00:10:34.860]  是完全一樣的
[00:10:34.860 --> 00:10:36.500]  大家明白拋
[00:10:36.500 --> 00:10:37.460]  和掉
[00:10:37.460 --> 00:10:38.460]  其實
[00:10:38.460 --> 00:10:39.540]  一樣的意義
[00:10:39.540 --> 00:10:41.300]  不過在中文翻譯裡面
[00:10:41.300 --> 00:10:42.820]  就翻譯了兩個詞句
[00:10:42.820 --> 00:10:44.060]  我們就看不到
[00:10:44.060 --> 00:10:45.380]  原來在原文裡面
[00:10:45.380 --> 00:10:47.060]  是同一個字
[00:10:47.060 --> 00:10:50.820]  上帝怎樣對待敵人
[00:10:50.820 --> 00:10:53.100]  約書下就怎樣對待敵人
[00:10:53.100 --> 00:10:54.620]  十三節
[00:10:54.620 --> 00:10:55.940]  神聽從耶
[00:10:55.940 --> 00:10:56.860]  約書下
[00:10:56.860 --> 00:10:58.380]  吾讓太陽
[00:10:58.380 --> 00:10:59.820]  落下
[00:10:59.820 --> 00:11:00.940]  十九節
[00:11:00.940 --> 00:11:02.220]  約書下吩咐
[00:11:02.220 --> 00:11:03.780]  軍兵不可讓敵人
[00:11:03.780 --> 00:11:06.100]  進到他們的城邑
[00:11:06.100 --> 00:11:09.140]  這裡中文和本就看到完全兩個字
[00:11:09.140 --> 00:11:09.780]  但是
[00:11:09.780 --> 00:11:10.740]  希伯來文
[00:11:10.740 --> 00:11:11.980]  進到城邑
[00:11:11.980 --> 00:11:14.060]  和停下來
[00:11:14.060 --> 00:11:16.260]  是同一個字
[00:11:16.260 --> 00:11:18.020]  落下這個字
[00:11:18.020 --> 00:11:19.900]  吾讓太陽落下
[00:11:19.900 --> 00:11:21.780]  和進到城邑
[00:11:21.780 --> 00:11:23.500]  在動詞
[00:11:23.500 --> 00:11:25.340]  是同一個字
[00:11:25.340 --> 00:11:27.780]  我們現在看到十三節
[00:11:27.780 --> 00:11:30.380]  上帝讓太陽停在天空
[00:11:30.380 --> 00:11:32.460]  約書下就吩咐以色列的軍兵
[00:11:32.460 --> 00:11:33.940]  不可停留
[00:11:33.940 --> 00:11:35.300]  停和停留
[00:11:35.300 --> 00:11:37.700]  其實是同一個字
[00:11:37.700 --> 00:11:39.780]  我們再看十四節
[00:11:39.780 --> 00:11:41.020]  為以色列人征戰
[00:11:41.020 --> 00:11:42.860]  耶和華為以色列人征戰
[00:11:42.860 --> 00:11:44.100]  是二十五節
[00:11:44.100 --> 00:11:46.300]  約書下和以色列人同樣地
[00:11:46.300 --> 00:11:48.300]  與敵人征戰
[00:11:48.300 --> 00:11:50.980]  眾多的動詞
[00:11:50.980 --> 00:11:52.300]  耶和華怎麼做
[00:11:52.300 --> 00:11:54.540]  約書下就怎麼做
[00:11:54.540 --> 00:11:57.380]  這裡明顯是要交代幾件事情
[00:11:57.380 --> 00:11:58.540]  第一
[00:11:58.540 --> 00:12:00.260]  約書下經歷了第九章
[00:12:00.260 --> 00:12:02.900]  會有求告耶和華這個
[00:12:02.900 --> 00:12:05.260]  挫敗的經歷之後
[00:12:05.260 --> 00:12:08.980]  他整個族人生命突然間突飛猛進
[00:12:08.980 --> 00:12:13.420]  他的生命開始和上帝結連
[00:12:13.420 --> 00:12:15.220]  上帝怎麼做
[00:12:15.220 --> 00:12:19.260]  他就吩咐領袖怎麼做
[00:12:19.260 --> 00:12:20.540]  他怎麼做
[00:12:20.540 --> 00:12:25.860]  是反映了上帝怎麼做
[00:12:25.860 --> 00:12:27.140]  整個的過程
[00:12:27.140 --> 00:12:30.300]  要顯示約書下的信服
[00:12:30.300 --> 00:12:34.020]  又顯示約書下那種反應的迅速
[00:12:34.020 --> 00:12:35.620]  因為現在是打仗
[00:12:35.620 --> 00:12:37.100]  不會猶豫
[00:12:37.100 --> 00:12:40.060]  亦都反映了約書下和上帝的生命
[00:12:40.060 --> 00:12:41.580]  那種的結連
[00:12:41.580 --> 00:12:43.300]  屬靈生命的高度
[00:12:43.300 --> 00:12:47.420]  決定了侍奉果孝的深度
[00:12:47.420 --> 00:12:54.420]  再說你的高度決定了你的深度
[00:12:54.420 --> 00:12:58.420]  在約書下第十章十二到十四節
[00:12:58.420 --> 00:13:01.460]  一件很誇張的經文經歷
[00:13:01.460 --> 00:13:02.660]  他說什麼呢
[00:13:02.660 --> 00:13:05.620]  他說當耶和華將阿摩利人交付在以色列人的日子
[00:13:05.620 --> 00:13:08.580]  約書下就禱告耶和華在以色列眼前說
[00:13:08.580 --> 00:13:10.580]  日頭阿里奧亭在機片
[00:13:10.580 --> 00:13:13.100]  月亮阿里奧子在瓦瓦倫谷
[00:13:13.100 --> 00:13:14.380]  於是日頭停留
[00:13:14.380 --> 00:13:19.020]  月亮指著直等國民向敵人報仇
[00:13:19.020 --> 00:13:22.380]  這事豈不是寫在亞撒爾書上嗎
[00:13:22.380 --> 00:13:25.020]  日頭在天當中停住
[00:13:25.020 --> 00:13:26.220]  不急速下落
[00:13:26.220 --> 00:13:27.500]  又一日之久
[00:13:27.500 --> 00:13:28.740]  在這日以前
[00:13:28.740 --> 00:13:29.780]  這日以後
[00:13:29.780 --> 00:13:31.300]  耶和華聽人的禱告
[00:13:31.300 --> 00:13:32.660]  沒有像這日的
[00:13:32.660 --> 00:13:35.460]  是因耶和華為以色列爭戰
[00:13:35.460 --> 00:13:37.540]  這裡我想補充一些資料
[00:13:37.540 --> 00:13:40.780]  這裡說差不多一日之久
[00:13:40.780 --> 00:13:41.860]  在另一個神蹟
[00:13:41.860 --> 00:13:43.620]  有個人求長壽
[00:13:43.620 --> 00:13:48.580]  上帝將日軌向後移
[00:13:48.580 --> 00:13:50.820]  加上那個神蹟
[00:13:50.820 --> 00:13:51.900]  有解應家說
[00:13:51.900 --> 00:13:55.260]  加起來剛剛就二十四小時一日
[00:13:55.260 --> 00:14:01.180]  人類歷史裡面就有一日的長日
[00:14:01.180 --> 00:14:02.660]  我們很難想像
[00:14:02.660 --> 00:14:05.660]  約書下為什麼這裡會這樣祈禱
[00:14:05.660 --> 00:14:07.540]  一個很大膽的禱告
[00:14:07.540 --> 00:14:10.900]  向上帝求這個大事是大到很誇張
[00:14:10.900 --> 00:14:12.500]  想一想弟兄姊妹
[00:14:12.500 --> 00:14:15.460]  我這樣說可能你會有些感覺
[00:14:15.460 --> 00:14:19.780]  你今天出去彌敦道
[00:14:19.780 --> 00:14:21.540]  或者銅鑼灣
[00:14:21.540 --> 00:14:23.180]  你大聲的叫
[00:14:23.180 --> 00:14:24.380]  上下下
[00:14:24.380 --> 00:14:26.300]  叫那些車停住
[00:14:26.300 --> 00:14:28.180]  那些人指住
[00:14:28.180 --> 00:14:30.260]  讓我走過去
[00:14:30.260 --> 00:14:32.540]  旁邊的人說你瘋了
[00:14:32.540 --> 00:14:34.900]  你自己停在這裡就可以
[00:14:34.900 --> 00:14:36.420]  想清楚
[00:14:36.420 --> 00:14:38.300]  約書下的禱告是
[00:14:38.300 --> 00:14:40.380]  日頭要緩慢地
[00:14:40.380 --> 00:14:45.180]  這個停的意思是緩慢地日落
[00:14:45.180 --> 00:14:48.620]  月亮緩慢地上升
[00:14:48.620 --> 00:14:53.900]  這個緩慢導致他們多了差不多一日的時間
[00:14:53.900 --> 00:14:55.700]  去打仗
[00:14:55.700 --> 00:14:58.060]  約書下認為今次是時間的問題
[00:14:58.060 --> 00:14:59.860]  我不夠時間
[00:14:59.860 --> 00:15:01.700]  但不夠時間是沒得救的
[00:15:01.700 --> 00:15:04.460]  你不夠錢可以借
[00:15:04.460 --> 00:15:06.660]  不夠肥可以谷
[00:15:06.660 --> 00:15:11.420]  但不夠時間是沒得搞的
[00:15:11.420 --> 00:15:16.180]  在這裡約書下要求一個極大的神蹟
[00:15:16.180 --> 00:15:18.460]  讓更多的時間
[00:15:18.460 --> 00:15:20.060]  何來更多的時間
[00:15:20.060 --> 00:15:22.340]  就是必須要日頭落的時候落得慢一點
[00:15:22.340 --> 00:15:24.660]  月亮升上來升得慢一點
[00:15:24.660 --> 00:15:26.980]  所以他說
[00:15:26.980 --> 00:15:29.700]  日頭你要停在姬片
[00:15:29.700 --> 00:15:33.340]  月亮你要止在瓦瓦倫谷
[00:15:33.340 --> 00:15:36.660]  第一段經文在解經家裡面
[00:15:36.660 --> 00:15:39.740]  有兩個傾向的解釋
[00:15:39.740 --> 00:15:43.580]  第一個就是從文學的識經
[00:15:43.580 --> 00:15:46.940]  認為這段經文並不是
[00:15:46.940 --> 00:15:50.060]  月亮停止太陽停頓
[00:15:50.060 --> 00:15:52.620]  也不是緩慢地降落
[00:15:52.620 --> 00:15:55.380]  或者緩慢地上升
[00:15:55.380 --> 00:16:00.180]  只不過是一個文學修辭
[00:16:00.180 --> 00:16:05.980]  這是其中一個解經的主流的說法
[00:16:05.980 --> 00:16:08.460]  這次這個不是神蹟
[00:16:08.460 --> 00:16:10.540]  約書下這樣喊叫
[00:16:10.540 --> 00:16:13.180]  只不過是一篇詩篇
[00:16:13.180 --> 00:16:15.740]  是一個文學的修辭
[00:16:15.740 --> 00:16:19.140]  太陽沒有緩慢地下山
[00:16:19.140 --> 00:16:22.180]  月亮沒有緩慢地上升
[00:16:22.180 --> 00:16:25.500]  這一天的長短是主觀感覺
[00:16:25.500 --> 00:16:28.140]  不是實質的長了
[00:16:28.140 --> 00:16:30.780]  這是第一個解經的方法
[00:16:30.780 --> 00:16:33.220]  第二個有一批解經家
[00:16:33.220 --> 00:16:36.980]  甚至引用了天文學的資料
[00:16:36.980 --> 00:16:41.620]  就說太空總署和天文學家
[00:16:41.620 --> 00:16:44.060]  在計算宇宙的日子裡面
[00:16:44.060 --> 00:16:47.260]  是發覺長了一天
[00:16:47.260 --> 00:16:49.700]  所以言之鑿鑿的說
