
[00:00:00.000 --> 00:00:03.700]  好,今日呢係我哋一個好特別嘅講題嘅開始
[00:03:32.000 --> 00:03:36.000]  呢一首歌鄧麗君小姐嘅呢一首歌
[00:03:36.000 --> 00:03:37.500]  漫步人生路
[00:03:37.500 --> 00:03:40.500]  係點樣講到人生崎嶇嘅道路呢
[00:03:40.500 --> 00:03:43.500]  佢有一個生活正向嘅態度
[00:03:43.500 --> 00:03:46.000]  漫步向前
[00:03:46.000 --> 00:03:50.000]  用正面嚟到去面對人生嘅各樣嘅困難
[00:03:50.000 --> 00:03:53.000]  但係希伯來書所講嘅係要跑喎
[00:03:53.000 --> 00:03:54.500]  你咪發現到呀
[00:03:54.500 --> 00:03:57.500]  跑同行係唔同㗎喎
[00:03:57.500 --> 00:04:00.000]  而且仲係要主動要好堅定
[00:04:00.000 --> 00:04:02.000]  持續咁去奔跑添
[00:04:02.000 --> 00:04:06.000]  希伯來書十二章一開始就用咗大家熟悉嘅比喻
[00:04:06.000 --> 00:04:08.500]  運動場上賽跑嘅比喻
[00:04:08.500 --> 00:04:11.000]  呢個係當時希臘羅馬社會裏面
[00:04:11.000 --> 00:04:13.000]  一件非常之常見嘅事
[00:04:13.000 --> 00:04:17.500]  當時大約有四個主要嘅運動嘅比賽
[00:04:17.500 --> 00:04:19.500]  最出名嘅當然係奧林匹克啦
[00:04:19.500 --> 00:04:21.500]  奧林匹克就喺奧林匹克呢個地方舉行嘅
[00:04:21.500 --> 00:04:24.000]  聽講話呢最最有紀錄呢
[00:04:24.000 --> 00:04:26.000]  整個主前係主前啦
[00:04:26.000 --> 00:04:30.000]  主前七七六年就已經有呢一項嘅比賽
[00:04:30.000 --> 00:04:33.000]  喺新約嘅時代呢啲運動
[00:04:33.000 --> 00:04:35.500]  基本上主要嘅就係賽跑啦
[00:04:35.500 --> 00:04:37.500]  難怪寫聖經嘅人呢
[00:04:37.500 --> 00:04:42.000]  都用咗賽跑成為咗呢一個聖經裏面寫作嘅呢個比喻
[00:04:42.000 --> 00:04:46.500]  呢度希伯來書亦都唔例外用咗賽跑做比喻
[00:04:46.500 --> 00:04:53.000]  講到信仰嘅所強調嘅有清晰嘅目標嚟到去奔跑前面
[00:04:53.000 --> 00:04:56.500]  向住呢個終點嚟到去奔跑
[00:04:56.500 --> 00:04:59.500]  而且更加需要堅持嚟到去到底
[00:04:59.500 --> 00:05:01.500]  唔能夠中途呢嚟到放棄嘅
[00:05:01.500 --> 00:05:04.500]  所以當講到個人信仰嘅時候
[00:05:04.500 --> 00:05:08.500]  一講到你點樣回應上帝天國嘅大事嘅時候
[00:05:08.500 --> 00:05:10.500]  呢度係講緊要奔跑
[00:05:10.500 --> 00:05:16.500]  希伯來書唔係講一啲好輕情嘅字眼點樣休閒散步
[00:05:16.500 --> 00:05:19.500]  又或者係漫步人生路
[00:05:19.500 --> 00:05:22.500]  而係刻畫出要全力以赴
[00:05:22.500 --> 00:05:27.500]  堅忍嘅信心嚟到去走呢條信仰同埋天國嘅道路
[00:05:27.500 --> 00:05:30.500]  好同你隔離講唔好嘻
[00:05:30.500 --> 00:05:33.000]  唔好躺平
[00:05:33.000 --> 00:05:36.500]  唔好漫步
[00:05:36.500 --> 00:05:41.000]  係呀我哋真係要全力以赴呢條賽道
[00:05:41.000 --> 00:05:44.500]  唔好諗住唱下鄧麗君小姐嘅漫步人生路
[00:05:44.500 --> 00:05:46.500]  咁樣就喺信仰嘅路程裏面
[00:05:46.500 --> 00:05:48.000]  咁係唔得嘅
[00:05:48.000 --> 00:05:50.500]  上帝係唔收貨
[00:05:50.500 --> 00:05:51.500]  奔跑呢個字再講多次
[00:05:51.500 --> 00:05:53.000]  Trackle呢個字呢
[00:05:53.000 --> 00:05:56.500]  其實係呢兩字嘅經文嘅主要動詞
[00:05:56.500 --> 00:05:58.500]  喺第一節同第二節其餘嘅部分
[00:05:58.500 --> 00:06:01.500]  都有好多嘅分詞participants
[00:06:01.500 --> 00:06:03.000]  嚟到去修飾
[00:06:03.000 --> 00:06:04.500]  英文我唔係好叻㗎
[00:06:04.500 --> 00:06:06.500]  不過呢participants嘅用處呢
[00:06:06.500 --> 00:06:09.000]  其實就係修飾嘅主要動詞
[00:06:09.000 --> 00:06:10.500]  希臘文都係一樣嘅
[00:06:10.500 --> 00:06:13.000]  而呢個動詞Trackle就係主要動詞
[00:06:13.000 --> 00:06:16.000]  跟住落嚟有好幾個嘅分詞出現
[00:06:16.000 --> 00:06:21.000]  嚟到去帶出我哋要點樣繼續走落去
[00:06:21.000 --> 00:06:22.500]  How點樣走落去呢
[00:06:22.500 --> 00:06:27.000]  第一我哋要正確方向咁奔走
[00:06:27.000 --> 00:06:28.500]  喺經文裏面話畀我哋知
[00:06:28.500 --> 00:06:30.500]  擺喺前面
[00:06:30.500 --> 00:06:33.000]  呢個字呢其實係分詞嚟㗎
[00:06:33.000 --> 00:06:34.500]  有幾樣嘢值得我哋注意
[00:06:34.500 --> 00:06:35.500]  第一樣嘢就係
[00:06:35.500 --> 00:06:38.500]  係我哋奔走嘅方向
[00:06:38.500 --> 00:06:40.000]  保羅都有類似嘅提醒
[00:06:40.000 --> 00:06:41.500]  唔知你有冇印象呢
[00:06:41.500 --> 00:06:43.500]  喺菲律賓書嘅第三章
[00:06:43.500 --> 00:06:45.500]  十三到第十四節嗰度有提到
[00:06:45.500 --> 00:06:47.500]  佢話我只有一件事
[00:06:47.500 --> 00:06:49.500]  就係忘記背後努力面前
[00:06:49.500 --> 00:06:51.500]  向住邊度真跑話
[00:06:51.500 --> 00:06:53.000]  標杆
[00:06:53.000 --> 00:06:57.500]  係前面有個好清楚嘅目標去奔跑㗎
[00:06:57.500 --> 00:06:59.500]  呢個係方向非常之清晰
[00:06:59.500 --> 00:07:01.000]  就有第二樣嘢
[00:07:01.000 --> 00:07:02.500]  擺喺我哋前頭嘅
[00:07:02.500 --> 00:07:03.500]  係強調緊
[00:07:03.500 --> 00:07:06.500]  呢個唔係我哋自己去揀㗎
[00:07:06.500 --> 00:07:08.500]  聽錯呢句說話非常之重要
[00:07:08.500 --> 00:07:11.500]  呢個唔係我哋自己嘅選擇
[00:07:11.500 --> 00:07:12.500]  自己揀嘅路
[00:07:12.500 --> 00:07:16.500]  而係神為我哋定下嘅信心嘅旅程
[00:07:16.500 --> 00:07:19.500]  所以呢條路呢唔係抽象
[00:07:19.500 --> 00:07:23.500]  唔係任意你嘅人生作出選擇
[00:07:23.500 --> 00:07:25.500]  而係你嘅生命嘅跑道
[00:07:25.500 --> 00:07:27.500]  係獨一無二嘅賽程
[00:07:27.500 --> 00:07:29.500]  每一個人都係唔同㗎
[00:07:29.500 --> 00:07:31.500]  都係上帝獨一無二為你呢
[00:07:31.500 --> 00:07:34.500]  嚟度係編造一條唔同嘅賽程
[00:07:34.500 --> 00:07:37.500]  但係我哋嘅終點卻係一樣
[00:07:37.500 --> 00:07:38.500]  就有第三樣嘢
[00:07:38.500 --> 00:07:40.500]  十二章呢度同前文呢
[00:07:40.500 --> 00:07:41.500]  第十一章呢
[00:07:41.500 --> 00:07:44.500]  係嗰個信心英雄榜係拉上關係㗎
[00:07:44.500 --> 00:07:47.500]  係第十一章出現咗一大咋嘅信心嘅英雄人物
[00:07:47.500 --> 00:07:51.500]  例如嗰啲咩羅亞摩西呀大衛嗰堆啦
[00:07:51.500 --> 00:07:52.500]  佢哋各人呢
[00:07:52.500 --> 00:07:56.500]  都有佢哋擺喺佢哋前頭嘅賽道要跑
[00:07:56.500 --> 00:08:00.500]  佢哋每一個都憑住信心去跑完
[00:08:00.500 --> 00:08:03.500]  佢哋選擇嘅唔係最舒適嘅道路
[00:08:03.500 --> 00:08:07.500]  佢哋選擇嘅唔係最舒適嘅道路
[00:08:07.500 --> 00:08:11.500]  而係選擇上帝要佢哋走嘅道路
[00:08:11.500 --> 00:08:12.500]  就有第四樣嘢
[00:08:12.500 --> 00:08:14.500]  擺喺前面呢個分詞
[00:08:14.500 --> 00:08:17.500]  就係咁巧亦都係第十二章第二節
[00:08:17.500 --> 00:08:21.500]  出現喺耶穌嘅嗰一個分詞係一模一樣嘅
[00:08:21.500 --> 00:08:24.500]  喺講到耶穌嘅時候就提到擺喺前頭
[00:08:24.500 --> 00:08:27.500]  講到耶穌就係呢一個
[00:08:27.500 --> 00:08:29.500]  佢亦都擺喺前頭嘅喜樂
[00:08:29.500 --> 00:08:32.500]  所以佢完成上帝嘅使命
[00:08:32.500 --> 00:08:33.500]  所以換句話講
[00:08:33.500 --> 00:08:35.500]  原來你同耶穌
[00:08:35.500 --> 00:08:37.500]  即係我哋同耶穌嘅賽道呢
[00:08:37.500 --> 00:08:39.500]  都係上帝安排嘅
[00:08:39.500 --> 00:08:41.500]  只係你需要仰望嗰一位
[00:08:41.500 --> 00:08:44.500]  已經跑完咗呢條路嘅耶穌
[00:08:44.500 --> 00:08:46.500]  耶穌都跑咗
[00:08:46.500 --> 00:08:48.500]  耶穌都跑完
[00:08:48.500 --> 00:08:50.500]  佢期待我哋望住佢
[00:08:50.500 --> 00:08:53.500]  一樣跑完呢條賽道
[00:08:53.500 --> 00:08:57.500]  唔知道你會選擇乜嘢嘅賽道呢
[00:08:57.500 --> 00:08:59.500]  而家一條最舒服
[00:08:59.500 --> 00:09:01.500]  可以最快捷去到目標地嘅賽道
[00:09:01.500 --> 00:09:02.500]  係最享受嘅
[00:09:02.500 --> 00:09:04.500]  係最令你可以出名嘅
[00:09:04.500 --> 00:09:07.500]  所以有唔少人不擇手段喺呢個世界裏面
[00:09:07.500 --> 00:09:08.500]  就算犧牲親朋戚友
[00:09:08.500 --> 00:09:10.500]  傷害其他人
[00:09:10.500 --> 00:09:14.500]  都要嚟到去達成佢哋自己嘅賽道
[00:09:14.500 --> 00:09:15.500]  好可惜
[00:09:15.500 --> 00:09:18.500]  咁樣嘅路大多數都應該唔係上帝
[00:09:18.500 --> 00:09:19.500]  要你行嘅路
[00:09:19.500 --> 00:09:20.500]  要你跑嘅路
[00:09:20.500 --> 00:09:21.500]  喺網上
[00:09:21.500 --> 00:09:22.500]  有一位
[00:09:22.500 --> 00:09:25.500]  即係戒人都會搵到嘅資料嚟㗎啦
[00:09:25.500 --> 00:09:28.500]  有一個非常之出名嚟咗世嘅富豪叫做
[00:09:28.500 --> 00:09:29.500]  羅兆輝
[00:09:29.500 --> 00:09:30.500]  唔知你識唔識佢呢
[00:09:30.500 --> 00:09:34.500]  係一個香港好出名嘅一個嘅富二代
[00:09:34.500 --> 00:09:35.500]  富人嚟㗎唔係富二代
[00:09:35.500 --> 00:09:36.500]  富人
[00:09:36.500 --> 00:09:40.500]  佢本身係一個出生喺貧寒嘅一個人嚟㗎
[00:09:40.500 --> 00:09:42.500]  14歲就冇讀書啦
[00:09:42.500 --> 00:09:45.500]  早年呢就從事各類嘅散工啦
[00:09:45.500 --> 00:09:46.500]  做過保安啦
[00:09:46.500 --> 00:09:47.500]  做過跑腿啦
[00:09:47.500 --> 00:09:49.500]  喺街頭呢亦都運落過一輪㗎
[00:09:49.500 --> 00:09:51.500]  所以佢好想發展
[00:09:51.500 --> 00:09:52.500]  好想發達
[00:09:52.500 --> 00:09:56.500]  據啲公開資料顯示呢羅兆輝喺1985年嘅時候呢
[00:09:56.500 --> 00:09:57.500]  當佢21歲
[00:09:57.500 --> 00:09:59.500]  就開始從事地產行業
[00:09:59.500 --> 00:10:02.500]  起初喺中環地產做呢個經紀
[00:10:02.500 --> 00:10:04.500]  月薪900
[00:10:04.500 --> 00:10:06.500]  唔知900多一日少啦
[00:10:06.500 --> 00:10:08.500]  但係佢嘅性格非常之
[00:10:08.500 --> 00:10:10.500]  識得好圓滑嘅講嘢嘅
[00:10:10.500 --> 00:10:12.500]  又識得同人打交道
[00:10:12.500 --> 00:10:15.500]  好短時間之內就建立咗好多地產界嘅人物
[00:10:15.500 --> 00:10:17.500]  佢用盡好多各種嘅手段
[00:10:17.500 --> 00:10:19.500]  結識咗好多有錢嘅人
[00:10:19.500 --> 00:10:22.500]  得到好多嘅賞識
[00:10:22.500 --> 00:10:26.500]  坊間就傳聞呢就提到佢花咗好多年嘅積蓄
[00:10:26.500 --> 00:10:27.500]  購買咗古董呢
[00:10:27.500 --> 00:10:29.500]  嚟到送畀啲有錢人
[00:10:29.500 --> 00:10:31.500]  去換取佢哋嘅好感
[00:10:31.500 --> 00:10:35.500]  佢甚至開始炒樓嘅嚟到嘅佢嘅大計
[00:10:35.500 --> 00:10:36.500]  即係起家就炒樓嘅
[00:10:36.500 --> 00:10:38.500]  最著名嘅一次炒樓
[00:10:38.500 --> 00:10:40.500]  我相信大家都去過個地方
[00:10:40.500 --> 00:10:41.500]  經過門口
[00:10:41.500 --> 00:10:43.500]  就係重慶大廈
[00:10:43.500 --> 00:10:48.500]  佢用咗1.4億元買整棟嘅重慶大廈
[00:10:48.500 --> 00:10:50.500]  進行咗翻新之後
[00:10:50.500 --> 00:10:51.500]  以高價出售
[00:10:51.500 --> 00:10:54.500]  結果賺咗非常之多嘅錢
[00:10:54.500 --> 00:10:57.500]  佢憑炒樓敏銳嘅資格同埋槓桿
[00:10:57.500 --> 00:10:59.500]  賺咗十幾廿億
[00:10:59.500 --> 00:11:02.500]  當時佢只係27歲
[00:11:02.500 --> 00:11:07.500]  一度同劉鑾雄同鄭裕彤呢啲富豪齊名
[00:11:07.500 --> 00:11:09.500]  90年代
[00:11:09.500 --> 00:11:10.500]  畢竟嘅氣候出現
[00:11:10.500 --> 00:11:12.500]  投資失利欠債
[00:11:12.500 --> 00:11:13.500]  開始出現咗
[00:11:13.500 --> 00:11:15.500]  開始走偏門去賭
[00:11:15.500 --> 00:11:16.500]  嫖妓
[00:11:16.500 --> 00:11:18.500]  而且同好多嘅明星緋聞
[00:11:18.500 --> 00:11:19.500]  係拉上好多關係
[00:11:19.500 --> 00:11:20.500]  濫藥
[00:11:20.500 --> 00:11:22.500]  甚至乎公開嘅智慧形象
[00:11:22.500 --> 00:11:23.500]  要搏出位
[00:11:23.500 --> 00:11:24.500]  最後破產
[00:11:24.500 --> 00:11:25.500]  坐監
[00:11:25.500 --> 00:11:27.500]  名譽掃地
[00:11:27.500 --> 00:11:31.500]  後期甚至被稱為香港最墮落嘅富豪
[00:11:31.500 --> 00:11:33.500]  晚年嘅時候更加因為身體越嚟越差
[00:11:33.500 --> 00:11:35.500]  結果喺唔知2010幾年
[00:11:35.500 --> 00:11:37.500]  11 12就死咗
[00:11:37.500 --> 00:11:39.500]  佢選擇嘅
[00:11:39.500 --> 00:11:41.500]  係佢跑自己嘅路
[00:11:41.500 --> 00:11:44.500]  唔知道我哋又會選擇跑乜嘢嘅路
[00:11:45.500 --> 00:11:47.500]  唔知大家有冇聽過
[00:11:47.500 --> 00:11:48.500]  潘翔凌
[00:11:48.500 --> 00:11:50.500]  潘寧卓有冇聽過
[00:11:50.500 --> 00:11:51.500]  潘寧卓呢
[00:11:51.500 --> 00:11:53.500]  應該下個power point我估計下
[00:11:53.500 --> 00:11:55.500]  潘寧卓佢係一個1966年
[00:11:55.500 --> 00:11:58.500]  喺英國倫敦音樂學院畢業嘅
[00:11:58.500 --> 00:12:00.500]  一位後生女仔當時
[00:12:00.500 --> 00:12:02.500]  佢主修雙皇館
[00:12:02.500 --> 00:12:05.500]  年輕嘅佢可以話係天才橫入
[00:12:05.500 --> 00:12:06.500]  佢嘅人生一片光明
[00:12:06.500 --> 00:12:08.500]  佢認定神喺佢身上面
[00:12:08.500 --> 00:12:09.500]  有一個重要嘅大令
[00:12:09.500 --> 00:12:12.500]  所以畢業之後佢並沒有
[00:12:12.500 --> 00:12:14.500]  去從事有關音樂嘅事情
[00:12:14.500 --> 00:12:15.500]  反而佢認為
[00:12:15.500 --> 00:12:17.500]  上帝畀佢有一個照明
[00:12:17.500 --> 00:12:18.500]  就係一個地方
[00:12:18.500 --> 00:12:20.500]  大家知唔知呢個咩地方呢
[00:12:20.500 --> 00:12:22.500]  九龍城寨
[00:12:22.500 --> 00:12:24.500]  佢就於是乎去咗九龍城寨
[00:12:24.500 --> 00:12:27.500]  一個專係賣毒品黑社會橫行
[00:12:27.500 --> 00:12:29.500]  妓女聚集嘅一個混亂嘅地區
[00:12:29.500 --> 00:12:31.500]  當年佢只係得20歲
[00:12:31.500 --> 00:12:34.500]  獨自就去咗香港呢個地方
[00:12:34.500 --> 00:12:36.500]  用好爛嘅廣東話
[00:12:36.500 --> 00:12:38.500]  同埋好簡單嘅音樂去教
[00:12:38.500 --> 00:12:40.500]  城寨裏面嘅人
[00:12:40.500 --> 00:12:42.500]  佢本來可以選擇一條
[00:12:42.500 --> 00:12:43.500]  好安穩嘅道路
[00:12:43.500 --> 00:12:46.500]  但佢選擇咗奔走神
[00:12:46.500 --> 00:12:49.500]  為佢擺喺前頭嘅路程
[00:12:49.500 --> 00:12:51.500]  50年過去咗
[00:12:51.500 --> 00:12:53.500]  好多人因為佢認識住
[00:12:53.500 --> 00:12:55.500]  好多人因為佢
[00:12:55.500 --> 00:12:56.500]  因為咁嘅緣故
[00:12:56.500 --> 00:12:57.500]  解讀
[00:12:57.500 --> 00:12:58.500]  重生
[00:12:58.500 --> 00:12:59.500]  建立咗家庭
[00:12:59.500 --> 00:13:01.500]  甚至有啲人成為咗宣教士
[00:13:01.500 --> 00:13:02.500]  好幾年前
[00:13:02.500 --> 00:13:04.500]  我曾經翻譯咗一首歌
[00:13:04.500 --> 00:13:05.500]  叫做 Our God
[00:13:05.500 --> 00:13:07.500]  呢首歌其實我翻譯嘅時候
[00:13:07.500 --> 00:13:09.500]  同香港某一啲嘅人就接觸咗
[00:13:09.500 --> 00:13:11.500]  咁然之後我話整個 demo 嚟啦
[00:13:11.500 --> 00:13:13.500]  咁我香港嘅朋友就話
[00:13:13.500 --> 00:13:14.500]  好啊我就整個 demo 出嚟
[00:13:14.500 --> 00:13:15.500]  咁呢佢就搵咗一個人
[00:13:15.500 --> 00:13:16.500]  唱呢首歌
[00:13:16.500 --> 00:13:17.500]  唱咗啲首歌出嚟
[00:13:17.500 --> 00:13:18.500]  咁我就話哇
[00:13:18.500 --> 00:13:20.500]  咁我即收到呢個 demo 嘅時候
[00:13:20.500 --> 00:13:21.500]  就畀我啲朋友聽
[00:13:21.500 --> 00:13:23.500]  佢話聽三句就已經扔咗出嚟
[00:13:23.500 --> 00:13:25.500]  佢話我唔想再聽落去
[00:13:25.500 --> 00:13:26.500]  咁我就聽
[00:13:26.500 --> 00:13:27.500]  做我自己聽完之後
[00:13:27.500 --> 00:13:28.500]  覺得真係唔係好掂喎
[00:13:28.500 --> 00:13:30.500]  個 key 又已經唔係好
[00:13:30.500 --> 00:13:31.500]  即係低咗兩三個 key
[00:13:31.500 --> 00:13:32.500]  已經冇曬氣勢
[00:13:32.500 --> 00:13:34.500]  再加上啲音準又唔係好
[00:13:34.500 --> 00:13:35.500]  將佢唱得冇咁好聽
[00:13:35.500 --> 00:13:36.500]  咁於是佢同佢講話
[00:13:36.500 --> 00:13:41.500]  不如咁啦你搵個第二啲人
[00:13:41.500 --> 00:13:42.500]  唱得唔得呀
[00:13:42.500 --> 00:13:43.500]  呢個 demo 真係唔係好掂當
[00:13:43.500 --> 00:13:44.500]  佢話好冇問題呀
[00:13:44.500 --> 00:13:45.500]  隔咗幾個禮拜之後
[00:13:45.500 --> 00:13:46.500]  佢就send 個短訊畀我
[00:13:46.500 --> 00:13:47.500]  佢就話我搵到啦
[00:13:47.500 --> 00:13:48.500]  呢個叫做聖士提勳
[00:13:48.500 --> 00:13:49.500]  唔係史提勳啦
[00:13:49.500 --> 00:13:50.500]  聖士提反
[00:13:50.500 --> 00:13:53.500]  聖士提反嘅一個嘅基金
[00:13:53.500 --> 00:13:55.500]  咁原來呢個基金呢
[00:13:55.500 --> 00:13:56.500]  佢就係
[00:13:56.500 --> 00:13:59.500]  潘凌卓宣教士
[00:13:59.500 --> 00:14:01.500]  建立嘅創辦嘅基金
[00:14:01.500 --> 00:14:03.500]  裏面佢就搵咗啲人
[00:14:03.500 --> 00:14:04.500]  再唱呢首歌
[00:14:04.500 --> 00:14:05.500]  咁呢首歌呢
[00:14:05.500 --> 00:14:06.500]  佢好奇出咗 cd
[00:14:06.500 --> 00:14:08.500]  咁原來我竟然都係佢嘅
[00:14:08.500 --> 00:14:10.500]  受惠者之一
[00:14:10.500 --> 00:14:12.500]  神畀人嘅呼召
[00:14:12.500 --> 00:14:14.500]  通常都唔係最安全
[00:14:14.500 --> 00:14:16.500]  通常都唔係最舒服
[00:14:16.500 --> 00:14:18.500]  但係如果我哋能夠
[00:14:18.500 --> 00:14:20.500]  完成到呢個呼召
[00:14:20.500 --> 00:14:22.500]  我哋將會帶嚟好巨大
[00:14:22.500 --> 00:14:23.500]  震撼性嘅影響
[00:14:23.500 --> 00:14:25.500]  如果你願意奔走
[00:14:25.500 --> 00:14:27.500]  神畀你預備嘅
[00:14:27.500 --> 00:14:28.500]  信心嘅路嘅時候
[00:14:28.500 --> 00:14:29.500]  係
[00:14:29.500 --> 00:14:30.500]  你要知道有三樣嘢
[00:14:30.500 --> 00:14:31.500]  你一定要知道
[00:14:31.500 --> 00:14:32.500]  頂智媒
[00:14:32.500 --> 00:14:33.500]  第一
[00:14:33.500 --> 00:14:34.500]  神係從來都唔會出錯
[00:14:34.500 --> 00:14:36.500]  你嘅人生嘅路線
[00:14:36.500 --> 00:14:37.500]  神有佢奇妙嘅規劃
[00:14:37.500 --> 00:14:39.500]  只要係神
[00:14:39.500 --> 00:14:40.500]  聽清楚
[00:14:40.500 --> 00:14:42.500]  只要係神為你設定嘅話
[00:14:42.500 --> 00:14:43.500]  無論喺邊度
[00:14:43.500 --> 00:14:45.500]  無論幾咁難行
