
[00:00:00.000 --> 00:00:02.000]  好 各位頂智慧早晨
[00:06:02.000 --> 00:06:03.000]  又夠豪邁
[00:06:03.000 --> 00:06:04.000]  又夠豁達
[00:06:04.000 --> 00:06:07.000]  亞國古惑仔
[00:06:07.000 --> 00:06:10.000]  但因為以掃根本不渴望神的事
[00:06:10.000 --> 00:06:13.000]  所以神不能夠去用他
[00:06:13.000 --> 00:06:15.000]  所以我自己很深的體會到
[00:06:15.000 --> 00:06:16.000]  只要你有沒有心
[00:06:16.000 --> 00:06:18.000]  神是會知
[00:06:18.000 --> 00:06:20.000]  縱使你有很多很不完美的地方
[00:06:20.000 --> 00:06:23.000]  但神都會逃走你
[00:06:23.000 --> 00:06:26.000]  我自己回顧我自己的人生
[00:06:26.000 --> 00:06:28.000]  我能夠成為基督徒
[00:06:28.000 --> 00:06:29.000]  再能夠成為牧師
[00:06:29.000 --> 00:06:30.000]  是一個神職
[00:06:30.000 --> 00:06:32.000]  因為我家是非常迷信的
[00:06:32.000 --> 00:06:33.000]  我之前說過
[00:06:33.000 --> 00:06:35.000]  連獨有寺院都要揀選時辰
[00:06:35.000 --> 00:06:36.000]  開燈拜孔子的
[00:06:36.000 --> 00:06:39.000]  帶我去文武廟拜文帝的
[00:06:39.000 --> 00:06:41.000]  我可以相信耶穌是一個神職
[00:06:41.000 --> 00:06:42.000]  但現在我又看到
[00:06:42.000 --> 00:06:44.000]  原來神已經揀選了
[00:06:44.000 --> 00:06:45.000]  就好像耶利米書說
[00:06:45.000 --> 00:06:47.000]  在無福之中已經被神揀選
[00:06:47.000 --> 00:06:48.000]  原來為什麼呢?
[00:06:48.000 --> 00:06:51.000]  我從小到大都很喜歡說話
[00:06:51.000 --> 00:06:54.000]  所以我講道是很有興趣的
[00:06:54.000 --> 00:06:55.000]  我最慘是被人限定
[00:06:55.000 --> 00:06:56.000]  只要講三十分鐘
[00:06:56.000 --> 00:06:58.000]  我覺得是很不夠的
[00:06:58.000 --> 00:06:59.000]  還有
[00:06:59.000 --> 00:07:00.000]  因為我小時候喜歡說話
[00:07:00.000 --> 00:07:02.000]  那時候我還沒相信耶穌
[00:07:02.000 --> 00:07:03.000]  我就被先生訓練
[00:07:03.000 --> 00:07:06.000]  我將來做傳道人
[00:07:06.000 --> 00:07:07.000]  因為我一上課聊天
[00:07:07.000 --> 00:07:08.000]  梁先生
[00:07:08.000 --> 00:07:09.000]  出來站
[00:07:09.000 --> 00:07:11.000]  我就要罰站了
[00:07:11.000 --> 00:07:13.000]  那一課我沒話說
[00:07:13.000 --> 00:07:15.000]  第二課
[00:07:15.000 --> 00:07:17.000]  我又講道
[00:07:17.000 --> 00:07:18.000]  老師
[00:07:18.000 --> 00:07:19.000]  梁先生
[00:07:19.000 --> 00:07:20.000]  出來站
[00:07:20.000 --> 00:07:23.000]  我一天是站四五課的
[00:07:23.000 --> 00:07:26.000]  所以現在我講三四課
[00:07:26.000 --> 00:07:27.000]  站四五個小時
[00:07:27.000 --> 00:07:28.000]  是不累的
[00:07:28.000 --> 00:07:30.000]  原來是從小到大
[00:07:30.000 --> 00:07:32.000]  已經被神訓練了
[00:07:32.000 --> 00:07:34.000]  所以這個是很重要的
[00:07:34.000 --> 00:07:36.000]  還有一件事是什麼呢?
[00:07:36.000 --> 00:07:37.000]  很簡單舉個例子
[00:07:37.000 --> 00:07:39.000]  你看我這些很古老的照片
[00:07:39.000 --> 00:07:42.000]  應該是1973年左右
[00:07:42.000 --> 00:07:44.000]  那時候我還沒讀神學
[00:07:44.000 --> 00:07:47.000]  我是1975年讀神學
[00:07:47.000 --> 00:07:49.000]  但是我會去宣道員裡面
[00:07:49.000 --> 00:07:50.000]  做福金營的導師
[00:07:50.000 --> 00:07:51.000]  我還會見到小朋友
[00:07:51.000 --> 00:07:53.000]  五六年級的小朋友
[00:07:53.000 --> 00:07:56.000]  我會帶他們去做他們的導師
[00:07:56.000 --> 00:07:57.000]  後來有一班人
[00:07:57.000 --> 00:08:00.000]  原來在東頭村十八座的天台學校
[00:08:00.000 --> 00:08:02.000]  叫做志江小學
[00:08:02.000 --> 00:08:05.000]  他們是沒有教會沒有團契
[00:08:05.000 --> 00:08:06.000]  我自己走去
[00:08:06.000 --> 00:08:08.000]  跟他們建立團契
[00:08:08.000 --> 00:08:10.000]  我是宣道會北部堂長
[00:08:10.000 --> 00:08:14.000]  但是北宣開華基堂在華富村
[00:08:14.000 --> 00:08:15.000]  我十幾歲
[00:08:15.000 --> 00:08:18.000]  我已經幫忙開荒了
[00:08:18.000 --> 00:08:19.000]  他做什麼?
[00:08:19.000 --> 00:08:20.000]  搬桌子搬椅子而已
[00:08:20.000 --> 00:08:21.000]  十幾歲做不了什麼
[00:08:21.000 --> 00:08:23.000]  就搬桌子搬椅子
[00:08:23.000 --> 00:08:25.000]  開美孚的時候
[00:08:25.000 --> 00:08:27.000]  就是美孚宣道會
[00:08:27.000 --> 00:08:28.000]  我又去幫忙
[00:08:28.000 --> 00:08:30.000]  就是教主一學
[00:08:30.000 --> 00:08:31.000]  但是我想說
[00:08:31.000 --> 00:08:33.000]  那時候我還沒讀神學
[00:08:33.000 --> 00:08:35.000]  但是我很有心
[00:08:35.000 --> 00:08:36.000]  願意讓神來用我
[00:08:36.000 --> 00:08:38.000]  於是神就會用我
[00:08:38.000 --> 00:08:39.000]  好了
[00:08:39.000 --> 00:08:40.000]  今天我們會看一個人物
[00:08:40.000 --> 00:08:42.000]  就是摩西
[00:08:42.000 --> 00:08:44.000]  摩西是民族的領袖
[00:08:44.000 --> 00:08:47.000]  帶領過百萬的以色列人離開
[00:08:47.000 --> 00:08:49.000]  圍爐之地
[00:08:49.000 --> 00:08:50.000]  但是你知不知道
[00:08:50.000 --> 00:08:53.000]  原來摩西被神用的時候
[00:08:53.000 --> 00:08:55.000]  神呼召他
[00:08:55.000 --> 00:08:58.000]  但是他拒絕了
[00:08:58.000 --> 00:09:00.000]  我就想問一問
[00:09:00.000 --> 00:09:04.000]  如果教會的領袖叫你幫忙做教會的事工
[00:09:04.000 --> 00:09:06.000]  可不可以教主一學
[00:09:06.000 --> 00:09:08.000]  可不可以帶領他幫忙
[00:09:08.000 --> 00:09:10.000]  做報道會裡面的一些籌備
[00:09:10.000 --> 00:09:12.000]  你有什麼反應呢?
[00:09:12.000 --> 00:09:13.000]  哎呀 我不行的
[00:09:13.000 --> 00:09:15.000]  那你成功了
[00:09:15.000 --> 00:09:17.000]  因為每一個屬靈的偉人
[00:09:17.000 --> 00:09:19.000]  都是經過這個步驟的
[00:09:19.000 --> 00:09:20.000]  都是拒絕的
[00:09:20.000 --> 00:09:21.000]  所以你一拒絕的時候
[00:09:21.000 --> 00:09:23.000]  你已經是一個偉人的特質
[00:09:23.000 --> 00:09:26.000]  所以你要怎樣去做呢?
[00:09:26.000 --> 00:09:27.000]  好了
[00:09:27.000 --> 00:09:29.000]  其實當摩西
[00:09:29.000 --> 00:09:31.000]  他剛剛來到成長的時候
[00:09:31.000 --> 00:09:34.000]  你記不記得在皇宮裡面成長
[00:09:34.000 --> 00:09:37.000]  他是埃及王子
[00:09:37.000 --> 00:09:39.000]  他那時候會想到
[00:09:39.000 --> 00:09:42.000]  我自己學會了
[00:09:42.000 --> 00:09:44.000]  埃及很多的學問
[00:09:44.000 --> 00:09:46.000]  我很有地位
[00:09:46.000 --> 00:09:48.000]  我是埃及王子
[00:09:48.000 --> 00:09:51.000]  他也沒有數典忘宗
[00:09:51.000 --> 00:09:52.000]  很重要
[00:09:52.000 --> 00:09:54.000]  之前在皇宮裡面
[00:09:54.000 --> 00:09:56.000]  但他知道自己是希伯來人
[00:09:56.000 --> 00:09:58.000]  他看到自己的同胞
[00:09:58.000 --> 00:10:01.000]  受痛苦的時候被折磨
[00:10:01.000 --> 00:10:04.000]  他沒有忘記這班人
[00:10:04.000 --> 00:10:06.000]  這個心態我們是很需要學習
[00:10:06.000 --> 00:10:08.000]  特別現在我們在英國
[00:10:08.000 --> 00:10:11.000]  某個程度我們都較為住得舒服一點
[00:10:11.000 --> 00:10:12.000]  現在是不是
[00:10:12.000 --> 00:10:15.000]  我們的言論都可以自由一點
[00:10:15.000 --> 00:10:17.000]  但不要忘記
[00:10:17.000 --> 00:10:19.000]  我們成長的地方
[00:10:19.000 --> 00:10:22.000]  很多人可能都在困境當中
[00:10:22.000 --> 00:10:25.000]  我們不可以獨善其身
[00:10:25.000 --> 00:10:27.000]  可能我們做不到什麼
[00:10:27.000 --> 00:10:29.000]  但我們仍然要紀念
[00:10:29.000 --> 00:10:30.000]  要去關心
[00:10:30.000 --> 00:10:32.000]  甚至要去鼓勵
[00:10:32.000 --> 00:10:35.000]  摩西他沒有來帶去
[00:10:35.000 --> 00:10:37.000]  輕忽了自己的身份
[00:10:37.000 --> 00:10:40.000]  他仍然記掛著這些人
[00:10:40.000 --> 00:10:41.000]  但他會想
[00:10:41.000 --> 00:10:42.000]  好了
[00:10:42.000 --> 00:10:44.000]  現在除了我之外
[00:10:44.000 --> 00:10:46.000]  還有誰可以來帶去
[00:10:46.000 --> 00:10:49.000]  解救我自己的同胞
[00:10:49.000 --> 00:10:52.000]  他想著為自己的同胞
[00:10:52.000 --> 00:10:53.000]  幹一番事
[00:10:53.000 --> 00:10:54.000]  好了
[00:10:54.000 --> 00:10:55.000]  有一次
[00:10:55.000 --> 00:10:58.000]  當他出去的時候
[00:10:58.000 --> 00:11:01.000]  看到埃及人欺負自己的同胞
[00:11:01.000 --> 00:11:02.000]  他做了什麼
[00:11:02.000 --> 00:11:03.000]  我們一齊去讀
[00:11:03.000 --> 00:11:04.000]  《創世紀》第二章
[00:11:04.000 --> 00:11:05.000]  十一到十二節
[00:11:05.000 --> 00:11:07.000]  我們一齊去讀出來
[00:11:16.000 --> 00:11:18.000]  有一次他出去的時候
[00:11:18.000 --> 00:11:21.000]  看到埃及人欺負自己的同胞
[00:11:21.000 --> 00:11:22.000]  他就很生氣
[00:11:22.000 --> 00:11:24.000]  但是他在衝動
[00:11:24.000 --> 00:11:26.000]  他仍然有冷靜
[00:11:26.000 --> 00:11:29.000]  他是左右觀看
[00:11:29.000 --> 00:11:30.000]  看看有沒有人
[00:11:30.000 --> 00:11:34.000]  就把那個人打死了
[00:11:34.000 --> 00:11:36.000]  把埃及人打死
[00:11:36.000 --> 00:11:38.000]  還把他埋在沙堆裡
[00:11:38.000 --> 00:11:39.000]  打死他
[00:11:39.000 --> 00:11:40.000]  打死他
[00:11:40.000 --> 00:11:41.000]  打死他
[00:11:41.000 --> 00:11:42.000]  打死他
[00:11:42.000 --> 00:11:43.000]  打死他
[00:11:43.000 --> 00:11:46.000]  還把他埋在沙堆裡
[00:11:46.000 --> 00:11:50.000]  把他的屍體帶進去隱藏
[00:11:50.000 --> 00:11:52.000]  你想想
[00:11:52.000 --> 00:11:54.000]  他是出於什麼呢
[00:11:54.000 --> 00:11:57.000]  他都是少年衝動
[00:11:57.000 --> 00:11:58.000]  四十歲在《聖經》裡
[00:11:58.000 --> 00:12:00.000]  是一個少年人
[00:12:00.000 --> 00:12:01.000]  那時候
[00:12:01.000 --> 00:12:03.000]  每一個年輕人
[00:12:03.000 --> 00:12:06.000]  都有他那種熱誠
[00:12:06.000 --> 00:12:08.000]  也都有他那種衝動
[00:12:08.000 --> 00:12:11.000]  有時候動機好
[00:12:11.000 --> 00:12:14.000]  但是行動是錯的時候
[00:12:14.000 --> 00:12:16.000]  都要承擔責任
[00:12:16.000 --> 00:12:17.000]  好了
[00:12:17.000 --> 00:12:20.000]  當他有這份熱誠
[00:12:20.000 --> 00:12:23.000]  但是只是憑肉體的衝動
[00:12:23.000 --> 00:12:26.000]  帶來的只會是傷害
[00:12:26.000 --> 00:12:27.000]  可能傷害了別人
[00:12:27.000 --> 00:12:29.000]  也傷害了自己
[00:12:29.000 --> 00:12:32.000]  同樣在教會裡有侍奉
[00:12:32.000 --> 00:12:33.000]  我們都是一樣
[00:12:33.000 --> 00:12:36.000]  我們只是憑著自己一股熱誠
[00:12:36.000 --> 00:12:38.000]  我們沒有被神去對付
[00:12:38.000 --> 00:12:41.000]  或者我們沒有好好的學習的時候
[00:12:41.000 --> 00:12:44.000]  很可能帶來的都不是教會的祝福
[00:12:44.000 --> 00:12:46.000]  所以我們要很小心
[00:12:46.000 --> 00:12:47.000]  好了
[00:12:47.000 --> 00:12:49.000]  但是後來
[00:12:49.000 --> 00:12:51.000]  第二天他又出來了
[00:12:51.000 --> 00:12:53.000]  看到自己的同胞互相爭拗
[00:12:53.000 --> 00:12:54.000]  跟他說
[00:12:54.000 --> 00:12:55.000]  喂
[00:12:55.000 --> 00:12:56.000]  自己人來的
[00:12:56.000 --> 00:12:58.000]  搞什麼
[00:12:58.000 --> 00:13:00.000]  狗咬狗骨
[00:13:00.000 --> 00:13:02.000]  那些人怎麼跟他說
[00:13:02.000 --> 00:13:04.000]  他說你什麼意思
[00:13:04.000 --> 00:13:05.000]  你想做隔壘嗎
[00:13:05.000 --> 00:13:08.000]  你不是想打我們打死我們
[00:13:08.000 --> 00:13:10.000]  就像昨天那樣
[00:13:10.000 --> 00:13:12.000]  摩西說死了
[00:13:12.000 --> 00:13:15.000]  原來我打死人這件事
[00:13:15.000 --> 00:13:17.000]  是給很多人知道的
[00:13:17.000 --> 00:13:18.000]  你想想
[00:13:18.000 --> 00:13:20.000]  傳福音的人不會這麼快的
[00:13:20.000 --> 00:13:22.000]  傳這些信息就傳得很快的
[00:13:22.000 --> 00:13:23.000]  對不對
[00:13:23.000 --> 00:13:25.000]  摩西就很害怕
[00:13:25.000 --> 00:13:27.000]  就是說很快這個消息
[00:13:27.000 --> 00:13:29.000]  會傳到埃及王那裡
[00:13:29.000 --> 00:13:33.000]  他就會被控謀生
[00:13:33.000 --> 00:13:39.000]  於是他馬上流亡海外
[00:13:39.000 --> 00:13:43.000]  埃及王可能沿海捉他
[00:13:43.000 --> 00:13:45.000]  結果他就在曠野
[00:13:45.000 --> 00:13:46.000]  很遠的地方生活
[00:13:46.000 --> 00:13:47.000]  這叫曠野
[00:13:47.000 --> 00:13:50.000]  是渺無人煙的地方
[00:13:50.000 --> 00:13:52.000]  在那裡生活了多少年
[00:13:52.000 --> 00:13:54.000]  40年
[00:13:54.000 --> 00:13:55.000]  我們都想
[00:13:55.000 --> 00:13:56.000]  你有這麼久風流
[00:13:56.000 --> 00:13:57.000]  有這麼久節奏
[00:13:57.000 --> 00:13:59.000]  40年皇宮
[00:13:59.000 --> 00:14:00.000]  但是40年
[00:14:00.000 --> 00:14:02.000]  在曠野裡面生活
[00:14:02.000 --> 00:14:04.000]  但是原來這個曠野的生活
[00:14:04.000 --> 00:14:06.000]  一會我們會再詳細看
[00:14:06.000 --> 00:14:09.000]  是磨練著摩西的性格
[00:14:09.000 --> 00:14:12.000]  他只是對著羊
[00:14:12.000 --> 00:14:14.000]  那時候慢慢慢慢
[00:14:14.000 --> 00:14:18.000]  他的皮性都慢慢慢慢轉好了
[00:14:18.000 --> 00:14:20.000]  記住不要只是用溫柔
[00:14:20.000 --> 00:14:22.000]  去形容女士
[00:14:22.000 --> 00:14:24.000]  女士有時候是很溫柔的
[00:14:24.000 --> 00:14:27.000]  但是男士都可以很溫柔的
[00:14:27.000 --> 00:14:28.000]  聖經裡面說
[00:14:28.000 --> 00:14:30.000]  誰最溫柔
[00:14:30.000 --> 00:14:32.000]  原來是摩西
[00:14:32.000 --> 00:14:33.000]  好 我們看看
[00:14:33.000 --> 00:14:35.000]  《文素記》第十二章
[00:14:35.000 --> 00:14:37.000]  第三節我們一起來讀出
[00:14:37.000 --> 00:14:44.000]  這個是神為摩西的評價
[00:14:44.000 --> 00:14:48.000]  他說他非常的溫柔謙虛
[00:14:48.000 --> 00:14:50.000]  這件事的背景是什麼
[00:14:50.000 --> 00:14:52.000]  他哥哥和姐姐背後
[00:14:52.000 --> 00:14:53.000]  你帶他去怎麼樣
[00:14:53.000 --> 00:14:56.000]  你帶他去誣衊他
[00:14:56.000 --> 00:14:58.000]  或者批評他
[00:14:58.000 --> 00:15:00.000]  但是他都忍讓
[00:15:00.000 --> 00:15:03.000]  所以神明又給他清朕
[00:15:03.000 --> 00:15:04.000]  所以很重要的就是
[00:15:04.000 --> 00:15:08.000]  原來我們願意為神擺神
[00:15:08.000 --> 00:15:09.000]  我們願意為神
[00:15:09.000 --> 00:15:11.000]  但是他做一些事的時候
[00:15:11.000 --> 00:15:16.000]  縱使可能你仍然有一些不足的地方
[00:15:16.000 --> 00:15:17.000]  但是請你記住
[00:15:17.000 --> 00:15:19.000]  神必定會用我們
[00:15:19.000 --> 00:15:21.000]  但是用我們的時候
[00:15:21.000 --> 00:15:23.000]  他會磨練我們
[00:15:23.000 --> 00:15:25.000]  摩西要成為一個領袖
[00:15:25.000 --> 00:15:27.000]  絕對不容易
[00:15:27.000 --> 00:15:30.000]  那四十年是一個很大的磨練
[00:15:30.000 --> 00:15:33.000]  有時候我們只是看到一些人
[00:15:33.000 --> 00:15:35.000]  站在一個掌台上面
[00:15:35.000 --> 00:15:39.000]  你帶他去有很多的榮耀
