
[00:00:00.000 --> 00:00:03.580]  說到這個針研系列的最後一講
[00:06:14.780 --> 00:06:17.340]  我肯定是低收入人士
[00:06:17.340 --> 00:06:19.060]  穆斯斯姆也是
[00:06:19.060 --> 00:06:23.340]  很多在座當中都是低收入人士
[00:06:23.340 --> 00:06:25.620]  因為我們在Bay Area
[00:06:25.620 --> 00:06:27.860]  我們看到的
[00:06:27.860 --> 00:06:30.100]  我們所使用的費用
[00:06:30.100 --> 00:06:32.700]  我們有的Gasoline的Price
[00:06:32.700 --> 00:06:36.300]  我們覺得我們真是窮
[00:06:36.300 --> 00:06:41.300]  每個月我們叫做月光一軸
[00:06:41.300 --> 00:06:43.180]  每個月都洗光
[00:06:43.180 --> 00:06:44.700]  月光一軸
[00:06:44.700 --> 00:06:49.500]  但究竟你每年或每年的收入
[00:06:49.500 --> 00:06:51.900]  是否當一個貧窮人
[00:06:51.900 --> 00:06:54.140]  有一個遊戲給大家
[00:06:54.140 --> 00:06:55.020]  遊戲來的
[00:06:55.020 --> 00:06:55.780]  大家不用怕
[00:06:55.780 --> 00:06:59.900]  它不會收你私人的數據
[00:06:59.900 --> 00:07:01.540]  你玩一下這個遊戲
[00:07:01.540 --> 00:07:02.740]  如果你有手機
[00:07:02.740 --> 00:07:04.060]  沒有很多牧師在港島的時候
[00:07:04.060 --> 00:07:05.620]  叫他拿手機出來玩
[00:07:05.620 --> 00:07:08.020]  我想你玩一下
[00:07:08.020 --> 00:07:09.300]  如果你喜歡玩就玩
[00:07:09.300 --> 00:07:10.900]  不喜歡玩沒所謂
[00:07:10.900 --> 00:07:12.140]  但這個很簡單
[00:07:12.140 --> 00:07:13.780]  globalrichlist.com
[00:07:13.780 --> 00:07:15.260]  有一個人說
[00:07:15.260 --> 00:07:19.180]  我們看看究竟我們算不算是貧窮人
[00:07:19.180 --> 00:07:21.940]  我們屬於全世界裏面收入人士
[00:07:21.940 --> 00:07:25.220]  我們屬於第幾個百分比
[00:07:25.220 --> 00:07:26.540]  如果你有手機
[00:07:26.540 --> 00:07:27.380]  很簡單的
[00:07:27.380 --> 00:07:29.300]  只需要輸入一堆數字
[00:07:29.300 --> 00:07:31.980]  你估計你每年的大約收入是多少
[00:07:31.980 --> 00:07:33.020]  它會告訴你
[00:07:33.020 --> 00:07:38.180]  你屬於全世界這幾十億人裏面
[00:07:38.180 --> 00:07:40.780]  你屬於第幾個百分比
[00:07:40.780 --> 00:07:43.060]  我相信如果你打下去
[00:07:43.060 --> 00:07:43.980]  每個頂尖媒體
[00:07:43.980 --> 00:07:45.900]  大部分頂尖媒體
[00:07:45.900 --> 00:07:47.860]  當然你沒有收入就沒有
[00:07:47.860 --> 00:07:50.380]  但如果你真的有工作
[00:07:50.380 --> 00:07:51.980]  有收入的話
[00:07:51.980 --> 00:07:56.500]  相信絕大部分都是
[00:07:56.500 --> 00:08:00.580]  2-3%或者甚至1%以上
[00:08:00.580 --> 00:08:04.220]  有人說這樣不准玩這些東西
[00:08:04.220 --> 00:08:07.780]  你在這裏買一條香蕉
[00:08:07.780 --> 00:08:09.620]  跟你去Costa Rica買一條香蕉
[00:08:09.620 --> 00:08:11.380]  價錢都不同
[00:08:11.380 --> 00:08:12.500]  所以很多政府說
[00:08:12.500 --> 00:08:14.980]  我們要找一些學者
[00:08:14.980 --> 00:08:20.900]  一些有背景的人士
[00:08:20.900 --> 00:08:23.780]  去做一些數據分析
[00:08:23.780 --> 00:08:27.180]  所以每年在全世界很多國家裏面
[00:08:27.180 --> 00:08:30.140]  都劃定一條貧窮線
[00:08:30.140 --> 00:08:33.260]  叫做Poverty Threshold
[00:08:33.260 --> 00:08:35.620]  看看這個國家裏面
[00:08:35.620 --> 00:08:38.780]  在我們今天活在這麼偉大的
[00:08:38.780 --> 00:08:42.180]  已經made great了的國家裏面
[00:08:42.180 --> 00:08:45.380]  究竟什麼叫做貧窮
[00:08:45.380 --> 00:08:47.500]  定一條貧窮線
[00:08:47.500 --> 00:08:50.380]  用客觀數據很多標準去定
[00:08:50.380 --> 00:08:52.020]  大家看看2018年
[00:08:52.020 --> 00:08:56.220]  我們去年的貧窮線是多少
[00:08:56.220 --> 00:08:58.460]  一個人的家庭
[00:08:58.460 --> 00:09:02.100]  大約一萬二千元
[00:09:02.100 --> 00:09:03.340]  弟兄姊妹
[00:09:03.340 --> 00:09:04.980]  不是一個月
[00:09:04.980 --> 00:09:07.860]  是一年的收入
[00:09:07.860 --> 00:09:09.740]  一年收入是一萬二千元
[00:09:09.740 --> 00:09:12.020]  即是說大約每個月
[00:09:12.020 --> 00:09:17.900]  你只賺到一千元的收入
[00:09:17.900 --> 00:09:18.860]  你就是屬於貧窮
[00:09:18.860 --> 00:09:22.660]  你賺多過一千多元以上的每個月
[00:09:22.660 --> 00:09:23.660]  你都不是貧窮
[00:09:23.660 --> 00:09:27.420]  屬於在美國一個這麼富有的國家
[00:09:27.420 --> 00:09:30.060]  一個貧窮線的界定的定義裏面
[00:09:30.060 --> 00:09:31.060]  如果兩個人的
[00:09:31.060 --> 00:09:32.140]  是一萬六千元
[00:09:32.140 --> 00:09:33.340]  三個人
[00:09:33.340 --> 00:09:34.500]  等於說你看這些數字
[00:09:34.500 --> 00:09:36.700]  你有時如果真的有收入
[00:09:36.700 --> 00:09:39.140]  在Bay Area你做high tech也好
[00:09:39.140 --> 00:09:40.500]  做其他工作也好
[00:09:40.500 --> 00:09:43.260]  如果有一份收入能夠支持到你
[00:09:43.260 --> 00:09:45.260]  給按揭也好
[00:09:45.260 --> 00:09:47.540]  去日常飲食也好
[00:09:47.540 --> 00:09:49.300]  你會覺得
[00:09:49.300 --> 00:09:51.380]  低不低一點
[00:09:51.380 --> 00:09:54.780]  我出去飲一杯波霸也要六元
[00:09:54.780 --> 00:09:58.260]  我吃過甜品
[00:09:58.260 --> 00:10:01.140]  都十萬元
[00:10:01.140 --> 00:10:03.620]  你想一下
[00:10:03.620 --> 00:10:05.740]  原來在全美國裏面
[00:10:05.740 --> 00:10:08.340]  有接近四千萬的人
[00:10:08.340 --> 00:10:10.900]  三十一點三十八點一個million
[00:10:10.900 --> 00:10:12.540]  接近四千萬的人
[00:10:12.540 --> 00:10:15.540]  在這個國家的土地裏面
[00:10:15.540 --> 00:10:19.860]  是屬於貧窮線以下
[00:10:19.860 --> 00:10:22.260]  四千萬
[00:10:22.260 --> 00:10:27.580]  而更加嚴重的是
[00:10:27.580 --> 00:10:29.500]  這個國家裏面
[00:10:29.500 --> 00:10:31.980]  有接近二千萬人
[00:10:31.980 --> 00:10:35.900]  是活在貧窮線以下200%
[00:10:35.900 --> 00:10:40.540]  即是說他們每個月的收入
[00:10:40.540 --> 00:10:44.060]  只有五百元
[00:10:44.060 --> 00:10:46.860]  你想一下對我們來說五百元
[00:10:46.860 --> 00:10:49.940]  一個月進Gas也沒有了
[00:10:49.940 --> 00:10:52.380]  但在全美國裏面
[00:10:52.380 --> 00:10:56.060]  有二千萬的人
[00:10:56.060 --> 00:10:58.860]  每個月的收入只有五百元
[00:10:58.860 --> 00:11:01.620]  在港壇裏面我們經常聽到
[00:11:01.620 --> 00:11:03.420]  穆斯傳也有人告訴你
[00:11:03.420 --> 00:11:06.660]  要親手做正經事
[00:11:06.660 --> 00:11:09.220]  那你就有餘可以幫助人
[00:11:09.220 --> 00:11:12.900]  有收入要努力做工
[00:11:12.900 --> 00:11:14.300]  但我們看不到很多人
[00:11:14.300 --> 00:11:16.860]  他們活在貧乏裏面
[00:11:16.860 --> 00:11:18.860]  他們沒有能力去
[00:11:18.860 --> 00:11:20.540]  或者叫做隔代貧窮
[00:11:20.540 --> 00:11:25.060]  沒有能力去提升自己
[00:11:25.060 --> 00:11:28.300]  高於這個貧窮線
[00:11:28.300 --> 00:11:30.540]  我四十年前來到美國讀書
[00:11:30.540 --> 00:11:32.700]  我選了其中一個
[00:11:32.700 --> 00:11:34.940]  全美國第二最窮的州
[00:11:34.940 --> 00:11:38.220]  我找那個州因為學費便宜
[00:11:38.220 --> 00:11:41.340]  我記得讀大學四十年前
[00:11:41.340 --> 00:11:45.140]  當時六百元一個學期任讀
[00:11:45.140 --> 00:11:49.020]  我們經常說一個學期是多少錢
[00:11:49.020 --> 00:11:50.540]  那裏不算的
[00:11:50.540 --> 00:11:52.700]  因為沒有很多人讀大學
[00:11:52.700 --> 00:11:54.060]  那裏不算的
[00:11:54.060 --> 00:11:55.260]  六百元任讀
[00:11:55.260 --> 00:11:57.660]  所以一個學期我讀了二十九個小時
[00:11:57.660 --> 00:11:59.180]  二十九個學期
[00:11:59.180 --> 00:12:00.180]  我兩年半畢業
[00:12:00.180 --> 00:12:02.660]  因為沒有錢
[00:12:02.660 --> 00:12:04.820]  我記得下飛機第一件事要問
[00:12:04.820 --> 00:12:07.580]  那裏的顧問就是
[00:12:07.580 --> 00:12:09.540]  哪裏有工作
[00:12:09.540 --> 00:12:12.260]  現在很多留學生下飛機
[00:12:12.260 --> 00:12:14.700]  第一件事要問就是哪裏有車賣
[00:12:14.700 --> 00:12:17.460]  我那時候就是這樣
[00:12:17.460 --> 00:12:20.100]  又要在飯堂工作
[00:12:20.100 --> 00:12:22.820]  畢業之後實習教書
[00:12:22.820 --> 00:12:25.540]  當時我教四年級
[00:12:25.540 --> 00:12:28.420]  每天見到一個十歲的小女孩
[00:12:28.420 --> 00:12:29.700]  一個很厲害的小女孩
[00:12:29.700 --> 00:12:32.380]  但每天都是穿一件短袖的
[00:12:32.380 --> 00:12:35.460]  黃色的T恤上學
[00:12:35.460 --> 00:12:38.660]  你知道West Virginia冬天很冷
[00:12:38.660 --> 00:12:42.380]  有時去到零下幾十度
[00:12:42.380 --> 00:12:47.100]  我就看為何那個女孩每天沒有外套
[00:12:47.100 --> 00:12:49.540]  穿一件短袖的T恤回來
[00:12:49.540 --> 00:12:51.380]  有時冬天流鼻水
[00:12:51.380 --> 00:12:54.220]  走近她身上有股味道
[00:12:54.220 --> 00:12:57.140]  因為那件T恤可能真的很舊
[00:12:57.140 --> 00:12:59.380]  於是我就跟校長說
[00:12:59.380 --> 00:13:03.500]  不如讓我去探訪
[00:13:03.500 --> 00:13:05.700]  我懷疑是不是兒童侵犯
[00:13:05.700 --> 00:13:08.540]  是不是兒童忽略
[00:13:08.540 --> 00:13:10.780]  於是就拿著一張地圖
[00:13:10.780 --> 00:13:12.580]  當時沒有GPS拿著地圖
[00:13:12.580 --> 00:13:14.660]  拿到深山那裡
[00:13:14.660 --> 00:13:17.140]  找到她家裡
[00:13:17.140 --> 00:13:21.700]  她家裡是一個木屋
[00:13:21.700 --> 00:13:24.180]  進門口
[00:13:24.180 --> 00:13:27.980]  地上全部是沙土
[00:13:27.980 --> 00:13:31.060]  泥沙 沒有地板
[00:13:31.060 --> 00:13:32.740]  她們洗東西 洗澡
[00:13:32.740 --> 00:13:35.540]  全部在旁邊的河裡
[00:13:35.540 --> 00:13:38.420]  家裡一個單親媽媽
[00:13:38.420 --> 00:13:41.580]  看著六個小孩
[00:13:41.580 --> 00:13:46.660]  全部都是拿糧券過每天的生活
[00:13:46.660 --> 00:13:48.860]  一個家庭
[00:13:48.860 --> 00:13:50.380]  我最深刻的是
[00:13:50.380 --> 00:13:52.060]  當時我在香港 你知道我是City Boy
[00:13:52.060 --> 00:13:54.140]  在香港來到美國
[00:13:54.140 --> 00:13:56.260]  見到美國的不是迪士尼樂園
[00:13:56.260 --> 00:13:58.140]  就是自由神像
[00:13:58.140 --> 00:13:59.900]  美好的美國
[00:13:59.900 --> 00:14:01.060]  宏偉的美國
[00:14:01.060 --> 00:14:03.060]  富有的美國
[00:14:03.060 --> 00:14:05.460]  但我真的震驚
[00:14:05.460 --> 00:14:06.540]  我看到的就是
[00:14:06.540 --> 00:14:09.140]  原來什麼美國都有窮人的
[00:14:09.140 --> 00:14:13.340]  還有這麼窮的人
[00:14:13.340 --> 00:14:15.660]  但當你看這些數字的時候
[00:14:15.660 --> 00:14:16.540]  你看到的就是
[00:14:16.540 --> 00:14:18.940]  就算有工作的人
[00:14:18.940 --> 00:14:20.620]  全美國這麼富有的國家
[00:14:20.620 --> 00:14:23.340]  都有接近二千萬人
[00:14:23.340 --> 00:14:29.100]  只有五百塊的收入
[00:14:29.100 --> 00:14:34.620]  可能我們在Bay Area真的看不到
[00:14:34.620 --> 00:14:38.820]  你有機會去到三分市Tenderloin
[00:14:38.820 --> 00:14:40.780]  看看有多少人露宿街頭
[00:14:40.780 --> 00:14:43.340]  今年七月份最新的數字
[00:14:43.340 --> 00:14:46.260]  整個三分市能夠註冊露宿街頭的人
[00:14:46.260 --> 00:14:48.540]  是九千八百七十三個
[00:14:48.540 --> 00:14:52.380]  接近一萬個露宿街頭
[00:14:52.380 --> 00:14:54.460]  Oakland四千多個
[00:14:54.460 --> 00:14:56.980]  但Oakland其實是Bay Area最高的百分比
[00:14:56.980 --> 00:14:58.620]  因為Oakland的人少
[00:14:58.620 --> 00:15:00.620]  雖然有四千多個
[00:15:00.620 --> 00:15:02.780]  我們看不到
[00:15:02.780 --> 00:15:06.020]  因為Millpeters我們很宏偉
[00:15:06.020 --> 00:15:07.340]  到處都很漂亮
[00:15:07.340 --> 00:15:08.860]  我們看不到一個露宿街頭的人
[00:15:08.860 --> 00:15:11.420]  我鼓勵你來我住的區
[00:15:11.420 --> 00:15:12.740]  我住的區是South
[00:15:12.740 --> 00:15:16.220]  整條Monterey都是帳篷
[00:15:16.220 --> 00:15:19.020]  都是露宿街頭的人
[00:15:19.020 --> 00:15:22.660]  你問露宿街頭的人為什麼不租屋住
[00:15:22.660 --> 00:15:24.780]  我講一個見證給你聽
[00:15:24.780 --> 00:15:27.820]  我有機會去跟一個露宿街頭的人聊天
[00:15:27.820 --> 00:15:30.820]  在Tenderloin
[00:15:30.820 --> 00:15:32.980]  我第一件事當然是問他有沒有工作
[00:15:32.980 --> 00:15:33.820]  他說有工作
[00:15:33.820 --> 00:15:36.660]  我就想有工作也要露宿街頭
[00:15:36.660 --> 00:15:39.100]  我說你每個月收入多少
[00:15:39.100 --> 00:15:41.620]  三千元
[00:15:41.620 --> 00:15:45.860]  三千元夠租了一個房間
[00:15:45.860 --> 00:15:47.340]  但如果你找三千元收入
[00:15:47.340 --> 00:15:50.580]  你會不會給二千元出去租
[00:15:50.580 --> 00:15:54.300]  袋裏面剩下幾百元用
[00:15:54.300 --> 00:15:56.780]  他是長短手的
[00:15:56.780 --> 00:16:00.220]  找不到full time job
[00:16:00.220 --> 00:16:05.740]  他只能夠做一份part time job
[00:16:05.740 --> 00:16:10.260]  所以他只能夠露宿街頭
[00:16:10.260 --> 00:16:13.020]  等下我們看見這些貧窮的人
[00:16:13.020 --> 00:16:15.660]  當然我們有很多理由
[00:16:15.660 --> 00:16:17.300]  我們看這些貧窮人
[00:16:17.300 --> 00:16:20.420]  第一我們想他為什麼不拿社會福利
[00:16:20.420 --> 00:16:22.860]  第二那個乞丐
[00:16:22.860 --> 00:16:25.540]  媽媽告訴我們他有兩棟樓
[00:16:25.540 --> 00:16:27.020]  不要給他錢
[00:16:27.020 --> 00:16:28.580]  我們經常有這些聲音
[00:16:28.580 --> 00:16:30.260]  但我們看真正的數字的時候
[00:16:30.260 --> 00:16:34.580]  告訴我們真的周圍有很多貧窮人在我們身邊
[00:16:34.580 --> 00:16:35.300]  所以第二件事
[00:16:35.300 --> 00:16:39.780]  我想就是為什麼我們要憐憫和慷慨這些貧窮的人
[00:16:39.780 --> 00:16:41.660]  聖經告訴我們我們要憐憫他們
[00:16:41.660 --> 00:16:43.300]  為什麼我們要這樣做
[00:16:43.300 --> 00:16:46.100]  原來還有一個數字我們要了解到的就是
[00:16:46.100 --> 00:16:48.020]  究竟是不是因為一個國家貧窮
[00:16:48.020 --> 00:16:48.980]  不是
[00:16:48.980 --> 00:16:50.460]  因為另外還有一個數字告訴我們
[00:16:50.460 --> 00:16:51.940]  我們叫堅尼系數
[00:16:51.940 --> 00:16:52.740]  什麼叫堅尼系數
[00:16:52.740 --> 00:16:53.820]  簡單說就是
[00:16:53.820 --> 00:16:55.380]  我不是一些數學家
[00:16:55.380 --> 00:16:57.060]  堅尼系數就是一個國家
[00:16:57.060 --> 00:16:58.700]  一個地區裡面
[00:16:58.700 --> 00:17:01.180]  人們的財富是不是均勻呢
[00:17:01.180 --> 00:17:04.060]  如果數字去到1的時候就是極度不均勻
[00:17:04.060 --> 00:17:06.500]  去到零的時候就是每個人都有這麼多的錢
[00:17:06.500 --> 00:17:10.340]  我們可以看看美國過去那十年裡面
[00:17:10.340 --> 00:17:12.500]  大家知道金融海嘯之後
[00:17:12.500 --> 00:17:16.740]  十年來美國的經濟增長人富有了
[00:17:16.740 --> 00:17:17.780]  多了人做工
[00:17:17.780 --> 00:17:18.980]  整個國家富有了
[00:17:18.980 --> 00:17:20.620]  但過去那十年你看到
[00:17:20.620 --> 00:17:23.700]  最右邊的那十年的數字
[00:17:23.700 --> 00:17:25.900]  堅尼系數是不斷上升
[00:17:25.900 --> 00:17:28.220]  說的是什麼呢
[00:17:28.220 --> 00:17:32.020]  美國越來越有錢
[00:17:32.020 --> 00:17:36.980]  但是貧富懸殊是越來越嚴重
[00:17:36.980 --> 00:17:38.540]  就是說
[00:17:38.540 --> 00:17:41.100]  有錢的人越有錢
[00:17:41.100 --> 00:17:44.820]  貧窮的人是越貧窮
[00:17:44.820 --> 00:17:47.060]  這個就是我們今天面對的情況
[00:17:47.060 --> 00:17:47.860]  不單止美國
[00:17:47.860 --> 00:17:49.700]  也是全世界裡面
[00:17:49.700 --> 00:17:51.820]  我們來看看這個短片
[00:17:51.820 --> 00:17:54.740]  告訴我們世界現在面對的
[00:17:54.740 --> 00:17:58.140]  貧窮或者貧富懸殊是怎麼樣的
[00:18:25.740 --> 00:18:27.020]  我們來看看這個圖表
[00:18:27.020 --> 00:18:28.860]  一個完全平均的財富分佈
[00:18:28.860 --> 00:18:30.260]  在所有的生命中
[00:18:30.260 --> 00:18:33.460]  每個人分成五個相同的群體
[00:18:33.460 --> 00:18:34.580]  現在我們來看看
[00:18:34.580 --> 00:18:37.100]  每個群體的財富是多少
[00:18:37.100 --> 00:18:38.780]  很震撼吧
[00:18:38.780 --> 00:18:40.220]  80%的世界人民
[00:18:40.220 --> 00:18:42.020]  幾乎沒有任何財富
[00:18:42.020 --> 00:18:44.100]  甚至很難看到他們在圖表上
[00:18:44.100 --> 00:18:46.700]  反而最富有的2%
[00:18:46.700 --> 00:18:48.020]  他們有更多的財富
[00:18:48.020 --> 00:18:51.020]  比全世界的半個都要多
[00:18:51.020 --> 00:18:52.300]  我們來看看這個圖表
[00:18:52.300 --> 00:18:54.900]  我們來看看這個圖表的另一面
[00:18:54.900 --> 00:18:56.940]  我們來看整個世界的人口
[00:18:56.940 --> 00:18:58.580]  我們所有的七億人
[00:18:58.580 --> 00:18:59.420]  把它減少到
[00:18:59.420 --> 00:19:03.020]  只是一個代表性的一百個人
[00:19:03.020 --> 00:19:04.140]  他們在這裡
[00:19:04.140 --> 00:19:05.660]  貧窮的人在左邊
[00:19:05.660 --> 00:19:07.820]  富有的人在右邊
[00:19:07.820 --> 00:19:08.620]  現在我們來看看
[00:19:08.620 --> 00:19:10.540]  全世界的財富
[00:19:10.540 --> 00:19:13.300]  大約223億美元
[00:19:13.300 --> 00:19:16.780]  是如何分佈的
[00:19:16.780 --> 00:19:17.700]  大多數的人
[00:19:17.700 --> 00:19:19.220]  幾乎沒有任何東西
