
[00:00:00.000 --> 00:00:04.780]  如果大家有留意、關注香港的新聞的話
[00:05:19.680 --> 00:05:22.800]  而是給了其他人或者事物的時候
[00:05:22.800 --> 00:05:25.600]  這種感受就是好的嫉妒
[00:05:25.600 --> 00:05:30.840]  這種嫉妒並不是源自單方面的佔有欲
[00:05:30.840 --> 00:05:32.040]  我想佔有這件事
[00:05:32.040 --> 00:05:33.240]  沒有了的時候我就嫉妒
[00:05:33.240 --> 00:05:34.520]  這種是壞的嫉妒
[00:05:34.800 --> 00:05:39.440]  好的嫉妒是建基於一種雙方愛的關係上
[00:05:39.440 --> 00:05:43.320]  因此當神說祂是一個忌邪的神
[00:05:43.320 --> 00:05:45.000]  祂是忌邪者的時候
[00:05:45.000 --> 00:05:46.560]  意思就是說
[00:05:46.560 --> 00:05:54.320]  神不能夠容讓我們將對神的愛給過偶像
[00:05:54.320 --> 00:05:57.520]  將我們對神應該表現的愛
[00:05:57.520 --> 00:06:00.880]  給了其他的人或者事物
[00:06:00.880 --> 00:06:03.280]  在這裏保祿說到
[00:06:03.560 --> 00:06:06.000]  因爲哥倫多信徒的緣故
[00:06:06.000 --> 00:06:11.560]  令到保祿有神同樣的嫉妒
[00:06:11.560 --> 00:06:13.080]  那你說奇怪了
[00:06:13.080 --> 00:06:14.560]  保祿又不是神
[00:06:14.560 --> 00:06:17.840]  爲什麼他會有神一樣的嫉妒呢
[00:06:17.840 --> 00:06:19.240]  那我們看第二節
[00:06:19.240 --> 00:06:20.440]  保祿的解釋就是說
[00:06:20.440 --> 00:06:24.600]  因爲我曾把你們許配一個丈夫
[00:06:24.600 --> 00:06:30.400]  要把你們如同貞潔的童女獻給基督
[00:06:31.040 --> 00:06:34.920]  獻給基督在新約聖經裏面
[00:06:34.920 --> 00:06:39.720]  經常基督都會被形容爲新郎
[00:06:39.720 --> 00:06:42.160]  而教會就是新婦
[00:06:42.160 --> 00:06:47.520]  啓示錄描述了一個將來我們在天上的大筵席
[00:06:47.520 --> 00:06:50.000]  這個筵席是一個婚宴
[00:06:50.000 --> 00:06:53.200]  基督就是那個羔羊
[00:06:53.200 --> 00:06:54.240]  就是那個新郎
[00:06:54.240 --> 00:06:57.560]  而教會就是那個新婦
[00:06:58.560 --> 00:07:02.440]  我相信我們所有人都出席過婚禮
[00:07:02.440 --> 00:07:04.520]  大家有沒有留意
[00:07:04.520 --> 00:07:06.600]  每一次我們去婚禮
[00:07:06.600 --> 00:07:07.840]  見到新娘的時候
[00:07:07.840 --> 00:07:11.840]  這個新娘總是打扮得最漂亮
[00:07:11.840 --> 00:07:13.600]  最完美的
[00:07:13.600 --> 00:07:17.240]  而保祿對哥倫多人來說
[00:07:17.240 --> 00:07:21.320]  就好像一個父親將他的女兒許配給基督
[00:07:21.320 --> 00:07:24.640]  而這個女兒是貞潔的童女
[00:07:24.640 --> 00:07:26.400]  貞潔在這裏的意思是指
[00:07:26.400 --> 00:07:29.440]  純一清潔的心
[00:07:29.440 --> 00:07:35.560]  沒有被別的人或者別的事所玷污
[00:07:35.560 --> 00:07:37.360]  對教會來說
[00:07:37.360 --> 00:07:41.760]  這個就是新婦、新娘的打扮
[00:07:41.760 --> 00:07:44.200]  而童女在這裏所指的就是信徒
[00:07:44.200 --> 00:07:46.800]  在主再回來之前的身份
[00:07:46.800 --> 00:07:48.640]  除主以外
[00:07:48.640 --> 00:07:50.880]  別無愛慕
[00:07:50.880 --> 00:07:55.040]  這個就是新郎和新娘之間的愛情的萌若
[00:07:55.040 --> 00:08:00.880]  亦是他們在愛情的關係上的一個互相的承諾
[00:08:00.880 --> 00:08:03.880]  我相信我們大家都參加過婚禮
[00:08:03.880 --> 00:08:06.000]  大家想一想
[00:08:06.000 --> 00:08:10.280]  你覺得在一個婚禮裏面有哪一個時刻
[00:08:10.280 --> 00:08:13.000]  是你感覺到最令人興奮的
[00:08:13.000 --> 00:08:14.480]  有些人說
[00:08:14.480 --> 00:08:18.960]  肯定是新郎、新娘走進禮堂的時候
[00:08:18.960 --> 00:08:20.440]  當音樂奏起的時候
[00:08:20.440 --> 00:08:22.240]  最美麗的時刻
[00:08:22.240 --> 00:08:23.480]  也有人說
[00:08:23.480 --> 00:08:24.480]  當然不是
[00:08:24.480 --> 00:08:27.240]  就是當新郎揭起婚紗
[00:08:27.240 --> 00:08:28.760]  親吻新娘的時候
[00:08:28.760 --> 00:08:30.480]  就最甜蜜的了
[00:08:30.480 --> 00:08:32.640]  有些人說這個甜蜜不關我的事
[00:08:32.640 --> 00:08:33.560]  兩個人的甜蜜
[00:08:33.560 --> 00:08:35.400]  對我來說最甜蜜的是什麼
[00:08:35.400 --> 00:08:36.600]  當然是茶點的時候
[00:08:36.600 --> 00:08:38.600]  喫甜品的時候最甜蜜了
[00:08:38.600 --> 00:08:40.480]  對我來說
[00:08:40.480 --> 00:08:41.920]  這些都不是
[00:08:41.920 --> 00:08:43.760]  對我來說都不是
[00:08:43.760 --> 00:08:47.960]  對於我這個曾經主持過婚禮的人來說
[00:08:47.960 --> 00:08:51.440]  我覺得最令我緊張的時刻是什麼呢
[00:08:51.440 --> 00:08:54.360]  最令我緊張的時刻
[00:08:54.520 --> 00:08:55.880]  就是當我問他們
[00:08:55.880 --> 00:09:00.080]  你是否願意嫁或者娶對方
[00:09:00.080 --> 00:09:02.200]  成爲你的配偶的時候
[00:09:02.200 --> 00:09:05.600]  我緊張的原因不是因爲我感到興奮
[00:09:05.600 --> 00:09:08.240]  我緊張的原因是因爲我很擔心
[00:09:08.240 --> 00:09:09.920]  擔心什麼呢
[00:09:09.920 --> 00:09:12.840]  我擔心就是說
[00:09:12.840 --> 00:09:14.320]  當我問這個問題的時候
[00:09:14.320 --> 00:09:16.560]  如果他們一個人說不願意的時候
[00:09:16.560 --> 00:09:17.440]  我怎麼辦
[00:09:17.440 --> 00:09:19.400]  怎麼辦
[00:09:19.400 --> 00:09:23.880]  我看過所有的牧者的婚禮手冊
[00:09:24.320 --> 00:09:26.560]  裏面從來找不到一個說明
[00:09:26.560 --> 00:09:28.280]  就是說當別人說不願意的時候
[00:09:28.280 --> 00:09:29.640]  我應該怎麼處理
[00:09:29.640 --> 00:09:33.640]  當然這種情況相對很早就發生了
[00:09:33.640 --> 00:09:36.680]  因爲當雙方去到教堂的時候
[00:09:36.680 --> 00:09:39.760]  他們已經有一個承諾
[00:09:39.760 --> 00:09:41.600]  承諾就是說
[00:09:41.600 --> 00:09:44.320]  他們願意以婚約的形式
[00:09:44.320 --> 00:09:47.160]  來建立愛的關係
[00:09:47.160 --> 00:09:48.640]  這個愛的關係
[00:09:48.640 --> 00:09:51.800]  不能夠容讓有第三者
[00:09:51.800 --> 00:09:53.560]  所以
[00:09:54.360 --> 00:09:57.480]  他們彼此相愛的關係
[00:09:57.480 --> 00:09:59.880]  是毫無保留的
[00:09:59.880 --> 00:10:01.240]  同樣
[00:10:01.240 --> 00:10:05.480]  當我們明白到教會其實就是基督的新娘的時候
[00:10:05.480 --> 00:10:07.760]  我們需要持守同類的貞潔
[00:10:07.760 --> 00:10:09.400]  我們需要立志
[00:10:09.400 --> 00:10:10.960]  除主以愛
[00:10:10.960 --> 00:10:12.640]  別無愛慕
[00:10:12.640 --> 00:10:14.600]  我們專心等候主回來
[00:10:14.600 --> 00:10:18.400]  一同享受將來在天上的婚宴
[00:10:18.400 --> 00:10:20.080]  好了,我們再看下去
[00:10:20.080 --> 00:10:21.040]  在第三節
[00:10:21.040 --> 00:10:22.680]  保羅指出他擔心
[00:10:22.680 --> 00:10:24.160]  同類的純潔
[00:10:24.280 --> 00:10:26.360]  很有可能會被破壞
[00:10:26.360 --> 00:10:28.960]  他們對基督純潔的心
[00:10:28.960 --> 00:10:30.560]  也可能會消失
[00:10:30.560 --> 00:10:33.960]  保羅爲何無端有這種擔心呢?
[00:10:33.960 --> 00:10:36.160]  他解釋在第四節
[00:10:36.160 --> 00:10:37.080]  他說
[00:10:37.080 --> 00:10:41.200]  如果有人來傳另外一個耶穌
[00:10:41.200 --> 00:10:43.360]  並不是保羅所傳的耶穌
[00:10:43.360 --> 00:10:45.200]  就是對他們所說的福音
[00:10:45.200 --> 00:10:47.360]  並不是保羅所說的福音的時候
[00:10:47.360 --> 00:10:48.840]  保羅這裏所說
[00:10:48.840 --> 00:10:49.760]  大家想一想
[00:10:49.760 --> 00:10:52.320]  如果保羅所說的情況
[00:10:52.320 --> 00:10:54.440]  發生在今天的教會的時候
[00:10:54.440 --> 00:10:57.480]  你覺得教會應該怎麼做呢?
[00:10:57.480 --> 00:10:59.680]  我相信教會
[00:10:59.680 --> 00:11:02.520]  當然要馬上處理這個情況
[00:11:02.520 --> 00:11:05.640]  不能容忍這個情況繼續的擴散
[00:11:05.640 --> 00:11:07.840]  以至其他弟兄姊妹受到影響
[00:11:07.840 --> 00:11:08.560]  對不對?
[00:11:08.560 --> 00:11:09.840]  但是
[00:11:09.840 --> 00:11:11.640]  大家留意聖經裏面說
[00:11:11.640 --> 00:11:14.080]  哥倫多的教會對這個情況
[00:11:14.080 --> 00:11:15.720]  他們的處理手法是什麼呢?
[00:11:15.720 --> 00:11:18.800]  保羅說他們容忍
[00:11:18.800 --> 00:11:21.320]  這些錯誤的教導
[00:11:22.480 --> 00:11:23.720]  而保羅就形容
[00:11:23.720 --> 00:11:26.320]  在這個情況的時候
[00:11:26.320 --> 00:11:27.440]  其實
[00:11:27.440 --> 00:11:29.040]  就好像從前
[00:11:29.040 --> 00:11:33.520]  蛇用詭計誘惑了夏威夷一樣
[00:11:33.520 --> 00:11:36.960]  我相信我們都知道
[00:11:36.960 --> 00:11:38.160]  我們的始祖
[00:11:38.160 --> 00:11:42.440]  是如何被狡猾的蛇
[00:11:42.440 --> 00:11:43.880]  來引誘
[00:11:43.880 --> 00:11:47.600]  犯了人的第一個罪惡
[00:11:47.600 --> 00:11:50.920]  以至罪惡因此而進入世界
[00:11:50.920 --> 00:11:54.040]  以致神要咒誅大地
[00:11:54.040 --> 00:11:55.760]  有人就說
[00:11:55.760 --> 00:11:58.280]  可惜當夏威夷不是中國人
[00:11:58.280 --> 00:12:00.080]  如果是的話
[00:12:00.080 --> 00:12:01.880]  人類根本就不會犯罪
[00:12:01.880 --> 00:12:05.280]  因爲在蛇未有機會出聲
[00:12:05.280 --> 00:12:07.000]  引誘夏威夷之前
[00:12:07.000 --> 00:12:09.480]  蛇很大可能已經被人喫掉了
[00:12:09.480 --> 00:12:12.520]  雖然是一個笑話
[00:12:12.520 --> 00:12:14.680]  但是我在想
[00:12:14.680 --> 00:12:18.000]  如果這個代表邪惡的蛇
[00:12:18.000 --> 00:12:19.320]  真的被人喫掉了
[00:12:19.920 --> 00:12:21.920]  即是說它所代表的狡猾
[00:12:21.920 --> 00:12:23.640]  是會被消滅
[00:12:23.640 --> 00:12:27.120]  這樣是相當好的事情
[00:12:27.120 --> 00:12:27.720]  爲什麼呢
[00:12:27.720 --> 00:12:30.080]  因爲這個通過蛇
[00:12:30.080 --> 00:12:33.200]  講出第一個謊言的魔鬼
[00:12:33.200 --> 00:12:35.480]  其實在歷世歷代
[00:12:35.480 --> 00:12:37.960]  每一個世界國內裏面
[00:12:37.960 --> 00:12:40.840]  這個撒旦仍然是用它這個
[00:12:40.840 --> 00:12:42.640]  狡猾的謊言
[00:12:42.640 --> 00:12:44.760]  來誘惑人心
[00:12:44.760 --> 00:12:46.320]  所以兄弟姐妹
[00:12:46.320 --> 00:12:48.440]  我們必須要提防這個
[00:12:48.440 --> 00:12:49.600]  撒旦
[00:12:50.320 --> 00:12:52.200]  他千年不變的誘惑
[00:12:52.200 --> 00:12:54.760]  所以我在這裏很想和大家
[00:12:54.760 --> 00:12:56.040]  去一起看看究竟
[00:12:56.040 --> 00:12:58.320]  魔鬼經常用的
[00:12:58.320 --> 00:13:00.480]  誘惑人的技巧在哪裏
[00:13:00.480 --> 00:13:02.680]  我們先看第一個他的技巧
[00:13:02.680 --> 00:13:04.880]  他的第一個技巧就是質疑
[00:13:04.880 --> 00:13:06.400]  神的說話
[00:13:06.400 --> 00:13:07.840]  他說
[00:13:07.840 --> 00:13:09.360]  蛇對女人說
[00:13:09.360 --> 00:13:12.120]  神真的有這樣說過
[00:13:12.120 --> 00:13:14.120]  魔鬼其實今天
[00:13:14.120 --> 00:13:16.640]  很多時候都用同樣的技巧
[00:13:19.960 --> 00:13:21.560]  你會發覺越來越多人會問
[00:13:21.560 --> 00:13:24.160]  聖經是不是真是神的說話
[00:13:24.160 --> 00:13:27.000]  聖經是不是真的可信
[00:13:27.000 --> 00:13:29.280]  每當有人這樣質疑
[00:13:29.280 --> 00:13:30.880]  神的說話的時候
[00:13:30.880 --> 00:13:32.880]  他們就是在質疑
[00:13:32.880 --> 00:13:36.000]  聖經和神的說話
[00:13:36.000 --> 00:13:38.120]  第二個技巧
[00:13:38.120 --> 00:13:40.120]  就是改變
[00:13:40.120 --> 00:13:41.960]  神的說話
[00:13:41.960 --> 00:13:44.520]  我想大家留意
[00:13:44.520 --> 00:13:47.040]  神所說的話
[00:13:47.040 --> 00:13:48.240]  和魔鬼
[00:13:48.400 --> 00:13:49.920]  是怎樣提出問題的
[00:13:49.920 --> 00:13:51.640]  神說
[00:13:51.640 --> 00:13:54.280]  這裏所有的樹你都可以喫
[00:13:54.280 --> 00:13:55.040]  只是
[00:13:55.040 --> 00:13:57.480]  裏面的分辨善惡樹
[00:13:57.480 --> 00:13:58.360]  你們不可以喫
[00:13:58.360 --> 00:14:00.080]  喫的時候你就會死
[00:14:00.080 --> 00:14:02.880]  但是蛇怎麼對女人說
[00:14:02.880 --> 00:14:03.800]  蛇說
[00:14:03.800 --> 00:14:05.600]  神哪裏有
[00:14:05.600 --> 00:14:08.360]  神哪裏會說
[00:14:08.360 --> 00:14:12.560]  不准你們喫圓中所有樹上的果子呢
[00:14:12.560 --> 00:14:14.280]  看不看到分別
[00:14:14.280 --> 00:14:16.440]  今天很多人都曲解聖經
[00:14:16.440 --> 00:14:18.440]  來符合他們自己的需要
[00:14:18.440 --> 00:14:20.640]  聖經成爲他們實現
[00:14:20.640 --> 00:14:23.040]  自己某一些目的的工具
[00:14:23.040 --> 00:14:25.360]  大有人在
[00:14:25.360 --> 00:14:29.360]  同性戀可以用聖經來支持他們的性取向
[00:14:29.360 --> 00:14:33.160]  聖經的成功的神學家
[00:14:33.160 --> 00:14:35.000]  他們跟人說
[00:14:35.000 --> 00:14:37.480]  我們人可以靠着聖經的能力
[00:14:37.480 --> 00:14:39.520]  去獲得世界的成功
[00:14:39.520 --> 00:14:43.280]  或者一些更加沒有人性的政治家
[00:14:43.280 --> 00:14:46.160]  更加用聖經來煽動羣衆
[00:14:46.600 --> 00:14:48.440]  去實現自己的政治目的
[00:14:48.440 --> 00:14:49.760]  這些人
[00:14:49.760 --> 00:14:52.000]  將神的話語
[00:14:52.000 --> 00:14:53.520]  改變了
[00:14:53.520 --> 00:14:56.080]  原創聖經的意思
[00:14:56.080 --> 00:14:57.560]  第三
[00:14:57.560 --> 00:15:00.200]  撒旦騙人的技巧就是
[00:15:00.200 --> 00:15:02.440]  完全否定神的話
[00:15:02.440 --> 00:15:03.440]  神說
[00:15:03.440 --> 00:15:05.520]  你喫的日子必定死
[00:15:05.520 --> 00:15:07.000]  撒旦怎麼說
[00:15:07.000 --> 00:15:09.200]  你們不一定死
[00:15:09.200 --> 00:15:11.400]  否認神的話
[00:15:11.400 --> 00:15:12.440]  其實
[00:15:12.440 --> 00:15:14.840]  就是說神是一個騙子
[00:15:14.840 --> 00:15:16.240]  很大的諷刺
[00:15:16.640 --> 00:15:18.120]  廣方言的魔鬼
[00:15:18.120 --> 00:15:19.720]  反而指控
[00:15:19.720 --> 00:15:22.640]  神在廣方言
[00:15:22.640 --> 00:15:24.920]  所以當我們拒絕
[00:15:24.920 --> 00:15:26.440]  耶穌是神的兒子
[00:15:26.440 --> 00:15:27.960]  當我們說
[00:15:27.960 --> 00:15:29.360]  耶穌沒有復活
[00:15:29.360 --> 00:15:32.000]  當我們說耶穌不會再回來
[00:15:32.000 --> 00:15:33.240]  當我們說
[00:15:33.240 --> 00:15:34.920]  所有的宗教
[00:15:34.920 --> 00:15:37.280]  都可以讓人得救
[00:15:37.280 --> 00:15:40.920]  這些都不是聖經所說的道理
[00:15:40.920 --> 00:15:43.760]  而當我們相信這些道理的時候
[00:15:45.400 --> 00:15:47.680]  我們就是在說神是騙子
[00:15:47.680 --> 00:15:49.680]  再看下去
[00:15:49.680 --> 00:15:51.600]  魔鬼和夏娃說
[00:15:51.600 --> 00:15:53.880]  如果你喫那個果子
[00:15:53.880 --> 00:15:55.880]  你就會像神一樣
[00:15:55.880 --> 00:15:58.240]  就是說
[00:15:58.240 --> 00:15:59.640]  將自己的話
[00:15:59.640 --> 00:16:01.280]  取代了神的話
[00:16:01.280 --> 00:16:03.680]  將自己的話加進神的話裏面
[00:16:03.680 --> 00:16:06.720]  撒旦最有效的方言其中之一個就是
[00:16:06.720 --> 00:16:09.840]  在人的耳邊低聲說
[00:16:09.840 --> 00:16:11.840]  你不需要神
[00:16:11.840 --> 00:16:13.760]  你都可以
[00:16:13.760 --> 00:16:15.360]  自己做自己的神
[00:16:16.400 --> 00:16:19.960]  在今天這個高舉個人主義的後現代世界
[00:16:19.960 --> 00:16:21.240]  你會發覺
[00:16:21.240 --> 00:16:22.480]  這個破壞力
[00:16:22.480 --> 00:16:23.600]  很大
[00:16:23.600 --> 00:16:25.120]  連這個破壞力
[00:16:25.120 --> 00:16:27.720]  就是來自撒旦這個詭計
[00:16:27.720 --> 00:16:29.400]  現代的人就是說
[00:16:29.400 --> 00:16:30.760]  我的權利最重要
[00:16:30.760 --> 00:16:32.760]  我的自由最重要
[00:16:32.760 --> 00:16:33.600]  我的標準
[00:16:33.600 --> 00:16:34.400]  我的感受
[00:16:34.400 --> 00:16:35.880]  我的感覺最重要
[00:16:35.880 --> 00:16:39.200]  不知道大家知不知道聯合國已經
[00:16:39.200 --> 00:16:41.680]  爲性別的選項
[00:16:41.680 --> 00:16:43.120]  加多了一項
[00:16:43.120 --> 00:16:45.280]  不單止是男不單止是女
[00:16:45.320 --> 00:16:46.800]  還加了一個叫X
[00:16:46.800 --> 00:16:48.080]  什麼叫X
[00:16:48.080 --> 00:16:49.280]  X就是忠誠
[00:16:49.280 --> 00:16:50.240]  就是說
[00:16:50.240 --> 00:16:51.600]  不知道不祥
[00:16:51.600 --> 00:16:53.120]  或者不註明
[00:16:53.120 --> 00:16:54.200]  或者不想註明
[00:16:54.200 --> 00:16:57.720]  最近我留意到有些地方爲了避免
[00:16:57.720 --> 00:16:59.520]  不必要的麻煩
[00:16:59.520 --> 00:17:01.480]  你設定一個選項的時候
[00:17:01.480 --> 00:17:03.040]  有人說爲什麼你不設定另一個選項
[00:17:03.040 --> 00:17:04.520]  他索性不給你選項
[00:17:04.520 --> 00:17:05.560]  索性就這麼說
[00:17:05.560 --> 00:17:06.920]  你自己填
[00:17:06.920 --> 00:17:08.200]  你認同其他
[00:17:08.200 --> 00:17:09.880]  然後括住請註明
[00:17:09.880 --> 00:17:11.080]  意思就是什麼
[00:17:11.080 --> 00:17:13.360]  就是說你喜歡填什麼你就填什麼
[00:17:13.360 --> 00:17:15.200]  但是我留意到一件事就是
[00:17:16.000 --> 00:17:18.680]  他從來沒有叫填表的人
[00:17:18.680 --> 00:17:21.040]  去提供什麼證明文件
[00:17:21.040 --> 00:17:23.600]  去證明他所填的性別
[00:17:23.600 --> 00:17:25.360]  那就是說什麼
[00:17:25.360 --> 00:17:27.960]  就是說如果我覺得我是女性
[00:17:27.960 --> 00:17:29.760]  我就一個女性
[00:17:29.760 --> 00:17:31.000]  我就填女性
[00:17:31.000 --> 00:17:33.040]  就是這樣的原因
[00:17:33.040 --> 00:17:37.400]  美國有女性在監獄的女囚犯
[00:17:37.400 --> 00:17:38.520]  懷孕
[00:17:38.520 --> 00:17:39.560]  咦
[00:17:39.560 --> 00:17:41.560]  女囚犯在家
[00:17:41.560 --> 00:17:44.480]  在女囚犯的監獄裏面懷孕
[00:17:44.880 --> 00:17:45.720]  爲什麼這麼有趣
[00:17:45.720 --> 00:17:48.120]  莫非人類已經是
[00:17:48.120 --> 00:17:51.000]  進化成爲這個
[00:17:51.000 --> 00:17:51.840]  amoeba
[00:17:51.840 --> 00:17:53.840]  可以自我繁殖
[00:17:53.840 --> 00:17:55.680]  當然不是
[00:17:55.680 --> 00:17:59.680]  是因爲有一些男性囚犯在進入監獄的時候
[00:17:59.680 --> 00:18:01.760]  在填寫性別的時候
[00:18:01.760 --> 00:18:05.800]  他說我認同我此刻的性別是女性
[00:18:05.800 --> 00:18:07.680]  所以
[00:18:07.680 --> 00:18:09.800]  帶着男性的身軀
