
[00:00:00.000 --> 00:00:02.640]  很開心在教會能夠和大家見面
[00:05:12.200 --> 00:05:14.280]  牠開始知道自己叫Buffy
[00:05:14.280 --> 00:05:15.680]  當我大聲叫Buffy
[00:05:15.680 --> 00:05:16.680]  當我叫Buffy
[00:05:16.680 --> 00:05:19.440]  牠就會這樣轉過頭來
[00:05:19.440 --> 00:05:21.240]  牠就會這樣轉過頭來
[00:05:21.240 --> 00:05:22.680]  然後望過去
[00:05:22.680 --> 00:05:24.360]  然後望過去
[00:05:24.360 --> 00:05:25.240]  繼續直走
[00:05:25.240 --> 00:05:26.600]  繼續直走
[00:05:26.600 --> 00:05:27.760]  怎麼走怎麼過
[00:05:27.760 --> 00:05:28.800]  直行直過
[00:05:28.800 --> 00:05:30.560]  我有一次我都開始懷疑
[00:05:30.560 --> 00:05:32.120]  其實在牠的意識裏面
[00:05:32.120 --> 00:05:33.880]  我才是一隻狗
[00:05:33.880 --> 00:05:40.480]  護照是關乎回應的
[00:05:40.480 --> 00:05:43.960]  如果我們人叫人的名稱
[00:05:43.960 --> 00:05:46.400]  我們都期望對方回應
[00:05:46.400 --> 00:05:51.760]  耶穌護照人期望人回應
[00:05:51.760 --> 00:05:56.120]  我們應該怎樣回應?
[00:05:56.120 --> 00:05:59.360]  我們一同低頭求神幫助
[00:06:01.480 --> 00:06:02.880]  親愛的恩主我們感謝祢
[00:06:02.880 --> 00:06:05.880]  提主耶穌祢親口講過
[00:06:05.880 --> 00:06:07.000]  不是我們揀選祢
[00:06:07.000 --> 00:06:08.320]  是祢先揀選我們
[00:06:08.320 --> 00:06:13.320]  不是我們先愛祢
[00:06:13.320 --> 00:06:14.960]  那是神祢先愛我們
[00:06:14.960 --> 00:06:19.360]  是神祢開恩私憐
[00:06:19.360 --> 00:06:22.320]  向我們分享神祢的恩典和愛
[00:06:22.320 --> 00:06:25.840]  願以今天
[00:06:25.840 --> 00:06:27.760]  要是我們未領受神祢的呼召
[00:06:27.760 --> 00:06:30.080]  求祢的聖靈在我們心中作供
[00:06:30.560 --> 00:06:32.640]  要是我們已經缺置領受呼召
[00:06:32.640 --> 00:06:35.760]  求神祢讓聖靈讓我們看見
[00:06:35.760 --> 00:06:38.880]  我們所得的呼召的貴重價值
[00:06:38.880 --> 00:06:45.160]  求神祢幫助我們
[00:06:45.160 --> 00:06:47.520]  禱告奉耶穌祢的名
[00:06:47.520 --> 00:06:50.480]  阿們
[00:06:50.480 --> 00:06:52.880]  我們講講呼召是甚麼好嗎?
[00:06:52.880 --> 00:06:57.480]  第一點我想講呼召是甚麼
[00:06:57.480 --> 00:06:58.720]  呼召是甚麼?
[00:06:58.720 --> 00:07:01.960]  第一點我想講呼召其實是神
[00:07:01.960 --> 00:07:04.840]  向所有的人的分享
[00:07:04.840 --> 00:07:07.480]  一種囊括和一個邀請
[00:07:07.480 --> 00:07:14.040]  那我現在就解釋一下甚麼意思
[00:07:14.040 --> 00:07:17.560]  只要你在經文當中
[00:07:17.560 --> 00:07:20.120]  你就見到
[00:07:20.120 --> 00:07:23.680]  耶穌身處一個地方叫做加利利
[00:07:26.720 --> 00:07:29.120]  就是祂當時所居住的地方
[00:07:29.120 --> 00:07:34.320]  那耶穌就一個人在海邊走
[00:07:34.320 --> 00:07:38.920]  祂就見到有兩兄弟
[00:07:38.920 --> 00:07:40.280]  一個叫做彼得
[00:07:40.280 --> 00:07:41.760]  一個叫做安德烈
[00:07:41.760 --> 00:07:47.520]  除此之外
[00:07:47.520 --> 00:07:49.440]  祂還見到另外兩兄弟
[00:07:49.440 --> 00:07:50.440]  一個是雅各
[00:07:50.440 --> 00:07:51.320]  一個是約翰
[00:07:57.120 --> 00:07:58.600]  那這四個人
[00:07:58.600 --> 00:08:01.360]  都將會成為耶穌十二門徒之一
[00:08:01.360 --> 00:08:06.960]  不過我想提的就是
[00:08:06.960 --> 00:08:09.000]  其實我們不要誤會
[00:08:09.000 --> 00:08:11.200]  不少人是以為
[00:08:11.200 --> 00:08:15.640]  神的呼召只是給一小撮人
[00:08:15.640 --> 00:08:24.520]  特別是神職人員孫教士
[00:08:26.440 --> 00:08:29.960]  孫教士才會有呼召
[00:08:29.960 --> 00:08:33.160]  我就是想去糾正這個觀念
[00:08:33.160 --> 00:08:36.640]  我很想給大家知道
[00:08:36.640 --> 00:08:39.680]  呼召其實是向所有人的
[00:08:39.680 --> 00:08:43.040]  無論任何人
[00:08:43.040 --> 00:08:46.120]  任何的背景
[00:08:46.120 --> 00:08:47.800]  任何的工作
[00:08:47.800 --> 00:08:49.520]  任何的年齡
[00:08:49.520 --> 00:08:52.640]  任何的品格
[00:08:52.640 --> 00:08:55.960]  神都可以呼召任何人
[00:08:57.440 --> 00:08:59.280]  而這個觀念有一個基礎
[00:08:59.280 --> 00:09:03.160]  源於十六世紀改革的時候
[00:09:03.160 --> 00:09:04.320]  一個教義
[00:09:04.320 --> 00:09:08.600]  就是信徒介濟師
[00:09:08.600 --> 00:09:13.400]  意思是其實所有的信徒
[00:09:13.400 --> 00:09:17.400]  都可以好像神職人員一樣
[00:09:17.400 --> 00:09:19.440]  親自來到神的面前
[00:09:19.440 --> 00:09:25.640]  你不需要有宗介嗎
[00:09:27.320 --> 00:09:28.640]  你不需要來找我
[00:09:28.640 --> 00:09:31.400]  不需要去找譚傳道
[00:09:31.400 --> 00:09:34.800]  我們每一個可以自己祈禱
[00:09:34.800 --> 00:09:35.960]  來到神的面前
[00:09:35.960 --> 00:09:41.160]  神的面前所有人都是同等
[00:09:41.160 --> 00:09:42.920]  不分貴賤
[00:09:42.920 --> 00:09:48.760]  神可以呼召我們去做廚師
[00:09:48.760 --> 00:09:53.000]  神可以呼召另外一個人
[00:09:53.000 --> 00:09:55.280]  譬如說去做農夫、武師
[00:09:56.440 --> 00:09:58.640]  另一個人去做龍虎、武師
[00:09:58.640 --> 00:09:59.640]  所以第一點
[00:09:59.640 --> 00:10:03.000]  如果你今天懷疑你自己
[00:10:03.000 --> 00:10:07.360]  我這個普通人
[00:10:07.360 --> 00:10:09.920]  那麼普通
[00:10:09.920 --> 00:10:12.800]  神真的會呼召我嗎
[00:10:12.800 --> 00:10:16.160]  我就想再一次確定
[00:10:16.160 --> 00:10:18.200]  讓我們每一個人知道
[00:10:18.200 --> 00:10:21.680]  神的呼召是給每一個人
[00:10:21.680 --> 00:10:26.120]  神是絕對會呼召你的
[00:10:27.440 --> 00:10:28.440]  這個是第一
[00:10:28.440 --> 00:10:29.440]  這個是第一
[00:10:29.440 --> 00:10:30.840]  第二我們回到經文當中
[00:10:30.840 --> 00:10:37.040]  你要留意當時彼得和安德烈
[00:10:37.040 --> 00:10:39.840]  在海邊撒網捉魚
[00:10:39.840 --> 00:10:46.840]  因為他們原本的工作是一個漁夫
[00:10:46.840 --> 00:10:53.640]  耶穌在這一刻說了一句
[00:10:53.640 --> 00:10:55.640]  從來沒有人跟他們說過的話
[00:10:56.440 --> 00:10:58.240]  耶穌跟他們說了一句
[00:10:58.240 --> 00:11:00.640]  從來沒有人跟他們說過的話
[00:11:00.640 --> 00:11:01.640]  甚至容許我講
[00:11:01.640 --> 00:11:03.240]  耶穌跟他們說了一句
[00:11:03.240 --> 00:11:06.640]  他們自己聽到都可能不相信的說話
[00:11:06.640 --> 00:11:09.640]  甚至他們也不相信的話
[00:11:09.640 --> 00:11:10.640]  耶穌說來呀
[00:11:10.640 --> 00:11:12.640]  耶穌說來
[00:11:12.640 --> 00:11:14.640]  我叫你得人如得魚
[00:11:14.640 --> 00:11:15.640]  來跟從我
[00:11:15.640 --> 00:11:18.640]  我教你得人如得魚
[00:11:18.640 --> 00:11:19.640]  這一句說話
[00:11:19.640 --> 00:11:20.640]  我們聽起來
[00:11:20.640 --> 00:11:22.640]  很快就會想起
[00:11:22.640 --> 00:11:23.640]  傳福音
[00:11:23.640 --> 00:11:24.640]  叫人信主
[00:11:24.640 --> 00:11:27.640]  成功到好像你做漁夫釣魚一樣
[00:11:27.640 --> 00:11:36.640]  這個說話當然有這個意思
[00:11:36.640 --> 00:11:40.640]  但是我想你們去墮入
[00:11:40.640 --> 00:11:42.640]  你是彼得和安德烈
[00:11:42.640 --> 00:11:47.640]  感受可以很不同
[00:11:47.640 --> 00:11:51.640]  當時耶穌剛剛出來傳道
[00:11:54.640 --> 00:11:56.640]  很多人還沒有認識他
[00:11:56.640 --> 00:11:59.640]  你不用說傳福
[00:11:59.640 --> 00:12:00.640]  叫人信耶穌
[00:12:00.640 --> 00:12:02.640]  根本都不認識耶穌
[00:12:02.640 --> 00:12:08.640]  這句說話對彼得和安德烈來說
[00:12:08.640 --> 00:12:10.640]  意義很簡單
[00:12:10.640 --> 00:12:16.640]  就是你的將來
[00:12:16.640 --> 00:12:18.640]  會跟現在的你不再一樣
[00:12:18.640 --> 00:12:23.640]  你現在是漁夫
[00:12:24.640 --> 00:12:26.640]  你將來不是漁夫
[00:12:26.640 --> 00:12:29.640]  神的呼召
[00:12:29.640 --> 00:12:31.640]  是神和人分享恩典
[00:12:31.640 --> 00:12:37.640]  讓我們得到恩典之後
[00:12:37.640 --> 00:12:38.640]  我們不再一樣
[00:12:38.640 --> 00:12:43.640]  這個是呼召
[00:12:43.640 --> 00:12:45.640]  再者
[00:12:45.640 --> 00:12:48.640]  關乎到耶穌呼召的時間
[00:12:52.640 --> 00:12:54.640]  當時正如我所說耶穌剛剛傳道
[00:12:54.640 --> 00:12:58.640]  是神拯救計劃的開始
[00:12:58.640 --> 00:13:04.640]  很多事情都沒有正式去做
[00:13:04.640 --> 00:13:08.640]  但是耶穌做第一件事
[00:13:08.640 --> 00:13:12.640]  是想包括囊括人在祂的計劃之中
[00:13:12.640 --> 00:13:20.640]  就是我們成為一個很大的拼圖裡面的其中一塊
[00:13:23.640 --> 00:13:25.640]  好像不緊要
[00:13:25.640 --> 00:13:27.640]  但是耶穌覺得這一刻是祂最需要做的
[00:13:27.640 --> 00:13:33.640]  這個是呼召
[00:13:33.640 --> 00:13:36.640]  就是邀請我們進入神的計劃之中
[00:13:36.640 --> 00:13:41.640]  最後一點
[00:13:41.640 --> 00:13:42.640]  不過容許我說
[00:13:42.640 --> 00:13:43.640]  是最重要的
[00:13:43.640 --> 00:13:48.640]  神的呼召是一個邀請
[00:13:51.640 --> 00:13:54.640]  你留意一下耶穌叫他們做什麼
[00:13:54.640 --> 00:13:58.640]  跟隨我吧
[00:13:58.640 --> 00:14:02.640]  就是和耶穌在一起
[00:14:02.640 --> 00:14:05.640]  和耶穌同在
[00:14:05.640 --> 00:14:08.640]  以後做什麼事情
[00:14:08.640 --> 00:14:12.640]  在任何時候或任何地方
[00:14:12.640 --> 00:14:16.640]  都要和耶穌一起
[00:14:18.640 --> 00:14:21.640]  這個邀請不是一種聘請
[00:14:21.640 --> 00:14:23.640]  聘請你去做一個工作
[00:14:23.640 --> 00:14:29.640]  這個邀請不是一個吩咐
[00:14:29.640 --> 00:14:31.640]  命令你去完成一件事
[00:14:31.640 --> 00:14:37.640]  這個邀請更加不是
[00:14:37.640 --> 00:14:38.640]  耶穌給你一個工作
[00:14:38.640 --> 00:14:39.640]  要你去為耶穌完成
[00:14:39.640 --> 00:14:45.640]  這個邀請是
[00:14:45.640 --> 00:14:48.640]  耶穌要我們和耶穌在一起
[00:14:48.640 --> 00:14:53.640]  這個最重要
[00:14:53.640 --> 00:14:56.640]  我們是否願意和耶穌一起
[00:14:56.640 --> 00:15:01.640]  讓我們反思一下
[00:15:01.640 --> 00:15:05.640]  假如呼召
[00:15:05.640 --> 00:15:07.640]  不一定是神要我們做什麼事情
[00:15:07.640 --> 00:15:14.640]  呼召是邀請人和神在一起
[00:15:16.640 --> 00:15:18.640]  呼召是神和你分享恩典
[00:15:18.640 --> 00:15:23.640]  用這個角度去理解呼召
[00:15:23.640 --> 00:15:24.640]  我們怎樣回應
[00:15:24.640 --> 00:15:30.640]  今年的年初開始
[00:15:30.640 --> 00:15:34.640]  我家發生了不少改變
[00:15:34.640 --> 00:15:38.640]  除了養了一隻狗
[00:15:38.640 --> 00:15:42.640]  我太太由二月初開始
[00:15:42.640 --> 00:15:45.640]  她開始了音樂治療的工作
[00:15:45.640 --> 00:15:50.640]  在剛剛的星期三
[00:15:50.640 --> 00:15:54.640]  我太太發了一個訊息給我
[00:15:54.640 --> 00:15:59.640]  我太太的訊息最後加了
[00:15:59.640 --> 00:16:04.640]  加了一兩個表情
[00:16:04.640 --> 00:16:09.640]  一個是哭的
[00:16:09.640 --> 00:16:10.640]  很感動的符號
[00:16:10.640 --> 00:16:12.640]  一個是驚嚇的符號
[00:16:12.640 --> 00:16:17.640]  又感動又驚喜
[00:16:17.640 --> 00:16:21.640]  訊息說什麼呢
[00:16:21.640 --> 00:16:24.640]  訊息是說
[00:16:24.640 --> 00:16:30.640]  我太太幫助一個兩歲大的小孩治療的過程
[00:16:30.640 --> 00:16:38.640]  那個兩歲小孩的家長
[00:16:38.640 --> 00:16:40.640]  寫了一個訊息給我太太
[00:16:40.640 --> 00:16:43.640]  說小孩很願意和我太太玩
[00:16:43.640 --> 00:16:51.640]  小孩玩得很開心
[00:16:51.640 --> 00:16:55.640]  覺得小孩有進步
[00:16:55.640 --> 00:16:59.640]  這個訊息我看到的時候
[00:16:59.640 --> 00:17:01.640]  我有一個感動
[00:17:01.640 --> 00:17:07.640]  神是有呼召給所有人
[00:17:09.640 --> 00:17:10.640]  在不同的時間
[00:17:10.640 --> 00:17:12.640]  去幫助不同的人
[00:17:12.640 --> 00:17:19.640]  我是被呼召全職
[00:17:19.640 --> 00:17:20.640]  做神職人員
[00:17:20.640 --> 00:17:25.640]  我都要問
[00:17:25.640 --> 00:17:26.640]  難道我有呼召
[00:17:26.640 --> 00:17:27.640]  我太太沒有嗎
[00:17:27.640 --> 00:17:32.640]  難道神職人員就有
[00:17:32.640 --> 00:17:33.640]  其他人就沒有嗎
[00:17:37.640 --> 00:17:39.640]  我很想去突顯一點
[00:17:39.640 --> 00:17:41.640]  其實我是真心相信
[00:17:41.640 --> 00:17:42.640]  神是呼召每一個人
[00:17:42.640 --> 00:17:47.640]  我是真心相信
[00:17:47.640 --> 00:17:48.640]  神呼召你們每一位
[00:17:48.640 --> 00:17:55.640]  神是想和我們分享神的恩典
[00:17:55.640 --> 00:18:01.640]  神想你成為祂計劃的一部份
[00:18:01.640 --> 00:18:06.640]  神想和你在一起
[00:18:08.640 --> 00:18:09.640]  以馬內利
[00:18:09.640 --> 00:18:11.640]  神與人同在
[00:18:11.640 --> 00:18:16.640]  甚至乎我所說一切一切事情的開始
[00:18:16.640 --> 00:18:20.640]  其實都以神給你的呼召作為起點
[00:18:20.640 --> 00:18:29.640]  呼召是每一個信主的人的開始
[00:18:29.640 --> 00:18:34.640]  在你信主的最初
[00:18:34.640 --> 00:18:35.640]  神如何呼召你
[00:18:38.640 --> 00:18:40.640]  今天無論你是何許人
[00:18:40.640 --> 00:18:44.640]  無論你的工作是甚麼
[00:18:44.640 --> 00:18:48.640]  無論你的人生階段是怎樣
[00:18:48.640 --> 00:18:52.640]  我都想你知道神
[00:18:52.640 --> 00:18:54.640]  可以在這一刻呼召我們
[00:18:54.640 --> 00:18:59.640]  在神沒有難成的事
[00:18:59.640 --> 00:19:04.640]  我不希望我們有任何的人
[00:19:04.640 --> 00:19:09.640]  一生過著彷彿沒有呼召的一生這樣度過
[00:19:09.640 --> 00:19:17.640]  雖然你或者今天還未清楚
[00:19:17.640 --> 00:19:19.640]  神給你的呼召是甚麼
[00:19:19.640 --> 00:19:25.640]  但是我很想讓你知道
[00:19:25.640 --> 00:19:28.640]  神一定有獨特的呼召在你身上
[00:19:33.640 --> 00:19:34.640]  神有個旅程要你去行
[00:19:34.640 --> 00:19:38.640]  有個志向要你追尋
[00:19:38.640 --> 00:19:46.640]  我希望我們都成為一個有追求呼召的一生
[00:19:46.640 --> 00:19:52.640]  如果神真的呼召每一個人
[00:19:52.640 --> 00:19:57.640]  我們就要想怎樣回應
[00:19:57.640 --> 00:20:00.640]  我會說回應
[00:20:00.640 --> 00:20:02.640]  在經文裏面在乎這三點
[00:20:04.640 --> 00:20:06.640]  四下 當下 庭信
[00:20:06.640 --> 00:20:12.640]  經文裏面給我們看到端倪
[00:20:12.640 --> 00:20:18.640]  當耶穌呼召彼得和安德烈之後
[00:20:18.640 --> 00:20:24.640]  經文說他們立刻四下如望
[00:20:24.640 --> 00:20:29.640]  跟隨了祂
[00:20:31.640 --> 00:20:33.640]  跟隨了祂
[00:20:33.640 --> 00:20:35.640]  我常常都說
[00:20:35.640 --> 00:20:37.640]  其實如果聖經拿走很多字
[00:20:37.640 --> 00:20:38.640]  簡潔很多
[00:20:38.640 --> 00:20:41.640]  其實就這樣記載他們跟隨了耶穌就行了
[00:20:41.640 --> 00:20:43.640]  為甚麼要記載卸了網
[00:20:43.640 --> 00:20:51.640]  其實不是巧合
[00:20:51.640 --> 00:20:55.640]  當耶穌去呼召約翰和亞哥的時候
[00:20:59.640 --> 00:21:04.640]  經文同樣記載他們卸了船別了父親
[00:21:04.640 --> 00:21:10.640]  說多次「卸去」
[00:21:10.640 --> 00:21:11.640]  為甚麼
[00:21:11.640 --> 00:21:16.640]  因為馬太想我們看到
[00:21:16.640 --> 00:21:20.640]  回應耶穌的呼召
[00:21:20.640 --> 00:21:24.640]  我們要有「卸去」
[00:21:27.640 --> 00:21:32.640]  漁網是漁夫賴以維生的工具
[00:21:32.640 --> 00:21:37.640]  漁網不能破損
[00:21:37.640 --> 00:21:41.640]  破損了要補要珍惜
[00:21:41.640 --> 00:21:46.640]  漁網是漁夫
[00:21:46.640 --> 00:21:48.640]  容許我說很信靠的事情
[00:21:48.640 --> 00:21:53.640]  漁船也是一樣
[00:21:53.640 --> 00:21:56.640]  沒有漁船怎樣出海
[00:21:58.640 --> 00:21:59.640]  在風浪之中
[00:21:59.640 --> 00:22:00.640]  漁夫信的是甚麼
[00:22:00.640 --> 00:22:01.640]  漁船
[00:22:01.640 --> 00:22:07.640]  父親更加是家庭裏面決定
[00:22:07.640 --> 00:22:08.640]  說了算的人
[00:22:08.640 --> 00:22:13.640]  如果有甚麼困難
[00:22:13.640 --> 00:22:14.640]  還有父親在
[00:22:14.640 --> 00:22:18.640]  但是經文說到
[00:22:18.640 --> 00:22:19.640]  「舍下」
[00:22:19.640 --> 00:22:24.640]  我想跟大家說
[00:22:25.640 --> 00:22:27.640]  這種「舍去」
[00:22:27.640 --> 00:22:28.640]  不是這一刻
[00:22:28.640 --> 00:22:30.640]  要我們變賣所有的東西
[00:22:30.640 --> 00:22:35.640]  放棄一切
[00:22:35.640 --> 00:22:38.640]  而好出拒於我們的心態
[00:22:38.640 --> 00:22:41.640]  先後次序
[00:22:41.640 --> 00:22:44.640]  我們是依靠
[00:22:44.640 --> 00:22:46.640]  我們現在所依靠的
[00:22:46.640 --> 00:22:50.640]  還是依靠耶穌
[00:22:50.640 --> 00:22:54.640]  回應耶穌的呼召
[00:22:54.640 --> 00:22:57.640]  就需要我們去寫下
[00:22:57.640 --> 00:22:59.640]  我們現在依靠
[00:22:59.640 --> 00:23:00.640]  在掌握的事情
[00:23:00.640 --> 00:23:08.640]  將耶穌放在
[00:23:08.640 --> 00:23:09.640]  依靠的手裏
[00:23:09.640 --> 00:23:15.640]  你想像一下
[00:23:15.640 --> 00:23:19.640]  門徒都不能拖著漁網
[00:23:19.640 --> 00:23:21.640]  和拖著船去跟著耶穌
[00:23:25.640 --> 00:23:27.640]  除了「舍去」之外
[00:23:27.640 --> 00:23:28.640]  還有一個重要的字
[00:23:28.640 --> 00:23:32.640]  就是「立刻」
[00:23:32.640 --> 00:23:35.640]  大家有沒有試過寫支票?
[00:23:35.640 --> 00:23:39.640]  有的舉手好嗎?
[00:23:39.640 --> 00:23:42.640]  很多人都寫支票
[00:23:42.640 --> 00:23:44.640]  通常是年長一些的寫支票
[00:23:44.640 --> 00:23:45.640]  我舉高一點
[00:23:45.640 --> 00:23:48.640]  支票裏面有一種叫「期票」
[00:23:48.640 --> 00:23:52.640]  就是那張支票的日期
[00:23:52.640 --> 00:23:53.640]  不是今天
[00:23:54.640 --> 00:23:55.640]  是將來的某一天
[00:23:55.640 --> 00:24:00.640]  我告訴你
[00:24:00.640 --> 00:24:01.640]  在那一天來之前
