
[00:00:00.000 --> 00:00:03.900]  今天剩下少許時間,只有35分鐘左右
[00:04:12.980 --> 00:04:16.600]  咦,這麼少了嗎,好,那
[00:04:16.780 --> 00:04:20.940]  那你,你的家庭就叫做次生家庭
[00:04:20.940 --> 00:04:23.940]  行不行,那你的次生家庭呢
[00:04:23.940 --> 00:04:26.740]  也就是說是一個新的原生家庭
[00:04:26.740 --> 00:04:30.940]  那而到你兒子的家裏呢,就另一個次生家庭
[00:04:30.940 --> 00:04:35.040]  是他的,又發生了一個新的原生家庭
[00:04:35.040 --> 00:04:39.740]  行不行,你的孫子就在你兒子的原生家庭裏成長了
[00:04:39.740 --> 00:04:44.860]  那其實,很多代是會遺傳下去的,很多事情
[00:04:44.860 --> 00:04:46.860]  行不行,那
[00:04:46.860 --> 00:04:49.860]  有些似有些不似,是吧,好了
[00:04:49.860 --> 00:04:53.860]  先看看,那這個原生家庭對小孩有什麼影響呢
[00:04:53.860 --> 00:04:55.860]  其實就是說對你的影響也是這樣的
[00:04:55.860 --> 00:04:58.860]  第一呢,你是會仿照的
[00:04:58.860 --> 00:05:00.860]  仿照
[00:05:00.860 --> 00:05:05.360]  不知不覺仿照自己在原生家庭裏面的東西
[00:05:05.360 --> 00:05:09.360]  不知不覺學習和感染到的
[00:05:09.360 --> 00:05:13.860]  學習、感染,兩個字簡單點叫"習染"
[00:05:14.360 --> 00:05:20.360]  在那裏就會這樣了,慢慢就會變成和原生家庭一樣了
[00:05:20.360 --> 00:05:25.860]  仿照什麼呢,就會全負責價值觀、思想、態度、反應和行爲
[00:05:25.860 --> 00:05:27.360]  全學習的
[00:05:27.360 --> 00:05:30.860]  那如果你會發覺
[00:05:30.860 --> 00:05:32.860]  你原生家庭呢
[00:05:32.860 --> 00:05:34.860]  是不排隊的
[00:05:34.860 --> 00:05:37.360]  打GYM的
[00:05:37.360 --> 00:05:40.360]  有沒有這樣啊
[00:05:40.360 --> 00:05:43.360]  那於是你就會怎麼樣啊,你也會的
[00:05:43.360 --> 00:05:45.360]  覺得這樣是OK的,對的
[00:05:45.360 --> 00:05:48.360]  那如果你是一個吉卜塞人家庭長大呢
[00:05:48.360 --> 00:05:52.360]  就拿東西是自然的
[00:05:52.360 --> 00:05:57.360]  那我們說他偷東西,其實他說我沒有偷啊
[00:05:57.360 --> 00:06:01.360]  主要就是那件東西呢,就是擺在那裏,沒有人用,那我用
[00:06:01.360 --> 00:06:03.360]  就是很好啊,是吧
[00:06:03.360 --> 00:06:08.360]  那麼大雨,我擺在那裏沒人用,那我用就對了,這樣的
[00:06:08.360 --> 00:06:11.360]  那他不是一個偷的概念來的
[00:06:11.360 --> 00:06:13.360]  是用的,對不對啊
[00:06:13.360 --> 00:06:17.360]  那不過在我們來說,哇,拍我的雨傘就很生氣了
[00:06:17.360 --> 00:06:23.360]  那如果在家裏呢,甚至妹妹不問你,就拿一件衣服穿你也有點生氣
[00:06:23.360 --> 00:06:25.360]  是不是這樣啊,哇,不是這樣吧
[00:06:25.360 --> 00:06:27.360]  那是價值觀來的
[00:06:27.360 --> 00:06:29.360]  那影響了很大的
[00:06:29.360 --> 00:06:34.360]  那如果,我就有個校長說
[00:06:34.360 --> 00:06:37.360]  唉,現在的小孩真是難搞啊
[00:06:37.360 --> 00:06:42.360]  那個老師搞他不行,找訓導主任搞他不行,就來找我
[00:06:42.360 --> 00:06:45.360]  說什麼呢,因爲老師說他講粗口
[00:06:45.360 --> 00:06:49.360]  那於是呢,那個學生的答案是
[00:06:49.360 --> 00:06:51.360]  什麼叫粗口啊
[00:06:51.360 --> 00:06:56.360]  你答吧,什麼叫粗口啊
[00:06:56.360 --> 00:07:00.360]  那,你不知道什麼叫粗口嗎,是啊,我不知道啊
[00:07:00.360 --> 00:07:04.360]  那就因爲,我到處都聽到人說
[00:07:04.360 --> 00:07:06.360]  我家裏都這麼說
[00:07:07.360 --> 00:07:10.360]  所以,什麼叫粗口啊
[00:07:10.360 --> 00:07:13.360]  啊,真是的,這件事真的難答啊
[00:07:13.360 --> 00:07:18.360]  那那個老師搞不定,班主任搞不定,訓導主任,訓導主任,都是這樣的答案
[00:07:18.360 --> 00:07:20.360]  頂個訓導主任
[00:07:20.360 --> 00:07:23.360]  搞不定之後,唉,見校長啊,這樣啊
[00:07:23.360 --> 00:07:27.360]  那校長說,啊,來到我這裏,我都不知道怎麼回答
[00:07:27.360 --> 00:07:29.360]  好,我想問你,你怎麼回答啊
[00:07:29.360 --> 00:07:32.360]  我都不知道什麼叫粗口
[00:07:35.360 --> 00:07:38.360]  那,如果我就會說
[00:07:38.360 --> 00:07:40.360]  你知道的
[00:07:40.360 --> 00:07:43.360]  你新認識的女朋友會不會跟他說呢
[00:07:43.360 --> 00:07:45.360]  剛剛認識的女朋友想追他
[00:07:45.360 --> 00:07:48.360]  啊,你孃親什麼什麼什麼這樣
[00:07:48.360 --> 00:07:49.360]  你會不會呢
[00:07:49.360 --> 00:07:51.360]  你去見工會不會呢
[00:07:51.360 --> 00:07:55.360]  一見就說,啊,來這裏見工,真是好什麼什麼什麼
[00:07:55.360 --> 00:07:58.360]  真是這樣,這麼難找的,什麼什麼什麼,孃親這樣
[00:07:58.360 --> 00:08:00.360]  那你會不會呢
[00:08:00.360 --> 00:08:01.360]  你不會啊
[00:08:01.360 --> 00:08:05.360]  爲什麼會,爲什麼會那些不說啊,就是你知道那些是粗口咯
[00:08:05.360 --> 00:08:08.360]  是不是啊,那你硬說不知道
[00:08:08.360 --> 00:08:10.360]  那我家裏都說啊
[00:08:10.360 --> 00:08:13.360]  有好多小朋友在家裏
[00:08:13.360 --> 00:08:16.360]  他很軟性的毒品咳水啊
[00:08:16.360 --> 00:08:18.360]  明白嗎,猛喝
[00:08:18.360 --> 00:08:20.360]  或者有些軟性毒品在家裏喫
[00:08:20.360 --> 00:08:22.360]  那發現了小學生啊
[00:08:22.360 --> 00:08:24.360]  在哪裏拿的啊
[00:08:24.360 --> 00:08:26.360]  家裏的冰箱啊
[00:08:26.360 --> 00:08:29.360]  明白嗎,就是說他父母正在用的
[00:08:29.360 --> 00:08:31.360]  那所以在他來說,沒什麼啊
[00:08:31.360 --> 00:08:33.360]  明白嗎,就是這樣咯
[00:08:33.360 --> 00:08:35.360]  所以其實原生家庭影響很大
[00:08:35.360 --> 00:08:37.360]  我去臺灣的時候,宣教的時候
[00:08:37.360 --> 00:08:39.360]  哇,哈
[00:08:39.360 --> 00:08:43.360]  一到造衙,就是初二十六或者十五啊
[00:08:43.360 --> 00:08:47.360]  哇,一張桌子擺在家門口露天的四方桌子
[00:08:47.360 --> 00:08:49.360]  有雞有什麼的
[00:08:49.360 --> 00:08:53.360]  然後排隊,由最高輩的爸爸男尊女卑
[00:08:53.360 --> 00:08:55.360]  一路排,排到尾
[00:08:55.360 --> 00:08:59.360]  那些小朋友是從來沒見過
[00:08:59.360 --> 00:09:03.360]  我爸爸是這麼認真這麼嚴肅的
[00:09:03.360 --> 00:09:07.360]  就在拜神的時候,三支香頂在頭頂
[00:09:07.360 --> 00:09:10.360]  非常認真嚴肅的三鞠躬
[00:09:10.360 --> 00:09:12.360]  然後很恭敬的去撞
[00:09:12.360 --> 00:09:14.360]  平時呢,老爸衰到死
[00:09:14.360 --> 00:09:16.360]  不過現在呢,很認真很嚴肅
[00:09:16.360 --> 00:09:18.360]  然後一路輪到他
[00:09:18.360 --> 00:09:21.360]  他又很認真很嚴肅,撞三支香
[00:09:21.360 --> 00:09:25.360]  然後逐漸他在他家庭排頭位
[00:09:25.360 --> 00:09:27.360]  其他的子孫就一路跟着
[00:09:27.360 --> 00:09:29.360]  一輩子都拜的
[00:09:29.360 --> 00:09:31.360]  因爲是我的家庭的東西
[00:09:31.360 --> 00:09:34.360]  很重要的,所以原生家庭對他影響很大
[00:09:34.360 --> 00:09:37.360]  如果原生家庭裏面發現有些東西
[00:09:37.360 --> 00:09:39.360]  我不跟,衰到死
[00:09:39.360 --> 00:09:41.360]  生氣到震
[00:09:41.360 --> 00:09:44.360]  那他就會不是仿照,而是逆行
[00:09:44.360 --> 00:09:46.360]  我不喜歡這麼做
[00:09:46.360 --> 00:09:48.360]  隨着對原生家庭不滿的意識
[00:09:48.360 --> 00:09:50.360]  做出逆向的思維
[00:09:50.360 --> 00:09:52.360]  有意識或者沒有意識地
[00:09:52.360 --> 00:09:55.360]  做出不同程度的反其道而行
[00:09:55.360 --> 00:09:57.360]  我原生家庭就是不喜歡這樣
[00:09:57.360 --> 00:09:59.360]  我就是不喜歡
[00:09:59.360 --> 00:10:01.360]  於是我要調轉來做
[00:10:01.360 --> 00:10:03.360]  不過最多的是第三種
[00:10:03.360 --> 00:10:05.360]  是什麼呢?一加二
[00:10:05.360 --> 00:10:07.360]  有些是跟,有些不跟
[00:10:07.360 --> 00:10:09.360]  有些口頭跟,心裏不跟
[00:10:09.360 --> 00:10:11.360]  很多時候都是這樣
[00:10:11.360 --> 00:10:13.360]  照着跟下去
[00:10:13.360 --> 00:10:15.360]  而他會adopt了認爲是對的東西
[00:10:15.360 --> 00:10:18.360]  於是進入了潛意識的深層
[00:10:18.360 --> 00:10:20.360]  所以其實只是說相同品種
[00:10:20.360 --> 00:10:23.360]  不過你在不同的土地種就會不同
[00:10:23.360 --> 00:10:26.360]  因此如果你有你一塊原地
[00:10:26.360 --> 00:10:28.360]  是你的家庭
[00:10:28.360 --> 00:10:30.360]  即是你的子女的原生家庭
[00:10:30.360 --> 00:10:31.360]  就要很小心
[00:10:31.360 --> 00:10:34.360]  因爲其實他是在那裏長大的
[00:10:34.360 --> 00:10:36.360]  所以你成爲
[00:10:36.360 --> 00:10:38.360]  哎呀,叫什麼都不聽
[00:10:38.360 --> 00:10:40.360]  叫什麼都不聽就是因爲
[00:10:40.360 --> 00:10:42.360]  你不是這樣
[00:10:42.360 --> 00:10:44.360]  行不行?不讀書的
[00:10:44.360 --> 00:10:47.360]  當然了,兒子從來沒見過你看書
[00:10:47.360 --> 00:10:50.360]  一回到家就在沙發上動起腳
[00:10:50.360 --> 00:10:52.360]  看電視,在播劇
[00:10:52.360 --> 00:10:54.360]  然後你就說你不讀書
[00:10:54.360 --> 00:10:56.360]  他就不會讀
[00:10:56.360 --> 00:11:00.360]  除非他見你動在沙發上的樣子很難看
[00:11:00.360 --> 00:11:02.360]  見到你的工作又不好
[00:11:02.360 --> 00:11:05.360]  所以他發憤不要跟你
[00:11:05.360 --> 00:11:07.360]  這樣他纔會逆行
[00:11:07.360 --> 00:11:10.360]  這樣纔會,不然就不行了
[00:11:10.360 --> 00:11:12.360]  因爲他在你的原地裏長大的
[00:11:12.360 --> 00:11:14.360]  人有意識,有潛意識
[00:11:14.360 --> 00:11:17.360]  潛意識裏用以往的經驗來保護你
[00:11:17.360 --> 00:11:19.360]  上帝創造保護你
[00:11:19.360 --> 00:11:22.360]  所以兒生家庭爲了自己過去的經驗
[00:11:22.360 --> 00:11:26.360]  感受和決定會在某些時間裏
[00:11:26.360 --> 00:11:29.360]  潛意識會拿出來幫你
[00:11:29.360 --> 00:11:31.360]  不過很多時候在環境裏
[00:11:31.360 --> 00:11:33.360]  又可以成爲你失敗
[00:11:33.360 --> 00:11:35.360]  敗落的部分
[00:11:35.360 --> 00:11:37.360]  又或者是障礙
[00:11:37.360 --> 00:11:39.360]  行不行?
[00:11:39.360 --> 00:11:45.360]  譬如我自己個人都見過婚姻上有失敗
[00:11:45.360 --> 00:11:48.360]  在我來說我有些差的東西
[00:11:48.360 --> 00:11:51.360]  我現在罵你老爸
[00:11:51.360 --> 00:11:54.360]  不完全罵他我也有責任
[00:11:54.360 --> 00:11:56.360]  就是去到某些位置
[00:11:56.360 --> 00:11:58.360]  我會比其他人松一點
[00:11:58.360 --> 00:12:02.360]  舉例,因爲我爸爸有兩個太太
[00:12:02.360 --> 00:12:04.360]  兩個家庭
[00:12:04.360 --> 00:12:06.360]  所以去到某些位置
[00:12:06.360 --> 00:12:09.360]  在男女的關係上
[00:12:09.360 --> 00:12:12.360]  我以往是容易比較松的
[00:12:12.360 --> 00:12:16.360]  在某些位置是沒有其他人守得那麼穩的
[00:12:16.360 --> 00:12:18.360]  就這樣了
[00:12:18.360 --> 00:12:21.360]  如果我老爸是殺手出身
[00:12:21.360 --> 00:12:24.360]  那我去殺一個人會怎樣?
[00:12:24.360 --> 00:12:26.360]  是不是容易點?
[00:12:26.360 --> 00:12:28.360]  當然我也可以發誓不殺
[00:12:28.360 --> 00:12:30.360]  殺就自殺
[00:12:30.360 --> 00:12:32.360]  可能會的
[00:12:32.360 --> 00:12:34.360]  但譬如我爸爸是偷東西的
[00:12:34.360 --> 00:12:36.360]  你經常見到他這樣做
[00:12:36.360 --> 00:12:39.360]  如果我媽媽是盜竊癖的
[00:12:39.360 --> 00:12:40.360]  我知道的
[00:12:40.360 --> 00:12:43.360]  我都會容易被責驗的
[00:12:43.360 --> 00:12:49.360]  他很有可能成爲你的敗部
[00:12:49.360 --> 00:12:51.360]  容易差了
[00:12:51.360 --> 00:12:54.360]  那你就是不認自己的責任
[00:12:54.360 --> 00:12:59.360]  是我裏面有些潛意識的弱點
[00:12:59.360 --> 00:13:04.360]  其實這是你家裏的文化
[00:13:04.360 --> 00:13:07.360]  譬如你公司有這些文化
[00:13:07.360 --> 00:13:10.360]  你是很容易感染到這些文化的
[00:13:10.360 --> 00:13:16.360]  你公司是時時對客人說謊的
[00:13:16.360 --> 00:13:19.360]  你是會鬆弛的
[00:13:19.360 --> 00:13:22.360]  你說不行,不可以這麼說
[00:13:22.360 --> 00:13:24.360]  逐漸你就會覺得很艱難
[00:13:24.360 --> 00:13:26.360]  那你就要麼就逆行
[00:13:26.360 --> 00:13:27.360]  要麼就仿照
[00:13:27.360 --> 00:13:30.360]  要麼就唯有遞信
[00:13:30.360 --> 00:13:32.360]  你這樣不就怎麼樣
[00:13:32.360 --> 00:13:34.360]  如果你頂不住就這樣
[00:13:34.360 --> 00:13:41.360]  不然潛意識會成爲你失敗的部份
[00:13:41.360 --> 00:13:44.360]  這裏有三樣東西可以看看
[00:13:44.360 --> 00:13:46.360]  其實就是這樣出來的
[00:13:46.360 --> 00:13:50.360]  家庭或者人際關係有什麼層次去看呢
[00:13:50.360 --> 00:13:54.360]  大概可以由三個層次去看
[00:13:54.360 --> 00:13:56.360]  第一個就是親密的程度
[00:13:56.360 --> 00:14:00.360]  親密程度就是大家心理距離的遠近
[00:14:00.360 --> 00:14:03.360]  很有趣的
[00:14:03.360 --> 00:14:08.360]  上帝創造我們似乎都是平衡的
[00:14:08.360 --> 00:14:11.360]  兩個,有遠就有近
[00:14:11.360 --> 00:14:16.360]  我們只想的是遠近,左右上下快慢
[00:14:16.360 --> 00:14:18.360]  我們多數都是這樣
[00:14:18.360 --> 00:14:20.360]  不然就是中間
[00:14:20.360 --> 00:14:23.360]  心理距離有遠有近
[00:14:23.360 --> 00:14:29.360]  想看看你和你的家人
[00:14:29.360 --> 00:14:33.360]  或者特別是你父母的親密程度是怎麼樣
[00:14:33.360 --> 00:14:35.360]  其實和父母的親密程度是怎麼樣呢
[00:14:35.360 --> 00:14:40.360]  都頗爲決定你和其他人的信任與親密程度
[00:14:40.360 --> 00:14:42.360]  很有趣的
[00:14:42.360 --> 00:14:46.360]  心理距離遠還是近
[00:14:46.360 --> 00:14:52.360]  如果你是發現到你時時會大聲說
[00:14:52.360 --> 00:14:55.360]  吵架的
[00:14:55.360 --> 00:14:59.360]  其實很多香港人是不懂得說話的
[00:14:59.360 --> 00:15:00.360]  不懂得聊天的
[00:15:00.360 --> 00:15:03.360]  去到某些位置,他要shout to each other
[00:15:03.360 --> 00:15:04.360]  they do not talk
[00:15:04.360 --> 00:15:07.360]  他要大聲叫的,要吵的
[00:15:07.360 --> 00:15:10.360]  很快就會起火的
[00:15:10.360 --> 00:15:16.360]  我都講過了,如果我何時會大聲呢
[00:15:16.360 --> 00:15:18.360]  何時會大聲呢
[00:15:18.360 --> 00:15:20.360]  遠我就會大聲
[00:15:20.360 --> 00:15:22.360]  去旅行的時候
[00:15:22.360 --> 00:15:24.360]  喂,這邊呀,這邊呀
[00:15:24.360 --> 00:15:26.360]  這樣就大聲了
[00:15:26.360 --> 00:15:28.360]  如果他在我旁邊
[00:15:28.360 --> 00:15:30.360]  喂,這邊呀
[00:15:30.360 --> 00:15:31.360]  這樣就不會了
[00:15:31.360 --> 00:15:33.360]  小聲說,這邊呀,這樣就行了
[00:15:33.360 --> 00:15:37.360]  如果我會和你說話是大聲的
[00:15:37.360 --> 00:15:38.360]  那是什麼呢
[00:15:38.360 --> 00:15:40.360]  而我們距離是近的
[00:15:40.360 --> 00:15:43.360]  那就是心理距離遠
[00:15:43.360 --> 00:15:44.360]  明白嗎
[00:15:44.360 --> 00:15:45.360]  所以潛意識是會大聲的
[00:15:45.360 --> 00:15:47.360]  吵架是會大聲的
[00:15:47.360 --> 00:15:50.360]  大家面對面的,半尺內
[00:15:50.360 --> 00:15:51.360]  但我都會大聲的
[00:15:51.360 --> 00:15:53.360]  因爲心理距離很遠
[00:15:53.360 --> 00:15:55.360]  明白嗎
[00:15:55.360 --> 00:15:58.360]  你又可以在一間房,一間房這麼小
[00:15:58.360 --> 00:16:01.360]  但心理距離很遠
[00:16:01.360 --> 00:16:03.360]  這個呢,其實是家庭
[00:16:03.360 --> 00:16:05.360]  甚至所有人際關係
[00:16:05.360 --> 00:16:08.360]  都是看心理距離有多遠
[00:16:08.360 --> 00:16:09.360]  明白嗎
[00:16:09.360 --> 00:16:10.360]  關係好不好
[00:16:10.360 --> 00:16:11.360]  在這裏
[00:16:11.360 --> 00:16:13.360]  第二呢,彈性的程度
[00:16:13.360 --> 00:16:16.360]  就是操控力度的強弱
[00:16:16.360 --> 00:16:21.360]  如果你生長在一個操控很強的家庭
[00:16:21.360 --> 00:16:23.360]  有個虎媽的
[00:16:23.360 --> 00:16:26.360]  直升機媽咪這樣
[00:16:26.360 --> 00:16:28.360]  操控很強
[00:16:28.360 --> 00:16:31.360]  這樣長大的呢
[00:16:31.360 --> 00:16:33.360]  很多時候他就會
[00:16:33.360 --> 00:16:35.360]  不知道爲什麼
[00:16:35.360 --> 00:16:37.360]  在他原生家庭這樣長大呢
[00:16:37.360 --> 00:16:39.360]  他會變得同樣操控
[00:16:39.360 --> 00:16:40.360]  和什麼呀
[00:16:40.360 --> 00:16:42.360]  挑剔
[00:16:42.360 --> 00:16:45.360]  一挑剔,多不多朋友呀
[00:16:45.360 --> 00:16:47.360]  唉,好少朋友了
[00:16:47.360 --> 00:16:49.360]  哇,好厲害哦
[00:16:49.360 --> 00:16:51.360]  90分呀,數學
[00:16:51.360 --> 00:16:52.360]  那老爸讚了
[00:16:52.360 --> 00:16:54.360]  媽媽說
[00:16:54.360 --> 00:16:59.360]  老爸,你知不知道班裏面很多人100呀
[00:16:59.360 --> 00:17:01.360]  90分怎麼算高呀
[00:17:01.360 --> 00:17:04.360]  那你也贊他,不是吧
[00:17:04.360 --> 00:17:06.360]  其實媽媽很容易的
[00:17:06.360 --> 00:17:08.360]  不過,就是想激勵他
[00:17:08.360 --> 00:17:10.360]  不過就沒激勵到,激死
[00:17:10.360 --> 00:17:13.360]  於是兒子或者女兒或者你會怎麼樣
[00:17:13.360 --> 00:17:14.360]  很不開心
[00:17:14.360 --> 00:17:16.360]  小孩子就會發覺
[00:17:16.360 --> 00:17:19.360]  其實我媽媽是不體諒
[00:17:19.360 --> 00:17:21.360]  不疼我
[00:17:21.360 --> 00:17:22.360]  那他這個長大呢
[00:17:22.360 --> 00:17:23.360]  他對於將來
[00:17:23.360 --> 00:17:25.360]  見到同事做事做到90分
[00:17:25.360 --> 00:17:26.360]  他就說
[00:17:26.360 --> 00:17:30.360]  你知不知道很多人做100分
[00:17:30.360 --> 00:17:32.360]  明白嗎,這樣
[00:17:32.360 --> 00:17:34.360]  於是所有同事都會怎麼樣
[00:17:34.360 --> 00:17:36.360]  贊他
[00:17:36.360 --> 00:17:38.360]  明白嗎,就是這樣
[00:17:38.360 --> 00:17:39.360]  喂,不是吧
[00:17:39.360 --> 00:17:41.360]  他都不知道自己爲什麼這樣
[00:17:41.360 --> 00:17:42.360]  他還覺得自己厲害
[00:17:42.360 --> 00:17:44.360]  又高呀
[00:17:44.360 --> 00:17:46.360]  這件事真的用得着
[00:17:46.360 --> 00:17:47.360]  是要這樣的
[00:17:47.360 --> 00:17:49.360]  不要當他是人
[00:17:49.360 --> 00:17:50.360]  逼他
[00:17:50.360 --> 00:17:52.360]  這樣就行了
[00:17:52.360 --> 00:17:54.360]  他會這樣發生的
[00:17:54.360 --> 00:17:57.360]  他是由原生家庭而演變出來
[00:17:57.360 --> 00:17:59.360]  他的人際關係不好
[00:17:59.360 --> 00:18:00.360]  明白嗎
[00:18:00.360 --> 00:18:03.360]  接着他會不會挑剔他男朋友呢
[00:18:03.360 --> 00:18:04.360]  會的
[00:18:04.360 --> 00:18:05.360]  明白嗎
[00:18:05.360 --> 00:18:07.360]  有些男孩子都不知多好
[00:18:07.360 --> 00:18:08.360]  好過你呀
[00:18:08.360 --> 00:18:09.360]  買金戒指
[00:18:09.360 --> 00:18:11.360]  你買鑽石的嘛
[00:18:13.360 --> 00:18:15.360]  到差不多的時候
[00:18:15.360 --> 00:18:17.360]  男孩子就會挑剔他
[00:18:17.360 --> 00:18:19.360]  真的很有趣
[00:18:19.360 --> 00:18:21.360]  壓力很大
[00:18:21.360 --> 00:18:23.360]  我講兩個解夢的例子給大家聽
[00:18:23.360 --> 00:18:25.360]  哎呀,剛剛下午
[00:18:25.360 --> 00:18:27.360]  不夠時間
[00:18:27.360 --> 00:18:29.360]  有一個男孩子
