
[00:00:00.000 --> 00:00:02.660]  賴慧娟的第十三講
[00:09:51.080 --> 00:09:54.320]  就在亞比那達的家裡
[00:09:54.320 --> 00:09:58.120]  雖然基列耶林不屬於斐理士人
[00:09:58.120 --> 00:10:01.840]  但是長期在斐理士人的統治之下
[00:10:01.840 --> 00:10:03.360]  這也是原因
[00:10:03.360 --> 00:10:05.360]  為何在這段時候
[00:10:05.360 --> 00:10:10.600]  對約桂的描述是少之又少
[00:10:10.600 --> 00:10:12.440]  我們上次也說了
[00:10:12.440 --> 00:10:15.480]  大衛他遷都去耶路撒冷
[00:10:15.480 --> 00:10:18.720]  由希伯倫遷去耶路撒冷
[00:10:18.720 --> 00:10:22.960]  所以他也希望將約桂帶回去耶路撒冷
[00:10:22.960 --> 00:10:24.440]  一共有四個原因
[00:10:24.440 --> 00:10:28.200]  為何他想將約桂帶去耶路撒冷
[00:10:28.200 --> 00:10:30.800]  第一就是大衛很愛神
[00:10:30.800 --> 00:10:33.080]  他想榮耀神
[00:10:33.080 --> 00:10:37.240]  他知道約桂應該放在會幕的至聖所
[00:10:37.240 --> 00:10:41.000]  因為約桂是神的寶座
[00:10:41.000 --> 00:10:42.960]  所以大衛現在心想
[00:10:42.960 --> 00:10:46.960]  我起碼應該要將約桂搬回耶路撒冷
[00:10:46.960 --> 00:10:49.960]  就是代表神的同在
[00:10:49.960 --> 00:10:54.080]  第二個原因是他要將約桂搬回耶路撒冷
[00:10:54.080 --> 00:10:56.280]  就是因為他知道是神的旨意
[00:10:56.280 --> 00:10:58.720]  有一個中央敬拜的地方
[00:10:58.720 --> 00:11:01.480]  他知道這是耶路撒冷
[00:11:01.480 --> 00:11:04.400]  他希望為神建一個聖殿
[00:11:04.400 --> 00:11:06.920]  但是神說你滿手鮮血
[00:11:06.920 --> 00:11:09.520]  你不可以為我來建聖殿
[00:11:09.520 --> 00:11:13.480]  所以他沒有辦法實現他的夢想
[00:11:13.480 --> 00:11:18.320]  但他起碼想先將約桂搬回耶路撒冷
[00:11:18.320 --> 00:11:20.720]  然後他買了一塊地
[00:11:20.720 --> 00:11:23.600]  將來在這塊地就會建聖殿
[00:11:23.600 --> 00:11:28.040]  而且他亦將建聖殿的藍圖計劃
[00:11:28.040 --> 00:11:30.720]  以及所有的資源 所有的財富
[00:11:30.720 --> 00:11:33.200]  都留給了所羅門的兒子
[00:11:33.200 --> 00:11:34.680]  來建聖殿
[00:11:34.680 --> 00:11:39.320]  然後就可以將約桂搬進去聖殿
[00:11:39.320 --> 00:11:41.520]  我說了兩個原因
[00:11:41.520 --> 00:11:44.960]  為何大衛要將約桂搬回耶路撒冷
[00:11:44.960 --> 00:11:45.960]  第一 他愛神
[00:11:45.960 --> 00:11:48.520]  第二 他知道是神的旨意
[00:11:48.520 --> 00:11:50.880]  要在耶路撒冷來敬拜
[00:11:50.880 --> 00:11:54.240]  第三 我上次跟大家說了
[00:11:54.240 --> 00:11:57.240]  以色列人擊敗了斐理士人
[00:11:57.240 --> 00:12:00.560]  而斐理士人一直退到基色這個地方
[00:12:00.560 --> 00:12:03.520]  記不記得 撒母以下的第五章
[00:12:03.520 --> 00:12:06.080]  這個時候最好運輸約桂
[00:12:06.080 --> 00:12:07.320]  為甚麼
[00:12:07.320 --> 00:12:09.200]  你擊退了敵人
[00:12:09.200 --> 00:12:11.080]  敵人不會來搗亂
[00:12:11.080 --> 00:12:12.440]  當你搬約桂的時候
[00:12:12.440 --> 00:12:13.960]  突然間有敵人來攻擊
[00:12:13.960 --> 00:12:15.600]  不就大件事嗎
[00:12:15.600 --> 00:12:17.600]  所以這是最好的時候
[00:12:17.600 --> 00:12:20.120]  其實這個時候應該是
[00:12:20.120 --> 00:12:23.120]  公元前的一千零二年
[00:12:23.120 --> 00:12:25.920]  亦是三千多年前
[00:12:25.920 --> 00:12:29.400]  大衛將約桂搬回耶路撒冷
[00:12:29.400 --> 00:12:32.200]  當然最後一點 第四點
[00:12:32.200 --> 00:12:34.640]  亦是有政治的動機
[00:12:34.640 --> 00:12:37.920]  約桂是代表神的同在
[00:12:37.920 --> 00:12:41.440]  現在大衛統一了以色列
[00:12:41.440 --> 00:12:44.920]  搬約桂回耶路撒冷的首都
[00:12:44.920 --> 00:12:48.320]  是否代表神統治整個以色列
[00:12:48.320 --> 00:12:49.760]  最好的方法
[00:12:49.760 --> 00:12:51.760]  就是表示以色列人
[00:12:51.760 --> 00:12:55.200]  會在神的統治之下統一 合一
[00:12:55.200 --> 00:12:58.160]  所以他很希望那些領袖
[00:12:58.160 --> 00:12:59.680]  國之派的領袖
[00:12:59.680 --> 00:13:02.440]  都會來參加策劃這件事
[00:13:02.440 --> 00:13:05.200]  他亦都邀請了祭司和利美人
[00:13:05.200 --> 00:13:10.200]  一起舉辦運送約桂回耶路撒冷
[00:13:10.200 --> 00:13:12.320]  他希望透過這件事
[00:13:12.320 --> 00:13:15.480]  能夠令到五分六裂的以色列國
[00:13:15.480 --> 00:13:18.000]  能夠再一次的合一
[00:13:18.000 --> 00:13:21.880]  就是透過運輸約桂
[00:13:21.880 --> 00:13:25.080]  不妨我們也稍微看看
[00:13:25.080 --> 00:13:26.720]  會莫的歷史
[00:13:26.720 --> 00:13:31.200]  我們知道會莫是神在樹礦野的時候
[00:13:31.200 --> 00:13:34.320]  叫摩西來建會莫
[00:13:34.320 --> 00:13:37.400]  然後當他們進入迦南地
[00:13:37.400 --> 00:13:39.200]  以色列人就一直將會莫
[00:13:39.200 --> 00:13:41.400]  放在吉格這個地方
[00:13:41.400 --> 00:13:44.320]  在約書亞記的四章十九節
[00:13:44.320 --> 00:13:47.960]  後來他們將這個會莫搬到士羅
[00:13:47.960 --> 00:13:50.000]  一段很長的日子
[00:13:50.000 --> 00:13:52.720]  而當約桂被擄之後
[00:13:52.720 --> 00:13:55.680]  會莫就搬到基片
[00:13:55.680 --> 00:13:58.280]  大衛在位的時候
[00:13:58.280 --> 00:13:59.320]  做王的時候
[00:13:59.320 --> 00:14:01.600]  他是有兩個大祭司
[00:14:01.600 --> 00:14:03.800]  一個大祭司就是撒督
[00:14:03.800 --> 00:14:07.000]  另外一個就是亞希米蘭
[00:14:07.000 --> 00:14:09.280]  他是任命撒督
[00:14:09.280 --> 00:14:12.400]  在樹基片的會莫來侍奉神
[00:14:12.400 --> 00:14:15.040]  但是他任命亞希米蘭
[00:14:15.040 --> 00:14:19.480]  就在耶路撒冷的皇宮來侍奉神
[00:14:19.480 --> 00:14:23.360]  大衛在耶路撒冷
[00:14:23.360 --> 00:14:26.560]  為這個約桂建了一個像盤
[00:14:26.560 --> 00:14:28.280]  因為我剛才說
[00:14:28.280 --> 00:14:30.600]  會莫仍然在樹基片
[00:14:30.600 --> 00:14:33.800]  所以他要建一個像盤來擺約桂
[00:14:33.800 --> 00:14:36.880]  他就在耶路撒冷建了一個像盤
[00:14:36.880 --> 00:14:39.560]  然後將來建了聖殿之後
[00:14:39.560 --> 00:14:41.560]  他可以將會莫的陳設
[00:14:41.560 --> 00:14:45.040]  和約桂放在聖殿裡面
[00:14:45.040 --> 00:14:48.760]  這一個就是約桂的歷史
[00:14:48.760 --> 00:14:49.960]  我們一起來看看
[00:14:49.960 --> 00:14:52.200]  以色列人搬運約桂的時候
[00:14:52.200 --> 00:14:54.360]  發生了什麼事
[00:14:54.360 --> 00:14:57.240]  在撒姆以下的第六章第一節
[00:14:57.240 --> 00:14:59.600]  大衛又聚集以色列中
[00:14:59.600 --> 00:15:04.000]  所有挑選的人三萬
[00:15:04.000 --> 00:15:06.360]  這些人從哪裡挑選回來
[00:15:06.360 --> 00:15:08.840]  是從埃及的西河河
[00:15:08.840 --> 00:15:11.800]  一直到哈瑪口
[00:15:11.800 --> 00:15:15.840]  埃及的西河河就是最南邊
[00:15:15.840 --> 00:15:18.080]  哈瑪口是最北邊
[00:15:18.080 --> 00:15:20.280]  是很接近基列耶林
[00:15:20.280 --> 00:15:23.960]  就是很接近約桂所在的地方
[00:15:23.960 --> 00:15:25.520]  一共有三萬人
[00:15:25.520 --> 00:15:27.560]  你也不要說不隆重
[00:15:27.560 --> 00:15:30.000]  大衛很奇怪
[00:15:30.000 --> 00:15:33.880]  在這件事上他完全沒有尋求神的旨意
[00:15:33.880 --> 00:15:37.600]  聖經沒有說到他有尋求神的旨意
[00:15:37.600 --> 00:15:39.840]  他有問到以色列人的領袖
[00:15:39.840 --> 00:15:42.240]  甚至他有告訴回眾
[00:15:42.240 --> 00:15:45.400]  但是他沒有尋求神的旨意
[00:15:45.400 --> 00:15:47.280]  當他攻打斐理士人的時候
[00:15:47.280 --> 00:15:49.120]  在撒姆以下的第五章
[00:15:49.120 --> 00:15:50.360]  他也有尋求神
[00:15:50.360 --> 00:15:52.200]  我應該要怎麼做
[00:15:52.200 --> 00:15:54.920]  但是就在這麼重要的這件事上
[00:15:54.920 --> 00:15:57.720]  他完全沒有尋求神
[00:15:57.720 --> 00:16:00.400]  這也是給我們的教導
[00:16:00.400 --> 00:16:02.720]  在我們每做一件事之前
[00:16:02.720 --> 00:16:04.240]  我們要怎樣
[00:16:04.240 --> 00:16:08.920]  先為了這件事來禱告尋求神的旨意
[00:16:08.920 --> 00:16:11.360]  然後這件事進行的時候
[00:16:11.360 --> 00:16:15.640]  我們繼續禱告求神來保守這件事
[00:16:15.640 --> 00:16:17.720]  這是我們應該要做的
[00:16:17.720 --> 00:16:19.120]  所以聖經教我們
[00:16:19.120 --> 00:16:21.120]  在《肥臘比書》的四章六節
[00:16:21.120 --> 00:16:23.000]  是要凡事禱告
[00:16:23.000 --> 00:16:26.320]  而在《屬鐵撒羅尼加前書》的五章十七節
[00:16:26.320 --> 00:16:29.080]  是教我們要不斷地禱告
[00:16:29.080 --> 00:16:31.640]  為什麼大衛沒有求問神
[00:16:31.640 --> 00:16:33.560]  他可能認為這件事
[00:16:33.560 --> 00:16:35.320]  神一定會喜悅
[00:16:35.320 --> 00:16:37.560]  我將你的私恩寶座
[00:16:37.560 --> 00:16:40.920]  將你的座位搬去耶路撒冷與我同在
[00:16:40.920 --> 00:16:43.200]  為什麼你會不喜悅
[00:16:43.200 --> 00:16:45.520]  所以他認為神一定喜悅的事
[00:16:45.520 --> 00:16:47.520]  我為什麼要問神
[00:16:47.520 --> 00:16:49.360]  祂一定會喜悅
[00:16:49.360 --> 00:16:51.480]  但是就算是神喜悅的事
[00:16:51.480 --> 00:16:52.720]  都要怎樣
[00:16:52.720 --> 00:16:56.000]  都要按照神的律例點章來做
[00:16:56.000 --> 00:16:58.640]  這是很重要的
[00:16:58.640 --> 00:17:02.960]  那你說 什麼搬藥櫃都有律例點章嗎
[00:17:02.960 --> 00:17:06.840]  是的 搬藥櫃都有律例點章
[00:17:06.840 --> 00:17:09.280]  首先我要說明的就是
[00:17:09.280 --> 00:17:12.240]  大衛身為以色列人的王
[00:17:12.240 --> 00:17:15.240]  他應該是認識律例點章
[00:17:15.240 --> 00:17:16.960]  因為在《生命記》的十七章
[00:17:16.960 --> 00:17:18.680]  十八至二十節
[00:17:18.680 --> 00:17:21.800]  說每一個王登上王位之後
[00:17:21.800 --> 00:17:24.520]  他都要當著利未濟斯
[00:17:24.520 --> 00:17:28.360]  來為自己抄寫神的律法書抄一次
[00:17:28.360 --> 00:17:31.720]  然後將這本律法書攜帶在身上
[00:17:31.720 --> 00:17:33.680]  日夜讀
[00:17:33.680 --> 00:17:37.000]  所以大衛絕對應該知道
[00:17:37.000 --> 00:17:38.280]  以色列人的律法
[00:17:38.280 --> 00:17:42.840]  他應該知道運輸藥櫃的律法是怎樣
[00:17:42.840 --> 00:17:45.120]  其他以色列人的領袖
[00:17:45.120 --> 00:17:47.320]  就未必認識神的話語
[00:17:47.320 --> 00:17:49.880]  但是大衛肯定是知道
[00:17:49.880 --> 00:17:54.560]  那你說有什麼律例點章關於這些聖物
[00:17:54.560 --> 00:17:57.040]  首先聖物一定要被遮蓋
[00:17:57.040 --> 00:17:59.240]  不可以被窺看
[00:17:59.240 --> 00:18:00.520]  第二
[00:18:00.520 --> 00:18:02.240]  藥櫃運輸的時候
[00:18:02.240 --> 00:18:05.640]  一定要將木棍穿過金環
[00:18:05.640 --> 00:18:09.640]  然後將藥櫃抬在肩膀上
[00:18:09.640 --> 00:18:11.880]  這樣來運輸
[00:18:11.880 --> 00:18:14.720]  還有一定要指定的人選
[00:18:14.720 --> 00:18:17.280]  是哥轄的子孫來抬
[00:18:17.280 --> 00:18:20.080]  在搬運的過程不可以觸摸聖物
[00:18:20.080 --> 00:18:22.480]  免得他們死亡
[00:18:22.480 --> 00:18:27.120]  就是《文數記》四章和七章告訴我們
[00:18:27.120 --> 00:18:31.040]  這個搬運藥櫃我們見過
[00:18:31.040 --> 00:18:34.320]  以色列人過約旦河就是這樣搬運
[00:18:34.320 --> 00:18:37.880]  所以他們不可以說自己不知道
[00:18:37.880 --> 00:18:39.880]  過約旦河就是這樣搬運
[00:18:39.880 --> 00:18:40.960]  而且
