
[00:00:00.000 --> 00:00:03.120]  提琴姐妹 早晨
[00:03:08.000 --> 00:03:10.000]  有三方面我們要留意
[00:03:10.000 --> 00:03:13.000]  第一方面有四次出現「不知道」
[00:03:13.000 --> 00:03:16.000]  這表達了人對往後或未來
[00:03:16.000 --> 00:03:18.000]  有一個限制就是「不知道」
[00:03:18.000 --> 00:03:20.000]  亦不能掌握
[00:03:20.000 --> 00:03:22.000]  第二個特點是用了四個字形
[00:03:22.000 --> 00:03:24.000]  「途上落雨」、「樹傾倒」
[00:03:24.000 --> 00:03:26.000]  「撒種」或「胎兒成長」
[00:03:26.000 --> 00:03:28.000]  表達出這些是人理解不到
[00:03:28.000 --> 00:03:30.000]  掌握不到的
[00:03:30.000 --> 00:03:31.000]  更進一步說明
[00:03:31.000 --> 00:03:32.000]  神的作為
[00:03:32.000 --> 00:03:34.000]  你更不能預測
[00:03:34.000 --> 00:03:36.000]  更加掌握不到
[00:03:36.000 --> 00:03:37.000]  第三
[00:03:37.000 --> 00:03:39.000]  在第一二節和第六節
[00:03:39.000 --> 00:03:40.000]  是首尾呼應
[00:03:40.000 --> 00:03:42.000]  第一二節是撒糧食
[00:03:42.000 --> 00:03:44.000]  第二節是撒種
[00:03:44.000 --> 00:03:46.000]  用了一種積極的口吻
[00:03:46.000 --> 00:03:49.000]  讓我們不論不明朗
[00:03:49.000 --> 00:03:50.000]  不肯定的日子如何
[00:03:50.000 --> 00:03:53.000]  我們都要積極去面對
[00:03:53.000 --> 00:03:55.000]  並且要盡力做到最好
[00:03:55.000 --> 00:03:57.000]  我將這段經文
[00:03:57.000 --> 00:03:59.000]  分三個段落給大家看
[00:03:59.000 --> 00:04:01.000]  先看第一個段落是第一二節
[00:04:01.000 --> 00:04:02.000]  然後第三節
[00:04:02.000 --> 00:04:04.000]  再之後第四和第六節
[00:04:04.000 --> 00:04:07.000]  我們首先看第一節和第二節
[00:04:07.000 --> 00:04:10.000]  當將你的糧食撒在水面
[00:04:10.000 --> 00:04:12.000]  因為日久必得著
[00:04:12.000 --> 00:04:15.000]  糧食亦可解作麵包或食物
[00:04:15.000 --> 00:04:17.000]  如果按字面解釋是不通的
[00:04:17.000 --> 00:04:19.000]  你將食物丟入水
[00:04:19.000 --> 00:04:20.000]  之後會回來嗎
[00:04:20.000 --> 00:04:21.000]  不會的
[00:04:21.000 --> 00:04:23.000]  所以你知道一定不是字面解釋
[00:04:23.000 --> 00:04:25.000]  是一個含義
[00:04:25.000 --> 00:04:28.000]  猶太人比較傳統的解釋是
[00:04:28.000 --> 00:04:30.000]  鼓勵人樂善好施
[00:04:30.000 --> 00:04:34.000]  鼓勵人樂善好施
[00:04:34.000 --> 00:04:36.000]  雖然你做了好事
[00:04:36.000 --> 00:04:38.000]  未必一定有即時回報
[00:04:38.000 --> 00:04:39.000]  但只要你好心
[00:04:39.000 --> 00:04:41.000]  有一天會有些償還
[00:04:41.000 --> 00:04:43.000]  好像《針研》這樣說
[00:04:43.000 --> 00:04:46.000]  憐憫貧窮的就是借給耶和華
[00:04:46.000 --> 00:04:49.000]  他的善行耶和華必償還
[00:04:49.000 --> 00:04:51.000]  在當時附近的近東世界
[00:04:51.000 --> 00:04:53.000]  例如埃及和阿拉伯
[00:04:53.000 --> 00:04:55.000]  《針研》也有類似的說法
[00:04:55.000 --> 00:04:57.000]  所以有一種解釋是
[00:04:57.000 --> 00:05:00.000]  鼓勵我們樂善好施
[00:05:00.000 --> 00:05:02.000]  不知何時有一天
[00:05:02.000 --> 00:05:04.000]  當你遇到問題的時候
[00:05:04.000 --> 00:05:08.000]  你會經歷到上帝的幫助
[00:05:08.000 --> 00:05:09.000]  這是傳統的解釋
[00:05:09.000 --> 00:05:11.000]  第二個解釋也有這樣的
[00:05:11.000 --> 00:05:12.000]  加上第二節
[00:05:12.000 --> 00:05:14.000]  我比較傾向這個解釋
[00:05:14.000 --> 00:05:18.000]  第二節裡你會看到
[00:05:18.000 --> 00:05:20.000]  要分給七個人或八個人
[00:05:20.000 --> 00:05:23.000]  其實原文裡是沒有這個人這個字
[00:05:23.000 --> 00:05:25.000]  其實是要你分七份或八份
[00:05:25.000 --> 00:05:27.000]  意思是要你分多份
[00:05:27.000 --> 00:05:28.000]  特別是說
[00:05:28.000 --> 00:05:31.000]  因為你日後不知道將會發生甚麼事
[00:05:31.000 --> 00:05:32.000]  發生災禍
[00:05:32.000 --> 00:05:34.000]  所以第二種解釋就是說
[00:05:34.000 --> 00:05:37.000]  廣州人要出海做航行
[00:05:37.000 --> 00:05:40.000]  做生意去投資
[00:05:40.000 --> 00:05:44.000]  因為古代航行是比較高風險的活動
[00:05:44.000 --> 00:05:45.000]  大家都明白
[00:05:45.000 --> 00:05:47.000]  雖然船技術高
[00:05:47.000 --> 00:05:48.000]  但不及今天
[00:05:48.000 --> 00:05:52.000]  另外海上有風浪
[00:05:52.000 --> 00:05:54.000]  你又不知道何時來到
[00:05:54.000 --> 00:05:55.000]  未必能夠掌握到
[00:05:55.000 --> 00:05:59.000]  所以當你將你的糧食交給一個船主
[00:05:59.000 --> 00:06:01.000]  這個船主坐船出去航海
[00:06:01.000 --> 00:06:04.000]  去到某個地方做貿易生意
[00:06:04.000 --> 00:06:05.000]  然後回來的過程
[00:06:05.000 --> 00:06:08.000]  其實整個過程都是比較高風險的活動
[00:06:08.000 --> 00:06:11.000]  因此這樣的緣故
[00:06:11.000 --> 00:06:12.000]  傳道者就覺得
[00:06:12.000 --> 00:06:13.000]  告訴你
[00:06:13.000 --> 00:06:16.000]  既然你知道出去是會有風險的時候
[00:06:16.000 --> 00:06:20.000]  你就最好不要放在一條船裡出海
[00:06:20.000 --> 00:06:22.000]  分七份或八份
[00:06:22.000 --> 00:06:24.000]  分七條船或八條船
[00:06:24.000 --> 00:06:25.000]  分散投資
[00:06:25.000 --> 00:06:27.000]  就像我們西方人的諺語
[00:06:27.000 --> 00:06:29.000]  不要將所有雞蛋放在哪裡
[00:06:29.000 --> 00:06:30.000]  一個籃子裡
[00:06:30.000 --> 00:06:32.000]  一掉就沒有了
[00:06:32.000 --> 00:06:36.000]  就叫我們分散減低風險
[00:06:36.000 --> 00:06:41.000]  讓你往後可能得到的成果會大一點
[00:06:41.000 --> 00:06:43.000]  就是這個意思
[00:06:43.000 --> 00:06:47.000]  其實耶穌也有類似的教導我們
[00:06:47.000 --> 00:06:50.000]  耶穌在路加福音第十四章二十八到三十節
[00:06:50.000 --> 00:06:52.000]  也曾經這樣說
[00:06:52.000 --> 00:06:55.000]  如果有個人要出去建一座樓的時候
[00:06:55.000 --> 00:06:57.000]  他首先要做什麼呢
[00:06:57.000 --> 00:06:58.000]  坐下來
[00:06:58.000 --> 00:06:59.000]  計算一下
[00:06:59.000 --> 00:07:01.000]  他有沒有能力建成一座樓
[00:07:01.000 --> 00:07:03.000]  如果建不成就會被人取笑
[00:07:03.000 --> 00:07:05.000]  先坐下來計算一下
[00:07:05.000 --> 00:07:07.000]  或者有人出去打仗
[00:07:07.000 --> 00:07:08.000]  你首先要做什麼呢
[00:07:08.000 --> 00:07:09.000]  坐下來
[00:07:09.000 --> 00:07:10.000]  計算一下
[00:07:10.000 --> 00:07:15.000]  究竟我用一萬兵能不能打贏人家二萬兵呢
[00:07:15.000 --> 00:07:17.000]  你發覺不行的時候就不要去
[00:07:17.000 --> 00:07:18.000]  求和吧
[00:07:18.000 --> 00:07:21.000]  他說當你有一個計劃要做的時候
[00:07:21.000 --> 00:07:23.000]  你首先要坐下來
[00:07:23.000 --> 00:07:25.000]  靜靜計算一下
[00:07:25.000 --> 00:07:27.000]  要付出的多少
[00:07:27.000 --> 00:07:29.000]  計算如何
[00:07:29.000 --> 00:07:32.000]  然後是否有能力
[00:07:32.000 --> 00:07:35.000]  不行的時候你可能要改變一下
[00:07:35.000 --> 00:07:38.000]  傳道社也有相似的說法
[00:07:38.000 --> 00:07:40.000]  他不單叫我們坐下來計算
[00:07:40.000 --> 00:07:42.000]  他特別要提升這件事
[00:07:42.000 --> 00:07:44.000]  未來是有災禍的
[00:07:44.000 --> 00:07:46.000]  是有風險的
[00:07:46.000 --> 00:07:49.000]  所以你要計算風險的代價
[00:07:49.000 --> 00:07:52.000]  並且建議你降低風險的行動
[00:07:52.000 --> 00:07:56.000]  這樣之後應該會較好的結果
[00:07:56.000 --> 00:07:58.000]  不會完全沒有了
[00:07:58.000 --> 00:08:02.000]  所以第一跟第二節合起來
[00:08:02.000 --> 00:08:04.000]  傳道師告訴我們
[00:08:04.000 --> 00:08:08.000]  當人要出去做計劃投資的時候
[00:08:08.000 --> 00:08:10.000]  我們要做好我們的計劃
[00:08:10.000 --> 00:08:13.000]  也要評估你的風險
[00:08:13.000 --> 00:08:17.000]  以及要做一些降低風險的行動
[00:08:17.000 --> 00:08:21.000]  以致能夠取得一個較穩妥的回報
[00:08:21.000 --> 00:08:24.000]  或者好的結果回來
[00:08:24.000 --> 00:08:28.000]  其實英文有一句說話
[00:08:28.000 --> 00:08:30.000]  是這樣說的
[00:08:30.000 --> 00:08:33.000]  Hope for the best but prepare for the worst
[00:08:33.000 --> 00:08:35.000]  就是你要做最好的期待事情發生
[00:08:35.000 --> 00:08:39.000]  但同時也要做最壞的預備
[00:08:39.000 --> 00:08:41.000]  其實也是很積極的意思
[00:08:41.000 --> 00:08:44.000]  面對未來有時候我們是不清楚掌握到的
[00:08:44.000 --> 00:08:47.000]  我們需要有多方面的準備
[00:08:47.000 --> 00:08:49.000]  有Plan A, Plan B, Plan C
[00:08:49.000 --> 00:08:51.000]  甚至多手的準備
[00:08:51.000 --> 00:08:55.000]  因為你處身於一個變化的環境當中
[00:08:55.000 --> 00:08:58.000]  未必如你所說的一定是Plan A
[00:08:58.000 --> 00:09:00.000]  還有其他的情況
[00:09:00.000 --> 00:09:02.000]  所以我們都需要做積極的準備
[00:09:02.000 --> 00:09:05.000]  但同時也要做最壞的準備
[00:09:05.000 --> 00:09:08.000]  記得在2016年的時候
[00:09:08.000 --> 00:09:11.000]  我們要買福音中心
[00:09:11.000 --> 00:09:13.000]  我們通過要買
[00:09:13.000 --> 00:09:15.000]  買的時候除了我們自己儲蓄
[00:09:15.000 --> 00:09:17.000]  我們也需要向銀行借錢
[00:09:17.000 --> 00:09:19.000]  因為不可能有這麼多錢
[00:09:19.000 --> 00:09:21.000]  向銀行借錢之後
[00:09:21.000 --> 00:09:23.000]  我們日後當然要還款
[00:09:23.000 --> 00:09:25.000]  雖然我們分20年
[00:09:25.000 --> 00:09:28.000]  其中在財務方面我們也要做一個考慮
[00:09:28.000 --> 00:09:30.000]  因為隨著時間過去
[00:09:30.000 --> 00:09:32.000]  息率也會有高有低
[00:09:32.000 --> 00:09:33.000]  如果息口高的時候
[00:09:33.000 --> 00:09:35.000]  我們還款的能力夠不夠呢
[00:09:35.000 --> 00:09:37.000]  所以負責財務的鄧英
[00:09:37.000 --> 00:09:39.000]  幫我們去來去去做一個壓力測試
[00:09:39.000 --> 00:09:41.000]  自己做壓力測試
[00:09:41.000 --> 00:09:43.000]  由2.5厘要還息
[00:09:43.000 --> 00:09:45.000]  如果一天去到5.5厘
[00:09:45.000 --> 00:09:47.000]  我們還得到嗎
[00:09:47.000 --> 00:09:49.000]  在這個計算之下
[00:09:49.000 --> 00:09:51.000]  我們覺得就算去到5.5厘
[00:09:51.000 --> 00:09:53.000]  息高的時候
[00:09:53.000 --> 00:09:55.000]  我們也有能力還得到
[00:09:55.000 --> 00:09:57.000]  當然我們不想
[00:09:57.000 --> 00:09:59.000]  做完這個壓力測試的時候
[00:09:59.000 --> 00:10:01.000]  我們也放心
[00:10:01.000 --> 00:10:04.000]  教會是有能力可以還款
[00:10:04.000 --> 00:10:05.000]  是公元的
[00:10:05.000 --> 00:10:07.000]  所以我們其中一個原因
[00:10:07.000 --> 00:10:08.000]  我們也可以踏上
[00:10:08.000 --> 00:10:09.000]  夠放心地踏上
[00:10:09.000 --> 00:10:11.000]  來去購買在裏面
[00:10:11.000 --> 00:10:15.000]  這樣也降低了我們的風險當中
[00:10:15.000 --> 00:10:17.000]  當然到了今天
[00:10:17.000 --> 00:10:18.000]  我們也不需要這麼高息
[00:10:18.000 --> 00:10:19.000]  我們感謝主
[00:10:19.000 --> 00:10:21.000]  也仍然能夠在裏面
[00:10:21.000 --> 00:10:24.000]  遇上高款
[00:10:24.000 --> 00:10:27.000]  我們要做最好的準備
[00:10:27.000 --> 00:10:29.000]  最好的希望
[00:10:29.000 --> 00:10:31.000]  但我們同時也要做一些
[00:10:31.000 --> 00:10:34.000]  不同的最壞的準備
[00:10:34.000 --> 00:10:36.000]  以致在一個多變的社會裏面
[00:10:36.000 --> 00:10:38.000]  在明朗的日子裏面
[00:10:38.000 --> 00:10:42.000]  我們知道怎樣可以降低風險來面對
[00:10:42.000 --> 00:10:44.000]  第二段就是第三節
[00:10:44.000 --> 00:10:47.000]  第三節這樣說
[00:10:47.000 --> 00:10:49.000]  雲若滿了雨
[00:10:49.000 --> 00:10:51.000]  就必傾倒在地上
[00:10:51.000 --> 00:10:53.000]  樹若向南倒或向北倒
[00:10:53.000 --> 00:10:55.000]  樹倒在何處
[00:10:55.000 --> 00:10:57.000]  就存在何處
[00:10:57.000 --> 00:10:58.000]  第一個段落是這樣說
[00:10:58.000 --> 00:11:00.000]  雲若滿了雨
[00:11:00.000 --> 00:11:02.000]  就必倒在地上
[00:11:02.000 --> 00:11:05.000]  樹若向南倒或向北倒
[00:11:05.000 --> 00:11:07.000]  其實說什麼呢
[00:11:07.000 --> 00:11:09.000]  雲滿了雨就下雨
[00:11:09.000 --> 00:11:11.000]  即是雲裝滿了水
[00:11:11.000 --> 00:11:12.000]  就下雨
[00:11:12.000 --> 00:11:14.000]  是很自然的現象
[00:11:14.000 --> 00:11:15.000]  是必然會發生
[00:11:15.000 --> 00:11:16.000]  你和我都知道
[00:11:16.000 --> 00:11:18.000]  樹被風吹
[00:11:18.000 --> 00:11:20.000]  當然會斷下來
[00:11:20.000 --> 00:11:21.000]  這是一個自然現象
[00:11:21.000 --> 00:11:23.000]  也是必然會發生
[00:11:23.000 --> 00:11:24.000]  但他說
[00:11:24.000 --> 00:11:26.000]  究竟這棵樹倒在南邊
[00:11:26.000 --> 00:11:28.000]  還是倒在北邊
[00:11:28.000 --> 00:11:30.000]  這個就是你我都不知道
[00:11:30.000 --> 00:11:32.000]  南和北是文學修辭手法
[00:11:32.000 --> 00:11:34.000]  即是倒在任何一處的地方
[00:11:34.000 --> 00:11:36.000]  有些事我們是知道的
[00:11:36.000 --> 00:11:38.000]  他想告訴我們知道
[00:11:38.000 --> 00:11:40.000]  有些事我們是知道
[00:11:40.000 --> 00:11:42.000]  在未來必然會發生
[00:11:42.000 --> 00:11:45.000]  但我們不知道何時發生
[00:11:45.000 --> 00:11:48.000]  亦都不知道怎樣發生
[00:11:48.000 --> 00:11:51.000]  其實人生有很多相似的事
[00:11:51.000 --> 00:11:52.000]  我們都是知道的
[00:11:52.000 --> 00:11:53.000]  譬如
[00:11:53.000 --> 00:11:55.000]  如果我們是上班打工的人
[00:11:55.000 --> 00:11:57.000]  你知道總有一天
[00:11:57.000 --> 00:11:59.000]  你不會在那份工作長久做
[00:11:59.000 --> 00:12:02.000]  你總有一天都會離開
[00:12:02.000 --> 00:12:03.000]  譬如
[00:12:03.000 --> 00:12:05.000]  公司裁員的就要離開
[00:12:05.000 --> 00:12:07.000]  公司結束你就可以離開
[00:12:07.000 --> 00:12:09.000]  又或者你領文高就
[00:12:09.000 --> 00:12:10.000]  你又去另一個地方
[00:12:10.000 --> 00:12:12.000]  或者你要退休的時候
[00:12:12.000 --> 00:12:13.000]  你都會離開公司
[00:12:13.000 --> 00:12:15.000]  你不會永遠都在那間公司裏面
[00:12:15.000 --> 00:12:17.000]  這個你和我都知道
[00:12:17.000 --> 00:12:19.000]  有一樣事你和我都知道
[00:12:19.000 --> 00:12:20.000]  有一天我們會離開世界
[00:12:20.000 --> 00:12:22.000]  我只是死亡
[00:12:22.000 --> 00:12:23.000]  你都知道
[00:12:23.000 --> 00:12:25.000]  不過你不知道何時發生
[00:12:25.000 --> 00:12:27.000]  亦都不知道怎樣發生
[00:12:27.000 --> 00:12:29.000]  其實有一天你和我都知道
[00:12:29.000 --> 00:12:31.000]  有一天我總會入醫院醫病
[00:12:31.000 --> 00:12:33.000]  因為身份已受到有毛病
[00:12:33.000 --> 00:12:35.000]  不過你知不知道何時發生
[00:12:35.000 --> 00:12:36.000]  不知道
[00:12:36.000 --> 00:12:38.000]  你知道什麼情況下要入醫院
[00:12:38.000 --> 00:12:39.000]  我們都不知道
[00:12:39.000 --> 00:12:41.000]  但我們卻知道一件事
[00:12:41.000 --> 00:12:43.000]  是必然有些事情
[00:12:43.000 --> 00:12:44.000]  是會發生
[00:12:44.000 --> 00:12:46.000]  不過不知道何時
[00:12:46.000 --> 00:12:47.000]  又不知道怎樣發生
[00:12:47.000 --> 00:12:48.000]  傳道者問
[00:12:48.000 --> 00:12:49.000]  如果這樣
[00:12:49.000 --> 00:12:50.000]  你怎樣準備呢
[00:12:50.000 --> 00:12:52.000]  有些人就說
[00:12:52.000 --> 00:12:53.000]  到時先算了
[00:12:53.000 --> 00:12:54.000]  都不知道
[00:12:54.000 --> 00:12:55.000]  到時先算了
[00:12:55.000 --> 00:12:57.000]  今朝有酒就今朝醉
[00:12:57.000 --> 00:12:59.000]  明日愁來愁明日當
[00:12:59.000 --> 00:13:02.000]  是不是基督徒就是用這樣的態度
[00:13:02.000 --> 00:13:04.000]  我們信仰上帝的人
[00:13:04.000 --> 00:13:05.000]  是不是就這樣的態度
[00:13:05.000 --> 00:13:06.000]  去面對一些
[00:13:06.000 --> 00:13:07.000]  知道會發生
[00:13:07.000 --> 00:13:09.000]  雖然我們不知道何時
[00:13:09.000 --> 00:13:10.000]  就是這樣
[00:13:10.000 --> 00:13:11.000]  今朝有酒今朝醉
[00:13:11.000 --> 00:13:12.000]  過日子
[00:13:12.000 --> 00:13:14.000]  傳道者說不是
[00:13:14.000 --> 00:13:16.000]  傳道者去鼓勵我們
[00:13:16.000 --> 00:13:17.000]  要積極一點的態度
[00:13:17.000 --> 00:13:19.000]  來去面對
[00:13:19.000 --> 00:13:21.000]  雖然我們不知道何時發生
[00:13:21.000 --> 00:13:23.000]  用什麼情況下發生
[00:13:23.000 --> 00:13:24.000]  既然要發生的時候
[00:13:24.000 --> 00:13:25.000]  我們就要怎樣
[00:13:25.000 --> 00:13:27.000]  就像中國人這樣說
[00:13:27.000 --> 00:13:29.000]  居安思危
[00:13:29.000 --> 00:13:31.000]  防患未然
[00:13:31.000 --> 00:13:33.000]  或者防微杜漸
[00:13:33.000 --> 00:13:34.000]  大家都聽過
[00:13:34.000 --> 00:13:36.000]  我們都分享了一件事
[00:13:36.000 --> 00:13:38.000]  很希望大家一齊出席
[00:13:38.000 --> 00:13:39.000]  8月1日
[00:13:39.000 --> 00:13:41.000]  教會的一個祈禱會
[00:13:41.000 --> 00:13:42.000]  一個分享會
[00:13:42.000 --> 00:13:45.000]  也想和大家分享一些想法
[00:13:45.000 --> 00:13:47.000]  8月1日有講過
[00:13:47.000 --> 00:13:50.000]  叫做教會未來的祈禱會
[00:13:50.000 --> 00:13:53.000]  教會的未來的祈禱會是什麼呢
[00:13:53.000 --> 00:13:54.000]  大家都知道
[00:13:54.000 --> 00:13:57.000]  我們在用小學的禮堂來聚集
[00:13:57.000 --> 00:14:00.000]  都有十五十六年的日子
[00:14:00.000 --> 00:14:02.000]  但你會不會覺得
[00:14:02.000 --> 00:14:03.000]  全家庭社會
[00:14:03.000 --> 00:14:06.000]  會長久地永遠地借給我們
[00:14:06.000 --> 00:14:07.000]  肯定不會
[00:14:07.000 --> 00:14:08.000]  有一天都可能不行
[00:14:08.000 --> 00:14:09.000]  而我們覺得
[00:14:09.000 --> 00:14:11.000]  我們都需要去思考這方面
[00:14:11.000 --> 00:14:13.000]  特別感覺到這兩年期間
[00:14:13.000 --> 00:14:15.000]  整個香港都很多變化的時候
[00:14:15.000 --> 00:14:18.000]  我們都需要去居安思危一下
[00:14:18.000 --> 00:14:19.000]  如果有一天
[00:14:19.000 --> 00:14:22.000]  這個地方不能夠借給我們的時候
[00:14:22.000 --> 00:14:23.000]  我們怎樣呢
[00:14:23.000 --> 00:14:25.000]  當然我們都有些想法
[00:14:25.000 --> 00:14:27.000]  我們很想和大家分享
[00:14:27.000 --> 00:14:28.000]  但亦都很希望
[00:14:28.000 --> 00:14:29.000]  大家一齊來參與
[00:14:29.000 --> 00:14:30.000]  關注
[00:14:30.000 --> 00:14:32.000]  並且將你的意見提出
[00:14:32.000 --> 00:14:34.000]  我們能夠集思廣益
[00:14:34.000 --> 00:14:36.000]  一齊為我們教會的未來
[00:14:36.000 --> 00:14:38.000]  一齊來擺上
[00:14:38.000 --> 00:14:39.000]  所以我很鼓勵
[00:14:39.000 --> 00:14:41.000]  如果可以的話
[00:14:41.000 --> 00:14:43.000]  下星期一齊來參與
[00:14:43.000 --> 00:14:45.000]  最多只是兩個小時的時間
[00:14:45.000 --> 00:14:47.000]  希望你的意見很寶貴
[00:14:47.000 --> 00:14:48.000]  你的關心
[00:14:48.000 --> 00:14:49.000]  甚至你的代讀
[00:14:49.000 --> 00:14:51.000]  是很重要的
[00:14:51.000 --> 00:14:54.000]  其實
[00:14:54.000 --> 00:14:57.000]  中醫都會講一句說話
[00:14:57.000 --> 00:15:00.000]  概念叫做自微病
[00:15:00.000 --> 00:15:03.000]  未有病之時你要醫治管理好
[00:15:03.000 --> 00:15:07.000]  以致你發病的情況會輕或少
[00:15:07.000 --> 00:15:09.000]  它有三個含意
[00:15:09.000 --> 00:15:11.000]  你要知道你要病
[00:15:11.000 --> 00:15:12.000]  最好這個時候
[00:15:12.000 --> 00:15:13.000]  第一個含意就是
[00:15:13.000 --> 00:15:14.000]  未病之先
[00:15:14.000 --> 00:15:16.000]  你就好好地管理好身體
[00:15:16.000 --> 00:15:18.000]  因為叫做養生這個觀念
[00:15:18.000 --> 00:15:20.000]  要做運動
[00:15:20.000 --> 00:15:21.000]  要吃得健康
[00:15:21.000 --> 00:15:22.000]  休息
[00:15:22.000 --> 00:15:24.000]  戒口等等的東西
[00:15:24.000 --> 00:15:26.000]  這些是防患未然
[00:15:26.000 --> 00:15:27.000]  第二種方面就是
[00:15:27.000 --> 00:15:28.000]  中藥真的有病
[00:15:28.000 --> 00:15:29.000]  初期發生的時候
[00:15:29.000 --> 00:15:30.000]  你最好做什麼
[00:15:30.000 --> 00:15:32.000]  防微杜漸
[00:15:32.000 --> 00:15:33.000]  初期的時候
[00:15:33.000 --> 00:15:34.000]  趁少少的時候
[00:15:34.000 --> 00:15:36.000]  早點去醫治它
[00:15:36.000 --> 00:15:38.000]  不是趁著大病去醫治它
[00:15:38.000 --> 00:15:39.000]  就很難醫治
[00:15:39.000 --> 00:15:41.000]  尤其是現在醫療費極高昂
[00:15:41.000 --> 00:15:43.000]  長期醫治就不行
[00:15:43.000 --> 00:15:45.000]  另外有防止疾病的復發
