
[00:00:00.000 --> 00:00:03.540]  今天我要講使徒保羅
[00:08:01.600 --> 00:08:02.600]  要裝備
[00:08:02.600 --> 00:08:05.880]  要與眾弟兄姊妹多多地交往
[00:08:05.880 --> 00:08:07.160]  多多地一起
[00:08:07.160 --> 00:08:09.960]  你去看看《已敷所述》第六章講
[00:08:09.960 --> 00:08:11.840]  說全副的軍裝
[00:08:11.840 --> 00:08:14.080]  舊恩的頭盔 聖靈的寶劍
[00:08:14.080 --> 00:08:17.520]  護心鏡 傳扶嬰的鞋子
[00:08:17.520 --> 00:08:20.200]  還有腰帶等等不是嗎
[00:08:20.200 --> 00:08:22.680]  但是背後沒有東西
[00:08:22.680 --> 00:08:26.080]  全副的軍裝背後是空的
[00:08:26.080 --> 00:08:29.880]  所以我們弟兄姊妹要常常在一起團聚交通
[00:08:29.880 --> 00:08:32.480]  就是英文講 you cover my back
[00:08:32.480 --> 00:08:34.040]  I cover your back
[00:08:34.040 --> 00:08:36.840]  彼此互相安慰 鼓勵 勸你造就
[00:08:36.840 --> 00:08:41.680]  互相避免敵人的冷箭從後面射來
[00:08:41.680 --> 00:08:43.640]  所以這叫團聚
[00:08:43.640 --> 00:08:47.560]  所以保羅經過了一段隱秘的時期的時候
[00:08:47.560 --> 00:08:49.760]  巴拿巴把他帶出來的時候
[00:08:49.760 --> 00:08:54.640]  他就成為神越來越重用的一個使徒
[00:08:54.640 --> 00:08:58.360]  保羅他生命的黃金期
[00:08:58.360 --> 00:09:01.720]  就是當他受到了使徒的肯定了以後
[00:09:01.720 --> 00:09:03.480]  當他第一次
[00:09:03.480 --> 00:09:06.160]  他在以夫所這個地方帶了許多人信主的時候
[00:09:06.160 --> 00:09:10.200]  他在托斯拉尼加帶了許多人信主的時候
[00:09:10.200 --> 00:09:13.880]  耶路撒冷教會就是總堂
[00:09:13.880 --> 00:09:18.160]  雅各跟彼得就派人來
[00:09:18.160 --> 00:09:19.200]  派彼得來說
[00:09:19.200 --> 00:09:22.280]  你給他們授的喜是什麼喜
[00:09:22.280 --> 00:09:24.360]  你是不是奉什麼名
[00:09:24.360 --> 00:09:27.480]  就怕保羅做得不好
[00:09:27.480 --> 00:09:32.440]  但是當他們知道保羅是一個被神所用的時候
[00:09:32.440 --> 00:09:34.840]  他們也肯定了保羅
[00:09:34.840 --> 00:09:37.360]  然後保羅的生命的黃金期
[00:09:37.360 --> 00:09:39.000]  他就有三次的
[00:09:39.000 --> 00:09:40.920]  幾乎是跑遍了歐洲
[00:09:40.920 --> 00:09:43.800]  跑遍了小亞細亞的宣教
[00:09:43.800 --> 00:09:46.120]  第一次 第二次 第三次
[00:09:46.120 --> 00:09:50.200]  還有他上羅馬去抗告
[00:09:50.200 --> 00:09:53.480]  去法庭的訴求又一次
[00:09:53.480 --> 00:09:56.160]  他在那十五年中間
[00:09:56.160 --> 00:10:01.600]  足跡跑遍了所謂的六千里路雲和月
[00:10:01.600 --> 00:10:04.080]  他跑遍了整個地方
[00:10:04.080 --> 00:10:08.480]  他再一次把神的福音傳到了世界上
[00:10:08.480 --> 00:10:10.520]  許許多多的角落
[00:10:10.520 --> 00:10:17.000]  甚至於他把福音傳到了殘害基督徒
[00:10:17.000 --> 00:10:19.880]  不承認基督徒的羅馬帝國
[00:10:19.880 --> 00:10:22.600]  後來到了十三世紀的時候
[00:10:22.600 --> 00:10:28.400]  康山丁大帝把基督教奉為國教
[00:10:28.400 --> 00:10:31.480]  整個羅馬帝國全部信基督教了
[00:10:31.480 --> 00:10:34.760]  但是因為慢慢地就轉型了
[00:10:34.760 --> 00:10:37.840]  就叫做 Roman Catholic 羅馬公教
[00:10:37.840 --> 00:10:40.120]  就是今天的天主教的全身
[00:10:40.120 --> 00:10:42.960]  後來又分裂叫做東正教
[00:10:42.960 --> 00:10:45.200]  東方的教派叫做 Orthodox
[00:10:45.200 --> 00:10:47.320]  西方的就叫 Catholic
[00:10:47.320 --> 00:10:50.600]  後來又歸正派就出來了
[00:10:50.600 --> 00:10:52.560]  就是今天的基督教
[00:10:52.560 --> 00:10:54.600]  又再一次恢復了
[00:10:54.600 --> 00:10:56.040]  Hallelujah 讚美神
[00:10:56.040 --> 00:10:58.160]  這是保羅他生命
[00:10:58.160 --> 00:11:01.040]  最後的時候他被判罪
[00:11:01.040 --> 00:11:02.360]  判有罪
[00:11:02.360 --> 00:11:04.160]  他的罪就是什麼呢
[00:11:04.160 --> 00:11:09.440]  他的罪實際上就是因為他攪亂天下
[00:11:09.440 --> 00:11:10.960]  你去看《水遁刑》這樣
[00:11:10.960 --> 00:11:12.480]  他們控告他說
[00:11:12.480 --> 00:11:14.880]  這個攪亂天下的保羅
[00:11:14.880 --> 00:11:16.400]  或者有人說他是
[00:11:16.400 --> 00:11:19.320]  三天覆地一死徒保羅
[00:11:19.320 --> 00:11:21.880]  結果他被判罪判死刑
[00:11:21.880 --> 00:11:23.640]  最後被砍頭
[00:11:23.640 --> 00:11:27.000]  Hallelujah 神大大的重用保羅
[00:11:27.000 --> 00:11:29.440]  這是他一生的經歷
[00:11:29.440 --> 00:11:30.680]  保羅呢
[00:11:30.680 --> 00:11:33.240]  他寫了保羅書信
[00:11:33.240 --> 00:11:35.520]  聖經有六十六卷書
[00:11:35.520 --> 00:11:37.360]  三十九卷是舊約
[00:11:37.360 --> 00:11:39.720]  二十七卷是新約
[00:11:39.720 --> 00:11:41.800]  其中有十三卷
[00:11:41.800 --> 00:11:43.400]  都是保羅寫的
[00:11:43.400 --> 00:11:45.320]  包括羅馬書 西伯來書
[00:11:45.320 --> 00:11:46.840]  鐵薩諾那加 前後書
[00:11:46.840 --> 00:11:48.400]  哥林多前後書
[00:11:48.400 --> 00:11:50.280]  還有斐利比書 斐利門書
[00:11:50.280 --> 00:11:52.040]  還有以波索書
[00:11:52.040 --> 00:11:54.440]  還有提摩泰前後書
[00:11:54.440 --> 00:11:56.320]  還有提多書
[00:11:56.320 --> 00:11:58.280]  還有哥羅西書
[00:11:58.280 --> 00:12:00.600]  總共十三本都是他寫的
[00:12:00.600 --> 00:12:04.040]  哇 這樣子偉大的一個人
[00:12:04.040 --> 00:12:06.480]  他在最先寫的就是
[00:12:06.480 --> 00:12:09.160]  鐵薩諾那加前後書
[00:12:09.160 --> 00:12:10.240]  Hallelujah
[00:12:10.240 --> 00:12:12.800]  是我們每個月
[00:12:12.800 --> 00:12:15.720]  第二個主日的講臺的信息
[00:12:15.720 --> 00:12:18.760]  鐵薩諾那加前後書
[00:12:18.760 --> 00:12:20.640]  鐵薩諾那加前後書是保羅
[00:12:20.640 --> 00:12:23.440]  他在第二次宣教的時候
[00:12:23.440 --> 00:12:25.280]  他寫的
[00:12:25.280 --> 00:12:27.080]  他第一次宣教的時候
[00:12:27.080 --> 00:12:29.400]  到了鐵薩諾那加這個地方
[00:12:29.400 --> 00:12:32.320]  就建立了鐵薩諾那加的教會
[00:12:32.320 --> 00:12:33.400]  雖然他在那邊
[00:12:33.400 --> 00:12:35.840]  只有短短的一段時間
[00:12:35.840 --> 00:12:37.040]  不像他在與福所
[00:12:37.040 --> 00:12:38.840]  足足待了三年
[00:12:38.840 --> 00:12:39.920]  他在鐵薩諾那加
[00:12:39.920 --> 00:12:41.800]  只待了短短一段時間
[00:12:41.800 --> 00:12:46.000]  但是那裡尊貴的婦女不少
[00:12:46.000 --> 00:12:48.240]  常常在一起禱告
[00:12:48.240 --> 00:12:51.400]  然後就建立了鐵薩諾那加的教會
[00:12:51.400 --> 00:12:54.760]  所以我們的禱告是非常的重要
[00:12:54.760 --> 00:12:57.920]  什麼事情都要從禱告開始
[00:12:57.920 --> 00:13:01.680]  什麼事情就要以禱告為主
[00:13:01.680 --> 00:13:04.240]  而且要以禱告來過程
[00:13:04.240 --> 00:13:07.520]  而且要以禱告來結束
[00:13:07.520 --> 00:13:09.240]  教會建立了
[00:13:09.240 --> 00:13:14.240]  但是有許多猶太人就破壞它
[00:13:14.240 --> 00:13:16.160]  甚至於不相信
[00:13:16.160 --> 00:13:18.920]  你怎麼福音傳給外邦人呢
[00:13:18.920 --> 00:13:20.600]  所以很多人就破壞它
[00:13:20.600 --> 00:13:23.520]  責難它或者是質疑它
[00:13:23.520 --> 00:13:26.160]  所以他就離開了那個地方
[00:13:26.160 --> 00:13:28.200]  但是他又很想念
[00:13:28.200 --> 00:13:30.800]  鐵薩諾那加的弟兄姐妹
[00:13:30.800 --> 00:13:35.600]  所以他就寫了鐵薩諾那加前書給他們
[00:13:35.600 --> 00:13:37.400]  鐵薩諾那加實際上就是
[00:13:37.400 --> 00:13:42.240]  在今天的希臘的沙羅尼基這個地方
[00:13:42.240 --> 00:13:45.720]  它當時的省會就叫做馬其頓
[00:13:45.720 --> 00:13:47.280]  馬其頓
[00:13:47.280 --> 00:13:49.800]  鐵薩諾那加前書
[00:13:49.800 --> 00:13:53.720]  它就是要堅定他們的信心
[00:13:53.720 --> 00:13:55.000]  要安慰他們
[00:13:55.000 --> 00:13:57.000]  要鼓勵他們
[00:13:57.000 --> 00:14:00.880]  它是要讓鐵薩諾那加那些信徒們
[00:14:00.880 --> 00:14:03.000]  要堅固他們的信心
[00:14:03.000 --> 00:14:06.560]  要打下更美好的基礎
[00:14:06.560 --> 00:14:10.000]  守住已經拿得到的真道
[00:14:10.000 --> 00:14:13.720]  並且繼續要在生命上往前走
[00:14:13.720 --> 00:14:16.200]  然後他又安慰勸勉
[00:14:16.200 --> 00:14:19.720]  那些追求聖潔真正信主的人
[00:14:19.720 --> 00:14:22.600]  而且他再一次地確信
[00:14:22.600 --> 00:14:25.600]  讓他們知道說主在來
[00:14:25.600 --> 00:14:27.600]  所以鐵薩諾那加你去看
[00:14:27.600 --> 00:14:31.480]  前書它常常講主在來
[00:14:31.480 --> 00:14:35.440]  所以我們鐵薩諾那加的前書的信息會講說
[00:14:35.440 --> 00:14:37.000]  主在來的時候
[00:14:37.000 --> 00:14:38.440]  主快要來的時候
[00:14:38.440 --> 00:14:40.600]  你要工作你要怎麼做
[00:14:40.600 --> 00:14:44.120]  你總不能說我現在就等著主再來
[00:14:44.120 --> 00:14:45.120]  我就不工作了
[00:14:45.120 --> 00:14:47.240]  天天在家裡面等吧
[00:14:47.240 --> 00:14:49.840]  你做什麼就做什麼
[00:14:49.840 --> 00:14:53.120]  也不要刻意地說要等主再來
[00:14:53.120 --> 00:14:54.600]  你就是禱告
[00:14:54.600 --> 00:14:57.240]  然後你就每天做你該做的事情
[00:14:57.240 --> 00:14:58.240]  時間到了
[00:14:58.240 --> 00:15:00.520]  他就來了
[00:15:00.520 --> 00:15:04.200]  主再來的時候會發生什麼事情
[00:15:04.200 --> 00:15:07.360]  鐵薩諾那加後書是講主降臨
[00:15:07.360 --> 00:15:11.320]  讓我們來從這個講臺我們就更了解
[00:15:11.320 --> 00:15:13.320]  許多的異端出來了
[00:15:13.320 --> 00:15:16.240]  我最近收到一個信講
[00:15:16.240 --> 00:15:18.280]  東方閃電派
[00:15:18.280 --> 00:15:21.160]  現在也聽說是非常的猖狂
[00:15:21.160 --> 00:15:24.400]  非常的擾亂民心
[00:15:24.400 --> 00:15:26.240]  不只如此
[00:15:26.240 --> 00:15:29.600]  很多的所謂的異端
[00:15:29.600 --> 00:15:33.160]  常常會擾亂我們的心
[00:15:33.160 --> 00:15:35.920]  譬如講說有的時候你在家裡面
[00:15:35.920 --> 00:15:38.360]  會咚咚咚有人敲門
[00:15:38.360 --> 00:15:40.680]  年輕人穿著白襯衫
[00:15:40.680 --> 00:15:43.320]  打領帶穿西裝
[00:15:43.320 --> 00:15:44.760]  我們教的
[00:15:44.760 --> 00:15:47.240]  或者是耶和華見證人的
[00:15:47.240 --> 00:15:50.760]  其實對我們來說這些都是異端
[00:15:50.760 --> 00:15:52.840]  我碰過不只一次
[00:15:52.840 --> 00:15:55.040]  他來敲我們我一打開
[00:15:55.040 --> 00:15:57.160]  我一看就知道
[00:15:57.160 --> 00:16:02.000]  然後我就說我是一個基督教的一個牧師
[00:16:02.000 --> 00:16:02.640]  他馬上就說
[00:16:02.640 --> 00:16:06.200]  謝謝你 you have a good day 他們就走了
[00:16:06.200 --> 00:16:09.240]  他們的解經
[00:16:09.240 --> 00:16:11.360]  或者是他們的教義
[00:16:11.360 --> 00:16:13.960]  實際上有許多的問題
[00:16:13.960 --> 00:16:16.560]  譬如講說他們說他們的教主
[00:16:16.560 --> 00:16:20.320]  是基督或者是基督的弟兄
[00:16:20.320 --> 00:16:21.800]  或者是他們曾經說
[00:16:21.800 --> 00:16:24.800]  基督是某年某月某日要來
[00:16:24.800 --> 00:16:26.600]  如果誰講這個話
[00:16:26.600 --> 00:16:28.720]  很可能都是異端
[00:16:28.720 --> 00:16:31.480]  都是忘解了聖經
[00:16:31.480 --> 00:16:33.160]  因為聖經上面講說
[00:16:33.160 --> 00:16:35.520]  神的話一點一句
[00:16:35.520 --> 00:16:38.320]  一個字都不能改的不是嗎
[00:16:38.320 --> 00:16:40.400]  2011年的時候
[00:16:40.400 --> 00:16:43.200]  那個家庭電臺的Project Camping
[00:16:43.200 --> 00:16:47.080]  不是講說5月21號世界末日嗎
[00:16:47.080 --> 00:16:48.000]  結果沒有發生
[00:16:48.000 --> 00:16:52.240]  聽說他現在還有許多的官司纏身
[00:16:52.240 --> 00:16:54.800]  因為很多聽眾聽了他的
[00:16:54.800 --> 00:16:56.800]  就把錢都捐給他們了
[00:16:56.800 --> 00:16:59.200]  就說要買一個或者是怎麼樣
[00:16:59.200 --> 00:17:01.040]  現在人家跟他打官司了
[00:17:01.040 --> 00:17:03.960]  而去年12月21號
[00:17:03.960 --> 00:17:06.560]  不是說亞馬利法說
[00:17:06.560 --> 00:17:09.680]  到了12月21號世界結束嗎
[00:17:09.680 --> 00:17:12.000]  而不是有許多的人
[00:17:12.000 --> 00:17:13.960]  為這個很困惑嗎
[00:17:13.960 --> 00:17:16.240]  這個也沒有發生不是嗎
[00:17:16.240 --> 00:17:18.520]  所以任何人只要說這個
[00:17:18.520 --> 00:17:20.240]  這都是異端
[00:17:20.240 --> 00:17:22.360]  我上次講過我很小的時候
[00:17:22.360 --> 00:17:23.720]  還是小孩子的時候
[00:17:23.720 --> 00:17:25.560]  那個時候就有一次
[00:17:25.560 --> 00:17:27.800]  說是彗星要撞地球
[00:17:27.800 --> 00:17:28.880]  世界末日
[00:17:28.880 --> 00:17:31.960]  結果有一個老挖一個老軍人
[00:17:31.960 --> 00:17:34.600]  沒有家的就帶著我們這些小孩子
[00:17:34.600 --> 00:17:38.600]  吃喝玩樂一天好爽快
[00:17:38.600 --> 00:17:42.600]  後來第二天真的是天黑
[00:17:42.600 --> 00:17:44.960]  然後下雨下得好大
[00:17:44.960 --> 00:17:47.120]  但是沒有世界末日
[00:17:47.120 --> 00:17:48.160]  你知道嗎
[00:17:48.160 --> 00:17:50.280]  所以聖經上面說
[00:17:50.280 --> 00:17:52.680]  就是耶穌都不知道
[00:17:52.680 --> 00:17:55.680]  所以他說沒有人能夠知道
[00:17:55.680 --> 00:17:57.200]  世界末日是甚麼時候
[00:17:57.200 --> 00:17:59.000]  但是有徵兆
[00:17:59.000 --> 00:18:04.160]  所以保羅在天上的文章前書他說
[00:18:04.160 --> 00:18:06.280]  會有世界上會有戰爭
[00:18:06.280 --> 00:18:09.240]  民攻打民 國攻打國要發生
[00:18:09.240 --> 00:18:10.920]  會有饑荒 會有瘟疫
[00:18:10.920 --> 00:18:13.320]  會有許許多多的事情會發生
[00:18:13.320 --> 00:18:16.080]  甚至於會有大罪人
[00:18:16.080 --> 00:18:17.680]  會有不法的人
[00:18:17.680 --> 00:18:19.240]  會有死人復活
[00:18:19.240 --> 00:18:23.680]  會有活人被提等的事情發生
[00:18:23.680 --> 00:18:25.880]  所以有的人說
[00:18:25.880 --> 00:18:28.680]  你講世界末日他說I don't worry about it
[00:18:28.680 --> 00:18:30.400]  這是洋人常常喜歡說
