
[00:00:00.000 --> 00:00:03.920]  其實有班人 幾時都有
[00:17:01.620 --> 00:17:03.920]  這個機遇大家知不知道
[00:17:03.920 --> 00:17:06.200]  你香港走幾十萬不要緊
[00:17:06.200 --> 00:17:07.300]  我們祖國
[00:17:07.300 --> 00:17:08.700]  背靠祖國
[00:17:08.700 --> 00:17:11.860]  這麼大的資源後盾
[00:17:11.860 --> 00:17:14.100]  幾十萬人下來再買樓
[00:17:14.100 --> 00:17:17.140]  買到樓價不跌的
[00:17:17.140 --> 00:17:18.900]  你說是不是很穩定呢
[00:17:18.900 --> 00:17:21.180]  特別是你有物業的時候
[00:17:21.180 --> 00:17:22.880]  或者你住政府屋的時候
[00:17:22.880 --> 00:17:24.440]  你是不是很穩定呢
[00:17:24.440 --> 00:17:26.680]  你不用怕 是不是
[00:17:26.680 --> 00:17:27.740]  還有
[00:17:27.740 --> 00:17:31.380]  我們香港又說開發北部大都會
[00:17:31.380 --> 00:17:33.560]  人工島那裏就不用說了
[00:17:33.560 --> 00:17:34.860]  嘩
[00:17:34.860 --> 00:17:37.900]  香港真是前途一片大好
[00:17:37.900 --> 00:17:40.600]  不過基督徒不只是看這些
[00:17:40.600 --> 00:17:44.860]  基督徒更加要看福音的機遇
[00:17:44.860 --> 00:17:46.440]  這麼多人來到香港
[00:17:46.440 --> 00:17:48.460]  這麼多人未認識主耶穌
[00:17:48.460 --> 00:17:49.140]  嘩
[00:17:49.140 --> 00:17:50.940]  正適合我們
[00:17:50.940 --> 00:17:54.940]  我們肖鎮準備開普通話試工
[00:17:54.940 --> 00:17:56.740]  鄧牧師經常跟我們說
[00:17:56.740 --> 00:17:58.580]  準備開普通話試工
[00:17:58.580 --> 00:18:01.140]  我們要學普通話了
[00:18:01.140 --> 00:18:03.220]  是不是機遇呢
[00:18:03.220 --> 00:18:03.920]  老實說
[00:18:03.920 --> 00:18:07.120]  我那一代普通話真的很不靈光
[00:18:07.120 --> 00:18:11.360]  我二十多年前去讀神學的時候
[00:18:11.360 --> 00:18:13.920]  那些台灣朋友經常笑我
[00:18:13.920 --> 00:18:16.360]  你那些普通話真的說得很好
[00:18:16.360 --> 00:18:18.200]  我都聽得明白
[00:18:18.200 --> 00:18:19.500]  過了二十多年之後
[00:18:19.500 --> 00:18:20.960]  在肖鎮特別進步
[00:18:20.960 --> 00:18:21.560]  為什麼呢
[00:18:21.560 --> 00:18:23.700]  經常唱普通話歌
[00:18:23.700 --> 00:18:24.240]  是不是
[00:18:24.240 --> 00:18:25.140]  唱著唱著
[00:18:25.140 --> 00:18:27.200]  那些音好像越來越正
[00:18:27.200 --> 00:18:28.800]  我自己覺得
[00:18:28.800 --> 00:18:29.800]  真的
[00:18:29.800 --> 00:18:31.920]  有個朋友二十多年前認識我
[00:18:31.920 --> 00:18:34.020]  他最近又跟我聊天
[00:18:34.020 --> 00:18:34.980]  哎呀
[00:18:34.980 --> 00:18:39.060]  鄧牧師你現在說普通話很有進步
[00:18:39.060 --> 00:18:40.680]  不單聽得明白
[00:18:40.680 --> 00:18:42.480]  還很準確
[00:18:42.480 --> 00:18:43.420]  當然了
[00:18:43.420 --> 00:18:45.360]  讚美至全的功效
[00:18:45.360 --> 00:18:46.720]  這些是不是
[00:18:46.720 --> 00:18:49.300]  所以真的機遇
[00:18:49.300 --> 00:18:50.460]  我們要學普通話
[00:18:50.460 --> 00:18:52.240]  其實我們下一代比我們厲害很多
[00:18:52.240 --> 00:18:53.300]  你知不知道
[00:18:53.300 --> 00:18:55.900]  他們在學校已經學普通話了
[00:18:55.900 --> 00:18:57.700]  所以我們的小朋友
[00:18:57.700 --> 00:19:01.740]  說普通話比我們厲害
[00:19:01.740 --> 00:19:02.740]  是不是
[00:19:02.740 --> 00:19:06.280]  危機也都是機遇
[00:19:06.280 --> 00:19:08.180]  我們不需要躺平
[00:19:08.180 --> 00:19:09.280]  我們不需要
[00:19:09.280 --> 00:19:11.380]  我們最重要是鎮定
[00:19:11.380 --> 00:19:13.380]  我們不用害怕
[00:19:13.380 --> 00:19:16.720]  我們有耶穌有什麼害怕呢
[00:19:16.720 --> 00:19:18.360]  是不是
[00:19:18.360 --> 00:19:19.320]  還有我會覺得
[00:19:19.320 --> 00:19:22.800]  我們很尊重每一個人的選擇
