
[00:00:00.000 --> 00:00:02.200]  上次講羅馬書第五章的時候
[00:02:54.680 --> 00:02:57.280]  我立刻用一瓶礦泉水幫他私人浸禮
[00:02:57.280 --> 00:02:58.480]  是不是可以的呢
[00:02:58.480 --> 00:02:59.680]  我想說
[00:02:59.680 --> 00:03:02.480]  分別很大的原因在哪裡呢
[00:03:02.480 --> 00:03:03.280]  第一
[00:03:03.280 --> 00:03:04.680]  在初期教會裏面
[00:03:04.680 --> 00:03:07.880]  是在逼迫的底下信主的
[00:03:07.880 --> 00:03:11.480]  大部分人都不會假信主
[00:03:11.480 --> 00:03:12.680]  甚至這麼說
[00:03:12.680 --> 00:03:15.880]  大部分人不會因為很複雜的動機信主
[00:03:15.880 --> 00:03:17.680]  因為信主會受逼迫
[00:03:17.680 --> 00:03:18.880]  甚至會死亡
[00:03:18.880 --> 00:03:21.080]  有誰會玩玩呢
[00:03:21.080 --> 00:03:25.280]  但是現在教會裏面的問題就相當複雜了
[00:03:25.280 --> 00:03:27.080]  因為我們不會信了主受逼迫
[00:03:27.080 --> 00:03:29.080]  我們也不會信主會立刻死
[00:03:29.080 --> 00:03:30.280]  因為這個緣故
[00:03:30.280 --> 00:03:32.880]  回教會的人就很多動機
[00:03:32.880 --> 00:03:34.480]  如果你在街邊帶一個信主
[00:03:34.480 --> 00:03:35.880]  可能他的動機之一就是
[00:03:35.880 --> 00:03:37.080]  想盡快脫離你
[00:03:37.080 --> 00:03:39.480]  就告訴你我信了就可以走人
[00:03:39.480 --> 00:03:41.880]  那你幫他立刻私人的水禮
[00:03:41.880 --> 00:03:43.680]  不是很傻嗎
[00:03:43.680 --> 00:03:45.480]  不要忘記
[00:03:45.480 --> 00:03:47.280]  我們的信仰告訴我們
[00:03:47.280 --> 00:03:50.280]  信的人是得救的
[00:03:50.280 --> 00:03:52.080]  不是受浸的得救
[00:03:52.080 --> 00:03:53.280]  也就是說
[00:03:53.280 --> 00:03:56.080]  信了如果沒有受浸的話
[00:03:56.080 --> 00:03:57.680]  他是得救的
[00:03:57.680 --> 00:04:00.080]  但是受了浸他沒有信的話
[00:04:00.080 --> 00:04:01.680]  是不得救的
[00:04:01.680 --> 00:04:03.080]  聽清楚我講
[00:04:03.080 --> 00:04:04.280]  邏輯是
[00:04:04.280 --> 00:04:07.080]  當我們信了沒有機會浸的話
[00:04:07.080 --> 00:04:08.880]  萬一我們真的死了
[00:04:08.880 --> 00:04:10.480]  我們是得救的
[00:04:10.480 --> 00:04:12.280]  但是我們只是浸了
[00:04:12.280 --> 00:04:14.080]  確實沒有信的
[00:04:14.080 --> 00:04:15.080]  你死了的話
[00:04:15.080 --> 00:04:16.680]  也是不得救的
[00:04:16.680 --> 00:04:18.680]  但是當然最美好的就是
[00:04:18.680 --> 00:04:24.480]  信了浸了死了就是得救
[00:04:24.480 --> 00:04:27.080]  那浸禮又有什麼意義呢
[00:04:27.080 --> 00:04:29.880]  我們不浸既然不影響我得救的話
[00:04:29.880 --> 00:04:32.680]  因為耶穌盡諸多的意義都會受浸
[00:04:32.680 --> 00:04:33.880]  所以我們必須要受浸
[00:04:33.880 --> 00:04:35.280]  所以在當中如果還沒有受浸
[00:04:35.280 --> 00:04:37.680]  我們只會請他盡快申請受浸
[00:04:37.680 --> 00:04:39.880]  這間教會是要等很久的
[00:04:39.880 --> 00:04:41.480]  第二
[00:04:41.480 --> 00:04:44.480]  這個浸禮因為和會籍有關
[00:04:44.480 --> 00:04:46.480]  初期教會和會籍無關
[00:04:46.480 --> 00:04:49.480]  所以教會也會經過信仰的審查
[00:04:49.480 --> 00:04:51.480]  因為我們很希望每個受浸的人
[00:04:51.480 --> 00:04:52.680]  都是信得清楚
[00:04:52.680 --> 00:04:54.280]  信得明白
[00:04:54.280 --> 00:04:56.480]  但是浸禮確實
[00:04:56.480 --> 00:04:57.680]  帶來一個很大的意義
[00:04:57.680 --> 00:04:59.080]  保羅這裡提到
[00:04:59.080 --> 00:05:00.680]  因為藉著浸禮
[00:05:00.680 --> 00:05:03.680]  我們和基督死的形狀上聯合了
[00:05:03.680 --> 00:05:05.480]  也和他復活的形狀上
[00:05:05.480 --> 00:05:07.480]  一樣是同樣聯合了
[00:05:07.480 --> 00:05:09.280]  浸禮是讓我們成為了
[00:05:09.280 --> 00:05:12.480]  和基督建立關係的一個工具
[00:05:12.480 --> 00:05:14.280]  而且基督徒的浸禮
[00:05:14.280 --> 00:05:17.880]  將信徒和基督的生命連結
[00:05:17.880 --> 00:05:20.480]  包括分享了他的死亡
[00:05:20.480 --> 00:05:22.880]  分享了他的復活
[00:05:22.880 --> 00:05:24.080]  如果這樣的話
[00:05:24.080 --> 00:05:27.680]  賣葬不僅標誌了舊生命的結束
[00:05:27.680 --> 00:05:32.280]  也是一種轉移生命的一部分
[00:05:32.280 --> 00:05:36.680]  《羅馬書第六章》說的話好像很簡單
[00:05:36.680 --> 00:05:38.680]  但實際我們經歷的時候
[00:05:38.680 --> 00:05:41.080]  又不是這麼簡單
[00:05:41.080 --> 00:05:43.680]  那怎麼理解呢?
[00:05:43.680 --> 00:05:45.480]  我們要知道這個不簡單
[00:05:45.480 --> 00:05:48.680]  將會在《羅馬書第七章》裡面才回答的
[00:05:48.680 --> 00:05:50.480]  例如保羅說
[00:05:50.480 --> 00:05:52.080]  我們和基督同埋葬的話
[00:05:52.080 --> 00:05:53.480]  在《羅馬書第六章》第四節
[00:05:53.480 --> 00:05:54.680]  既然同埋葬
[00:05:54.680 --> 00:05:57.280]  我們就知道我們的舊人和他同釘十字架
[00:05:57.280 --> 00:05:58.480]  寫了罪身滅絕
[00:05:58.480 --> 00:06:02.280]  叫我們不再作罪的奴僕了
[00:06:02.280 --> 00:06:03.280]  似乎很簡單
[00:06:03.280 --> 00:06:04.680]  我們一浸了
[00:06:04.680 --> 00:06:08.280]  就是認同了和基督同死同埋葬
[00:06:08.280 --> 00:06:10.880]  我們的身體就和他同釘十字架
[00:06:10.880 --> 00:06:14.080]  死了我就不會再犯罪了
[00:06:14.080 --> 00:06:16.680]  因為已死的人是脫離了罪的
[00:06:16.680 --> 00:06:17.480]  想清楚
[00:06:17.480 --> 00:06:20.480]  睡了和死了是很大分別的
[00:06:20.480 --> 00:06:21.480]  跟你教練說一聲
[00:06:21.480 --> 00:06:25.480]  你睡了和死了是很大分別的
[00:06:25.480 --> 00:06:26.880]  他睡了你要叫醒他
[00:06:26.880 --> 00:06:28.880]  他死了你叫不醒他
[00:06:28.880 --> 00:06:31.480]  他睡了你要用盡方法誘惑他起身
[00:06:31.480 --> 00:06:35.080]  但他死了你用什麼方法誘惑不到他起身
[00:06:35.080 --> 00:06:36.280]  當一個人死的時候
[00:06:36.280 --> 00:06:40.480]  罪在他身上就沒有任何權柄和誘惑的能力
[00:06:40.480 --> 00:06:41.680]  這個在邏輯上很通
[00:06:41.680 --> 00:06:42.680]  在神學上很通
[00:06:42.680 --> 00:06:43.480]  在觀念上很通
[00:06:43.480 --> 00:06:44.880]  我們很明白
[00:06:44.880 --> 00:06:46.280]  但是不是又是這麼簡單呢
[00:06:46.280 --> 00:06:48.080]  當然我們又知道不是這麼簡單
[00:06:48.080 --> 00:06:50.480]  所以才有《羅馬書》第七章
[00:06:50.480 --> 00:06:53.680]  但我們今天不夠時間講《羅馬書》第七章
[00:06:53.680 --> 00:06:55.480]  我們等到下次再講解
[00:06:55.480 --> 00:06:56.280]  在第七章裏面
[00:06:56.280 --> 00:06:57.480]  本來提到的
[00:06:57.480 --> 00:07:00.880]  裏面有兩個律不斷地在爭鬥
[00:07:00.880 --> 00:07:04.280]  這是一個很具體真實我們的經歷
[00:07:04.280 --> 00:07:05.280]  如果這樣的時候
[00:07:05.280 --> 00:07:07.480]  他說我們若要基督同死
[00:07:07.480 --> 00:07:09.480]  就信必與他同活
[00:07:09.480 --> 00:07:11.480]  他的死是向罪一次過死
[00:07:11.480 --> 00:07:12.680]  但他向神而活
[00:07:12.680 --> 00:07:14.880]  同樣今天我們都是向罪死
[00:07:14.880 --> 00:07:15.880]  向神而活
[00:07:15.880 --> 00:07:19.680]  所以向罪死這個觀念
[00:07:19.680 --> 00:07:22.480]  在普羅來說就很重要
[00:07:22.480 --> 00:07:23.680]  因為我們向罪死了
[00:07:23.680 --> 00:07:25.680]  所以我們不會信了之後
[00:07:25.680 --> 00:07:28.880]  濫用恩典繼續犯罪
[00:07:28.880 --> 00:07:32.080]  整個邏輯觀念是什麼回事呢
[00:07:32.080 --> 00:07:33.680]  在《羅馬書》第六章第八到十節
[00:07:33.680 --> 00:07:35.280]  他說基督向罪死了
[00:07:35.280 --> 00:07:38.080]  我們與基督同死在三至七節
[00:07:38.080 --> 00:07:40.880]  如果這樣的話結論就是第二節
[00:07:40.880 --> 00:07:44.680]  因此我們向罪都死了
[00:07:44.680 --> 00:07:46.480]  因為我們與基督同埋葬
[00:07:46.480 --> 00:07:48.480]  同死這種觀念
[00:07:48.480 --> 00:07:50.280]  所以我們不再容許罪
[00:07:50.280 --> 00:07:52.480]  在我們必死的身上作王
[00:07:52.480 --> 00:07:54.080]  使我們順從身子的私慾
[00:07:54.080 --> 00:07:58.480]  也不將我們的肢體獻給罪作不義的器具
[00:07:58.480 --> 00:08:00.280]  倒要將從死裏面復活的人
[00:08:00.280 --> 00:08:01.880]  將自己獻給神
[00:08:01.880 --> 00:08:04.480]  罪必不能夠作你的主
[00:08:04.480 --> 00:08:06.080]  因為你們不在律法之下
[00:08:06.080 --> 00:08:08.280]  乃在恩典當中
[00:08:08.280 --> 00:08:11.080]  本來這些說話幾乎不需要解釋
[00:08:11.080 --> 00:08:12.480]  但問題是
[00:08:12.480 --> 00:08:13.680]  是否如此簡單
[00:08:13.680 --> 00:08:16.280]  我們開始要面對這個問題
[00:08:16.280 --> 00:08:18.680]  究竟信的人與不信的人
[00:08:18.680 --> 00:08:20.080]  分別在哪裏呢
[00:08:20.080 --> 00:08:22.280]  雖然罪不在我們生命裏作王
[00:08:22.280 --> 00:08:23.280]  我們信了主之後
[00:08:23.280 --> 00:08:26.080]  但仍然有它的威脅和影響力
[00:08:26.080 --> 00:08:28.880]  所以才有《羅馬書》第七章那種掙扎
[00:08:28.880 --> 00:08:30.280]  亦因為這個緣故
[00:08:30.280 --> 00:08:33.880]  恩典作王不是鼓勵我們繼續犯罪
[00:08:33.880 --> 00:08:37.680]  恩典作王反而成為我們得救唯一的出路
[00:08:37.680 --> 00:08:39.680]  因為我們不能夠靠行為得救
[00:08:39.680 --> 00:08:41.280]  我們只能夠靠恩典得救
[00:08:41.280 --> 00:08:42.880]  當我們靠恩典得救的時候
[00:08:42.880 --> 00:08:44.080]  我們會存有這樣的心
[00:08:44.080 --> 00:08:45.280]  來到上帝的面前
[00:08:45.280 --> 00:08:47.680]  沒有東西可以誇口
[00:08:47.680 --> 00:08:48.880]  問題是
[00:08:48.880 --> 00:08:50.880]  究竟分別在哪裏呢
[00:08:50.880 --> 00:08:52.880]  一個未信主的人
[00:08:52.880 --> 00:08:58.080]  他的生命是不能不犯罪
[00:08:58.080 --> 00:08:59.880]  一個信了主的人
[00:08:59.880 --> 00:09:04.680]  他可以選擇犯罪還是不犯罪
[00:09:04.680 --> 00:09:05.680]  跟你鄰居說一聲
[00:09:05.680 --> 00:09:11.280]  你有得選擇的
[00:09:11.280 --> 00:09:14.680]  怎麼說呢
[00:09:14.680 --> 00:09:16.680]  今天有一班年青的基督徒
[00:09:16.680 --> 00:09:19.080]  是很愚昧無知的
[00:09:19.080 --> 00:09:22.680]  因為他在網上聽到一些叫做基督徒的人
[00:09:22.680 --> 00:09:25.680]  在網台裏面不斷用粗口做節目
[00:09:25.680 --> 00:09:28.480]  所以他認為基督徒可以不斷講粗口
[00:09:28.480 --> 00:09:30.880]  但他忘記了這班網台的主持人
[00:09:30.880 --> 00:09:32.080]  都不知道有多聰明
[00:09:32.080 --> 00:09:33.480]  他知道什麼時候可以講粗口
[00:09:33.480 --> 00:09:35.280]  什麼時候不可以不講粗口
[00:09:35.280 --> 00:09:36.880]  但這班年青人就不知道
[00:09:36.880 --> 00:09:41.880]  愚蠢到以為任何時間都需要講粗口
[00:09:41.880 --> 00:09:47.280]  基督徒不會信了主之後
[00:09:47.280 --> 00:09:50.680]  腦海裏沒有粗口的發音
[00:09:50.680 --> 00:09:53.680]  口是不會講粗口的發音
[00:09:53.680 --> 00:09:55.080]  是不會的
[00:09:55.080 --> 00:10:01.280]  我認識很多娛樂圈的人
[00:10:01.280 --> 00:10:04.280]  當沒有對著鏡頭的時候
[00:10:04.280 --> 00:10:09.880]  他的粗口是好像放機關槍一樣
[00:10:09.880 --> 00:10:13.480]  甚至每晚教你煮飯的人都是這樣
[00:10:13.480 --> 00:10:16.680]  但off了鏡頭之後
[00:10:16.680 --> 00:10:18.080]  他才說
[00:10:18.080 --> 00:10:19.480]  一對著鏡頭
[00:10:19.480 --> 00:10:22.480]  一個粗口音都沒有出過
[00:10:22.480 --> 00:10:25.480]  這就是聰明
[00:10:25.480 --> 00:10:27.480]  這就是告訴你
[00:10:27.480 --> 00:10:29.280]  什麼叫做無法控制
[00:10:29.280 --> 00:10:35.880]  連藝人都知道對著鏡頭是不可以講粗口
[00:10:35.880 --> 00:10:37.680]  你叫一下網台的基督徒
[00:10:37.680 --> 00:10:38.880]  講粗口的基督徒
[00:10:38.880 --> 00:10:40.280]  對著無線電視
[00:10:40.280 --> 00:10:42.480]  對著本港台新聞訪問講粗口
[00:10:42.480 --> 00:10:43.480]  你看看結果會是怎樣
[00:10:43.480 --> 00:10:45.080]  他很清楚的
[00:10:45.080 --> 00:10:47.280]  無法播出
[00:10:47.280 --> 00:10:48.680]  就是這麼簡單
[00:10:48.680 --> 00:10:50.480]  就是這麼容易明白
[00:10:50.480 --> 00:10:52.880]  有人說不可以不吸煙
[00:10:52.880 --> 00:10:54.680]  不吸煙會死
[00:10:54.680 --> 00:10:56.280]  我想告訴你
[00:10:56.280 --> 00:10:59.880]  我試過坐17個小時飛機
[00:10:59.880 --> 00:11:03.080]  你知道現在所有飛機都不可以吸煙
[00:11:03.080 --> 00:11:06.480]  17個小時有煙癮的人真的很可憐
[00:11:06.480 --> 00:11:09.080]  有些人可以試過躲在廁所吸
[00:11:09.080 --> 00:11:13.680]  最後被機務人員是踢門進去的
[00:11:13.680 --> 00:11:15.080]  你剛剛坐在那裡吸了一支煙
[00:11:15.080 --> 00:11:16.880]  真的很尷尬
[00:11:16.880 --> 00:11:18.480]  飛機是會有警告的
[00:11:18.480 --> 00:11:18.880]  很恐怖
[00:11:18.880 --> 00:11:22.080]  全個飛機都知道發生什麼事
[00:11:22.080 --> 00:11:25.880]  我記得17個小時的長途飛機沒有人吸煙
[00:11:25.880 --> 00:11:27.680]  以前飛機可以吸煙
[00:11:27.680 --> 00:11:31.280]  現在大部分飛機已經完全不可以吸煙了
[00:11:31.280 --> 00:11:33.280]  我記得我下飛機的時候
[00:11:33.280 --> 00:11:38.280]  一過了海關人民警事務處
[00:11:38.280 --> 00:11:40.280]  那次我在邁阿密
[00:11:40.280 --> 00:11:41.280]  我沒有去過邁阿密
[00:11:41.280 --> 00:11:41.880]  我就試一下
[00:11:41.880 --> 00:11:44.680]  不如都沒有時間去城市
[00:11:44.680 --> 00:11:48.280]  不過在邁阿密機場看一下也好
[00:11:48.280 --> 00:11:50.280]  我過了 Immigration 之後
[00:11:50.280 --> 00:11:53.880]  我看到那些西人走路比我快
[00:11:53.880 --> 00:11:55.880]  我第一次見
[00:11:55.880 --> 00:11:58.680]  因為西人通常走路很自由很迷惘
[00:11:58.680 --> 00:12:00.280]  怎麼會快得這麼厲害
[00:12:00.280 --> 00:12:03.080]  我就很有興趣好奇追上去看
[00:12:03.080 --> 00:12:06.480]  誰知道我出了機場的門口
[00:12:06.480 --> 00:12:08.680]  一群人都不見了
[00:12:08.680 --> 00:12:10.880]  我沒有理由上車上得這麼快
[00:12:10.880 --> 00:12:14.280]  難道被外星人抓了
[00:12:14.280 --> 00:12:17.280]  我轉身剛上回機場的時候看到
[00:12:17.280 --> 00:12:20.680]  全部人都停在場內吸煙
[00:12:20.680 --> 00:12:23.280]  因為我已經忍了18個小時
[00:12:23.280 --> 00:12:25.280]  17個小時飛機加上拿行李
[00:12:25.280 --> 00:12:28.480]  再加上海關再加上 Immigration
[00:12:28.480 --> 00:12:30.080]  但你又不見他
[00:12:30.080 --> 00:12:35.080]  在那18個小時死了
[00:12:35.080 --> 00:12:36.480]  頂著門
[00:12:36.480 --> 00:12:40.480]  什麼叫做不可以不做
[00:12:40.480 --> 00:12:42.880]  當環境不可以的時候
[00:12:42.880 --> 00:12:45.680]  你就真的不可以了
[00:12:45.680 --> 00:12:47.080]  所以有些小組組員經常說
[00:12:47.080 --> 00:12:49.680]  我不行的
[00:12:49.680 --> 00:12:51.880]  什麼叫做我不行
[00:12:51.880 --> 00:12:53.680]  你講來聽聽
[00:12:53.680 --> 00:12:56.080]  當你的地方真的不行
[00:12:56.080 --> 00:13:00.480]  我又試試看你行不行
[00:13:00.480 --> 00:13:02.080]  我不吃香蕉不行的
[00:13:02.080 --> 00:13:05.080]  那你去新加坡吃一下
[00:13:05.080 --> 00:13:07.280]  我不說髒話不行的
[00:13:07.280 --> 00:13:09.880]  那你就試試對著鏡頭說一下
[00:13:09.880 --> 00:13:11.480]  你聽得懂我說嗎
[00:13:11.480 --> 00:13:13.880]  當然我明白我必須要解釋
[00:13:13.880 --> 00:13:18.480]  跟家長說一聲吸煙不是罪
[00:13:18.480 --> 00:13:20.280]  我從來找不到聖經告訴我
[00:13:20.280 --> 00:13:21.680]  支持吸煙是罪
[00:13:21.680 --> 00:13:24.280]  不過我覺得吸煙不好
[00:13:24.280 --> 00:13:25.480]  又或者這麼說
[00:13:25.480 --> 00:13:27.480]  多半人上了主之後
[00:13:27.480 --> 00:13:30.880]  聖靈都會提醒他去戒煙
[00:13:30.880 --> 00:13:34.080]  暫時戒不了也不是很重要
[00:13:34.080 --> 00:13:37.280]  因為吸煙也會上到天堂
[00:13:37.280 --> 00:13:39.880]  不過當然戒了上去會好一點
[00:13:39.880 --> 00:13:42.080]  因為天使聞到一陣煙味
[00:13:42.080 --> 00:13:44.880]  就覺得不太好
[00:13:44.880 --> 00:13:46.480]  聽得懂我說嗎
[00:13:46.480 --> 00:13:49.880]  我們今天不會覺得吸煙是犯罪
[00:13:49.880 --> 00:13:52.080]  但不是太好
[00:13:52.080 --> 00:13:53.880]  不是太好聖靈提醒你
[00:13:53.880 --> 00:13:56.680]  你就依靠聖靈去戒掉
[00:13:56.680 --> 00:13:58.280]  當然我們明白
[00:13:58.280 --> 00:14:00.680]  今天一個信徒跟非信徒的分別是什麼
[00:14:00.680 --> 00:14:04.080]  一個信徒是他可以選擇犯罪
[00:14:04.080 --> 00:14:05.480]  和選擇不犯罪
[00:14:05.480 --> 00:14:06.880]  他有能力犯罪
[00:14:06.880 --> 00:14:08.880]  他也有能力不犯罪
[00:14:08.880 --> 00:14:10.280]  一個未信主的人
[00:14:10.280 --> 00:14:13.480]  他沒有能力不犯罪
[00:14:13.480 --> 00:14:14.880]  所以當一個基督徒說
[00:14:14.880 --> 00:14:17.480]  我不可以不犯罪的話
[00:14:17.480 --> 00:14:18.880]  有兩個可能
[00:14:18.880 --> 00:14:19.880]  第一
[00:14:19.880 --> 00:14:22.080]  你真的未信耶穌
[00:14:22.080 --> 00:14:23.480]  第二
[00:14:23.480 --> 00:14:26.280]  你不是不可能
[00:14:26.280 --> 00:14:28.880]  你是不肯
[00:14:28.880 --> 00:14:31.080]  所以下一次你不要跟祖先說
[00:14:31.080 --> 00:14:32.680]  我不可以不做
[00:14:32.680 --> 00:14:33.680]  你只不過是告訴他
[00:14:33.680 --> 00:14:35.080]  不如坦白跟他說
[00:14:35.080 --> 00:14:37.880]  我不肯不做
[00:14:37.880 --> 00:14:40.080]  通常人不肯這樣承認
[00:14:40.080 --> 00:14:42.080]  我當然不肯承認
[00:14:42.080 --> 00:14:43.480]  我不肯
[00:14:43.480 --> 00:14:45.880]  我只能夠承認我不想
[00:14:45.880 --> 00:14:47.880]  我只能夠承認我不可以
[00:14:47.880 --> 00:14:50.880]  我怎會告訴你我不肯
[00:14:50.880 --> 00:14:52.480]  明天晚上去你家吃飯
[00:14:52.480 --> 00:14:55.080]  我不會煮飯
[00:14:55.080 --> 00:14:56.080]  明天晚上去你家吃飯
[00:14:56.080 --> 00:14:57.680]  我不肯煮給你吃
[00:14:57.680 --> 00:14:59.480]  是兩回事
[00:14:59.480 --> 00:15:01.280]  所以我們很少說不肯
[00:15:01.280 --> 00:15:02.080]  我們只會說
[00:15:02.080 --> 00:15:05.480]  我不行我不會煮
[00:15:05.480 --> 00:15:06.680]  跟家人說
[00:15:06.680 --> 00:15:15.680]  問題是你肯還是不肯
[00:15:15.680 --> 00:15:17.480]  我們面對第二個問題
[00:15:17.480 --> 00:15:21.080]  保羅說如果在恩典裏面
[00:15:21.080 --> 00:15:23.280]  不是靠行為的話
[00:15:23.280 --> 00:15:24.880]  我們有經驗
[00:15:24.880 --> 00:15:26.280]  我犯了罪認罪認罪之後
[00:15:26.280 --> 00:15:27.680]  卸罪卸罪繼續犯罪
[00:15:27.680 --> 00:15:29.280]  犯罪可以認罪認罪可以卸罪
[00:15:29.280 --> 00:15:30.080]  卸罪繼續犯罪
[00:15:30.080 --> 00:15:32.280]  犯罪可以認罪認罪可以卸罪
[00:15:32.280 --> 00:15:34.080]  我們做在恩典裏面
[00:15:34.080 --> 00:15:36.080]  這是保羅要回答的問題
[00:15:36.080 --> 00:15:39.680]  是否我們可以繼續沉淪在這裏
[00:15:39.680 --> 00:15:41.680]  保羅說答案是
[00:15:41.680 --> 00:15:44.080]  斷乎不可
[00:15:44.080 --> 00:15:45.280]  原因在哪裏
[00:15:45.280 --> 00:15:46.880]  原因是
[00:15:46.880 --> 00:15:50.080]  豈不知道你們獻上自己作奴僕
[00:15:50.080 --> 00:15:53.280]  順從誰就做誰人的奴僕
[00:15:53.280 --> 00:15:54.680]  我們怎樣都是做奴僕
[00:15:54.680 --> 00:15:56.280]  問題是做誰的奴僕
[00:15:56.280 --> 00:15:57.280]  我們做罪的奴僕
[00:15:57.280 --> 00:15:58.280]  以至死
[00:15:58.280 --> 00:16:02.080]  為何順命在上帝裏面成為義的奴僕
