
[00:00:00.000 --> 00:00:03.000]  你們節目有沒有發現今天有點不同了
[00:03:06.000 --> 00:03:07.000]  多謝耶穌
[00:03:07.000 --> 00:03:09.000]  禱告奉耶穌基督聖名求
[00:03:09.000 --> 00:03:10.000]  阿門
[00:03:10.000 --> 00:03:12.000]  首先我們來看一下
[00:03:12.000 --> 00:03:14.000]  當時這一班門徒
[00:03:14.000 --> 00:03:16.000]  他們有什麼反應呢
[00:03:16.000 --> 00:03:17.000]  第一點
[00:03:17.000 --> 00:03:19.000]  我們看到門徒是很忠心地
[00:03:19.000 --> 00:03:22.000]  跟著耶穌基督一起去走
[00:03:22.000 --> 00:03:23.000]  為什麼這樣說呢
[00:03:23.000 --> 00:03:25.000]  耶穌經文裡面
[00:03:25.000 --> 00:03:29.000]  說到耶穌差派兩個門徒
[00:03:29.000 --> 00:03:31.000]  特別和兩個門徒說
[00:03:31.000 --> 00:03:32.000]  你們走進村莊
[00:03:32.000 --> 00:03:33.000]  進去的時候
[00:03:33.000 --> 00:03:34.000]  你們會看到
[00:03:34.000 --> 00:03:35.000]  有一隻驢
[00:03:35.000 --> 00:03:37.000]  驢旁邊又綁了一隻小驢
[00:03:37.000 --> 00:03:39.000]  你們要去解開它
[00:03:39.000 --> 00:03:41.000]  當主人問你們
[00:03:41.000 --> 00:03:43.000]  為什麼你們要解開這隻驢的時候
[00:03:43.000 --> 00:03:45.000]  你就要告訴他
[00:03:45.000 --> 00:03:49.000]  主要使用它
[00:03:49.000 --> 00:03:51.000]  這個是耶穌基督
[00:03:51.000 --> 00:03:55.000]  吩咐這兩個門徒這樣去做的
[00:03:55.000 --> 00:03:57.000]  如果我叫你
[00:03:57.000 --> 00:03:59.000]  這樣走出去外面
[00:03:59.000 --> 00:04:00.000]  去別人的店鋪
[00:04:00.000 --> 00:04:01.000]  告訴別人
[00:04:01.000 --> 00:04:03.000]  拿別人的兩盒東西
[00:04:03.000 --> 00:04:04.000]  然後你說
[00:04:04.000 --> 00:04:07.000]  我牧師要我這樣做的
[00:04:07.000 --> 00:04:11.000]  牧師要吃你那些東西
[00:04:11.000 --> 00:04:13.000]  你猜別人會怎樣
[00:04:13.000 --> 00:04:15.000]  第一 牧師是誰
[00:04:15.000 --> 00:04:16.000]  第二 你不要動
[00:04:16.000 --> 00:04:20.000]  我報警的
[00:04:20.000 --> 00:04:21.000]  但你想想很有趣
[00:04:21.000 --> 00:04:23.000]  當時這些門徒
[00:04:23.000 --> 00:04:25.000]  這樣走出去的時候
[00:04:25.000 --> 00:04:26.000]  真的不容易
[00:04:26.000 --> 00:04:27.000]  要這樣去做
[00:04:27.000 --> 00:04:28.000]  一來他們不知道
[00:04:28.000 --> 00:04:30.000]  為什麼耶穌無端端
[00:04:30.000 --> 00:04:34.000]  要問人家遮一隻驢
[00:04:34.000 --> 00:04:35.000]  騎一隻驢進城
[00:04:35.000 --> 00:04:36.000]  做什麼呢
[00:04:36.000 --> 00:04:38.000]  第二
[00:04:38.000 --> 00:04:40.000]  要對一些陌生人說
[00:04:40.000 --> 00:04:41.000]  主要用我
[00:04:41.000 --> 00:04:42.000]  你留意這個主
[00:04:42.000 --> 00:04:44.000]  不只是人生的主的主
[00:04:44.000 --> 00:04:45.000]  當時的環境
[00:04:45.000 --> 00:04:47.000]  說得出主字
[00:04:47.000 --> 00:04:49.000]  只有羅馬皇帝
[00:04:49.000 --> 00:04:53.000]  才會用這個稱呼
[00:04:53.000 --> 00:04:55.000]  第三
[00:04:55.000 --> 00:04:56.000]  你想想
[00:04:56.000 --> 00:04:57.000]  一隻驢
[00:04:57.000 --> 00:04:59.000]  我不知道那個家人有沒有錢
[00:04:59.000 --> 00:05:01.000]  一隻驢和一隻小驢
[00:05:01.000 --> 00:05:02.000]  對於當時的人來說
[00:05:02.000 --> 00:05:04.000]  價值都不便宜
[00:05:04.000 --> 00:05:07.000]  是不是這麼容易借到
[00:05:07.000 --> 00:05:09.000]  就好像走出去警察捉賊的時候
[00:05:09.000 --> 00:05:10.000]  我是警察
[00:05:10.000 --> 00:05:11.000]  我現在要徵用你的車
[00:05:11.000 --> 00:05:15.000]  捉賊
[00:05:15.000 --> 00:05:18.000]  好像很有權威
[00:05:18.000 --> 00:05:20.000]  如果你是這兩個門徒
[00:05:20.000 --> 00:05:22.000]  主叫你這樣去做
[00:05:22.000 --> 00:05:25.000]  你會怎樣呢
[00:05:25.000 --> 00:05:26.000]  很有趣
[00:05:26.000 --> 00:05:27.000]  聖經裡面
[00:05:27.000 --> 00:05:31.000]  告訴我們
[00:05:31.000 --> 00:05:32.000]  第六節我們一起讀
[00:05:32.000 --> 00:05:33.000]  六七節
[00:05:33.000 --> 00:05:46.000]  一二三
[00:05:46.000 --> 00:05:48.000]  重點就是第六節
[00:05:48.000 --> 00:05:49.000]  這兩個門徒
[00:05:49.000 --> 00:05:51.000]  聽了耶穌說的話
[00:05:51.000 --> 00:05:54.000]  跟著耶穌去做
[00:05:54.000 --> 00:05:55.000]  多乖
[00:05:55.000 --> 00:05:59.000]  耶穌叫他就這樣去做
[00:05:59.000 --> 00:06:01.000]  結果他們經歷到
[00:06:01.000 --> 00:06:03.000]  看到一隻驢和一隻小驢
[00:06:03.000 --> 00:06:04.000]  他們解開的時候
[00:06:04.000 --> 00:06:06.000]  主人問他
[00:06:06.000 --> 00:06:07.000]  然後他們就跟他說
[00:06:07.000 --> 00:06:10.000]  然後他們就很順利地
[00:06:10.000 --> 00:06:16.000]  拿了一隻驢回來使用
[00:06:16.000 --> 00:06:18.000]  這麼厲害
[00:06:18.000 --> 00:06:19.000]  這裡看到什麼
[00:06:19.000 --> 00:06:21.000]  弟兄姊妹
[00:06:21.000 --> 00:06:25.000]  看到耶穌其實不會老點我們
[00:06:25.000 --> 00:06:28.000]  我們跟著耶穌去做的時候
[00:06:28.000 --> 00:06:31.000]  沒錯的
[00:06:31.000 --> 00:06:33.000]  他講得出就做得到
[00:06:33.000 --> 00:06:35.000]  只要你相信
[00:06:35.000 --> 00:06:37.000]  你願意跟著他做
[00:06:37.000 --> 00:06:39.000]  你就會經歷得到
[00:06:39.000 --> 00:06:40.000]  耶穌就是這樣說過
[00:06:40.000 --> 00:06:46.000]  就是這樣就可以了
[00:06:46.000 --> 00:06:48.000]  有一年
[00:06:48.000 --> 00:06:49.000]  都好幾年前了
[00:06:49.000 --> 00:06:51.000]  我有一個機會
[00:06:51.000 --> 00:06:53.000]  帶著二十幾個年青人
[00:06:53.000 --> 00:06:54.000]  其中有十幾個
[00:06:54.000 --> 00:06:57.000]  是一間中學的中學生
[00:06:57.000 --> 00:06:59.000]  這班中學生做什麼呢
[00:06:59.000 --> 00:07:01.000]  我帶他們去馬來西亞沙巴
[00:07:01.000 --> 00:07:05.000]  坐船進去土著裡
[00:07:05.000 --> 00:07:06.000]  探訪一下土著
[00:07:06.000 --> 00:07:08.000]  有些活動
[00:07:08.000 --> 00:07:10.000]  我們還沒進入山區
[00:07:10.000 --> 00:07:12.000]  探訪土著之前
[00:07:12.000 --> 00:07:13.000]  我們就有些雜訓
[00:07:13.000 --> 00:07:15.000]  有三日兩夜的雜訓
[00:07:15.000 --> 00:07:17.000]  這是一個野外的雜訓
[00:07:17.000 --> 00:07:19.000]  野外的雜訓
[00:07:19.000 --> 00:07:24.000]  我想比我們拍攝更加野外
[00:07:24.000 --> 00:07:28.000]  其中這三日兩夜的野外訓練
[00:07:28.000 --> 00:07:31.000]  第一 他們的挑戰就是睡覺
[00:07:31.000 --> 00:07:32.000]  睡覺
[00:07:32.000 --> 00:07:35.000]  我找不到類似的圖片
[00:07:35.000 --> 00:07:36.000]  類似這樣的
[00:07:36.000 --> 00:07:38.000]  但是你想像一下
[00:07:38.000 --> 00:07:41.000]  這個木是用竹做的
[00:07:41.000 --> 00:07:43.000]  不是用這些木
[00:07:43.000 --> 00:07:44.000]  這些質地做的
[00:07:44.000 --> 00:07:47.000]  下雨就會滲雨
[00:07:47.000 --> 00:07:49.000]  那些竹做的木
[00:07:49.000 --> 00:07:51.000]  下面就不是有帳幕
[00:07:51.000 --> 00:07:54.000]  下面就凍高了
[00:07:54.000 --> 00:07:56.000]  好像砌了一張床
[00:07:56.000 --> 00:07:57.000]  用竹砌了一張床
[00:07:57.000 --> 00:07:59.000]  上面是一些竹板
[00:07:59.000 --> 00:08:01.000]  當然他們就有一些枕頭
[00:08:01.000 --> 00:08:03.000]  被他們在野外睡
[00:08:03.000 --> 00:08:05.000]  學生們你知不知道一見到
[00:08:05.000 --> 00:08:07.000]  露營都沒有
[00:08:07.000 --> 00:08:09.000]  給個熒幕來好
[00:08:09.000 --> 00:08:13.000]  教練說沒有熒幕
[00:08:13.000 --> 00:08:16.000]  你們這兩晚就在外面睡
[00:08:16.000 --> 00:08:18.000]  你們知不知道他們睡完第一晚
[00:08:18.000 --> 00:08:22.000]  不行啊 很多蚊子 咬死我了
[00:08:22.000 --> 00:08:23.000]  你不讓我進去訪訪
[00:08:23.000 --> 00:08:25.000]  都給個帳幕來
[00:08:25.000 --> 00:08:27.000]  教練說沒有
[00:08:27.000 --> 00:08:29.000]  給你們蚊香
[00:08:29.000 --> 00:08:34.000]  接著他們又投訴什麼呢
[00:08:34.000 --> 00:08:37.000]  哇 水太凍了
[00:08:37.000 --> 00:08:39.000]  我們習慣洗熱水澡
[00:08:39.000 --> 00:08:41.000]  會病的 很容易病的
[00:08:41.000 --> 00:08:43.000]  給點熱水我們洗澡吧
[00:08:43.000 --> 00:08:44.000]  其實你想一下
[00:08:44.000 --> 00:08:46.000]  沙巴那些氣候
[00:08:46.000 --> 00:08:48.000]  其實全年都比較
[00:08:48.000 --> 00:08:50.000]  就算是冬天的時間
[00:08:50.000 --> 00:08:52.000]  都是暖的
[00:08:52.000 --> 00:08:53.000]  沒有人叫他們
[00:08:53.000 --> 00:08:55.000]  晚上去洗澡的
[00:08:55.000 --> 00:08:57.000]  趁天氣暖的時候
[00:08:57.000 --> 00:09:00.000]  去洗澡就可以了
[00:09:00.000 --> 00:09:03.000]  那些學生寧願不洗澡
[00:09:03.000 --> 00:09:04.000]  他們投訴
[00:09:04.000 --> 00:09:05.000]  為什麼不給
[00:09:05.000 --> 00:09:07.000]  沒有人渡過這個露營
[00:09:07.000 --> 00:09:09.000]  熱水都不給
[00:09:09.000 --> 00:09:11.000]  接著他們很有趣
[00:09:11.000 --> 00:09:13.000]  其實我覺得很好玩的
[00:09:13.000 --> 00:09:14.000]  能夠爬那些艇
[00:09:14.000 --> 00:09:16.000]  那些對面河
[00:09:16.000 --> 00:09:18.000]  接著
[00:09:18.000 --> 00:09:19.000]  什麼訓練來的
[00:09:19.000 --> 00:09:20.000]  這麼麻煩的
[00:09:20.000 --> 00:09:21.000]  這麼辛苦
[00:09:21.000 --> 00:09:22.000]  那個槳又小
[00:09:22.000 --> 00:09:23.000]  給那麼小的槳爬過去
[00:09:23.000 --> 00:09:25.000]  怎麼爬
[00:09:25.000 --> 00:09:27.000]  接著玩那些艇
[00:09:27.000 --> 00:09:28.000]  好像猴子一樣
[00:09:28.000 --> 00:09:30.000]  由這邊玩到那邊玩
[00:09:30.000 --> 00:09:31.000]  我也不知道多喜歡玩
[00:09:31.000 --> 00:09:32.000]  很開心
[00:09:32.000 --> 00:09:34.000]  我掉進泥濘裡
[00:09:34.000 --> 00:09:36.000]  更開心
[00:09:36.000 --> 00:09:38.000]  他們
[00:09:38.000 --> 00:09:40.000]  哇 他們還沒玩
[00:09:40.000 --> 00:09:41.000]  這麼髒 這麼不衛生
[00:09:41.000 --> 00:09:42.000]  那些泥掉進去
[00:09:42.000 --> 00:09:44.000]  怎麼辦
[00:09:44.000 --> 00:09:46.000]  每樣東西都投訴
[00:09:46.000 --> 00:09:47.000]  不喜歡做這個
[00:09:47.000 --> 00:09:48.000]  不喜歡做那個
[00:09:48.000 --> 00:09:49.000]  我不想做這個
[00:09:49.000 --> 00:09:52.000]  不想做那個
[00:09:52.000 --> 00:09:53.000]  教練就告訴你
[00:09:53.000 --> 00:09:55.000]  現在不是你喜不喜歡做
[00:09:55.000 --> 00:09:58.000]  是你一定要做
[00:09:58.000 --> 00:10:00.000]  不做今晚沒飯吃
[00:10:00.000 --> 00:10:02.000]  你知道他們最聽話的是什麼嗎
[00:10:02.000 --> 00:10:05.000]  他最沒投訴的就是吃飯
[00:10:05.000 --> 00:10:07.000]  因為他們實在太累了
[00:10:07.000 --> 00:10:08.000]  每一餐飯
[00:10:08.000 --> 00:10:10.000]  不停地吃
[00:10:10.000 --> 00:10:12.000]  弟兄姊妹
[00:10:12.000 --> 00:10:15.000]  到我們完了三天訓練之後
[00:10:15.000 --> 00:10:18.000]  我們會有個分享會
[00:10:18.000 --> 00:10:19.000]  很奇妙
[00:10:19.000 --> 00:10:20.000]  其中有一個學生
[00:10:20.000 --> 00:10:24.000]  他終於說回一些像人的說話
[00:10:24.000 --> 00:10:25.000]  這個學生
[00:10:25.000 --> 00:10:26.000]  他一開始說
[00:10:26.000 --> 00:10:28.000]  其實我一開始也很不喜歡做這些事
[00:10:28.000 --> 00:10:29.000]  看到我也很抗拒
[00:10:29.000 --> 00:10:31.000]  不過過了三天之後
[00:10:31.000 --> 00:10:33.000]  我覺得很開心
[00:10:33.000 --> 00:10:34.000]  原來有些事
[00:10:34.000 --> 00:10:36.000]  我一開始想自己做不到的
[00:10:36.000 --> 00:10:37.000]  我到最後也做到
[00:10:37.000 --> 00:10:39.000]  我也克服了
[00:10:39.000 --> 00:10:40.000]  我覺得一開始
[00:10:40.000 --> 00:10:43.000]  我們一群人都不合作
[00:10:43.000 --> 00:10:44.000]  完了這三天之後
[00:10:44.000 --> 00:10:46.000]  我覺得我們越來越合作
[00:10:46.000 --> 00:10:47.000]  還有我覺得
[00:10:47.000 --> 00:10:52.000]  我在這裡越玩越開心
[00:10:52.000 --> 00:10:53.000]  看到嗎
[00:10:53.000 --> 00:10:54.000]  弟兄姊妹
[00:10:54.000 --> 00:10:55.000]  這個就是我們訓練的目的
[00:10:55.000 --> 00:10:58.000]  就是因為他們不夠合作精神
[00:10:58.000 --> 00:11:00.000]  他們不夠團結
[00:11:00.000 --> 00:11:02.000]  他們不夠聽指令
[00:11:02.000 --> 00:11:03.000]  不夠信服
[00:11:03.000 --> 00:11:05.000]  遵從的心
[00:11:05.000 --> 00:11:06.000]  所以我們特地
[00:11:06.000 --> 00:11:09.000]  這個訓練要訓練他們
[00:11:09.000 --> 00:11:12.000]  特別是他們要聽指令
[00:11:12.000 --> 00:11:13.000]  我們要進去山區
[00:11:13.000 --> 00:11:15.000]  到時不是你喜歡做什麼
[00:11:15.000 --> 00:11:16.000]  他喜歡做什麼就做什麼
[00:11:16.000 --> 00:11:18.000]  而是他們要聽指令
[00:11:18.000 --> 00:11:20.000]  我們一起去服侍其他人
[00:11:20.000 --> 00:11:23.000]  紀律是很重要的
[00:11:23.000 --> 00:11:25.000]  所以弟兄姊妹
[00:11:25.000 --> 00:11:28.000]  今天也是
[00:11:28.000 --> 00:11:30.000]  在我們生活上面
[00:11:30.000 --> 00:11:32.000]  我們說我們跟神
[00:11:32.000 --> 00:11:34.000]  我們跟著神走
[00:11:34.000 --> 00:11:36.000]  但是如果發生了一些
[00:11:36.000 --> 00:11:38.000]  你不期望的
[00:11:38.000 --> 00:11:40.000]  或者你覺得不開心不如意的事情
[00:11:40.000 --> 00:11:42.000]  你不明白為什麼這些事情會發生
[00:11:42.000 --> 00:11:44.000]  甚至你覺得好像很難去處理
[00:11:44.000 --> 00:11:47.000]  很難去面對
[00:11:47.000 --> 00:11:50.000]  如果你是跟神的話
[00:11:50.000 --> 00:11:55.000]  你願意跟著神
[00:11:55.000 --> 00:11:56.000]  忠心這樣
[00:11:56.000 --> 00:11:57.000]  你相信神
[00:11:57.000 --> 00:11:59.000]  照著神叫你怎樣去做
[00:11:59.000 --> 00:12:00.000]  你就跟著他怎樣去做
[00:12:00.000 --> 00:12:01.000]  雖然這些東西
[00:12:01.000 --> 00:12:04.000]  跟自己心裡面所想的不同
[00:12:04.000 --> 00:12:05.000]  但我告訴你
[00:12:05.000 --> 00:12:09.000]  往往神蹟就在這裡發生
[00:12:09.000 --> 00:12:10.000]  很多時候我們說
[00:12:10.000 --> 00:12:11.000]  為什麼沒有神蹟
[00:12:11.000 --> 00:12:12.000]  我看不到
[00:12:12.000 --> 00:12:15.000]  為什麼我祈禱這麼久都不行
[00:12:15.000 --> 00:12:21.000]  就是當你不開心的時候
[00:12:21.000 --> 00:12:22.000]  當你困難的時候
[00:12:22.000 --> 00:12:24.000]  當你仍然覺得很困難
[00:12:24.000 --> 00:12:25.000]  自己做不到的時候
[00:12:25.000 --> 00:12:30.000]  你就用信心跟著神去做
[00:12:30.000 --> 00:12:31.000]  往往就是這樣
[00:12:31.000 --> 00:12:34.000]  神蹟就在這裡讓你經歷到
[00:12:34.000 --> 00:12:36.000]  問題就是你有沒有願意
[00:12:36.000 --> 00:12:39.000]  擺上自己跟著神去做
[00:12:39.000 --> 00:12:41.000]  這是第一件事
[00:12:41.000 --> 00:12:44.000]  這群門徒很忠心地聽到神的話
[00:12:44.000 --> 00:12:46.000]  他們就跟著他去做
[00:12:46.000 --> 00:12:47.000]  於是他們就經歷到
[00:12:47.000 --> 00:12:50.000]  這個神蹟就是這樣發生
[00:12:50.000 --> 00:12:51.000]  第二件事
[00:12:51.000 --> 00:12:52.000]  第二點
[00:12:52.000 --> 00:12:56.000]  我們看看當時周圍一群群眾
[00:12:56.000 --> 00:12:57.000]  這群群眾
[00:12:57.000 --> 00:12:59.000]  我們一起再讀第八第九節
[00:12:59.000 --> 00:13:00.000]  預備一二三
[00:13:00.000 --> 00:13:23.000]  這裡我們看到
[00:13:23.000 --> 00:13:27.000]  耶穌騎著的驢進入了橄欖山
[00:13:27.000 --> 00:13:29.000]  向著耶路撒冷進發
[00:13:29.000 --> 00:13:31.000]  這一群群眾很特別
[00:13:31.000 --> 00:13:34.000]  他們把衣服鋪在地上
[00:13:34.000 --> 00:13:36.000]  為什麼呢?因為路是不平的
[00:13:36.000 --> 00:13:37.000]  驢子一路走的時候
[00:13:37.000 --> 00:13:39.000]  就會蹬蹬的
[00:13:39.000 --> 00:13:42.000]  所以就把衣服鋪在路上
[00:13:42.000 --> 00:13:45.000]  讓驢走的時候走得平穩一點
[00:13:45.000 --> 00:13:47.000]  還要鋪上樹枝
[00:13:47.000 --> 00:13:50.000]  把樹枝鋪在地上
[00:13:50.000 --> 00:13:54.000]  場面是很虛幻的
[00:13:54.000 --> 00:13:55.000]  為什麼呢?
[00:13:55.000 --> 00:13:59.000]  他們表示騎驢進來的人
[00:13:59.000 --> 00:14:01.000]  對他的尊敬
[00:14:01.000 --> 00:14:03.000]  而且他大聲讚美第九節
[00:14:03.000 --> 00:14:05.000]  和撒勒歸於大衛的子孫
[00:14:05.000 --> 00:14:09.000]  奉主明來的是應當稱頌的高高在上和撒勒
[00:14:09.000 --> 00:14:12.000]  和撒勒就是天使求救
[00:14:12.000 --> 00:14:15.000]  或者是讚美神的聲音
[00:14:15.000 --> 00:14:18.000]  天使讚美神的聲音
[00:14:18.000 --> 00:14:20.000]  為什麼我們要讚美神
[00:14:20.000 --> 00:14:21.000]  大衛的子孫
[00:14:21.000 --> 00:14:24.000]  就是這群人他們看得到
[00:14:24.000 --> 00:14:26.000]  將要進來成為耶穌
[00:14:26.000 --> 00:14:28.000]  不是一個簡單的人
[00:14:28.000 --> 00:14:29.000]  他是大衛的子孫
[00:14:29.000 --> 00:14:32.000]  認定他是舊約所答應
[00:14:32.000 --> 00:14:34.000]  將要來拯救我們猶太民族
[00:14:34.000 --> 00:14:36.000]  脫離羅馬政府
[00:14:36.000 --> 00:14:40.000]  脫離很多困難的舊世君王
[00:14:40.000 --> 00:14:41.000]  所以這群人
[00:14:41.000 --> 00:14:42.000]  他們很興奮
[00:14:42.000 --> 00:14:44.000]  一看到這個舊約寓言
[00:14:44.000 --> 00:14:46.000]  他們認定的尼塞亞尼的時候
[00:14:46.000 --> 00:14:48.000]  就是這樣很開心
[00:14:48.000 --> 00:14:49.000]  很快樂
[00:14:49.000 --> 00:14:53.000]  很踴躍地去歡迎他
[00:14:53.000 --> 00:14:57.000]  你小時候有沒有追明星
[00:14:57.000 --> 00:14:58.000]  我回想起
[00:14:58.000 --> 00:14:59.000]  當我這樣的時候
[00:14:59.000 --> 00:15:02.000]  我想起我十幾歲的時候
[00:15:02.000 --> 00:15:09.000]  認不認識這個明星
[00:15:09.000 --> 00:15:11.000]  他現在都很大年紀了
[00:15:11.000 --> 00:15:12.000]  因為我都大年紀了
[00:15:12.000 --> 00:15:14.000]  我十幾歲的時候
[00:15:14.000 --> 00:15:15.000]  很有趣
[00:15:15.000 --> 00:15:16.000]  我家裡
[00:15:16.000 --> 00:15:17.000]  以前我住的時候
[00:15:17.000 --> 00:15:20.000]  我家附近新開了一間戲院
[00:15:20.000 --> 00:15:22.000]  以前很流行
[00:15:22.000 --> 00:15:24.000]  戲院新開張
[00:15:24.000 --> 00:15:26.000]  找一些明星來剪綵
[00:15:26.000 --> 00:15:28.000]  當時譚詠麟
[00:15:28.000 --> 00:15:30.000]  就是那個年代
[00:15:30.000 --> 00:15:33.000]  應該是最紅的一個
[00:15:33.000 --> 00:15:36.000]  差不多是最紅的一個歌星
[00:15:36.000 --> 00:15:38.000]  紅得很厲害
[00:15:38.000 --> 00:15:40.000]  我告訴你
[00:15:40.000 --> 00:15:42.000]  我走下去趁熱鬧
[00:15:42.000 --> 00:15:46.000]  其實他都不是我最喜歡的歌星
[00:15:46.000 --> 00:15:48.000]  不過十幾歲的時候趁熱鬧
[00:15:48.000 --> 00:15:49.000]  見到很多人
[00:15:49.000 --> 00:15:50.000]  在下面很開心
[00:15:50.000 --> 00:15:51.000]  又有明星看
[00:15:51.000 --> 00:15:53.000]  好像沒有見過一樣
[00:15:53.000 --> 00:15:54.000]  明星一出現
[00:15:54.000 --> 00:15:56.000]  那些人不停地呼叫
[00:15:56.000 --> 00:15:57.000]  不停地狂叫
[00:15:57.000 --> 00:15:59.000]  然後一群人
[00:15:59.000 --> 00:16:00.000]  一出來
[00:16:00.000 --> 00:16:02.000]  一群人一起湧過去
[00:16:02.000 --> 00:16:03.000]  人人都湧
[00:16:03.000 --> 00:16:04.000]  我就湧
[00:16:04.000 --> 00:16:04.000]  讚
[00:16:04.000 --> 00:16:05.000]  人人都要碰
[00:16:05.000 --> 00:16:07.000]  摸摸他
[00:16:07.000 --> 00:16:10.000]  到最後我都碰到他的背
[00:16:10.000 --> 00:16:14.000]  其實沒有什麼特別意思
[00:16:14.000 --> 00:16:15.000]  但很有趣
[00:16:15.000 --> 00:16:16.000]  我相信不同年紀
