
[00:00:00.000 --> 00:00:02.780]  各位兄弟姐妹 晚安
[00:04:15.000 --> 00:04:21.000]  惡人未得到即時的好懲罰的時候
[00:04:21.000 --> 00:04:24.000]  就會斷定是上帝賜福或賜禍
[00:04:24.000 --> 00:04:27.000]  人不可能透過發生在生命中的事
[00:04:27.000 --> 00:04:32.000]  去判斷上帝究竟是愛他們還是不愛他們
[00:04:32.000 --> 00:04:33.000]  簡單來說
[00:04:33.000 --> 00:04:36.000]  成功失敗 順境逆境
[00:04:36.000 --> 00:04:39.000]  腐爛或昌盛這些外在因素
[00:04:39.000 --> 00:04:46.000]  不一定是上帝喜悅人或不喜悅人的表記
[00:04:46.000 --> 00:04:48.000]  在第二節裡說
[00:04:48.000 --> 00:04:51.000]  泛濫到眾人的際遇都一樣
[00:04:51.000 --> 00:04:54.000]  義人和惡人 好人和壞人
[00:04:54.000 --> 00:04:56.000]  潔淨的人和不潔淨的人
[00:04:56.000 --> 00:05:00.000]  獻祭的和不獻祭的都一樣
[00:05:00.000 --> 00:05:03.000]  好人如何 罪人也如何
[00:05:03.000 --> 00:05:06.000]  世的如何 怕喜世的也如何
[00:05:06.000 --> 00:05:09.000]  在日光之下發生的一切事中
[00:05:09.000 --> 00:05:11.000]  有一件禍患
[00:05:11.000 --> 00:05:14.000]  就是眾人的際遇都一樣
[00:05:14.000 --> 00:05:17.000]  並且世人的心充滿了惡
[00:05:17.000 --> 00:05:19.000]  活著的時候心裡狂妄
[00:05:19.000 --> 00:05:23.000]  後來就歸死人那裡去了
[00:05:23.000 --> 00:05:26.000]  第二第三節跟我們說的一些
[00:05:26.000 --> 00:05:29.000]  我們說或我們相信的那些
[00:05:29.000 --> 00:05:32.000]  善惡到頭終有報的觀念
[00:05:32.000 --> 00:05:34.000]  完全不同
[00:05:34.000 --> 00:05:37.000]  經文說所有人的際遇都一樣
[00:05:37.000 --> 00:05:41.000]  無論是義人 惡人 好人或壞人
[00:05:41.000 --> 00:05:45.000]  他們所面對待遇和機會都一樣
[00:05:45.000 --> 00:05:47.000]  面對災禍的時候
[00:05:47.000 --> 00:05:51.000]  我們不會說為什麼好人都會面對災禍死亡
[00:05:51.000 --> 00:05:55.000]  又不可以問為什麼惡人不在災難裡死
[00:05:55.000 --> 00:05:58.000]  其實這裡說好人壞人
[00:05:58.000 --> 00:06:03.000]  面對這些情況的時候都一樣
[00:06:03.000 --> 00:06:05.000]  我們經常問
[00:06:05.000 --> 00:06:09.000]  為什麼災禍會發生在基督徒身上呢?
[00:06:09.000 --> 00:06:10.000]  經文告訴我們
[00:06:10.000 --> 00:06:12.000]  無論我們是一個怎樣的人
[00:06:12.000 --> 00:06:15.000]  命運和結局都一樣
[00:06:15.000 --> 00:06:18.000]  面對這次大埔的火災
[00:06:18.000 --> 00:06:21.000]  很多人都會問為什麼
[00:06:21.000 --> 00:06:24.000]  就好像聽過有些人說
[00:06:24.000 --> 00:06:27.000]  上帝不是解決問題的時間
[00:06:27.000 --> 00:06:31.000]  上帝是和悲苦人同在的時候
[00:06:31.000 --> 00:06:33.000]  我分享一下我自己的經歷
[00:06:33.000 --> 00:06:35.000]  其實我是
[00:06:35.000 --> 00:06:38.000]  星期三的下午發生的
[00:06:38.000 --> 00:06:40.000]  我在寫這個講章
[00:06:40.000 --> 00:06:42.000]  我WhatsApp不停的響
[00:06:42.000 --> 00:06:48.000]  有個組說大埔有火災
[00:06:48.000 --> 00:06:51.000]  我們知道有個弟兄住在那座
[00:06:51.000 --> 00:06:55.000]  我們就問國民去了哪裡
[00:06:55.000 --> 00:06:58.000]  原來告訴我們有火災的弟兄
[00:06:58.000 --> 00:07:00.000]  早就打電話給那位弟兄
[00:07:00.000 --> 00:07:02.000]  那位弟兄還沒回來
[00:07:02.000 --> 00:07:04.000]  他就叫那位弟兄
[00:07:04.000 --> 00:07:06.000]  你幫我去我家吧
[00:07:06.000 --> 00:07:09.000]  我媽媽18歲和我媽媽
[00:07:09.000 --> 00:07:11.000]  你幫我救他們下來吧
[00:07:11.000 --> 00:07:14.000]  但其實那位弟兄已經進不去了
[00:07:14.000 --> 00:07:18.000]  當住在榮福縣的弟兄回來大埔的時候
[00:07:18.000 --> 00:07:20.000]  我們問他現在在哪裡
[00:07:20.000 --> 00:07:23.000]  他就說他在自己家裡笑
[00:07:23.000 --> 00:07:27.000]  整晚那個大廈都在燒
[00:07:27.000 --> 00:07:28.000]  我下班回去
[00:07:28.000 --> 00:07:30.000]  其實我花了兩個小時才回去
[00:07:30.000 --> 00:07:34.000]  我對著這七座大廈不停的燒的時候
[00:07:34.000 --> 00:07:37.000]  感覺到好像地獄的火一樣
[00:07:37.000 --> 00:07:42.000]  很多很多的屋在裡面都是很大火
[00:07:42.000 --> 00:07:44.000]  不可能會撲滅得到
[00:07:44.000 --> 00:07:46.000]  整晚都在笑
[00:07:46.000 --> 00:07:49.000]  一定是會燒到燒不掉為止
[00:07:49.000 --> 00:07:52.000]  究竟大家的心裡都很沉重
[00:07:52.000 --> 00:07:55.000]  究竟發生了什麼事
[00:07:55.000 --> 00:07:58.000]  第二天我就接手
[00:07:58.000 --> 00:08:01.000]  因為我們有一個社工在跟進這位弟兄
[00:08:01.000 --> 00:08:03.000]  我就這樣接手
[00:08:03.000 --> 00:08:05.000]  我就陪他吃晚飯
[00:08:05.000 --> 00:08:07.000]  跟他聊聊天
[00:08:07.000 --> 00:08:12.000]  他說我沒想到自己那天出來上班
[00:08:12.000 --> 00:08:15.000]  身家性命除了就剩下這些
[00:08:15.000 --> 00:08:18.000]  連家人都沒有了
[00:08:18.000 --> 00:08:20.000]  因為他聯絡不到家人
[00:08:20.000 --> 00:08:22.000]  一直都聯絡不到
[00:08:22.000 --> 00:08:25.000]  我們就安慰他
[00:08:25.000 --> 00:08:28.000]  他說其實你們的安慰都很難聽
[00:08:28.000 --> 00:08:31.000]  你不要再叫我應該怎麼做
[00:08:31.000 --> 00:08:33.000]  我實在是很難過
[00:08:33.000 --> 00:08:35.000]  我們就唯有陪他
[00:08:35.000 --> 00:08:38.000]  幫助他一些即時的需要
[00:08:38.000 --> 00:08:40.000]  因為其實都有很多物資可以拿
[00:08:40.000 --> 00:08:41.000]  我們就陪他拿
[00:08:41.000 --> 00:08:42.000]  因為他很怕
[00:08:42.000 --> 00:08:45.000]  他說為什麼我要被人節制
[00:08:45.000 --> 00:08:46.000]  我們說不要緊
[00:08:46.000 --> 00:08:49.000]  你拿一些去用
[00:08:49.000 --> 00:08:53.000]  實在是對著他沒話好說
[00:08:53.000 --> 00:08:55.000]  我就跟他說
[00:08:55.000 --> 00:08:57.000]  因為那天跟我吃飯之前
[00:08:57.000 --> 00:09:01.000]  他就去拍那些遺體的照片
[00:09:01.000 --> 00:09:02.000]  他跟他妹妹去拍
[00:09:02.000 --> 00:09:04.000]  她就說不像
[00:09:04.000 --> 00:09:07.000]  因為已經拍不到樣子
[00:09:07.000 --> 00:09:11.000]  她說髮型和顏色都不像
[00:09:11.000 --> 00:09:13.000]  他說應該不是
[00:09:13.000 --> 00:09:14.000]  我就跟他說
[00:09:14.000 --> 00:09:18.000]  我說不是都還有一線生機
[00:09:18.000 --> 00:09:20.000]  他就苦笑了
[00:09:20.000 --> 00:09:22.000]  其實我不停跟他說這件事
[00:09:22.000 --> 00:09:26.000]  那天我們就陪了他一段時間
[00:09:26.000 --> 00:09:27.000]  他就回去休息
[00:09:27.000 --> 00:09:29.000]  因為實在是很累
[00:09:29.000 --> 00:09:32.000]  到第二天我就聯絡他
[00:09:32.000 --> 00:09:33.000]  我說怎麼樣
[00:09:33.000 --> 00:09:34.000]  因為我們知道之前那晚
[00:09:34.000 --> 00:09:36.000]  消防員會逐層逐層
[00:09:36.000 --> 00:09:38.000]  逐家逐戶去掃樓
[00:09:38.000 --> 00:09:40.000]  他應該會有消息
[00:09:40.000 --> 00:09:42.000]  無論怎麼樣都好
[00:09:42.000 --> 00:09:44.000]  他就第二天告訴我們
[00:09:44.000 --> 00:09:45.000]  找到媽媽
[00:09:45.000 --> 00:09:47.000]  媽媽在醫院
[00:09:47.000 --> 00:09:50.000]  媽媽已經離世了
[00:09:50.000 --> 00:09:52.000]  不過很安詳地離世了
[00:09:52.000 --> 00:09:53.000]  他今天告訴我們
[00:09:53.000 --> 00:09:55.000]  他媽媽一點都沒有被消毒
[00:09:55.000 --> 00:09:58.000]  我想是被悶著就去世了
[00:09:58.000 --> 00:09:59.000]  因為他媽媽一百歲
[00:09:59.000 --> 00:10:01.000]  他說一定走不了
[00:10:01.000 --> 00:10:05.000]  他都說媽媽的情況都不嚴重
[00:10:05.000 --> 00:10:07.000]  只是吸入了一些熔煙
[00:10:07.000 --> 00:10:09.000]  我們真的為他很感恩
[00:10:09.000 --> 00:10:11.000]  但是卻是另一個弟兄知道
[00:10:11.000 --> 00:10:14.000]  他爸爸真的應該葬身火場
[00:10:14.000 --> 00:10:16.000]  應該是找不到
[00:10:16.000 --> 00:10:18.000]  因為他一直都找不到
[00:10:18.000 --> 00:10:22.000]  我想是那些很難辨別到的屍體
[00:10:22.000 --> 00:10:24.000]  很多很多為什麼
[00:10:24.000 --> 00:10:26.000]  但其實真的不知道為什麼
[00:10:26.000 --> 00:10:29.000]  當我們看回傳道書的時候
[00:10:29.000 --> 00:10:34.000]  究竟誰是要面對災禍呢
[00:10:34.000 --> 00:10:36.000]  那裡一千多個家庭
[00:10:36.000 --> 00:10:39.000]  為什麼我們面對災禍的不是我自己呢
[00:10:39.000 --> 00:10:41.000]  我都是這樣去想
[00:10:41.000 --> 00:10:44.000]  但我們有時很多時候都沒有答案
[00:10:44.000 --> 00:10:49.000]  我們知道一切事都在神的手裡
[00:10:49.000 --> 00:10:54.000]  在第三節下半節裡
[00:10:54.000 --> 00:10:57.000]  我們看回第三節下半節裡
[00:10:57.000 --> 00:11:01.000]  並且世人的心充滿邪惡
[00:11:01.000 --> 00:11:03.000]  一生心懷狂妄
[00:11:03.000 --> 00:11:06.000]  後來都歸到死人那裡去
[00:11:06.000 --> 00:11:09.000]  究竟我們經常說
[00:11:09.000 --> 00:11:12.000]  好人為什麼會面對這些困難
[00:11:12.000 --> 00:11:19.000]  壞人就可以免於這個困難
[00:11:19.000 --> 00:11:22.000]  其實究竟誰才是好人呢
[00:11:22.000 --> 00:11:24.000]  誰才是惡人呢
[00:11:24.000 --> 00:11:26.000]  作者提醒我們
[00:11:26.000 --> 00:11:29.000]  不要覺得自己比別人敬虔
[00:11:29.000 --> 00:11:31.000]  比別人好
[00:11:31.000 --> 00:11:33.000]  我們其實都是亞當的後裔
[00:11:33.000 --> 00:11:35.000]  我們心裡都滿了惡
[00:11:35.000 --> 00:11:37.000]  活著的時候我們都沒有謙卑
[00:11:37.000 --> 00:11:39.000]  在神的面前
[00:11:39.000 --> 00:11:42.000]  我們都不是一個很好的人
[00:11:42.000 --> 00:11:45.000]  其實我們無論是好人還是惡人
[00:11:45.000 --> 00:11:48.000]  在神的眼中其實都是一樣
[00:11:48.000 --> 00:11:50.000]  都是蒙恩的罪人
[00:11:50.000 --> 00:11:54.000]  在《舊約聖經》創世紀六章五至八節
[00:11:54.000 --> 00:11:56.000]  你們應該都記得很熟悉的
[00:11:56.000 --> 00:11:58.000]  羅亞方舟的故事
[00:11:58.000 --> 00:12:01.000]  其實當時因為人的邪惡
[00:12:01.000 --> 00:12:04.000]  神要用洪水來毀滅人類的時候
[00:12:04.000 --> 00:12:06.000]  神給人一條出路
[00:12:06.000 --> 00:12:10.000]  就是透過羅亞方舟去拯救當時的人
[00:12:10.000 --> 00:12:14.000]  如果神一心要毀滅全人類
[00:12:14.000 --> 00:12:17.000]  他不需要等這麼長的時間
[00:12:17.000 --> 00:12:20.000]  叫羅亞花這麼多精神
[00:12:20.000 --> 00:12:23.000]  花這麼長的時間
[00:12:23.000 --> 00:12:26.000]  拿這麼多物料去建一個方舟
[00:12:26.000 --> 00:12:29.000]  神一直拖延這個時間
[00:12:29.000 --> 00:12:32.000]  神又不需要叫羅亞多方
[00:12:32.000 --> 00:12:34.000]  邀請當時的人進入方舟
[00:12:34.000 --> 00:12:37.000]  以逃避神的憤怒
[00:12:37.000 --> 00:12:41.000]  如果當時的人對神有少許敬畏的心
[00:12:41.000 --> 00:12:43.000]  相信羅亞的話
[00:12:43.000 --> 00:12:47.000]  他們就會跟隨羅亞進入方舟
[00:12:47.000 --> 00:12:49.000]  就可以得到拯救
[00:12:49.000 --> 00:12:51.000]  當時的人不相信
[00:12:51.000 --> 00:12:57.000]  而神亦命令羅亞帶著各種動物進入方舟的時候
[00:12:57.000 --> 00:13:00.000]  潔淨和不潔淨的都要拯救
[00:13:00.000 --> 00:13:05.000]  在神眼中拯救是給所有人
[00:13:05.000 --> 00:13:07.000]  所有生物
[00:13:07.000 --> 00:13:09.000]  無論是惡人還是好人
[00:13:09.000 --> 00:13:13.000]  其實神都一樣很愛他們
[00:13:13.000 --> 00:13:16.000]  但是我們在神的標準下
[00:13:16.000 --> 00:13:19.000]  其實異人惡人都是一樣
[00:13:19.000 --> 00:13:22.000]  所以經文告訴我們
[00:13:22.000 --> 00:13:25.000]  世人的心裡充滿邪惡
[00:13:25.000 --> 00:13:27.000]  一生心懷狂妄
[00:13:27.000 --> 00:13:31.000]  後來都歸到死人那裡去
[00:13:31.000 --> 00:13:34.000]  傳道書之前都會提到
[00:13:34.000 --> 00:13:36.000]  祂只說一方之下的事
[00:13:36.000 --> 00:13:38.000]  即是今生的事
[00:13:38.000 --> 00:13:40.000]  所以祂沒有提到永生
[00:13:40.000 --> 00:13:45.000]  祂只提到大家死亡去到一個死人的地方
[00:13:45.000 --> 00:13:46.000]  而事實上
[00:13:46.000 --> 00:13:48.000]  人人最終的終局
[00:13:48.000 --> 00:13:52.000]  在傳道書裡都是歸到死人那裡去
[00:13:52.000 --> 00:13:55.000]  沒有人可以避免
[00:13:55.000 --> 00:13:59.000]  在第四到第六節裡這樣說
[00:13:59.000 --> 00:14:01.000]  與一切活人相連的
[00:14:01.000 --> 00:14:03.000]  哪人還有指望
[00:14:03.000 --> 00:14:06.000]  因為活著的狗勝過死了的獅子
[00:14:06.000 --> 00:14:09.000]  活著的人知道必死
[00:14:09.000 --> 00:14:11.000]  死了的人毫無所知
[00:14:11.000 --> 00:14:13.000]  也不再得賞賜
[00:14:13.000 --> 00:14:15.000]  因為他們的名已被遺忘
[00:14:15.000 --> 00:14:17.000]  他們的愛他們的恨
[00:14:17.000 --> 00:14:20.000]  他們的嫉妒早就消滅了
[00:14:20.000 --> 00:14:23.000]  在日光之下所發生的一切事
[00:14:23.000 --> 00:14:26.000]  他們永不再有份了
[00:14:26.000 --> 00:14:29.000]  在第四節和第五節裡說
[00:14:29.000 --> 00:14:31.000]  與一切活人相連的
[00:14:31.000 --> 00:14:33.000]  哪人還有指望
[00:14:33.000 --> 00:14:37.000]  即是那個人仍然活著的時候就有指望
[00:14:37.000 --> 00:14:39.000]  對以色列人來說
[00:14:39.000 --> 00:14:41.000]  指望是肯定知道的事
[00:14:41.000 --> 00:14:44.000]  是我們可以掌握的事
[00:14:44.000 --> 00:14:47.000]  雖然眾人的際遇都不一樣
[00:14:47.000 --> 00:14:49.000]  但即使好人壞人
[00:14:49.000 --> 00:14:52.000]  同時都要面對死亡
[00:14:52.000 --> 00:14:57.000]  但傳道者並不是因此而感到沮喪或厭世
[00:14:57.000 --> 00:15:01.000]  反而認定應該珍惜生命
[00:15:01.000 --> 00:15:03.000]  活在當下
[00:15:03.000 --> 00:15:06.000]  這樣才是最好的選擇
[00:15:06.000 --> 00:15:10.000]  他認為活著無論有多悲慘
[00:15:10.000 --> 00:15:13.000]  始終比死更加好
[00:15:13.000 --> 00:15:15.000]  所以經文裡說
[00:15:15.000 --> 00:15:19.000]  因為活著的狗比死了的獅子更強
[00:15:19.000 --> 00:15:24.000]  傳道書就用活著的狗和死了的獅子作比較
[00:15:24.000 --> 00:15:27.000]  狗和豬對以色列人來說
[00:15:27.000 --> 00:15:29.000]  是最卑賤的東西
[00:15:29.000 --> 00:15:31.000]  連獻祭都不可以用來獻祭
[00:15:31.000 --> 00:15:35.000]  而獅子就是動物裡的王者
[00:15:35.000 --> 00:15:37.000]  這裡用活著的狗
[00:15:37.000 --> 00:15:39.000]  說他勝過死了的獅子
[00:15:39.000 --> 00:15:43.000]  可能是當時流行的諺語
[00:15:43.000 --> 00:15:44.000]  意思就是
[00:15:44.000 --> 00:15:46.000]  你活著無論有多悲慘
[00:15:46.000 --> 00:15:48.000]  始終比死更好
[00:15:48.000 --> 00:15:51.000]  活著的人即使面對很差的情況
[00:15:51.000 --> 00:15:54.000]  知道自己將來必死
[00:15:54.000 --> 00:15:56.000]  但還可以有感受
[00:15:56.000 --> 00:15:59.000]  有愛有恨有疾度
[00:15:59.000 --> 00:16:01.000]  這些正面負面的情緒
[00:16:01.000 --> 00:16:05.000]  但當死亡叩門的時候
[00:16:05.000 --> 00:16:09.000]  日光之下所有發生的事都沒有了
[00:16:09.000 --> 00:16:12.000]  因為死了什麼都不知道
[00:16:12.000 --> 00:16:14.000]  不要說你的財物金錢
[00:16:14.000 --> 00:16:17.000]  連生時的豐功偉績
[00:16:17.000 --> 00:16:21.000]  你的名望都會隨之而無意義
[00:16:21.000 --> 00:16:23.000]  很快就被遺忘
[00:16:23.000 --> 00:16:27.000]  傳道者之前曾經說過
[00:16:27.000 --> 00:16:29.000]  死了比再生好
[00:16:29.000 --> 00:16:31.000]  你記不記得?
[00:16:31.000 --> 00:16:35.000]  但當時是說在欺壓的情況下
[00:16:35.000 --> 00:16:37.000]  寧願早死
[00:16:37.000 --> 00:16:39.000]  但這裡說的就不是了
[00:16:39.000 --> 00:16:43.000]  如果在人人面對死亡的平等處境裡
[00:16:43.000 --> 00:16:45.000]  只要仍然活著
[00:16:45.000 --> 00:16:47.000]  就可以有機會
[00:16:47.000 --> 00:16:50.000]  享用這個人生
[00:16:50.000 --> 00:16:55.000]  在六章六節下說
[00:16:55.000 --> 00:17:00.000]  我們在日光之下發生的一切事
[00:17:00.000 --> 00:17:02.000]  它們永不再有份了
[00:17:02.000 --> 00:17:04.000]  即是說如果我們死了之後
[00:17:04.000 --> 00:17:06.000]  就算我們在日光之下
[00:17:06.000 --> 00:17:08.000]  人生裡最喜歡的東西
[00:17:08.000 --> 00:17:11.000]  到時去到另一個世界
[00:17:11.000 --> 00:17:13.000]  這些東西都沒有用
[00:17:13.000 --> 00:17:17.000]  今天我們在生的時候
[00:17:17.000 --> 00:17:20.000]  作者就好像告訴我們
[00:17:20.000 --> 00:17:22.000]  在生的時候
[00:17:22.000 --> 00:17:26.000]  就算我們是一隻活著的狗
[00:17:26.000 --> 00:17:31.000]  我們都可以享受到人生的那一份
[00:17:31.000 --> 00:17:34.000]  傳道書不說日光之上的事
[00:17:34.000 --> 00:17:37.000]  也沒有說談到永生
[00:17:37.000 --> 00:17:40.000]  但傳道者強調了
[00:17:40.000 --> 00:17:46.000]  死了的人不能再經歷日光之下的事
[00:17:46.000 --> 00:17:48.000]  我們今天所愛的東西
[00:17:48.000 --> 00:17:50.000]  我們死後永遠都沒有份
[00:17:50.000 --> 00:17:53.000]  一個人只限今生
[00:17:53.000 --> 00:17:55.000]  每一個人你得到的那份
[00:17:55.000 --> 00:17:57.000]  你只可以今生去享用
[00:17:57.000 --> 00:18:01.000]  這個一直都是傳道者強調的一個訊息
[00:18:01.000 --> 00:18:04.000]  傳道者想引入一個積極的人生觀
[00:18:04.000 --> 00:18:07.000]  就是要我們把握機會
[00:18:07.000 --> 00:18:10.000]  享受人生 活在當下
[00:18:10.000 --> 00:18:14.000]  第七節說
[00:18:14.000 --> 00:18:17.000]  你們只管歡歡喜喜吃你的飯
[00:18:17.000 --> 00:18:19.000]  心中快樂喝你的酒
[00:18:19.000 --> 00:18:22.000]  因為上帝已經閲立你的作為
[00:18:22.000 --> 00:18:24.000]  你的衣服要時時潔白
[00:18:24.000 --> 00:18:28.000]  你頭上也不要缺少膏油
[00:18:28.000 --> 00:18:31.000]  在你一生虛空的日子
[00:18:31.000 --> 00:18:33.000]  就是上帝賜你的日光之下
[00:18:33.000 --> 00:18:35.000]  虛空的日子
[00:18:35.000 --> 00:18:38.000]  相與你所愛的妻快活到日
[00:18:38.000 --> 00:18:41.000]  因為那是你一生中在日光之下
[00:18:41.000 --> 00:18:43.000]  勞碌所得的報償
[00:18:43.000 --> 00:18:47.000]  凡你所當做的事要盡力去做
[00:18:47.000 --> 00:18:51.000]  因為在你所必須去的陰間
[00:18:51.000 --> 00:18:53.000]  沒有工作 沒有謀算
[00:18:53.000 --> 00:18:56.000]  沒有知識 也沒有智慧
[00:18:56.000 --> 00:18:59.000]  當我們說人沒辦法都要面對死亡的時候
[00:18:59.000 --> 00:19:01.000]  傳道者就跟我們說
[00:19:01.000 --> 00:19:03.000]  你現在還沒死
[00:19:03.000 --> 00:19:07.000]  好好享受你現在有的那一份
[00:19:07.000 --> 00:19:09.000]  雖然不能夠掌握自己的際遇
[00:19:09.000 --> 00:19:11.000]  但人生怎樣去過
[00:19:11.000 --> 00:19:13.000]  人是可以決定的
[00:19:13.000 --> 00:19:15.000]  我們每人都有一份上帝給我們的
[00:19:15.000 --> 00:19:17.000]  我們可以盡力的享用
[00:19:17.000 --> 00:19:20.000]  這裡不是說要我們放縱
[00:19:20.000 --> 00:19:23.000]  而是如果一份真的沒有的時候
[00:19:23.000 --> 00:19:25.000]  我們就回不了頭
[00:19:25.000 --> 00:19:27.000]  所以我們要珍惜
[00:19:27.000 --> 00:19:30.000]  一段經文是鼓勵人要享受生命
[00:19:30.000 --> 00:19:33.000]  在傳道書裡面享受生命的經文
[00:19:33.000 --> 00:19:35.000]  我們也有很多
