
[00:00:00.000 --> 00:00:02.000]  我們接受祈禱
[00:01:24.000 --> 00:01:27.000]  神呼召祂的時候祂說我是誰
[00:01:27.000 --> 00:01:28.000]  我是誰
[00:01:28.000 --> 00:01:29.000]  能去到法律那裏
[00:01:29.000 --> 00:01:32.000]  叫法律放以色列人呢
[00:01:32.000 --> 00:01:36.000]  這個是一個很理智
[00:01:36.000 --> 00:01:39.000]  很適合的問題
[00:01:39.000 --> 00:01:41.000]  有的需要
[00:01:41.000 --> 00:01:44.000]  不等於我們可以滿足的需要
[00:01:44.000 --> 00:01:47.000]  那摩西就已經八十歲了
[00:01:47.000 --> 00:01:49.000]  所以祂是一個很理智的人
[00:01:49.000 --> 00:01:50.000]  會想想
[00:01:50.000 --> 00:01:51.000]  是
[00:01:51.000 --> 00:01:53.000]  神的子民在埃及
[00:01:53.000 --> 00:01:54.000]  是
[00:01:54.000 --> 00:01:55.000]  神的子民是被欺壓
[00:01:55.000 --> 00:01:56.000]  但是不是我
[00:01:56.000 --> 00:01:58.000]  應該是那個去那裏救他們呢
[00:01:58.000 --> 00:01:59.000]  我是誰
[00:01:59.000 --> 00:02:01.000]  可以做到這件事呢
[00:02:01.000 --> 00:02:02.000]  既然這樣
[00:02:02.000 --> 00:02:03.000]  我們又看一下
[00:02:03.000 --> 00:02:05.000]  實在當時的法律是誰呢
[00:02:05.000 --> 00:02:06.000]  當時的法律
[00:02:06.000 --> 00:02:10.000]  很多學者覺得是叫做蘭塞第二世的
[00:02:10.000 --> 00:02:13.000]  蘭塞第二世是一個怎樣的法律呢
[00:02:13.000 --> 00:02:16.000]  他就統治了六十六年
[00:02:16.000 --> 00:02:20.000]  在埃及很少法律是可以統治這麼久的
[00:02:20.000 --> 00:02:22.000]  實在以色列都沒有
[00:02:22.000 --> 00:02:25.000]  大衛也是四十年而已
[00:02:25.000 --> 00:02:27.000]  那麼他在他的期間
[00:02:27.000 --> 00:02:28.000]  頭那一部分
[00:02:28.000 --> 00:02:31.000]  就同一個帝國在北邊的
[00:02:31.000 --> 00:02:33.000]  叫做黑人的帝國
[00:02:33.000 --> 00:02:35.000]  那就爭戰
[00:02:35.000 --> 00:02:37.000]  很激烈的爭戰
[00:02:37.000 --> 00:02:38.000]  在他第五
[00:02:38.000 --> 00:02:39.000]  第八
[00:02:39.000 --> 00:02:41.000]  和第十年
[00:02:41.000 --> 00:02:42.000]  那麼最後
[00:02:42.000 --> 00:02:46.000]  他就和他們有一個和平的協議
[00:02:46.000 --> 00:02:48.000]  和平的協議之後
[00:02:48.000 --> 00:02:52.000]  就有安定安平的日子過了
[00:02:52.000 --> 00:02:54.000]  那麼他將他自己的力量
[00:02:54.000 --> 00:02:57.000]  就是發揮在建築上
[00:02:57.000 --> 00:02:59.000]  所以在很多
[00:02:59.000 --> 00:03:01.000]  大家如果今天去埃及看那些建築物
[00:03:01.000 --> 00:03:03.000]  宏偉的建築物
[00:03:03.000 --> 00:03:06.000]  實在是蘭塞第二世建築的
[00:03:06.000 --> 00:03:07.000]  那麼還有一樣東西
[00:03:07.000 --> 00:03:09.000]  他做的就是
[00:03:09.000 --> 00:03:12.000]  帶來和平日子
[00:03:12.000 --> 00:03:14.000]  以及有豐盛的日子的
[00:03:14.000 --> 00:03:16.000]  在他的時候
[00:03:16.000 --> 00:03:18.000]  文學等等是去到一個
[00:03:18.000 --> 00:03:20.000]  巔峰的景態的
[00:03:20.000 --> 00:03:22.000]  所以很多人是很喜歡
[00:03:22.000 --> 00:03:26.000]  去一個很能幹的法律來的
[00:03:26.000 --> 00:03:27.000]  能幹到怎樣呢
[00:03:27.000 --> 00:03:29.000]  實在如果你看埃及的歷史
[00:03:29.000 --> 00:03:32.000]  接下來有好幾個法律
[00:03:32.000 --> 00:03:34.000]  都是跟他的名字命名的
[00:03:34.000 --> 00:03:36.000]  他是蘭塞第二世
[00:03:36.000 --> 00:03:37.000]  又蘭塞第三
[00:03:37.000 --> 00:03:38.000]  第四
[00:03:38.000 --> 00:03:39.000]  那些東西一直下去
[00:03:39.000 --> 00:03:40.000]  那麼跟他的名字
[00:03:40.000 --> 00:03:42.000]  那麼希望可以
[00:03:42.000 --> 00:03:43.000]  即是怎麼說呢
[00:03:43.000 --> 00:03:46.000]  重建他那個時候的輝煌
[00:03:46.000 --> 00:03:48.000]  是吧
[00:03:48.000 --> 00:03:49.000]  好了那麼看一下
[00:03:49.000 --> 00:03:51.000]  現在摩西是一個什麼人呢
[00:03:51.000 --> 00:03:52.000]  摩西呀
[00:03:52.000 --> 00:03:56.000]  摩西就在法路皇宮那裡長大的
[00:03:56.000 --> 00:03:57.000]  頭那四十年是吧
[00:03:57.000 --> 00:03:59.000]  埃及王子是吧
[00:03:59.000 --> 00:04:01.000]  不過他就很魯莽
[00:04:01.000 --> 00:04:02.000]  差不多四十歲的時候
[00:04:02.000 --> 00:04:03.000]  他就殺了人
[00:04:03.000 --> 00:04:04.000]  那就被通緝
[00:04:04.000 --> 00:04:06.000]  那就走了去麥甸那裡
[00:04:06.000 --> 00:04:08.000]  逃跑了麥甸的時候
[00:04:08.000 --> 00:04:12.000]  就成為了一個麥甸的祭司
[00:04:12.000 --> 00:04:15.000]  很可能是奈濟斯的女婿
[00:04:15.000 --> 00:04:18.000]  那麼眨眼就過了四十年了
[00:04:18.000 --> 00:04:20.000]  四十年之前他是埃及的王子
[00:04:20.000 --> 00:04:24.000]  四十年之後他不過是一個牧羊人
[00:04:24.000 --> 00:04:27.000]  他是一個老的牧羊人
[00:04:27.000 --> 00:04:29.000]  拿著一支拐杖
[00:04:29.000 --> 00:04:33.000]  所以不怪得他會質問神的呼召
[00:04:33.000 --> 00:04:35.000]  我是誰
[00:04:35.000 --> 00:04:38.000]  四十年前可能有小小的機會
[00:04:38.000 --> 00:04:40.000]  四十年後
[00:04:40.000 --> 00:04:43.000]  沒有了 什麼機會都沒有了
[00:04:43.000 --> 00:04:45.000]  我是一個老人了
[00:04:45.000 --> 00:04:47.000]  我有的就是這些羊
[00:04:47.000 --> 00:04:51.000]  怎麼可以去拯救以色列人呢
[00:04:51.000 --> 00:04:53.000]  那麼神怎麼回答他呢
[00:04:53.000 --> 00:04:56.000]  神在三章第十二節那裡回答他
[00:04:56.000 --> 00:04:58.000]  就是說我會與你同在
[00:04:58.000 --> 00:05:02.000]  我會你一起去拯救以色列人
[00:05:02.000 --> 00:05:06.000]  我相信這個不是摩西想要的答案
[00:05:06.000 --> 00:05:10.000]  摩西四十年前假假地都做過埃及王子
[00:05:10.000 --> 00:05:12.000]  他知道戰爭是怎樣的
[00:05:12.000 --> 00:05:14.000]  千軍萬馬
[00:05:14.000 --> 00:05:16.000]  如果你有一班千軍萬馬在哪裡
[00:05:16.000 --> 00:05:17.000]  還有得談一下的
[00:05:17.000 --> 00:05:19.000]  不過就算是這樣都未必行
[00:05:19.000 --> 00:05:23.000]  因為剛才說的蘭塞第二世是打慣仗的人
[00:05:23.000 --> 00:05:25.000]  第五 第八 第十年
[00:05:25.000 --> 00:05:28.000]  轟天動地的仗他都打過都沒有輸
[00:05:28.000 --> 00:05:31.000]  所以就算有軍隊都未必打得贏
[00:05:31.000 --> 00:05:33.000]  現在沒有了
[00:05:33.000 --> 00:05:36.000]  可能摩西想要的就是天軍
[00:05:36.000 --> 00:05:41.000]  天兵在埃及的首都那裡徘徊
[00:05:41.000 --> 00:05:44.000]  迫使蘭塞放以色列人
[00:05:44.000 --> 00:05:47.000]  可能這樣都還有得談的
[00:05:47.000 --> 00:05:49.000]  但是沒有了
[00:05:49.000 --> 00:05:50.000]  神說什麼呢
[00:05:50.000 --> 00:05:51.000]  我和你一起去
[00:05:51.000 --> 00:05:53.000]  摩西多差都好
[00:05:53.000 --> 00:05:54.000]  他都會計數的
[00:05:54.000 --> 00:05:58.000]  我和你加起來都是兩個
[00:05:58.000 --> 00:06:01.000]  兩個那麼做不做得到呢
[00:06:01.000 --> 00:06:04.000]  所以他可能就失望的
[00:06:04.000 --> 00:06:06.000]  不過我們先停一停
[00:06:06.000 --> 00:06:10.000]  這麼多年來我想回頭的侍奉實在都是這樣
[00:06:10.000 --> 00:06:12.000]  就是我們和神而已
[00:06:12.000 --> 00:06:15.000]  誰肯和你一起侍奉
[00:06:15.000 --> 00:06:18.000]  最後都是神與我們侍奉的
[00:06:18.000 --> 00:06:20.000]  因為人會來人會去
[00:06:20.000 --> 00:06:23.000]  現在我們香港尤其是移民潮
[00:06:23.000 --> 00:06:26.000]  可能同伴移民了
[00:06:26.000 --> 00:06:27.000]  或者怎麼樣
[00:06:27.000 --> 00:06:32.000]  所以很多時候我們最後是神與我們同在去侍奉
[00:06:32.000 --> 00:06:34.000]  一開始神呼召我們
[00:06:34.000 --> 00:06:36.000]  神帶領我們去侍奉
[00:06:36.000 --> 00:06:38.000]  去到最後實在你發覺
[00:06:38.000 --> 00:06:40.000]  這麼多年來和我們一起去侍奉的
[00:06:40.000 --> 00:06:42.000]  都是神而已
[00:06:42.000 --> 00:06:46.000]  所以原來這個才是最重要的東西
[00:06:46.000 --> 00:06:47.000]  那好了
[00:06:47.000 --> 00:06:49.000]  在三章第十三節
[00:06:49.000 --> 00:06:55.000]  很明顯摩西就不是很滿意神的答案
[00:06:55.000 --> 00:06:57.000]  那他又怎麼說呢
[00:06:57.000 --> 00:06:59.000]  他就和神說
[00:06:59.000 --> 00:07:02.000]  那你的名字是什麼
[00:07:02.000 --> 00:07:04.000]  那你的名字是什麼
[00:07:04.000 --> 00:07:05.000]  因為法老都不會相信我
[00:07:05.000 --> 00:07:06.000]  現在我到法老那裡
[00:07:06.000 --> 00:07:08.000]  我說我們祖先的神
[00:07:08.000 --> 00:07:10.000]  叫我叫你去放人
[00:07:10.000 --> 00:07:12.000]  那你是誰呢
[00:07:12.000 --> 00:07:15.000]  都要有個名字去答出來
[00:07:15.000 --> 00:07:16.000]  實在第六節
[00:07:16.000 --> 00:07:18.000]  剛才大家都有讀的
[00:07:18.000 --> 00:07:19.000]  神已經和他說
[00:07:19.000 --> 00:07:20.000]  他的名字是什麼
[00:07:20.000 --> 00:07:24.000]  我是阿巴拉罕伊撒雅各的神
[00:07:24.000 --> 00:07:27.000]  那為什麼摩西還問呢
[00:07:27.000 --> 00:07:29.000]  我相信摩西這麼問
[00:07:29.000 --> 00:07:31.000]  就是因為他需要
[00:07:31.000 --> 00:07:33.000]  他知道現在只有兩個
[00:07:33.000 --> 00:07:35.000]  原來就是你和我去
[00:07:35.000 --> 00:07:37.000]  那就是我要拿你的名字出來
[00:07:37.000 --> 00:07:39.000]  因為法老一定不會聽我的
[00:07:39.000 --> 00:07:40.000]  那好了
[00:07:40.000 --> 00:07:41.000]  那神靈的名字
[00:07:41.000 --> 00:07:44.000]  如果可以壓得住法老的
[00:07:44.000 --> 00:07:46.000]  可能都可以
[00:07:46.000 --> 00:07:49.000]  那他在埃及長大的
[00:07:49.000 --> 00:07:51.000]  他們知道他們拜什麼神靈的
[00:07:51.000 --> 00:07:54.000]  最高的神是叫做拉
[00:07:54.000 --> 00:07:56.000]  太陽神來的
[00:07:56.000 --> 00:07:58.000]  如果說太陽神叫我來
[00:07:58.000 --> 00:07:59.000]  叫你放人
[00:07:59.000 --> 00:08:00.000]  那可能壓得住法老的
[00:08:00.000 --> 00:08:02.000]  可能法老會聽的
[00:08:02.000 --> 00:08:03.000]  那好了
[00:08:03.000 --> 00:08:04.000]  你有沒有什麼名字
[00:08:04.000 --> 00:08:05.000]  那你告訴我
[00:08:05.000 --> 00:08:07.000]  你的名字是什麼
[00:08:07.000 --> 00:08:11.000]  那如果是的話
[00:08:11.000 --> 00:08:13.000]  神和他說的那個名字
[00:08:13.000 --> 00:08:16.000]  是他失望的
[00:08:16.000 --> 00:08:19.000]  他知道那個名字
[00:08:19.000 --> 00:08:21.000]  其實埃及的人是不懂的
[00:08:21.000 --> 00:08:22.000]  那遲些我們都知道
[00:08:22.000 --> 00:08:24.000]  埃及的人是不知道的
[00:08:24.000 --> 00:08:25.000]  不懂的名字
[00:08:25.000 --> 00:08:26.000]  法老都是這樣說的
[00:08:26.000 --> 00:08:28.000]  他說什麼名字來的
[00:08:28.000 --> 00:08:29.000]  我不會放人
[00:08:29.000 --> 00:08:30.000]  我不認識你的神
[00:08:30.000 --> 00:08:31.000]  就是摩西都知道的
[00:08:31.000 --> 00:08:32.000]  為什麼呢
[00:08:32.000 --> 00:08:33.000]  摩西在那裡長大的
[00:08:33.000 --> 00:08:36.000]  他知道沒有聽過這個名字
[00:08:36.000 --> 00:08:38.000]  不過摩西這個問題
[00:08:38.000 --> 00:08:41.000]  是一個多神論的問題
[00:08:41.000 --> 00:08:43.000]  想清楚一點
[00:08:43.000 --> 00:08:45.000]  那麼多的神靈之中
[00:08:45.000 --> 00:08:46.000]  你是誰
[00:08:46.000 --> 00:08:49.000]  他想問那個問題這件事
[00:08:49.000 --> 00:08:51.000]  但是請問
[00:08:51.000 --> 00:08:54.000]  他自己知不知道神的名字是什麼
[00:08:54.000 --> 00:08:56.000]  那麼多年之後
[00:08:56.000 --> 00:08:58.000]  他的子民又究竟知不知道呢
[00:08:58.000 --> 00:08:59.000]  知道的名字之後
[00:08:59.000 --> 00:09:00.000]  他知不知道
[00:09:00.000 --> 00:09:02.000]  這個就是祖先的神呢
[00:09:02.000 --> 00:09:03.000]  有可能他們不知道的
[00:09:03.000 --> 00:09:04.000]  四百三十年之後
[00:09:04.000 --> 00:09:07.000]  可能他們自己都不知道的
[00:09:07.000 --> 00:09:09.000]  我們知道某些人
[00:09:09.000 --> 00:09:10.000]  在聖經裡面之前
[00:09:10.000 --> 00:09:12.000]  是有用過神的名字的
[00:09:12.000 --> 00:09:14.000]  就是耶和華那個名字
[00:09:14.000 --> 00:09:17.000]  夏娃 諾亞
[00:09:17.000 --> 00:09:19.000]  最重要可能是阿巴拉罕
[00:09:19.000 --> 00:09:21.000]  就算阿巴拉罕知道神的名字
[00:09:21.000 --> 00:09:23.000]  不等於摩西知道的
[00:09:23.000 --> 00:09:24.000]  而且都說了這麼久了
[00:09:24.000 --> 00:09:26.000]  傳來傳去 失傳了
[00:09:26.000 --> 00:09:27.000]  他還有一個概念
[00:09:27.000 --> 00:09:29.000]  他們祖宗有一個神的
[00:09:29.000 --> 00:09:31.000]  但是那個神的名字是誰呢
[00:09:31.000 --> 00:09:32.000]  我們都不知道的
[00:09:32.000 --> 00:09:34.000]  如果他知道的
[00:09:34.000 --> 00:09:37.000]  他實在就想檢查一下
[00:09:37.000 --> 00:09:38.000]  這個是不是那個神的
[00:09:38.000 --> 00:09:39.000]  如果他知道
[00:09:39.000 --> 00:09:40.000]  那神跟他說
[00:09:40.000 --> 00:09:41.000]  那他知道
[00:09:41.000 --> 00:09:43.000]  啊 真的是祖宗的神了
[00:09:43.000 --> 00:09:44.000]  如果他不知道的
[00:09:44.000 --> 00:09:46.000]  實在神說什麼他都不知道的
[00:09:46.000 --> 00:09:48.000]  那神怎麼回答他呢
[00:09:48.000 --> 00:09:51.000]  實在神在和合本翻譯
[00:09:51.000 --> 00:09:53.000]  和修版都是一樣的
[00:09:53.000 --> 00:09:55.000]  就是自有永有的神
[00:09:55.000 --> 00:09:57.000]  實在這個就不是很好的翻譯
[00:09:57.000 --> 00:09:59.000]  如果你看英文翻譯本
[00:09:59.000 --> 00:10:00.000]  你都知道的了
[00:10:00.000 --> 00:10:01.000]  神實在是說
[00:10:01.000 --> 00:10:02.000]  I am who I am
[00:10:02.000 --> 00:10:05.000]  就是我就是我這個意思
[00:10:05.000 --> 00:10:07.000]  當你問一個人你叫什麼名字
[00:10:07.000 --> 00:10:08.000]  那個人說我就是我
[00:10:08.000 --> 00:10:10.000]  那就是不想跟你說的名字
[00:10:10.000 --> 00:10:12.000]  我就是我
[00:10:12.000 --> 00:10:14.000]  因為神那個答案
[00:10:14.000 --> 00:10:17.000]  是一神論的答案
[00:10:17.000 --> 00:10:18.000]  如果這個世界只有一個神
[00:10:18.000 --> 00:10:20.000]  你為什麼要問他的名字呢
[00:10:20.000 --> 00:10:21.000]  大家知不知道
[00:10:21.000 --> 00:10:24.000]  阿當原本不是一個名字
[00:10:24.000 --> 00:10:26.000]  阿當如果你讀希伯羅曼尼佩時
[00:10:26.000 --> 00:10:28.000]  阿當就是人的意思
[00:10:28.000 --> 00:10:32.000]  神做人就是阿當
[00:10:32.000 --> 00:10:34.000]  所以阿當是不需要名字的
[00:10:34.000 --> 00:10:35.000]  他就是人
[00:10:35.000 --> 00:10:37.000]  好 夏娃出現之後
[00:10:37.000 --> 00:10:39.000]  那個阿當就變成一個專有名詞
[00:10:39.000 --> 00:10:41.000]  因為現在有夏娃
[00:10:41.000 --> 00:10:43.000]  所以有夏娃才有阿當
[00:10:43.000 --> 00:10:45.000]  是變成一個名字
[00:10:45.000 --> 00:10:46.000]  神是沒有第二個神的
[00:10:46.000 --> 00:10:48.000]  所以是不需要名字的
[00:10:48.000 --> 00:10:49.000]  神就是神
[00:10:49.000 --> 00:10:50.000]  不過無論如何
[00:10:50.000 --> 00:10:52.000]  如果你真的要取一個名字
[00:10:52.000 --> 00:10:55.000]  那神就給了那個名字
[00:10:55.000 --> 00:10:57.000]  就是我們今天翻譯為
[00:10:57.000 --> 00:10:59.000]  耶和華那個名字
[00:10:59.000 --> 00:11:01.000]  不好意思 要跟你說
[00:11:01.000 --> 00:11:03.000]  耶和華那個名字是錯的
[00:11:03.000 --> 00:11:05.000]  是的 不用這麼害怕
[00:11:05.000 --> 00:11:08.000]  因為這個名字是沒有人敢讀的
[00:11:08.000 --> 00:11:11.000]  在希伯羅曼尼佩時是四個字母的
[00:11:11.000 --> 00:11:13.000]  我們說YHWH
[00:11:13.000 --> 00:11:14.000]  Y-H-W-H
[00:11:14.000 --> 00:11:16.000]  那些猶太人是不敢讀這個名字的
[00:11:16.000 --> 00:11:19.000]  所以我們不知道是怎麼讀出來的
[00:11:19.000 --> 00:11:20.000]  那你說
[00:11:20.000 --> 00:11:23.000]  那耶和華那個讀法又是怎麼拿來的呢
[00:11:23.000 --> 00:11:25.000]  實在猶太人讀到那個名字的時候
[00:11:25.000 --> 00:11:26.000]  他不敢讀
[00:11:26.000 --> 00:11:27.000]  那他怎麼做呢
[00:11:27.000 --> 00:11:31.000]  他就寫了Adonai
[00:11:31.000 --> 00:11:33.000]  Adonai那個名字
[00:11:33.000 --> 00:11:34.000]  就是他每一次讀到那個名字
[00:11:34.000 --> 00:11:37.000]  Adonai就是我的主的意思
[00:11:37.000 --> 00:11:40.000]  或者是主的意思
[00:11:40.000 --> 00:11:42.000]  那好了
[00:11:42.000 --> 00:11:45.000]  但是那個母音放進了耶和華
[00:11:45.000 --> 00:11:48.000]  那四個字讀出來就是耶和華的
[00:11:48.000 --> 00:11:49.000]  但是他們不讀耶和華的
[00:11:49.000 --> 00:11:51.000]  他們讀Adonai的嘛
[00:11:51.000 --> 00:11:52.000]  誰讀耶和華呢
[00:11:52.000 --> 00:11:54.000]  實在反而是那些基督徒
[00:11:54.000 --> 00:11:56.000]  外邦的基督徒不知道的嘛
[00:11:56.000 --> 00:11:58.000]  去到那裡就讀耶和華
[00:11:58.000 --> 00:12:00.000]  那就翻譯了耶和華出來
[00:12:00.000 --> 00:12:01.000]  所以說耶和華的名字一定是錯的
[00:12:01.000 --> 00:12:02.000]  就是這個意思
[00:12:02.000 --> 00:12:05.000]  你用了另外一個母音的名字
[00:12:05.000 --> 00:12:07.000]  是不是就放進去了
[00:12:07.000 --> 00:12:09.000]  那你說真正是什麼呢
[00:12:09.000 --> 00:12:11.000]  上帝沒有人知道的
[00:12:11.000 --> 00:12:13.000]  你有沒有聽過Yahweh
[00:12:13.000 --> 00:12:15.000]  有些人說耶威嘛
[00:12:15.000 --> 00:12:17.000]  Yahweh才是對的
[00:12:17.000 --> 00:12:18.000]  那也有可能的
[00:12:18.000 --> 00:12:20.000]  但實際上我們不知道的
[00:12:20.000 --> 00:12:23.000]  實際上我們真的不知道的
[00:12:23.000 --> 00:12:24.000]  那現在好了
[00:12:24.000 --> 00:12:25.000]  神跟他講了一個名字
[00:12:25.000 --> 00:12:26.000]  大家都不知道
[00:12:26.000 --> 00:12:28.000]  所以當時他們知不知道呢
[00:12:28.000 --> 00:12:31.000]  他回到那裡知不知道呢
[00:12:31.000 --> 00:12:33.000]  所以我們真的不知道他們
[00:12:33.000 --> 00:12:35.000]  知道那個名字之後
[00:12:35.000 --> 00:12:38.000]  他們有多明白那個名字的意思
[00:12:38.000 --> 00:12:41.000]  不過為什麼要那個名字呢
[00:12:41.000 --> 00:12:43.000]  都重要的
[00:12:43.000 --> 00:12:46.000]  你想想名字是一個招牌來的嘛
[00:12:46.000 --> 00:12:48.000]  如果我說Apple
[00:12:48.000 --> 00:12:51.000]  我相信你不是想著蘋果是吧
[00:12:51.000 --> 00:12:53.000]  可能你想到另外一樣東西了
[00:12:53.000 --> 00:12:55.000]  或者我說Coca-Cola
[00:12:55.000 --> 00:12:58.000]  這個是招牌來的嘛
[00:12:58.000 --> 00:12:59.000]  你一說出來
[00:12:59.000 --> 00:13:01.000]  人家背後想到某些東西的嘛
[00:13:01.000 --> 00:13:03.000]  耶和華也是的嘛
[00:13:03.000 --> 00:13:04.000]  一個名字
[00:13:04.000 --> 00:13:06.000]  一個神的名字是吧
[00:13:06.000 --> 00:13:12.000]  是代表某些東西的嘛
[00:13:12.000 --> 00:13:16.000]  有時候我們值得我們自己想一下
[00:13:16.000 --> 00:13:21.000]  我們今天說耶穌
[00:13:21.000 --> 00:13:23.000]  所以耶和華也可以的
[00:13:23.000 --> 00:13:25.000]  那是代表什麼呢
[00:13:25.000 --> 00:13:27.000]  沒有拿過名字
[00:13:27.000 --> 00:13:28.000]  因為習慣了
[00:13:28.000 --> 00:13:30.000]  我們袋子裡有很多這些名字
[00:13:30.000 --> 00:13:32.000]  例如耶和華 耶穌 三一神
[00:13:32.000 --> 00:13:34.000]  很多這些名詞
[00:13:34.000 --> 00:13:36.000]  背了之後
[00:13:36.000 --> 00:13:38.000]  那實際的意思是什麼呢
[00:13:38.000 --> 00:13:40.000]  沒有了這些名字的時候
[00:13:40.000 --> 00:13:44.000]  實在我們明白那個神是一個什麼神呢
[00:13:44.000 --> 00:13:46.000]  今天這個神是一個什麼神呢
[00:13:46.000 --> 00:13:48.000]  不要理那個名字
[00:13:48.000 --> 00:13:50.000]  這個神在我們的生命之中
[00:13:50.000 --> 00:13:52.000]  實在他的意義是什麼呢
[00:13:52.000 --> 00:13:54.000]  實在是誰呢
[00:13:54.000 --> 00:13:55.000]  我們認不認識他呢
[00:13:55.000 --> 00:13:57.000]  這個值得我們想的
[00:13:57.000 --> 00:14:01.000]  有一個哲學家叫海德格 馬丁海德格
[00:14:01.000 --> 00:14:03.000]  他說如果你跟一個人說
[00:14:03.000 --> 00:14:05.000]  一隻小鳥的名字
[00:14:05.000 --> 00:14:07.000]  例如你說麻雀
[00:14:07.000 --> 00:14:09.000]  那個人看到那隻小鳥
[00:14:09.000 --> 00:14:11.000]  就看到麻雀而已
[00:14:11.000 --> 00:14:14.000]  他沒有好好地再看那隻小鳥是怎麼樣的
[00:14:14.000 --> 00:14:16.000]  所以我思疑有時候
[00:14:16.000 --> 00:14:17.000]  我們也是的
[00:14:17.000 --> 00:14:18.000]  有個名字就可以了
[00:14:18.000 --> 00:14:19.000]  耶穌
[00:14:19.000 --> 00:14:20.000]  那就變成一個名字
[00:14:20.000 --> 00:14:22.000]  但是背後那樣東西是怎麼樣的呢
[00:14:22.000 --> 00:14:24.000]  那個神是怎麼樣的呢
[00:14:24.000 --> 00:14:27.000]  可能我們越來越不知道都可以
[00:14:27.000 --> 00:14:28.000]  不過對摩西來說
[00:14:28.000 --> 00:14:31.000]  拿到一個名字有多重要呢
[00:14:31.000 --> 00:14:32.000]  如果你問我
[00:14:32.000 --> 00:14:35.000]  當時對他們來說一點都不重要
[00:14:35.000 --> 00:14:39.000]  最後四十年在曠野每天給他們晚餐
[00:14:39.000 --> 00:14:40.000]  給他們水喝
[00:14:40.000 --> 00:14:42.000]  不是神的名字
[00:14:42.000 --> 00:14:44.000]  是神的同在
[00:14:44.000 --> 00:14:46.000]  神的同在才是最重要的
[00:14:46.000 --> 00:14:48.000]  今天也是一樣
[00:14:48.000 --> 00:14:51.000]  神的同在是最重要的
[00:14:51.000 --> 00:14:54.000]  我們一直走我們這條路的時候
[00:14:54.000 --> 00:14:57.000]  名字都不是說不重要
[00:14:57.000 --> 00:14:59.000]  最重要是那個關係
[00:14:59.000 --> 00:15:01.000]  我們跟神的關係
[00:15:01.000 --> 00:15:03.000]  侍奉的過程之中
[00:15:03.000 --> 00:15:07.000]  我們繼續跟神有個直接的關係
[00:15:07.000 --> 00:15:09.000]  這個才是最重要的
[00:15:09.000 --> 00:15:11.000]  給我們的動力是繼續的
[00:15:11.000 --> 00:15:12.000]  因為有很多失望
[00:15:12.000 --> 00:15:16.000]  很多痛苦我們都可能會面對的
[00:15:16.000 --> 00:15:18.000]  但是我們跟神的關係
[00:15:18.000 --> 00:15:21.000]  是使我們有個力量去繼續
[00:15:21.000 --> 00:15:23.000]  一樣好像以色列人
[00:15:23.000 --> 00:15:27.000]  在曠野之中這樣
[00:15:27.000 --> 00:15:29.000]  好了 那就去到四章第一節了
[00:15:29.000 --> 00:15:31.000]  原來摩西還沒完的
[00:15:31.000 --> 00:15:33.000]  摩西現在說那些人
[00:15:33.000 --> 00:15:34.000]  因為法律不信
[00:15:34.000 --> 00:15:36.000]  接著去到四章第一節
[00:15:36.000 --> 00:15:40.000]  他就說實在那些長老
[00:15:40.000 --> 00:15:43.000]  即是以色列人都不會信我
