
[00:00:00.000 --> 00:00:01.860]  好,開始今天的講道
[00:02:29.900 --> 00:02:32.260]  任若沒有這幾樣
[00:02:32.260 --> 00:02:35.660]  就是眼瞎只看見近處的
[00:02:35.660 --> 00:02:39.700]  忘了他舊日的罪已經得了潔淨
[00:02:39.700 --> 00:02:43.460]  所以弟兄們應當更加殷勤
[00:02:43.460 --> 00:02:48.060]  使你們所莫的恩召和揀選堅定不移
[00:02:48.060 --> 00:02:52.060]  你們若行這幾樣就永不失約
[00:02:52.060 --> 00:02:57.820]  這樣必要你們豐豐富滿的得以進入我們主
[00:02:57.820 --> 00:03:01.140]  舊主耶穌基督永遠的國
[00:03:01.140 --> 00:03:06.860]  經文記載在一章一至十一節
[00:03:06.860 --> 00:03:11.460]  大家看到由開始的時候
[00:03:11.460 --> 00:03:13.100]  彼得是誰?
[00:03:13.100 --> 00:03:16.740]  是耶穌的門徒
[00:03:16.740 --> 00:03:20.780]  在聖經的方書裡面很多時候都很突出
[00:03:20.780 --> 00:03:23.260]  一有什麼事他第一個出來就說話
[00:03:23.260 --> 00:03:29.100]  很勇於發言和快速行動的一個門徒
[00:03:29.100 --> 00:03:30.860]  到他年老的時候
[00:03:30.860 --> 00:03:33.540]  他就寫了彼得前書彼得後書
[00:03:33.540 --> 00:03:36.580]  給其他的信徒去勉勵他們
[00:03:36.580 --> 00:03:39.020]  於是他略作自己的解讀
[00:03:39.020 --> 00:03:42.740]  就是說是基督的僕人和師徒
[00:03:42.740 --> 00:03:44.860]  寫信給什麼人呢?
[00:03:44.860 --> 00:03:49.300]  是給那些恩著我們的神
[00:03:49.300 --> 00:03:51.740]  和舊主耶穌基督之義
[00:03:51.740 --> 00:03:54.500]  就是恩著神和基督的義
[00:03:54.500 --> 00:03:57.900]  與我們同得一樣寶貴信心的人
[00:03:57.900 --> 00:04:00.300]  就是同樣信耶穌的人
[00:04:00.300 --> 00:04:01.300]  寫給他們
[00:04:01.300 --> 00:04:02.900]  願因為和平安
[00:04:02.900 --> 00:04:06.740]  因為這些信徒認識了神和主耶穌基督
[00:04:06.740 --> 00:04:09.100]  這些恩惠平安多多交給他們
[00:04:09.100 --> 00:04:11.300]  這些都是他們寫信的時候
[00:04:11.300 --> 00:04:14.380]  一開始有一些文安祝福的說話
[00:04:14.380 --> 00:04:16.340]  接著就講到這裡
[00:04:16.340 --> 00:04:21.940]  神的神能已經將一切關乎生命無窮的事賜給了我們
[00:04:21.940 --> 00:04:27.300]  加恩我們認識那個用自己榮耀和美德召我們的主
[00:04:27.300 --> 00:04:34.180]  這裡是講到神和我們信徒之間的關係
[00:04:34.180 --> 00:04:36.180]  我們作為信徒
[00:04:36.180 --> 00:04:39.220]  是認識了這位主
[00:04:39.220 --> 00:04:40.460]  這位主
[00:04:40.460 --> 00:04:44.980]  他是用自己的榮耀和美德呼召我們
[00:04:44.980 --> 00:04:47.940]  我們是一個蒙召作聖徒
[00:04:47.940 --> 00:04:51.980]  神賜了一些東西給我們
[00:04:51.980 --> 00:04:55.820]  這句話是一切關乎生命和乾淨的事
[00:04:55.820 --> 00:05:00.060]  這句話看起來好像有點難明白
[00:05:00.060 --> 00:05:01.460]  有時候中文的翻譯
[00:05:01.460 --> 00:05:04.660]  有些地方翻譯得未必太過完全
[00:05:04.660 --> 00:05:08.100]  我們也會參考英文聖經
[00:05:08.100 --> 00:05:10.980]  特別是英文聖經有很多不同的版本
[00:05:10.980 --> 00:05:13.180]  參考多幾個不同的版本
[00:05:13.180 --> 00:05:17.060]  大概那個聯文的意思也會接近
[00:05:17.060 --> 00:05:19.660]  如果參考英文聖經的時候
[00:05:19.660 --> 00:05:24.420]  這裡關乎生命和乾淨的事
[00:05:24.420 --> 00:05:29.820]  是在講All things that pertain unto life and godliness
[00:05:29.820 --> 00:05:30.660]  All things
[00:05:30.660 --> 00:05:32.460]  這個廣東話比較好
[00:05:32.460 --> 00:05:34.460]  廣東話如果我們翻譯
[00:05:34.460 --> 00:05:39.700]  關乎生命和乾淨的事
[00:05:39.700 --> 00:05:41.060]  這樣就清楚了
[00:05:41.060 --> 00:05:45.340]  事好像讓我們覺得是一些事件
[00:05:45.340 --> 00:05:48.260]  但是英文那句話All things
[00:05:48.260 --> 00:05:51.500]  除了事件也可能是物件
[00:05:51.500 --> 00:05:54.100]  可能是一些東西
[00:05:54.100 --> 00:06:00.940]  廣東話的東西非常概括所有
[00:06:00.940 --> 00:06:02.700]  如果文雅一點
[00:06:02.700 --> 00:06:07.220]  就應該說關乎生命和乾淨的一切
[00:06:07.220 --> 00:06:09.660]  神都賜了給我們
[00:06:09.660 --> 00:06:13.380]  這個神是我們信了祂
[00:06:13.380 --> 00:06:14.700]  作祂兒女的時候
[00:06:14.700 --> 00:06:20.660]  祂是已經將一切關乎生命和乾淨的
[00:06:20.660 --> 00:06:23.660]  關乎生命和乾淨的所有東西
[00:06:23.660 --> 00:06:24.980]  都賜了給我們
[00:06:24.980 --> 00:06:26.420]  是一個這樣的神
[00:06:26.420 --> 00:06:28.340]  很多時候我們信了的時候
[00:06:28.340 --> 00:06:32.100]  話說在恩典當中我們其實也不覺得是神的恩典
[00:06:32.100 --> 00:06:36.060]  很多事情我們都覺得是不必然的
[00:06:36.060 --> 00:06:39.700]  有些目者提醒我們
[00:06:39.700 --> 00:06:43.140]  你早上睜開眼睛也不是必然的
[00:06:43.140 --> 00:06:45.740]  所以很多時候早上睜開眼睛的時候
[00:06:45.740 --> 00:06:46.860]  就會說很感恩
[00:06:46.860 --> 00:06:49.340]  睜開眼睛
[00:06:49.340 --> 00:06:50.180]  很多時候
[00:06:50.180 --> 00:06:51.180]  睡著睡著
[00:06:51.180 --> 00:06:54.020]  另一個目者說過
[00:06:54.020 --> 00:06:55.540]  你晚上睡覺
[00:06:55.540 --> 00:06:57.060]  除了拖鞋在床邊
[00:06:57.060 --> 00:06:59.540]  你未必早上穿得回
[00:06:59.540 --> 00:07:01.540]  可能你不醒
[00:07:01.540 --> 00:07:04.220]  可能你被抬到醫院
[00:07:04.220 --> 00:07:05.540]  也穿不上拖鞋
[00:07:05.540 --> 00:07:06.980]  就是用這個比喻
[00:07:06.980 --> 00:07:09.100]  其實很多的恩典在我們身上
[00:07:09.100 --> 00:07:10.540]  神賜了給我們
[00:07:10.540 --> 00:07:11.700]  我們也很容易忘記
[00:07:11.700 --> 00:07:13.020]  很容易忽略
[00:07:13.020 --> 00:07:14.900]  於是再次提醒
[00:07:14.900 --> 00:07:18.380]  就是神將關乎生命和乾淨的所有東西
[00:07:18.380 --> 00:07:20.260]  神都已經賜了給我們
[00:07:20.260 --> 00:07:23.620]  是一個已經賜了的時間
[00:07:23.620 --> 00:07:24.820]  讓我們要留心
[00:07:24.820 --> 00:07:29.860]  我們又認識了這位主
[00:07:29.860 --> 00:07:32.740]  接著就是第四節
[00:07:32.740 --> 00:07:36.220]  祂又已經
[00:07:36.220 --> 00:07:38.620]  剛才關乎生命和乾淨的所有東西
[00:07:38.620 --> 00:07:40.020]  都已經賜了給我們
[00:07:40.020 --> 00:07:43.820]  於是又已經有一個英許
[00:07:43.820 --> 00:07:48.620]  這個英許形容為又寶貴又極大的英許
[00:07:48.620 --> 00:07:50.300]  又賜了給我們
[00:07:50.300 --> 00:07:54.980]  有關乎生命和乾淨的一切
[00:07:54.980 --> 00:07:55.980]  都賜了給我們
[00:07:55.980 --> 00:07:58.500]  又有一個很大很寶貴的英許
[00:07:58.500 --> 00:08:00.500]  又賜了給我們
[00:08:00.500 --> 00:08:03.220]  所以我們有一個很大的盼望
[00:08:03.220 --> 00:08:05.780]  這個英許是什麼呢?
[00:08:05.780 --> 00:08:08.060]  最簡單的就是說
[00:08:08.060 --> 00:08:09.820]  我們有永生
[00:08:09.820 --> 00:08:12.100]  生命和神在一起
[00:08:12.100 --> 00:08:15.180]  以後我們肉身的生命過去的時候
[00:08:15.180 --> 00:08:18.220]  我們會和神永遠在一起
[00:08:18.220 --> 00:08:25.460]  叫我們寄脫離了世上從情慾內的敗運
[00:08:25.460 --> 00:08:28.460]  因為我們在世上一直成長的時候
[00:08:28.460 --> 00:08:32.340]  有很多現在的說法叫價值觀
[00:08:32.340 --> 00:08:36.860]  就是什麼是對錯
[00:08:36.860 --> 00:08:43.940]  其實從小的時候被這個世界很多發生的事物和別人影響了
[00:08:43.940 --> 00:08:46.580]  都將這件事扭曲了
[00:08:46.580 --> 00:08:52.340]  和我們在聖經裡面所看到神要啟示給我們的都不同
[00:08:52.340 --> 00:08:54.740]  最簡單的就是說
[00:08:54.740 --> 00:08:56.740]  一個很難捉捏到的就是說
[00:08:56.740 --> 00:08:58.740]  你會叫那些小朋友
[00:08:58.740 --> 00:09:00.740]  你要不要去讀書啊?
[00:09:00.740 --> 00:09:02.740]  但是為什麼呢?
[00:09:02.740 --> 00:09:04.740]  尤其是小朋友不信主的時候就會說
[00:09:04.740 --> 00:09:06.740]  長大了就賺多點錢啊
[00:09:06.740 --> 00:09:08.740]  一定是這樣的
[00:09:08.740 --> 00:09:10.740]  出人頭地啊
[00:09:10.740 --> 00:09:13.740]  再講得背面徬徨一點的就說
[00:09:13.740 --> 00:09:15.740]  做福社會人群啊
[00:09:15.740 --> 00:09:17.740]  但是其實後面就追求賺多點錢
[00:09:17.740 --> 00:09:19.740]  是不是?
[00:09:19.740 --> 00:09:20.740]  其實都是會這樣的
[00:09:20.740 --> 00:09:22.740]  甚至乎這個想法呢
[00:09:22.740 --> 00:09:24.740]  在我們做了基督徒以後呢
[00:09:24.740 --> 00:09:26.740]  都很難決定得到的
[00:09:26.740 --> 00:09:28.740]  我們都會覺得
[00:09:28.740 --> 00:09:30.740]  如果沒有錢怎麼辦呢?
[00:09:30.740 --> 00:09:32.740]  剛才Rainbow提教會的奉獻
[00:09:32.740 --> 00:09:34.740]  有些人就說
[00:09:34.740 --> 00:09:36.740]  教會也要錢啊
[00:09:36.740 --> 00:09:38.740]  其實是不是呢?
[00:09:38.740 --> 00:09:40.740]  又是又不是
[00:09:40.740 --> 00:09:44.740]  就是要錢但是不是必定依靠這件事
[00:09:44.740 --> 00:09:48.740]  現在活在現今香港的社會比較富足
[00:09:48.740 --> 00:09:50.740]  我有時候看一些落後的地區
[00:09:50.740 --> 00:09:52.740]  或者一些國家
[00:09:52.740 --> 00:09:54.740]  或者是受逼迫的時候
[00:09:54.740 --> 00:09:56.740]  那個教會很貧困啊
[00:09:56.740 --> 00:09:58.740]  很窮啊
[00:09:58.740 --> 00:10:00.740]  他們仍然很堅守信仰
[00:10:00.740 --> 00:10:02.740]  我就很心動
[00:10:02.740 --> 00:10:06.740]  就是你生活很悠悠啊
[00:10:06.740 --> 00:10:10.740]  所謂很順利啊
[00:10:10.740 --> 00:10:14.740]  很多東西你都要什麼有什麼
[00:10:14.740 --> 00:10:16.740]  差不多的時候
[00:10:16.740 --> 00:10:18.740]  你就說感謝神恩典啊
[00:10:18.740 --> 00:10:20.740]  賜很多東西給我啊
[00:10:20.740 --> 00:10:22.740]  那個夠不夠真實呢?
[00:10:22.740 --> 00:10:24.740]  還沒有顯現出來
[00:10:24.740 --> 00:10:26.740]  但是當一個教會當一些群體
[00:10:26.740 --> 00:10:28.740]  當一些人去面對逼迫困難
[00:10:28.740 --> 00:10:30.740]  困苦
[00:10:30.740 --> 00:10:32.740]  什麼都沒有的時候
[00:10:32.740 --> 00:10:34.740]  甚至乎就說因著他的信仰
[00:10:34.740 --> 00:10:36.740]  你要你的信仰還是你的生命
[00:10:36.740 --> 00:10:38.740]  等等
[00:10:38.740 --> 00:10:40.740]  那時候就顯現出你的信仰是真實的
[00:10:40.740 --> 00:10:42.740]  那麼在世上
[00:10:42.740 --> 00:10:46.740]  來的很多的教育呢
[00:10:46.740 --> 00:10:49.740]  都將我們對神的信仰扭曲了
[00:10:49.740 --> 00:10:51.740]  這個就長話短說
[00:10:51.740 --> 00:10:53.740]  三兩句講了
[00:10:53.740 --> 00:10:57.740]  在當中可以講很多詳細的東西
[00:10:57.740 --> 00:11:00.740]  從前逐來的敗壞
[00:11:00.740 --> 00:11:02.740]  脫離這個啊
[00:11:02.740 --> 00:11:04.740]  我們成為神的兒女呢
[00:11:04.740 --> 00:11:06.740]  是能夠脫離這些
[00:11:06.740 --> 00:11:08.740]  從前逐來的敗壞
[00:11:08.740 --> 00:11:10.740]  這個有些人就會有疑問
[00:11:10.740 --> 00:11:12.740]  其實都不是啊
[00:11:12.740 --> 00:11:14.740]  都還有很多東西困擾我啊
[00:11:14.740 --> 00:11:16.740]  都好像脫離不開啊
[00:11:16.740 --> 00:11:19.740]  我的看法是怎樣呢
[00:11:19.740 --> 00:11:21.740]  我的看法就是
[00:11:21.740 --> 00:11:23.740]  我們要留意我們還在肉身裡面的時候
[00:11:23.740 --> 00:11:26.740]  我們是不會被這些
[00:11:26.740 --> 00:11:29.740]  從前逐來的敗壞去試探的
[00:11:29.740 --> 00:11:32.740]  但是很重要的一個就是在地位上
[00:11:32.740 --> 00:11:37.740]  我們是有足夠的條件和地位
[00:11:37.740 --> 00:11:40.740]  去脫離這些從前逐來的敗壞
[00:11:40.740 --> 00:11:46.740]  就好像電視的講法
[00:11:46.740 --> 00:11:49.740]  你如果對這些試探
[00:11:49.740 --> 00:11:52.740]  這些誘惑說NO的時候
[00:11:52.740 --> 00:11:55.740]  那肯定會走的
[00:11:55.740 --> 00:11:57.740]  但是如果你不說NO
[00:11:57.740 --> 00:11:59.740]  他就整天黏著你
[00:11:59.740 --> 00:12:02.740]  略似現在香港
[00:12:02.740 --> 00:12:04.740]  經常走過街邊
[00:12:04.740 --> 00:12:06.740]  有些人賣你的東西
[00:12:06.740 --> 00:12:08.740]  又買什麼給你
[00:12:08.740 --> 00:12:10.740]  以前沒有立法的時候
[00:12:10.740 --> 00:12:12.740]  那些人會黏著你走的
[00:12:12.740 --> 00:12:15.740]  從街頭走到街尾
[00:12:15.740 --> 00:12:17.740]  你NO完他
[00:12:17.740 --> 00:12:18.740]  我不要啊
[00:12:18.740 --> 00:12:19.740]  我不要啊
[00:12:19.740 --> 00:12:20.740]  我沒空啊
[00:12:20.740 --> 00:12:22.740]  他都照樣跟著你
[00:12:22.740 --> 00:12:28.740]  撒旦那些引誘和纏擾都是這樣
[00:12:28.740 --> 00:12:30.740]  幸好現在立了法
[00:12:30.740 --> 00:12:33.740]  現在立了法不能纏擾
[00:12:33.740 --> 00:12:34.740]  為什麼纏擾呢
[00:12:34.740 --> 00:12:36.740]  就是你要表態
[00:12:36.740 --> 00:12:38.740]  你說我不需要了
[00:12:38.740 --> 00:12:40.740]  或者我不想聽了
[00:12:40.740 --> 00:12:42.740]  他就要閉嘴
[00:12:42.740 --> 00:12:43.740]  要離開你
[00:12:43.740 --> 00:12:44.740]  不能夠再繼續
[00:12:44.740 --> 00:12:47.740]  否則的話他就犯罪
[00:12:47.740 --> 00:12:49.740]  是纏擾法
[00:12:49.740 --> 00:12:52.740]  這個纏擾法其實也是學聖經的
[00:12:52.740 --> 00:12:55.740]  聖經說魔鬼會不斷纏擾你
[00:12:55.740 --> 00:12:57.740]  你不說NO
[00:12:57.740 --> 00:12:59.740]  魔鬼就會纏著你
[00:12:59.740 --> 00:13:02.740]  但是魔鬼也很守神的纏擾法
[00:13:02.740 --> 00:13:03.740]  就是說
[00:13:03.740 --> 00:13:05.740]  你如果跟魔鬼說NO
[00:13:05.740 --> 00:13:06.740]  我是神的兒女
[00:13:06.740 --> 00:13:08.740]  他就要走
[00:13:08.740 --> 00:13:10.740]  他就不能夠再纏擾你
[00:13:10.740 --> 00:13:12.740]  但如果你不是神的兒女
[00:13:12.740 --> 00:13:14.740]  你NO他也會纏擾你
[00:13:14.740 --> 00:13:16.740]  因為你沒有身份沒有地位
[00:13:16.740 --> 00:13:17.740]  明白嗎
[00:13:17.740 --> 00:13:22.740]  這個我覺得也是挺好的幫助我們明白這件事
[00:13:22.740 --> 00:13:27.740]  我們有權利地位就要脫離這些敗壞
[00:13:27.740 --> 00:13:31.740]  我們是開始與神的性情有份
[00:13:31.740 --> 00:13:35.740]  神尾善的性情在我們未信主的時候
[00:13:35.740 --> 00:13:36.740]  怎麼會呢
[00:13:36.740 --> 00:13:39.740]  怎麼會犧牲自己去為人民的益處
[00:13:39.740 --> 00:13:42.740]  怎麼會去退讓自己的權利
[00:13:42.740 --> 00:13:44.740]  多大去搏命爭取
[00:13:44.740 --> 00:13:46.740]  很多事情
[00:13:46.740 --> 00:13:47.740]  信了主的時候
[00:13:47.740 --> 00:13:49.740]  會不同了
[00:13:49.740 --> 00:13:51.740]  或者你自己不覺得自己不同了的時候
[00:13:51.740 --> 00:13:53.740]  你身邊的人會告訴你
[00:13:53.740 --> 00:13:54.740]  你不同了
[00:13:54.740 --> 00:13:56.740]  你不同其他人了
[00:13:56.740 --> 00:13:58.740]  那些就是你顯出了
[00:13:58.740 --> 00:14:00.740]  與神的性情開始有份
[00:14:00.740 --> 00:14:03.740]  以及你作為一個正常基督徒
[00:14:03.740 --> 00:14:09.740]  你會開始喜歡慈我們的主
[00:14:09.740 --> 00:14:11.740]  小時候我還記得
[00:14:11.740 --> 00:14:13.740]  雖然我兒子現在已經二十歲
[00:14:13.740 --> 00:14:15.740]  從小的時候
[00:14:15.740 --> 00:14:17.740]  他經常喜歡坐在我旁邊
[00:14:17.740 --> 00:14:19.740]  我們做一些事情他又要學我
[00:14:19.740 --> 00:14:22.740]  他說他要慈我
[00:14:22.740 --> 00:14:24.740]  即是你穿一件衣服
[00:14:24.740 --> 00:14:27.740]  他又要穿一件差不多的衣服
[00:14:27.740 --> 00:14:33.740]  那時候去旅行就有一些大細碼的親子T恤
[00:14:33.740 --> 00:14:35.740]  買了一件
[00:14:35.740 --> 00:14:37.740]  也沒怎麼為意地穿
[00:14:37.740 --> 00:14:39.740]  有一次穿了我的那件
[00:14:39.740 --> 00:14:41.740]  他又要穿他的那件
[00:14:41.740 --> 00:14:42.740]  他要慈我
[00:14:42.740 --> 00:14:44.740]  這個心態
[00:14:44.740 --> 00:14:46.740]  小朋友很多時候在他們身上
[00:14:46.740 --> 00:14:49.740]  會觸發起提醒我們
[00:14:49.740 --> 00:14:51.740]  我們與神之間的關係是怎麼樣的
[00:14:51.740 --> 00:14:54.740]  我們也應該會有一個這樣的心
[00:14:54.740 --> 00:14:56.740]  要慈我們的主
[00:14:56.740 --> 00:14:58.740]  這樣我們才正常
[00:14:58.740 --> 00:15:00.740]  如果你檢視一下自己的時候
[00:15:00.740 --> 00:15:01.740]  發覺自己沒有
[00:15:01.740 --> 00:15:03.740]  你就好好在神面前
[00:15:03.740 --> 00:15:05.740]  真的檢討一下
[00:15:05.740 --> 00:15:07.740]  來祈禱悔改
[00:15:07.740 --> 00:15:10.740]  為什麼你沒有一個心想要慈我們的主
[00:15:10.740 --> 00:15:15.740]  其實我們應該會有一個心想要慈我們的主
[00:15:15.740 --> 00:15:17.740]  同一性情有份
[00:15:17.740 --> 00:15:19.740]  越來越想更加慈祂
[00:15:19.740 --> 00:15:22.740]  彼得將我們與神之間的關係
[00:15:22.740 --> 00:15:24.740]  略略介紹了之後
[00:15:24.740 --> 00:15:26.740]  就說因為這樣
[00:15:26.740 --> 00:15:28.740]  我們要忍耐的殷勤
[00:15:28.740 --> 00:15:30.740]  殷勤是指勤力
[00:15:30.740 --> 00:15:32.740]  就是用功
[00:15:32.740 --> 00:15:33.740]  不要浪費時間
[00:15:33.740 --> 00:15:34.740]  不要懶惰
[00:15:34.740 --> 00:15:35.740]  不要敷衍
[00:15:35.740 --> 00:15:36.740]  殷勤
[00:15:36.740 --> 00:15:38.740]  殷勤做什麼呢
[00:15:38.740 --> 00:15:41.740]  有了信心之後要加強特行
[00:15:41.740 --> 00:15:43.740]  這個信心
[00:15:43.740 --> 00:15:45.740]  我們基督教說信耶穌
[00:15:45.740 --> 00:15:46.740]  一定是說信的
[00:15:46.740 --> 00:15:48.740]  因為有些新朋友
[00:15:48.740 --> 00:15:50.740]  我三兩句說
[00:15:50.740 --> 00:15:51.740]  我們之前也說過了
[00:15:51.740 --> 00:15:53.740]  信這個字
[00:15:53.740 --> 00:15:58.740]  已經被濫用得很厲害了
[00:15:58.740 --> 00:16:02.740]  變成了有些人心裡面想一些事情發生
[00:16:02.740 --> 00:16:05.740]  他就說我信有些事情發生
[00:16:05.740 --> 00:16:07.740]  那個不是聖經所說的信
[00:16:07.740 --> 00:16:11.740]  是你心裡面想那件事情發生
[00:16:11.740 --> 00:16:15.740]  或者想到很強烈地希望那件事情發生
[00:16:15.740 --> 00:16:16.740]  那個不是信
[00:16:16.740 --> 00:16:20.740]  信是指神在聖經裡面說過
[00:16:20.740 --> 00:16:22.740]  說會這麼做
[00:16:22.740 --> 00:16:23.740]  你聽到
[00:16:23.740 --> 00:16:24.740]  你看到
[00:16:24.740 --> 00:16:27.740]  你就相信神所說的是真的
[00:16:27.740 --> 00:16:28.740]  這個叫做信
[00:16:28.740 --> 00:16:29.740]  明白嗎?
[00:16:29.740 --> 00:16:31.740]  我們信耶穌
[00:16:31.740 --> 00:16:32.740]  為什麼叫做信呢?
[00:16:32.740 --> 00:16:34.740]  你有沒有見過耶穌死?
[00:16:34.740 --> 00:16:39.740]  是門徒他們當時的見證
[00:16:39.740 --> 00:16:42.740]  看到耶穌受苦復活
[00:16:42.740 --> 00:16:44.740]  去傳講
[00:16:44.740 --> 00:16:46.740]  一代一代去傳講
[00:16:46.740 --> 00:16:48.740]  然後寫下來作為書信
[00:16:48.740 --> 00:16:50.740]  作為聖經一直流傳下來
[00:16:50.740 --> 00:16:52.740]  也有人向我們傳福音
[00:16:52.740 --> 00:16:53.740]  講耶穌的信息
[00:16:53.740 --> 00:16:55.740]  我們聽到之後
[00:16:55.740 --> 00:16:57.740]  相信這個是真的
[00:16:57.740 --> 00:16:58.740]  這個就是信了
[00:16:58.740 --> 00:16:59.740]  明白嗎?
[00:16:59.740 --> 00:17:01.740]  所以這個信是有根據的
[00:17:01.740 --> 00:17:04.740]  不是自己很希望一些事情發生就叫做信
[00:17:04.740 --> 00:17:06.740]  我們每一個人
[00:17:06.740 --> 00:17:07.740]  做了基督徒的
[00:17:07.740 --> 00:17:09.740]  都是信了耶穌
[00:17:09.740 --> 00:17:11.740]  信了之後怎麼辦?
[00:17:11.740 --> 00:17:13.740]  有很多人就會覺得
[00:17:13.740 --> 00:17:16.740]  回教會去傳基
[00:17:16.740 --> 00:17:17.740]  不用了
[00:17:17.740 --> 00:17:18.740]  我做別的事情
[00:17:18.740 --> 00:17:19.740]  我都信了
[00:17:19.740 --> 00:17:21.740]  那個是不是真的信呢?
[00:17:21.740 --> 00:17:23.740]  聖經所說的話
[00:17:23.740 --> 00:17:25.740]  他也不是這麼認識得多
[00:17:25.740 --> 00:17:28.740]  只是認識了一開始說做神的兒女信耶穌
[00:17:28.740 --> 00:17:31.740]  那個入門
[00:17:31.740 --> 00:17:32.740]  其他所有的東西
[00:17:32.740 --> 00:17:34.740]  他都不要了
[00:17:34.740 --> 00:17:38.740]  就好像當年鳳凰教百鳥捉巢
[00:17:38.740 --> 00:17:42.740]  這個笑話是用來取笑我兒子的
[00:17:42.740 --> 00:17:44.740]  教百鳥捉巢的時候
[00:17:44.740 --> 00:17:46.740]  用幾根樹枝打打打
[00:17:46.740 --> 00:17:49.740]  鳳凰教就說這樣就搞定了
[00:17:49.740 --> 00:17:50.740]  飛走了
[00:17:50.740 --> 00:17:53.740]  以後鳳凰教捉的巢都是用幾根樹枝
[00:17:53.740 --> 00:17:55.740]  因為他看了一點
[00:17:55.740 --> 00:17:58.740]  如果那些只是說信了耶穌
[00:17:58.740 --> 00:18:00.740]  然後其他所有的東西都不管
[00:18:00.740 --> 00:18:02.740]  教會的生活不用管
[00:18:02.740 --> 00:18:04.740]  那些就好像鳳凰教一樣
[00:18:04.740 --> 00:18:05.740]  捉了幾根樹枝
[00:18:05.740 --> 00:18:07.740]  未得完全
[00:18:07.740 --> 00:18:09.740]  好一點的
[00:18:09.740 --> 00:18:10.740]  看久一點
[00:18:10.740 --> 00:18:11.740]  原來除了大樹枝
[00:18:11.740 --> 00:18:12.740]  還有小樹枝
[00:18:12.740 --> 00:18:14.740]  那些比較好
[00:18:14.740 --> 00:18:16.740]  然後再有心機看久一點
[00:18:16.740 --> 00:18:20.740]  原來還要加一些草
[00:18:20.740 --> 00:18:22.740]  還要加一些泥
[00:18:22.740 --> 00:18:24.740]  怎麼可以捉得緊
[00:18:24.740 --> 00:18:26.740]  燕子就聽得多一點
[00:18:26.740 --> 00:18:28.740]  用嘴巴含著泥
[00:18:28.740 --> 00:18:29.740]  吐口水
[00:18:29.740 --> 00:18:31.740]  打下去就會更緊
[00:18:31.740 --> 00:18:33.740]  他有心機聽久一點的時候
[00:18:33.740 --> 00:18:35.740]  他捉的巢就更好
[00:18:35.740 --> 00:18:37.740]  所以就是說
[00:18:37.740 --> 00:18:39.740]  我們信了耶穌只是一個入門
