
[00:00:00.000 --> 00:00:02.540]  感謝主讓我有機會再次來到雅庚堂
[00:02:25.380 --> 00:02:27.380]  當然真的很厲害
[00:02:27.380 --> 00:02:29.380]  十幾年前我記得有一宗新聞
[00:02:29.380 --> 00:02:31.380]  當時也引起熱話
[00:02:31.380 --> 00:02:33.380]  有人在青馬大橋
[00:02:33.380 --> 00:02:35.380]  跳橋不死
[00:02:35.380 --> 00:02:37.380]  青馬大橋
[00:02:37.380 --> 00:02:39.380]  去機場那條路你一定經過的
[00:02:39.380 --> 00:02:41.380]  那條橋有多高
[00:02:41.380 --> 00:02:43.380]  這樣跳下去不死
[00:02:43.380 --> 00:02:45.380]  於是大家就去追查
[00:02:45.380 --> 00:02:47.380]  這個人的故事
[00:02:47.380 --> 00:02:49.380]  引起一個很熱的話題
[00:02:49.380 --> 00:02:51.380]  何況
[00:02:51.380 --> 00:02:53.380]  死人復活
[00:02:53.380 --> 00:02:55.380]  所以你明白為什麼那些人
[00:02:55.380 --> 00:02:57.380]  這麼熱烈要去找耶穌
[00:02:57.380 --> 00:02:59.380]  看拉薩路
[00:02:59.380 --> 00:03:01.380]  因為耶穌叫拉薩路復活是在他死了之後的
[00:03:01.380 --> 00:03:03.380]  四天
[00:03:03.380 --> 00:03:05.380]  四天
[00:03:05.380 --> 00:03:07.380]  今天就
[00:03:07.380 --> 00:03:09.380]  涼了一點
[00:03:09.380 --> 00:03:11.380]  其實這幾天也挺熱的
[00:03:11.380 --> 00:03:13.380]  開始在冬天的時候
[00:03:13.380 --> 00:03:15.380]  忘了放東西進冰箱也可以
[00:03:15.380 --> 00:03:17.380]  現在就不行了
[00:03:17.380 --> 00:03:19.380]  要很小心
[00:03:19.380 --> 00:03:21.380]  不要把食物放在冰箱
[00:03:21.380 --> 00:03:23.380]  因為會爛會臭
[00:03:23.380 --> 00:03:25.380]  在中東的天氣
[00:03:25.380 --> 00:03:27.380]  一個死屍
[00:03:27.380 --> 00:03:29.380]  四天應該都腐爛不得
[00:03:29.380 --> 00:03:31.380]  很嚴重
[00:03:31.380 --> 00:03:33.380]  但是這個拉薩路
[00:03:33.380 --> 00:03:35.380]  在墳墓出來
[00:03:35.380 --> 00:03:37.380]  他不是殭屍不是喪屍不是鬼魂
[00:03:37.380 --> 00:03:39.380]  第十二章一開頭還說
[00:03:39.380 --> 00:03:41.380]  他和耶穌吃飯
[00:03:41.380 --> 00:03:43.380]  見證著
[00:03:43.380 --> 00:03:45.380]  大家知道他從死裡復活
[00:03:45.380 --> 00:03:47.380]  很轟動
[00:03:47.380 --> 00:03:49.380]  很威風
[00:03:49.380 --> 00:03:51.380]  正因為這樣耶穌來到耶路撒冷的時候
[00:03:51.380 --> 00:03:53.380]  人們要出來迎接他
[00:03:53.380 --> 00:03:55.380]  耶穌進入了這個
[00:03:55.380 --> 00:03:57.380]  聖殿的地方
[00:03:57.380 --> 00:03:59.380]  是猶太人的政治、宗教、經濟
[00:03:59.380 --> 00:04:01.380]  文化的中心
[00:04:01.380 --> 00:04:03.380]  耶穌來的時候
[00:04:03.380 --> 00:04:05.380]  很多很多人來
[00:04:05.380 --> 00:04:07.380]  所以這裡的點點是代表人頭的
[00:04:07.380 --> 00:04:09.380]  這裡也不夠
[00:04:09.380 --> 00:04:11.380]  我不知道你前天
[00:04:11.380 --> 00:04:13.380]  有沒有人在新界住
[00:04:13.380 --> 00:04:15.380]  你知道
[00:04:15.380 --> 00:04:17.380]  火車出事
[00:04:17.380 --> 00:04:19.380]  我沒有經歷過
[00:04:19.380 --> 00:04:21.380]  但是我太太
[00:04:21.380 --> 00:04:23.380]  剛好在那條線坐車
[00:04:23.380 --> 00:04:25.380]  後來找到一張
[00:04:25.380 --> 00:04:27.380]  圖是說大圍站
[00:04:27.380 --> 00:04:29.380]  大圍站那張圖
[00:04:29.380 --> 00:04:31.380]  是在扶手電梯
[00:04:31.380 --> 00:04:33.380]  下去大堂拍過去的
[00:04:33.380 --> 00:04:35.380]  我看那張圖
[00:04:35.380 --> 00:04:37.380]  那些人物
[00:04:37.380 --> 00:04:39.380]  電梯都擠滿了人
[00:04:39.380 --> 00:04:41.380]  幾條電梯都擠滿了人
[00:04:41.380 --> 00:04:43.380]  整個大堂都是人
[00:04:43.380 --> 00:04:45.380]  基本上動不了
[00:04:45.380 --> 00:04:47.380]  堆滿了在那裡的情況
[00:04:47.380 --> 00:04:49.380]  這就是耶穌進城的時候
[00:04:49.380 --> 00:04:51.380]  那種情形
[00:04:51.380 --> 00:04:53.380]  因為聖經學者去推論
[00:04:53.380 --> 00:04:55.380]  本身耶路撒冷
[00:04:55.380 --> 00:04:57.380]  大約有二萬五千人住
[00:04:57.380 --> 00:04:59.380]  二萬五千人
[00:04:59.380 --> 00:05:01.380]  在過節的時候
[00:05:01.380 --> 00:05:03.380]  因為禦節類似我們新年
[00:05:03.380 --> 00:05:05.380]  每個人都想湧入去過節
[00:05:05.380 --> 00:05:07.380]  在那個時間
[00:05:07.380 --> 00:05:09.380]  學者推論
[00:05:09.380 --> 00:05:11.380]  耶穌那時大約有
[00:05:11.380 --> 00:05:13.380]  八萬五千人在其他地方
[00:05:13.380 --> 00:05:15.380]  加起來就是十一萬人
[00:05:15.380 --> 00:05:17.380]  在這個城
[00:05:17.380 --> 00:05:19.380]  如果你去過聖地
[00:05:19.380 --> 00:05:21.380]  這個耶路撒冷城不是很大
[00:05:21.380 --> 00:05:23.380]  就是城牆範圍
[00:05:23.380 --> 00:05:25.380]  那你想像
[00:05:25.380 --> 00:05:27.380]  在我們前面
[00:05:27.380 --> 00:05:29.380]  就是園州村
[00:05:29.380 --> 00:05:31.380]  這麼大的範圍
[00:05:31.380 --> 00:05:33.380]  圍著有十一萬人
[00:05:33.380 --> 00:05:35.380]  那是怎樣呢?
[00:05:35.380 --> 00:05:37.380]  很多啊!
[00:05:37.380 --> 00:05:39.380]  如果有十分之一的人出來看耶穌
[00:05:39.380 --> 00:05:41.380]  都是一萬一千人
[00:05:41.380 --> 00:05:43.380]  如果是百分之一
[00:05:43.380 --> 00:05:45.380]  都是一千一百人
[00:05:45.380 --> 00:05:47.380]  所以你可以想像
[00:05:47.380 --> 00:05:49.380]  那種威風
[00:05:49.380 --> 00:05:51.380]  那麼多人出來跟隨他
[00:05:51.380 --> 00:05:53.380]  是很厲害的
[00:05:53.380 --> 00:05:55.380]  而第十三節就說
[00:05:55.380 --> 00:05:57.380]  他們不單止出來看耶穌
[00:05:57.380 --> 00:05:59.380]  還做了一件事
[00:05:59.380 --> 00:06:01.380]  拿著中棗樹枝
[00:06:01.380 --> 00:06:03.380]  或者棕樹枝
[00:06:03.380 --> 00:06:05.380]  去迎接耶穌
[00:06:05.380 --> 00:06:07.380]  並且喊口號高唱
[00:06:07.380 --> 00:06:09.380]  「和珊瓦奉主名而來的那一位
[00:06:09.380 --> 00:06:11.380]  以色列的王配授稱頌」
[00:06:11.380 --> 00:06:13.380]  他們拿著棕樹枝
[00:06:13.380 --> 00:06:15.380]  去迎接耶穌
[00:06:15.380 --> 00:06:17.380]  還歡呼
[00:06:17.380 --> 00:06:19.380]  你可以看到圖
[00:06:19.380 --> 00:06:21.380]  這是在進城的路上
[00:06:21.380 --> 00:06:23.380]  有人在撿樹枝
[00:06:23.380 --> 00:06:25.380]  要去歡迎耶穌
[00:06:25.380 --> 00:06:27.380]  揮舞著大家去唱詩
[00:06:27.380 --> 00:06:29.380]  那為什麼要用棕樹枝呢?
[00:06:31.380 --> 00:06:33.380]  我問你
[00:06:33.380 --> 00:06:35.380]  菊花是什麼時候用的?
[00:06:35.380 --> 00:06:37.380]  快到了,清明了
[00:06:37.380 --> 00:06:39.380]  數目你會用
[00:06:39.380 --> 00:06:41.380]  你不會在情人節送菊花吧?
[00:06:41.380 --> 00:06:43.380]  那個就是你的死期
[00:06:43.380 --> 00:06:49.380]  同樣的,你情人節是不會送康乃馨的
[00:06:49.380 --> 00:06:51.380]  康乃馨什麼時候送?
[00:06:51.380 --> 00:06:53.380]  大家知道了,母親節
[00:06:53.380 --> 00:06:55.380]  那個植物是有意思的
[00:06:55.380 --> 00:06:57.380]  有一個象徵意義的
[00:06:57.380 --> 00:06:59.380]  那棕樹枝是象徵什麼呢?
[00:06:59.380 --> 00:07:01.380]  有一段故事
[00:07:01.380 --> 00:07:05.380]  原來在耶穌降生的150年前
[00:07:05.380 --> 00:07:07.380]  要計算很前的日子
[00:07:07.380 --> 00:07:09.380]  當時你知道
[00:07:09.380 --> 00:07:11.380]  以色列是亡國的
[00:07:11.380 --> 00:07:13.380]  並且不斷被不同的外族統治
[00:07:13.380 --> 00:07:15.380]  他們已經去到希臘的皇朝
[00:07:15.380 --> 00:07:19.380]  後來再分散了四個國家
[00:07:19.380 --> 00:07:21.380]  然後一直在統治
[00:07:21.380 --> 00:07:25.380]  在150年前
[00:07:25.380 --> 00:07:28.380]  猶太有個人叫西門就起義
[00:07:28.380 --> 00:07:31.380]  並且在公元前142年
[00:07:31.380 --> 00:07:34.380]  戰勝了希臘皇朝的軍隊
[00:07:34.380 --> 00:07:36.380]  收復了耶路撒冷城
[00:07:36.380 --> 00:07:38.380]  那個時候的群眾
[00:07:38.380 --> 00:07:42.380]  就揮舞棕樹枝去歡呼慶祝
[00:07:42.380 --> 00:07:44.380]  這個象徵
[00:07:44.380 --> 00:07:47.380]  也印在這個短命的
[00:07:47.380 --> 00:07:50.380]  瑪加比皇朝的銀幣上
[00:07:50.380 --> 00:07:52.380]  就是棕樹枝的徽號
[00:07:52.380 --> 00:07:58.380]  還刻有「解放以色列」這幾個字
[00:07:58.380 --> 00:08:01.380]  不過你明白耶穌的時候已經不是了
[00:08:01.380 --> 00:08:03.380]  已經是羅馬人
[00:08:03.380 --> 00:08:05.380]  因為羅馬興起了之後
[00:08:05.380 --> 00:08:07.380]  他們又不斷去擴張
[00:08:07.380 --> 00:08:09.380]  也再一次將耶路撒冷
[00:08:09.380 --> 00:08:12.380]  將猶太地變為植物地
[00:08:12.380 --> 00:08:15.380]  他們拿起棕樹枝揮舞
[00:08:15.380 --> 00:08:17.380]  又喊口號
[00:08:17.380 --> 00:08:19.380]  喊什麼口號呢?
[00:08:19.380 --> 00:08:22.380]  他們喊的口號
[00:08:22.380 --> 00:08:24.380]  是象徵著一件事
[00:08:24.380 --> 00:08:28.380]  「和撒拿」
[00:08:28.380 --> 00:08:30.380]  其實是來自詩篇的
[00:08:30.380 --> 00:08:32.380]  下半部分就是詩篇
[00:08:32.380 --> 00:08:34.380]  188篇25至26節
[00:08:34.380 --> 00:08:36.380]  那裡的詩篇是這樣唱的
[00:08:36.380 --> 00:08:38.380]  「求你施行拯救」
[00:08:38.380 --> 00:08:41.380]  原本在希伯來的文字
[00:08:41.380 --> 00:08:44.380]  「求你施行拯救」的讀音就是和撒拿
[00:08:44.380 --> 00:08:47.380]  所以他們去到新約時期
[00:08:47.380 --> 00:08:49.380]  他們喊的和撒拿
[00:08:49.380 --> 00:08:51.380]  其實是一句希伯來文
[00:08:51.380 --> 00:08:52.380]  和撒拿
[00:08:52.380 --> 00:08:53.380]  像什麼呢?
[00:08:53.380 --> 00:08:55.380]  小朋友可能要理解一點
[00:08:55.380 --> 00:08:57.380]  街口有個士多
[00:08:57.380 --> 00:08:58.380]  為什麼叫做士多?
[00:08:58.380 --> 00:08:59.380]  store
[00:08:59.380 --> 00:09:00.380]  英文嘛
[00:09:00.380 --> 00:09:01.380]  為什麼你搭巴士?
[00:09:01.380 --> 00:09:03.380]  bus
[00:09:03.380 --> 00:09:05.380]  翻譯的讀音
[00:09:05.380 --> 00:09:09.380]  所以和撒拿是一個翻譯的讀音
[00:09:09.380 --> 00:09:11.380]  意思就是「救命啊」
[00:09:11.380 --> 00:09:14.380]  「求你救我」的意思
[00:09:14.380 --> 00:09:17.380]  所以你叫詩篇「求你施行拯救」對著神說
[00:09:17.380 --> 00:09:20.380]  這裡說「救命啊」或者「拯救啊」
[00:09:20.380 --> 00:09:23.380]  「奉主名而來的那一位
[00:09:23.380 --> 00:09:25.380]  陪受稱頌」
[00:09:25.380 --> 00:09:27.380]  不止,他們還加了幾個字
[00:09:27.380 --> 00:09:29.380]  對比一下
[00:09:29.380 --> 00:09:31.380]  兩個文字
[00:09:31.380 --> 00:09:33.380]  白色的字
[00:09:33.380 --> 00:09:36.380]  「以色列的王」
[00:09:36.380 --> 00:09:39.380]  「揮中樹枝的徽號」
[00:09:39.380 --> 00:09:42.380]  「嗌著和撒拿」
[00:09:42.380 --> 00:09:46.380]  還要說「以色列的王」
[00:09:46.380 --> 00:09:48.380]  那你記得
[00:09:48.380 --> 00:09:51.380]  是哪些人將耶穌釘上十字架?
[00:09:51.380 --> 00:09:54.380]  羅馬兵丁嘛
[00:09:54.380 --> 00:09:59.380]  耶路撒冷當時因為試過幾次動亂
[00:09:59.380 --> 00:10:02.380]  所以比拉多有派軍隊
[00:10:02.380 --> 00:10:05.380]  駐紮在聖殿附近
[00:10:05.380 --> 00:10:07.380]  怕再出事
[00:10:07.380 --> 00:10:09.380]  他們甚至建了一個塔
[00:10:09.380 --> 00:10:11.380]  在聖殿旁邊
[00:10:11.380 --> 00:10:16.380]  那個塔就是士兵監視聖殿裡的行動
[00:10:16.380 --> 00:10:18.380]  那裡有很多羅馬兵
[00:10:18.380 --> 00:10:20.380]  你當著羅馬兵叫
[00:10:20.380 --> 00:10:22.380]  「以色列的王啊」
[00:10:22.380 --> 00:10:25.380]  這樣很明顯
[00:10:25.380 --> 00:10:27.380]  你聽到他們的期望嗎?
[00:10:27.380 --> 00:10:29.380]  聽到他們心裡期待
[00:10:29.380 --> 00:10:31.380]  這個榮耀的君王來
[00:10:31.380 --> 00:10:33.380]  你竟然可以令死人復活
[00:10:33.380 --> 00:10:36.380]  更大的事我們可以期待了吧?
[00:10:36.380 --> 00:10:40.380]  期待他會不會像當時的馬加比王朝一樣
[00:10:40.380 --> 00:10:43.380]  從外族手上收回耶路撒冷
[00:10:43.380 --> 00:10:48.380]  甚至復興猶太國以色列國呢?
[00:10:48.380 --> 00:10:50.380]  他們是這樣有個期待
[00:10:50.380 --> 00:10:52.380]  這個榮耀的任務
[00:10:52.380 --> 00:10:55.380]  那就是說要打仗了
[00:10:55.380 --> 00:10:57.380]  打仗的話
[00:10:57.380 --> 00:10:59.380]  應該是怎樣的狀態呢?
[00:10:59.380 --> 00:11:00.380]  騎戰馬
[00:11:00.380 --> 00:11:03.380]  所以剛才那張照片是給你這樣看的
[00:11:03.380 --> 00:11:06.380]  應該是作戰的狀態
[00:11:06.380 --> 00:11:08.380]  就好像你今天打仗
[00:11:08.380 --> 00:11:10.380]  你應該是派
[00:11:10.380 --> 00:11:12.380]  當然現在流行無人機
[00:11:12.380 --> 00:11:13.380]  如果是地面部隊的話
[00:11:13.380 --> 00:11:14.380]  裝甲車
[00:11:14.380 --> 00:11:16.380]  坦克車
[00:11:16.380 --> 00:11:17.380]  都會是了
[00:11:17.380 --> 00:11:19.380]  導彈車
[00:11:19.380 --> 00:11:21.380]  你不會騎單車去的
[00:11:21.380 --> 00:11:25.380]  但耶穌不是騎戰馬
[00:11:25.380 --> 00:11:27.380]  祂騎一頭鹿
[00:11:27.380 --> 00:11:30.380]  即是騎單車去
[00:11:30.380 --> 00:11:34.380]  所以有一個很大的矛盾對差
[00:11:34.380 --> 00:11:36.380]  耶穌的行動像是向這班人潑了一盆冷水
[00:11:36.380 --> 00:11:38.380]  但他們仍然都很熱烈
[00:11:38.380 --> 00:11:40.380]  因為已經在歡迎
[00:11:40.380 --> 00:11:42.380]  即使是單車
[00:11:42.380 --> 00:11:44.380]  死人復活
[00:11:44.380 --> 00:11:46.380]  都很行啊
[00:11:46.380 --> 00:11:49.380]  我們怎樣去做都應該勝利了吧
[00:11:49.380 --> 00:11:51.380]  他們歡迎耶穌進來
[00:11:51.380 --> 00:11:53.380]  是耶穌似乎最光輝
[00:11:53.380 --> 00:11:56.380]  最多人跟祂的時候
[00:11:56.380 --> 00:12:00.380]  但當人人都這樣狂呼萬歲
[00:12:00.380 --> 00:12:03.380]  歡迎耶穌去做這個榮耀君王
[00:12:03.380 --> 00:12:06.380]  沒有人明白到底耶穌要怎樣做
[00:12:06.380 --> 00:12:08.380]  耶穌的榮耀是怎樣來的
[00:12:08.380 --> 00:12:09.380]  沒有人明白
[00:12:09.380 --> 00:12:11.380]  就算跟了耶穌三年的門徒都不明白
[00:12:11.380 --> 00:12:12.380]  所以十六節不是這樣說
[00:12:12.380 --> 00:12:19.380]  門徒起初不明白
[00:12:19.380 --> 00:12:22.380]  人人都以為自己知道
[00:12:22.380 --> 00:12:24.380]  人人都覺得上帝在這一刻就要做這件事
[00:12:24.380 --> 00:12:26.380]  上帝你要做這件事
[00:12:26.380 --> 00:12:27.380]  我們派了一個人來
[00:12:27.380 --> 00:12:30.380]  他肯定要做這件事
[00:12:30.380 --> 00:12:33.380]  值得讓我們想想我們今天怎樣看
[00:12:33.380 --> 00:12:35.380]  我們自己跟神的關係
[00:12:35.380 --> 00:12:37.380]  看到世界這麼亂
[00:12:37.380 --> 00:12:39.380]  我們會祈禱
[00:12:39.380 --> 00:12:40.380]  神啊
[00:12:40.380 --> 00:12:41.380]  祢幫那些人
[00:12:41.380 --> 00:12:44.380]  祢指著戰爭
[00:12:44.380 --> 00:12:47.380]  同時我們期待上帝做的事
[00:12:47.380 --> 00:12:51.380]  會不會是我們自己想出來的
[00:12:51.380 --> 00:12:53.380]  會不會我們好像門徒一樣
[00:12:53.380 --> 00:12:56.380]  我們起初不明白這些事
[00:12:56.380 --> 00:12:59.380]  歷史的走勢很多時候都是這樣
[00:12:59.380 --> 00:13:02.380]  我們人以為自己的期待
[00:13:02.380 --> 00:13:05.380]  對著神祈禱都可以
[00:13:05.380 --> 00:13:07.380]  但往往有些跡象發生
[00:13:07.380 --> 00:13:08.380]  我們馬上對號入座
[00:13:08.380 --> 00:13:09.380]  這個是怎樣
[00:13:09.380 --> 00:13:11.380]  這個是怎樣
[00:13:11.380 --> 00:13:13.380]  往往都是錯的
[00:13:13.380 --> 00:13:16.380]  因為我們根本不明白
[00:13:16.380 --> 00:13:20.380]  耶穌的光榮榮譽那種萬人擁戴
[00:13:20.380 --> 00:13:22.380]  流芳百世
[00:13:22.380 --> 00:13:28.380]  不是奪取政權
[00:13:28.380 --> 00:13:30.380]  人不明白
[00:13:30.380 --> 00:13:33.380]  很多人都誤解
[00:13:33.380 --> 00:13:37.380]  有一個年輕人跟他媽媽相依為命
[00:13:37.380 --> 00:13:40.380]  他媽媽很辛苦很節儉
[00:13:40.380 --> 00:13:43.380]  才可以儲到一些錢送他去外國留學
[00:13:43.380 --> 00:13:45.380]  後來他畢業回來
[00:13:45.380 --> 00:13:48.380]  入了一間很大的跨國公司工作
[00:13:48.380 --> 00:13:51.380]  他入到一個團隊裏面
[00:13:51.380 --> 00:13:53.380]  他發現有幾個同事很古怪的
[00:13:53.380 --> 00:13:54.380]  每一次做整單生意
[00:13:54.380 --> 00:13:55.380]  這班人就會聚在一起
[00:13:55.380 --> 00:13:57.380]  說感謝神
[00:13:57.380 --> 00:13:59.380]  所以他作為新手
[00:13:59.380 --> 00:14:00.380]  入了這個團隊
[00:14:00.380 --> 00:14:01.380]  他就學了
[00:14:01.380 --> 00:14:03.380]  終於他做成他第一單生意
[00:14:03.380 --> 00:14:06.380]  他就學那些同事說感謝神
[00:14:06.380 --> 00:14:08.380]  其實那些同事還沒有跟他傳父的呼應
[00:14:08.380 --> 00:14:09.380]  不是很對
[00:14:09.380 --> 00:14:11.380]  應該要帶他去信耶穌
[00:14:11.380 --> 00:14:14.380]  帶他回來阿根拓
[00:14:14.380 --> 00:14:16.380]  他照樣說感謝神
[00:14:16.380 --> 00:14:18.380]  其實好像一個咒語
[00:14:18.380 --> 00:14:20.380]  或者一個儀式
[00:14:20.380 --> 00:14:21.380]  他沒有說錯
[00:14:21.380 --> 00:14:22.380]  萬物都是由神而來
[00:14:22.380 --> 00:14:23.380]  是神所賜的
[00:14:23.380 --> 00:14:24.380]  他的感謝是對的
[00:14:24.380 --> 00:14:27.380]  但是他不明白他感謝的神
[00:14:27.380 --> 00:14:29.380]  怎樣為他生命帶來福氣
[00:14:29.380 --> 00:14:33.380]  他以為是他期待他所想要的東西
[00:14:33.380 --> 00:14:35.380]  那些生命的成功
[00:14:35.380 --> 00:14:36.380]  那些光榮
[00:14:36.380 --> 00:14:37.380]  那些出人頭地的情況
[00:14:37.380 --> 00:14:41.380]  對得起媽媽那種處境
[00:14:41.380 --> 00:14:42.380]  頂尖的我們可能
[00:14:42.380 --> 00:14:46.380]  我們都很多人信了耶穌一段時間
[00:14:46.380 --> 00:14:49.380]  我們都會期待神會為我們做一些事
[00:14:49.380 --> 00:14:53.380]  甚至神會幫我們生命裏面的一些情況
[00:14:53.380 --> 00:14:54.380]  解決我們的困局
[00:14:54.380 --> 00:14:57.380]  當然我們可以這樣祈禱
[00:14:57.380 --> 00:15:01.380]  但是我們是不是只是用了世界給我們的那種成功方程式
[00:15:01.380 --> 00:15:04.380]  繼續求神給我們的東西呢?
[00:15:04.380 --> 00:15:06.380]  或者根據世界的虛榮方法
[00:15:06.380 --> 00:15:12.380]  以為上帝給我們看見那種好
[00:15:12.380 --> 00:15:14.380]  就算是教會
[00:15:14.380 --> 00:15:16.380]  人多就是好
[00:15:16.380 --> 00:15:17.380]  當然人多就是好
[00:15:17.380 --> 00:15:18.380]  多些人信耶穌
[00:15:18.380 --> 00:15:22.380]  但是我們會不會也會跌入一種世上的虛榮
[00:15:22.380 --> 00:15:26.380]  以為那是我們要達至榮耀的境地呢?
[00:15:26.380 --> 00:15:27.380]  這段經文給我們看到
[00:15:27.380 --> 00:15:30.380]  我們要去明白主的心
[00:15:30.380 --> 00:15:31.380]  好像門徒一樣
[00:15:31.380 --> 00:15:33.380]  後來他們明白
[00:15:33.380 --> 00:15:35.380]  這段聖經給我們今天的人看到
[00:15:35.380 --> 00:15:37.380]  我們已經知道耶穌之後會做的事
[00:15:37.380 --> 00:15:40.380]  我們應該更加比門徒容易去明白
[00:15:40.380 --> 00:15:42.380]  耶穌要我們走的光榮之路
[00:15:42.380 --> 00:15:43.380]  榮耀之路
[00:15:43.380 --> 00:15:47.380]  不是在這個進城萬人擁戴的情況
[00:15:47.380 --> 00:15:51.380]  而是接著我們會繼續去分享
[00:15:51.380 --> 00:15:53.380]  如果騎路進城萬人空巷
[00:15:53.380 --> 00:15:54.380]  不是一個榮耀
[00:15:54.380 --> 00:15:56.380]  什麼時候才是呢?
[00:15:56.380 --> 00:15:58.380]  中間就加插了一段
[00:15:58.380 --> 00:16:00.380]  繼續講榮耀的插曲
[00:16:00.380 --> 00:16:01.380]  法尼塞人說
[00:16:01.380 --> 00:16:02.380]  那些人全跟隨他
[00:16:02.380 --> 00:16:03.380]  全世界都跟隨他
[00:16:03.380 --> 00:16:06.380]  哈利路亞他們不知道自己說對了
[00:16:06.380 --> 00:16:07.380]  他們預言了
[00:16:07.380 --> 00:16:10.380]  之後全世界都要跟隨耶穌
[00:16:10.380 --> 00:16:12.380]  這裡二十節
[00:16:12.380 --> 00:16:13.380]  有一個插曲就說
[00:16:13.380 --> 00:16:14.380]  有人來找耶穌
[00:16:14.380 --> 00:16:15.380]  那些是希臘人
[00:16:15.380 --> 00:16:16.380]  外族人來的
[00:16:16.380 --> 00:16:18.380]  不是以色列人
[00:16:18.380 --> 00:16:20.380]  他們來找一個叫費力
[00:16:20.380 --> 00:16:22.380]  其實他是門徒
[00:16:22.380 --> 00:16:23.380]  想見耶穌
[00:16:23.380 --> 00:16:25.380]  然後費力就找另一個門徒
[00:16:25.380 --> 00:16:26.380]  有人想找耶穌
[00:16:26.380 --> 00:16:27.380]  我找德烈
[00:16:27.380 --> 00:16:28.380]  兩個人就去找耶穌
[00:16:28.380 --> 00:16:30.380]  耶穌就跟他講這個說話
[00:16:30.380 --> 00:16:31.380]  耶穌沒有說見不見他
[00:16:31.380 --> 00:16:32.380]  耶穌就講了一句
[00:16:32.380 --> 00:16:33.380]  最底的說話
