
[00:00:00.000 --> 00:00:02.240]  我們一起來讀一段神的話
[00:03:01.140 --> 00:03:06.260]  在家庭婚姻當中有一個傷害更深更嚴重的
[00:03:06.260 --> 00:03:09.840]  那個關係就叫做冷漠
[00:03:09.840 --> 00:03:15.720]  冷漠的關係是家庭婚姻裡面非常厲害的一個殺手
[00:03:15.720 --> 00:03:18.540]  Mother Teresa曾經講過一句話
[00:03:18.540 --> 00:03:21.880]  她說愛的反面不是恨
[00:03:21.880 --> 00:03:26.740]  愛的反面乃是漠不關心
[00:03:26.740 --> 00:03:31.860]  愛的反面是漠不關心
[00:03:31.860 --> 00:03:36.720]  當一對夫婦他們有衝突摩擦的時候
[00:03:36.720 --> 00:03:39.280]  他們可能會產生熱戰
[00:03:39.280 --> 00:03:42.100]  也可能會發生一些冷戰
[00:03:42.100 --> 00:03:45.160]  但不管是熱戰也好冷戰也好
[00:03:45.160 --> 00:03:49.020]  至少他們兩個都在戰場上
[00:03:49.020 --> 00:03:53.880]  至少在他們心中都還有對方的存在
[00:03:53.880 --> 00:03:58.220]  但是如果兩個的關係已經發展到那種冷漠
[00:03:58.220 --> 00:04:00.020]  冷冰冰的時候
[00:04:00.020 --> 00:04:02.840]  他連戰場都沒有了
[00:04:02.840 --> 00:04:04.880]  這個時候你在他心裡
[00:04:04.880 --> 00:04:09.740]  已經沒有任何的感情存在
[00:04:09.740 --> 00:04:11.280]  他不再關心
[00:04:11.280 --> 00:04:14.100]  他也不在意你說了什麼
[00:04:14.100 --> 00:04:16.660]  你做了什麼
[00:04:16.660 --> 00:04:22.280]  這對家庭婚姻是有極大的一個傷害
[00:04:22.280 --> 00:04:25.880]  盼望我們都不要發展到那種程度
[00:04:25.880 --> 00:04:31.000]  在聖經裡面就曾經有一對這樣的一個夫婦
[00:04:31.000 --> 00:04:36.880]  他們是彼此相愛而且經歷了許許多多的患難
[00:04:36.880 --> 00:04:39.960]  最後好不容易成為夫婦
[00:04:39.960 --> 00:04:42.780]  他們真的是彼此相愛
[00:04:42.780 --> 00:04:46.360]  可是後來在他們中間發生了一些事情
[00:04:46.360 --> 00:04:53.780]  以至於他們的婚姻竟然走到那種漠不關心冷漠的階段
[00:04:53.780 --> 00:04:57.120]  他們後來的結局是非常的淒慘
[00:04:57.120 --> 00:04:59.680]  悲慘
[00:04:59.680 --> 00:05:04.800]  今天我們就從這一對夫婦的身上來學習如何靠著主的恩典
[00:05:04.800 --> 00:05:07.620]  不但是享受婚姻
[00:05:07.620 --> 00:05:09.920]  而且能夠彼此相愛
[00:05:09.920 --> 00:05:14.020]  而且相愛到白頭
[00:05:14.020 --> 00:05:15.040]  有三點
[00:05:15.040 --> 00:05:16.840]  要來跟大家分享
[00:05:16.840 --> 00:05:17.860]  第一
[00:05:17.860 --> 00:05:20.680]  你要常常記住對方的好
[00:05:20.680 --> 00:05:24.260]  也要學會忘記對方的不好
[00:05:24.260 --> 00:05:25.280]  雖然有點長
[00:05:25.280 --> 00:05:27.840]  好不好,我努力的跟旁邊的人講一下
[00:05:27.840 --> 00:05:32.700]  你要常常記住對方的好
[00:05:32.700 --> 00:05:38.340]  也要學會忘記對方的不好
[00:05:38.340 --> 00:05:42.180]  一段經文,薩摩爾記上18章
[00:05:42.180 --> 00:05:45.240]  17到21節我來讀
[00:05:45.240 --> 00:05:50.120]  掃羅對大衛說,我將大女兒米拉給你為妻
[00:05:50.120 --> 00:05:52.420]  只要你為我奮以勇
[00:05:52.420 --> 00:05:54.200]  為耶和華征戰
[00:05:54.200 --> 00:05:59.840]  掃羅心裡說,我不好親手害她,要借非利士人的手害她
[00:05:59.840 --> 00:06:01.120]  18節
[00:06:01.120 --> 00:06:04.700]  大衛對掃羅說,我是誰?我是什麼出身?
[00:06:04.700 --> 00:06:10.080]  我富家在以色列中是何等的家?豈敢做王的女婿呢?
[00:06:10.080 --> 00:06:11.100]  19節
[00:06:11.100 --> 00:06:14.680]  掃羅的女兒米拉到了當給大衛的時候
[00:06:14.680 --> 00:06:16.220]  掃羅卻給了
[00:06:16.220 --> 00:06:19.540]  米和拉人亞德烈為妻
[00:06:19.540 --> 00:06:22.360]  掃羅的次女米賈愛大衛
[00:06:22.360 --> 00:06:24.920]  19節
[00:06:24.920 --> 00:06:31.320]  大衛對掃羅說,你今天可以第二次做我的女婿
[00:06:31.320 --> 00:06:35.160]  當大衛殺死巨人戈利亞之後
[00:06:35.160 --> 00:06:39.760]  有人告訴掃羅,掃羅就喜悅,21節
[00:06:39.760 --> 00:06:44.380]  掃羅心裡說,我將這女兒給大衛做他的網羅
[00:06:44.380 --> 00:06:46.680]  好,借非利士人的手害他
[00:06:46.680 --> 00:06:52.320]  所以掃羅對大衛說,你今日可以第二次做我的女婿
[00:06:52.320 --> 00:07:00.260]  結果婦女作歌說,掃羅殺死千千,大衛殺死萬萬
[00:07:00.260 --> 00:07:03.580]  身為一國之君的掃羅
[00:07:03.580 --> 00:07:06.400]  當他聽到這樣的一個詩歌的時候
[00:07:06.400 --> 00:07:08.700]  他心裡很不是滋味
[00:07:08.700 --> 00:07:09.980]  我是國王耶
[00:07:09.980 --> 00:07:12.800]  而那小小的我的手下的大衛
[00:07:12.800 --> 00:07:16.640]  他竟然功勞比我大
[00:07:16.640 --> 00:07:19.720]  所以他心裡很不是滋味
[00:07:19.720 --> 00:07:24.580]  再加上神角早就厭棄的掃羅
[00:07:24.580 --> 00:07:25.860]  他也知道
[00:07:25.860 --> 00:07:30.480]  而且他也知道神藉著先知撒摩爾已經高的大衛
[00:07:30.480 --> 00:07:33.540]  要做將來以色列的王
[00:07:33.540 --> 00:07:39.940]  所以掃羅心裡對大衛又是嫉妒又是恨意
[00:07:39.940 --> 00:07:43.780]  他巴不得親手就把大衛給殺了
[00:07:43.780 --> 00:07:46.600]  可是大衛現在可是大英雄
[00:07:46.600 --> 00:07:51.460]  而且以色列的百姓是這麼的喜愛大衛
[00:07:51.460 --> 00:07:55.060]  所以他也不能明目張膽就把他殺了
[00:07:55.060 --> 00:08:01.460]  所以他就左思右想到底要如何才能夠把大衛殺掉呢
[00:08:01.460 --> 00:08:03.500]  有一天他想到一個計策
[00:08:03.500 --> 00:08:06.060]  他想到一個借刀殺人計策
[00:08:06.060 --> 00:08:10.160]  他就要把大衛想辦法送到戰場上去
[00:08:10.160 --> 00:08:15.280]  讓他跟以色列的敵人菲律斯人作戰
[00:08:15.280 --> 00:08:19.380]  藉著菲律斯人手就把大衛給殺了
[00:08:19.380 --> 00:08:24.500]  於是他就派人把大衛找來對大衛說
[00:08:24.500 --> 00:08:29.360]  這樣子好了你只要上戰場為我奮勇殺敵
[00:08:29.360 --> 00:08:31.400]  立下更多的戰功
[00:08:31.400 --> 00:08:36.260]  我就把我的大女兒米拉嫁給你做妻子
[00:08:36.260 --> 00:08:40.360]  於是大衛就上戰場殺敵
[00:08:40.360 --> 00:08:44.720]  掃羅心裡想要藉著菲律斯人手把大衛殺掉
[00:08:44.720 --> 00:08:48.040]  可是大衛不但沒有被殺掉
[00:08:48.040 --> 00:08:51.380]  他反而立下了更多的戰功
[00:08:51.380 --> 00:08:53.940]  功勞是越來越大
[00:08:53.940 --> 00:08:57.000]  掃羅心裡就越來越氣
[00:08:57.000 --> 00:09:01.360]  一氣之下就把米拉嫁給別人了
[00:09:01.360 --> 00:09:03.660]  可是有一天
[00:09:03.660 --> 00:09:08.280]  大衛就來跟掃羅王要米拉
[00:09:08.280 --> 00:09:09.800]  怎麼辦
[00:09:09.800 --> 00:09:13.140]  當時掃羅可是親口答應大衛的
[00:09:13.140 --> 00:09:16.200]  而且是在眾人面前
[00:09:16.200 --> 00:09:20.560]  這個時候大衛當然理所當然的跟他要米拉
[00:09:20.560 --> 00:09:23.880]  因為他的確立下了許多戰功
[00:09:23.880 --> 00:09:26.960]  掃羅這個時候不曉得該怎麼辦
[00:09:26.960 --> 00:09:32.340]  大女兒已經嫁給別人了怎麼辦
[00:09:32.340 --> 00:09:35.160]  君無戲言
[00:09:35.160 --> 00:09:37.460]  他不曉得怎麼辦
[00:09:37.460 --> 00:09:40.780]  還好這個時候有人就跑來跟掃羅王說
[00:09:40.780 --> 00:09:45.380]  你的二女兒米賈她愛大衛
[00:09:45.380 --> 00:09:48.720]  這下子就替掃羅王解了圍
[00:09:48.720 --> 00:09:52.560]  掃羅就很高興就把大衛再次找過來說
[00:09:52.560 --> 00:09:53.840]  大衛啊
[00:09:53.840 --> 00:09:57.680]  你只要奮勇為我去殺敵
[00:09:57.680 --> 00:10:01.260]  你只要殺了一百個菲律斯人
[00:10:01.260 --> 00:10:06.640]  那我就把我的二女兒米賈嫁給你做妻子
[00:10:06.640 --> 00:10:12.780]  大衛聽了之後他又出去奮勇殺敵
[00:10:12.780 --> 00:10:15.080]  掃羅要一百
[00:10:15.080 --> 00:10:18.920]  大衛卻殺了兩百個
[00:10:18.920 --> 00:10:21.740]  那我們就很奇怪為什麼掃羅要一百
[00:10:21.740 --> 00:10:24.560]  他卻給兩百呢
[00:10:24.560 --> 00:10:28.140]  就好像人家跟你要五毛你給他一塊
[00:10:28.140 --> 00:10:31.220]  這到底是為什麼呢
[00:10:31.220 --> 00:10:33.260]  你知道上戰場是很危險的
[00:10:33.260 --> 00:10:35.560]  不是殺人就是被殺
[00:10:35.560 --> 00:10:40.160]  只要多殺一個人就要多冒一份的險
[00:10:40.160 --> 00:10:43.240]  那大衛只要按照掃羅的要求
[00:10:43.240 --> 00:10:46.060]  一百個那不就夠數了嗎
[00:10:46.060 --> 00:10:50.400]  那為什麼還要再另外多殺一百個人
[00:10:50.400 --> 00:10:54.500]  這要冒多大的生命危險呢
[00:10:54.500 --> 00:10:56.560]  弟兄姊妹你還記得
[00:10:56.560 --> 00:10:59.880]  耶穌在登山寶勳那裡說到
[00:10:59.880 --> 00:11:02.440]  要愛你的仇敵
[00:11:02.440 --> 00:11:06.800]  耶穌說有人強逼你走一里路
[00:11:06.800 --> 00:11:09.360]  你就跟他走幾里路
[00:11:09.360 --> 00:11:11.400]  兩里路
[00:11:11.400 --> 00:11:14.980]  在耶穌那個時代羅馬賓丁是有權利
[00:11:14.980 --> 00:11:22.160]  可以要求猶太人為他們背負重物走一里路
[00:11:22.160 --> 00:11:24.460]  不管你喜歡不喜歡
[00:11:24.460 --> 00:11:27.280]  你就是要背
[00:11:27.280 --> 00:11:31.120]  因為這是義務你不可以推遲
[00:11:31.120 --> 00:11:33.680]  如果你已經走完了一里路
[00:11:33.680 --> 00:11:38.800]  你又甘心樂意的為他走第二里路
[00:11:38.800 --> 00:11:42.900]  那這第二里路就不叫做義務囉
[00:11:42.900 --> 00:11:47.760]  第二里路是因為你愛他
[00:11:47.760 --> 00:11:54.680]  你為了愛他就甘心情願的為他走第二里路
[00:11:54.680 --> 00:11:57.480]  掃羅說殺一百個
[00:11:57.480 --> 00:12:00.040]  我就把女兒嫁給你
[00:12:00.040 --> 00:12:01.580]  一百個是聘禮
[00:12:01.580 --> 00:12:03.120]  一百個是條件
[00:12:03.120 --> 00:12:06.440]  一百個是第一里路
[00:12:06.440 --> 00:12:09.260]  可是大衛殺了一百之後
[00:12:09.260 --> 00:12:10.800]  繼續殺
[00:12:10.800 --> 00:12:13.100]  殺了兩百個
[00:12:13.100 --> 00:12:17.960]  那第一百到兩百這個就不是一里路了
[00:12:17.960 --> 00:12:20.780]  那是第二里路
[00:12:20.780 --> 00:12:23.600]  可見大衛也怎麼樣
[00:12:23.600 --> 00:12:26.400]  大衛愛米賈
[00:12:26.400 --> 00:12:30.000]  聖經說米賈愛大衛
[00:12:30.000 --> 00:12:34.360]  同時大衛也愛米賈
[00:12:34.360 --> 00:12:36.200]  所以他們因為彼此相愛
[00:12:36.200 --> 00:12:41.320]  就進到家庭生活裡面去
[00:12:41.320 --> 00:12:43.060]  弟兄姊妹
[00:12:43.060 --> 00:12:47.160]  如果我們在追求另外一半的時候
[00:12:47.160 --> 00:12:50.360]  我們心裡一定是很愛他的
[00:12:50.360 --> 00:12:53.040]  而對方願意嫁給你
[00:12:53.040 --> 00:12:55.960]  也因為是他很愛你
[00:12:55.960 --> 00:12:58.920]  所以結婚之前兩個彼此相愛
[00:12:58.920 --> 00:13:01.840]  說真的很容易
[00:13:01.840 --> 00:13:05.000]  一旦進到家庭婚姻裡面去的時候
[00:13:05.000 --> 00:13:07.120]  可能剛開始結婚的時候
[00:13:07.120 --> 00:13:09.160]  新婚燕爾
[00:13:09.160 --> 00:13:13.640]  所以彼此相愛也是比較容易的
[00:13:13.640 --> 00:13:16.240]  可是當在家庭婚姻裡面
[00:13:16.240 --> 00:13:21.600]  經過十年二十年甚至三十年之後
[00:13:21.600 --> 00:13:24.280]  要彼此相愛
[00:13:24.280 --> 00:13:27.280]  特別是起初的彼此相愛
[00:13:27.280 --> 00:13:32.320]  就可能比較困難一點
[00:13:32.320 --> 00:13:34.400]  但是一個幸福美滿的婚姻
[00:13:34.400 --> 00:13:38.560]  一定是要彼此相愛
[00:13:38.560 --> 00:13:39.400]  既然不容易
[00:13:39.400 --> 00:13:41.360]  那我們就應該來學一個功課
[00:13:41.360 --> 00:13:45.760]  好讓我們之間可以彼此相愛
[00:13:45.760 --> 00:13:48.360]  那個屬靈的功課是什麼呢
[00:13:48.360 --> 00:13:50.320]  就是我們的主題
[00:13:50.320 --> 00:13:55.720]  你一定要常常記住對方的好
[00:13:55.720 --> 00:14:00.280]  同時也要學會忘記對方的不好
[00:14:00.280 --> 00:14:02.080]  在這裡面所講的忘記
[00:14:02.080 --> 00:14:06.320]  不是因為年紀大了想不起來
[00:14:06.320 --> 00:14:10.200]  那個忘記是放下的意思
[00:14:10.200 --> 00:14:12.920]  是一個饒恕的意思
[00:14:12.920 --> 00:14:16.760]  我願意放下那個不好的記憶
[00:14:16.760 --> 00:14:21.240]  我不再計算他的惡
[00:14:21.240 --> 00:14:24.080]  也就是說不要再翻舊帳的意思
[00:14:24.080 --> 00:14:27.640]  我要跟旁邊弟兄姊妹提醒他一下
[00:14:27.640 --> 00:14:32.800]  永遠不要翻舊帳
[00:14:32.800 --> 00:14:34.960]  講的時候不要咬牙切齒
[00:14:34.960 --> 00:14:37.480]  也不要指著對方
[00:14:37.480 --> 00:14:38.840]  要很誠懇的講
[00:14:38.840 --> 00:14:43.920]  我們都不要翻舊帳
[00:14:43.920 --> 00:14:46.720]  是的要維持彼此相愛的心
[00:14:46.720 --> 00:14:49.360]  我們的確要常常想起對方的好
[00:14:49.360 --> 00:14:51.200]  要忘記對方的不好
[00:14:51.200 --> 00:14:52.600]  我們看一節經文
[00:14:52.600 --> 00:14:56.880]  大漠記上十九章十一到十二節
[00:14:56.880 --> 00:15:01.120]  掃羅打發人到大衛的房屋那裡窺探他
[00:15:01.120 --> 00:15:03.240]  要等到天亮殺他
[00:15:03.240 --> 00:15:05.680]  大衛的妻子米賈對他說
[00:15:05.680 --> 00:15:08.160]  你今夜若不逃命
[00:15:08.160 --> 00:15:09.920]  明日你要被殺
[00:15:09.920 --> 00:15:11.120]  十二節
[00:15:11.120 --> 00:15:14.920]  於是米賈將大衛從窗戶裡捶下去
[00:15:14.920 --> 00:15:17.080]  大衛就逃走了
[00:15:17.080 --> 00:15:19.680]  躲避了
[00:15:19.680 --> 00:15:23.800]  雖然大衛這個時候是掃羅的女婿
[00:15:23.800 --> 00:15:26.120]  可是這個做岳父的
[00:15:26.120 --> 00:15:30.960]  一天到晚還是想把這個女婿給殺掉
[00:15:30.960 --> 00:15:33.000]  有一次米賈得到一個消息
[00:15:33.000 --> 00:15:36.760]  他的父親要派人來殺大衛
[00:15:36.760 --> 00:15:42.880]  於是他就想辦法幫助大衛逃跑了
[00:15:42.880 --> 00:15:47.080]  當掃羅聽到他女兒做了這樣的事情之後
[00:15:47.080 --> 00:15:49.200]  就非常的憤怒
[00:15:49.200 --> 00:15:57.800]  一氣之下就把他的女兒米賈又嫁給了別人了
[00:15:57.800 --> 00:16:02.040]  這個做父親的就硬生生的把米賈跟大衛
[00:16:02.040 --> 00:16:08.400]  這一對恩愛夫妻給拆散了
[00:16:08.400 --> 00:16:10.920]  過了幾年之後
[00:16:10.920 --> 00:16:13.840]  掃羅暫時在沙場上
[00:16:13.840 --> 00:16:18.200]  而大衛也登基做了以色列的國王
[00:16:18.200 --> 00:16:21.240]  有一天以前掃羅的部屬
[00:16:21.240 --> 00:16:24.520]  就跑來要投靠大衛
[00:16:24.520 --> 00:16:27.600]  但是大衛說你要投靠我可以
[00:16:27.600 --> 00:16:29.640]  但是有一個條件
[00:16:29.640 --> 00:16:30.600]  什麼條件呢
[00:16:30.600 --> 00:16:31.920]  我們看下一節的經文
[00:16:31.920 --> 00:16:34.600]  薩摩爾記下三章十三節
[00:16:34.600 --> 00:16:36.160]  我們一起來讀好不好
[00:16:36.160 --> 00:16:37.320]  大衛說
[00:16:37.320 --> 00:16:39.920]  好 我與你立約
[00:16:39.920 --> 00:16:41.240]  但有一件
[00:16:41.240 --> 00:16:42.600]  你來見我面的時候
[00:16:42.600 --> 00:16:45.160]  若不將掃羅的女兒米賈帶來
[00:16:45.160 --> 00:16:49.840]  你不得見我的面
[00:16:49.840 --> 00:16:53.080]  大衛提出的條件很簡單
[00:16:53.080 --> 00:16:55.040]  他沒有提出好多好多條件
[00:16:55.040 --> 00:16:56.440]  沒有
[00:16:56.440 --> 00:16:57.800]  只有一件
[00:16:57.800 --> 00:17:01.800]  可見這一個條件在大衛的心中
[00:17:01.800 --> 00:17:03.440]  是不是很重要
[00:17:03.440 --> 00:17:05.600]  那一定是最重要的
[00:17:05.600 --> 00:17:07.400]  什麼條件呢
[00:17:07.400 --> 00:17:13.000]  把我的妻子米賈帶來歸我
[00:17:13.000 --> 00:17:17.440]  為什麼大衛會這麼看重米賈
[00:17:17.440 --> 00:17:19.400]  是他的妻子呢
[00:17:19.400 --> 00:17:21.440]  因為他深愛著她
[00:17:21.440 --> 00:17:24.160]  為什麼他一直念念不忘呢
[00:17:24.160 --> 00:17:27.000]  因為大衛記住
[00:17:27.000 --> 00:17:30.400]  米賈對他有救命之恩
[00:17:30.400 --> 00:17:32.320]  米賈記住
[00:17:32.320 --> 00:17:35.600]  大衛記住米賈對他的好
[00:17:35.600 --> 00:17:39.680]  而大衛也選擇忘記
[00:17:39.680 --> 00:17:45.400]  忘記米賈的父親對他的不好
[00:17:45.400 --> 00:17:50.200]  所以他們能夠彼此相愛
[00:17:50.200 --> 00:18:00.680]  昨天是我跟青梅師母結婚33週年的結婚紀念日
[00:18:00.680 --> 00:18:03.840]  感謝讚美組
[00:18:03.840 --> 00:18:08.160]  在這33年的婚姻裡面
[00:18:08.160 --> 00:18:10.160]  我發現
[00:18:10.160 --> 00:18:13.480]  我跟青梅師母都是不完全
[00:18:13.480 --> 00:18:15.560]  也都是不完美
[00:18:15.560 --> 00:18:19.200]  我們兩個都是蒙恩的小罪人
[00:18:19.200 --> 00:18:20.400]  那我們想想看
[00:18:20.400 --> 00:18:24.240]  兩個小罪人生活在同一個屋簷下
[00:18:24.240 --> 00:18:26.240]  會不會有問題
[00:18:26.240 --> 00:18:26.960]  會
[00:18:26.960 --> 00:18:29.400]  你們都講那麼大聲
[00:18:29.400 --> 00:18:30.480]  應該小聲一點
[00:18:30.480 --> 00:18:35.120]  牧師啊 可能會
[00:18:35.120 --> 00:18:37.080]  這兩個小罪人生活在一起
[00:18:37.080 --> 00:18:40.640]  生活上就是很多的不一樣
[00:18:40.640 --> 00:18:43.040]  所以我們之間也常常
[00:18:43.040 --> 00:18:43.800]  也不能講常常
[00:18:43.800 --> 00:18:46.960]  就偶爾會有一些小衝突
[00:18:46.960 --> 00:18:48.400]  小摩擦
[00:18:48.400 --> 00:18:52.640]  也發生一點點小的不愉快
[00:18:52.640 --> 00:18:55.200]  可是我們從結婚的第一天
[00:18:55.200 --> 00:18:56.120]  直到如今
[00:18:56.120 --> 00:18:58.960]  我相信還會繼續下去
[00:18:58.960 --> 00:19:02.880]  我們兩個共同遵守一些約定
[00:19:02.880 --> 00:19:05.400]  絕不提分手
[00:19:05.400 --> 00:19:07.680]  絕不提離婚
[00:19:07.680 --> 00:19:11.200]  絕不分房睡覺
[00:19:11.200 --> 00:19:15.520]  這是我們共同遵守的原則
[00:19:15.520 --> 00:19:16.960]  同時我們也常常想起
[00:19:16.960 --> 00:19:20.640]  對方對我們的好
[00:19:20.640 --> 00:19:25.440]  記得當年我們從大學畢業的時候
[00:19:25.440 --> 00:19:29.360]  我們是被分發到同一所學校教書
[00:19:29.360 --> 00:19:30.720]  我是老師
[00:19:30.720 --> 00:19:32.600]  青梅師母也是老師
[00:19:32.600 --> 00:19:36.680]  可是在這個之前我們兩個並不認識
[00:19:36.680 --> 00:19:39.560]  當我第一眼看到青梅師母的時候
[00:19:39.560 --> 00:19:42.480]  驚為天人
[00:19:42.480 --> 00:19:48.000]  深深的被她吸引住
[00:19:48.000 --> 00:19:52.120]  可是我旁敲側擊
[00:19:52.120 --> 00:19:54.280]  暗中打聽的結果
[00:19:54.280 --> 00:19:58.600]  有很多男的在追求她
[00:19:58.600 --> 00:20:01.160]  當時我對自己很沒有信心
[00:20:01.160 --> 00:20:06.120]  所以我也不敢明目張膽地追求
[00:20:06.120 --> 00:20:08.200]  怕打草驚蛇
[00:20:08.200 --> 00:20:10.120]  壞了好事
[00:20:10.120 --> 00:20:12.200]  所以我只能默默地
[00:20:12.200 --> 00:20:16.400]  暗暗地仔細地觀察這個女孩子
[00:20:16.400 --> 00:20:21.800]  我整整觀察了她三年的時間
[00:20:21.800 --> 00:20:22.680]  三年過去了
[00:20:22.680 --> 00:20:25.840]  我覺得她是一個非常好的女孩子
[00:20:25.840 --> 00:20:29.280]  將來一定是賢妻良母
[00:20:29.280 --> 00:20:33.240]  我在想如果再不追求的話
[00:20:33.240 --> 00:20:37.480]  那萬一嫁給別人怎麼辦
[00:20:37.480 --> 00:20:41.680]  所以那個時候我就下定決心追
[00:20:41.680 --> 00:20:45.960]  沒想到她一口就答應
[00:20:45.960 --> 00:20:48.200]  我的追求
[00:20:48.200 --> 00:20:51.960]  經過幾個月之後她就嫁給我了
[00:20:51.960 --> 00:20:56.000]  我每次想到這個我就好感恩
[00:20:56.000 --> 00:21:00.000]  我想當年的我是最沒有自信的時刻
[00:21:00.000 --> 00:21:05.160]  那個時候也是我這一輩子最胖的時候
[00:21:05.160 --> 00:21:09.680]  同時我覺得胖得很可愛
[00:21:09.680 --> 00:21:13.880]  而她竟然可以接受我的追求
[00:21:13.880 --> 00:21:16.360]  所以每次我想到這一個
[00:21:16.360 --> 00:21:18.080]  我就非常感恩
[00:21:18.080 --> 00:21:21.000]  這33年來我就用心存感恩的心
[00:21:21.000 --> 00:21:23.800]  在對待青梅似木
[00:21:23.800 --> 00:21:26.640]  過程當中一定有一些不愉快的
[00:21:26.640 --> 00:21:29.320]  但是我可以很快地就過去
[00:21:29.320 --> 00:21:31.800]  因為我常常紀念這一件事情
[00:21:31.800 --> 00:21:34.800]  當然還有其他很好的事情
[00:21:34.800 --> 00:21:39.680]  後來我才明白為什麼她會答應我的要求
[00:21:39.680 --> 00:21:43.080]  這是因為她在當年的那一年的年初
[00:21:43.080 --> 00:21:46.360]  她跟神做了一個很深的禱告
[00:21:46.360 --> 00:21:47.280]  她跟神說
[00:21:47.280 --> 00:21:54.000]  我今年一定要嫁出去
[00:21:54.000 --> 00:21:57.280]  求神把對的人帶到我面前
[00:21:57.280 --> 00:22:00.200]  而我就是那個時候成為那個對的人
[00:22:00.200 --> 00:22:06.080]  Hallelujah
[00:22:06.080 --> 00:22:11.960]  要長期的維持彼此相愛的心不容易
[00:22:11.960 --> 00:22:14.120]  但是我們可以學習
[00:22:14.120 --> 00:22:18.400]  要常常記住對方的好
[00:22:18.400 --> 00:22:22.640]  同時也要學會忘記對方的不好
[00:22:22.640 --> 00:22:24.120]  Amen
[00:22:24.120 --> 00:22:25.960]  第二點要跟大家分享的是
[00:22:25.960 --> 00:22:28.360]  你要約束你的心
