
[00:00:00.000 --> 00:00:05.300]  今天我們會來看大家很熟悉的一個事實
[00:03:17.680 --> 00:03:20.360]  耶佛他也是在一個很不幸的家庭裏面長大
[00:03:20.360 --> 00:03:21.880]  因爲父親放縱
[00:03:21.880 --> 00:03:23.040]  和妓女發生關係
[00:03:23.040 --> 00:03:24.640]  產生了耶佛他
[00:03:24.640 --> 00:03:26.840]  耶佛他也被兄弟趕走了
[00:03:26.840 --> 00:03:28.360]  所以他落草爲寇
[00:03:28.360 --> 00:03:30.840]  所以他成了一個妄狀的人
[00:03:30.840 --> 00:03:33.600]  後來他雖然解救了以色列人
[00:03:33.600 --> 00:03:35.240]  贏了阿滿人
[00:03:35.240 --> 00:03:38.480]  但是因爲他那個亂共的立勢
[00:03:38.480 --> 00:03:41.720]  就令到自己的女兒出了問題
[00:03:41.720 --> 00:03:43.400]  要把你獻爲祭
[00:03:43.400 --> 00:03:44.840]  也是與家庭有關的
[00:03:44.840 --> 00:03:46.440]  因爲沒有好的家庭教育
[00:03:46.440 --> 00:03:50.320]  這次這三個史詩完全沒有說什麼
[00:03:50.320 --> 00:03:51.640]  集中點
[00:03:51.640 --> 00:03:53.640]  特別是第一和第三個史詩
[00:03:53.640 --> 00:03:56.040]  是描繪他的家庭的
[00:03:56.040 --> 00:03:58.520]  我們看看以彼贊
[00:03:58.520 --> 00:04:00.920]  以彼贊有三十個兒子
[00:04:00.920 --> 00:04:02.640]  有三十個女兒
[00:04:02.640 --> 00:04:04.840]  即是加起來有六十個
[00:04:04.840 --> 00:04:08.400]  這時候他有六十個兒女
[00:04:08.400 --> 00:04:10.480]  即是說他一定不會有一個妻子
[00:04:10.480 --> 00:04:13.080]  一個妻子沒有理由生到六十個那麼多
[00:04:13.080 --> 00:04:16.000]  我們看到原來他們已經越來越敗壞了
[00:04:16.000 --> 00:04:18.600]  神是建立一夫一妻的
[00:04:18.600 --> 00:04:20.480]  他們在歷史裏已經知道
[00:04:20.480 --> 00:04:23.920]  過去多妻制帶來很多問題
[00:04:23.920 --> 00:04:25.000]  但是他們沒有
[00:04:25.000 --> 00:04:26.400]  是史詩來的
[00:04:26.400 --> 00:04:29.600]  但是都有六十個兒女
[00:04:29.600 --> 00:04:31.440]  還有你有沒有留意到
[00:04:31.440 --> 00:04:34.640]  他的兒女的婚姻是怎樣的呢?
[00:04:34.640 --> 00:04:40.400]  他種子從其他地方里取了三十個媳婦
[00:04:40.400 --> 00:04:43.400]  但是他女兒都嫁了出去
[00:04:43.400 --> 00:04:44.720]  你留意到
[00:04:44.720 --> 00:04:47.480]  他不單單是一個多妻多兒女的人
[00:04:47.480 --> 00:04:51.240]  更加將自己的女兒嫁給外族人
[00:04:51.240 --> 00:04:54.080]  而自己的兒子要娶外族人
[00:04:54.080 --> 00:04:58.120]  這個往往就是政治婚姻上的聯盟
[00:04:58.120 --> 00:05:01.720]  我們中國古代歷史
[00:05:01.720 --> 00:05:02.840]  我們都會知道
[00:05:02.840 --> 00:05:06.240]  怎樣去透過一些婚姻
[00:05:06.240 --> 00:05:11.640]  去跟其他外邦的人有聯繫
[00:05:11.640 --> 00:05:13.480]  希望大家結盟
[00:05:13.480 --> 00:05:15.480]  你不要打我 我不要打你
[00:05:15.480 --> 00:05:19.680]  及後所羅門有幾千妃嬪都是這個因素
[00:05:19.680 --> 00:05:22.280]  所以你看到女性其實很悲哀
[00:05:22.280 --> 00:05:24.040]  只是做政治工具
[00:05:24.040 --> 00:05:26.680]  而你也看到
[00:05:26.680 --> 00:05:29.680]  他們的生活是怎樣的呢?
[00:05:29.680 --> 00:05:33.280]  以比贊就好像迦南的王一樣
[00:05:33.280 --> 00:05:35.280]  過着奢華的生活
[00:05:35.280 --> 00:05:37.960]  但是一山還有一山高
[00:05:37.960 --> 00:05:40.720]  第二個的史詩《以比贊》
[00:05:40.720 --> 00:05:45.040]  之後就是《西北倫人爾林》
[00:05:45.040 --> 00:05:46.920]  只是說他做事史十年
[00:05:46.920 --> 00:05:48.080]  就埋葬了
[00:05:48.080 --> 00:05:49.440]  沒有特別提到
[00:05:49.440 --> 00:05:50.800]  但是跟着
[00:05:50.800 --> 00:05:53.200]  誰來帶他呢?
[00:05:53.200 --> 00:05:54.480]  就是阿頓
[00:05:54.480 --> 00:05:56.960]  哇 阿頓更厲害
[00:05:56.960 --> 00:05:58.960]  他有多少個兒子呢?
[00:05:58.960 --> 00:06:01.760]  他有40個兒子
[00:06:01.760 --> 00:06:03.600]  沒有說是多少個女兒
[00:06:03.600 --> 00:06:07.520]  但是兒子已經多過前者了
[00:06:07.520 --> 00:06:09.720]  前者只有30個兒子
[00:06:09.720 --> 00:06:11.200]  但是有40個兒子
[00:06:11.200 --> 00:06:13.400]  還有30個孫子
[00:06:13.400 --> 00:06:14.800]  就是70個
[00:06:14.800 --> 00:06:16.920]  還特別說到
[00:06:16.920 --> 00:06:19.800]  他有30個孫子
[00:06:19.800 --> 00:06:23.000]  騎着70匹鹿驅
[00:06:23.000 --> 00:06:25.000]  你想一想
[00:06:25.000 --> 00:06:28.280]  原來在那個年代裏有一隻鹿
[00:06:28.280 --> 00:06:31.760]  就已經代表你很有錢了
[00:06:31.760 --> 00:06:35.800]  就是有一隻鹿可以來給你運輸
[00:06:35.800 --> 00:06:37.600]  讓你騎
[00:06:37.600 --> 00:06:40.520]  但是現在的財富風向是怎樣的呢?
[00:06:40.520 --> 00:06:43.200]  有70個鹿驅
[00:06:43.200 --> 00:06:45.680]  給自己40個兒子
[00:06:45.680 --> 00:06:47.440]  30個孫子
[00:06:47.440 --> 00:06:48.480]  你想一想
[00:06:48.480 --> 00:06:50.960]  他的財富是多到怎樣呢?
[00:06:50.960 --> 00:06:51.920]  可能我們就這樣看
[00:06:51.920 --> 00:06:54.040]  基本上我們沒有去深化
[00:06:54.040 --> 00:06:56.040]  或者去想這些內容
[00:06:56.040 --> 00:06:58.840]  很簡單舉個例子
[00:06:58.840 --> 00:07:00.840]  在英國裏面
[00:07:00.840 --> 00:07:02.840]  一家人可能
[00:07:02.840 --> 00:07:06.400]  因爲丈夫可能要出去外面上班
[00:07:06.400 --> 00:07:07.400]  要用車
[00:07:07.400 --> 00:07:08.600]  但是妻子呢
[00:07:08.600 --> 00:07:09.880]  可能叫送兒女
[00:07:09.880 --> 00:07:11.120]  那些是什麼呢?
[00:07:11.120 --> 00:07:12.920]  就是專線的小巴
[00:07:12.920 --> 00:07:14.920]  只會車上學車下學
[00:07:14.920 --> 00:07:16.920]  或者去超市買東西
[00:07:16.920 --> 00:07:19.400]  所以有兩輛車絕不爲奇
[00:07:19.400 --> 00:07:21.400]  甚至有些人可能有三輛車
[00:07:21.400 --> 00:07:23.400]  但是不要忘記
[00:07:23.400 --> 00:07:25.400]  現在他們是有什麼呢?
[00:07:25.400 --> 00:07:27.400]  有70輛車
[00:07:27.400 --> 00:07:28.240]  你想一想
[00:07:28.240 --> 00:07:30.720]  他們的財富是多到多重要呢?
[00:07:30.720 --> 00:07:32.320]  就是說這些士司
[00:07:32.320 --> 00:07:34.320]  怎麼去斂財呢?
[00:07:34.320 --> 00:07:38.000]  他究竟有沒有真的解救了以色列人
[00:07:38.000 --> 00:07:42.640]  還是使得以色列子民受到欺壓呢?
[00:07:42.640 --> 00:07:45.920]  就正如基定的遺址
[00:07:45.920 --> 00:07:48.600]  剋制着那幫子民
[00:07:48.600 --> 00:07:50.120]  我們看到耶佛他
[00:07:50.120 --> 00:07:52.120]  後來如何殺200年人
[00:07:52.120 --> 00:07:55.560]  都是用來控制自己的子民
[00:07:55.560 --> 00:07:57.560]  所以我們說
[00:07:57.560 --> 00:07:58.080]  啊?
[00:07:58.080 --> 00:08:00.080]  他又叫士司呢?
[00:08:00.080 --> 00:08:02.080]  我到現在
[00:08:02.080 --> 00:08:04.680]  我已經講了十幾次士司記了
[00:08:04.680 --> 00:08:07.000]  我用口說然後變成文字的
[00:08:07.000 --> 00:08:12.000]  到現在文字上還沒有認到士司這個字
[00:08:12.000 --> 00:08:14.000]  永遠都是出司司
[00:08:14.000 --> 00:08:16.000]  或者其他古靈精怪的字
[00:08:16.000 --> 00:08:18.560]  其實士司英文是什麼呢?
[00:08:18.560 --> 00:08:20.920]  如果你看英文是Judge
[00:08:20.920 --> 00:08:23.400]  是代表了法官
[00:08:23.400 --> 00:08:27.320]  所以可能他沒有去做什麼呢?
[00:08:27.320 --> 00:08:29.000]  是解救子民的
[00:08:29.000 --> 00:08:31.000]  未必和敵人有對抗的
[00:08:31.000 --> 00:08:34.600]  只不過是負責審理一些事而已
[00:08:34.600 --> 00:08:38.760]  但是做法官審理這些事
[00:08:38.760 --> 00:08:40.760]  那爲什麼會這麼有錢呢?
[00:08:40.760 --> 00:08:43.440]  即是說會不會有些收受賄賂呢?
[00:08:43.440 --> 00:08:46.720]  你見到在中國不是我亂說的
[00:08:46.720 --> 00:08:49.880]  有些法官後來被清剿
[00:08:49.880 --> 00:08:52.440]  就是說原來他貪污是吧?
[00:08:52.440 --> 00:08:55.360]  就算是香港的法官也好
[00:08:55.360 --> 00:08:56.800]  高薪厚祿
[00:08:56.800 --> 00:09:00.400]  我想大家都知道最近有一個法官叫陳嘉信
[00:09:00.400 --> 00:09:03.880]  也成爲了國安的法官
[00:09:03.880 --> 00:09:05.880]  好了
[00:09:05.880 --> 00:09:08.880]  原來他不斷的懶得不得可了
[00:09:08.880 --> 00:09:14.880]  那些判詞是用來抄襲前者的
[00:09:14.880 --> 00:09:18.800]  甚至有些判詞去到90%這麼高
[00:09:18.800 --> 00:09:23.120]  那些被判有罪的律師當然是不服氣了
[00:09:23.120 --> 00:09:26.200]  就看你判詞法官來抄就來投訴
[00:09:26.200 --> 00:09:28.000]  結果用了很多納稅人的錢
[00:09:28.000 --> 00:09:29.600]  推翻那個審判
[00:09:29.600 --> 00:09:31.600]  於是又要再重審了
[00:09:31.600 --> 00:09:35.000]  已經受過很多次的批評、訓誡
[00:09:35.000 --> 00:09:36.720]  但是都繼續去做
[00:09:36.720 --> 00:09:38.920]  後來還要斬腳趾、被殺蟲
[00:09:38.920 --> 00:09:40.400]  你們看多可悲
[00:09:40.400 --> 00:09:45.360]  就是不需要去做那些要寫判詞的那些了
[00:09:45.360 --> 00:09:49.120]  原來還有一點點作用的新聞
[00:09:49.120 --> 00:09:52.840]  《明報》就將他過去所犯的錯劣殺出來
[00:09:52.840 --> 00:09:54.840]  有些人看了之後說不是啊
[00:09:54.840 --> 00:09:55.840]  這個法官
[00:09:55.840 --> 00:09:57.640]  結果現在是怎樣呢?
[00:09:57.640 --> 00:10:00.640]  就是要他提早退休
[00:10:00.640 --> 00:10:02.360]  但是不要忘記
[00:10:02.360 --> 00:10:04.160]  原來他提早退休
[00:10:04.160 --> 00:10:07.560]  是沒有受到紀律處分的
[00:10:07.560 --> 00:10:10.120]  不是說你做了這麼多次錯誤的
[00:10:10.120 --> 00:10:13.240]  就處分你炒魷魚
[00:10:13.240 --> 00:10:13.720]  不是
[00:10:13.720 --> 00:10:15.000]  是給你提早退休
[00:10:15.000 --> 00:10:17.080]  就是說他仍然繼續可以領什麼呢?
[00:10:17.080 --> 00:10:18.560]  那個退休金
[00:10:18.560 --> 00:10:20.560]  他可能有幾十萬的工資
[00:10:20.560 --> 00:10:24.440]  那個退休金一定是每個月不少錢的
[00:10:24.440 --> 00:10:25.960]  但是無論怎樣都好
[00:10:25.960 --> 00:10:30.200]  都好過好像黃福遠事件那些高判一個問題都沒有了
[00:10:30.200 --> 00:10:32.040]  所以你看到這個是法官來的
[00:10:32.040 --> 00:10:33.840]  這個是香港的法官
[00:10:33.840 --> 00:10:36.120]  我相信他沒有收受賠償
[00:10:36.120 --> 00:10:37.440]  不同中國的法官
[00:10:37.440 --> 00:10:38.800]  但是都可以很有問題
[00:10:38.800 --> 00:10:40.200]  但是他非常有錢
[00:10:40.200 --> 00:10:42.480]  所以你見到那些事司是怎樣的呢?
[00:10:42.480 --> 00:10:47.760]  原來都是跌入了一個屬靈的低谷裏面的
[00:10:47.760 --> 00:10:51.200]  你可以看到當時的人民是怎樣腐敗的
[00:10:51.200 --> 00:10:53.200]  領導是怎樣腐敗的
[00:10:53.200 --> 00:10:56.200]  最後的記載就是事司
[00:10:56.200 --> 00:10:57.720]  最後一個的事司
[00:10:57.720 --> 00:10:59.120]  就是參宣
[00:10:59.120 --> 00:11:02.000]  這個參宣也是非常失敗
[00:11:02.000 --> 00:11:05.280]  也代表了以色列民他們所犯的錯
[00:11:05.280 --> 00:11:07.640]  所以我們從他的言行之中
[00:11:07.640 --> 00:11:12.120]  就看不到參宣有任何對神有深的認識
[00:11:12.120 --> 00:11:13.760]  和有好的表現
[00:11:13.760 --> 00:11:16.280]  所以一句話
[00:11:16.280 --> 00:11:19.400]  第十三章第一節就作爲開始了
[00:11:19.400 --> 00:11:22.080]  我們一起來看第十三章的第一節
[00:11:22.080 --> 00:11:23.600]  以色列人遊行
[00:11:23.600 --> 00:11:26.080]  耶和華眼中看爲我的事
[00:11:26.080 --> 00:11:31.180]  耶和華將他們交在非利士人手中四十年
[00:11:31.180 --> 00:11:33.800]  如果我們讀《事司記》一開始的時候
[00:11:33.800 --> 00:11:38.600]  《事司記》的作者就會記載以色列人犯了什麼罪
[00:11:38.600 --> 00:11:40.600]  拜哪個的假神
[00:11:40.600 --> 00:11:43.080]  如何離棄神
[00:11:43.080 --> 00:11:45.080]  但是現在呢
[00:11:45.080 --> 00:11:46.200]  是沒有的
[00:11:46.200 --> 00:11:47.800]  簡單一句
[00:11:47.800 --> 00:11:49.800]  他們行耶和華眼中看爲我的事
[00:11:49.800 --> 00:11:52.800]  所以把他們交在非利士人手中四十年
[00:11:52.800 --> 00:11:53.920]  爲什麼呢?
[00:11:53.920 --> 00:11:55.520]  他們不斷不斷重複
[00:11:55.520 --> 00:11:57.520]  這個罪已經是非常普遍了
[00:11:57.520 --> 00:11:59.520]  所以作者都感覺到
[00:11:59.520 --> 00:12:01.520]  都惶惶惶惶地講了
[00:12:01.520 --> 00:12:03.520]  講來幹什麼呢?
[00:12:03.520 --> 00:12:05.520]  即是說他當時所敬拜的假神
[00:12:05.520 --> 00:12:07.520]  是不聲媒舉的
[00:12:07.520 --> 00:12:09.520]  但是你留意當中這個字
[00:12:09.520 --> 00:12:14.520]  以色列人遊行耶和華眼中看爲我的事
[00:12:14.520 --> 00:12:16.520]  即是不斷重複出現
[00:12:16.520 --> 00:12:17.520]  好了
[00:12:17.520 --> 00:12:19.520]  我們看完三個《事司記》之後
[00:12:19.520 --> 00:12:21.520]  就看參宣的家庭了
[00:12:21.520 --> 00:12:23.520]  這個是一個愚昧的家庭
[00:12:23.520 --> 00:12:27.520]  我們先看《事司記》第十三章第二節
[00:12:27.520 --> 00:12:29.520]  那時有一個索拉人
[00:12:29.520 --> 00:12:31.520]  是屬彈族的
[00:12:31.520 --> 00:12:33.520]  名叫瑪羅亞
[00:12:33.520 --> 00:12:35.520]  他的妻不懷孕不生育
[00:12:35.520 --> 00:12:40.520]  這裏提到瑪羅亞的妻子是不生育的
[00:12:40.520 --> 00:12:44.520]  即是說她到了某一個生育年齡
[00:12:44.520 --> 00:12:45.520]  甚至過了
[00:12:45.520 --> 00:12:47.520]  都仍然不能夠懷孕
[00:12:47.520 --> 00:12:51.520]  聖經就告訴我們
[00:12:51.520 --> 00:12:54.520]  在這個時候神的使者出現了
[00:12:54.520 --> 00:12:57.520]  這一章聖經沒有明顯講述
[00:12:57.520 --> 00:12:59.520]  神要興起一位拯救者
[00:12:59.520 --> 00:13:02.520]  但這裏暗示這個拯救者
[00:13:02.520 --> 00:13:05.520]  是由這個故事開始的
[00:13:05.520 --> 00:13:06.520]  當時我已經講了
[00:13:06.520 --> 00:13:09.520]  一個女人不生育的時候
[00:13:09.520 --> 00:13:12.520]  就代表了神是不會祝福她的
[00:13:12.520 --> 00:13:16.520]  因爲神曾經講過女人的後裔要生蛇的頭
[00:13:16.520 --> 00:13:19.520]  所以她們一直都期望可以生到小孩
[00:13:19.520 --> 00:13:20.520]  但如果沒有的話
[00:13:20.520 --> 00:13:23.520]  就證明完全機會沒有
[00:13:23.520 --> 00:13:25.520]  即是神不祝福
[00:13:25.520 --> 00:13:28.520]  現在他向這個婦人顯示
[00:13:28.520 --> 00:13:30.520]  他們有一個什麼呢?
[00:13:30.520 --> 00:13:31.520]  祝福
[00:13:31.520 --> 00:13:33.520]  就是你會懷孕生子
[00:13:33.520 --> 00:13:35.520]  神的使者就這樣對她說
[00:13:35.520 --> 00:13:39.520]  我們看《詩詩紀》第十三章第三節
[00:13:39.520 --> 00:13:43.520]  「又話的使者向那婦人顯現對她說
[00:13:43.520 --> 00:13:45.520]  向來你不懷孕不生育
[00:13:45.520 --> 00:13:48.520]  如今你必懷孕生一個兒子」
[00:13:48.520 --> 00:13:49.520]  多開心啊
[00:13:49.520 --> 00:13:53.520]  神的使者特別向這個婦人
[00:13:53.520 --> 00:13:55.520]  馬羅的妻子來顯現
[00:13:55.520 --> 00:13:56.520]  告訴她
[00:13:56.520 --> 00:13:59.520]  你會懷孕生子
[00:13:59.520 --> 00:14:01.520]  但不僅是這樣
[00:14:01.520 --> 00:14:04.520]  更加提醒她
[00:14:04.520 --> 00:14:07.520]  你要小心你的飲食
[00:14:07.520 --> 00:14:10.520]  而你的孩子更加很特別
[00:14:10.520 --> 00:14:13.520]  都更加要小心他的飲食
[00:14:13.520 --> 00:14:15.520]  究竟是什麼呢?
[00:14:15.520 --> 00:14:17.520]  我們看第四、第五兩節
[00:14:17.520 --> 00:14:19.520]  「所以你當謹慎
[00:14:19.520 --> 00:14:22.520]  清酒、龍酒都不可喝
[00:14:22.520 --> 00:14:24.520]  一切不潔之物也不可喫
[00:14:24.520 --> 00:14:26.520]  你必懷孕生一個兒子
[00:14:26.520 --> 00:14:28.520]  不可用剃頭刀剃他的頭
[00:14:28.520 --> 00:14:31.520]  因爲這孩子一出胎就跪着神
[00:14:31.520 --> 00:14:32.520]  作那世儀人
[00:14:32.520 --> 00:14:37.520]  他必起手拯救以色列人脫離非利士人的手」
[00:14:37.520 --> 00:14:40.520]  這裏一開始就要告訴你
[00:14:40.520 --> 00:14:43.520]  就要提醒馬羅的妻子
[00:14:43.520 --> 00:14:44.520]  你要小心啊
[00:14:44.520 --> 00:14:45.520]  你要懷孕啊
[00:14:45.520 --> 00:14:47.520]  清酒、龍酒
[00:14:47.520 --> 00:14:49.520]  一切不潔的食物
[00:14:49.520 --> 00:14:51.520]  都不可以喫啊
[00:14:51.520 --> 00:14:55.520]  除了照顧他的健康之外
[00:14:55.520 --> 00:14:57.520]  還有其他原因的
[00:14:57.520 --> 00:15:00.520]  特別是我們當中的姐妹做媽媽那些
[00:15:00.520 --> 00:15:02.520]  當你懷孕的時候
[00:15:02.520 --> 00:15:03.520]  你記不記得
[00:15:03.520 --> 00:15:06.520]  可能你的媽媽或者奶奶
[00:15:06.520 --> 00:15:08.520]  老爺爺都不會喫這些東西了
[00:15:08.520 --> 00:15:09.520]  就叫你小心啊
[00:15:09.520 --> 00:15:10.520]  飲食啊
[00:15:10.520 --> 00:15:11.520]  不要喫這些很燥熱的東西啊
[00:15:11.520 --> 00:15:13.520]  不然將來生孩子就很燥熱了
[00:15:13.520 --> 00:15:15.520]  不要喫菠蘿啊
[00:15:15.520 --> 00:15:17.520]  不然皮膚就會很差啊
[00:15:17.520 --> 00:15:19.520]  很多東西要提醒你的
[00:15:19.520 --> 00:15:22.520]  但是爲什麼他要提醒她
[00:15:22.520 --> 00:15:24.520]  清酒、龍酒不可喝呢?
[00:15:24.520 --> 00:15:26.520]  不潔的食物都不可以喫呢?
[00:15:26.520 --> 00:15:29.520]  除了爲了健康好之外
[00:15:29.520 --> 00:15:31.520]  也在反映一件事
[00:15:31.520 --> 00:15:33.520]  就是當時的子民
[00:15:33.520 --> 00:15:35.520]  已經對神的律法
[00:15:35.520 --> 00:15:38.520]  其實有些已經是模糊不清了
[00:15:38.520 --> 00:15:40.520]  爲什麼呢?
[00:15:40.520 --> 00:15:43.520]  因爲在《生命紀》裏都記錄得很清楚
[00:15:43.520 --> 00:15:45.520]  有些食物是不潔的
[00:15:45.520 --> 00:15:48.520]  它們是絕對不可以喫的
[00:15:48.520 --> 00:15:51.520]  不可以觸犯神的律法
[00:15:51.520 --> 00:15:52.520]  當然這些不可以喫的食物
[00:15:52.520 --> 00:15:55.520]  對他們的健康是有很大的幫助
[00:15:55.520 --> 00:15:58.520]  這句話就是在反映當時的子民
[00:15:58.520 --> 00:16:00.520]  往往已經將神的律法
[00:16:00.520 --> 00:16:02.520]  拋之於老後了
[00:16:02.520 --> 00:16:06.520]  這時候就沒有好的理解去受這個解釋
[00:16:06.520 --> 00:16:07.520]  不僅提醒她
[00:16:07.520 --> 00:16:10.520]  更加告訴她她的兒子很特別
[00:16:10.520 --> 00:16:13.520]  他是做拿世儀人
[00:16:13.520 --> 00:16:14.520]  那是什麼意思呢?
[00:16:14.520 --> 00:16:18.520]  拿世儀人是絕對不可以喫不潔的食物
[00:16:18.520 --> 00:16:20.520]  所以你也不可以喫不潔的食物
[00:16:20.520 --> 00:16:24.520]  免得一直將這些不好的東西傳下去
[00:16:24.520 --> 00:16:26.520]  正如我曾經拿過一個例證
[00:16:26.520 --> 00:16:29.520]  不過沒有時間給這張新聞圖給大家看
[00:16:29.520 --> 00:16:31.520]  有個小夥子出生就有毒癮
[00:16:31.520 --> 00:16:32.520]  爲什麼呢?
[00:16:32.520 --> 00:16:35.520]  因爲父母都打毒針吸毒
[00:16:35.520 --> 00:16:38.520]  所以這個毒癮竟然傳給了小孩子
[00:16:38.520 --> 00:16:39.520]  所以就提醒他媽媽
[00:16:39.520 --> 00:16:41.520]  你不可以喫不潔的食物
[00:16:41.520 --> 00:16:44.520]  但是你的兒子是拿世儀人
[00:16:44.520 --> 00:16:50.520]  這時候就要興起他去拯救以色列人
[00:16:50.520 --> 00:16:52.520]  所以要很特別
[00:16:52.520 --> 00:16:54.520]  這就讓我看到
[00:16:54.520 --> 00:16:58.520]  神特別地提醒他要做這些事
[00:16:58.520 --> 00:17:01.520]  那拿世儀人有什麼不可以做呢?
[00:17:01.520 --> 00:17:02.520]  較爲長的經文
[00:17:02.520 --> 00:17:05.520]  在《文書記》第六章第一到第八節
[00:17:05.520 --> 00:17:08.520]  說到一個願意獻身給神的人
[00:17:08.520 --> 00:17:10.520]  他有些事是不可以做的
[00:17:10.520 --> 00:17:12.520]  而特別不可以做的事
[00:17:12.520 --> 00:17:15.520]  其他人是可以做的
[00:17:15.520 --> 00:17:17.520]  我們看看這段較長的經文
[00:17:17.520 --> 00:17:20.520]  《文書記》第六章第一到第八節
[00:17:20.520 --> 00:17:22.520]  耶和華對摩西說
[00:17:22.520 --> 00:17:24.520]  「你顯如以色列人說
[00:17:24.520 --> 00:17:27.520]  無論男女許了特別的願
[00:17:27.520 --> 00:17:29.520]  就是拿世儀人的願
[00:17:29.520 --> 00:17:32.520]  要離族歸耶和華
[00:17:32.520 --> 00:17:34.520]  他就要遠離清酒、龍酒
[00:17:34.520 --> 00:17:37.520]  也不可喝什麼清酒、龍酒造的醋
[00:17:37.520 --> 00:17:41.520]  也不可喝什麼葡萄汁
[00:17:41.520 --> 00:17:45.520]  也不可喫鮮葡萄和幹葡萄
[00:17:45.520 --> 00:17:47.520]  在一切離族的日子
[00:17:47.520 --> 00:17:49.520]  凡葡萄樹上結的
[00:17:49.520 --> 00:17:52.520]  自核自皮所作的物都不可喫
