
[00:00:00.000 --> 00:00:01.280]  各位弟兄姐妹,早晨!
[00:03:42.320 --> 00:03:46.560]  又面對著正情、親情、人情冷暖
[00:03:46.560 --> 00:03:49.600]  我們怎樣去回應上帝有甚麼提醒我們
[00:03:49.600 --> 00:03:51.840]  求聖靈親自帶領此時此刻
[00:03:51.840 --> 00:03:56.160]  祈禱交託,奉耶穌基督得聖名至祈求,阿們
[00:03:56.160 --> 00:03:59.120]  其實處理大衛生平是不容易的
[00:03:59.120 --> 00:04:01.200]  因為實在太多東西要說
[00:04:01.200 --> 00:04:02.480]  所以沒有可能說完
[00:04:02.480 --> 00:04:08.560]  只能夠按我聖靈的感動去抽取一些值得和大家分享的東西
[00:04:08.560 --> 00:04:11.760]  所以有些都可能要拋棄
[00:04:11.760 --> 00:04:13.760]  但經文絕對不能拋棄
[00:04:13.760 --> 00:04:15.680]  如果大家沒有背景是很難的
[00:04:15.680 --> 00:04:19.120]  所以主學能夠幫我們了解多些聖經背景
[00:04:19.120 --> 00:04:22.960]  而且聽到時能夠更加吸收、更加明白
[00:04:22.960 --> 00:04:26.160]  所以鼓勵大家參加主學或多學聖經
[00:04:26.160 --> 00:04:27.600]  多看聖經
[00:04:27.600 --> 00:04:29.280]  首先給多一個背景
[00:04:29.280 --> 00:04:32.240]  當時多謝鏡輝主席幫我們讀了一段經文
[00:04:32.240 --> 00:04:34.320]  再前一點
[00:04:34.320 --> 00:04:36.960]  在《撒姆爾記》下十八章一至五節
[00:04:36.960 --> 00:04:43.040]  其實當時他們已經知道阿撒隆大軍壓境要捉大衛
[00:04:43.040 --> 00:04:46.640]  而大衛都預備好去迎戰阿撒隆
[00:04:46.640 --> 00:04:48.240]  所以兵分三路
[00:04:48.240 --> 00:04:50.320]  你看到在第一節和第二節
[00:04:50.320 --> 00:04:52.160]  大衛把軍兵分為三隊
[00:04:52.160 --> 00:04:54.720]  三分之一在約亞手上
[00:04:54.720 --> 00:04:58.480]  三分之一在約亞弟弟阿比西手下
[00:04:58.480 --> 00:05:00.800]  三分之一在迦達人以太手下
[00:05:00.800 --> 00:05:04.000]  即是兵分三路準備迎擊阿撒隆
[00:05:04.000 --> 00:05:05.680]  「我必與你們一同出戰」
[00:05:05.680 --> 00:05:08.000]  紅色的字是大衛所說的
[00:05:08.000 --> 00:05:11.440]  即是大衛都不想自己坐在那裡
[00:05:11.440 --> 00:05:14.320]  很想和他的手下一起出去爭戰
[00:05:14.320 --> 00:05:18.560]  這就是為何大衛得到軍心的一個很好的見證
[00:05:18.560 --> 00:05:20.160]  因為他不只是坐在那裡做皇帝
[00:05:20.160 --> 00:05:21.040]  我不打仗了
[00:05:21.040 --> 00:05:22.480]  他都想一起去
[00:05:22.480 --> 00:05:24.000]  但今次反過來
[00:05:24.000 --> 00:05:25.920]  那些軍兵和大衛說
[00:05:25.920 --> 00:05:28.960]  我們看紫色的字和粗體的字
[00:05:28.960 --> 00:05:32.480]  「敵人不會將我們放在身上」
[00:05:32.480 --> 00:05:34.560]  「但現在你一人抵抗我們萬人」
[00:05:34.560 --> 00:05:36.640]  「所以你最好留在城裡支援我們」
[00:05:36.640 --> 00:05:38.880]  即是大衛你不要去
[00:05:38.880 --> 00:05:40.080]  你身份重要
[00:05:40.080 --> 00:05:42.320]  你一個死了就不行了
[00:05:42.320 --> 00:05:45.360]  我們這幫軍兵都是軍兵而已
[00:05:45.360 --> 00:05:46.880]  所以皇上留在這裡
[00:05:46.880 --> 00:05:49.200]  我們代表也出戰就行了
[00:05:49.200 --> 00:05:52.240]  大衛就不能夠和他們爭
[00:05:52.240 --> 00:05:54.640]  就和這幫戰士合作
[00:05:54.640 --> 00:05:57.920]  但是皇帝大衛最後一句說話
[00:05:57.920 --> 00:05:59.200]  在第五節
[00:05:59.200 --> 00:06:05.920]  「皇叔父 約亞 亞比西 以太」即是三路的三個大將
[00:06:05.920 --> 00:06:08.640]  「你們要為我的緣故」
[00:06:08.640 --> 00:06:13.040]  「寬待那年輕人 阿沙隆」
[00:06:13.040 --> 00:06:16.320]  「皇位阿沙隆的士 祖父 眾將領的華」
[00:06:16.320 --> 00:06:19.200]  「所有的軍兵都聽見了」
[00:06:19.200 --> 00:06:20.320]  即是這句說話
[00:06:20.320 --> 00:06:24.160]  不只是三個將領元帥聽到的
[00:06:24.160 --> 00:06:26.400]  所有的士兵都聽到
[00:06:26.400 --> 00:06:27.680]  即是說我們出發了
[00:06:27.680 --> 00:06:30.320]  皇帝大衛皇帝最後一句吩咐就是
[00:06:30.320 --> 00:06:35.920]  「為我的緣故 寬待那年輕人 阿沙隆」
[00:06:35.920 --> 00:06:38.000]  這句說話背後隱藏了什麼意思呢
[00:06:38.000 --> 00:06:39.280]  大家看到嗎
[00:06:39.280 --> 00:06:41.840]  在這段背景我們看到
[00:06:41.840 --> 00:06:44.000]  軍兵是很擁護大衛的
[00:06:44.000 --> 00:06:45.440]  是很愛皇上的
[00:06:45.440 --> 00:06:47.840]  這裡應該大家都感受得到
[00:06:47.840 --> 00:06:53.280]  而大衛其實心裡是很壓抑的
[00:06:53.280 --> 00:06:54.080]  不知道你們明不明白壓抑
[00:06:54.080 --> 00:06:55.600]  這個正情親情
[00:06:55.600 --> 00:06:57.840]  現在叛軍的手是誰
[00:06:57.840 --> 00:06:59.600]  叛軍的手是阿沙隆
[00:06:59.600 --> 00:07:00.800]  他的敵人是阿沙隆
[00:07:00.800 --> 00:07:01.920]  但是阿沙隆是誰
[00:07:01.920 --> 00:07:06.160]  是他的兒子
[00:07:06.160 --> 00:07:08.880]  大衛不能夠說不出口
[00:07:08.880 --> 00:07:11.120]  你可不可以善待我的兒子
[00:07:11.120 --> 00:07:12.320]  他才能夠說
[00:07:12.320 --> 00:07:17.120]  「你善待那年輕人 阿沙隆」
[00:07:17.120 --> 00:07:19.280]  大家都明白這個年輕人
[00:07:19.280 --> 00:07:23.200]  就是大衛所愛的兒子阿沙隆
[00:07:23.200 --> 00:07:25.760]  那些軍兵都收到這句說話
[00:07:25.760 --> 00:07:30.400]  第二段就是剛才所讀的經文
[00:07:30.400 --> 00:07:32.160]  接著之後
[00:07:32.160 --> 00:07:34.240]  阿沙隆是怎樣兵敗呢
[00:07:34.240 --> 00:07:37.600]  其實都是很諷刺的
[00:07:37.600 --> 00:07:38.800]  經文我們不用讀
[00:07:38.800 --> 00:07:42.560]  但是看粗體的字或者看照片都知道
[00:07:42.560 --> 00:07:46.880]  當阿沙隆在約旦河的叢林裡騎了路
[00:07:46.880 --> 00:07:48.400]  為什麼是騎馬呢
[00:07:48.400 --> 00:07:50.080]  我們看的電影都是騎馬的
[00:07:50.080 --> 00:07:52.400]  其實在所羅門王之前
[00:07:52.400 --> 00:07:53.680]  以色列都還沒有馬
[00:07:53.680 --> 00:07:55.200]  還沒有運馬來
[00:07:55.200 --> 00:07:57.520]  當所羅門國勢興盛
[00:07:57.520 --> 00:08:00.400]  其他國家都運馬匹來給以色列才有
[00:08:00.400 --> 00:08:01.920]  所以以前都是騎馬
[00:08:01.920 --> 00:08:05.520]  就不是皇帝那麼差的騎馬
[00:08:05.520 --> 00:08:11.680]  如果你記得最初形容阿沙隆最強的優點是什麼
[00:08:11.680 --> 00:08:13.120]  就是有俊美的頭髮
[00:08:13.120 --> 00:08:15.360]  頭髮很漂亮 頭髮很長
[00:08:15.360 --> 00:08:18.720]  就說阿沙隆很帥氣 頭髮很長
[00:08:18.720 --> 00:08:25.280]  現在我們看到韓星 明星 越長頭髮的男星越帥氣
[00:08:25.280 --> 00:08:28.080]  誰知道長頭髮騎在牢裡
[00:08:28.080 --> 00:08:32.000]  在叢林裡被雪踢到頭髮勾住了
[00:08:32.000 --> 00:08:33.760]  就像這張照片
[00:08:33.760 --> 00:08:34.800]  牢就飛走了
[00:08:34.800 --> 00:08:38.640]  整個阿沙隆就像木偶一樣吊住了
[00:08:38.640 --> 00:08:39.440]  死定了
[00:08:39.440 --> 00:08:41.840]  然後以色列軍兵一看到
[00:08:41.840 --> 00:08:45.520]  本來可以立刻捉住他或者殺了他
[00:08:45.520 --> 00:08:47.520]  但是軍兵又不敢
[00:08:47.520 --> 00:08:48.880]  當然不敢了
[00:08:48.880 --> 00:08:51.040]  大衛皇上說明的
[00:08:51.040 --> 00:08:52.960]  所以回去稟告完帥
[00:08:52.960 --> 00:08:54.480]  其中一個就是若鴉
[00:08:54.480 --> 00:08:55.600]  若鴉聽到之後就說
[00:08:55.600 --> 00:08:56.480]  你為什麼不出手
[00:08:56.480 --> 00:08:57.600]  我給你一千兩
[00:08:57.600 --> 00:08:59.680]  你快點幫我殺死他
[00:08:59.680 --> 00:09:01.360]  然後軍兵說
[00:09:01.360 --> 00:09:02.800]  我不敢
[00:09:02.800 --> 00:09:04.400]  皇上吩咐了
[00:09:04.400 --> 00:09:05.520]  你給我一萬個頭
[00:09:05.520 --> 00:09:07.120]  我也不敢殺
[00:09:07.120 --> 00:09:08.720]  然後若鴉怎麼做
[00:09:08.720 --> 00:09:10.560]  他自己親自搞定
[00:09:10.560 --> 00:09:12.160]  這裡詳細不說了
[00:09:12.160 --> 00:09:16.320]  所以其實阿沙隆是死於若鴉親手所殺
[00:09:16.320 --> 00:09:17.680]  在後面
[00:09:17.680 --> 00:09:18.320]  第十五節
[00:09:18.320 --> 00:09:19.440]  若鴉拿兵器
[00:09:19.440 --> 00:09:21.200]  逼十個青年圍著阿沙隆
[00:09:21.200 --> 00:09:21.840]  擊殺他
[00:09:21.840 --> 00:09:23.360]  將他殺死
[00:09:23.360 --> 00:09:24.400]  就是這樣
[00:09:24.400 --> 00:09:29.920]  阿沙隆就死於若鴉的軍兵之下
[00:09:29.920 --> 00:09:33.520]  當然要將這個消息稟告皇上
[00:09:33.520 --> 00:09:35.200]  所以剛才聽到的讀經
[00:09:35.200 --> 00:09:36.240]  就是古實人
[00:09:36.240 --> 00:09:38.240]  即是埃及人來的
[00:09:38.240 --> 00:09:42.720]  當然當時以色列大衛皇都有這麼一國勢
[00:09:42.720 --> 00:09:45.520]  有其他國家的人都會回去幫忙
[00:09:45.520 --> 00:09:47.520]  好像香港也有菲律賓
[00:09:47.520 --> 00:09:48.320]  有印尼
[00:09:48.320 --> 00:09:50.320]  有不同的傭工
[00:09:50.320 --> 00:09:51.600]  古實人比較外族
[00:09:51.600 --> 00:09:54.400]  所以可能就不太知道國情那麼多
[00:09:54.400 --> 00:09:56.560]  所以如實稟報
[00:09:56.560 --> 00:09:57.360]  年輕人
[00:09:57.360 --> 00:10:00.960]  那年輕人已經因為皇上的緣故
[00:10:00.960 --> 00:10:03.680]  即是已經兵敗了
[00:10:03.680 --> 00:10:04.560]  有暗示在裡面
[00:10:04.560 --> 00:10:06.960]  他也不敢直接說
[00:10:06.960 --> 00:10:10.000]  我們留意大衛皇的反應
[00:10:10.000 --> 00:10:11.280]  第三十三節
[00:10:11.280 --> 00:10:13.040]  皇戰斗
[00:10:13.040 --> 00:10:14.960]  整個人震了
[00:10:14.960 --> 00:10:16.640]  不知道大家經歷了什麼情況
[00:10:16.640 --> 00:10:19.120]  會戰鬥到這個地步
[00:10:19.120 --> 00:10:23.200]  他向上城門樓痛哭
[00:10:23.200 --> 00:10:24.480]  不斷在說
[00:10:24.480 --> 00:10:26.400]  我兒阿沙隆
[00:10:26.400 --> 00:10:29.280]  我兒我兒阿沙隆
[00:10:29.280 --> 00:10:31.760]  我恨不得替你死
[00:10:31.760 --> 00:10:33.200]  阿沙隆
[00:10:33.200 --> 00:10:37.200]  我兒我兒
[00:10:37.200 --> 00:10:39.280]  這個「我兒」已經太遲了
[00:10:39.280 --> 00:10:42.160]  他不再叫阿沙隆那年輕人了
[00:10:42.160 --> 00:10:45.360]  他終於將自己心裡面最真誠的情講出來
[00:10:45.360 --> 00:10:47.360]  我兒我兒
[00:10:47.360 --> 00:10:49.440]  而他最深刻的情就是
[00:10:49.440 --> 00:10:52.560]  我恨不得替你死
[00:10:52.560 --> 00:10:54.720]  當一個人願意為那個人死的時候
[00:10:54.720 --> 00:10:57.760]  你會體會到他的愛是多麼深
[00:10:57.760 --> 00:11:00.080]  所以耶穌基督願意為我們死的時候
[00:11:00.080 --> 00:11:02.400]  你就知道耶穌基督的愛是多麼深
[00:11:02.400 --> 00:11:08.000]  大衛對阿沙隆的愛是多麼深切
[00:11:08.000 --> 00:11:10.720]  在這裡讓我們停留一下
[00:11:10.720 --> 00:11:14.080]  讓我們思想一下整個過程
[00:11:14.080 --> 00:11:16.160]  我們有什麼值得去學習
[00:11:16.160 --> 00:11:19.600]  或者留意的地方
[00:11:19.600 --> 00:11:22.240]  大衛重視的不是他的江山
[00:11:22.240 --> 00:11:23.680]  他也很想回到皇位那裡
[00:11:23.680 --> 00:11:25.440]  但他不是重視他的皇位
[00:11:25.440 --> 00:11:26.960]  不是重視他的權力
[00:11:26.960 --> 00:11:29.760]  不是重視這場仗贏還是輸
[00:11:29.760 --> 00:11:33.280]  而他重視的是他兒子的生命
[00:11:33.280 --> 00:11:36.320]  正如後面我們都聽到
[00:11:36.320 --> 00:11:39.200]  當讓額去勸誡大衛皇媽
[00:11:39.200 --> 00:11:40.320]  大衛你不可以不斷傷身
[00:11:40.320 --> 00:11:41.280]  不斷哭哭到什麼時候
[00:11:41.280 --> 00:11:42.960]  哭到三十三夜就不行了
[00:11:42.960 --> 00:11:47.360]  那些軍兵是聽你的後命的
[00:11:47.360 --> 00:11:49.600]  我們人生就是充滿著很多矛盾
[00:11:49.600 --> 00:11:51.840]  和吊詭的地方
[00:11:51.840 --> 00:11:54.160]  大衛皇是皇上
[00:11:54.160 --> 00:11:57.200]  但同樣也是一位父親
[00:11:57.200 --> 00:11:59.280]  阿沙隆是叛軍的首領
[00:11:59.280 --> 00:12:02.640]  但也是大衛皇最痛愛的兒子
[00:12:02.640 --> 00:12:04.400]  有時候我們人生就會面對一些
[00:12:04.400 --> 00:12:06.240]  這麼吊詭這麼矛盾的事情
[00:12:06.240 --> 00:12:07.440]  我們怎麼處理呢
[00:12:07.440 --> 00:12:09.360]  不是一家都是二這麼簡單
[00:12:09.360 --> 00:12:11.840]  原來這樣就會這樣
[00:12:11.840 --> 00:12:12.640]  會撞這個板
[00:12:12.640 --> 00:12:13.840]  這樣你就撞這個板
[00:12:13.840 --> 00:12:16.880]  兩邊都撞板怎麼辦呢
[00:12:16.880 --> 00:12:20.480]  而今刻軍隊打勝仗
[00:12:20.480 --> 00:12:23.600]  你們作為軍人為皇帝打勝仗
[00:12:23.600 --> 00:12:26.720]  那你期待皇帝會有什麼反應給你
[00:12:26.720 --> 00:12:29.520]  但是正如第二節第三節
[00:12:29.520 --> 00:12:31.840]  那日眾軍兵聽說
[00:12:31.840 --> 00:12:33.120]  皇位兒子悲傷
[00:12:33.120 --> 00:12:35.920]  他們得勝的日子變成悲哀了
[00:12:35.920 --> 00:12:38.080]  那日軍兵暗暗地進城
[00:12:38.080 --> 00:12:39.760]  如同戰場上逃跑
[00:12:39.760 --> 00:12:41.600]  羞愧的士兵一般
[00:12:41.600 --> 00:12:43.600]  你會幻想那些電影
[00:12:43.600 --> 00:12:45.920]  打勝仗了進入城裡
[00:12:45.920 --> 00:12:47.200]  很多人歡呼發掌
[00:12:47.200 --> 00:12:49.520]  為了打勝仗去慶祝
[00:12:49.520 --> 00:12:50.880]  這幫打勝仗的軍人
[00:12:50.880 --> 00:12:56.080]  回到大衛皇的皇朝的時候
[00:12:56.080 --> 00:12:58.640]  就好像輸了仗一樣
[00:12:58.640 --> 00:13:00.640]  很羞愧
[00:13:00.640 --> 00:13:02.320]  好像打敗仗一樣
[00:13:02.320 --> 00:13:04.720]  回到自己的家裡
[00:13:04.720 --> 00:13:06.080]  是多麼吊詭
[00:13:06.080 --> 00:13:07.760]  多麼矛盾
[00:13:07.760 --> 00:13:10.080]  多麼難堪
[00:13:10.080 --> 00:13:13.440]  這就是親情和正情的矛盾
[00:13:13.440 --> 00:13:14.800]  對於大衛皇來說
[00:13:14.800 --> 00:13:18.560]  他的親情就是他做得一個不好的父親
[00:13:18.560 --> 00:13:21.360]  沒有好的榜樣教義不善
[00:13:21.360 --> 00:13:24.000]  以致阿沙隆要反他
[00:13:24.000 --> 00:13:26.880]  他悲傷自己失去了兒子
[00:13:26.880 --> 00:13:30.880]  而在正情上的確阿沙隆是叛變
[00:13:30.880 --> 00:13:34.080]  而他的將領的確是打勝仗
[00:13:34.080 --> 00:13:35.680]  很明顯大衛在這裡
[00:13:35.680 --> 00:13:38.720]  他在正情親情裡選了什麼?
[00:13:38.720 --> 00:13:40.720]  選了親情
[00:13:40.720 --> 00:13:43.280]  他自己的軍隊大敗敵軍
[00:13:43.280 --> 00:13:45.040]  他是沒有勝利之喜
[00:13:45.040 --> 00:13:46.800]  反而悲痛欲絕
[00:13:46.800 --> 00:13:51.040]  令到軍心大大的失望
[00:13:51.040 --> 00:13:52.960]  在這裡可能也交代了一些背景
[00:13:52.960 --> 00:13:55.040]  我假設大家有些未明白
[00:13:55.040 --> 00:13:58.000]  所以很快講的背景就是
[00:13:58.000 --> 00:14:00.000]  其實為什麼阿沙隆要反大衛呢?
[00:14:00.000 --> 00:14:01.760]  如果回到前面幾章
[00:14:01.760 --> 00:14:04.720]  如果你有機會聽回之前講到的就是
[00:14:04.720 --> 00:14:10.880]  大衛的大兒子暗亂曾經姦污了自己的妹妹
[00:14:10.880 --> 00:14:12.400]  雖然是同父
[00:14:12.400 --> 00:14:14.800]  但是第二個皇后所生的他媽
[00:14:14.800 --> 00:14:17.040]  而他媽就是阿沙隆的親妹
[00:14:17.040 --> 00:14:21.520]  所以阿沙隆知道自己的妹妹被哥哥姦污了
[00:14:21.520 --> 00:14:22.640]  他就很生氣
[00:14:22.640 --> 00:14:24.240]  他用了幾年時間去籌備
[00:14:24.240 --> 00:14:31.600]  終於在一次慶祝楊冒豐收的時候
[00:14:31.600 --> 00:14:39.280]  阿沙隆就殺了自己同父義母的哥哥
[00:14:39.280 --> 00:14:41.600]  然後就逃離了
[00:14:41.600 --> 00:14:46.960]  整件事情大衛王也沒有很清楚的嚴罰
[00:14:46.960 --> 00:14:50.160]  一方面一開始沒有罰暗亂
[00:14:50.160 --> 00:14:54.400]  後來也沒有怎樣對付阿沙隆
[00:14:54.400 --> 00:14:57.440]  相隔差不多五年的時候
[00:14:57.440 --> 00:15:00.000]  阿沙隆離開了才回來
[00:15:00.000 --> 00:15:02.480]  大衛就親了他一口
[00:15:02.480 --> 00:15:04.240]  這也是以色列的禮儀
[00:15:04.240 --> 00:15:05.360]  他接受了他
[00:15:05.360 --> 00:15:10.080]  但其實一直對阿沙隆是很有距離的
[00:15:10.080 --> 00:15:13.600]  其實大衛也隱藏了他對兒子的愛
[00:15:13.600 --> 00:15:20.000]  而這段時間阿沙隆心裡就產生了很多的毒
[00:15:20.000 --> 00:15:22.080]  罪一直衍生出毒
[00:15:22.080 --> 00:15:24.480]  最後就要推翻大衛王
[00:15:24.480 --> 00:15:27.200]  這是上一次講道已經講了的
[00:15:27.200 --> 00:15:31.600]  所以你見到阿沙隆有很多計謀去奪取王位
[00:15:31.600 --> 00:15:34.640]  所以最後再回頭
[00:15:34.640 --> 00:15:38.480]  大衛他加烏拔斯巴成為一個壞榜樣
[00:15:38.480 --> 00:15:40.720]  以至衍生了這麼多的東西出來
[00:15:40.720 --> 00:15:45.760]  所以對於大衛來說他也難辭其咎
[00:15:45.760 --> 00:15:50.720]  但我們看到大衛是一個重情的人
[00:15:50.720 --> 00:15:52.560]  他是性情中人
[00:15:52.560 --> 00:15:54.720]  是百分百的性情中人
[00:15:54.720 --> 00:15:56.480]  重情重義
[00:15:56.480 --> 00:15:59.360]  但他也是一個罪魁禍首
[00:15:59.360 --> 00:16:04.880]  以至他的罪衍生在他的家族裡面
[00:16:04.880 --> 00:16:08.000]  所以在今天我們有什麼學習
[00:16:08.000 --> 00:16:10.240]  有什麼應用呢
[00:16:10.240 --> 00:16:15.040]  第一就是我們看到大衛已經無法挽救這個事實
[00:16:15.040 --> 00:16:18.080]  好像「樹欲靜而風不息」
[00:16:18.080 --> 00:16:19.680]  當然這個有點倒轉了
[00:16:19.680 --> 00:16:22.560]  「子欲養兒養親」
[00:16:22.560 --> 00:16:24.960]  即是「親不在」就倒轉了
[00:16:24.960 --> 00:16:29.680]  所以現在父王只能夠白頭人送黑頭人
[00:16:29.680 --> 00:16:32.240]  可能在我們的生活裡面
[00:16:32.240 --> 00:16:33.600]  即是回到今天的應用
[00:16:33.600 --> 00:16:34.560]  對於我們來說
[00:16:34.560 --> 00:16:36.720]  我又不是大衛我又不是皇帝
[00:16:36.720 --> 00:16:39.840]  我沒有機會面對將領叛變
[00:16:39.840 --> 00:16:40.800]  有人叛變我
[00:16:40.800 --> 00:16:43.600]  我只是一個小薯仔
[00:16:43.600 --> 00:16:45.760]  但如果在你的工作裡面
[00:16:45.760 --> 00:16:48.640]  在你的侍奉裡面
[00:16:48.640 --> 00:16:50.720]  如果有你的家人介入
[00:16:50.720 --> 00:16:53.280]  你能否公私分明呢
[00:16:53.280 --> 00:16:54.480]  在情理之間
[00:16:54.480 --> 00:16:56.160]  如何去做一個辨識呢
[00:16:56.160 --> 00:16:57.840]  兩者衝突之下
[00:16:57.840 --> 00:17:00.880]  你如何做一個斷定呢
[00:17:00.880 --> 00:17:02.480]  在公司的組織裡面
[00:17:02.480 --> 00:17:03.360]  你的好朋友
[00:17:03.360 --> 00:17:05.040]  你的親屬做錯事
[00:17:05.040 --> 00:17:07.120]  你又如何處理呢
[00:17:07.120 --> 00:17:09.040]  其實我寫這段時候
[00:17:09.040 --> 00:17:10.960]  我都很
[00:17:10.960 --> 00:17:12.560]  我即是想這個問題的時候
[00:17:12.560 --> 00:17:14.400]  我是站在大家那裡想的
[00:17:14.400 --> 00:17:16.480]  即是大家的情況出現
[00:17:16.480 --> 00:17:17.360]  其實都很多的
[00:17:17.360 --> 00:17:19.120]  因為特別是教會
[00:17:19.120 --> 00:17:21.120]  我們很多是「弟兄姐妹」
[00:17:21.120 --> 00:17:23.520]  似乎可能是你的家人都一起信主
[00:17:23.520 --> 00:17:25.200]  一起回來教會侍奉
[00:17:25.200 --> 00:17:26.480]  我其實很欣賞這件事
[00:17:26.480 --> 00:17:28.080]  我們教會的執事
[00:17:28.080 --> 00:17:28.800]  子女
[00:17:28.800 --> 00:17:29.920]  又是教會的領袖
[00:17:29.920 --> 00:17:31.280]  理事
[00:17:31.280 --> 00:17:33.200]  大家都一起在教會裡侍奉
[00:17:33.200 --> 00:17:35.120]  但偶然可能我們有不同的意見
[00:17:35.120 --> 00:17:36.720]  那怎麼辦呢
[00:17:36.720 --> 00:17:37.520]  但很有趣
[00:17:37.520 --> 00:17:39.520]  我今早靈修
[00:17:39.520 --> 00:17:40.880]  再想一想
[00:17:40.880 --> 00:17:42.560]  其實這段經歷可以跟我講
[00:17:42.560 --> 00:17:44.000]  大家明白我說什麼嗎
[00:17:44.000 --> 00:17:45.440]  因為我太太
[00:17:45.440 --> 00:17:46.720]  我最討厭的人
[00:17:46.720 --> 00:17:47.680]  都是在教會裡侍奉
[00:17:47.680 --> 00:17:49.280]  我們一起侍奉
[00:17:49.280 --> 00:17:50.480]  我就想起了
[00:17:50.480 --> 00:17:52.640]  所以我和太太
[00:17:52.640 --> 00:17:54.480]  學習如何公私分明
[00:17:54.480 --> 00:17:56.400]  我們公私有時真的很難分明
