
[00:00:00.000 --> 00:00:04.240]  好,大英姐妹,今天我們看到哥倫多前書第十六章
[00:02:58.400 --> 00:03:02.000]  這個關於信徒捐錢
[00:03:02.000 --> 00:03:04.000]  或者捐錢去幫助耶路撒冷
[00:03:04.000 --> 00:03:09.200]  這個基本上是早期教會的一個使命
[00:03:09.200 --> 00:03:11.200]  這個不是一個偶然發生
[00:03:11.200 --> 00:03:12.800]  或者特別需要才籌
[00:03:12.800 --> 00:03:14.800]  保羅其實是不止一次
[00:03:14.800 --> 00:03:18.000]  在不同的外邦教會當中提到捐錢
[00:03:18.000 --> 00:03:20.000]  而且他也不止一次
[00:03:20.000 --> 00:03:23.600]  是拿錢去耶路撒冷那裡
[00:03:23.600 --> 00:03:25.200]  籌了錢之後拿去耶路撒冷
[00:03:25.200 --> 00:03:26.800]  幫助耶路撒冷的窮人
[00:03:26.800 --> 00:03:31.200]  這個基本上是教會的使命
[00:03:31.200 --> 00:03:33.400]  當外邦的教會
[00:03:33.400 --> 00:03:34.920]  特別是哥倫多這些大城市
[00:03:34.920 --> 00:03:37.800]  比較資源充足比較富裕的時候
[00:03:37.800 --> 00:03:41.200]  他們是有責任要去幫助那些貧窮的人
[00:03:41.200 --> 00:03:42.600]  特別是在耶路撒冷當中
[00:03:42.600 --> 00:03:44.600]  貧窮的信主的弟兄姊妹
[00:03:44.600 --> 00:03:46.600]  他們是要去幫助
[00:03:46.600 --> 00:03:48.600]  保羅
[00:03:48.600 --> 00:03:52.400]  你記得在使徒行傳的時候
[00:03:52.400 --> 00:03:54.400]  他最後一次為什麼會被人抓呢
[00:03:54.400 --> 00:03:56.400]  都是因為他拿錢去耶路撒冷的時候
[00:03:56.400 --> 00:03:58.400]  在耶路撒冷才被人抓的
[00:03:58.400 --> 00:04:00.400]  如果他不是要拿錢去耶路撒冷
[00:04:00.400 --> 00:04:01.400]  他不上耶路撒冷
[00:04:01.400 --> 00:04:04.400]  他不會在使徒行傳那裡被人抓了
[00:04:04.400 --> 00:04:07.400]  也不是第一次上去
[00:04:07.400 --> 00:04:09.400]  更加說到
[00:04:09.400 --> 00:04:11.400]  其實
[00:04:11.400 --> 00:04:17.400]  在加拉太書講到有一次有一個很特別的秘密會議
[00:04:17.400 --> 00:04:18.400]  可以這麼說
[00:04:18.400 --> 00:04:21.400]  就是講到加拉太書第二章
[00:04:21.400 --> 00:04:27.400]  講到有一次保羅他們也是捐了一些錢去耶路撒冷
[00:04:27.400 --> 00:04:29.400]  當他捐了錢上去的時候
[00:04:29.400 --> 00:04:32.400]  他就有一個秘密的會議
[00:04:32.400 --> 00:04:35.400]  跟彼得、雅各、約翰他們去會面
[00:04:35.400 --> 00:04:37.400]  當時來說
[00:04:37.400 --> 00:04:38.400]  外邦的教會
[00:04:38.400 --> 00:04:41.400]  外邦人傳福音的事公剛剛興起
[00:04:41.400 --> 00:04:45.400]  保羅已經跟巴拿巴在外邦建立了一些教會
[00:04:45.400 --> 00:04:47.400]  他也籌了一些錢拿上耶路撒冷的時候
[00:04:47.400 --> 00:04:49.400]  就有一個秘密的會議
[00:04:49.400 --> 00:04:52.400]  這個秘密的會議最後的結論是怎樣呢
[00:04:52.400 --> 00:04:55.400]  又知道所賜給我的恩典
[00:04:55.400 --> 00:04:57.400]  稱為教會處實的雅各基法
[00:04:57.400 --> 00:05:02.400]  約翰就向我和巴拿巴用右手行相交之禮
[00:05:02.400 --> 00:05:04.400]  叫我往外邦人那裡去
[00:05:04.400 --> 00:05:06.400]  他們往受國禮的人那裡去
[00:05:06.400 --> 00:05:08.400]  只是願意我們紀念窮人
[00:05:08.400 --> 00:05:11.400]  這也是我本來熱心去行的
[00:05:11.400 --> 00:05:13.400]  這裡你提到一點
[00:05:13.400 --> 00:05:15.400]  你又要去留意
[00:05:15.400 --> 00:05:20.400]  就是說保羅他們除了說到傳福音的時候
[00:05:20.400 --> 00:05:25.400]  也說到要去熱心的紀念窮人
[00:05:25.400 --> 00:05:26.400]  要去紀念窮人
[00:05:26.400 --> 00:05:28.400]  這本來我熱心去行
[00:05:28.400 --> 00:05:34.400]  當然他們一班的使徒來商討這個會議的時候
[00:05:34.400 --> 00:05:38.400]  其實就是確認大家傳福音的策略
[00:05:38.400 --> 00:05:41.400]  彼得、雅各、約翰
[00:05:41.400 --> 00:05:46.400]  他們是和保羅、巴拿巴用右手行相交之禮
[00:05:46.400 --> 00:05:51.400]  因為這是一個很深入的
[00:05:51.400 --> 00:05:55.400]  或者是彼此互相確認
[00:05:55.400 --> 00:05:58.400]  他確認了保羅和巴拿巴
[00:05:58.400 --> 00:06:00.400]  雖然他們沒有跟隨耶穌
[00:06:00.400 --> 00:06:02.400]  你想想前面的人是跟隨過耶穌的
[00:06:02.400 --> 00:06:04.400]  雅各、彼得、約翰他們跟隨過耶穌
[00:06:04.400 --> 00:06:07.400]  他們在耶路撒冷可以這麼說
[00:06:07.400 --> 00:06:10.400]  教會的處實是使徒
[00:06:10.400 --> 00:06:11.400]  但是他們沒有跟隨過耶穌
[00:06:11.400 --> 00:06:16.400]  但是他們確認他們同樣是領受著耶穌基督的福音
[00:06:16.400 --> 00:06:18.400]  是純正的福音
[00:06:18.400 --> 00:06:21.400]  而他們大家的傳福音策略就是
[00:06:21.400 --> 00:06:26.400]  保羅和巴拿巴你們去外邦人那裡傳福音
[00:06:26.400 --> 00:06:29.400]  我們彼得、約翰、雅各那些
[00:06:29.400 --> 00:06:32.400]  就繼續留在向那些猶太人
[00:06:32.400 --> 00:06:33.400]  那些受割爛的人傳福音
[00:06:33.400 --> 00:06:41.400]  大家各自在我們大家不同目標群體那裡
[00:06:41.400 --> 00:06:42.400]  各自傳福音
[00:06:42.400 --> 00:06:44.400]  但是接著他又加多一點
[00:06:44.400 --> 00:06:46.400]  他說「只是願意我們紀念窮人」
[00:06:46.400 --> 00:06:52.400]  意思就是傳福音和照顧紀念貧窮的人
[00:06:52.400 --> 00:06:54.400]  同樣是這麼重要
[00:06:54.400 --> 00:07:01.400]  同樣是教會其中一個要實踐的使命
[00:07:01.400 --> 00:07:06.400]  這個使命是不能分割的
[00:07:06.400 --> 00:07:10.400]  所以保羅不止一次拿錢去耶路撒冷
[00:07:10.400 --> 00:07:11.400]  如果你記得的時候
[00:07:11.400 --> 00:07:14.400]  使徒行傳一開始的時候
[00:07:14.400 --> 00:07:16.400]  他們有繁物公用
[00:07:16.400 --> 00:07:17.400]  為什麼有繁物公用呢?
[00:07:17.400 --> 00:07:19.400]  就是因為要照顧窮人才有繁物公用
[00:07:19.400 --> 00:07:25.400]  就是有錢的人願意將財物奉獻給教會
[00:07:25.400 --> 00:07:29.400]  以至教會可以用這些資源來幫助貧窮的人
[00:07:29.400 --> 00:07:31.400]  才有繁物公用
[00:07:31.400 --> 00:07:33.400]  所以你可以一開始看到
[00:07:33.400 --> 00:07:36.400]  其實這個命題
[00:07:36.400 --> 00:07:39.400]  傳福音和社會關懷
[00:07:39.400 --> 00:07:41.400]  基本上不是對立的
[00:07:41.400 --> 00:07:44.400]  在十九世紀的時候
[00:07:44.400 --> 00:07:47.400]  有些基督徒可能是自由派的基督徒
[00:07:47.400 --> 00:07:49.400]  他們有些偏差
[00:07:49.400 --> 00:07:52.400]  他們覺得傳福音最重要的部分
[00:07:52.400 --> 00:07:54.400]  應該是社會關懷
[00:07:54.400 --> 00:07:57.400]  所以我們努力去參加社會的事務
[00:07:57.400 --> 00:07:58.400]  幫助窮人
[00:07:58.400 --> 00:08:00.400]  照顧弱勢社群
[00:08:00.400 --> 00:08:01.400]  就等同於傳福音
[00:08:01.400 --> 00:08:05.400]  所以後來有些人就將這個
[00:08:05.400 --> 00:08:08.400]  給了名字叫社會福音
[00:08:08.400 --> 00:08:11.400]  其實是一些自由派的錯謬
[00:08:11.400 --> 00:08:13.400]  到了今時今日
[00:08:13.400 --> 00:08:17.400]  我想沒有人會這樣說
[00:08:17.400 --> 00:08:19.400]  意思就是說
[00:08:19.400 --> 00:08:21.400]  當一個基督徒
[00:08:21.400 --> 00:08:22.400]  大家都明白
[00:08:22.400 --> 00:08:24.400]  其實傳福音是很重要的
[00:08:24.400 --> 00:08:26.400]  參加社會事務也不等同於傳福音
[00:08:26.400 --> 00:08:30.400]  兩個是不同的
[00:08:30.400 --> 00:08:32.400]  我不能夠說參加了社會事務
[00:08:32.400 --> 00:08:33.400]  就等同於傳福音
[00:08:33.400 --> 00:08:34.400]  兩個是不同的
[00:08:34.400 --> 00:08:36.400]  但問題是
[00:08:36.400 --> 00:08:38.400]  有些保守的基督徒
[00:08:38.400 --> 00:08:40.400]  到了今時今日還是覺得
[00:08:40.400 --> 00:08:43.400]  參與社會事務就等同於社會福音
[00:08:43.400 --> 00:08:47.400]  所以教會就絕對不應該插手社會的事務
[00:08:47.400 --> 00:08:49.400]  因為插手下去就等同於
[00:08:49.400 --> 00:08:51.400]  溝淡了福音
[00:08:51.400 --> 00:08:54.400]  溝淡了教會的使命
[00:08:54.400 --> 00:08:59.400]  這件事絕對是錯的
[00:08:59.400 --> 00:09:01.400]  兩個是一個錯誤
[00:09:01.400 --> 00:09:02.400]  不應該對立的命題
[00:09:02.400 --> 00:09:06.400]  因為傳福音和關懷人的需要
[00:09:06.400 --> 00:09:08.400]  關懷弱勢社群兩件事
[00:09:08.400 --> 00:09:09.400]  是並肩而行
[00:09:09.400 --> 00:09:11.400]  正如保羅昔日
[00:09:11.400 --> 00:09:12.400]  他傳福音的時候
[00:09:12.400 --> 00:09:14.400]  也是籌錢照顧窮人
[00:09:14.400 --> 00:09:15.400]  是一樣的
[00:09:15.400 --> 00:09:17.400]  因為就好像人走路
[00:09:17.400 --> 00:09:19.400]  兩隻腳走路
[00:09:19.400 --> 00:09:21.400]  這就是兩條腿走路
[00:09:21.400 --> 00:09:25.400]  傳福音的見證策略
[00:09:25.400 --> 00:09:27.400]  一方面
[00:09:27.400 --> 00:09:29.400]  我們當然要傳福音
[00:09:29.400 --> 00:09:31.400]  教會不會說
[00:09:31.400 --> 00:09:32.400]  參與了社會事務
[00:09:32.400 --> 00:09:34.400]  關懷弱勢社群就等同傳福音
[00:09:34.400 --> 00:09:35.400]  這是錯的
[00:09:35.400 --> 00:09:36.400]  但另一方面
[00:09:36.400 --> 00:09:37.400]  我們也不會說
[00:09:37.400 --> 00:09:39.400]  我只是傳福音
[00:09:39.400 --> 00:09:41.400]  我不關心社會當中發生什麼事
[00:09:41.400 --> 00:09:43.400]  社會當中永遠都是滅亡的
[00:09:43.400 --> 00:09:45.400]  這個世界無藥可救
[00:09:45.400 --> 00:09:47.400]  我不關心社會
[00:09:47.400 --> 00:09:49.400]  我只是傳福音就行了
[00:09:49.400 --> 00:09:51.400]  這也是錯的
[00:09:51.400 --> 00:09:54.400]  正如聖經所說
[00:09:54.400 --> 00:09:56.400]  一個人肚餓的時候
[00:09:56.400 --> 00:09:58.400]  去到你面前的時候
[00:09:58.400 --> 00:09:59.400]  你說我為你祈禱
[00:09:59.400 --> 00:10:01.400]  我只是關心你的靈魂
[00:10:01.400 --> 00:10:02.400]  所以我為你祈禱
[00:10:02.400 --> 00:10:03.400]  希望你的靈魂得救
[00:10:03.400 --> 00:10:04.400]  讓他餓著肚子走
[00:10:04.400 --> 00:10:06.400]  這是錯的
[00:10:06.400 --> 00:10:08.400]  你平安回去吧
[00:10:08.400 --> 00:10:10.400]  這是錯的
[00:10:10.400 --> 00:10:12.400]  因為你也關心他的靈魂
[00:10:12.400 --> 00:10:13.400]  你也關心他的肉體
[00:10:13.400 --> 00:10:14.400]  你關心他的肉體的時候
[00:10:14.400 --> 00:10:16.400]  你也會給他飯吃
[00:10:16.400 --> 00:10:19.400]  所以這是一個假對立的命題
[00:10:19.400 --> 00:10:21.400]  當我愛一個人的時候
[00:10:21.400 --> 00:10:23.400]  我不單是關心他的靈魂
[00:10:23.400 --> 00:10:24.400]  我也關心他的肉體
[00:10:24.400 --> 00:10:27.400]  當我愛一個人的時候
[00:10:27.400 --> 00:10:29.400]  我只是照顧給他飯吃
[00:10:29.400 --> 00:10:31.400]  但如果你和神的關係
[00:10:31.400 --> 00:10:32.400]  沒有和好的時候
[00:10:32.400 --> 00:10:34.400]  你最終是滅亡的時候
[00:10:34.400 --> 00:10:36.400]  也是很可悲的
[00:10:36.400 --> 00:10:38.400]  所以我也要繼續
[00:10:38.400 --> 00:10:40.400]  不單是給你飯吃也不夠
[00:10:40.400 --> 00:10:42.400]  也要繼續和你傳福音
[00:10:42.400 --> 00:10:48.400]  所以這兩個是需要一同前行
[00:10:48.400 --> 00:10:50.400]  當然在實踐上
[00:10:50.400 --> 00:10:53.400]  我們因為資源有限的時候
[00:10:53.400 --> 00:10:55.400]  我們當然有那個次序
[00:10:55.400 --> 00:10:59.400]  我們可能也要著重於傳福音多一點
[00:10:59.400 --> 00:11:00.400]  因為可能有限的資源
[00:11:00.400 --> 00:11:02.400]  在參與社會關懷那些
[00:11:02.400 --> 00:11:04.400]  可能需要更多的
[00:11:04.400 --> 00:11:06.400]  無論是金錢、具物質的資源
[00:11:06.400 --> 00:11:08.400]  教會在現在的情況
[00:11:08.400 --> 00:11:11.400]  未必可以供應得這麼多
[00:11:11.400 --> 00:11:13.400]  但在理念上
[00:11:13.400 --> 00:11:16.400]  我們也不會說只是做一樣
[00:11:16.400 --> 00:11:17.400]  在理念上
[00:11:17.400 --> 00:11:18.400]  我們覺得兩樣都是
[00:11:18.400 --> 00:11:21.400]  同樣是一個愛的關懷
[00:11:21.400 --> 00:11:24.400]  愛神、愛人的大誡命當中
[00:11:24.400 --> 00:11:26.400]  同樣是重要的
[00:11:26.400 --> 00:11:29.400]  這一點希望大家清楚
[00:11:29.400 --> 00:11:32.400]  所以在保羅講到
[00:11:32.400 --> 00:11:34.400]  哥倫多雖然有很多的問題
[00:11:34.400 --> 00:11:38.400]  但你也不要忘記你的使命
[00:11:38.400 --> 00:11:40.400]  我們個人有個人的問題
[00:11:40.400 --> 00:11:43.400]  教會也有教會的問題
[00:11:43.400 --> 00:11:45.400]  但如果我們單是想
[00:11:45.400 --> 00:11:48.400]  疏解、處理好個人的問題
[00:11:48.400 --> 00:11:52.400]  才去想使命
[00:11:52.400 --> 00:11:55.400]  那你大錯特錯
[00:11:55.400 --> 00:11:58.400]  因為你的問題永遠都解決不了
[00:11:58.400 --> 00:11:59.400]  永遠都解決不了
[00:11:59.400 --> 00:12:01.400]  教會的問題也永遠都解決不了
[00:12:01.400 --> 00:12:04.400]  但教會要實踐使命
[00:12:04.400 --> 00:12:08.400]  是不能夠停止的
[00:12:08.400 --> 00:12:10.400]  哥倫多仍然有他們的問題
[00:12:10.400 --> 00:12:12.400]  但保羅仍然要他們籌錢
[00:12:12.400 --> 00:12:14.400]  來幫助窮人實踐他們的使命
[00:12:14.400 --> 00:12:17.400]  這一點是不容置疑的
[00:12:17.400 --> 00:12:19.400]  神也幫助我們
[00:12:19.400 --> 00:12:21.400]  有時候我們自私的眼目
[00:12:21.400 --> 00:12:23.400]  如果不是關顧自己的時候
[00:12:23.400 --> 00:12:25.400]  很多問題迎刃而解
[00:12:25.400 --> 00:12:27.400]  就會迎刃而解
[00:12:27.400 --> 00:12:29.400]  當我們關顧著使命的時候
[00:12:29.400 --> 00:12:32.400]  那教會內部的糾紛
[00:12:32.400 --> 00:12:34.400]  很多就會迎刃而解
[00:12:34.400 --> 00:12:38.400]  而保羅更加在關於籌錢的時候
[00:12:38.400 --> 00:12:40.400]  他有很實際的吩咐
[00:12:40.400 --> 00:12:41.400]  他吩咐他們
[00:12:41.400 --> 00:12:43.400]  譬如每個星期
[00:12:43.400 --> 00:12:48.400]  要將固定的奉獻
[00:12:48.400 --> 00:12:49.400]  不是到時才獻醜
[00:12:49.400 --> 00:12:51.400]  他也吩咐
[00:12:51.400 --> 00:12:55.400]  那些人要錢銀各樣東西要光明磊落
[00:12:55.400 --> 00:12:58.400]  然後找一些督導員
[00:12:58.400 --> 00:13:00.400]  寫一封推薦信
[00:13:00.400 --> 00:13:02.400]  監督著那些錢是怎樣的
[00:13:02.400 --> 00:13:03.400]  這是很明智的
[00:13:03.400 --> 00:13:06.400]  當我們要實踐教會的使命的時候
[00:13:06.400 --> 00:13:07.400]  是要有計劃的
[00:13:07.400 --> 00:13:09.400]  你只是熱心是不夠的
[00:13:09.400 --> 00:13:10.400]  只是感動是不夠的
[00:13:10.400 --> 00:13:12.400]  你要有計劃的
[00:13:12.400 --> 00:13:13.400]  你實踐你的使命
[00:13:13.400 --> 00:13:14.400]  永遠都是這樣
[00:13:14.400 --> 00:13:17.400]  有時候你可能很有感動
[00:13:17.400 --> 00:13:19.400]  要去奉獻給神
[00:13:19.400 --> 00:13:20.400]  很有感動
[00:13:20.400 --> 00:13:25.400]  在財務上去資助某些事工
[00:13:25.400 --> 00:13:26.400]  但你有感動是不夠的
[00:13:26.400 --> 00:13:27.400]  如果你不馬上去做
[00:13:27.400 --> 00:13:29.400]  你沒有計劃地去做是不夠的
[00:13:29.400 --> 00:13:31.400]  你的感動可能遲些就沒有了
[00:13:31.400 --> 00:13:33.400]  可能到年尾的時候
[00:13:33.400 --> 00:13:34.400]  錢已經花光了
[00:13:34.400 --> 00:13:35.400]  手緊的時候
[00:13:35.400 --> 00:13:37.400]  你感動又做不到
[00:13:37.400 --> 00:13:38.400]  所以你要有計劃
[00:13:38.400 --> 00:13:39.400]  你有感動的時候
[00:13:39.400 --> 00:13:40.400]  馬上就要有計劃
[00:13:40.400 --> 00:13:43.400]  你的使命是要有計劃地去實踐
[00:13:43.400 --> 00:13:45.400]  也是光明磊落地去實踐
[00:13:45.400 --> 00:13:47.400]  這些詳細
[00:13:47.400 --> 00:13:50.400]  在當中我相信大家都明白
[00:13:50.400 --> 00:13:53.400]  接著下面
[00:13:53.400 --> 00:13:56.400]  保羅再去說
[00:13:56.400 --> 00:13:59.400]  他說我要從馬其道經過
[00:13:59.400 --> 00:14:00.400]  既經過了
[00:14:00.400 --> 00:14:02.400]  就要到你們那裡去
[00:14:02.400 --> 00:14:04.400]  或者和你們同住幾時
[00:14:04.400 --> 00:14:07.400]  或者有一個都無論我往那裡去
[00:14:07.400 --> 00:14:09.400]  你們就可以給我送行
[00:14:09.400 --> 00:14:11.400]  我如今不願意路過見你們
[00:14:11.400 --> 00:14:12.400]  主若許我
[00:14:12.400 --> 00:14:14.400]  我就只望和你們同住幾時
[00:14:14.400 --> 00:14:16.400]  但我要營救住在以弗所
[00:14:16.400 --> 00:14:18.400]  直等到五旬節
[00:14:18.400 --> 00:14:20.400]  因為有寬大有功效的門
[00:14:20.400 --> 00:14:21.400]  為我開了
[00:14:21.400 --> 00:14:23.400]  並且反對的人也多
[00:14:23.400 --> 00:14:25.400]  第二點保羅
[00:14:25.400 --> 00:14:27.400]  剛剛才說了籌錢照顧窮人
[00:14:27.400 --> 00:14:29.400]  接著他就說傳福音
[00:14:29.400 --> 00:14:32.400]  他說到安排路過的情況
[00:14:32.400 --> 00:14:36.400]  他最終是想去停留在哥倫多
[00:14:36.400 --> 00:14:38.400]  希望造就信徒
[00:14:38.400 --> 00:14:41.400]  然後拿錢去耶路撒冷
[00:14:41.400 --> 00:14:42.400]  但是在過程當中
[00:14:42.400 --> 00:14:43.400]  保羅提到
[00:14:43.400 --> 00:14:45.400]  我現在只是傳福音
[00:14:45.400 --> 00:14:47.400]  我在以弗所那裡
[00:14:47.400 --> 00:14:49.400]  在一個寬大的地方的門
[00:14:49.400 --> 00:14:50.400]  為我開了
[00:14:50.400 --> 00:14:52.400]  很多人可以聽到福音
[00:14:52.400 --> 00:14:55.400]  所以我就不願意離開
[00:14:55.400 --> 00:14:57.400]  我希望在以弗所做好我的工作
[00:14:57.400 --> 00:14:59.400]  才來到哥倫多探訪你們
[00:14:59.400 --> 00:15:02.400]  這點就是說回
[00:15:02.400 --> 00:15:04.400]  就是傳福音
[00:15:04.400 --> 00:15:09.400]  剛才說到去關心那些有需要的人
[00:15:09.400 --> 00:15:12.400]  這個某個程度是一些社會關懷的事務
[00:15:12.400 --> 00:15:13.400]  但另一方面
[00:15:13.400 --> 00:15:15.400]  也是傳福音
[00:15:15.400 --> 00:15:17.400]  兩個在保羅來說不是對立的
[00:15:17.400 --> 00:15:18.400]  一起做的
[00:15:18.400 --> 00:15:20.400]  而在傳福音的過程當中
[00:15:20.400 --> 00:15:22.400]  保羅特別提到一點
[00:15:22.400 --> 00:15:24.400]  有寬大有功效的門
[00:15:24.400 --> 00:15:25.400]  為我開了
[00:15:25.400 --> 00:15:26.400]  並且反對的人也
[00:15:26.400 --> 00:15:28.400]  保羅就提到
[00:15:28.400 --> 00:15:32.400]  在一個反對的聲音當中
[00:15:32.400 --> 00:15:34.400]  來傳福音
[00:15:34.400 --> 00:15:36.400]  事實上這點
[00:15:36.400 --> 00:15:38.400]  我也想提一提
[00:15:38.400 --> 00:15:40.400]  很多時候我們想
[00:15:40.400 --> 00:15:42.400]  如果一個有寬大有功效的門
[00:15:42.400 --> 00:15:44.400]  為我們開的時候
[00:15:44.400 --> 00:15:46.400]  我們下一句應該怎麼說
[00:15:46.400 --> 00:15:48.400]  並且接受的人也多
[00:15:48.400 --> 00:15:50.400]  但保羅不是說接受的人也多
[00:15:50.400 --> 00:15:52.400]  他說並且反對的人也多
[00:15:52.400 --> 00:15:55.400]  這點也給我們一個反省
[00:15:55.400 --> 00:15:57.400]  很多時候我們傳福音的時候
[00:15:57.400 --> 00:15:58.400]  我們只看到
[00:15:58.400 --> 00:16:00.400]  我們很希望很多人接受
[00:16:00.400 --> 00:16:02.400]  這是人之常情
[00:16:02.400 --> 00:16:03.400]  每個人都是這樣
[00:16:03.400 --> 00:16:06.400]  甚至我自己在講台講道的時候
[00:16:06.400 --> 00:16:08.400]  也希望很多人接受
[00:16:08.400 --> 00:16:10.400]  這樣才有果效
[00:16:10.400 --> 00:16:12.400]  但保羅提到一點
[00:16:12.400 --> 00:16:14.400]  福音有時候
[00:16:14.400 --> 00:16:16.400]  進入到人的心的時候
[00:16:16.400 --> 00:16:17.400]  人的第一個反應
[00:16:17.400 --> 00:16:20.400]  因為人是被魔鬼牢籠
[00:16:20.400 --> 00:16:23.400]  被這個世界迷惑
[00:16:23.400 --> 00:16:26.400]  第一個反應是反對
[00:16:26.400 --> 00:16:29.400]  你傳福音給別人
[00:16:29.400 --> 00:16:30.400]  你不要期望著
[00:16:30.400 --> 00:16:32.400]  別人會拍拍手掌
[00:16:32.400 --> 00:16:34.400]  熱烈的支持你
[00:16:34.400 --> 00:16:36.400]  有可能是這樣的
[00:16:36.400 --> 00:16:38.400]  但很多時候不是這樣
[00:16:38.400 --> 00:16:40.400]  但這樣不代表
[00:16:40.400 --> 00:16:42.400]  神沒有為你開門
[00:16:42.400 --> 00:16:46.400]  如果很多人反對
[00:16:46.400 --> 00:16:47.400]  其實意思就是
[00:16:47.400 --> 00:16:51.400]  有些神的話是刺痛了人的痛處
[00:16:51.400 --> 00:16:53.400]  才會反對
[00:16:53.400 --> 00:16:55.400]  正正就是說
[00:16:55.400 --> 00:16:58.400]  福音已經開始打入人的心
[00:16:58.400 --> 00:17:00.400]  這一場是打仗
[00:17:00.400 --> 00:17:02.400]  這一場是一個激烈的打仗
[00:17:02.400 --> 00:17:05.400]  所以反對是必然的
[00:17:05.400 --> 00:17:07.400]  所以弟兄姊妹
[00:17:07.400 --> 00:17:09.400]  你不要灰心
[00:17:09.400 --> 00:17:10.400]  我們傳福音的時候
[00:17:10.400 --> 00:17:12.400]  這是我們的使命
[00:17:12.400 --> 00:17:14.400]  即使有反對
[00:17:14.400 --> 00:17:15.400]  你可以從正面的角度來看
[00:17:15.400 --> 00:17:17.400]  保羅也是這樣看的
[00:17:17.400 --> 00:17:18.400]  當這些反對
[00:17:18.400 --> 00:17:20.400]  正正就是看到神的工作
[00:17:20.400 --> 00:17:22.400]  正是要拓展
