
[00:00:00.000 --> 00:00:03.000]  各位網友早安,大家好
[00:11:27.000 --> 00:11:29.000]  那裡曾經說
[00:11:29.000 --> 00:11:33.000]  誰能控告神所揀選的人呢
[00:11:33.000 --> 00:11:37.000]  有神稱他們為義了
[00:11:39.000 --> 00:11:42.000]  我們因為信主之後
[00:11:42.000 --> 00:11:46.000]  信主我們得以恩順清義
[00:11:46.000 --> 00:11:53.000]  所以這個義就可以成為一個護心鏡
[00:11:53.000 --> 00:11:59.000]  可以抵擋魔鬼對我們一切的控告、攻擊
[00:11:59.000 --> 00:12:02.000]  因為誰能夠控告我們呢
[00:12:02.000 --> 00:12:05.000]  有神稱我們為義了
[00:12:05.000 --> 00:12:08.000]  這個清義的恩典呢
[00:12:09.000 --> 00:12:16.000]  是信徒能夠活出義的生活的基礎和動力
[00:12:16.000 --> 00:12:19.000]  第三
[00:12:19.000 --> 00:12:22.000]  平安福音的孩
[00:12:22.000 --> 00:12:27.000]  耶穌就是我們的平安
[00:12:27.000 --> 00:12:31.000]  這是以弗撒書二章十四節所說的
[00:12:32.000 --> 00:12:40.000]  曾經說他是我們的和睦 和睦和平安原文是同一個字
[00:12:40.000 --> 00:12:43.000]  耶穌藉著他的十字架死
[00:12:43.000 --> 00:12:47.000]  成就了人和神的和好
[00:12:47.000 --> 00:12:51.000]  還有人與人之間的和睦
[00:12:51.000 --> 00:12:57.000]  還有使人心裡可以得到平安
[00:12:57.000 --> 00:13:00.000]  而這個平安的福音呢
[00:13:01.000 --> 00:13:04.000]  好像馮恩坤博士所說的
[00:13:04.000 --> 00:13:10.000]  能夠帶給人心靈的一種備戰的狀態
[00:13:10.000 --> 00:13:19.000]  使人準備好勇敢和敏捷地與邪惡的勢力作戰
[00:13:19.000 --> 00:13:22.000]  第四
[00:13:22.000 --> 00:13:25.000]  信心的盾牌
[00:13:25.000 --> 00:13:30.000]  耶穌基督是什麼呢
[00:13:31.000 --> 00:13:33.000]  耶穌基督是阿門
[00:13:33.000 --> 00:13:34.000]  Amen
[00:13:34.000 --> 00:13:38.000]  這是啟示錄第三章十四節所說的
[00:13:38.000 --> 00:13:42.000]  神的應許無論是有多少
[00:13:42.000 --> 00:13:45.000]  在基督都是實的
[00:13:45.000 --> 00:13:50.000]  所以藉著他也都是實在的
[00:13:50.000 --> 00:13:52.000]  臨後一章二十節
[00:13:52.000 --> 00:13:59.000]  所以人如果以耶穌為他信靠的對象
[00:14:00.000 --> 00:14:06.000]  他的信心就好像成為一面的盾牌
[00:14:06.000 --> 00:14:10.000]  能夠抵擋魔鬼的火箭
[00:14:10.000 --> 00:14:13.000]  而這些火箭包括什麼呢
[00:14:13.000 --> 00:14:19.000]  包括種種不敬權的行為的試探
[00:14:19.000 --> 00:14:23.000]  還有我們內心的懷疑
[00:14:23.000 --> 00:14:26.000]  沮喪甚至絕望
[00:14:27.000 --> 00:14:36.000]  也包括外面來的試探
[00:14:36.000 --> 00:14:42.000]  內心的懷疑
[00:14:42.000 --> 00:14:44.000]  外面來的攻擊
[00:14:44.000 --> 00:14:46.000]  好像什麼呢
[00:14:46.000 --> 00:14:48.000]  逼迫
[00:14:48.000 --> 00:14:51.000]  錯誤的教訓
[00:14:51.000 --> 00:14:55.000]  還有異端等等
[00:14:56.000 --> 00:15:00.000]  第五方面是救恩的頭盔
[00:15:00.000 --> 00:15:04.000]  救恩的頭盔
[00:15:04.000 --> 00:15:08.000]  耶穌基督就是我們的救恩
[00:15:08.000 --> 00:15:09.000]  我們的救贖
[00:15:09.000 --> 00:15:12.000]  臨前一章三十節
[00:15:12.000 --> 00:15:18.000]  神又使他成為我們的救贖
[00:15:18.000 --> 00:15:20.000]  就是耶穌
[00:15:20.000 --> 00:15:25.000]  耶穌基督的救恩
[00:15:26.000 --> 00:15:30.000]  成為信徒的頭盔
[00:15:30.000 --> 00:15:35.000]  我們如果取用基督救贖工作
[00:15:35.000 --> 00:15:38.000]  所提供給我們的一切
[00:15:38.000 --> 00:15:44.000]  我們就能勝過邪惡勢力的攻擊
[00:15:44.000 --> 00:15:47.000]  第六方面
[00:15:47.000 --> 00:15:52.000]  聖靈的寶劍就是神的道
[00:15:53.000 --> 00:15:57.000]  聖靈以神的道作為寶劍
[00:15:57.000 --> 00:16:00.000]  耶穌基督就是神的道
[00:16:00.000 --> 00:16:04.000]  約翰福音一章一節十四節
[00:16:04.000 --> 00:16:12.000]  「太初有道,道與神同在,道成了肉身」
[00:16:12.000 --> 00:16:16.000]  十四節就是耶穌基督
[00:16:16.000 --> 00:16:20.000]  所以耶穌基督就是神的道
[00:16:21.000 --> 00:16:24.000]  不過在約翰福音講到耶穌是神的道
[00:16:24.000 --> 00:16:30.000]  那個道字希律文用logos這個字
[00:16:30.000 --> 00:16:38.000]  這個logos這個字是指福音信息的內容
[00:16:38.000 --> 00:16:43.000]  但是在以弗所書六章十七節這裡
[00:16:43.000 --> 00:16:47.000]  所用的道字就是另外一個字
[00:16:47.000 --> 00:16:49.000]  原文是另外一個字
[00:16:50.000 --> 00:16:52.000]  叫做rima
[00:16:52.000 --> 00:16:55.000]  這個字的重點就不同了
[00:16:55.000 --> 00:17:02.000]  這個字的重點是放在福音信息的宣講方面
[00:17:02.000 --> 00:17:06.000]  所以logos是福音信息的內容
[00:17:06.000 --> 00:17:09.000]  rima就是福音信息的宣講
[00:17:09.000 --> 00:17:14.000]  就好像羅馬書十章十五節所講的
[00:17:14.000 --> 00:17:18.000]  報福音傳喜訊
[00:17:20.000 --> 00:17:23.000]  而當耶穌受魔鬼試探的時候
[00:17:23.000 --> 00:17:27.000]  祂三次用聖經生命記的說話
[00:17:27.000 --> 00:17:31.000]  來擊退魔鬼
[00:17:31.000 --> 00:17:38.000]  而這個是神的道作為寶劍的一個很好的例子
[00:17:38.000 --> 00:17:46.000]  最後一件就是警醒禱告代求
[00:17:48.000 --> 00:17:52.000]  在軍裝的最後一點
[00:17:52.000 --> 00:17:57.000]  保羅勸勉信徒警醒禱告
[00:17:57.000 --> 00:18:05.000]  而這個勸勉和上文所講的軍裝有什麼關係呢?
[00:18:05.000 --> 00:18:11.000]  保羅在講這個軍裝的時候
[00:18:11.000 --> 00:18:13.000]  陳述這些軍裝的時候
[00:18:14.000 --> 00:18:19.000]  雖然沒有一項是和禱告對應的
[00:18:19.000 --> 00:18:22.000]  前面六項都有
[00:18:22.000 --> 00:18:24.000]  但是這一項是沒有的
[00:18:24.000 --> 00:18:30.000]  但是禱告卻是參與屬靈爭戰
[00:18:30.000 --> 00:18:36.000]  依靠主的大能大力不可或缺的元素
[00:18:36.000 --> 00:18:40.000]  因為禱告是什麼呢?
[00:18:40.000 --> 00:18:50.000]  一個人禱告表示他承認自己有需要
[00:18:50.000 --> 00:18:53.000]  承認自己是無助的
[00:18:53.000 --> 00:18:57.000]  禱告是求人幫助
[00:18:57.000 --> 00:19:05.000]  所以禱告就表達我們有所需要
[00:19:06.000 --> 00:19:11.000]  直接禱告的時候我們就是去知取
[00:19:11.000 --> 00:19:17.000]  或者去依賴神自己的恩典
[00:19:17.000 --> 00:19:19.000]  祂的大能大力
[00:19:19.000 --> 00:19:30.000]  因此禱告就成為了以上運用這些軍裝的一個不可或缺的元素
[00:19:30.000 --> 00:19:34.000]  那怎麼禱告呢?
[00:19:34.000 --> 00:19:36.000]  保羅講到
[00:19:36.000 --> 00:19:40.000]  首先就是要靠著聖靈
[00:19:40.000 --> 00:19:42.000]  而聖靈是什麼呢?
[00:19:42.000 --> 00:19:44.000]  就是耶穌的靈
[00:19:44.000 --> 00:19:48.000]  所以都是和耶穌基督拉上關係
[00:19:48.000 --> 00:19:51.000]  不僅是要依靠聖靈
[00:19:51.000 --> 00:19:54.000]  保羅教導我們祈禱
[00:19:54.000 --> 00:19:59.000]  他用了英文所說的ALL字
[00:19:59.000 --> 00:20:02.000]  四次用這個字
[00:20:02.000 --> 00:20:04.000]  首先是什麼呢?
[00:20:04.000 --> 00:20:06.000]  就這樣保羅教導
[00:20:06.000 --> 00:20:10.000]  我們祈禱要多方禱告
[00:20:10.000 --> 00:20:12.000]  各種形式的禱告
[00:20:12.000 --> 00:20:15.000]  所以英文是ALL PRAYER
[00:20:15.000 --> 00:20:17.000]  第二呢
[00:20:17.000 --> 00:20:26.000]  第二就是要隨時禱告
[00:20:26.000 --> 00:20:28.000]  隨時禱告
[00:20:28.000 --> 00:20:29.000]  ALL TIME
[00:20:30.000 --> 00:20:34.000]  第三就是不斷地禱告
[00:20:34.000 --> 00:20:37.000]  ALL PERSEVERANCE
[00:20:37.000 --> 00:20:44.000]  第四就是要為眾生伸圖祈禱
[00:20:44.000 --> 00:20:46.000]  眾生伸圖祈禱
[00:20:46.000 --> 00:20:48.000]  ALL SAINTS
[00:20:48.000 --> 00:20:52.000]  第四這方面
[00:20:52.000 --> 00:20:56.000]  為什麼要為眾生伸圖祈禱呢?
[00:20:57.000 --> 00:21:03.000]  原因是因為眾生伸圖都是屬於一個身體
[00:21:03.000 --> 00:21:05.000]  就是耶穌基督的身體
[00:21:05.000 --> 00:21:08.000]  我們是互為之體
[00:21:08.000 --> 00:21:10.000]  息息相關
[00:21:10.000 --> 00:21:13.000]  不僅如此
[00:21:13.000 --> 00:21:17.000]  也是因為眾生伸圖
[00:21:17.000 --> 00:21:21.000]  都有份屬靈的征戰
[00:21:21.000 --> 00:21:25.000]  我們沒有選擇
[00:21:25.000 --> 00:21:27.000]  我們是屬於主的
[00:21:27.000 --> 00:21:30.000]  一定會遇到屬靈的征戰
[00:21:30.000 --> 00:21:34.000]  故此我們需要彼此代求
[00:21:34.000 --> 00:21:39.000]  保羅作為一個仕徒
[00:21:39.000 --> 00:21:41.000]  連他也不例外
[00:21:41.000 --> 00:21:44.000]  所以我們看到
[00:21:44.000 --> 00:21:47.000]  在耶福索書上文
[00:21:47.000 --> 00:21:52.000]  保羅兩次為聖徒禱告
[00:21:52.000 --> 00:21:55.000]  第一次是一章十五至二十三節
[00:21:55.000 --> 00:21:58.000]  第二次是第三章十四至二十一節
[00:21:58.000 --> 00:22:02.000]  保羅為眾生伸圖祈禱
[00:22:02.000 --> 00:22:08.000]  而他自己也需要教會為他祈禱
[00:22:08.000 --> 00:22:14.000]  使他能夠講明福音的奧秘
[00:22:14.000 --> 00:22:19.000]  在耶福索書結束的時候
[00:22:19.000 --> 00:22:23.000]  保羅打發推基古
[00:22:23.000 --> 00:22:27.000]  作為這封信的送信人
[00:22:27.000 --> 00:22:35.000]  使受信人能夠知道他的剛勁
[00:22:35.000 --> 00:22:40.000]  這一方面是為了安慰他們
[00:22:40.000 --> 00:22:45.000]  因為當時保羅大概在羅馬坐牢
[00:22:45.000 --> 00:22:47.000]  受監禁
[00:22:48.000 --> 00:22:53.000]  而另一方面也是要為使徒信徒
[00:22:53.000 --> 00:22:56.000]  知道如何為他們禱告
[00:22:56.000 --> 00:23:04.000]  最後在六章二十三至二十四節
[00:23:04.000 --> 00:23:11.000]  保羅祝福弟兄姊妹
[00:23:13.000 --> 00:23:18.000]  在祝福裡面,特別是二十四節
[00:23:18.000 --> 00:23:28.000]  「並願所有誠心愛我們主耶穌基督的人都無恩惠」
[00:23:28.000 --> 00:23:31.000]  這是和合本的翻譯
[00:23:31.000 --> 00:23:36.000]  但是另一個翻譯是可以這樣翻譯的
[00:23:38.000 --> 00:23:45.000]  「願因為與所有愛我們主耶穌基督的人同在
[00:23:45.000 --> 00:23:50.000]  因為連同不紐」
[00:23:50.000 --> 00:23:53.000]  分別是什麼呢?
[00:23:53.000 --> 00:23:55.000]  分別就是和合本譯法
[00:23:55.000 --> 00:23:59.000]  將「不紐」的字譯作「誠心」
[00:24:01.000 --> 00:24:08.000]  而將「誠心」連結到信徒方面
[00:24:08.000 --> 00:24:12.000]  就是「所有誠心愛我們主耶穌基督的人」
[00:24:12.000 --> 00:24:18.000]  但是另一個翻譯應該更好
[00:24:18.000 --> 00:24:22.000]  「誠心」就是「不紐」
[00:24:22.000 --> 00:24:28.000]  「不紐」這個字其實不是形容信徒
[00:24:29.000 --> 00:24:31.000]  「不紐」這個字是甚麼呢?
[00:24:31.000 --> 00:24:36.000]  是和這個翻譯所說的是甚麼呢?
[00:24:36.000 --> 00:24:43.000]  就是「願因為與所有愛我們主耶穌基督的人同在
[00:24:43.000 --> 00:24:47.000]  因為連同不紐」
[00:24:47.000 --> 00:24:50.000]  這是甚麼意思呢?
[00:24:52.000 --> 00:25:01.000]  「不紐」這個詞是和末日我們身體復活有關
[00:25:01.000 --> 00:25:05.000]  差不多在前書十五章四十二節
[00:25:05.000 --> 00:25:08.000]  將這兩樣東西連起來
[00:25:08.000 --> 00:25:14.000]  所以「不紐」是指當主耶穌來的時候
[00:25:14.000 --> 00:25:18.000]  我們身體復活
[00:25:18.000 --> 00:25:20.000]  身體復活之後
[00:25:21.000 --> 00:25:23.000]  我們就是「不紐」
[00:25:23.000 --> 00:25:29.000]  所以這是說甚麼呢?
[00:25:29.000 --> 00:25:32.000]  當主耶穌來我們身體復活的時候
[00:25:32.000 --> 00:25:40.000]  就是死亡的結束
[00:25:40.000 --> 00:25:43.000]  死亡是甚麼呢?
[00:25:43.000 --> 00:25:49.000]  是神准滅了所要毀滅的仇敵
[00:25:51.000 --> 00:25:52.000]  仇敵有三方面
[00:25:52.000 --> 00:25:55.000]  魔鬼、罪惡和死亡
[00:25:55.000 --> 00:25:59.000]  死亡就是神毀滅最後的仇敵
[00:25:59.000 --> 00:26:06.000]  同時亦是宣告屬靈征戰的結束
[00:26:06.000 --> 00:26:12.000]  所以這是非常重要的
[00:26:12.000 --> 00:26:17.000]  而信徒最後能夠身體得贖
[00:26:17.000 --> 00:26:20.000]  得到「不紐」
[00:26:21.000 --> 00:26:25.000]  這個復活的榮耀的身體
[00:26:25.000 --> 00:26:30.000]  這也是神的恩典
[00:26:30.000 --> 00:26:33.000]  完全是恩典
[00:26:33.000 --> 00:26:38.000]  所以大概保羅在這裡
[00:26:39.000 --> 00:26:54.000]  將這個恩典放在這個地方
[00:26:54.000 --> 00:26:58.000]  可能要特別強調一方面
[00:26:58.000 --> 00:27:01.000]  我們要感謝神
[00:27:01.000 --> 00:27:03.000]  從耶福所書我們可以看到
[00:27:03.000 --> 00:27:06.000]  一開始的一章二節
[00:27:07.000 --> 00:27:09.000]  就是「因為平安」
[00:27:09.000 --> 00:27:11.000]  而結束的時候
[00:27:11.000 --> 00:27:13.000]  最後這一節
[00:27:13.000 --> 00:27:16.000]  就是先講平安上面
[00:27:16.000 --> 00:27:19.000]  接著先講「因為」
[00:27:19.000 --> 00:27:22.000]  大概保羅這樣做
[00:27:22.000 --> 00:27:27.000]  就是要強調神的恩典
[00:27:27.000 --> 00:27:30.000]  所以我們感恩
[00:27:30.000 --> 00:27:34.000]  我們看到神的恩典
[00:27:35.000 --> 00:27:37.000]  是這麼完全
[00:27:37.000 --> 00:27:40.000]  祂的拯救也是這麼完全
[00:27:40.000 --> 00:27:43.000]  所以弟兄姊妹
[00:27:43.000 --> 00:27:45.000]  讓我們一生
[00:27:45.000 --> 00:27:48.000]  藉著信心和禱告
[00:27:48.000 --> 00:27:52.000]  知取耶穌基督所成就的
[00:27:52.000 --> 00:27:54.000]  奇妙的救恩
[00:27:54.000 --> 00:27:56.000]  榮耀的救恩
[00:27:56.000 --> 00:28:01.000]  讓我們能夠打一場美好的仗
[00:28:02.000 --> 00:28:06.000]  能夠將榮耀歸給我們天父
[00:28:06.000 --> 00:28:09.000]  請低頭去祈禱
[00:28:09.000 --> 00:28:13.000]  請天父我們多謝你
[00:28:13.000 --> 00:28:17.000]  多謝你自己
[00:28:17.000 --> 00:28:20.000]  捨棄你的愛子耶穌基督
[00:28:20.000 --> 00:28:24.000]  為我們成就這個寶貝的救恩
[00:28:24.000 --> 00:28:27.000]  天父
[00:28:27.000 --> 00:28:31.000]  我們今天是一群何等有福氣的人
[00:28:33.000 --> 00:28:36.000]  這個世界落在黑暗裡
[00:28:36.000 --> 00:28:42.000]  魔鬼在這個世界裡
[00:28:42.000 --> 00:28:44.000]  他掌權
[00:28:44.000 --> 00:28:47.000]  但是感謝你
[00:28:47.000 --> 00:28:50.000]  主耶穌基督已經打敗了他
[00:28:50.000 --> 00:28:55.000]  為我們完成了這個救恩
[00:28:55.000 --> 00:28:59.000]  今天我們靠著你的恩典
[00:29:00.000 --> 00:29:02.000]  可以來到這裡
[00:29:02.000 --> 00:29:06.000]  過一個自由
[00:29:06.000 --> 00:29:11.000]  過一個無福無恩的生活
[00:29:11.000 --> 00:29:13.000]  求你自己
[00:29:13.000 --> 00:29:16.000]  讓我們不是單單
[00:29:16.000 --> 00:29:19.000]  自己去享受這個恩典
[00:29:19.000 --> 00:29:22.000]  讓我們能夠真是
[00:29:22.000 --> 00:29:24.000]  願意興起
[00:29:24.000 --> 00:29:26.000]  為你發光
[00:29:26.000 --> 00:29:28.000]  願意來到這裡
[00:29:29.000 --> 00:29:31.000]  傳揚你的救恩
[00:29:31.000 --> 00:29:33.000]  活出你的救恩
[00:29:33.000 --> 00:29:35.000]  使更多人
[00:29:35.000 --> 00:29:37.000]  來認識你
[00:29:37.000 --> 00:29:40.000]  聽我們祈禱奉耶穌的名
