
[00:00:00.000 --> 00:00:02.600]  不知大家有沒有看過這個廣告
[00:01:47.480 --> 00:01:49.480]  他不斷聽
[00:01:49.480 --> 00:01:51.480]  然後就一路念
[00:01:51.480 --> 00:01:54.480]  基本能夠和人溝通
[00:01:54.480 --> 00:01:56.480]  他接受
[00:01:56.480 --> 00:01:58.480]  不同地方的訪問
[00:01:58.480 --> 00:01:59.480]  有兩個片段
[00:01:59.480 --> 00:02:01.480]  令人很深刻
[00:02:01.480 --> 00:02:02.480]  其中一個片段
[00:02:02.480 --> 00:02:04.480]  他說:生命是一份禮物
[00:02:04.480 --> 00:02:06.480]  不要容易地放棄
[00:02:06.480 --> 00:02:10.480]  他說:失明只是我的特徵
[00:02:10.480 --> 00:02:13.480]  但永遠不是我的缺陷
[00:02:13.480 --> 00:02:14.480]  我們看人
[00:02:14.480 --> 00:02:16.480]  失明好像是他的缺陷
[00:02:16.480 --> 00:02:18.480]  他不覺得是他的缺陷
[00:02:18.480 --> 00:02:20.480]  但只是他的特徵
[00:02:20.480 --> 00:02:22.480]  他說他沒有看過這個世界
[00:02:22.480 --> 00:02:24.480]  他最想看到的是顏色
[00:02:24.480 --> 00:02:27.480]  他和同學一起玩捉迷藏的時候
[00:02:27.480 --> 00:02:29.480]  同學以為他看不到
[00:02:29.480 --> 00:02:31.480]  就捉不到他
[00:02:31.480 --> 00:02:32.480]  但他會用什麼方法呢
[00:02:32.480 --> 00:02:34.480]  就是關燈嚇他們
[00:02:34.480 --> 00:02:36.480]  關燈他不怕的
[00:02:36.480 --> 00:02:37.480]  因為一向都是黑漆漆的
[00:02:37.480 --> 00:02:39.480]  但同學會怕的
[00:02:39.480 --> 00:02:42.480]  他說他看不到
[00:02:42.480 --> 00:02:44.480]  他最想看到色彩
[00:02:44.480 --> 00:02:47.480]  雖然他失明
[00:02:47.480 --> 00:02:49.480]  但他看到很多色彩
[00:02:49.480 --> 00:02:51.480]  因為在另一次的訪問
[00:02:51.480 --> 00:02:54.480]  他每一個困難來臨的時候
[00:02:54.480 --> 00:02:56.480]  其實就是他盼望的開始
[00:02:56.480 --> 00:02:57.480]  為什麼呢
[00:02:57.480 --> 00:02:59.480]  他都說每一個困難
[00:02:59.480 --> 00:03:01.480]  他和自己說不要放棄
[00:03:01.480 --> 00:03:02.480]  我做一個聰明人
[00:03:02.480 --> 00:03:04.480]  怎樣才是一個聰明人呢
[00:03:04.480 --> 00:03:06.480]  他說雖然我失明
[00:03:06.480 --> 00:03:07.480]  但很有趣
[00:03:07.480 --> 00:03:09.480]  我裡面的顏色很多
[00:03:09.480 --> 00:03:10.480]  我看到這個世界
[00:03:10.480 --> 00:03:12.480]  有很多很美麗的人
[00:03:12.480 --> 00:03:14.480]  有很多很美麗的事
[00:03:14.480 --> 00:03:16.480]  有時相反是我們
[00:03:16.480 --> 00:03:18.480]  這些開眼的人
[00:03:18.480 --> 00:03:19.480]  看不到
[00:03:19.480 --> 00:03:22.480]  懷謙他雖然肉眼失明
[00:03:22.480 --> 00:03:24.480]  但他心靈的眼睛
[00:03:24.480 --> 00:03:27.480]  他是一片光明
[00:03:27.480 --> 00:03:29.480]  他看得高
[00:03:29.480 --> 00:03:30.480]  他看得遠
[00:03:30.480 --> 00:03:32.480]  他看到一些我們
[00:03:32.480 --> 00:03:33.480]  肉眼開了的人
[00:03:33.480 --> 00:03:35.480]  看不到的東西
[00:03:35.480 --> 00:03:39.480]  接下來我想帶大家一起來看看
[00:03:39.480 --> 00:03:42.480]  我們肉眼開
[00:03:42.480 --> 00:03:44.480]  但我們的心眼
[00:03:44.480 --> 00:03:45.480]  怎樣好像肉眼一樣
[00:03:45.480 --> 00:03:48.480]  是能夠一片光明
[00:03:48.480 --> 00:03:51.480]  看得高又看得遠呢
[00:03:51.480 --> 00:03:54.480]  和大家分享一個聖經的故事
[00:03:54.480 --> 00:03:57.480]  很詳細地打出來
[00:03:57.480 --> 00:03:59.480]  因為整個故事
[00:03:59.480 --> 00:04:02.480]  是記載在約翰福音第九章全章
[00:04:02.480 --> 00:04:04.480]  我們這幾節
[00:04:04.480 --> 00:04:07.480]  只是說到故事的尾部分
[00:04:07.480 --> 00:04:09.480]  不如一起讀一下
[00:04:09.480 --> 00:04:10.480]  一起中讀
[00:04:10.480 --> 00:04:13.480]  約翰福音第九章三十五節至四十一節
[00:04:13.480 --> 00:04:15.480]  雖然原先我給大家說到
[00:04:15.480 --> 00:04:16.480]  是三十九至四十一節
[00:04:16.480 --> 00:04:18.480]  但我們讀之前的一二三
[00:04:18.480 --> 00:04:23.480]  耶穌聽說他們把他趕出去
[00:04:23.480 --> 00:04:25.480]  後來遇見他就說
[00:04:25.480 --> 00:04:28.480]  你信神的兒子嗎
[00:04:28.480 --> 00:04:29.480]  他回答說
[00:04:29.480 --> 00:04:31.480]  主啊 誰是神的兒子
[00:04:31.480 --> 00:04:33.480]  叫我信他呢
[00:04:33.480 --> 00:04:34.480]  耶穌說
[00:04:34.480 --> 00:04:36.480]  你已經看見他
[00:04:36.480 --> 00:04:39.480]  現在和你說話的就是他
[00:04:39.480 --> 00:04:40.480]  他說
[00:04:40.480 --> 00:04:42.480]  主啊 我信
[00:04:42.480 --> 00:04:43.480]  就拜耶穌
[00:04:43.480 --> 00:04:47.480]  耶穌說 我為審判到世上來
[00:04:47.480 --> 00:04:50.480]  叫不能看見的可以看見
[00:04:50.480 --> 00:04:53.480]  能看見的反合了眼
[00:04:53.480 --> 00:04:56.480]  和他在那裡的法利賽人
[00:04:56.480 --> 00:04:58.480]  聽見這話就說
[00:04:58.480 --> 00:05:01.480]  難道我們也合了眼嗎
[00:05:01.480 --> 00:05:03.480]  耶穌對他們說
[00:05:03.480 --> 00:05:06.480]  你們若合了眼就沒有罪了
[00:05:06.480 --> 00:05:09.480]  但如今你們說我們能看見
[00:05:09.480 --> 00:05:12.480]  所以你們的罪還在
[00:05:12.480 --> 00:05:17.480]  為什麼耶穌和一個人
[00:05:17.480 --> 00:05:20.480]  和一群人會說這樣的話呢
[00:05:20.480 --> 00:05:22.480]  原來故事是說什麼呢
[00:05:22.480 --> 00:05:24.480]  故事是說耶穌和門徒
[00:05:24.480 --> 00:05:25.480]  經過一個地方
[00:05:25.480 --> 00:05:28.480]  見到一個一出世就盲眼的人
[00:05:28.480 --> 00:05:30.480]  門徒就問耶穌
[00:05:30.480 --> 00:05:32.480]  為什麼這個人一出世就盲眼
[00:05:32.480 --> 00:05:34.480]  因為猶太人有一種觀念
[00:05:34.480 --> 00:05:36.480]  一個人一出世就盲眼
[00:05:36.480 --> 00:05:38.480]  是因為他犯了罪
[00:05:38.480 --> 00:05:40.480]  還是因為他父母犯了罪
[00:05:40.480 --> 00:05:42.480]  正如中國人說
[00:05:42.480 --> 00:05:45.480]  是不是祂的祖宗犯罪
[00:05:45.480 --> 00:05:46.480]  那些報應呢
[00:05:46.480 --> 00:05:48.480]  報應在下一代
[00:05:48.480 --> 00:05:50.480]  他們有這樣的觀念
[00:05:50.480 --> 00:05:52.480]  耶穌就解答他的門徒
[00:05:52.480 --> 00:05:53.480]  不是他犯罪
[00:05:53.480 --> 00:05:55.480]  不是他錯
[00:05:55.480 --> 00:05:57.480]  不是他自作孽
[00:05:57.480 --> 00:05:59.480]  也不是他父母犯罪
[00:05:59.480 --> 00:06:00.480]  所以牽連他
[00:06:00.480 --> 00:06:01.480]  那是什麼呢
[00:06:01.480 --> 00:06:02.480]  其實耶穌沒有說
[00:06:02.480 --> 00:06:03.480]  耶穌只是說
[00:06:03.480 --> 00:06:06.480]  神要在這個失明的人身上
[00:06:06.480 --> 00:06:07.480]  顯出他的榮耀
[00:06:07.480 --> 00:06:09.480]  有很多人以為這段經文
[00:06:09.480 --> 00:06:11.480]  是神叫他盲的
[00:06:11.480 --> 00:06:12.480]  所以有一天
[00:06:12.480 --> 00:06:14.480]  神叫他要醫他
[00:06:14.480 --> 00:06:15.480]  留意那段經文
[00:06:15.480 --> 00:06:16.480]  不是說神叫他盲
[00:06:16.480 --> 00:06:19.480]  盲眼的確有很多原因
[00:06:19.480 --> 00:06:20.480]  就好像今天
[00:06:20.480 --> 00:06:22.480]  有很多小朋友一出世
[00:06:22.480 --> 00:06:25.480]  我們叫做有很多先天的病
[00:06:25.480 --> 00:06:26.480]  我們就會想
[00:06:26.480 --> 00:06:28.480]  是不是媽媽沒有戒口
[00:06:28.480 --> 00:06:32.480]  是不是父母做了很多不好的事
[00:06:32.480 --> 00:06:34.480]  所以帶來他這麼多的缺陷
[00:06:34.480 --> 00:06:35.480]  不是
[00:06:35.480 --> 00:06:36.480]  耶穌沒有解釋
[00:06:36.480 --> 00:06:39.480]  只是說神要在這個人身上
[00:06:39.480 --> 00:06:40.480]  顯出榮耀
[00:06:40.480 --> 00:06:41.480]  就是說這個人失明
[00:06:41.480 --> 00:06:43.480]  已經是一個事實
[00:06:43.480 --> 00:06:45.480]  事實我們不是要追回去
[00:06:45.480 --> 00:06:47.480]  為什麼搞成這樣
[00:06:47.480 --> 00:06:48.480]  而是可以在這個人身上
[00:06:48.480 --> 00:06:51.480]  做一些什麼的事
[00:06:51.480 --> 00:06:53.480]  耶穌在這個核子身上
[00:06:53.480 --> 00:06:54.480]  做了一件事
[00:06:54.480 --> 00:06:57.480]  耶穌用口水
[00:06:57.480 --> 00:07:01.480]  和當時地上的泥
[00:07:01.480 --> 00:07:02.480]  搓在一起
[00:07:02.480 --> 00:07:03.480]  然後噴在他的眼睛上
[00:07:03.480 --> 00:07:05.480]  你難以想像
[00:07:05.480 --> 00:07:07.480]  用口水和泥
[00:07:07.480 --> 00:07:08.480]  我就想起
[00:07:08.480 --> 00:07:09.480]  我家裡也有很多
[00:07:09.480 --> 00:07:11.480]  治病的秘方
[00:07:11.480 --> 00:07:14.480]  大家都可能有
[00:07:14.480 --> 00:07:15.480]  跌倒你會怎樣呢
[00:07:15.480 --> 00:07:16.480]  傳統的古法秘方
[00:07:16.480 --> 00:07:17.480]  什麼藥都沒有的時候
[00:07:17.480 --> 00:07:19.480]  怎樣呢
[00:07:19.480 --> 00:07:20.480]  口水
[00:07:20.480 --> 00:07:21.480]  真的吧
[00:07:21.480 --> 00:07:22.480]  或者鞋
[00:07:22.480 --> 00:07:23.480]  搓他
[00:07:23.480 --> 00:07:25.480]  有些事就怎樣
[00:07:25.480 --> 00:07:26.480]  用雞蛋
[00:07:26.480 --> 00:07:27.480]  煮了他就滾
[00:07:27.480 --> 00:07:30.480]  最近家裡人又分享一個
[00:07:30.480 --> 00:07:34.480]  古法的秘方是什麼呢
[00:07:34.480 --> 00:07:36.480]  感冒很久都不好
[00:07:36.480 --> 00:07:37.480]  整個月都不好
[00:07:37.480 --> 00:07:38.480]  有時候又好像發燒
[00:07:38.480 --> 00:07:39.480]  又不知道怎樣
[00:07:39.480 --> 00:07:41.480]  渾身疲倦
[00:07:41.480 --> 00:07:42.480]  就找什麼呢
[00:07:42.480 --> 00:07:43.480]  生的蛋白
[00:07:43.480 --> 00:07:44.480]  不是熟的蛋白
[00:07:44.480 --> 00:07:46.480]  用一條小手巾包住他
[00:07:46.480 --> 00:07:48.480]  然後就在身上燙
[00:07:48.480 --> 00:07:50.480]  我最近試過
[00:07:50.480 --> 00:07:52.480]  真的很靈驗的
[00:07:52.480 --> 00:07:54.480]  是有效的
[00:07:54.480 --> 00:07:55.480]  我和電影節目分享
[00:07:55.480 --> 00:07:56.480]  你不妨試試
[00:07:56.480 --> 00:07:58.480]  一隻蛋最多一元
[00:07:58.480 --> 00:07:59.480]  又不用吃下肚
[00:07:59.480 --> 00:08:00.480]  你不用怕
[00:08:00.480 --> 00:08:01.480]  不過要小心
[00:08:01.480 --> 00:08:03.480]  你身體會不會敏感
[00:08:03.480 --> 00:08:05.480]  但大部分對蛋白
[00:08:05.480 --> 00:08:06.480]  皮膚都不敏感
[00:08:06.480 --> 00:08:07.480]  為什麼呢
[00:08:07.480 --> 00:08:09.480]  很多人用蛋白來對膚面
[00:08:09.480 --> 00:08:10.480]  有這些秘方
[00:08:10.480 --> 00:08:11.480]  耶穌就用這個
[00:08:11.480 --> 00:08:12.480]  不知道是不是秘方
[00:08:12.480 --> 00:08:13.480]  應該不是
[00:08:13.480 --> 00:08:15.480]  耶穌是一個上帝的兒子
[00:08:15.480 --> 00:08:17.480]  他就用口水和泥
[00:08:17.480 --> 00:08:18.480]  塞在他的眼睛
[00:08:18.480 --> 00:08:19.480]  但做多一件事
[00:08:19.480 --> 00:08:21.480]  就叫他去一個池裡洗
[00:08:21.480 --> 00:08:23.480]  那個池叫西羅亞池
[00:08:23.480 --> 00:08:24.480]  洗
[00:08:24.480 --> 00:08:25.480]  然後呢
[00:08:25.480 --> 00:08:27.480]  就真的痊癒了
[00:08:27.480 --> 00:08:29.480]  但很可惜當時
[00:08:29.480 --> 00:08:30.480]  有些人不在場
[00:08:30.480 --> 00:08:31.480]  不要見證著
[00:08:31.480 --> 00:08:33.480]  耶穌就是用口水和泥
[00:08:33.480 --> 00:08:34.480]  叫他洗一洗
[00:08:34.480 --> 00:08:35.480]  回來就痊癒了
[00:08:35.480 --> 00:08:36.480]  有些人不在場
[00:08:36.480 --> 00:08:37.480]  聽見這個事
[00:08:37.480 --> 00:08:38.480]  假設
[00:08:38.480 --> 00:08:39.480]  這個楚怡
[00:08:39.480 --> 00:08:40.480]  她之前明明看不到
[00:08:40.480 --> 00:08:41.480]  為什麼現在看到
[00:08:41.480 --> 00:08:43.480]  一般人的反應
[00:08:43.480 --> 00:08:45.480]  你見了一個明明是失明的人
[00:08:45.480 --> 00:08:46.480]  你現在見他看到
[00:08:46.480 --> 00:08:47.480]  你會怎樣
[00:08:47.480 --> 00:08:49.480]  很詫異
[00:08:49.480 --> 00:08:50.480]  你怎麼痊癒的
[00:08:50.480 --> 00:08:51.480]  你怎麼痊癒的
[00:08:51.480 --> 00:08:53.480]  這樣問正常
[00:08:53.480 --> 00:08:54.480]  是
[00:08:54.480 --> 00:08:55.480]  當時有人
[00:08:55.480 --> 00:08:56.480]  都是這樣
[00:08:56.480 --> 00:08:58.480]  問他你怎麼痊癒
[00:08:58.480 --> 00:09:01.480]  核子就告訴他
[00:09:01.480 --> 00:09:02.480]  一個叫耶穌的人
[00:09:02.480 --> 00:09:04.480]  然後重複一次
[00:09:04.480 --> 00:09:05.480]  這樣來醫了他
[00:09:05.480 --> 00:09:07.480]  但那些人
[00:09:07.480 --> 00:09:09.480]  就不太相信
[00:09:09.480 --> 00:09:11.480]  就將這個失明的人
[00:09:11.480 --> 00:09:12.480]  我們叫核子
[00:09:12.480 --> 00:09:14.480]  就帶去給他們當時
[00:09:14.480 --> 00:09:15.480]  叫以色列人
[00:09:15.480 --> 00:09:17.480]  有宗教的領袖
[00:09:17.480 --> 00:09:18.480]  就叫法利塞人
[00:09:18.480 --> 00:09:20.480]  帶他去見法利塞人
[00:09:20.480 --> 00:09:22.480]  那些法利塞人
[00:09:22.480 --> 00:09:23.480]  又問他
[00:09:23.480 --> 00:09:25.480]  你怎麼看到的
[00:09:25.480 --> 00:09:28.480]  那個人又重複一次
[00:09:28.480 --> 00:09:30.480]  然後那些法利塞人
[00:09:30.480 --> 00:09:31.480]  不相信
[00:09:31.480 --> 00:09:33.480]  以為他當然是裝瞎的
[00:09:33.480 --> 00:09:34.480]  你知道這個世界
[00:09:34.480 --> 00:09:35.480]  都有很多人真的裝瞎的
[00:09:35.480 --> 00:09:37.480]  你看電視那些
[00:09:37.480 --> 00:09:39.480]  給錢他那邊
[00:09:39.480 --> 00:09:40.480]  開眼
[00:09:40.480 --> 00:09:42.480]  看自己黑了多少錢
[00:09:42.480 --> 00:09:44.480]  問到他是裝瞎的
[00:09:44.480 --> 00:09:46.480]  然後那些法利塞人
[00:09:46.480 --> 00:09:48.480]  就叫了他爸爸媽媽來
[00:09:48.480 --> 00:09:50.480]  你的兒子
[00:09:50.480 --> 00:09:52.480]  是不是從小就失明
[00:09:52.480 --> 00:09:53.480]  他爸爸媽媽
[00:09:53.480 --> 00:09:55.480]  你兒子從小就失明
[00:09:55.480 --> 00:09:57.480]  那他怎麼康復的
[00:09:57.480 --> 00:09:59.480]  那你爸爸媽媽就不敢直接說
[00:09:59.480 --> 00:10:01.480]  因為知道這班都不是好人
[00:10:01.480 --> 00:10:03.480]  一定要抓他們痛腳
[00:10:03.480 --> 00:10:04.480]  他怎麼康復
[00:10:04.480 --> 00:10:05.480]  他這麼大個
[00:10:05.480 --> 00:10:06.480]  你自己問他
[00:10:06.480 --> 00:10:08.480]  所以你又叫他來
[00:10:08.480 --> 00:10:09.480]  再問這個人
[00:10:09.480 --> 00:10:11.480]  這個人還是告訴他
[00:10:11.480 --> 00:10:13.480]  我說了你為什麼不相信
[00:10:13.480 --> 00:10:15.480]  我就這樣康復
[00:10:15.480 --> 00:10:17.480]  所以回來之後
[00:10:17.480 --> 00:10:18.480]  那些法利塞人
[00:10:18.480 --> 00:10:21.480]  其實一直都不滿耶穌
[00:10:21.480 --> 00:10:23.480]  不滿耶穌所說的話
[00:10:23.480 --> 00:10:24.480]  有不滿耶穌
[00:10:24.480 --> 00:10:26.480]  行這麼多神蹟
[00:10:26.480 --> 00:10:27.480]  我們叫做
[00:10:27.480 --> 00:10:28.480]  醫了這麼多人
[00:10:28.480 --> 00:10:30.480]  還要那天醫他
[00:10:30.480 --> 00:10:32.480]  你記得1月4日入院
[00:10:32.480 --> 00:10:34.480]  我們現在香港
[00:10:34.480 --> 00:10:36.480]  天天都可以做手術
[00:10:36.480 --> 00:10:38.480]  天天有人有事
[00:10:38.480 --> 00:10:40.480]  都可以醫他
[00:10:40.480 --> 00:10:41.480]  除非滿了
[00:10:41.480 --> 00:10:42.480]  沒辦法都要排期
[00:10:42.480 --> 00:10:44.480]  但當時的法利塞人
[00:10:44.480 --> 00:10:46.480]  看舊的聖經
[00:10:46.480 --> 00:10:47.480]  斷章取義
[00:10:47.480 --> 00:10:48.480]  覺得什麼呢
[00:10:48.480 --> 00:10:49.480]  安息日
[00:10:49.480 --> 00:10:50.480]  當時是星期六
[00:10:50.480 --> 00:10:52.480]  星期六是不可以醫病的
[00:10:52.480 --> 00:10:54.480]  因為舊的聖經
[00:10:54.480 --> 00:10:55.480]  星期六叫他們
[00:10:55.480 --> 00:10:57.480]  不要做事
[00:10:57.480 --> 00:10:58.480]  要放下
[00:10:58.480 --> 00:11:00.480]  要知道上帝是神
[00:11:00.480 --> 00:11:01.480]  聚集在一起
[00:11:01.480 --> 00:11:03.480]  但他們就解釋到
[00:11:03.480 --> 00:11:04.480]  連工作都不可以做
[00:11:04.480 --> 00:11:06.480]  病都不可以醫
[00:11:06.480 --> 00:11:07.480]  這個耶穌
[00:11:07.480 --> 00:11:08.480]  在安息日的時候
[00:11:08.480 --> 00:11:09.480]  醫病
[00:11:09.480 --> 00:11:11.480]  違反了舊的聖經
[00:11:11.480 --> 00:11:12.480]  違反了神的律法
[00:11:12.480 --> 00:11:14.480]  所以他對耶穌很不滿
[00:11:14.480 --> 00:11:17.480]  然後就趕走了這個孩子
[00:11:17.480 --> 00:11:18.480]  趕走了
[00:11:18.480 --> 00:11:20.480]  所以來到三十五節的時候
[00:11:20.480 --> 00:11:21.480]  耶穌聽說
[00:11:21.480 --> 00:11:23.480]  他被人趕走了
[00:11:23.480 --> 00:11:24.480]  後來遇見他
[00:11:24.480 --> 00:11:26.480]  就跟他說這番話
[00:11:26.480 --> 00:11:27.480]  你是否信神的兒子
[00:11:27.480 --> 00:11:29.480]  他說誰是神的兒子
[00:11:29.480 --> 00:11:30.480]  這個人不知道
[00:11:30.480 --> 00:11:31.480]  知道這個人叫耶穌
[00:11:31.480 --> 00:11:32.480]  但沒想過
[00:11:32.480 --> 00:11:34.480]  這個人就是神的兒子
[00:11:34.480 --> 00:11:35.480]  接著
[00:11:35.480 --> 00:11:37.480]  主阿誰是神的兒子
[00:11:37.480 --> 00:11:38.480]  叫我信他
[00:11:38.480 --> 00:11:39.480]  耶穌就說
[00:11:39.480 --> 00:11:40.480]  你已經看見了
[00:11:40.480 --> 00:11:42.480]  現在跟你說的話就是了
[00:11:42.480 --> 00:11:44.480]  這個孩子很單純
[00:11:44.480 --> 00:11:46.480]  主阿我信
[00:11:46.480 --> 00:11:47.480]  接著就拜耶穌
[00:11:47.480 --> 00:11:49.480]  即是承認他是神的兒子
[00:11:49.480 --> 00:11:50.480]  因為他經歷過
[00:11:50.480 --> 00:11:51.480]  就是這個神的兒子
[00:11:51.480 --> 00:11:54.480]  才可以這樣來醫好他
[00:11:54.480 --> 00:11:57.480]  他不是盲眼三十天才醫好
[00:11:57.480 --> 00:11:58.480]  聖經是說
[00:11:58.480 --> 00:12:00.480]  他是一個成年人
[00:12:00.480 --> 00:12:01.480]  爸爸媽媽說
[00:12:01.480 --> 00:12:02.480]  他是一個成年人
[00:12:02.480 --> 00:12:03.480]  你問他
[00:12:03.480 --> 00:12:04.480]  成年人至少是怎樣呢
[00:12:04.480 --> 00:12:05.480]  香港來說十八歲
[00:12:05.480 --> 00:12:07.480]  在當時可能不止
[00:12:07.480 --> 00:12:08.480]  病了這麼多年
[00:12:08.480 --> 00:12:10.480]  都能夠醫好他
[00:12:10.480 --> 00:12:12.480]  就不是從神而來
[00:12:12.480 --> 00:12:14.480]  三十九節
[00:12:14.480 --> 00:12:15.480]  轉移到耶穌說什麼呢
[00:12:15.480 --> 00:12:19.480]  耶穌不止跟黑眼的人說
[00:12:19.480 --> 00:12:20.480]  耶穌說
[00:12:20.480 --> 00:12:22.480]  我為審判來到這個世界
[00:12:22.480 --> 00:12:24.480]  叫那些不能夠看見的人看見
[00:12:24.480 --> 00:12:25.480]  就好像這個盒子一樣
[00:12:25.480 --> 00:12:26.480]  不過他說
[00:12:26.480 --> 00:12:27.480]  叫那些看見的
[00:12:27.480 --> 00:12:29.480]  反而盲了眼
[00:12:29.480 --> 00:12:31.480]  在這裡我們可以想想
[00:12:31.480 --> 00:12:34.480]  耶穌難道這麼壞
[00:12:34.480 --> 00:12:36.480]  叫那些盲眼的人得看見
[00:12:36.480 --> 00:12:37.480]  接著叫那些看見的人
[00:12:37.480 --> 00:12:38.480]  擦盲他們的眼
[00:12:38.480 --> 00:12:41.480]  叫他們反而眼盲
[00:12:41.480 --> 00:12:42.480]  我們當然知道
[00:12:42.480 --> 00:12:43.480]  耶穌不是這個意思
[00:12:43.480 --> 00:12:45.480]  耶穌的意思是
[00:12:45.480 --> 00:12:47.480]  叫那些開眼的
[00:12:47.480 --> 00:12:49.480]  特別是那些宗教領袖
[00:12:49.480 --> 00:12:51.480]  只為事的
[00:12:51.480 --> 00:12:52.480]  看不起這個耶穌
[00:12:52.480 --> 00:12:55.480]  不相信他的人
[00:12:55.480 --> 00:12:57.480]  他們只會繼續只為事
[00:12:57.480 --> 00:12:59.480]  他們好像不是肉眼盲
[00:12:59.480 --> 00:13:01.480]  是什麼眼盲
[00:13:01.480 --> 00:13:03.480]  是個心眼盲
[00:13:03.480 --> 00:13:04.480]  所以在這段經文裡
[00:13:04.480 --> 00:13:06.480]  我們會看到什麼呢
[00:13:06.480 --> 00:13:09.480]  我們會看到一種情況
[00:13:09.480 --> 00:13:13.480]  我們來揭一揭
[00:13:13.480 --> 00:13:17.480]  就是有兩種人的眼睛
[00:13:17.480 --> 00:13:19.480]  有兩種眼睛是
[00:13:19.480 --> 00:13:22.480]  肉身的眼睛和心靈的眼睛
[00:13:22.480 --> 00:13:25.480]  而肉身的眼睛和心靈的眼睛
[00:13:25.480 --> 00:13:27.480]  說的是盲
[00:13:27.480 --> 00:13:29.480]  也有兩種情況
[00:13:29.480 --> 00:13:30.480]  當肉眼盲了
[00:13:30.480 --> 00:13:31.480]  好像這個盒子一樣
[00:13:31.480 --> 00:13:33.480]  肉眼盲了
[00:13:33.480 --> 00:13:35.480]  第二次他就看得見
[00:13:35.480 --> 00:13:36.480]  這個是耶穌
[00:13:36.480 --> 00:13:37.480]  就馬上相信他
[00:13:37.480 --> 00:13:40.480]  不單單他肉眼可以開
[00:13:40.480 --> 00:13:42.480]  連他心眼都可以看到耶穌
[00:13:42.480 --> 00:13:44.480]  另一種是心眼盲了
[00:13:44.480 --> 00:13:46.480]  心眼盲是什麼呢
[00:13:46.480 --> 00:13:47.480]  我們睜大眼
[00:13:47.480 --> 00:13:50.480]  但很多人睜大眼是說謊的
[00:13:50.480 --> 00:13:53.480]  就說我們心裡面好像盲了一樣
[00:13:53.480 --> 00:13:55.480]  就好像這班法利賽人
[00:13:55.480 --> 00:13:56.480]  看不見耶穌
