
[00:00:00.000 --> 00:00:00.920]  丁師妹 早安
[00:02:21.340 --> 00:02:24.780]  使死人在產業上存留她的名
[00:02:24.780 --> 00:02:26.180]  那人說:
[00:02:26.180 --> 00:02:28.140]  這樣我就不能屬了
[00:02:28.140 --> 00:02:30.720]  恐怕於我的產業有礙
[00:02:30.720 --> 00:02:33.380]  你可以屬我所當屬的
[00:02:33.380 --> 00:02:35.180]  我不能屬了
[00:02:35.180 --> 00:02:39.360]  從前在以色列人中要定奪什麼事
[00:02:39.360 --> 00:02:41.300]  或贖回或交易
[00:02:41.300 --> 00:02:44.040]  這人就脫鞋給那人
[00:02:44.040 --> 00:02:47.420]  以色列人都如此為證據
[00:02:47.420 --> 00:02:48.340]  第八節
[00:02:48.340 --> 00:02:50.220]  那人對波亞斯說:
[00:02:50.220 --> 00:02:52.220]  你自己買吧
[00:02:52.220 --> 00:02:54.900]  「波亞斯說:
[00:02:54.900 --> 00:02:59.180]  你從拿訛米手中買這地的時候
[00:02:59.180 --> 00:03:03.660]  也當娶死人的妻摩雅女子路德
[00:03:03.660 --> 00:03:08.100]  使死人在產業上存留她的名
[00:03:08.100 --> 00:03:09.220]  那人說:
[00:03:09.220 --> 00:03:11.220]  這樣我就不能屬了
[00:03:11.220 --> 00:03:13.900]  恐怕於我的產業有礙
[00:03:13.900 --> 00:03:16.820]  你可以屬我所當屬的
[00:03:16.820 --> 00:03:18.420]  我不能屬了」
[00:03:18.420 --> 00:03:22.700]  從前在以色列人中要定奪什麼事
[00:03:22.700 --> 00:03:25.180]  或贖回或交易
[00:03:25.180 --> 00:03:28.860]  這人就脫鞋給那人
[00:03:28.860 --> 00:03:31.860]  以色列人都如此為證據
[00:03:31.860 --> 00:03:33.140]  第八節
[00:03:33.140 --> 00:03:34.980]  那人對波亞斯說:
[00:03:34.980 --> 00:03:36.980]  你自己買吧
[00:03:36.980 --> 00:03:39.420]  新英文翻譯
[00:03:39.420 --> 00:03:40.980]  波亞斯說:
[00:03:40.980 --> 00:03:44.340]  當你取得拿訛米的地
[00:03:44.340 --> 00:03:49.260]  你也必須取得路德摩雅女子
[00:03:49.260 --> 00:03:52.260]  (妻子的死亡親屬)
[00:03:52.260 --> 00:03:55.660]  以保留她的家族名字
[00:03:55.660 --> 00:03:57.900]  以生育一位子孫
[00:03:57.900 --> 00:04:00.660]  擁有她的土地
[00:04:00.660 --> 00:04:02.860]  那人說:
[00:04:02.860 --> 00:04:05.220]  這樣我就不能屬了
[00:04:05.220 --> 00:04:09.380]  恐怕於我的產業有礙
[00:04:09.380 --> 00:04:12.580]  你可以屬我所當屬的
[00:04:12.580 --> 00:04:14.900]  否則我無法贖回
[00:04:14.900 --> 00:04:16.620]  第七節
[00:04:16.620 --> 00:04:21.340]  這以往是以色列人最普遍的方法
[00:04:21.340 --> 00:04:23.380]  來結束交易
[00:04:23.380 --> 00:04:25.900]  涉及以色列的贖回
[00:04:25.900 --> 00:04:29.100]  那人會脫下鞋子
[00:04:29.100 --> 00:04:31.500]  並將鞋子交給另一方
[00:04:31.500 --> 00:04:35.620]  這是以色列的法律上的合法行為
[00:04:35.620 --> 00:04:36.500]  第八節
[00:04:36.500 --> 00:04:39.340]  那守護者對波亞斯說:
[00:04:39.340 --> 00:04:41.140]  你可以取得
[00:04:41.140 --> 00:04:44.460]  而他就脫下了鞋子
[00:04:44.460 --> 00:04:50.700]  打工的人總是希望自己能夠得到
[00:04:50.700 --> 00:04:52.940]  自己上司的賞識
[00:04:52.940 --> 00:04:56.500]  因此而可以委以重任
[00:04:56.500 --> 00:05:00.060]  而至於讀書的新生學子來計
[00:05:00.060 --> 00:05:03.700]  也都很希望能夠得到師長的欣賞
[00:05:03.700 --> 00:05:06.980]  因此而能夠可以去代表學校
[00:05:06.980 --> 00:05:08.900]  去參加很多的比賽
[00:05:08.900 --> 00:05:11.020]  為校爭光
[00:05:11.020 --> 00:05:14.420]  但是到底有什麼條件
[00:05:14.420 --> 00:05:18.980]  自己才可以贏得別人的青睞呢?
[00:05:18.980 --> 00:05:23.260]  這不是你想贏就贏的問題
[00:05:23.260 --> 00:05:24.940]  更加我們不能夠說
[00:05:24.940 --> 00:05:27.300]  我不管我自己有什麼條件
[00:05:27.300 --> 00:05:28.500]  有什麼優點
[00:05:28.500 --> 00:05:32.460]  然後就要勉強別人去給予自己機會
[00:05:32.460 --> 00:05:34.580]  我們必須要自身
[00:05:34.580 --> 00:05:37.860]  有一些值得別人去欣賞的地方
[00:05:37.860 --> 00:05:39.460]  別人看見了
[00:05:39.460 --> 00:05:42.660]  然後才能夠給一個機會我們
[00:05:42.660 --> 00:05:45.460]  去參與他們所有的工作
[00:05:45.460 --> 00:05:48.340]  或者一些參與的比賽
[00:05:48.340 --> 00:05:50.540]  今天我們會藉著《路德記》
[00:05:50.540 --> 00:05:54.580]  更進一步的去看到波亞斯的生命
[00:05:54.580 --> 00:05:57.700]  這個也是《路德記》一個很重要的地方
[00:05:57.700 --> 00:05:59.980]  因為波亞斯將會是
[00:05:59.980 --> 00:06:02.140]  他所做的事情會承接了
[00:06:02.140 --> 00:06:04.580]  整個救恩歷史的發展
[00:06:04.580 --> 00:06:10.140]  究竟波亞斯有什麼地方是值得上帝青睞的呢?
[00:06:10.140 --> 00:06:13.140]  繼而他又怎樣能夠是真的完成了
[00:06:13.140 --> 00:06:16.300]  或者參與在上帝這個救恩的歷史
[00:06:16.300 --> 00:06:18.140]  其中一個很重要的一環呢?
[00:06:18.140 --> 00:06:21.540]  這個正正就是今天我們所看的主題
[00:06:21.540 --> 00:06:23.540]  也都從這個主題當中
[00:06:23.540 --> 00:06:24.780]  我們可以引申到
[00:06:24.780 --> 00:06:26.700]  究竟我們今天作為基督徒
[00:06:26.700 --> 00:06:30.300]  我們怎樣可以得到上帝的青睞
[00:06:30.300 --> 00:06:31.980]  而上帝的青睞
[00:06:31.980 --> 00:06:36.220]  也都是有什麼特點是他才看得中的呢?
[00:06:36.220 --> 00:06:38.620]  今天我們會去看回
[00:06:38.620 --> 00:06:41.180]  在《路德記》的第四章
[00:06:41.180 --> 00:06:43.780]  第五節至第八節的經文
[00:06:43.780 --> 00:06:45.340]  在這段經文裡面
[00:06:45.340 --> 00:06:47.100]  我們先前已經說過
[00:06:47.100 --> 00:06:49.620]  其實是屬於整個第四章
[00:06:49.620 --> 00:06:52.220]  從第一節至第十二節裡面
[00:06:52.220 --> 00:06:57.580]  波亞斯三輪的討論的第二圈
[00:06:57.580 --> 00:07:00.900]  在這裡究竟經文怎麼說
[00:07:00.900 --> 00:07:03.580]  怎麼介紹或者想說什麼給我們知道呢?
[00:07:03.580 --> 00:07:06.380]  我們不如再次去看這段經文
[00:07:06.380 --> 00:07:08.460]  先看看它說什麼呢?
[00:07:08.460 --> 00:07:11.220]  我們先看第五節和第六節
[00:07:11.220 --> 00:07:15.100]  原來從第五節至第六節裡面
[00:07:15.100 --> 00:07:19.780]  我們看到一個有高度自律的信德的靈性
[00:07:19.780 --> 00:07:21.140]  我重新再說一次
[00:07:21.140 --> 00:07:24.060]  從第五節和第六節當中
[00:07:24.060 --> 00:07:29.900]  我們可以看到一個有高度自律性的信德和靈性
[00:07:30.420 --> 00:07:33.580]  這個就是在波亞斯的身上我們看到的
[00:07:33.580 --> 00:07:35.580]  這段經文說什麼呢?
[00:07:35.580 --> 00:07:37.260]  波亞斯說
[00:07:37.260 --> 00:07:41.180]  你從拿俄米手中買這地的時候
[00:07:41.180 --> 00:07:45.100]  也當取死人的妻摩亞女子路德
[00:07:45.100 --> 00:07:49.380]  使死人在產業上存留她的命
[00:07:49.380 --> 00:07:50.700]  那人說
[00:07:50.700 --> 00:07:52.900]  這樣我就不能屬了
[00:07:52.900 --> 00:07:55.300]  恐怕於我的產業有礙
[00:07:55.300 --> 00:07:57.580]  你可以屬我所當屬的
[00:07:57.580 --> 00:07:58.940]  我不能屬了
[00:07:58.940 --> 00:08:03.660]  波亞斯說,你從拿俄米手中買這地的時候
[00:08:03.660 --> 00:08:07.740]  也當取死人的妻摩亞女子路德
[00:08:07.740 --> 00:08:11.540]  使死人在產業上存留她的命
[00:08:11.540 --> 00:08:12.700]  那人說
[00:08:12.700 --> 00:08:14.900]  這樣我就不能屬了
[00:08:14.900 --> 00:08:17.260]  恐怕於我的產業有礙
[00:08:17.260 --> 00:08:21.900]  你可以屬我所當屬的
[00:08:21.900 --> 00:08:23.220]  我不能屬了
[00:08:23.220 --> 00:08:24.340]  波亞斯說
[00:08:24.340 --> 00:08:27.140]  當你取得拿俄米的妻子
[00:08:27.140 --> 00:08:33.540]  你也要取得路德摩亞的妻子
[00:08:33.540 --> 00:08:36.500]  以保存他的家族名字
[00:08:36.500 --> 00:08:40.860]  以生育一個會屬他的子女
[00:08:40.860 --> 00:08:42.260]  保護者說
[00:08:42.260 --> 00:08:44.260]  這樣我就不能屬了
[00:08:44.260 --> 00:08:48.180]  恐怕於我的產業有礙
[00:08:48.180 --> 00:08:51.100]  你可以屬我所當屬的
[00:08:51.100 --> 00:08:53.540]  我不能屬了
[00:08:53.540 --> 00:08:55.540]  在聖經裡面
[00:08:56.100 --> 00:08:58.100]  我們看見
[00:08:58.100 --> 00:09:00.540]  波亞斯經過了第一輪
[00:09:00.540 --> 00:09:03.980]  跟他的同鄉老友
[00:09:03.980 --> 00:09:05.340]  去討論
[00:09:05.340 --> 00:09:06.940]  或者說我有些好東西
[00:09:06.940 --> 00:09:08.260]  單聲給你聽
[00:09:08.260 --> 00:09:09.380]  關照一下你
[00:09:09.380 --> 00:09:11.700]  原來就談論到要去
[00:09:11.700 --> 00:09:15.860]  真的買屬拿俄米的那塊地
[00:09:15.860 --> 00:09:18.380]  不過在前設裡面
[00:09:18.380 --> 00:09:20.260]  我們也知道
[00:09:20.260 --> 00:09:23.180]  波亞斯有一個非常強烈
[00:09:23.180 --> 00:09:26.660]  希望去履行這個救贖者的意願
[00:09:26.660 --> 00:09:28.460]  在這方面我們不再詳細說了
[00:09:28.460 --> 00:09:30.460]  因為之前已經說過了
[00:09:30.460 --> 00:09:34.060]  波亞斯在一方面對上帝的律法
[00:09:34.060 --> 00:09:36.460]  有相當的認同
[00:09:36.460 --> 00:09:40.260]  也同時對路德許下這個承諾
[00:09:40.260 --> 00:09:42.580]  他真的有一個很強烈希望
[00:09:42.580 --> 00:09:47.260]  去完成這個救贖者的責任
[00:09:47.260 --> 00:09:48.700]  但是同時間
[00:09:48.700 --> 00:09:51.900]  我們也在這段聖經裡面觀察得到
[00:09:51.900 --> 00:09:56.660]  波亞斯是一個很有高度自律性的
[00:09:56.660 --> 00:09:59.660]  屬靈信德的靈性
[00:09:59.660 --> 00:10:01.660]  何以見得呢?
[00:10:01.660 --> 00:10:04.020]  首先我們看回剛才的經文
[00:10:04.020 --> 00:10:08.340]  波亞斯其實跟同鄉老友已經談過
[00:10:08.340 --> 00:10:10.140]  甚至在之前第四節
[00:10:10.140 --> 00:10:11.340]  我們也看到
[00:10:11.340 --> 00:10:12.820]  這個同鄉說
[00:10:12.820 --> 00:10:14.820]  「我肯去屬」
[00:10:14.820 --> 00:10:18.820]  當我們一聽見這個同鄉這樣回答的時候
[00:10:18.820 --> 00:10:20.260]  我們作為讀者
[00:10:20.260 --> 00:10:22.260]  應該非常之緊張
[00:10:22.260 --> 00:10:24.740]  因為如果是這樣的話
[00:10:24.740 --> 00:10:27.740]  波亞斯和路德先前的約定
[00:10:27.740 --> 00:10:29.740]  馬上就泡湯
[00:10:29.740 --> 00:10:31.740]  而作為波亞斯
[00:10:31.740 --> 00:10:33.140]  在這樣的情況下
[00:10:33.140 --> 00:10:34.540]  怎麼算好呢?
[00:10:34.540 --> 00:10:36.540]  我答應了
[00:10:36.540 --> 00:10:39.660]  我答應了路德我會去做的
[00:10:39.660 --> 00:10:42.660]  不是找別人去頂包
[00:10:42.660 --> 00:10:43.940]  在這樣的情況下
[00:10:43.940 --> 00:10:44.940]  怎麼好呢?
[00:10:44.940 --> 00:10:50.940]  怎麼我出手才可以扭轉這個情況呢?
[00:10:50.940 --> 00:10:53.940]  我相信很多聖經的讀者
[00:10:53.940 --> 00:10:56.940]  讀到這一節的聖經的時候
[00:10:56.940 --> 00:10:58.940]  都可能會這樣想
[00:10:58.940 --> 00:11:02.940]  究竟波亞斯是否真的像我們這樣想
[00:11:02.940 --> 00:11:04.940]  有些什麼事情要做
[00:11:04.940 --> 00:11:07.940]  我們才可以扭轉乾坤
[00:11:07.940 --> 00:11:11.940]  能夠導致我可以成為救贖者呢?
[00:11:11.940 --> 00:11:14.940]  會不會出盡一些手法、手段
[00:11:14.940 --> 00:11:16.940]  來扭轉局勢呢?
[00:11:16.940 --> 00:11:18.940]  在第五節裏面
[00:11:18.940 --> 00:11:22.940]  我們卻見到波亞斯的表現很不同
[00:11:22.940 --> 00:11:28.940]  波亞斯反而對這個同鄉老友記
[00:11:28.940 --> 00:11:29.940]  跟他說
[00:11:29.940 --> 00:11:34.940]  你如果要從拿俄米手中去買他的地的時候
[00:11:34.940 --> 00:11:36.940]  還有一樣東西
[00:11:36.940 --> 00:11:39.940]  同時要娶死人的妻子
[00:11:39.940 --> 00:11:42.940]  即是那位摩訶的女子路德
[00:11:42.940 --> 00:11:44.940]  有一個目的
[00:11:44.940 --> 00:11:46.940]  好使死人的產業
[00:11:46.940 --> 00:11:48.940]  能夠繼續
[00:11:48.940 --> 00:11:50.940]  他的命能夠存留在其中
[00:11:50.940 --> 00:11:54.940]  來到這一句聖經的時候
[00:11:54.940 --> 00:11:56.940]  我們會發現到
[00:11:56.940 --> 00:11:58.940]  波亞斯說這番話
[00:11:58.940 --> 00:12:01.940]  是否正如很多我們的聖經讀者所說
[00:12:01.940 --> 00:12:03.940]  不如這樣吧
[00:12:03.940 --> 00:12:10.940]  說些東西能夠去瀏覽一下同鄉的老友記
[00:12:10.940 --> 00:12:14.940]  這個有優先權的救贖者
[00:12:14.940 --> 00:12:17.940]  希望藉此瀏覽他
[00:12:17.940 --> 00:12:21.940]  能夠將那個機會奪取回來
[00:12:21.940 --> 00:12:24.940]  於是乎
[00:12:24.940 --> 00:12:26.940]  就好像這裡所說
[00:12:26.940 --> 00:12:28.940]  弄多些條件
[00:12:28.940 --> 00:12:29.940]  告訴他知道
[00:12:29.940 --> 00:12:32.940]  原來不只是買地這麼簡單
[00:12:32.940 --> 00:12:36.940]  而是還要娶死人的妻子路德
[00:12:36.940 --> 00:12:38.940]  也不止如此
[00:12:38.940 --> 00:12:39.940]  而且
[00:12:39.940 --> 00:12:40.940]  這塊地買了
[00:12:40.940 --> 00:12:46.940]  將來還要歸於後來他的家族的名下
[00:12:46.940 --> 00:12:49.940]  很多的讀者
[00:12:49.940 --> 00:12:51.940]  很多聖經的讀者
[00:12:51.940 --> 00:12:53.940]  讀到這裡都會很自然地
[00:12:53.940 --> 00:12:56.940]  用這種想法去解釋聖經
[00:12:56.940 --> 00:13:01.940]  但是如果當我們去小心讀這些聖經的時候
[00:13:01.940 --> 00:13:03.940]  其實我們剛才所想的方法
[00:13:03.940 --> 00:13:05.940]  或者那種解釋的方法
[00:13:05.940 --> 00:13:11.940]  完全是出自於我們人的私人慾望而去想的方法
[00:13:11.940 --> 00:13:14.940]  波亞斯是不是這個意思呢?
[00:13:14.940 --> 00:13:16.940]  如果我們仔細去看看這段聖經的時候
[00:13:16.940 --> 00:13:20.940]  我們就會發現有一個很明顯的改變
[00:13:20.940 --> 00:13:23.940]  在波亞斯的陳述當中
[00:13:23.940 --> 00:13:25.940]  這是什麼改變呢?
[00:13:25.940 --> 00:13:26.940]  我們再看看
[00:13:26.940 --> 00:13:29.940]  原來在當中有一個動詞
[00:13:29.940 --> 00:13:34.940]  是波亞斯從前文用的「救贖」這個字眼改了
[00:13:34.940 --> 00:13:36.940]  這個字是什麼呢?
[00:13:36.940 --> 00:13:39.940]  就是那個「買」字
[00:13:39.940 --> 00:13:42.940]  在希伯來文裡面
[00:13:42.940 --> 00:13:46.940]  原本「救贖」或者「買贖」這個字眼
[00:13:46.940 --> 00:13:50.940]  就算在前文第三節的時候
[00:13:50.940 --> 00:13:52.940]  意思是第三節的時候
[00:13:52.940 --> 00:13:55.940]  波亞斯都是用到「購」這個字眼
[00:13:55.940 --> 00:13:56.940]  我們已經講過很多次了
[00:13:56.940 --> 00:13:59.940]  「購」這個字就是「救贖」或者「買贖」
[00:13:59.940 --> 00:14:01.940]  原本是一個動詞
[00:14:01.940 --> 00:14:03.940]  意思就是說
[00:14:03.940 --> 00:14:06.940]  你作為一個救贖者的身份
[00:14:06.940 --> 00:14:10.940]  去進行一個購買或者付出
[00:14:10.940 --> 00:14:14.940]  來到第五節的時候
[00:14:14.940 --> 00:14:17.940]  反而原來波亞斯改了另外一個字眼
[00:14:17.940 --> 00:14:19.940]  用了另外一個字眼
[00:14:19.940 --> 00:14:21.940]  就是用了一個字叫做「Kanak」
[00:14:21.940 --> 00:14:24.940]  由「購」這個字的動詞
[00:14:24.940 --> 00:14:26.940]  改變成「Kanak」這個動詞
[00:14:26.940 --> 00:14:28.940]  你說牧師有什麼特別呢?
[00:14:28.940 --> 00:14:29.940]  「Kanak」這個字
[00:14:29.940 --> 00:14:32.940]  「Kanak」這個字其實是指購買
[00:14:32.940 --> 00:14:34.940]  獲取、獲得
[00:14:34.940 --> 00:14:37.940]  得到一些東西的意思
[00:14:37.940 --> 00:14:40.940]  以這個動詞甚至有一種意思
[00:14:40.940 --> 00:14:43.940]  是一種買回來的資產
[00:14:43.940 --> 00:14:46.940]  是一種屬於自己的東西
[00:14:46.940 --> 00:14:48.940]  去拿回來的
[00:14:48.940 --> 00:14:50.940]  如果我們用廣東話來說
[00:14:50.940 --> 00:14:53.940]  這個這麼明顯的動詞的改變
[00:14:53.940 --> 00:14:56.940]  馬上讓我們有一個
[00:14:56.940 --> 00:14:58.940]  很不一樣的解釋
[00:14:58.940 --> 00:15:03.940]  原來波亞斯在這個
[00:15:03.940 --> 00:15:06.940]  繼續第二輪的新術裡面
[00:15:06.940 --> 00:15:08.940]  和他的老友
[00:15:08.940 --> 00:15:10.940]  他不是加大條件
[00:15:10.940 --> 00:15:13.940]  去瀏覽他的同鄉老友
[00:15:13.940 --> 00:15:16.940]  反而波亞斯是
[00:15:16.940 --> 00:15:19.940]  看中了或者看穿了
[00:15:19.940 --> 00:15:24.940]  原來這個的近親
[00:15:24.940 --> 00:15:26.940]  他的心懷意念
[00:15:26.940 --> 00:15:30.940]  只是當這件事是一盤買賣一樣
[00:15:30.940 --> 00:15:33.940]  波亞斯作為一個同鄉
[00:15:33.940 --> 00:15:36.940]  他明白這件事
[00:15:36.940 --> 00:15:38.940]  整件事在
[00:15:38.940 --> 00:15:40.940]  以利米納加、在拿俄米加
[00:15:40.940 --> 00:15:42.940]  甚至在路德的身上
[00:15:42.940 --> 00:15:45.940]  不是只是一場單純的買賣
[00:15:45.940 --> 00:15:47.940]  我們已經看過
[00:15:47.940 --> 00:15:51.940]  原來波亞斯看這個是一個救贖的過程
[00:15:51.940 --> 00:15:54.940]  是一個幫助一個家庭
[00:15:54.940 --> 00:15:55.940]  他們能夠
[00:15:55.940 --> 00:15:58.940]  他的名字能夠繼續延伸下去
[00:15:58.940 --> 00:16:00.940]  是一個對一個家族
[00:16:00.940 --> 00:16:01.940]  一些有需要的人
[00:16:01.940 --> 00:16:04.940]  一個拯救的一個行動
[00:16:04.940 --> 00:16:07.940]  不是一個單純的買賣
[00:16:07.940 --> 00:16:09.940]  所以在這裡
[00:16:09.940 --> 00:16:11.940]  波亞斯向這個近親
[00:16:11.940 --> 00:16:13.940]  所進一步說的
[00:16:13.940 --> 00:16:14.940]  不是一個恐嚇
[00:16:14.940 --> 00:16:15.940]  不是一個手段
[00:16:15.940 --> 00:16:19.940]  不是使出一些榴槤的伎倆
[00:16:19.940 --> 00:16:20.940]  而是怎樣?
[00:16:20.940 --> 00:16:25.940]  是展示清楚給這個同鄉老友
[00:16:25.940 --> 00:16:28.940]  這個有優先權的近親
[00:16:28.940 --> 00:16:30.940]  讓他明白到
[00:16:30.940 --> 00:16:33.940]  不要想著是一場買賣
[00:16:33.940 --> 00:16:35.940]  如果你真的當買賣
[00:16:35.940 --> 00:16:37.940]  原來還有一些東西在後面
[00:16:37.940 --> 00:16:38.940]  是什麼東西?
[00:16:38.940 --> 00:16:42.940]  要娶這個死人的妻子
[00:16:42.940 --> 00:16:46.940]  就是那個從摩亞地而來的摩亞女子
[00:16:46.940 --> 00:16:47.940]  盧德
[00:16:47.940 --> 00:16:49.940]  為什麼要這樣做?
[00:16:49.940 --> 00:16:50.940]  他解釋了
[00:16:50.940 --> 00:16:52.940]  不只是說要娶她這麼簡單
[00:16:52.940 --> 00:16:54.940]  很多聖經學者在這裡解釋
[00:16:54.940 --> 00:16:56.940]  娶了老婆
[00:16:56.940 --> 00:16:59.940]  就怕影響家產
[00:16:59.940 --> 00:17:00.940]  或者他已經有老婆
[00:17:00.940 --> 00:17:01.940]  再娶一個妾侍回來
[00:17:01.940 --> 00:17:03.940]  這些完全是猜測
[00:17:03.940 --> 00:17:04.940]  聖經沒有解釋過
[00:17:04.940 --> 00:17:06.940]  沒有說過是這樣
[00:17:06.940 --> 00:17:09.940]  聖經在這裡給他解釋是什麼呢?
[00:17:09.940 --> 00:17:12.940]  原來波瓦斯解釋為什麼要娶盧德
[00:17:12.940 --> 00:17:15.940]  就是使死人在產業上
[00:17:15.940 --> 00:17:17.940]  存留他的命
[00:17:17.940 --> 00:17:19.940]  在英文聖經寫得非常清楚
[00:17:19.940 --> 00:17:22.940]  所以我特意選擇NET的版本
[00:17:22.940 --> 00:17:23.940]  在這裡怎麼說?
[00:17:23.940 --> 00:17:27.940]  In order to preserve his family name
[00:17:27.940 --> 00:17:30.940]  by raising up a descendant
[00:17:30.940 --> 00:17:33.940]  who will inherit his property
[00:17:33.940 --> 00:17:36.940]  原來娶這個妻子
[00:17:36.940 --> 00:17:38.940]  原來有個原因的
[00:17:38.940 --> 00:17:41.940]  是要希望你能夠幫助他
[00:17:41.940 --> 00:17:43.940]  仍然在生的女士
[00:17:43.940 --> 00:17:44.940]  去生一個後裔
[00:17:44.940 --> 00:17:48.940]  歸在他這個家族的名下
[00:17:48.940 --> 00:17:49.940]  然後這塊土地
[00:17:49.940 --> 00:17:52.940]  仍然的名字在他裡面
[00:17:52.940 --> 00:17:53.940]  弟兄姊妹
[00:17:53.940 --> 00:17:55.940]  讀到這裡的時候
[00:17:55.940 --> 00:17:57.940]  你就會覺得很奇怪
[00:17:57.940 --> 00:17:59.940]  為什麼好像突然間
[00:17:59.940 --> 00:18:01.940]  轉了問題呢?
[00:18:01.940 --> 00:18:02.940]  為什麼好像只是說
[00:18:02.940 --> 00:18:04.940]  這塊土地的承繼權
[00:18:04.940 --> 00:18:06.940]  是要有一個人
[00:18:06.940 --> 00:18:08.940]  回到那個家族而出
[00:18:08.940 --> 00:18:09.940]  然後承繼呢?
[00:18:09.940 --> 00:18:11.940]  如果這樣的話
[00:18:11.940 --> 00:18:12.940]  真的有問題的
[00:18:12.940 --> 00:18:14.940]  不過我待會再看問題
[00:18:14.940 --> 00:18:17.940]  不過在第五節的時候
[00:18:17.940 --> 00:18:21.940]  其實是有一個很強的聖經支持
[00:18:21.940 --> 00:18:23.940]  告訴他為什麼要這樣解釋
[00:18:23.940 --> 00:18:25.940]  原來這句聖經
[00:18:25.940 --> 00:18:28.940]  在波亞斯的理解裡面
[00:18:28.940 --> 00:18:32.940]  是按照著聖經文數記
[00:18:32.940 --> 00:18:33.940]  Numbers
[00:18:33.940 --> 00:18:36.940]  第27章1-11節
[00:18:36.940 --> 00:18:40.940]  和第36章第1-12節
