
[00:00:00.000 --> 00:00:04.280]  今天是大家放完暑假就要開學
[00:05:20.360 --> 00:05:22.240]  來到你的施恩寶座面前
[00:05:22.240 --> 00:05:25.240]  願上帝親自來到臨在
[00:05:25.240 --> 00:05:28.040]  在我們每一個人當中
[00:05:28.040 --> 00:05:29.360]  就在今天這個聚會
[00:05:29.360 --> 00:05:30.920]  你親自掌管帶領
[00:05:30.920 --> 00:05:32.800]  奉主耶穌基督聖名求
[00:05:32.800 --> 00:05:33.960]  Amen
[00:05:33.960 --> 00:05:34.840]  今天這個題目說
[00:05:34.840 --> 00:05:36.040]  天父我敬拜你
[00:05:36.040 --> 00:05:37.960]  我先和大家讀一段經文
[00:05:37.960 --> 00:05:39.200]  我知道大家正在吃飯
[00:05:39.200 --> 00:05:40.800]  所以我讀給大家聽
[00:05:40.800 --> 00:05:42.240]  詩篇96篇
[00:05:42.240 --> 00:05:43.240]  一至四節
[00:05:43.240 --> 00:05:45.760]  你們要向耶和華唱新歌
[00:05:45.760 --> 00:05:48.600]  全地都要向耶和華歌唱
[00:05:48.600 --> 00:05:49.920]  要向耶和華歌唱
[00:05:49.920 --> 00:05:52.000]  歌頌他的名
[00:05:52.000 --> 00:05:54.440]  天天傳揚他的救恩
[00:05:54.440 --> 00:05:57.280]  在列邦中述說他的榮耀
[00:05:57.280 --> 00:06:00.120]  在萬民中述說他的奇事
[00:06:00.120 --> 00:06:01.960]  因耶和華偉大
[00:06:01.960 --> 00:06:04.160]  當受極大的讚美
[00:06:04.160 --> 00:06:06.160]  他在萬神之上
[00:06:06.160 --> 00:06:07.960]  當受敬畏
[00:06:07.960 --> 00:06:09.920]  短短四節裡面
[00:06:09.920 --> 00:06:12.880]  其實是很好的一個陳述
[00:06:12.880 --> 00:06:14.760]  讓我們明白認識
[00:06:14.760 --> 00:06:16.760]  我們所信的上帝
[00:06:16.760 --> 00:06:18.080]  三一真神
[00:06:18.080 --> 00:06:20.120]  祂是永活的神
[00:06:20.120 --> 00:06:22.560]  從僅古到永遠祂沒有改變
[00:06:22.560 --> 00:06:25.080]  耶和華的名字就是「自有永遊」
[00:06:25.080 --> 00:06:29.200]  上帝祂的存在不基於其他條件
[00:06:29.200 --> 00:06:31.880]  上帝不是說因為我們今天愛祂
[00:06:31.880 --> 00:06:33.680]  或者我們今天敬拜祂
[00:06:33.680 --> 00:06:35.920]  祂才能夠開心一點
[00:06:35.920 --> 00:06:37.920]  不是這個原因
[00:06:37.920 --> 00:06:41.840]  但上帝為何要來拯救我們呢?
[00:06:41.840 --> 00:06:44.080]  上帝為何要創造這個宇宙
[00:06:44.080 --> 00:06:47.040]  世界萬物給我們享用呢?
[00:06:47.040 --> 00:06:51.080]  這是因為上帝沒有放棄人類
[00:06:51.080 --> 00:06:52.880]  雖然我們的始祖亞當夏娃
[00:06:52.880 --> 00:06:53.680]  不聽神話
[00:06:53.680 --> 00:06:55.520]  離開了祂的本意
[00:06:55.520 --> 00:06:57.600]  但上帝沒有因為這樣
[00:06:57.600 --> 00:07:01.880]  就來放棄拯救萬民
[00:07:01.880 --> 00:07:05.080]  上帝不只是救中東的人
[00:07:05.080 --> 00:07:07.360]  不只是救西方的人
[00:07:07.360 --> 00:07:09.960]  上帝今天同樣很顧念
[00:07:09.960 --> 00:07:11.960]  我們在亞洲、中國
[00:07:11.960 --> 00:07:13.800]  我們很多同胞
[00:07:13.800 --> 00:07:18.040]  上帝的心意是全地、萬有
[00:07:18.040 --> 00:07:20.280]  整個世界都屬於上帝
[00:07:20.280 --> 00:07:23.480]  所以在祂的拯救救贖心意裏
[00:07:23.480 --> 00:07:26.080]  祂願意萬民都能夠聽見
[00:07:26.080 --> 00:07:29.600]  祂自己救贖的那份奇妙
[00:07:29.600 --> 00:07:33.200]  我們今天需要天天傳揚祂的救恩
[00:07:33.200 --> 00:07:36.520]  在聶邦中述說祂的榮耀
[00:07:36.520 --> 00:07:37.920]  我們願意人在地上
[00:07:37.920 --> 00:07:41.120]  懂得照著神的心意去生活的時候
[00:07:41.120 --> 00:07:43.720]  我們就不會像蠻頭蒼蠅一樣
[00:07:43.720 --> 00:07:45.720]  處處撞板
[00:07:45.720 --> 00:07:47.640]  今天如果你開車的時候
[00:07:47.640 --> 00:07:50.320]  你知道有些規矩你一定要守
[00:07:50.320 --> 00:07:53.240]  你的車明明說著是unleaded gas
[00:07:53.240 --> 00:07:55.200]  那個汽油缸
[00:07:55.200 --> 00:07:56.320]  你說是無源的
[00:07:56.320 --> 00:07:57.320]  你不要貪便宜
[00:07:57.320 --> 00:08:00.840]  你說我進一些unleaded gas
[00:08:00.840 --> 00:08:03.240]  結果你的車一踏不開的時候
[00:08:03.240 --> 00:08:05.400]  是因為工程師的設計
[00:08:05.400 --> 00:08:08.400]  已經將這部車的性能
[00:08:08.400 --> 00:08:10.720]  配合著那個油缸
[00:08:10.720 --> 00:08:14.160]  是必須要用無源的汽油
[00:08:14.160 --> 00:08:17.000]  今天我們都需要聽神的說話
[00:08:17.000 --> 00:08:19.680]  因為神讓我們看見人生的藍圖
[00:08:19.680 --> 00:08:21.760]  是美善的
[00:08:21.760 --> 00:08:22.920]  我們有三個原因
[00:08:22.920 --> 00:08:25.040]  為什麼我們要去讚美
[00:08:25.040 --> 00:08:27.160]  去敬拜我們這位天父
[00:08:27.160 --> 00:08:27.920]  第一
[00:08:27.920 --> 00:08:30.960]  是因為創造這個奇功
[00:08:30.960 --> 00:08:33.440]  是天父祂自己的設計
[00:08:33.440 --> 00:08:36.600]  祂和聖子聖靈一起有參與
[00:08:36.600 --> 00:08:38.080]  在《創世紀》第一章
[00:08:38.080 --> 00:08:40.800]  已經很清楚跟我們說過六天的創造
[00:08:40.800 --> 00:08:44.000]  第一天神說要有光就有了光
[00:08:44.000 --> 00:08:47.920]  神看光是好的就把光暗分開了
[00:08:47.920 --> 00:08:49.360]  大家都很熟悉
[00:08:49.360 --> 00:08:52.720]  接著就會有做這個
[00:08:52.720 --> 00:08:56.920]  所謂陸海航和空
[00:08:56.920 --> 00:08:59.040]  以及將大地
[00:08:59.040 --> 00:09:01.680]  有巷地有水又分開
[00:09:01.680 --> 00:09:03.440]  每一天祂做完的時候
[00:09:03.440 --> 00:09:04.800]  祂都說
[00:09:04.800 --> 00:09:06.560]  祂看著是好的
[00:09:06.560 --> 00:09:08.280]  上帝的創造
[00:09:08.280 --> 00:09:11.480]  祂不是創造一個所謂
[00:09:11.480 --> 00:09:13.040]  苦難充斥
[00:09:13.040 --> 00:09:14.880]  罪惡滿盈的世界
[00:09:14.880 --> 00:09:16.440]  我們不要誤解神
[00:09:16.440 --> 00:09:17.920]  我們今天看見這個世界
[00:09:17.920 --> 00:09:20.040]  不是上帝的原意
[00:09:20.040 --> 00:09:22.640]  但是上帝正正告訴我們
[00:09:22.640 --> 00:09:24.600]  祂沒有放棄我們
[00:09:24.600 --> 00:09:26.360]  當祂創造了人類之後
[00:09:26.360 --> 00:09:29.400]  在第六天祂看著一切所做的
[00:09:29.400 --> 00:09:31.280]  都甚好
[00:09:31.280 --> 00:09:32.920]  這是很特別的形容
[00:09:32.920 --> 00:09:34.520]  每一天祂所做完的事
[00:09:34.520 --> 00:09:35.360]  祂都說
[00:09:35.360 --> 00:09:36.280]  good
[00:09:36.280 --> 00:09:39.040]  但到了第六天祂做完
[00:09:39.040 --> 00:09:40.840]  男和女之後
[00:09:40.840 --> 00:09:42.760]  祂說very good
[00:09:42.760 --> 00:09:46.480]  因為人類是上帝創造的巔峰
[00:09:46.480 --> 00:09:49.920]  是祂所做的萬物裡面的高潮
[00:09:49.920 --> 00:09:53.760]  人類跟那些飛禽走獸
[00:09:53.760 --> 00:09:55.760]  我們是有不同的地方
[00:09:55.760 --> 00:09:59.680]  因為上帝賦予我們一個高貴的靈魂
[00:09:59.680 --> 00:10:01.480]  當你聽到這一刻的時候
[00:10:01.480 --> 00:10:02.720]  你就會看見
[00:10:02.720 --> 00:10:05.280]  為甚麼詩人要來到詩篇
[00:10:05.280 --> 00:10:08.720]  有很多的詩句都來讚美
[00:10:08.720 --> 00:10:10.840]  在詩篇第八篇第一節
[00:10:10.840 --> 00:10:12.400]  和十九篇第一節
[00:10:12.400 --> 00:10:13.840]  「而又說我們的主啊
[00:10:13.840 --> 00:10:16.120]  祢的名在全地何其美
[00:10:16.120 --> 00:10:19.280]  祢將祢的榮耀彰顯於天
[00:10:19.280 --> 00:10:21.560]  諸天說說神的榮耀
[00:10:21.560 --> 00:10:24.960]  窮瘡傳揚他的手段」
[00:10:24.960 --> 00:10:28.560]  我們看見上帝創造的奇妙
[00:10:28.560 --> 00:10:31.160]  你只看我們這個地球你就知道
[00:10:31.160 --> 00:10:32.800]  這麼多的行星裡面
[00:10:32.800 --> 00:10:35.240]  只有這個Blue Planet
[00:10:35.240 --> 00:10:40.640]  我們在我們這個宇宙太陽系裡面
[00:10:40.640 --> 00:10:43.920]  我們還沒有找到另外一個
[00:10:43.920 --> 00:10:45.840]  好像地球一樣
[00:10:45.840 --> 00:10:48.480]  這麼有精密的設計
[00:10:48.480 --> 00:10:49.960]  是有水
[00:10:49.960 --> 00:10:53.520]  有大氣層來保護我們
[00:10:53.520 --> 00:10:56.160]  它傾斜的角度23度半
[00:10:56.160 --> 00:10:59.480]  以致我們能夠有四季這種氣候
[00:10:59.480 --> 00:11:01.560]  它的距離和太陽
[00:11:01.560 --> 00:11:03.440]  是有一定的軌跡
[00:11:03.440 --> 00:11:08.440]  去保存我們不會太近或太遠
[00:11:08.440 --> 00:11:10.320]  我們近太陽多一千英里
[00:11:10.320 --> 00:11:11.760]  我們會燒死
[00:11:11.760 --> 00:11:13.440]  我們遠太陽一千英里
[00:11:13.440 --> 00:11:15.120]  我們就會凍死
[00:11:15.120 --> 00:11:17.960]  但是上帝是不偏不倚地
[00:11:17.960 --> 00:11:20.240]  安排這個Blue Planet
[00:11:20.240 --> 00:11:23.520]  這是他精密的設計
[00:11:23.520 --> 00:11:26.560]  我們也看少少一個燕子裡面
[00:11:26.560 --> 00:11:29.040]  內藏精確的導航系統
[00:11:29.040 --> 00:11:30.240]  你有沒有留意到
[00:11:30.240 --> 00:11:32.120]  每一年都有候鳥
[00:11:32.120 --> 00:11:34.240]  它在不同的季節
[00:11:34.240 --> 00:11:37.400]  它就會轉變方向
[00:11:37.400 --> 00:11:38.560]  一到冬天的時候
[00:11:38.560 --> 00:11:41.800]  它們會飛去南邊來避航
[00:11:41.800 --> 00:11:44.200]  我將這幾個例子
[00:11:44.200 --> 00:11:46.840]  在溫偉耀博士這本書
[00:11:46.840 --> 00:11:48.320]  《是否真有神》
[00:11:48.320 --> 00:11:52.760]  裡面舉了很多大自然界的例證
[00:11:52.760 --> 00:11:54.320]  讓我們思想到
[00:11:54.320 --> 00:11:56.880]  原來上帝的創造真的很奇妙
[00:11:56.880 --> 00:12:00.600]  為什麼燕子到時候
[00:12:00.600 --> 00:12:04.120]  就會懂得向某個方向
[00:12:04.120 --> 00:12:07.440]  來遷徙來飛移呢
[00:12:07.440 --> 00:12:09.840]  原來今天的科學家已經找到答案
[00:12:09.840 --> 00:12:11.800]  原來在它的身體裡面
[00:12:11.800 --> 00:12:15.320]  它們有一個很嚴密精細的
[00:12:15.320 --> 00:12:17.480]  叫做三種導航系統
[00:12:17.480 --> 00:12:19.240]  這三種導航系統
[00:12:19.240 --> 00:12:21.320]  就是它在每一天
[00:12:21.320 --> 00:12:23.160]  在不同的時段裡面
[00:12:23.160 --> 00:12:25.040]  會發揮功能
[00:12:25.040 --> 00:12:26.840]  白天一出來的時候
[00:12:26.840 --> 00:12:30.840]  它會以太陽作為方向的座標
[00:12:30.840 --> 00:12:34.280]  它和太陽也會保持一個特別的角度
[00:12:34.280 --> 00:12:35.760]  去飛翔
[00:12:35.760 --> 00:12:38.560]  永遠都是準確的指向南邊
[00:12:38.560 --> 00:12:40.800]  以致沒有差錯
[00:12:40.800 --> 00:12:43.840]  藉著這個所謂氣候的轉變
[00:12:43.840 --> 00:12:45.960]  它就來到向前飛
[00:12:45.960 --> 00:12:48.400]  你說它到晚間的時候會怎樣呢
[00:12:48.400 --> 00:12:51.160]  原來晚間這隻燕子
[00:12:51.160 --> 00:12:53.320]  它就會用月亮
[00:12:53.320 --> 00:12:56.520]  或者用北斗星作為座標
[00:12:56.520 --> 00:12:58.360]  月亮和北斗星
[00:12:58.360 --> 00:13:02.160]  和太陽的運轉速度相不相同
[00:13:02.160 --> 00:13:03.760]  不相同
[00:13:03.760 --> 00:13:05.480]  但奇怪的是
[00:13:05.480 --> 00:13:07.480]  這麼小的一隻燕子
[00:13:07.480 --> 00:13:11.440]  它竟然裡面有這麼精密的導航系統
[00:13:11.440 --> 00:13:13.760]  比我們今天美國最先進的
[00:13:13.760 --> 00:13:15.600]  那些鬼影式戰鬥機
[00:13:15.600 --> 00:13:17.320]  更厲害
[00:13:17.320 --> 00:13:18.640]  所以你不要小看
[00:13:18.640 --> 00:13:20.280]  今天你的雙眼
[00:13:20.280 --> 00:13:23.240]  你的雙眼比那些Note8
[00:13:23.240 --> 00:13:24.840]  接下來有Note8了
[00:13:24.840 --> 00:13:25.600]  更厲害
[00:13:25.600 --> 00:13:27.480]  那個鏡頭更厲害
[00:13:27.480 --> 00:13:28.120]  為什麼呢
[00:13:28.120 --> 00:13:29.720]  是神給我們的
[00:13:29.720 --> 00:13:33.680]  神給我們這個創造的一個恩典和禮物
[00:13:33.680 --> 00:13:35.680]  你又再看另外一個
[00:13:35.680 --> 00:13:37.520]  這些叫做海龜
[00:13:37.520 --> 00:13:38.640]  有沒有留意呢
[00:13:38.640 --> 00:13:39.960]  海龜每年
[00:13:39.960 --> 00:13:42.680]  它會回到同一個沙灘
[00:13:42.680 --> 00:13:45.200]  在同一個季節時間
[00:13:45.200 --> 00:13:47.560]  它就要爬上沙灘
[00:13:47.560 --> 00:13:49.000]  再辛苦也好
[00:13:49.000 --> 00:13:50.480]  在那裡做什麼
[00:13:50.480 --> 00:13:52.120]  剷卵
[00:13:52.120 --> 00:13:53.240]  剷卵之後
[00:13:53.240 --> 00:13:55.280]  那些海龜不會一出生
[00:13:55.280 --> 00:13:57.720]  沒有防禦能力的時候
[00:13:57.720 --> 00:13:58.720]  被人吃掉
[00:13:58.720 --> 00:14:00.040]  如果你說在海裡
[00:14:00.040 --> 00:14:00.960]  它剷卵
[00:14:00.960 --> 00:14:02.840]  一下子就把卵全剷掉
[00:14:02.840 --> 00:14:04.920]  接著被鯨魚一來到
[00:14:04.920 --> 00:14:07.080]  一下子就吃光了
[00:14:07.080 --> 00:14:08.840]  以後就絕種了
[00:14:08.840 --> 00:14:10.840]  上帝很奇妙
[00:14:10.840 --> 00:14:15.080]  祂要它在朝夕退的時候
[00:14:15.080 --> 00:14:17.320]  讓那些海龜可以爬爬爬
[00:14:17.320 --> 00:14:18.560]  爬到那裡
[00:14:18.560 --> 00:14:21.120]  為什麼祂會知道呢
[00:14:21.120 --> 00:14:23.200]  祂知道這個時間
[00:14:23.200 --> 00:14:26.760]  這個時間是完全準確無誤
[00:14:26.760 --> 00:14:30.480]  是因為上帝在海龜的身體裡面
[00:14:30.480 --> 00:14:35.400]  也有一個很精確的生理時鐘
[00:14:35.400 --> 00:14:38.320]  今天有些人的生理時鐘比較好
[00:14:38.320 --> 00:14:40.920]  我通常都會教鬧鐘
[00:14:40.920 --> 00:14:42.280]  但很奇怪
[00:14:42.280 --> 00:14:44.480]  我每一次教完鬧鐘
[00:14:44.480 --> 00:14:47.040]  我在鬧鐘響之前
[00:14:47.040 --> 00:14:50.040]  大約20分鐘我自己就醒了
[00:14:50.040 --> 00:14:51.560]  是真的
[00:14:51.560 --> 00:14:53.320]  那又是不是心理作用呢
[00:14:53.320 --> 00:14:55.760]  我出去公幹
[00:14:55.760 --> 00:14:58.440]  或者和太太去旅行的時候
[00:14:58.440 --> 00:14:59.800]  沒有鬧鐘
[00:14:59.800 --> 00:15:00.800]  沒有鬧鐘
[00:15:00.800 --> 00:15:02.000]  如果有時候我不放心
[00:15:02.000 --> 00:15:03.600]  我就叫他早上起床
[00:15:03.600 --> 00:15:05.200]  我告訴他早上起床
[00:15:05.200 --> 00:15:07.160]  譬如說要6點半早上起床
[00:15:07.160 --> 00:15:10.360]  我6點半自己就醒了
[00:15:10.360 --> 00:15:12.520]  我自己就算沒有鬧鐘
[00:15:12.520 --> 00:15:14.000]  但我睡前告訴他
[00:15:14.000 --> 00:15:15.920]  6點半起床
[00:15:15.920 --> 00:15:17.280]  他就會知道
[00:15:17.280 --> 00:15:20.960]  是神給我們一個生理時鐘在我們裡面
[00:15:20.960 --> 00:15:24.440]  海龜也是這樣
[00:15:24.440 --> 00:15:26.240]  還有呢
[00:15:26.240 --> 00:15:27.680]  有沒有看到這個
[00:15:27.680 --> 00:15:30.160]  那些非洲的大象
[00:15:30.160 --> 00:15:32.000]  那些非洲大象也是
[00:15:32.000 --> 00:15:34.160]  他們每年
[00:15:34.160 --> 00:15:35.080]  很有趣的
[00:15:35.080 --> 00:15:39.080]  不是同一個日子
[00:15:39.080 --> 00:15:42.720]  但每年差不多一個季節的時候
[00:15:42.720 --> 00:15:44.040]  他可能是同一個月
[00:15:44.040 --> 00:15:45.640]  但不同一天
[00:15:45.640 --> 00:15:49.240]  但他計準時間就出發
[00:15:49.240 --> 00:15:51.160]  譬如說他由非洲這個地方
[00:15:51.160 --> 00:15:53.920]  要遷徙到另外一個地區
[00:15:53.920 --> 00:15:55.480]  因為那裡江巷
[00:15:55.480 --> 00:15:57.560]  他去到那裡要找水源
[00:15:57.560 --> 00:15:58.520]  去喝水
[00:15:58.520 --> 00:15:59.640]  要吃東西
[00:15:59.640 --> 00:16:02.000]  但他去另外一個地方的時候
[00:16:02.000 --> 00:16:03.800]  當他起行的時候
[00:16:03.800 --> 00:16:06.560]  那邊那個地方還是江巷
[00:16:06.560 --> 00:16:08.480]  還沒有水
[00:16:08.480 --> 00:16:09.600]  那你說
[00:16:09.600 --> 00:16:11.840]  他為什麼還要去那裡
[00:16:11.840 --> 00:16:12.920]  厲害了
[00:16:12.920 --> 00:16:15.280]  他有一個好像無形的天線
[00:16:15.280 --> 00:16:18.560]  和電腦探測到的
[00:16:18.560 --> 00:16:19.840]  他去到那裡
[00:16:19.840 --> 00:16:22.600]  整群大象去到那裡的時候
[00:16:22.600 --> 00:16:25.840]  正正在他們去到目的地的時候
[00:16:25.840 --> 00:16:28.960]  那裡北面那些冰川
[00:16:28.960 --> 00:16:31.560]  那些會溶化的雪
[00:16:31.560 --> 00:16:32.640]  那些水
[00:16:32.640 --> 00:16:35.600]  就會從高山流到去那個江的地方
[00:16:35.600 --> 00:16:36.640]  他們一到
[00:16:36.640 --> 00:16:37.760]  好像有人就說
[00:16:37.760 --> 00:16:39.040]  Welcome
[00:16:39.040 --> 00:16:40.400]  Welcome home
[00:16:40.400 --> 00:16:42.160]  現在你們來吃東西了
[00:16:42.160 --> 00:16:43.960]  好像大家一來到
[00:16:43.960 --> 00:16:45.720]  你會不會覺得很奇怪
[00:16:45.720 --> 00:16:48.680]  為什麼來到我眼前就有一個飯盒
[00:16:48.680 --> 00:16:50.760]  有個什麼陽光的飲品
[00:16:50.760 --> 00:16:53.400]  是不是
[00:16:53.400 --> 00:16:55.960]  這些不是突然間彈出來的
[00:16:55.960 --> 00:16:58.320]  事前有人安排的
[00:16:58.320 --> 00:16:59.320]  上帝一樣
[00:16:59.320 --> 00:17:00.760]  他說我們所安排
[00:17:00.760 --> 00:17:02.320]  所創造的這一切
[00:17:02.320 --> 00:17:04.840]  是很精密的
