
[00:00:00.000 --> 00:00:04.180]  我們首先要去溫習一下
[00:09:13.220 --> 00:09:18.420]  「那你為甚麼會相信人性是好的呢?」
[00:09:18.420 --> 00:09:22.260]  年輕人說:「我必須要相信。」
[00:09:22.260 --> 00:09:24.260]  牧師說:
[00:09:24.260 --> 00:09:30.180]  「你說要有證據才可以相信,你不需要證據嗎?」
[00:09:30.180 --> 00:09:33.300]  年輕人說:「不需要證據。」
[00:09:33.300 --> 00:09:39.180]  「如果我們不相信人性是美好的,我們怎樣繼續生活下去呢?」
[00:09:39.180 --> 00:09:43.740]  「我們怎樣去改變這個社會呢?」
[00:09:43.740 --> 00:09:49.020]  「不少人都有這樣的觀點,你說是不是?」
[00:09:49.020 --> 00:09:55.780]  「很多人認為世界上不是一定邪惡的,是不是?」
[00:09:55.780 --> 00:10:04.300]  「對於我來說,對你來說,邪惡是否在人性當中?」
[00:10:04.300 --> 00:10:07.300]  「人性是不好的。」
[00:10:07.300 --> 00:10:10.220]  「人有罪。」
[00:10:10.220 --> 00:10:13.420]  「這是真正的問題。」
[00:10:13.420 --> 00:10:16.140]  儘管聖經也很清楚說:
[00:10:16.140 --> 00:10:21.660]  「人有罪,神憎惡罪惡。」
[00:10:21.660 --> 00:10:25.460]  但是神是用特別的方式去憎惡罪惡
[00:10:25.460 --> 00:10:29.980]  祂是憎惡罪惡,不過是為了幫助罪人
[00:10:29.980 --> 00:10:32.860]  所以祂是要和罪人一起
[00:10:32.860 --> 00:10:36.860]  祂不是要嘲笑罪人的錯失
[00:10:36.860 --> 00:10:40.620]  祂不是在慶祝罪人犯錯
[00:10:40.620 --> 00:10:45.100]  而是神是想罪人在光明的當中
[00:10:45.100 --> 00:10:50.060]  祂要提醒人要幫助我們
[00:10:50.060 --> 00:10:54.060]  幫助我們處理我們的罪惡
[00:10:54.060 --> 00:11:00.420]  約翰就在這裡給我們美好的忠告
[00:11:00.420 --> 00:11:03.580]  所以當我們在罪惡的當中
[00:11:03.580 --> 00:11:05.980]  約翰跟我們說:
[00:11:05.980 --> 00:11:09.580]  「小子吶,我的小子吶」
[00:11:09.580 --> 00:11:12.740]  「我把這些話寫給你們」
[00:11:12.740 --> 00:11:16.500]  「是要叫你們不犯罪」
[00:11:16.500 --> 00:11:21.020]  「若有人犯罪,在乎那裡我們有一位忠補」
[00:11:21.020 --> 00:11:23.660]  「Advocate」
[00:11:23.660 --> 00:11:27.660]  「就是那二者耶穌基督」
[00:11:27.660 --> 00:11:31.500]  約翰就是滿有智慧帶著溫柔
[00:11:31.500 --> 00:11:34.460]  叫人不要犯罪
[00:11:34.460 --> 00:11:37.020]  約翰要讓大家知道
[00:11:37.020 --> 00:11:40.740]  當人說自己沒有罪的時候
[00:11:40.740 --> 00:11:44.940]  在性格上、在行為上沒有罪的話
[00:11:44.940 --> 00:11:48.100]  這就是自欺
[00:11:48.100 --> 00:11:52.100]  當人要否定罪的現實
[00:11:52.100 --> 00:11:55.260]  說自己不會受到罪的冤連
[00:11:55.260 --> 00:12:02.380]  這正是他們不明白罪惡的恐怖
[00:12:02.380 --> 00:12:07.900]  但當我們看到罪惡的現實時
[00:12:07.900 --> 00:12:10.540]  這並不是我們認為
[00:12:10.540 --> 00:12:14.220]  人的生命一定充滿了罪
[00:12:14.220 --> 00:12:19.580]  我們真的被罪惡的權勢壟斷
[00:12:19.580 --> 00:12:21.860]  不是
[00:12:21.860 --> 00:12:25.100]  因為神是光
[00:12:25.100 --> 00:12:28.860]  光照明我們的罪惡
[00:12:28.860 --> 00:12:32.260]  除掉我們的罪惡
[00:12:32.260 --> 00:12:34.260]  所以約翰很清楚地說出他的目的
[00:12:34.260 --> 00:12:37.220]  「我把這些話寫給你們」
[00:12:37.220 --> 00:12:43.700]  「是要叫你們不要犯罪」
[00:12:43.700 --> 00:12:45.780]  約翰的意思是
[00:12:45.780 --> 00:12:47.100]  「你們是基督徒」
[00:12:47.100 --> 00:12:48.620]  「作為基督徒」
[00:12:48.620 --> 00:12:53.780]  「你們繼續要和罪惡爭鬥」
[00:12:53.780 --> 00:12:59.260]  「並且你們要繼續認罪悔改」
[00:12:59.260 --> 00:13:01.300]  人怎樣可以不犯罪
[00:13:01.300 --> 00:13:03.260]  如何得到赦罪呢?
[00:13:03.260 --> 00:13:05.260]  約翰跟我們解釋
[00:13:05.260 --> 00:13:07.780]  耶穌基督就是那位的中寶
[00:13:07.780 --> 00:13:10.260]  可以贖去我們的罪孽
[00:13:10.260 --> 00:13:12.420]  所以中寶這個字
[00:13:12.420 --> 00:13:13.260]  Advocate
[00:13:13.260 --> 00:13:15.020]  意思是一個很好的字眼
[00:13:15.020 --> 00:13:18.500]  意思是耶穌基督知道我們的需要
[00:13:18.500 --> 00:13:19.940]  為我們爭取
[00:13:19.940 --> 00:13:22.660]  為我們說話
[00:13:22.660 --> 00:13:25.500]  不知道大家有沒有經過一些階段
[00:13:25.500 --> 00:13:28.380]  你不懂得去說
[00:13:28.380 --> 00:13:31.180]  你沒有能力去說
[00:13:31.180 --> 00:13:34.300]  你不知道怎樣去發聲音
[00:13:34.300 --> 00:13:37.300]  但那時候有人站出來
[00:13:37.300 --> 00:13:39.780]  他要成為你的中寶
[00:13:39.780 --> 00:13:42.580]  成為你的Advocate
[00:13:42.580 --> 00:13:45.900]  這個可能是爸爸為兒子
[00:13:45.900 --> 00:13:48.380]  成為兒子的Advocate
[00:13:48.380 --> 00:13:51.100]  或者哥哥姐姐為弟弟妹妹
[00:13:51.100 --> 00:13:52.780]  成為中寶
[00:13:52.780 --> 00:13:58.580]  或者老師成為孩子的中寶
[00:13:58.580 --> 00:14:02.220]  這些人都是要幫助
[00:14:02.220 --> 00:14:05.860]  那些有需要的人繼續前進
[00:14:05.860 --> 00:14:07.660]  約翰在這裡告訴我們
[00:14:07.660 --> 00:14:10.460]  耶穌基督是我們的中寶
[00:14:10.460 --> 00:14:12.300]  是我們的Advocate
[00:14:12.300 --> 00:14:16.100]  這位Advocate能夠幫助我們
[00:14:16.100 --> 00:14:18.220]  耶穌基督在父神的面前
[00:14:18.220 --> 00:14:20.420]  陳明我們的需要
[00:14:20.420 --> 00:14:21.940]  說出我們的狀態
[00:14:21.940 --> 00:14:24.100]  為我們去懇求
[00:14:24.100 --> 00:14:26.700]  耶穌基督是父神的兒子
[00:14:26.700 --> 00:14:29.260]  是叫父神喜悅的
[00:14:29.260 --> 00:14:34.180]  祂求父神赦免我們眾人的罪
[00:14:34.180 --> 00:14:37.060]  當我們承認我們的罪惡的時候
[00:14:37.060 --> 00:14:40.740]  又依靠又信任這個中寶的時候
[00:14:40.740 --> 00:14:44.020]  這個父不單是耶穌基督的父
[00:14:44.020 --> 00:14:45.780]  並且是我們
[00:14:45.780 --> 00:14:48.260]  是你們的父
[00:14:48.260 --> 00:14:50.540]  神是我們的父
[00:14:50.540 --> 00:14:54.820]  是因為耶穌基督是我們的中寶
[00:14:54.820 --> 00:14:58.860]  因此我們能夠和父神團契
[00:14:58.860 --> 00:15:03.180]  和耶穌基督可以團契
[00:15:03.180 --> 00:15:05.260]  接著約翰又說出另一點
[00:15:05.260 --> 00:15:07.060]  就是說耶穌基督
[00:15:07.060 --> 00:15:10.860]  是為我們的罪作了挽回制
[00:15:10.860 --> 00:15:13.020]  不單是為你們
[00:15:13.020 --> 00:15:15.580]  並且是為所有的人
[00:15:15.580 --> 00:15:16.980]  所以第二節這樣說
[00:15:16.980 --> 00:15:20.180]  祂為我們的罪作了挽回制
[00:15:20.180 --> 00:15:22.740]  不是單為我們的罪
[00:15:22.740 --> 00:15:26.460]  也是為普天下人的罪
[00:15:26.460 --> 00:15:29.620]  這一節其實是提醒我們的
[00:15:29.620 --> 00:15:32.020]  我們可以悔罪
[00:15:32.020 --> 00:15:34.580]  其實是神的恩惠
[00:15:34.580 --> 00:15:36.980]  是神的寬恕
[00:15:36.980 --> 00:15:39.780]  我們不用再怕被審判
[00:15:39.780 --> 00:15:43.780]  因為耶穌基督為我們已經付出一切
[00:15:43.780 --> 00:15:47.100]  承受我們所要該受的審判
[00:15:47.100 --> 00:15:50.900]  所以我們現在不用為罪而徒
[00:15:50.900 --> 00:15:54.140]  我們不需要把罪藏起來
[00:15:54.140 --> 00:15:57.340]  我們不需要記住這些事
[00:15:57.340 --> 00:15:59.980]  不是,我們是要面對罪惡
[00:15:59.980 --> 00:16:02.060]  我們承認罪惡
[00:16:02.060 --> 00:16:05.500]  但我們知道耶穌基督是我們的挽回制
[00:16:05.500 --> 00:16:08.380]  是神主動給我們寬恕
[00:16:08.380 --> 00:16:09.820]  我們要常常記住
[00:16:09.820 --> 00:16:10.940]  因為這樣的緣故
[00:16:10.940 --> 00:16:14.180]  神的憤怒就放在裡面
[00:16:14.180 --> 00:16:20.340]  我們是依靠耶穌基督的寬恕
[00:16:20.340 --> 00:16:23.900]  再者,約翰提醒我們
[00:16:23.900 --> 00:16:27.340]  寬恕的喜樂你們已經有了
[00:16:27.340 --> 00:16:33.340]  但不是讓你們去收藏起來的
[00:16:33.340 --> 00:16:36.300]  是要跟別人分享的
[00:16:36.300 --> 00:16:41.060]  因為這個挽回制是給世人的
[00:16:41.060 --> 00:16:45.420]  這個兒子就是為所有人去作犧牲
[00:16:45.420 --> 00:16:49.100]  所以這個贖罪制是為整個世界是足夠的
[00:16:49.100 --> 00:16:52.180]  不用怕恩典用光了
[00:16:52.180 --> 00:16:53.420]  不會的
[00:16:53.420 --> 00:16:59.700]  我們要將這個恩典跟其他人分享
[00:16:59.700 --> 00:17:04.460]  在這裡處理罪惡這部分
[00:17:04.460 --> 00:17:07.500]  接著就轉到另一個主題
[00:17:07.500 --> 00:17:09.180]  這個主題的意思是
[00:17:09.180 --> 00:17:13.180]  你怎樣知道你是認識神的?
[00:17:13.180 --> 00:17:14.940]  你真的認識神?
[00:17:14.940 --> 00:17:16.780]  你怎樣知道?
[00:17:16.780 --> 00:17:20.340]  你怎樣確保你自己是認識神的?
[00:17:20.340 --> 00:17:22.220]  答案就是
[00:17:22.220 --> 00:17:28.300]  看看你們有沒有遵守神的誡命
[00:17:28.300 --> 00:17:29.660]  第三節
[00:17:29.660 --> 00:17:36.620]  「我們若遵守他的誡命,就曉得是認識他」
[00:17:36.620 --> 00:17:41.580]  這一節約翰問這個問題是甚麼意思呢?
[00:17:41.580 --> 00:17:45.020]  我們首先問約翰沒有
[00:17:45.020 --> 00:17:46.220]  問甚麼呢?
[00:17:46.220 --> 00:17:51.060]  他沒有問「我們如何認識神」
[00:17:51.060 --> 00:17:52.180]  他沒有問
[00:17:52.180 --> 00:17:53.580]  他也沒有說
[00:17:53.580 --> 00:17:57.980]  「如果你想認識神的話,就做以下的步驟」
[00:17:57.980 --> 00:17:59.500]  是甚麼步驟呢?
[00:17:59.500 --> 00:18:02.300]  就是要服從
[00:18:02.300 --> 00:18:05.900]  你要認識神的話,你就要遵守誡命
[00:18:05.900 --> 00:18:08.420]  不是的
[00:18:08.420 --> 00:18:10.420]  他在這裡說
[00:18:10.420 --> 00:18:17.700]  你對神有認識,這種跟神的關係
[00:18:17.700 --> 00:18:19.820]  你跟神這麼好
[00:18:19.820 --> 00:18:23.020]  就會在你的生活當中表現出來
[00:18:23.020 --> 00:18:25.860]  所以其實你跟神這麼好的時候
[00:18:25.860 --> 00:18:27.500]  你當然會守誡命
[00:18:27.500 --> 00:18:28.900]  你守誡命的話
[00:18:28.900 --> 00:18:33.380]  這就正正表明你跟神有一個很好的關係
[00:18:33.380 --> 00:18:37.180]  你是認識神
[00:18:37.180 --> 00:18:39.260]  所以在第三節當中
[00:18:39.260 --> 00:18:40.660]  約翰說
[00:18:40.660 --> 00:18:44.860]  「我們若遵守祂的誡命
[00:18:44.860 --> 00:18:48.460]  就知道我們確實認識祂」
[00:18:48.460 --> 00:18:53.260]  所以測試是很簡單的
[00:18:53.260 --> 00:18:57.620]  就是你有沒有遵守神的話
[00:18:57.620 --> 00:19:02.500]  你有沒有遵守神的誡命
[00:19:02.500 --> 00:19:06.300]  不知道你的爸爸是不是基督徒
[00:19:06.300 --> 00:19:08.500]  媽媽是不是基督徒
[00:19:08.500 --> 00:19:14.460]  不知道你有沒有基督徒的兒女
[00:19:14.460 --> 00:19:16.580]  有一個弟兄就說到
[00:19:16.580 --> 00:19:21.860]  他為甚麼是一個基督教的家庭長大
[00:19:21.860 --> 00:19:24.860]  但他不是基督徒
[00:19:24.860 --> 00:19:31.140]  他是一個有名無實的基督教的家庭長大
[00:19:31.140 --> 00:19:36.260]  有一天他跟爸爸談論社會倫理的問題
[00:19:36.260 --> 00:19:40.620]  他跟爸爸說聖經是這樣說的
[00:19:40.620 --> 00:19:42.140]  但爸爸回答說
[00:19:42.140 --> 00:19:45.940]  「我知道聖經是這樣說,不過是錯的
[00:19:45.940 --> 00:19:48.380]  我不會相信的」
[00:19:48.380 --> 00:19:51.420]  當時這位弟兄年輕
[00:19:51.420 --> 00:19:55.020]  他相信爸爸的話
[00:19:55.020 --> 00:19:58.700]  所以他決定不相信聖經
[00:19:58.700 --> 00:20:04.140]  他認為聖經,甚至基督教所說的話
[00:20:04.140 --> 00:20:08.860]  是騙人的廢話
[00:20:08.860 --> 00:20:11.660]  因為他爸爸說自己是基督徒
[00:20:11.660 --> 00:20:15.900]  但他又不接受聖經的教訓
[00:20:15.900 --> 00:20:20.380]  所以這位年輕人離開了教會
[00:20:20.380 --> 00:20:23.780]  後來很奇妙的,靠著神的恩惠憐憫
[00:20:23.780 --> 00:20:27.820]  他又有機會再經歷耶穌基督的拯救
[00:20:27.820 --> 00:20:30.380]  之後他知道
[00:20:30.380 --> 00:20:35.580]  基督的信仰不是一個騙人的廢話
[00:20:35.580 --> 00:20:38.700]  因為他可以認識神
[00:20:38.700 --> 00:20:40.820]  經歷神
[00:20:40.820 --> 00:20:44.420]  他相信這位永生的神
[00:20:44.420 --> 00:20:47.500]  他相信神的話
[00:20:47.500 --> 00:20:52.300]  所以他不是抽象地去相信
[00:20:52.300 --> 00:20:57.060]  而是在現實,在傷痛的地方
[00:20:57.060 --> 00:21:01.900]  在難以馴服的時候
[00:21:01.900 --> 00:21:05.540]  他仍然去相信
[00:21:05.540 --> 00:21:11.260]  這就是認識神的明證
[00:21:11.260 --> 00:21:13.620]  當人與神有親密的關係
[00:21:13.620 --> 00:21:15.700]  有團契
[00:21:15.700 --> 00:21:17.860]  對神有真實的知識
[00:21:17.860 --> 00:21:22.260]  對救贖的關係有很深的經歷
[00:21:22.260 --> 00:21:29.980]  這自然會在生命中流露出來
[00:21:29.980 --> 00:21:33.900]  認識神會改變一切
[00:21:33.900 --> 00:21:37.620]  在裡面改,改到外面
[00:21:37.620 --> 00:21:41.780]  又叫你會很喜歡聽到神的話
[00:21:41.780 --> 00:21:44.300]  相信神的話
[00:21:44.300 --> 00:21:46.980]  聽從祂的話
[00:21:46.980 --> 00:21:51.380]  所以約翰就問你們
[00:21:51.380 --> 00:21:55.500]  人家如何知道你真正認識神?
[00:21:55.500 --> 00:22:00.580]  如何知道你與神有親密的關係?
[00:22:00.580 --> 00:22:02.260]  答案是
[00:22:02.260 --> 00:22:05.620]  因為你與神有親密的關係
[00:22:05.620 --> 00:22:08.580]  你認識這位宗寶
[00:22:08.580 --> 00:22:12.300]  你喜歡祂的話
[00:22:12.300 --> 00:22:15.060]  你遵行祂的話
[00:22:15.060 --> 00:22:17.980]  你活出了神的話
[00:22:17.980 --> 00:22:23.700]  神的誡命這一切都是因典
[00:22:23.700 --> 00:22:26.820]  所以當你說你是認識神
[00:22:26.820 --> 00:22:29.380]  當你說你愛神
[00:22:29.380 --> 00:22:36.420]  而你沒有實際去遵行神的誡命
[00:22:36.420 --> 00:22:41.300]  這是說謊
[00:22:41.300 --> 00:22:47.100]  真理不在心裡
[00:22:47.100 --> 00:22:50.500]  所以在第四節這麼說
[00:22:50.500 --> 00:22:52.620]  人若說我認識他
[00:22:52.620 --> 00:22:55.020]  卻不遵守他的誡命
[00:22:55.020 --> 00:22:58.420]  便是說謊話的
[00:22:58.420 --> 00:23:03.300]  真理也不在他心裡了
[00:23:03.300 --> 00:23:05.060]  約翰沒有這樣說
[00:23:05.060 --> 00:23:06.900]  留心,他沒有說
[00:23:06.900 --> 00:23:09.060]  你有真理
[00:23:09.060 --> 00:23:13.740]  但你沒有付諸實行
[00:23:13.740 --> 00:23:15.660]  他也沒有這樣說
[00:23:15.660 --> 00:23:18.740]  你有頭腦的知識
[00:23:18.740 --> 00:23:23.700]  但沒有心靈的知識
[00:23:23.700 --> 00:23:26.220]  他說甚麼?
[00:23:26.220 --> 00:23:32.700]  他說你是沒有真理的
[00:23:32.700 --> 00:23:36.460]  因為假如你有真理在你心裡
[00:23:36.460 --> 00:23:39.580]  神的真理就會使你有改變
[00:23:39.580 --> 00:23:42.180]  會使這個世界改變
[00:23:42.180 --> 00:23:44.780]  一旦神的真理在你心裡
[00:23:44.780 --> 00:23:46.900]  你會很歡喜快樂
[00:23:46.900 --> 00:23:50.100]  你對這位永生的神有愛
[00:23:50.100 --> 00:23:54.660]  所以這種改變是會看得到的
[00:23:54.660 --> 00:23:58.740]  如果你是沒有真理在生命裡
[00:23:58.740 --> 00:24:03.380]  當然不會看得到
[00:24:03.380 --> 00:24:07.740]  人假如有神的真理
[00:24:07.740 --> 00:24:12.140]  他便會遵行神的誡命
[00:24:12.140 --> 00:24:13.220]  所以簡單來說
[00:24:13.220 --> 00:24:14.660]  在第三節、第四節
[00:24:14.660 --> 00:24:16.860]  我們看到的意思是
[00:24:16.860 --> 00:24:18.580]  真理,有真理嗎?
[00:24:18.580 --> 00:24:20.980]  有真理,你有真理是甚麼?
[00:24:20.980 --> 00:24:24.580]  這就會在行動中表現出來
[00:24:24.580 --> 00:24:26.140]  你對神的認識
[00:24:26.140 --> 00:24:27.220]  你對神的真理
[00:24:27.220 --> 00:24:31.140]  會體現在你的生命裡
[00:24:31.140 --> 00:24:33.140]  尤其是在哪裡見到
[00:24:33.140 --> 00:24:37.220]  就是遵守誡命的行動
[00:24:37.220 --> 00:24:39.580]  所以如果人
[00:24:39.580 --> 00:24:45.020]  如果你不遵守神的誡命
[00:24:45.020 --> 00:24:48.180]  你根本不認識神
[00:24:48.180 --> 00:24:53.100]  因為你沒有以耶穌基督為你的忠報
[00:24:53.100 --> 00:24:57.100]  祂沒有作為你的advocate
[00:24:57.100 --> 00:25:00.220]  所以在第五、第六節
[00:25:00.220 --> 00:25:01.980]  約翰就用不同的方式
[00:25:01.980 --> 00:25:08.180]  講出一種真理在生命裡認識神的一種測試
[00:25:08.180 --> 00:25:09.780]  第五節是這樣說
[00:25:09.780 --> 00:25:11.620]  「凡遵守主導的
[00:25:11.620 --> 00:25:14.380]  愛神的心在他裡面
[00:25:14.380 --> 00:25:16.660]  實在是完全的
[00:25:16.660 --> 00:25:19.300]  從此我們知道
[00:25:19.300 --> 00:25:22.500]  我們是在主裡面」
[00:25:22.500 --> 00:25:26.260]  「人若說他住在主裡面
[00:25:26.260 --> 00:25:32.860]  就該自己照主所行的去行」
[00:25:32.860 --> 00:25:35.940]  或者你聽到一句的時候
[00:25:35.940 --> 00:25:37.860]  你也很開心
[00:25:37.860 --> 00:25:39.820]  你對約翰說
[00:25:39.820 --> 00:25:45.740]  「約翰先生,我真是很愛神的」
[00:25:45.740 --> 00:25:48.380]  於是約翰就會對你說
[00:25:48.380 --> 00:25:50.580]  你還記不記得耶穌基督
[00:25:50.580 --> 00:25:52.900]  向這麼多門徒說的話
[00:25:52.900 --> 00:25:54.140]  在國流的時候
[00:25:54.140 --> 00:25:55.820]  耶穌基督這樣說
[00:25:55.820 --> 00:25:58.500]  「如果你愛我
