
[00:00:00.000 --> 00:00:02.000]  在我們的生活當中
[00:02:17.000 --> 00:02:19.000]  我們的信仰可以不一樣
[00:02:19.000 --> 00:02:22.000]  甚至我們可以和別人分享
[00:02:22.000 --> 00:02:24.000]  我們的信仰的結果
[00:02:24.000 --> 00:02:26.000]  都是不一樣的
[00:02:26.000 --> 00:02:30.000]  在主日經課舊約的部分
[00:02:30.000 --> 00:02:32.000]  就是《馬拉基書》
[00:02:32.000 --> 00:02:33.000]  非常之好
[00:02:33.000 --> 00:02:36.000]  因為今天我們的《聖經通識講堂》
[00:02:36.000 --> 00:02:38.000]  就是講《馬拉基書》
[00:02:38.000 --> 00:02:41.000]  所以在講之前
[00:02:41.000 --> 00:02:43.000]  我們用這一段
[00:02:43.000 --> 00:02:46.000]  《馬拉基書》第三章第一章第四節
[00:02:46.000 --> 00:02:50.000]  了解一下究竟這本書是想講什麼
[00:02:50.000 --> 00:02:53.000]  《馬拉基書》只有四章
[00:02:53.000 --> 00:02:58.000]  其中一個很有代表性的地方
[00:02:58.000 --> 00:03:02.000]  是反映了活在舊約裡的猶太人
[00:03:02.000 --> 00:03:04.000]  他們的一個想法
[00:03:04.000 --> 00:03:07.000]  就是當救主尼塞亞
[00:03:07.000 --> 00:03:09.000]  要來到之前
[00:03:09.000 --> 00:03:11.000]  就會安排使者
[00:03:11.000 --> 00:03:13.000]  作為先鋒
[00:03:13.000 --> 00:03:15.000]  去預備道路
[00:03:15.000 --> 00:03:18.000]  大家可以想像一下
[00:03:18.000 --> 00:03:22.000]  古時候的交通情況是怎樣的
[00:03:22.000 --> 00:03:24.000]  第一應該沒有塞車
[00:03:24.000 --> 00:03:26.000]  因為基本上沒有什麼車
[00:03:26.000 --> 00:03:28.000]  有的可能是馬車
[00:03:28.000 --> 00:03:31.000]  或者是戰爭用的車
[00:03:31.000 --> 00:03:35.000]  一般人就不會有馬車
[00:03:35.000 --> 00:03:37.000]  騎的可能是騎馬
[00:03:37.000 --> 00:03:39.000]  騎驢仔
[00:03:39.000 --> 00:03:41.000]  或者去遠一點的橫渡沙漠
[00:03:41.000 --> 00:03:42.000]  就是騎駱駝
[00:03:42.000 --> 00:03:47.000]  這是古時候的交通狀況
[00:03:47.000 --> 00:03:50.000]  路是非常難走的
[00:03:50.000 --> 00:03:51.000]  因為基本上
[00:03:51.000 --> 00:03:55.000]  人要走路的話
[00:03:55.000 --> 00:03:57.000]  他不會有一條很漂亮的路
[00:03:57.000 --> 00:03:58.000]  鋪得很好
[00:03:58.000 --> 00:04:00.000]  好像今天的路
[00:04:00.000 --> 00:04:05.000]  如果有君王要出巡的時候
[00:04:05.000 --> 00:04:08.000]  平民百姓會怎樣呢
[00:04:08.000 --> 00:04:11.000]  當然要預備一條很好的路給君王
[00:04:11.000 --> 00:04:14.000]  譬如要鋪好衣服
[00:04:14.000 --> 00:04:17.000]  或者要鋪一些樹枝在前面
[00:04:17.000 --> 00:04:20.000]  這是一個歡迎的儀式
[00:04:20.000 --> 00:04:22.000]  又或者我們看電視
[00:04:22.000 --> 00:04:23.000]  看電影
[00:04:23.000 --> 00:04:24.000]  古裝
[00:04:24.000 --> 00:04:27.000]  當皇帝出巡的時候
[00:04:27.000 --> 00:04:29.000]  會怎樣呢
[00:04:29.000 --> 00:04:31.000]  可能會敲鑼敲鼓
[00:04:31.000 --> 00:04:34.000]  所有人要迴避
[00:04:34.000 --> 00:04:37.000]  不可以嘈圈巴閉
[00:04:37.000 --> 00:04:38.000]  站在兩旁
[00:04:38.000 --> 00:04:41.000]  可能要等皇帝經過
[00:04:41.000 --> 00:04:43.000]  很肯定一件事
[00:04:43.000 --> 00:04:46.000]  當皇帝出巡的時候
[00:04:46.000 --> 00:04:48.000]  當然不是他自己走在最前
[00:04:48.000 --> 00:04:52.000]  前面有很長很長的行列
[00:04:52.000 --> 00:04:54.000]  後面有後面的行列
[00:04:54.000 --> 00:04:57.000]  那些人保護著皇帝
[00:04:57.000 --> 00:05:00.000]  也顯示那種氣勢
[00:05:00.000 --> 00:05:04.000]  所以這些先行使者預備道路
[00:05:04.000 --> 00:05:06.000]  甚至是預備地
[00:05:06.000 --> 00:05:08.000]  將軍軍一號就去
[00:05:08.000 --> 00:05:09.000]  當然不會
[00:05:09.000 --> 00:05:11.000]  經常去出巡
[00:05:11.000 --> 00:05:15.000]  其實現代的世界都是差不多的
[00:05:15.000 --> 00:05:17.000]  如果有國家的元首
[00:05:17.000 --> 00:05:19.000]  或者是他們國家的使節
[00:05:19.000 --> 00:05:21.000]  要出訪之前
[00:05:21.000 --> 00:05:24.000]  其實都會有先頭部隊
[00:05:24.000 --> 00:05:27.000]  大家應該都可能有些印象
[00:05:27.000 --> 00:05:30.000]  我們香港的政府
[00:05:30.000 --> 00:05:33.000]  有一個叫審計處
[00:05:33.000 --> 00:05:36.000]  審計處看各個公營的部門
[00:05:36.000 --> 00:05:39.000]  是否亂花費
[00:05:39.000 --> 00:05:42.000]  其中有一年審計處說
[00:05:42.000 --> 00:05:45.000]  原來我們的官員
[00:05:45.000 --> 00:05:48.000]  外訪的次數相當不少
[00:05:48.000 --> 00:05:51.000]  當然其中特首也是
[00:05:51.000 --> 00:05:55.000]  尤其是特首要出訪的時候
[00:05:55.000 --> 00:05:56.000]  不是就這樣去
[00:05:56.000 --> 00:05:59.000]  首先是有一隊人去那個地方
[00:05:59.000 --> 00:06:02.000]  預備好所有的東西
[00:06:02.000 --> 00:06:05.000]  然後這個特首才去
[00:06:05.000 --> 00:06:08.000]  所以其實他出一次就不只是他
[00:06:08.000 --> 00:06:10.000]  是他之前的人
[00:06:10.000 --> 00:06:15.000]  可能大家特首都是一個地區的首長
[00:06:15.000 --> 00:06:16.000]  沒什麼特別
[00:06:16.000 --> 00:06:19.000]  但如果是美國的總統
[00:06:19.000 --> 00:06:20.000]  要去另一個地方
[00:06:20.000 --> 00:06:23.000]  你猜他會不會貿然坐軍軍一號去呢
[00:06:23.000 --> 00:06:24.000]  當然不會
[00:06:24.000 --> 00:06:27.000]  當然是一大堆的特工先去
[00:06:27.000 --> 00:06:29.000]  要評估一下風險
[00:06:29.000 --> 00:06:33.000]  尤其是今時今日這樣的狀況
[00:06:33.000 --> 00:06:37.000]  一定會做這些所謂保安的措施
[00:06:37.000 --> 00:06:39.000]  要了解那個場地
[00:06:39.000 --> 00:06:41.000]  甚至乎要看看
[00:06:41.000 --> 00:06:43.000]  究竟那個見面的地方
[00:06:43.000 --> 00:06:46.000]  會議的地方夠不夠體面
[00:06:46.000 --> 00:06:49.000]  早陣子試過
[00:06:49.000 --> 00:06:52.000]  我們國家的主席
[00:06:52.000 --> 00:06:53.000]  去到一個地方
[00:06:53.000 --> 00:06:55.000]  懷疑後面是一個洗手間
[00:06:55.000 --> 00:06:57.000]  用一塊布拉著
[00:06:57.000 --> 00:07:00.000]  我相信那個人回去一定會被人罵
[00:07:00.000 --> 00:07:03.000]  安排這個場地肯定是大件事
[00:07:03.000 --> 00:07:06.000]  這些先頭部隊
[00:07:06.000 --> 00:07:09.000]  其實他們去做很多功夫
[00:07:09.000 --> 00:07:12.000]  就是要讓真正的領袖
[00:07:12.000 --> 00:07:14.000]  真正的軍王來到的時候
[00:07:14.000 --> 00:07:16.000]  讓最多最多的人
[00:07:16.000 --> 00:07:20.000]  可以一睹他的風采
[00:07:20.000 --> 00:07:23.000]  可以做好的準備來迎接他
[00:07:23.000 --> 00:07:26.000]  因為是一件很大的事情
[00:07:26.000 --> 00:07:29.000]  特別是一個古代的社會
[00:07:29.000 --> 00:07:30.000]  更加是
[00:07:30.000 --> 00:07:32.000]  因為他們沒有機會
[00:07:32.000 --> 00:07:34.000]  透過電視的直播
[00:07:34.000 --> 00:07:36.000]  看到這個軍王的出巡
[00:07:36.000 --> 00:07:38.000]  如果錯失了
[00:07:38.000 --> 00:07:40.000]  可能一生人都沒有這個機會
[00:07:40.000 --> 00:07:42.000]  所以其實很多人
[00:07:42.000 --> 00:07:43.000]  非常等待
[00:07:43.000 --> 00:07:46.000]  渴望可以遇上的一件事
[00:07:46.000 --> 00:07:48.000]  在猶太人來說
[00:07:48.000 --> 00:07:52.000]  他們要去等待尼塞亞的降臨
[00:07:52.000 --> 00:07:56.000]  就會有一個使者差遣
[00:07:56.000 --> 00:07:58.000]  來提醒他們
[00:07:58.000 --> 00:07:59.000]  而這件事
[00:07:59.000 --> 00:08:03.000]  也在他們的禹節晚餐的安排上
[00:08:03.000 --> 00:08:05.000]  是反映出來的
[00:08:05.000 --> 00:08:07.000]  因為在每家每戶
[00:08:07.000 --> 00:08:09.000]  來慶祝禹節的時候
[00:08:09.000 --> 00:08:12.000]  他們會有一個位置
[00:08:12.000 --> 00:08:14.000]  特意沒有人坐的
[00:08:14.000 --> 00:08:15.000]  那個位置
[00:08:15.000 --> 00:08:17.000]  就是用來預備
[00:08:17.000 --> 00:08:20.000]  他們一度的
[00:08:20.000 --> 00:08:23.000]  理解或者傳統的教導是什麼呢?
[00:08:23.000 --> 00:08:26.000]  就是進食禹節晚餐的時候
[00:08:26.000 --> 00:08:30.000]  先知以利亞就會去到他們家庭當中
[00:08:30.000 --> 00:08:33.000]  來宣告救主要來臨
[00:08:33.000 --> 00:08:37.000]  所以他們要留一個位置給以利亞
[00:08:37.000 --> 00:08:41.000]  而在整個禹節晚餐的程序當中
[00:08:41.000 --> 00:08:42.000]  有一個杯
[00:08:42.000 --> 00:08:44.000]  就叫做以利亞的杯
[00:08:44.000 --> 00:08:48.000]  這個是代表著救恩將要來臨
[00:08:48.000 --> 00:08:52.000]  而他們也得到釋放
[00:08:52.000 --> 00:08:55.000]  所以我們看看馬克基書這段經文
[00:08:55.000 --> 00:08:56.000]  一開始第一句
[00:08:56.000 --> 00:08:58.000]  第三章第一節就說
[00:08:58.000 --> 00:09:00.000]  萬君之耶和話說
[00:09:00.000 --> 00:09:03.000]  漢吶,我要差遣我的使者
[00:09:03.000 --> 00:09:06.000]  在我面前預備道路
[00:09:06.000 --> 00:09:08.000]  這一句話
[00:09:08.000 --> 00:09:10.000]  去到新約的時候
[00:09:10.000 --> 00:09:14.000]  在馬可福音第一章第二節
[00:09:14.000 --> 00:09:17.000]  介紹施洗約翰出場的時候
[00:09:17.000 --> 00:09:19.000]  其實都是同一句話
[00:09:19.000 --> 00:09:22.000]  不過馬可福音第一章第二節
[00:09:22.000 --> 00:09:24.000]  就將他連繫到
[00:09:24.000 --> 00:09:28.000]  《二賽亞書》第四十章第三節來說
[00:09:28.000 --> 00:09:30.000]  在馬可福音第一章第二節
[00:09:30.000 --> 00:09:32.000]  同樣那句話
[00:09:32.000 --> 00:09:35.000]  漢吶,我要差遣我的使者在你面前
[00:09:35.000 --> 00:09:38.000]  他要為你預備道路
[00:09:38.000 --> 00:09:42.000]  所以在新約來說
[00:09:42.000 --> 00:09:43.000]  在福音書裡
[00:09:43.000 --> 00:09:47.000]  理解施洗約翰的角色
[00:09:47.000 --> 00:09:51.000]  就是好像在舊約裡面
[00:09:51.000 --> 00:09:53.000]  所想的
[00:09:53.000 --> 00:09:54.000]  以利亞先知
[00:09:54.000 --> 00:09:57.000]  來預告救主的降臨
[00:09:57.000 --> 00:10:00.000]  所以整個形容對於
[00:10:00.000 --> 00:10:02.000]  在福音書裡施洗約翰
[00:10:02.000 --> 00:10:06.000]  就好像是以利亞的化身
[00:10:06.000 --> 00:10:08.000]  有些人甚至將他
[00:10:08.000 --> 00:10:11.000]  等同以利亞來到漢代
[00:10:11.000 --> 00:10:13.000]  他的裝束,他的說話
[00:10:13.000 --> 00:10:14.000]  他所做的事
[00:10:14.000 --> 00:10:17.000]  完全將他等同為
[00:10:17.000 --> 00:10:20.000]  要去宣告救主降臨
[00:10:20.000 --> 00:10:22.000]  一樣的那位先知
[00:10:22.000 --> 00:10:25.000]  以利亞
[00:10:25.000 --> 00:10:28.000]  當救主來到的時候
[00:10:28.000 --> 00:10:29.000]  會是怎樣呢?
[00:10:29.000 --> 00:10:31.000]  在《瑪雅基書》
[00:10:31.000 --> 00:10:36.000]  給所有讀者一個很清楚的印象
[00:10:36.000 --> 00:10:37.000]  救主的來到
[00:10:37.000 --> 00:10:41.000]  既然有一個使者宣告了
[00:10:41.000 --> 00:10:44.000]  然後何時真真正正實現
[00:10:44.000 --> 00:10:47.000]  是沒有人知道的
[00:10:47.000 --> 00:10:49.000]  在《瑪雅基書》就說
[00:10:49.000 --> 00:10:54.000]  他的主忽然臨到他的殿
[00:10:54.000 --> 00:10:57.000]  在一個完全沒有預計的情況下
[00:10:57.000 --> 00:10:59.000]  就來到了
[00:10:59.000 --> 00:11:01.000]  但是在這個沒有預計的情況下
[00:11:01.000 --> 00:11:03.000]  你已經預先知道
[00:11:03.000 --> 00:11:06.000]  救主很快就要來到
[00:11:06.000 --> 00:11:08.000]  你都不準備以為
[00:11:08.000 --> 00:11:09.000]  宣告了這個消息
[00:11:09.000 --> 00:11:11.000]  還要等一段時間
[00:11:11.000 --> 00:11:13.000]  結果忽然來到的時候
[00:11:13.000 --> 00:11:16.000]  你就會錯失了機會
[00:11:16.000 --> 00:11:20.000]  然後在第二節開始所說的
[00:11:20.000 --> 00:11:23.000]  當救主來到的時候
[00:11:23.000 --> 00:11:25.000]  會有什麼事發生呢?
[00:11:25.000 --> 00:11:28.000]  就是沒有人可以擔當得起
[00:11:28.000 --> 00:11:30.000]  因為他要來到
[00:11:30.000 --> 00:11:33.000]  將一些雜質
[00:11:33.000 --> 00:11:36.000]  有問題的人除滅
[00:11:36.000 --> 00:11:38.000]  拿走
[00:11:38.000 --> 00:11:40.000]  因為說他
[00:11:40.000 --> 00:11:43.000]  是好像煉金像的火
[00:11:43.000 --> 00:11:46.000]  好像漂洗者的鹼
[00:11:46.000 --> 00:11:47.000]  他來到
[00:11:47.000 --> 00:11:50.000]  煉金者的火是做些什麼呢?
[00:11:50.000 --> 00:11:51.000]  因為我們知道
[00:11:51.000 --> 00:11:53.000]  金本身有很多雜質
[00:11:53.000 --> 00:11:56.000]  要靠極高溫度的火
[00:11:56.000 --> 00:11:58.000]  將這些雜質除去
[00:11:58.000 --> 00:12:00.000]  所謂真金不怕紅爐火
[00:12:00.000 --> 00:12:03.000]  你越燒只會將雜質拿走
[00:12:03.000 --> 00:12:06.000]  以至金的純度
[00:12:06.000 --> 00:12:07.000]  就會越來越高
[00:12:07.000 --> 00:12:10.000]  不過很難做到完全沒有
[00:12:10.000 --> 00:12:12.000]  所以我們的金
[00:12:12.000 --> 00:12:15.000]  只是99.9999
[00:12:15.000 --> 00:12:17.000]  都不會是百分之一百
[00:12:17.000 --> 00:12:20.000]  如果有百分之一百
[00:12:20.000 --> 00:12:22.000]  可能你可以用虛假的說明
[00:12:22.000 --> 00:12:24.000]  來告他
[00:12:24.000 --> 00:12:26.000]  沒辦法完全拿走
[00:12:26.000 --> 00:12:33.000]  不過當金經過高溫去提煉的話
[00:12:33.000 --> 00:12:37.000]  絕大部分的雜質已經消失
[00:12:37.000 --> 00:12:39.000]  所以救主來到
[00:12:39.000 --> 00:12:44.000]  要將我們這些生命裡面的雜質除去
[00:12:44.000 --> 00:12:47.000]  漂洗者的鹼我們都知道
[00:12:47.000 --> 00:12:50.000]  鹼基本上是用來洗澡
[00:12:50.000 --> 00:12:52.000]  或者洗衣服
[00:12:52.000 --> 00:12:56.000]  或者肥皂 肥皂粉
[00:12:56.000 --> 00:12:59.000]  有個作用就是油漬
[00:12:59.000 --> 00:13:01.000]  去除去
[00:13:01.000 --> 00:13:05.000]  即是將污垢除去
[00:13:05.000 --> 00:13:07.000]  所以基本上
[00:13:07.000 --> 00:13:09.000]  在這段經文想說的是
[00:13:09.000 --> 00:13:11.000]  當救主來到的時候
[00:13:11.000 --> 00:13:13.000]  我們所有人的污穢
[00:13:13.000 --> 00:13:14.000]  都應該要被除去
[00:13:14.000 --> 00:13:15.000]  如果不是的話
[00:13:15.000 --> 00:13:18.000]  我們就會成為被除去的一份子
[00:13:18.000 --> 00:13:23.000]  那就要好好準備自己
[00:13:23.000 --> 00:13:25.000]  好像剛才所說
[00:13:25.000 --> 00:13:28.000]  作為一個古時候的人
[00:13:28.000 --> 00:13:30.000]  如果錯失了
[00:13:30.000 --> 00:13:35.000]  去見到君王來到的時刻
[00:13:35.000 --> 00:13:38.000]  是他人生裡面一個很大的損失
[00:13:38.000 --> 00:13:39.000]  因為這個損失
[00:13:39.000 --> 00:13:43.000]  可能是一生再沒有機會來遇到的
[00:13:43.000 --> 00:13:48.000]  如果他能夠知道使者已經做了這個宣告的話
[00:13:48.000 --> 00:13:50.000]  他又好好來準備
[00:13:50.000 --> 00:13:55.000]  當然他就不會錯失這個良機
[00:13:55.000 --> 00:13:57.000]  今天
[00:13:57.000 --> 00:14:00.000]  我們的主告訴我們
[00:14:00.000 --> 00:14:02.000]  他也是會再來的
[00:14:02.000 --> 00:14:05.000]  那麼他的使者在哪裡呢
[00:14:05.000 --> 00:14:08.000]  當然在耶穌的時候
[00:14:08.000 --> 00:14:11.000]  施洗約翰就是這個使者
[00:14:11.000 --> 00:14:14.000]  他是基督所作的見證
[00:14:14.000 --> 00:14:16.000]  他的教導等等
[00:14:16.000 --> 00:14:19.000]  來預備人的心來接受
[00:14:19.000 --> 00:14:20.000]  所以我們知道
[00:14:20.000 --> 00:14:25.000]  當施洗約翰離開了這個世界之後
[00:14:25.000 --> 00:14:28.000]  昔日聽他的教導和跟從他的人
[00:14:28.000 --> 00:14:31.000]  其實就成為了耶穌的門徒
[00:14:31.000 --> 00:14:34.000]  成為了耶穌的跟從者
[00:14:34.000 --> 00:14:37.000]  今天我們都知道
[00:14:37.000 --> 00:14:38.000]  主會再來
[00:14:38.000 --> 00:14:40.000]  因為這個是將臨期
[00:14:40.000 --> 00:14:42.000]  剛才一開始我都已經說了
[00:14:42.000 --> 00:14:46.000]  將臨期一方面提醒我們要慶祝基督的誕降
[00:14:46.000 --> 00:14:48.000]  另外一方面提醒我們
[00:14:48.000 --> 00:14:50.000]  主是會再來的
[00:14:50.000 --> 00:14:51.000]  好了
[00:14:51.000 --> 00:14:54.000]  既然是這樣
[00:14:54.000 --> 00:14:57.000]  主的使者是不是只是在這個福音書裡面
[00:14:57.000 --> 00:14:59.000]  說施洗約翰出現了
[00:14:59.000 --> 00:15:02.000]  一直等到二千年以後
[00:15:02.000 --> 00:15:04.000]  好像還沒有回來
[00:15:04.000 --> 00:15:08.000]  就沒有再有人來做預告的工作呢
[00:15:08.000 --> 00:15:09.000]  不是
[00:15:09.000 --> 00:15:12.000]  其實我們每一個人就是主的使者
[00:15:12.000 --> 00:15:16.000]  對於一個未認識基督的人來說
[00:15:16.000 --> 00:15:19.000]  我們就是神所差派的使者
[00:15:19.000 --> 00:15:22.000]  要讓這些人準備好他們的心
[00:15:22.000 --> 00:15:26.000]  來有機會接受耶穌基督
[00:15:26.000 --> 00:15:30.000]  我們可以去做的是什麼呢
[00:15:30.000 --> 00:15:34.000]  以致我們能夠成為主的使者呢
[00:15:34.000 --> 00:15:36.000]  當然很多人一想就想
[00:15:36.000 --> 00:15:38.000]  我們當然是做傳福音的工作
[00:15:38.000 --> 00:15:39.000]  沒錯
[00:15:39.000 --> 00:15:41.000]  當然這個是很基本的
[00:15:41.000 --> 00:15:43.000]  不過大家想一想
[00:15:43.000 --> 00:15:46.000]  自己最基本的工作任務有沒有做到呢
[00:15:46.000 --> 00:15:48.000]  傳福音
[00:15:48.000 --> 00:15:51.000]  可能有些頂子會覺得
[00:15:51.000 --> 00:15:54.000]  我其實很多時候都很想的
[00:15:54.000 --> 00:15:56.000]  不過很可惜
[00:15:56.000 --> 00:15:58.000]  因為種種的理由
[00:15:58.000 --> 00:16:01.000]  尤其是忙碌是一個天大的理由
[00:16:01.000 --> 00:16:03.000]  每次當我很想開口去說
[00:16:03.000 --> 00:16:05.000]  去分享的時候
[00:16:05.000 --> 00:16:07.000]  我已經沒有這個機會了
[00:16:07.000 --> 00:16:09.000]  因為太忙,錯過了
[00:16:09.000 --> 00:16:13.000]  如果放下了傳福音
[00:16:13.000 --> 00:16:15.000]  最基本的東西
[00:16:15.000 --> 00:16:17.000]  可能你未必有做到
[00:16:17.000 --> 00:16:18.000]  另一件事
[00:16:18.000 --> 00:16:21.000]  就是你的見證是怎麼樣呢
[00:16:21.000 --> 00:16:24.000]  有些人就覺得
[00:16:24.000 --> 00:16:26.000]  我的見證是怎麼樣的呢
[00:16:26.000 --> 00:16:29.000]  就是在我的工作崗位裡面
[00:16:29.000 --> 00:16:31.000]  來認真
[00:16:31.000 --> 00:16:33.000]  不過很可惜
[00:16:33.000 --> 00:16:34.000]  今時今日
[00:16:34.000 --> 00:16:36.000]  人們說認真就輸了
[00:16:36.000 --> 00:16:38.000]  我太認真
[00:16:38.000 --> 00:16:40.000]  反而人們會覺得
[00:16:40.000 --> 00:16:41.000]  做基督徒這麼認真
[00:16:41.000 --> 00:16:42.000]  還是不要做了
[00:16:42.000 --> 00:16:44.000]  有這麼多的限制
[00:16:44.000 --> 00:16:46.000]  這樣就很困難了
[00:16:46.000 --> 00:16:47.000]  是不是因為這樣的緣故
[00:16:47.000 --> 00:16:49.000]  我們就會放棄了
[00:16:49.000 --> 00:16:52.000]  我們這個生活的原則呢
[00:16:52.000 --> 00:16:55.000]  這個正正就是給我們很多的挑戰
[00:16:55.000 --> 00:16:57.000]  今時今日
[00:16:57.000 --> 00:16:59.000]  有太多太多的基督徒
[00:16:59.000 --> 00:17:02.000]  他們就是對信仰不認真
[00:17:02.000 --> 00:17:05.000]  結果我們在這些微小的事上
[00:17:05.000 --> 00:17:07.000]  已經是令人看見
[00:17:07.000 --> 00:17:10.000]  我們的信仰都沒有說服力
[00:17:10.000 --> 00:17:14.000]  所以當我們再想來說服人
[00:17:14.000 --> 00:17:17.000]  我們的信仰是多有能力的話
[00:17:17.000 --> 00:17:20.000]  我們已經再沒有其他東西可以說了
[00:17:20.000 --> 00:17:21.000]  還有
[00:17:21.000 --> 00:17:23.000]  可能我們看到
[00:17:23.000 --> 00:17:25.000]  我們的信仰只是
[00:17:25.000 --> 00:17:28.000]  對於我們在一些生活
[00:17:28.000 --> 00:17:30.000]  瑣碎的事上
[00:17:30.000 --> 00:17:32.000]  是有影響的
[00:17:32.000 --> 00:17:34.000]  但是到了社會的時候
[00:17:34.000 --> 00:17:38.000]  我們的信仰好像跟這個社會是分割了
[00:17:38.000 --> 00:17:41.000]  我們的社會有很多很多的轉變
[00:17:41.000 --> 00:17:43.000]  究竟我的信仰
[00:17:43.000 --> 00:17:45.000]  能不能夠跟得上呢
[00:17:45.000 --> 00:17:47.000]  似乎是很難的
[00:17:47.000 --> 00:17:51.000]  剛剛過去了區議會的選舉
[00:17:51.000 --> 00:17:54.000]  有很多人認為我是基督徒去投票
[00:17:54.000 --> 00:17:56.000]  和不是基督徒去投票
[00:17:56.000 --> 00:17:58.000]  可能沒什麼大的分別
[00:17:58.000 --> 00:18:01.000]  不過天主教的書記就很好
[00:18:01.000 --> 00:18:04.000]  他提醒那些信徒去投票的時候
[00:18:04.000 --> 00:18:05.000]  要去看看
[00:18:05.000 --> 00:18:07.000]  究竟那個候選人
[00:18:07.000 --> 00:18:08.000]  他有一些想法
[00:18:08.000 --> 00:18:09.000]  有一些立場
[00:18:09.000 --> 00:18:12.000]  會不會跟信仰是有違背的
[00:18:12.000 --> 00:18:14.000]  可能很多人去看
[00:18:14.000 --> 00:18:16.000]  就是看看這個
[00:18:16.000 --> 00:18:19.000]  譬如已經是舊的議員再出來選
[00:18:19.000 --> 00:18:22.000]  他是不是成功幫我爭取了很多很多的東西
[00:18:22.000 --> 00:18:24.000]  他又做到這些東西
[00:18:24.000 --> 00:18:26.000]  所以就可能選他
[00:18:26.000 --> 00:18:27.000]  但是你沒有留意
[00:18:27.000 --> 00:18:29.000]  可能他的信仰
[00:18:29.000 --> 00:18:31.000]  或者他有一些的原則
[00:18:31.000 --> 00:18:32.000]  有一些的立場
[00:18:32.000 --> 00:18:35.000]  和你的信仰是很不一致的
[00:18:35.000 --> 00:18:39.000]  究竟你會不會就是來去看這件事呢
[00:18:39.000 --> 00:18:40.000]  當然反過來
[00:18:40.000 --> 00:18:41.000]  不是的
[00:18:41.000 --> 00:18:43.000]  一看這個候選人
[00:18:43.000 --> 00:18:45.000]  他的介紹說他自己是基督徒
[00:18:45.000 --> 00:18:47.000]  你馬上就選他
[00:18:47.000 --> 00:18:50.000]  基督徒也有千百樣花款的
[00:18:50.000 --> 00:18:53.000]  有些人說自己是基督徒
[00:18:53.000 --> 00:18:56.000]  他就快聖誕了
[00:18:56.000 --> 00:18:59.000]  聖誕的時候他回來教會拍了一張照片
