
[00:00:00.000 --> 00:00:05.520]  各位親愛的岩關團契的所有團友
[00:06:09.800 --> 00:06:13.360]  究竟神要我們在當中學習怎樣的功課
[00:06:13.360 --> 00:06:15.080]  先和大家看看
[00:06:15.080 --> 00:06:20.360]  人體的免疫力其實分為兩大類
[00:06:20.360 --> 00:06:23.920]  一類就是所謂的先天性
[00:06:23.920 --> 00:06:27.600]  先天性是包括有三方面
[00:06:27.600 --> 00:06:32.640]  這是我們第一道防線
[00:06:32.640 --> 00:06:33.920]  包括我們的皮膚
[00:06:33.920 --> 00:06:35.120]  我們的細胞膜
[00:06:35.120 --> 00:06:36.320]  我們的呼吸道
[00:06:36.320 --> 00:06:42.920]  第二道防線是包括那些會吞噬不好的細胞
[00:06:42.920 --> 00:06:46.440]  我們有抗菌的蛋白和炎症
[00:06:46.440 --> 00:06:48.440]  這些反應
[00:06:48.440 --> 00:06:53.360]  這是我們本身免疫系統先天性有的
[00:06:53.360 --> 00:06:56.200]  第三道防線就是免疫的器官
[00:06:56.200 --> 00:06:58.880]  包括這些扁桃體
[00:06:58.880 --> 00:07:00.240]  淋巴結
[00:07:00.240 --> 00:07:01.120]  胸腺
[00:07:01.120 --> 00:07:03.400]  骨髓和脾臟等等
[00:07:03.400 --> 00:07:05.720]  也有免疫的這些細胞
[00:07:05.720 --> 00:07:09.160]  就是淋巴的細胞和吞噬細胞等等
[00:07:09.160 --> 00:07:12.600]  是借助血液的循環
[00:07:12.600 --> 00:07:16.520]  和淋巴的循環系統而組成的
[00:07:16.520 --> 00:07:21.360]  所以我們整個身體是有創造主
[00:07:21.360 --> 00:07:23.120]  賦予我們每一個人
[00:07:23.120 --> 00:07:27.000]  都是有先天性的保護的機能
[00:07:27.000 --> 00:07:29.320]  但也有後天性的
[00:07:29.320 --> 00:07:31.560]  就是我們需要留意
[00:07:31.560 --> 00:07:37.560]  我們如何加強一些特異性的免疫
[00:07:37.560 --> 00:07:41.280]  這裡主要有兩方面
[00:07:41.280 --> 00:07:46.720]  一方面是針對一種病原而獲得的免疫後
[00:07:46.720 --> 00:07:48.800]  經過後天的感染
[00:07:48.800 --> 00:07:53.400]  而讓我們身體的機能獲得抵抗的感染力
[00:07:53.400 --> 00:07:57.160]  這些就是說後天我們因著感染
[00:07:57.160 --> 00:07:59.160]  所以我們小朋友的時候
[00:07:59.160 --> 00:08:02.760]  可能就要接種一些疫苗
[00:08:02.760 --> 00:08:06.560]  包括好像打這些種牛痘
[00:08:06.560 --> 00:08:09.960]  是為了預防天花等等
[00:08:09.960 --> 00:08:12.840]  這些就是幫我們去看到
[00:08:12.840 --> 00:08:18.040]  我們今天原來在我們的先天和後天
[00:08:18.040 --> 00:08:21.640]  我們身體都有這些免疫系統
[00:08:21.640 --> 00:08:24.160]  我們今天也要來學習
[00:08:24.160 --> 00:08:27.280]  我們要在這個疫情下
[00:08:27.280 --> 00:08:30.320]  原來上帝要我們在忙碌的生活裏面
[00:08:30.320 --> 00:08:32.960]  停下來 調教一下
[00:08:32.960 --> 00:08:36.560]  你可能就是平日有很多生活的細節
[00:08:36.560 --> 00:08:38.040]  我們錯過了
[00:08:38.040 --> 00:08:40.480]  不知道你現在會不會很嚮往
[00:08:40.480 --> 00:08:44.200]  有機會的時候可以離開一下家
[00:08:44.200 --> 00:08:45.600]  去到街上
[00:08:45.600 --> 00:08:49.560]  現在呼吸的空氣也比以前清新一些
[00:08:49.560 --> 00:08:51.400]  曬一曬太陽
[00:08:51.400 --> 00:08:57.120]  你覺得簡直是最高的一個享受
[00:08:57.120 --> 00:09:00.640]  因為以往覺得這些是完全
[00:09:00.640 --> 00:09:03.760]  你覺得是體為是必然的
[00:09:03.760 --> 00:09:07.760]  但是今天這個瘟疫的時代
[00:09:07.760 --> 00:09:10.840]  我們看到我們是要心存感恩的
[00:09:10.840 --> 00:09:12.920]  原來我們今天可以很好的
[00:09:12.920 --> 00:09:17.960]  健康地去生活 呼吸新鮮的一口空氣
[00:09:17.960 --> 00:09:19.680]  都不是必然的
[00:09:19.680 --> 00:09:24.480]  最近在意大利一位患上新冠病毒肺炎的
[00:09:24.480 --> 00:09:26.600]  康復了的老人家
[00:09:26.600 --> 00:09:30.280]  他收到醫院給他的那個要埋單
[00:09:30.280 --> 00:09:31.880]  要出院費
[00:09:31.880 --> 00:09:36.360]  他一看那個數目都很貴得很驚人
[00:09:36.360 --> 00:09:43.960]  他就問究竟這些收費為什麼這麼昂貴
[00:09:43.960 --> 00:09:47.520]  他說因為你在醫院這麼久的日子
[00:09:47.520 --> 00:09:51.840]  我們是要不斷供應那些呼吸機
[00:09:51.840 --> 00:09:54.480]  我們要給一些純氧的氧氣你
[00:09:54.480 --> 00:09:57.480]  幫助你可以生存下去
[00:09:57.480 --> 00:09:59.720]  這個老人家聽完之後
[00:09:59.720 --> 00:10:03.560]  他就兩隻眼睛都是淚眼汪汪的
[00:10:03.560 --> 00:10:06.640]  就跟那些醫護人員說
[00:10:06.640 --> 00:10:09.960]  他說我真的要感謝我們的上帝
[00:10:09.960 --> 00:10:13.120]  因為我幾十年的人生
[00:10:13.120 --> 00:10:16.800]  我在這個世界生活這麼多的歲月裏面
[00:10:16.800 --> 00:10:21.560]  每天我都能夠可以呼吸清新的空氣
[00:10:21.560 --> 00:10:24.240]  而且一個仙都不用給
[00:10:24.240 --> 00:10:26.760]  是神給我們的恩典
[00:10:26.760 --> 00:10:30.120]  今天我們需要在這種疫情下
[00:10:30.120 --> 00:10:33.440]  求神打開我們屬靈的心眼
[00:10:33.440 --> 00:10:36.240]  我們更加要認識到上帝
[00:10:36.240 --> 00:10:40.200]  祂不單止是創造這個天地萬有
[00:10:40.200 --> 00:10:43.640]  原初這個世界不是污染瘴氣
[00:10:43.640 --> 00:10:45.520]  原初這個世界
[00:10:45.520 --> 00:10:48.120]  若然人是聽從神的話
[00:10:48.120 --> 00:10:51.800]  我們做一個環境上的好管家
[00:10:51.800 --> 00:10:55.000]  我們可以將河水變得更加清澈
[00:10:55.000 --> 00:10:57.480]  我們可以叫食物更加安全
[00:10:57.480 --> 00:11:00.000]  可以入口
[00:11:00.000 --> 00:11:04.320]  我們也要看到人那種自私貪婪
[00:11:04.320 --> 00:11:06.520]  我們每一個人
[00:11:06.520 --> 00:11:09.720]  都要看見我們自己原是不配
[00:11:09.720 --> 00:11:13.840]  我們原初來到這個世界是一無所有
[00:11:13.840 --> 00:11:16.640]  但當我們擁有上主的時候
[00:11:16.640 --> 00:11:20.000]  我們的人生就有不一樣的視野
[00:11:20.000 --> 00:11:22.400]  我記得很多年前
[00:11:22.400 --> 00:11:26.440]  當我認識一位患癌症的弟兄
[00:11:26.440 --> 00:11:30.200]  這位弟兄有一次跟我分享
[00:11:30.200 --> 00:11:33.880]  他說他吃完晚飯
[00:11:33.880 --> 00:11:38.720]  他很想跟太太去他們的公寓
[00:11:38.720 --> 00:11:42.640]  在這個大廈附近有一些公園
[00:11:42.640 --> 00:11:43.840]  他經過的時候
[00:11:43.840 --> 00:11:47.000]  他說為什麼我平時很忙碌
[00:11:47.000 --> 00:11:48.520]  上班下班
[00:11:48.520 --> 00:11:50.120]  我都是走那條路
[00:11:50.120 --> 00:11:52.280]  但我完全錯過了
[00:11:52.280 --> 00:12:00.240]  原來在這條路兩旁都有很美麗的花草樹木
[00:12:00.240 --> 00:12:03.280]  但他現在學習
[00:12:03.280 --> 00:12:05.920]  因為有這種癌症
[00:12:05.920 --> 00:12:09.120]  他自己很珍惜他的生命
[00:12:09.120 --> 00:12:11.520]  他更加感謝上帝
[00:12:11.520 --> 00:12:16.200]  讓他仍然可以吞一口飯
[00:12:16.200 --> 00:12:18.320]  他還可以慢慢咀嚼
[00:12:18.320 --> 00:12:23.680]  他要感謝上帝原來在這種處境下
[00:12:23.680 --> 00:12:26.080]  他不再怨天尤人
[00:12:26.080 --> 00:12:29.640]  相反他學習去凡事謝恩
[00:12:29.640 --> 00:12:34.280]  而且他留意原來上帝過去給他的家居
[00:12:34.280 --> 00:12:35.920]  生活的環境
[00:12:35.920 --> 00:12:40.840]  就算那只是很渺小的一朵花
[00:12:40.840 --> 00:12:43.120]  原來都是這麼美麗
[00:12:43.120 --> 00:12:46.240]  當他有一個這樣的警覺的時候
[00:12:46.240 --> 00:12:49.840]  他就說我過去真的忽略了上帝的恩典
[00:12:49.840 --> 00:12:51.280]  太多太多
[00:12:51.280 --> 00:12:53.520]  他從今之後就要立志
[00:12:53.520 --> 00:13:00.000]  好好來跟別人分享他自己的生命的經歷
[00:13:00.000 --> 00:13:01.840]  我們今天要看的經文
[00:13:01.840 --> 00:13:06.280]  就是《列王記》第六章
[00:13:06.280 --> 00:13:09.760]  第八至二十三節
[00:13:09.760 --> 00:13:12.400]  這段經文其實很特別
[00:13:12.400 --> 00:13:14.080]  我們先來撫慰一下
[00:13:14.080 --> 00:13:15.840]  看看整段經文
[00:13:15.840 --> 00:13:18.880]  其實是一個交叉性的經文結構
[00:13:18.880 --> 00:13:24.560]  他講到先知以利沙幫助以色列王若蘭
[00:13:24.560 --> 00:13:26.640]  是怎樣戰勝阿南王
[00:13:26.640 --> 00:13:31.560]  首先他講阿南王是處心積慮要攻打以色列
[00:13:31.560 --> 00:13:38.560]  以利沙這位先知是怎樣來化解這個危機
[00:13:38.560 --> 00:13:45.920]  他是來通知通緒以色列王若蘭
[00:13:45.920 --> 00:13:49.840]  第二段就在第六章十一至十四節
[00:13:49.840 --> 00:13:53.120]  我們看到阿蘭軍知道
[00:13:53.120 --> 00:13:59.360]  原來以色列有這個先知以利沙
[00:13:59.360 --> 00:14:02.040]  原來他在通風報信
[00:14:02.040 --> 00:14:07.720]  他們就找一些軍隊去多丹城
[00:14:07.720 --> 00:14:09.720]  要捉拿這個以利沙
[00:14:09.720 --> 00:14:13.920]  以利沙當他們晚上就來到圍城
[00:14:13.920 --> 00:14:16.080]  第二天一早起來
[00:14:16.080 --> 00:14:20.320]  以利沙的僕人就見到不得了
[00:14:20.320 --> 00:14:22.320]  他就跟主人以利沙說
[00:14:22.320 --> 00:14:24.600]  我們現在被人圍困
[00:14:24.600 --> 00:14:25.960]  我們死定了
[00:14:25.960 --> 00:14:28.600]  因為他們很多人
[00:14:28.600 --> 00:14:32.040]  以利沙就求神打開這個僕人的眼睛
[00:14:32.040 --> 00:14:36.200]  讓他看見原來神就已經有他自己的保護
[00:14:36.200 --> 00:14:40.680]  之後以利沙也求神弄合那些敵人的眼睛
[00:14:40.680 --> 00:14:42.880]  然後帶他們遊花園
[00:14:42.880 --> 00:14:47.160]  由若丹城帶他們去到撒瑪利亞
[00:14:47.160 --> 00:14:51.040]  就是北角以色列的首都
[00:14:51.040 --> 00:14:54.480]  去到那裏見到以色列王就很開心
[00:14:54.480 --> 00:14:56.480]  多謝你啊 以利沙
[00:14:56.480 --> 00:14:59.760]  你把這一班軍隊捉來給我
[00:14:59.760 --> 00:15:02.240]  讓我好好處置他們
[00:15:02.240 --> 00:15:05.080]  不如殺光他們 好不好呢
[00:15:05.080 --> 00:15:09.200]  故事就是去到那裏作一個總結
[00:15:09.200 --> 00:15:13.480]  我們就說以利沙當時提醒這個皇帝
[00:15:13.480 --> 00:15:15.160]  你千萬不要這樣做
[00:15:15.160 --> 00:15:19.560]  我稍後會逐個段落再跟大家重溫這個故事
[00:15:19.560 --> 00:15:22.280]  但這個故事是真實的歷史
[00:15:22.280 --> 00:15:25.080]  也是很重要的一個經歷
[00:15:25.080 --> 00:15:26.360]  讓我們學習
[00:15:26.360 --> 00:15:31.760]  今天我們怎樣求神打開我們屬靈的心眼
[00:15:31.760 --> 00:15:34.320]  以致我們在任何的環境
[00:15:34.320 --> 00:15:39.280]  包括今天在這個疫情仍然在世界各地很嚴峻的時候
[00:15:39.280 --> 00:15:41.280]  我們應該用什麼態度
[00:15:41.280 --> 00:15:43.280]  來認識神
[00:15:43.280 --> 00:15:44.880]  認識我們自己
[00:15:44.880 --> 00:15:46.360]  亦都認識別人
[00:15:46.360 --> 00:15:48.200]  我們先看第一個段落
[00:15:48.200 --> 00:15:51.680]  在第八節到第十節
[00:15:51.680 --> 00:15:53.560]  阿蘭王和以色列作戰
[00:15:53.560 --> 00:15:55.520]  他就跟那些神僕商議
[00:15:55.520 --> 00:15:59.000]  他們說我們要在某處某處安營
[00:15:59.000 --> 00:16:04.840]  神人就派人到以色列王那裏
[00:16:04.840 --> 00:16:07.040]  神人就是說以利沙
[00:16:07.040 --> 00:16:08.440]  他就找人通緒
[00:16:08.440 --> 00:16:10.800]  告訴以色列王
[00:16:10.800 --> 00:16:13.560]  你要小心不要從哪裏經過
[00:16:13.560 --> 00:16:16.640]  因為阿蘭人就會去到那裏
[00:16:16.640 --> 00:16:21.560]  阿蘭人今天仍然有這個國家
[00:16:21.560 --> 00:16:23.920]  就是今天在以色列的東北方
[00:16:23.920 --> 00:16:26.960]  在敘利亞
[00:16:26.960 --> 00:16:33.800]  他們一直跟以色列有敵對的一種關係
[00:16:33.800 --> 00:16:37.240]  以色列王結果派人到神人那裏
[00:16:37.240 --> 00:16:40.640]  告訴他們
[00:16:40.640 --> 00:16:42.920]  以利沙已經警告你了
[00:16:42.920 --> 00:16:45.120]  他們就可以防備了
[00:16:45.120 --> 00:16:46.400]  第十節這裡說
[00:16:46.400 --> 00:16:48.440]  不止一、兩次
[00:16:48.440 --> 00:16:50.000]  是很多次
[00:16:50.000 --> 00:16:51.880]  這段經文給我們看見
[00:16:51.880 --> 00:16:53.440]  有幾件事
[00:16:53.440 --> 00:16:56.280]  明明阿蘭王
[00:16:56.280 --> 00:16:58.600]  這個阿蘭的軍隊
[00:16:58.600 --> 00:17:01.560]  他們準備要與以色列軍作戰
[00:17:01.560 --> 00:17:03.440]  阿蘭王和神僕
[00:17:03.440 --> 00:17:05.360]  在他們的密室
[00:17:05.360 --> 00:17:08.200]  他們的軍事大本營所說的那些事
[00:17:08.200 --> 00:17:11.200]  為什麼好像有人竊聽
[00:17:11.200 --> 00:17:13.680]  他們這些軍事情報
[00:17:13.680 --> 00:17:16.680]  竟然是被人拿到的
[00:17:16.680 --> 00:17:18.880]  這個是因為以利沙
[00:17:18.880 --> 00:17:21.680]  他與神的關係很親近
[00:17:21.680 --> 00:17:23.560]  他在屬靈上
[00:17:23.560 --> 00:17:26.200]  他能夠可以覺察到
[00:17:26.200 --> 00:17:28.960]  是神通知以利沙
[00:17:28.960 --> 00:17:31.600]  以至以利沙能夠知道這些機密
[00:17:31.600 --> 00:17:33.440]  百分百準確
[00:17:33.440 --> 00:17:36.200]  他就將這些機密洩露給
[00:17:36.200 --> 00:17:38.600]  他自己國家的元首
[00:17:38.600 --> 00:17:42.760]  給以色列的王若蘭
[00:17:42.760 --> 00:17:44.960]  當時我們看見
[00:17:44.960 --> 00:17:48.800]  每一次化解了阿蘭的軍隊
[00:17:48.800 --> 00:17:51.960]  想來攻擊以色列的計謀
[00:17:51.960 --> 00:17:54.600]  第二個段落我們看見阿蘭軍
[00:17:54.600 --> 00:18:00.360]  去多丹城要捉以利沙的時候
[00:18:00.360 --> 00:18:02.840]  他們就來到圍城
[00:18:02.840 --> 00:18:05.240]  在第十四節我們看見
[00:18:05.240 --> 00:18:12.880]  王派遣這些車馬和大軍去到約丹城
[00:18:12.880 --> 00:18:16.680]  夜間他們就圍困城邑
[00:18:16.680 --> 00:18:18.640]  第三段落我們看見
[00:18:18.640 --> 00:18:22.240]  以利沙求神打開他僕人的眼睛
[00:18:22.240 --> 00:18:26.600]  我們先看地圖就可以清楚看到
[00:18:26.600 --> 00:18:31.800]  阿蘭軍是由北面大馬色這個地方
[00:18:31.800 --> 00:18:36.480]  他們南下去到約丹城
[00:18:36.480 --> 00:18:41.200]  他們原本是想捉拿以利沙才知道
[00:18:41.200 --> 00:18:43.880]  但是後來他們是不成功的
[00:18:43.880 --> 00:18:48.040]  反而以利沙就帶他們去到撒瑪利亞那個地方
[00:18:48.040 --> 00:18:52.040]  這個地圖亦都顯示給大家看
[00:18:52.040 --> 00:18:54.240]  我們看第三段經文
[00:18:54.240 --> 00:18:57.080]  在第十五、十七節
[00:18:57.080 --> 00:19:00.760]  這個僕人對以利沙說
[00:19:00.760 --> 00:19:04.760]  「不好了,主啊,我們該怎麼做呢?」
[00:19:04.760 --> 00:19:06.440]  以利沙對他說
[00:19:06.440 --> 00:19:07.640]  「不要懼怕
[00:19:07.640 --> 00:19:12.240]  因為與我們同在的比與他們同在的更多」
[00:19:12.240 --> 00:19:13.800]  以利沙就禱告說
[00:19:13.800 --> 00:19:18.960]  「耶和華求祢開他的眼目使他能看見」
[00:19:18.960 --> 00:19:21.840]  耶和華開了這年輕人的眼目
[00:19:21.840 --> 00:19:23.360]  他就看見了
[00:19:23.360 --> 00:19:26.040]  看那滿山有火馬
[00:19:26.040 --> 00:19:29.800]  有火焰的車圍繞著以利沙
[00:19:29.800 --> 00:19:35.440]  以利沙完全不需要擔心他的生命的安危
[00:19:35.440 --> 00:19:37.240]  因為他很清楚知道
[00:19:37.240 --> 00:19:42.000]  神已經差遣他的天使天君
[00:19:42.000 --> 00:19:45.960]  來護城去保護以利沙
[00:19:45.960 --> 00:19:47.800]  不過是僕人他不知道
[00:19:47.800 --> 00:19:51.440]  主人原來是這麼有安穩的心
[00:19:51.440 --> 00:19:53.440]  他自己完全不明白
[00:19:53.440 --> 00:19:54.880]  也看不見
[00:19:54.880 --> 00:19:57.960]  是以利沙求神打開他的眼睛
[00:19:57.960 --> 00:19:59.560]  他就看見了
[00:19:59.560 --> 00:20:01.680]  我們再看第四段
[00:20:01.680 --> 00:20:04.560]  以利沙求神弄黑敵人的眼睛
[00:20:04.560 --> 00:20:09.280]  在這裡說敵軍要來捉拿以利沙的時候
[00:20:09.280 --> 00:20:11.720]  以利沙向耶和華祈禱
[00:20:11.720 --> 00:20:12.680]  第十八節
[00:20:12.680 --> 00:20:16.720]  「求祢擊打這國使他們眼目失明」
[00:20:16.720 --> 00:20:18.680]  耶和華就照以利沙的話
[00:20:18.680 --> 00:20:21.800]  「擊打他們使他們眼目失明」
[00:20:21.800 --> 00:20:23.000]  當一個義人
[00:20:23.000 --> 00:20:27.280]  他的禱告是符合上帝的旨意的時候
[00:20:27.280 --> 00:20:30.280]  你會發覺他所祈求的一切
[00:20:30.280 --> 00:20:32.720]  神完全地去應允
[00:20:32.720 --> 00:20:35.680]  在這個情況極其危急的時候
[00:20:35.680 --> 00:20:40.120]  當他們願意向神去呼求神的拯救
[00:20:40.120 --> 00:20:41.680]  是沒有誤事的
[00:20:41.680 --> 00:20:46.760]  神就立刻在當中攻擊這些亞蘭的軍
[00:20:46.760 --> 00:20:52.440]  叫他們每一個軍隊的成員都看不到東西
[00:20:52.440 --> 00:20:55.600]  我們再看最後兩個段落
[00:20:55.600 --> 00:20:58.120]  第六章十九到二十節
[00:20:58.120 --> 00:21:01.560]  以利沙對這些亞蘭軍說
[00:21:01.560 --> 00:21:03.440]  「這不是那條路
[00:21:03.440 --> 00:21:05.000]  這不是那座城
[00:21:05.000 --> 00:21:06.280]  你跟我走
[00:21:06.280 --> 00:21:09.440]  我就帶你去找你要找的人」
[00:21:09.440 --> 00:21:14.000]  結果那些亞蘭軍個個蒙叉叉
[00:21:14.000 --> 00:21:17.400]  跟著以利沙去到撒瑪利亞城
[00:21:17.400 --> 00:21:18.480]  第二十節
[00:21:18.480 --> 00:21:21.800]  他們一進到撒瑪利亞這個城邑
[00:21:21.800 --> 00:21:25.560]  就是他們以色列的北角的首都
[00:21:25.560 --> 00:21:28.160]  以利沙就說
[00:21:28.160 --> 00:21:32.160]  耶和華求你開這些人的眼目
[00:21:32.160 --> 00:21:33.840]  使他們能看見
[00:21:33.840 --> 00:21:36.280]  耶和華就開了他們的眼目
[00:21:36.280 --> 00:21:37.520]  他們就看見了
[00:21:37.520 --> 00:21:39.840]  看那是在撒瑪利亞城中
[00:21:39.840 --> 00:21:42.200]  整段經文很特別
[00:21:42.200 --> 00:21:46.560]  你會見到之前為以利沙的僕人祈禱
[00:21:46.560 --> 00:21:48.120]  他就看得見了
[00:21:48.120 --> 00:21:49.480]  這一段就說
[00:21:49.480 --> 00:21:53.280]  以利沙的敵人要捉他的亞蘭軍
[00:21:53.280 --> 00:21:56.800]  但他們個個都在以利沙的祈禱下
[00:21:56.800 --> 00:21:58.680]  就變了失明
[00:21:58.680 --> 00:22:00.800]  到了撒瑪利亞的時候
[00:22:00.800 --> 00:22:03.440]  他們又可以看見了
[00:22:03.440 --> 00:22:04.440]  這裏看不見
